date,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyEbitda,quarterlyPurchaseOfInvestment,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyChangeInAccountPayable,quarterlyNetIncomeCommonStockholders,quarterlyCashDividendsPaid,quarterlyRetainedEarnings,quarterlyDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOperatingIncome,quarterlyIncomeTaxPayable,quarterlyNonCurrentDeferredRevenue,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyNetOtherInvestingChanges,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,quarterlyLongTermDebt,quarterlyOtherNonCurrentLiabilities,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyNetIncome,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlyBasicEPS,quarterlyInvestmentsAndAdvances,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyTaxProvision,quarterlyNetPPE,quarterlyAccumulatedDepreciation,quarterlyCommonStockIssuance,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyBasicAverageShares,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,quarterlyNetOtherFinancingCharges,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyOtherNonCurrentAssets,quarterlyCapitalExpenditure,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyDilutedEPS,quarterlySaleOfInvestment,quarterlyChangesInAccountReceivables,quarterlyDepreciationAndAmortization,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment
2012-03-31,-92366000.0,1179814000.0,414656000,-185073000.0,6835000.0,6835000.0,228679000.0,145104000.0,-116325000.0,7140228000.0,-21897000.0,,317779000.0,7018763000.0,266734000,,,5072594000,-95295000.0,9667402000.0,2549047000.0,6859485000.0,-38707000.0,431042000.0,-263153000.0,3630200000.0,0.0,490586000.0,1791695000.0,4692067000.0,145104000.0,380527000.0,113793000.0,0.46,,7585584000.0,107119000.0,,4469716000.0,163412000,1855971000.0,2258645000.0,-6674000.0,61650000.0,3817402000.0,-5850000000.0,5876000.0,,317689000.0,44982000.0,2378103000.0,658040000.0,-34300000.0,792031000.0,-97289000.0,225062000.0,1489576000.0,-167329000.0,0.0,-138591000.0,207651000.0,14814465000.0,7954980000.0,1198289000.0,40322000.0,-20831000.0,0.46,388079000.0,-74627000.0,147922000.0,1188433000.0,24494000.0,150574000.0,1200645000.0,1179814000.0,,
2012-06-30,-174294000.0,1111989000.0,433412000,-224330000.0,30477000.0,30477000.0,-186285000.0,112299000.0,-116441000.0,7135753000.0,-1247000.0,,318040000.0,6984007000.0,287244000,,,5104199000,-106288000.0,9919279000.0,2757288000.0,6486344000.0,45785000.0,479347000.0,110659000.0,3380200000.0,0.0,466748000.0,1919465000.0,4704269000.0,112299000.0,399930000.0,112686000.0,0.35,,7558164000.0,112528000.0,,4226719000.0,139567000,1988874000.0,2406122000.0,-30000000.0,76626000.0,3959279000.0,-5960000000.0,280000.0,,317975000.0,41051000.0,1681410000.0,907109000.0,-13965000.0,990224000.0,-706892000.0,216193000.0,1341845000.0,-216119000.0,0.0,-131050000.0,238835000.0,14766566000.0,8280222000.0,569421000.0,22716000.0,-67825000.0,0.35,899189000.0,-1618000.0,146168000.0,1127471000.0,-20351000.0,150730000.0,1179814000.0,1111989000.0,,
2012-09-30,2016000.0,1693197000.0,388459000,-66423000.0,5546000.0,5546000.0,-20726000.0,110308000.0,-116772000.0,7129236000.0,-19404000.0,,318520000.0,7133673000.0,234341000,,,4801206000,388222000.0,10176238000.0,2887027000.0,6622073000.0,-45379000.0,481931000.0,194156000.0,3380200000.0,0.0,482717000.0,1799305000.0,4452473000.0,110308000.0,348733000.0,114392000.0,0.35,,7633344000.0,114392000.0,,4246646000.0,129892000,2008461000.0,2217374000.0,-2261000.0,61883000.0,4106238000.0,-6070000000.0,4359000.0,,318463000.0,42954000.0,2123463000.0,930865000.0,-12958000.0,980348000.0,40524000.0,191775000.0,1280127000.0,-230329000.0,0.0,-101622000.0,678198000.0,14997247000.0,8375174000.0,430266000.0,447869000.0,581208000.0,0.35,297075000.0,139032000.0,154118000.0,1186665000.0,51313000.0,150798000.0,1111989000.0,1693197000.0,,
2012-12-31,60649000.0,1052862000.0,422300000,66423000.0,7875000.0,7875000.0,-133164000.0,136908000.0,-116823000.0,7124523000.0,17274000.0,,318613000.0,6202485000.0,263487000,,,4451274000,-272746000.0,10438573000.0,2029568000.0,5597164000.0,55122000.0,409177000.0,-107317000.0,3380200000.0,0.0,702943000.0,1707317000.0,4066926000.0,136908000.0,384348000.0,120861000.0,0.43,,7641571000.0,120861000.0,,4172917000.0,160255000,2004538000.0,2323641000.0,-4230000.0,59655000.0,4283056000.0,-6155517000.0,0.0,,318553000.0,41249000.0,1157029000.0,279912000.0,-7753000.0,959240000.0,-177648000.0,219910000.0,1243861000.0,-333831000.0,0.0,-775614000.0,75701000.0,14087859000.0,8490695000.0,104167000.0,-258130000.0,-640335000.0,0.43,442094000.0,85326000.0,158813000.0,1046713000.0,56761000.0,150805000.0,1693197000.0,1052862000.0,,
2013-03-31,-138787000.0,902700000.0,336464000,0.0,6035000.0,60149000.0,-175000.0,84789000.0,-117618000.0,7091645000.0,11183000.0,,318842000.0,6236767000.0,186991000,,,4550772000,-156488000.0,10730945000.0,1986987000.0,5546741000.0,-12635000.0,441569000.0,-63222000.0,3380200000.0,0.0,673527000.0,1791321000.0,4247556000.0,84789000.0,303216000.0,116225000.0,0.26,,7567096000.0,116225000.0,,4249780000.0,110728000,1990903000.0,2381648000.0,-1172000.0,42600000.0,4450945000.0,-6280000000.0,0.0,,318686000.0,33680000.0,932203000.0,292384000.0,-33985000.0,934395000.0,-20678000.0,153328000.0,1116026000.0,-330585000.0,0.0,-139091000.0,128811000.0,14039010000.0,8492269000.0,29503000.0,-201774000.0,-150162000.0,0.26,222153000.0,-90688000.0,149473000.0,1021076000.0,6248000.0,150807000.0,1052862000.0,902700000.0,,
2013-06-30,-227241000.0,630467000.0,336467000,-19390000.0,28008000.0,-30735000.0,-44549000.0,85145000.0,-117662000.0,7058911000.0,1121000.0,,319023000.0,5995421000.0,189975000,,,4665588000,74857000.0,11008997000.0,1740576000.0,5183163000.0,98490000.0,458119000.0,99309000.0,3380200000.0,0.0,729688000.0,1767177000.0,4352463000.0,85145000.0,313125000.0,123150000.0,0.27,,7537629000.0,123150000.0,,4254845000.0,106270000,1983107000.0,2279744000.0,1585000.0,46062000.0,4608997000.0,-6400000000.0,0.0,,318903000.0,40676000.0,678123000.0,31668000.0,-21472000.0,912708000.0,-22807000.0,152332000.0,1078676000.0,-290721000.0,0.0,-399850000.0,356163000.0,13766651000.0,8583488000.0,47656000.0,65442000.0,-272233000.0,0.27,0.0,19903000.0,146492000.0,979220000.0,-9334000.0,150962000.0,902700000.0,630467000.0,,
2013-09-30,-181624000.0,1722909000.0,433998000,41000.0,6508000.0,70386000.0,167244000.0,147597000.0,-117875000.0,7088630000.0,-1423000.0,,319526000.0,7228503000.0,283417000,,,4940936000,53137000.0,11217339000.0,1993489000.0,6468877000.0,87052000.0,339480000.0,-165367000.0,4380200000.0,0.0,817934000.0,1918165000.0,4532393000.0,147597000.0,408543000.0,125126000.0,0.46,,7605206000.0,125126000.0,0.0,5235014000.0,178115000,1983617000.0,2439847000.0,2252000.0,70087000.0,4697339000.0,-6520000000.0,0.0,,319341000.0,38621000.0,1771385000.0,38203000.0,-13276000.0,896407000.0,-21277000.0,248202000.0,1045536000.0,-266623000.0,0.0,874484000.0,398666000.0,15091776000.0,8622899000.0,48476000.0,132043000.0,1092442000.0,0.46,0.0,-133755000.0,150581000.0,1137352000.0,22545000.0,150968000.0,630467000.0,1722909000.0,,
2013-12-31,-292318000.0,1483252000.0,432000000,0.0,6899000.0,-57884000.0,-83031000.0,170494000.0,-117873000.0,7140440000.0,45683000.0,,319652000.0,7293005000.0,268338000,,,4894750000,-206719000.0,11543245000.0,1960216000.0,6410046000.0,12894000.0,482007000.0,-168794000.0,4376900000.0,0.0,810636000.0,1810987000.0,4509009000.0,170494000.0,385741000.0,117403000.0,0.53,,7645769000.0,117403000.0,0.0,5332789000.0,190416000,1973608000.0,2605609000.0,6632000.0,46845000.0,4917024000.0,-6626221000.0,0.0,,319361000.0,39008000.0,1511443000.0,32502000.0,-12624000.0,874154000.0,-20291000.0,237261000.0,1028451000.0,-309023000.0,0.0,-139499000.0,194309000.0,15203283000.0,8793237000.0,28191000.0,-114714000.0,-239657000.0,0.53,19333000.0,100891000.0,163662000.0,1117078000.0,9080000.0,151010000.0,1722909000.0,1483252000.0,,
2014-03-31,-331502000.0,1152542000.0,423680000,-100000000.0,5408000.0,36774000.0,7489000.0,111031000.0,-118680000.0,7132776000.0,8312000.0,,319768000.0,7257476000.0,243768000,29582000.0,,5108444000,-178686000.0,11740948000.0,1895968000.0,6309873000.0,3000000.0,432844000.0,-123145000.0,4376900000.0,0.0,773442000.0,1900293000.0,4731242000.0,111031000.0,377202000.0,133434000.0,0.35,,7602155000.0,133434000.0,,5361508000.0,129696000,1958967000.0,2724194000.0,4474000.0,77805000.0,4960948000.0,-6780000000.0,,,319505000.0,41893000.0,1252542000.0,30372000.0,-25095000.0,851013000.0,-8513000.0,207501000.0,1037210000.0,-258058000.0,0.0,-145905000.0,149214000.0,15118011000.0,8808138000.0,100000000.0,-108844000.0,-330710000.0,0.35,27529000.0,-97183000.0,179912000.0,1062572000.0,-35797000.0,151025000.0,1483252000.0,1152542000.0,,
2014-06-30,-266866000.0,1067561000.0,465836000,0.0,28344000.0,-17504000.0,82971000.0,147041000.0,-118689000.0,7160952000.0,-13433000.0,,319981000.0,7364875000.0,283054000,,,5291075000,-78815000.0,11901813000.0,2017226000.0,6494790000.0,12000000.0,517132000.0,-7318000.0,4368900000.0,0.0,839435000.0,2071439000.0,4875208000.0,147041000.0,415867000.0,132813000.0,0.46,,7680822000.0,132813000.0,,5347649000.0,166935000,1971452000.0,2738658000.0,3202000.0,74930000.0,4971813000.0,-6930000000.0,,,319693000.0,45878000.0,1167561000.0,53714000.0,-11205000.0,842445000.0,-98444000.0,241865000.0,1030388000.0,-188740000.0,0.0,-114552000.0,294115000.0,15310888000.0,8816098000.0,100000000.0,105375000.0,-84981000.0,0.46,0.0,-152013000.0,182782000.0,1124077000.0,-3952000.0,151172000.0,1152542000.0,1067561000.0,,
2014-09-30,-118698000.0,1295945000.0,625099000,0.0,6573000.0,30156000.0,-6299000.0,245447000.0,-118861000.0,7287500000.0,-38591000.0,,320337000.0,7477891000.0,446982000,65096000.0,,5701869000,51786000.0,11954010000.0,2156496000.0,6796244000.0,11500000.0,473156000.0,49488000.0,4360600000.0,0.0,920715000.0,2243908000.0,5102283000.0,245447000.0,599586000.0,152604000.0,0.76,,7735282000.0,152604000.0,-3300000.0,5321395000.0,274201000,1982776000.0,2683235000.0,2352000.0,129784000.0,4884010000.0,-7070000000.0,,,320023000.0,46624000.0,1395945000.0,57401000.0,-13552000.0,819078000.0,-25637000.0,403985000.0,1011486000.0,-110451000.0,0.0,-132560000.0,482234000.0,15493594000.0,8697350000.0,100000000.0,371783000.0,228384000.0,0.76,0.0,-169157000.0,178117000.0,1113284000.0,-85341000.0,151227000.0,1067561000.0,1295945000.0,,
2014-12-31,-720996000.0,1024144000.0,570136000,0.0,6059000.0,-68898000.0,-196020000.0,210427000.0,-118893000.0,7378214000.0,134576000.0,,320449000.0,7540809000.0,386524000,,,5003753000,-194474000.0,12453553000.0,2097776000.0,6441888000.0,105750000.0,504414000.0,35012000.0,4360600000.0,0.0,880093000.0,2068298000.0,4489882000.0,210427000.0,513871000.0,127347000.0,0.66,,7772470000.0,127347000.0,-2058000.0,5443033000.0,244958000,2068664000.0,2745032000.0,3477000.0,106268000.0,5287639000.0,-7165914000.0,1149000.0,,320157000.0,39747000.0,1124144000.0,223811000.0,-12636000.0,862093000.0,-733828000.0,351226000.0,955643000.0,-110733000.0,0.0,33970000.0,417335000.0,15615927000.0,9174039000.0,100000000.0,306602000.0,-271801000.0,0.65,0.0,239172000.0,183612000.0,993872000.0,-145708000.0,151237000.0,1295945000.0,1024144000.0,,
2015-03-31,-93825000.0,1165864000.0,340310000,-100000000.0,6453000.0,-47389000.0,-237847000.0,67800000.0,-119712000.0,7326244000.0,-10173000.0,,320483000.0,6949767000.0,163721000,,,4399440000,306274000.0,12504235000.0,1524806000.0,5862989000.0,1870000.0,480108000.0,330842000.0,4360600000.0,0.0,735431000.0,1711101000.0,4111158000.0,67800000.0,288282000.0,124561000.0,0.21,,7611512000.0,124561000.0,,5424961000.0,84292000,2043315000.0,2405916000.0,-259000.0,34753000.0,5184235000.0,-7320000000.0,423000.0,,320315000.0,45068000.0,1265864000.0,43191000.0,-25317000.0,834805000.0,-20776000.0,119045000.0,930094000.0,-77523000.0,0.0,-324845000.0,563694000.0,14855438000.0,8992449000.0,100000000.0,486171000.0,141720000.0,0.21,100000000.0,343497000.0,176589000.0,746184000.0,-264503000.0,151242000.0,1024144000.0,1165864000.0,,
2015-06-30,-97556000.0,1576496000.0,432541000,-11927000.0,27494000.0,19018000.0,77975000.0,124755000.0,-119764000.0,7331006000.0,-25210000.0,,320708000.0,7093092000.0,257714000,,,4357609000,283107000.0,12590870000.0,1690077000.0,6154737000.0,0.0,407088000.0,141262000.0,4360600000.0,0.0,818556000.0,1791523000.0,3971303000.0,124755000.0,386306000.0,128592000.0,0.39,,7660703000.0,128592000.0,,5403015000.0,159344000,2046098000.0,2267394000.0,694000.0,56878000.0,5120870000.0,-7470000000.0,0.0,,320506000.0,43150000.0,1688732000.0,50964000.0,-13911000.0,819050000.0,-3227000.0,216222000.0,927422000.0,-97730000.0,0.0,-125902000.0,631010000.0,15068177000.0,8913440000.0,112236000.0,533280000.0,410632000.0,0.39,0.0,-89154000.0,174827000.0,820557000.0,-236708000.0,151423000.0,1165864000.0,1576496000.0,,
2015-09-30,-105762000.0,1895425000.0,572993000,0.0,5595000.0,28021000.0,76476000.0,227126000.0,-119985000.0,7438155000.0,-17278000.0,,320900000.0,7222127000.0,399497000,,,4225514000,123454000.0,12640902000.0,1847411000.0,6465731000.0,1077000.0,392879000.0,-101659000.0,4360600000.0,0.0,885478000.0,1716356000.0,3701678000.0,227126000.0,523836000.0,124339000.0,0.71,,7709087000.0,124339000.0,-8300000.0,5374716000.0,267736000,2023788000.0,2361071000.0,115000.0,86535000.0,5040902000.0,-7600000000.0,0.0,,320819000.0,46406000.0,1995425000.0,54601000.0,-16787000.0,793046000.0,-17521000.0,354271000.0,946001000.0,-107834000.0,0.0,-133135000.0,562595000.0,15269468000.0,8803737000.0,100000000.0,454761000.0,318929000.0,0.71,11452000.0,74328000.0,173496000.0,907332000.0,-301911000.0,151425000.0,1576496000.0,1895425000.0,,
2015-12-31,-144553000.0,1939469000.0,468746000,0.0,6252000.0,-73540000.0,-355392000.0,-62022000.0,-119971000.0,7255972000.0,-29857000.0,,320687000.0,6464386000.0,293641000,,,3456713000,30195000.0,12631909000.0,1385173000.0,5754380000.0,63000.0,185644000.0,223385000.0,4360600000.0,0.0,767331000.0,1383823000.0,3073875000.0,-62022000.0,382838000.0,89197000.0,-0.19,,7416878000.0,89197000.0,0.0,5079213000.0,-15288000,2011278000.0,2145444000.0,-232354000.0,34988000.0,4891153000.0,-7740756000.0,0.0,,320629000.0,42919000.0,2039469000.0,51315000.0,-16106000.0,770672000.0,-57974000.0,19700000.0,822916000.0,-91036000.0,0.0,-205869000.0,399744000.0,14250399000.0,8496019000.0,100000000.0,308708000.0,44044000.0,-0.19,0.0,326818000.0,175105000.0,566527000.0,-351362000.0,151426000.0,1895425000.0,1939469000.0,,
2016-03-31,-32080000.0,2278488000.0,347564000,-50000000.0,7300000.0,27004000.0,197350000.0,70754000.0,-120153000.0,7206570000.0,5529000.0,-5173000.0,319294000.0,6617032000.0,177203000,,,3715576000,236438000.0,12693565000.0,1550130000.0,6006149000.0,792000.0,175890000.0,142516000.0,4337875000.0,0.0,754772000.0,1493892000.0,3428628000.0,70754000.0,286948000.0,109745000.0,0.22,,7426468000.0,109745000.0,,5066902000.0,104461000,2025380000.0,2007879000.0,9245000.0,37065000.0,4813565000.0,-7880000000.0,0.0,,319240000.0,47374000.0,2328488000.0,36655000.0,-50059000.0,756724000.0,-7484000.0,141526000.0,793286000.0,-80697000.0,0.0,-190056000.0,550859000.0,14395104000.0,8388955000.0,50000000.0,470162000.0,339019000.0,0.22,100000000.0,-104252000.0,170361000.0,758703000.0,-296164000.0,151426000.0,1939469000.0,2278488000.0,,
2016-06-30,-639874000.0,1781150000.0,575863000,-500000000.0,30276000.0,-8714000.0,255465000.0,233772000.0,-120149000.0,7319961000.0,-9810000.0,0.0,319578000.0,7003874000.0,404549000,47059000.0,,4245772000,-138202000.0,12846988000.0,1936108000.0,6538498000.0,5473000.0,129272000.0,-278535000.0,4337561000.0,0.0,845885000.0,1789942000.0,3679512000.0,233772000.0,566260000.0,161711000.0,0.73,,7573763000.0,161711000.0,,5067766000.0,258336000,2030551000.0,2288134000.0,6819000.0,112548000.0,4816988000.0,-8030000000.0,1882000.0,,319360000.0,43477000.0,2331150000.0,19951000.0,-32339000.0,740788000.0,-5024000.0,370884000.0,797758000.0,-146645000.0,0.0,-167310000.0,306106000.0,14924583000.0,8386085000.0,550000000.0,159461000.0,-497338000.0,0.73,0.0,-294014000.0,171314000.0,1023213000.0,-281378000.0,151592000.0,2278488000.0,1781150000.0,,
2016-09-30,-273521000.0,1704707000.0,626613000,-100000000.0,6634000.0,44511000.0,-236597000.0,270036000.0,-120373000.0,7469580000.0,54115000.0,0.0,320028000.0,7023163000.0,455113000,,786329000.0,4290236000,-199298000.0,13073355000.0,1898487000.0,6700422000.0,7085000.0,156828000.0,-48301000.0,4338347000.0,0.0,942574000.0,1850455000.0,3665900000.0,270036000.0,624336000.0,169223000.0,0.84,,7727246000.0,169223000.0,0.0,5124676000.0,294484000,2026841000.0,2338432000.0,14168000.0,131788000.0,4913355000.0,-8160000000.0,3845000.0,,319737000.0,46519000.0,2354707000.0,29795000.0,-8115000.0,757627000.0,-83764000.0,426272000.0,715434000.0,-100094000.0,0.0,-114788000.0,314715000.0,15113679000.0,8413257000.0,650000000.0,214621000.0,-76443000.0,0.84,0.0,70266000.0,171500000.0,926118000.0,-288584000.0,151637000.0,1781150000.0,1704707000.0,,
2016-12-31,-79643000.0,2045961000.0,461223000,0.0,12301000.0,-65383000.0,11818000.0,159639000.0,-120408000.0,7630916000.0,20943000.0,0.0,320396000.0,6968810000.0,287344000,,,3956538000,121992000.0,13236008000.0,2389966000.0,6506393000.0,756000.0,198798000.0,51681000.0,3739141000.0,0.0,933898000.0,1631676000.0,3513112000.0,159639000.0,443426000.0,156082000.0,0.5,,7879865000.0,156082000.0,0.0,4578844000.0,175185000,2052728000.0,2479958000.0,8525000.0,79855000.0,5078650000.0,-8157358000.0,10024000.0,,319921000.0,43809000.0,2195961000.0,617959000.0,-19588000.0,866835000.0,-441683000.0,255040000.0,718912000.0,-277404000.0,0.0,-141812000.0,565853000.0,15223518000.0,8717125000.0,150000000.0,288449000.0,341254000.0,0.5,500000000.0,119016000.0,173879000.0,838109000.0,-317843000.0,151734000.0,1704707000.0,2045961000.0,,
2017-03-31,-477828000.0,1657759000.0,764717000,-50000000.0,9524000.0,3584000.0,413256000.0,356899000.0,-121303000.0,7866405000.0,-6695000.0,0.0,321146000.0,7407389000.0,583824000,76755000.0,,4815179000,-345618000.0,13443404000.0,2837796000.0,6878193000.0,0.0,125708000.0,-519902000.0,3739908000.0,0.0,854988000.0,1980556000.0,4054929000.0,356899000.0,760250000.0,176426000.0,1.11,,8134023000.0,176426000.0,,4569593000.0,377648000,2177276000.0,3064170000.0,8756000.0,171327000.0,5133404000.0,-8310000000.0,7432000.0,,320224000.0,46300000.0,1707759000.0,648153000.0,-63411000.0,969492000.0,-492163000.0,548975000.0,717095000.0,-94535000.0,0.0,-147102000.0,237245000.0,15875460000.0,8997267000.0,50000000.0,142710000.0,-388202000.0,1.11,150000000.0,-297158000.0,180893000.0,1257900000.0,-316992000.0,151775000.0,2045961000.0,1657759000.0,,
2017-06-30,-97298000.0,1511353000.0,722242000,0.0,31635000.0,25265000.0,-42098000.0,323048000.0,-121401000.0,8067846000.0,2522000.0,0.0,321226000.0,7400812000.0,539414000,,,5174769000,-452316000.0,13522423000.0,3325306000.0,7182692000.0,-990000.0,213626000.0,-261679000.0,3240694000.0,0.0,971796000.0,2081150000.0,4465144000.0,323048000.0,709625000.0,170211000.0,1.0,,8377065000.0,170211000.0,,4075506000.0,341724000,2179641000.0,3326563000.0,13302000.0,166412000.0,5062423000.0,-8460000000.0,0.0,,320439000.0,47565000.0,1561353000.0,1139197000.0,-30295000.0,946978000.0,-5247000.0,508136000.0,740991000.0,-94700000.0,0.0,-160641000.0,109719000.0,16112725000.0,8930033000.0,50000000.0,15019000.0,-146406000.0,1.0,0.0,-99294000.0,182828000.0,1214313000.0,-292935000.0,151920000.0,1657759000.0,1511353000.0,,
2017-09-30,-161374000.0,1575944000.0,605917000,0.0,10068000.0,23788000.0,80616000.0,268500000.0,-121598000.0,8215317000.0,-27562000.0,-90305000.0,320763000.0,7644370000.0,426422000,,,5170117000,-19644000.0,13705880000.0,3535216000.0,7500647000.0,-465000.0,238614000.0,-175448000.0,3241488000.0,0.0,1072029000.0,2113890000.0,4591153000.0,268500000.0,578964000.0,152542000.0,0.84,,8519035000.0,152542000.0,,4109154000.0,279755000,2208246000.0,3522199000.0,7743000.0,111100000.0,5095880000.0,-8610000000.0,2060000.0,,320096000.0,47621000.0,1625944000.0,1150370000.0,-7051000.0,940305000.0,-64743000.0,390855000.0,758756000.0,-103077000.0,0.0,-205720000.0,415529000.0,16503834000.0,9003187000.0,50000000.0,312452000.0,64591000.0,0.83,0.0,-10130000.0,179495000.0,1312817000.0,-217856000.0,151943000.0,1511353000.0,1575944000.0,,
2017-12-31,-182392000.0,949104000.0,536311000,0.0,12949000.0,-20061000.0,-136957000.0,383891000.0,-121019000.0,8463709000.0,-189438000.0,1000.0,319967000.0,6756470000.0,352466000,,,5092328000,-89428000.0,13789971000.0,2824764000.0,6824420000.0,8844000.0,335085000.0,56083000.0,3242242000.0,0.0,1090585000.0,2028545000.0,4571760000.0,383891000.0,520568000.0,168102000.0,1.2,,8739036000.0,168102000.0,,3931706000.0,395094000,2196058000.0,3461686000.0,11860000.0,-72853000.0,5093147000.0,-8696824000.0,1653000.0,,319210000.0,45796000.0,999104000.0,552833000.0,-7866000.0,914646000.0,-40888000.0,322241000.0,812987000.0,-156243000.0,0.0,-724768000.0,288770000.0,15841258000.0,9016838000.0,50000000.0,132527000.0,-626840000.0,1.2,0.0,77081000.0,183845000.0,1181346000.0,-254681000.0,151960000.0,1575944000.0,949104000.0,,
2018-03-31,-227725000.0,760254000.0,724564000,0.0,10463000.0,28629000.0,214399000.0,354179000.0,-121787000.0,8696007000.0,29988000.0,-29193000.0,320474000.0,6798327000.0,543446000,,,5568419000,-432767000.0,13930890000.0,2844581000.0,7079216000.0,975000.0,238701000.0,-246933000.0,3242865000.0,,940643000.0,2371758000.0,4842013000.0,354179000.0,726406000.0,182960000.0,1.11,,8976027000.0,182960000.0,,3953746000.0,380112000,2195565000.0,3708503000.0,9580000.0,135800000.0,5090890000.0,-8840000000.0,15312000.0,,319421000.0,40178000.0,760254000.0,574036000.0,-31067000.0,892121000.0,-55901000.0,515912000.0,863454000.0,-228766000.0,,-145532000.0,184484000.0,16121246000.0,9042030000.0,0.0,-44282000.0,-188850000.0,1.1,50000000.0,-343982000.0,181118000.0,1329902000.0,-249366000.0,152061000.0,949104000.0,760254000.0,,
2018-06-30,-138513000.0,1486453000.0,1112066000,0.0,41442000.0,-19652000.0,153551000.0,683153000.0,-121862000.0,9257823000.0,18193000.0,-141122000.0,319391000.0,7716268000.0,932209000,,,6460774000,-258359000.0,14012381000.0,2750329000.0,8401235000.0,403000.0,143566000.0,-429333000.0,4232244000.0,,1133141000.0,2637744000.0,5294184000.0,683153000.0,1166590000.0,234381000.0,2.14,,9373407000.0,234381000.0,,4965939000.0,713615000,2185809000.0,4133472000.0,10943000.0,200086000.0,5122381000.0,-8890000000.0,-3032000.0,,318467000.0,35341000.0,1486453000.0,59168000.0,-40075000.0,867905000.0,-17526000.0,913701000.0,874362000.0,-132720000.0,,174750000.0,686108000.0,17451692000.0,9050457000.0,0.0,553388000.0,726199000.0,2.13,0.0,-258432000.0,179857000.0,1558020000.0,-296032000.0,152061000.0,760254000.0,1486453000.0,,
2018-09-30,-266730000.0,1932155000.0,1236108000,0.0,13692000.0,14587000.0,-138398000.0,676656000.0,-121333000.0,9814073000.0,5981000.0,-181077000.0,316798000.0,7788472000.0,1056069000,,,6742202000,26630000.0,14291302000.0,2807695000.0,8844251000.0,23969000.0,170344000.0,31401000.0,4232760000.0,,1307338000.0,2636038000.0,5452052000.0,676656000.0,1290150000.0,234081000.0,2.13,,9792137000.0,234081000.0,0.0,4980777000.0,706287000,2194231000.0,4105714000.0,-96366000.0,216215000.0,5151302000.0,-9140000000.0,11822000.0,,315913000.0,44789000.0,1932155000.0,52829000.0,-13348000.0,847569000.0,-38113000.0,922502000.0,925540000.0,-263253000.0,,-310275000.0,1030867000.0,17962893000.0,9118642000.0,0.0,767614000.0,445702000.0,2.13,0.0,-12704000.0,180039000.0,1447528000.0,-274607000.0,152061000.0,1486453000.0,1932155000.0,,
2018-12-31,-397101000.0,1398886000.0,1081585000,0.0,7825000.0,-33305000.0,6020000.0,646779000.0,-120394000.0,10337445000.0,-51145000.0,-502605000.0,310447000.0,7718620000.0,902962000,,,6295884000,-318668000.0,14525075000.0,2806300000.0,8636265000.0,1000.0,178311000.0,-447236000.0,4233276000.0,,1320239000.0,2505568000.0,5183622000.0,646779000.0,1112262000.0,209300000.0,2.08,,9792078000.0,209300000.0,0.0,4912320000.0,681070000,2184336000.0,4553500000.0,6083000.0,196206000.0,5334748000.0,-9190327000.0,-1000.0,,309804000.0,40948000.0,1398886000.0,57870000.0,-9162000.0,828504000.0,-42935000.0,877276000.0,936735000.0,-357792000.0,,-627120000.0,492493000.0,17920588000.0,9284323000.0,0.0,134701000.0,-533269000.0,2.07,0.0,129685000.0,178623000.0,1428191000.0,-304133000.0,152061000.0,1932155000.0,1398886000.0,,
