date,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyCommonStockIssuance,quarterlyNetOtherFinancingCharges,quarterlyDilutedEPS,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyCurrentDeferredRevenue,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyOperatingExpense,quarterlyTaxProvision,quarterlyNetPPE,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyFreeCashFlow,quarterlyBasicAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyCurrentDebt,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyOperatingIncome,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,quarterlyOtherNonCashItems,quarterlyChangeInInventory,quarterlyBasicEPS,quarterlyRepurchaseOfCapitalStock,quarterlyStockBasedCompensation,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyEndCashPosition,quarterlyEbitda,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyStockholdersEquity,quarterlyGoodwill,quarterlySellingGeneralAndAdministration,quarterlyDilutedAverageShares,quarterlyOtherNonCurrentLiabilities,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyNonCurrentDeferredRevenue,quarterlyOtherShortTermInvestments,quarterlyInvestmentsAndAdvances,quarterlyResearchAndDevelopment
2009-09-30,-40600000.0,2944800000.0,,400000.0,0.3,-46200000.0,172600000.0,207600000.0,207600000.0,6963700000.0,730400000.0,132300000.0,409400000.0,484800000.0,-16700000.0,861300000.0,767800000.0,79700000.0,2899200000.0,,2132300000.0,1712800000.0,341500000.0,800000.0,126400000.0,674800000.0,473800000.0,473800000.0,207600000.0,26560500000.0,,21459200000.0,6953900000.0,22700000.0,147400000.0,,135400000.0,-800000.0,449900000.0,17714300000.0,,,-565400000.0,373600000.0,1217700000.0,-515800000.0,5065700000.0,81700000.0,3350000000.0,150000000.0,,0.31,-2200000.0,41400000.0,300000.0,-34900000.0,473800000.0,582200000.0,13493700000.0,-30430500000.0,299400000.0,49800000.0,-2500000.0,4220600000.0,5101300000.0,8846200000.0,8661300000.0,620400000.0,685100000.0,3743300000.0,-2166500000.0,-3900000.0,14400000.0,,,,
2009-12-31,-64900000.0,3045200000.0,,-27900000.0,,-76100000.0,371500000.0,58800000.0,58800000.0,6553300000.0,1443800000.0,242900000.0,461500000.0,631900000.0,-193700000.0,1085000000.0,793500000.0,37400000.0,2858700000.0,,2269900000.0,1002200000.0,473800000.0,800000.0,295400000.0,,716700000.0,716700000.0,58800000.0,26962000000.0,,21325100000.0,6753700000.0,443600000.0,147400000.0,,139500000.0,-31100000.0,435000000.0,17942600000.0,68200000.0,,-111200000.0,436400000.0,1228500000.0,-395500000.0,4998000000.0,4000000.0,3498400000.0,7700000.0,,,0.0,27400000.0,-63700000.0,-33800000.0,716700000.0,390400000.0,13196100000.0,-30371700000.0,103500000.0,56400000.0,-14300000.0,4746500000.0,5636900000.0,9019400000.0,8667500000.0,646100000.0,,3893500000.0,-2139300000.0,-3200000.0,457100000.0,,,,
2010-03-31,-471100000.0,2888300000.0,,-390800000.0,-0.04,-40900000.0,700700000.0,-26200000.0,-26200000.0,6528300000.0,905600000.0,156000000.0,387300000.0,610700000.0,-70200000.0,604800000.0,756900000.0,21000000.0,2785600000.0,,2563500000.0,1614400000.0,716700000.0,800000.0,659800000.0,676300000.0,872700000.0,872700000.0,-26200000.0,26756100000.0,,21050900000.0,6713700000.0,442500000.0,140800000.0,,138000000.0,-31200000.0,210500000.0,17710000000.0,,,542500000.0,335600000.0,967400000.0,-323800000.0,4986400000.0,0.0,3530900000.0,32600000.0,,-0.04,-24700000.0,32600000.0,-73600000.0,-36600000.0,872700000.0,284600000.0,12997700000.0,-30397900000.0,5800000.0,100000.0,-1600000.0,4712300000.0,5705200000.0,9046100000.0,8663300000.0,616100000.0,676300000.0,3743300000.0,-2200800000.0,-21200000.0,4900000.0,,,,
2010-06-30,-511200000.0,2715200000.0,,2400000.0,0.22,-58800000.0,550300000.0,150100000.0,150100000.0,6515900000.0,645600000.0,-34600000.0,266700000.0,696500000.0,-55600000.0,496800000.0,816600000.0,91700000.0,2715400000.0,,2077700000.0,1590200000.0,872700000.0,800000.0,491500000.0,679100000.0,838100000.0,838100000.0,150100000.0,26014200000.0,,20772700000.0,6682000000.0,26100000.0,143500000.0,,133600000.0,-10000000.0,436700000.0,16831200000.0,,,174900000.0,332700000.0,1253300000.0,-329500000.0,4954100000.0,0.0,3331000000.0,37000000.0,,0.22,-10900000.0,37000000.0,-73700000.0,-37100000.0,838100000.0,525700000.0,12923500000.0,-30247800000.0,248600000.0,1400000.0,-6300000.0,3907700000.0,5241500000.0,9183000000.0,8660100000.0,673100000.0,693400000.0,3596600000.0,-2238700000.0,-963000000.0,4100000.0,,,,
2010-09-30,-36600000.0,2955900000.0,,1400000.0,0.46,-63400000.0,323000000.0,317300000.0,317300000.0,5966700000.0,622400000.0,233900000.0,321400000.0,614200000.0,24000000.0,552300000.0,0.0,178600000.0,2681800000.0,,0.0,2092800000.0,838100000.0,700000.0,259600000.0,679500000.0,1072000000.0,1072000000.0,317300000.0,26488600000.0,,20809900000.0,6652200000.0,570500000.0,139200000.0,,127800000.0,-3700000.0,3297500000.0,16961600000.0,,,-183600000.0,397400000.0,3297500000.0,-301800000.0,5031000000.0,95400000.0,3297500000.0,37100000.0,,0.47,-1300000.0,37100000.0,-52500000.0,-34000000.0,1072000000.0,636600000.0,12320600000.0,-29930500000.0,508800000.0,15900000.0,-1300000.0,4641000000.0,5678700000.0,9527000000.0,8520000000.0,624000000.0,694300000.0,6353900000.0,-2349200000.0,-6800000.0,5300000.0,,,,
2010-12-31,-585400000.0,2966400000.0,,2400000.0,,-121200000.0,161100000.0,283000000.0,283000000.0,5973500000.0,841700000.0,-592000000.0,291500000.0,714600000.0,-45500000.0,725400000.0,841400000.0,171400000.0,2694200000.0,,2427700000.0,1964200000.0,1072000000.0,800000.0,39900000.0,,480000000.0,480000000.0,283000000.0,26142600000.0,,20807900000.0,6623800000.0,27300000.0,138800000.0,,129400000.0,-45000000.0,631300000.0,16322000000.0,,,-610400000.0,438400000.0,1472700000.0,-286000000.0,5104700000.0,0.0,3900400000.0,29000000.0,,,-200000.0,29000000.0,-167700000.0,-34000000.0,480000000.0,726500000.0,12296500000.0,-29647500000.0,458300000.0,-17700000.0,-2100000.0,4025500000.0,5334700000.0,9820600000.0,8523500000.0,702600000.0,,3622800000.0,-2410500000.0,-1150900000.0,356100000.0,,,,
2011-03-31,-299000000.0,2864000000.0,,30000000.0,0.29,-41000000.0,894000000.0,202000000.0,202000000.0,5968000000.0,797000000.0,492000000.0,359000000.0,789000000.0,9000000.0,438000000.0,797000000.0,122000000.0,2642000000.0,,2276000000.0,2380000000.0,480000000.0,1000000.0,853000000.0,674000000.0,972000000.0,972000000.0,202000000.0,26372000000.0,,20735000000.0,6607000000.0,26000000.0,139000000.0,,110000000.0,-26000000.0,437000000.0,16592000000.0,,,503000000.0,376000000.0,1234000000.0,-266000000.0,5140000000.0,,3510000000.0,34000000.0,,0.3,-296000000.0,34000000.0,-103000000.0,-37000000.0,972000000.0,587000000.0,12397000000.0,-29446000000.0,338000000.0,4000000.0,-53000000.0,4195000000.0,5637000000.0,9780000000.0,8622000000.0,658000000.0,693000000.0,3458000000.0,-2498000000.0,-6000000.0,456000000.0,,,,
2011-06-30,-258000000.0,2740000000.0,,26000000.0,0.58,-54000000.0,700000000.0,395000000.0,395000000.0,5964000000.0,590000000.0,374000000.0,307000000.0,851000000.0,5000000.0,360000000.0,822000000.0,230000000.0,2595000000.0,3163000000.0,2030000000.0,2340000000.0,972000000.0,1000000.0,646000000.0,669000000.0,1346000000.0,1346000000.0,395000000.0,26229000000.0,,20534000000.0,6577000000.0,31000000.0,139000000.0,,110000000.0,-16000000.0,734000000.0,16281000000.0,,,120000000.0,372000000.0,1556000000.0,-252000000.0,5147000000.0,,3586000000.0,41000000.0,,0.59,-282000000.0,41000000.0,-68000000.0,-36000000.0,1346000000.0,879000000.0,12350000000.0,-29051000000.0,630000000.0,4000000.0,-2000000.0,3931000000.0,5695000000.0,9948000000.0,8622000000.0,683000000.0,686000000.0,3367000000.0,-2552000000.0,-5000000.0,6000000.0,,,,
2011-09-30,-407000000.0,2953000000.0,,-76000000.0,0.5,-57000000.0,86000000.0,338000000.0,338000000.0,5961000000.0,658000000.0,-399000000.0,297000000.0,980000000.0,-21000000.0,536000000.0,852000000.0,217000000.0,2525000000.0,3257000000.0,1810000000.0,2272000000.0,1346000000.0,1000000.0,29000000.0,659000000.0,947000000.0,947000000.0,338000000.0,26114000000.0,,20648000000.0,6551000000.0,30000000.0,134000000.0,,110000000.0,-3000000.0,703000000.0,16216000000.0,,,-440000000.0,374000000.0,1555000000.0,-273000000.0,5110000000.0,,3365000000.0,338000000.0,,0.51,-272000000.0,35000000.0,-78000000.0,-67000000.0,947000000.0,818000000.0,12252000000.0,-28713000000.0,574000000.0,0.0,-18000000.0,3964000000.0,5466000000.0,9898000000.0,8619000000.0,718000000.0,675000000.0,3349000000.0,-2585000000.0,-5000000.0,6000000.0,,,,
2011-12-31,-216000000.0,2998000000.0,,5000000.0,,-113000000.0,69000000.0,370000000.0,356000000.0,5958000000.0,1271000000.0,-287000000.0,253000000.0,1025000000.0,-56000000.0,735000000.0,832000000.0,186000000.0,2510000000.0,3254000000.0,2251000000.0,634000000.0,947000000.0,1000000.0,-44000000.0,,660000000.0,660000000.0,370000000.0,26197000000.0,,20654000000.0,6526000000.0,24000000.0,136000000.0,,106000000.0,-34000000.0,701000000.0,16289000000.0,,,-945000000.0,410000000.0,1533000000.0,-439000000.0,5334000000.0,,3784000000.0,-918000000.0,,,-162000000.0,30000000.0,-140000000.0,-66000000.0,660000000.0,783000000.0,12356000000.0,-28343000000.0,541000000.0,0.0,-2000000.0,3933000000.0,5543000000.0,9908000000.0,8620000000.0,696000000.0,,2376000000.0,-2824000000.0,-3000000.0,343000000.0,,,,
2012-03-31,-372000000.0,2967000000.0,,-64000000.0,0.54,-39000000.0,646000000.0,363000000.0,363000000.0,5902000000.0,796000000.0,134000000.0,262000000.0,993000000.0,26000000.0,574000000.0,810000000.0,203000000.0,2458000000.0,3444000000.0,2461000000.0,2335000000.0,660000000.0,1000000.0,607000000.0,650000000.0,794000000.0,794000000.0,363000000.0,26393000000.0,,20610000000.0,6555000000.0,22000000.0,131000000.0,,110000000.0,-34000000.0,653000000.0,16389000000.0,,,118000000.0,339000000.0,1463000000.0,-420000000.0,5372000000.0,169000000.0,3924000000.0,363000000.0,,0.56,-260000000.0,42000000.0,-140000000.0,-69000000.0,794000000.0,812000000.0,12239000000.0,-27980000000.0,571000000.0,2000000.0,-69000000.0,4150000000.0,5783000000.0,10004000000.0,8630000000.0,679000000.0,667000000.0,3330000000.0,-2914000000.0,-705000000.0,11000000.0,,,,
2012-06-30,536000000.0,2898000000.0,,-1000000.0,0.65,-54000000.0,612000000.0,427000000.0,427000000.0,5900000000.0,508000000.0,1094000000.0,186000000.0,1164000000.0,-3000000.0,521000000.0,830000000.0,225000000.0,2394000000.0,3088000000.0,1877000000.0,2202000000.0,794000000.0,1000000.0,558000000.0,646000000.0,1888000000.0,1888000000.0,427000000.0,26781000000.0,,20399000000.0,6508000000.0,901000000.0,132000000.0,,104000000.0,-5000000.0,769000000.0,16663000000.0,,,1000000.0,309000000.0,1599000000.0,-434000000.0,5362000000.0,,3476000000.0,427000000.0,,0.66,-304000000.0,39000000.0,-54000000.0,-66000000.0,1888000000.0,899000000.0,12289000000.0,-27553000000.0,663000000.0,4000000.0,0.0,4374000000.0,6382000000.0,10118000000.0,8599000000.0,698000000.0,661000000.0,3234000000.0,-2968000000.0,-5000000.0,355000000.0,,,,
2012-09-30,-1138000000.0,3143000000.0,,20000000.0,0.6,-59000000.0,222000000.0,391000000.0,391000000.0,5907000000.0,506000000.0,-941000000.0,239000000.0,1276000000.0,-54000000.0,685000000.0,806000000.0,219000000.0,2372000000.0,3305000000.0,1841000000.0,1945000000.0,1888000000.0,1000000.0,163000000.0,640000000.0,947000000.0,947000000.0,391000000.0,26392000000.0,,20604000000.0,6483000000.0,20000000.0,127000000.0,,95000000.0,-15000000.0,3418000000.0,16103000000.0,,,-345000000.0,345000000.0,1577000000.0,-404000000.0,5424000000.0,,3418000000.0,363000000.0,,0.61,-275000000.0,38000000.0,-25000000.0,-64000000.0,947000000.0,719000000.0,12440000000.0,-27162000000.0,624000000.0,-6000000.0,-1000000.0,3663000000.0,5788000000.0,10289000000.0,8606000000.0,679000000.0,656000000.0,6533000000.0,-3052000000.0,-888000000.0,312000000.0,,,,
2012-12-31,-342000000.0,3393000000.0,,10000000.0,0.6,-102000000.0,335000000.0,393000000.0,403000000.0,5904000000.0,455000000.0,-239000000.0,232000000.0,1254000000.0,-25000000.0,859000000.0,663000000.0,227000000.0,2271000000.0,3137000000.0,1788000000.0,2129000000.0,947000000.0,1000000.0,233000000.0,634000000.0,708000000.0,708000000.0,393000000.0,26466000000.0,,20746000000.0,6515000000.0,18000000.0,85000000.0,2000000.0,94000000.0,-37000000.0,726000000.0,16253000000.0,,,-252000000.0,386000000.0,1483000000.0,-569000000.0,4988000000.0,,3698000000.0,-1141000000.0,,0.62,-298000000.0,34000000.0,-232000000.0,-77000000.0,708000000.0,814000000.0,12312000000.0,-26769000000.0,635000000.0,-22000000.0,-167000000.0,3941000000.0,5720000000.0,10213000000.0,8567000000.0,578000000.0,650000000.0,6408000000.0,-2717000000.0,-4000000.0,312000000.0,,,,
2013-03-31,-832000000.0,3575000000.0,,-66000000.0,0.69,-34000000.0,587000000.0,443000000.0,463000000.0,5901000000.0,897000000.0,-299000000.0,171000000.0,1239000000.0,-2000000.0,569000000.0,766000000.0,234000000.0,2215000000.0,3130000000.0,2474000000.0,1391000000.0,708000000.0,1000000.0,553000000.0,621000000.0,409000000.0,409000000.0,443000000.0,26111000000.0,,20852000000.0,6494000000.0,566000000.0,116000000.0,12000000.0,95000000.0,-30000000.0,800000000.0,16717000000.0,,,-40000000.0,232000000.0,1566000000.0,-566000000.0,4970000000.0,109000000.0,4040000000.0,60000000.0,,0.71,-1289000000.0,60000000.0,-54000000.0,-81000000.0,409000000.0,916000000.0,12277000000.0,-26326000000.0,705000000.0,11000000.0,-39000000.0,4440000000.0,5259000000.0,9394000000.0,8568000000.0,650000000.0,638000000.0,3132000000.0,-2755000000.0,-4000000.0,427000000.0,,,,
2013-06-30,-415000000.0,3646000000.0,,12000000.0,0.76,-49000000.0,464000000.0,472000000.0,476000000.0,5949000000.0,622000000.0,-127000000.0,149000000.0,1314000000.0,-7000000.0,449000000.0,797000000.0,256000000.0,2228000000.0,2998000000.0,2064000000.0,1221000000.0,409000000.0,1000000.0,415000000.0,609000000.0,282000000.0,282000000.0,472000000.0,25693000000.0,,20923000000.0,6480000000.0,474000000.0,114000000.0,6000000.0,93000000.0,-109000000.0,838000000.0,16092000000.0,,,-189000000.0,218000000.0,1635000000.0,-565000000.0,4917000000.0,34000000.0,3699000000.0,49000000.0,,0.78,-290000000.0,49000000.0,-176000000.0,-74000000.0,282000000.0,947000000.0,12267000000.0,-25854000000.0,740000000.0,1000000.0,-130000000.0,3825000000.0,4770000000.0,9601000000.0,8569000000.0,683000000.0,624000000.0,3176000000.0,-2689000000.0,-5000000.0,328000000.0,,,,
2013-09-30,-439000000.0,3779000000.0,,11000000.0,0.8,-57000000.0,269000000.0,494000000.0,469000000.0,5944000000.0,486000000.0,-56000000.0,213000000.0,1539000000.0,7000000.0,554000000.0,834000000.0,254000000.0,2200000000.0,3221000000.0,1972000000.0,1172000000.0,282000000.0,1000000.0,212000000.0,603000000.0,226000000.0,226000000.0,494000000.0,25895000000.0,,21003000000.0,6456000000.0,362000000.0,113000000.0,2000000.0,93000000.0,-5000000.0,828000000.0,16224000000.0,,,-205000000.0,227000000.0,1662000000.0,-723000000.0,4996000000.0,32000000.0,3634000000.0,60000000.0,,0.82,-285000000.0,60000000.0,114000000.0,-73000000.0,226000000.0,950000000.0,12471000000.0,-25360000000.0,744000000.0,184000000.0,-6000000.0,3753000000.0,4892000000.0,9671000000.0,8568000000.0,721000000.0,618000000.0,3173000000.0,-2796000000.0,-4000000.0,317000000.0,,,,
2013-12-31,-226000000.0,3789000000.0,,12000000.0,0.76,-130000000.0,553000000.0,470000000.0,465000000.0,5940000000.0,398000000.0,171000000.0,292000000.0,1583000000.0,-12000000.0,772000000.0,795000000.0,234000000.0,2236000000.0,3415000000.0,2303000000.0,1934000000.0,226000000.0,1000000.0,423000000.0,599000000.0,397000000.0,397000000.0,470000000.0,26387000000.0,,21017000000.0,6430000000.0,496000000.0,114000000.0,10000000.0,95000000.0,-32000000.0,793000000.0,16421000000.0,,,-545000000.0,371000000.0,1608000000.0,-545000000.0,5023000000.0,55000000.0,3911000000.0,60000000.0,,0.78,-321000000.0,60000000.0,-156000000.0,-72000000.0,397000000.0,803000000.0,12214000000.0,-24890000000.0,708000000.0,-3000000.0,-33000000.0,4207000000.0,5370000000.0,9966000000.0,8562000000.0,681000000.0,615000000.0,6274000000.0,-2787000000.0,-4000000.0,392000000.0,,,,
2014-03-31,-522000000.0,3893000000.0,,-22000000.0,0.78,-36000000.0,501000000.0,468000000.0,468000000.0,7448000000.0,520000000.0,-86000000.0,223000000.0,1554000000.0,5000000.0,541000000.0,754000000.0,242000000.0,2179000000.0,3301000000.0,2284000000.0,1238000000.0,397000000.0,1000000.0,465000000.0,585000000.0,311000000.0,311000000.0,468000000.0,26115000000.0,,21038000000.0,6407000000.0,546000000.0,112000000.0,6000000.0,106000000.0,-39000000.0,818000000.0,17648000000.0,,,-115000000.0,223000000.0,1572000000.0,-543000000.0,5003000000.0,165000000.0,3856000000.0,42000000.0,,0.8,-2032000000.0,42000000.0,-65000000.0,-75000000.0,311000000.0,938000000.0,13576000000.0,-24422000000.0,720000000.0,6000000.0,-40000000.0,4072000000.0,5077000000.0,8467000000.0,8559000000.0,642000000.0,600000000.0,3128000000.0,-2824000000.0,-4000000.0,469000000.0,,,,
2014-06-30,-2041000000.0,6754000000.0,,81000000.0,0.76,-33000000.0,123000000.0,439000000.0,418000000.0,5846000000.0,519000000.0,173000000.0,148000000.0,1436000000.0,6000000.0,940000000.0,660000000.0,217000000.0,1424000000.0,3002000000.0,1798000000.0,947000000.0,311000000.0,1000000.0,90000000.0,570000000.0,261000000.0,261000000.0,439000000.0,26316000000.0,,20924000000.0,6049000000.0,401000000.0,30000000.0,-3000000.0,94000000.0,-25000000.0,730000000.0,17042000000.0,,,-426000000.0,148000000.0,1390000000.0,-523000000.0,3144000000.0,0.0,3188000000.0,42000000.0,,0.77,-436000000.0,42000000.0,-84000000.0,-70000000.0,484000000.0,810000000.0,13721000000.0,-23983000000.0,645000000.0,-1000000.0,-25000000.0,3321000000.0,5392000000.0,9001000000.0,6697000000.0,589000000.0,581000000.0,3094000000.0,-1720000000.0,-103000000.0,325000000.0,,,,
2014-09-30,357000000.0,4200000000.0,,22000000.0,3.03,-43000000.0,-336000000.0,1639000000.0,72000000.0,6508000000.0,354000000.0,-306000000.0,161000000.0,1489000000.0,-451000000.0,1136000000.0,685000000.0,110000000.0,1394000000.0,3378000000.0,1936000000.0,1058000000.0,484000000.0,1000000.0,-379000000.0,532000000.0,178000000.0,178000000.0,1639000000.0,23455000000.0,,18051000000.0,5848000000.0,451000000.0,68000000.0,0.0,89000000.0,-4000000.0,746000000.0,15929000000.0,,,-610000000.0,196000000.0,1431000000.0,-547000000.0,3125000000.0,0.0,3367000000.0,33000000.0,,3.08,-362000000.0,33000000.0,-319000000.0,-69000000.0,178000000.0,367000000.0,12532000000.0,-22344000000.0,210000000.0,2000000.0,-30000000.0,3397000000.0,5404000000.0,7526000000.0,6609000000.0,617000000.0,541000000.0,3125000000.0,-1731000000.0,-1058000000.0,328000000.0,,,,
2014-12-31,-604000000.0,4344000000.0,,13000000.0,0.79,-94000000.0,987000000.0,413000000.0,402000000.0,6510000000.0,430000000.0,250000000.0,206000000.0,1530000000.0,-20000000.0,922000000.0,740000000.0,201000000.0,1433000000.0,3459000000.0,2234000000.0,1666000000.0,178000000.0,1000000.0,893000000.0,515000000.0,428000000.0,428000000.0,413000000.0,24072000000.0,,18483000000.0,6008000000.0,636000000.0,71000000.0,9000000.0,87000000.0,-30000000.0,707000000.0,17102000000.0,,,-218000000.0,302000000.0,1447000000.0,-735000000.0,3164000000.0,0.0,3681000000.0,37000000.0,,0.8,-765000000.0,37000000.0,-133000000.0,-78000000.0,428000000.0,690000000.0,13069000000.0,-21931000000.0,603000000.0,-4000000.0,-30000000.0,4033000000.0,5589000000.0,6970000000.0,6698000000.0,669000000.0,523000000.0,6441000000.0,-1731000000.0,-4000000.0,386000000.0,,,,
2015-03-31,-516000000.0,4506000000.0,,-25000000.0,0.78,-17000000.0,417000000.0,394000000.0,394000000.0,7693000000.0,493000000.0,-97000000.0,161000000.0,1601000000.0,-4000000.0,764000000.0,656000000.0,203000000.0,1394000000.0,3295000000.0,2142000000.0,1127000000.0,428000000.0,1000000.0,400000000.0,498000000.0,331000000.0,331000000.0,394000000.0,23786000000.0,,18566000000.0,6002000000.0,21000000.0,68000000.0,,93000000.0,-39000000.0,702000000.0,17389000000.0,,,-104000000.0,175000000.0,1358000000.0,-729000000.0,3166000000.0,,3500000000.0,46000000.0,,0.79,-1049000000.0,46000000.0,2000000.0,-80000000.0,331000000.0,771000000.0,14297000000.0,-21537000000.0,610000000.0,2000000.0,-39000000.0,3092000000.0,5220000000.0,6397000000.0,6664000000.0,588000000.0,506000000.0,3372000000.0,-1772000000.0,-4000000.0,504000000.0,,,,
2015-06-30,-413000000.0,4394000000.0,,12000000.0,0.67,-29000000.0,446000000.0,332000000.0,332000000.0,7686000000.0,442000000.0,-11000000.0,136000000.0,1611000000.0,-51000000.0,1156000000.0,671000000.0,165000000.0,1376000000.0,3124000000.0,1907000000.0,1093000000.0,331000000.0,1000000.0,417000000.0,490000000.0,320000000.0,320000000.0,332000000.0,23662000000.0,,18430000000.0,5997000000.0,414000000.0,66000000.0,,94000000.0,-16000000.0,641000000.0,17699000000.0,,,14000000.0,198000000.0,1312000000.0,-718000000.0,3190000000.0,,3219000000.0,43000000.0,,0.68,-783000000.0,43000000.0,-44000000.0,-75000000.0,320000000.0,663000000.0,14232000000.0,-21205000000.0,503000000.0,1000000.0,-16000000.0,3467000000.0,5232000000.0,5963000000.0,6663000000.0,605000000.0,495000000.0,3332000000.0,-1814000000.0,-4000000.0,328000000.0,,,,
2015-09-30,117000000.0,4650000000.0,,4000000.0,0.88,-58000000.0,-240000000.0,426000000.0,426000000.0,8476000000.0,377000000.0,-187000000.0,187000000.0,1594000000.0,-4000000.0,1420000000.0,662000000.0,211000000.0,1374000000.0,3397000000.0,1842000000.0,1141000000.0,320000000.0,1000000.0,-298000000.0,480000000.0,133000000.0,133000000.0,426000000.0,24239000000.0,,18684000000.0,5997000000.0,323000000.0,65000000.0,,102000000.0,-3000000.0,753000000.0,18360000000.0,,,-776000000.0,169000000.0,1415000000.0,-714000000.0,3226000000.0,51000000.0,3257000000.0,39000000.0,,0.89,-513000000.0,39000000.0,-64000000.0,-73000000.0,133000000.0,820000000.0,14928000000.0,-20779000000.0,653000000.0,-11000000.0,-10000000.0,3432000000.0,5555000000.0,5879000000.0,6663000000.0,597000000.0,484000000.0,3279000000.0,-1852000000.0,-5000000.0,323000000.0,,,,
2015-12-31,-841000000.0,4618000000.0,,1000000.0,0.55,-89000000.0,771000000.0,261000000.0,251000000.0,8226000000.0,374000000.0,190000000.0,295000000.0,1509000000.0,-393000000.0,1271000000.0,730000000.0,8000000.0,1405000000.0,3628000000.0,2433000000.0,1759000000.0,133000000.0,1000000.0,682000000.0,469000000.0,323000000.0,323000000.0,261000000.0,23765000000.0,,18018000000.0,5514000000.0,222000000.0,65000000.0,,103000000.0,-40000000.0,357000000.0,18202000000.0,,,-152000000.0,192000000.0,1477000000.0,-770000000.0,3243000000.0,,3910000000.0,530000000.0,,0.56,-468000000.0,46000000.0,260000000.0,-72000000.0,323000000.0,360000000.0,14642000000.0,-20518000000.0,257000000.0,5000000.0,-48000000.0,3560000000.0,5747000000.0,5563000000.0,6481000000.0,665000000.0,474000000.0,6344000000.0,-1838000000.0,-4000000.0,249000000.0,,,,
2016-03-31,-842000000.0,4549000000.0,,-38000000.0,1.02,-38000000.0,1028000000.0,473000000.0,473000000.0,8226000000.0,520000000.0,88000000.0,205000000.0,1562000000.0,-3000000.0,822000000.0,672000000.0,231000000.0,1376000000.0,3678000000.0,2356000000.0,1658000000.0,323000000.0,1000000.0,990000000.0,459000000.0,411000000.0,411000000.0,473000000.0,23501000000.0,,17967000000.0,5509000000.0,23000000.0,64000000.0,,100000000.0,-32000000.0,821000000.0,18018000000.0,,,426000000.0,196000000.0,1493000000.0,-759000000.0,3248000000.0,68000000.0,3849000000.0,43000000.0,,1.03,-533000000.0,43000000.0,-98000000.0,-73000000.0,411000000.0,889000000.0,14634000000.0,-20045000000.0,725000000.0,-7000000.0,-82000000.0,3384000000.0,5534000000.0,5483000000.0,6533000000.0,617000000.0,464000000.0,6340000000.0,-1872000000.0,-204000000.0,434000000.0,,,,
2016-06-30,-414000000.0,4651000000.0,,-9000000.0,0.93,-41000000.0,223000000.0,423000000.0,423000000.0,8223000000.0,322000000.0,-235000000.0,156000000.0,1574000000.0,-4000000.0,1224000000.0,693000000.0,205000000.0,1356000000.0,3243000000.0,1861000000.0,1064000000.0,411000000.0,1000000.0,182000000.0,451000000.0,176000000.0,176000000.0,423000000.0,23138000000.0,,18042000000.0,5504000000.0,186000000.0,63000000.0,,100000000.0,-11000000.0,733000000.0,17750000000.0,,,-318000000.0,121000000.0,1426000000.0,-750000000.0,3242000000.0,,3287000000.0,45000000.0,,0.94,-500000000.0,45000000.0,-44000000.0,-69000000.0,176000000.0,800000000.0,14663000000.0,-19622000000.0,637000000.0,11000000.0,-12000000.0,3087000000.0,5096000000.0,5388000000.0,6531000000.0,630000000.0,455000000.0,3253000000.0,-1886000000.0,-3000000.0,240000000.0,,,,
