date,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOperatingExpense,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyTaxProvision,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,quarterlyNetPPE,quarterlyCommonStockIssuance,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyDeferredIncomeTax,quarterlyPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyPretaxIncome,quarterlyRetainedEarnings,quarterlyBasicEPS,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyBasicAverageShares,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyIncomeTaxPayable,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyInvestmentsAndAdvances,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyDilutedEPS,quarterlyOtherIncomeExpense,quarterlyCashAndCashEquivalents,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,quarterlyCashDividendsPaid,quarterlyDilutedAverageShares,quarterlyDepreciationAndAmortization,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,quarterlyCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,quarterlyResearchAndDevelopment,quarterlySaleOfInvestment,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue
2010-09-30,0.0,3553000.0,,,132135000.0,31954000.0,,-3518000.0,4415000.0,442000.0,2997000.0,466318000.0,0.0,691000.0,0.0,-491788000.0,613428000.0,,1296000.0,1412000.0,132135000,7317000.0,,-22127000.0,10321000.0,451328000.0,0.22,11345000.0,-2227000.0,-4114000.0,43855326.0,1105216000.0,84126000.0,170829000.0,0.0,132135000,132135000,1000535000.0,829706000.0,325330000.0,0.0,5004000.0,40330000.0,54744000.0,0.0,42172000.0,450091000.0,30350000.0,9630000,4415000.0,9630000,,9630000,-2227000.0,8001000.0,102952000.0,124761000.0,0.22,4303000.0,8001000.0,4444000.0,8001000.0,10000000.0,-4416000.0,44169251.0,,534217000.0,24214000.0,,116000.0,9118000.0,,,,,,
2010-12-31,0.0,-8060000.0,,,103870000.0,30464000.0,,-3518000.0,3942000.0,442000.0,8001000.0,468779000.0,0.0,1124000.0,0.0,-503063000.0,607724000.0,,4300000.0,784000.0,103870000,-258000.0,,-5527000.0,6620000.0,452405000.0,0.13,11149000.0,-6276000.0,-8821000.0,43887833.0,1110787000.0,66383000.0,159783000.0,18000.0,103870000,103870000,990443000.0,830660000.0,330778000.0,0.0,-3948000.0,40778000.0,,0.0,35901000.0,455281000.0,31546000.0,5496000,3942000.0,5496000,,5496000,-6276000.0,4053000.0,111012000.0,124503000.0,0.12,7335000.0,4053000.0,4615000.0,4053000.0,,-4417000.0,44199121.0,,521664000.0,26542000.0,,277000.0,4873000.0,,,,,,
2011-03-31,0.0,-4225000.0,,,-2243000.0,30339000.0,,-2893000.0,4607000.0,444000.0,4053000.0,459564000.0,0.0,-4042000.0,-1000000.0,-512228000.0,599830000.0,,-2485000.0,742000.0,1842000,4598000.0,,-8265000.0,-14846000.0,437154000.0,,5971000.0,-5481000.0,-2669000.0,,1112058000.0,70350000.0,174626000.0,,-6850000,95381000,982810000.0,808184000.0,287000000.0,0.0,-2179000.0,37807000.0,43855000.0,97624000.0,40011000.0,452896000.0,33661000.0,-10804000,4607000.0,-10804000,132515000.0,-10804000,-5481000.0,1874000.0,115237000.0,128089000.0,,-3222000.0,1874000.0,4442000.0,1874000.0,,-4420000.0,,,523246000.0,17828000.0,19024000.0,1132000.0,490000.0,,,,,,
2011-06-30,0.0,1113000.0,,,7373000.0,31472000.0,,-2893000.0,4118000.0,449000.0,1874000.0,458757000.0,0.0,982000.0,0.0,-524143000.0,595203000.0,,3057000.0,835000.0,3255000,-939000.0,,-13654000.0,4039000.0,435762000.0,0.07,1141000.0,-3812000.0,4275000.0,44180039.0,1119346000.0,64860000.0,181004000.0,0.0,3255000,119807000,985211000.0,804207000.0,333905000.0,0.0,1604000.0,37905000.0,54192000.0,112434000.0,33388000.0,461594000.0,34109000.0,3057000,4118000.0,3057000,,3057000,-3812000.0,3478000.0,114124000.0,127689000.0,0.07,5369000.0,3478000.0,4586000.0,3478000.0,0.0,-4526000.0,44709262.0,,526454000.0,18376000.0,,-327000.0,-2671000.0,,,,,,
2011-09-30,0.0,5968000.0,,,8717000.0,35285000.0,,-2893000.0,4472000.0,449000.0,3478000.0,461735000.0,0.0,1714000.0,-2000000.0,-536057000.0,586838000.0,,6025000.0,1458000.0,4245000,-73000.0,,8066000.0,7739000.0,437297000.0,0.14,26403000.0,-3704000.0,-15485000.0,44200291.0,1122895000.0,78224000.0,192839000.0,,4245000,134819000,990133000.0,797294000.0,285000000.0,0.0,7214000.0,38097000.0,64447000.0,126102000.0,42939000.0,450174000.0,35545000.0,6025000,4472000.0,6025000,,6025000,-3704000.0,10692000.0,108156000.0,127077000.0,0.14,8051000.0,10692000.0,4440000.0,10692000.0,0.0,-4449000.0,44325277.0,,528398000.0,18685000.0,,357000.0,22699000.0,,,,,,
2011-12-31,0.0,-5457000.0,0.0,,12471000.0,33344000.0,,-2893000.0,3873000.0,449000.0,10692000.0,462491000.0,0.0,-2408000.0,-86064000.0,-548284000.0,589977000.0,,647000.0,1749000.0,4699000,-723000.0,,4006000.0,489000.0,435700000.0,0.07,16198000.0,-15428000.0,-7783000.0,44212098.0,1138261000.0,84619000.0,183937000.0,3392000.0,8598000,123596000,985149000.0,801212000.0,276259000.0,0.0,-7013000.0,35268000.0,54491000.0,111125000.0,46598000.0,438039000.0,37571000.0,2897000,3873000.0,2897000,,2897000,-15428000.0,3679000.0,113613000.0,126512000.0,0.07,-3899000.0,3679000.0,4210000.0,3679000.0,4677000.0,-4449000.0,44395982.0,,522658000.0,19155000.0,,126000.0,770000.0,,,,,,
2012-03-31,0.0,-9993000.0,-519000.0,,14916000.0,38747000.0,,-5516000.0,6370000.0,453000.0,3679000.0,472511000.0,0.0,3642000.0,0.0,-560236000.0,580508000.0,,55000.0,1467000.0,8546000,3923000.0,,-7273000.0,12645000.0,439882000.0,0.2,17110000.0,-3155000.0,-11153000.0,44307678.0,1140744000.0,77043000.0,191841000.0,,8546000,116801000,985145000.0,793304000.0,262259000.0,3879000.0,2802000.0,39467000.0,56197000.0,101885000.0,33619000.0,435591000.0,38939000.0,9003000,6099000.0,9003000,132515000.0,9003000,-3155000.0,6481000.0,123606000.0,133865000.0,0.2,7368000.0,6481000.0,3629000.0,6481000.0,4677000.0,-4452000.0,44761812.0,,512634000.0,19519000.0,18387000.0,1412000.0,13955000.0,,,,,,
2012-06-30,0.0,9165000.0,-858000.0,-17031000.0,22897000.0,34517000.0,-6911000.0,-5400000.0,5686000.0,454000.0,6481000.0,483942000.0,0.0,5936000.0,,-572351000.0,572844000.0,,1542000.0,1563000.0,17211000,-4174000.0,,-4447000.0,19914000.0,449324000.0,0.31,19092000.0,-4685000.0,-17181000.0,44670359.0,1145195000.0,77661000.0,194818000.0,8192000.0,17211000,154042000,980396000.0,785578000.0,249259000.0,0.0,-2774000.0,39774000.0,73304000.0,131145000.0,30275000.0,418793000.0,39407000.0,13978000,5416000.0,13978000,,13978000,-4685000.0,3707000.0,114441000.0,129760000.0,0.31,6468000.0,3707000.0,3551000.0,3707000.0,4677000.0,-4521000.0,45078734.0,,496454000.0,19224000.0,,21000.0,14407000.0,,,,,,
2012-09-30,0.0,5437000.0,-63000.0,-718000.0,32489000.0,34730000.0,12677000.0,-5284000.0,5853000.0,454000.0,3707000.0,502111000.0,0.0,8172000.0,,-584773000.0,564302000.0,,2448000.0,2576000.0,26636000,-2509000.0,,17493000.0,26125000.0,462733000.0,0.4,47668000.0,-3943000.0,-39283000.0,44746225.0,1149075000.0,93464000.0,193807000.0,11455000.0,26636000,164659000,974888000.0,781081000.0,212259000.0,0.0,4442000.0,39747000.0,74066000.0,132170000.0,42602000.0,379313000.0,39908000.0,17953000,5919000.0,17953000,,17953000,-3943000.0,8149000.0,109004000.0,127307000.0,0.4,3037000.0,8149000.0,3342000.0,8149000.0,4677000.0,-4536000.0,45353778.0,,472777000.0,22971000.0,,128000.0,43725000.0,,,,,,
2012-12-31,0.0,-6881000.0,0.0,12795000.0,31261000.0,47460000.0,6760000.0,-5168000.0,6491000.0,494000.0,8149000.0,687547000.0,-448420000.0,9321000.0,,-598396000.0,983072000.0,,-756000.0,2556000.0,45193000,7089000.0,,3396000.0,27301000.0,475781000.0,0.37,40193000.0,-20204000.0,429529000.0,48331185.0,1581468000.0,110452000.0,243323000.0,5532000.0,24770000,164743000,1456820000.0,1213497000.0,483259000.0,0.0,1098000.0,41104000.0,86588000.0,133482000.0,54191000.0,658821000.0,41760000.0,17980000,6268000.0,17980000,,17980000,-468624000.0,9247000.0,134473000.0,134458000.0,0.37,6367000.0,9247000.0,3556000.0,9247000.0,0.0,-4544000.0,49249547.0,,769273000.0,21590000.0,,1561000.0,19989000.0,,,,,,
2013-03-31,0.0,-21907000.0,-2648000.0,-2817000.0,16598000.0,58880000.0,12084000.0,-7042000.0,7781000.0,495000.0,9247000.0,696170000.0,0.0,2923000.0,0.0,-614268000.0,985724000.0,0.0,-725000.0,2307000.0,8817000,5749000.0,-5000000.0,-11286000.0,10756000.0,478664000.0,0.16,17454000.0,-24179000.0,6375000.0,48768236.0,1599992000.0,100229000.0,261271000.0,,8817000,159118000,1476233000.0,1214962000.0,489259000.0,0.0,-5350000.0,51547000.0,87543000.0,142520000.0,41349000.0,679834000.0,42946000.0,7833000,6976000.0,7833000,132515000.0,7833000,-29179000.0,3897000.0,156380000.0,139028000.0,0.16,6613000.0,3897000.0,4320000.0,3897000.0,0.0,-4932000.0,49643918.0,,780063000.0,19999000.0,29885000.0,3032000.0,-6725000.0,,,,,,
2013-06-30,0.0,-7817000.0,-286000.0,-30075000.0,46604000.0,54983000.0,-8157000.0,-6887000.0,5011000.0,496000.0,3897000.0,725452000.0,0.0,14415000.0,,-630317000.0,989891000.0,,1041000.0,1805000.0,41593000,-892000.0,,-30482000.0,44516000.0,503809000.0,0.61,18861000.0,-21237000.0,5223000.0,48955724.0,1620208000.0,102207000.0,298215000.0,10904000.0,41593000,227044000,1515217000.0,1217002000.0,497259000.0,0.0,2847000.0,52079000.0,117668000.0,180440000.0,36320000.0,687558000.0,41074000.0,30101000,5594000.0,30101000,,30101000,-21237000.0,6744000.0,164197000.0,138220000.0,0.6,7878000.0,6744000.0,4559000.0,6744000.0,0.0,-4954000.0,49810170.0,,789765000.0,20278000.0,161916000.0,764000.0,-2376000.0,,,,,,
2013-09-30,0.0,105000.0,-149000.0,-57000.0,59479000.0,50878000.0,5263000.0,-6732000.0,5743000.0,497000.0,6744000.0,764320000.0,0.0,18785000.0,,-646142000.0,990102000.0,,2722000.0,3011000.0,53736000,-2702000.0,,2065000.0,58688000.0,538719000.0,0.81,60394000.0,-10346000.0,-46164000.0,49012045.0,1636244000.0,101691000.0,300705000.0,10028000.0,53736000,252646000,1510175000.0,1209470000.0,455259000.0,0.0,3884000.0,53334000.0,119748000.0,193167000.0,40785000.0,644164000.0,40071000.0,39903000,6060000.0,39903000,,39903000,-10346000.0,10628000.0,162094000.0,135571000.0,0.8,9747000.0,10628000.0,4410000.0,10628000.0,0.0,-4956000.0,49860100.0,,745855000.0,14377000.0,161432000.0,289000.0,50048000.0,,,,,,
2013-12-31,0.0,-11777000.0,-54000.0,23671000.0,49848000.0,47586000.0,-5207000.0,-6577000.0,6396000.0,500000.0,10628000.0,805428000.0,0.0,17212000.0,,-662734000.0,984404000.0,,-895000.0,2671000.0,43452000,7533000.0,,9913000.0,48833000.0,565344000.0,0.64,64757000.0,-11625000.0,-56336000.0,49294010.0,1647138000.0,103543000.0,282726000.0,6835000.0,43452000,228812000,1487264000.0,1204538000.0,382759000.0,0.0,-3204000.0,52317000.0,96357000.0,178964000.0,39622000.0,578293000.0,41178000.0,31621000,6796000.0,31621000,,31621000,-11625000.0,7424000.0,173871000.0,143217000.0,0.63,9856000.0,7424000.0,4102000.0,7424000.0,9500000.0,-4993000.0,50162962.0,,681836000.0,14631000.0,161117000.0,3566000.0,53132000.0,,,,,,
2014-03-31,0.0,-13225000.0,-2424000.0,-6415000.0,29528000.0,57098000.0,14605000.0,-5483000.0,6034000.0,501000.0,7424000.0,831499000.0,0.0,7149000.0,-11000000.0,-676924000.0,984051000.0,0.0,-799000.0,2649000.0,23494000,1807000.0,0.0,-12881000.0,29767000.0,582957000.0,0.46,26621000.0,-16282000.0,-11281000.0,49365344.0,1660975000.0,108820000.0,306960000.0,702000.0,23494000,189894000,1511529000.0,1204569000.0,371759000.0,0.0,-942000.0,53678000.0,102917000.0,160366000.0,42222000.0,571210000.0,43008000.0,22618000,6102000.0,22618000,132515000.0,22618000,-16282000.0,6482000.0,187096000.0,145773000.0,0.45,10330000.0,6482000.0,3680000.0,6482000.0,9500000.0,-4996000.0,50187433.0,,680030000.0,13757000.0,28175000.0,3448000.0,10339000.0,,,,,,
2014-06-30,0.0,4626000.0,-568000.0,-31325000.0,56401000.0,57803000.0,-6263000.0,-5377000.0,6363000.0,502000.0,6482000.0,868184000.0,0.0,18076000.0,,-691946000.0,990597000.0,,2444000.0,2936000.0,50038000,-3742000.0,,-11979000.0,55786000.0,615652000.0,0.76,40298000.0,-23181000.0,-17058000.0,49501847.0,1682543000.0,122153000.0,331409000.0,19956000.0,50038000,266251000,1544367000.0,1212958000.0,358759000.0,0.0,59000.0,53177000.0,134108000.0,209850000.0,34894000.0,554030000.0,44434000.0,37710000,7042000.0,37710000,,37710000,-23181000.0,6541000.0,182470000.0,142094000.0,0.75,9800000.0,6541000.0,3660000.0,6541000.0,9500000.0,-5005000.0,50287452.0,,676183000.0,14468000.0,160262000.0,492000.0,17117000.0,,,,,,
2014-09-30,0.0,-8241000.0,-731000.0,1516000.0,75061000.0,66953000.0,23141000.0,-5271000.0,6531000.0,503000.0,6541000.0,922391000.0,0.0,24258000.0,,-708311000.0,990184000.0,,1063000.0,3766000.0,68530000,114000.0,,9334000.0,74577000.0,660947000.0,1.01,77353000.0,-16858000.0,-55973000.0,49591495.0,1698495000.0,132908000.0,340906000.0,8610000.0,68530000,284808000,1554387000.0,1213481000.0,302759000.0,0.0,4522000.0,54070000.0,132823000.0,209747000.0,47845000.0,499088000.0,45489000.0,50319000,7414000.0,50319000,,50319000,-16858000.0,11063000.0,190711000.0,142259000.0,1.0,9948000.0,11063000.0,3510000.0,11063000.0,9500000.0,-5014000.0,50427286.0,,631996000.0,15007000.0,159835000.0,2703000.0,60495000.0,,,,,,
2014-12-31,0.0,-6664000.0,-57000.0,10716000.0,79149000.0,68466000.0,-10526000.0,-5165000.0,8883000.0,503000.0,11063000.0,973022000.0,-237171000.0,25836000.0,,-724351000.0,1204826000.0,,2807000.0,3105000.0,70266000,4800000.0,,-12160000.0,77866000.0,707948000.0,1.05,65492000.0,-24920000.0,199233000.0,49655405.0,1929177000.0,172288000.0,362558000.0,1508000.0,70266000,291529000,1858051000.0,1495493000.0,460714000.0,0.0,2634000.0,84911000.0,136823000.0,212380000.0,45269000.0,712741000.0,47167000.0,52030000,9371000.0,52030000,,52030000,-262091000.0,13697000.0,207043000.0,167116000.0,1.03,11701000.0,13697000.0,3730000.0,13697000.0,57045000.0,-5025000.0,50411147.0,,885029000.0,34402000.0,206208000.0,-1363000.0,40572000.0,,,,,,
2015-03-31,0.0,-28462000.0,-2810000.0,23289000.0,43522000.0,77749000.0,-17851000.0,-12067000.0,5773000.0,502000.0,13697000.0,1010593000.0,0.0,-2096000.0,0.0,-740396000.0,1221819000.0,,973000.0,3223000.0,37749000,4633000.0,0.0,-22726000.0,44698000.0,749717000.0,0.94,50978000.0,-46614000.0,-10547000.0,49668533.0,1962215000.0,184576000.0,366635000.0,2952000.0,37749000,223780000,1882591000.0,1515956000.0,455714000.0,0.0,-6183000.0,69055000.0,113577000.0,180258000.0,49782000.0,687422000.0,47614000.0,46794000,6924000.0,46794000,132515000.0,46794000,-46614000.0,7514000.0,235464000.0,162653000.0,0.93,6638000.0,7514000.0,3867000.0,7514000.0,57045000.0,-5028000.0,50363458.0,,871998000.0,32509000.0,78652000.0,2250000.0,4364000.0,,,,,,
2015-06-30,0.0,723000.0,-1523000.0,-22075000.0,61097000.0,61037000.0,-26852000.0,-11748000.0,8556000.0,504000.0,7514000.0,1048225000.0,0.0,18123000.0,,-759979000.0,1228992000.0,,2876000.0,4018000.0,52541000,-4369000.0,,-38333000.0,55885000.0,782443000.0,0.76,20615000.0,-27122000.0,6544000.0,49767424.0,1988971000.0,166061000.0,388098000.0,11606000.0,52541000,284963000,1908348000.0,1520250000.0,466714000.0,0.0,37000.0,68876000.0,135696000.0,223866000.0,36373000.0,694062000.0,49199000.0,37762000,8991000.0,37762000,,37762000,-27122000.0,7551000.0,234741000.0,158472000.0,0.75,7830000.0,7551000.0,4296000.0,7551000.0,57045000.0,-5025000.0,50450908.0,,860123000.0,32209000.0,207047000.0,1142000.0,-6507000.0,,,,,,
2015-09-30,0.0,12465000.0,-10949000.0,-17304000.0,44294000.0,70584000.0,25316000.0,-11428000.0,8792000.0,503000.0,7551000.0,1069691000.0,-32427000.0,13021000.0,,-779010000.0,1262232000.0,,2960000.0,4312000.0,35502000,-14044000.0,,15790000.0,42840000.0,807244000.0,0.6,86974000.0,-28747000.0,-27003000.0,49828189.0,2041242000.0,182803000.0,395000000.0,5108000.0,35502000,328988000,1920250000.0,1525250000.0,452714000.0,0.0,-1203000.0,70425000.0,154959000.0,284694000.0,50066000.0,667756000.0,49883000.0,29819000,9364000.0,29819000,133885000.0,29819000,-61174000.0,6348000.0,224667000.0,144617000.0,0.59,11680000.0,6348000.0,4160000.0,6348000.0,57045000.0,-5036000.0,50470151.0,,850559000.0,33306000.0,43184000.0,1352000.0,58227000.0,,,,,,
2015-12-31,0.0,-7780000.0,-65574000.0,51144000.0,68865000.0,61327000.0,-8692000.0,-11109000.0,7141000.0,493000.0,6348000.0,1049316000.0,0.0,22357000.0,-54045000.0,-799494000.0,1266251000.0,,3953000.0,3963000.0,61724000,11935000.0,0.0,22237000.0,68205000.0,848151000.0,0.93,108701000.0,-19667000.0,-79626000.0,49187738.0,2065745000.0,116077000.0,365394000.0,0.0,61724000,277409000,1888570000.0,1523176000.0,492714000.0,0.0,9408000.0,70673000.0,103859000.0,208544000.0,46750000.0,723177000.0,50372000.0,45848000,8304000.0,45848000,133885000.0,45848000,-19667000.0,15756000.0,232447000.0,159790000.0,0.92,10483000.0,15756000.0,3833000.0,15756000.0,8000000.0,-5017000.0,49770020.0,,839254000.0,28921000.0,41031000.0,10000.0,89034000.0,,,,,,
2016-03-31,0.0,-11148000.0,-49757000.0,-16318000.0,57361000.0,66614000.0,3167000.0,-11409000.0,10376000.0,485000.0,15756000.0,1040531000.0,0.0,13159000.0,0.0,-817465000.0,1255311000.0,,10100000.0,5053000.0,46985000,4155000.0,0.0,-17053000.0,52322000.0,882486000.0,0.81,49477000.0,-14027000.0,-45815000.0,48556830.0,2072776000.0,120589000.0,380003000.0,0.0,46985000,252132000,1883635000.0,1503632000.0,499714000.0,0.0,-10365000.0,61122000.0,120221000.0,194771000.0,45975000.0,722515000.0,49465000.0,39163000,10534000.0,39163000,133885000.0,39163000,-14027000.0,5391000.0,243595000.0,161679000.0,0.8,9090000.0,5391000.0,3602000.0,5391000.0,8000000.0,-4942000.0,49050937.0,,843104000.0,30357000.0,31942000.0,1598000.0,35450000.0,,,,,,
2016-06-30,0.0,2596000.0,-41419000.0,-22057000.0,71955000.0,61322000.0,-12913000.0,-11097000.0,8758000.0,484000.0,5391000.0,1056443000.0,0.0,21932000.0,,-837242000.0,1246350000.0,,-705000.0,2594000.0,63197000,1822000.0,,-16011000.0,67276000.0,922980000.0,0.94,54083000.0,-8978000.0,-41316000.0,48014195.0,2083592000.0,119750000.0,400497000.0,9919000.0,63197000,297504000,1889085000.0,1488588000.0,490714000.0,0.0,3789000.0,58642000.0,142298000.0,225549000.0,40509000.0,712892000.0,48700000.0,45344000,9833000.0,45344000,,45344000,-8978000.0,9180000.0,240999000.0,163536000.0,0.93,7980000.0,9180000.0,3748000.0,9180000.0,8000000.0,-4828000.0,48522207.0,,832642000.0,27588000.0,163298000.0,3299000.0,45105000.0,,,,,,
2016-09-30,0.0,14925000.0,-21559000.0,-11449000.0,91210000.0,62481000.0,16250000.0,-10785000.0,8328000.0,482000.0,9180000.0,1098730000.0,0.0,29136000.0,,-855148000.0,1234351000.0,,1369000.0,3564000.0,117107000,303000.0,,12429000.0,89373000.0,978395000.0,1.26,106069000.0,-9253000.0,-51490000.0,47809476.0,2089499000.0,124274000.0,435136000.0,,82882000,332658000,1908135000.0,1472999000.0,461182000.0,0.0,45326000.0,59922000.0,155241000.0,241448000.0,46137000.0,685131000.0,47852000.0,60237000,8832000.0,60237000,,60237000,-9253000.0,54506000.0,217582000.0,164027000.0,1.25,12147000.0,54506000.0,5348000.0,54506000.0,8000000.0,-4849000.0,48229485.0,,809405000.0,27132000.0,162506000.0,-4442000.0,96816000.0,,,,,,
2016-12-31,0.0,-5201000.0,-119000.0,40119000.0,87380000.0,63847000.0,3296000.0,-10473000.0,8737000.0,484000.0,54506000.0,1163575000.0,0.0,27302000.0,-8000000.0,-870859000.0,1227836000.0,,0.0,2909000.0,78643000,626000.0,0.0,48945000.0,83689000.0,1029941000.0,1.18,128716000.0,-15812000.0,-2745000.0,47881662.0,2098695000.0,207925000.0,508685000.0,5215000.0,78643000,302395000,1973989000.0,1465304000.0,380134000.0,0.0,110159000.0,57514000.0,115278000.0,215015000.0,57649000.0,602489000.0,47600000.0,56387000,9166000.0,56387000,,56387000,-15812000.0,164665000.0,222783000.0,164841000.0,1.17,11244000.0,164665000.0,5982000.0,164665000.0,81214000.0,-4823000.0,48297748.0,,810414000.0,27101000.0,161765000.0,3052000.0,112904000.0,,,,,,
2017-03-31,0.0,-18956000.0,-1384000.0,-20848000.0,61500000.0,92193000.0,27054000.0,-7396000.0,7067000.0,485000.0,164665000.0,1203450000.0,0.0,17930000.0,225000000.0,-892601000.0,1546837000.0,,-2000000.0,3002000.0,54433000,-548000.0,-400488000.0,-15054000.0,54181000.0,1061347000.0,0.75,42730000.0,-22895000.0,222549000.0,48023641.0,2439438000.0,229519000.0,400624000.0,733000.0,54433000,278663000,2247124000.0,1846500000.0,605253000.0,0.0,-158104000.0,42878000.0,136313000.0,217163000.0,56112000.0,814155000.0,48620000.0,36251000,7198000.0,36251000,198370000.0,36251000,-423383000.0,6561000.0,252846000.0,166024000.0,0.75,6624000.0,6561000.0,6517000.0,6561000.0,81214000.0,-4841000.0,48472916.0,,1043674000.0,14723000.0,37135000.0,1803000.0,19835000.0,,,,,,
2017-06-30,0.0,7960000.0,-3258000.0,-38527000.0,86059000.0,78763000.0,-16062000.0,-7199000.0,8922000.0,485000.0,6561000.0,1255087000.0,0.0,24648000.0,,-919732000.0,1535068000.0,,3399000.0,3399000.0,115653000,-3812000.0,,-24620000.0,79530000.0,1110660000.0,1.14,53670000.0,-16160000.0,-31838000.0,48121890.0,2454800000.0,239727000.0,440302000.0,26462000.0,77137000,366121000,2279590000.0,1839288000.0,580421000.0,0.0,5672000.0,42026000.0,175002000.0,280062000.0,45841000.0,784776000.0,53750000.0,54882000,9679000.0,54882000,,54882000,-16160000.0,12233000.0,244886000.0,162329000.0,1.13,9876000.0,12233000.0,7176000.0,12233000.0,81214000.0,-4853000.0,48655553.0,,1024503000.0,15110000.0,234707000.0,-1378000.0,37510000.0,,,,,,
2017-09-30,0.0,5896000.0,-24100000.0,8166000.0,96754000.0,79194000.0,1157000.0,-7002000.0,8934000.0,486000.0,12233000.0,1312673000.0,-36761000.0,28957000.0,,-946934000.0,1568403000.0,,3836000.0,3836000.0,129778000,4889000.0,,-4110000.0,92319000.0,1169160000.0,1.32,99078000.0,-28691000.0,-14803000.0,48053733.0,2515337000.0,221407000.0,446810000.0,1211000.0,87820000,376315000,2321041000.0,1874231000.0,575588000.0,0.0,18823000.0,44038000.0,169125000.0,279561000.0,51169000.0,786961000.0,52960000.0,63362000,9821000.0,63362000,,63362000,-65452000.0,31056000.0,239189000.0,167335000.0,1.31,11955000.0,31056000.0,7153000.0,31056000.0,81214000.0,-4856000.0,48504767.0,,1008368000.0,11445000.0,240947000.0,-1077000.0,70387000.0,,,,,,
2017-12-31,0.0,-439000.0,-152000.0,25643000.0,94566000.0,73203000.0,32277000.0,-6805000.0,9883000.0,487000.0,31056000.0,1416189000.0,0.0,-49992000.0,-91214000.0,-972706000.0,1574724000.0,,3655000.0,3655000.0,86401000,-51100000.0,0.0,42179000.0,51388000.0,1265673000.0,2.1,122392000.0,-38847000.0,-92925000.0,48221093.0,2547430000.0,174635000.0,425344000.0,0.0,84683000,359371000,2308043000.0,1882699000.0,565755000.0,0.0,-9380000.0,35112000.0,143662000.0,264805000.0,97129000.0,717219000.0,55337000.0,101380000,9883000.0,101380000,,101380000,-38847000.0,21676000.0,239628000.0,116352000.0,2.08,-26642000.0,21676000.0,6363000.0,21676000.0,,-4862000.0,48757762.0,,891854000.0,12197000.0,240145000.0,-152000.0,83545000.0,,,,,,
2018-03-31,,-18531000.0,-38542000.0,2158000.0,61377000.0,73459000.0,6801000.0,-4012000.0,11822000.0,483000.0,21676000.0,1417690000.0,,11717000.0,40000000.0,-991229000.0,1595299000.0,,,3189000.0,49555000,669000.0,0.0,763000.0,48725000.0,1298840000.0,0.77,62525000.0,-48259000.0,12126000.0,48168574.0,2586528000.0,179329000.0,458735000.0,0.0,49555000,284713000,2368003000.0,1909268000.0,620922000.0,,26392000.0,31096000.0,141685000.0,223336000.0,105870000.0,770984000.0,60558000.0,37008000,11822000.0,37008000,205211000.0,37008000,-48259000.0,48068000.0,258159000.0,118966000.0,0.76,5216000.0,9315000.0,5741000.0,9315000.0,,-4867000.0,48651947.0,,950313000.0,13954000.0,34131000.0,,14266000.0,,,,,,
