date,quarterlyNetOtherInvestingChanges,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,quarterlySaleOfInvestment,quarterlyChangesInAccountReceivables,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyOperatingExpense,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyCurrentDeferredRevenue,quarterlyCashAndCashEquivalents,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,quarterlyDilutedEPS,quarterlyEbitda,quarterlyTaxProvision,quarterlyNetPPE,quarterlyAccumulatedDepreciation,quarterlyStockBasedCompensation,quarterlyCommonStockIssuance,quarterlyPretaxIncome,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,quarterlyOtherNonCashItems,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyIncomeTaxPayable,quarterlyNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyGoodwill,quarterlyLongTermDebt,quarterlyBasicEPS,quarterlyOtherShortTermInvestments,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,quarterlyBasicAverageShares,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyDepreciationAndAmortization,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyInvestmentsAndAdvances,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherIncomeExpense,quarterlyDilutedAverageShares,quarterlyInventory,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,quarterlyNetOtherFinancingCharges,quarterlyInterestExpense,quarterlyChangeInAccountPayable,quarterlyNetIncomeCommonStockholders,quarterlyCashDividendsPaid,quarterlyOtherIntangibleAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyResearchAndDevelopment,quarterlyPurchaseOfBusiness
2015-09-30,-16048000.0,1881000.0,166895000.0,,127434000.0,2088253000.0,5456493000.0,3301592000.0,1374678000.0,0.0,4842123000.0,20572000.0,4408450000.0,16928283000.0,-816372000.0,0.73645,2515851000.0,190095000.0,10164053000.0,-15884972000.0,957000.0,,546562000.0,1595562000.0,,375207000.0,713575000.0,638205000.0,-779632000.0,-1151929000.0,1372382000.0,9750000.0,1033785000.0,,4117027000.0,-305869000.0,26049025000.0,7239288000.0,10346491000.0,23557549000.0,33904040000.0,1527219000.0,5015961000.0,0.73645,420654000.0,30591000.0,-433673000.0,220453000.0,484034218.0,275990000.0,2981349000.0,2028774000.0,849236000.0,356467000.0,356467000.0,0.0,1437030000.0,9736469000.0,146514000.0,484034218.0,160713000.0,4408450000.0,-1026423000.0,-375315000.0,998851000.0,4829104000.0,1873274000.0,31797000.0,1120053000.0,-705123000.0,356467000.0,-21000.0,8270135000.0,16975757000.0,1118921000.0,,
2015-12-31,-505504000.0,265334000.0,18993000.0,,93343000.0,2382305000.0,7070115000.0,3784945000.0,1770431000.0,0.0,4408450000.0,484392000.0,6100403000.0,16933044000.0,-343265000.0,,1656504000.0,188591000.0,10667348000.0,-16259301000.0,1444000.0,,664174000.0,,,165505000.0,611874000.0,116804000.0,903590000.0,-1540708000.0,2370795000.0,,1098689000.0,,4122074000.0,538326000.0,26926649000.0,8658406000.0,12033273000.0,23370379000.0,35403652000.0,1527219000.0,5600250000.0,,599414000.0,30585000.0,1691953000.0,830087000.0,,199373000.0,2858089000.0,1739769000.0,868844000.0,475583000.0,475583000.0,490659000.0,1369410000.0,9812202000.0,34257000.0,,141720000.0,6100403000.0,-1582432000.0,,120730000.0,6699817000.0,2326186000.0,-1292000.0,123486000.0,427881000.0,475583000.0,-21000.0,8431974000.0,18470608000.0,1118158000.0,,
2016-03-31,-8439000.0,285563000.0,-40355000.0,53621000.0,-27950000.0,1905323000.0,6710821000.0,2514376000.0,1693923000.0,0.0,6100403000.0,1057381000.0,3838340000.0,16690609000.0,-804574000.0,0.264,1244275000.0,14671000.0,10328850000.0,-16734066000.0,1684000.0,,142579000.0,127908000.0,,208233000.0,211400000.0,77766000.0,-799125000.0,-701795000.0,-806325000.0,34336000.0,1065530000.0,,3854346000.0,-2203046000.0,27062916000.0,7157203000.0,10115749000.0,23289503000.0,33405252000.0,1527219000.0,5363565000.0,0.264,545793000.0,30579000.0,-2262063000.0,-1508120000.0,484047400.0,219979000.0,2819260000.0,1949023000.0,909583000.0,127908000.0,127908000.0,0.0,1318035000.0,9557440000.0,-3485000.0,484047400.0,182075000.0,3838340000.0,-656613000.0,,337326000.0,4384133000.0,1677099000.0,514000.0,192113000.0,-1244984000.0,127908000.0,-29000.0,8628812000.0,16714643000.0,1166489000.0,,
2016-06-30,110986000.0,358002000.0,9272000.0,,9140000.0,1815429000.0,6710192000.0,2498537000.0,1525552000.0,0.0,3838340000.0,855337000.0,3318412000.0,16774491000.0,-1324469000.0,0.1538,2412987000.0,50625000.0,10362494000.0,-17191242000.0,-629000.0,,125074000.0,202357000.0,,227203000.0,289877000.0,74202000.0,-918722000.0,-976370000.0,1209703000.0,196021000.0,1094104000.0,,3820151000.0,-215879000.0,27553736000.0,5903855000.0,8969565000.0,23439881000.0,32409446000.0,1527219000.0,5332692000.0,0.1538,491318000.0,30574000.0,-519928000.0,233333000.0,484063719.0,210299000.0,2743937000.0,2004722000.0,951240000.0,74449000.0,74449000.0,0.0,1422964000.0,9731100000.0,34356000.0,484063719.0,172803000.0,3318412000.0,-810909000.0,,328593000.0,3809730000.0,893533000.0,360710000.0,1336673000.0,-11271000.0,74449000.0,-460233000.0,8771282000.0,15634955000.0,1225626000.0,,
2016-09-30,1093000.0,365243000.0,-1274000.0,,-165989000.0,1971897000.0,6718318000.0,2847760000.0,1636939000.0,0.0,3318412000.0,789411000.0,3733771000.0,16967778000.0,-331257000.0,0.3803,1488539000.0,74975000.0,10376157000.0,-17663999000.0,1106000.0,,259052000.0,386433000.0,,206829000.0,334958000.0,50918000.0,-362332000.0,-1122863000.0,1900706000.0,216788000.0,1070443000.0,,3899274000.0,319846000.0,28040156000.0,6248952000.0,9206632000.0,23630787000.0,32837419000.0,1527219000.0,5155735000.0,0.3803,492563000.0,30571000.0,415359000.0,777843000.0,484031028.0,242329000.0,2852473000.0,1927377000.0,944274000.0,184077000.0,184077000.0,0.0,1500110000.0,9620689000.0,39271000.0,484031028.0,174077000.0,3733771000.0,-1123015000.0,,329422000.0,4226334000.0,964313000.0,-36477000.0,285213000.0,346996000.0,184077000.0,-23000.0,9010135000.0,15869641000.0,1255521000.0,,
2016-12-31,-103640000.0,251825000.0,30143000.0,,-107026000.0,2231358000.0,7324584000.0,3461081000.0,1392049000.0,0.0,3733771000.0,812340000.0,5128186000.0,17187513000.0,-404456000.0,,1636607000.0,122618000.0,11084530000.0,-18175301000.0,1641000.0,,486612000.0,,,246280000.0,839309000.0,44551000.0,364942000.0,-1701369000.0,2688164000.0,363739000.0,1061304000.0,,4043642000.0,783316000.0,29259831000.0,7281555000.0,10107399000.0,24548281000.0,34655680000.0,1527219000.0,5574557000.0,,479953000.0,30565000.0,1394415000.0,986795000.0,,212279000.0,2919177000.0,1812284000.0,980075000.0,363994000.0,363994000.0,0.0,242634000.0,10186612000.0,-251029000.0,,143934000.0,5128186000.0,-1658691000.0,,108358000.0,5608139000.0,1145225000.0,-19411000.0,169920000.0,613245000.0,363994000.0,-24000.0,9105356000.0,17468167000.0,1306567000.0,,
2017-03-31,0.0,304000000.0,-27482000.0,,-49454000.0,1939924000.0,7323494000.0,3171781000.0,1610992000.0,0.0,5128186000.0,585985000.0,4056125000.0,17323566000.0,-618346000.0,0.273,1325712000.0,38533000.0,10428042000.0,-18712991000.0,1147000.0,625000.0,170624000.0,132091000.0,,223195000.0,328932000.0,42514000.0,-154619000.0,-669382000.0,-723218000.0,22276000.0,1038500000.0,,3951373000.0,-2281301000.0,29141033000.0,6524047000.0,9058835000.0,24310881000.0,33369716000.0,1527219000.0,5402354000.0,0.273,4795000.0,47277000.0,-1072061000.0,-1392600000.0,484033000.0,246060000.0,2913772000.0,2011449000.0,988953000.0,132091000.0,132091000.0,0.0,1024489000.0,9522103000.0,-55776000.0,484073000.0,171415000.0,4056125000.0,-194224000.0,,334116000.0,4060920000.0,1388175000.0,-56476000.0,166135000.0,-286892000.0,132091000.0,-27000.0,9518652000.0,16046150000.0,1347176000.0,,
2017-06-30,13850000.0,273378000.0,9346000.0,,185617000.0,2029182000.0,7325932000.0,2652744000.0,1631913000.0,0.0,4056125000.0,561303000.0,3422500000.0,17544929000.0,-1002274000.0,0.452,1808141000.0,51097000.0,10354364000.0,-19250819000.0,2080000.0,358000.0,270022000.0,351016000.0,,220092000.0,397269000.0,17297000.0,-950151000.0,-808920000.0,1111878000.0,58986000.0,1028482000.0,,3942392000.0,-559832000.0,29605183000.0,5897642000.0,7860817000.0,24228210000.0,32089027000.0,1527219000.0,4613879000.0,0.4525,5077000.0,21622000.0,-633625000.0,302958000.0,483812155.0,219604000.0,2655144000.0,1913210000.0,991330000.0,218925000.0,218925000.0,0.0,1500868000.0,8646456000.0,-71623000.0,484347345.0,162069000.0,3422500000.0,-795352000.0,,357020000.0,3427577000.0,1562607000.0,58041000.0,546789000.0,-521932000.0,218925000.0,-144447000.0,9499649000.0,14544098000.0,1351488000.0,,
2017-09-30,0.0,337340000.0,43914000.0,,120911000.0,2191430000.0,7329614000.0,2491542000.0,1658291000.0,0.0,3422500000.0,513156000.0,3318218000.0,17826021000.0,-499546000.0,0.5765,1687278000.0,105920000.0,10484888000.0,-19718659000.0,1260000.0,739000.0,385013000.0,630109000.0,,223404000.0,533139000.0,27634000.0,-491773000.0,-1008622000.0,1807380000.0,149720000.0,1013610000.0,,4083361000.0,19534000.0,30203547000.0,5826408000.0,7644989000.0,24327119000.0,31972108000.0,1527219000.0,4297911000.0,0.5765,416345000.0,28671000.0,-104282000.0,798758000.0,484116219.0,283460000.0,2449062000.0,1891931000.0,993667000.0,279093000.0,279093000.0,0.0,1495724000.0,8319679000.0,61905000.0,484116219.0,118155000.0,3318218000.0,-1419889000.0,,320976000.0,3734563000.0,1561236000.0,2823000.0,308598000.0,-160699000.0,279093000.0,-1361000.0,9466284000.0,14146087000.0,1397107000.0,,
2017-12-31,8290000.0,265360000.0,-5629000.0,,-157400000.0,2333273000.0,8301373000.0,3986557000.0,1533995000.0,0.0,3318218000.0,480431000.0,2960718000.0,18151184000.0,-1369593000.0,,1760970000.0,5458000.0,10838488000.0,-20328417000.0,6436000.0,,609856000.0,6612819000.0,,187708000.0,799278000.0,23398000.0,-1574462000.0,-1660983000.0,3208072000.0,260786000.0,990932000.0,,4256832000.0,1166441000.0,31166905000.0,7224437000.0,7607388000.0,24992977000.0,32600365000.0,1527219000.0,3339084000.0,,765614000.0,30543000.0,-357500000.0,1547089000.0,,262450000.0,2540856000.0,1923559000.0,1039721000.0,604398000.0,604398000.0,2997000.0,997812000.0,7224744000.0,-69472000.0,,123785000.0,2960718000.0,-1991110000.0,,98919000.0,3726332000.0,1351860000.0,13289000.0,111393000.0,1492942000.0,604398000.0,-186823000.0,9785308000.0,14449181000.0,1401730000.0,,
2018-03-31,5646000.0,342668000.0,-26475000.0,,-344189000.0,2304062000.0,8238393000.0,4219003000.0,1678569000.0,0.0,2960718000.0,464528000.0,1958500000.0,18338104000.0,-928389000.0,0.5,1377109000.0,104399000.0,10702638000.0,-20895503000.0,-273000.0,4770000.0,349529000.0,245130000.0,,218310000.0,625493000.0,19126000.0,-925163000.0,-612898000.0,659025000.0,196378000.0,974022000.0,,4119853000.0,-1033531000.0,31598141000.0,7182522000.0,7630174000.0,24546205000.0,32176379000.0,1527219000.0,2732896000.0,0.5,894509000.0,30538000.0,-1002218000.0,46127000.0,484205400.0,312160000.0,2563053000.0,1815791000.0,901472000.0,245130000.0,245130000.0,2930000.0,1050172000.0,6655753000.0,-105941000.0,484304200.0,150260000.0,1958500000.0,-736080000.0,,73008000.0,2853009000.0,1183513000.0,-1532000.0,126108000.0,221480000.0,245130000.0,-12000.0,9429469000.0,13838275000.0,1387062000.0,,
2018-06-30,5698000.0,336920000.0,-22893000.0,,-111762000.0,2306110000.0,8236764000.0,3388342000.0,1789287000.0,0.0,1958500000.0,430657000.0,1150598000.0,18445554000.0,-472179000.0,0.7,1663831000.0,829000.0,10952411000.0,-21430726000.0,113000.0,2792000.0,335366000.0,349674000.0,,212439000.0,516823000.0,13118000.0,-556946000.0,-980779000.0,842555000.0,128565000.0,949004000.0,,4162566000.0,-958012000.0,32383137000.0,6263134000.0,6606435000.0,24613765000.0,31220200000.0,1527219000.0,2490294000.0,0.7,1012970000.0,30533000.0,-807902000.0,-138224000.0,477910000.0,245413000.0,2559180000.0,1856456000.0,1004025000.0,334537000.0,334537000.0,2899000.0,1601079000.0,6511512000.0,,477910000.0,173153000.0,1150598000.0,-1093511000.0,,96193000.0,2163568000.0,1194132000.0,13009000.0,324440000.0,-832250000.0,334537000.0,-100568000.0,9209479000.0,12774646000.0,1383895000.0,,
2018-09-30,5801000.0,179460000.0,21856000.0,,-255306000.0,2334557000.0,8241952000.0,3162932000.0,1758020000.0,0.0,1150598000.0,403428000.0,653309000.0,19545000000.0,-1661298000.0,2.75,1689070000.0,-884384000.0,10861227000.0,-21989509000.0,-1203000.0,494000.0,448866000.0,1442917000.0,,418243000.0,576537000.0,12263000.0,-1762320000.0,-865915000.0,1708111000.0,166331000.0,926990000.0,,4241589000.0,-442645000.0,32850736000.0,5722579000.0,5324986000.0,25454183000.0,30779169000.0,1527219000.0,1469611000.0,2.75,595973000.0,54036000.0,-497289000.0,842196000.0,484818182.0,237579000.0,2664872000.0,1907032000.0,1031003000.0,1333250000.0,1333250000.0,2861000.0,1674964000.0,5511590000.0,,484818182.0,151297000.0,653309000.0,-443080000.0,,172195000.0,1249282000.0,859352000.0,-8663000.0,209201000.0,-205998000.0,1333250000.0,-259401000.0,9177589000.0,11234169000.0,1371097000.0,,
2018-12-31,5801000.0,142809000.0,-31762000.0,,-317534000.0,2491517000.0,9937062000.0,4323374000.0,1549191000.0,0.0,653309000.0,406867000.0,1075530000.0,19794837000.0,-742951000.0,,1848094000.0,114247000.0,11203622000.0,-22629181000.0,-61000.0,-2739000.0,746430000.0,,,-345601000.0,942326000.0,10606000.0,-939726000.0,-1372314000.0,2919696000.0,332333000.0,906600000.0,,4457322000.0,1121325000.0,33832803000.0,7075379000.0,5998126000.0,25959763000.0,31957889000.0,1527219000.0,964289000.0,,784841000.0,59267000.0,422221000.0,1547382000.0,,211685000.0,2838808000.0,1965805000.0,1017821000.0,632183000.0,632183000.0,5229000.0,610492000.0,5087673000.0,-138715000.0,,183059000.0,1075530000.0,-1557749000.0,,,1860371000.0,698728000.0,34230000.0,83843000.0,1148504000.0,632183000.0,-228266000.0,9154785000.0,12163052000.0,1375524000.0,,
2019-03-31,5802000.0,153881000.0,-31569000.0,,-327822000.0,2233445000.0,9939948000.0,3781912000.0,1784790000.0,0.0,1075530000.0,351886000.0,915050000.0,19919114000.0,-502089000.0,0.25,1758808000.0,66073000.0,15871284000.0,-23381683000.0,3198000.0,1045000.0,186107000.0,120034000.0,,267567000.0,448655000.0,12681000.0,155998000.0,-650092000.0,295808000.0,232822000.0,884463000.0,,4190826000.0,-1767525000.0,39252967000.0,6515581000.0,6571875000.0,30250367000.0,36822242000.0,1527219000.0,1911949000.0,0.25,752757000.0,57825000.0,-160480000.0,-354284000.0,484172200.0,245272000.0,3029490000.0,1957381000.0,1334210000.0,120034000.0,120034000.0,5310000.0,1682394000.0,10387547000.0,526000.0,484275600.0,214628000.0,915050000.0,-612286000.0,,,1667807000.0,650480000.0,,238491000.0,-540745000.0,120034000.0,-342958000.0,8878147000.0,16903128000.0,1335684000.0,,
2019-06-30,1067000.0,147456000.0,999000.0,,-173841000.0,2403607000.0,9938645000.0,2891236000.0,245822000.0,0.0,915050000.0,319992000.0,667109000.0,21939911000.0,-642115000.0,4.2,4709970000.0,922212000.0,16421554000.0,-24246850000.0,-1303000.0,0.0,2944312000.0,2142134000.0,,-745226000.0,2157785000.0,13727000.0,-619994000.0,-944702000.0,1058899000.0,316204000.0,865145000.0,,4262741000.0,-2936203000.0,40668404000.0,5653873000.0,5966624000.0,32430218000.0,38396842000.0,1527219000.0,1799806000.0,4.2,493501000.0,63979000.0,-247941000.0,114197000.0,481452381.0,236032000.0,3014854000.0,1859134000.0,1297772000.0,2022100000.0,2022100000.0,7776000.0,1725050000.0,10803058000.0,,481452381.0,213629000.0,667109000.0,-686846000.0,,66013000.0,1160610000.0,568315000.0,,467886000.0,-892127000.0,2022100000.0,-28000.0,8590805000.0,16456931000.0,1308223000.0,,
2019-09-30,,186000000.0,,,,,9945000000.0,2923000000.0,3642000000.0,0.0,,291000000.0,876000000.0,22067000000.0,,1.419086,1911000000.0,-106000000.0,11231000000.0,,,,581000000.0,2261000000.0,,,695000000.0,12000000.0,,,,309000000.0,846000000.0,,4337000000.0,,,6480000000.0,6709000000.0,26750000000.0,33459000000.0,,769000000.0,1.419086,782000000.0,74000000.0,,,484114519.0,241000000.0,3196000000.0,,,687000000.0,687000000.0,3000000.0,,4912000000.0,2000000.0,484114519.0,211000000.0,,,,175000000.0,1658000000.0,1465000000.0,,270000000.0,,687000000.0,,,11392000000.0,1222000000.0,,
