date,quarterlyCommonStockIssuance,quarterlyInterestExpense,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyNetOtherFinancingCharges,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyBasicEPS,quarterlyTaxProvision,quarterlyNetPPE,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyFreeCashFlow,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyDilutedAverageShares,quarterlySaleOfInvestment,quarterlyDepreciationAndAmortization,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyDilutedEPS,quarterlyStockBasedCompensation,quarterlyPurchaseOfInvestment,quarterlyEbitda,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCashDividendsPaid,quarterlyCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlyIncomeTaxPayable,quarterlyRetainedEarnings,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyBasicAverageShares,quarterlyStockholdersEquity,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyNetOtherInvestingChanges,quarterlyLongTermDebt,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,quarterlyOtherCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,quarterlyResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue
2012-09-30,,110000000.0,2780000000.0,527000000.0,-1961000000.0,855000000.0,-49669000000.0,4000000.0,,4944000000.0,-1415000000.0,,1361000000.0,-763000000.0,-1.8,-442000000.0,27146000000.0,,-1161000000.0,535000000.0,2164000000.0,-109000000.0,,34115000000.0,43548000000.0,-600000000.0,5338000000.0,7502000000.0,400000000.0,278000000.0,,1485000000.0,1879000000.0,41000000.0,6101000000.0,-1.8,,-1498000000.0,-335000000,364000000,2160000000,-719000000.0,-2644000000.0,1334000000.0,5338000000.0,64000000.0,21767000000.0,22000000.0,76815000000.0,5496000000.0,-80000000.0,9433000000.0,0.0,,16217000000.0,80000000.0,-401000000.0,400000000.0,21781000000.0,1113000000.0,6114000000.0,826000000.0,,4000000.0,8455000000.0,970000000.0,,,863000000.0,-719000000.0,150000000.0,-719000000.0,818000000.0,16271000000.0,0.0,,
2012-12-31,,110000000.0,3189000000.0,274000000.0,-1997000000.0,960000000.0,-51032000000.0,0.0,110000000.0,4693000000.0,-1002000000.0,,1143000000.0,-701000000.0,-0.89,-144000000.0,27316000000.0,,-501000000.0,613000000.0,2343000000.0,-135000000.0,,34355000000.0,43326000000.0,-854000000.0,4637000000.0,6980000000.0,405000000.0,958000000.0,,1451000000.0,1771000000.0,41000000.0,5338000000.0,-0.89,,-1137000000.0,340000000,611000000,2581000000,-357000000.0,-2110000000.0,1850000000.0,4637000000.0,-85000000.0,22048000000.0,104000000.0,78348000000.0,6003000000.0,-82000000.0,8971000000.0,0.0,,15778000000.0,-75000000.0,-188000000.0,405000000.0,21278000000.0,1245000000.0,6079000000.0,731000000.0,,-4000000.0,8455000000.0,1239000000.0,,,901000000.0,-357000000.0,597000000.0,-357000000.0,746000000.0,16045000000.0,-7000000.0,,
2013-03-31,,110000000.0,4197000000.0,430000000.0,-1926000000.0,780000000.0,-53267000000.0,3000000.0,,4154000000.0,-1969000000.0,,1002000000.0,638000000.0,-3.34,-623000000.0,26382000000.0,,-1962000000.0,441000000.0,1226000000.0,-122000000.0,,33179000000.0,41582000000.0,-924000000.0,5275000000.0,6501000000.0,406000000.0,1988000000.0,,1409000000.0,1592000000.0,41000000.0,4637000000.0,-3.34,,-871000000.0,-1148000000,117000000,1972000000,-1339000000.0,-782000000.0,1268000000.0,5275000000.0,83000000.0,21874000000.0,83000000.0,79649000000.0,6800000000.0,-81000000.0,8403000000.0,,,14358000000.0,-155000000.0,-623000000.0,406000000.0,19708000000.0,1369000000.0,6017000000.0,704000000.0,,-2000000.0,7955000000.0,1151000000.0,,,873000000.0,-1339000000.0,513000000.0,-1339000000.0,533000000.0,15074000000.0,508000000.0,,
2013-06-30,,104000000.0,2194000000.0,-2089000000.0,-1643000000.0,821000000.0,-53353000000.0,2000000.0,,4196000000.0,-54000000.0,,1396000000.0,-1912000000.0,1.69,314000000.0,26925000000.0,,997000000.0,644000000.0,869000000.0,-178000000.0,,33663000000.0,40020000000.0,-247000000.0,3363000000.0,4232000000.0,403000000.0,562000000.0,,1197000000.0,1326000000.0,41000000.0,5275000000.0,1.68,,-205000000.0,1775000000,1155000000,3091000000,683000000.0,-1197000000.0,2417000000.0,3363000000.0,-27000000.0,19954000000.0,93000000.0,80278000000.0,4865000000.0,-89000000.0,6357000000.0,,,14952000000.0,97000000.0,182000000.0,402000000.0,20066000000.0,1538000000.0,5917000000.0,674000000.0,,84000000.0,7956000000.0,1262000000.0,,,816000000.0,683000000.0,549000000.0,683000000.0,587000000.0,15089000000.0,,,
2013-09-30,,101000000.0,2112000000.0,-171000000.0,-1650000000.0,615000000.0,-54416000000.0,0.0,,4505000000.0,-20000000.0,,1601000000.0,957000000.0,1.06,210000000.0,27962000000.0,,639000000.0,594000000.0,0.0,13000000.0,,34531000000.0,40846000000.0,-49000000.0,4320000000.0,4320000000.0,403000000.0,869000000.0,,1269000000.0,1502000000.0,41000000.0,3363000000.0,1.05,,0.0,1431000000,759000000,2720000000,429000000.0,-498000000.0,2029000000.0,4320000000.0,71000000.0,20234000000.0,30000000.0,82378000000.0,4782000000.0,-89000000.0,6315000000.0,,,15292000000.0,18000000.0,260000000.0,402000000.0,20612000000.0,1520000000.0,5954000000.0,691000000.0,,1000000.0,7956000000.0,1270000000.0,,,830000000.0,429000000.0,526000000.0,429000000.0,475000000.0,15452000000.0,-82000000.0,,
2013-12-31,,111000000.0,4066000000.0,1850000000.0,-1539000000.0,567000000.0,-54534000000.0,-1000000.0,,4793000000.0,-24000000.0,,1437000000.0,1746000000.0,0.51,268000000.0,28447000000.0,,475000000.0,574000000.0,0.0,-1000000.0,,34872000000.0,42877000000.0,-102000000.0,6066000000.0,6066000000.0,407000000.0,0.0,,1229000000.0,1268000000.0,41000000.0,4320000000.0,0.51,,0.0,1297000000,611000000,2624000000,207000000.0,-1522000000.0,1805000000.0,6066000000.0,-101000000.0,22378000000.0,112000000.0,82981000000.0,6655000000.0,-89000000.0,8005000000.0,,,15410000000.0,-87000000.0,278000000.0,406000000.0,20499000000.0,1520000000.0,5858000000.0,819000000.0,,-86000000.0,7956000000.0,1194000000.0,,,834000000.0,207000000.0,582000000.0,207000000.0,419000000.0,15723000000.0,-295000000.0,,
2014-03-31,,112000000.0,3773000000.0,1844000000.0,-7518000000.0,1161000000.0,-54592000000.0,-103000000.0,,5249000000.0,-55000000.0,,1410000000.0,-4039000000.0,0.8,231000000.0,37429000000.0,-5935000000.0,560000000.0,697000000.0,,-455000000.0,,47745000000.0,52765000000.0,-6108000000.0,2027000000.0,2027000000.0,408000000.0,57000000.0,,1581000000.0,973000000.0,41000000.0,6066000000.0,0.79,,0.0,1411000000,727000000,3725000000,324000000.0,-7282000000.0,2849000000.0,2027000000.0,20000000.0,27719000000.0,108000000.0,92021000000.0,7580000000.0,-90000000.0,5020000000.0,,,15644000000.0,-227000000.0,208000000.0,407000000.0,20494000000.0,2580000000.0,9155000000.0,876000000.0,,37000000.0,11739000000.0,2122000000.0,,,933000000.0,324000000.0,1516000000.0,329000000.0,413000000.0,20139000000.0,-1577000000.0,,
2014-06-30,20000000.0,131000000.0,475000000.0,-3194000000.0,-1996000000.0,1316000000.0,-51183000000.0,-29000000.0,,5927000000.0,963000000.0,,2049000000.0,-321000000.0,1.65,854000000.0,36999000000.0,,1554000000.0,1094000000.0,,221000000.0,,46723000000.0,51115000000.0,53000000.0,1706000000.0,1706000000.0,411000000.0,0.0,,1529000000.0,1270000000.0,41000000.0,2027000000.0,1.64,,0.0,2513000000,722000000,4510000000,675000000.0,800000000.0,3532000000.0,1706000000.0,25000000.0,25056000000.0,106000000.0,88182000000.0,4679000000.0,-99000000.0,4392000000.0,,,16220000000.0,640000000.0,569000000.0,408000000.0,21474000000.0,2301000000.0,8408000000.0,978000000.0,,-4000000.0,11880000000.0,2810000000.0,,,1029000000.0,675000000.0,2195000000.0,700000000.0,385000000.0,20377000000.0,-3532000000.0,,
2014-09-30,52000000.0,116000000.0,1898000000.0,-389000000.0,-1703000000.0,1387000000.0,-51410000000.0,-59000000.0,,5642000000.0,-6000000.0,,1559000000.0,1702000000.0,2.48,613000000.0,35169000000.0,-31000000.0,1654000000.0,646000000.0,,209000000.0,,44866000000.0,50839000000.0,-144000000.0,3408000000.0,3408000000.0,411000000.0,0.0,,1344000000.0,993000000.0,41000000.0,1706000000.0,2.47,,0.0,2612000000,1776000000,5336000000,1016000000.0,560000000.0,4354000000.0,3408000000.0,-163000000.0,24071000000.0,128000000.0,86579000000.0,5994000000.0,-98000000.0,5973000000.0,,651000000.0,17138000000.0,285000000.0,23000000.0,409000000.0,22176000000.0,2009000000.0,8310000000.0,982000000.0,,3000000.0,10161000000.0,2578000000.0,,,926000000.0,1016000000.0,1976000000.0,1041000000.0,556000000.0,18077000000.0,-731000000.0,,
2014-12-31,338000000.0,167000000.0,1432000000.0,-615000000.0,-2264000000.0,1540000000.0,-51889000000.0,-46000000.0,,6244000000.0,-1957000000.0,,963000000.0,-1928000000.0,-1.01,670000000.0,36296000000.0,-207000000.0,291000000.0,1180000000.0,,153000000.0,533000000.0,44139000000.0,50637000000.0,-1301000000.0,1480000000.0,1480000000.0,409000000.0,0.0,,1400000000.0,779000000.0,41000000.0,3408000000.0,-1.01,,0.0,1368000000,2415000000,5995000000,-408000000.0,-2262000000.0,4977000000.0,1480000000.0,50000000.0,24296000000.0,100000000.0,88185000000.0,5935000000.0,-99000000.0,6498000000.0,,,16631000000.0,-990000000.0,1091000000.0,409000000.0,21539000000.0,1959000000.0,6303000000.0,1018000000.0,,2000000.0,9830000000.0,2562000000.0,,,948000000.0,-408000000.0,1975000000.0,-379000000.0,544000000.0,18361000000.0,-2924000000.0,,
2015-03-31,571000000.0,117000000.0,1448000000.0,892000000.0,-2121000000.0,1753000000.0,-57262000000.0,-65000000.0,,4167000000.0,-5472000000.0,,1648000000.0,378000000.0,-8.88,-2035000000.0,31455000000.0,,-5624000000.0,1085000000.0,,404000000.0,878000000.0,39536000000.0,45342000000.0,-473000000.0,1858000000.0,1858000000.0,410000000.0,0.0,,1335000000.0,481000000.0,41000000.0,1480000000.0,-8.88,,,-4577000000,-35000000,3265000000,-3599000000.0,-2116000000.0,2227000000.0,1858000000.0,-15000000.0,22323000000.0,225000000.0,88717000000.0,5560000000.0,-99000000.0,5806000000.0,,,12933000000.0,380000000.0,-2047000000.0,410000000.0,17997000000.0,1663000000.0,6328000000.0,1038000000.0,,3000000.0,10301000000.0,2262000000.0,,,922000000.0,-3599000000.0,1690000000.0,-3589000000.0,579000000.0,16763000000.0,-487000000.0,,
2015-06-30,87000000.0,125000000.0,670000000.0,210000000.0,-1445000000.0,1703000000.0,-62406000000.0,-65000000.0,,2909000000.0,-4158000000.0,,1101000000.0,-133000000.0,-6.94,-1686000000.0,27824000000.0,,-4479000000.0,852000000.0,,36000000.0,841000000.0,35876000000.0,40606000000.0,-344000000.0,1725000000.0,1725000000.0,411000000.0,0.0,,1035000000.0,528000000.0,41000000.0,1858000000.0,-6.94,,,-3540000000,-196000000,3393000000,-2816000000.0,-1447000000.0,2463000000.0,1725000000.0,-87000000.0,20455000000.0,42000000.0,90230000000.0,3998000000.0,-98000000.0,4730000000.0,,,10018000000.0,-305000000.0,-1593000000.0,411000000.0,15323000000.0,1602000000.0,6349000000.0,930000000.0,,-8000000.0,11375000000.0,2659000000.0,,,782000000.0,-2816000000.0,2075000000.0,-2793000000.0,470000000.0,16457000000.0,-1812000000.0,,
2015-09-30,9000000.0,136000000.0,500000000.0,-300000000.0,-1193000000.0,1503000000.0,-67416000000.0,-66000000.0,,1333000000.0,-5897000000.0,,1553000000.0,62000000.0,-8.64,-1714000000.0,22775000000.0,,-5623000000.0,815000000.0,,273000000.0,603000000.0,30053000000.0,34351000000.0,360000000.0,1787000000.0,1787000000.0,411000000.0,0.0,,940000000.0,321000000.0,41000000.0,1725000000.0,-8.64,,,-4743000000,410000000,3601000000,-3507000000.0,-1169000000.0,2766000000.0,1787000000.0,-33000000.0,18429000000.0,168000000.0,90191000000.0,3501000000.0,-99000000.0,4298000000.0,,,6413000000.0,155000000.0,-1708000000.0,411000000.0,11548000000.0,1318000000.0,5775000000.0,835000000.0,,-3000000.0,11400000000.0,2356000000.0,,,818000000.0,-3507000000.0,1835000000.0,-3909000000.0,495000000.0,14928000000.0,-421000000.0,,
2015-12-31,12000000.0,139000000.0,976000000.0,1046000000.0,-1656000000.0,1406000000.0,-72086000000.0,-74000000.0,,888000000.0,-5395000000.0,,1081000000.0,523000000.0,-11.12,-630000000.0,19068000000.0,,-5542000000.0,650000000.0,,229000000.0,690000000.0,25506000000.0,29532000000.0,-575000000.0,2310000000.0,2310000000.0,413000000.0,0.0,,906000000.0,230000000.0,42000000.0,1787000000.0,-11.12,,,-4762000000,-8000000,2886000000,-4532000000.0,-1592000000.0,2172000000.0,2310000000.0,-55000000.0,18543000000.0,102000000.0,91154000000.0,3295000000.0,-100000000.0,4026000000.0,,,1781000000.0,-252000000.0,-480000000.0,413000000.0,7049000000.0,1105000000.0,5032000000.0,714000000.0,,-8000000.0,12137000000.0,2180000000.0,,,853000000.0,-4532000000.0,1675000000.0,-4912000000.0,421000000.0,15248000000.0,-861000000.0,,
2016-03-31,2196000000.0,164000000.0,350000000.0,1509000000.0,-2376000000.0,2264000000.0,-75523000000.0,-73000000.0,,731000000.0,-3303000000.0,,149000000.0,-675000000.0,-6.44,-217000000.0,19264000000.0,,-3685000000.0,905000000.0,,146000000.0,1697000000.0,25687000000.0,28637000000.0,-2227000000.0,1635000000.0,1635000000.0,479000000.0,,,640000000.0,257000000.0,52000000.0,2310000000.0,-6.44,,,-2979000000,-218000000,2126000000,-3056000000.0,-2359000000.0,1506000000.0,1635000000.0,-121000000.0,18129000000.0,-67000000.0,94787000000.0,2600000000.0,-125000000.0,2950000000.0,,,-1400000000.0,224000000.0,-207000000.0,479000000.0,6410000000.0,1023000000.0,4159000000.0,620000000.0,179000000.0,-1000000.0,12195000000.0,1724000000.0,,,1112000000.0,-3056000000.0,1260000000.0,-3468000000.0,214000000.0,15529000000.0,-885000000.0,,
2016-06-30,49000000.0,163000000.0,350000000.0,100000000.0,-500000000.0,2288000000.0,-77292000000.0,-76000000.0,,555000000.0,-1606000000.0,,335000000.0,88000000.0,-3.04,-182000000.0,16815000000.0,,-1745000000.0,1215000000.0,,-140000000.0,1667000000.0,23262000000.0,27244000000.0,-165000000.0,1723000000.0,1723000000.0,524000000.0,,,545000000.0,265000000.0,52000000.0,1635000000.0,-3.04,,,-1098000000,24000000,2488000000,-1570000000.0,-335000000.0,1929000000.0,1723000000.0,-30000000.0,18325000000.0,88000000.0,94107000000.0,2929000000.0,-33000000.0,3982000000.0,,,-2970000000.0,-171000000.0,-179000000.0,524000000.0,4847000000.0,1167000000.0,4159000000.0,559000000.0,150000000.0,-26000000.0,12357000000.0,1905000000.0,,,1011000000.0,-1570000000.0,1485000000.0,-1563000000.0,364000000.0,15396000000.0,-290000000.0,,
2016-09-30,59000000.0,243000000.0,350000000.0,-1345000000.0,-424000000.0,2230000000.0,-73219000000.0,67000000.0,,631000000.0,993000000.0,,726000000.0,662000000.0,1.9,171000000.0,16169000000.0,,1178000000.0,1112000000.0,,81000000.0,1651000000.0,22362000000.0,26813000000.0,302000000.0,2385000000.0,2385000000.0,527000000.0,,,529000000.0,278000000.0,52000000.0,1723000000.0,1.89,,,1815000000,428000000,2882000000,993000000.0,1290000000.0,2421000000.0,2385000000.0,-34000000.0,16752000000.0,169000000.0,89388000000.0,2851000000.0,-32000000.0,4451000000.0,,,-1977000000.0,145000000.0,86000000.0,524000000.0,5840000000.0,1092000000.0,3963000000.0,461000000.0,171000000.0,34000000.0,11004000000.0,1993000000.0,,,1036000000.0,993000000.0,1621000000.0,1007000000.0,257000000.0,13901000000.0,-2255000000.0,,
2016-12-31,57000000.0,334000000.0,0.0,-1428000000.0,-671000000.0,1987000000.0,-73350000000.0,-67000000.0,,648000000.0,489000000.0,,536000000.0,-426000000.0,0.63,55000000.0,16190000000.0,,375000000.0,1066000000.0,,-263000000.0,1624000000.0,22141000000.0,25913000000.0,-135000000.0,1959000000.0,1959000000.0,527000000.0,,,642000000.0,284000000.0,52000000.0,2385000000.0,0.63,31000000.0,,1081000000,220000000,2808000000,331000000.0,532000000.0,2381000000.0,1959000000.0,18000000.0,15538000000.0,351000000.0,89540000000.0,2616000000.0,-31000000.0,3772000000.0,,,-1646000000.0,-171000000.0,27000000.0,524000000.0,5927000000.0,1356000000.0,3964000000.0,427000000.0,130000000.0,-26000000.0,10154000000.0,2161000000.0,,,894000000.0,331000000.0,1771000000.0,320000000.0,264000000.0,12922000000.0,-1870000000.0,,
2017-03-31,55000000.0,127000000.0,,-124000000.0,-767000000.0,1974000000.0,-73797000000.0,-373000000.0,,651000000.0,8000000.0,,834000000.0,160000000.0,1.08,19000000.0,16421000000.0,,598000000.0,841000000.0,,48000000.0,1595000000.0,22359000000.0,26134000000.0,67000000.0,2119000000.0,2119000000.0,528000000.0,190000000.0,,638000000.0,287000000.0,53000000.0,1959000000.0,1.07,46000000.0,,1106000000,717000000,3551000000,565000000.0,-542000000.0,3085000000.0,2119000000.0,4000000.0,15212000000.0,17000000.0,90218000000.0,2470000000.0,-32000000.0,3775000000.0,,,-1081000000.0,36000000.0,-1000000.0,525000000.0,6466000000.0,1320000000.0,3964000000.0,466000000.0,156000000.0,-3000000.0,10381000000.0,2368000000.0,,,643000000.0,565000000.0,1984000000.0,579000000.0,336000000.0,12742000000.0,-587000000.0,,
2017-06-30,17000000.0,116000000.0,,91000000.0,-734000000.0,1942000000.0,-74460000000.0,-77000000.0,,659000000.0,46000000.0,,810000000.0,250000000.0,0.81,7000000.0,16822000000.0,,458000000.0,891000000.0,,82000000.0,1565000000.0,22728000000.0,26814000000.0,76000000.0,2369000000.0,2369000000.0,529000000.0,0.0,,692000000.0,291000000.0,53000000.0,2119000000.0,0.8,43000000.0,,955000000,528000000,3259000000,425000000.0,-659000000.0,2807000000.0,2369000000.0,46000000.0,15484000000.0,-35000000.0,91282000000.0,2532000000.0,-33000000.0,4086000000.0,,,-656000000.0,83000000.0,-5000000.0,526000000.0,6899000000.0,1248000000.0,3964000000.0,452000000.0,133000000.0,-1000000.0,10558000000.0,2279000000.0,,,657000000.0,425000000.0,1867000000.0,451000000.0,469000000.0,12952000000.0,-798000000.0,,
2017-09-30,414000000.0,127000000.0,20000000.0,157000000.0,-741000000.0,1891000000.0,-75338000000.0,-69000000.0,,665000000.0,71000000.0,,776000000.0,412000000.0,0.43,25000000.0,17082000000.0,,272000000.0,1003000000.0,,-215000000.0,1594000000.0,22937000000.0,27559000000.0,35000000.0,2781000000.0,2781000000.0,529000000.0,0.0,,797000000.0,297000000.0,53000000.0,2369000000.0,0.43,33000000.0,,799000000,328000000,3156000000,228000000.0,-533000000.0,2685000000.0,2781000000.0,48000000.0,15625000000.0,-69000000.0,92420000000.0,2832000000.0,-30000000.0,4622000000.0,,197000000.0,-428000000.0,-1000000.0,-14000000.0,526000000.0,7129000000.0,1462000000.0,3964000000.0,471000000.0,204000000.0,-1000000.0,10383000000.0,2357000000.0,,,645000000.0,228000000.0,1966000000.0,247000000.0,379000000.0,12793000000.0,-571000000.0,,
2017-12-31,15000000.0,126000000.0,115000000.0,-115000000.0,-806000000.0,1896000000.0,-39656000000.0,-98000000.0,,835000000.0,5000000.0,,725000000.0,-108000000.0,0.35,-204000000.0,21171000000.0,,100000000.0,1201000000.0,,-199000000.0,1497000000.0,25450000000.0,30241000000.0,-81000000.0,2673000000.0,2673000000.0,528000000.0,0.0,,819000000.0,1166000000.0,53000000.0,2781000000.0,0.35,47000000.0,,754000000,221000000,3983000000,183000000.0,-712000000.0,2992000000.0,2673000000.0,7000000.0,16137000000.0,31000000.0,60827000000.0,3315000000.0,-32000000.0,4791000000.0,,145000000.0,702000000.0,-137000000.0,-245000000.0,525000000.0,9254000000.0,1670000000.0,2383000000.0,991000000.0,131000000.0,-7000000.0,10291000000.0,2771000000.0,,,583000000.0,183000000.0,2600000000.0,304000000.0,448000000.0,12822000000.0,-168000000.0,,
2018-03-31,1000000.0,431000000.0,354000000.0,-1213000000.0,-838000000.0,1915000000.0,-40035000000.0,-372000000.0,,773000000.0,-7000000.0,,804000000.0,-1214000000.0,-0.38,-28000000.0,21383000000.0,,-181000000.0,997000000.0,,-27000000.0,1466000000.0,25681000000.0,29316000000.0,-34000000.0,1424000000.0,1424000000.0,518421053.0,0.0,,862000000.0,1122000000.0,53000000.0,2684000000.0,-0.38,44000000.0,,250000000,257000000,3810000000,-197000000.0,-790000000.0,2730000000.0,1470000000.0,14000000.0,15591000000.0,42000000.0,61418000000.0,3482000000.0,-32000000.0,3635000000.0,-71000000.0,142000000.0,473000000.0,6000000.0,-32000000.0,518421053.0,8905000000.0,1695000000.0,2383000000.0,1080000000.0,147000000.0,,9628000000.0,2473000000.0,,,567000000.0,-197000000.0,2440000000.0,-153000000.0,516000000.0,12109000000.0,-1540000000.0,,
2018-06-30,,62000000.0,277000000.0,-476000000.0,-612000000.0,377000000.0,-37537000000.0,-6000000.0,,432000000.0,-295000000.0,,505000000.0,55000000.0,-0.83,-7000000.0,14121000000.0,,-481000000.0,6370000000.0,,-188000000.0,,15339000000.0,29159000000.0,-107000000.0,1460000000.0,1460000000.0,524000000.0,,,771000000.0,1091000000.0,51000000.0,1470000000.0,-0.83,58000000.0,,1000000,-124000000,2249000000,-425000000.0,-274000000.0,1257000000.0,1525000000.0,78000000.0,16311000000.0,-249000000.0,14121000000.0,8377000000.0,-42000000.0,13820000000.0,-428000000.0,45000000.0,6000000.0,-133000000.0,20000000.0,521000000.0,8014000000.0,1141000000.0,841000000.0,992000000.0,81000000.0,,5790000000.0,1381000000.0,,,624000000.0,-425000000.0,1313000000.0,-474000000.0,455000000.0,7934000000.0,0.0,,
2018-09-30,,75000000.0,257000000.0,-1760000000.0,-617000000.0,372000000.0,-37799000000.0,-3000000.0,,543000000.0,24000000.0,,853000000.0,1596000000.0,5.17,-138000000.0,14202000000.0,,162000000.0,1243000000.0,,-65000000.0,,15415000000.0,20172000000.0,236000000.0,3102000000.0,3102000000.0,494000000.0,,,777000000.0,1164000000.0,47000000.0,1525000000.0,5.14,31000000.0,,653000000,213000000,2579000000,2537000000.0,2422000000.0,1609000000.0,3121000000.0,14000000.0,11274000000.0,57000000.0,14202000000.0,3224000000.0,-38000000.0,4757000000.0,-1698000000.0,23000000.0,2505000000.0,-51000000.0,-114000000.0,491000000.0,8898000000.0,1226000000.0,841000000.0,970000000.0,109000000.0,,5791000000.0,1396000000.0,,,613000000.0,2537000000.0,1364000000.0,300000000.0,429000000.0,8050000000.0,-21000000.0,,
2018-12-31,,70000000.0,162000000.0,-898000000.0,-620000000.0,353000000.0,-36969000000.0,-7000000.0,,877000000.0,133000000.0,,542000000.0,-675000000.0,2.5,335000000.0,13935000000.0,,1484000000.0,504000000.0,,304000000.0,,15129000000.0,19566000000.0,-78000000.0,2414000000.0,2414000000.0,462000000.0,,,662000000.0,1027000000.0,45000000.0,3121000000.0,2.48,34000000.0,,1977000000,1421000000,3708000000,1149000000.0,-303000000.0,2729000000.0,2446000000.0,-96000000.0,10380000000.0,20000000.0,13935000000.0,2226000000.0,-37000000.0,4437000000.0,-759000000.0,14000000.0,3650000000.0,16000000.0,358000000.0,459000000.0,9186000000.0,885000000.0,841000000.0,979000000.0,80000000.0,,5785000000.0,1308000000.0,,,462000000.0,1149000000.0,1264000000.0,1149000000.0,941000000.0,8154000000.0,-95000000.0,,
2019-03-31,,73000000.0,,-1221000000.0,-559000000.0,304000000.0,-721000000.0,-26000000.0,,772000000.0,35000000.0,,377000000.0,-1091000000.0,-0.74,-110000000.0,14229000000.0,,-427000000.0,515000000.0,,-152000000.0,,15374000000.0,18077000000.0,-182000000.0,1327000000.0,1327000000.0,434000000.0,,,603000000.0,1064000000.0,42000000.0,2446000000.0,-0.74,48000000.0,,105000000,-389000000,1501000000,-317000000.0,-248000000.0,536000000.0,1355000000.0,-37000000.0,10220000000.0,7000000.0,14229000000.0,1968000000.0,-34000000.0,2703000000.0,-999000000.0,,3280000000.0,-302000000.0,-107000000.0,434000000.0,7857000000.0,1038000000.0,841000000.0,965000000.0,106000000.0,,5786000000.0,925000000.0,,,458000000.0,-317000000.0,912000000.0,-317000000.0,338000000.0,8252000000.0,-162000000.0,,
2019-06-30,,66000000.0,,-227000000.0,-507000000.0,331000000.0,-33623000000.0,-3000000.0,,483000000.0,-19000000.0,,623000000.0,2498000000.0,1.2,71000000.0,10310000000.0,,237000000.0,2173000000.0,,60000000.0,,11482000000.0,16649000000.0,116000000.0,3470000000.0,3470000000.0,417000000.0,,,522000000.0,-117000000.0,41000000.0,1355000000.0,1.19,23000000.0,,697000000,322000000,1921000000,495000000.0,2065000000.0,1156000000.0,3853000000.0,15000000.0,9655000000.0,12000000.0,10310000000.0,3467000000.0,-37000000.0,5167000000.0,-187000000.0,,3738000000.0,-59000000.0,69000000.0,415000000.0,6994000000.0,842000000.0,841000000.0,765000000.0,,,4294000000.0,834000000.0,,,431000000.0,495000000.0,827000000.0,166000000.0,354000000.0,6188000000.0,0.0,,
2019-09-30,,60000000.0,,-597000000.0,-541000000.0,311000000.0,-34010000000.0,-1000000.0,,523000000.0,-14000000.0,,501000000.0,-2197000000.0,0.27,55000000.0,10396000000.0,,194000000.0,445000000.0,,54000000.0,,11548000000.0,14394000000.0,-40000000.0,1375000000.0,1375000000.0,399000000.0,,,513000000.0,-116000000.0,39000000.0,3853000000.0,0.27,23000000.0,,656000000,268000000,1847000000,109000000.0,-527000000.0,1077000000.0,1656000000.0,3000000.0,7852000000.0,12000000.0,10396000000.0,1658000000.0,-35000000.0,2846000000.0,-561000000.0,,3812000000.0,13000000.0,53000000.0,397000000.0,6542000000.0,787000000.0,841000000.0,770000000.0,,,4295000000.0,809000000.0,,,431000000.0,109000000.0,791000000.0,139000000.0,383000000.0,6194000000.0,0.0,,
