date,quarterlyCapitalStock,quarterlyOtherIntangibleAssets,quarterlyPretaxIncome,quarterlyBeginningCashPosition,quarterlyOperatingExpense,quarterlyCurrentDeferredRevenue,quarterlyStockholdersEquity,quarterlyOtherCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,quarterlyDilutedAverageShares,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyBasicEPS,quarterlyOperatingIncome,quarterlyGrossPPE,quarterlyOtherCurrentLiabilities,quarterlyNetPPE,quarterlyTaxProvision,quarterlyOtherShortTermInvestments,quarterlyEbitda,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlyRetainedEarnings,quarterlyCurrentLiabilities,quarterlyBasicAverageShares,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyGoodwill,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyTotalNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyGrossProfit,quarterlyInvestmentsAndAdvances,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyLongTermDebt,quarterlyInvestingCashFlow,quarterlyInventory,quarterlyEndCashPosition,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyDilutedEPS,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyNonCurrentDeferredRevenue,quarterlyRepaymentOfDebt,quarterlyChangeInInventory,quarterlyCommonStockIssuance,quarterlySaleOfInvestment,quarterlyStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfInvestment,quarterlyCapitalExpenditure,quarterlyPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyNetOtherInvestingChanges,quarterlyIncomeTaxPayable,quarterlyChangeInAccountPayable,quarterlyCashDividendsPaid,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCashItems,quarterlyChangeInCashSupplementalAsReported,quarterlyChangeInWorkingCapital,quarterlyDepreciationAndAmortization,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables
2017-06-30,0.0,,13219000000.0,,152718000000.0,,1093174000000.0,471891000000.0,,76648000000.0,123769000000.0,123769000000.0,,184751436.0,,-148701000000.0,345043000000.0,,45.8,22795000000.0,,261338000000.0,921264000000.0,1013000000.0,,22795000000.0,264458000000.0,,679182000000.0,337986000000.0,184751436.0,595660000000.0,153177000000.0,,1824027000000.0,8455000000.0,1228367000000.0,117894000000.0,602444000000.0,307103000000.0,175513000000.0,,8455000000.0,12207000000.0,146564000000.0,,,,,-5489000000.0,45.8,,169530000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,0.0,,31671000000.0,,157762000000.0,,1091420000000.0,523536000000.0,,61233000000.0,114069000000.0,114069000000.0,,184751436.0,,-160010000000.0,394512000000.0,,103.4,43038000000.0,,315027000000.0,924423000000.0,8218000000.0,,43038000000.0,283809000000.0,,688738000000.0,376260000000.0,184751436.0,637605000000.0,158152000000.0,,1880617000000.0,19111000000.0,1243012000000.0,120272200000.0,660069000000.0,318589000000.0,200800000000.0,,19111000000.0,23454000000.0,163536800000.0,,,,,-6855000000.0,103.4,,193712000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,0.0,77032480000.0,82016395000.0,,193040284000.0,,1101077057000.0,19411907000.0,-709443592000.0,27929881000.0,170044602000.0,177610407000.0,,184751436.0,224330195000.0,-178075279000.0,510120794000.0,,300.0,84010855000.0,1627357020000.0,99783490000.0,917913428000.0,21679976000.0,7565805000.0,75939708000.0,280651024000.0,,716458990000.0,468749455000.0,184751436.0,730279834000.0,-47477222000.0,94617474000.0,1976229087000.0,55443353000.0,1245949253000.0,119649300000.0,749400479000.0,3889124000.0,277051139000.0,99270280000.0,55443353000.0,60336419000.0,143363443000.0,,201987891000.0,,94350111000.0,4065901000.0,300.0,,233069655000.0,286213598000.0,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,0.0,,82526000000.0,,173520000000.0,,1106488000000.0,488081000000.0,,105716000000.0,206694000000.0,206694000000.0,,184751436.0,,-199681000000.0,472163000000.0,,307.2,90798000000.0,,374183000000.0,919221000000.0,21683000000.0,,90798000000.0,281755000000.0,,743476000000.0,479899000000.0,184751436.0,694775000000.0,174136000000.0,,1960857000000.0,56745000000.0,1266082000000.0,120902000000.0,761654000000.0,346861000000.0,264318000000.0,,56745000000.0,60843000000.0,160853000000.0,,,,,-4850000000.0,307.2,,207845000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,0.0,,252442000000.0,,-59952000000.0,,1162206000000.0,499413000000.0,,117384000000.0,314584000000.0,314584000000.0,,184751436.0,,-226859000000.0,372170000000.0,,898.2,245656000000.0,,444560000000.0,919355000000.0,83740000000.0,,245656000000.0,286047000000.0,,826372000000.0,561944000000.0,184751436.0,813997000000.0,155921000000.0,,2104608000000.0,165926000000.0,1290611000000.0,121731000000.0,847991000000.0,371256000000.0,185704000000.0,,165926000000.0,168703000000.0,164316000000.0,,,,,7923000000.0,898.2,,186466000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,0.0,,36187000000.0,,146269000000.0,,1210548000000.0,566812000000.0,,56256000000.0,265621000000.0,265621000000.0,,184751436.0,,-189278000000.0,388349000000.0,,116.4,45017000000.0,,457780000000.0,987882000000.0,11909000000.0,,45017000000.0,401533000000.0,,837132000000.0,514036000000.0,184751436.0,832433000000.0,149735000000.0,,2233594000000.0,21521000000.0,1401160000000.0,149116000000.0,915569000000.0,413278000000.0,191286000000.0,,21521000000.0,24278000000.0,252417000000.0,,,,,-7831000000.0,116.4,,197063000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,0.0,118964142000.0,87056348000.0,,422901915000.0,2497811000.0,1280126708000.0,20546856000.0,-757757445000.0,42241353000.0,319014050000.0,330024483000.0,,184751436.0,247335760000.0,-151048226000.0,550600337000.0,,339.4,-140938970000.0,1779024076000.0,20585651000.0,1021266631000.0,18795817000.0,11010433000.0,100300010000.0,371024728000.0,,868481588000.0,645724245000.0,184751436.0,941007259000.0,-13024359000.0,123044901000.0,2405864916000.0,62698792000.0,1464857657000.0,142840000000.0,1016748973000.0,3301457000.0,281962945000.0,142017781000.0,62698792000.0,68260531000.0,210482107000.0,,228062237000.0,,108500171000.0,230202524000.0,339.4,,268637392000.0,320702339000.0,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,0.0,,70974000000.0,,169581000000.0,,1258379000000.0,547788000000.0,,65728000000.0,341343000000.0,341343000000.0,,184751436.0,,-166365000000.0,476858000000.0,,262.6,75894000000.0,,536528000000.0,1034327000000.0,18566000000.0,,75894000000.0,386034000000.0,,862051000000.0,602256000000.0,184751436.0,889131000000.0,174457000000.0,,2356909000000.0,48516000000.0,1467778000000.0,150729000000.0,988290000000.0,433451000000.0,245475000000.0,,48516000000.0,52408000000.0,235305000000.0,,,,,-4924000000.0,262.6,,231383000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,0.0,,17460000000.0,,153024000000.0,,1288944000000.0,538861000000.0,,78608000000.0,153452000000.0,153452000000.0,,184751436.0,,-144820000000.0,377362000000.0,,97.6,24731000000.0,,313342000000.0,1066094000000.0,-3622000000.0,,24731000000.0,406095000000.0,,871071000000.0,391950000000.0,184751436.0,692313000000.0,158216000000.0,,2197700000000.0,18040000000.0,1505387000000.0,153918000000.0,798045000000.0,439293000000.0,177755000000.0,,18040000000.0,21082000000.0,252177000000.0,,,,,-6013000000.0,97.6,,199607000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,0.0,,17905000000.0,,151497000000.0,,1270734000000.0,555018000000.0,,73814000000.0,150562000000.0,150562000000.0,,184751436.0,,-167344000000.0,390249000000.0,,46.6,37895000000.0,,345805000000.0,1059644000000.0,6886000000.0,,37895000000.0,408529000000.0,,875384000000.0,419619000000.0,184751436.0,705580000000.0,157458000000.0,,2211485000000.0,8626000000.0,1505904000000.0,156973000000.0,828148000000.0,446260000000.0,189392000000.0,,8626000000.0,11019000000.0,251556000000.0,,,,,-13447000000.0,46.6,,200857000000.0,,,,,,,,,,,,,,,,,,,,,,,,
