date,quarterlyStockholdersEquity,quarterlyChangesInAccountReceivables,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,quarterlySaleOfInvestment,quarterlyOtherIntangibleAssets,quarterlyCapitalStock,quarterlyDilutedEPS,quarterlyRepaymentOfDebt,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyBeginningCashPosition,quarterlyEbitda,quarterlyStockBasedCompensation,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,quarterlyCurrentLiabilities,quarterlyRepurchaseOfCapitalStock,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyNonCurrentDeferredRevenue,quarterlyBasicAverageShares,quarterlyDeferredIncomeTax,quarterlyChangeInCashSupplementalAsReported,quarterlyChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyTaxProvision,quarterlyNetPPE,quarterlyRetainedEarnings,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyResearchAndDevelopment,quarterlyOtherCurrentLiabilities,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyGoodwill,quarterlyTotalNonCurrentAssets,quarterlyBasicEPS,quarterlyAccountsReceivable,quarterlyTotalAssets,quarterlyFreeCashFlow,quarterlyLongTermDebt,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlySellingGeneralAndAdministration,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,quarterlyChangeInAccountPayable,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyGrossProfit,quarterlyCurrentDeferredRevenue,quarterlyDilutedAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashDividendsPaid,quarterlyOperatingExpense
2009-06-30,180000000.0,-346000000.0,0.0,-1511000000.0,237000000.0,2727000000.0,5061000000.0,1.41,-147000000.0,6664000000.0,463000000.0,4770000000.0,4599000000.0,-13120000000.0,4237000000.0,1957000000,61000000.0,-294000000.0,1459000000,17154000000,-12534000000.0,-431000000.0,654000000.0,1001000000.0,31272000000.0,0.0,1496000000.0,-17000000.0,30120000000.0,21342000000.0,,707400000.0,,362000000.0,-490000000.0,27000000.0,499000000.0,8808000000.0,23668000000.0,,171000000.0,960000000.0,0.0,11821000000.0,13807000000.0,3688000000.0,27592000000.0,1.42,6588000000.0,57712000000.0,707000000.0,8700000000.0,998000000.0,997000000,925000000.0,381000000.0,26106000000.0,335000000.0,-172000000.0,416000000.0,80000000.0,-248000000.0,4599000000.0,1333000000.0,1188000000.0,-2000000.0,57378000000.0,998000000.0,,47000000.0,17200000000.0,3347000000.0,,707400000.0,1182000000.0,-305000000.0,1888000000.0
2009-09-30,-1028000000.0,397000000.0,-764000000.0,1011000000.0,320000000.0,2920000000.0,5061000000.0,-2.23,-38000000.0,7053000000.0,341000000.0,6446000000.0,6095000000.0,-12821000000.0,4599000000.0,-1721000000,59000000.0,-229000000.0,-2235000000,16688000000,-12742000000.0,1585000000.0,14000000.0,1197000000.0,32049000000.0,0.0,-2247000000.0,-592000000.0,30227000000.0,21654000000.0,,701345291.0,,1456000000.0,2131000000.0,111000000.0,-687000000.0,8912000000.0,22104000000.0,,351000000.0,3574000000.0,0.0,12217000000.0,14480000000.0,4293000000.0,28440000000.0,-2.23,6718000000.0,58667000000.0,968000000.0,10065000000.0,-1564000000.0,-1560000000,868000000.0,434000000.0,27495000000.0,535000000.0,-356000000.0,973000000.0,92000000.0,-1303000000.0,6095000000.0,1417000000.0,1120000000.0,-2000000.0,59544000000.0,-1564000000.0,365000000.0,-4000000.0,15981000000.0,2208000000.0,,701345291.0,998000000.0,-305000000.0,4443000000.0
2009-12-31,2128000000.0,427000000.0,40000000.0,-943000000.0,435000000.0,2877000000.0,5061000000.0,,-295000000.0,7096000000.0,368000000.0,11223000000.0,9215000000.0,-11877000000.0,6095000000.0,2127000000,58000000.0,-221000000.0,1903000000,17937000000,-12795000000.0,1549000000.0,182000000.0,3212000000.0,32883000000.0,0.0,1550000000.0,0.0,35275000000.0,21579000000.0,,,,3160000000.0,1231000000.0,1370000000.0,267000000.0,8784000000.0,22746000000.0,,2008000000.0,1002000000.0,0.0,12822000000.0,14508000000.0,4319000000.0,26778000000.0,,5785000000.0,62053000000.0,2991000000.0,12217000000.0,1268000000.0,1283000000,780000000.0,467000000.0,26945000000.0,537000000.0,-1901000000.0,707000000.0,110000000.0,-1645000000.0,9215000000.0,1224000000.0,1030000000.0,-42000000.0,59828000000.0,1268000000.0,-28000000.0,-57000000.0,16933000000.0,3429000000.0,,,827000000.0,-305000000.0,1526000000.0
2010-03-31,2942000000.0,-572000000.0,0.0,-1833000000.0,910000000.0,2878000000.0,5061000000.0,0.7,-64000000.0,7469000000.0,274000000.0,10362000000.0,4517000000.0,-11747000000.0,9215000000.0,1577000000,66000000.0,-186000000.0,1174000000,15216000000,-13028000000.0,-347000000.0,412000000.0,-285000000.0,33484000000.0,0.0,1050000000.0,-24000000.0,36798000000.0,21721000000.0,,734800000.0,,-4698000000.0,-1333000000.0,42000000.0,531000000.0,8693000000.0,23265000000.0,,5845000000.0,1000000000.0,0.0,12267000000.0,12144000000.0,4317000000.0,26172000000.0,0.71,6359000000.0,62970000000.0,-471000000.0,11464000000.0,519000000.0,519000000,953000000.0,405000000.0,26447000000.0,652000000.0,-4744000000.0,1479000000.0,122000000.0,-4041000000.0,4517000000.0,1206000000.0,1030000000.0,-7000000.0,59931000000.0,519000000.0,225000000.0,-2000000.0,18773000000.0,3072000000.0,,740100000.0,896000000.0,-318000000.0,1898000000.0
2010-06-30,3077000000.0,-255000000.0,97000000.0,-1592000000.0,2647000000.0,2821000000.0,5061000000.0,1.06,-24000000.0,6960000000.0,316000000.0,10026000000.0,4468000000.0,-11744000000.0,4517000000.0,1791000000,64000000.0,-257000000.0,1307000000,15573000000,-13172000000.0,-431000000.0,713000000.0,266000000.0,34088000000.0,,1210000000.0,0.0,38327000000.0,21756000000.0,,735514019.0,,-49000000.0,-1049000000.0,8000000.0,421000000.0,8584000000.0,23409000000.0,,5558000000.0,1001000000.0,12009000000.0,12899000000.0,12540000000.0,4302000000.0,25428000000.0,1.07,6565000000.0,63755000000.0,9000000.0,11439000000.0,787000000.0,789000000,778000000.0,449000000.0,26494000000.0,661000000.0,-2357000000.0,1507000000.0,132000000.0,149000000.0,4468000000.0,1223000000.0,1008000000.0,7000000.0,60582000000.0,787000000.0,-354000000.0,35000000.0,20368000000.0,3033000000.0,,742900000.0,860000000.0,-319000000.0,1726000000.0
2010-09-30,4454000000.0,126000000.0,56000000.0,-1261000000.0,4100000000.0,3027000000.0,5061000000.0,1.12,-567000000.0,7563000000.0,285000000.0,9966000000.0,2864000000.0,-11375000000.0,4468000000.0,1790000000,42000000.0,-282000000.0,1373000000,16967000000,-13265000000.0,-867000000.0,1118000000.0,1855000000.0,34238000000.0,0.0,1244000000.0,-843000000.0,39454000000.0,21936000000.0,,740707965.0,,-1604000000.0,387000000.0,77000000.0,407000000.0,8671000000.0,24244000000.0,,7102000000.0,986000000.0,11844000000.0,12760000000.0,13746000000.0,4871000000.0,25768000000.0,1.13,6445000000.0,65222000000.0,1573000000.0,11466000000.0,837000000.0,837000000,936000000.0,416000000.0,26432000000.0,544000000.0,-5644000000.0,953000000.0,130000000.0,-2588000000.0,2864000000.0,1220000000.0,1035000000.0,-6000000.0,60670000000.0,837000000.0,364000000.0,1000000.0,21692000000.0,3221000000.0,,744600000.0,838000000.0,-308000000.0,1848000000.0
2010-12-31,2766000000.0,709000000.0,-71000000.0,-2701000000.0,4974000000.0,2979000000.0,5061000000.0,,-34000000.0,7715000000.0,285000000.0,10517000000.0,5359000000.0,-13758000000.0,2864000000.0,1592000000,43000000.0,-402000000.0,1097000000,16550000000,-13322000000.0,-317000000.0,607000000.0,1116000000.0,35395000000.0,,1003000000.0,-65000000.0,40572000000.0,22253000000.0,,,,2495000000.0,-1039000000.0,3743000000.0,-163000000.0,8931000000.0,24784000000.0,,5158000000.0,1134000000.0,0.0,13802000000.0,13413000000.0,4937000000.0,27993000000.0,,5422000000.0,68565000000.0,714000000.0,11473000000.0,1164000000.0,1166000000,977000000.0,457000000.0,30308000000.0,592000000.0,-2803000000.0,948000000.0,132000000.0,1649000000.0,5359000000.0,1603000000.0,1111000000.0,135000000.0,65703000000.0,1164000000.0,78000000.0,38000000.0,24317000000.0,3137000000.0,,,418000000.0,-308000000.0,2040000000.0
2011-03-31,3912000000.0,-633000000.0,69000000.0,-2622000000.0,4701000000.0,2933000000.0,5061000000.0,0.78,-812000000.0,8304000000.0,252000000.0,7772000000.0,5670000000.0,-13401000000.0,5359000000.0,1393000000,51000000.0,-417000000.0,1000000000,14910000000,-13516000000.0,-1468000000.0,789000000.0,-953000000.0,35257000000.0,,883000000.0,-16000000.0,41009000000.0,22489000000.0,,742900000.0,,311000000.0,-2063000000.0,98000000.0,295000000.0,8973000000.0,25370000000.0,,2102000000.0,1057000000.0,0.0,12835000000.0,12049000000.0,4944000000.0,27751000000.0,0.79,6036000000.0,68760000000.0,-1370000000.0,10723000000.0,586000000.0,588000000,866000000.0,380000000.0,29496000000.0,333000000.0,-1644000000.0,966000000.0,130000000.0,2707000000.0,5670000000.0,1624000000.0,1091000000.0,0.0,64753000000.0,586000000.0,969000000.0,13000000.0,26912000000.0,2861000000.0,,749000000.0,427000000.0,-309000000.0,1861000000.0
2011-06-30,4733000000.0,-114000000.0,-69000000.0,-2267000000.0,1270000000.0,3141000000.0,5061000000.0,1.25,-39000000.0,8262000000.0,260000000.0,8802000000.0,5050000000.0,-13095000000.0,5670000000.0,1977000000,45000000.0,-345000000.0,1514000000,16543000000,-13570000000.0,-279000000.0,1286000000.0,1596000000.0,37370000000.0,,1425000000.0,0.0,44353000000.0,22614000000.0,,745500000.0,,-620000000.0,141000000.0,60000000.0,483000000.0,9044000000.0,25681000000.0,,3752000000.0,1047000000.0,0.0,13570000000.0,13200000000.0,4949000000.0,27766000000.0,1.27,6162000000.0,72119000000.0,1251000000.0,10324000000.0,941000000.0,942000000,870000000.0,429000000.0,29925000000.0,1027000000.0,-2810000000.0,1304000000.0,123000000.0,-1949000000.0,5050000000.0,1596000000.0,1117000000.0,0.0,67295000000.0,941000000.0,165000000.0,34000000.0,29094000000.0,3343000000.0,,752600000.0,383000000.0,-311000000.0,1829000000.0
2011-09-30,5967000000.0,-164000000.0,0.0,-3356000000.0,2104000000.0,3095000000.0,5061000000.0,1.46,-44000000.0,8502000000.0,294000000.0,9233000000.0,5954000000.0,-13146000000.0,5050000000.0,2180000000,45000000.0,-380000000.0,1714000000,17727000000,-13778000000.0,393000000.0,1955000000.0,449000000.0,37593000000.0,,1642000000.0,-26000000.0,46347000000.0,22968000000.0,,748000000.0,,904000000.0,-1121000000.0,-20000000.0,548000000.0,9190000000.0,26779000000.0,,3279000000.0,901000000.0,0.0,11213000000.0,14357000000.0,4939000000.0,27816000000.0,1.47,6296000000.0,74163000000.0,69000000.0,10777000000.0,1098000000.0,1094000000,807000000.0,417000000.0,30509000000.0,1159000000.0,-1635000000.0,1603000000.0,121000000.0,98000000.0,5954000000.0,1455000000.0,1109000000.0,-457000000.0,68102000000.0,1098000000.0,313000000.0,49000000.0,30493000000.0,3370000000.0,,753900000.0,390000000.0,-312000000.0,1656000000.0
2011-12-31,3515000000.0,619000000.0,0.0,-1767000000.0,2751000000.0,3044000000.0,5061000000.0,,-35000000.0,8406000000.0,476000000.0,11272000000.0,10049000000.0,-16500000000.0,5954000000.0,2002000000,45000000.0,-571000000.0,1593000000,19555000000,-13993000000.0,-346000000.0,2780000000.0,2931000000.0,41274000000.0,,1444000000.0,0.0,49810000000.0,23306000000.0,,,,4095000000.0,908000000.0,4111000000.0,57000000.0,9313000000.0,27524000000.0,,1223000000.0,913000000.0,0.0,12239000000.0,16261000000.0,4945000000.0,30176000000.0,,5793000000.0,79986000000.0,2360000000.0,10018000000.0,1393000000.0,1387000000,864000000.0,434000000.0,35104000000.0,907000000.0,-707000000.0,2353000000.0,124000000.0,1513000000.0,10049000000.0,1643000000.0,1043000000.0,469000000.0,76378000000.0,1393000000.0,-283000000.0,-25000000.0,32240000000.0,3294000000.0,,,,-312000000.0,1701000000.0
2012-03-31,5027000000.0,-729000000.0,0.0,-497000000.0,1135000000.0,2993000000.0,5061000000.0,1.22,-811000000.0,9041000000.0,372000000.0,10516000000.0,6718000000.0,-16094000000.0,10049000000.0,2008000000,50000000.0,-424000000.0,1570000000,19383000000,-14204000000.0,-1187000000.0,3178000000.0,837000000.0,41305000000.0,,1463000000.0,,50131000000.0,23603000000.0,,752500000.0,,-3331000000.0,-710000000.0,1073000000.0,539000000.0,9399000000.0,28447000000.0,,3798000000.0,835000000.0,0.0,10943000000.0,16069000000.0,4950000000.0,30074000000.0,1.23,6475000000.0,80205000000.0,413000000.0,8817000000.0,923000000.0,924000000,955000000.0,,33780000000.0,543000000.0,-3718000000.0,2807000000.0,119000000.0,-3003000000.0,6718000000.0,1765000000.0,1037000000.0,-24000000.0,75085000000.0,923000000.0,506000000.0,12000000.0,32738000000.0,3314000000.0,,759600000.0,192000000.0,-328000000.0,1744000000.0
2012-06-30,5804000000.0,419000000.0,-6000000.0,-2240000000.0,2461000000.0,2980000000.0,5061000000.0,1.27,-422000000.0,9273000000.0,344000000.0,10307000000.0,6305000000.0,-15816000000.0,6718000000.0,1980000000,49000000.0,-362000000.0,1550000000,20005000000,-14385000000.0,-710000000.0,3668000000.0,908000000.0,42450000000.0,,1446000000.0,,51608000000.0,23838000000.0,,755900000.0,,-413000000.0,-752000000.0,1177000000.0,479000000.0,9453000000.0,28743000000.0,,4002000000.0,857000000.0,15344000000.0,11699000000.0,16740000000.0,4955000000.0,29987000000.0,1.28,5894000000.0,81595000000.0,546000000.0,8735000000.0,967000000.0,967000000,903000000.0,,33253000000.0,650000000.0,-2678000000.0,2466000000.0,112000000.0,-585000000.0,6305000000.0,1746000000.0,1004000000.0,-5000000.0,75703000000.0,967000000.0,236000000.0,8000000.0,35033000000.0,3265000000.0,,762000000.0,226000000.0,-330000000.0,1715000000.0
2012-09-30,7588000000.0,460000000.0,0.0,-1851000000.0,3345000000.0,2930000000.0,5061000000.0,1.35,-40000000.0,9152000000.0,318000000.0,11172000000.0,6582000000.0,-15261000000.0,6305000000.0,2046000000,49000000.0,-428000000.0,1565000000,20008000000,-14554000000.0,-337000000.0,4136000000.0,1596000000.0,42852000000.0,,1466000000.0,0.0,53778000000.0,24050000000.0,,759500000.0,,277000000.0,-159000000.0,1227000000.0,432000000.0,9496000000.0,29775000000.0,,4590000000.0,853000000.0,15619000000.0,11773000000.0,16794000000.0,4961000000.0,29876000000.0,1.36,5437000000.0,83654000000.0,1168000000.0,9014000000.0,1032000000.0,1034000000,916000000.0,465000000.0,33120000000.0,900000000.0,-3935000000.0,2172000000.0,115000000.0,-1005000000.0,6582000000.0,1746000000.0,1195000000.0,0.0,75972000000.0,1032000000.0,115000000.0,16000000.0,36817000000.0,3214000000.0,,765200000.0,166000000.0,-332000000.0,1649000000.0
2012-12-31,5867000000.0,-177000000.0,0.0,-1093000000.0,3960000000.0,3111000000.0,5061000000.0,1.28,-803000000.0,9394000000.0,364000000.0,13558000000.0,10341000000.0,-17416000000.0,6582000000.0,2150000000,45000000.0,-496000000.0,1354000000,22302000000,-14645000000.0,-1243000000.0,4485000000.0,4167000000.0,44982000000.0,,1535000000.0,-106000000.0,57309000000.0,24305000000.0,,758139535.0,,3759000000.0,2501000000.0,-2793000000.0,557000000.0,9660000000.0,30037000000.0,,3217000000.0,753000000.0,0.0,5654000000.0,19041000000.0,5035000000.0,31587000000.0,1.29,4887000000.0,88896000000.0,3671000000.0,8890000000.0,978000000.0,978000000,943000000.0,498000000.0,37947000000.0,1429000000.0,-2590000000.0,1340000000.0,117000000.0,836000000.0,10341000000.0,1792000000.0,1180000000.0,-230000000.0,82929000000.0,970000000.0,342000000.0,298000000.0,37751000000.0,3261000000.0,16672000000.0,768300000.0,,-332000000.0,1907000000.0
2013-03-31,7462000000.0,-437000000.0,0.0,-3000000000.0,2655000000.0,3075000000.0,5061000000.0,1.44,-1262000000.0,9876000000.0,460000000.0,11853000000.0,8335000000.0,-17041000000.0,10341000000.0,1966000000,58000000.0,-521000000.0,1461000000,18893000000,-14711000000.0,-1705000000.0,4838000000.0,524000000.0,45666000000.0,,1438000000.0,-26000000.0,59490000000.0,24447000000.0,,761200000.0,,-2006000000.0,-1100000000.0,50000000.0,332000000.0,9736000000.0,31143000000.0,,3518000000.0,705000000.0,0.0,11530000000.0,15756000000.0,5049000000.0,30957000000.0,1.45,6351000000.0,90447000000.0,3000000.0,8254000000.0,1106000000.0,1106000000,971000000.0,429000000.0,37221000000.0,1401000000.0,-2955000000.0,917000000.0,99000000.0,-814000000.0,8335000000.0,1488000000.0,1177000000.0,-167000000.0,82887000000.0,1103000000.0,654000000.0,76000000.0,40797000000.0,3137000000.0,18505000000.0,766600000.0,241000000.0,-367000000.0,1676000000.0
2013-06-30,7526000000.0,-113000000.0,0.0,386000000.0,1977000000.0,3011000000.0,5061000000.0,1.41,-99000000.0,10437000000.0,320000000.0,14325000000.0,8694000000.0,-16794000000.0,8335000000.0,2165000000,49000000.0,-455000000.0,1673000000,21815000000,-14717000000.0,-525000000.0,5072000000.0,3467000000.0,46949000000.0,,1633000000.0,0.0,61310000000.0,24531000000.0,,761400000.0,,359000000.0,1943000000.0,-24000000.0,546000000.0,9814000000.0,31490000000.0,,5631000000.0,763000000.0,0.0,12412000000.0,18450000000.0,5043000000.0,30781000000.0,1.43,6406000000.0,92091000000.0,3012000000.0,8695000000.0,1088000000.0,1087000000,929000000.0,436000000.0,37510000000.0,1039000000.0,-4090000000.0,883000000.0,96000000.0,-2557000000.0,8694000000.0,1449000000.0,1166000000.0,18000000.0,84459000000.0,1087000000.0,194000000.0,56000000.0,40234000000.0,3365000000.0,18145000000.0,769900000.0,,-368000000.0,1692000000.0
2013-09-30,8951000000.0,-456000000.0,0.0,-1017000000.0,2365000000.0,2962000000.0,5061000000.0,1.51,-36000000.0,10657000000.0,316000000.0,15911000000.0,10041000000.0,-16187000000.0,8694000000.0,2280000000,49000000.0,-484000000.0,1745000000,22130000000,-14938000000.0,-763000000.0,5504000000.0,2808000000.0,49680000000.0,-799000000.0,1727000000.0,0.0,64162000000.0,24925000000.0,,757600000.0,,1347000000.0,1152000000.0,15000000.0,567000000.0,9987000000.0,32647000000.0,,5870000000.0,755000000.0,0.0,12384000000.0,18674000000.0,5047000000.0,30471000000.0,1.53,6652000000.0,94633000000.0,2324000000.0,8677000000.0,1158000000.0,1160000000,956000000.0,458000000.0,35886000000.0,936000000.0,-2595000000.0,919000000.0,95000000.0,-711000000.0,10041000000.0,1447000000.0,1168000000.0,36000000.0,85566000000.0,1156000000.0,95000000.0,77000000.0,41240000000.0,3456000000.0,20216000000.0,767300000.0,,-367000000.0,1711000000.0
2013-12-31,14875000000.0,127000000.0,-140000000.0,-1931000000.0,5456000000.0,3052000000.0,5061000000.0,1.61,-37000000.0,9498000000.0,344000000.0,15258000000.0,9088000000.0,-9894000000.0,10041000000.0,2051000000,50000000.0,-778000000.0,1449000000,23785000000,-15070000000.0,-1256000000.0,6267000000.0,1380000000.0,51486000000.0,-1002000000.0,1434000000.0,0.0,65074000000.0,25294000000.0,,756441718.0,,-953000000.0,-917000000.0,476000000.0,201000000.0,10224000000.0,32964000000.0,,6170000000.0,848000000.0,0.0,5861000000.0,20388000000.0,5043000000.0,27589000000.0,1.63,5749000000.0,92663000000.0,602000000.0,7989000000.0,1233000000.0,1233000000,1100000000.0,521000000.0,26180000000.0,950000000.0,-5754000000.0,1495000000.0,96000000.0,-1072000000.0,9088000000.0,1500000000.0,1204000000.0,-102000000.0,77666000000.0,1232000000.0,-1241000000.0,81000000.0,42912000000.0,3397000000.0,20027000000.0,768400000.0,,-365000000.0,1948000000.0
2014-03-31,14520000000.0,-792000000.0,0.0,-2049000000.0,3625000000.0,2996000000.0,5061000000.0,1.28,-757000000.0,10779000000.0,256000000.0,12224000000.0,6942000000.0,-8883000000.0,9088000000.0,1999000000,52000000.0,-497000000.0,1483000000,20465000000,-15281000000.0,-3668000000.0,6732000000.0,1112000000.0,52502000000.0,-2500000000.0,1459000000.0,,64777000000.0,25544000000.0,,743400000.0,,-2146000000.0,-337000000.0,24000000.0,494000000.0,10263000000.0,33929000000.0,,5282000000.0,809000000.0,21112000000.0,12219000000.0,17296000000.0,5046000000.0,26798000000.0,1.3,7341000000.0,91575000000.0,615000000.0,7275000000.0,965000000.0,965000000,877000000.0,448000000.0,24440000000.0,808000000.0,-2737000000.0,1660000000.0,92000000.0,406000000.0,6942000000.0,1542000000.0,1208000000.0,-31000000.0,76942000000.0,963000000.0,1350000000.0,68000000.0,44941000000.0,3169000000.0,21112000000.0,752500000.0,,-540000000.0,1686000000.0
2014-06-30,14061000000.0,-494000000.0,0.0,-1353000000.0,4405000000.0,3004000000.0,5061000000.0,2.24,-97000000.0,11060000000.0,237000000.0,11330000000.0,7533000000.0,-8659000000.0,6942000000.0,2250000000,49000000.0,-449000000.0,1724000000,22045000000,-15424000000.0,-2096000000.0,6222000000.0,1809000000.0,53339000000.0,-1498000000.0,1717000000.0,,65527000000.0,25873000000.0,,729800000.0,,591000000.0,-359000000.0,37000000.0,64000000.0,10449000000.0,34516000000.0,,3797000000.0,733000000.0,21244000000.0,13222000000.0,18670000000.0,5139000000.0,27210000000.0,2.26,7694000000.0,92737000000.0,1360000000.0,7292000000.0,1653000000.0,1653000000,918000000.0,452000000.0,25214000000.0,864000000.0,-2920000000.0,1591000000.0,81000000.0,875000000.0,7533000000.0,1578000000.0,1196000000.0,-156000000.0,78553000000.0,1652000000.0,433000000.0,74000000.0,46251000000.0,3375000000.0,21244000000.0,738800000.0,,-531000000.0,1651000000.0
2014-09-30,14511000000.0,-99000000.0,-7870000000.0,-1023000000.0,2582000000.0,2954000000.0,5061000000.0,1.86,-56000000.0,11136000000.0,257000000.0,10077000000.0,6655000000.0,-8653000000.0,7533000000.0,2588000000,51000000.0,-622000000.0,2027000000,23784000000,-15645000000.0,-1530000000.0,,939000000.0,53204000000.0,-1002000000.0,2031000000.0,0.0,65218000000.0,26352000000.0,,721500000.0,,-878000000.0,-1107000000.0,58000000.0,669000000.0,10707000000.0,35880000000.0,,3422000000.0,750000000.0,0.0,12677000000.0,20075000000.0,5131000000.0,27435000000.0,1.88,7799000000.0,92653000000.0,317000000.0,7301000000.0,1362000000.0,1362000000,932000000.0,478000000.0,24812000000.0,1046000000.0,-2217000000.0,1579000000.0,79000000.0,-247000000.0,6655000000.0,1547000000.0,1203000000.0,1000000.0,78016000000.0,1360000000.0,36000000.0,83000000.0,47058000000.0,3709000000.0,21127000000.0,730600000.0,,-525000000.0,1682000000.0
2014-12-31,8665000000.0,57000000.0,7903000000.0,95000000.0,2804000000.0,2869000000.0,5061000000.0,2.02,-691000000.0,10667000000.0,190000000.0,13092000000.0,11733000000.0,-13903000000.0,6655000000.0,2539000000,43000000.0,-668000000.0,1962000000,24468000000,-15689000000.0,-1299000000.0,,4998000000.0,56717000000.0,-1001000000.0,1930000000.0,0.0,67785000000.0,26696000000.0,,715121951.0,,5078000000.0,2700000000.0,170000000.0,464000000.0,11007000000.0,36180000000.0,,1359000000.0,755000000.0,0.0,5334000000.0,20711000000.0,5119000000.0,31413000000.0,2.05,7048000000.0,99198000000.0,4330000000.0,8044000000.0,1466000000.0,1466000000,1040000000.0,528000000.0,33691000000.0,1208000000.0,-743000000.0,865000000.0,81000000.0,1433000000.0,11733000000.0,1317000000.0,1154000000.0,5000000.0,90408000000.0,1465000000.0,-480000000.0,49000000.0,46756000000.0,3757000000.0,23175000000.0,724800000.0,,-519000000.0,1795000000.0
2015-03-31,7906000000.0,-389000000.0,8000000.0,-1822000000.0,1159000000.0,2809000000.0,5061000000.0,1.87,-813000000.0,11497000000.0,184000000.0,9631000000.0,8655000000.0,-13815000000.0,11733000000.0,2466000000,50000000.0,-574000000.0,1939000000,22149000000,-15880000000.0,-2935000000.0,,88000000.0,55256000000.0,-2500000000.0,1946000000.0,,66421000000.0,27052000000.0,,704600000.0,,-3078000000.0,-1735000000.0,74000000.0,610000000.0,11172000000.0,37516000000.0,,976000000.0,769000000.0,0.0,11958000000.0,18496000000.0,5105000000.0,31354000000.0,1.89,8087000000.0,97775000000.0,-486000000.0,8905000000.0,1336000000.0,1336000000,945000000.0,459000000.0,34489000000.0,1081000000.0,-807000000.0,133000000.0,61000000.0,-214000000.0,8655000000.0,1328000000.0,1154000000.0,25000000.0,89745000000.0,1334000000.0,848000000.0,68000000.0,48502000000.0,3653000000.0,22752000000.0,713100000.0,,-639000000.0,1714000000.0
2015-06-30,6264000000.0,76000000.0,14000000.0,-573000000.0,881000000.0,2763000000.0,5061000000.0,1.59,-33000000.0,11531000000.0,209000000.0,9625000000.0,9157000000.0,-13420000000.0,8655000000.0,2151000000,44000000.0,-692000000.0,1633000000,24543000000,-15997000000.0,-2605000000.0,,3297000000.0,57136000000.0,-2001000000.0,1623000000.0,,66806000000.0,27335000000.0,,690100000.0,,502000000.0,1584000000.0,61000000.0,513000000.0,11338000000.0,37365000000.0,,468000000.0,800000000.0,23373000000.0,13226000000.0,21350000000.0,5126000000.0,31296000000.0,1.61,7927000000.0,98102000000.0,2605000000.0,8904000000.0,1110000000.0,1110000000,760000000.0,453000000.0,34659000000.0,1052000000.0,-398000000.0,112000000.0,75000000.0,-198000000.0,9157000000.0,1374000000.0,1256000000.0,9000000.0,91795000000.0,1110000000.0,40000000.0,65000000.0,49028000000.0,3193000000.0,23373000000.0,697800000.0,,-625000000.0,1560000000.0
2015-09-30,6740000000.0,-889000000.0,11000000.0,209000000.0,129000000.0,2706000000.0,5061000000.0,2.47,-18000000.0,11777000000.0,227000000.0,9857000000.0,9383000000.0,-13263000000.0,9157000000.0,2991000000,47000000.0,-561000000.0,2503000000,25849000000,-16188000000.0,-2069000000.0,,2859000000.0,57808000000.0,-1500000000.0,2487000000.0,0.0,67576000000.0,27802000000.0,,680100000.0,,226000000.0,543000000.0,92000000.0,783000000.0,11614000000.0,39069000000.0,,474000000.0,857000000.0,23442000000.0,12770000000.0,21600000000.0,5122000000.0,31422000000.0,2.5,8854000000.0,98998000000.0,2298000000.0,8402000000.0,1704000000.0,1704000000,889000000.0,437000000.0,34404000000.0,1083000000.0,-136000000.0,614000000.0,67000000.0,-553000000.0,9383000000.0,1326000000.0,1277000000.0,12000000.0,92212000000.0,1701000000.0,170000000.0,51000000.0,48624000000.0,4249000000.0,23442000000.0,687800000.0,,-618000000.0,1746000000.0
