date,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,quarterlyCapitalStock,quarterlyOperatingExpense,quarterlyBeginningCashPosition,quarterlyPretaxIncome,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlySaleOfInvestment,quarterlyInterestExpense,quarterlyResearchAndDevelopment,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,quarterlyCapitalExpenditure,quarterlyBasicAverageShares,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyGrossPPE,quarterlyBasicEPS,quarterlyOperatingCashFlow,quarterlyTaxProvision,quarterlyNetPPE,quarterlyCommonStockIssuance,quarterlyOtherNonCashItems,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,quarterlyEbitda,quarterlyChangeInCashSupplementalAsReported,quarterlyDepreciationAndAmortization,quarterlyRetainedEarnings,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyDilutedAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlySellingGeneralAndAdministration,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyTotalNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,quarterlyLongTermDebt,quarterlyNetIncome,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyInventory,quarterlyChangeInInventory,quarterlyDilutedEPS,quarterlyCostOfRevenue,quarterlyCashDividendsPaid,quarterlyAccountsReceivable,quarterlyDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,quarterlyCurrentDeferredRevenue,quarterlyAccumulatedDepreciation,quarterlyStockBasedCompensation,quarterlyCurrentAccruedExpenses,quarterlyChangeInAccountPayable,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,quarterlyGoodwill,quarterlyIncomeTaxPayable
2017-06-30,1900941778.0,,7700681186,620882581.0,3183340701.0,1153987526.0,36607390.0,21426635020,131425580.0,-2196639103.0,2552173094,4832966727.0,4588142228.0,5660153661.0,100883999.0,239237732.0,,,9557453854.0,1260054211.0,-672116646.0,,17851021583.0,1274569348.0,36441654454,,,259368397.0,36441654454,1470000.0,,7971243032,827186934.0,1393225258.0,-227139321.0,,1452827892.0,24783044421,28402777476,,13685739066,-857274041.0,566858685.0,66223275209,741649717.0,41440230788,1422644929.0,365889633.0,1895451929.0,42088516542,211470000.0,12016486747.0,741649717.0,0,894619129.0,-66100470.0,3446085741.0,10036548828.0,,,15955569654.0,-221396170.0,928199991.0,,,,,,,,,,,,,,
2017-09-30,1885155973.0,,7700681186,761268015.0,3446085741.0,1647814057.0,36608654.0,22522223642,-83399944.0,-14368603479.0,3030479209,4025893859.0,4157009694.0,5435356178.0,133389953.0,252103859.0,,,10530936834.0,1303617268.0,,7699910723.0,17677260858.0,1669458601.0,35756891244,0.1424,,230717994.0,35756891244,0.0,,11157755980,1409462319.0,1899917916.0,-426077401.0,,2549295179.0,27511359055,32587108051,7699910723.0,9561718045,1255366727.0,582590064.0,67698491842,1096467287.0,40187132787,1466528213.0,233765670.0,2430726616.0,42148826096,0.0,7848581178.0,1096467287.0,0,1417096063.0,316395045.0,2530123979.0,10473757426.0,,0.1424,15246534242.0,-257732388.0,949807958.0,,,,,,,,,,,,,,
2017-12-31,1883604173.0,,7700681186,704377652.0,2530123979.0,1919099537.0,26841665.0,23895739812,232602500.0,5094134760.0,3677183960,4978352093.0,4630303694.0,6524491497.0,469349123.0,138681313.0,,,11778382830.0,1462490533.0,-518259304.0,,20363189126.0,2657707407.0,34936455471,,,168091269.0,34936455471,1470000.0,,11504062614,1546139404.0,2057780850.0,-79506325.0,,3643443763.0,32098538779,36118138248,,8836187418,1289308295.0,619766687.0,72191589979,1389076060.0,40093051200,1623387119.0,-1795888591.0,3362085059.0,44954325666,1470000.0,6975958634.0,1389076060.0,0,1751008268.0,-1602109005.0,2940502015.0,11445747808.0,,,17001104067.0,-348315985.0,966447592.0,,,,,,,,,,,,,,
2018-03-31,1873216018.0,,7700681186,752946670.0,3323932010.0,1780260699.0,34584449.0,25306183813,247775374.0,-4323611812.0,2896237228,4651600809.0,4089594209.0,6417333119.0,788724510.0,251329625.0,,,10363613073.0,1439864782.0,-249017194.0,7877561589.0,18307871529.0,1694198974.0,34426715775,0.18,,150265870.0,34426715775,,,12255649634,1765732310.0,2031590324.0,14207340.0,,5061404849.0,31421958738,34566309448,7877561589.0,7462236385,384478897.0,590916784.0,70889263917,1417961086.0,39467305179,,-281212694.0,2447145644.0,42028545833,,5617132474.0,1417961086.0,1028343751,1629994829.0,553851845.0,3338139350.0,12611681020.0,,0.18,15860725885.0,-168152866.0,895676336.0,,,,,,,,,,,,,,
2018-06-30,1907760736.0,,7700681186,1148192704.0,3338139350.0,2422024360.0,25349304.0,26039263608,-190439833.0,-4204204184.0,5023362643,7538181813.0,6843480037.0,9466388850.0,27477848869.0,225046081.0,,,8690455040.0,1368276758.0,-904833592.0,,21755169914.0,2465352368.0,33821644385,,,195773906.0,33821644385,,,13274044005,1928207037.0,2647070441.0,1963937455.0,,5432175348.0,34816234773,39232205980,,4490876643,2642065291.0,572764535.0,73078028237,2010557847.0,38261793464,,-28914504178.0,3613545072.0,43723082623,,2933486964.0,2010557847.0,51148671,2226250454.0,-2519949252.0,4918646810.0,11333539937.0,,,18141624842.0,-111664845.0,1111369601.0,,,,,,,,,,,,,,
2018-09-30,1892768172.0,,7700681186,792750918.0,4918646810.0,2831718450.0,26002988.0,28210895687,35729714.0,-7071398871.0,5637780069,7181138165.0,10336098934.0,9180403879.0,10981553201.0,232064887.0,74870695.0,,10291999715.0,1432683028.0,-314320775.0,7701670854.0,23053537244.0,2804994395.0,33651255366,0.2798,,298330061.0,33651255366,,,6429533138,1999265714.0,3063783337.0,-1601651708.0,,7586508333.0,35927612486,36996055015,7701670854.0,5290860205,3513001584.0,555850320.0,74160201272,2154927505.0,38232588786,,-11238641188.0,3597745313.0,42286915220,,3667332812.0,2154927505.0,143120746,2533388389.0,-368517190.0,3316995102.0,11822651426.0,,0.2798,19455791931.0,-1692672448.0,1081513773.0,,,,,,,,,,,,,,
2018-12-31,1855265330.0,,7700681186,1072032115.0,3316995102.0,1204920419.0,24066311.0,28173623272,-156125008.0,-5179035364.0,8551901371,9762844718.0,11817659292.0,11847258793.0,16757338400.0,73047116.0,344578221.0,,10342007979.0,1364795555.0,-1103962278.0,,18835234801.0,1426363225.0,33207848912,,,536565397.0,33207848912,,,8576844931,2084414075.0,1277967535.0,3617180674.0,,7405577274.0,38405267817,39737027081,,5142620892,4758750495.0,620178514.0,76871999293,359840147.0,38466731476,-1133772377.0,-17250729458.0,2498395340.0,44879647973,,3596387552.0,359840147.0,-2432279109,668355022.0,-1677088603.0,6934175776.0,11053918748.0,,,16336839461.0,-600262157.0,1121768976.0,,,,,,,,,,,,,,
2019-03-31,1873581304.0,,7700681186,861970504.0,6934175776.0,244338973.0,24041617.0,28230941232,,-3434839222.0,7350389312,6826439702.0,12319794221.0,8882087154.0,10283048983.0,135933575.0,136835720.0,,11673070003.0,1378083474.0,-651138203.0,8374594600.0,17717438947.0,113488835.0,32890792550,0.01,,75839987.0,32890792550,,,7381679154,2055647452.0,380272548.0,-2601148749.0,,7489323221.0,38058108300,38936062570,8374594600.0,5281938271,-2940560792.0,596823189.0,76361754023,83745946.0,38303645723,-659435014.0,-10045503360.0,975459339.0,44218000841,,3723448780.0,83745946.0,-303377193,168498986.0,-413130903.0,4333027027.0,10393118697.0,,0.01,16741979608.0,-58343255.0,1434006515.0,,,,,,,,,,,,,,
2019-06-30,1860731274.0,,7700681186,868178393.0,4333027027.0,1412954699.0,22783318.0,26945085961,,-3022558784.0,8841494770,9045908246.0,11486840999.0,11059082565.0,14328976178.0,279572043.0,217699985.0,,14443837895.0,1368917400.0,-991145335.0,,19309254874.0,1510631484.0,32956874387,,,163773984.0,32956874387,,,10698902373,2013174319.0,1692526742.0,2513547458.0,,6163026117.0,43551831531,46613517450,,4845264822,4271290036.0,546025347.0,81963554234,1060914065.0,38411722703,-1285032037.0,-13393461653.0,2378809877.0,51458782272,,2890868796.0,1060914065.0,-199454377,1249180715.0,-73467166.0,6846574485.0,11515468174.0,,,16930444997.0,-381978987.0,1237844195.0,,,,,,,,,,,,,,
2019-09-30,1850201044.0,,7700681186,1022197830.0,6846574485.0,611719755.0,22783318.0,27267530658,0.0,-8005648493.0,7082680764,5689467287.0,10625073029.0,6927011208.0,14735432772.0,180846836.0,207426589.0,,14075613054.0,1361052937.0,-455417242.0,7688730144.0,20554785988.0,651684429.0,33173914955,0.0416,,144133206.0,33173914955,,,7648346309,1237543921.0,792566591.0,-3936862068.0,,6482877292.0,38157512271,40673100025,7688730144.0,5359387735,-1791712952.0,728573635.0,77043152882,319851174.0,38885640611,-1425701684.0,-14971592102.0,1673882259.0,46032487760,154205310.0,3418939300.0,319851174.0,-198557388,467586549.0,-689086162.0,3733296418.0,11382354778.0,,0.0416,18880903729.0,-2529354770.0,1336972523.0,,,,,,,,,,,,,,
