date,quarterlyGoodwill,quarterlyTotalNonCurrentAssets,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyTotalAssets,quarterlyBasicAverageShares,quarterlyLongTermDebt,quarterlyFreeCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentLiabilities,quarterlyCurrentDebt,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyOperatingExpense,quarterlyDilutedEPS,quarterlyCashDividendsPaid,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,quarterlyChangeInInventory,quarterlySaleOfInvestment,quarterlyOtherIntangibleAssets,quarterlyAccountsPayable,quarterlyRepaymentOfDebt,quarterlyDilutedAverageShares,quarterlyOtherCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyTotalRevenue,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyBasicEPS,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,quarterlyPretaxIncome,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyChangeInWorkingCapital,quarterlyTaxProvision,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyNetPPE,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyIncomeTaxPayable,quarterlyResearchAndDevelopment
2013-02-28,3143000000.0,36883000000.0,400000000.0,2599000000.0,798000000.0,38675000000.0,776000000.0,7622000000.0,158000000.0,37000000,37000000,460000000.0,389000000.0,8370000000.0,748000000.0,1765000000.0,,83000000.0,476000000.0,-167000000.0,15152000000.0,23000000.0,,37000000,711000000.0,994000000.0,2000000.0,383000000.0,-25000000.0,,3015000000.0,849000000.0,0.05,-582000000.0,23523000000.0,4000000.0,-134000000.0,5000000.0,,1303000000.0,570000000.0,-612000000.0,778000000.0,0.0,-399000000.0,476000000.0,476000000.0,465000000.0,364000000.0,3593000000,18000000.0,511000000,-241000000.0,145000000,,-203000000.0,0.05,399000000.0,-113000000.0,39000000.0,1792000000.0,,6782000000.0,-92000000.0,2000000.0,,11000000.0,440000000.0,31726000000.0,,18322000000.0,19000000.0,35000000.0,,,,
2013-05-31,3134000000.0,37655000000.0,408000000.0,2487000000.0,857000000.0,39559000000.0,775000000.0,7848000000.0,-49000000.0,41000000,41000000,449000000.0,391000000.0,8644000000.0,796000000.0,2014000000.0,,78000000.0,711000000.0,-1206000000.0,16279000000.0,59000000.0,,41000000,742000000.0,992000000.0,-4000000.0,381000000.0,-36000000.0,,3626000000.0,840000000.0,0.05,-195000000.0,23280000000.0,0.0,-5000000.0,0.0,,1298000000.0,627000000.0,-218000000.0,777000000.0,0.0,-473000000.0,711000000.0,711000000.0,476000000.0,365000000.0,3479000000,6000000.0,510000000,-1206000000.0,152000000,,287000000.0,0.05,1157000000.0,-25000000.0,41000000.0,1904000000.0,,7635000000.0,692000000.0,0.0,,235000000.0,317000000.0,32481000000.0,,18170000000.0,-4000000.0,0.0,,,,
2013-08-31,3160000000.0,37759000000.0,444000000.0,2917000000.0,929000000.0,40393000000.0,775000000.0,7792000000.0,438000000.0,934000000,934000000,439000000.0,406000000.0,8645000000.0,853000000.0,2226000000.0,,76000000.0,981000000.0,-434000000.0,16133000000.0,-32000000.0,,934000000,823000000.0,1809000000.0,9000000.0,388000000.0,45000000.0,,2980000000.0,845000000.0,1.2,-193000000.0,24260000000.0,-69000000.0,-33000000.0,-4000000.0,,1278000000.0,601000000.0,-112000000.0,777000000.0,0.0,-251000000.0,981000000.0,981000000.0,711000000.0,365000000.0,4726000000,8000000.0,1417000000,-365000000.0,964000000,,-113000000.0,1.2,803000000.0,0.0,935000000.0,2634000000.0,,7488000000.0,-682000000.0,1000000.0,,270000000.0,558000000.0,32498000000.0,,18911000000.0,11000000.0,0.0,,,,
2013-11-30,3210000000.0,38167000000.0,405000000.0,2620000000.0,932000000.0,40104000000.0,775000000.0,8092000000.0,138000000.0,66000000,66000000,532000000.0,402000000.0,8828000000.0,736000000.0,1468000000.0,,82000000.0,462000000.0,-249000000.0,15548000000.0,29000000.0,,66000000,760000000.0,1039000000.0,1000000.0,374000000.0,32000000.0,,3031000000.0,935000000.0,0.08,-194000000.0,24556000000.0,158000000.0,44000000.0,18000000.0,,1292000000.0,639000000.0,-1270000000.0,777000000.0,381000000.0,161000000.0,462000000.0,462000000.0,981000000.0,365000000.0,3659000000,10000000.0,542000000,-337000000.0,104000000,-12219000000.0,-751000000.0,0.09,475000000.0,0.0,57000000.0,1937000000.0,45124000000.0,6720000000.0,19000000.0,-9000000.0,,-519000000.0,456000000.0,32905000000.0,,18782000000.0,9000000.0,0.0,,,,
2014-02-28,3226000000.0,38260000000.0,258000000.0,2588000000.0,1084000000.0,39905000000.0,776000000.0,7992000000.0,124000000.0,-15000000,-15000000,521000000.0,404000000.0,8747000000.0,755000000.0,1618000000.0,,72000000.0,421000000.0,-349000000.0,15435000000.0,-88000000.0,,-15000000,747000000.0,997000000.0,0.0,381000000.0,-16000000.0,,3080000000.0,925000000.0,-0.02,-194000000.0,24470000000.0,4000000.0,146000000.0,-5000000.0,,1296000000.0,554000000.0,-312000000.0,776000000.0,0.0,273000000.0,421000000.0,421000000.0,462000000.0,365000000.0,3585000000,13000000.0,462000000,-353000000.0,72000000,,-162000000.0,-0.02,477000000.0,0.0,-14000000.0,1645000000.0,,6688000000.0,54000000.0,1000000.0,,-41000000.0,352000000.0,32991000000.0,,18573000000.0,5000000.0,0.0,,,,
2014-05-31,3226000000.0,38901000000.0,288000000.0,2565000000.0,1136000000.0,40526000000.0,776000000.0,7880000000.0,220000000.0,106000000,106000000,504000000.0,410000000.0,8760000000.0,880000000.0,1556000000.0,,72000000.0,343000000.0,-919000000.0,16161000000.0,75000000.0,,106000000,862000000.0,1068000000.0,-7000000.0,383000000.0,22000000.0,,3698000000.0,913000000.0,0.14,-194000000.0,24365000000.0,15000000.0,-41000000.0,-3000000.0,,1298000000.0,627000000.0,-1089000000.0,778000000.0,0.0,243000000.0,343000000.0,343000000.0,421000000.0,365000000.0,3633000000,13000000.0,588000000,-976000000.0,155000000,,-357000000.0,0.14,1196000000.0,0.0,107000000.0,1625000000.0,,7401000000.0,688000000.0,1000000.0,,-78000000.0,384000000.0,33515000000.0,,18485000000.0,4000000.0,0.0,,,,
2014-08-31,3199000000.0,38395000000.0,355000000.0,2754000000.0,1191000000.0,39997000000.0,776000000.0,6967000000.0,772000000.0,1247000000,1247000000,481000000.0,413000000.0,7784000000.0,817000000.0,1900000000.0,,69000000.0,436000000.0,-349000000.0,14840000000.0,-9000000.0,,1247000000,831000000.0,2193000000.0,-10000000.0,358000000.0,16000000.0,,3130000000.0,895000000.0,1.6,-194000000.0,25157000000.0,-1000000.0,-71000000.0,23000000.0,,1292000000.0,610000000.0,-112000000.0,778000000.0,0.0,-28000000.0,436000000.0,436000000.0,343000000.0,365000000.0,4947000000,11000000.0,1730000000,-348000000.0,1298000000,,-669000000.0,1.61,1120000000.0,0.0,1247000000.0,1602000000.0,,7056000000.0,-550000000.0,0.0,,93000000.0,225000000.0,33073000000.0,,19538000000.0,15000000.0,0.0,,,,
2014-11-30,3127000000.0,38029000000.0,332000000.0,2497000000.0,1276000000.0,39532000000.0,776000000.0,7363000000.0,-269000000.0,-102000000,-102000000,547000000.0,408000000.0,8323000000.0,960000000.0,1725000000.0,,76000000.0,331000000.0,-890000000.0,15244000000.0,31000000.0,,-102000000,859000000.0,1221000000.0,-12000000.0,364000000.0,-288000000.0,,3032000000.0,954000000.0,-0.13,-194000000.0,24288000000.0,16000000.0,41000000.0,-14000000.0,,1270000000.0,626000000.0,-953000000.0,776000000.0,0.0,-616000000.0,331000000.0,331000000.0,436000000.0,365000000.0,3718000000,15000000.0,388000000,-906000000.0,267000000,-13056000000.0,160000000.0,-0.13,637000000.0,0.0,-95000000.0,1503000000.0,45829000000.0,6921000000.0,7000000.0,7000000.0,,-105000000.0,262000000.0,32773000000.0,,19242000000.0,11000000.0,0.0,,,,
2015-02-28,3055000000.0,37288000000.0,329000000.0,2335000000.0,1198000000.0,38714000000.0,777000000.0,6944000000.0,-171000000.0,49000000,49000000,529000000.0,401000000.0,7952000000.0,1008000000.0,2195000000.0,,57000000.0,280000000.0,-974000000.0,15364000000.0,6000000.0,,49000000,687000000.0,1196000000.0,-1000000.0,332000000.0,-159000000.0,,3147000000.0,930000000.0,0.06,-194000000.0,23350000000.0,10000000.0,-21000000.0,7000000.0,,1252000000.0,594000000.0,-336000000.0,779000000.0,163000000.0,-1339000000.0,280000000.0,280000000.0,331000000.0,365000000.0,3531000000,11000000.0,510000000,-942000000.0,266000000,,151000000.0,0.06,771000000.0,,52000000.0,1426000000.0,,7412000000.0,137000000.0,3000000.0,,-51000000.0,0.0,32294000000.0,,19013000000.0,4000000.0,,,,,
2015-05-31,3041000000.0,37132000000.0,380000000.0,2404000000.0,1223000000.0,38611000000.0,778000000.0,6648000000.0,1076000000.0,222000000,222000000,491000000.0,406000000.0,7676000000.0,1028000000.0,1621000000.0,,57000000.0,298000000.0,-453000000.0,15359000000.0,33000000.0,,222000000,665000000.0,1186000000.0,-3000000.0,327000000.0,-8000000.0,,3907000000.0,897000000.0,0.29,-194000000.0,23252000000.0,14000000.0,-64000000.0,4000000.0,,1247000000.0,637000000.0,-248000000.0,780000000.0,0.0,-1479000000.0,298000000.0,298000000.0,280000000.0,365000000.0,3590000000,14000000.0,689000000,-439000000.0,289000000,,-1012000000.0,0.29,1515000000.0,,226000000.0,1479000000.0,,7683000000.0,853000000.0,4000000.0,,18000000.0,295000000.0,32179000000.0,,19041000000.0,12000000.0,,,,,
2015-08-31,3052000000.0,37180000000.0,328000000.0,2490000000.0,1349000000.0,38797000000.0,778000000.0,6604000000.0,958000000.0,1216000000,1216000000,484000000.0,399000000.0,7695000000.0,1091000000.0,1256000000.0,,53000000.0,539000000.0,-378000000.0,14444000000.0,-62000000.0,,1216000000,649000000.0,2393000000.0,3000000.0,305000000.0,-209000000.0,,3314000000.0,883000000.0,1.56,-196000000.0,24353000000.0,-11000000.0,62000000.0,24000000.0,,1247000000.0,578000000.0,-188000000.0,781000000.0,0.0,-1378000000.0,539000000.0,539000000.0,298000000.0,365000000.0,4883000000,13000000.0,1702000000,-323000000.0,1510000000,,-648000000.0,1.56,1281000000.0,,1250000000.0,1617000000.0,,6749000000.0,-551000000.0,34000000.0,,241000000.0,252000000.0,32232000000.0,,20023000000.0,9000000.0,,,,,
2015-11-30,3010000000.0,36786000000.0,303000000.0,2218000000.0,1683000000.0,39237000000.0,774000000.0,7413000000.0,388000000.0,270000000,270000000,564000000.0,420000000.0,8510000000.0,1097000000.0,1374000000.0,,50000000.0,1395000000.0,-673000000.0,15466000000.0,59000000.0,,270000000,650000000.0,1493000000.0,-26000000.0,330000000.0,-191000000.0,,3272000000.0,983000000.0,0.35,-232000000.0,23771000000.0,-3000000.0,27000000.0,-30000000.0,,1238000000.0,627000000.0,-466000000.0,777000000.0,0.0,-1741000000.0,1395000000.0,1395000000.0,539000000.0,365000000.0,3711000000,17000000.0,740000000,-590000000.0,510000000,-13902000000.0,567000000.0,0.35,978000000.0,-367000000.0,271000000.0,2451000000.0,45790000000.0,6956000000.0,60000000.0,1000000.0,,856000000.0,0.0,31888000000.0,,20060000000.0,15000000.0,97000000.0,,,,
2016-02-29,2980000000.0,36586000000.0,311000000.0,2243000000.0,1632000000.0,38446000000.0,766000000.0,7990000000.0,468000000.0,142000000,142000000,551000000.0,423000000.0,9157000000.0,1167000000.0,1078000000.0,-145000000.0,52000000.0,778000000.0,-459000000.0,15821000000.0,-7000000.0,,142000000,635000000.0,1408000000.0,-1000000.0,333000000.0,-241000000.0,,3335000000.0,974000000.0,0.18,-232000000.0,22625000000.0,16000000.0,-18000000.0,-4000000.0,,1294000000.0,619000000.0,-628000000.0,769000000.0,0.0,-1943000000.0,778000000.0,778000000.0,1395000000.0,365000000.0,3651000000,16000000.0,618000000,-330000000.0,434000000,,-947000000.0,0.18,798000000.0,-916000000.0,143000000.0,1860000000.0,,6664000000.0,-28000000.0,1000000.0,,-617000000.0,0.0,31677000000.0,,19976000000.0,9000000.0,40000000.0,,,,
2016-05-31,3019000000.0,38251000000.0,334000000.0,2258000000.0,1653000000.0,39851000000.0,751000000.0,8183000000.0,247000000.0,605000000,605000000,532000000.0,438000000.0,9219000000.0,1036000000.0,1246000000.0,-50000000.0,57000000.0,519000000.0,-1714000000.0,17060000000.0,43000000.0,,605000000,683000000.0,1447000000.0,-4000000.0,315000000.0,184000000.0,,4275000000.0,969000000.0,0.8,-227000000.0,22791000000.0,-47000000.0,-22000000.0,20000000.0,,1305000000.0,667000000.0,-241000000.0,753000000.0,0.0,-1648000000.0,519000000.0,519000000.0,778000000.0,365000000.0,3705000000,12000000.0,1101000000,-1636000000.0,478000000,,-434000000.0,0.81,1883000000.0,-485000000.0,607000000.0,1600000000.0,,7841000000.0,986000000.0,2000000.0,,-259000000.0,0.0,33244000000.0,,20320000000.0,13000000.0,0.0,,,,
2016-08-31,2964000000.0,37778000000.0,321000000.0,2563000000.0,1738000000.0,39332000000.0,737000000.0,8320000000.0,979000000.0,1424000000,1424000000,529000000.0,442000000.0,9332000000.0,1012000000.0,1073000000.0,-14000000.0,61000000.0,462000000.0,-449000000.0,16432000000.0,52000000.0,,1424000000,660000000.0,2534000000.0,-4000000.0,314000000.0,-38000000.0,,3585000000.0,972000000.0,1.93,-262000000.0,22900000000.0,15000000.0,5000000.0,-1000000.0,,1290000000.0,704000000.0,-102000000.0,739000000.0,0.0,-2012000000.0,462000000.0,462000000.0,519000000.0,365000000.0,5097000000,12000000.0,1969000000,-450000000.0,1562000000,,-1045000000.0,1.93,1429000000.0,-709000000.0,1465000000.0,1554000000.0,,7100000000.0,-510000000.0,41000000.0,,-57000000.0,0.0,32864000000.0,,21488000000.0,24000000.0,0.0,,,,
2016-11-30,2910000000.0,37247000000.0,298000000.0,2319000000.0,1740000000.0,38936000000.0,727000000.0,8357000000.0,378000000.0,609000000,609000000,584000000.0,435000000.0,9267000000.0,910000000.0,1097000000.0,-82000000.0,55000000.0,603000000.0,-701000000.0,16339000000.0,21000000.0,,609000000,633000000.0,1616000000.0,-16000000.0,322000000.0,69000000.0,,3522000000.0,1019000000.0,0.83,-256000000.0,22597000000.0,20000000.0,13000000.0,-14000000.0,,1275000000.0,713000000.0,-307000000.0,729000000.0,0.0,-2454000000.0,603000000.0,603000000.0,462000000.0,365000000.0,3935000000,15000000.0,1103000000,-646000000.0,597000000,-15095000000.0,-165000000.0,0.84,1024000000.0,-230000000.0,613000000.0,1689000000.0,47524000000.0,7072000000.0,-4000000.0,4000000.0,,141000000.0,0.0,32429000000.0,,21843000000.0,27000000.0,0.0,,,,
2017-02-28,2911000000.0,37106000000.0,307000000.0,2435000000.0,1766000000.0,38703000000.0,725000000.0,7796000000.0,520000000.0,352000000,352000000,549000000.0,439000000.0,8578000000.0,782000000.0,1296000000.0,-52000000.0,51000000.0,437000000.0,-474000000.0,16043000000.0,-47000000.0,,352000000,588000000.0,1356000000.0,-2000000.0,361000000.0,35000000.0,,3734000000.0,988000000.0,0.48,-254000000.0,22660000000.0,-10000000.0,-2000000.0,-35000000.0,,1279000000.0,669000000.0,-101000000.0,728000000.0,0.0,-2440000000.0,437000000.0,437000000.0,603000000.0,365000000.0,3791000000,20000000.0,844000000,-412000000.0,368000000,,-615000000.0,0.48,932000000.0,-69000000.0,354000000.0,1597000000.0,,7465000000.0,128000000.0,2000000.0,,-166000000.0,0.0,32328000000.0,,21939000000.0,20000000.0,0.0,,,,
2017-05-31,2953000000.0,38677000000.0,319000000.0,2436000000.0,1807000000.0,40451000000.0,724000000.0,7635000000.0,470000000.0,379000000,379000000,553000000.0,457000000.0,8429000000.0,794000000.0,1783000000.0,-47000000.0,50000000.0,597000000.0,-1460000000.0,17487000000.0,9000000.0,,379000000,615000000.0,1509000000.0,-16000000.0,351000000.0,-68000000.0,,4778000000.0,1009000000.0,0.52,-253000000.0,22964000000.0,34000000.0,-6000000.0,16000000.0,,1286000000.0,690000000.0,-806000000.0,727000000.0,0.0,-2154000000.0,597000000.0,597000000.0,437000000.0,365000000.0,3945000000,14000000.0,890000000,-1447000000.0,500000000,,-320000000.0,0.52,1917000000.0,-83000000.0,384000000.0,1774000000.0,,9058000000.0,998000000.0,5000000.0,,160000000.0,0.0,33823000000.0,,22026000000.0,16000000.0,0.0,,,,
2017-08-31,2957000000.0,38982000000.0,324000000.0,3013000000.0,1845000000.0,40643000000.0,723000000.0,7723000000.0,1012000000.0,1329000000,1329000000,547000000.0,472000000.0,8502000000.0,779000000.0,1447000000.0,-58000000.0,49000000.0,489000000.0,-485000000.0,16471000000.0,-63000000.0,,1329000000,606000000.0,2502000000.0,-4000000.0,357000000.0,-68000000.0,,4038000000.0,1020000000.0,1.83,-290000000.0,24172000000.0,10000000.0,7000000.0,1000000.0,,1247000000.0,639000000.0,-105000000.0,726000000.0,0.0,-1845000000.0,489000000.0,489000000.0,597000000.0,365000000.0,5515000000,14000000.0,1890000000,-437000000.0,1482000000,,-1069000000.0,1.84,1449000000.0,-153000000.0,1368000000.0,1661000000.0,,7969000000.0,-767000000.0,39000000.0,,-108000000.0,0.0,34172000000.0,,23066000000.0,16000000.0,0.0,,,,
2017-11-30,2967000000.0,39182000000.0,312000000.0,2617000000.0,1877000000.0,40778000000.0,720000000.0,6993000000.0,376000000.0,546000000,546000000,616000000.0,478000000.0,7762000000.0,769000000.0,2202000000.0,-46000000.0,48000000.0,395000000.0,-670000000.0,16562000000.0,122000000.0,,546000000,585000000.0,1642000000.0,-2000000.0,387000000.0,57000000.0,,3958000000.0,1093000000.0,0.76,-290000000.0,24216000000.0,24000000.0,7000000.0,-31000000.0,,1200000000.0,762000000.0,-215000000.0,722000000.0,0.0,-1782000000.0,395000000.0,395000000.0,489000000.0,365000000.0,4259000000,15000000.0,1085000000,-648000000.0,549000000,-16435000000.0,-448000000.0,0.76,1024000000.0,-247000000.0,560000000.0,1596000000.0,50865000000.0,8800000000.0,40000000.0,14000000.0,,-94000000.0,1000000.0,34430000000.0,,23292000000.0,-1000000.0,0.0,,,,
2018-02-28,3014000000.0,39774000000.0,345000000.0,2709000000.0,1653000000.0,41441000000.0,717000000.0,7445000000.0,490000000.0,390000000,391000000,616000000.0,488000000.0,8208000000.0,763000000.0,2114000000.0,-21000000.0,48000000.0,453000000.0,-591000000.0,17059000000.0,19000000.0,,391000000,535000000.0,1523000000.0,-4000000.0,394000000.0,17000000.0,,4288000000.0,1104000000.0,0.54,-323000000.0,24382000000.0,4000000.0,-30000000.0,1000000.0,,1198000000.0,795000000.0,-963000000.0,719000000.0,0.0,-1486000000.0,453000000.0,453000000.0,395000000.0,365000000.0,4232000000,18000000.0,926000000,-574000000.0,419000000,,-428000000.0,0.54,1064000000.0,-218000000.0,390000000.0,1667000000.0,,8851000000.0,161000000.0,0.0,,58000000.0,1000000.0,35027000000.0,,23360000000.0,22000000.0,,,,,
2018-05-31,2950000000.0,39906000000.0,342000000.0,2681000000.0,1571000000.0,42184000000.0,714000000.0,8172000000.0,396000000.0,561000000,561000000,605000000.0,512000000.0,8943000000.0,771000000.0,1685000000.0,-13000000.0,49000000.0,1053000000.0,-1501000000.0,18251000000.0,-33000000.0,,561000000,546000000.0,1676000000.0,-11000000.0,402000000.0,51000000.0,,5308000000.0,1117000000.0,0.78,-323000000.0,23933000000.0,37000000.0,-5000000.0,-17000000.0,,1183000000.0,745000000.0,-218000000.0,715000000.0,,-1855000000.0,1053000000.0,1053000000.0,453000000.0,365000000.0,4357000000,14000000.0,1125000000,-1627000000.0,559000000,,88000000.0,0.79,2023000000.0,-295000000.0,564000000.0,2278000000.0,,9308000000.0,997000000.0,3000000.0,,600000000.0,-1000000.0,35227000000.0,,23564000000.0,-19000000.0,,,,,
2018-08-31,2949000000.0,39998000000.0,366000000.0,2958000000.0,1616000000.0,41753000000.0,706000000.0,8297000000.0,766000000.0,1707000000,1707000000,573000000.0,510000000.0,9079000000.0,782000000.0,1320000000.0,-3000000.0,49000000.0,526000000.0,-514000000.0,17099000000.0,-80000000.0,,1707000000,689000000.0,2878000000.0,-13000000.0,405000000.0,-5000000.0,,4418000000.0,1084000000.0,2.41,-357000000.0,24654000000.0,-108000000.0,-26000000.0,-3000000.0,,1182000000.0,666000000.0,-90000000.0,707000000.0,,-1840000000.0,526000000.0,526000000.0,1053000000.0,365000000.0,5836000000,17000000.0,2304000000,-583000000.0,1794000000,,-1367000000.0,2.42,1349000000.0,-692000000.0,1744000000.0,1755000000.0,,8020000000.0,-873000000.0,37000000.0,,-527000000.0,,35178000000.0,,24921000000.0,-25000000.0,,,,,
2018-11-30,2925000000.0,40175000000.0,358000000.0,2741000000.0,1654000000.0,42401000000.0,698000000.0,7897000000.0,147000000.0,494000000,494000000,656000000.0,507000000.0,8754000000.0,857000000.0,2426000000.0,-2000000.0,47000000.0,982000000.0,-896000000.0,17958000000.0,70000000.0,,494000000,738000000.0,1715000000.0,-12000000.0,450000000.0,-1000000.0,,4395000000.0,1162000000.0,0.71,-352000000.0,24443000000.0,-36000000.0,3000000.0,-48000000.0,,1176000000.0,730000000.0,-285000000.0,699000000.0,-1000000.0,-1949000000.0,982000000.0,982000000.0,526000000.0,365000000.0,4456000000,16000000.0,1061000000,-966000000.0,553000000,-17286000000.0,248000000.0,0.71,1113000000.0,-263000000.0,508000000.0,2225000000.0,52622000000.0,9204000000.0,79000000.0,14000000.0,,456000000.0,-1000000.0,35336000000.0,,25066000000.0,16000000.0,,,,,
2019-02-28,2943000000.0,41829000000.0,406000000.0,3142000000.0,1637000000.0,43930000000.0,693000000.0,9134000000.0,-1013000000.0,336000000,336000000,629000000.0,516000000.0,10047000000.0,913000000.0,2452000000.0,-6000000.0,51000000.0,665000000.0,-2059000000.0,19689000000.0,65000000.0,,336000000,700000000.0,1532000000.0,-29000000.0,444000000.0,-2000000.0,,4755000000.0,1145000000.0,0.48,-348000000.0,24242000000.0,76000000.0,-50000000.0,7000000.0,,1181000000.0,798000000.0,-95000000.0,695000000.0,-1000000.0,-1869000000.0,649000000.0,649000000.0,996000000.0,365000000.0,4674000000,20000000.0,905000000,-2129000000.0,387000000,,612000000.0,0.48,1116000000.0,-274000000.0,338000000.0,2101000000.0,,9642000000.0,231000000.0,2000000.0,,-331000000.0,,37005000000.0,,25033000000.0,13000000.0,,,,,
2019-05-31,2907000000.0,41678000000.0,405000000.0,3159000000.0,1675000000.0,44512000000.0,691000000.0,9080000000.0,1160000000.0,451000000,451000000,621000000.0,543000000.0,10027000000.0,947000000.0,2094000000.0,0.0,54000000.0,1215000000.0,-893000000.0,20404000000.0,3000000.0,,451000000,785000000.0,1679000000.0,-14000000.0,501000000.0,-7000000.0,,5815000000.0,1163000000.0,0.65,-346000000.0,24108000000.0,27000000.0,0.0,-2000000.0,,1172000000.0,792000000.0,-243000000.0,693000000.0,,-2076000000.0,1202000000.0,1202000000.0,665000000.0,365000000.0,4838000000,7000000.0,1055000000,-893000000.0,516000000,,-346000000.0,0.65,2053000000.0,-42000000.0,459000000.0,2835000000.0,,10377000000.0,1054000000.0,8000000.0,,551000000.0,1000000.0,36814000000.0,,25138000000.0,-2000000.0,,,,,
2019-08-31,2886000000.0,41289000000.0,441000000.0,3532000000.0,1718000000.0,44001000000.0,689000000.0,8893000000.0,818000000.0,1780000000,1780000000,563000000.0,548000000.0,9774000000.0,881000000.0,1845000000.0,0.0,52000000.0,1170000000.0,-399000000.0,18706000000.0,-93000000.0,,1780000000,771000000.0,3000000000.0,-6000000.0,482000000.0,-19000000.0,,4674000000.0,1111000000.0,2.58,-347000000.0,25295000000.0,19000000.0,,17000000.0,,1166000000.0,695000000.0,-134000000.0,691000000.0,1000000.0,-2183000000.0,1153000000.0,1153000000.0,1215000000.0,365000000.0,6532000000,11000000.0,2427000000,-427000000.0,1889000000,,-886000000.0,2.58,1245000000.0,-156000000.0,1827000000.0,2712000000.0,,8932000000.0,-1137000000.0,47000000.0,,-46000000.0,,36466000000.0,,26576000000.0,17000000.0,,,,,
2019-11-30,2912000000.0,43000000000.0,444000000.0,3077000000.0,1809000000.0,45058000000.0,686000000.0,9675000000.0,-919000000.0,423000000,423000000,667000000.0,553000000.0,10566000000.0,891000000.0,1827000000.0,0.0,49000000.0,530000000.0,-1960000000.0,19693000000.0,59000000.0,,423000000,783000000.0,1705000000.0,-34000000.0,427000000.0,-5000000.0,,4735000000.0,1221000000.0,0.61,-346000000.0,25365000000.0,10000000.0,,57000000.0,,1174000000.0,756000000.0,-1179000000.0,688000000.0,-1000000.0,-2066000000.0,518000000.0,518000000.0,1170000000.0,365000000.0,4782000000,8000000.0,1040000000,-1981000000.0,484000000,-18650000000.0,258000000.0,0.62,1062000000.0,-131000000.0,437000000.0,2059000000.0,56781000000.0,9127000000.0,64000000.0,14000000.0,,-639000000.0,,38131000000.0,,26653000000.0,13000000.0,,,,,
