date,quarterlyOtherShortTermInvestments,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyTotalAssets,quarterlyLongTermDebt,quarterlyFreeCashFlow,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyDepreciationAndAmortization,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyDilutedEPS,quarterlyCashDividendsPaid,quarterlyStockholdersEquity,quarterlyDilutedAverageShares,quarterlyNetOtherInvestingChanges,quarterlyOtherIntangibleAssets,quarterlyCashAndCashEquivalents,quarterlySaleOfInvestment,quarterlyRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyAccumulatedDepreciation,quarterlyBasicEPS,quarterlyBasicAverageShares,quarterlyOtherNonCashItems,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyNetPPE,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInAccountPayable,quarterlyCurrentAssets,quarterlyOtherCurrentAssets,quarterlyCostOfRevenue,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyTotalNonCurrentAssets,quarterlyOtherIncomeExpense,quarterlyOtherNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,quarterlyOtherCurrentLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDeferredRevenue,quarterlyInventory,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGrossProfit
2017-03-31,16226400007.995762,,759597413.370913,2778527380.488341,909126163133.5392,114664227959.18164,-9036210808.271616,5052322269.197325,1314303419.18783,1267328315.992524,275853797.487332,,1655122784.92399,-2026925729.363437,-214886110.361508,124109222112.28049,1268327786.273275,-4997351.403756,182402326766.8136,1134398768.652614,854814948077.5189,0.329825,,53632574735.39024,3836657383.0,999470.280751,6458000000.0,124299121465.62321,2100886530.139026,-10797277442.955235,-5011343987.686526,33233386305.258213,121073830869.63908,384796058.089213,-314833138.436629,,12027625358.559963,7506021808.441526,1690000000.0,,0.33982,3712946691.0,-110941201.163383,-8721377669.834988,3091361578.363467,1633134438.747464,,32846591306.6075,-999470.280751,374801355.281701,1689104774.469531,-785583640.670445,130930606.778407,-10401487211.777758,8363567309.326057,201892996.711743,,,,,,,,,,,,,,,,,,,,,
2017-06-30,14770241845.18141,,582898165.492847,2414265830.865347,932250907835.1141,127386795315.88477,-15481092999.926632,5231432548.112645,1229632575.321536,1228586079.512752,291346930.873751,,2312755737.413272,-2746141654.50169,1242544994.587677,120388877842.54424,1228586079.512752,-47327439.035458,191761984993.2501,734640057.766569,877375807109.8926,0.324414,,54149879129.734085,3826127733.0,-1000000.0,6226000000.0,121118285421.26689,4335062693.884331,-13698049953.258545,-6420251786.891593,33024268237.80571,124109222112.28049,402900886.38195,-438643843.888057,,5898847845.914853,7650930858.021914,1502000000.0,,0.334879,3715138875.0,510702600.118981,-15042449156.038574,-7901056315.536045,1249515995.688437,,35658298188.515755,-4233008.76317,342204129.472461,1571836704.793997,-334711.726554,145344286.740644,-16758218513.600813,8815680693.198824,200927195.286583,,,,,,,,,,,,,,,,,,,,,
2017-09-30,13382514390.076235,,622800447.34925,2487097667.832921,937380339205.6472,136971979110.02124,-15236243691.878704,5065512040.466639,973702841.078153,970624749.905092,267988009.929345,,1913546679.252639,-3248438213.130655,695046142.296717,114344930896.85316,970624749.905092,-2759.502815,192965535639.16562,833136677.508388,881732554918.2767,0.256508,45617416.196187,54885443706.8426,3837942641.0,0.0,6388000000.0,113801134789.61247,4397905674.758744,-8692651631.725029,-5772446979.879544,33559402029.488113,120388877842.54424,395021700.54277,-414145602.656281,,9323867950.630198,7300206232.108595,1221000000.0,,0.256508,3717418510.0,-142227770.809531,-14822098089.222424,-4805236057.077548,1265095472.127884,,36020848937.54553,-97370560.058097,279080266.35749,1252783107.435642,29733954.215125,37690406.133124,-15539575027.317326,8872084791.151514,185711500.774653,,,,,,,,,,,,,,,,,,,,,
2017-12-31,8895481936.987343,6346436160.929688,592347729.675903,2509008407.847324,939997330842.1193,143262942849.2234,-14147016102.875547,5331129567.083124,-2371444117.073371,-2399162295.065138,297150162.632485,,1985442823.558398,-730252454.108324,3512950816.366375,104918436694.76126,-2398135695.880257,-749446413.449444,216203841534.1498,936258456.610785,887362564034.1241,-0.646757,-1267841.514085,52576250654.45698,3719192980.0,-1000000.0,221745423.934133,105586752764.1183,4479925142.076546,-11262739078.191015,-5884466527.733577,32248560194.643204,114344930896.85316,395240686.178895,-467749916.533267,,65409956.188603,7319652188.196163,997000000.0,-10473364884.148281,-0.646757,3719192967.0,1402477253.805294,-13679266186.34228,-10098853353.00526,1362297118.336088,19537209087.455986,33623176503.197857,-2110077.755767,3249186420.145982,877742303.072611,6766993.219294,3036854439.796951,-15678281895.519361,9063844203.307703,153989877.732037,,,,,,,,,,,,,,,,,,,,,
2018-03-31,7087126137.841352,,80766810688.3678,,964135450312.5131,199192499685.3895,3060111581.861655,5241411133.017325,1589831788.246151,1588783086.538865,302026091.698477,,2202273585.301397,-1555224631.905701,-1647510382.146902,113450648097.6551,1587734384.831579,16779227.316582,241211879692.94016,993120516.800201,910331809220.1854,0.408994,,53738621586.475945,3857223030.0,-1048701.707286,,98720583917.11061,235957884.139435,-10599228155.543436,-7017911825.160451,46100927052.30924,107177314484.66798,403750157.305256,-382776123.159529,,4497881622.551282,8076051847.812408,,,0.429968,3728701542.0,-4430764713.284953,3442887705.021184,6293258945.425563,1553127228.491128,,35453458618.23063,-5243508.536432,479256680.229875,2069088468.476027,-332438441.209782,269516338.7726,5692352867.150468,9291497126.557322,255883216.577877,,,,,,,,,,,,,,,,,,,,,
2018-06-30,6956931372.843812,,76625472331.63945,,946649828106.3635,194825149592.567,12483483250.304005,4996441851.840715,1287949404.13547,1286947108.879334,287323518.909816,,153351174.188893,-1674170683.366272,-1648036420.030083,119500656503.39278,1286947108.879334,259792.037739,234838780808.05045,909081797.315853,895699151055.9181,0.330757,,50890539335.077324,3850003705.0,,,103819747221.1364,433575346.959782,-15526599990.911945,-6138056148.580249,48144250333.263176,113450648097.6551,385883673.612573,-438103691.616308,,-637040295.91328,7587375088.953704,,,0.34078,3750246679.0,4203243690.141956,12921586941.920313,10637512521.233086,1413236311.152539,,35665674394.36309,2236622.768022,394904330.917802,1682853735.053272,-502473507.151966,186528002.769532,7407646130.554276,9103847811.488308,240550861.472773,,,,,,,,,,,,,,,,,,,,,
2018-09-30,6743771335.405309,,83508432261.68034,,950192082335.5581,199338666123.19763,-9215577305.289417,4923829418.657971,1272736536.403933,1269679523.105926,334887409.822746,,2641259489.478779,48063476.478474,200830340.160376,110819789066.08244,1269679523.105926,-2772957.296951,240752025271.30994,788709430.886024,898059815560.1976,0.326081,-40837227.445991,52093544606.91904,3836993420.0,,,95719162378.35634,399402418.77086,-9705424719.494583,-6893564987.007693,50016813573.139046,119500656503.39278,392316706.577674,-378488402.475908,,-660148403.623786,7354154990.574209,,,0.336271,3729382991.0,2541680089.734937,-8837088902.813509,-9297409261.533056,1271717531.971264,,37190604779.13079,-13297185.154299,426962857.288429,1699699393.692363,-78116023.309928,199175508.664217,-12858494947.162125,9213838080.195648,235390023.946604,,,,,,,,,,,,,,,,,,,,,
2018-12-31,6667000000.0,6392000000.0,95349000000.0,,958489000000.0,189302000000.0,20896982473.123756,5246468334.437255,396032047.689407,394146074.285423,368762979.568961,,1027112039.537372,-2587668161.206501,-3037283537.98339,126079000000.0,395146074.285423,-46266062.05737,217389000000.0,1002000000.0,905385000000.0,,50446833.443725,52928000000.0,,,255000000.0,109682000000.0,292064350.129923,-8512747134.050033,3930000000.0,48716000000.0,110819789066.08244,338000000.0,-488631782.748255,,-3009692923.014215,7061552300.402507,,-10618000000.0,,,-8322159066.59194,21385614255.872013,15337637794.874409,1433000000.0,19967000000.0,30448000000.0,-270695929.077291,173864370.510012,569896418.199419,-517972028.328323,-230219850.206348,29846495949.45738,9348000000.0,215000000.0,,,,,,,,,,,,,,,,,,,,,
2019-03-31,7168000000.0,,100222000000.0,,956579000000.0,162991000000.0,3628000000.0,4965000000.0,1139000000.0,1141000000.0,443000000.0,25164000000.0,2225000000.0,-404000000.0,-132000000.0,128769000000.0,1141000000.0,-5000000.0,221549000000.0,1013000000.0,902739000000.0,0.3,,53667000000.0,3801144941.0,1000000.0,,111904000000.0,610000000.0,-10263000000.0,4320000000.0,44572000000.0,126079000000.0,338000000.0,-367000000.0,,117000000.0,7213000000.0,,,0.31,3694398974.0,4445000000.0,3995000000.0,3979000000.0,1504000000.0,,31085000000.0,-1000000.0,407000000.0,1546000000.0,-399000000.0,237000000.0,-1982000000.0,12612000000.0,171000000.0,,,,,,,,,,,,,,,,,,,,,
2019-06-30,7422000000.0,,92919000000.0,715000000.0,968728000000.0,165925000000.0,-2761000000.0,5040000000.0,1393000000.0,1392000000.0,444000000.0,20168000000.0,2243000000.0,-1353000000.0,-491000000.0,115417000000.0,1392000000.0,0.0,240371000000.0,1127000000.0,915378000000.0,0.37,,53180000000.0,3790478017.0,,,102763000000.0,1203000000.0,-15668000000.0,5335000000.0,43727000000.0,128769000000.0,338000000.0,-415000000.0,,-12419000000.0,7510000000.0,,,0.38,3694660679.0,1088000000.0,-2346000000.0,-15254000000.0,1599000000.0,,32548000000.0,-4000000.0,366000000.0,1759000000.0,-645000000.0,157000000.0,-5305000000.0,12694000000.0,168000000.0,,,,,,,,,,,,,,,,,,,,,
2019-09-30,6993000000.0,,94480000000.0,1718000000.0,973118000000.0,160098000000.0,-4820000000.0,4911000000.0,1165000000.0,1049000000.0,448000000.0,20442000000.0,947000000.0,-2109000000.0,-1346000000.0,105575000000.0,1049000000.0,-1000000.0,233637000000.0,,916768000000.0,0.28,0.0,56187000000.0,3746428571.0,,,92547000000.0,1145000000.0,-21675000000.0,5422000000.0,45117000000.0,115417000000.0,338000000.0,-372000000.0,,-1943000000.0,7088000000.0,,,0.288887,3631180407.0,-2961000000.0,-4448000000.0,-7738000000.0,2061000000.0,,35611000000.0,-20000000.0,294000000.0,1459000000.0,-324000000.0,65000000.0,-2765000000.0,12487000000.0,166000000.0,,,,,,,,,,,,,,,,,,,,,
2019-12-31,6345000000.0,,84245000000.0,,972183000000.0,177306000000.0,,5520000000.0,728000000.0,721000000.0,,,1305000000.0,,,,722000000.0,,241834000000.0,,917476000000.0,0.19,,54533000000.0,3800000000.0,,,107068000000.0,,,5303000000.0,45011000000.0,,338000000.0,,,,7060000000.0,,,0.2,3610000000.0,,,,,,34154000000.0,,200000000.0,928000000.0,,,,12804000000.0,,,,,,,,,,,,,,,,,,,,,,
