date,quarterlyOtherNonCashItems,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyBasicEPS,quarterlyPurchaseOfInvestment,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyNetIncomeCommonStockholders,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyFreeCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyOtherCurrentAssets,quarterlyStockholdersEquity,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,quarterlyDilutedAverageShares,quarterlyGrossProfit,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyTaxProvision,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyInterestExpense,quarterlyCapitalExpenditure,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyDilutedEPS,quarterlyChangesInAccountReceivables,quarterlyOtherNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyAccumulatedDepreciation,quarterlyNetOtherFinancingCharges,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyBasicAverageShares,quarterlyOtherCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyResearchAndDevelopment
2009-06-30,-6636000.0,-22013640.0,3253749400.0,3824670160.0,1221670640.0,165156100.0,8206718640.0,-1910933500.0,0.456166,,391305240.0,4211698840.0,223093880.0,11460468040.0,11816848040.0,7992177880.0,149939720.0,1393445800.0,223093880.0,223093880.0,0.0,339986520.0,2598722960.0,,2037780840.0,430507040.0,1348720.0,490000000.0,1612975880.0,-136135440.0,460026560.0,,802567760.0,834641960.0,5939429080.0,1221670640.0,,2851040.0,,467570560.0,,467570560.0,67712200.0,-185895420.0,,290806080.0,4393452640.0,347824960.0,376019880.0,103350200.0,-139534140.0,532431720.0,-36960880.0,0.456166,,682111320.0,2486106880.0,-6173893040.0,0.0,289473860.0,122850280.0,,10496459680.0,,,,386394260.0,39201800.0,-74784420.0,-352733780.0,487000000.0,0.0,,,18180820.0,394156280.0,
2009-09-30,-7083580.0,-24940570.0,2766585000.0,3570903750.0,1154553750.0,165696160.0,7883681250.0,-1709771250.0,0.339375,,314940000.0,3779958750.0,167651250.0,10650266250.0,11162722500.0,7591818750.0,465220770.0,1364966250.0,167651250.0,167651250.0,0.0,496166250.0,2310465000.0,,1814298750.0,409965000.0,-4140030.0,496000000.0,1469493750.0,-141392770.0,641418750.0,,690967500.0,836898750.0,5651272500.0,1154553750.0,,1357500.0,,641418750.0,,641418750.0,53621250.0,-402764910.0,,221272500.0,4194675000.0,336660000.0,460026560.0,95025000.0,-139198950.0,272857500.0,-270677480.0,0.339375,,626486250.0,2360692500.0,-6184091250.0,0.0,604419720.0,197644410.0,,10378766250.0,,,26497210.0,268785000.0,,225587520.0,-334623750.0,488000000.0,0.0,,,12652090.0,481993660.0,
2009-12-31,-6121560.0,-29973870.0,3202240480.0,3608453200.0,1210262640.0,205334780.0,7639870160.0,-1709304040.0,0.153551,,190543080.0,3571461320.0,76775600.0,10842110640.0,11457711360.0,7849258160.0,48319390.0,1253536160.0,76775600.0,76775600.0,0.0,599547640.0,2170655600.0,1573899800.0,1708606080.0,421567840.0,-2151510.0,498000000.0,1400805720.0,-220683490.0,723086560.0,,610017040.0,854303040.0,5507602360.0,1210262640.0,,2093880.0,,723086560.0,,723086560.0,23032680.0,294390.0,,99808280.0,4380396960.0,348282040.0,641418750.0,92828680.0,-219364410.0,618392560.0,23320780.0,0.153551,,610715000.0,2436578360.0,-6028978480.0,0.0,267683800.0,67798190.0,,10409375440.0,,,2023450.0,2284423080.0,,75366880.0,-344094280.0,490000000.0,0.0,,,15131010.0,192636960.0,
2010-03-31,-6031440.0,-33926850.0,3219281100.0,3912896700.0,1241722710.0,194513940.0,8127365400.0,-1803400560.0,0.158325,-134953470.0,206576820.0,3745524240.0,79916580.0,11346646500.0,12073435020.0,8160538320.0,-31665060.0,1388739060.0,79916580.0,79916580.0,0.0,714725640.0,2297224710.0,,1918751850.0,455373720.0,0.0,504000000.0,1448299530.0,-122890590.0,732819960.0,,734327820.0,825553350.0,5913072990.0,1241722710.0,,2261790.0,,732819960.0,,732819960.0,25633620.0,-3769650.0,,105550200.0,4538658600.0,382996440.0,781071480.0,103288410.0,-134953470.0,663458400.0,122136660.0,0.158325,,688338090.0,2478167910.0,-6581808900.0,12816810.0,-31665060.0,-48251520.0,,11120467500.0,12062880.0,,,346807800.0,,-317404530.0,-518703840.0,494000000.0,0.0,,,15078600.0,403352550.0,
2010-06-30,-9561480.0,-39934350.0,3739018080.0,4697572320.0,1386949200.0,215005380.0,8591698920.0,-1596623340.0,0.582683,,494049360.0,4828881120.0,292162080.0,12330717000.0,13351642920.0,8654070600.0,48078660.0,1482148080.0,292162080.0,292162080.0,0.0,1007795040.0,2947882560.0,,2460398640.0,495690720.0,-280672560.0,514000000.0,1880998560.0,-141368370.0,951988800.0,,856789920.0,896182560.0,6213368280.0,1386949200.0,,820680.0,,951988800.0,,951988800.0,95198880.0,-48753870.0,,387360960.0,4798515960.0,391103700.0,732819960.0,100459970.0,-149555300.0,862534680.0,-46634100.0,0.566269,,724660440.0,2635203480.0,-6765327140.0,2776110.0,352550940.0,150015840.0,,11249216030.0,4350720.0,,,366843960.0,,-205368630.0,-597391730.0,501000000.0,0.0,,,21031320.0,709054740.0,
2010-09-30,,,1541553180.0,2250782150.0,290562020.0,-249553510.0,2165617420.0,,0.436559,,174623480.0,1203041270.0,148859360.0,3707170600.0,6052421190.0,3801639040.0,-327369520.0,113791530.0,148859360.0,148859360.0,0.0,2345250590.0,737855770.0,,1574474000.0,,235862770.0,339000000.0,465185500.0,-257615210.0,340658920.0,,251915840.0,813001120.0,1238824770.0,290562020.0,,-715670.0,,340658920.0,,340658920.0,11450720.0,5779950.0,,160310080.0,1312538780.0,,889569200.0,13597730.0,-471238750.0,470910860.0,56837220.0,0.436559,,60116280.0,2428983980.0,-1648903680.0,-972852660.0,143869230.0,-43563640.0,,2961442460.0,,,-21421160.0,57253600.0,,447703000.0,-201818940.0,339000000.0,0.0,,,,173907810.0,
2010-12-31,,,1460189800.0,1676737000.0,417623430.0,65386980.0,2639920900.0,42858300.0,,,125246080.0,1527160200.0,92027510.0,4100110700.0,6463332400.0,4786595400.0,713546720.0,112033100.0,92027510.0,92027510.0,0.0,2363221700.0,984290690.0,,1063938500.0,98498900.0,12716730.0,,542869510.0,-51106750.0,241359900.0,,275947300.0,930852200.0,1597035600.0,417623430.0,,2826450.0,,241359900.0,,241359900.0,23743150.0,-317926640.0,,115770660.0,1669218000.0,2255700.0,340658920.0,12301870.0,536944620.0,121807800.0,-235662860.0,,,140605300.0,2878273200.0,-1633126800.0,-44000570.0,176602100.0,-113935940.0,,3302344800.0,,,-3795730.0,84212800.0,,56583090.0,-259405500.0,,0.0,,,,193459510.0,
2011-03-31,,-26314080.0,1181434720.0,1593688640.0,335335840.0,52628160.0,2744086240.0,81641120.0,0.218113,,110654080.0,1244183680.0,71520320.0,3925520960.0,6102842400.0,4509153760.0,-50604000.0,125497920.0,71520320.0,71520320.0,0.0,2177321440.0,798193760.0,,944608000.0,91087200.0,0.0,325022746.0,445989920.0,-56001760.0,216585120.0,,289454880.0,894678720.0,1723909600.0,335335840.0,,0.0,,216585120.0,,216585120.0,25639360.0,-2698880.0,,97159680.0,1551856000.0,2024160.0,216585120.0,13494400.0,-56001760.0,11470240.0,41832640.0,0.218113,,167330560.0,2698880000.0,-1581543680.0,33736000.0,5397760.0,0.0,-134944000.0,3133399680.0,,,29012960.0,1125432960.0,,-145064800.0,-103906880.0,325022746.0,0.0,,,,163282240.0,
2011-06-30,,-29636670.0,1504358540.0,1945711300.0,372434900.0,58582590.0,2888284860.0,226245500.0,0.529066,,249914260.0,1675608980.0,171250440.0,4392643400.0,6668325060.0,4722613760.0,102410250.0,139924140.0,171250440.0,171250440.0,0.0,2275681660.0,1053259820.0,,1175084320.0,96067320.0,0.0,331000000.0,622349160.0,-69023990.0,279063000.0,,336235620.0,951623380.0,1796737340.0,372434900.0,,-1392280.0,,281240560.0,,281240560.0,63348740.0,-2136370.0,,234599180.0,1611564100.0,2784560.0,216585120.0,13922800.0,-69023990.0,130178180.0,-47358640.0,0.515144,,215107260.0,2799875080.0,-1692337500.0,1492250.0,171434240.0,57332250.0,-141356000.0,3291423750.0,,,-3455210.0,54995060.0,,-54561950.0,-89802060.0,323000000.0,0.0,,,,248521980.0,
2011-09-30,223232800.0,-33438820.0,1308369560.0,2123431520.0,351941840.0,65364940.0,3267610640.0,417470760.0,0.662652,,242972400.0,1575639200.0,209103520.0,4575980200.0,6875382640.0,4751951120.0,243037780.0,112650840.0,209103520.0,209103520.0,0.0,2299402440.0,980724960.0,,1085276720.0,92035000.0,-5890240.0,324000000.0,594914240.0,-66167740.0,597123080.0,,295984560.0,934339320.0,2220620480.0,351941840.0,,-736280.0,,597123080.0,,597123080.0,16198160.0,-1753540.0,,225301680.0,1603617840.0,2208840.0,281240560.0,16934440.0,-59541220.0,13253040.0,82878520.0,0.647926,,248126360.0,2808171920.0,-1749401280.0,18245300.0,302579000.0,302997580.0,-163312000.0,3353019120.0,,,39771740.0,80990800.0,,-23380940.0,-260643120.0,315000000.0,0.0,,,,307601060.0,
2011-12-31,,-35164940.0,1425824400.0,2072383300.0,429002550.0,70224070.0,3353927850.0,492248900.0,,,168964310.0,1685954720.0,109616870.0,4779752250.0,7016475700.0,4944092400.0,79725020.0,123448000.0,109616870.0,109616870.0,0.0,2236723450.0,1087987860.0,497649750.0,1070139850.0,95672200.0,-282160.0,,597966860.0,-84817370.0,527740200.0,,310934650.0,918916050.0,2311563800.0,429002550.0,,-2314650.0,,527740200.0,,527740200.0,40045520.0,-317430.0,-35270.0,149662390.0,1720556500.0,2314650.0,597123080.0,16987270.0,-104560240.0,12344800.0,-176839350.0,,,218348650.0,2909515050.0,-1841689850.0,3346260.0,184285260.0,-80704550.0,-175472000.0,3562246350.0,,,-158886470.0,454442950.0,,175957750.0,-364943150.0,,74840350.0,,,,236873730.0,
2012-03-31,81709670.0,-35982240.0,1523248160.0,1922800950.0,363570550.0,64468180.0,3140949700.0,523991370.0,0.269867,,128186730.0,1400308840.0,81709670.0,4664197860.0,6869609320.0,4946808370.0,-150675630.0,137182290.0,81709670.0,81709670.0,132684510.0,2205411460.0,908551560.0,582462510.0,1237639130.0,97451900.0,0.0,310000000.0,491757280.0,-53973360.0,221890480.0,,330586830.0,913798970.0,2089968440.0,363570550.0,,749630.0,,221890480.0,,221890480.0,29985200.0,-2998520.0,,111694870.0,1686667500.0,2248890.0,512746920.0,17241490.0,-53973360.0,182909720.0,-146927480.0,0.262371,,246628270.0,2916060700.0,-1900312050.0,0.0,-96702270.0,-290856440.0,-112444500.0,3586979550.0,,,-26237050.0,64468180.0,,-180660830.0,-265369020.0,302000000.0,0.0,,,,193404540.0,
2012-06-30,166315790.0,-39057310.0,1855451610.0,2231439250.0,399684340.0,69813120.0,3255136690.0,675355950.0,0.537125,,237756890.0,1744077120.0,161927450.0,5110588300.0,7293844260.0,5062405010.0,187800460.0,130331850.0,161927450.0,161927450.0,153238660.0,2183255960.0,1106635890.0,676935730.0,1385467060.0,97946360.0,0.0,305000000.0,637441230.0,-80307940.0,333333580.0,,359399950.0,943918550.0,2180886290.0,399684340.0,,1579780.0,,333333580.0,,333333580.0,59241750.0,-4900380.0,,221169200.0,1708532070.0,2369670.0,221890480.0,18167470.0,-90576510.0,312796440.0,-107417100.0,0.529226,,278041280.0,2977885300.0,-1997631810.0,-10816900.0,278376970.0,83905260.0,-183764250.0,3706163880.0,,,8859470.0,104265480.0,,17943490.0,-370458410.0,298000000.0,0.0,,,,309149790.0,
2012-09-30,201347910.0,-35551470.0,1670547450.0,2351227390.0,365261890.0,61978820.0,3596544580.0,834884320.0,0.708717,,238315860.0,1612136700.0,204827030.0,5267092030.0,7498382680.0,5147155290.0,296984660.0,157319620.0,204827030.0,204827030.0,167444150.0,2231290650.0,1008558950.0,661209690.0,1236750280.0,100466490.0,0.0,297000000.0,603577750.0,-53411910.0,625384430.0,,321648530.0,936129620.0,2503095340.0,365261890.0,,778810.0,,625384430.0,,625384430.0,16355010.0,-2225630.0,,221182040.0,1721948910.0,2336430.0,333333580.0,17912630.0,-53267870.0,179126300.0,-2662720.0,0.693141,,305293520.0,3019446370.0,-2053721970.0,2425070.0,350252530.0,299629570.0,-171077250.0,3775670880.0,,,-38696740.0,84111480.0,,124555650.0,-289717320.0,291000000.0,0.0,,,5230070.0,301073490.0,
2012-12-31,-506083870.0,-30807160.0,1950085060.0,2088458680.0,387143680.0,57046780.0,3204521320.0,851413640.0,0.264649,,113421000.0,1448764240.0,75614000.0,5154606380.0,7190891400.0,5102432720.0,105963990.0,208694640.0,75614000.0,75614000.0,118713980.0,2036285020.0,948199560.0,629108480.0,1082792480.0,99810480.0,-6049120.0,291000000.0,500564680.0,-94347010.0,545176940.0,,291870040.0,852925920.0,2142900760.0,387143680.0,,-846820.0,,545176940.0,,545176940.0,18147360.0,-1973710.0,,93761360.0,1755757080.0,2268420.0,625384430.0,18903500.0,-78173360.0,477880480.0,-163406540.0,0.257088,,280527940.0,2966337220.0,-2083921840.0,1625630.0,184137350.0,-64701210.0,-122503200.0,3839678920.0,,,-43736160.0,1394322160.0,,119068670.0,-325140200.0,284000000.0,0.0,,,5437030.0,169711640.0,
2013-03-31,-3123520.0,-42948400.0,1983435200.0,1903004560.0,408400240.0,60908640.0,3208635920.0,882394400.0,0.171794,,86677680.0,1444628000.0,47633680.0,5192071120.0,6959983440.0,5056978880.0,-57785120.0,185068560.0,47633680.0,47633680.0,136654000.0,1767912320.0,949550080.0,645006880.0,1214268400.0,99171760.0,0.0,285000000.0,495077920.0,-68717440.0,172574480.0,,322503440.0,833198960.0,2190368400.0,408400240.0,,-1561760.0,,172574480.0,,172574480.0,17960240.0,-166327440.0,,65593920.0,1733553600.0,2342640.0,563014480.0,19522000.0,-68717440.0,417770800.0,-327188720.0,0.163985,,310009360.0,2914244160.0,-2096662800.0,10151440.0,10932320.0,-390440000.0,-224112560.0,3830216400.0,,,-21864640.0,1450875040.0,,-80430640.0,-449786880.0,278000000.0,0.0,,,7808800.0,146024560.0,
2013-06-30,48960.0,-40833360.0,1857034240.0,2038433280.0,369715840.0,61305120.0,3551885440.0,966949120.0,0.514989,,209070080.0,1657187840.0,139892480.0,5408919680.0,7014608640.0,4976175360.0,56247840.0,186779520.0,139892480.0,139892480.0,158339840.0,1605688960.0,1078401920.0,628747520.0,1269024640.0,94542720.0,0.0,277000000.0,578785920.0,-45809920.0,212913280.0,,340507520.0,851653120.0,2513452800.0,369715840.0,,-1537280.0,,212913280.0,,212913280.0,49192960.0,-467440.0,,189085440.0,1700231680.0,2305920.0,172574480.0,18447360.0,-45809920.0,329746560.0,-6401040.0,0.507302,,310530560.0,2870870400.0,-2132976000.0,-6308240.0,102057760.0,49163840.0,-227847760.0,3833207680.0,,,10335040.0,399692800.0,,-113266640.0,-444273920.0,271000000.0,0.0,,,4489440.0,268837920.0,
2013-09-30,851350.0,-35530510.0,2070549580.0,2170594030.0,350526110.0,48973410.0,3474877230.0,1107158580.0,0.807766,,232695980.0,1611086180.0,214169230.0,5545426810.0,7182450440.0,5011856410.0,280920670.0,184526430.0,214169230.0,214169230.0,170446100.0,1637023630.0,1027864090.0,669186210.0,1251667230.0,92633750.0,0.0,269000000.0,583222090.0,-48508040.0,361642160.0,,327552940.0,829257330.0,2461093470.0,350526110.0,,741070.0,,361642160.0,,361642160.0,0.0,3759480.0,,214169230.0,1691121740.0,2223210.0,212913280.0,19267820.0,-48508040.0,440195580.0,-125873640.0,0.792945,,317919030.0,2910181890.0,-2190602920.0,2085360.0,329428710.0,168606850.0,-206109840.0,3881724660.0,,,-37381020.0,424633110.0,,104027810.0,-303097630.0,264000000.0,0.0,,,5487440.0,282410460.0,
2013-12-31,-11536210.0,-34938070.0,1589575100.0,1859694240.0,341088780.0,51860270.0,3657109000.0,1142031860.0,0.376574,,157147060.0,1471533760.0,97764300.0,5246684100.0,6897814500.0,5038120260.0,100086930.0,160043780.0,97764300.0,97764300.0,122386420.0,1651130400.0,973297920.0,653934540.0,1097132700.0,89798320.0,-15207780.0,264000000.0,498235840.0,-75944000.0,248393740.0,,327329360.0,798770540.0,2698294680.0,341088780.0,,-2121870.0,,248393740.0,,248393740.0,36933180.0,-288128740.0,,134697480.0,1703995540.0,2172540.0,361642160.0,20277040.0,-60736220.0,80383980.0,-189401880.0,0.369332,,344709680.0,2899616720.0,-2208749000.0,4934140.0,160823150.0,-101070730.0,-70454920.0,3912744540.0,,,-6851240.0,1404185020.0,,32459250.0,-239703580.0,258000000.0,0.0,,,6112260.0,154974520.0,
2014-03-31,-1454200.0,-45807300.0,1864284400.0,2014067000.0,338828600.0,54532500.0,3688578300.0,1183718800.0,0.327195,,133786400.0,1359677000.0,83616500.0,5552862700.0,7046326100.0,5032259100.0,-6543900.0,162870400.0,83616500.0,83616500.0,154872300.0,1493463400.0,887062000.0,688563700.0,1262245600.0,90887500.0,0.0,260000000.0,472615000.0,-55259600.0,207950600.0,,347553800.0,813624900.0,2712083000.0,338828600.0,,-727100.0,,207950600.0,,207950600.0,29084000.0,-75618400.0,,112700500.0,1689780400.0,2181300.0,249395300.0,20358800.0,-55259600.0,301019400.0,-34900800.0,0.319924,,333011800.0,2918579400.0,-2248920300.0,4362600.0,48715700.0,-41444700.0,-210131900.0,3938700700.0,,,-2908400.0,1413482400.0,,-90887500.0,-231217800.0,255000000.0,0.0,,,5816800.0,187591800.0,
2014-06-30,-1477720.0,-45815200.0,2100720680.0,2415169100.0,403871980.0,57613440.0,3952228160.0,1292243740.0,0.586384,,216229100.0,1710042340.0,145130040.0,6052948840.0,7452940640.0,5037771540.0,67381240.0,165653480.0,145130040.0,145130040.0,184710960.0,1399991800.0,1089941260.0,796749260.0,1565645280.0,89423560.0,63984800.0,254000000.0,620101080.0,-40027800.0,260940880.0,,357694240.0,815806740.0,2970767940.0,403871980.0,,732980.0,,260940880.0,,260940880.0,49842640.0,-3543440.0,,194972680.0,1688785920.0,2931920.0,207950600.0,21989400.0,-40027800.0,310050540.0,-15674820.0,0.571724,,292459020.0,2967103040.0,-2240719860.0,-9493460.0,107409040.0,50973440.0,-220860340.0,3929505780.0,,,12437140.0,486698720.0,,-112147960.0,-213297180.0,249000000.0,0.0,,,5177900.0,274575520.0,
2014-09-30,-1008480.0,-54172300.0,2243663760.0,2228690240.0,364881040.0,69900540.0,3711068720.0,1528875200.0,0.764438,,271887600.0,1683338880.0,187563040.0,5954732480.0,7318110880.0,5089420640.0,237844980.0,144218640.0,187563040.0,187563040.0,240364400.0,1363378400.0,1046570240.0,784139600.0,1418544000.0,90629200.0,16549680.0,248000000.0,636768640.0,-55235880.0,171801440.0,,323112800.0,872404560.0,2694445520.0,364881040.0,,0.0,,171801440.0,,171801440.0,59894080.0,-8315040.0,,247457120.0,1707769360.0,3152320.0,260940880.0,24430480.0,-71785560.0,574510320.0,-349769020.0,0.756557,,277404160.0,3013617920.0,-2321683680.0,4342780.0,309630540.0,-108038740.0,-199471760.0,4029453040.0,,,37756060.0,435020160.0,,-7381900.0,-371973760.0,244000000.0,0.0,,,5554980.0,341788140.0,
2014-12-31,1473320.0,-56505760.0,2144714880.0,2023005600.0,389798640.0,72062760.0,3703909440.0,1637318760.0,0.378286,,160360200.0,1583043000.0,92104320.0,5848624320.0,7025421480.0,5002415880.0,258055400.0,170228520.0,92104320.0,92104320.0,220392480.0,1176797160.0,1032884160.0,745058160.0,1245053040.0,83058360.0,0.0,246000000.0,550158840.0,-83026960.0,183386280.0,,319075680.0,803445720.0,2730235200.0,389798640.0,,-5756520.0,,183386280.0,,183386280.0,37828560.0,-6272160.0,,129932880.0,1727778360.0,2467080.0,171801440.0,24670800.0,-83746840.0,519731520.0,-248497400.0,0.378286,,197366400.0,2994212760.0,-1777942320.0,-7435520.0,341802240.0,-173200.0,-119528320.0,3505720680.0,,,6168600.0,1539457920.0,,144628560.0,-587165040.0,242000000.0,0.0,,,6476400.0,154603680.0,
2015-03-31,-4617150.0,-60022950.0,2206997700.0,2324273310.0,378606300.0,65563530.0,4417689120.0,1866252030.0,0.378606,,145901940.0,1506114330.0,88649280.0,6624686820.0,7562891700.0,5238618390.0,55405800.0,174528270.0,88649280.0,88649280.0,295497600.0,938204880.0,981606090.0,828316710.0,1362059250.0,86802420.0,-8310870.0,240000000.0,524508240.0,-98807010.0,277952430.0,,330587940.0,846785310.0,3396375540.0,378606300.0,,1846860.0,,277952430.0,,277952430.0,31396620.0,-103424160.0,,120045900.0,1807152510.0,2770290.0,205924890.0,27702900.0,-90496140.0,482953890.0,43401210.0,0.369372,,183762570.0,3160900890.0,-1924428120.0,9234300.0,145901940.0,72027540.0,-289033590.0,3731580630.0,,,-8310870.0,470949300.0,,-2770290.0,-822776130.0,235000000.0,0.0,,,7387440.0,213312330.0,
2015-06-30,159250.0,-55882450.0,2513364020.0,2545460900.0,383379400.0,57474510.0,4345560920.0,1901740140.0,0.677601,,245184500.0,1718966240.0,156918080.0,6858924940.0,7762095480.0,5216634580.0,103295440.0,183665480.0,156918080.0,156918080.0,290655080.0,903170540.0,1090402340.0,872856820.0,1459516460.0,83808520.0,-3279670.0,235000000.0,628563900.0,-75942670.0,372680440.0,,366439380.0,852350480.0,3309544960.0,383379400.0,,-891580.0,,372680440.0,,372680440.0,59735860.0,98074680.0,,216653940.0,1790292640.0,2674740.0,277952430.0,27638980.0,-72663000.0,688299760.0,-5063270.0,0.668685,,193472860.0,3149060560.0,-1960584420.0,5030980.0,175958440.0,101830560.0,-162997470.0,3750877060.0,,,19009830.0,500176380.0,,-61423470.0,-719505060.0,231000000.0,0.0,,,6877840.0,301767430.0,
2015-09-30,-1900550.0,-59406150.0,2135530850.0,2008361850.0,396948950.0,65898760.0,4230185950.0,2031070600.0,0.672179,,236171000.0,1655013700.0,152602800.0,6365716800.0,7280425250.0,5272063400.0,333624460.0,195295250.0,152602800.0,152602800.0,194386900.0,914708450.0,1021893750.0,738488550.0,1228997550.0,82659850.0,690340.0,232000000.0,633119950.0,-35987520.0,178036600.0,,347898050.0,871107650.0,3163783050.0,396948950.0,,-3633400.0,,178036600.0,,178036600.0,51775950.0,-434291920.0,,204378750.0,1803983100.0,3633400.0,372680440.0,28158850.0,-61203310.0,474158700.0,-555189090.0,0.654012,,220729050.0,3164691400.0,-2038337400.0,38419020.0,394827770.0,-198383550.0,-105695840.0,3842320500.0,,,17459890.0,444183150.0,,143220210.0,-761197300.0,228000000.0,0.0,,,12985220.0,298436360.0,
2015-12-31,-3702810.0,-59756070.0,1972921620.0,1871394360.0,390559820.0,61680040.0,4113226020.0,2130243140.0,0.631115,,158236180.0,1490895800.0,142686960.0,6086147640.0,6961477260.0,5090082900.0,86654080.0,215859760.0,142686960.0,142686960.0,155492200.0,875329620.0,942099800.0,676848400.0,1201863240.0,80490080.0,10900200.0,232000000.0,548796000.0,-41708960.0,155492200.0,,307325760.0,781119640.0,3116246620.0,390559820.0,,-933590.0,,155492200.0,,155492200.0,-9146600.0,-3968700.0,,133540360.0,1756147200.0,3658640.0,178036600.0,23781160.0,-57352830.0,415255640.0,-121581530.0,0.612822,,159150840.0,3094294780.0,-1862247760.0,365980.0,144006910.0,-23951530.0,-3874340.0,3618394960.0,,,-35476130.0,1464370660.0,,-34208110.0,-911916020.0,228000000.0,0.0,3765910.0,,10250560.0,157321520.0,
2016-03-31,-2620470.0,-59397320.0,2140050500.0,2003786060.0,382588620.0,57650340.0,4034650310.0,2032611230.0,0.253312,,106565780.0,1325084330.0,57650340.0,6174700810.0,6993160940.0,4989374880.0,31445640.0,205270150.0,57650340.0,57650340.0,192167800.0,818460130.0,835929930.0,731984620.0,1180958480.0,81234570.0,0.0,232000000.0,489154400.0,-75993630.0,243703710.0,,324064790.0,756442340.0,3072937820.0,382588620.0,,-1746980.0,,243703710.0,,243703710.0,20963760.0,-873490.0,,78614100.0,1746980000.0,3493960.0,148493300.0,26204700.0,-75993630.0,504003730.0,56776850.0,0.253312,,205270150.0,2955890160.0,-1850925310.0,2620470.0,107439270.0,95210410.0,0.0,3597905310.0,,,-14849330.0,461202720.0,,1746980.0,-904935640.0,228000000.0,0.0,7861410.0,,7861410.0,162469140.0,
2016-06-30,63620470.0,-62602680.0,3469000000.0,3858000000.0,599000000.0,75349660.0,8970000000.0,9218000000.0,0.46,,209000000.0,2170000000.0,151000000.0,12439000000.0,18735000000.0,14877000000.0,132554360.0,81000000.0,151000000.0,151000000.0,318000000.0,6296000000.0,1362000000.0,,2127000000.0,2243000000.0,124000000.0,482551977.0,808000000.0,45993630.0,482000000.0,,769000000.0,2219000000.0,6267000000.0,599000000.0,,-2000000.0,,482000000.0,,482000000.0,17000000.0,-182126510.0,,168000000.0,3927000000.0,5000000.0,243703710.0,44000000.0,-98006370.0,504000000.0,-32776850.0,0.45,,62000000.0,8388000000.0,,-12620470.0,230560730.0,236789590.0,0.0,,,72000000.0,,2420000000.0,,-63746980.0,-3036000000.0,482551977.0,9000000.0,5138590.0,,19138590.0,287349660.0,
2016-09-30,29000000.0,-81000000.0,3389000000.0,3591000000.0,756000000.0,131000000.0,8605000000.0,9401000000.0,0.68,,405000000.0,2986000000.0,327000000.0,11994000000.0,18491000000.0,14900000000.0,486000000.0,83000000.0,327000000.0,327000000.0,351000000.0,6497000000.0,1825000000.0,,2060000000.0,2246000000.0,0.0,488059701.0,1161000000.0,-191000000.0,347000000.0,61000000.0,690000000.0,2219000000.0,6006000000.0,756000000.0,83000000.0,-1000000.0,0.0,347000000.0,,347000000.0,48000000.0,-305000000.0,,375000000.0,3957000000.0,5000000.0,482000000.0,41000000.0,-161000000.0,397000000.0,-590000000.0,0.67,75000000.0,66000000.0,8336000000.0,,-2000000.0,647000000.0,-134000000.0,0.0,,,103000000.0,,2445000000.0,,147000000.0,-2676000000.0,480882353.0,7000000.0,4000000.0,0.0,5000000.0,547000000.0,
