date,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyLongTermDebt,quarterlyTotalAssets,quarterlyAccountsReceivable,quarterlyDilutedEPS,quarterlyCurrentAccruedExpenses,quarterlyOtherShortTermInvestments,quarterlyInvestmentsAndAdvances,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyPurchaseOfInvestment,quarterlyDepreciationAndAmortization,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,quarterlyNetOtherFinancingCharges,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyOtherCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlySaleOfInvestment,quarterlyStockholdersEquity,quarterlyBeginningCashPosition,quarterlyAccountsPayable,quarterlyBasicEPS,quarterlyNetOtherInvestingChanges,quarterlyBasicAverageShares,quarterlyOperatingExpense,quarterlyGrossProfit,quarterlyCurrentDeferredRevenue,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,quarterlyEbitda,quarterlyNetPPE,quarterlyPretaxIncome,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyCommonStockIssuance,quarterlyOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyDilutedAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlyPurchaseOfBusiness,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,quarterlyAccumulatedDepreciation,quarterlyChangesInAccountReceivables,quarterlyStockBasedCompensation,quarterlyResearchAndDevelopment,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital
2017-03-31,1000000.0,-2000000.0,3655000000.0,50117000000.0,128124000000.0,10601000000.0,0.14,,3723000000.0,9726000000.0,3730000000.0,64401000000.0,779000000.0,809000000.0,28896000000.0,1125000000.0,32000000.0,2537000000.0,779000000.0,7391000000.0,-3372000000.0,-73000000.0,-219000000.0,,,11114000000.0,14633000000.0,7391000000.0,-600000000.0,,458000000.0,20275000000.0,103786000000.0,98221000000.0,1000000.0,17000000.0,0.0,,18000000.0,20292000000.0,3736000000.0,14494000000.0,0.14,-910000000.0,5062000000.0,7861000000.0,9402000000.0,,1818000000.0,-2676000000.0,3992000000.0,36672000000.0,1123000000.0,,314000000.0,1000000.0,,4233000000.0,1541000000.0,5062000000.0,,-6000000.0,33820000000.0,24338000000.0,36672000000.0,,13132000000.0,2743000000.0,-2285000000.0,,,,,,,,
2017-06-30,0.0,1802000000.0,-1345000000.0,48780000000.0,120351000000.0,10740000000.0,0.15,,3590000000.0,8934000000.0,3632000000.0,62331000000.0,821000000.0,847000000.0,27362000000.0,1029000000.0,26000000.0,2284000000.0,821000000.0,6046000000.0,-2510000000.0,-1063000000.0,-325000000.0,,5038000000.0,9636000000.0,13715000000.0,6046000000.0,-376000000.0,,1091000000.0,18813000000.0,97475000000.0,94817000000.0,0.0,17000000.0,0.0,-16069000000.0,137000000.0,16877000000.0,7391000000.0,14386000000.0,0.15,-202000000.0,5123000000.0,7552000000.0,9328000000.0,,1675000000.0,-2297000000.0,4134000000.0,34202000000.0,1053000000.0,17566000000.0,206000000.0,2000000.0,,-1703000000.0,1776000000.0,5123000000.0,,0.0,32486000000.0,22876000000.0,34202000000.0,,12960000000.0,3211000000.0,-2120000000.0,,,,,,,,
2017-09-30,-1000000.0,1732000000.0,-2350000000.0,47678000000.0,115952000000.0,10323000000.0,0.15,,2354000000.0,8478000000.0,3656000000.0,60978000000.0,839000000.0,896000000.0,27499000000.0,1228000000.0,13000000.0,2260000000.0,839000000.0,3696000000.0,-2118000000.0,-259000000.0,-299000000.0,,,6050000000.0,9730000000.0,3696000000.0,-310000000.0,,1520000000.0,18737000000.0,97051000000.0,89267000000.0,-1000000.0,1000000.0,-1000000.0,,79000000.0,17339000000.0,6046000000.0,14271000000.0,0.15,587000000.0,5125000000.0,7336000000.0,9098000000.0,,1598000000.0,-6008000000.0,4084000000.0,34269000000.0,1243000000.0,,347000000.0,-1000000.0,,-4217000000.0,1762000000.0,5125000000.0,,-102000000.0,28289000000.0,18901000000.0,34269000000.0,,12754000000.0,3909000000.0,-2389000000.0,,,,,,,,
2017-12-31,280000000.0,1687000000.0,1496000000.0,43460000000.0,115066000000.0,8328000000.0,,,2154000000.0,8244000000.0,4004000000.0,59382000000.0,693000000.0,826000000.0,26841000000.0,1117000000.0,161000000.0,2145000000.0,417000000.0,5192000000.0,-2245000000.0,-1064000000.0,-263000000.0,,5192000000.0,7346000000.0,9134000000.0,5192000000.0,886000000.0,470000000.0,1735000000.0,18005000000.0,95135000000.0,88448000000.0,0.0,2154000000.0,,-17902000000.0,62000000.0,16920000000.0,3696000000.0,11523000000.0,,170000000.0,,7581000000.0,9158000000.0,1387000000.0,4051000000.0,-2417000000.0,5146000000.0,34225000000.0,1178000000.0,18225000000.0,352000000.0,1269000000.0,,-65000000.0,1577000000.0,,774000000.0,-20000000.0,29066000000.0,19931000000.0,117868000000.0,580000000.0,13162000000.0,3933000000.0,-2198000000.0,-83643000000.0,,,,,,,
2018-03-31,-1000000.0,,-370000000.0,48850000000.0,114773000000.0,10800000000.0,0.12,,2941000000.0,8439000000.0,3317000000.0,61820000000.0,837000000.0,900000000.0,26566000000.0,1174000000.0,17000000.0,2222000000.0,837000000.0,4822000000.0,-3444000000.0,-335000000.0,-389000000.0,,,7763000000.0,7053000000.0,4822000000.0,44000000.0,,507000000.0,17369000000.0,93933000000.0,87555000000.0,,-1000000.0,0.0,,83000000.0,17729000000.0,5192000000.0,14073000000.0,0.12,-986000000.0,5127000000.0,7251000000.0,8873000000.0,,1570000000.0,-3480000000.0,3849000000.0,33660000000.0,1259000000.0,,359000000.0,0.0,,516000000.0,1622000000.0,5127000000.0,,-53000000.0,25735000000.0,20840000000.0,33660000000.0,,12190000000.0,,-2114000000.0,,,,,,,,
2018-06-30,,,-1160000000.0,46798000000.0,110951000000.0,10816000000.0,0.16,,2552000000.0,8836000000.0,3362000000.0,59397000000.0,902000000.0,1121000000.0,25527000000.0,1220000000.0,-79000000.0,2360000000.0,902000000.0,3662000000.0,-1812000000.0,-1098000000.0,-197000000.0,,,6214000000.0,7972000000.0,3662000000.0,-206000000.0,,1012000000.0,17118000000.0,91567000000.0,87236000000.0,,,,,397000000.0,14821000000.0,4822000000.0,15485000000.0,0.16,419000000.0,5127000000.0,6642000000.0,8782000000.0,,1555000000.0,-2024000000.0,4318000000.0,32674000000.0,2060000000.0,,939000000.0,0.0,,-2659000000.0,2140000000.0,5127000000.0,,51000000.0,27839000000.0,19384000000.0,32674000000.0,,12144000000.0,,-2468000000.0,,,,,,,,
2018-09-30,4000000.0,,2476000000.0,47482000000.0,113263000000.0,10528000000.0,0.21,,2204000000.0,8183000000.0,3366000000.0,59881000000.0,1139000000.0,1348000000.0,25739000000.0,1813000000.0,123000000.0,2579000000.0,1139000000.0,6138000000.0,-1332000000.0,-287000000.0,-71000000.0,,,8342000000.0,8506000000.0,6138000000.0,-651000000.0,,1244000000.0,16822000000.0,91248000000.0,88069000000.0,1000000.0,,,,117000000.0,16273000000.0,3662000000.0,15641000000.0,0.21,357000000.0,5127000000.0,6533000000.0,8333000000.0,,1401000000.0,-1252000000.0,3912000000.0,33125000000.0,1714000000.0,,366000000.0,379000000.0,,698000000.0,1800000000.0,5127000000.0,,0.0,28188000000.0,22015000000.0,33125000000.0,,11699000000.0,,-1865000000.0,,,,,,,,
2018-12-31,1067000000.0,,-446000000.0,43047000000.0,114047000000.0,8009000000.0,0.11,,2209000000.0,1691000000.0,3998000000.0,57418000000.0,610000000.0,739000000.0,25748000000.0,1692000000.0,-38000000.0,2674000000.0,610000000.0,5692000000.0,-2097000000.0,-1074000000.0,-308000000.0,,5192000000.0,7901000000.0,9138000000.0,5692000000.0,-220000000.0,,2075000000.0,16856000000.0,90707000000.0,87067000000.0,,566000000.0,,-13522000000.0,407000000.0,17947000000.0,6138000000.0,11694000000.0,0.11,45000000.0,5127000000.0,7810000000.0,8919000000.0,1617000000.0,1860000000.0,-1938000000.0,3577000000.0,33295000000.0,691000000.0,14885000000.0,-48000000.0,0.0,,-2435000000.0,1109000000.0,5127000000.0,896000000.0,-1000000.0,29649000000.0,23340000000.0,124154000000.0,580000000.0,12917000000.0,,-2138000000.0,-90859000000.0,,,,,,,
2019-03-31,2188000000.0,5617000000.0,2664000000.0,,123788000000.0,10567000000.0,0.16,,2977000000.0,7414000000.0,3273000000.0,64394000000.0,926000000.0,1009000000.0,33085000000.0,1588000000.0,194000000.0,2669000000.0,926000000.0,8356000000.0,-2139000000.0,-170000000.0,-230000000.0,,,11333000000.0,,8356000000.0,80000000.0,,1631000000.0,26000000000.0,97197000000.0,95271000000.0,7382000000.0,,-112000000.0,,305000000.0,19479000000.0,5692000000.0,14244000000.0,0.16,-640000000.0,5127000000.0,7246000000.0,8706000000.0,,1506000000.0,-2405000000.0,4074000000.0,23786000000.0,1243000000.0,,234000000.0,0.0,,1064000000.0,1460000000.0,5127000000.0,,-2000000.0,30877000000.0,26591000000.0,23786000000.0,,11979000000.0,,-2028000000.0,,,,,,,,
2019-06-30,10614000000.0,46508000000.0,-768000000.0,,122744000000.0,8153000000.0,0.16,,3188000000.0,1071000000.0,3261000000.0,64418000000.0,862000000.0,1046000000.0,25870000000.0,1707000000.0,314000000.0,2666000000.0,862000000.0,7588000000.0,-842000000.0,-1153000000.0,-209000000.0,,,10776000000.0,,7588000000.0,-414000000.0,,1462000000.0,15980000000.0,95970000000.0,96295000000.0,,606000000.0,-200000000.0,,660000000.0,17866000000.0,8356000000.0,10704000000.0,0.16,193000000.0,5122000000.0,7386000000.0,8881000000.0,1292000000.0,1522000000.0,-2943000000.0,4128000000.0,39927000000.0,1568000000.0,,522000000.0,0.0,,-3492000000.0,1495000000.0,5122000000.0,1046000000.0,0.0,31877000000.0,26774000000.0,39927000000.0,,12142000000.0,,-2173000000.0,,,,,,,,
2019-09-30,9651000000.0,47611000000.0,1190000000.0,,124343000000.0,10547000000.0,-0.1,,3043000000.0,8536000000.0,3357000000.0,68211000000.0,-443000000.0,-267000000.0,25409000000.0,2347000000.0,459000000.0,2619000000.0,-443000000.0,8778000000.0,-838000000.0,-315000000.0,-480000000.0,,,11821000000.0,,8778000000.0,394000000.0,,1580000000.0,16767000000.0,97123000000.0,99108000000.0,,,-197000000.0,,497000000.0,16874000000.0,7588000000.0,15732000000.0,-0.1,227000000.0,5114000000.0,8834000000.0,8545000000.0,,3289000000.0,-2454000000.0,2291000000.0,39093000000.0,-369000000.0,,-102000000.0,0.0,,-1713000000.0,-289000000.0,5114000000.0,,0.0,30897000000.0,27220000000.0,39093000000.0,,11902000000.0,,-2179000000.0,,,,,,,,
