date,quarterlyNetIncome,quarterlyBasicAverageShares,quarterlyNetIncomeContinuousOperations,quarterlyOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNetPPE,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyTaxProvision,quarterlyLongTermDebt,quarterlyCommonStockIssuance,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyInvestmentsAndAdvances,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyDepreciationAndAmortization,quarterlyCapitalStock,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBeginningCashPosition,quarterlyDilutedEPS,quarterlyTotalNonCurrentAssets,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyNetOtherFinancingCharges,quarterlyChangesInAccountReceivables,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,quarterlyGrossProfit,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOperatingIncome,quarterlyAccountsPayable,quarterlyTotalRevenue,quarterlyOtherCurrentAssets,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyIncomeTaxPayable,quarterlyEndCashPosition,quarterlyNetOtherInvestingChanges,quarterlyEbitda,quarterlyStockBasedCompensation,quarterlyDilutedAverageShares,quarterlyChangeInInventory,quarterlyChangeInAccountPayable,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlyPretaxIncome,quarterlyOperatingExpense,quarterlyRetainedEarnings,quarterlyOtherNonCashItems,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,quarterlyBasicEPS,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyResearchAndDevelopment,quarterlyCurrentDeferredRevenue,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue
2012-06-30,134000000.0,147982915.0,157000000,173000000.0,571000000.0,0.0,-100000000.0,-77000000.0,1272000000.0,12000000.0,1800000000.0,1027000000.0,1944000000.0,51000000.0,3493000000.0,2000000.0,,-20000000.0,,,1844000000.0,45000000.0,929000000.0,230000000.0,230000000.0,250000000.0,0.89,4315000000.0,298000000.0,55000000.0,96000000.0,-33000000.0,,7224000000.0,134000000.0,,-2556000000.0,,340000000.0,0.0,,7213000000.0,250000000,,2184000000,0.0,-15000000.0,,,230000000.0,-5000000.0,308000000,2000000.0,150451173.0,5000000.0,,,-80000000.0,,2909000000.0,208000000.0,90000000.0,-227000000.0,2000000.0,-227000000.0,90000000.0,4936000000.0,2277000000.0,-24000000.0,0.91,,1443000000.0,,,,,
2012-09-30,325000000.0,145473722.0,344000000,99000000.0,736000000.0,0.0,-20000000.0,-75000000.0,1207000000.0,9000000.0,1845000000.0,1205000000.0,1976000000.0,-111000000.0,3596000000.0,3000000.0,,10000000.0,,,1933000000.0,46000000.0,929000000.0,240000000.0,240000000.0,230000000.0,2.2,4557000000.0,401000000.0,57000000.0,24000000.0,-10000000.0,,7610000000.0,325000000.0,,-2485000000.0,,369000000.0,-200000000.0,,7383000000.0,277000000,,2302000000,0.0,-112000000.0,-166000000.0,,240000000.0,-3000000.0,334000000,3000000.0,147808232.0,79000000.0,,,-77000000.0,,3053000000.0,231000000.0,92000000.0,-25000000.0,7000000.0,-25000000.0,92000000.0,5007000000.0,2376000000.0,-13000000.0,2.23,,1411000000.0,,,,,
2012-12-31,29000000.0,143035092.0,67000000,738000000.0,747000000.0,27000000.0,-472000000.0,-110000000.0,1166000000.0,-23000000.0,1995000000.0,1057000000.0,1998000000.0,11000000.0,3289000000.0,8000000.0,23000000.0,110000000.0,30000000.0,337000000.0,1756000000.0,47000000.0,929000000.0,350000000.0,350000000.0,240000000.0,0.2,4740000000.0,376000000.0,56000000.0,628000000.0,-20000000.0,,7490000000.0,29000000.0,,-2614000000.0,5824000000.0,281000000.0,-50000000.0,,7367000000.0,152000000,2142000000.0,2037000000,0.0,566000000.0,29000000.0,12000000.0,350000000.0,-17000000.0,178000000,3000000.0,145322962.0,77000000.0,,,-157000000.0,,2750000000.0,75000000.0,129000000.0,1069000000.0,38000000.0,-162000000.0,94000000.0,4849000000.0,2518000000.0,-21000000.0,0.2,-3829000000.0,1560000000.0,,,,,
2013-03-31,41000000.0,142500000.0,67000000,-432000000.0,752000000.0,0.0,439000000.0,-63000000.0,1352000000.0,-44000000.0,1988000000.0,986000000.0,1937000000.0,24000000.0,3708000000.0,8000000.0,,-46000000.0,,,1674000000.0,34000000.0,929000000.0,304000000.0,304000000.0,350000000.0,0.28,4677000000.0,396000000.0,60000000.0,-495000000.0,-23000000.0,-118000000.0,7701000000.0,41000000.0,,-2631000000.0,,299000000.0,-6000000.0,8000000.0,7537000000.0,195000000,1930000000.0,1973000000,0.0,-546000000.0,,,304000000.0,3000000.0,187000000,10000000.0,144000000.0,-205000000.0,-208000000.0,,-52000000.0,,3024000000.0,93000000.0,104000000.0,1110000000.0,4000000.0,-128000000.0,104000000.0,5211000000.0,2326000000.0,-911000000.0,0.29,,461000000.0,,,,,
2013-06-30,133000000.0,141200000.0,155000000,181000000.0,735000000.0,0.0,-190000000.0,-61000000.0,1424000000.0,-4000000.0,2018000000.0,1096000000.0,1944000000.0,55000000.0,3672000000.0,5000000.0,,-77000000.0,,,1848000000.0,30000000.0,929000000.0,227000000.0,227000000.0,304000000.0,0.93,4697000000.0,454000000.0,61000000.0,120000000.0,-26000000.0,-163000000.0,7869000000.0,133000000.0,,-2616000000.0,,375000000.0,-188000000.0,0.0,7744000000.0,273000000,2177000000.0,2223000000,0.0,-7000000.0,,,227000000.0,-8000000.0,300000000,2000000.0,142500000.0,-81000000.0,198000000.0,,-64000000.0,,3172000000.0,209000000.0,102000000.0,1243000000.0,4000000.0,-161000000.0,102000000.0,5113000000.0,2631000000.0,-73000000.0,0.94,,451000000.0,,,,,
2013-09-30,101000000.0,137800000.0,127000000,127000000.0,691000000.0,0.0,-62000000.0,-57000000.0,1331000000.0,-29000000.0,2087000000.0,1260000000.0,2010000000.0,67000000.0,3718000000.0,3000000.0,,9000000.0,,,1995000000.0,34000000.0,929000000.0,236000000.0,236000000.0,227000000.0,0.73,4788000000.0,535000000.0,58000000.0,70000000.0,-29000000.0,-149000000.0,8032000000.0,101000000.0,,-2565000000.0,,394000000.0,-106000000.0,0.0,7857000000.0,281000000,2175000000.0,2389000000,0.0,-69000000.0,,,236000000.0,-6000000.0,287000000,5000000.0,139200000.0,120000000.0,-60000000.0,,-62000000.0,,3244000000.0,195000000.0,113000000.0,1344000000.0,33000000.0,-106000000.0,113000000.0,5147000000.0,2710000000.0,-14000000.0,0.73,,445000000.0,,,,,
2013-12-31,49000000.0,,79000000,1009000000.0,174000000.0,58000000.0,-493000000.0,-94000000.0,1213000000.0,-1000000.0,2152000000.0,884000000.0,2016000000.0,2000000.0,3469000000.0,5000000.0,28000000.0,453000000.0,20000000.0,390000000.0,1797000000.0,36000000.0,929000000.0,689000000.0,689000000.0,236000000.0,,4850000000.0,373000000.0,57000000.0,915000000.0,-28000000.0,379000000.0,8030000000.0,49000000.0,,-2513000000.0,6025000000.0,274000000.0,0.0,0.0,7741000000.0,136000000,1768000000.0,2071000000,0.0,808000000.0,,19000000.0,689000000.0,9000000.0,172000000,4000000.0,,121000000.0,316000000.0,,-68000000.0,,3180000000.0,79000000.0,138000000.0,1395000000.0,5000000.0,4000000.0,106000000.0,4821000000.0,2920000000.0,-24000000.0,,-3873000000.0,146000000.0,,,,,
2014-03-31,24000000.0,136800000.0,46000000,-495000000.0,630000000.0,57000000.0,147000000.0,-84000000.0,1334000000.0,-58000000.0,2160000000.0,1013000000.0,2016000000.0,33000000.0,3765000000.0,4000000.0,,-422000000.0,,,1696000000.0,35000000.0,929000000.0,267000000.0,267000000.0,689000000.0,0.17,4806000000.0,339000000.0,58000000.0,-579000000.0,-114000000.0,-157000000.0,7885000000.0,24000000.0,,-2495000000.0,,297000000.0,-2000000.0,0.0,7627000000.0,193000000,2165000000.0,1993000000,0.0,-631000000.0,,,267000000.0,8000000.0,172000000,9000000.0,137900000.0,-154000000.0,-281000000.0,,-73000000.0,,3079000000.0,79000000.0,104000000.0,1419000000.0,52000000.0,3000000.0,104000000.0,5066000000.0,2561000000.0,-29000000.0,0.18,,446000000.0,,,,,
2014-06-30,106000000.0,137200000.0,127000000,378000000.0,640000000.0,0.0,381000000.0,-65000000.0,1615000000.0,-31000000.0,2496000000.0,1046000000.0,3272000000.0,50000000.0,5230000000.0,6000000.0,,-23000000.0,,,2007000000.0,47000000.0,929000000.0,244000000.0,244000000.0,267000000.0,0.76,6408000000.0,262000000.0,66000000.0,313000000.0,-48000000.0,27000000.0,9895000000.0,106000000.0,3272000000.0,-2471000000.0,,376000000.0,0.0,0.0,9483000000.0,273000000,2587000000.0,2383000000,0.0,173000000.0,,,244000000.0,-7000000.0,290000000,5000000.0,138600000.0,-98000000.0,193000000.0,,-781000000.0,,3487000000.0,177000000.0,103000000.0,1525000000.0,31000000.0,144000000.0,103000000.0,6634000000.0,2849000000.0,-1116000000.0,0.77,,568000000.0,,,,,
2014-09-30,244000000.0,137400000.0,266000000,126000000.0,695000000.0,0.0,78000000.0,-63000000.0,1473000000.0,-40000000.0,2447000000.0,1187000000.0,3067000000.0,-41000000.0,5200000000.0,1000000.0,,136000000.0,,,2172000000.0,53000000.0,929000000.0,380000000.0,380000000.0,244000000.0,1.76,6209000000.0,247000000.0,64000000.0,63000000.0,-31000000.0,-230000000.0,9817000000.0,244000000.0,3067000000.0,-2594000000.0,,422000000.0,0.0,0.0,9269000000.0,327000000,2519000000.0,2594000000,0.0,-194000000.0,,,380000000.0,1000000.0,342000000,4000000.0,138700000.0,84000000.0,54000000.0,,-58000000.0,0.0,3608000000.0,225000000.0,95000000.0,1769000000.0,8000000.0,270000000.0,95000000.0,6503000000.0,2766000000.0,-807000000.0,1.78,,536000000.0,,,,,
2014-12-31,13000000.0,,36000000,903000000.0,151000000.0,68000000.0,-161000000.0,-116000000.0,1324000000.0,-48000000.0,2437000000.0,852000000.0,2671000000.0,-1000000.0,5007000000.0,3000000.0,29000000.0,585000000.0,5000000.0,413000000.0,1840000000.0,55000000.0,929000000.0,965000000.0,965000000.0,380000000.0,,6084000000.0,252000000.0,65000000.0,787000000.0,-45000000.0,405000000.0,9708000000.0,13000000.0,255000000.0,-2765000000.0,6032000000.0,287000000.0,0.0,0.0,9321000000.0,146000000,1881000000.0,2127000000,0.0,856000000.0,,24000000.0,965000000.0,0.0,155000000,4000000.0,,106000000.0,253000000.0,,-109000000.0,0.0,3624000000.0,35000000.0,141000000.0,1782000000.0,38000000.0,119000000.0,96000000.0,6395000000.0,2926000000.0,-119000000.0,,-3595000000.0,130000000.0,,,,,
2015-03-31,44000000.0,139181151.0,62000000,-287000000.0,702000000.0,0.0,886000000.0,-52000000.0,1446000000.0,-26000000.0,2619000000.0,858000000.0,3746000000.0,37000000.0,5746000000.0,3000000.0,,-685000000.0,,,1711000000.0,51000000.0,929000000.0,280000000.0,280000000.0,965000000.0,0.316135,7067000000.0,244000000.0,65000000.0,-339000000.0,-56000000.0,25000000.0,10144000000.0,44000000.0,3746000000.0,-2965000000.0,,286000000.0,-4000000.0,,9896000000.0,188000000,2369000000.0,1997000000,0.0,-425000000.0,,,280000000.0,-9000000.0,164000000,11000000.0,139181151.0,-144000000.0,-262000000.0,,-1246000000.0,-1206000000.0,3077000000.0,99000000.0,98000000.0,1826000000.0,20000000.0,-27000000.0,98000000.0,7283000000.0,2613000000.0,-41000000.0,0.316135,,658000000.0,,,,,
2015-06-30,142000000.0,137914062.0,153000000,272000000.0,713000000.0,0.0,-207000000.0,-59000000.0,1454000000.0,-5000000.0,2672000000.0,1098000000.0,3790000000.0,49000000.0,5677000000.0,2000000.0,,8000000.0,,,1905000000.0,62000000.0,929000000.0,288000000.0,288000000.0,280000000.0,1.02,7175000000.0,208000000.0,69000000.0,213000000.0,-26000000.0,-121000000.0,10359000000.0,142000000.0,3790000000.0,-2957000000.0,,373000000.0,-5000000.0,,9955000000.0,274000000,2525000000.0,2278000000,0.0,51000000.0,,,288000000.0,-5000000.0,271000000,6000000.0,139319455.0,12000000.0,94000000.0,,-56000000.0,-1000000.0,3184000000.0,202000000.0,99000000.0,1968000000.0,-3000000.0,126000000.0,99000000.0,7222000000.0,2733000000.0,-711000000.0,1.03,,1545000000.0,,,,,
2015-09-30,141000000.0,138053305.0,160000000,330000000.0,689000000.0,0.0,-68000000.0,-65000000.0,1302000000.0,-49000000.0,2614000000.0,1183000000.0,3664000000.0,48000000.0,5608000000.0,0.0,,178000000.0,,,2045000000.0,61000000.0,929000000.0,466000000.0,466000000.0,288000000.0,1.01,6967000000.0,203000000.0,68000000.0,265000000.0,8000000.0,-105000000.0,10229000000.0,141000000.0,3664000000.0,-3089000000.0,,415000000.0,0.0,,9796000000.0,321000000,2527000000.0,2460000000,0.0,71000000.0,,,466000000.0,-10000000.0,337000000,5000000.0,139081472.0,122000000.0,74000000.0,,-72000000.0,0.0,3262000000.0,208000000.0,94000000.0,2109000000.0,40000000.0,140000000.0,94000000.0,7066000000.0,2730000000.0,-28000000.0,1.02,,1458000000.0,,,,,
2015-12-31,66000000.0,138083619.0,86000000,641000000.0,692000000.0,47000000.0,-205000000.0,-178000000.0,1213000000.0,-15000000.0,2699000000.0,912000000.0,3580000000.0,44000000.0,5255000000.0,1000000.0,223000000.0,251000000.0,5000000.0,421000000.0,1692000000.0,63000000.0,929000000.0,717000000.0,717000000.0,466000000.0,0.47,6971000000.0,263000000.0,68000000.0,463000000.0,-44000000.0,235000000.0,10020000000.0,66000000.0,577000000.0,-3154000000.0,6085000000.0,335000000.0,0.0,,9585000000.0,210000000,2645000000.0,2027000000,0.0,447000000.0,,40000000.0,717000000.0,-3000000.0,261000000,5000000.0,139269286.0,70000000.0,153000000.0,,-174000000.0,0.0,3049000000.0,130000000.0,125000000.0,2175000000.0,9000000.0,144000000.0,99000000.0,6677000000.0,2908000000.0,-127000000.0,0.48,-3386000000.0,1422000000.0,,,,,
2016-03-31,79000000.0,138105319.0,99000000,-408000000.0,682000000.0,0.0,-4000000.0,-51000000.0,1413000000.0,-23000000.0,2727000000.0,980000000.0,3627000000.0,38000000.0,5293000000.0,1000000.0,,-460000000.0,,,1581000000.0,60000000.0,929000000.0,257000000.0,257000000.0,717000000.0,0.57,7036000000.0,306000000.0,64000000.0,-459000000.0,19000000.0,-93000000.0,9940000000.0,79000000.0,3627000000.0,-3131000000.0,,312000000.0,-4000000.0,,9387000000.0,221000000,2412000000.0,1893000000,0.0,-557000000.0,,,257000000.0,-1000000.0,261000000,6000000.0,138992630.0,-180000000.0,-265000000.0,,-48000000.0,0.0,2904000000.0,137000000.0,91000000.0,2254000000.0,2000000.0,249000000.0,91000000.0,6669000000.0,2718000000.0,-23000000.0,0.57,,1376000000.0,,,,,
2016-06-30,169000000.0,138452944.0,185000000,471000000.0,646000000.0,0.0,-277000000.0,-92000000.0,1419000000.0,14000000.0,2700000000.0,929000000.0,3472000000.0,65000000.0,5011000000.0,4000000.0,,113000000.0,,,1756000000.0,65000000.0,929000000.0,370000000.0,370000000.0,257000000.0,1.21,6818000000.0,273000000.0,58000000.0,379000000.0,-17000000.0,91000000.0,9776000000.0,169000000.0,3472000000.0,-3235000000.0,,386000000.0,-4000000.0,,9153000000.0,292000000,2554000000.0,2142000000,0.0,229000000.0,,,370000000.0,19000000.0,373000000,4000000.0,139338412.0,-36000000.0,165000000.0,,-77000000.0,0.0,2958000000.0,250000000.0,94000000.0,2423000000.0,-3000000.0,318000000.0,94000000.0,6326000000.0,2827000000.0,-260000000.0,1.22,,1315000000.0,,,,,
2016-09-30,183000000.0,138670185.0,206000000,313000000.0,677000000.0,0.0,-47000000.0,-101000000.0,1300000000.0,-25000000.0,2746000000.0,1047000000.0,3450000000.0,48000000.0,5097000000.0,3000000.0,,156000000.0,,,1901000000.0,63000000.0,929000000.0,526000000.0,526000000.0,370000000.0,1.31,6873000000.0,170000000.0,59000000.0,212000000.0,-7000000.0,-129000000.0,9963000000.0,183000000.0,3450000000.0,-3275000000.0,,425000000.0,0.0,,9184000000.0,335000000,2627000000.0,2326000000,0.0,52000000.0,,,526000000.0,-2000000.0,376000000,5000000.0,139502082.0,121000000.0,58000000.0,,-103000000.0,0.0,3090000000.0,254000000.0,90000000.0,2606000000.0,20000000.0,469000000.0,90000000.0,6387000000.0,2797000000.0,-40000000.0,1.32,,1290000000.0,,,,,
2016-12-31,65000000.0,,93000000,554000000.0,78000000.0,36000000.0,-288000000.0,-229000000.0,1245000000.0,-31000000.0,2820000000.0,693000000.0,6054000000.0,35000000.0,4717000000.0,2000000.0,203000000.0,33000000.0,4000000.0,412000000.0,1592000000.0,59000000.0,929000000.0,559000000.0,559000000.0,526000000.0,,10022000000.0,194000000.0,62000000.0,325000000.0,-47000000.0,160000000.0,9599000000.0,65000000.0,473000000.0,-3400000000.0,6203000000.0,331000000.0,0.0,,8931000000.0,217000000,1951000000.0,1923000000,0.0,371000000.0,,34000000.0,559000000.0,5000000.0,249000000,5000000.0,,10000000.0,205000000.0,,-214000000.0,0.0,2841000000.0,128000000.0,114000000.0,2621000000.0,25000000.0,366000000.0,93000000.0,6035000000.0,2896000000.0,-136000000.0,,-3383000000.0,134000000.0,,,,,
2017-03-31,107000000.0,138475013.0,133000000,-320000000.0,727000000.0,0.0,199000000.0,-107000000.0,1417000000.0,5000000.0,2898000000.0,707000000.0,3357000000.0,46000000.0,5206000000.0,7000000.0,,-221000000.0,,,1578000000.0,59000000.0,929000000.0,338000000.0,338000000.0,559000000.0,0.77,6982000000.0,94000000.0,62000000.0,-427000000.0,-18000000.0,-36000000.0,9870000000.0,107000000.0,3357000000.0,-3261000000.0,,323000000.0,-133000000.0,,9011000000.0,233000000,2402000000.0,1901000000,0.0,-504000000.0,,,338000000.0,0.0,300000000,4000000.0,138956825.0,-151000000.0,-324000000.0,,-104000000.0,,2888000000.0,179000000.0,90000000.0,2788000000.0,-4000000.0,543000000.0,90000000.0,6515000000.0,2496000000.0,-12000000.0,0.77,,713000000.0,,,,,
2017-06-30,128000000.0,135273342.0,148000000,352000000.0,714000000.0,0.0,-310000000.0,-93000000.0,1490000000.0,-30000000.0,3020000000.0,802000000.0,3512000000.0,53000000.0,5262000000.0,1000000.0,,-37000000.0,,,1780000000.0,61000000.0,929000000.0,301000000.0,301000000.0,338000000.0,0.94,7246000000.0,97000000.0,61000000.0,259000000.0,-23000000.0,-80000000.0,10266000000.0,128000000.0,3512000000.0,-3168000000.0,,381000000.0,-144000000.0,,9331000000.0,289000000,2697000000.0,2161000000,0.0,128000000.0,,,301000000.0,7000000.0,323000000,6000000.0,135717734.0,-33000000.0,212000000.0,,-86000000.0,,3020000000.0,201000000.0,92000000.0,2916000000.0,18000000.0,622000000.0,92000000.0,6537000000.0,2794000000.0,-1091000000.0,0.95,,703000000.0,,,,,
2017-09-30,177000000.0,134020310.0,208000000,456000000.0,715000000.0,0.0,-289000000.0,-82000000.0,1430000000.0,-12000000.0,3066000000.0,883000000.0,3562000000.0,79000000.0,5114000000.0,0.0,,73000000.0,,,2019000000.0,63000000.0,929000000.0,374000000.0,374000000.0,301000000.0,1.32,7343000000.0,118000000.0,64000000.0,374000000.0,-4000000.0,-102000000.0,10496000000.0,177000000.0,3562000000.0,-3125000000.0,,449000000.0,-62000000.0,,9384000000.0,359000000,2919000000.0,2468000000,0.0,122000000.0,,,374000000.0,-20000000.0,414000000,6000000.0,134415656.0,76000000.0,160000000.0,,-99000000.0,,3153000000.0,287000000.0,90000000.0,3093000000.0,12000000.0,798000000.0,90000000.0,6347000000.0,3037000000.0,3000000.0,1.32,,714000000.0,,,,,
2017-12-31,-89000000.0,133445697.0,-61000000,272000000.0,111000000.0,23000000.0,0.0,-216000000.0,1385000000.0,-22000000.0,3239000000.0,823000000.0,3046000000.0,223000000.0,5217000000.0,1000000.0,202000000.0,50000000.0,9000000.0,429000000.0,1822000000.0,64000000.0,929000000.0,424000000.0,424000000.0,374000000.0,-0.67,7589000000.0,126000000.0,65000000.0,56000000.0,-37000000.0,86000000.0,10663000000.0,-89000000.0,472000000.0,-3241000000.0,6918000000.0,346000000.0,0.0,,9740000000.0,244000000,2367000000.0,2168000000,0.0,299000000.0,187000000.0,23000000.0,424000000.0,-4000000.0,291000000,7000000.0,133804236.0,43000000.0,205000000.0,,-220000000.0,,3074000000.0,162000000.0,102000000.0,3004000000.0,22000000.0,601000000.0,99000000.0,6490000000.0,3250000000.0,-37000000.0,-0.67,-3679000000.0,152000000.0,,,,,
2018-03-31,90000000.0,133500000.0,113000000,-751000000.0,875000000.0,,2455000000.0,-92000000.0,1431000000.0,-14000000.0,3322000000.0,897000000.0,3134000000.0,39000000.0,7778000000.0,,,1776000000.0,,759000000.0,1873000000.0,65000000.0,929000000.0,2201000000.0,2201000000.0,435000000.0,0.67,7818000000.0,93000000.0,74000000.0,-843000000.0,-19000000.0,-364000000.0,13079000000.0,90000000.0,487000000.0,-3178000000.0,,324000000.0,-1000000.0,,11967000000.0,234000000,2009000000.0,2197000000,,-962000000.0,,,2211000000.0,150000000.0,291000000,6000000.0,133800000.0,-169000000.0,-445000000.0,,58000000.0,,5261000000.0,152000000.0,90000000.0,3100000000.0,13000000.0,765000000.0,90000000.0,9106000000.0,2861000000.0,-13000000.0,0.67,,744000000.0,,,,,
2018-06-30,132000000.0,133600000.0,147000000,259000000.0,776000000.0,,1707000000.0,-108000000.0,1737000000.0,-9000000.0,3688000000.0,1321000000.0,4443000000.0,55000000.0,9236000000.0,,,-1904000000.0,,962000000.0,2579000000.0,113000000.0,929000000.0,298000000.0,298000000.0,2211000000.0,0.99,11205000000.0,115000000.0,103000000.0,151000000.0,-62000000.0,-295000000.0,15360000000.0,132000000.0,2298000000.0,-3294000000.0,,467000000.0,-3000000.0,,14223000000.0,308000000,2452000000.0,3046000000,,-29000000.0,,,307000000.0,160000000.0,417000000,5000000.0,133800000.0,-61000000.0,333000000.0,,-3850000000.0,,4155000000.0,201000000.0,159000000.0,3232000000.0,16000000.0,784000000.0,159000000.0,10694000000.0,3529000000.0,-24000000.0,0.99,,844000000.0,,,,,
2018-09-30,164000000.0,133700000.0,193000000,260000000.0,762000000.0,,-260000000.0,-105000000.0,1639000000.0,28000000.0,3722000000.0,1513000000.0,4495000000.0,102000000.0,8928000000.0,0.0,,47000000.0,,952000000.0,2657000000.0,127000000.0,929000000.0,298000000.0,298000000.0,307000000.0,1.23,11237000000.0,142000000.0,105000000.0,155000000.0,-13000000.0,-296000000.0,15335000000.0,164000000.0,2258000000.0,-3307000000.0,,517000000.0,0.0,,14025000000.0,364000000,2507000000.0,3174000000,,-116000000.0,,,354000000.0,161000000.0,525000000,6000000.0,133800000.0,91000000.0,75000000.0,,73000000.0,-5000000.0,4098000000.0,293000000.0,153000000.0,3396000000.0,-1000000.0,941000000.0,153000000.0,10424000000.0,3601000000.0,-19000000.0,1.23,,880000000.0,,,,,
2018-12-31,53000000.0,,75000000,803000000.0,132000000.0,52000000.0,-369000000.0,-157000000.0,1690000000.0,-42000000.0,3745000000.0,1238000000.0,4442000000.0,20000000.0,8517000000.0,0.0,399000000.0,305000000.0,19000000.0,573000000.0,2344000000.0,120000000.0,929000000.0,607000000.0,607000000.0,354000000.0,,11183000000.0,175000000.0,102000000.0,646000000.0,-50000000.0,462000000.0,15262000000.0,53000000.0,2193000000.0,-3374000000.0,7517000000.0,390000000.0,0.0,,13976000000.0,234000000,2732000000.0,2734000000,,594000000.0,-29000000.0,47000000.0,659000000.0,24000000.0,316000000,10000000.0,,-62000000.0,246000000.0,,-124000000.0,0.0,4079000000.0,94000000.0,156000000.0,3449000000.0,16000000.0,937000000.0,156000000.0,10063000000.0,3913000000.0,-277000000.0,,-3772000000.0,139000000.0,,,,,
2019-03-31,103000000.0,133789042.0,131000000,-666000000.0,1045000000.0,47000000.0,417000000.0,-75000000.0,1851000000.0,7000000.0,3734000000.0,1686000000.0,6554000000.0,48000000.0,8814000000.0,2000000.0,,-311000000.0,,864000000.0,2332000000.0,122000000.0,929000000.0,301000000.0,301000000.0,659000000.0,0.77,11333000000.0,208000000.0,98000000.0,-741000000.0,-32000000.0,-91000000.0,15357000000.0,103000000.0,2136000000.0,-3289000000.0,3734000000.0,423000000.0,-1000000.0,,13855000000.0,266000000,3134000000.0,2755000000,,-922000000.0,,,348000000.0,6000000.0,398000000,8000000.0,134437309.0,-171000000.0,-612000000.0,,-64000000.0,,4024000000.0,178000000.0,157000000.0,3552000000.0,4000000.0,1134000000.0,157000000.0,10513000000.0,3342000000.0,-295000000.0,0.77,,1699000000.0,,,,,
2019-06-30,137000000.0,133865669.0,174000000,439000000.0,1043000000.0,47000000.0,-318000000.0,-79000000.0,1837000000.0,15000000.0,3761000000.0,1830000000.0,6554000000.0,88000000.0,8549000000.0,1000000.0,,49000000.0,,983000000.0,2540000000.0,123000000.0,929000000.0,342000000.0,342000000.0,348000000.0,1.02,11358000000.0,223000000.0,97000000.0,360000000.0,3000000.0,-137000000.0,15572000000.0,137000000.0,2106000000.0,-3274000000.0,3761000000.0,495000000.0,-1000000.0,,13866000000.0,338000000,3385000000.0,3035000000,,139000000.0,,,397000000.0,0.0,480000000,8000000.0,134777236.0,22000000.0,179000000.0,,-73000000.0,,4214000000.0,260000000.0,157000000.0,3689000000.0,-45000000.0,1300000000.0,157000000.0,10258000000.0,3608000000.0,-24000000.0,1.02,,1709000000.0,,,,,
2019-09-30,183000000.0,133906820.0,204000000,428000000.0,1149000000.0,,-344000000.0,-88000000.0,1740000000.0,-5000000.0,3739000000.0,1795000000.0,6367000000.0,54000000.0,8042000000.0,1000000.0,,1000000.0,,956000000.0,2576000000.0,121000000.0,929000000.0,339000000.0,339000000.0,397000000.0,1.36,11255000000.0,221000000.0,95000000.0,340000000.0,-22000000.0,-26000000.0,15337000000.0,183000000.0,2025000000.0,-3140000000.0,3739000000.0,508000000.0,0.0,,13316000000.0,352000000,3411000000.0,3084000000,,89000000.0,,,398000000.0,14000000.0,473000000,7000000.0,134981636.0,64000000.0,,,-79000000.0,-11000000.0,4082000000.0,257000000.0,156000000.0,3872000000.0,0.0,1619000000.0,156000000.0,9684000000.0,3632000000.0,-19000000.0,1.37,,1642000000.0,,,,,
