date,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyBasicEPS,quarterlyLongTermDebt,quarterlyTotalAssets,quarterlyAccountsReceivable,quarterlyInvestmentsAndAdvances,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyInventory,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyDilutedAverageShares,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyNetIncomeCommonStockholders,quarterlyEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyCapitalStock,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,quarterlyTotalNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyChangeInInventory,quarterlyOtherCurrentAssets,quarterlyIncomeTaxPayable,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangesInAccountReceivables,quarterlySaleOfInvestment,quarterlyStockholdersEquity,quarterlyBeginningCashPosition,quarterlyChangeInAccountPayable,quarterlyAccountsPayable,quarterlyNetOtherInvestingChanges,quarterlyOperatingExpense,quarterlyGrossProfit,quarterlyCurrentDeferredRevenue,quarterlyDilutedEPS,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,quarterlyPretaxIncome,quarterlyEbitda,quarterlyNetPPE,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyCommonStockIssuance,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyBasicAverageShares,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyOperatingCashFlow,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyPurchaseOfInvestment,quarterlyResearchAndDevelopment,quarterlyOtherShortTermInvestments,quarterlyPurchaseOfBusiness,quarterlyOtherIntangibleAssets
2013-06-30,97161000.0,2828000.0,180000.0,0.29,106079000.0,394662000.0,5756000.0,,5212000.0,8918000.0,252651000.0,1472000.0,2512000,2512000,,129000.0,47964000.0,8829000.0,-4448000.0,-1799000.0,2512000,501000.0,2058000.0,8782000.0,501000.0,9821000.0,501000.0,1762000.0,2325000.0,140000.0,382381000.0,274418000.0,0.0,32000.0,0.0,,,,333000.0,,120244000.0,321000.0,-2257000.0,1942000.0,6000.0,3028000.0,8862000.0,828000.0,0.28,,-858000.0,4201000.0,8021000,374773000.0,21657000.0,1689000.0,836000.0,31000.0,-50000.0,5834000,34000.0,8761000.0,581000.0,17780000,12539000.0,-537000.0,12281000.0,375121000.0,21767000.0,4594000.0,-348000.0,-4454000.0,,,,,
2013-09-30,98618000.0,2285000.0,76000.0,0.3,105713000.0,400386000.0,6116000.0,,5911000.0,8926000.0,254458000.0,1604000.0,2602000,2602000,,62000.0,48692000.0,8850000.0,-5393000.0,-1807000.0,2602000,577000.0,2065000.0,8793000.0,577000.0,10804000.0,577000.0,1784000.0,688000.0,318000.0,385721000.0,280890000.0,0.0,-132000.0,0.0,,,,-353000.0,,119496000.0,501000.0,1751000.0,3693000.0,2000.0,3083000.0,9147000.0,779000.0,0.29,,617000.0,4342000.0,8192000,378175000.0,20617000.0,1740000.0,258000.0,34000.0,-64000.0,6064000,-244000.0,8789000.0,1514000.0,18073000,12215000.0,-439000.0,14665000.0,378544000.0,26432000.0,5713000.0,-369000.0,-5395000.0,,,,,
2013-12-31,99292000.0,2810000.0,-155000.0,,105510000.0,403832000.0,3902000.0,,4764000.0,9416000.0,256433000.0,1485000.0,1547000,1547000,,33000.0,50343000.0,,-7233000.0,-1835000.0,1547000,422000.0,2087000.0,8830000.0,422000.0,11464000.0,422000.0,1762000.0,1734000.0,-1288000.0,390578000.0,281996000.0,0.0,119000.0,0.0,,,,601000.0,,121836000.0,577000.0,447000.0,4140000.0,19000.0,3153000.0,7476000.0,801000.0,,,457000.0,2594000.0,6443000,383102000.0,22165000.0,1047000.0,758000.0,34000.0,-50000.0,4323000,1114000.0,,1445000.0,16892000,11427000.0,901000.0,13254000.0,472761000.0,25563000.0,5964000.0,-89659000.0,-7252000.0,,,,,
2014-03-31,99985000.0,2624000.0,29000.0,0.24,105475000.0,403107000.0,5151000.0,,5107000.0,9075000.0,257703000.0,1648000.0,2083000,2083000,,673000.0,50935000.0,8899000.0,-2721000.0,-1845000.0,2083000,451000.0,2138000.0,8864000.0,451000.0,8909000.0,451000.0,1736000.0,1464000.0,2324000.0,391064000.0,280332000.0,0.0,-163000.0,0.0,,,,236000.0,,122775000.0,422000.0,-644000.0,3496000.0,9000.0,3278000.0,7825000.0,793000.0,0.23,,-2925000.0,3484000.0,7358000,383470000.0,22403000.0,1401000.0,667000.0,34000.0,-33000.0,4547000,-2304000.0,8845000.0,258000.0,16900000,11158000.0,574000.0,12043000.0,383880000.0,22629000.0,5054000.0,-410000.0,-2730000.0,,,,,
2014-06-30,100211000.0,2599000.0,-57000.0,0.22,105485000.0,407905000.0,5856000.0,,6330000.0,9702000.0,258553000.0,1746000.0,1962000,1962000,,56000.0,51540000.0,8928000.0,-6970000.0,-1879000.0,1962000,394000.0,2155000.0,8892000.0,394000.0,11781000.0,394000.0,1743000.0,387000.0,-2000000.0,395520000.0,284466000.0,0.0,-98000.0,0.0,,,,-647000.0,,123439000.0,451000.0,-154000.0,3342000.0,4000.0,3228000.0,8189000.0,780000.0,0.22,,2362000.0,3274000.0,7172000,387930000.0,22485000.0,1312000.0,549000.0,33000.0,-61000.0,4961000,1939000.0,8884000.0,300000.0,17891000,11030000.0,585000.0,12385000.0,388691000.0,25913000.0,4974000.0,-761000.0,-6974000.0,,,,,
2014-09-30,100912000.0,2830000.0,-191000.0,0.37,105251000.0,416972000.0,5423000.0,,7466000.0,8771000.0,259596000.0,1760000.0,3317000,3317000,,123000.0,52216000.0,8930000.0,-9539000.0,-1885000.0,3317000,203000.0,2260000.0,8900000.0,203000.0,15587000.0,203000.0,2137000.0,540000.0,-2615000.0,402781000.0,293797000.0,0.0,-14000.0,0.0,,,,482000.0,,123175000.0,394000.0,568000.0,3910000.0,14000.0,3273000.0,10824000.0,748000.0,0.37,,-366000.0,5537000.0,9934000,395231000.0,22004000.0,2220000.0,183000.0,34000.0,-102000.0,7551000,2410000.0,8898000.0,1537000.0,19595000,10778000.0,-108000.0,14191000.0,395683000.0,34201000.0,6938000.0,-452000.0,-9553000.0,,,,,
2014-12-31,102657000.0,2066000.0,40000.0,,104954000.0,422213000.0,4020000.0,,2941000.0,9541000.0,266416000.0,1890000.0,2144000,2144000,,1000.0,57624000.0,,-4465000.0,-1914000.0,2144000,243000.0,2120000.0,8912000.0,243000.0,19736000.0,243000.0,1777000.0,932000.0,-3090000.0,405565000.0,296608000.0,0.0,-130000.0,0.0,,,,76000.0,,125605000.0,203000.0,-127000.0,3783000.0,8000.0,3177000.0,8539000.0,713000.0,,,-203000.0,3586000.0,7483000,397823000.0,24148000.0,1442000.0,252000.0,34000.0,-16000.0,5362000,3122000.0,,5160000.0,18080000,10228000.0,-8059000.0,16648000.0,496223000.0,30192000.0,1383000.0,-98400000.0,-4473000.0,,,,,
2015-03-31,104424000.0,2774000.0,110000.0,0.28,104557000.0,421510000.0,6390000.0,,2981000.0,9182000.0,268804000.0,1854000.0,2538000,2538000,,614000.0,58630000.0,8955000.0,-3603000.0,-1917000.0,2538000,353000.0,2209000.0,8920000.0,353000.0,14974000.0,353000.0,1748000.0,2646000.0,4360000.0,407001000.0,297025000.0,0.0,36000.0,0.0,,,,-1033000.0,,124485000.0,243000.0,-352000.0,3431000.0,6000.0,3344000.0,8780000.0,710000.0,0.28,,-5159000.0,4302000.0,8259000,399141000.0,22821000.0,1764000.0,174000.0,33000.0,-16000.0,5436000,-4256000.0,8917000.0,737000.0,17962000,9947000.0,2468000.0,14509000.0,499604000.0,28221000.0,7969000.0,-100463000.0,-3609000.0,,,,,
2015-06-30,105571000.0,3583000.0,7000.0,0.36,104295000.0,424570000.0,6282000.0,,2767000.0,9108000.0,270931000.0,1759000.0,3233000,3233000,,2000.0,59878000.0,8960000.0,-5961000.0,-1948000.0,3233000,360000.0,2192000.0,8929000.0,360000.0,15092000.0,360000.0,1754000.0,891000.0,1007000.0,410735000.0,296650000.0,0.0,95000.0,0.0,,,,155000.0,,127920000.0,353000.0,-814000.0,2617000.0,11000.0,3252000.0,10428000.0,726000.0,0.36,,-144000.0,5424000.0,9370000,402920000.0,26053000.0,2191000.0,190000.0,13000.0,-28000.0,7176000,-1011000.0,8926000.0,1102000.0,19536000,9671000.0,468000.0,13835000.0,505508000.0,25719000.0,6979000.0,-102588000.0,-5972000.0,,,,,
2015-09-30,106921000.0,2975000.0,165000.0,0.41,103911000.0,429862000.0,6952000.0,,2906000.0,9614000.0,273344000.0,1708000.0,3699000,3699000,,58000.0,61321000.0,9000000.0,-6286000.0,-1949000.0,3699000,525000.0,2196000.0,9001000.0,525000.0,13651000.0,525000.0,1753000.0,1625000.0,794000.0,414888000.0,300673000.0,0.0,52000.0,0.0,,,,-663000.0,,129189000.0,360000.0,565000.0,3182000.0,8000.0,3271000.0,11162000.0,713000.0,0.41,,-1825000.0,6196000.0,10145000,407078000.0,25809000.0,2497000.0,1512000.0,0.0,-57000.0,7891000,-637000.0,8960000.0,2188000.0,20776000,9359000.0,-939000.0,14974000.0,511911000.0,27329000.0,7088000.0,-104833000.0,-6294000.0,,,,,
2015-12-31,108599000.0,2177000.0,-316000.0,,103647000.0,431626000.0,5017000.0,,2286000.0,10550000.0,276077000.0,1713000.0,1835000,1835000,,47000.0,62718000.0,,-4796000.0,-1997000.0,1835000,209000.0,2240000.0,9058000.0,209000.0,11776000.0,209000.0,1742000.0,1194000.0,1430000.0,417182000.0,299295000.0,0.0,-6000.0,0.0,,,,674000.0,,132331000.0,525000.0,1732000.0,4914000.0,23000.0,3338000.0,8200000.0,704000.0,,,-2139000.0,3167000.0,7149000,409562000.0,27642000.0,1332000.0,1173000.0,137000.0,-62000.0,4862000,-1769000.0,,1070000.0,18750000,8752000.0,1029000.0,14444000.0,514847000.0,23218000.0,6249000.0,-105285000.0,-4819000.0,,,,,
2016-03-31,111364000.0,2230000.0,302000.0,0.31,103259000.0,430806000.0,6072000.0,,2666000.0,9181000.0,279831000.0,1765000.0,2830000,2830000,,680000.0,64076000.0,9130000.0,-4251000.0,-2010000.0,2830000,511000.0,2315000.0,9073000.0,511000.0,7764000.0,511000.0,1703000.0,3639000.0,2668000.0,418716000.0,297269000.0,0.0,-52000.0,0.0,,,,541000.0,,133537000.0,209000.0,-1862000.0,3052000.0,19000.0,3463000.0,9268000.0,755000.0,0.31,,-4400000.0,4782000.0,8800000,411110000.0,28462000.0,1952000.0,386000.0,,-16000.0,5805000,-2385000.0,9066000.0,543000.0,18449000,8522000.0,1266000.0,12090000.0,518469000.0,17438000.0,6938000.0,-107359000.0,-4270000.0,,,,,
2016-06-30,116726000.0,2856000.0,-288000.0,0.33,102992000.0,438958000.0,8153000.0,,3195000.0,9356000.0,286118000.0,1936000.0,3041000,3041000,,18000.0,65264000.0,9155000.0,-7767000.0,-2042000.0,3041000,223000.0,2249000.0,9107000.0,223000.0,6120000.0,223000.0,1646000.0,4365000.0,-1543000.0,424971000.0,303570000.0,0.0,-171000.0,0.0,,,,-2076000.0,,135388000.0,511000.0,581000.0,3633000.0,13000.0,3347000.0,10039000.0,807000.0,0.33,,-1911000.0,5064000.0,8959000,417558000.0,29460000.0,2023000.0,830000.0,,-32000.0,6692000,1242000.0,9092000.0,1188000.0,19395000,8608000.0,-230000.0,13987000.0,527076000.0,17452000.0,6237000.0,-109518000.0,-7780000.0,,,,,
2016-09-30,119410000.0,3618000.0,21000.0,0.48,102599000.0,446939000.0,8110000.0,,3734000.0,9990000.0,290169000.0,2058000.0,4360000,4360000,,61000.0,66997000.0,9177000.0,-7926000.0,-2047000.0,4360000,244000.0,2271000.0,9114000.0,244000.0,5320000.0,244000.0,1646000.0,2211000.0,797000.0,431060000.0,311062000.0,0.0,-122000.0,0.0,,,,36000.0,,135877000.0,223000.0,769000.0,4402000.0,28000.0,3395000.0,11838000.0,842000.0,0.48,,-1193000.0,6858000.0,10775000,423849000.0,29690000.0,2498000.0,225000.0,35000.0,-57000.0,8443000,-804000.0,9112000.0,1733000.0,21828000,8542000.0,411000.0,15879000.0,533749000.0,20893000.0,8751000.0,-109900000.0,-7954000.0,,,,,
2016-12-31,120275000.0,2145000.0,-18000.0,,102331000.0,450976000.0,5437000.0,,2309000.0,9733000.0,292625000.0,1564000.0,2726000,2726000,,21000.0,68997000.0,,-8211000.0,-2081000.0,2726000,226000.0,2353000.0,9127000.0,226000.0,8446000.0,226000.0,1648000.0,-822000.0,-394000.0,436341000.0,311953000.0,0.0,494000.0,0.0,,,,1207000.0,,139023000.0,244000.0,1130000.0,5532000.0,36000.0,3473000.0,9684000.0,864000.0,,,2858000.0,4584000.0,8585000,429383000.0,32416000.0,1858000.0,385000.0,35000.0,-41000.0,6211000,340000.0,,2000000.0,19417000,8169000.0,780000.0,14635000.0,539678000.0,19328000.0,7853000.0,-110295000.0,-8247000.0,,,,,
2017-03-31,122277000.0,2976000.0,-17000.0,0.34,81533000.0,458485000.0,6446000.0,,3756000.0,9591000.0,275046000.0,1612000.0,3086000,3086000,,652000.0,70234000.0,9204000.0,-7655000.0,-2084000.0,3086000,209000.0,2319000.0,9145000.0,209000.0,30218000.0,209000.0,1557000.0,2722000.0,2450000.0,446304000.0,318012000.0,0.0,-48000.0,0.0,,,,1615000.0,,140473000.0,226000.0,-1191000.0,4341000.0,9000.0,3513000.0,9599000.0,901000.0,0.34,,-3528000.0,5181000.0,9057000,434647000.0,33418000.0,2095000.0,414000.0,34000.0,-47000.0,6086000,-2476000.0,9135000.0,1237000.0,19190000,7925000.0,3485000.0,12181000.0,547287000.0,42966000.0,10114000.0,-112640000.0,-7664000.0,,,,,
2017-06-30,126523000.0,3047000.0,94000.0,0.35,81262000.0,466633000.0,7069000.0,,4124000.0,10250000.0,279884000.0,1605000.0,3251000,3251000,,-214000.0,71142000.0,9235000.0,-9470000.0,-2121000.0,3251000,303000.0,2329000.0,9183000.0,303000.0,31525000.0,303000.0,1525000.0,4289000.0,-3759000.0,453726000.0,324094000.0,0.0,7000.0,0.0,,,,-615000.0,,142539000.0,209000.0,-937000.0,3404000.0,6000.0,3499000.0,10252000.0,927000.0,0.35,,1036000.0,5014000.0,8868000,442187000.0,34548000.0,1763000.0,643000.0,293000.0,-52000.0,6753000,3847000.0,9163000.0,908000.0,20502000,7844000.0,-1012000.0,12907000.0,557153000.0,44210000.0,5717000.0,-114966000.0,-9476000.0,,,,,
2017-09-30,129744000.0,2709000.0,-53000.0,0.43,105860000.0,479463000.0,7524000.0,,4878000.0,10806000.0,311647000.0,1445000.0,3942000,3942000,,21000.0,75208000.0,9286000.0,-11088000.0,-2128000.0,3942000,250000.0,2376000.0,9193000.0,250000.0,7640000.0,250000.0,1533000.0,2506000.0,-1383000.0,463070000.0,334879000.0,0.0,160000.0,0.0,,,,-449000.0,,144584000.0,303000.0,2357000.0,5761000.0,56000.0,3550000.0,11550000.0,951000.0,0.42,,713000.0,6488000.0,10398000,451684000.0,36362000.0,2546000.0,183000.0,48000.0,-56000.0,8000000,1274000.0,9191000.0,4066000.0,22356000,8200000.0,-615000.0,16393000.0,567359000.0,23232000.0,9761000.0,-115675000.0,-11144000.0,,,,,
2017-12-31,136083000.0,2688000.0,702000.0,,105587000.0,494639000.0,5487000.0,,4693000.0,10405000.0,319534000.0,1519000.0,3704000,3704000,,101000.0,54663000.0,,-12794000.0,-2163000.0,3704000,952000.0,2531000.0,9215000.0,952000.0,10954000.0,952000.0,1563000.0,2108000.0,-2623000.0,475654000.0,347995000.0,0.0,-74000.0,0.0,,,,-738000.0,,146644000.0,250000.0,3092000.0,8853000.0,16000.0,3725000.0,9783000.0,969000.0,,,413000.0,4596000.0,8690000,464384000.0,37903000.0,892000.0,471000.0,48000.0,-72000.0,6058000,3309000.0,,1995000.0,20188000,7797000.0,1981000.0,18985000.0,581940000.0,28461000.0,10187000.0,-117556000.0,-12810000.0,,,,,
2018-03-31,135982000.0,4054000.0,-659000.0,0.38,105179000.0,497125000.0,8073000.0,,1792000.0,9746000.0,318434000.0,1417000.0,334000,334000,,1006000.0,54071000.0,9281000.0,-9869000.0,-2168000.0,3478000,293000.0,2568000.0,9230000.0,293000.0,19123000.0,293000.0,4643000.0,679000.0,-4012000.0,482752000.0,348731000.0,,102000.0,,,,,824000.0,,148394000.0,952000.0,-4177000.0,2982000.0,10000.0,3850000.0,9160000.0,992000.0,0.37,,-398000.0,1673000.0,8884000,471270000.0,39213000.0,1339000.0,393000.0,47000.0,-56000.0,5310000,3343000.0,9223000.0,-592000.0,18906000,7685000.0,422000.0,14373000.0,471978000.0,30297000.0,5867000.0,-708000.0,-9879000.0,,,,,
2018-06-30,139244000.0,4813000.0,-77000.0,0.43,104904000.0,508985000.0,10060000.0,,4915000.0,9709000.0,321476000.0,1425000.0,3926000,3926000,,188000.0,54177000.0,9293000.0,-13095000.0,-2205000.0,3926000,216000.0,2541000.0,9241000.0,216000.0,20791000.0,216000.0,1501000.0,3491000.0,-6318000.0,492945000.0,360808000.0,,-8000.0,,,,,-1685000.0,,148177000.0,293000.0,443000.0,5119000.0,20000.0,3726000.0,10529000.0,1014000.0,0.42,,-270000.0,5490000.0,9532000,481563000.0,38728000.0,1564000.0,219000.0,48000.0,-130000.0,6803000,6221000.0,9237000.0,106000.0,20238000,7433000.0,306000.0,16040000.0,604179000.0,39332000.0,6797000.0,-122616000.0,-13115000.0,,,,,
2018-09-30,141674000.0,6688000.0,17000.0,0.42,111826000.0,520663000.0,9008000.0,,4657000.0,11068000.0,333404000.0,1289000.0,3929000,3929000,,233000.0,55977000.0,9299000.0,-11951000.0,-2206000.0,3929000,233000.0,2514000.0,9246000.0,233000.0,16892000.0,233000.0,1548000.0,2580000.0,-3563000.0,502299000.0,370578000.0,,136000.0,,,,,1068000.0,,150085000.0,216000.0,54000.0,5173000.0,14000.0,3778000.0,10856000.0,1029000.0,0.42,,-403000.0,5763000.0,9825000,491001000.0,40417000.0,1834000.0,170000.0,49000.0,-101000.0,7078000,3566000.0,9244000.0,1800000.0,21924000,7114000.0,211000.0,18364000.0,616272000.0,37174000.0,8402000.0,-125271000.0,-11965000.0,,,,,
2018-12-31,144611000.0,6030000.0,60000.0,,115862000.0,529830000.0,5585000.0,,4686000.0,10686000.0,338848000.0,1459000.0,2945000,2945000,,148000.0,55562000.0,,-14089000.0,-2240000.0,2945000,293000.0,2665000.0,9250000.0,293000.0,17667000.0,293000.0,1704000.0,3329000.0,-6019000.0,513712000.0,376579000.0,,-170000.0,,,,,-294000.0,,153251000.0,233000.0,3014000.0,8187000.0,5000.0,3902000.0,8657000.0,1044000.0,,,-273000.0,3199000.0,7568000,502527000.0,43362000.0,254000.0,174000.0,48000.0,-140000.0,4755000,6074000.0,,-415000.0,19343000,,2972000.0,16118000.0,629375000.0,37731000.0,8075000.0,-126848000.0,-14094000.0,,,,,
2019-03-31,144924000.0,6696000.0,-28000.0,0.39,115352000.0,533790000.0,7197000.0,,5776000.0,9888000.0,338257000.0,1564000.0,3590000,3590000,,1026000.0,54794000.0,9314000.0,-9084000.0,-2241000.0,3590000,265000.0,2715000.0,9268000.0,265000.0,20438000.0,265000.0,1720000.0,1000000.0,-1457000.0,520556000.0,378748000.0,499000.0,-105000.0,,1292000.0,,,1184000.0,,155042000.0,293000.0,-3324000.0,4863000.0,14000.0,4034000.0,9498000.0,1057000.0,0.39,,-408000.0,4770000.0,9205000,509131000.0,44711000.0,1180000.0,395000.0,47000.0,-145000.0,5464000,1415000.0,9258000.0,-768000.0,19386000,,2202000.0,13234000.0,638803000.0,40491000.0,7641000.0,-129672000.0,-9098000.0,,,,,
2019-06-30,148331000.0,2477000.0,-80000.0,0.41,114982000.0,538503000.0,4555000.0,,4305000.0,10028000.0,340251000.0,1300000.0,3778000,3778000,,208000.0,53872000.0,9324000.0,-9037000.0,-2281000.0,3778000,185000.0,2723000.0,9279000.0,185000.0,27533000.0,185000.0,1750000.0,2975000.0,-7724000.0,527790000.0,384000000.0,,264000.0,,899000.0,,,2420000.0,,154503000.0,265000.0,-451000.0,4412000.0,22000.0,3979000.0,10624000.0,1063000.0,0.41,,-363000.0,5103000.0,9577000,516473000.0,43926000.0,1325000.0,203000.0,43000.0,-166000.0,6645000,7622000.0,9276000.0,-922000.0,20652000,,-4121000.0,10713000.0,648653000.0,43749000.0,1335000.0,-132180000.0,-9059000.0,,,,,
2019-09-30,150599000.0,3969000.0,273000.0,0.48,114558000.0,548937000.0,6647000.0,,3790000.0,11333000.0,341787000.0,1275000.0,4458000,4458000,,493000.0,53719000.0,9329000.0,-9180000.0,-2282000.0,4458000,458000.0,2679000.0,9284000.0,458000.0,33364000.0,458000.0,1765000.0,1927000.0,-4999000.0,534082000.0,392034000.0,,25000.0,,732000.0,,,-2092000.0,,156903000.0,185000.0,538000.0,4950000.0,7000.0,3988000.0,11216000.0,1074000.0,0.48,,-587000.0,5956000.0,10400000,522944000.0,46067000.0,1498000.0,213000.0,46000.0,-338000.0,7228000,5265000.0,9283000.0,-153000.0,22549000,,-2504000.0,14855000.0,658034000.0,50247000.0,4188000.0,-135090000.0,-9187000.0,,,,,
