date,quarterlyDilutedEPS,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,quarterlyOtherIntangibleAssets,quarterlySaleOfInvestment,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyStockBasedCompensation,quarterlyBasicAverageShares,quarterlyEbitda,quarterlyCapitalExpenditure,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyGrossPPE,quarterlyRepurchaseOfCapitalStock,quarterlyIncomeTaxPayable,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyOperatingCashFlow,quarterlyResearchAndDevelopment,quarterlyChangeInCashSupplementalAsReported,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyNetPPE,quarterlyOtherCurrentLiabilities,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,quarterlyLongTermDebt,quarterlyTotalAssets,quarterlyFreeCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentLiabilities,quarterlyBasicEPS,quarterlyPurchaseOfInvestment,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyGrossProfit,quarterlyInventory,quarterlyInvestmentsAndAdvances,quarterlyOtherIncomeExpense,quarterlyOperatingExpense,quarterlyCashDividendsPaid,quarterlyDilutedAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyChangesInAccountReceivables
2011-06-30,1.53,5298400000.0,-16829000.0,,971093000.0,,748588000.0,332662000.0,-13000.0,1921326000.0,1158037000.0,0.0,,-198411000.0,18482000.0,218966000.0,609665000,-151878000.0,2014081000,471707000,-3721208000.0,-252763000.0,6938331000.0,-215037000.0,,1657926000.0,5073133000.0,460641000.0,0.0,465635000.0,115748000.0,409449000.0,400000.0,-29614000.0,-13970000.0,39267000.0,763289000.0,9422074000.0,122531000.0,3217123000.0,0.0,867778000.0,1250195000.0,,951980000.0,5547686000.0,2484953000.0,10620819000.0,313757000.0,338110000,343058000.0,474646000.0,126813000.0,3664493000.0,0.0,1.57,,1158037000.0,193000000.0,239784000.0,22211000.0,5322419000.0,16067000.0,275233000.0,343058000.0,491692000.0,1062101000.0,1331103000.0,,-363000.0,590394000.0,-89871000.0,223567000.0,,,,
2011-09-30,,4828175000.0,-21829000.0,,1115169000.0,,1158037000.0,332662000.0,34243000.0,1563313000.0,1175282000.0,0.0,304836000.0,-670000000.0,1161000.0,,573223000,-225971000.0,2050795000,438157000,-3669012000.0,-306129000.0,6880209000.0,-227173000.0,11038000.0,1823228000.0,4668331000.0,419010000.0,-287111000.0,542697000.0,126055000.0,17245000.0,2617000.0,61413000.0,19600000.0,6885000.0,388031000.0,9633584000.0,117607000.0,3211197000.0,0.0,991121000.0,1228637000.0,795224000.0,999352000.0,5762097000.0,2484665000.0,10430428000.0,316726000.0,301403000,299979000.0,487231000.0,131879000.0,3779025000.0,0.0,,,1175282000.0,-208426000.0,234932000.0,22334000.0,5602253000.0,1989000.0,225877000.0,299979000.0,444610000.0,1051443000.0,1244972000.0,,1272000.0,613286000.0,-88462000.0,,,,,
2011-12-31,1.21,4727554000.0,-25776000.0,,1107139000.0,,1175282000.0,332662000.0,-31454000.0,2693691000.0,2196278000.0,0.0,,-572554000.0,34355000.0,214300000.0,509250000,-116156000.0,1887645000,358569000,-3708295000.0,959167000.0,6920607000.0,-399873000.0,,1606374000.0,5694144000.0,344254000.0,0.0,314558000.0,113936000.0,1020996000.0,29171000.0,-81891000.0,6318000.0,-4994000.0,497413000.0,9799928000.0,81244000.0,3212312000.0,0.0,992736000.0,1139081000.0,,926182000.0,5719219000.0,3972194000.0,11413363000.0,198402000.0,263010000,262985000.0,488958000.0,135618000.0,5079435000.0,0.0,1.23,-109982000.0,2196278000.0,-252027000.0,203894000.0,29378000.0,6685809000.0,3736000.0,329642000.0,262985000.0,407032000.0,961463000.0,1261730000.0,,-385000.0,602894000.0,-96154000.0,217634000.0,,,,
2012-03-31,1.39,4476288000.0,-27094000.0,,1136842000.0,,2196278000.0,332662000.0,-7846000.0,2112059000.0,1839490000.0,0.0,,-453392000.0,19271000.0,206426000.0,427773000,-128213000.0,1990818000,406438000,-3807336000.0,-681656000.0,7081458000.0,-600134000.0,,1621489000.0,5300585000.0,392633000.0,-50891000.0,293093000.0,118528000.0,-356788000.0,-10292000.0,-149335000.0,-820000.0,12699000.0,272569000.0,9998883000.0,102085000.0,3274122000.0,0.0,1032493000.0,1237850000.0,,970832000.0,5894807000.0,3964143000.0,11195392000.0,164880000.0,290548000,291033000.0,495020000.0,130263000.0,5097615000.0,0.0,1.41,,1839490000.0,26018000.0,206330000.0,35140000.0,6719104000.0,3640000.0,347137000.0,291033000.0,451350000.0,1019986000.0,1320580000.0,,4657000.0,613548000.0,-92068000.0,209803000.0,,,,
2012-06-30,1.59,4234504000.0,-17670000.0,,1110495000.0,,1839490000.0,332662000.0,-3037000.0,2188454000.0,1658719000.0,131591000.0,,-705657000.0,18063000.0,202015000.0,571068000,-120337000.0,1980530000,449018000,-3676200000.0,-333864000.0,6826175000.0,-250004000.0,,1889669000.0,5284715000.0,418541000.0,0.0,582873000.0,114987000.0,-180771000.0,-24553000.0,113407000.0,3293000.0,5733000.0,529735000.0,10233693000.0,106960000.0,3149975000.0,0.0,1016576000.0,1160344000.0,,947395000.0,5740149000.0,3760642000.0,11024864000.0,462536000.0,311581000,326866000.0,469130000.0,117678000.0,4900691000.0,0.0,1.62,,1658719000.0,-422161000.0,410737000.0,34849000.0,6790360000.0,1372000.0,350150000.0,326866000.0,463103000.0,1033135000.0,1239118000.0,,-1881000.0,584117000.0,-92038000.0,205290000.0,,,,
2012-09-30,1.43,4135889000.0,-28666000.0,,1158866000.0,,1658719000.0,332662000.0,-9000.0,2180731000.0,1671165000.0,135857000.0,350455000.0,-801811000.0,17356000.0,199072000.0,397191000,-188938000.0,1967171000,388780000,-3742117000.0,-313819000.0,7046045000.0,-249989000.0,3882000.0,1978055000.0,5322071000.0,361899000.0,-52533000.0,569704000.0,127787000.0,12446000.0,27821000.0,114342000.0,-5180000.0,21613000.0,509566000.0,10435378000.0,87621000.0,3303928000.0,0.0,1076077000.0,1249549000.0,1218576000.0,966345000.0,6038838000.0,3761112000.0,11360909000.0,380766000.0,274278000,289043000.0,484259000.0,127379000.0,5246965000.0,0.0,1.45,20219000.0,1671165000.0,-251942000.0,405142000.0,35292000.0,7225020000.0,6106000.0,261705000.0,289043000.0,499967000.0,1000826000.0,1240679000.0,,-3543000.0,612046000.0,-87351000.0,202439000.0,,,,
2012-12-31,3.13,4469469000.0,-24988000.0,,1224409000.0,,1671165000.0,332662000.0,-10000.0,2512112000.0,1917472000.0,0.0,,-746497000.0,36835000.0,196427000.0,400725000,-95219000.0,1900192000,392089000,-3815625000.0,-378817000.0,7132403000.0,-299999000.0,,2003782000.0,5477472000.0,365696000.0,-123738000.0,233450000.0,118162000.0,246307000.0,-10005000.0,-103426000.0,12115000.0,8992000.0,594640000.0,10963549000.0,95447000.0,3316778000.0,0.0,1097691000.0,1167722000.0,,894063000.0,6151965000.0,3761592000.0,11629437000.0,138231000.0,270249000,625436000.0,495878000.0,128833000.0,5156186000.0,0.0,3.18,-85625000.0,1917472000.0,391028000.0,408243000.0,35029000.0,7159968000.0,4896000.0,290703000.0,625436000.0,513087000.0,1006129000.0,1359822000.0,,714000.0,614040000.0,-96841000.0,199570000.0,,,,
2013-03-31,1.39,4588782000.0,-28016000.0,,1222607000.0,,1917472000.0,332662000.0,-5000.0,2420705000.0,2023860000.0,0.0,,-803069000.0,21428000.0,194609000.0,395203000,-134559000.0,2000375000,381132000,-3853416000.0,-121263000.0,7168380000.0,-56486000.0,,1878039000.0,5499998000.0,360471000.0,-14487000.0,209454000.0,122377000.0,106388000.0,9108000.0,-160517000.0,13251000.0,26512000.0,396845000.0,11142597000.0,84351000.0,3314964000.0,0.0,1099682000.0,1220014000.0,,982256000.0,6129925000.0,3762077000.0,11629923000.0,74895000.0,276120000,275637000.0,514610000.0,136644000.0,5163102000.0,0.0,1.42,,2023860000.0,23635000.0,407436000.0,34732000.0,7041141000.0,9240000.0,287590000.0,275637000.0,492672000.0,1018119000.0,1391825000.0,,2253000.0,636987000.0,-96572000.0,198143000.0,,,,
2013-06-30,1.52,4716520000.0,-18932000.0,,1202792000.0,41038000.0,2023860000.0,332662000.0,-3000.0,2299204000.0,1962086000.0,0.0,,-864152000.0,20478000.0,194879000.0,413636000,-158408000.0,2052664000,404555000,-3887342000.0,-330071000.0,7239004000.0,-50000000.0,,1692817000.0,5434511000.0,379063000.0,1954000.0,392983000.0,121116000.0,-61774000.0,-28095000.0,35328000.0,-29062000.0,9962000.0,337118000.0,11347943000.0,87185000.0,3351662000.0,0.0,1092337000.0,1254595000.0,,992673000.0,6152536000.0,3762567000.0,11587047000.0,234575000.0,291878000,301550000.0,534320000.0,138204000.0,5177710000.0,0.0,1.55,,1962086000.0,-118535000.0,207432000.0,34573000.0,6870527000.0,5991000.0,299661000.0,301550000.0,505745000.0,1059991000.0,1409108000.0,,2809000.0,655436000.0,-96192000.0,198719000.0,,,,
2013-09-30,0.46,5042000000.0,-26064000.0,,1206000000.0,,1962086000.0,333000000.0,18000.0,2608000000.0,1890000000.0,0.0,333000000.0,-516000000.0,21259000.0,194697000.0,94000000,-199814000.0,2101000000,77000000,-3961000000.0,-137849000.0,7437000000.0,-43515000.0,19000000.0,2130000000.0,5873000000.0,60000000.0,271000.0,671113000.0,133000000.0,-71921000.0,64992000.0,388615000.0,2696000.0,-1466000.0,718000000.0,11342000000.0,-31000000.0,3476000000.0,0.0,1109000000.0,1240000000.0,1571000000.0,1014000000.0,6278000000.0,3763000000.0,12149000000.0,471299000.0,91000000,91000000.0,877000000.0,142319000.0,4976000000.0,0.0,0.46,,1890000000.0,-607128000.0,207000000.0,34000000.0,7106000000.0,2873000.0,408000000.0,91000000.0,487000000.0,1087000000.0,1402000000.0,,3000000.0,1010000000.0,-96395000.0,198628000.0,,,,
2013-12-31,1.37,5079000000.0,-24000000.0,,1189000000.0,,1890000000.0,333000000.0,,2513000000.0,1679000000.0,0.0,,-500000000.0,42000000.0,194203000.0,393000000,-118000000.0,2015000000,378000000,-4046000000.0,-298000000.0,7541000000.0,-189000000.0,,1997000000.0,5743000000.0,359000000.0,0.0,355000000.0,126000000.0,-211000000.0,-13000000.0,-75000000.0,17000000.0,-13000000.0,834000000.0,11507000000.0,88000000.0,3495000000.0,0.0,1105000000.0,1113000000.0,,980000000.0,6291000000.0,3764000000.0,12035000000.0,237000000.0,271000000,271000000.0,531000000.0,142000000.0,4960000000.0,0.0,1.4,-125000000.0,1679000000.0,-267000000.0,205000000.0,34000000.0,6957000000.0,13000000.0,416000000.0,271000000.0,502000000.0,1035000000.0,1467000000.0,,1000000.0,657000000.0,-106000000.0,198110000.0,,,,
2014-03-31,1.45,5315000000.0,-16000000.0,,1185000000.0,,1679000000.0,333000000.0,,2626000000.0,1731000000.0,0.0,,-455000000.0,25000000.0,193609000.0,396000000,-127000000.0,2072000000,381000000,-4120000000.0,-123000000.0,7632000000.0,-24000000.0,,2016000000.0,5946000000.0,363000000.0,-40000000.0,411000000.0,147000000.0,52000000.0,-11000000.0,-38000000.0,8000000.0,3000000.0,895000000.0,11689000000.0,76000000.0,3512000000.0,0.0,1124000000.0,1130000000.0,,1019000000.0,6304000000.0,3764000000.0,12250000000.0,284000000.0,287000000,287000000.0,525000000.0,130000000.0,4919000000.0,0.0,1.48,-48000000.0,1731000000.0,-231000000.0,202000000.0,33000000.0,6935000000.0,5000000.0,427000000.0,287000000.0,483000000.0,1053000000.0,1512000000.0,,5000000.0,672000000.0,-105000000.0,197488000.0,,,,
2014-06-30,1.65,5378000000.0,-26000000.0,,1160000000.0,,1731000000.0,333000000.0,,2639000000.0,1661000000.0,0.0,,-457000000.0,24000000.0,193054000.0,456000000,-135000000.0,2157000000,446000000,-4191000000.0,-279000000.0,7742000000.0,-187000000.0,,2093000000.0,6045000000.0,423000000.0,0.0,441000000.0,137000000.0,-70000000.0,-29000000.0,-1000000.0,2000000.0,3000000.0,978000000.0,11909000000.0,97000000.0,3551000000.0,0.0,1116000000.0,1204000000.0,,1046000000.0,6329000000.0,3768000000.0,12374000000.0,306000000.0,326000000,326000000.0,528000000.0,141000000.0,4903000000.0,0.0,1.69,-71000000.0,1661000000.0,-232000000.0,205000000.0,33000000.0,6996000000.0,7000000.0,432000000.0,326000000.0,502000000.0,1111000000.0,1553000000.0,,-2000000.0,665000000.0,-105000000.0,197005000.0,,,,
2014-09-30,1.53,5053000000.0,-18000000.0,,1126000000.0,,1661000000.0,333000000.0,,2745000000.0,1861000000.0,0.0,401000000.0,-1001000000.0,22000000.0,192332000.0,412000000,-273000000.0,2202000000,402000000,-4160000000.0,-107000000.0,7765000000.0,-9000000.0,26000000.0,2235000000.0,6131000000.0,376000000.0,0.0,537000000.0,140000000.0,200000000.0,21000000.0,-3000000.0,35000000.0,-2000000.0,884000000.0,12105000000.0,76000000.0,3605000000.0,1000000.0,1090000000.0,1187000000.0,1604000000.0,1099000000.0,6318000000.0,3768000000.0,12447000000.0,264000000.0,301000000,301000000.0,561000000.0,149000000.0,5159000000.0,-1000000.0,1.56,73000000.0,1861000000.0,-218000000.0,203000000.0,36000000.0,7394000000.0,2000000.0,383000000.0,301000000.0,497000000.0,1103000000.0,1495000000.0,,1000000.0,701000000.0,-105000000.0,196460000.0,,,,
2014-12-31,1.2,5069000000.0,-30000000.0,,1181000000.0,618000000.0,1861000000.0,333000000.0,,8784000000.0,8540000000.0,0.0,,-1139000000.0,48000000.0,192844000.0,361000000,-114000000.0,2051000000,372000000,-4193000000.0,6033000000.0,7758000000.0,0.0,,2081000000.0,12111000000.0,285000000.0,-106000000.0,286000000.0,129000000.0,6679000000.0,-2000000.0,-109000000.0,-6000000.0,-45000000.0,244000000.0,12224000000.0,50000000.0,3565000000.0,1000000.0,1140000000.0,1031000000.0,,1006000000.0,6392000000.0,9940000000.0,18503000000.0,172000000.0,235000000,236000000.0,544000000.0,139000000.0,11354000000.0,-1000000.0,1.22,,8540000000.0,368000000.0,202000000.0,76000000.0,13435000000.0,31000000.0,432000000.0,236000000.0,506000000.0,1045000000.0,1512000000.0,,-21000000.0,673000000.0,-116000000.0,197000000.0,,,,
2015-03-31,1.08,7159000000.0,-36000000.0,,7903000000.0,195000000.0,8540000000.0,333000000.0,,2129000000.0,1912000000.0,1000000.0,,-1623000000.0,44000000.0,196085000.0,316000000,-155000000.0,2051000000,406000000,-4138000000.0,1360000000.0,8130000000.0,0.0,,4497000000.0,6996000000.0,225000000.0,-8201000000.0,227000000.0,129000000.0,-6628000000.0,-11000000.0,-146000000.0,-31000000.0,-34000000.0,217000000.0,12324000000.0,9000000.0,3992000000.0,0.0,7663000000.0,1572000000.0,,1005000000.0,21298000000.0,12128000000.0,28293000000.0,72000000.0,216000000,216000000.0,511000000.0,138000000.0,16637000000.0,0.0,1.1,,1912000000.0,-8197000000.0,1710000000.0,91000000.0,21134000000.0,8000000.0,3513000000.0,216000000.0,696000000.0,1046000000.0,2278000000.0,1044000000.0,-98000000.0,640000000.0,-116000000.0,199938000.0,,,,
2015-06-30,0.29,7253000000.0,-27000000.0,,7510000000.0,24000000.0,1912000000.0,333000000.0,-1000000.0,1718000000.0,1559000000.0,-1000000.0,,-1535000000.0,46000000.0,210175000.0,443000000,-144000000.0,3120000000,246000000,-4236000000.0,-726000000.0,8283000000.0,0.0,,4517000000.0,6303000000.0,39000000.0,-27000000.0,539000000.0,178000000.0,-353000000.0,-124000000.0,213000000.0,23000000.0,49000000.0,159000000.0,12260000000.0,-23000000.0,4047000000.0,0.0,7464000000.0,1645000000.0,,1932000000.0,20777000000.0,11367000000.0,27079000000.0,395000000.0,62000000,62000000.0,764000000.0,299000000.0,15309000000.0,-1000000.0,0.3,,1559000000.0,-174000000.0,1804000000.0,105000000.0,19826000000.0,9000000.0,2936000000.0,62000000.0,674000000.0,1188000000.0,2020000000.0,1082000000.0,-103000000.0,942000000.0,-126000000.0,214928000.0,,,,
2015-09-30,0.84,7165000000.0,-18000000.0,,7387000000.0,3000000.0,1559000000.0,333000000.0,-3000000.0,1519000000.0,1424000000.0,-1000000.0,631000000.0,-1738000000.0,28000000.0,210985000.0,289000000,-220000000.0,3059000000,477000000,-4217000000.0,-476000000.0,8277000000.0,-27000000.0,33000000.0,4386000000.0,6045000000.0,190000000.0,-80000000.0,677000000.0,196000000.0,-134000000.0,-199000000.0,316000000.0,25000000.0,3000000.0,95000000.0,12314000000.0,9000000.0,4060000000.0,-1000000.0,7537000000.0,1618000000.0,2271000000.0,1630000000.0,20775000000.0,11370000000.0,26820000000.0,457000000.0,181000000,181000000.0,756000000.0,315000000.0,15270000000.0,0.0,0.86,,1424000000.0,-315000000.0,1452000000.0,99000000.0,19656000000.0,-1000000.0,2767000000.0,181000000.0,673000000.0,1429000000.0,1959000000.0,1118000000.0,-184000000.0,952000000.0,-127000000.0,215719000.0,,,,
2015-12-31,1.06,7223000000.0,-18000000.0,,7218000000.0,14000000.0,1424000000.0,333000000.0,,1629000000.0,1583000000.0,36000000.0,,-1840000000.0,76000000.0,211689000.0,363000000,-141000000.0,2986000000,473000000,-4284000000.0,-145000000.0,8241000000.0,,,4529000000.0,5641000000.0,266000000.0,0.0,463000000.0,187000000.0,158000000.0,-29000000.0,-237000000.0,114000000.0,-49000000.0,46000000.0,12402000000.0,37000000.0,3957000000.0,0.0,7372000000.0,1513000000.0,,1578000000.0,20406000000.0,10858000000.0,26046000000.0,322000000.0,229000000,229000000.0,748000000.0,289000000.0,14294000000.0,0.0,1.08,,1583000000.0,-145000000.0,1951000000.0,97000000.0,18823000000.0,44000000.0,2286000000.0,229000000.0,727000000.0,1408000000.0,1985000000.0,1132000000.0,-115000000.0,935000000.0,-140000000.0,216294000.0,,,,
2016-03-31,1.56,7666000000.0,-4000000.0,,6877000000.0,-4000000.0,1583000000.0,333000000.0,,2022000000.0,1696000000.0,1000000.0,,-1647000000.0,43000000.0,212469000.0,475000000,-128000000.0,3067000000,569000000,-4390000000.0,-430000000.0,8169000000.0,,,4380000000.0,6612000000.0,376000000.0,0.0,556000000.0,182000000.0,114000000.0,-83000000.0,43000000.0,-84000000.0,4000000.0,326000000.0,12600000000.0,38000000.0,3779000000.0,202000000.0,7448000000.0,1574000000.0,,1584000000.0,19624000000.0,10864000000.0,26236000000.0,428000000.0,338000000,338000000.0,732000000.0,280000000.0,14190000000.0,-1000000.0,1.59,,1696000000.0,-25000000.0,1651000000.0,99000000.0,18570000000.0,6000000.0,2181000000.0,338000000.0,694000000.0,1483000000.0,1846000000.0,826000000.0,-98000000.0,914000000.0,-140000000.0,216538000.0,,,,
2016-06-30,1.8,8033000000.0,-42000000.0,,6745000000.0,2000000.0,1696000000.0,333000000.0,-750000000.0,2046000000.0,1686000000.0,1000000.0,,-1605000000.0,39000000.0,213083000.0,791000000,-155000000.0,3198000000,612000000,-4469000000.0,-701000000.0,8282000000.0,,,4219000000.0,6534000000.0,422000000.0,0.0,836000000.0,207000000.0,-10000000.0,-38000000.0,145000000.0,4000000.0,16000000.0,360000000.0,12850000000.0,32000000.0,3813000000.0,196000000.0,7425000000.0,1618000000.0,,1651000000.0,19480000000.0,10561000000.0,26016000000.0,681000000.0,390000000,390000000.0,728000000.0,272000000.0,13764000000.0,-1000000.0,1.83,,1686000000.0,-148000000.0,1351000000.0,97000000.0,17983000000.0,25000000.0,2045000000.0,390000000.0,712000000.0,1547000000.0,1835000000.0,785000000.0,-97000000.0,935000000.0,-141000000.0,217372000.0,,,,
2016-09-30,0.09,7634000000.0,-44000000.0,,6351000000.0,,1686000000.0,333000000.0,-1000000.0,1907000000.0,1541000000.0,1000000.0,665000000.0,-1929000000.0,38000000.0,213571000.0,104000000,-294000000.0,3231000000,503000000,-4518000000.0,-484000000.0,8419000000.0,,274000000.0,4400000000.0,6367000000.0,9000000.0,,704000000.0,253000000.0,-145000000.0,-276000000.0,448000000.0,298000000.0,-3000000.0,366000000.0,12727000000.0,-10000000.0,3901000000.0,189000000.0,7419000000.0,1618000000.0,2271000000.0,1679000000.0,19220000000.0,10550000000.0,25586000000.0,410000000.0,19000000,19000000.0,796000000.0,273000000.0,13553000000.0,0.0,0.09,,1541000000.0,-351000000.0,1001000000.0,95000000.0,17953000000.0,10000000.0,1684000000.0,19000000.0,753000000.0,1552000000.0,1719000000.0,796000000.0,-406000000.0,1049000000.0,-141000000.0,217916000.0,,,,
2016-12-31,2.58,7583000000.0,-23000000.0,,6198000000.0,16000000.0,1541000000.0,333000000.0,-2189000000.0,1283000000.0,919000000.0,1000000.0,,-2162000000.0,61000000.0,213064000.0,1049000000,-112000000.0,2922000000,897000000,-4273000000.0,-955000000.0,8100000000.0,-220000000.0,,4570000000.0,5187000000.0,692000000.0,,316000000.0,182000000.0,-622000000.0,21000000.0,-506000000.0,-136000000.0,,364000000.0,13133000000.0,131000000.0,3827000000.0,0.0,7363000000.0,1518000000.0,,1470000000.0,19131000000.0,9043000000.0,24318000000.0,204000000.0,562000000,562000000.0,709000000.0,262000000.0,12165000000.0,1000000.0,2.64,,919000000.0,48000000.0,1974000000.0,95000000.0,16735000000.0,-144000000.0,1798000000.0,562000000.0,927000000.0,1452000000.0,1692000000.0,816000000.0,-117000000.0,555000000.0,-156000000.0,217739000.0,,,,
2017-03-31,1.58,7964000000.0,-11000000.0,,6116000000.0,10000000.0,919000000.0,333000000.0,0.0,911000000.0,548000000.0,355000000.0,,-2009000000.0,38000000.0,213583000.0,709000000,-160000000.0,2969000000,521000000,-4411000000.0,-906000000.0,8352000000.0,0.0,,4018000000.0,4891000000.0,362000000.0,,723000000.0,187000000.0,-371000000.0,-64000000.0,32000000.0,62000000.0,,363000000.0,13321000000.0,18000000.0,3941000000.0,0.0,7405000000.0,1569000000.0,,1537000000.0,19227000000.0,9082000000.0,24121000000.0,563000000.0,344000000,344000000.0,724000000.0,261000000.0,12140000000.0,0.0,1.61,,548000000.0,-203000000.0,1224000000.0,86000000.0,16158000000.0,0.0,1702000000.0,344000000.0,948000000.0,1432000000.0,1747000000.0,817000000.0,-81000000.0,911000000.0,-156000000.0,217866000.0,,,,
2017-06-30,-0.75,12586000000.0,-59000000.0,,6049000000.0,-9000000.0,548000000.0,349000000.0,-1791000000.0,13904000000.0,13852000000.0,-1000000.0,,-1923000000.0,39000000.0,220807000.0,59000000,-195000000.0,3035000000,-143000000,-4565000000.0,13293000000.0,8975000000.0,0.0,,3273000000.0,18212000000.0,-404000000.0,-118000000.0,385000000.0,186000000.0,13303000000.0,-296000000.0,-191000000.0,673000000.0,,52000000.0,12989000000.0,-271000000.0,4410000000.0,0.0,7513000000.0,1749000000.0,,1532000000.0,18953000000.0,18563000000.0,37166000000.0,190000000.0,-132000000,-132000000.0,719000000.0,279000000.0,21306000000.0,0.0,-0.75,,13852000000.0,-381000000.0,453000000.0,184000000.0,24579000000.0,-84000000.0,1406000000.0,-165000000.0,938000000.0,1503000000.0,1829000000.0,43000000.0,-97000000.0,1646000000.0,-166000000.0,220807000.0,,,,
2017-09-30,1.24,12948000000.0,-67000000.0,,5893000000.0,-4000000.0,13852000000.0,349000000.0,0.0,14216000000.0,14179000000.0,-1000000.0,797000000.0,-1723000000.0,36000000.0,228218000.0,482000000,-260000000.0,3166000000,554000000,-4752000000.0,-454000000.0,9390000000.0,0.0,176000000.0,3342000000.0,18633000000.0,326000000.0,-16000000.0,1126000000.0,221000000.0,328000000.0,103000000.0,294000000.0,35000000.0,0.0,37000000.0,13111000000.0,-1000000.0,4638000000.0,0.0,7563000000.0,1744000000.0,2166000000.0,1612000000.0,19100000000.0,18667000000.0,37734000000.0,866000000.0,327000000,327000000.0,774000000.0,286000000.0,21444000000.0,0.0,1.27,,14179000000.0,-347000000.0,203000000.0,156000000.0,24786000000.0,-7000000.0,1609000000.0,289000000.0,968000000.0,1554000000.0,1818000000.0,38000000.0,-118000000.0,1000000000.0,-199000000.0,232657000.0,,,,
2017-12-31,-0.76,21247000000.0,-61000000.0,,18678000000.0,,14179000000.0,349000000.0,0.0,1208000000.0,1124000000.0,0.0,,-1740000000.0,141000000.0,230038000.0,554000000,-178000000.0,3080000000,584000000,-4848000000.0,1939000000.0,10110000000.0,0.0,,4895000000.0,7542000000.0,105000000.0,-15013000000.0,321000000.0,192000000.0,-13055000000.0,-324000000.0,409000000.0,3000000.0,,84000000.0,12765000000.0,241000000.0,5262000000.0,-1000000.0,22699000000.0,2000000000.0,,1530000000.0,47823000000.0,22095000000.0,55363000000.0,143000000.0,-136000000,-136000000.0,774000000.0,291000000.0,29221000000.0,1000000.0,-0.76,-63000000.0,1124000000.0,-15315000000.0,703000000.0,158000000.0,34116000000.0,-102000000.0,5961000000.0,-174000000.0,1184000000.0,1550000000.0,2966000000.0,,-364000000.0,966000000.0,-210000000.0,230038000.0,,,,
2018-03-31,-0.19,21152000000.0,-77000000.0,,17000000000.0,,1124000000.0,349000000.0,-1833000000.0,1267000000.0,1251000000.0,,,-1704000000.0,66000000.0,267341000.0,744000000,-213000000.0,4222000000,286000000,-5049000000.0,-374000000.0,10460000000.0,,,4426000000.0,7512000000.0,6000000.0,-105000000.0,696000000.0,260000000.0,126000000.0,-76000000.0,293000000.0,-175000000.0,,16000000.0,12616000000.0,18000000.0,5411000000.0,,23491000000.0,2293000000.0,,2619000000.0,47061000000.0,22589000000.0,54573000000.0,483000000.0,-12000000,-12000000.0,1057000000.0,553000000.0,28995000000.0,1000000.0,-0.19,,1251000000.0,-225000000.0,202000000.0,185000000.0,33421000000.0,-53000000.0,5233000000.0,-50000000.0,1159000000.0,1603000000.0,2544000000.0,,-99000000.0,1317000000.0,-239000000.0,267341000.0,,,,
2018-06-30,2.03,21358000000.0,-8000000.0,,16642000000.0,6000000.0,1251000000.0,349000000.0,-890000000.0,1399000000.0,1384000000.0,,,-1902000000.0,54000000.0,267836000.0,1397000000,-197000000.0,4278000000,658000000,-5063000000.0,-616000000.0,10384000000.0,,,6106000000.0,7525000000.0,647000000.0,7000000.0,542000000.0,277000000.0,134000000.0,-72000000.0,-272000000.0,127000000.0,,15000000.0,12971000000.0,53000000.0,5321000000.0,-1000000.0,23505000000.0,2243000000.0,,2262000000.0,46452000000.0,20350000000.0,53977000000.0,345000000.0,594000000,594000000.0,1081000000.0,568000000.0,26514000000.0,1000000.0,2.08,,1384000000.0,242000000.0,1900000000.0,182000000.0,32620000000.0,-21000000.0,5088000000.0,556000000.0,984000000.0,2016000000.0,2562000000.0,,162000000.0,1358000000.0,-238000000.0,273925000.0,,,,
