date,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,quarterlyStockholdersEquity,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyOtherCurrentAssets,quarterlyCurrentDebt,quarterlySaleOfInvestment,quarterlyInterestExpense,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyCommonStockIssuance,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,quarterlyCapitalExpenditure,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyTaxProvision,quarterlyNetPPE,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyBasicAverageShares,quarterlyBasicEPS,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyGoodwill,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,quarterlyDilutedEPS,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyDilutedAverageShares,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyOtherIncomeExpense,quarterlyOperatingExpense,quarterlyInventory,quarterlyChangeInInventory,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyCashDividendsPaid,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,quarterlyIncomeTaxPayable
2003-10-31,1550000000.0,393000000.0,726000000.0,-59000000.0,,9862000000.0,-3000000000.0,,1322000000.0,1196000000.0,285000000.0,77000000.0,42000000.0,42000000.0,10000000.0,768000000,38000000.0,50000000.0,-375000000.0,,2542000000.0,,14425000000.0,-675000000.0,7924000000,357000000.0,-354000000.0,1621000000.0,274000000.0,11425000000.0,,,1572000000.0,0.29,,966000000,-318000000.0,126000000.0,4290000000.0,7293000000.0,6902000000.0,4523000000.0,,1503000000.0,21000000.0,452000000.0,18675000000.0,11773000000.0,198000000.0,-35000000.0,0.28,348000000.0,8813000000.0,,,2464000000.0,0.0,1616000000.0,452000000.0,452000000,3681000000.0,588000000.0,,0.0,1696000000.0,5006000000.0,-354000000.0,208000000.0,283000000.0,5460000000.0,-721000000.0,1196000000.0,-24000000.0,,,,
2004-01-31,1196000000.0,394000000.0,1636000000.0,-8000000.0,,10309000000.0,-3128000000.0,,1624000000.0,1446000000.0,289000000.0,77000000.0,-1000000.0,59000000.0,6000000.0,680000000,37000000.0,91000000.0,279000000.0,,2366000000.0,1000000.0,15073000000.0,-759000000.0,6929000000,1116000000.0,250000000.0,1590000000.0,243000000.0,11945000000.0,,,,,,890000000,357000000.0,178000000.0,4365000000.0,7677000000.0,6687000000.0,4368000000.0,,1377000000.0,30000000.0,408000000.0,19042000000.0,12355000000.0,210000000.0,-99000000.0,,410000000.0,8733000000.0,,,2258000000.0,0.0,,408000000.0,393000000,3678000000.0,657000000.0,,1000000000.0,1578000000.0,4584000000.0,390000000.0,131000000.0,335000000.0,4671000000.0,-872000000.0,1446000000.0,-23000000.0,,,,
2004-04-30,1446000000.0,392000000.0,739000000.0,6000000.0,,10506000000.0,-3128000000.0,,1991000000.0,1848000000.0,114000000.0,78000000.0,75000000.0,48000000.0,-296000000.0,787000000,24000000.0,2000000.0,515000000.0,,3484000000.0,,15436000000.0,-585000000.0,8681000000,1226000000.0,402000000.0,2143000000.0,284000000.0,12308000000.0,,,1572000000.0,0.29,-288000000.0,1000000000,641000000.0,143000000.0,4401000000.0,8108000000.0,8085000000.0,5871000000.0,,1875000000.0,46000000.0,455000000.0,20778000000.0,12693000000.0,213000000.0,-35000000.0,0.285,385000000.0,10272000000.0,,,2870000000.0,0.0,1616000000.0,455000000.0,455000000,3668000000.0,687000000.0,,0.0,2083000000.0,5713000000.0,-1129000000.0,180000000.0,166000000.0,5811000000.0,-528000000.0,1848000000.0,-24000000.0,,,,
2004-07-31,1848000000.0,386000000.0,1143000000.0,-27000000.0,,10547000000.0,-3128000000.0,,1031000000.0,840000000.0,81000000.0,34000000.0,2000000.0,45000000.0,-742000000.0,1188000000,52000000.0,46000000.0,-462000000.0,,2471000000.0,-1000000.0,15986000000.0,-785000000.0,10169000000,530000000.0,-1008000000.0,1978000000.0,439000000.0,12858000000.0,,,1552000000.0,0.455,-712000000.0,1408000000,-255000000.0,191000000.0,4452000000.0,8782000000.0,6502000000.0,4733000000.0,,1985000000.0,62000000.0,704000000.0,19732000000.0,13230000000.0,220000000.0,-43000000.0,0.445,372000000.0,9185000000.0,,,3389000000.0,0.0,1592000000.0,704000000.0,704000000,3664000000.0,726000000.0,,0.0,2201000000.0,5272000000.0,441000000.0,38000000.0,250000000.0,6780000000.0,-796000000.0,840000000.0,-30000000.0,,,,
2004-10-31,840000000.0,386000000.0,851000000.0,-11000000.0,,11085000000.0,-3128000000.0,,650000000.0,479000000.0,96000000.0,31000000.0,52000000.0,40000000.0,-16000000.0,891000000,25000000.0,27000000.0,-460000000.0,,2596000000.0,-1000000.0,16535000000.0,-746000000.0,9064000000,357000000.0,-361000000.0,2001000000.0,329000000.0,13407000000.0,,,1544000000.0,0.34,0.0,1121000000,-389000000.0,171000000.0,4518000000.0,9273000000.0,6753000000.0,4909000000.0,,1934000000.0,84000000.0,522000000.0,20512000000.0,13759000000.0,230000000.0,-30000000.0,0.33,352000000.0,9427000000.0,,,3051000000.0,0.0,1584000000.0,522000000.0,522000000,3661000000.0,773000000.0,,0.0,2160000000.0,5853000000.0,-581000000.0,54000000.0,281000000.0,6013000000.0,-702000000.0,479000000.0,-31000000.0,,,,
2005-01-31,479000000.0,387000000.0,804000000.0,18000000.0,,11535000000.0,-4099000000.0,,813000000.0,642000000.0,75000000.0,630000000.0,589000000.0,59000000.0,7000000.0,847000000,50000000.0,34000000.0,111000000.0,,2687000000.0,,18010000000.0,-811000000.0,8550000000,920000000.0,696000000.0,2016000000.0,309000000.0,13911000000.0,,,,,0.0,1104000000,109000000.0,171000000.0,3955000000.0,9634000000.0,6974000000.0,5719000000.0,,1891000000.0,159000000.0,495000000.0,21209000000.0,14235000000.0,257000000.0,-48000000.0,,324000000.0,9674000000.0,,,2990000000.0,0.0,,495000000.0,495000000,3060000000.0,736000000.0,,0.0,2143000000.0,5982000000.0,-120000000.0,9000000.0,386000000.0,5560000000.0,-231000000.0,642000000.0,-31000000.0,,,,
2005-04-30,642000000.0,387000000.0,959000000.0,-21000000.0,,12016000000.0,-4099000000.0,,1226000000.0,911000000.0,89000000.0,631000000.0,,47000000.0,-139000000.0,1006000000,35000000.0,-48000000.0,370000000.0,,3464000000.0,-1000000.0,18409000000.0,-624000000.0,9913000000,1197000000.0,269000000.0,2623000000.0,369000000.0,14310000000.0,,,1548000000.0,0.38,-135000000.0,1259000000,573000000.0,315000000.0,3968000000.0,10193000000.0,8250000000.0,6929000000.0,,2161000000.0,208000000.0,590000000.0,22913000000.0,14663000000.0,253000000.0,-160000000.0,0.37,353000000.0,10897000000.0,,,3415000000.0,0.0,1610000000.0,590000000.0,590000000,3058000000.0,702000000.0,,0.0,2409000000.0,6808000000.0,-826000000.0,18000000.0,211000000.0,6498000000.0,-789000000.0,911000000.0,-31000000.0,,,,
2005-07-31,911000000.0,390000000.0,1363000000.0,-14000000.0,,13085000000.0,-4099000000.0,,1419000000.0,1112000000.0,94000000.0,632000000.0,,39000000.0,-75000000.0,1402000000,144000000.0,3000000.0,-127000000.0,,2981000000.0,1000000.0,18881000000.0,-741000000.0,11929000000,1029000000.0,201000000.0,2357000000.0,525000000.0,14782000000.0,,,1548000000.0,0.54,-164000000.0,1654000000,288000000.0,307000000.0,3753000000.0,10984000000.0,7967000000.0,6299000000.0,,2388000000.0,252000000.0,838000000.0,23137000000.0,15170000000.0,252000000.0,-27000000.0,0.525,388000000.0,10052000000.0,,,4037000000.0,0.0,1606000000.0,838000000.0,838000000,2810000000.0,691000000.0,,0.0,2635000000.0,6340000000.0,468000000.0,19000000.0,329000000.0,7892000000.0,-753000000.0,1112000000.0,-47000000.0,,,,
2005-10-31,1112000000.0,390000000.0,1055000000.0,1000000.0,,13601000000.0,-4099000000.0,,2309000000.0,1445000000.0,177000000.0,632000000.0,1085000000.0,36000000.0,773000000.0,1091000000,36000000.0,73000000.0,113000000.0,,3198000000.0,,19509000000.0,-912000000.0,10592000000,1134000000.0,445000000.0,2525000000.0,406000000.0,15410000000.0,,,1560000000.0,0.415,-196000000.0,1357000000,222000000.0,864000000.0,4784000000.0,11586000000.0,9198000000.0,6724000000.0,,2247000000.0,290000000.0,649000000.0,25109000000.0,15911000000.0,266000000.0,-1643000000.0,0.405,501000000.0,11508000000.0,,,3595000000.0,0.0,1608000000.0,649000000.0,649000000,3749000000.0,745000000.0,,0.0,2504000000.0,6613000000.0,-273000000.0,23000000.0,369000000.0,6997000000.0,-1462000000.0,1445000000.0,-47000000.0,,,,
2006-01-31,1445000000.0,392000000.0,1129000000.0,4000000.0,,14339000000.0,-5065000000.0,,876000000.0,423000000.0,104000000.0,32000000.0,764000000.0,81000000.0,-834000000.0,1165000000,75000000.0,-61000000.0,-469000000.0,,2832000000.0,1000000.0,21419000000.0,-1102000000.0,10808000000,482000000.0,-1022000000.0,1835000000.0,435000000.0,16354000000.0,,,,,-279000000.0,1445000000,-620000000.0,453000000.0,4511000000.0,12234000000.0,7831000000.0,5832000000.0,,2360000000.0,277000000.0,694000000.0,24682000000.0,16851000000.0,280000000.0,-353000000.0,,497000000.0,10343000000.0,,,3753000000.0,0.0,,694000000.0,694000000,3499000000.0,735000000.0,709000000.0,0.0,2588000000.0,6706000000.0,-164000000.0,18000000.0,424000000.0,7055000000.0,-670000000.0,423000000.0,-46000000.0,,,,
2006-04-30,423000000.0,389000000.0,1368000000.0,-3000000.0,,14581000000.0,-5065000000.0,,1657000000.0,1140000000.0,119000000.0,33000000.0,169000000.0,35000000.0,-618000000.0,1403000000,33000000.0,-38000000.0,998000000.0,,4553000000.0,2000000.0,21825000000.0,-732000000.0,11921000000,2110000000.0,717000000.0,2228000000.0,527000000.0,16760000000.0,,11000000.0,1556000000.0,0.54,-600000000.0,1693000000,1378000000.0,517000000.0,4467000000.0,12985000000.0,9788000000.0,7980000000.0,,2492000000.0,304000000.0,841000000.0,27028000000.0,17240000000.0,290000000.0,-218000000.0,0.53,480000000.0,12447000000.0,,,4169000000.0,3000000.0,1590000000.0,841000000.0,841000000,3446000000.0,717000000.0,853000000.0,0.0,2766000000.0,7817000000.0,-1182000000.0,20000000.0,313000000.0,7752000000.0,-775000000.0,1140000000.0,-47000000.0,,,,
2006-07-31,1140000000.0,769000000.0,1520000000.0,16000000.0,,14920000000.0,-5065000000.0,,772000000.0,316000000.0,215000000.0,32000000.0,371000000.0,45000000.0,-660000000.0,1550000000,51000000.0,4000000.0,-767000000.0,,3629000000.0,1000000.0,22386000000.0,-824000000.0,13389000000,494000000.0,-824000000.0,1859000000.0,585000000.0,17321000000.0,,24000000.0,1541000000.0,0.61,-626000000.0,1851000000,-330000000.0,456000000.0,4455000000.0,13843000000.0,8328000000.0,6662000000.0,,2645000000.0,334000000.0,935000000.0,26037000000.0,17709000000.0,301000000.0,-235000000.0,0.6,388000000.0,11117000000.0,,,4478000000.0,1000000.0,1571000000.0,935000000.0,935000000,3410000000.0,711000000.0,826000000.0,0.0,2928000000.0,7176000000.0,641000000.0,,316000000.0,8911000000.0,-658000000.0,316000000.0,-77000000.0,,,,
2006-10-31,316000000.0,760000000.0,1159000000.0,-21000000.0,,15086000000.0,-5065000000.0,,1121000000.0,657000000.0,125000000.0,89000000.0,91000000.0,54000000.0,413000000.0,1204000000,16000000.0,-20000000.0,-24000000.0,,3416000000.0,3000000.0,23253000000.0,-1168000000.0,11211000000,1039000000.0,341000000.0,1990000000.0,443000000.0,18188000000.0,,21000000.0,1522000000.0,0.47,-511000000.0,1520000000,-129000000.0,464000000.0,5373000000.0,14323000000.0,8622000000.0,6714000000.0,,2364000000.0,353000000.0,716000000.0,27173000000.0,18551000000.0,316000000.0,-20000000.0,0.46,363000000.0,12087000000.0,,,3865000000.0,1000000.0,1551000000.0,716000000.0,716000000,4337000000.0,683000000.0,846000000.0,0.0,2661000000.0,7219000000.0,-43000000.0,,373000000.0,7346000000.0,-1111000000.0,657000000.0,-76000000.0,,,,
2007-01-31,657000000.0,762000000.0,952000000.0,-8000000.0,,15725000000.0,-6133000000.0,,796000000.0,364000000.0,213000000.0,111000000.0,356000000.0,60000000.0,19000000.0,996000000,76000000.0,48000000.0,-126000000.0,,3524000000.0,1000000.0,25104000000.0,-1192000000.0,10405000000,859000000.0,-293000000.0,1801000000.0,339000000.0,18971000000.0,,6000000.0,,,0.0,1326000000,-333000000.0,432000000.0,5503000000.0,14860000000.0,8314000000.0,6539000000.0,,2383000000.0,443000000.0,613000000.0,27767000000.0,19453000000.0,330000000.0,-369000000.0,,482000000.0,12042000000.0,,,3687000000.0,7000000.0,,613000000.0,613000000,4325000000.0,735000000.0,731000000.0,0.0,2691000000.0,7144000000.0,75000000.0,,372000000.0,6718000000.0,-1171000000.0,364000000.0,-76000000.0,,,,
2007-04-30,364000000.0,753000000.0,1192000000.0,-13000000.0,,15726000000.0,-6133000000.0,,1200000000.0,629000000.0,155000000.0,92000000.0,122000000.0,58000000.0,-789000000.0,1239000000,21000000.0,40000000.0,989000000.0,,5211000000.0,5000000.0,25320000000.0,-707000000.0,12172000000,2139000000.0,265000000.0,2090000000.0,453000000.0,19187000000.0,,22000000.0,1510000000.0,0.49,-700000000.0,1584000000,1432000000.0,571000000.0,5622000000.0,14968000000.0,10057000000.0,8621000000.0,,2697000000.0,659000000.0,739000000.0,29969000000.0,19912000000.0,345000000.0,-501000000.0,0.48,725000000.0,14243000000.0,,,4259000000.0,1000000.0,1540000000.0,739000000.0,739000000,4306000000.0,657000000.0,851000000.0,0.0,3020000000.0,8501000000.0,-1357000000.0,,377000000.0,7913000000.0,-1085000000.0,629000000.0,-75000000.0,,,,
2007-07-31,629000000.0,742000000.0,1636000000.0,-10000000.0,,15969000000.0,-6133000000.0,,662000000.0,337000000.0,181000000.0,640000000.0,991000000.0,63000000.0,-264000000.0,1686000000,62000000.0,-37000000.0,-435000000.0,,4167000000.0,6000000.0,25958000000.0,-991000000.0,14167000000,939000000.0,-292000000.0,2043000000.0,617000000.0,19825000000.0,,23000000.0,1490000000.0,0.68,-750000000.0,2042000000,-52000000.0,325000000.0,5635000000.0,15210000000.0,8851000000.0,8040000000.0,,2865000000.0,706000000.0,1019000000.0,29644000000.0,20793000000.0,356000000.0,-969000000.0,0.67,968000000.0,13675000000.0,,,4883000000.0,2000000.0,1518000000.0,1019000000.0,1019000000,4301000000.0,628000000.0,819000000.0,0.0,3197000000.0,7799000000.0,702000000.0,,371000000.0,9284000000.0,-967000000.0,337000000.0,-119000000.0,,,,
2007-10-31,337000000.0,735000000.0,1030000000.0,3000000.0,,16054000000.0,-6133000000.0,,567000000.0,336000000.0,193000000.0,51000000.0,797000000.0,60000000.0,89000000.0,1080000000,15000000.0,-45000000.0,-299000000.0,,3895000000.0,18000000.0,26888000000.0,-1214000000.0,11565000000,707000000.0,-1000000.0,2016000000.0,387000000.0,20755000000.0,,24000000.0,1470000000.0,0.44,-500000000.0,1448000000,-507000000.0,231000000.0,6943000000.0,15281000000.0,8776000000.0,7192000000.0,,2544000000.0,748000000.0,643000000.0,30189000000.0,21413000000.0,368000000.0,-408000000.0,0.43,658000000.0,14135000000.0,,,3964000000.0,1000000.0,1497000000.0,643000000.0,643000000,5580000000.0,615000000.0,793000000.0,0.0,2884000000.0,7775000000.0,25000000.0,,437000000.0,7601000000.0,-797000000.0,336000000.0,-118000000.0,,,,
2008-01-31,336000000.0,729000000.0,653000000.0,13000000.0,,16098000000.0,-7475000000.0,,530000000.0,281000000.0,298000000.0,1104000000.0,435000000.0,57000000.0,657000000.0,699000000,51000000.0,44000000.0,-333000000.0,,3713000000.0,8000000.0,28836000000.0,-1098000000.0,10379000000,562000000.0,-55000000.0,1793000000.0,245000000.0,21361000000.0,,30000000.0,,,-325000000.0,1094000000,-536000000.0,249000000.0,7020000000.0,15345000000.0,8686000000.0,7751000000.0,,2551000000.0,774000000.0,408000000.0,30869000000.0,22183000000.0,395000000.0,-630000000.0,,822000000.0,14771000000.0,,,3621000000.0,2000000.0,,408000000.0,408000000,5576000000.0,670000000.0,717000000.0,0.0,2922000000.0,7611000000.0,166000000.0,,424000000.0,6758000000.0,-1274000000.0,281000000.0,-116000000.0,,,,
2008-04-30,281000000.0,731000000.0,972000000.0,0.0,,16619000000.0,-7475000000.0,,1208000000.0,913000000.0,253000000.0,181000000.0,310000000.0,76000000.0,-1026000000.0,1048000000,10000000.0,17000000.0,1461000000.0,,5345000000.0,5000000.0,29116000000.0,-805000000.0,12009000000,2538000000.0,632000000.0,2073000000.0,365000000.0,21641000000.0,,28000000.0,1454000000.0,0.42,,1452000000,1733000000.0,295000000.0,7062000000.0,15835000000.0,10158000000.0,8973000000.0,,2743000000.0,787000000.0,607000000.0,32654000000.0,22496000000.0,404000000.0,-389000000.0,0.41,855000000.0,16035000000.0,,,4166000000.0,1000000.0,1480000000.0,607000000.0,607000000,5576000000.0,699000000.0,893000000.0,0.0,3118000000.0,8438000000.0,-828000000.0,,481000000.0,7843000000.0,-880000000.0,913000000.0,-117000000.0,,,,
2008-07-31,913000000.0,732000000.0,1497000000.0,-37000000.0,,17506000000.0,-7475000000.0,,854000000.0,477000000.0,236000000.0,220000000.0,455000000.0,69000000.0,-584000000.0,1566000000,40000000.0,-74000000.0,11000000.0,,4786000000.0,8000000.0,29541000000.0,-815000000.0,14509000000,1330000000.0,-436000000.0,2214000000.0,559000000.0,22066000000.0,,26000000.0,1455000000.0,0.64,,1978000000,515000000.0,377000000.0,6515000000.0,16648000000.0,9304000000.0,8528000000.0,,3035000000.0,824000000.0,938000000.0,32549000000.0,23245000000.0,412000000.0,-801000000.0,0.64,1179000000.0,15043000000.0,,,4982000000.0,0.0,1473000000.0,938000000.0,938000000,5050000000.0,641000000.0,816000000.0,0.0,3416000000.0,7939000000.0,500000000.0,,492000000.0,9527000000.0,-1182000000.0,477000000.0,-125000000.0,,,,
2008-10-31,477000000.0,734000000.0,778000000.0,-16000000.0,,17957000000.0,-7475000000.0,,767000000.0,322000000.0,197000000.0,283000000.0,337000000.0,76000000.0,33000000.0,843000000,83000000.0,156000000.0,-613000000.0,,4831000000.0,-4000000.0,30077000000.0,-919000000.0,11728000000,490000000.0,-155000000.0,2053000000.0,290000000.0,22602000000.0,,25000000.0,1459000000.0,0.33,-6000000.0,1259000000,-429000000.0,445000000.0,6641000000.0,17012000000.0,9521000000.0,8431000000.0,,2757000000.0,846000000.0,488000000.0,33029000000.0,23508000000.0,416000000.0,-86000000.0,0.33,906000000.0,15072000000.0,,,3985000000.0,0.0,1464000000.0,488000000.0,488000000,5044000000.0,751000000.0,748000000.0,0.0,3142000000.0,8327000000.0,-397000000.0,,516000000.0,7743000000.0,-678000000.0,322000000.0,-124000000.0,,,,
2009-01-31,322000000.0,735000000.0,259000000.0,-3000000.0,,18055000000.0,-8755000000.0,,661000000.0,245000000.0,215000000.0,1021000000.0,323000000.0,78000000.0,638000000.0,329000000,41000000.0,-30000000.0,-863000000.0,,4109000000.0,-6000000.0,31477000000.0,-727000000.0,9984000000,-236000000.0,-77000000.0,1784000000.0,97000000.0,22722000000.0,,27000000.0,,,0.0,764000000,-963000000.0,416000000.0,6609000000.0,17049000000.0,9251000000.0,8022000000.0,,2642000000.0,910000000.0,162000000.0,32686000000.0,23435000000.0,435000000.0,-82000000.0,,713000000.0,14631000000.0,,,3368000000.0,0.0,,162000000.0,162000000,5039000000.0,660000000.0,674000000.0,0.0,3039000000.0,8209000000.0,114000000.0,,434000000.0,6616000000.0,-486000000.0,245000000.0,-125000000.0,,,,
2009-04-30,245000000.0,737000000.0,760000000.0,15000000.0,,18437000000.0,-9100000000.0,-994000000.0,1142000000.0,682000000.0,264000000.0,52000000.0,128000000.0,83000000.0,-1119000000.0,851000000,,-83000000.0,1484000000.0,,5843000000.0,5000000.0,31815000000.0,-572000000.0,11832000000,2345000000.0,437000000.0,2033000000.0,284000000.0,22715000000.0,24000000.0,24000000.0,1462000000.0,0.32,,1277000000,1773000000.0,460000000.0,6568000000.0,17399000000.0,10602000000.0,9204000000.0,,2944000000.0,951000000.0,476000000.0,34209000000.0,23607000000.0,434000000.0,-370000000.0,0.32,444000000.0,15772000000.0,1732000000.0,448000000.0,4196000000.0,0.0,1464000000.0,476000000.0,476000000,5023000000.0,594000000.0,741000000.0,-13000000.0,3345000000.0,9013000000.0,-801000000.0,,535000000.0,7636000000.0,-788000000.0,682000000.0,-126000000.0,,,,
2009-07-31,682000000.0,738000000.0,1216000000.0,-15000000.0,,19176000000.0,-9300000000.0,-9000000.0,1511000000.0,1087000000.0,216000000.0,561000000.0,321000000.0,76000000.0,-99000000.0,1306000000,,-23000000.0,110000000.0,,4970000000.0,46000000.0,32027000000.0,-450000000.0,13844000000,1371000000.0,405000000.0,2157000000.0,457000000.0,22727000000.0,26000000.0,26000000.0,1464000000.0,0.51,,1700000000,921000000.0,424000000.0,6062000000.0,18025000000.0,10093000000.0,8944000000.0,,3109000000.0,983000000.0,759000000.0,34182000000.0,24089000000.0,436000000.0,-738000000.0,0.51,462000000.0,15006000000.0,-874000000.0,900000000.0,4823000000.0,37000000.0,1466000000.0,759000000.0,759000000,4515000000.0,564000000.0,716000000.0,-14000000.0,3517000000.0,8189000000.0,833000000.0,,540000000.0,9021000000.0,-880000000.0,1087000000.0,-133000000.0,,,,
2009-10-31,1087000000.0,739000000.0,528000000.0,-92000000.0,,19419000000.0,-9700000000.0,-26000000.0,1650000000.0,1141000000.0,213000000.0,553000000.0,328000000.0,77000000.0,-144000000.0,615000000,0.0,-36000000.0,-185000000.0,,5046000000.0,46000000.0,32257000000.0,-319000000.0,11375000000,651000000.0,54000000.0,2101000000.0,184000000.0,22557000000.0,28000000.0,28000000.0,1466000000.0,0.23,-4000000.0,1038000000,332000000.0,509000000.0,6013000000.0,18236000000.0,10492000000.0,8977000000.0,,2872000000.0,933000000.0,344000000.0,34409000000.0,23917000000.0,433000000.0,-379000000.0,0.23,496000000.0,14990000000.0,75000000.0,864000000.0,3890000000.0,0.0,1469000000.0,344000000.0,344000000,4524000000.0,556000000.0,719000000.0,-10000000.0,3275000000.0,8424000000.0,-235000000.0,,558000000.0,7485000000.0,-458000000.0,1141000000.0,-132000000.0,,,,
2010-01-31,1141000000.0,729000000.0,321000000.0,-43000000.0,,19069000000.0,-9769000000.0,992000000.0,1057000000.0,632000000.0,218000000.0,552000000.0,1007000000.0,60000000.0,-439000000.0,339000000,38000000.0,19000000.0,-1044000000.0,,4287000000.0,27000000.0,32268000000.0,-385000000.0,10168000000,-313000000.0,-509000000.0,1256000000.0,116000000.0,22499000000.0,24000000.0,24000000.0,,,-500000000.0,811000000,-698000000.0,425000000.0,6581000000.0,18307000000.0,9732000000.0,7355000000.0,,2813000000.0,1455000000.0,192000000.0,33005000000.0,23273000000.0,430000000.0,-340000000.0,,497000000.0,13936000000.0,-758000000.0,277000000.0,3554000000.0,0.0,,205000000.0,205000000,4528000000.0,598000000.0,683000000.0,0.0,3215000000.0,8249000000.0,175000000.0,,577000000.0,6614000000.0,240000000.0,632000000.0,0.0,,,,
2010-04-30,632000000.0,722000000.0,786000000.0,-1000000.0,,19019000000.0,-10200000000.0,-25000000.0,3352000000.0,2677000000.0,242000000.0,536000000.0,366000000.0,82000000.0,391000000.0,868000000,,-82000000.0,1878000000.0,,7062000000.0,45000000.0,32579000000.0,-283000000.0,12388000000,2736000000.0,2045000000.0,1788000000.0,297000000.0,22379000000.0,26000000.0,26000000.0,1438000000.0,0.34,-465000000.0,1292000000,2453000000.0,675000000.0,7514000000.0,18246000000.0,13695000000.0,10881000000.0,,3093000000.0,1462000000.0,489000000.0,37414000000.0,23719000000.0,424000000.0,-1171000000.0,0.34,508000000.0,18395000000.0,2773000000.0,832000000.0,4358000000.0,0.0,1441000000.0,489000000.0,489000000,5531000000.0,521000000.0,901000000.0,82000000.0,3490000000.0,9899000000.0,-1644000000.0,,594000000.0,8030000000.0,-1084000000.0,2677000000.0,-131000000.0,,,,
2010-07-31,2677000000.0,711000000.0,1335000000.0,-15000000.0,,19213000000.0,-10500000.0,-509000000.0,2007000000.0,1191000000.0,256000000.0,37000000.0,243000000.0,84000000.0,-1147000000.0,1419000000,,-61000000.0,-1193000000.0,,4888000000.0,39000000.0,22284500000.0,-329000000.0,14361000000,46000000.0,-1486000000.0,1761000000.0,503000000.0,22274000000.0,29000000.0,29000000.0,1417000000.0,0.58,-550000000.0,1843000000,-283000000.0,816000000.0,7427000000.0,18454000000.0,11121000000.0,7993000000.0,,3189000000.0,1435000000.0,832000000.0,34633000000.0,23512000000.0,424000000.0,-287000000.0,0.58,508000000.0,15420000000.0,-2173000000.0,730000000.0,5006000000.0,1000000.0,1419000000.0,832000000.0,832000000,5533000000.0,459000000.0,770000000.0,84000000.0,3587000000.0,8653000000.0,1244000000.0,,537000000.0,9355000000.0,-384000000.0,1191000000.0,-130000000.0,,,,
2010-10-31,1191000000.0,697000000.0,651000000.0,-37000000.0,,18892000000.0,-10900000000.0,-8000000.0,1737000000.0,1078000000.0,219000000.0,36000000.0,597000000.0,80000000.0,-765000000.0,731000000,24000000.0,-4000000.0,142000000.0,,4959000000.0,45000000.0,33080000000.0,-400000000.0,11587000000,1051000000.0,-113000000.0,1533000000.0,247000000.0,22180000000.0,29000000.0,29000000.0,1390000000.0,0.29,-601000000.0,1155000000,651000000.0,659000000.0,7441000000.0,18144000000.0,10701000000.0,8008000000.0,,2931000000.0,1446000000.0,404000000.0,34341000000.0,23640000000.0,424000000.0,-575000000.0,0.29,595000000.0,15449000000.0,68000000.0,865000000.0,4061000000.0,0.0,1392000000.0,404000000.0,404000000,5539000000.0,456000000.0,802000000.0,80000000.0,3330000000.0,8543000000.0,112000000.0,,678000000.0,7526000000.0,-400000000.0,1078000000.0,-157000000.0,,,,
