date,quarterlyPurchaseOfInvestment,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyEbitda,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,quarterlyGrossProfit,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyCurrentAssets,quarterlyOtherNonCashItems,quarterlyDilutedEPS,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyLongTermDebt,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentLiabilities,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyCurrentDebt,quarterlyCapitalExpenditure,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyInventory,quarterlyBasicEPS,quarterlyOtherIncomeExpense,quarterlyOperatingExpense,quarterlyBasicAverageShares,quarterlyPurchaseOfBusiness,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,quarterlyCommonStockIssuance,quarterlyNetPPE,quarterlyOtherCurrentLiabilities,quarterlyPretaxIncome,quarterlyTaxProvision,quarterlyTotalNonCurrentAssets,quarterlyFreeCashFlow,quarterlyTotalAssets,quarterlyCashAndCashEquivalents,quarterlyOtherIntangibleAssets,quarterlySaleOfInvestment,quarterlyDilutedAverageShares,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyDeferredIncomeTax,quarterlyStockBasedCompensation,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,quarterlyDepreciationAndAmortization,quarterlyChangeInAccountPayable,quarterlyChangeInInventory
2014-12-31,6188000.0,326365000.0,-25627000.0,48124000,417590000,62629000,1551340000.0,11594000.0,126085000.0,-45277000.0,270095000.0,201162000.0,1743000.0,857846000.0,,0.086188,,,-90160000.0,346043000.0,291505000.0,23328000.0,51661000.0,-57027000.0,-2029000.0,70791000.0,860711000.0,12971000,11594000.0,77961000.0,1281245000.0,5570000.0,-227218000.0,36718000.0,52640000.0,-2658000.0,37414000.0,-4237000.0,203752000.0,70906000.0,-117050000.0,-35756000.0,145639000.0,,90323000.0,0.086188,14505000.0,77961000.0,134520077.0,-12038000.0,-54051000.0,7332000.0,,84112000.0,55955000.0,25215000.0,12244000.0,715546000.0,4674000.0,1573392000.0,326365000.0,199181000.0,-16859000.0,134520077.0,380416000.0,11450000.0,672408000.0,,34540000.0,,,,,,,,
2015-03-31,-72628000.0,270572000.0,-12788000.0,44798000,360760000,65641000,1524577000.0,20334000.0,118742000.0,-46350000.0,243698000.0,,1753000.0,821001000.0,,0.141035,,,-88421000.0,352811000.0,242018000.0,18092000.0,36680000.0,-53059000.0,-6433000.0,70791000.0,868133000.0,21216000,20956000.0,73944000.0,1280879000.0,5424000.0,-112649000.0,43389000.0,20864000.0,-3156000.0,31746000.0,-311000.0,215939000.0,77149000.0,,-50833000.0,147132000.0,,99058000.0,0.141035,19094000.0,73944000.0,142202956.0,-7816000.0,-55793000.0,7828000.0,,82293000.0,52775000.0,33895000.0,12679000.0,729922000.0,4672000.0,1550923000.0,270572000.0,197730000.0,77242000.0,142447827.0,326365000.0,11680000.0,623383000.0,,36539000.0,,,,,,,,
2015-06-30,-45967000.0,238323000.0,-46222000.0,57290000,416173000,62830000,1464509000.0,17868000.0,136969000.0,-46428000.0,230676000.0,,3723000.0,745058000.0,,0.117529,,,-115570000.0,342577000.0,279204000.0,18022000.0,61548000.0,-82986000.0,-5923000.0,70791000.0,872999000.0,19705000,17868000.0,79679000.0,1233833000.0,6913000.0,-35217000.0,45236000.0,6074000.0,-2223000.0,31761000.0,70000.0,245245000.0,76414000.0,,-62084000.0,98180000.0,,98576000.0,0.117529,5540000.0,79679000.0,152030660.0,-27041000.0,-32249000.0,76057000.0,,79448000.0,33125000.0,31069000.0,11364000.0,717785000.0,73834000.0,1462843000.0,238323000.0,196209000.0,47434000.0,152030660.0,270572000.0,11683000.0,580900000.0,13442000.0,33758000.0,,,,,,,,
2015-09-30,-54250000.0,246347000.0,-3072000.0,74903000,449934000,62255000,1455628000.0,12205000.0,154017000.0,-46652000.0,228790000.0,,186000.0,686188000.0,,0.08227,,,-163914000.0,288376000.0,295917000.0,20112000.0,61046000.0,-141787000.0,4955000.0,70791000.0,879690000.0,15849000,12205000.0,79114000.0,1226838000.0,6833000.0,-3757000.0,37824000.0,7957000.0,-2480000.0,32898000.0,-191000.0,247700000.0,72663000.0,,-45037000.0,96497000.0,,90695000.0,0.08227,-12648000.0,79114000.0,148352538.0,-8423000.0,8024000.0,56133000.0,,76367000.0,26455000.0,29357000.0,13508000.0,712613000.0,53653000.0,1398801000.0,246347000.0,194689000.0,45931000.0,148352538.0,238323000.0,12259000.0,534723000.0,11966000.0,9868000.0,,,,,,,,
2015-12-31,-51301000.0,240368000.0,39719000.0,50970000,430330000,37217000,1432917000.0,7904000.0,137742000.0,-48721000.0,216292000.0,216623000.0,96000.0,583739000.0,,0.049362,,,-210113000.0,181976000.0,292588000.0,23889000.0,96001000.0,-206047000.0,-1640000.0,70791000.0,886249000.0,9437000,7904000.0,86772000.0,1216625000.0,7038000.0,-22976000.0,38954000.0,8919000.0,-3118000.0,24286000.0,-1838000.0,279894000.0,63564000.0,-140991000.0,-50159000.0,79429000.0,,86516000.0,0.049362,-13753000.0,86772000.0,160122690.0,-26992000.0,-5979000.0,4461000.0,,75632000.0,23917000.0,12931000.0,3494000.0,727017000.0,1343000.0,1310756000.0,240368000.0,193168000.0,116502000.0,160122690.0,246347000.0,12379000.0,422344000.0,19639000.0,-8313000.0,,,,,,,,
2016-03-31,-29112000.0,209048000.0,11797000.0,64550000,380800000,66476000,1382649000.0,19338000.0,144378000.0,-48876000.0,191317000.0,,0.0,526645000.0,,0.131632,,,-238180000.0,152700000.0,236422000.0,20449000.0,54059000.0,-234071000.0,-3079000.0,70791000.0,864554000.0,21393000,19338000.0,79828000.0,1191332000.0,10062000.0,-43058000.0,37748000.0,25927000.0,-3915000.0,30720000.0,-5730000.0,284521000.0,36260000.0,,-38181000.0,85069000.0,,92451000.0,0.131632,1926000.0,79828000.0,146909124.0,-5795000.0,-31320000.0,-4936000.0,,73608000.0,28387000.0,35756000.0,14363000.0,702144000.0,-8851000.0,1228789000.0,209048000.0,192622000.0,53735000.0,146909124.0,240368000.0,12379000.0,361748000.0,10865000.0,-8270000.0,,,,,,,,
2016-06-30,-27629000.0,474738000.0,5531000.0,70720000,438273000,82709000,1654936000.0,24015000.0,154642000.0,-48970000.0,218403000.0,,0.0,803221000.0,,0.16454,,,-261370000.0,160854000.0,283631000.0,25076000.0,78990000.0,-257525000.0,5360000.0,70791000.0,1110731000.0,27337000,24015000.0,83922000.0,1436533000.0,10772000.0,-40082000.0,40163000.0,16615000.0,-3700000.0,36369000.0,-8044000.0,265508000.0,31371000.0,,176398000.0,87914000.0,,92735000.0,0.16454,11989000.0,83922000.0,145951913.0,-6011000.0,265690000.0,83761000.0,,71904000.0,27978000.0,46340000.0,19003000.0,676279000.0,80061000.0,1479500000.0,474738000.0,192075000.0,19567000.0,145951913.0,209048000.0,12384000.0,635592000.0,10265000.0,-8539000.0,,,,,,,,
2016-09-30,-33415000.0,445874000.0,-20049000.0,69364000,459104000,76388000,1663327000.0,23175000.0,155662000.0,-49424000.0,217357000.0,,0.0,783725000.0,,0.155491,,,-287060000.0,175653000.0,303442000.0,23371000.0,66553000.0,-281132000.0,10293000.0,70406000.0,1121433000.0,25707000,23175000.0,86298000.0,1445970000.0,13227000.0,-16202000.0,39169000.0,16280000.0,-11542000.0,37365000.0,-1674000.0,265830000.0,30111000.0,,-51433000.0,89557000.0,,87622000.0,0.155491,7024000.0,86298000.0,149044219.0,-11552000.0,-28864000.0,42618000.0,,77887000.0,24669000.0,39023000.0,13316000.0,681005000.0,31076000.0,1464730000.0,445874000.0,191513000.0,21118000.0,149044219.0,474738000.0,12784000.0,621527000.0,13441000.0,-6856000.0,,,,,,,,
2016-12-31,-27105000.0,393530000.0,2179000.0,48404000,412772000,43838000,1657307000.0,4599000.0,138923000.0,-51677000.0,196148000.0,234494000.0,0.0,705463000.0,,0.034554,,,-333529000.0,156903000.0,273849000.0,18801000.0,89829000.0,-332000000.0,1533000.0,70815000.0,1132943000.0,2829000,4599000.0,90519000.0,1461159000.0,14071000.0,-16637000.0,22955000.0,39508000.0,-7534000.0,38528000.0,-1870000.0,274455000.0,35838000.0,-154046000.0,-30716000.0,93085000.0,,89834000.0,0.034554,-4566000.0,90519000.0,133097934.0,-20999000.0,-52344000.0,-23807000.0,,80448000.0,22901000.0,5310000.0,2481000.0,698572000.0,-31341000.0,1404035000.0,393530000.0,191103000.0,46236000.0,133097934.0,445874000.0,12774000.0,550433000.0,10573000.0,-11245000.0,,,,,,,,
2017-03-31,-37374000.0,356687000.0,-22365000.0,54516000,415208000,39214000,1651342000.0,-4227000.0,139285000.0,-52358000.0,191088000.0,,,660452000.0,,-0.029079,,,-344854000.0,150231000.0,275923000.0,14490000.0,63241000.0,-343032000.0,-393000.0,70815000.0,1143771000.0,-4225000,-4227000.0,84769000.0,1460254000.0,15449000.0,-904002000.0,26330000.0,10996000.0,-4588000.0,46221000.0,-19200000.0,301045000.0,37460000.0,,-42374000.0,92859000.0,,86961000.0,-0.029079,-17047000.0,84769000.0,145361114.0,-1436000.0,-36843000.0,27896000.0,43230000.0,80367000.0,18868000.0,-7007000.0,-2782000.0,726620000.0,23308000.0,1387072000.0,356687000.0,190738000.0,21494000.0,145361114.0,393530000.0,12943000.0,506918000.0,11170000.0,-11121000.0,,,,,,,,
2017-06-30,-98517000.0,410409000.0,7143000.0,73912000,471989000,97064000,1704807000.0,25310000.0,157095000.0,-52392000.0,241113000.0,,,716523000.0,,0.172768,,,-368140000.0,146223000.0,314894000.0,25479000.0,79215000.0,-367853000.0,-3196000.0,70815000.0,1158877000.0,31546000,26811000.0,83183000.0,1463694000.0,17414000.0,-61622000.0,29458000.0,20941000.0,-3758000.0,46691000.0,-165000.0,276527000.0,38496000.0,,-43136000.0,85176000.0,,87979000.0,0.172768,21527000.0,83183000.0,146069714.0,-7018000.0,53722000.0,89715000.0,0.0,80994000.0,25450000.0,50373000.0,18827000.0,703763000.0,85957000.0,1420286000.0,410409000.0,190374000.0,96356000.0,146480181.0,356687000.0,12893000.0,556632000.0,9453000.0,-12606000.0,,,,,,,,
2017-09-30,-10971000.0,396060000.0,-36203000.0,63337000,484625000,70184000,1728078000.0,19264000.0,146509000.0,-53675000.0,268202000.0,,12163000.0,699932000.0,,0.117914,,,-404276000.0,154645000.0,338116000.0,18055000.0,83648000.0,-402720000.0,-2416000.0,77059000.0,1175910000.0,20478000,19264000.0,83172000.0,1459876000.0,21694000.0,-23846000.0,35067000.0,8432000.0,-6912000.0,43234000.0,0.0,284565000.0,26706000.0,,-66978000.0,71783000.0,,84587000.0,0.117914,6847000.0,83172000.0,163373538.0,-18945000.0,-14349000.0,88832000.0,0.0,83594000.0,22066000.0,26950000.0,6472000.0,709972000.0,81920000.0,1409904000.0,396060000.0,191120000.0,3193000.0,163373538.0,410409000.0,13518000.0,550705000.0,12938000.0,-11962000.0,,,,,,,,
2017-12-31,-18302000.0,301353000.0,10927000.0,48514000,435654000,56391000,1660038000.0,41133000.0,136541000.0,-53063000.0,204639000.0,254465000.0,100000.0,613709000.0,,,,,-414785000.0,150489000.0,299113000.0,29481000.0,93728000.0,-413919000.0,1284000.0,77059000.0,1194244000.0,42951000,42724000.0,88027000.0,1455399000.0,22380000.0,-11209000.0,21121000.0,33820000.0,-4611000.0,37539000.0,-2614000.0,269422000.0,40274000.0,-168949000.0,-30777000.0,58801000.0,,89790000.0,,5682000.0,88027000.0,,-17977000.0,-94707000.0,-74857000.0,0.0,85516000.0,18837000.0,18852000.0,-24099000.0,714569000.0,-79468000.0,1328278000.0,301353000.0,190649000.0,12414000.0,,396060000.0,13437000.0,451842000.0,18552000.0,-12571000.0,,,,,,,,
2018-03-31,-4364000.0,289303000.0,1887000.0,45615000,428966000,51559000,1693341000.0,5439000.0,134691000.0,-57187000.0,404337000.0,,102000.0,571684000.0,,0.036281,,,-459996000.0,138816000.0,294275000.0,23321000.0,56488000.0,-464916000.0,-8000.0,77059000.0,1045433000.0,3664000,7211000.0,89076000.0,1289004000.0,53285000.0,-62218000.0,28320000.0,196464000.0,-3987000.0,45947000.0,,292847000.0,53750000.0,,-64235000.0,48421000.0,,91185000.0,0.036281,4022000.0,89076000.0,146252882.0,-888000.0,-21634000.0,40714000.0,,85478000.0,56495000.0,5612000.0,1948000.0,727438000.0,36727000.0,1299122000.0,281986000.0,190227000.0,10915000.0,146608403.0,310937000.0,13437000.0,420802000.0,10325000.0,-18357000.0,,,,,,,,
2018-06-30,-8038000.0,330007000.0,12132000.0,481488000,481488000,481488000,1762630000.0,17818000.0,148722000.0,-55275000.0,464107000.0,,137000.0,629012000.0,,0.103661,,,-495637000.0,145226000.0,332766000.0,30836000.0,75201000.0,-428719000.0,-507000.0,77568000.0,1053023000.0,17818000,17818000.0,86336000.0,1298523000.0,53045000.0,-76646000.0,30099000.0,214641000.0,-4629000.0,48421000.0,,244900000.0,53472000.0,,-53140000.0,56637000.0,,86176000.0,0.103661,15646000.0,86336000.0,171887589.0,-3858000.0,40704000.0,81712000.0,,85833000.0,51698000.0,31756000.0,12760000.0,704899000.0,77083000.0,1333911000.0,322414000.0,189887000.0,3258000.0,171887589.0,289303000.0,13440000.0,467640000.0,9088000.0,-18038000.0,,,,,,,,
2018-09-30,-10114000.0,370929000.0,13343000.0,66018000,513869000,80798000,1819324000.0,12002000.0,153567000.0,-57109000.0,524096000.0,,5079000.0,661668000.0,,0.066667,,,-541202000.0,135246000.0,360302000.0,27918000.0,76964000.0,-544830000.0,30000.0,77568000.0,1058372000.0,15028000,12002000.0,87549000.0,1295228000.0,52730000.0,-127280000.0,45671000.0,234756000.0,-3930000.0,51084000.0,-2162000.0,219440000.0,58372000.0,,-59803000.0,51587000.0,,84293000.0,0.066667,14780000.0,87549000.0,180030000.0,-1756000.0,40922000.0,87382000.0,,86325000.0,40195000.0,29714000.0,14686000.0,685206000.0,83452000.0,1346874000.0,363719000.0,189465000.0,18914000.0,180030000.0,330007000.0,14092000.0,498965000.0,12158000.0,-17720000.0,,,,,,,,
2018-12-31,-12344000.0,591729000.0,16101000.0,48246000,445939000,70805000,2096870000.0,21074000.0,140798000.0,-55796000.0,484920000.0,268514000.0,5252000.0,872221000.0,,0.133333,,,-542169000.0,131569000.0,305141000.0,34246000.0,107151000.0,-548059000.0,-136000.0,77568000.0,1386697000.0,20319000,21074000.0,92552000.0,1611950000.0,63588000.0,-73096000.0,26351000.0,256134000.0,-5136000.0,58328000.0,-9400000.0,207364000.0,66483000.0,-181778000.0,232673000.0,37411000.0,,90997000.0,0.133333,22559000.0,92552000.0,158055000.0,-13630000.0,220800000.0,-27974000.0,0.0,86736000.0,31281000.0,12477000.0,-7842000.0,677283000.0,-33110000.0,1549504000.0,584581000.0,189043000.0,31358000.0,158055000.0,370929000.0,14092000.0,716150000.0,13144000.0,-19982000.0,,,,,,,,
2019-03-31,-20623000.0,320811000.0,-6414000.0,42590000,420924000,59302000,2019257000.0,14953000.0,134904000.0,-60459000.0,302617000.0,210364000.0,9701000.0,627361000.0,,0.07619,,,-580581000.0,134652000.0,286020000.0,36440000.0,75236000.0,-590589000.0,-245000.0,78008000.0,1387945000.0,15033000,14953000.0,92314000.0,1716640000.0,41704000.0,-317886000.0,36242000.0,41080000.0,-3825000.0,37520000.0,-285000.0,205161000.0,69249000.0,,-284230000.0,39823000.0,7824000.0,101977000.0,0.085714,16712000.0,92314000.0,174451667.0,-2180000.0,-270918000.0,19726000.0,,210364000.0,23747000.0,21782000.0,6749000.0,801795000.0,15901000.0,1429156000.0,312638000.0,188057000.0,19325000.0,174451667.0,591729000.0,14090000.0,447290000.0,11704000.0,-24098000.0,,,,,,,,
2019-06-30,-23599000.0,333404000.0,-2673000.0,538432000,538432000,538432000,2061856000.0,39307000.0,170258000.0,-58289000.0,558067000.0,219396000.0,8345000.0,638493000.0,,0.238095,,,-597786000.0,135100000.0,368174000.0,44347000.0,80192000.0,-606696000.0,124000.0,78008000.0,1180151000.0,39307000,39307000.0,93359000.0,1503789000.0,63068000.0,-82612000.0,38251000.0,250659000.0,-2495000.0,32753000.0,-33000.0,208580000.0,70908000.0,,-63110000.0,41465000.0,8159000.0,96934000.0,0.238095,9481000.0,93359000.0,165089400.0,-20396000.0,12593000.0,78376000.0,,219396000.0,45086000.0,56766000.0,17459000.0,816667000.0,75881000.0,1455160000.0,323861000.0,188074000.0,22772000.0,165089400.0,320811000.0,14095000.0,458961000.0,9852000.0,-23493000.0,,,,,,,,
2019-09-30,-32872000.0,327418000.0,-23016000.0,66960000,504790000,82707000,2115357000.0,36008000.0,159334000.0,-60701000.0,606842000.0,232319000.0,29427000.0,634368000.0,,0.23,,,-620791000.0,140690000.0,345456000.0,42653000.0,94611000.0,-629161000.0,9000.0,78008000.0,1178241000.0,36008000,36008000.0,92374000.0,1508515000.0,61807000.0,-51749000.0,32548000.0,239867000.0,-3838000.0,32963000.0,-49000.0,226484000.0,74670000.0,,-80217000.0,34378000.0,7416000.0,99179000.0,0.23,15747000.0,92374000.0,156556522.0,-14016000.0,-5986000.0,97247000.0,,232319000.0,40197000.0,49744000.0,13736000.0,852316000.0,93409000.0,1486684000.0,319298000.0,188026000.0,20715000.0,156556522.0,333404000.0,14779000.0,459988000.0,14191000.0,-23149000.0,,,,,,,,
