date,quarterlyGrossProfit,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyRepurchaseOfCapitalStock,quarterlyDilutedEPS,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInWorkingCapital,quarterlyTotalRevenue,quarterlyGrossPPE,quarterlyOperatingIncome,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyEbitda,quarterlyChangeInInventory,quarterlyOtherNonCashItems,quarterlyCashDividendsPaid,quarterlyBasicAverageShares,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,quarterlyOperatingExpense,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,quarterlyGoodwill,quarterlyCurrentAssets,quarterlyNetOtherInvestingChanges,quarterlyCurrentLiabilities,quarterlyOtherCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyResearchAndDevelopment,quarterlyDilutedAverageShares,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyNetIncomeContinuousOperations,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyTaxProvision,quarterlyNetPPE,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyChangeInCashSupplementalAsReported,quarterlyCostOfRevenue,quarterlyBasicEPS,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyDepreciationAndAmortization,quarterlyOtherIntangibleAssets,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyTotalNonCurrentAssets,quarterlyFreeCashFlow,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlySaleOfInvestment,quarterlyChangesInAccountReceivables,quarterlyCurrentDeferredRevenue,quarterlyStockBasedCompensation,quarterlyNonCurrentDeferredRevenue,quarterlyIncomeTaxPayable
2011-03-31,12576000000.0,,2822000000.0,-228000000.0,,-1335000000.0,1.412,24233000000.0,-6000000.0,15693000000,,5270000000,-105000000.0,9908000000.0,6107000000,730000000.0,436000000.0,-5700000000.0,2858000000.0,33258000000.0,,5980000000.0,5290000000.0,7306000000.0,5016000000.0,34768000000.0,0.0,,35467000000.0,0.0,18253000000.0,2222000000.0,,0.0,4073000000.0,0.0,43000000.0,258000000.0,2290000000.0,2883500000.0,-608000000.0,5108000000.0,-6988000000.0,4073000000,-148000000.0,8959000000.0,1217000000.0,20217000000.0,2981000000.0,504000000.0,7810000000.0,4304000000.0,47000000.0,-2052000000.0,3117000000.0,1.426,9128000000.0,,605000000.0,1484000000.0,11960000000.0,600000000.0,59001000000.0,4073000000.0,23534000000.0,4500000000.0,1008000000.0,10297000000.0,14601000000.0,212000000.0,,500000000.0,-447000000.0,,,,
2011-06-30,12902000000.0,,2662000000.0,-597000000.0,,-1995000000.0,1.442,24562000000.0,-853000000.0,16001000000,,5265000000,-220000000.0,12265000000.0,6360000000,-33000000.0,10084000000.0,0.0,2845500000.0,35440000000.0,,5962000000.0,5368000000.0,7637000000.0,5314000000.0,36966000000.0,0.0,,37875000000.0,519000000.0,18600000000.0,2293000000.0,,0.0,4134000000.0,0.0,43000000.0,252000000.0,2323000000.0,2869000000.0,-736000000.0,4531000000.0,-1985000000.0,4134000000,0.0,8992000000.0,1234000000.0,20175000000.0,3095000000.0,504000000.0,7373000000.0,3921000000.0,10000000.0,2357000000.0,3099000000.0,1.452,9437000000.0,,825000000.0,1479000000.0,9908000000.0,580000000.0,61528000000.0,4134000000.0,23653000000.0,3795000000.0,885000000.0,12572000000.0,16493000000.0,167000000.0,,,-380000000.0,,,,
2011-09-30,13281000000.0,,2300000000.0,468000000.0,,-4877000000.0,1.478,26585000000.0,664000000.0,16532000000,,5610000000,-602000000.0,14556000000.0,6379000000,-63000000.0,6864000000.0,0.0,2817500000.0,34855000000.0,,6230000000.0,5456000000.0,7671000000.0,5616000000.0,35428000000.0,0.0,,38794000000.0,86000000.0,20355000000.0,2312000000.0,,0.0,4201000000.0,0.0,43000000.0,260000000.0,2263000000.0,2840500000.0,-696000000.0,7754000000.0,-4870000000.0,4201000000,0.0,9055000000.0,1255000000.0,20307000000.0,3062000000.0,502000000.0,8203000000.0,2992000000.0,7000000.0,2318000000.0,3251000000.0,1.49,9056000000.0,,615000000.0,1462000000.0,12265000000.0,580000000.0,62013000000.0,4201000000.0,23219000000.0,7058000000.0,1692000000.0,14913000000.0,17905000000.0,308000000.0,,,362000000.0,,,,
2011-12-31,14998000000.0,,3291000000.0,742000000.0,,-2388000000.0,,27250000000.0,629000000.0,18120000000,40340000000.0,5587000000,-2532000000.0,13057000000.0,6083000000,-378000000.0,-8267000000.0,0.0,,37111000000.0,,6471000000.0,5811000000.0,9411000000.0,5961000000.0,37448000000.0,-507000000.0,,39591000000.0,-1302000000.0,20779000000.0,48000000.0,-19409000000.0,0.0,4689000000.0,0.0,39000000.0,234000000.0,2752000000.0,,-1292000000.0,3981000000.0,-2959000000.0,4689000000,-4000000.0,9433000000.0,1122000000.0,20931000000.0,3206000000.0,502000000.0,10026000000.0,4094000000.0,,-1510000000.0,3122000000.0,,9349000000.0,,,1489000000.0,14556000000.0,580000000.0,64698000000.0,4689000000.0,25107000000.0,2689000000.0,351000000.0,13408000000.0,17502000000.0,272000000.0,,,-384000000.0,,,,
2012-03-31,14348000000.0,,2560000000.0,,518000000.0,-2828000000.0,1.664,28852000000.0,-578000000.0,17751000000,,6215000000,-1349000000.0,8050000000.0,6432000000,,3745000000.0,-7742000000.0,2783500000.0,31287000000.0,,6859000000.0,6057000000.0,8133000000.0,5626000000.0,32358000000.0,,,36353000000.0,0.0,21993000000.0,87000000.0,,0.0,4664000000.0,0.0,303000000.0,0.0,2507000000.0,2802500000.0,-561000000.0,6915000000.0,-10570000000.0,4664000000,170000000.0,9546000000.0,1393000000.0,20731000000.0,3779000000.0,511000000.0,9748000000.0,4871000000.0,,-5004000000.0,3403000000.0,1.676,9578000000.0,,,1470000000.0,13057000000.0,580000000.0,61210000000.0,4664000000.0,24857000000.0,6354000000.0,383000000.0,8432000000.0,13303000000.0,375000000.0,,,,,,,
2012-06-30,16044000000.0,,2642000000.0,,,-5881000000.0,1.934,29644000000.0,-1150000000.0,19468000000,,7653000000,672000000.0,8681000000.0,7799000000,,13617000000.0,0.0,2745500000.0,30839000000.0,,5791000000.0,6943000000.0,8391000000.0,5982000000.0,31334000000.0,,,35918000000.0,0.0,23853000000.0,27000000.0,,0.0,5346000000.0,0.0,40000000.0,201000000.0,2563000000.0,2762000000.0,-881000000.0,5823000000.0,-5881000000.0,5346000000,0.0,9431000000.0,1597000000.0,21085000000.0,2808000000.0,502000000.0,10042000000.0,3322000000.0,,614000000.0,3424000000.0,1.944,9923000000.0,,,1449000000.0,8050000000.0,560000000.0,60978000000.0,5346000000.0,25060000000.0,4942000000.0,388000000.0,9068000000.0,12390000000.0,856000000.0,,,,,,,
2012-09-30,16360000000.0,,2689000000.0,,509000000.0,-1981000000.0,2.066,30960000000.0,1062000000.0,19845000000,,7678000000,-1776000000.0,12895000000.0,7864000000,,-8343000000.0,0.0,2723000000.0,34607000000.0,,4734000000.0,7359000000.0,8682000000.0,6065000000.0,35660000000.0,,,40895000000.0,0.0,26226000000.0,105000000.0,,0.0,5667000000.0,0.0,261000000.0,0.0,2617000000.0,2739000000.0,-1038000000.0,7962000000.0,-1981000000.0,5667000000,186000000.0,9414000000.0,1692000000.0,21323000000.0,1824000000.0,503000000.0,9731000000.0,4063000000.0,,4205000000.0,3485000000.0,2.08,9691000000.0,,,1472000000.0,8681000000.0,560000000.0,66620000000.0,5667000000.0,25725000000.0,6924000000.0,588000000.0,13482000000.0,17545000000.0,505000000.0,,,,,,,
2012-12-31,17809000000.0,,3859000000.0,,1088000000.0,-1206000000.0,,25037000000.0,940000000.0,20962000000,42604000000.0,8082000000,-1617000000.0,11053000000.0,7589000000,,-8346000000.0,0.0,,39001000000.0,,3399000000.0,7452000000.0,9727000000.0,7183000000.0,40632000000.0,,,40163000000.0,0.0,21638000000.0,931000000.0,-21065000000.0,0.0,5755000000.0,-502000000.0,228000000.0,228000000.0,3210000000.0,,-1142000000.0,1514000000.0,-1708000000.0,5755000000,-1176000000.0,9543000000.0,1697000000.0,21539000000.0,732000000.0,0.0,48000000.0,4552000000.0,,-1811000000.0,3153000000.0,,9639000000.0,3697000000.0,,1495000000.0,12895000000.0,0.0,65669000000.0,5755000000.0,25506000000.0,372000000.0,500000000.0,11553000000.0,16105000000.0,137000000.0,,,,,,,
2013-03-31,16374000000.0,,3079000000.0,,752000000.0,-2865000000.0,10.98,28646000000.0,-1824000000.0,19983000000,,7562000000,-393000000.0,6884000000.0,7877000000,,3592000000.0,-9715000000.0,2750000000.0,32508000000.0,,3020000000.0,7769000000.0,8812000000.0,6331000000.0,33801000000.0,,,35799000000.0,0.0,25626000000.0,558000000.0,,0.0,5982000000.0,1721000000.0,243000000.0,243000000.0,2657000000.0,2750000000.0,-896000000.0,7070000000.0,-10859000000.0,5982000000,176000000.0,9593000000.0,1787000000.0,21838000000.0,410000000.0,,11425000000.0,4039000000.0,,-4182000000.0,3609000000.0,11.04,10580000000.0,,,1565000000.0,11053000000.0,0.0,62447000000.0,5982000000.0,26648000000.0,6174000000.0,300000000.0,7184000000.0,11223000000.0,108000000.0,,499000000.0,,,,,
2013-06-30,17774000000.0,,2901000000.0,,691000000.0,-5208000000.0,2.49,28932000000.0,-272000000.0,21380000000,,8585000000,140000000.0,7354000000.0,8948000000,,1420000000.0,0.0,2688500000.0,34130000000.0,,3512000000.0,8681000000.0,9189000000.0,6649000000.0,35357000000.0,,,36525000000.0,0.0,25420000000.0,864000000.0,,0.0,6734000000.0,-1721000000.0,201000000.0,0.0,2715000000.0,2702500000.0,-891000000.0,7283000000.0,-6929000000.0,6734000000,175000000.0,9660000000.0,1947000000.0,21751000000.0,813000000.0,,9781000000.0,3053000000.0,,494000000.0,3606000000.0,2.504,10995000000.0,,,1633000000.0,6884000000.0,0.0,64289000000.0,6734000000.0,27764000000.0,6392000000.0,716000000.0,8070000000.0,11123000000.0,267000000.0,,,,,,,
2013-09-30,16986000000.0,,2931000000.0,,774000000.0,-2832000000.0,2.392,29009000000.0,1542000000.0,20511000000,,7992000000,-1999000000.0,8758000000.0,8410000000,,2842000000.0,0.0,2667500000.0,37818000000.0,,3350000000.0,8299000000.0,8994000000.0,6351000000.0,39125000000.0,,,40907000000.0,0.0,25659000000.0,1181000000.0,,0.0,6415000000.0,0.0,204000000.0,0.0,2795000000.0,2681500000.0,-1002000000.0,6217000000.0,-2832000000.0,6415000000,152000000.0,9340000000.0,1884000000.0,21870000000.0,448000000.0,,9337000000.0,4054000000.0,,1386000000.0,3525000000.0,2.406,9721000000.0,,,1682000000.0,7354000000.0,0.0,68134000000.0,6415000000.0,27227000000.0,5215000000.0,670000000.0,9428000000.0,13482000000.0,111000000.0,,,,,,,
2013-12-31,18298000000.0,,4092000000.0,,903000000.0,-3019000000.0,,27768000000.0,289000000.0,21698000000,44037000000.0,7354000000,-521000000.0,10513000000.0,7359000000,,-7855000000.0,0.0,,41137000000.0,,3543000000.0,7790000000.0,10944000000.0,7557000000.0,42569000000.0,,,42058000000.0,0.0,24225000000.0,1521000000.0,-22155000000.0,0.0,6053000000.0,0.0,551000000.0,0.0,3566000000.0,,-855000000.0,5372000000.0,-3019000000.0,6053000000,179000000.0,9552000000.0,1737000000.0,21882000000.0,672000000.0,,9386000000.0,3741000000.0,,1832000000.0,3400000000.0,,10907000000.0,3685000000.0,,1615000000.0,8758000000.0,0.0,70337000000.0,6053000000.0,28279000000.0,4517000000.0,215000000.0,10728000000.0,14469000000.0,-431000000.0,,,,,,,
2014-03-31,16877000000.0,,3490000000.0,,691000000.0,-3412000000.0,2.43,29658000000.0,-1188000000.0,20343000000,,8033000000,416000000.0,1836000000.0,8619000000,,2023000000.0,-11866000000.0,2642400000.0,32365000000.0,,3261000000.0,8301000000.0,8844000000.0,5891000000.0,33583000000.0,,,34506000000.0,0.0,26397000000.0,942000000.0,,0.0,6458000000.0,2102000000.0,749000000.0,0.0,3168000000.0,2653100000.0,-801000000.0,4069000000.0,-13176000000.0,6458000000,215000000.0,10299000000.0,1843000000.0,21905000000.0,517000000.0,,11671000000.0,2528000000.0,,-8691000000.0,3466000000.0,2.44,10481000000.0,,,1684000000.0,10513000000.0,0.0,63241000000.0,6458000000.0,28735000000.0,3268000000.0,804000000.0,2640000000.0,5168000000.0,318000000.0,,1213000000.0,,,,,
2014-06-30,17958000000.0,,2988000000.0,,32000000.0,-3429000000.0,2.66,27020000000.0,-1802000000.0,21629000000,,8733000000,131000000.0,4595000000.0,9129000000,,3858000000.0,0.0,2628900000.0,36105000000.0,,3272000000.0,8989000000.0,9225000000.0,6354000000.0,36661000000.0,,,34215000000.0,0.0,23748000000.0,216000000.0,,0.0,6994000000.0,-2102000000.0,771000000.0,0.0,3075000000.0,2637300000.0,-889000000.0,8125000000.0,-5531000000.0,6994000000,204000000.0,10699000000.0,1995000000.0,22168000000.0,442000000.0,,10117000000.0,1522000000.0,,2725000000.0,3671000000.0,2.66,11515000000.0,,,1709000000.0,1836000000.0,0.0,63681000000.0,6994000000.0,29466000000.0,7236000000.0,406000000.0,5001000000.0,6523000000.0,140000000.0,,1006000000.0,,,,,
2014-09-30,18823000000.0,,2988000000.0,,-1297000000.0,-3954000000.0,2.47,33316000000.0,678000000.0,22249000000,,8569000000,-1034000000.0,11820000000.0,8895000000,,5482000000.0,0.0,2613900000.0,38743000000.0,,3285000000.0,8454000000.0,10254000000.0,6769000000.0,37967000000.0,,,41171000000.0,0.0,30031000000.0,8000000.0,,0.0,6500000000.0,0.0,825000000.0,0.0,3654000000.0,2622200000.0,-1082000000.0,12197000000.0,-3954000000.0,6500000000,169000000.0,11285000000.0,1954000000.0,22612000000.0,9000000.0,,12729000000.0,1516000000.0,,7209000000.0,3426000000.0,2.49,10813000000.0,,,1398000000.0,4595000000.0,0.0,71283000000.0,6500000000.0,30112000000.0,11115000000.0,284000000.0,12104000000.0,13620000000.0,441000000.0,,,,,,,
2014-12-31,20586000000.0,,4950000000.0,,-1502000000.0,-3872000000.0,,36768000000.0,164000000.0,24585000000,47484000000.0,9157000000,-1577000000.0,13676000000.0,7492000000,,-11242000000.0,0.0,,41277000000.0,,3079000000.0,8352000000.0,11429000000.0,7746000000.0,40294000000.0,,,46293000000.0,0.0,33689000000.0,251000000.0,-24348000000.0,0.0,6529000000.0,0.0,856000000.0,0.0,3865000000.0,,-1563000000.0,7301000000.0,-3872000000.0,6529000000,182000000.0,11357000000.0,1823000000.0,23136000000.0,7000000.0,,2607000000.0,1509000000.0,,1852000000.0,3999000000.0,,13041000000.0,3684000000.0,,1378000000.0,11820000000.0,0.0,77062000000.0,6529000000.0,30769000000.0,5738000000.0,720000000.0,14396000000.0,15905000000.0,-860000000.0,,,,,,,
2015-03-31,21326000000.0,2609000000.0,4014000000.0,,-3199000000.0,-3799000000.0,3.79,45349000000.0,-2864000000.0,25200000000,,13857000000,1842000000.0,5390000000.0,14805000000,,2319000000.0,-12905000000.0,2596700000.0,34790000000.0,,3360000000.0,12485000000.0,7469000000.0,7001000000.0,32108000000.0,,,43461000000.0,2303000000.0,41989000000.0,254000000.0,,0.0,9876000000.0,2340000000.0,1843000000.0,0.0,3250000000.0,2604200000.0,-797000000.0,4106000000.0,-14364000000.0,9876000000,406000000.0,12288000000.0,2609000000.0,23464000000.0,42000000.0,,20101000000.0,1204000000.0,,-8416000000.0,3874000000.0,3.8,14648000000.0,,663000000.0,1372000000.0,13676000000.0,0.0,77457000000.0,9876000000.0,33996000000.0,3309000000.0,594000000.0,5984000000.0,7188000000.0,1657000000.0,,333000000.0,,,,,
2015-06-30,23200000000.0,2205000000.0,3932000000.0,,-756000000.0,-3960000000.0,3.23,42202000000.0,-177000000.0,27059000000,,12482000000,57000000.0,11100000000.0,12903000000,,1854000000.0,0.0,2578100000.0,39353000000.0,,3609000000.0,10548000000.0,10718000000.0,8062000000.0,39111000000.0,,,47337000000.0,0.0,38593000000.0,379000000.0,,0.0,8343000000.0,-2340000000.0,2223000000.0,0.0,3035000000.0,2584100000.0,-1147000000.0,11974000000.0,-6300000000.0,8343000000,379000000.0,12825000000.0,2205000000.0,23632000000.0,19000000.0,,15189000000.0,3000000.0,,5731000000.0,3859000000.0,3.24,14209000000.0,,648000000.0,1460000000.0,5390000000.0,0.0,81313000000.0,8343000000.0,33976000000.0,10827000000.0,736000000.0,11836000000.0,11839000000.0,1707000000.0,,1201000000.0,,,,,
2015-09-30,22945000000.0,1753000000.0,3845000000.0,,-200000000.0,-4990000000.0,3.26,42086000000.0,1130000000.0,26792000000,,11980000000,-3302000000.0,14854000000.0,12622000000,,1139000000.0,0.0,2565900000.0,42797000000.0,,3563000000.0,10136000000.0,10965000000.0,7903000000.0,43109000000.0,,,51488000000.0,0.0,38523000000.0,587000000.0,,0.0,8383000000.0,0.0,2080000000.0,0.0,3289000000.0,2571800000.0,-1285000000.0,12088000000.0,-4990000000.0,8383000000,227000000.0,12762000000.0,1753000000.0,23977000000.0,11000000.0,,14016000000.0,2024000000.0,,3796000000.0,3847000000.0,3.27,13565000000.0,,633000000.0,1465000000.0,11100000000.0,0.0,85195000000.0,8383000000.0,33707000000.0,10803000000.0,630000000.0,15484000000.0,17508000000.0,1853000000.0,,4000000.0,,,,,
2015-12-31,24268000000.0,2056000000.0,4927000000.0,,-357000000.0,-4447000000.0,,44830000000.0,-246000000.0,28876000000,51170000000.0,11125000000,-4695000000.0,15850000000.0,6179000000,,-6320000000.0,0.0,,46816000000.0,,3957000000.0,10314000000.0,13143000000.0,9203000000.0,46969000000.0,,,55140000000.0,0.0,40873000000.0,304000000.0,-25625000000.0,0.0,8258000000.0,0.0,2150000000.0,0.0,4034000000.0,,-3177000000.0,10119000000.0,-4447000000.0,8258000000,94000000.0,12758000000.0,2056000000.0,25545000000.0,6000000.0,,1382000000.0,3542000000.0,,977000000.0,4608000000.0,,15485000000.0,4285000000.0,1015000000.0,2158000000.0,14854000000.0,0.0,91799000000.0,8258000000.0,36659000000.0,6942000000.0,1073000000.0,16923000000.0,20465000000.0,-5150000000.0,-1521000000.0,-6000000.0,,,,,
2016-03-31,22978000000.0,2498000000.0,3740000000.0,,706000000.0,-3755000000.0,3.71,45084000000.0,-3546000000.0,27212000000,,12309000000,-1606000000.0,4412000000.0,12956000000,,1000000.0,-16230000000.0,2544300000.0,36070000000.0,,4010000000.0,11953000000.0,10669000000.0,7649000000.0,37284000000.0,,,46381000000.0,25000000.0,41074000000.0,1417000000.0,,0.0,9455000000.0,2811000000.0,1958000000.0,0.0,3304000000.0,2550100000.0,-1141000000.0,7475000000.0,-17174000000.0,9455000000,284000000.0,12995000000.0,2498000000.0,25863000000.0,13000000.0,,15503000000.0,4032000000.0,,-11305000000.0,4234000000.0,3.72,16502000000.0,,624000000.0,2157000000.0,15850000000.0,0.0,82368000000.0,9455000000.0,35987000000.0,6334000000.0,406000000.0,4818000000.0,8850000000.0,379000000.0,-490000000.0,0.0,,,,,
2016-06-30,23414000000.0,2634000000.0,5333000000.0,,-431000000.0,-3608000000.0,3.92,45684000000.0,2429000000.0,27459000000,,12497000000,224000000.0,12761000000.0,13331000000,,213000000.0,0.0,2536300000.0,42510000000.0,,4156000000.0,12602000000.0,10917000000.0,7740000000.0,42585000000.0,,,52626000000.0,0.0,41528000000.0,592000000.0,,0.0,9968000000.0,-2811000000.0,1948000000.0,0.0,3331000000.0,2540800000.0,-1756000000.0,14497000000.0,-6419000000.0,9968000000,154000000.0,13635000000.0,2634000000.0,27125000000.0,12000000.0,,14085000000.0,2053000000.0,,8302000000.0,4045000000.0,3.93,15756000000.0,,717000000.0,2109000000.0,4412000000.0,0.0,88269000000.0,9968000000.0,35643000000.0,12741000000.0,406000000.0,13167000000.0,15220000000.0,12000000.0,-41000000.0,2020000000.0,,,,,
2016-09-30,23551000000.0,2498000000.0,4462000000.0,,-233000000.0,-3599000000.0,3.87,46013000000.0,-2401000000.0,27537000000,,12420000000,-2677000000.0,14081000000.0,13153000000,,1209000000.0,-7600000000.0,2526500000.0,41056000000.0,,4421000000.0,12301000000.0,11131000000.0,7875000000.0,41327000000.0,,,51576000000.0,1000000.0,41592000000.0,558000000.0,,0.0,9803000000.0,0.0,2001000000.0,0.0,3458000000.0,2530900000.0,-2605000000.0,15189000000.0,-11199000000.0,9803000000,202000000.0,14252000000.0,2498000000.0,28223000000.0,10000000.0,,13449000000.0,2042000000.0,,1313000000.0,3986000000.0,3.88,16233000000.0,,736000000.0,2849000000.0,12761000000.0,0.0,87340000000.0,9803000000.0,35764000000.0,12584000000.0,456000000.0,14537000000.0,16579000000.0,116000000.0,-99000000.0,25000000.0,,,,,
2016-12-31,24654000000.0,2243000000.0,6011000000.0,,-1343000000.0,-4095000000.0,3.46,52270000000.0,-190000000.0,29572000000,58024000000.0,11206000000,-2731000000.0,18461000000.0,11640000000,,-1768000000.0,0.0,2512600000.0,46111000000.0,,4834000000.0,10942000000.0,13448000000.0,9075000000.0,45269000000.0,,,59766000000.0,0.0,47436000000.0,529000000.0,-27845000000.0,0.0,8699000000.0,0.0,2197000000.0,0.0,4470000000.0,2517100000.0,-2765000000.0,11153000000.0,-4095000000.0,8699000000,97000000.0,14341000000.0,2243000000.0,30179000000.0,13000000.0,,2578000000.0,2009000000.0,,4327000000.0,4918000000.0,3.46,20234000000.0,4911000000.0,1116000000.0,2714000000.0,14081000000.0,0.0,97539000000.0,8699000000.0,37773000000.0,8388000000.0,229000000.0,18690000000.0,20699000000.0,-418000000.0,-13000000.0,42000000.0,,,,,
2017-03-31,24201000000.0,2848000000.0,3782000000.0,,-935000000.0,-4245000000.0,4.06,53912000000.0,-90000000.0,28452000000,,13490000000,-692000000.0,16150000000.0,14456000000,,1995000000.0,-11448000000.0,2495800000.0,40739000000.0,,5009000000.0,13004000000.0,10711000000.0,7700000000.0,40301000000.0,,,55648000000.0,14000000.0,48903000000.0,302000000.0,,0.0,10156000000.0,1968000000.0,2040000000.0,0.0,3289000000.0,2500000000.0,-1712000000.0,12098000000.0,-13725000000.0,10156000000,278000000.0,15044000000.0,2848000000.0,31096000000.0,13000000.0,,18293000000.0,1003000000.0,,-2319000000.0,4251000000.0,4.07,17012000000.0,,708000000.0,2771000000.0,18461000000.0,0.0,94213000000.0,10156000000.0,38565000000.0,10386000000.0,613000000.0,16763000000.0,17766000000.0,744000000.0,0.0,1006000000.0,,,,,
2017-06-30,24229000000.0,2692000000.0,4257000000.0,,927000000.0,-3760000000.0,4.01,49389000000.0,-1593000000.0,28638000000,,13386000000,-725000000.0,19644000000.0,14670000000,,-532000000.0,0.0,2480200000.0,47014000000.0,,5565000000.0,12643000000.0,10843000000.0,7618000000.0,48436000000.0,,,58974000000.0,0.0,43824000000.0,1761000000.0,,0.0,9951000000.0,-1968000000.0,2002000000.0,0.0,3414000000.0,2484100000.0,-1702000000.0,10117000000.0,-5728000000.0,9951000000,189000000.0,15028000000.0,2692000000.0,31888000000.0,569000000.0,,14308000000.0,3000000.0,,3664000000.0,4409000000.0,4.01,17366000000.0,,863000000.0,2647000000.0,16150000000.0,0.0,97825000000.0,9951000000.0,38851000000.0,8415000000.0,1683000000.0,21327000000.0,21330000000.0,1164000000.0,-40000000.0,1011000000.0,,,,,
2017-09-30,22342000000.0,2692000000.0,4530000000.0,,1192000000.0,-4238000000.0,3.96,50945000000.0,-153000000.0,26614000000,,12044000000,-1991000000.0,18873000000.0,13194000000,,365000000.0,-7396000000.0,2465600000.0,45262000000.0,,5818000000.0,12462000000.0,10298000000.0,7393000000.0,46946000000.0,,,57094000000.0,12000000.0,45127000000.0,2574000000.0,,0.0,9770000000.0,0.0,2213000000.0,0.0,3328000000.0,2469400000.0,-2003000000.0,12921000000.0,-11634000000.0,9770000000,423000000.0,15230000000.0,2692000000.0,33128000000.0,1358000000.0,,13879000000.0,3000000.0,,-704000000.0,4272000000.0,3.96,17199000000.0,,706000000.0,2615000000.0,19644000000.0,0.0,97891000000.0,9770000000.0,40797000000.0,10918000000.0,260000000.0,19134000000.0,19137000000.0,26000000.0,0.0,0.0,,,,,
2017-12-31,23292000000.0,2318000000.0,5610000000.0,,349000000.0,-4602000000.0,,52540000000.0,-1798000000.0,27992000000,64661000000.0,10047000000,-3163000000.0,17158000000.0,9684000000,,-1693000000.0,0.0,,48977000000.0,,5484000000.0,10571000000.0,13245000000.0,9413000000.0,49815000000.0,,,60080000000.0,0.0,47056000000.0,2304000000.0,-29414000000.0,0.0,8253000000.0,0.0,1762000000.0,0.0,3983000000.0,,-3231000000.0,6032000000.0,-4602000000.0,8253000000,-1088000000.0,15373000000.0,2318000000.0,35247000000.0,846000000.0,,309000000.0,0.0,,-1733000000.0,4700000000.0,,20165000000.0,,905000000.0,3325000000.0,18873000000.0,0.0,102355000000.0,8253000000.0,42275000000.0,2801000000.0,1694000000.0,18852000000.0,18852000000.0,-1792000000.0,0.0,65000000.0,,,,,
2018-03-31,22733000000.0,2858000000.0,4117000000.0,,100000000.0,-4334000000.0,4.4,49320000000.0,644000000.0,26930000000,,12448000000,-2574000000.0,10285000000.0,14378000000,,-699000000.0,-11810000000.0,2437300000.0,43652000000.0,,5152000000.0,13609000000.0,10285000000.0,7315000000.0,44238000000.0,,,49915000000.0,368000000.0,44168000000.0,,,,10751000000.0,2007000000.0,1560000000.0,,3321000000.0,2442300000.0,-2958000000.0,9815000000.0,-14137000000.0,10751000000,,15867000000.0,2858000000.0,36134000000.0,791000000.0,,15719000000.0,,,-6896000000.0,4197000000.0,4.41,16342000000.0,,732000000.0,4035000000.0,17158000000.0,0.0,93558000000.0,10751000000.0,43643000000.0,6857000000.0,228000000.0,10513000000.0,10513000000.0,37000000.0,,6000000.0,,,,,
2018-06-30,23055000000.0,2155000000.0,5830000000.0,,-2074000000.0,-3416000000.0,4.26,54167000000.0,-617000000.0,27407000000,,12204000000,-2543000000.0,18147000000.0,14011000000,,4256000000.0,0.0,2425800000.0,50671000000.0,,4988000000.0,12498000000.0,10851000000.0,7941000000.0,49081000000.0,,,57502000000.0,,49179000000.0,,,,10343000000.0,,1521000000.0,,3296000000.0,2430900000.0,-2559000000.0,15770000000.0,-5423000000.0,10343000000,,16134000000.0,2155000000.0,37971000000.0,476000000.0,,14974000000.0,,,7804000000.0,4352000000.0,4.27,18973000000.0,,768000000.0,,10285000000.0,0.0,103248000000.0,10343000000.0,45746000000.0,13211000000.0,247000000.0,18393000000.0,18393000000.0,745000000.0,,15000000.0,,,,,
