date,quarterlyNetIncomeCommonStockholders,quarterlyPurchaseOfInvestment,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyEbitda,quarterlyDepreciationAndAmortization,quarterlyCashDividendsPaid,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInWorkingCapital,quarterlyDilutedEPS,quarterlyDeferredIncomeTax,quarterlyNonCurrentDeferredRevenue,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,quarterlyFreeCashFlow,quarterlyTotalRevenue,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyIncomeTaxPayable,quarterlyOperatingIncome,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,quarterlyOtherNonCurrentLiabilities,quarterlyLongTermDebt,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,quarterlyGrossProfit,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,quarterlyNetPPE,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInventory,quarterlyCashAndCashEquivalents,quarterlyTaxProvision,quarterlyOperatingExpense,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyBasicEPS,quarterlyOtherIntangibleAssets,quarterlyBasicAverageShares,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCommonStockIssuance,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyTotalAssets,quarterlyOtherCurrentLiabilities,quarterlySaleOfInvestment,quarterlyTotalNonCurrentAssets,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyBeginningCashPosition,quarterlyDilutedAverageShares,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment
2011-12-31,44550000.0,,1678000.0,2301000.0,128569000.0,-23037000.0,154014000,47935000.0,-11400000.0,7915617000.0,-25854000.0,,26474000.0,1408849000.0,,-367044000.0,64360000.0,586568000,328093000.0,4189200000.0,385608000.0,3150000.0,103538000,25803000.0,,1430073000.0,1861116000.0,456551000.0,89940000.0,,7530009000.0,,130017000.0,1016506000.0,44550000,44550000.0,26479000.0,1392094000.0,1361493000.0,2203000.0,-27352000.0,-1073136000.0,3116064000.0,-24706000.0,405615000.0,128569000.0,25513000.0,128569000.0,28223000.0,26479000.0,23554000.0,33306000.0,,,,3074805000.0,0.0,-72504000.0,,96799000.0,-32439000.0,72773000.0,-2097000.0,9327812000.0,0.0,,8999719000.0,1532000.0,-50712000.0,,358904000.0,222956000.0,105852000.0,127037000.0,,,
2012-03-31,48025000.0,,15265000.0,2574000.0,113831000.0,-22742000.0,150282000,45259000.0,-11104000.0,8090330000.0,-23369000.0,0.22,18479000.0,1423513000.0,,-342579000.0,72406000.0,602506000,298118000.0,3115596000.0,389782000.0,13544000.0,101608000,24400000.0,,1444795000.0,1858984000.0,474939000.0,,,7700548000.0,,127567000.0,1050081000.0,48315000,48025000.0,25959000.0,1364719000.0,1358182000.0,1176000.0,-6581000.0,,3115596000.0,-6784000.0,414810000.0,113831000.0,25438000.0,113831000.0,23120000.0,25959000.0,28415000.0,33588000.0,0.22,,220132000.0,0.0,0.0,-89128000.0,,95784000.0,-23378000.0,71435000.0,-804000.0,9475425000.0,0.0,,9177307000.0,-14738000.0,-75106000.0,,347823000.0,217097000.0,111612000.0,128569000.0,223212000.0,,
2012-06-30,37076000.0,,22949000.0,2395000.0,105343000.0,-37249000.0,144481000,47013000.0,-10855000.0,8048914000.0,-48253000.0,0.17,21454000.0,1424867000.0,,-316456000.0,33915000.0,597372000,282659000.0,3112381000.0,370595000.0,5772000.0,98631000,22618000.0,,1454801000.0,1869264000.0,469183000.0,,,7678319000.0,,128189000.0,1057261000.0,37639000,37076000.0,29558000.0,1355879000.0,1354259000.0,-5690000.0,-7071000.0,,3112381000.0,-19833000.0,432491000.0,105343000.0,25497000.0,105343000.0,25935000.0,29558000.0,30500000.0,33894000.0,0.17,,215898000.0,0.0,0.0,-33409000.0,,62599000.0,-28684000.0,63574000.0,-9746000.0,9425344000.0,0.0,,9142685000.0,-8488000.0,-29594000.0,,334323000.0,214771000.0,103328000.0,113831000.0,218906000.0,,
2012-09-30,41062000.0,,-39097000.0,3248000.0,151547000.0,-35146000.0,144048000,46555000.0,-12885000.0,8238039000.0,10133000.0,0.19,17495000.0,1414072000.0,,-293260000.0,92993000.0,581182000,333489000.0,3123606000.0,404694000.0,6522000.0,94861000,25777000.0,,1496572000.0,1882834000.0,459911000.0,,,7833345000.0,,121271000.0,1091083000.0,41797000,41062000.0,26410000.0,1374559000.0,1366075000.0,698000.0,-6639000.0,,3123606000.0,-9811000.0,449228000.0,151547000.0,25132000.0,151547000.0,22128000.0,26410000.0,31289000.0,33568000.0,0.19,,214914000.0,0.0,0.0,-41083000.0,,121904000.0,-28911000.0,63925000.0,-8731000.0,9633894000.0,0.0,,9300405000.0,46204000.0,-39907000.0,,366883000.0,213974000.0,116831000.0,105343000.0,218460000.0,,
2012-12-31,26383000.0,,2113000.0,2766000.0,92708000.0,-79817000.0,130996000,50229000.0,-25452000.0,8320741000.0,-31597000.0,0.12,15556000.0,4082013000.0,40277000.0,-286795000.0,54304000.0,629421000,286199000.0,2812663000.0,412104000.0,6892000.0,106222000,9999000.0,,1113401000.0,1916621000.0,481221000.0,88319000.0,135522000.0,7908637000.0,,148200000.0,3727610000.0,26384000,26383000.0,41978000.0,1343027000.0,1382410000.0,0.0,-208754000.0,-1171562000.0,1641101000.0,15857000.0,656766000.0,92708000.0,24560000.0,92708000.0,20365000.0,41978000.0,53669000.0,34018000.0,0.12,257703000.0,211954000.0,1646688000.0,-7500000.0,-67892000.0,,88959000.0,-34655000.0,46749000.0,-46182000.0,9683568000.0,0.0,,9397369000.0,-58839000.0,-42159000.0,,104025000.0,211047000.0,111717000.0,151547000.0,215261000.0,,
2013-03-31,57620000.0,,2300000.0,2830000.0,188546000.0,-20414000.0,172011000,45230000.0,-12698000.0,8482972000.0,13991000.0,0.27,26134000.0,4117119000.0,,-230098000.0,128555000.0,652352000,374748000.0,,425532000.0,9373000.0,128734000,24858000.0,,1519848000.0,1913382000.0,492752000.0,92955000.0,,8057440000.0,12215000.0,159600000.0,3846114000.0,58722000,57620000.0,30866000.0,1385720000.0,1379303000.0,339000.0,-11416000.0,,1635118000.0,-1953000.0,507091000.0,188546000.0,25556000.0,188546000.0,35290000.0,30866000.0,37315000.0,32769000.0,0.27,,211380000.0,1486646000.0,-7561000.0,-34293000.0,,151124000.0,-22569000.0,94012000.0,0.0,9882053000.0,0.0,,9507305000.0,95838000.0,-1708000.0,13341000.0,378844000.0,211664000.0,106205000.0,92708000.0,215208000.0,,
2013-06-30,33615000.0,,248000.0,3020000.0,221086000.0,-28063000.0,135900000,47017000.0,-14855000.0,8437188000.0,-26571000.0,0.16,15969000.0,4096730000.0,,-196576000.0,47629000.0,625505000,404047000.0,,394728000.0,1714000.0,94659000,25221000.0,,1507764000.0,1920383000.0,499684000.0,90678000.0,,8042460000.0,-19288000.0,125821000.0,3781429000.0,34435000,33615000.0,31162000.0,1403686000.0,1374374000.0,2000.0,-6246000.0,,1623701000.0,-5776000.0,517583000.0,221086000.0,24280000.0,221086000.0,21708000.0,31162000.0,36412000.0,32740000.0,0.16,,211821000.0,1483138000.0,4786000.0,-14230000.0,,75822000.0,-28193000.0,56143000.0,-3606000.0,9855049000.0,0.0,,9451002000.0,32540000.0,0.0,-12965000.0,356602000.0,211942000.0,94457000.0,188546000.0,215946000.0,,
2013-09-30,26779000.0,,1755000.0,3037000.0,182592000.0,-29298000.0,132315000,48353000.0,-14818000.0,8948588000.0,4668000.0,0.12,13681000.0,4212440000.0,,-169797000.0,70664000.0,609951000,357970000.0,,431761000.0,3103000.0,82315000,28963000.0,,1516614000.0,2257103000.0,493872000.0,78990000.0,,8516827000.0,31840000.0,116079000.0,3916446000.0,27394000,26779000.0,33764000.0,1426779000.0,1377946000.0,0.0,-93717000.0,,1623187000.0,1647000.0,530670000.0,182592000.0,24612000.0,182592000.0,18488000.0,33764000.0,36647000.0,38080000.0,0.13,,211954000.0,1905643000.0,525000.0,-109710000.0,,99488000.0,-28824000.0,45882000.0,-4937000.0,10389362000.0,0.0,,10031392000.0,-38494000.0,0.0,-2323000.0,392011000.0,211960000.0,101949000.0,221086000.0,216370000.0,,
2013-12-31,25833000.0,,11613000.0,3038000.0,144873000.0,-1079018000.0,140658000,52205000.0,-14858000.0,11481692000.0,-64898000.0,0.12,18316000.0,4925645000.0,,-145876000.0,24777000.0,668574000,393747000.0,3114046000.0,642584000.0,6391000.0,88725000,37711000.0,,1377251000.0,3155548000.0,520505000.0,84964000.0,201145000.0,10839108000.0,-25051000.0,148069000.0,4601014000.0,28552000,25833000.0,59344000.0,1414230000.0,1922102000.0,0.0,-6817000.0,-1191085000.0,1922961000.0,-272000.0,800655000.0,144873000.0,34565000.0,144873000.0,21130000.0,59344000.0,151514000.0,38771000.0,0.12,422486000.0,212079000.0,2691159000.0,-57147000.0,983348000.0,,58275000.0,-33498000.0,49682000.0,-1048579000.0,12906070000.0,21927000.0,,12512323000.0,-37719000.0,0.0,-13042000.0,143385000.0,212317000.0,88441000.0,182592000.0,216354000.0,,
2014-03-31,41102000.0,,3334000.0,3130000.0,148619000.0,-35587000.0,166633000,57539000.0,-17080000.0,11466415000.0,14146000.0,0.19,10124000.0,4904798000.0,,-105893000.0,102665000.0,747123000,376004000.0,,591224000.0,3301000.0,110372000,41848000.0,,1745054000.0,3133925000.0,580741000.0,105813000.0,,10875191000.0,5966000.0,166382000.0,4592895000.0,41391000,41102000.0,56010000.0,1436427000.0,1978621000.0,-12225000.0,-181903000.0,,1887019000.0,-1278000.0,586991000.0,148619000.0,34508000.0,148619000.0,22707000.0,56010000.0,105705000.0,44996000.0,0.19,,212838000.0,2516447000.0,-8256000.0,-86615000.0,,127887000.0,-25222000.0,64098000.0,-779000.0,12905611000.0,4850000.0,,12529607000.0,3746000.0,-1053000.0,11251000.0,477368000.0,213532000.0,77215000.0,144873000.0,217231000.0,,
2014-06-30,25922000.0,,2731000.0,3293000.0,140515000.0,112940000.0,173815000,58192000.0,-16944000.0,11431583000.0,-34434000.0,0.12,16360000.0,4945477000.0,,-118184000.0,10773000.0,746746000,355701000.0,,564932000.0,1910000.0,109737000,45192000.0,,1831977000.0,3050367000.0,590882000.0,102257000.0,,10866651000.0,3471000.0,155864000.0,4740097000.0,31959000,25922000.0,46127000.0,1416982000.0,1897845000.0,0.0,-730741000.0,,1883249000.0,5886000.0,597432000.0,140515000.0,33453000.0,140515000.0,37357000.0,46127000.0,101436000.0,46307000.0,0.12,,212390000.0,2392408000.0,-4723000.0,-163551000.0,,42930000.0,-32157000.0,69316000.0,-6796000.0,12857178000.0,6266000.0,,12501477000.0,-4811000.0,-59372000.0,-26265000.0,455320000.0,211175000.0,90759000.0,148619000.0,215989000.0,,
2014-09-30,17651000.0,,1502000.0,3319000.0,266259000.0,206703000.0,193747000,58636000.0,-19002000.0,10964295000.0,5191000.0,0.08,33130000.0,4847602000.0,,-148085000.0,47601000.0,718314000,467699000.0,,585778000.0,15707000.0,108550000,47445000.0,,1810827000.0,2958500000.0,570016000.0,92719000.0,,10378517000.0,29002000.0,148298000.0,4623276000.0,16801000,17651000.0,39748000.0,1357301000.0,1898885000.0,0.0,-95057000.0,,1872162000.0,26561000.0,620098000.0,266259000.0,32471000.0,266259000.0,74934000.0,39748000.0,109266000.0,43376000.0,0.08,,210820000.0,1876830000.0,8206000.0,-166264000.0,,85404000.0,-37803000.0,91735000.0,-3240000.0,12330231000.0,441000.0,,11862532000.0,125725000.0,-69737000.0,-85000.0,460364000.0,209231000.0,77823000.0,140515000.0,213010000.0,,
2014-12-31,87794000.0,,1150000.0,3385000.0,177335000.0,-26770000.0,283197000,62714000.0,-18491000.0,10546266000.0,-96758000.0,0.42,70057000.0,4832009000.0,,-81859000.0,11817000.0,783443000,396856000.0,3143044000.0,552008000.0,8035000.0,162419000,13644000.0,,1343023000.0,2963794000.0,578032000.0,76148000.0,186734000.0,9994258000.0,-50477000.0,205411000.0,4496904000.0,86609000,87794000.0,42992000.0,1368726000.0,1810853000.0,0.0,-15004000.0,-1281641000.0,1861403000.0,58064000.0,688089000.0,177335000.0,29697000.0,177335000.0,90982000.0,42992000.0,118729000.0,42892000.0,0.42,393781000.0,206977000.0,1946047000.0,9396000.0,-121537000.0,,61134000.0,-49317000.0,177591000.0,-4521000.0,11923644000.0,14000.0,,11526788000.0,-88909000.0,-112712000.0,-17152000.0,137270000.0,204867000.0,59414000.0,266259000.0,210467000.0,,
2015-03-31,61375000.0,,2422000.0,4023000.0,217129000.0,-52172000.0,194880000,53823000.0,-20461000.0,10616821000.0,74705000.0,0.3,-6624000.0,4785178000.0,,-72771000.0,160474000.0,748117000,409938000.0,,588022000.0,37274000.0,142894000,54234000.0,,1840688000.0,2962676000.0,570168000.0,108394000.0,,10028799000.0,54847000.0,177949000.0,4523471000.0,61465000,61375000.0,35055000.0,1332830000.0,1811067000.0,2841000.0,-22451000.0,,1845506000.0,-1837000.0,440257000.0,217129000.0,30181000.0,217129000.0,36653000.0,35055000.0,90960000.0,42939000.0,0.3,,203510000.0,1740380000.0,5511000.0,-92955000.0,,188772000.0,-28298000.0,98118000.0,-30616000.0,11958377000.0,0.0,,11548439000.0,39794000.0,-73180000.0,3614000.0,459788000.0,202910000.0,36797000.0,177335000.0,207752000.0,,
2015-06-30,52595000.0,,2446000.0,3261000.0,199096000.0,-31957000.0,184557000,57086000.0,-19937000.0,10591100000.0,-19529000.0,0.25,-1842000.0,4811366000.0,,-79971000.0,57309000.0,754354000,361170000.0,,725265000.0,14323000.0,133162000,40036000.0,,1848006000.0,2769861000.0,587624000.0,92192000.0,,9865835000.0,-20915000.0,166730000.0,4487122000.0,53482000,52595000.0,33568000.0,1324569000.0,1811842000.0,5225000.0,-22927000.0,,1846579000.0,-5691000.0,436602000.0,199096000.0,29846000.0,199096000.0,31007000.0,33568000.0,290016000.0,42982000.0,0.26,,202466000.0,1743950000.0,7492000.0,-82347000.0,,93735000.0,-36426000.0,84489000.0,-6110000.0,11924835000.0,0.0,,11563665000.0,-18033000.0,-78615000.0,-13466000.0,420926000.0,201751000.0,44668000.0,217129000.0,206746000.0,,
2015-09-30,47448000.0,,2353000.0,3433000.0,141950000.0,-41651000.0,174831000,56865000.0,-23670000.0,10465617000.0,-5268000.0,0.23,22227000.0,4612401000.0,,-151491000.0,74103000.0,714525000,320742000.0,,546638000.0,1868000.0,113786000,67458000.0,,1807554000.0,3046414000.0,572581000.0,81777000.0,,9918979000.0,5614000.0,141944000.0,4240183000.0,47927000,47448000.0,28158000.0,1177874000.0,1799939000.0,0.0,-317591000.0,,1851264000.0,4180000.0,452610000.0,141950000.0,29557000.0,141950000.0,26118000.0,28158000.0,95045000.0,43921000.0,0.24,,199310000.0,1745939000.0,-1567000.0,-123141000.0,,114111000.0,-40008000.0,74045000.0,-4704000.0,11653121000.0,0.0,,11332379000.0,-57146000.0,-153693000.0,-13355000.0,449725000.0,197126000.0,16501000.0,199096000.0,203444000.0,,
2015-12-31,72354000.0,,2213000.0,3126000.0,134599000.0,-40639000.0,224302000,67548000.0,-23502000.0,10529487000.0,-71500000.0,0.36,4287000.0,4743483000.0,,-109351000.0,29314000.0,769384000,308409000.0,3228910000.0,519396000.0,1373000.0,153915000,12344000.0,,1335242000.0,3071738000.0,584062000.0,65769000.0,162487000.0,10010091000.0,-18979000.0,185322000.0,4297039000.0,72450000,72354000.0,31407000.0,1184692000.0,1796340000.0,0.0,-23229000.0,-1382188000.0,1846722000.0,2839000.0,704760000.0,134599000.0,27835000.0,134599000.0,41249000.0,31407000.0,116989000.0,43055000.0,0.37,370005000.0,196248000.0,1965475000.0,-1413000.0,-40035000.0,,75568000.0,-46254000.0,113699000.0,172000.0,11718888000.0,0.0,,11410479000.0,-7351000.0,-39773000.0,-24449000.0,140045000.0,195773000.0,6164000.0,141950000.0,199977000.0,,
2016-03-31,47445000.0,,1615000.0,3067000.0,213505000.0,-26480000.0,179949000,57100000.0,-23324000.0,10566038000.0,77609000.0,0.24,-1291000.0,4673184000.0,,-101545000.0,143054000.0,749271000,352881000.0,,517811000.0,13574000.0,123988000,27523000.0,,1827986000.0,3076342000.0,587775000.0,83241000.0,,10048227000.0,56062000.0,161496000.0,4307105000.0,47454000,47445000.0,37508000.0,1185366000.0,1800522000.0,5120000.0,-598693000.0,,1841013000.0,-1139000.0,470715000.0,213505000.0,28612000.0,213505000.0,32313000.0,37508000.0,57413000.0,43082000.0,0.24,,194924000.0,1754024000.0,-2777000.0,-84924000.0,,184762000.0,-41708000.0,79767000.0,-56000.0,11756131000.0,0.0,,11403250000.0,78906000.0,-54632000.0,4617000.0,446824000.0,194148000.0,28871000.0,134599000.0,198030000.0,,
2016-06-30,15620000.0,,1389000.0,3507000.0,171788000.0,-93011000.0,130688000,58651000.0,-25182000.0,10707672000.0,-68453000.0,0.08,-1565000.0,4757460000.0,,-106119000.0,-715000.0,751710000,332602000.0,,501710000.0,1465000.0,125111000,53455000.0,,1867959000.0,3113179000.0,590339000.0,78791000.0,,10205962000.0,-57231000.0,161371000.0,4384520000.0,15893000,15620000.0,36260000.0,1162900000.0,1801645000.0,0.0,-312050000.0,,1831102000.0,-53074000.0,467364000.0,171788000.0,28568000.0,171788000.0,16746000.0,36260000.0,90104000.0,39398000.0,0.08,,193806000.0,1787931000.0,1772000.0,10641000.0,,40766000.0,-41481000.0,32639000.0,-52788000.0,11875492000.0,0.0,,11542890000.0,-41717000.0,-26845000.0,-39927000.0,410141000.0,193669000.0,29289000.0,213505000.0,196718000.0,,
2016-09-30,47727000.0,,1402000.0,3625000.0,177571000.0,-59649000.0,173034000,58563000.0,-25159000.0,10961778000.0,36021000.0,0.24,-8565000.0,4879151000.0,,-142742000.0,84976000.0,721467000,344850000.0,,537841000.0,997000.0,113829000,64460000.0,,1903930000.0,3181694000.0,580722000.0,74293000.0,,10423937000.0,38734000.0,140745000.0,4521172000.0,47541000,47727000.0,26916000.0,1087292000.0,1801893000.0,0.0,-17219000.0,,1834107000.0,642000.0,459162000.0,177571000.0,28526000.0,177571000.0,27422000.0,26916000.0,89531000.0,39508000.0,0.25,,193274000.0,1795562000.0,5324000.0,-66053000.0,,132982000.0,-48006000.0,74963000.0,-13265000.0,12051476000.0,0.0,,11706626000.0,5783000.0,-111514000.0,-2080000.0,447313000.0,190489000.0,24274000.0,171788000.0,196567000.0,,
2016-12-31,66246000.0,,1420000.0,3857000.0,194986000.0,-36992000.0,250013000,70620000.0,-24753000.0,10942902000.0,-58082000.0,0.34,18911000.0,4940226000.0,,-103387000.0,42834000.0,809054000,354396000.0,3292839000.0,537870000.0,7960000.0,175714000,14500000.0,,1422081000.0,3196616000.0,598278000.0,64682000.0,161932000.0,10405032000.0,10323000.0,210776000.0,4512211000.0,66417000,66246000.0,35062000.0,1092713000.0,1799081000.0,30000.0,-16681000.0,-1465252000.0,1827587000.0,3679000.0,690263000.0,194986000.0,26431000.0,194986000.0,72871000.0,35062000.0,110901000.0,40105000.0,0.35,368065000.0,190367000.0,1965931000.0,1173000.0,-48594000.0,,105085000.0,-62251000.0,139288000.0,-3037000.0,12038149000.0,0.0,,11683753000.0,17415000.0,-34937000.0,-50202000.0,155802000.0,189405000.0,16492000.0,177571000.0,192957000.0,,
2017-03-31,174702000.0,,1433000.0,3633000.0,238254000.0,-56329000.0,197930000,58768000.0,-24433000.0,11075416000.0,101836000.0,0.91,-149585000.0,4987084000.0,,5369000.0,148233000.0,777710000,390757000.0,,612990000.0,72382000.0,134661000,38182000.0,,1804603000.0,3224653000.0,600545000.0,86946000.0,,10462426000.0,86596000.0,177165000.0,4667961000.0,174749000,174702000.0,42504000.0,1181169000.0,1805590000.0,0.0,-29842000.0,,1810347000.0,4501000.0,446086000.0,238254000.0,27375000.0,238254000.0,-76223000.0,42504000.0,63606000.0,40636000.0,0.93,,188260000.0,1782731000.0,-21055000.0,-89570000.0,,188383000.0,-40150000.0,98526000.0,-19327000.0,12259166000.0,0.0,,11868409000.0,43268000.0,-83460000.0,716000.0,477002000.0,187950000.0,19656000.0,194986000.0,192867000.0,,
2017-06-30,68481000.0,,1448000.0,4012000.0,224889000.0,-45433000.0,204935000,61334000.0,-28096000.0,11183300000.0,-97296000.0,0.36,-3527000.0,5086376000.0,,28858000.0,-9334000.0,773242000,354869000.0,,524349000.0,12228000.0,142855000,30396000.0,,1839103000.0,3290944000.0,589797000.0,72251000.0,,10658951000.0,-71781000.0,183445000.0,4774582000.0,68562000,68481000.0,40590000.0,1204697000.0,1804493000.0,7606000.0,-18147000.0,,1828532000.0,746000.0,442528000.0,224889000.0,27333000.0,224889000.0,32956000.0,40590000.0,70725000.0,42083000.0,0.37,,187597000.0,1784585000.0,-13944000.0,-7056000.0,,35840000.0,-45174000.0,101518000.0,-4717000.0,12388284000.0,0.0,,12033415000.0,-13365000.0,-36604000.0,-45135000.0,441396000.0,187315000.0,30090000.0,238254000.0,192138000.0,,
2017-09-30,56164000.0,,1463000.0,3074000.0,267956000.0,-76803000.0,170327000,60995000.0,-28182000.0,11386247000.0,36626000.0,0.29,4647000.0,5196400000.0,,33140000.0,109063000.0,731346000,404883000.0,,579729000.0,9395000.0,110489000,32340000.0,,1866029000.0,3292816000.0,581644000.0,77426000.0,,10806518000.0,51640000.0,149702000.0,4890460000.0,56141000,56164000.0,39213000.0,1238678000.0,1807816000.0,0.0,-18896000.0,,1859408000.0,-1157000.0,451273000.0,267956000.0,27161000.0,267956000.0,10437000.0,39213000.0,76314000.0,42754000.0,0.3,,187435000.0,1792843000.0,0.0,-50906000.0,,165391000.0,-56328000.0,66578000.0,-25591000.0,12625198000.0,0.0,,12220315000.0,43067000.0,-28754000.0,-1644000.0,494020000.0,187746000.0,46661000.0,224889000.0,192243000.0,,
2017-12-31,247316000.0,,1515000.0,4069000.0,330039000.0,-57320000.0,245084000,67796000.0,-28039000.0,11455066000.0,-40614000.0,1.29,-169373000.0,5385988000.0,,210364000.0,39877000.0,812733000,481296000.0,3448003000.0,828979000.0,2470000.0,179761000,13955000.0,,1549820000.0,3135316000.0,600856000.0,61092000.0,182470000.0,10626087000.0,15308000.0,211877000.0,5009202000.0,247395000,247316000.0,32116000.0,1409390000.0,1805981000.0,0.0,-1570706000.0,-1574959000.0,1873044000.0,-2473000.0,394765000.0,330039000.0,25378000.0,330039000.0,-113759000.0,32116000.0,364580000.0,43652000.0,1.32,374099000.0,187241000.0,2008577000.0,-12939000.0,11105000.0,,112726000.0,-72849000.0,133636000.0,-353000.0,12864503000.0,0.0,,12383207000.0,62083000.0,-50819000.0,-27671000.0,173685000.0,186615000.0,41943000.0,267956000.0,191729000.0,,
2018-03-31,81988000.0,,1518000.0,3699000.0,227320000.0,-80089000.0,212854000,58909000.0,-31348000.0,10917159000.0,55169000.0,0.43,-1692000.0,4768826000.0,,333864000.0,165217000.0,794482000,351005000.0,,591805000.0,33397000.0,160978000,27463000.0,,1898561000.0,3316695000.0,598720000.0,77080000.0,,10325354000.0,20486000.0,195762000.0,4930064000.0,82048000,81988000.0,34784000.0,1511745000.0,1819134000.0,-6366000.0,-275775000.0,,1890475000.0,-7033000.0,341272000.0,219507000.0,26955000.0,219507000.0,28321000.0,34784000.0,89249000.0,43576000.0,0.44,,185130000.0,1794070000.0,,-243505000.0,,211458000.0,-46241000.0,110369000.0,-33934000.0,12429008000.0,,,12078003000.0,-113281000.0,-118797000.0,21329000.0,469159000.0,184012000.0,32125000.0,340601000.0,189923000.0,,
2018-06-30,103239000.0,,1499000.0,3845000.0,170973000.0,-192666000.0,226452000,62618000.0,-30893000.0,11383640000.0,-83863000.0,0.55,23703000.0,5020979000.0,,314669000.0,32744000.0,796092000,308943000.0,,553883000.0,15107000.0,156991000,25894000.0,,1948073000.0,3493669000.0,607965000.0,52700000.0,,10829757000.0,-58303000.0,188127000.0,5158149000.0,103281000,103239000.0,31136000.0,1476252000.0,1850972000.0,-2557000.0,-11716000.0,,1915408000.0,6843000.0,367036000.0,164460000.0,26095000.0,164460000.0,16034000.0,31136000.0,95623000.0,44519000.0,0.57,,182637000.0,1826448000.0,,33389000.0,,103918000.0,-71174000.0,119315000.0,-133688000.0,12860037000.0,,,12551094000.0,-56347000.0,-110069000.0,-43858000.0,443153000.0,181238000.0,26217000.0,227320000.0,187188000.0,,
2018-09-30,68935000.0,,1514000.0,4196000.0,165938000.0,-74012000.0,196103000,63648000.0,-30761000.0,11581248000.0,1001000.0,0.37,3480000.0,5118575000.0,,313720000.0,73837000.0,778786000,300487000.0,,554889000.0,3726000.0,125100000,32107000.0,,1992541000.0,3542314000.0,612616000.0,84018000.0,,11026359000.0,34938000.0,166170000.0,5285585000.0,68993000,68935000.0,41070000.0,1488862000.0,1854167000.0,-2550000.0,-27471000.0,,1960329000.0,7355000.0,372929000.0,158301000.0,26061000.0,158301000.0,17043000.0,41070000.0,68806000.0,46419000.0,0.38,,180858000.0,1835761000.0,,-68935000.0,,136890000.0,-63053000.0,86036000.0,-19994000.0,13070234000.0,,0.0,12769747000.0,-5035000.0,-46860000.0,-15822000.0,482357000.0,180934000.0,32167000.0,170973000.0,185460000.0,,
2018-12-31,193046000.0,,1528000.0,3886000.0,207584000.0,-67854000.0,236364000,63310000.0,-30847000.0,11051428000.0,-32660000.0,1.04,-66970000.0,4917443000.0,,474327000.0,93962000.0,820814000,331232000.0,3647332000.0,555600000.0,5936000.0,171754000,13220000.0,,1481387000.0,3532182000.0,610551000.0,54986000.0,181371000.0,10495828000.0,-13820000.0,210263000.0,4851507000.0,193236000,193046000.0,38509000.0,1641903000.0,1863842000.0,1537000.0,-18448000.0,-1669968000.0,1977364000.0,1300000.0,406500000.0,198850000.0,24950000.0,198850000.0,-67224000.0,38509000.0,86117000.0,47042000.0,1.07,433830000.0,181233000.0,2046178000.0,,-50130000.0,,163564000.0,-69602000.0,126012000.0,-7208000.0,12693243000.0,,0.0,12362011000.0,41646000.0,-1885000.0,-9204000.0,173361000.0,181471000.0,13395000.0,165938000.0,185676000.0,,
2019-03-31,79323000.0,,1620000.0,4568000.0,160394000.0,-70940000.0,207613000,59915000.0,-32820000.0,11378656000.0,33293000.0,0.43,2492000.0,5029602000.0,,508578000.0,133323000.0,798212000,290052000.0,,604543000.0,15802000.0,149304000,29328000.0,,1926992000.0,3409196000.0,606378000.0,81811000.0,,10774113000.0,29545000.0,191834000.0,1573903000.0,79213000,79323000.0,42530000.0,1700453000.0,1859194000.0,-7891000.0,-154192000.0,,1993346000.0,-1606000.0,408323000.0,153694000.0,25219000.0,153694000.0,21095000.0,42530000.0,68554000.0,47390000.0,0.44,,181696000.0,1840782000.0,,-162686000.0,,184896000.0,-51573000.0,100308000.0,-19240000.0,13079061000.0,,,12789009000.0,-47190000.0,-14542000.0,-733000.0,520187000.0,182251000.0,20646000.0,207584000.0,185317000.0,,
