date,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,quarterlyDilutedAverageShares,quarterlyCashAndCashEquivalents,quarterlyTaxProvision,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyNetPPE,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyOperatingExpense,quarterlyOtherIntangibleAssets,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyCommonStockIssuance,quarterlyResearchAndDevelopment,quarterlyOperatingCashFlow,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyCapitalExpenditure,quarterlyBasicEPS,quarterlyChangeInCashSupplementalAsReported,quarterlyTotalAssets,quarterlyOtherCurrentLiabilities,quarterlyRepurchaseOfCapitalStock,quarterlyTotalNonCurrentAssets,quarterlySaleOfInvestment,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCashItems,quarterlyCashDividendsPaid,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyPurchaseOfInvestment,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyDepreciationAndAmortization,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyLongTermDebt,quarterlyChangeInInventory,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentAssets,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDilutedEPS,quarterlyGrossProfit,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyNetIncome,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,quarterlyNonCurrentDeferredRevenue,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable
2006-12-31,18116000000.0,-1873999041.3,-91985000000.0,,2590000000.0,1532000000.0,2590000000.0,90999000000.0,18915000000.0,-2587000000.0,8317000000.0,5246000000.0,12924000000.0,204998443.0,-72000000.0,36315000000.0,,179000489.1,5384000000.0,-5198000000.0,100001024.2,-4473000000.0,,-609000000.0,217601000000.0,27908000000.0,-3449000000.0,143340000000.0,,3199000000.0,5385000000.0,28319000000.0,33860000000.0,3195000000.0,-16590000000.0,-1927000000.0,76984004.0,3473000000.0,-114000000.0,2590000000.0,-4281000000.0,2441000000.0,132136000000.0,,,1360000000.0,58487000000.0,,911000000.0,182984000000.0,75298000000.0,74261000000.0,9838000000.0,66642000000.0,10331000000.0,861000000.0,27636000000.0,10373000000.0,32656000000.0,6147000000.0,48487000000.0,56838000000.0,,18155000000.0,,2984000000.0,10780000000.0,3195000000.0,84624000000.0,4205000000.0,26000000.0,,,,,,
2007-03-31,18593000000.0,-1134000000.0,-91985000000.0,3252440725.0,1956000000.0,2440000000.0,1956000000.0,92307000000.0,19812000000.0,-78000000.0,7600000000.0,5667000000.0,11597000000.0,264000000.0,-64000000.0,1025000000.0,,156000000.0,7904000000.0,7186000000.0,-1140000000.0,-3645000000.0,1.4436,-634000000.0,216856000000.0,12764000000.0,-2402000000.0,143944000000.0,,2590000000.0,,43681000000.0,84874000000.0,4664000000.0,65000000.0,-2001000000.0,75000000.0,9969000000.0,-53000000.0,1956000000.0,-4295000000.0,2519000000.0,131107000000.0,3230751333.0,,612000000.0,,,4259000000.0,92307000000.0,73509000000.0,72912000000.0,5295000000.0,61307000000.0,12131000000.0,-648000000.0,26874000000.0,95000000.0,38819000000.0,5467000000.0,48412000000.0,57598000000.0,1.434,12895000000.0,,4746000000.0,10991000000.0,4664000000.0,84874000000.0,3457000000.0,-558000000.0,,,,,,
2007-06-30,18582000000.0,-93000000.0,-91985000000.0,3219835865.0,2643000000.0,3283000000.0,2643000000.0,95193000000.0,20645000000.0,155000000.0,6927000000.0,5735000000.0,11566000000.0,251000000.0,-71000000.0,1939000000.0,,,6383000000.0,10724000000.0,-188000000.0,-4334000000.0,2.3022,687000000.0,221894000000.0,13063000000.0,-1918000000.0,147690000000.0,,1956000000.0,,42634000000.0,88549000000.0,7376000000.0,-1790000000.0,-1983000000.0,107000000.0,12277000000.0,-77000000.0,2643000000.0,-3144000000.0,2535000000.0,132471000000.0,3197743500.0,,-2242000000.0,,,2049000000.0,95193000000.0,73066000000.0,74204000000.0,9742000000.0,73083000000.0,12188000000.0,-683000000.0,28635000000.0,178000000.0,39847000000.0,5803000000.0,56414000000.0,59405000000.0,2.2908,16669000000.0,,7376000000.0,11055000000.0,7376000000.0,88549000000.0,3565000000.0,-1499000000.0,,,,,,
2007-09-30,19072000000.0,-1000000000.0,-91985000000.0,,2410000000.0,2158000000.0,2410000000.0,96934000000.0,21784000000.0,-158000000.0,5538000000.0,5971000000.0,12789000000.0,262000000.0,-24000000.0,2047000000.0,,244000000.0,5874000000.0,6636000000.0,-186000000.0,-4336000000.0,,-233000000.0,225611000000.0,11845000000.0,-1441000000.0,150764000000.0,,2643000000.0,,42649000000.0,90541000000.0,4406000000.0,1922000000.0,-2066000000.0,129000000.0,9403000000.0,-159000000.0,2410000000.0,-1683000000.0,2505000000.0,134117000000.0,,,-1615000000.0,,,1538000000.0,96934000000.0,73805000000.0,74847000000.0,5194000000.0,71334000000.0,12456000000.0,-803000000.0,28784000000.0,166000000.0,3497000000.0,6522000000.0,60602000000.0,60312000000.0,,10732000000.0,,4478000000.0,11138000000.0,4406000000.0,90541000000.0,4137000000.0,2431000000.0,,,,,,
2007-12-31,19215000000.0,-965000068.3,-107102000000.0,,3562000000.0,2561000000.0,3562000000.0,97989000000.0,26554000000.0,-680000000.0,8981000000.0,6652000000.0,15394000000.0,332999106.7,-68000000.0,41513000000.0,,11000745.5,4548000000.0,7065000000.0,-326000834.4,-5515000000.0,,1152000000.0,236076000000.0,23583000000.0,-1352000000.0,157160000000.0,,2410000000.0,5237000000.0,31451000000.0,36534000000.0,4399000000.0,-11684000000.0,-2056000000.0,109000801.5,9248000000.0,-326000000.0,3562000000.0,-5715000000.0,3020000000.0,141424000000.0,,,-2749000000.0,64510000000.0,165000816.8,-967000000.0,205091000000.0,77068000000.0,78916000000.0,13293000000.0,84438000000.0,15004000000.0,-5121000000.0,29490000000.0,6321000000.0,34280000000.0,6640000000.0,62164000000.0,64356000000.0,,22274000000.0,,4180000000.0,11006000000.0,4399000000.0,93690000000.0,4212000000.0,192000000.0,,,,,,
2008-03-31,20264000000.0,-3961000000.0,-107005000000.0,3174220000.0,4820000000.0,4192000000.0,4820000000.0,99512000000.0,26855000000.0,-1037000000.0,6147000000.0,6729000000.0,13820000000.0,406000000.0,-36000000.0,1208000000.0,,293000000.0,10928000000.0,11404000000.0,-370000000.0,-4435000000.0,2.256,1258000000.0,252668000000.0,15111000000.0,-889000000.0,164152000000.0,,3562000000.0,,47546000000.0,98642000000.0,7094000000.0,-364000000.0,-2554000000.0,65000000.0,14776000000.0,-370000000.0,4820000000.0,-4407000000.0,2966000000.0,152964000000.0,3145935167.0,,-1767000000.0,,,6493000000.0,99512000000.0,82943000000.0,88516000000.0,10801000000.0,87745000000.0,16051000000.0,-717000000.0,33706000000.0,250000000.0,43698000000.0,6466000000.0,70797000000.0,70021000000.0,2.238,16948000000.0,,7212000000.0,11012000000.0,7094000000.0,98642000000.0,3589000000.0,122000000.0,,,,,,
2008-06-30,20935000000.0,-138000000.0,-107561000000.0,3169168333.0,3593000000.0,5036000000.0,3593000000.0,101787000000.0,35182000000.0,-2234000000.0,9026000000.0,7386000000.0,16638000000.0,381000000.0,-86000000.0,1057000000.0,,,6716000000.0,14506000000.0,-459000000.0,-4713000000.0,2.982,-1227000000.0,283813000000.0,23354000000.0,-928000000.0,175960000000.0,,4820000000.0,,54029000000.0,105356000000.0,9358000000.0,-404000000.0,-2545000000.0,173000000.0,17781000000.0,-250000000.0,3593000000.0,-4901000000.0,2894000000.0,177359000000.0,3137252500.0,,-5806000000.0,,,2003000000.0,101787000000.0,101040000000.0,107853000000.0,14671000000.0,110903000000.0,13551000000.0,-5710000000.0,41833000000.0,368000000.0,48482000000.0,7019000000.0,87206000000.0,76319000000.0,2.9538,23697000000.0,,9470000000.0,11016000000.0,9358000000.0,105356000000.0,3977000000.0,212000000.0,,,,,,
2008-09-30,21573000000.0,-1445000000.0,-98817000000.0,3152020677.0,6142000000.0,4101000000.0,6142000000.0,102889000000.0,27277000000.0,346000000.0,6679000000.0,10040000000.0,14258000000.0,391000000.0,-3398000000.0,2345000000.0,,232000000.0,14786000000.0,12287000000.0,-208000000.0,-7748000000.0,2.5758,2549000000.0,256122000000.0,15274000000.0,-814000000.0,170850000000.0,,3593000000.0,,43948000000.0,105704000000.0,8049000000.0,-213000000.0,-2624000000.0,128000000.0,15331000000.0,-208000000.0,6142000000.0,-7641000000.0,2425000000.0,149332000000.0,3124367000.0,,6306000000.0,,167000000.0,7038000000.0,102889000000.0,80305000000.0,85272000000.0,10019000000.0,103367000000.0,14042000000.0,,33412000000.0,332000000.0,39201000000.0,6825000000.0,86669000000.0,69027000000.0,2.5536,16698000000.0,,8186000000.0,10566000000.0,8049000000.0,105704000000.0,3794000000.0,-50000000.0,,,,,,
2008-12-31,16198000000.0,407999411.8,-113909000000.0,,8197000000.0,-712000000.0,8197000000.0,103200000000.0,16821000000.0,-1385000000.0,14868000000.0,10260000000.0,15740000000.0,265000040.8,3095000000.0,38516000000.0,,-48000446.6,5665000000.0,-3913000000.0,-448000257.8,-5762000000.0,,2055000000.0,228238000000.0,26594000000.0,64000000.0,161854000000.0,,6142000000.0,5176000000.0,20716000000.0,30797000000.0,-3343000000.0,-11540000000.0,-2619000000.0,93000530.4,-658000000.0,-262000000.0,8197000000.0,-5818000000.0,2700000000.0,136129000000.0,,,6615000000.0,67080000000.0,168000680.2,-97000000.0,217109000000.0,69793000000.0,66384000000.0,-1209000000.0,66034000000.0,17464000000.0,10085000000.0,32674000000.0,8510000000.0,24123000000.0,6743000000.0,52375000000.0,66336000000.0,,13659000000.0,,-3710000000.0,9878000000.0,-3343000000.0,91303000000.0,4451000000.0,647000000.0,,,,,,
2009-03-31,16177000000.0,-2762000000.0,,3153419167.0,8360000000.0,1533000000.0,16113000000.0,103316000000.0,15292000000.0,-203000000.0,6105000000.0,10526000000.0,15260000000.0,368000000.0,0.0,1750000000.0,35000000.0,119000000.0,5572000000.0,4130000000.0,-150000000.0,-4817000000.0,0.8214,163000000.0,223203000000.0,7983000000.0,,162146000000.0,,8197000000.0,,31031000000.0,,2562000000.0,281000000.0,-2730000000.0,86000000.0,7347000000.0,-150000000.0,8360000000.0,-4492000000.0,2849000000.0,132024000000.0,3120059000.0,,32000000.0,,7753000000.0,755000000.0,103316000000.0,63894000000.0,61057000000.0,4554000000.0,48004000000.0,19438000000.0,32000000.0,3080000000.0,452000000.0,26234000000.0,5313000000.0,37345000000.0,68130000000.0,0.8124,10659000000.0,28794000000.0,2597000000.0,9770000000.0,2562000000.0,90473000000.0,3349000000.0,164000000.0,,,,,,
2009-06-30,16800000000.0,-3457000000.0,,3154988333.0,8959000000.0,2343000000.0,15719000000.0,105779000000.0,18650000000.0,-191000000.0,6575000000.0,10951000000.0,12018000000.0,321000000.0,0.0,1212000000.0,27000000.0,,6757000000.0,6772000000.0,-158000000.0,-5211000000.0,1.4046,599000000.0,233359000000.0,6181000000.0,,166285000000.0,,8360000000.0,,34764000000.0,,4385000000.0,-154000000.0,-2694000000.0,101000000.0,10408000000.0,-150000000.0,8959000000.0,-4576000000.0,3315000000.0,136410000000.0,3121015500.0,,-861000000.0,,6760000000.0,1546000000.0,105779000000.0,63007000000.0,67074000000.0,6787000000.0,56039000000.0,24222000000.0,-1093000000.0,3109000000.0,747000000.0,29246000000.0,5815000000.0,42677000000.0,73403000000.0,1.3896,13362000000.0,29333000000.0,4429000000.0,10304000000.0,4385000000.0,96241000000.0,3290000000.0,96000000.0,,,,,,
2009-09-30,17796000000.0,1435000000.0,,3155902531.0,9883000000.0,2235000000.0,15419000000.0,106692000000.0,18988000000.0,213000000.0,6789000000.0,11246000000.0,9487000000.0,311000000.0,-324000000.0,943000000.0,63000000.0,378000000.0,8099000000.0,7590000000.0,0.0,-4975000000.0,1.7088,924000000.0,235145000000.0,4828000000.0,,168466000000.0,,8959000000.0,,33597000000.0,,5336000000.0,399000000.0,-2436000000.0,135000000.0,11117000000.0,-200000000.0,9883000000.0,-4492000000.0,3216000000.0,134342000000.0,3122252667.0,,-347000000.0,,5536000000.0,3124000000.0,,58302000000.0,66679000000.0,6252000000.0,66420000000.0,27068000000.0,,3158000000.0,0.0,28777000000.0,6205000000.0,53379000000.0,76040000000.0,1.6908,13041000000.0,30527000000.0,5355000000.0,10203000000.0,5336000000.0,100225000000.0,3420000000.0,-213000000.0,,,,,,
2009-12-31,18662000000.0,-5642000000.0,-122983000000.0,,8339000000.0,2254000000.0,13306000000.0,108275000000.0,22605000000.0,-951000000.0,6844000000.0,11548000000.0,9109000000.0,302000000.0,324000000.0,0.0,82000000.0,-257000624.0,7288000000.0,6632000000.0,-733001016.5,-5647000000.0,,-1544000000.0,235968000000.0,4681000000.0,,168315000000.0,,9883000000.0,5179000000.0,35204000000.0,,4295000000.0,3720000000.0,-3039000000.0,128000000.0,10134000000.0,-242000000.0,8339000000.0,-4573000000.0,2726000000.0,133855000000.0,,,-2420000000.0,72655000000.0,4967000000.0,1641000000.0,231258000000.0,59320000000.0,67653000000.0,10700000000.0,74869000000.0,25518000000.0,,3198000000.0,0.0,29531000000.0,6202000000.0,57325000000.0,74535000000.0,,17544000000.0,29826000000.0,4378000000.0,8620000000.0,4295000000.0,101613000000.0,3979000000.0,530000000.0,,,,,,
2010-03-31,20156000000.0,-2742000000.0,,3167456667.0,6841000000.0,3190000000.0,12196000000.0,108232000000.0,23221000000.0,-142000000.0,5990000000.0,12675000000.0,8356000000.0,238000000.0,0.0,1359000000.0,128000000.0,120000000.0,7693000000.0,9378000000.0,-88000000.0,-4289000000.0,1.9434,-1498000000.0,240637000000.0,5530000000.0,,170940000000.0,,8339000000.0,,38146000000.0,,6079000000.0,-48000000.0,-2629000000.0,-146000000.0,12633000000.0,-88000000.0,6841000000.0,-4213000000.0,3017000000.0,135659000000.0,3128314667.0,,-1940000000.0,,5355000000.0,3404000000.0,108232000000.0,61784000000.0,69697000000.0,9732000000.0,74379000000.0,23797000000.0,-1940000000.0,3206000000.0,238000000.0,31159000000.0,5482000000.0,58657000000.0,73875000000.0,1.9194,15722000000.0,30339000000.0,6188000000.0,8409000000.0,6079000000.0,104079000000.0,3020000000.0,56000000.0,,,,,,
2010-06-30,11049000000.0,-2047000000.0,,3171945167.0,7310000000.0,-7295000000.0,13443000000.0,106494000000.0,22106000000.0,-158000000.0,6303000000.0,14198000000.0,8321000000.0,225000000.0,0.0,2216000000.0,31000000.0,,6753000000.0,-24343000000.0,-1387000000.0,-4273000000.0,-5.4774,469000000.0,248615000000.0,4946000000.0,,171366000000.0,,6841000000.0,,45502000000.0,,-17150000000.0,17724000000.0,-128000000.0,150000000.0,-21285000000.0,-119000000.0,7310000000.0,-4734000000.0,2833000000.0,162253000000.0,3131271500.0,,13464000000.0,,6133000000.0,2480000000.0,106494000000.0,80306000000.0,77249000000.0,-25156000000.0,74900000000.0,22259000000.0,13464000000.0,16272000000.0,2973000000.0,35708000000.0,5484000000.0,93753000000.0,81947000000.0,-5.4774,-18853000000.0,29801000000.0,-17048000000.0,8250000000.0,-17150000000.0,85490000000.0,2939000000.0,203000000.0,,,,,,
2010-09-30,10339000000.0,-1036000000.0,,3170039333.0,12803000000.0,-292000000.0,19190000000.0,107396000000.0,21957000000.0,-207000000.0,6081000000.0,14822000000.0,14022000000.0,348000000.0,0.0,2280000000.0,-21000000.0,,-652000000.0,1581000000.0,-1192000000.0,-4741000000.0,0.57,5493000000.0,257113000000.0,5460000000.0,,172853000000.0,,7310000000.0,,43890000000.0,,1785000000.0,-1164000000.0,-68000000.0,121000000.0,4741000000.0,-118000000.0,12803000000.0,2832000000.0,2812000000.0,166747000000.0,3131681500.0,,617000000.0,,6387000000.0,-5393000000.0,107396000000.0,83624000000.0,84260000000.0,-325000000.0,72031000000.0,25957000000.0,,15125000000.0,6566000000.0,33990000000.0,5596000000.0,66275000000.0,83123000000.0,0.5628,5756000000.0,29548000000.0,1873000000.0,8806000000.0,1785000000.0,89454000000.0,3187000000.0,133000000.0,,,,,,
2010-12-31,10908000000.0,-2496000000.0,-124076000000.0,,18556000000.0,2896000000.0,20088000000.0,110163000000.0,26218000000.0,-174000000.0,6188000000.0,14298000000.0,14626000000.0,359000000.0,-315000000.0,6298000000.0,31000000.0,,-178000000.0,8559000000.0,-8000000.0,-5118000000.0,,5753000000.0,272262000000.0,3856000000.0,,175409000000.0,,12803000000.0,5183000000.0,46329000000.0,,5567000000.0,-114000000.0,198000000.0,72000000.0,11552000000.0,-201000000.0,18556000000.0,2155000000.0,2502000000.0,176371000000.0,,,-11049000000.0,,1532000000.0,-5296000000.0,234239000000.0,82832000000.0,96853000000.0,2224000000.0,75797000000.0,30710000000.0,,15332000000.0,11484000000.0,36549000000.0,5612000000.0,67385000000.0,93539000000.0,,8412000000.0,26812000000.0,5663000000.0,8598000000.0,5567000000.0,94987000000.0,3409000000.0,-392000000.0,,,,,,
2011-03-31,12419000000.0,-2622000000.0,,3173064500.0,18726000000.0,4083000000.0,20165000000.0,111476000000.0,28657000000.0,-124000000.0,6141000000.0,14439000000.0,14255000000.0,308000000.0,-6000000.0,6055000000.0,12000000.0,,2404000000.0,11268000000.0,-2000000.0,-5774000000.0,2.2716,170000000.0,286592000000.0,5322000000.0,,179258000000.0,35000000.0,18556000000.0,,51345000000.0,,7124000000.0,324000000.0,-808000000.0,-124000000.0,14703000000.0,-100000000.0,18726000000.0,-4871000000.0,3127000000.0,183409000000.0,3136144667.0,,-7823000000.0,,1439000000.0,-3370000000.0,,88943000000.0,107334000000.0,9128000000.0,85329000000.0,45519000000.0,,0.0,10982000000.0,42751000000.0,5273000000.0,70060000000.0,94466000000.0,2.2452,15269000000.0,28793000000.0,7185000000.0,8764000000.0,7124000000.0,102208000000.0,2907000000.0,0.0,,,,,,
2011-06-30,13751000000.0,-3102000000.0,,3186475000.0,18749000000.0,3040000000.0,20162000000.0,112205000000.0,27477000000.0,-151000000.0,6798000000.0,16768000000.0,12445000000.0,314000000.0,-96000000.0,5804000000.0,18000000.0,,7848000000.0,8730000000.0,-3884000000.0,-4289000000.0,1.785,23000000.0,290995000000.0,1127000000.0,,181964000000.0,116000000.0,18726000000.0,,51010000000.0,,5620000000.0,-394000000.0,-795000000.0,113000000.0,12319000000.0,-85000000.0,18749000000.0,-6493000000.0,3275000000.0,182587000000.0,3147730333.0,,-3283000000.0,,1413000000.0,3559000000.0,,86924000000.0,109031000000.0,8504000000.0,102139000000.0,34445000000.0,,10259000000.0,13963000000.0,42922000000.0,6126000000.0,86837000000.0,95663000000.0,1.7634,15302000000.0,27942000000.0,5690000000.0,9470000000.0,5620000000.0,107494000000.0,3448000000.0,0.0,,,,,,
2011-09-30,14582000000.0,-1863000000.0,,3197833500.0,17997000000.0,2270000000.0,18284000000.0,114809000000.0,26601000000.0,-151000000.0,6440000000.0,20426000000.0,11516000000.0,298000000.0,-80000000.0,5259000000.0,14000000.0,,6892000000.0,7354000000.0,-2005000000.0,-4146000000.0,1.554,-752000000.0,290731000000.0,738000000.0,,190344000000.0,63000000.0,18749000000.0,,52736000000.0,,4907000000.0,15000000.0,-1225000000.0,128000000.0,10326000000.0,-177000000.0,17997000000.0,-4191000000.0,2674000000.0,180436000000.0,3157805167.0,,-372000000.0,,287000000.0,2746000000.0,,87225000000.0,100387000000.0,6078000000.0,96173000000.0,42378000000.0,,0.0,12471000000.0,40896000000.0,6181000000.0,83655000000.0,93211000000.0,1.5342,12518000000.0,28380000000.0,5084000000.0,11139000000.0,4907000000.0,109276000000.0,3693000000.0,63000000.0,,,,,,
2011-12-31,15078000000.0,-1515000000.0,-122773000000.0,,14067000000.0,3344000000.0,14355000000.0,119214000000.0,25661000000.0,93000000.0,7234000000.0,21102000000.0,9044000000.0,326000000.0,-63000000.0,4337000000.0,30000000.0,,5010000000.0,11482000000.0,,-5542000000.0,,-3930000000.0,293068000000.0,3758000000.0,,195484000000.0,87000000.0,17997000000.0,43454000000.0,52405000000.0,,8049000000.0,5771000000.0,-1244000000.0,-205000000.0,14790000000.0,-644000000.0,14067000000.0,-11078000000.0,2059000000.0,180586000000.0,,,-8190000000.0,83063000000.0,288000000.0,-532000000.0,241987000000.0,84318000000.0,97584000000.0,10093000000.0,94818000000.0,35169000000.0,,3437000000.0,12277000000.0,43526000000.0,5932000000.0,77491000000.0,96268000000.0,,17327000000.0,30926000000.0,8138000000.0,12100000000.0,8049000000.0,111465000000.0,3910000000.0,0.0,,,,,,
2012-03-31,16169000000.0,-2416000000.0,,3206816000.0,14092000000.0,2947000000.0,14395000000.0,119991000000.0,30154000000.0,-175000000.0,6596000000.0,22000000000.0,7897000000.0,283000000.0,-1000000.0,7587000000.0,21000000.0,,3367000000.0,8923000000.0,0.0,-5439000000.0,1.8702,25000000.0,303544000000.0,4949000000.0,,201610000000.0,65000000.0,14067000000.0,,53994000000.0,,5915000000.0,-1241000000.0,-1212000000.0,34000000.0,12494000000.0,-267000000.0,14092000000.0,-4329000000.0,3288000000.0,184324000000.0,3162677000.0,,-6160000000.0,,303000000.0,-2072000000.0,,82854000000.0,101934000000.0,7667000000.0,94973000000.0,38573000000.0,,0.0,14284000000.0,41392000000.0,5711000000.0,80710000000.0,101470000000.0,1.8444,14263000000.0,31752000000.0,5976000000.0,12210000000.0,5915000000.0,118126000000.0,3128000000.0,0.0,,,,,,
2012-06-30,14322000000.0,-613000000.0,,3214080833.0,14881000000.0,-475000000.0,15185000000.0,117565000000.0,26434000000.0,-121000000.0,6706000000.0,22345000000.0,7213000000.0,267000000.0,-51000000.0,6731000000.0,17000000.0,,4448000000.0,-1815000000.0,-590000000.0,-4943000000.0,-0.4374,808000000.0,292558000000.0,2524000000.0,,197911000000.0,,14267000000.0,,47149000000.0,,-1385000000.0,1000000.0,-1447000000.0,99000000.0,1769000000.0,-474000000.0,15075000000.0,-3473000000.0,3317000000.0,179235000000.0,3170145667.0,,999000000.0,,304000000.0,-495000000.0,,76197000000.0,94647000000.0,2139000000.0,94083000000.0,40449000000.0,,2627000000.0,12680000000.0,38380000000.0,6185000000.0,85238000000.0,103038000000.0,-0.4374,8845000000.0,31458000000.0,-1340000000.0,11831000000.0,-1385000000.0,112232000000.0,3213000000.0,103000000.0,,,,,,
2012-09-30,14614000000.0,-556000000.0,,3197833500.0,16041000000.0,2739000000.0,16359000000.0,119687000000.0,28300000000.0,-137000000.0,7117000000.0,23184000000.0,7679000000.0,256000000.0,-20000000.0,7213000000.0,23000000.0,,6246000000.0,8239000000.0,-383000000.0,-5773000000.0,1.7124,1099000000.0,302258000000.0,5622000000.0,,202472000000.0,57000000.0,15075000000.0,,48829000000.0,,5434000000.0,122000000.0,-1418000000.0,132000000.0,11866000000.0,-383000000.0,16174000000.0,-4702000000.0,3371000000.0,183485000000.0,3157805167.0,,-2901000000.0,,318000000.0,473000000.0,,79654000000.0,99786000000.0,6321000000.0,90591000000.0,41398000000.0,,2473000000.0,11756000000.0,41288000000.0,7246000000.0,77153000000.0,103831000000.0,1.7034,13438000000.0,33024000000.0,5500000000.0,11984000000.0,5434000000.0,117619000000.0,3627000000.0,57000000.0,,,,,,
2012-12-31,15064000000.0,-3592000000.0,-121684000000.0,,19548000000.0,1782000000.0,19867000000.0,143297000000.0,27867000000.0,-998000000.0,-6332000000.0,1192000000.0,10001000000.0,36000000.0,-10000000.0,5967000000.0,61000000.0,,6297000000.0,3462000000.0,-478000000.0,-6915000000.0,,3484000000.0,300193000000.0,3504000000.0,,189212000000.0,106000000.0,16174000000.0,5261000000.0,29703000000.0,,1616000000.0,571000000.0,-1217000000.0,-109000000.0,5950000000.0,-474000000.0,19548000000.0,-479000000.0,2452000000.0,180573000000.0,,,1251000000.0,87485000000.0,319000000.0,-618000000.0,264981000000.0,77586000000.0,110981000000.0,-751000000.0,97608000000.0,38412000000.0,,2102000000.0,23822000000.0,25977000000.0,6810000000.0,104691000000.0,102987000000.0,,-7083000000.0,21424000000.0,1680000000.0,11861000000.0,1618000000.0,118414000000.0,3389000000.0,0.0,,,,,,
2013-03-31,16044000000.0,-288000000.0,,3207945167.0,27679000000.0,2792000000.0,28275000000.0,126848000000.0,28628000000.0,-157000000.0,3276000000.0,24962000000.0,8901000000.0,282000000.0,-31000000.0,5722000000.0,55000000.0,,3967000000.0,19734000000.0,-4934000000.0,-5729000000.0,5.2842,8044000000.0,310810000000.0,3225000000.0,,202307000000.0,22000000.0,19635000000.0,,49787000000.0,,16863000000.0,172000000.0,-1622000000.0,46000000.0,23385000000.0,-4934000000.0,27679000000.0,7640000000.0,3369000000.0,179725000000.0,3191239500.0,,-5345000000.0,,596000000.0,-1762000000.0,,78592000000.0,108503000000.0,7110000000.0,94107000000.0,37524000000.0,,4888000000.0,7914000000.0,41649000000.0,6688000000.0,83721000000.0,101133000000.0,5.2566,10386000000.0,26185000000.0,16942000000.0,11940000000.0,16863000000.0,129851000000.0,2954000000.0,0.0,,,,,,
2013-06-30,17127000000.0,-891000000.0,,3184778000.0,28313000000.0,1990000000.0,29025000000.0,128370000000.0,28314000000.0,-441000000.0,3657000000.0,25360000000.0,8725000000.0,252000000.0,-85000000.0,5538000000.0,,,5387000000.0,4116000000.0,-55000000.0,-6111000000.0,0.6438,634000000.0,307252000000.0,2365000000.0,-1890000000.0,202456000000.0,,27679000000.0,,47831000000.0,,2041000000.0,21000000.0,-1398000000.0,175000000.0,7821000000.0,-55000000.0,28313000000.0,-3158000000.0,3453000000.0,177119000000.0,3169286667.0,,-1796000000.0,,712000000.0,-724000000.0,,75474000000.0,104796000000.0,3967000000.0,94711000000.0,38265000000.0,,4841000000.0,2748000000.0,42381000000.0,6811000000.0,87087000000.0,101645000000.0,0.6408,7624000000.0,25375000000.0,2126000000.0,11936000000.0,2042000000.0,128991000000.0,3223000000.0,68000000.0,,,,,,
2013-09-30,17407000000.0,-568000000.0,,3161198333.0,29499000000.0,1580000000.0,30035000000.0,130153000000.0,29389000000.0,-58000000.0,3922000000.0,25822000000.0,8620000000.0,279000000.0,29000000.0,5928000000.0,,,6332000000.0,5172000000.0,-118000000.0,-5882000000.0,1.1142,1186000000.0,311389000000.0,2296000000.0,-1258000000.0,205705000000.0,,28313000000.0,,48309000000.0,,3504000000.0,170000000.0,-1247000000.0,153000000.0,9216000000.0,-118000000.0,29499000000.0,-5563000000.0,3765000000.0,180138000000.0,3144553333.0,,-812000000.0,,536000000.0,450000000.0,,74634000000.0,105684000000.0,4496000000.0,96601000000.0,41664000000.0,,4804000000.0,2877000000.0,40853000000.0,7495000000.0,88183000000.0,105504000000.0,1.1082,8418000000.0,25719000000.0,3592000000.0,12075000000.0,3504000000.0,130074000000.0,3411000000.0,36000000.0,,,,,,
