date,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,quarterlyRetainedEarnings,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyGoodwill,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,quarterlyDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,quarterlyDilutedEPS,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,quarterlyOtherNonCurrentAssets,quarterlyGrossProfit,quarterlyInvestmentsAndAdvances,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyChangeInInventory,quarterlyAccountsReceivable,quarterlyCashDividendsPaid,quarterlyOperatingExpense,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyDilutedAverageShares,quarterlyOtherCurrentAssets,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlySaleOfInvestment,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,quarterlyCommonStockIssuance,quarterlyDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyGrossPPE,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyBasicEPS,quarterlyChangeInCashSupplementalAsReported,quarterlyTaxProvision,quarterlyOtherCurrentLiabilities,quarterlyNetPPE,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyIncomeTaxPayable
2009-12-31,3498000000.0,269000000.0,,110000000.0,6921000000.0,16918000000.0,20854000000.0,946000000.0,3559000000.0,1204000000.0,326000000,27539000000.0,,6685000000.0,126000000.0,1000000.0,1.19,20416000000.0,,1475000000.0,1455000000.0,,326000000,326000000,2294000000.0,,1250000000.0,8842000000.0,25000000.0,-229000000.0,,-32000000.0,946000000.0,26817000000.0,2430000000.0,3428000000.0,-11000000.0,3215000000.0,4000000.0,487000000.0,-12000000.0,7123000000.0,28000000.0,,0.0,3428000000.0,3428000000.0,274000000.0,0.0,,816000000.0,217000000.0,47000000.0,,30000000.0,-89000000.0,61000000.0,-31000000.0,23000000.0,,,-82000000.0,509000000,28272000000,192000000.0,1.21,213000000.0,161000000.0,0.0,835000000.0,30000000.0,660000000,-170000000.0,0.0,,,
2010-03-31,3645000000.0,,,484000000.0,7236000000.0,17012000000.0,21504000000.0,654000000.0,3568000000.0,1352000000.0,348000000,28189000000.0,,6685000000.0,124000000.0,41000000.0,,20657000000.0,,1481000000.0,1583000000.0,,348000000,348000000,2293000000.0,,1218000000.0,9441000000.0,4000000.0,-577000000.0,,-33000000.0,1010000000.0,25060000000.0,2536000000.0,3731000000.0,-106000000.0,3428000000.0,4000000.0,532000000.0,0.0,7532000000.0,55000000.0,-1007000000.0,-218000000.0,3731000000.0,3731000000.0,,0.0,,785000000.0,3000000.0,45000000.0,,-184000000.0,-123000000.0,27000000.0,88000000.0,6000000.0,,1858000000.0,-107000000.0,573000000,26643000000,591000000.0,,303000000.0,184000000.0,0.0,851000000.0,31000000.0,701000000,123000000.0,-1000000.0,,,
2010-06-30,3630000000.0,266000000.0,,441000000.0,7488000000.0,16890000000.0,20791000000.0,918000000.0,3522000000.0,1352000000.0,298000000,27399000000.0,,6608000000.0,120000000.0,2000000.0,1.1,20520000000.0,80000000.0,1472000000.0,1392000000.0,,298000000,298000000,2278000000.0,,1160000000.0,9429000000.0,9000000.0,-28000000.0,,-33000000.0,918000000.0,26058000000.0,2434000000.0,3265000000.0,-79000000.0,3731000000.0,4000000.0,440000000.0,,6879000000.0,8000000.0,,,3265000000.0,3265000000.0,272000000.0,0.0,,750000000.0,,43000000.0,,-903000000.0,155000000.0,144000000.0,,-51000000.0,,,-87000000.0,474000000,27450000000,528000000.0,1.12,-466000000.0,142000000.0,0.0,864000000.0,33000000.0,603000000,-78000000.0,-1016000000.0,,,
2010-09-30,3592000000.0,258000000.0,,175000000.0,,16385000000.0,20244000000.0,949000000.0,3529000000.0,1313000000.0,327000000,26792000000.0,,6548000000.0,118000000.0,2000000.0,1.25,19977000000.0,-497000000.0,1484000000.0,1366000000.0,,327000000,255000000,2279000000.0,,1066000000.0,8763000000.0,3000000.0,690000000.0,,-47000000.0,949000000.0,26168000000.0,1411000000.0,3050000000.0,-16000000.0,3265000000.0,,376000000.0,,6815000000.0,-30000000.0,,,3050000000.0,3050000000.0,262000000.0,0.0,,675000000.0,,44000000.0,,-473000000.0,-233000000.0,103000000.0,,,,,-95000000.0,417000000,27534000000,270000000.0,1.27,-215000000.0,121000000.0,0.0,860000000.0,33000000.0,538000000,25000000.0,-531000000.0,,,
2010-12-31,,254000000.0,,454000000.0,,,,965000000.0,,,155000000,,,,114000000.0,-78000000.0,0.6,,469000000.0,,1461000000.0,,155000000,155000000,,,,,-182000000.0,-640000000.0,,-46000000.0,965000000.0,26786000000.0,,3213000000.0,-371000000.0,3050000000.0,,261000000.0,,,7000000.0,,,,,258000000.0,,,,,53000000.0,,-20000000.0,170000000.0,105000000.0,,,,,-86000000.0,496000000,28247000000,540000000.0,0.61,163000000.0,106000000.0,,,33000000.0,428000000,68000000.0,-1000000.0,,,
2011-03-31,4940000000.0,,,880000000.0,8250000000.0,18726000000.0,22357000000.0,508000000.0,4364000000.0,1353000000.0,422000000,30886000000.0,,8529000000.0,-213000000.0,-1975000000.0,,23666000000.0,481000000.0,1566000000.0,1751000000.0,,422000000,422000000,3587000000.0,,1321000000.0,9225000000.0,-196000000.0,345000000.0,7982000000.0,-45000000.0,915000000.0,27102000000.0,1861000000.0,3612000000.0,-158000000.0,3213000000.0,4000000.0,558000000.0,0.0,7220000000.0,-38000000.0,-1052000000.0,,3612000000.0,3612000000.0,,0.0,,1608000000.0,417000000.0,82000000.0,,-445000000.0,344000000.0,68000000.0,,87000000.0,,2043000000.0,-120000000.0,836000000,28853000000,1000000000.0,,399000000.0,136000000.0,0.0,991000000.0,38000000.0,640000000,-94000000.0,,,,
2011-06-30,4958000000.0,249000000.0,,217000000.0,8486000000.0,19142000000.0,22374000000.0,1037000000.0,4439000000.0,1383000000.0,286000000,31017000000.0,,8643000000.0,135000000.0,-5000000.0,1.13,24100000000.0,445000000.0,1649000000.0,1509000000.0,,286000000,286000000,3575000000.0,,1290000000.0,9530000000.0,8000000.0,-303000000.0,,-47000000.0,1037000000.0,28471000000.0,1820000000.0,3116000000.0,-154000000.0,3612000000.0,4000000.0,416000000.0,-105000000.0,6917000000.0,60000000.0,,-16000000.0,3116000000.0,3116000000.0,254000000.0,0.0,,1567000000.0,414000000.0,64000000.0,,-668000000.0,-173000000.0,72000000.0,,103000000.0,14547000000.0,,-109000000.0,472000000,29980000000,326000000.0,1.15,-496000000.0,130000000.0,0.0,988000000.0,39000000.0,615000000,325000000.0,-672000000.0,,,
2011-09-30,4946000000.0,246000000.0,,951000000.0,8731000000.0,19845000000.0,23262000000.0,1051000000.0,4487000000.0,1368000000.0,296000000,31907000000.0,,8645000000.0,136000000.0,24000000.0,1.18,24791000000.0,435000000.0,1769000000.0,1647000000.0,,296000000,296000000,3578000000.0,,1528000000.0,9426000000.0,-112000000.0,34000000.0,,-50000000.0,1051000000.0,28569000000.0,,3943000000.0,-195000000.0,3116000000.0,4000000.0,420000000.0,-86000000.0,7116000000.0,9000000.0,,-1000000.0,3943000000.0,3943000000.0,250000000.0,0.0,,1383000000.0,414000000.0,64000000.0,,-17000000.0,540000000.0,10000000.0,,-21000000.0,14895000000.0,,-118000000.0,596000000,30216000000,1069000000.0,1.2,827000000.0,124000000.0,1980000000.0,1006000000.0,39000000.0,620000000,236000000.0,0.0,,,
2011-12-31,4986000000.0,246000000.0,,241000000.0,8981000000.0,20715000000.0,24569000000.0,1047000000.0,4497000000.0,1408000000.0,300000000,33157000000.0,,8588000000.0,137000000.0,3000000.0,1.2,25701000000.0,756000000.0,1735000000.0,1566000000.0,,300000000,300000000,3578000000.0,,1471000000.0,10376000000.0,-29000000.0,-931000000.0,,-49000000.0,1047000000.0,29273000000.0,,4191000000.0,-81000000.0,3943000000.0,4000000.0,426000000.0,-13000000.0,7456000000.0,12000000.0,,-6000000.0,4191000000.0,4191000000.0,251000000.0,0.0,,1341000000.0,409000000.0,64000000.0,,-12000000.0,-384000000.0,40000000.0,,2000000.0,15677000000.0,,-80000000.0,519000000,30839000000,321000000.0,1.22,248000000.0,126000000.0,2120000000.0,1015000000.0,35000000.0,627000000,506000000.0,0.0,,,
2012-03-31,4576000000.0,,,1138000000.0,9451000000.0,21686000000.0,23603000000.0,694000000.0,5032000000.0,1504000000.0,521000000,33093000000.0,,9490000000.0,143000000.0,5000000.0,,26262000000.0,391000000.0,1665000000.0,1845000000.0,,521000000,521000000,3072000000.0,,1423000000.0,10073000000.0,-14000000.0,322000000.0,9977000000.0,-49000000.0,1134000000.0,29854000000.0,2149000000.0,3149000000.0,-1072000000.0,4191000000.0,4000000.0,657000000.0,-952000000.0,6831000000.0,-24000000.0,-1132000000.0,-407000000.0,3149000000.0,3149000000.0,,0.0,,1750000000.0,908000000.0,59000000.0,,-1208000000.0,477000000.0,45000000.0,,5000000.0,16114000000.0,2175000000.0,-96000000.0,711000000,31699000000,1234000000.0,,-1042000000.0,136000000.0,0.0,1043000000.0,41000000.0,859000000,524000000.0,-1202000000.0,,,
2012-06-30,4448000000.0,236000000.0,,-636000000.0,9783000000.0,20097000000.0,22054000000.0,1086000000.0,5025000000.0,1376000000.0,380000000,31748000000.0,,9694000000.0,140000000.0,38000000.0,1.58,24545000000.0,-936000000.0,1770000000.0,1600000000.0,,380000000,380000000,3072000000.0,,1317000000.0,10059000000.0,-8000000.0,-4000000.0,,-53000000.0,1005000000.0,29198000000.0,1587000000.0,2013000000.0,-150000000.0,3149000000.0,4000000.0,531000000.0,-108000000.0,7203000000.0,42000000.0,,-400000000.0,2013000000.0,2013000000.0,240000000.0,0.0,,1678000000.0,508000000.0,56000000.0,,-425000000.0,-740000000.0,43000000.0,270000000.0,-30000000.0,15151000000.0,,-84000000.0,595000000,30798000000,-552000000.0,1.61,-1136000000.0,151000000.0,0.0,1221000000.0,42000000.0,727000000,-183000000.0,-53000000.0,,,
2012-09-30,4503000000.0,236000000.0,,928000000.0,10135000000.0,20750000000.0,23091000000.0,1065000000.0,5128000000.0,1430000000.0,401000000,32968000000.0,,9877000000.0,142000000.0,2000000.0,1.67,25253000000.0,307000000.0,1827000000.0,1720000000.0,,401000000,401000000,3073000000.0,,1528000000.0,10070000000.0,-34000000.0,20000000.0,,-47000000.0,1065000000.0,28130000000.0,1503000000.0,2831000000.0,-201000000.0,2013000000.0,4000000.0,566000000.0,-143000000.0,7715000000.0,25000000.0,,-1125000000.0,2831000000.0,2831000000.0,240000000.0,0.0,,1699000000.0,508000000.0,55000000.0,,-8000000.0,376000000.0,37000000.0,-19000000.0,46000000.0,15501000000.0,,-83000000.0,655000000,29850000000,1011000000.0,1.7,818000000.0,165000000.0,0.0,1223000000.0,40000000.0,763000000,391000000.0,0.0,,,
2012-12-31,5576000000.0,235000000.0,,-284000000.0,10384000000.0,20208000000.0,23439000000.0,1183000000.0,5310000000.0,1603000000.0,298000000,33433000000.0,,9994000000.0,146000000.0,2000000.0,1.24,25784000000.0,-452000000.0,1638000000.0,1668000000.0,,298000000,298000000,3973000000.0,,1431000000.0,10390000000.0,10000000.0,-329000000.0,9962000000.0,-47000000.0,1183000000.0,29519000000.0,1705000000.0,2726000000.0,-433000000.0,2831000000.0,4000000.0,436000000.0,-326000000.0,7649000000.0,-6000000.0,,-4000000.0,2726000000.0,2726000000.0,240000000.0,0.0,,1799000000.0,506000000.0,59000000.0,,515000000.0,-952000000.0,32000000.0,248000000.0,35000000.0,15047000000.0,,-101000000.0,485000000,31187000000,-183000000.0,1.27,-105000000.0,138000000.0,0.0,1247000000.0,41000000.0,641000000,-745000000.0,-360000000.0,,,
2013-03-31,6359000000.0,,,2069000000.0,10402000000.0,21357000000.0,23170000000.0,864000000.0,6405000000.0,1838000000.0,259000000,34786000000.0,,11616000000.0,163000000.0,-11000000.0,,27716000000.0,956000000.0,1620000000.0,1996000000.0,,259000000,259000000,4521000000.0,,1359000000.0,10335000000.0,-218000000.0,254000000.0,8683000000.0,-47000000.0,1344000000.0,28624000000.0,1912000000.0,2456000000.0,-1425000000.0,2726000000.0,4000000.0,386000000.0,-1296000000.0,7070000000.0,9000000.0,-1208000000.0,-2239000000.0,2456000000.0,2456000000.0,,0.0,269000000.0,2270000000.0,352000000.0,70000000.0,,-1038000000.0,1425000000.0,54000000.0,107000000.0,-65000000.0,16108000000.0,2529000000.0,-138000000.0,652000000,30620000000,2207000000.0,,-270000000.0,127000000.0,0.0,1321000000.0,44000000.0,619000000,-20000000.0,-801000000.0,,,
2013-06-30,6602000000.0,227000000.0,,616000000.0,10780000000.0,21481000000.0,24067000000.0,1258000000.0,6262000000.0,2080000000.0,424000000,35491000000.0,,11424000000.0,154000000.0,57000000.0,1.83,28083000000.0,592000000.0,1633000000.0,1920000000.0,,424000000,420000000,4522000000.0,,1155000000.0,10332000000.0,-9000000.0,-60000000.0,10013000000.0,-53000000.0,1258000000.0,30288000000.0,1908000000.0,2905000000.0,-184000000.0,2456000000.0,4000000.0,594000000.0,-74000000.0,7408000000.0,-10000000.0,,-100000000.0,2905000000.0,2905000000.0,232000000.0,0.0,-145000000.0,2196000000.0,352000000.0,59000000.0,,-73000000.0,313000000.0,50000000.0,98000000.0,-118000000.0,16654000000.0,,-100000000.0,662000000,32208000000,716000000.0,1.86,449000000.0,174000000.0,0.0,1333000000.0,,807000000,-273000000.0,-127000000.0,,,
2013-09-30,6579000000.0,229000000.0,,0.0,11130000000.0,21379000000.0,24545000000.0,1295000000.0,6323000000.0,2058000000.0,404000000,35947000000.0,,11402000000.0,162000000.0,14000000.0,1.74,27958000000.0,-245000000.0,1581000000.0,2009000000.0,,404000000,416000000,4521000000.0,,1056000000.0,10484000000.0,-26000000.0,-175000000.0,10321000000.0,-46000000.0,1295000000.0,30945000000.0,2006000000.0,2960000000.0,-90000000.0,2905000000.0,4000000.0,629000000.0,-42000000.0,7989000000.0,49000000.0,,-50000000.0,2960000000.0,2960000000.0,233000000.0,0.0,-245000000.0,2150000000.0,353000000.0,59000000.0,,36000000.0,-746000000.0,69000000.0,54000000.0,-16000000.0,16435000000.0,,-97000000.0,714000000,32954000000,97000000.0,1.76,55000000.0,213000000.0,0.0,1348000000.0,,688000000,150000000.0,-1000000.0,,,
2013-12-31,6548000000.0,230000000.0,,-440000000.0,11138000000.0,21904000000.0,25234000000.0,1337000000.0,6300000000.0,2027000000.0,64000000,36479000000.0,,11245000000.0,159000000.0,-12000000.0,0.28,28452000000.0,237000000.0,1520000000.0,1840000000.0,,64000000,156000000,4521000000.0,,1286000000.0,11462000000.0,-26000000.0,-1152000000.0,10750000000.0,-55000000.0,1337000000.0,32466000000.0,2108000000.0,2431000000.0,-148000000.0,2960000000.0,4000000.0,408000000.0,0.0,8027000000.0,-104000000.0,,0.0,2431000000.0,2431000000.0,234000000.0,0.0,-475000000.0,2066000000.0,353000000.0,69000000.0,,-36000000.0,-993000000.0,31000000.0,-66000000.0,-68000000.0,16638000000.0,,-99000000.0,503000000,34306000000,-341000000.0,0.28,-529000000.0,252000000.0,0.0,1359000000.0,42000000.0,636000000,453000000.0,0.0,,,
2014-03-31,11940000000.0,230000000.0,,2545000000.0,11453000000.0,29501000000.0,32573000000.0,1984000000.0,9927000000.0,2991000000.0,371000000,51759000000.0,,19186000000.0,229000000.0,-54000000.0,1.58,41441000000.0,1828000000.0,2015000000.0,2540000000.0,,371000000,362000000,8949000000.0,,1236000000.0,13308000000.0,25000000.0,186000000.0,14193000000.0,-60000000.0,1984000000.0,35601000000.0,3478000000.0,4193000000.0,-4624000000.0,2431000000.0,4000000.0,465000000.0,-4518000000.0,8522000000.0,-29000000.0,-1179000000.0,-6328000000.0,4193000000.0,4193000000.0,235000000.0,0.0,-20000000.0,5022000000.0,1770000000.0,116000000.0,,3692000000.0,2002000000.0,27000000.0,-70000000.0,-3000000.0,21429000000.0,3401000000.0,-119000000.0,556000000,38141000000,2664000000.0,1.61,1762000000.0,103000000.0,0.0,2222000000.0,45000000.0,581000000,92000000.0,-2000000.0,,,
2014-06-30,12996000000.0,231000000.0,,63000000.0,11800000000.0,29245000000.0,33973000000.0,2109000000.0,10431000000.0,2855000000.0,403000000,53006000000.0,,19033000000.0,284000000.0,26000000.0,1.72,42241000000.0,1368000000.0,2003000000.0,2797000000.0,,403000000,425000000,10141000000.0,,1124000000.0,14124000000.0,20000000.0,-901000000.0,14920000000.0,-59000000.0,2109000000.0,41261000000.0,3121000000.0,4105000000.0,-112000000.0,4193000000.0,4000000.0,607000000.0,-14000000.0,8979000000.0,21000000.0,,-989000000.0,4105000000.0,4105000000.0,235000000.0,0.0,-699000000.0,4390000000.0,532000000.0,101000000.0,,-167000000.0,-500000000.0,34000000.0,135000000.0,107000000.0,22812000000.0,,-119000000.0,688000000,44058000000,182000000.0,1.75,-88000000.0,182000000.0,0.0,2209000000.0,,992000000,-148000000.0,-102000000.0,,,
2014-09-30,12369000000.0,232000000.0,,-170000000.0,12211000000.0,29337000000.0,33879000000.0,2135000000.0,10095000000.0,2749000000.0,469000000,52232000000.0,,18353000000.0,259000000.0,-32000000.0,1.99,41706000000.0,134000000.0,1985000000.0,2923000000.0,,469000000,491000000,9620000000.0,,1003000000.0,14063000000.0,24000000.0,-260000000.0,15391000000.0,-56000000.0,2135000000.0,41835000000.0,2992000000.0,3804000000.0,-195000000.0,4105000000.0,4000000.0,713000000.0,-17000000.0,8931000000.0,-25000000.0,,-816000000.0,3804000000.0,3804000000.0,235000000.0,0.0,-836000000.0,4099000000.0,952000000.0,99000000.0,,-1000000.0,-1011000000.0,32000000.0,-25000000.0,-425000000.0,22656000000.0,,-153000000.0,788000000,44758000000,-17000000.0,2.02,-301000000.0,222000000.0,0.0,2174000000.0,,1071000000,201000000.0,-3000000.0,,,
2014-12-31,13176000000.0,232000000.0,,931000000.0,12628000000.0,32778000000.0,37141000000.0,2162000000.0,9956000000.0,2734000000.0,472000000,55110000000.0,,17969000000.0,250000000.0,21000000.0,2.0,45954000000.0,2662000000.0,1993000000.0,2942000000.0,,472000000,513000000,8981000000.0,,1231000000.0,15378000000.0,13000000.0,-1493000000.0,16581000000.0,-56000000.0,2162000000.0,44063000000.0,3224000000.0,4587000000.0,-132000000.0,3804000000.0,4000000.0,696000000.0,-9000000.0,9084000000.0,-5000000.0,,-762000000.0,4587000000.0,4587000000.0,236000000.0,0.0,-1297000000.0,3864000000.0,1413000000.0,97000000.0,,-84000000.0,-33000000.0,49000000.0,-55000000.0,-804000000.0,25205000000.0,,-133000000.0,780000000,47005000000,1064000000.0,2.03,783000000.0,183000000.0,0.0,2156000000.0,45000000.0,1043000000,346000000.0,-1000000.0,,,
2015-03-31,12288000000.0,232000000.0,,1743000000.0,12705000000.0,33497000000.0,36670000000.0,2067000000.0,9817000000.0,2722000000.0,132000000,53870000000.0,,17200000000.0,224000000.0,-56000000.0,0.56,45785000000.0,554000000.0,1897000000.0,2917000000.0,,132000000,411000000,8180000000.0,,1078000000.0,14296000000.0,-140000000.0,510000000.0,15914000000.0,-56000000.0,2067000000.0,42008000000.0,3769000000.0,5341000000.0,-238000000.0,4587000000.0,4000000.0,620000000.0,-130000000.0,8001000000.0,32000000.0,-1399000000.0,-938000000.0,5341000000.0,5341000000.0,236000000.0,0.0,11000000.0,3441000000.0,1664000000.0,90000000.0,,-716000000.0,1084000000.0,37000000.0,116000000.0,-1713000000.0,25166000000.0,3444000000.0,-140000000.0,850000000,44925000000,1883000000.0,0.57,754000000.0,209000000.0,0.0,2045000000.0,47000000.0,710000000,27000000.0,-344000000.0,,,
2015-06-30,12313000000.0,232000000.0,,334000000.0,13227000000.0,34673000000.0,38571000000.0,1917000000.0,9949000000.0,2741000000.0,576000000,55925000000.0,,17354000000.0,229000000.0,22000000.0,2.45,46986000000.0,1003000000.0,1879000000.0,2848000000.0,,576000000,599000000,8142000000.0,,939000000.0,14932000000.0,13000000.0,-635000000.0,16684000000.0,-59000000.0,1917000000.0,44698000000.0,3892000000.0,5635000000.0,-17000000.0,5341000000.0,4000000.0,855000000.0,-6000000.0,8853000000.0,25000000.0,,-630000000.0,5635000000.0,5635000000.0,235000000.0,0.0,-749000000.0,3426000000.0,1654000000.0,89000000.0,,-203000000.0,-302000000.0,38000000.0,23000000.0,-1434000000.0,26319000000.0,,-120000000.0,931000000,47546000000,454000000.0,2.49,294000000.0,256000000.0,0.0,2100000000.0,,1173000000,-85000000.0,-105000000.0,,,
2015-09-30,12171000000.0,232000000.0,,643000000.0,13780000000.0,34775000000.0,38749000000.0,1890000000.0,9811000000.0,2625000000.0,617000000,55819000000.0,,17070000000.0,222000000.0,-67000000.0,2.63,46946000000.0,957000000.0,1897000000.0,2844000000.0,,617000000,636000000,8136000000.0,,807000000.0,15587000000.0,17000000.0,-834000000.0,16798000000.0,-55000000.0,1890000000.0,45917000000.0,3650000000.0,5359000000.0,-52000000.0,5635000000.0,4000000.0,880000000.0,-5000000.0,8788000000.0,-13000000.0,,-1369000000.0,5359000000.0,5359000000.0,235000000.0,0.0,-288000000.0,3254000000.0,1252000000.0,91000000.0,,-987000000.0,-299000000.0,34000000.0,0.0,-1644000000.0,27151000000.0,,-154000000.0,954000000,48761000000,797000000.0,2.66,-276000000.0,244000000.0,0.0,2108000000.0,,1193000000,268000000.0,-500000000.0,,,
2015-12-31,11648000000.0,230000000.0,,-828000000.0,7995000000.0,34479000000.0,38261000000.0,1952000000.0,9701000000.0,2555000000.0,634000000,55087000000.0,,16826000000.0,220000000.0,-28000000.0,2.73,46127000000.0,-265000000.0,1910000000.0,2872000000.0,,634000000,642000000,7715000000.0,,999000000.0,16411000000.0,13000000.0,-928000000.0,17402000000.0,-65000000.0,1952000000.0,45027000000.0,3644000000.0,3406000000.0,-159000000.0,5359000000.0,3000000.0,846000000.0,-14000000.0,8876000000.0,-2000000.0,,-665000000.0,3406000000.0,3406000000.0,232000000.0,0.0,-630000000.0,3103000000.0,1003000000.0,87000000.0,,-1057000000.0,-1720000000.0,25000000.0,7000000.0,-1845000000.0,26854000000.0,,-143000000.0,920000000,47899000000,-685000000.0,2.76,-1953000000.0,204000000.0,0.0,2112000000.0,35000000.0,1153000000,127000000.0,-355000000.0,,,
2016-03-31,12484000000.0,227000000.0,,2846000000.0,8360000000.0,35071000000.0,38437000000.0,1909000000.0,9786000000.0,1809000000.0,431000000,56563000000.0,,18126000000.0,214000000.0,78000000.0,1.88,47555000000.0,1607000000.0,3041000000.0,2852000000.0,,431000000,465000000,6535000000.0,2734000000.0,919000000.0,15335000000.0,-188000000.0,1146000000.0,17980000000.0,-65000000.0,1909000000.0,43826000000.0,3948000000.0,4048000000.0,-1329000000.0,3406000000.0,3000000.0,669000000.0,-15000000.0,8924000000.0,-1060000000.0,-1506000000.0,-622000000.0,4048000000.0,4048000000.0,229000000.0,0.0,-290000000.0,3021000000.0,1619000000.0,86000000.0,,-1206000000.0,2217000000.0,26000000.0,34000000.0,-1561000000.0,28585000000.0,3784000000.0,-260000000.0,943000000,46678000000,3106000000.0,1.9,642000000.0,204000000.0,0.0,2278000000.0,10000000.0,755000000,179000000.0,-652000000.0,,,
2016-06-30,11839000000.0,225000000.0,,1745000000.0,8843000000.0,36574000000.0,39038000000.0,1935000000.0,11127000000.0,1768000000.0,542000000,57904000000.0,,18866000000.0,242000000.0,14000000.0,2.38,48413000000.0,1549000000.0,2166000000.0,2907000000.0,,542000000,673000000,5942000000.0,2789000000.0,820000000.0,15500000000.0,19000000.0,-121000000.0,18334000000.0,-66000000.0,1935000000.0,46826000000.0,3162000000.0,4659000000.0,-1154000000.0,4048000000.0,3000000.0,912000000.0,-1920000000.0,9249000000.0,880000000.0,,-15000000.0,4659000000.0,4659000000.0,228000000.0,0.0,-300000000.0,3143000000.0,2168000000.0,79000000.0,,-82000000.0,1110000000.0,36000000.0,31000000.0,-1739000000.0,30424000000.0,,-114000000.0,972000000,49733000000,1859000000.0,2.41,611000000.0,239000000.0,0.0,2430000000.0,,1233000000,-197000000.0,-58000000.0,,,
2016-09-30,11641000000.0,226000000.0,,943000000.0,9088000000.0,37051000000.0,41338000000.0,1886000000.0,9693000000.0,1727000000.0,307000000,58315000000.0,,16977000000.0,217000000.0,-3000000.0,1.34,48692000000.0,623000000.0,1923000000.0,2756000000.0,,307000000,325000000,5941000000.0,2632000000.0,271000000.0,15273000000.0,-267000000.0,283000000.0,18308000000.0,-63000000.0,1886000000.0,47201000000.0,2973000000.0,5464000000.0,-192000000.0,4659000000.0,3000000.0,525000000.0,-219000000.0,9449000000.0,153000000.0,,-8000000.0,5464000000.0,5464000000.0,228000000.0,1767000000.0,-357000000.0,3061000000.0,2166000000.0,78000000.0,,-32000000.0,464000000.0,39000000.0,-121000000.0,-1854000000.0,31037000000.0,,-126000000.0,870000000,49957000000,1069000000.0,1.36,805000000.0,200000000.0,604000000.0,2300000000.0,,820000000,-184000000.0,0.0,,,
2016-12-31,11848000000.0,221000000.0,,252000000.0,9663000000.0,38174000000.0,39268000000.0,1981000000.0,10612000000.0,1684000000.0,633000000,57874000000.0,,18606000000.0,204000000.0,1000000.0,2.85,50022000000.0,-281000000.0,2000000000.0,2812000000.0,,633000000,649000000,5969000000.0,2884000000.0,402000000.0,16121000000.0,23000000.0,-536000000.0,18198000000.0,-63000000.0,1981000000.0,47318000000.0,3113000000.0,2434000000.0,-2273000000.0,5464000000.0,3000000.0,780000000.0,-2126000000.0,7692000000.0,-18000000.0,,-1774000000.0,2434000000.0,2434000000.0,222000000.0,2002000000.0,3000000.0,3583000000.0,3154000000.0,74000000.0,,-1031000000.0,-717000000.0,14000000.0,212000000.0,-2228000000.0,30811000000.0,,-129000000.0,831000000,50130000000,381000000.0,2.87,-3030000000.0,131000000.0,694000000.0,2411000000.0,30000000.0,854000000,6000000.0,-2002000000.0,,,
