date,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyOperatingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyTaxProvision,quarterlyInventory,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyNetPPE,quarterlyBasicAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyLongTermDebt,quarterlyOperatingExpense,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyFreeCashFlow,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlySaleOfInvestment,quarterlyCurrentDebt,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyDilutedEPS,quarterlyTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyChangesInAccountReceivables,quarterlyDepreciationAndAmortization,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyGrossProfit,quarterlyDilutedAverageShares,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyChangeInInventory,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyBasicEPS,quarterlyRetainedEarnings,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherShortTermInvestments,quarterlyGoodwill,quarterlyPretaxIncome,quarterlyStockholdersEquity,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,quarterlyOtherCurrentAssets,quarterlyOtherNonCurrentLiabilities,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInAccountPayable,quarterlyCurrentDeferredRevenue
2010-10-31,114000000.0,,3000000.0,69000000.0,31000000.0,22000000.0,-29000000.0,279000000.0,279000000,-27000000.0,135000000.0,838000000.0,0.0,37000000.0,2042000000.0,335000000.0,300000000.0,-2000000.0,1946000000.0,450000000.0,805000000.0,1278000000.0,573000000.0,254000000.0,20000000.0,-56000000.0,279000000.0,6818000000.0,291000000.0,291000000.0,,1134000000.0,,32000000.0,0.82,4694000000.0,2538000000.0,-280000000.0,65000000.0,577000000.0,-307000000.0,30000000.0,894000000.0,338000000.0,-613000000.0,5714000000.0,2172000000,444000000,,101000000.0,-101000000.0,14000000.0,21000000.0,444000000,-156000000.0,291000000.0,-20000000.0,-94000000.0,0.82,8945000000.0,3235000000.0,,2016000000.0,414000000.0,1104000000.0,2124000000.0,417000000.0,0.0,,2479000000.0,,,1833000000.0,1289000000.0,,,
2011-01-31,113000000.0,,3000000.0,-435000000.0,31000000.0,16000000.0,512000000.0,239000000.0,239000000,-47000000.0,89000000.0,703000000.0,0.0,34000000.0,2018000000.0,330000000.0,347000000.0,0.0,1937000000.0,479000000.0,712000000.0,1289000000.0,573000000.0,291000000.0,20000000.0,465000000.0,239000000.0,6580000000.0,325000000.0,325000000.0,,1184000000.0,,34000000.0,0.71,4666000000.0,520000000.0,94000000.0,64000000.0,538000000.0,123000000.0,47000000.0,838000000.0,332000000.0,-595000000.0,5688000000.0,2127000000,359000000,,23000000.0,133000000.0,18000000.0,25000000.0,426000000,-417000000.0,325000000.0,-45000000.0,-94000000.0,0.72,9087000000.0,3273000000.0,,2015000000.0,328000000.0,889000000.0,1914000000.0,445000000.0,0.0,,2415000000.0,,,174000000.0,989000000.0,,,
2011-04-30,114000000.0,,5000000.0,-225000000.0,33000000.0,16000000.0,375000000.0,187000000.0,186000000,-59000000.0,97000000.0,639000000.0,0.0,124000000.0,2060000000.0,321000000.0,352000000.0,0.0,2431000000.0,425000000.0,604000000.0,1081000000.0,564000000.0,325000000.0,20000000.0,316000000.0,187000000.0,6700000000.0,449000000.0,449000000.0,,674000000.0,,24000000.0,0.57,4858000000.0,2684000000.0,128000000.0,65000000.0,431000000.0,114000000.0,-11000000.0,732000000.0,323000000.0,-433000000.0,5629000000.0,1813000000,307000000,,74000000.0,84000000.0,3000000.0,23000000.0,307000000,-123000000.0,449000000.0,-58000000.0,-96000000.0,0.58,9180000000.0,3792000000.0,,2147000000.0,283000000.0,1071000000.0,1842000000.0,391000000.0,1000000.0,,1837000000.0,,,150000000.0,1361000000.0,,,
2011-07-31,69000000.0,,4000000.0,-109000000.0,34000000.0,42000000.0,284000000.0,100000000.0,98000000,-139000000.0,45000000.0,767000000.0,37000000.0,35000000.0,2103000000.0,,367000000.0,-73000000.0,2427000000.0,397000000.0,519000000.0,968000000.0,351000000.0,449000000.0,20000000.0,145000000.0,100000000.0,6862000000.0,484000000.0,484000000.0,,656000000.0,,29000000.0,,4899000000.0,527000000.0,43000000.0,74000000.0,585000000.0,34000000.0,-20000000.0,639000000.0,,-427000000.0,5766000000.0,1607000000,242000000,5363000000.0,33000000.0,-130000000.0,-60000000.0,18000000.0,246000000,-32000000.0,484000000.0,-138000000.0,-94000000.0,,9185000000.0,3777000000.0,,2133000000.0,143000000.0,1088000000.0,1963000000.0,366000000.0,1000000.0,,1989000000.0,0.0,-3260000000.0,39000000.0,86000000.0,,,
2011-10-31,149000000.0,,0.0,-229000000.0,30000000.0,16000000.0,73000000.0,265000000.0,263000000,-35000000.0,125000000.0,889000000.0,0.0,-199000000.0,2057000000.0,320000000.0,402000000.0,-2000000.0,2422000000.0,436000000.0,788000000.0,1307000000.0,606000000.0,484000000.0,20000000.0,38000000.0,265000000.0,6948000000.0,285000000.0,285000000.0,,567000000.0,,30000000.0,0.82,4825000000.0,2619000000.0,-238000000.0,63000000.0,661000000.0,-258000000.0,27000000.0,854000000.0,322000000.0,-466000000.0,5781000000.0,2161000000,418000000,,105000000.0,-131000000.0,15000000.0,22000000.0,418000000,-85000000.0,285000000.0,-34000000.0,-95000000.0,0.82,9355000000.0,3748000000.0,,2096000000.0,388000000.0,1167000000.0,2123000000.0,406000000.0,1000000.0,,2033000000.0,,,161000000.0,1326000000.0,,,
2012-01-31,131000000.0,,0.0,-300000000.0,29000000.0,7000000.0,405000000.0,205000000.0,201000000,-62000000.0,102000000.0,746000000.0,0.0,37000000.0,2047000000.0,318000000.0,425000000.0,-3000000.0,2008000000.0,479000000.0,1596000000.0,1301000000.0,598000000.0,285000000.0,20000000.0,343000000.0,205000000.0,6665000000.0,322000000.0,322000000.0,,870000000.0,,26000000.0,0.64,4747000000.0,2569000000.0,98000000.0,61000000.0,551000000.0,79000000.0,19000000.0,811000000.0,320000000.0,-485000000.0,5468000000.0,2112000000,332000000,,40000000.0,137000000.0,26000000.0,23000000.0,329000000,-88000000.0,322000000.0,-61000000.0,-93000000.0,0.64,9466000000.0,3316000000.0,,2058000000.0,303000000.0,1197000000.0,1918000000.0,449000000.0,0.0,,2152000000.0,,,167000000.0,1308000000.0,,,
2012-04-30,113000000.0,,6000000.0,-226000000.0,32000000.0,71000000.0,360000000.0,177000000.0,175000000,-76000000.0,62000000.0,673000000.0,0.0,61000000.0,2054000000.0,316000000.0,439000000.0,-4000000.0,2006000000.0,438000000.0,564000000.0,1115000000.0,547000000.0,322000000.0,20000000.0,284000000.0,177000000.0,6492000000.0,383000000.0,383000000.0,,751000000.0,,27000000.0,0.55,4725000000.0,2558000000.0,117000000.0,65000000.0,507000000.0,96000000.0,18000000.0,706000000.0,318000000.0,-485000000.0,5220000000.0,1821000000,268000000,,10000000.0,74000000.0,-6000000.0,17000000.0,264000000,-99000000.0,383000000.0,-71000000.0,-93000000.0,0.56,9550000000.0,3312000000.0,,2047000000.0,237000000.0,1272000000.0,1767000000.0,400000000.0,5000000.0,,1908000000.0,,,1384000000.0,1306000000.0,,,
2012-07-31,123000000.0,,4000000.0,-165000000.0,34000000.0,18000000.0,282000000.0,127000000.0,125000000,-150000000.0,53000000.0,714000000.0,29000000.0,-48000000.0,2127000000.0,315000000.0,298000000.0,-1000000.0,2004000000.0,417000000.0,553000000.0,992000000.0,302000000.0,383000000.0,20000000.0,132000000.0,127000000.0,6530000000.0,335000000.0,335000000.0,,786000000.0,,25000000.0,0.4,4759000000.0,2509000000.0,5000000.0,73000000.0,571000000.0,75000000.0,-19000000.0,621000000.0,317000000.0,-776000000.0,5632000000.0,1613000000,204000000,5483000000.0,22000000.0,-48000000.0,-57000000.0,17000000.0,203000000,-140000000.0,335000000.0,-157000000.0,-92000000.0,0.4,9584000000.0,3562000000.0,,2013000000.0,178000000.0,898000000.0,1771000000.0,376000000.0,-7000000.0,,2070000000.0,302000000.0,-3356000000.0,30000000.0,1558000000.0,,,
2012-10-31,135000000.0,,-14000000.0,1558000000.0,29000000.0,20000000.0,81000000.0,245000000.0,243000000,-41000000.0,109000000.0,963000000.0,0.0,26000000.0,2409000000.0,314000000.0,461000000.0,-22000000.0,2940000000.0,458000000.0,892000000.0,1471000000.0,680000000.0,335000000.0,20000000.0,40000000.0,245000000.0,8747000000.0,361000000.0,361000000.0,,1507000000.0,,36000000.0,0.78,6346000000.0,3802000000.0,-258000000.0,98000000.0,702000000.0,-254000000.0,-2000000.0,865000000.0,316000000.0,-745000000.0,7650000000.0,2336000000,407000000,,105000000.0,-125000000.0,47000000.0,25000000.0,407000000,-17000000.0,361000000.0,-1614000000.0,-92000000.0,0.78,9736000000.0,4558000000.0,,2721000000.0,352000000.0,1097000000.0,2401000000.0,416000000.0,-9000000.0,-1567000000.0,3092000000.0,,,2040000000.0,1618000000.0,,,
2013-01-31,3968000000.0,,4000000.0,-301000000.0,34000000.0,30000000.0,418000000.0,190000000.0,187000000,-69000000.0,83000000.0,886000000.0,0.0,49000000.0,2361000000.0,314000000.0,479000000.0,-8000000.0,2940000000.0,510000000.0,799000000.0,1514000000.0,730000000.0,361000000.0,12000000.0,349000000.0,190000000.0,8593000000.0,410000000.0,410000000.0,,1489000000.0,,33000000.0,0.6,6329000000.0,1084000000.0,100000000.0,121000000.0,631000000.0,57000000.0,-11000000.0,819000000.0,316000000.0,-700000000.0,7438000000.0,2333000000,309000000,,32000000.0,79000000.0,-38000000.0,26000000.0,309000000,-46000000.0,410000000.0,-71000000.0,-274000000.0,0.61,1841000000.0,4547000000.0,,2743000000.0,270000000.0,1155000000.0,2264000000.0,469000000.0,-2000000.0,0.0,2891000000.0,,,169000000.0,4547000000.0,,,
2013-04-30,3920000000.0,,5000000.0,-226000000.0,37000000.0,28000000.0,365000000.0,181000000.0,179000000,-95000000.0,62000000.0,888000000.0,0.0,43000000.0,2356000000.0,314000000.0,478000000.0,-1000000.0,2944000000.0,475000000.0,674000000.0,1346000000.0,676000000.0,410000000.0,12000000.0,270000000.0,181000000.0,8453000000.0,453000000.0,453000000.0,,1309000000.0,,33000000.0,0.57,6276000000.0,1075000000.0,118000000.0,99000000.0,590000000.0,24000000.0,3000000.0,748000000.0,317000000.0,-709000000.0,7140000000.0,2094000000,273000000,,21000000.0,-6000000.0,29000000.0,31000000.0,273000000,-76000000.0,453000000.0,-89000000.0,0.0,0.58,2022000000.0,4536000000.0,,2711000000.0,241000000.0,1313000000.0,2177000000.0,434000000.0,-4000000.0,9000000.0,2604000000.0,0.0,,162000000.0,4536000000.0,,,
2013-07-31,4035000000.0,,4000000.0,206000000.0,34000000.0,5000000.0,155000000.0,-158000000.0,115000000,-131000000.0,33000000.0,925000000.0,3168000000.0,-52000000.0,2260000000.0,314000000.0,489000000.0,-20000000.0,2544000000.0,425000000.0,576000000.0,1100000000.0,312000000.0,453000000.0,12000000.0,24000000.0,-158000000.0,8323000000.0,333000000.0,333000000.0,,1907000000.0,,33000000.0,-0.5,6295000000.0,1021000000.0,-8000000.0,89000000.0,523000000.0,-85000000.0,-161000000.0,623000000.0,317000000.0,-565000000.0,7113000000.0,1723000000,198000000,5655000000.0,19000000.0,-94000000.0,45000000.0,31000000.0,198000000,-14000000.0,333000000.0,-380000000.0,-1000000.0,-0.5,1772000000.0,3945000000.0,,2297000000.0,148000000.0,1210000000.0,2028000000.0,386000000.0,-2000000.0,-248000000.0,3168000000.0,0.0,-3395000000.0,1835000000.0,3923000000.0,,,
2013-10-31,4378000000.0,,15000000.0,261000000.0,31000000.0,4000000.0,38000000.0,172000000.0,180000000,-52000000.0,95000000.0,1079000000.0,3952000000.0,-82000000.0,2283000000.0,314000000.0,595000000.0,-21000000.0,2247000000.0,451000000.0,804000000.0,1388000000.0,598000000.0,333000000.0,12000000.0,-14000000.0,172000000.0,9055000000.0,305000000.0,305000000.0,,2585000000.0,,31000000.0,0.54,6661000000.0,1194000000.0,-186000000.0,74000000.0,630000000.0,-244000000.0,43000000.0,777000000.0,317000000.0,-506000000.0,7710000000.0,2165000000,326000000,,38000000.0,-110000000.0,-27000000.0,21000000.0,326000000,-2000000.0,305000000.0,-381000000.0,-97000000.0,0.55,1847000000.0,3758000000.0,,2461000000.0,275000000.0,1345000000.0,2394000000.0,409000000.0,0.0,-329000000.0,3952000000.0,-300000000.0,,2201000000.0,3735000000.0,,,
2014-01-31,3704000000.0,,0.0,-814000000.0,27000000.0,3000000.0,325000000.0,325000000.0,228000000,-75000000.0,104000000.0,891000000.0,0.0,-26000000.0,2241000000.0,314000000.0,555000000.0,-13000000.0,2247000000.0,440000000.0,783000000.0,1467000000.0,592000000.0,305000000.0,12000000.0,250000000.0,325000000.0,8119000000.0,293000000.0,293000000.0,,1958000000.0,,29000000.0,1.03,5945000000.0,1188000000.0,9000000.0,74000000.0,528000000.0,73000000.0,-30000000.0,814000000.0,316000000.0,-616000000.0,6720000000.0,2281000000,374000000,,10000000.0,175000000.0,15000000.0,16000000.0,374000000,-74000000.0,293000000.0,478000000.0,-98000000.0,1.04,2073000000.0,3531000000.0,,2381000000.0,332000000.0,1399000000.0,2174000000.0,410000000.0,-1000000.0,0.0,3189000000.0,0.0,,207000000.0,3531000000.0,,,
2014-04-30,3754000000.0,,1000000.0,-389000000.0,30000000.0,7000000.0,400000000.0,184000000.0,183000000,-71000000.0,79000000.0,858000000.0,1155000000.0,-71000000.0,2263000000.0,314000000.0,581000000.0,-1000000.0,2247000000.0,383000000.0,669000000.0,1294000000.0,550000000.0,293000000.0,12000000.0,329000000.0,184000000.0,7964000000.0,222000000.0,222000000.0,,1662000000.0,,31000000.0,0.58,6017000000.0,1185000000.0,122000000.0,74000000.0,501000000.0,85000000.0,7000000.0,676000000.0,316000000.0,-527000000.0,6373000000.0,1970000000,293000000,,3000000.0,39000000.0,42000000.0,9000000.0,293000000,0.0,222000000.0,-86000000.0,-98000000.0,0.59,2159000000.0,3556000000.0,,2431000000.0,262000000.0,1591000000.0,1947000000.0,351000000.0,0.0,0.0,2817000000.0,0.0,,198000000.0,3556000000.0,,,
2014-07-31,3695000000.0,,2000000.0,17000000.0,33000000.0,4000000.0,136000000.0,137000000.0,135000000,-149000000.0,69000000.0,1016000000.0,2989000000.0,10000000.0,2318000000.0,314000000.0,548000000.0,-20000000.0,2244000000.0,377000000.0,585000000.0,1221000000.0,299000000.0,222000000.0,12000000.0,-13000000.0,137000000.0,8113000000.0,232000000.0,232000000.0,,1770000000.0,,31000000.0,0.43,6013000000.0,1175000000.0,17000000.0,83000000.0,527000000.0,-123000000.0,-9000000.0,631000000.0,316000000.0,-569000000.0,6510000000.0,1852000000,254000000,5519000000.0,37000000.0,-160000000.0,39000000.0,11000000.0,254000000,0.0,232000000.0,-145000000.0,-98000000.0,0.44,2198000000.0,3521000000.0,,2433000000.0,204000000.0,1603000000.0,2100000000.0,338000000.0,1000000.0,0.0,2989000000.0,-402000000.0,-3201000000.0,2100000000.0,3521000000.0,,,
2014-10-31,3653000000.0,,5000000.0,-111000000.0,29000000.0,6000000.0,188000000.0,234000000.0,234000000,-62000000.0,109000000.0,1105000000.0,3168000000.0,7000000.0,2286000000.0,314000000.0,560000000.0,-4000000.0,2244000000.0,415000000.0,840000000.0,1472000000.0,524000000.0,232000000.0,12000000.0,126000000.0,234000000.0,8297000000.0,239000000.0,239000000.0,,1828000000.0,,26000000.0,0.74,5939000000.0,1160000000.0,-175000000.0,75000000.0,597000000.0,-146000000.0,2000000.0,783000000.0,316000000.0,-634000000.0,6691000000.0,2255000000,368000000,,118000000.0,-98000000.0,10000000.0,13000000.0,443000000,-73000000.0,239000000.0,-64000000.0,-101000000.0,0.75,2332000000.0,3523000000.0,,2379000000.0,343000000.0,1606000000.0,2358000000.0,382000000.0,-8000000.0,0.0,3168000000.0,-300000000.0,,2358000000.0,3523000000.0,,,
2015-01-31,3556000000.0,,0.0,-337000000.0,27000000.0,2000000.0,396000000.0,207000000.0,207000000,-81000000.0,80000000.0,916000000.0,1210000000.0,-38000000.0,2257000000.0,313000000.0,547000000.0,-7000000.0,2253000000.0,416000000.0,794000000.0,1506000000.0,541000000.0,239000000.0,12000000.0,315000000.0,207000000.0,7903000000.0,201000000.0,201000000.0,,1640000000.0,,26000000.0,0.66,5813000000.0,1139000000.0,50000000.0,74000000.0,510000000.0,73000000.0,-1000000.0,728000000.0,314000000.0,-795000000.0,6389000000.0,2234000000,312000000,,59000000.0,169000000.0,25000000.0,18000000.0,386000000,-60000000.0,201000000.0,-79000000.0,-98000000.0,0.66,2441000000.0,3539000000.0,,2271000000.0,287000000.0,1514000000.0,2090000000.0,382000000.0,0.0,0.0,2850000000.0,0.0,,179000000.0,3539000000.0,,,
2015-04-30,3565000000.0,,-3000000.0,-263000000.0,29000000.0,1000000.0,387000000.0,182000000.0,182000000,-99000000.0,77000000.0,876000000.0,1091000000.0,29000000.0,2292000000.0,311000000.0,573000000.0,-9000000.0,2553000000.0,386000000.0,641000000.0,1218000000.0,491000000.0,201000000.0,12000000.0,288000000.0,182000000.0,7759000000.0,230000000.0,230000000.0,,1232000000.0,,29000000.0,0.58,5857000000.0,1133000000.0,144000000.0,74000000.0,462000000.0,99000000.0,11000000.0,682000000.0,312000000.0,-765000000.0,6174000000.0,1900000000,296000000,,38000000.0,37000000.0,6000000.0,15000000.0,370000000,-59000000.0,230000000.0,-97000000.0,-98000000.0,0.59,2526000000.0,3851000000.0,,2281000000.0,259000000.0,1585000000.0,1902000000.0,354000000.0,1000000.0,0.0,2323000000.0,0.0,,155000000.0,3851000000.0,,,
2015-07-31,3650000000.0,0.0,10000000.0,185000000.0,28000000.0,0.0,211000000.0,68000000.0,68000000,-138000000.0,33000000.0,993000000.0,12000000.0,23000000.0,2347000000.0,310000000.0,505000000.0,-93000000.0,2542000000.0,391000000.0,557000000.0,1081000000.0,322000000.0,230000000.0,12000000.0,73000000.0,68000000.0,8089000000.0,253000000.0,253000000.0,,1542000000.0,,27000000.0,0.22,5997000000.0,1205000000.0,-7000000.0,80000000.0,544000000.0,-12000000.0,-45000000.0,612000000.0,312000000.0,-909000000.0,6713000000.0,1693000000,221000000,5513000000.0,29000000.0,-122000000.0,109000000.0,11000000.0,301000000,-52000000.0,253000000.0,-363000000.0,-97000000.0,0.22,2494000000.0,3907000000.0,0.0,2344000000.0,101000000.0,1376000000.0,2092000000.0,353000000.0,1000000.0,-232000000.0,2806000000.0,-9000000.0,-3166000000.0,52000000.0,3907000000.0,,,
2015-10-31,3627000000.0,,6000000.0,-136000000.0,32000000.0,1000000.0,218000000.0,194000000.0,194000000,-71000000.0,93000000.0,1049000000.0,0.0,10000000.0,2340000000.0,310000000.0,462000000.0,-21000000.0,2551000000.0,419000000.0,829000000.0,1448000000.0,569000000.0,253000000.0,12000000.0,147000000.0,194000000.0,8304000000.0,263000000.0,263000000.0,,1545000000.0,,29000000.0,0.62,5967000000.0,1200000000.0,-184000000.0,74000000.0,567000000.0,-174000000.0,-35000000.0,755000000.0,312000000.0,-200000000.0,6894000000.0,2203000000,336000000,,123000000.0,-56000000.0,13000000.0,13000000.0,410000000,-32000000.0,263000000.0,-68000000.0,-100000000.0,0.63,1850000000.0,3990000000.0,,2331000000.0,287000000.0,1410000000.0,2337000000.0,382000000.0,1000000.0,,2904000000.0,0.0,,196000000.0,3990000000.0,,,
2016-01-31,3607000000.0,,1000000.0,-390000000.0,23000000.0,1000000.0,509000000.0,265000000.0,265000000,-82000000.0,122000000.0,855000000.0,0.0,43000000.0,2340000000.0,310000000.0,479000000.0,-9000000.0,2551000000.0,396000000.0,770000000.0,1382000000.0,596000000.0,263000000.0,12000000.0,427000000.0,265000000.0,8079000000.0,306000000.0,306000000.0,,1293000000.0,,28000000.0,0.85,5947000000.0,1193000000.0,54000000.0,78000000.0,502000000.0,145000000.0,21000000.0,819000000.0,312000000.0,-223000000.0,6555000000.0,2201000000,423000000,,75000000.0,189000000.0,3000000.0,21000000.0,501000000,-54000000.0,306000000.0,-71000000.0,-97000000.0,0.85,2017000000.0,3989000000.0,,2318000000.0,387000000.0,1524000000.0,2132000000.0,369000000.0,9000000.0,,2566000000.0,0.0,,201000000.0,3989000000.0,,,
2016-04-30,3668000000.0,,0.0,-302000000.0,31000000.0,0.0,456000000.0,185000000.0,185000000,-72000000.0,55000000.0,829000000.0,0.0,77000000.0,2371000000.0,309000000.0,485000000.0,-2000000.0,2552000000.0,390000000.0,648000000.0,1210000000.0,602000000.0,306000000.0,12000000.0,384000000.0,185000000.0,8081000000.0,383000000.0,383000000.0,,1134000000.0,,29000000.0,0.59,6039000000.0,1197000000.0,135000000.0,76000000.0,487000000.0,126000000.0,18000000.0,660000000.0,311000000.0,-144000000.0,6407000000.0,1870000000,270000000,,54000000.0,39000000.0,-23000000.0,16000000.0,346000000,-32000000.0,383000000.0,-95000000.0,-97000000.0,0.6,2105000000.0,4030000000.0,,2377000000.0,240000000.0,1674000000.0,2042000000.0,382000000.0,-24000000.0,,2377000000.0,0.0,,182000000.0,4030000000.0,,,
2016-07-31,3522000000.0,47000000.0,0.0,-243000000.0,38000000.0,0.0,280000000.0,-81000000.0,-81000000,-116000000.0,16000000.0,940000000.0,16000000.0,-87000000.0,2407000000.0,308000000.0,396000000.0,1000000.0,2314000000.0,584000000.0,554000000.0,1141000000.0,325000000.0,383000000.0,12000000.0,164000000.0,-81000000.0,7837000000.0,296000000.0,296000000.0,,1217000000.0,,29000000.0,-0.26,5929000000.0,1152000000.0,19000000.0,80000000.0,610000000.0,-18000000.0,-34000000.0,546000000.0,310000000.0,-104000000.0,6304000000.0,1687000000,-38000000,5764000000.0,22000000.0,-113000000.0,28000000.0,14000000.0,42000000,-25000000.0,296000000.0,-120000000.0,-96000000.0,-0.26,1927000000.0,3576000000.0,,2263000000.0,-65000000.0,1533000000.0,1908000000.0,401000000.0,-4000000.0,,2728000000.0,0.0,-3357000000.0,41000000.0,3576000000.0,,,
2016-10-31,3513000000.0,,-20000000.0,-173000000.0,26000000.0,0.0,221000000.0,292000000.0,292000000,-48000000.0,137000000.0,964000000.0,0.0,-6000000.0,2380000000.0,308000000.0,414000000.0,-1000000.0,2298000000.0,383000000.0,841000000.0,1361000000.0,587000000.0,296000000.0,12000000.0,173000000.0,292000000.0,8039000000.0,290000000.0,290000000.0,,1290000000.0,,29000000.0,0.94,5893000000.0,1145000000.0,-218000000.0,77000000.0,653000000.0,-155000000.0,19000000.0,841000000.0,310000000.0,-107000000.0,6441000000.0,2202000000,458000000,,119000000.0,-27000000.0,-15000000.0,14000000.0,535000000,-112000000.0,290000000.0,-52000000.0,-100000000.0,0.95,2112000000.0,3681000000.0,,2259000000.0,429000000.0,1598000000.0,2146000000.0,351000000.0,-4000000.0,,2760000000.0,-27000000.0,,51000000.0,3681000000.0,,,
2017-01-31,3299000000.0,,0.0,-345000000.0,25000000.0,2000000.0,446000000.0,101000000.0,101000000,-71000000.0,76000000.0,820000000.0,0.0,19000000.0,2375000000.0,306000000.0,402000000.0,1000000.0,2293000000.0,621000000.0,714000000.0,1346000000.0,559000000.0,290000000.0,12000000.0,375000000.0,101000000.0,7570000000.0,309000000.0,309000000.0,,1185000000.0,,29000000.0,0.33,5674000000.0,1115000000.0,123000000.0,77000000.0,564000000.0,68000000.0,-19000000.0,825000000.0,309000000.0,-113000000.0,6091000000.0,2171000000,204000000,,16000000.0,144000000.0,1000000.0,18000000.0,281000000,-122000000.0,309000000.0,-80000000.0,-107000000.0,0.33,2102000000.0,3655000000.0,,2064000000.0,177000000.0,1479000000.0,1896000000.0,376000000.0,-9000000.0,,2436000000.0,-34000000.0,,53000000.0,3655000000.0,,,
2017-04-30,3289000000.0,,-1000000.0,-262000000.0,27000000.0,0.0,344000000.0,176000000.0,176000000,-76000000.0,94000000.0,791000000.0,0.0,4000000.0,2372000000.0,304000000.0,412000000.0,-4000000.0,2270000000.0,380000000.0,618000000.0,1175000000.0,538000000.0,309000000.0,12000000.0,268000000.0,176000000.0,7451000000.0,313000000.0,313000000.0,,1122000000.0,,29000000.0,0.58,5661000000.0,1113000000.0,96000000.0,80000000.0,568000000.0,96000000.0,11000000.0,678000000.0,306000000.0,-118000000.0,5961000000.0,1853000000,298000000,,13000000.0,27000000.0,-23000000.0,16000000.0,378000000,-71000000.0,313000000.0,-77000000.0,-107000000.0,0.58,2173000000.0,3609000000.0,,2057000000.0,270000000.0,1490000000.0,1790000000.0,349000000.0,-1000000.0,,2352000000.0,-15000000.0,,68000000.0,3609000000.0,,,
2017-07-31,3372000000.0,69000000.0,-1000000.0,-131000000.0,20000000.0,0.0,280000000.0,318000000.0,318000000,-143000000.0,99000000.0,902000000.0,43000000.0,6000000.0,2454000000.0,303000000.0,490000000.0,-18000000.0,2492000000.0,257000000.0,550000000.0,949000000.0,277000000.0,313000000.0,12000000.0,137000000.0,318000000.0,7726000000.0,319000000.0,319000000.0,,1036000000.0,,25000000.0,1.04,5826000000.0,1118000000.0,27000000.0,84000000.0,666000000.0,-10000000.0,82000000.0,715000000.0,305000000.0,-53000000.0,6081000000.0,1664000000,458000000,6043000000.0,20000000.0,-98000000.0,17000000.0,12000000.0,542000000,-132000000.0,319000000.0,-159000000.0,-106000000.0,1.05,2385000000.0,3686000000.0,,2115000000.0,417000000.0,1645000000.0,1900000000.0,229000000.0,-16000000.0,,2395000000.0,-414000000.0,-3589000000.0,65000000.0,3686000000.0,,,
2017-10-31,3333000000.0,,-22000000.0,-279000000.0,30000000.0,,188000000.0,275000000.0,275000000,-58000000.0,107000000.0,1001000000.0,0.0,-156000000.0,2417000000.0,301000000.0,531000000.0,-2000000.0,2269000000.0,369000000.0,766000000.0,1378000000.0,518000000.0,319000000.0,12000000.0,130000000.0,275000000.0,7746000000.0,163000000.0,163000000.0,,1192000000.0,,31000000.0,0.91,5750000000.0,1112000000.0,-167000000.0,82000000.0,713000000.0,-172000000.0,41000000.0,783000000.0,302000000.0,-85000000.0,6057000000.0,2161000000,414000000,,53000000.0,-105000000.0,-36000000.0,14000000.0,496000000,-86000000.0,163000000.0,-63000000.0,-111000000.0,0.91,2555000000.0,3474000000.0,,2086000000.0,382000000.0,1689000000.0,1996000000.0,368000000.0,-5000000.0,,2583000000.0,0.0,,66000000.0,3474000000.0,,,
