date,quarterlyOtherShortTermInvestments,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyLongTermDebt,quarterlyBasicEPS,quarterlyBasicAverageShares,quarterlyFreeCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlySellingGeneralAndAdministration,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentDebt,quarterlyPurchaseOfInvestment,quarterlyDilutedAverageShares,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,quarterlyInvestingCashFlow,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyInvestmentsAndAdvances,quarterlyCashDividendsPaid,quarterlyStockholdersEquity,quarterlyChangesInAccountReceivables,quarterlyNetOtherInvestingChanges,quarterlyOtherIntangibleAssets,quarterlyChangeInInventory,quarterlyOperatingExpense,quarterlyDilutedEPS,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlySaleOfInvestment,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyEbitda,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyAccumulatedDepreciation,quarterlyOtherNonCashItems,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyGrossPPE,quarterlyRepurchaseOfCapitalStock,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyIncomeTaxPayable,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyOtherCurrentLiabilities,quarterlyNonCurrentDeferredRevenue,quarterlyCommonStockIssuance,quarterlyStockBasedCompensation,quarterlyInterestExpense,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment
2012-09-30,14563000.0,111578000.0,73237000.0,136084000.0,49891000.0,661237000.0,901239000.0,7500000.0,0.326619,70107586.0,-6394000.0,0.0,22923000.0,22923000,32685000.0,5148000.0,141811000.0,,-13753000.0,70107586.0,65098000.0,37124000.0,,-12739000.0,22923000.0,70549000.0,0.0,51284000.0,222578000.0,1537000.0,65431000.0,129345000.0,-4708000.0,678661000.0,-85067000.0,0.0,175024000.0,30810000.0,32685000.0,0.326619,37124000.0,51687000.0,2649000.0,18050000.0,0.0,,-18002000.0,40713000.0,66617000.0,-11995000.0,-1635000.0,37561000,32413000,201182000,-258112000.0,22923000.0,-4759000.0,-29493000.0,462499000.0,-7287000.0,80767000.0,240002000.0,8137000.0,11027000.0,101171000.0,,,-33757000.0,33950000.0,204387000.0,0.0,,,,,,
2012-12-31,18746000.0,42108000.0,73237000.0,82195000.0,26463000.0,649496000.0,846737000.0,7500000.0,,,75926000.0,7866000.0,12796000.0,12796000,28896000.0,4933000.0,136157000.0,,-6019000.0,,46534000.0,63862000.0,,-3179000.0,12796000.0,0.0,0.0,38748000.0,196922000.0,-975000.0,62383000.0,126812000.0,-38447000.0,649815000.0,69385000.0,0.0,175024000.0,2892000.0,28896000.0,,63862000.0,82608000.0,4718000.0,8942000.0,4148000.0,,-16447000.0,40468000.0,37124000.0,-47887000.0,-1878000.0,27393000,17638000,128729000,-262437000.0,452000.0,77804000.0,26738000.0,463727000.0,-9440000.0,60765000.0,197241000.0,6118000.0,5099000.0,80210000.0,,,58717000.0,17895000.0,201290000.0,0.0,,,,,,
2013-03-31,22356000.0,37708000.0,73237000.0,72419000.0,43322000.0,654027000.0,855669000.0,7500000.0,0.129391,69443994.0,31190000.0,8013000.0,9069000.0,9069000,27967000.0,4901000.0,144745000.0,,-49280000.0,69443994.0,38867000.0,50887000.0,1467000.0,-37112000.0,9069000.0,0.0,0.0,42734000.0,205899000.0,2591000.0,76975000.0,159394000.0,-4653000.0,649770000.0,4644000.0,0.0,175024000.0,-14370000.0,27967000.0,0.129391,50887000.0,73243000.0,14409000.0,12328000.0,3413000.0,,-16164000.0,41566000.0,63862000.0,-9294000.0,-2241000.0,15801000,10900000,111286000,-266979000.0,632000.0,33431000.0,-12975000.0,465806000.0,-4641000.0,61154000.0,201642000.0,4846000.0,4422000.0,35598000.0,,,18547000.0,13491000.0,198827000.0,0.0,,,,,,
2013-06-30,24868000.0,24888000.0,73237000.0,67197000.0,45773000.0,663452000.0,857158000.0,7500000.0,0.120765,69170406.0,-57000.0,8261000.0,8369000.0,8369000,26487000.0,4882000.0,147752000.0,,-16981000.0,69170406.0,35689000.0,31946000.0,1850000.0,-16579000.0,8369000.0,0.0,0.0,42862000.0,210732000.0,1705000.0,99556000.0,170373000.0,-97000.0,646426000.0,12563000.0,0.0,175024000.0,-22818000.0,26487000.0,0.120765,31946000.0,56814000.0,4121000.0,11630000.0,0.0,,-17182000.0,41432000.0,50887000.0,-6024000.0,-3719000.0,14084000,9202000,102886000,-270827000.0,836000.0,3662000.0,-18941000.0,468325000.0,-5927000.0,62980000.0,193706000.0,249000.0,2538000.0,39199000.0,,,-10620000.0,10907000.0,197498000.0,0.0,,,,,,
2013-09-30,31579000.0,102786000.0,73237000.0,126056000.0,49539000.0,655057000.0,901508000.0,7500000.0,0.379548,69068390.0,2853000.0,7794000.0,26043000.0,26043000,33166000.0,5080000.0,153106000.0,,-343000.0,69068390.0,66653000.0,32734000.0,6984000.0,-1070000.0,26043000.0,0.0,0.0,43423000.0,233884000.0,3105000.0,69481000.0,162371000.0,-4767000.0,667624000.0,-77972000.0,0.0,175024000.0,30047000.0,33166000.0,0.379548,32734000.0,64313000.0,3906000.0,14801000.0,0.0,,-16403000.0,41413000.0,31946000.0,-5628000.0,-4633000.0,38567000,33487000,192709000,-274448000.0,806000.0,7486000.0,788000.0,471453000.0,-861000.0,80778000.0,246451000.0,11113000.0,10549000.0,60478000.0,,,-24699000.0,36592000.0,197005000.0,0.0,,,,,,
2013-12-31,33572000.0,40721000.0,73237000.0,86225000.0,25534000.0,648298000.0,888409000.0,7500000.0,,,60071000.0,7167000.0,17368000.0,17368000,31513000.0,5187000.0,147983000.0,,-5220000.0,,50277000.0,88283000.0,-9883000.0,6798000.0,17368000.0,0.0,0.0,54939000.0,208104000.0,3376000.0,61856000.0,148532000.0,-4765000.0,680305000.0,62095000.0,0.0,175024000.0,7644000.0,31513000.0,,88283000.0,121855000.0,17177000.0,9153000.0,0.0,,-4638000.0,41157000.0,32734000.0,-16479000.0,-5159000.0,36173000,18764000,136502000,-279619000.0,761000.0,65230000.0,55549000.0,476535000.0,-11714000.0,60121000.0,240111000.0,327000.0,6125000.0,73109000.0,,,40705000.0,23493000.0,196916000.0,0.0,,,,,,
2014-03-31,37772000.0,45292000.0,73237000.0,67123000.0,45038000.0,664558000.0,891910000.0,8511000.0,0.142158,68446692.0,495000.0,9826000.0,9581000.0,9357000,25631000.0,5124000.0,151646000.0,226000.0,-24954000.0,68446692.0,40659000.0,51179000.0,1544000.0,-22342000.0,9581000.0,1805000.0,0.0,54072000.0,215693000.0,1666000.0,80267000.0,163865000.0,-9458000.0,675677000.0,-3088000.0,179000.0,175024000.0,-16663000.0,25631000.0,0.142158,51179000.0,88951000.0,4410000.0,14566000.0,0.0,-73000.0,-6153000.0,42206000.0,88283000.0,-17395000.0,-2138000.0,20152000,15028000,107782000,-284724000.0,529000.0,2633000.0,-37104000.0,481559000.0,-7864000.0,64047000.0,227352000.0,3783000.0,7337000.0,25694000.0,,,-13206000.0,16694000.0,196835000.0,0.0,,,,,,
2014-06-30,38995000.0,25698000.0,73237000.0,66405000.0,44598000.0,660932000.0,898740000.0,8430000.0,0.133273,68272238.0,6527000.0,9977000.0,9026000.0,8957000,28296000.0,5065000.0,156276000.0,151000.0,-5004000.0,68272238.0,38525000.0,57091000.0,-1196000.0,-1591000.0,9026000.0,1791000.0,0.0,54503000.0,220032000.0,3033000.0,103398000.0,162275000.0,-109000.0,678236000.0,19608000.0,14000.0,175024000.0,-23107000.0,28296000.0,0.133273,57091000.0,96086000.0,7156000.0,14040000.0,7200000.0,-155000.0,-5252000.0,42143000.0,51179000.0,-2781000.0,-3757000.0,15294000,10229000,104930000,-289248000.0,0.0,10284000.0,5912000.0,484774000.0,-2517000.0,63756000.0,237808000.0,0.0,4305000.0,29870000.0,,,-4598000.0,13262000.0,195526000.0,0.0,,,,,,
2014-09-30,36062000.0,102325000.0,73237000.0,123415000.0,52590000.0,652748000.0,926518000.0,8296000.0,0.390934,68121420.0,-4546000.0,9474000.0,26668000.0,26609000,31840000.0,5379000.0,156609000.0,285000.0,-10520000.0,68121420.0,68599000.0,45142000.0,8805000.0,2845000.0,26668000.0,1664000.0,0.0,53569000.0,235092000.0,166000.0,79041000.0,160175000.0,-4848000.0,691013000.0,-76954000.0,-24000.0,175024000.0,24076000.0,31840000.0,0.390934,45142000.0,81204000.0,14809000.0,15572000.0,5307000.0,98000.0,-7905000.0,41985000.0,57091000.0,-11161000.0,-1420000.0,42138000,36759000,192014000,-293642000.0,0.0,-3126000.0,-11949000.0,484935000.0,-6411000.0,78483000.0,273770000.0,5090000.0,10316000.0,51709000.0,,,-35923000.0,36925000.0,191293000.0,0.0,,,,,,
2014-12-31,39450000.0,43253000.0,73237000.0,84937000.0,26225000.0,645765000.0,910386000.0,8194000.0,,,75589000.0,8584000.0,18023000.0,17937000,31955000.0,5190000.0,154791000.0,124000.0,-17971000.0,,53862000.0,100108000.0,-10421000.0,-9371000.0,18023000.0,1589000.0,0.0,47356000.0,219250000.0,1023000.0,70379000.0,163579000.0,-4826000.0,690809000.0,58427000.0,55000.0,175024000.0,8365000.0,31955000.0,,100108000.0,139558000.0,11934000.0,11641000.0,6060000.0,-273000.0,-13098000.0,41786000.0,45142000.0,-13327000.0,-3389000.0,34567000,21907000,138799000,-298128000.0,0.0,78978000.0,54966000.0,488209000.0,-8228000.0,64459000.0,264621000.0,1070000.0,6476000.0,64927000.0,,,55088000.0,24413000.0,190081000.0,0.0,,,,,,
2015-03-31,52530000.0,41511000.0,73237000.0,67373000.0,43551000.0,633350000.0,910931000.0,7984000.0,0.137271,67564403.0,4603000.0,8453000.0,9154000.0,9103000,25984000.0,5050000.0,147113000.0,179000.0,-11179000.0,67564403.0,38948000.0,85430000.0,-968000.0,-6800000.0,9154000.0,1225000.0,0.0,51844000.0,222824000.0,473000.0,80853000.0,156053000.0,-9613000.0,687831000.0,1450000.0,175000.0,175024000.0,-10847000.0,25984000.0,0.137271,85430000.0,137960000.0,6622000.0,14432000.0,0.0,-52000.0,-15758000.0,42935000.0,100108000.0,-14209000.0,-2418000.0,18014000,12964000,106321000,-302877000.0,791000.0,7021000.0,-14678000.0,489592000.0,-4544000.0,75711000.0,277581000.0,2807000.0,4334000.0,11922000.0,0.0,,-7923000.0,13437000.0,186715000.0,0.0,,,,,,
2015-06-30,51210000.0,27909000.0,73237000.0,68963000.0,46891000.0,630772000.0,917236000.0,7967000.0,0.164725,67324003.0,11045000.0,6639000.0,11059000.0,11220000,25839000.0,5128000.0,146637000.0,153000.0,-8387000.0,67324003.0,39473000.0,87005000.0,4274000.0,-5805000.0,11059000.0,30813000.0,0.0,52154000.0,230945000.0,1321000.0,101955000.0,158111000.0,-123000.0,685855000.0,13662000.0,60000.0,175024000.0,-21103000.0,25839000.0,0.164725,87005000.0,138215000.0,6909000.0,15494000.0,0.0,-106000.0,-15809000.0,42773000.0,85430000.0,-7676000.0,-4387000.0,18762000,13634000,108436000,-306629000.0,740000.0,15432000.0,1575000.0,493670000.0,-7447000.0,84308000.0,286464000.0,550000.0,3735000.0,17454000.0,,,-1656000.0,14955000.0,187041000.0,1001000.0,,,,,,
2015-09-30,53422000.0,98088000.0,73237000.0,117259000.0,53119000.0,619589000.0,937397000.0,7930000.0,0.393511,67046450.0,2191000.0,6109000.0,26171000.0,26141000,26338000.0,4934000.0,142823000.0,253000.0,-27318000.0,67046450.0,67366000.0,70726000.0,7830000.0,-6083000.0,26171000.0,26042000.0,0.0,51608000.0,243879000.0,-2879000.0,77573000.0,152491000.0,-5533000.0,693111000.0,-70784000.0,-8000.0,175024000.0,24146000.0,26338000.0,0.393511,70726000.0,124148000.0,26859000.0,16592000.0,0.0,71000.0,-18217000.0,42530000.0,87005000.0,-16469000.0,-5616000.0,45962000,41028000,184625000,-310887000.0,818000.0,7807000.0,-16279000.0,498455000.0,-11007000.0,101056000.0,317808000.0,10737000.0,12008000.0,38123000.0,,,-24086000.0,38149000.0,187568000.0,1001000.0,,,,,,
2015-12-31,42155000.0,51010000.0,73237000.0,87384000.0,30578000.0,615177000.0,908983000.0,7883000.0,,,57700000.0,5101000.0,19705000.0,19663000,29890000.0,5276000.0,138373000.0,231000.0,-19162000.0,,53346000.0,126145000.0,-7297000.0,10165000.0,19705000.0,0.0,0.0,47594000.0,210435000.0,1236000.0,62263000.0,152930000.0,-5506000.0,698183000.0,46743000.0,922000.0,175024000.0,15334000.0,29890000.0,,126145000.0,168300000.0,31518000.0,11322000.0,0.0,-46000.0,-17364000.0,42308000.0,70726000.0,-15558000.0,-3113000.0,30304000,23456000,140730000,-314949000.0,756000.0,60813000.0,55419000.0,499535000.0,-10006000.0,72062000.0,293806000.0,4436000.0,6374000.0,52349000.0,,,34863000.0,26037000.0,184586000.0,0.0,,,,,,
2016-03-31,38750000.0,40448000.0,73237000.0,66126000.0,43273000.0,641175000.0,896449000.0,7864000.0,0.150815,66305189.0,6604000.0,4983000.0,9896000.0,9856000,24053000.0,5152000.0,139190000.0,489000.0,-25833000.0,66305189.0,38269000.0,95057000.0,-4406000.0,-28724000.0,9896000.0,0.0,0.0,48240000.0,198960000.0,-35000.0,69036000.0,176483000.0,-10943000.0,697164000.0,10627000.0,1000.0,175024000.0,-6706000.0,24053000.0,0.150815,95057000.0,133807000.0,5484000.0,12933000.0,0.0,-612000.0,-16101000.0,43421000.0,126145000.0,-17322000.0,-8376000.0,19368000,14216000,104395000,-317869000.0,748000.0,14980000.0,-31088000.0,505907000.0,-6576000.0,59770000.0,255274000.0,1935000.0,4325000.0,2972000.0,,671000.0,-1447000.0,14181000.0,188038000.0,0.0,,,,,,
2016-06-30,32986000.0,29061000.0,73237000.0,65254000.0,44677000.0,647867000.0,909226000.0,7817000.0,0.169667,66228804.0,4655000.0,5128000.0,11136000.0,11074000,25618000.0,4917000.0,142485000.0,305000.0,-11767000.0,66228804.0,39915000.0,91950000.0,4264000.0,-5877000.0,11136000.0,0.0,0.0,49197000.0,208828000.0,2239000.0,93663000.0,186931000.0,-134000.0,700135000.0,11121000.0,-3000.0,175024000.0,-24933000.0,25618000.0,0.169667,91950000.0,124936000.0,7906000.0,14621000.0,0.0,-1152000.0,-16059000.0,43373000.0,95057000.0,-2923000.0,-2013000.0,19214000,14297000,105169000,-322270000.0,755000.0,6668000.0,-3107000.0,506875000.0,-2590000.0,66343000.0,261359000.0,0.0,5462000.0,8491000.0,,4000.0,-10082000.0,16536000.0,184605000.0,0.0,,,,,,
2016-09-30,27905000.0,81718000.0,73237000.0,114983000.0,52354000.0,648649000.0,927484000.0,7783000.0,0.433594,65960396.0,22706000.0,4939000.0,28637000.0,28597000,32101000.0,4582000.0,145400000.0,164000.0,-10762000.0,65960396.0,71374000.0,94239000.0,7048000.0,334000.0,28637000.0,26042000.0,0.0,49276000.0,221931000.0,1943000.0,64786000.0,189956000.0,-5617000.0,705330000.0,-53115000.0,2000.0,175024000.0,28813000.0,32101000.0,0.433594,94239000.0,122144000.0,13772000.0,13366000.0,0.0,-575000.0,-16805000.0,43056000.0,91950000.0,-22925000.0,-2678000.0,43855000,39273000,186357000,-326609000.0,718000.0,25384000.0,2289000.0,509198000.0,-17127000.0,76531000.0,278835000.0,3955000.0,12619000.0,31557000.0,,-652000.0,-7861000.0,41216000.0,182589000.0,0.0,,,,,,
2016-12-31,67513000.0,42964000.0,73237000.0,74946000.0,26444000.0,620801000.0,920101000.0,7730000.0,,,48495000.0,5185000.0,17841000.0,17792000,25605000.0,4976000.0,145002000.0,336000.0,-38042000.0,,50233000.0,119145000.0,-8967000.0,-17617000.0,17841000.0,0.0,0.0,46060000.0,208563000.0,-674000.0,57531000.0,164665000.0,-5572000.0,711364000.0,38236000.0,0.0,175024000.0,7009000.0,25605000.0,,119145000.0,186658000.0,23448000.0,10320000.0,0.0,-449000.0,-20246000.0,43001000.0,94239000.0,-8217000.0,-3023000.0,35207000,24628000,125179000,-330922000.0,609000.0,51518000.0,24906000.0,511827000.0,-2800000.0,63561000.0,299300000.0,0.0,8187000.0,43833000.0,,176000.0,27965000.0,25979000.0,180905000.0,0.0,,,,,,
2017-03-31,67002000.0,38665000.0,73237000.0,65682000.0,42337000.0,650721000.0,910731000.0,7697000.0,0.15534,65513150.0,7017000.0,5263000.0,10051000.0,10011000,26598000.0,4714000.0,146671000.0,133000.0,-29811000.0,65513150.0,38773000.0,78555000.0,-2384000.0,-32458000.0,10051000.0,0.0,0.0,44330000.0,203932000.0,1979000.0,67781000.0,195312000.0,-11128000.0,706665000.0,4783000.0,4000.0,175024000.0,-9926000.0,26598000.0,0.15534,78555000.0,145557000.0,2194000.0,12093000.0,0.0,-570000.0,-19294000.0,44106000.0,119145000.0,-21359000.0,-4845000.0,16889000,12175000,104455000,-336074000.0,593000.0,11862000.0,-40590000.0,516836000.0,-9985000.0,57261000.0,260010000.0,2023000.0,4143000.0,3405000.0,,-230000.0,-3226000.0,14154000.0,180762000.0,0.0,,,,,,
2017-06-30,71940000.0,31254000.0,73237000.0,65510000.0,44266000.0,649441000.0,917257000.0,7500000.0,0.184466,65168100.0,-6065000.0,5361000.0,11895000.0,11850000,26429000.0,4624000.0,149111000.0,334000.0,-13818000.0,65168100.0,40286000.0,57804000.0,4204000.0,-7200000.0,11895000.0,0.0,0.0,44257000.0,213735000.0,2465000.0,94586000.0,196308000.0,-154000.0,703433000.0,7752000.0,-26000.0,175024000.0,-26534000.0,26429000.0,0.184466,57804000.0,129744000.0,9226000.0,13819000.0,0.0,-395000.0,-18581000.0,43914000.0,78555000.0,-10304000.0,-2582000.0,18481000,13857000,105796000,-339871000.0,623000.0,-3483000.0,-20751000.0,518661000.0,-10155000.0,64624000.0,267816000.0,0.0,4472000.0,9615000.0,,251000.0,-20831000.0,16322000.0,178790000.0,0.0,,,,,,
2017-09-30,74272000.0,95341000.0,73237000.0,115088000.0,50552000.0,646377000.0,942836000.0,7500000.0,0.417476,64875580.0,5769000.0,4811000.0,26933000.0,26887000,33095000.0,5026000.0,149504000.0,404000.0,-11693000.0,64875580.0,67927000.0,49512000.0,6429000.0,-2508000.0,26933000.0,0.0,0.0,44316000.0,228313000.0,4121000.0,68040000.0,193991000.0,-5683000.0,714481000.0,-63805000.0,5000.0,175024000.0,26442000.0,33095000.0,0.417476,49512000.0,123784000.0,13452000.0,14037000.0,0.0,-380000.0,-18921000.0,43725000.0,57804000.0,-15492000.0,-4272000.0,39858000,34832000,183015000,-344809000.0,624000.0,10041000.0,-8292000.0,522858000.0,-9887000.0,78809000.0,296459000.0,7636000.0,12066000.0,30890000.0,,132000.0,-22628000.0,38953000.0,178049000.0,0.0,,,,,,
2017-12-31,41606000.0,47354000.0,73237000.0,80616000.0,24181000.0,660026000.0,930946000.0,7500000.0,,,19579000.0,4817000.0,31985000.0,31906000,34855000.0,4627000.0,133354000.0,440000.0,-39131000.0,,45407000.0,96314000.0,-8806000.0,32823000.0,31985000.0,0.0,0.0,41457000.0,197142000.0,1873000.0,54827000.0,190510000.0,-5656000.0,733840000.0,47258000.0,-6000.0,175024000.0,11576000.0,34855000.0,,96314000.0,137920000.0,76934000.0,11928000.0,0.0,-944000.0,-21791000.0,43646000.0,49512000.0,-9726000.0,-4974000.0,28468000,10552000,126023000,-348012000.0,546000.0,24553000.0,46802000.0,526984000.0,-4106000.0,63788000.0,270920000.0,,-16774000.0,57225000.0,,-2490000.0,-12407000.0,15132000.0,178972000.0,0.0,,,,,,
2018-03-31,60321000.0,42039000.0,73237000.0,66101000.0,37622000.0,667141000.0,914970000.0,7500000.0,0.13,64434000.0,1945000.0,4861000.0,8125000.0,8101000,25857000.0,4578000.0,134599000.0,425000.0,-37319000.0,64434000.0,35699000.0,50284000.0,-501000.0,-33132000.0,8125000.0,,,41431000.0,188510000.0,521000.0,67994000.0,195911000.0,-11282000.0,726520000.0,5858000.0,,175024000.0,-12845000.0,25857000.0,0.13,49867000.0,110188000.0,11909000.0,15100000.0,,-661000.0,-21683000.0,44695000.0,96720000.0,-23800000.0,-7722000.0,14420000,9842000,101800000,-352597000.0,,9667000.0,-46436000.0,534336000.0,-12498000.0,53911000.0,247829000.0,0.0,2262000.0,2306000.0,,-415000.0,-3053000.0,10363000.0,181739000.0,,,,,,,
2018-06-30,65211000.0,37222000.0,73237000.0,67689000.0,37808000.0,663550000.0,923715000.0,7500000.0,0.16,64190000.0,-7212000.0,4902000.0,10489000.0,10470000,28752000.0,4576000.0,136370000.0,420000.0,-15985000.0,64190000.0,39120000.0,38730000.0,509000.0,-3960000.0,10489000.0,,,41241000.0,197684000.0,3363000.0,91577000.0,192181000.0,-153000.0,726110000.0,4180000.0,,175024000.0,-23973000.0,28752000.0,0.16,38334000.0,103545000.0,15965000.0,16700000.0,,-594000.0,-23501000.0,44618000.0,50284000.0,-3429000.0,-3940000.0,14944000,10368000,106809000,-356152000.0,,-3272000.0,-11554000.0,538927000.0,-3305000.0,61314000.0,260165000.0,,3261000.0,7020000.0,,-57000.0,-18693000.0,13731000.0,182775000.0,,,,,,,
2018-09-30,68373000.0,93616000.0,73237000.0,115457000.0,45787000.0,658488000.0,960764000.0,7500000.0,0.41,64155000.0,29435000.0,4148000.0,26104000.0,26079000,36620000.0,4779000.0,139518000.0,190000.0,-15601000.0,64155000.0,66846000.0,64726000.0,10924000.0,-2429000.0,26104000.0,,,41382000.0,214028000.0,2987000.0,63320000.0,188393000.0,-5773000.0,746840000.0,-55919000.0,,175024000.0,28485000.0,36620000.0,0.41,64333000.0,132706000.0,18322000.0,18637000.0,,-251000.0,-22261000.0,44597000.0,38730000.0,-6871000.0,-5150000.0,35005000,30226000,182303000,-361079000.0,,34585000.0,25996000.0,543177000.0,-847000.0,74510000.0,302276000.0,3516000.0,7134000.0,27356000.0,,29000.0,3235000.0,33213000.0,182098000.0,,,,,,,
2018-12-31,75140000.0,49777000.0,73237000.0,81500000.0,21720000.0,643315000.0,947361000.0,7500000.0,,,49149000.0,3816000.0,12175000.0,12155000,26462000.0,4736000.0,135473000.0,373000.0,-13850000.0,,46508000.0,111287000.0,-9284000.0,-4989000.0,12175000.0,,,43941000.0,196864000.0,-7501000.0,54524000.0,170409000.0,-5770000.0,750622000.0,43436000.0,,175024000.0,8636000.0,26462000.0,,110899000.0,186039000.0,19661000.0,11817000.0,,-1043000.0,-22222000.0,44534000.0,64726000.0,-8253000.0,-10800000.0,27687000,20046000,128008000,-361850000.0,,59949000.0,46561000.0,547951000.0,-2667000.0,61391000.0,304046000.0,,3744000.0,33767000.0,,2506000.0,39022000.0,15899000.0,186101000.0,,,,,,,
2019-03-31,81986000.0,43868000.0,73237000.0,65111000.0,37302000.0,660528000.0,940504000.0,7500000.0,0.14,65872000.0,5873000.0,3901000.0,8955000.0,8911000,31108000.0,4666000.0,142795000.0,755000.0,-23279000.0,65872000.0,36866000.0,78050000.0,-2770000.0,-22221000.0,8955000.0,,,44553000.0,195844000.0,6017000.0,65679000.0,187218000.0,-11530000.0,744828000.0,5927000.0,,175024000.0,-11100000.0,31108000.0,0.14,77670000.0,159656000.0,5741000.0,13520000.0,,-544000.0,-20518000.0,45667000.0,111287000.0,-21652000.0,-4683000.0,10424000,5758000,101977000,-366601000.0,,10556000.0,-33237000.0,553609000.0,-10519000.0,53049000.0,279976000.0,,2864000.0,2459000.0,,149000.0,-3523000.0,11775000.0,187008000.0,716000.0,,,,,,
2019-06-30,82703000.0,36824000.0,73237000.0,66221000.0,38077000.0,667435000.0,948524000.0,7500000.0,0.18,65559000.0,-4797000.0,4001000.0,11556000.0,11544000,28216000.0,4668000.0,145612000.0,686000.0,-12920000.0,65559000.0,40731000.0,58242000.0,2603000.0,-11441000.0,11556000.0,,,45001000.0,205899000.0,3053000.0,92344000.0,195359000.0,-169000.0,742804000.0,7111000.0,,175024000.0,-26592000.0,28216000.0,0.18,57857000.0,140560000.0,6741000.0,14326000.0,,-1050000.0,-19537000.0,45509000.0,78050000.0,-8916000.0,-5262000.0,17183000,12515000,106952000,-370619000.0,,465000.0,-19808000.0,557349000.0,-8667000.0,60287000.0,281089000.0,,4024000.0,8121000.0,,244000.0,-16332000.0,15568000.0,186730000.0,717000.0,,,,,,
2019-09-30,76766000.0,88241000.0,73237000.0,113108000.0,44982000.0,649786000.0,982092000.0,7500000.0,0.46,65344000.0,20949000.0,3537000.0,29854000.0,29854000,33578000.0,4778000.0,146543000.0,768000.0,-16635000.0,65344000.0,69616000.0,87769000.0,10802000.0,18619000.0,29854000.0,,,44867000.0,223952000.0,1846000.0,70410000.0,178808000.0,-5893000.0,758329000.0,-51554000.0,,175024000.0,21825000.0,33578000.0,0.46,87400000.0,164166000.0,39460000.0,18020000.0,,-639000.0,-19952000.0,45360000.0,58242000.0,-13827000.0,-4206000.0,40816000,36038000,181913000,-374924000.0,,25155000.0,29527000.0,561666000.0,-8046000.0,77409000.0,332306000.0,6122000.0,8038000.0,32107000.0,,-114000.0,-9637000.0,37884000.0,186742000.0,,,,,,,
