date,quarterlyTotalAssets,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,quarterlyDilutedAverageShares,quarterlyAccountsReceivable,quarterlyInvestmentsAndAdvances,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyBasicEPS,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeCommonStockholders,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,quarterlyOperatingExpense,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyOtherIntangibleAssets,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyCashDividendsPaid,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,quarterlyChangeInInventory,quarterlyOtherCurrentAssets,quarterlySaleOfInvestment,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyCapitalStock,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyBeginningCashPosition,quarterlyBasicAverageShares,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,quarterlyNetPPE,quarterlyOtherNonCashItems,quarterlyTaxProvision,quarterlyEbitda,quarterlyStockBasedCompensation,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyResearchAndDevelopment,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyDilutedEPS,quarterlyPretaxIncome,quarterlyCapitalExpenditure,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyIncomeTaxPayable,quarterlyOperatingIncome,quarterlyGrossPPE,quarterlyCurrentAccruedExpenses,quarterlyChangeInAccountPayable,quarterlyNonCurrentDeferredRevenue
2010-09-30,7427218000.0,194786000.0,-110076000,943534000.0,46730000.0,203857000.0,5027253000.0,394583000.0,444062000.0,,1610134000.0,97613000,,0.25,97613000,40205000.0,97613000,-6141000.0,172000000.0,514230000.0,353637000.0,1270424000.0,,50680000.0,140006000.0,88296000.0,12741000.0,95218000.0,-69092000,353637000,,-27512000,2198597000.0,0.0,3008000.0,-138058000,,0.0,,,,390477000.0,0.0,215618000.0,13386000.0,465040000,393100000.0,5054489000.0,0,-1674000.0,,4245743000.0,-6834000.0,7824000.0,177864000,1323000.0,-142451000.0,,-23179000,3384154000.0,916787000.0,2999000.0,1033000.0,419475000,-17805000,0.25,101785000.0,-120253000,,2399965000.0,588463000.0,,75612000,,,,
2010-12-31,7671368000.0,244179000.0,23070000,940317000.0,28228000.0,357279000.0,5098069000.0,,447404000.0,,1672193000.0,196188000,,,206540000,54552000.0,206540000,3013000.0,208044000.0,542526000.0,376621000.0,1351100000.0,,49237000.0,63885000.0,86125000.0,11609000.0,94270000.0,-85872000,376621000,,-27542000,2276902000.0,0.0,2165000.0,-20030000,,0.0,,,,399035000.0,1535857000.0,316131000.0,-24995000.0,353637000,,5216327000.0,9453000,-443000.0,-2306684000.0,4337809000.0,15715000.0,12513000.0,297623000,8441000.0,-119016000.0,,-11081000,3563089000.0,974479000.0,12843000.0,2140000.0,673410000,120023000,,215336000.0,-140053000,,2573299000.0,604709000.0,35042000.0,252246000,6644493000.0,,,
2011-03-31,7176479000.0,398302000.0,-6511000,794646000.0,30852000.0,317836000.0,4650266000.0,396311000.0,305830000.0,213714000.0,1723091000.0,89463000,,0.23,91487000,33763000.0,91487000,20494000.0,24086000.0,601203000.0,367723000.0,1383387000.0,,-131973000.0,55635000.0,83284000.0,14665000.0,93232000.0,-227940000,367723000,,-27605000,2274251000.0,0.0,-19952000.0,142204000,-59198000.0,51096000.0,,,249157000.0,353013000.0,0.0,136424000.0,,376621000,394507000.0,4725828000.0,27835000,-3824000.0,,4003647000.0,-27047000.0,3807000.0,157048000,8095000.0,148364000.0,,-44602000,2742201000.0,1015664000.0,6779000.0,994000.0,454260000,266031000,0.23,93270000.0,-123827000,,2526213000.0,551160000.0,,80789000,,,,
2011-06-30,7156579000.0,391350000.0,-23530000,794810000.0,27165000.0,317817000.0,4739371000.0,395373000.0,216583000.0,204122000.0,1696034000.0,51223000,,0.14,53742000,35600000.0,53742000,19549000.0,7949000.0,668815000.0,346131000.0,1219322000.0,,131973000.0,54184000.0,78942000.0,29366000.0,100866000.0,3246000,346131000,,-39470000,2225023000.0,0.0,-685000.0,-118873000,-57381000.0,118637000.0,,,-18998000.0,351356000.0,0.0,107888000.0,,367723000,394706000.0,4747091000.0,-341000,-7046000.0,,4096432000.0,10047000.0,-873000.0,129474000,3225000.0,-106533000.0,,-47042000,2756468000.0,873191000.0,159000.0,732000.0,425705000,20266000,0.14,50350000.0,-139139000,,2417208000.0,528989000.0,,53704000,,,,
2011-09-30,7377209000.0,536997000.0,188391000,796223000.0,129999000.0,419177000.0,4927698000.0,395186000.0,286547000.0,216809000.0,1836148000.0,35205000,,0.1,39452000,38665000.0,39452000,-80180000.0,0.0,689852000.0,542771000.0,1193948000.0,,0.0,5117000.0,91049000.0,14906000.0,100582000.0,53610000,542771000,,-39472000,2507377000.0,0.0,-20910000.0,10196000,-548000.0,76362000.0,222075000.0,,-61100000.0,359189000.0,0.0,107775000.0,,346131000,394712000.0,4689140000.0,11882000,1074000.0,,4221914000.0,9890000.0,-21711000.0,91820000,3200000.0,-19369000.0,,-55791000,2643773000.0,651177000.0,58000.0,2071000.0,526952000,190572000,0.1,13494000.0,-180376000,,2449511000.0,671229000.0,,102658000,,,,
2011-12-31,7801831000.0,528264000.0,-143310000,801271000.0,50495000.0,483538000.0,5216497000.0,,564994000.0,220226000.0,1988307000.0,261834000,,,264814000,51670000.0,264814000,41191000.0,8165000.0,493875000.0,399279000.0,1203420000.0,,,218888000.0,91703000.0,29396000.0,98954000.0,-356946000,399279000,,-39470000,2696326000.0,0.0,-5774000.0,50940000,146232000.0,0.0,,,-327838000.0,457307000.0,0.0,493949000.0,,542771000,,4919567000.0,514000,-4917000.0,-2525174000.0,4532107000.0,53219000.0,30532000.0,434306000,4972000.0,-140329000.0,,-41172000,2874973000.0,804141000.0,343000.0,96641000.0,977487000,254808000,,292366000.0,-203868000,,2585334000.0,708019000.0,,275061000,7057281000.0,,,
2012-03-31,7753975000.0,525735000.0,50319000,795314000.0,44154000.0,385377000.0,5314218000.0,395474000.0,284929000.0,219036000.0,1973795000.0,129795000,,0.33,131739000,38261000.0,131739000,26704000.0,10291000.0,495223000.0,448864000.0,1358090000.0,,-105457000.0,66071000.0,64510000.0,22268000.0,97726000.0,-267095000,448864000,59031000.0,-39475000,2570701000.0,0.0,-21845000.0,272673000,3012000.0,0.0,,,329497000.0,403502000.0,0.0,177881000.0,,399279000,394967000.0,4999915000.0,-25592000,-35595000.0,,4584360000.0,-50207000.0,-7568000.0,203526000,2220000.0,270163000.0,,-91338000,2967187000.0,909226000.0,5577000.0,27810000.0,563258000,408752000,0.33,122227000.0,-136079000,,2439757000.0,596906000.0,,111810000,,,,
2012-06-30,7526592000.0,523856000.0,-135224000,795484000.0,40279000.0,288028000.0,5427235000.0,395371000.0,320821000.0,220822000.0,1968825000.0,7288000,,0.02,7877000,46408000.0,7877000,-52258000.0,9550000.0,577251000.0,313628000.0,894850000.0,,-4360000.0,65149000.0,58360000.0,12750000.0,96564000.0,28040000,310652000,42989000.0,-39525000,2540277000.0,0.0,0.0,-415984000,-66050000.0,0.0,328227000.0,,-25725000.0,385104000.0,0.0,103396000.0,,445373000,395277000.0,4984932000.0,-4360000,-7375000.0,,4666684000.0,-23236000.0,-28241000.0,34786000,7706000.0,-145430000.0,-29331000.0,-46173000,2935531000.0,581222000.0,727000.0,853000.0,391424000,-117091000,0.02,-20953000.0,-298893000,0.0,2099357000.0,571452000.0,,38247000,,,,
2012-09-30,7599210000.0,665985000.0,154330000,795655000.0,18032000.0,273707000.0,5562297000.0,395503000.0,319801000.0,211639000.0,2095779000.0,81571000,,0.21,81775000,38735000.0,81775000,50564000.0,7864000.0,718820000.0,465536000.0,663968000.0,,-467000.0,75463000.0,62972000.0,29716000.0,95484000.0,186422000,464165000,36414000.0,-39531000,2710472000.0,0.0,-21895000.0,-159774000,-130183000.0,0.0,382764000.0,,32830000.0,446047000.0,0.0,134690000.0,,310652000,395341000.0,4887599000.0,-467000,-7485000.0,,4780329000.0,27276000.0,3250000.0,150951000,3821000.0,-52919000.0,2160000.0,-68218000,2872638000.0,198432000.0,693000.0,36728000.0,408397000,36126000,0.21,84821000.0,-195900000,0.0,2036913000.0,614693000.0,,59227000,,,,
2012-12-31,8215020000.0,599428000.0,283799000,1292440000.0,21144000.0,651131000.0,6047099000.0,,500274000.0,212522000.0,2562941000.0,44177000,,,44746000,57084000.0,44746000,-183921000.0,5773000.0,752999000.0,749824000.0,799359000.0,,,81991000.0,106590000.0,-5914000.0,94327000.0,-492647000,749824000,117023000.0,-39535000,3270753000.0,0.0,-2504000.0,213071000,136514000.0,0.0,148900000.0,,-225791000.0,320991000.0,0.0,307261000.0,,465536000,,4943687000.0,-545989000,8317000.0,-2966035000.0,5249099000.0,15249000.0,-13817000.0,141469000,3803000.0,-36867000.0,,493920000,2915437000.0,49535000.0,36000.0,-72262000.0,958392000,282526000,,30360000.0,-69455000,,2167921000.0,707812000.0,,225270000,8215134000.0,,,
2013-03-31,7604704000.0,123947000.0,-176790000,1292670000.0,29715000.0,348857000.0,5944775000.0,395489000.0,200070000.0,211101000.0,2096068000.0,8364000,,0.02,8538000,55892000.0,8538000,-15385000.0,51041000.0,857104000.0,577205000.0,577205000.0,,,77848000.0,60275000.0,18476000.0,254299000.0,-375389000,577205000,52365000.0,-39535000,2653530000.0,239622000.0,-24263000.0,87150000,23969000.0,0.0,,,247715000.0,401244000.0,0.0,95048000.0,,749499000,395368000.0,4949572000.0,1238000,-7518000.0,,5012358000.0,372000.0,-28118000.0,51087000,7795000.0,236346000.0,-28118000.0,-70448000,2880945000.0,0.0,868000.0,1773000.0,443905000,269047000,0.02,-19754000.0,-181897000,-244265000.0,1659929000.0,557462000.0,,17200000,,,,
2013-06-30,7666924000.0,51913000.0,-247527000,1292903000.0,61127000.0,321803000.0,6051625000.0,395483000.0,208538000.0,281683000.0,2029206000.0,34169000,,0.09,34354000,42920000.0,34354000,-28661000.0,48042000.0,1062993000.0,331630000.0,331630000.0,,,61492000.0,53537000.0,15907000.0,225930000.0,-154835000,331630000,65126000.0,-39540000,2653974000.0,228473000.0,-9613000.0,-193872000,-154398000.0,10910000.0,2445000.0,,-556000.0,439770000.0,0.0,99016000.0,,577205000,395412000.0,5011482000.0,2445000,-7775000.0,,5068017000.0,7683000.0,-44848000.0,70354000,4183000.0,-150151000.0,-44848000.0,-56100000,2976480000.0,0.0,828000.0,2180000.0,420819000,-36592000,0.09,-10679000.0,-157280000,0.0,1615299000.0,624768000.0,,37524000,,,,
2013-09-30,7765534000.0,54865000.0,-114448000,1293140000.0,38699000.0,368990000.0,6108225000.0,395528000.0,260151000.0,299800000.0,2021732000.0,211088000,,0.53,211267000,35515000.0,211267000,84271000.0,39983000.0,1107077000.0,272774000.0,272774000.0,,-11979000.0,56437000.0,91792000.0,16060000.0,189014000.0,-171878000,216211000,48980000.0,-39543000,2604795000.0,243128000.0,-21359000.0,-24317000,-18354000.0,0.0,0.0,,-55780000.0,360644000.0,0.0,227588000.0,,331630000,395459000.0,5159479000.0,-11979000,-17814000.0,,5132507000.0,75188000.0,24042000.0,300170000,3518000.0,-146276000.0,24042000.0,-78152000,3148201000.0,0.0,564000.0,1014000.0,596578000,135582000,0.53,235130000.0,-159899000,0.0,1657309000.0,583063000.0,,171151000,,,,
2013-12-31,8039317000.0,79380000.0,-25822000,1293383000.0,60685000.0,792344000.0,6281487000.0,,391749000.0,492712000.0,1985372000.0,64066000,93998000.0,,64336000,50649000.0,64336000,-71381000.0,41909000.0,1090947000.0,229135000.0,229135000.0,,1923000.0,69334000.0,91456000.0,16379000.0,100033000.0,-152312000,187909000,116285000.0,-39547000,2689923000.0,287548000.0,-10673000.0,15272000,41562000.0,2598000.0,0.0,,-164407000.0,346390000.0,0.0,185077000.0,-6837000.0,216211000,,5348265000.0,1923000,-7000.0,-2837996000.0,5040993000.0,61736000.0,-40833000.0,155897000,3512000.0,-102905000.0,-40833000.0,-35357000,3314049000.0,0.0,215000.0,2335000.0,977421000,161847000,,23233000.0,-146575000,-7727000.0,1757830000.0,704551000.0,,115743000,7878989000.0,,,
2014-03-31,8145287000.0,78208000.0,168139000,1293622000.0,88638000.0,311629000.0,6206556000.0,396268000.0,268374000.0,189476000.0,2023615000.0,3565000,,0.33,131337000,45213000.0,131337000,-66184000.0,43942000.0,1165186000.0,378103000.0,487501000.0,,-109416000.0,60905000.0,60999000.0,16936000.0,198208000.0,227276000,357322000,66333000.0,-39504000,2616303000.0,346895000.0,-21269000.0,-104943000,-92132000.0,0.0,,,163040000.0,363846000.0,0.0,107600000.0,73276000.0,187909000,395615000.0,5528341000.0,1527000,-10744000.0,,5168023000.0,-9694000.0,-45376000.0,41458000,4878000.0,56031000.0,-45376000.0,-66125000,3405890000.0,109398000.0,5392000.0,1272000.0,419229000,6988000,0.33,-41811000.0,-111931000,0.0,1938731000.0,592688000.0,,46695000,,,,
2014-06-30,8649086000.0,63269000.0,250052000,1490570000.0,40359000.0,366140000.0,6387935000.0,396056000.0,267015000.0,183063000.0,2263753000.0,126845000,,0.32,127208000,36436000.0,127208000,65175000.0,42751000.0,1128042000.0,690248000.0,828506000.0,,,46175000.0,394508000.0,17148000.0,192630000.0,-141465000,605551000,71111000.0,-39540000,3077549000.0,453639000.0,-10045000.0,-136693000,23996000.0,0.0,,,-4115000.0,287482000.0,0.0,135831000.0,24099000.0,357322000,395764000.0,5571274000.0,-2093000,-30305000.0,,5236851000.0,23867000.0,-5691000.0,209413000,3960000.0,-78363000.0,-5691000.0,416989000,3493519000.0,138258000.0,522000.0,421000.0,501971000,-25472000,0.32,121154000.0,-111221000,0.0,2261151000.0,813796000.0,,89656000,,,,
2014-09-30,8330545000.0,135328000.0,-129012000,1490942000.0,66744000.0,444254000.0,6384992000.0,395866000.0,336398000.0,4940000.0,2398800000.0,-146419000,,-0.37,-146000000,40275000.0,-146000000,-260445000.0,41007000.0,1091555000.0,478777000.0,507625000.0,,,52918000.0,0.0,18968000.0,196955000.0,-17046000,478777000,78550000.0,-39578000,2917789000.0,441899000.0,794000.0,135757000,52016000.0,0.0,,,-59678000.0,346917000.0,0.0,142882000.0,48202000.0,605551000,395787000.0,5412086000.0,606000,-309994000.0,,5353610000.0,83396000.0,-47758000.0,-96659000,3472000.0,39044000.0,-47758000.0,-374793000,3307940000.0,28848000.0,295000.0,1619000.0,587136000,262827000,-0.37,-194177000.0,-127070000,0.0,1945553000.0,518989000.0,,89964000,,,,
2014-12-31,8472667000.0,172034000.0,86369000,1491198000.0,87883000.0,637726000.0,6404961000.0,,428850000.0,3230000.0,2513049000.0,72180000,102526000.0,,72690000,54461000.0,72690000,-162981000.0,23882000.0,1032684000.0,566583000.0,566583000.0,,,67995000.0,0.0,19464000.0,98576000.0,-89507000,566583000,122988000.0,-39578000,3028863000.0,423280000.0,0.0,105931000,28810000.0,0.0,,,-117310000.0,183120000.0,0.0,251470000.0,51084000.0,478777000,,5443644000.0,11569000,-3000.0,-3284723000.0,5291021000.0,42291000.0,-76442000.0,138190000,3498000.0,-113468000.0,-76442000.0,-59963000,3333099000.0,,19000.0,1732000.0,889196000,235839000,,-4262000.0,-129908000,0.0,2067706000.0,515814000.0,,183475000,8575744000.0,,,
2015-03-31,8753731000.0,208657000.0,-13727000,1491450000.0,184560000.0,436605000.0,6646258000.0,395793000.0,345116000.0,3247000.0,2620725000.0,-9840000,,-0.02,-8903000,42231000.0,-8903000,-105524000.0,21788000.0,1183832000.0,557886000.0,557886000.0,,0.0,55835000.0,,18560000.0,211965000.0,-93530000,557886000,60234000.0,-39576000,3292838000.0,465787000.0,-14177000.0,35954000,-85847000.0,0.0,3990000.0,,107082000.0,414922000.0,0.0,129162000.0,117207000.0,566583000,395793000.0,5461709000.0,3990000,0.0,,5423275000.0,-11211000.0,-45387000.0,23567000,4974000.0,110577000.0,-45387000.0,-53753000,3284620000.0,,0.0,1827000.0,565767000,133556000,-0.02,-55227000.0,-97602000,,2107473000.0,672113000.0,,73327000,,,,
2015-06-30,8522803000.0,155924000.0,-224760000,1491703000.0,164208000.0,411546000.0,6594872000.0,395798000.0,153751000.0,1862000.0,2508664000.0,88036000,,0.22,88037000,49441000.0,88037000,16476000.0,22770000.0,1410225000.0,330862000.0,330862000.0,,-2052000.0,62402000.0,,18717000.0,207538000.0,-99530000,330862000,65044000.0,-39579000,3024810000.0,465106000.0,-20518000.0,-162620000,-199201000.0,0.0,0.0,,190690000.0,269621000.0,0.0,152975000.0,101664000.0,557887000,395793000.0,5498791000.0,0,-5000.0,,5360421000.0,16820000.0,-4524000.0,167273000,4168000.0,-171228000.0,-4524000.0,-60102000,3333078000.0,,0.0,1467000.0,564521000,-65128000,0.22,83512000.0,-97492000,,1927931000.0,516146000.0,,90573000,,,,
2015-09-30,8660292000.0,149704000.0,-270352000,1491968000.0,258153000.0,515959000.0,6690708000.0,395793000.0,348226000.0,2608000.0,2531504000.0,-4358000,,-0.01,-3911000,40120000.0,-3911000,-96021000.0,31894000.0,1526430000.0,62540000.0,62540000.0,,,51372000.0,,18889000.0,214601000.0,-95335000,62540000,75137000.0,-39579000,3153162000.0,459333000.0,-14173000.0,-218238000,-27521000.0,0.0,1574000.0,,-187702000.0,268558000.0,0.0,133091000.0,151015000.0,330862000,395793000.0,5508455000.0,1574000,-5000.0,,5393287000.0,-9658000.0,-35116000.0,54552000,3803000.0,-246914000.0,-35116000.0,-53757000,3289588000.0,,0.0,1571000.0,649050000,-121260000,-0.01,-39474000.0,-96978000,,1969584000.0,621658000.0,,81719000,,,,
2015-12-31,8794637000.0,132142000.0,390211000,1492237000.0,241113000.0,693223000.0,6610672000.0,,236859000.0,2472000.0,2577721000.0,-10476000,122314000.0,,-9937000,55018000.0,-9937000,-259391000.0,35179000.0,1465810000.0,458604000.0,458604000.0,,,64046000.0,,18921000.0,94816000.0,-52412000,458604000,112103000.0,-39579000,3249358000.0,449236000.0,-20637000.0,436351000,74020000.0,0.0,,,106196000.0,199084000.0,0.0,281817000.0,233357000.0,62540000,,5547020000.0,-3512000,-2000.0,-3943188000.0,5228160000.0,63179000.0,-57603000.0,62945000,3909000.0,226437000.0,-57603000.0,-60218000,3241902000.0,,,1722000.0,975040000,502841000,,-68079000.0,-66490000,,2183965000.0,671637000.0,,217771000,9171348000.0,,,
2016-03-31,8684912000.0,142111000.0,-252064000,1492501000.0,132810000.0,290136000.0,6525279000.0,395793000.0,125634000.0,0.0,2563207000.0,77565000,,0.2,78025000,52177000.0,78025000,62373000.0,34857000.0,1765258000.0,199365000.0,199365000.0,,,68491000.0,129509000.0,18852000.0,204520000.0,-51069000,199365000,44310000.0,-39572000,3177673000.0,485505000.0,-14175000.0,-328262000,-300804000.0,0.0,334000.0,,111076000.0,278572000.0,0.0,118115000.0,159503000.0,458604000,395793000.0,5509293000.0,334000,,,5123307000.0,45218000.0,8651000.0,149378000,4677000.0,-228989000.0,8651000.0,75762000,3280355000.0,,,963000.0,408251000,-276757000,0.2,86216000.0,-51505000,,2159633000.0,614466000.0,,49624000,,,,
2016-06-30,8542051000.0,91449000.0,-68280000,1492770000.0,84839000.0,423707000.0,6488645000.0,395793000.0,122617000.0,0.0,2575002000.0,-135049000,,-0.35,-137368000,60596000.0,-137368000,-137738000.0,28436000.0,1753956000.0,131527000.0,131527000.0,,,73943000.0,234745000.0,19657000.0,202813000.0,-61606000,131527000,117306000.0,-39579000,3226893000.0,483182000.0,-21432000.0,-112638000,6451000.0,0.0,,,8146000.0,245056000.0,0.0,42690000.0,138482000.0,199365000,395793000.0,5314881000.0,-1609000,0.0,,5021444000.0,-70933000.0,-64546000.0,-62632000,3555000.0,-43734000.0,-64546000.0,44225000,3103408000.0,,,1798000.0,466397000,-50899000,-0.35,-199595000.0,-61739000,,2053406000.0,651891000.0,,-31253000,,,,
2016-09-30,8508826000.0,101009000.0,67353000,1493045000.0,62983000.0,523515000.0,6585058000.0,395793000.0,115556000.0,0.0,2643225000.0,142690000,,0.36,142145000,38689000.0,142145000,55348000.0,21649000.0,1571886000.0,199360000.0,199360000.0,,,43360000.0,26234000.0,18029000.0,202838000.0,-55056000,199360000,111811000.0,-39579000,3060386000.0,487082000.0,-14198000.0,330690000,144213000.0,0.0,,,8479000.0,221119000.0,0.0,146139000.0,166135000.0,131527000,395793000.0,5447613000.0,-836000,-208757000.0,,5090094000.0,8523000.0,-10407000.0,262123000,2514000.0,132930000.0,-10407000.0,-262534000,3205973000.0,,,1347000.0,669654000,384943000,0.36,132283000.0,-54253000,,1923768000.0,417161000.0,,102779000,,,,
2016-12-31,8249198000.0,122988000.0,118795000,1493327000.0,60744000.0,730567000.0,6207365000.0,,236373000.0,0.0,2521415000.0,-145084000,118664000.0,,-144412000,55191000.0,-144412000,-270060000.0,15937000.0,1457023000.0,320278000.0,320278000.0,,,34315000.0,,17776000.0,84646000.0,-50089000,320278000,98262000.0,-39580000,2990670000.0,512484000.0,-20641000.0,205682000,76307000.0,0.0,,,-126172000.0,213481000.0,0.0,156536000.0,159640000.0,199360000,,5258371000.0,-969000,,-4520595000.0,4655586000.0,3431000.0,-28052000.0,-57098000,3355000.0,60367000.0,-28052000.0,-86209000,3019872000.0,,,844000.0,887103000,255093000,,-173136000.0,-49411000,,2041833000.0,469255000.0,,122221000,9176181000.0,,,
2017-03-31,8116564000.0,115291000.0,-76670000,1493605000.0,66633000.0,337180000.0,6191312000.0,395793000.0,112664000.0,,2534393000.0,-18106000,,-0.05,-18040000,40711000.0,-18040000,15724000.0,18980000.0,1543452000.0,246180000.0,246180000.0,,,58630000.0,2107000.0,18188000.0,200600000.0,-15244000,244073000,42230000.0,-39559000,2893163000.0,503209000.0,-14175000.0,-30603000,-46074000.0,0.0,7574000.0,,126659000.0,215955000.0,0.0,55366000.0,182002000.0,320278000,395793000.0,5223312000.0,0,,,4648810000.0,34483000.0,4080000.0,46392000,5538000.0,-26089000.0,4080000.0,-53729000,2962273000.0,,5000.0,1999000.0,392546000,-7697000,-0.05,-14026000.0,-22906000,,1925252000.0,358770000.0,,-3264000,,,,
2017-06-30,7932177000.0,115487000.0,38872000,1493886000.0,45731000.0,376870000.0,6015469000.0,395793000.0,109063000.0,,2457417000.0,-1626000,,-0.003952,-1564000,43719000.0,-1564000,2611000.0,17518000.0,1490712000.0,282693000.0,282693000.0,,,40725000.0,,18208000.0,195136000.0,-28890000,282693000,78671000.0,-39579000,2785254000.0,497166000.0,-20520000.0,99556000,31999000.0,0.0,,-1000.0,842000.0,197411000.0,0.0,92870000.0,143973000.0,246180000,395793000.0,5146896000.0,895000,-2107000.0,,4510554000.0,16323000.0,29296000.0,124549000,2751000.0,22037000.0,29296000.0,-62207000,2921130000.0,,-1000.0,2368000.0,469740000,129969000,-0.003952,27670000.0,-30413000,,1916708000.0,327837000.0,,52145000,,,,
2017-09-30,7710545000.0,138450000.0,69802000,1494175000.0,44495000.0,434567000.0,5843778000.0,395793000.0,184600000.0,,2416601000.0,-123757000,,-0.31,-123712000,40132000.0,-123712000,-111727000.0,15892000.0,1278975000.0,351844000.0,351844000.0,,,39817000.0,,18365000.0,78711000.0,-30155000,351844000,96626000.0,-39580000,2762431000.0,540726000.0,-14254000.0,118445000,150297000.0,0.0,,,-75753000.0,209150000.0,0.0,51027000.0,105577000.0,282693000,395793000.0,4948132000.0,4937000,0.0,,4413192000.0,49629000.0,-2636000.0,-11402000,2924000.0,81825000.0,-2636000.0,-53834000,2757838000.0,,0.0,943000.0,485594000,153791000,-0.31,-126393000.0,-35346000,,1866767000.0,345830000.0,,11210000,,,,
2017-12-31,7778727000.0,126103000.0,241094000,1494471000.0,54370000.0,571961000.0,5643148000.0,,392759000.0,,2508074000.0,-61229000,0.0,,-61626000,38533000.0,-61626000,-246045000.0,12467000.0,1099638000.0,591620000.0,591620000.0,,,59559000.0,,18450000.0,70012000.0,-18765000,591620000,112818000.0,-39579000,2919068000.0,520073000.0,-20549000.0,294624000,163758000.0,0.0,,,-226361000.0,177040000.0,0.0,237011000.0,121407000.0,351844000,,4859288000.0,5617000,,-4948683000.0,4191892000.0,45315000.0,-33259000.0,36780000,2747000.0,-1659000.0,-33259000.0,-60128000,2650417000.0,,0.0,350000.0,808972000,319987000,,-94488000.0,-25363000,,2135579000.0,410994000.0,20133000.0,177452000,9140575000.0,,,
2018-03-31,7739033000.0,150875000.0,216451000,1494762000.0,65323000.0,371106000.0,5736194000.0,395793000.0,169889000.0,213518000.0,2518182000.0,54790000,,0.14,54807000,34946000.0,54807000,48369000.0,807000.0,995793000.0,812521000.0,812521000.0,,,45523000.0,,18389000.0,,-4962000,812521000,61326000.0,-39561000,2818914000.0,,,259746000,47123000.0,,,,192654000.0,174840000.0,0.0,68287000.0,,591620000,395793000.0,4919751000.0,10148000,,,3949433000.0,-30319000.0,-7333000.0,127172000,6312000.0,169249000.0,-7333000.0,-53736000,2705243000.0,,0.0,1190000.0,439393000,275149000,0.14,47457000.0,-15403000,,2002839000.0,300732000.0,,22764000,,,,
2018-06-30,7730605000.0,160947000.0,-307869000,1495057000.0,75987000.0,307228000.0,5731398000.0,395793000.0,178951000.0,211591000.0,2568301000.0,-76502000,,-0.19,-76481000,31417000.0,-76481000,-14458000.0,2235000.0,956766000.0,504133000.0,837296000.0,,-333163000.0,77286000.0,,18278000.0,,-344333000,504133000,69853000.0,0,2893099000.0,,,42397000,979000.0,,-333163000.0,,-23555000.0,187671000.0,0.0,26062000.0,,812521000,395793000.0,4837156000.0,3276000,0.0,,3881798000.0,45731000.0,-11632000.0,-3000,3078000.0,523000.0,-11632000.0,-20520000,2628762000.0,333163000.0,0.0,2228000.0,333290000,56984000,-0.19,-88134000.0,-14587000,,1999207000.0,324798000.0,,-51224000,,,,
2018-09-30,7886533000.0,147403000.0,108571000,995912000.0,73600000.0,493399000.0,5838610000.0,396051000.0,271933000.0,204416000.0,2094776000.0,28107000,,0.07,28124000,39444000.0,28124000,18030000.0,2858000.0,649298000.0,609182000.0,1094771000.0,,-152426000.0,49013000.0,499448000.0,18308000.0,,-155228000,609182000,99888000.0,0,3052201000.0,,,262617000,189245000.0,,,,-95979000.0,320027000.0,0.0,-5755000.0,,504133000,395793000.0,4834006000.0,12403000,,,3880674000.0,20680000.0,-87132000.0,59171000,2866000.0,235092000.0,-87132000.0,-14175000,2656887000.0,485589000.0,0.0,187000.0,487644000,277974000,0.07,-59025000.0,-15357000,,2047923000.0,957425000.0,,-54768000,,,,
