date,quarterlyOperatingExpense,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyOtherIntangibleAssets,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyRepaymentOfDebt,quarterlyCashAndCashEquivalents,quarterlyTaxProvision,quarterlyNetPPE,quarterlyChangesInAccountReceivables,quarterlyCapitalExpenditure,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,quarterlyResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyDilutedAverageShares,quarterlyAccountsPayable,quarterlyOtherCurrentLiabilities,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyEbitda,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyOtherNonCashItems,quarterlySellingGeneralAndAdministration,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyDilutedEPS,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,quarterlyFreeCashFlow,quarterlyTotalAssets,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentAssets,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,quarterlyBasicAverageShares,quarterlyLongTermDebt,quarterlyBasicEPS,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyChangeInAccountPayable,quarterlyGrossProfit,quarterlyCurrentDeferredRevenue,quarterlyInventory,quarterlyInvestmentsAndAdvances,quarterlyOtherIncomeExpense,quarterlyCommonStockIssuance,quarterlyStockBasedCompensation
2017-06-30,608961000000.0,583218000000.0,-64352000000.0,1174094000000.0,3187640000000.0,3209820000000.0,5296784000000.0,-2582479000000.0,3482936000000.0,224297000000.0,148646272000000.0,-160256000000.0,-3711346000000.0,,436422000000.0,36255000000.0,-69608052000000.0,1973759000000.0,18072000000.0,218254324000000.0,673102000000.0,1633782000000.0,,1232945000000.0,48053000000.0,7898478000000.0,295296000000.0,224297000000.0,-1040085000000.0,1283928154.0,3778651000000.0,11730502000000.0,-121921000000.0,3442214000000.0,-1313083000000.0,24909271000000.0,19063224000000.0,343553000000.0,476160000000.0,2422574000000.0,82158922000000.0,53067864000000.0,1813848000000.0,-803746000000.0,160874992000000.0,851024000000.0,12925539000000.0,255.0,107068193000000.0,327166000000.0,-2077564000000.0,179938216000000.0,358921000000.0,327166000000.0,46336892000000.0,520663000000.0,2582000000.0,6206196000000.0,1144053000000.0,11465554000000.0,3482936000000.0,-3325805000000.0,71529798000000.0,15655000000.0,-432667000000.0,1283928154.0,,255.0,9092258000000.0,-81325000000.0,1459985000000.0,4932831000000.0,5806987000000.0,8003014000000.0,115004000000.0,,
2017-09-30,608879000000.0,2186914000000.0,-1106000000.0,1170858000000.0,3482936000000.0,3209820000000.0,5599446000000.0,-1498666000000.0,2815323000000.0,657679000000.0,147830612000000.0,10320000000.0,-2348330000000.0,,463202000000.0,18001000000.0,-71763725000000.0,-1308571000000.0,18205000000.0,219594337000000.0,359086000000.0,4074703000000.0,,572053000000.0,54802000000.0,7953468000000.0,-667613000000.0,657679000000.0,-695232000000.0,1283928154.0,3288386000000.0,10231754000000.0,-61625000000.0,5104920000000.0,-22416000000.0,21144572000000.0,19349729000000.0,447512000000.0,488669000000.0,2454804000000.0,83665247000000.0,54560580000000.0,2784123000000.0,-1562609000000.0,159904654000000.0,2780743000000.0,16187727000000.0,1163.0,104809819000000.0,1493036000000.0,1726373000000.0,179254383000000.0,1529235000000.0,1493036000000.0,47256415000000.0,230765000000.0,2582000000.0,6216341000000.0,937795000000.0,12798105000000.0,2815323000000.0,-3425072000000.0,73081515000000.0,-102367000000.0,-459387000000.0,1283928154.0,,1163.0,9515226000000.0,1157000000.0,3389622000000.0,4272327000000.0,6057869000000.0,7889267000000.0,-177178000000.0,,
2017-12-31,315865000000.0,-545474000000.0,-24677000000.0,1187121000000.0,2815323000000.0,3209820000000.0,4328096000000.0,-1043507000000.0,2369739000000.0,801319000000.0,150882414000000.0,-1180806000000.0,-3034688000000.0,,448974000000.0,-18167000000.0,-74078430000000.0,-235196000000.0,112828000000.0,224960844000000.0,508402000000.0,2155290000000.0,,1778471000000.0,68484000000.0,8049880000000.0,-445584000000.0,801319000000.0,-994059000000.0,,2936990000000.0,10487923000000.0,-271457000000.0,2395972000000.0,-11569000000.0,23424281000000.0,19141707000000.0,415916000000.0,667256000000.0,2492472000000.0,85399993000000.0,53370558000000.0,1958357000000.0,-1036005000000.0,162647208000000.0,-276000000.0,15076014000000.0,,108824274000000.0,-1388395000000.0,-879398000000.0,181788915000000.0,-1346793000000.0,-1388395000000.0,46003453000000.0,392534000000.0,2582000000.0,7325702000000.0,1087844000000.0,14760425000000.0,2369739000000.0,-2330655000000.0,71681445000000.0,-48320000000.0,-179151000000.0,,,,10415397000000.0,938911000000.0,315589000000.0,4290937000000.0,6002086000000.0,7369609000000.0,-146941000000.0,,
2018-03-31,581691000000.0,-262429000000.0,-137552000000.0,1183519000000.0,2369739000000.0,3209820000000.0,5896082000000.0,-2233452000000.0,2580522000000.0,-11962000000.0,151687109000000.0,1050573000000.0,-3236260000000.0,,462385000000.0,18000000.0,-76335117000000.0,1494208000000.0,163392000000.0,228022226000000.0,609309000000.0,3635133000000.0,,933393000000.0,42090000000.0,8113648000000.0,1002107000000.0,-11962000000.0,1101893000000.0,1283928154.0,4865843000000.0,10536802000000.0,-314942000000.0,2686101000000.0,-4429000000.0,24800753000000.0,19830511000000.0,414175000000.0,462093000000.0,2486145000000.0,87025759000000.0,52655813000000.0,3315560000000.0,-1826249000000.0,164194047000000.0,-110484000000.0,15706044000000.0,-216.0,111826512000000.0,-277270000000.0,398873000000.0,184024558000000.0,-250467000000.0,-277270000000.0,47663414000000.0,389264000000.0,2582000000.0,6269708000000.0,1129545000000.0,15234837000000.0,2580522000000.0,-4299926000000.0,70923082000000.0,-58025000000.0,-164688000000.0,1283928154.0,,-216.0,10148615000000.0,71386000000.0,471207000000.0,4538601000000.0,5966492000000.0,7862063000000.0,260534000000.0,,
2018-06-30,624675000000.0,-1700001000000.0,-35777000000.0,1204914000000.0,2580522000000.0,3209820000000.0,5516462000000.0,-1986149000000.0,2389664000000.0,-781410000000.0,152450286000000.0,-117385000000.0,-3438366000000.0,,464925000000.0,9980000000.0,-79386309000000.0,3271898000000.0,163650000000.0,231836595000000.0,317599000000.0,-210725000000.0,,105670000000.0,42513000000.0,8095443000000.0,-982182000000.0,-781410000000.0,-1914702000000.0,1283928154.0,4261372000000.0,13089218000000.0,-276307000000.0,1327286000000.0,-561189000000.0,26237756000000.0,20428785000000.0,414976000000.0,485498000000.0,2562362000000.0,88269978000000.0,51666482000000.0,3126798000000.0,-407802000000.0,165357340000000.0,-688325000000.0,13337158000000.0,-739.5,114507734000000.0,-949219000000.0,-3649091000000.0,185786125000000.0,-918591000000.0,-949219000000.0,49133317000000.0,524398000000.0,2582000000.0,6386591000000.0,1287177000000.0,13400808000000.0,2389664000000.0,-3888284000000.0,69972541000000.0,-132376000000.0,-624753000000.0,1283928154.0,,-739.5,9667397000000.0,-539595000000.0,-63650000000.0,4601269000000.0,6453278000000.0,7964674000000.0,-604189000000.0,,
2018-09-30,598306000000.0,1108745000000.0,-80551000000.0,1176556000000.0,2389664000000.0,3209820000000.0,7291529000000.0,-1275079000000.0,2925047000000.0,371455000000.0,152029896000000.0,88219000000.0,-2559486000000.0,,479883000000.0,7682000000.0,-81605927000000.0,876810000000.0,163091000000.0,233635823000000.0,146182000000.0,3552324000000.0,,296329000000.0,49125000000.0,8071177000000.0,535383000000.0,371455000000.0,-235613000000.0,1283928154.0,3873109000000.0,10890221000000.0,-303655000000.0,4089807000000.0,-22131000000.0,22583366000000.0,21900540000000.0,407305000000.0,478139000000.0,2501179000000.0,92254426000000.0,52348191000000.0,4366482000000.0,-1634128000000.0,164874629000000.0,1402757000000.0,16409844000000.0,552.0,114837792000000.0,708582000000.0,992838000000.0,186775169000000.0,737290000000.0,708582000000.0,52639770000000.0,235985000000.0,2582000000.0,6307934000000.0,1189163000000.0,14408781000000.0,2925047000000.0,-3886495000000.0,70626902000000.0,-79509000000.0,-248180000000.0,1283928154.0,,552.0,9999846000000.0,58650000000.0,2001063000000.0,4426220000000.0,6516678000000.0,8073190000000.0,119106000000.0,,
2018-12-31,168907000000.0,-1147134000000.0,-65545000000.0,1225942000000.0,2925047000000.0,3209820000000.0,3718240000000.0,-2735364000000.0,1358345000000.0,-404404000000.0,152743194000000.0,-774652000000.0,-3143345000000.0,7961448000000.0,461267000000.0,63165000000.0,-83756850000000.0,-341238000000.0,76075000000.0,236500044000000.0,285420000000.0,-296600000000.0,,1083867000000.0,81765000000.0,8136118000000.0,-1566702000000.0,-404404000000.0,-2086012000000.0,,5042690000000.0,9212572000000.0,-358570000000.0,1789241000000.0,-29300000000.0,21841533000000.0,19745068000000.0,489552000000.0,559078000000.0,2475108000000.0,92314766000000.0,51519119000000.0,2359895000000.0,1026528000000.0,165503993000000.0,-814765000000.0,14580015000000.0,,114156299000000.0,-796660000000.0,-3439945000000.0,185249061000000.0,-742730000000.0,-796660000000.0,53388826000000.0,431871000000.0,2582000000.0,7087290000000.0,1127796000000.0,15225873000000.0,1358345000000.0,-939596000000.0,69743925000000.0,136974000000.0,-733929000000.0,,53073179000000.0,,9617309000000.0,888303000000.0,-645858000000.0,4343348000000.0,7188253000000.0,7991958000000.0,80478000000.0,,
2019-03-31,603422000000.0,-795617000000.0,,1305524000000.0,,3209820000000.0,5665265000000.0,,2078223000000.0,-34461000000.0,157746224000000.0,,,8317466000000.0,503377000000.0,,-86191716000000.0,,75549000000.0,243937940000000.0,551323000000.0,,,,41030000000.0,8124488000000.0,,,,1283928154.0,4529942000000.0,1636992000000.0,-287535000000.0,-217341000000.0,,23094990000000.0,20627940000000.0,,487762000000.0,,98199284000000.0,50635382000000.0,3587042000000.0,,170931980000000.0,-619657000000.0,15248404000000.0,-613.5,121294274000000.0,-787798000000.0,,191559920000000.0,-761156000000.0,-787798000000.0,23203000000.0,425482000000.0,2582000000.0,6195982000000.0,1080103000000.0,15264639000000.0,,,68930969000000.0,,,1283928154.0,54874452000000.0,-613.5,9221471000000.0,,-16235000000.0,4342602000000.0,6929042000000.0,8219775000000.0,267799000000.0,,
2019-06-30,634773000000.0,-750136000000.0,,1460319000000.0,,3209820000000.0,5055072000000.0,,1308117000000.0,-337958000000.0,159165892000000.0,,,10223649000000.0,513152000000.0,,-88687069000000.0,,78583000000.0,247852961000000.0,411449000000.0,,,,37553000000.0,8339559000000.0,,,,1283928154.0,3845952000000.0,1433521000000.0,-263933000000.0,-147879000000.0,,24004904000000.0,20116519000000.0,,470491000000.0,,98894623000000.0,50107650000000.0,3746955000000.0,,172574244000000.0,-292543000000.0,13070974000000.0,-348.5,122899527000000.0,-447546000000.0,,192690763000000.0,-412178000000.0,-447546000000.0,23208000000.0,618565000000.0,2582000000.0,6238101000000.0,1125310000000.0,12728744000000.0,,,68419093000000.0,,,1283928154.0,55298309000000.0,-348.5,8916814000000.0,,342230000000.0,4381168000000.0,6752920000000.0,8330364000000.0,-6783000000.0,,
2019-09-30,620569000000.0,306585000000.0,-9249000000.0,995702000000.0,1308117000000.0,3209820000000.0,5974977000000.0,-1478494000000.0,1545605000000.0,65504000000.0,159908627000000.0,238599000000.0,-2563021000000.0,10210876000000.0,521316000000.0,77115000000.0,-90800173000000.0,-24567000000.0,81515000000.0,250708800000000.0,223495000000.0,3569905000000.0,,338290000000.0,58353000000.0,8569957000000.0,237488000000.0,65504000000.0,-122148000000.0,1283928154.0,3458325000000.0,1847031000000.0,-224360000000.0,3542480000000.0,-16918000000.0,24184850000000.0,20557321000000.0,747724000000.0,482695000000.0,2714579000000.0,99665644000000.0,50279721000000.0,4429372000000.0,-1100919000000.0,173317718000000.0,1207504000000.0,15912285000000.0,173.5,123850494000000.0,222789000000.0,1006884000000.0,193875039000000.0,241081000000.0,222789000000.0,23229000000.0,432812000000.0,2582000000.0,6012198000000.0,1087902000000.0,14084212000000.0,1545605000000.0,-3309023000000.0,68630490000000.0,-47429000000.0,-74043000000.0,1283928154.0,55801988000000.0,173.5,8959717000000.0,21606000000.0,1828073000000.0,4564526000000.0,6662877000000.0,8750018000000.0,-449785000000.0,,
