date,quarterlySaleOfInvestment,quarterlyRepurchaseOfCapitalStock,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangeInWorkingCapital,quarterlyOtherCurrentAssets,quarterlyDeferredIncomeTax,quarterlyNonCurrentDeferredRevenue,quarterlyBasicEPS,quarterlyStockholdersEquity,quarterlyEbitda,quarterlyNetOtherInvestingChanges,quarterlyGrossProfit,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,quarterlyEndCashPosition,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyOtherNonCashItems,quarterlyCurrentDeferredRevenue,quarterlySellingGeneralAndAdministration,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,quarterlyStockBasedCompensation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyDilutedAverageShares,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentLiabilities,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyDilutedEPS,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyInventory,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashDividendsPaid,quarterlyDepreciationAndAmortization,quarterlyBeginningCashPosition,quarterlyBasicAverageShares,quarterlyCapitalStock,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlyResearchAndDevelopment
2013-09-30,2165367000.0,,222768000.0,97529616000.0,8810418000.0,4352298000.0,-2872613000.0,5740101000.0,,942301000.0,4.164593,65552787000.0,7436698000.0,-9437944000.0,9065946000.0,-7391082000.0,-208756000.0,15195882000.0,3991628000.0,-1207702000.0,1500360000.0,10345947000.0,3890549000.0,26474583000.0,-319418000.0,43485326000.0,1080887000.0,52959932000.0,-67864000.0,49826691000.0,69584583000.0,3712455000.0,,-1341806000.0,-3985449000.0,5074318000.0,18763125000.0,573706022.0,-47702925000.0,3620559000.0,5349802000.0,-3383086000.0,2389252000.0,2631568000.0,3753534000.0,-5341000.0,3163018000.0,4.164593,2671660000.0,9697179000.0,963450000.0,10777660000.0,1894091000.0,64367047000.0,54161937000.0,0.0,-389633000.0,15195882000.0,18358900000.0,0.0,2490282000.0,18560819000.0,573706022.0,0.0,876239000.0,1233961000.0,1985297000.0,3922331000.0,170450766000.0,2389252000.0,8545338000.0,126965440000.0,-49741000.0,8765291000.0,96059166000.0,1364353000.0,
2013-12-31,-410926000.0,,642385000.0,102674712000.0,10719484000.0,3394051000.0,3371635000.0,6577274000.0,,474011000.0,,68311434000.0,8508696000.0,9502767000.0,9955824000.0,-7268184000.0,1938347000.0,16692033000.0,4777822000.0,3179049000.0,449567000.0,21962847000.0,4560614000.0,40283067000.0,-301781000.0,53207745000.0,783508000.0,56897886000.0,-235957000.0,53476475000.0,75246420000.0,4641079000.0,,-2733368000.0,-6621210000.0,5178002000.0,21443064000.0,,-49198237000.0,3318808000.0,11531601000.0,1522822000.0,2463830000.0,3857571000.0,3342098000.0,-5385515000.0,3722976000.0,,2621530000.0,11487240000.0,4129720000.0,7176194000.0,1718366000.0,59743100000.0,56267166000.0,0.0,-4417594000.0,16692033000.0,20415009000.0,-1084192000.0,2568278000.0,15195882000.0,,0.0,312715000.0,1299339000.0,-10257021000.0,-9589883000.0,194108920000.0,2463830000.0,17825626000.0,140901175000.0,-42860000.0,96659000.0,115529487000.0,4910391000.0,
2014-03-31,293157000.0,0.0,794942000.0,104100037000.0,11906145000.0,5602362000.0,189641000.0,6881678000.0,,866411000.0,1.488926,69394269000.0,5533357000.0,-5688000.0,7186958000.0,-2546091000.0,1219883000.0,18416084000.0,4203292000.0,-1718333000.0,1386436000.0,19537214000.0,4041446000.0,38900132000.0,-214830000.0,52736436000.0,483500000.0,55772319000.0,-4688000.0,53253659000.0,74841593000.0,1667242000.0,,-1321869000.0,-2536427000.0,2983666000.0,16924050000.0,573479022.0,-50846378000.0,9412397000.0,5604309000.0,1736349000.0,853868000.0,1183742000.0,3365801000.0,0.0,3761262000.0,1.488926,2621530000.0,9737092000.0,949368000.0,16241155000.0,1741965000.0,64074072000.0,56236776000.0,0.0,-348426000.0,18416084000.0,22177346000.0,0.0,2626678000.0,16692033000.0,573479022.0,0.0,657919000.0,1239437000.0,4224818000.0,-304178000.0,193690207000.0,853868000.0,8644155000.0,140953771000.0,-37788000.0,9336027000.0,113741725000.0,3067882000.0,
2014-06-30,94577000.0,,537410000.0,106450777000.0,13410680000.0,6053389000.0,-2214835000.0,6818812000.0,,744441000.0,3.823519,72277534000.0,7861706000.0,-5070000.0,9193081000.0,-4354976000.0,1507506000.0,31962648000.0,4325671000.0,374665000.0,1584936000.0,15477379000.0,4274316000.0,36798552000.0,-139961000.0,66673815000.0,1117545000.0,57690227000.0,-4354000.0,53609685000.0,88133535000.0,3760029000.0,,12473596000.0,-3407209000.0,4867410000.0,19344404000.0,578415843.0,-52841092000.0,8925158000.0,5427726000.0,13546346000.0,2211584000.0,2642484000.0,3720059000.0,18399391000.0,5072809000.0,3.823519,2621530000.0,10151323000.0,894672000.0,15238845000.0,2021590000.0,77797969000.0,57093325000.0,0.0,-1926000.0,31962648000.0,37035457000.0,0.0,2705645000.0,18416084000.0,578415843.0,0.0,853723000.0,1396032000.0,724452000.0,-1383268000.0,208209249000.0,2211584000.0,8616916000.0,141535434000.0,-4553908000.0,8953481000.0,124932087000.0,2020517000.0,
2014-09-30,46966000.0,,463280000.0,115930235000.0,12371031000.0,7320120000.0,-3049336000.0,6115669000.0,,897596000.0,-0.316037,73582119000.0,4508173000.0,-5434428000.0,9472530000.0,-8903459000.0,-1357343000.0,26673883000.0,8913918000.0,342928000.0,6113794000.0,11038148000.0,4367281000.0,31314950000.0,-6743562000.0,66893428000.0,65843000.0,58044774000.0,-319000.0,57854635000.0,91353355000.0,237772000.0,,-1651430000.0,-4197774000.0,558612000.0,19829693000.0,578415843.0,-58075600000.0,8674590000.0,5257582000.0,-5297307000.0,-182801000.0,171929000.0,3433738000.0,-4766000.0,4468064000.0,-0.316037,5815270000.0,10357163000.0,1210197000.0,12541822000.0,2623805000.0,81148450000.0,36746388000.0,0.0,770659000.0,26673883000.0,31141947000.0,0.0,2848974000.0,31962648000.0,578415843.0,0.0,754554000.0,1421427000.0,2611284000.0,629164000.0,207524807000.0,-182801000.0,20164700000.0,140631379000.0,4301150000.0,8882318000.0,122668305000.0,1059808000.0,
2014-12-31,78434000.0,-1064602000.0,1389321000.0,119549076000.0,17142044000.0,5679063000.0,3089082000.0,6645721000.0,,284000000.0,,76804977000.0,8851965000.0,5454547000.0,11357136000.0,-6934983000.0,3425723000.0,29729350000.0,976029000.0,-494535000.0,-3951482000.0,20150744000.0,5553689000.0,44370122000.0,-184634000.0,79802176000.0,1313995000.0,62905444000.0,-5527288000.0,62009508000.0,103266738000.0,3975612000.0,,-2269448000.0,-7657424000.0,10381107000.0,24020205000.0,,-57539568000.0,2501446000.0,12173322000.0,3051929000.0,2504254000.0,2661617000.0,1751600000.0,-17330023000.0,4788585000.0,,9322773000.0,12663069000.0,2800000000.0,7251553000.0,3336667000.0,80660503000.0,39742319000.0,7763024000.0,-6632691000.0,29729350000.0,34517935000.0,0.0,3381788000.0,26673883000.0,,0.0,1312052000.0,1494565000.0,-8774328000.0,611165000.0,235551941000.0,2504254000.0,28450039000.0,155749765000.0,-462069000.0,144834000.0,147636860000.0,4515898000.0,
2015-03-31,504134000.0,-20152000.0,1555749000.0,125549634000.0,20517894000.0,7641588000.0,11254316000.0,6407088000.0,,388282000.0,2.527817,78302595000.0,7470524000.0,-9803761000.0,8724684000.0,-14042493000.0,3177728000.0,33886903000.0,3914457000.0,-1695439000.0,1691845000.0,19739408000.0,4840934000.0,48182693000.0,-665822000.0,73538751000.0,846426000.0,62306212000.0,0.0,65487422000.0,105024936000.0,2649681000.0,,-960774000.0,-4634097000.0,4810227000.0,19859363000.0,574980278.0,-60062212000.0,8514871000.0,19134850000.0,4131583000.0,1453445000.0,1803255000.0,1640703000.0,0.0,4732145000.0,2.527817,9322773000.0,11134679000.0,1301023000.0,18901659000.0,3122329000.0,87216121000.0,39899935000.0,8178907000.0,-998348000.0,33886903000.0,38619048000.0,0.0,3343137000.0,29729350000.0,574980278.0,0.0,1579428000.0,1477706000.0,1979667000.0,-188683000.0,242890708000.0,1453445000.0,27865985000.0,169351957000.0,-143498000.0,9977278000.0,153207629000.0,14500753000.0,
2015-06-30,3062000.0,-725672000.0,1032773000.0,130577681000.0,19940989000.0,8512562000.0,-1506292000.0,6596102000.0,,453282000.0,2.296035,79739399000.0,7653782000.0,-72359000.0,9807541000.0,-5694983000.0,-572907000.0,30166154000.0,5586617000.0,935229000.0,1893392000.0,15257805000.0,5388849000.0,41520726000.0,-6277076000.0,67595949000.0,761155000.0,62260836000.0,0.0,67902280000.0,107710127000.0,2510585000.0,,-3310550000.0,-5616717000.0,4220924000.0,20985731000.0,578707253.0,-62675401000.0,8356107000.0,5278084000.0,-3727449000.0,1328732000.0,1749430000.0,1701730000.0,4990141000.0,5160146000.0,2.296035,9322773000.0,11178190000.0,1023646000.0,16979306000.0,3183313000.0,89915545000.0,42055828000.0,8315834000.0,-500132000.0,30166154000.0,35326300000.0,-1084192000.0,3612756000.0,33886903000.0,578707253.0,0.0,553818000.0,1530441000.0,1575192000.0,-43397000.0,240771730000.0,1328732000.0,27421685000.0,173175781000.0,598626000.0,9166308000.0,149230853000.0,-338633000.0,
2015-09-30,262359000.0,1300000.0,1891742000.0,135844871000.0,17464114000.0,5121383000.0,-2411510000.0,6776138000.0,,828282000.0,11.313727,83215262000.0,15379774000.0,121468000.0,10671762000.0,-7118009000.0,-2577405000.0,29943987000.0,6060054000.0,520798000.0,1918747000.0,12057544000.0,5366303000.0,40671194000.0,-126359000.0,64217766000.0,3252885000.0,69121974000.0,-450460000.0,70505766000.0,111074373000.0,10038482000.0,,957742000.0,-6962945000.0,4611708000.0,22255607000.0,578567350.0,-65339105000.0,8530351000.0,5818329000.0,-341938000.0,6545753000.0,6785597000.0,2251702000.0,-1086000.0,4976959000.0,11.313727,14346424000.0,11583845000.0,1345957000.0,13765865000.0,2862551000.0,91167022000.0,46298149000.0,9877064000.0,4848393000.0,29943987000.0,34920946000.0,0.0,3783930000.0,30166154000.0,578567350.0,0.0,3482274000.0,1557362000.0,2889238000.0,-57785000.0,246697716000.0,6545753000.0,23964802000.0,182479950000.0,2047533000.0,8915228000.0,151745567000.0,-1144616000.0,
2015-12-31,-407139000.0,10693000.0,1632795000.0,143996639000.0,17361484000.0,5257554000.0,-7984305000.0,7485642000.0,,514531000.0,,87382935000.0,9053904000.0,2218242000.0,11621298000.0,3073925000.0,36457000.0,49397126000.0,6634794000.0,1944650000.0,-5823592000.0,20470380000.0,6805219000.0,48978050000.0,-124835000.0,89938076000.0,1471752000.0,73139684000.0,-9714782000.0,76089277000.0,132973927000.0,3458920000.0,,15346507000.0,-9864187000.0,4986504000.0,24951128000.0,,-67907362000.0,2764108000.0,1054313000.0,19605580000.0,1571205000.0,1987168000.0,2114245000.0,-4255224000.0,5330448000.0,,14112626000.0,13329830000.0,1184221000.0,8413850000.0,1628276000.0,107430764000.0,50353375000.0,10000048000.0,-6260505000.0,49397126000.0,54727574000.0,0.0,3921106000.0,29943987000.0,,0.0,4164068000.0,1673878000.0,-8564666000.0,216396000.0,281473754000.0,1571205000.0,33132848000.0,191535678000.0,-3349840000.0,182466000.0,181951977000.0,-8809874000.0,
2016-03-31,0.0,-208017000.0,,149096001000.0,22826139000.0,5348335000.0,6057389000.0,7274757000.0,505510000.0,290031000.0,1.038549,83672142000.0,7479974000.0,-32979000.0,9594760000.0,-8285312000.0,5061163000.0,53565171000.0,6285677000.0,-2023518000.0,82249000.0,18602286000.0,5790492000.0,50482172000.0,-3624498000.0,92016783000.0,505510000.0,69338110000.0,-2014800000.0,78390280000.0,140906843000.0,1486793000.0,325779000.0,669455000.0,-6335598000.0,3309083000.0,21740979000.0,578146972.0,-70705721000.0,8986126000.0,11779738000.0,4168045000.0,600434000.0,981283000.0,2310683000.0,0.0,5820836000.0,1.038549,14112626000.0,12146219000.0,826809000.0,16458742000.0,1779615000.0,112808136000.0,50897961000.0,9660156000.0,-147119000.0,53565171000.0,59386007000.0,0.0,4009881000.0,49397126000.0,578146972.0,0.0,74234000.0,1983300000.0,4813773000.0,0.0,287121405000.0,600434000.0,23637974000.0,195104622000.0,106421000.0,9301711000.0,191389015000.0,5444140000.0,
2016-06-30,,-1542032000.0,,154475138000.0,23134430000.0,6375379000.0,-6202303000.0,6206157000.0,855374000.0,807010000.0,2.420422,85387935000.0,8896795000.0,-123839000.0,10808121000.0,-6837676000.0,382729000.0,47352612000.0,6654193000.0,583948000.0,83906000.0,13760815000.0,5954896000.0,46230566000.0,-67825000.0,87718516000.0,855374000.0,69673828000.0,14800000.0,80960718000.0,146012244000.0,2621162000.0,361571000.0,-3045590000.0,-6976070000.0,4153928000.0,23523477000.0,584963784.0,-73514420000.0,9081548000.0,3544624000.0,-6212559000.0,1415859000.0,1765788000.0,2436473000.0,,5867628000.0,2.420422,14112626000.0,12715356000.0,1530129000.0,17164614000.0,2180928000.0,116658498000.0,54876198000.0,10266336000.0,-111463000.0,47352612000.0,53220240000.0,-1084192000.0,4274924000.0,53565171000.0,584963784.0,0.0,115005000.0,2000709000.0,-971106000.0,,290228373000.0,1415859000.0,23356856000.0,202509857000.0,1495379000.0,9464835000.0,192242810000.0,-3431446000.0,
2016-09-30,,-80856000.0,,160941160000.0,21528747000.0,5952155000.0,-1810495000.0,6243366000.0,886706000.0,290031000.0,1.819609,85125941000.0,8756326000.0,-38619000.0,11050765000.0,-5515431000.0,-1452223000.0,45847237000.0,6636711000.0,1114528000.0,96495000.0,11802167000.0,5815248000.0,45889301000.0,-198027000.0,85626346000.0,886706000.0,69846184000.0,1909867000.0,84000980000.0,150194916000.0,2267244000.0,361571000.0,-4669122000.0,-7547005000.0,4414054000.0,23722257000.0,583723778.0,-76940180000.0,9175744000.0,8565615000.0,-1505375000.0,1062149000.0,1380538000.0,3428700000.0,,5935827000.0,1.819609,14112626000.0,12671492000.0,3647136000.0,15325124000.0,1988021000.0,120976457000.0,57279470000.0,10456767000.0,-290586000.0,45847237000.0,51783064000.0,0.0,4225537000.0,47352612000.0,583723778.0,0.0,799501000.0,2263545000.0,2547286000.0,,293270028000.0,1062149000.0,23148559000.0,207643682000.0,-1966461000.0,8555209000.0,196084217000.0,1018610000.0,
2016-12-31,74086000.0,110098000.0,2012536000.0,158590577000.0,22878015000.0,3961784000.0,1553921000.0,9121187000.0,,0.0,,83791916000.0,8550246000.0,195437000.0,12455927000.0,-8361991000.0,1264029000.0,47546083000.0,5809729000.0,63026000.0,7820111000.0,21709431000.0,7787276000.0,57426063000.0,-61314000.0,95761498000.0,624645000.0,70395669000.0,-93671000.0,86783572000.0,155343687000.0,1830390000.0,361571000.0,-2945655000.0,-9555036000.0,6646198000.0,27300650000.0,,-71807005000.0,2468100000.0,12766914000.0,1698846000.0,642964000.0,1205745000.0,2723880000.0,1720807000.0,5498219000.0,,14112626000.0,14844723000.0,3771842000.0,10056382000.0,1899078000.0,129797344000.0,57229005000.0,10349135000.0,-2726690000.0,47546083000.0,53044302000.0,0.0,4469491000.0,45847237000.0,,0.0,3880599000.0,2250365000.0,-11039430000.0,-486435000.0,309054150000.0,642964000.0,31597441000.0,213292652000.0,-2685867000.0,192658000.0,212769750000.0,3211878000.0,
2017-03-31,0.0,-25771000.0,2600000000.0,161714944000.0,25241406000.0,3187191000.0,907205000.0,6469669000.0,864181000.0,,2.316841,84724788000.0,9550280000.0,40388000.0,9342125000.0,-4718280000.0,2569522000.0,43538281000.0,5897715000.0,-1744393000.0,117881000.0,18050067000.0,6009904000.0,56479890000.0,-123943000.0,86863711000.0,864181000.0,71943019000.0,-140000000.0,86771538000.0,141386209000.0,2732798000.0,362469000.0,-3795251000.0,-4682977000.0,3444410000.0,22177129000.0,582855825.0,-74943406000.0,7695236000.0,4839396000.0,-4007802000.0,1350384000.0,1868617000.0,3499951000.0,0.0,5791223000.0,2.316841,14112626000.0,12835004000.0,3175310000.0,20364233000.0,1880975000.0,117465469000.0,53160385000.0,9046623000.0,1070699000.0,43538281000.0,49329504000.0,0.0,4554555000.0,47546083000.0,582855825.0,0.0,1536317000.0,2262927000.0,4357407000.0,0.0,295528009000.0,1350384000.0,23096475000.0,208664298000.0,-1277155000.0,9558709000.0,197866099000.0,156419000.0,
2017-06-30,,-2275577000.0,,163892704000.0,21869013000.0,3426130000.0,-4131134000.0,7143099000.0,982889000.0,,2.474192,85702493000.0,9720556000.0,221895000.0,10191389000.0,-3102599000.0,-3506077000.0,41222721000.0,6286270000.0,588257000.0,102663000.0,14392356000.0,5915323000.0,58601499000.0,-185029000.0,80713978000.0,982889000.0,72610463000.0,0.0,85560825000.0,129154073000.0,2897839000.0,375806000.0,-3503752000.0,-3525190000.0,3905119000.0,23161836000.0,619538268.0,-78331879000.0,7524090000.0,4175847000.0,-2315560000.0,1452539000.0,1914950000.0,3704747000.0,,5687365000.0,2.344551,14112626000.0,12970447000.0,3325527000.0,16738524000.0,1890874000.0,105784379000.0,52593512000.0,8730685000.0,801131000.0,41222721000.0,46910086000.0,-1084192000.0,4589394000.0,43538281000.0,587076181.0,0.0,10608827000.0,2233323000.0,3738415000.0,,286771086000.0,1452539000.0,22667389000.0,206057108000.0,2220196000.0,8479403000.0,187755572000.0,650657000.0,
2017-09-30,,-2857000.0,2440400000.0,166427664000.0,19024955000.0,4177744000.0,-3909074000.0,6893284000.0,967645000.0,0.0,1.970243,87325841000.0,9441561000.0,21377000.0,10112197000.0,-4216976000.0,-2842970000.0,38658556000.0,6434019000.0,826481000.0,432988000.0,10412075000.0,5938419000.0,51819154000.0,-916324000.0,76285719000.0,967645000.0,74119835000.0,-42500000.0,84869961000.0,130689032000.0,2632010000.0,375803000.0,-3506561000.0,-4494060000.0,3678178000.0,22832155000.0,619538268.0,-81557703000.0,7318214000.0,5158486000.0,-2564165000.0,1158723000.0,1664365000.0,3605897000.0,,5849437000.0,1.870301,14112626000.0,12719958000.0,3786436000.0,14784587000.0,1577324000.0,106130347000.0,54770777000.0,9351966000.0,607828000.0,38658556000.0,44507993000.0,0.0,4615368000.0,41222721000.0,588111862.0,0.0,10039790000.0,2194183000.0,1949507000.0,,283239633000.0,1158723000.0,22179446000.0,206953914000.0,-446572000.0,8268137000.0,182508186000.0,664426000.0,
2017-12-31,,-2881521000.0,2524349000.0,170050929000.0,19959795000.0,4599147000.0,797343000.0,8756769000.0,1459405000.0,,,85661764000.0,9921190000.0,80393000.0,11093971000.0,-5293230000.0,1083246000.0,38734949000.0,6859507000.0,690218000.0,6803419000.0,18798347000.0,6518083000.0,50764817000.0,-11889508000.0,87044703000.0,1459405000.0,74983656000.0,21033000.0,85719810000.0,146798370000.0,2588995000.0,375806000.0,-5663774000.0,-5834929000.0,4234464000.0,26103115000.0,,-84331119000.0,2773499000.0,10926007000.0,76393000.0,562850000.0,1129590000.0,2491795000.0,,6013678000.0,,14112626000.0,15009144000.0,3431706000.0,11074352000.0,1492947000.0,124498753000.0,58107604000.0,9037513000.0,-816431000.0,38734949000.0,44748627000.0,0.0,4776957000.0,38658556000.0,,0.0,3282305000.0,2555238000.0,-11110139000.0,,297220101000.0,562850000.0,29932329000.0,210175398000.0,-1472080000.0,199152000.0,197563187000.0,5091078000.0,
2018-03-31,0.0,-562036000.0,2178300000.0,84176900000.0,18973900000.0,6032800000.0,490946000.0,11165300000.0,535715000.0,,1.169489,86281500000.0,8620601000.0,293163000.0,9751400000.0,-2848280000.0,-969775000.0,37705453000.0,6127200000.0,-1599793000.0,8009000.0,19341100000.0,5973100000.0,49870900000.0,-178506000.0,76242500000.0,535700000.0,74441400000.0,0.0,84176900000.0,138219400000.0,1530600000.0,375806000.0,-4290126000.0,-3351848000.0,3624200000.0,22812000000.0,579398119.0,-87861647000.0,3758500000.0,6256583000.0,-1029496000.0,677600000.0,994900000.0,2695500000.0,0.0,59400000.0,1.169489,14112626000.0,13060600000.0,3278241000.0,22336000000.0,1044300000.0,117904800000.0,59812700000.0,8113000000.0,1100900000.0,37705500000.0,37764900000.0,0.0,4800801000.0,38734949000.0,579398119.0,0.0,3238200000.0,2289200000.0,1867433000.0,0.0,289406300000.0,677600000.0,44762100000.0,213163800000.0,-1189270000.0,2859500000.0,188090300000.0,2904735000.0,
2018-06-30,,-979145000.0,2886000000.0,175666895000.0,20640430000.0,4065926000.0,-1763173000.0,8103179000.0,2563500000.0,,7.376067,89096561000.0,14525131000.0,115649000.0,11622092000.0,1540902000.0,1539104000.0,44592993000.0,2999774000.0,177476000.0,-3451243000.0,14095218000.0,6237697000.0,47379264000.0,-191556000.0,83639466000.0,2563500000.0,77194859000.0,0.0,83738439000.0,145162912000.0,7324286000.0,317248000.0,-5297872000.0,-4982500000.0,8622318000.0,26701845000.0,582610256.0,-91928456000.0,6223813000.0,10499523000.0,6887540000.0,4297372000.0,4760786000.0,3763386000.0,,728184000.0,7.376067,14112626000.0,15079753000.0,3369554000.0,18606764000.0,1132085000.0,122087420000.0,61107640000.0,8835947000.0,615932000.0,44592993000.0,45321177000.0,-1068868000.0,4848124000.0,37705453000.0,582610256.0,0.0,470999000.0,2352721000.0,3498982000.0,,296006444000.0,4297372000.0,21261873000.0,212366978000.0,-960661000.0,11350185000.0,192542176000.0,5517023000.0,
2018-09-30,,1000.0,3073300000.0,179541656000.0,19686974000.0,4484698000.0,-1292149000.0,7328131000.0,699487000.0,,1.68069,90814012000.0,9611898000.0,7377000.0,10824733000.0,-5614909000.0,-817641000.0,42426757000.0,6482893000.0,687505000.0,161900000.0,10546552000.0,6050430000.0,43443604000.0,-195193000.0,76492663000.0,699487000.0,78487499000.0,0.0,84265782000.0,138955982000.0,2179106000.0,317248000.0,-2738067000.0,-5946536000.0,4341840000.0,25033234000.0,581910256.0,-95275874000.0,5814365000.0,6286673000.0,-2166236000.0,978011000.0,1479619000.0,3736977000.0,,114221000.0,1.68069,14112626000.0,14208501000.0,3495568000.0,15378880000.0,1045297000.0,117353971000.0,59746887000.0,8090659000.0,-186959000.0,42426757000.0,42540978000.0,0.0,5037803000.0,44592993000.0,581910256.0,0.0,1004397000.0,2394989000.0,2904151000.0,,287965500000.0,978011000.0,20901164000.0,211472837000.0,13534000.0,11679594000.0,182399586000.0,340137000.0,
2018-12-31,694145000.0,-3054312000.0,3054790000.0,186145082000.0,22029548000.0,4427487000.0,396568000.0,10464731000.0,591802000.0,,,89516920000.0,8789605000.0,-5882061000.0,11244845000.0,-16975948000.0,2335716000.0,32068291000.0,7169482000.0,1179602000.0,13728166000.0,13637580000.0,6681159000.0,48531443000.0,-1466702000.0,72052868000.0,591802000.0,78510909000.0,-5465711000.0,87342530000.0,144108459000.0,971767000.0,317247000.0,-4178849000.0,-11993059000.0,4075363000.0,26735251000.0,,-98802552000.0,4675882000.0,10671717000.0,-10358466000.0,56473000.0,379965000.0,2698856000.0,,30992000.0,,14113626000.0,15490406000.0,3616398000.0,11451803000.0,1026428000.0,122272052000.0,59750158000.0,8390522000.0,21354000.0,32068291000.0,32099283000.0,0.0,5147474000.0,42426757000.0,,0.0,3396808000.0,2670364000.0,-4786871000.0,,297170593000.0,56473000.0,38179705000.0,225117725000.0,1502792000.0,402381000.0,192639902000.0,-1321342000.0,
2019-03-31,0.0,0.0,2140000000.0,191757324000.0,21257411000.0,4066732000.0,-4435720000.0,9668239000.0,503987000.0,,0.936999,90009743000.0,8984804000.0,-8000.0,10131230000.0,-4596250000.0,-771272000.0,23563014000.0,6546979000.0,-742768000.0,151290000.0,17921121000.0,6602406000.0,53805585000.0,-402550000.0,72496503000.0,503987000.0,79327840000.0,0.0,91680307000.0,143560141000.0,1362127000.0,317248000.0,-4750394000.0,-4757784000.0,3584251000.0,23395245000.0,610781662.0,-100077017000.0,8781067000.0,856947000.0,-8505277000.0,541718000.0,858140000.0,3650938000.0,0.0,45759000.0,0.886926,14113626000.0,13264015000.0,3173222000.0,24272017000.0,1042466000.0,120029693000.0,59930579000.0,7912382000.0,-111881000.0,23563014000.0,23608773000.0,0.0,5215951000.0,32068291000.0,578141538.0,0.0,972333000.0,2406726000.0,-4859621000.0,0.0,301130522000.0,541718000.0,28587140000.0,228634019000.0,-2879854000.0,11755308000.0,197365726000.0,-3900837000.0,
2019-06-30,0.0,-1094096000.0,1961800000.0,194139280000.0,23338982000.0,3413543000.0,716353000.0,8205959000.0,741964000.0,,1.589732,88362510000.0,9660881000.0,265898000.0,10492170000.0,-3810208000.0,2086780000.0,37918100000.0,6382205000.0,310165000.0,-2073660000.0,14609541000.0,6099211000.0,52677954000.0,-748324000.0,84002687000.0,741964000.0,78478593000.0,-107883000.0,90480291000.0,156358946000.0,2005307000.0,251763000.0,8737401000.0,-5543141000.0,4109965000.0,24307587000.0,578145982.0,-103658989000.0,43416000.0,9446218000.0,14355086000.0,919097000.0,1263343000.0,3972136000.0,0.0,9136000.0,1.589732,14113626000.0,13815417000.0,3410616000.0,21291374000.0,1224045000.0,133196830000.0,58246721000.0,7897721000.0,122732000.0,37918100000.0,37927236000.0,-1066187000.0,5079222000.0,23563014000.0,578145982.0,0.0,792078000.0,2576352000.0,2666518000.0,0.0,311499658000.0,919097000.0,28890741000.0,227496971000.0,-237546000.0,12748977000.0,209036900000.0,3903077000.0,
2019-09-30,0.0,-291654000.0,2385700000.0,91044517000.0,22361591000.0,2270489000.0,22301000.0,8112193000.0,726784000.0,,1.310044,88372988000.0,10068171000.0,950165000.0,10839639000.0,-3716169000.0,-983630000.0,38710917000.0,6243886000.0,663564000.0,2300898000.0,10920812000.0,5854524000.0,57447902000.0,-12083207000.0,81581241000.0,726784000.0,79923779000.0,107883000.0,91044517000.0,148295113000.0,1885470000.0,251763000.0,-5687160000.0,-5566381000.0,4595753000.0,25786149000.0,576485982.0,,392619000.0,10158247000.0,792817000.0,755222000.0,1158686000.0,3657285000.0,0.0,15263000.0,1.310044,14113626000.0,14946510000.0,3063341000.0,17204560000.0,1354241000.0,124283271000.0,56635542000.0,7885540000.0,-414210000.0,38710917000.0,38726180000.0,0.0,5321251000.0,37918100000.0,576485982.0,0.0,10484416000.0,2861450000.0,3638096000.0,0.0,308639714000.0,755222000.0,28806444000.0,227058473000.0,-912209000.0,12164968000.0,205743015000.0,4591866000.0,
