date,quarterlyOtherNonCashItems,quarterlyCurrentAssets,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,quarterlyDepreciationAndAmortization,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyPurchaseOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,quarterlyFreeCashFlow,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyBasicAverageShares,quarterlyGrossProfit,quarterlyInventory,quarterlyBasicEPS,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyRepaymentOfDebt,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyTaxProvision,quarterlyNetPPE,quarterlyChangesInAccountReceivables,quarterlyInterestExpense,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyCapitalExpenditure,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyOtherIntangibleAssets,quarterlyNetOtherFinancingCharges,quarterlySaleOfInvestment,quarterlyGrossPPE,quarterlyChangeInCashSupplementalAsReported,quarterlyDilutedEPS,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyOtherCurrentLiabilities,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyStockBasedCompensation,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyEbitda,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,quarterlyResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue
2003-06-30,,5696100000.0,-22700000.0,3022600000.0,85400000.0,1211400000.0,1034100000.0,4455200000.0,6444900000,337000000,,4056700000.0,196100000.0,-69300000.0,3924600000.0,9620700000.0,258200000.0,199800000,199800000.0,31200000.0,1226900000.0,1088600000.0,4811100000.0,5564000000.0,28100000.0,,,,775900000.0,,0.0,566800000.0,-222200000.0,788000000.0,1633800000.0,3800700000.0,0.25,1296800000.0,71600000.0,566800000.0,566800000.0,,249300000.0,648100000.0,,324300000.0,124500000.0,2448100000.0,,12700000.0,-20500000.0,332100000.0,-230700000.0,215900000.0,-1189800000.0,1254000000.0,0.0,,3637900000.0,-81300000.0,0.245,161400000.0,,813200000.0,-128600000.0,4800000.0,0.0,-239000000.0,1463600000.0,,2400000.0,,422400000,,,,
2003-09-30,,6062900000.0,-22700000.0,3378100000.0,85800000.0,1256100000.0,1027600000.0,4620300000.0,6378100000,316700000,,4405700000.0,184100000.0,58200000.0,4086400000.0,10149300000.0,252000000.0,187800000,187800000.0,30700000.0,1346400000.0,1080200000.0,4719500000.0,5743600000.0,127100000.0,,,,775600000.0,,0.0,727300000.0,-242100000.0,,1658600000.0,4024000000.0,,1341900000.0,-223300000.0,727300000.0,727300000.0,,248000000.0,566800000.0,,304900000.0,117100000.0,2597700000.0,,11800000.0,-9100000.0,332100000.0,-353500000.0,213500000.0,-1189800000.0,1268600000.0,0.0,,3787500000.0,160500000.0,,411700000.0,,,117600000.0,20500000.0,0.0,-239000000.0,1699600000.0,,13800000.0,,402500000,,,,
2003-12-31,,6496500000.0,-37200000.0,3489200000.0,87900000.0,1438600000.0,1032100000.0,4846500000.0,7452200000,-643300000,,4521300000.0,259800000.0,-149300000.0,4046600000.0,10543100000.0,237400000.0,263400000,263400000.0,35100000.0,1499600000.0,1349600000.0,5487100000.0,6021800000.0,332600000.0,,,,753100000.0,41600000.0,1081900000.0,843200000.0,-68700000.0,,1965100000.0,4016500000.0,,2608400000.0,7600000.0,843200000.0,843200000.0,,246800000.0,727300000.0,,427600000.0,164200000.0,2542100000.0,,11000000.0,-27600000.0,323200000.0,-361500000.0,211800000.0,-1418300000.0,1292700000.0,0.0,,3960400000.0,115900000.0,,212200000.0,,,-149800000.0,10700000.0,0.0,-200100000.0,1666400000.0,,9900000.0,,-555400000,,,,
2004-03-31,,6206200000.0,-26200000.0,3055600000.0,93400000.0,1272700000.0,1028500000.0,5064800000.0,6818600000,405600000,,4084100000.0,241000000.0,126600000.0,4158600000.0,10364800000.0,234100000.0,244600000,244600000.0,65200000.0,1397300000.0,1287900000.0,5046900000.0,6280700000.0,1700000.0,,,,752800000.0,41600000.0,0.0,651500000.0,-211300000.0,,1771700000.0,3923400000.0,,1366100000.0,93000000.0,651500000.0,651500000.0,,240700000.0,843200000.0,,397800000.0,153200000.0,2659600000.0,,9800000.0,-302700000.0,23200000.0,-195700000.0,209100000.0,-1418300000.0,1289900000.0,0.0,,4077900000.0,-191700000.0,,322300000.0,,,6400000.0,-22100000.0,0.0,-200100000.0,1635100000.0,,23700000.0,,499000000,,,,
2004-06-30,,6177000000.0,-26300000.0,2959800000.0,96100000.0,1343200000.0,1024900000.0,5273000000.0,6943100000,387200000,,3984700000.0,230800000.0,-31800000.0,4336500000.0,10513500000.0,230800000.0,234500000,234500000.0,58900000.0,1280100000.0,1216300000.0,5116600000.0,6528800000.0,3000000.0,,,,752500000.0,41600000.0,0.0,622900000.0,-280700000.0,796000000.0,1826500000.0,4003300000.0,0.29,1439300000.0,-79900000.0,622900000.0,622900000.0,,239300000.0,651500000.0,,381200000.0,146700000.0,2838600000.0,,7600000.0,15200000.0,23300000.0,-268700000.0,213500000.0,-1418300000.0,1284400000.0,0.0,,4256900000.0,-28600000.0,0.28,236900000.0,,830000000.0,-99700000.0,6000000.0,0.0,-210600000.0,1656400000.0,,41700000.0,,483300000,,,,
2004-09-30,,7697700000.0,-26500000.0,4851000000.0,118600000.0,1636200000.0,2780400000.0,5431200000.0,7909400000,316000000,,7631400000.0,181000000.0,-188300000.0,6647800000.0,14345500000.0,828100000.0,184600000,184600000.0,105700000.0,1561300000.0,1578900000.0,5838600000.0,6714100000.0,14500000.0,,,,1952300000.0,,0.0,354400000.0,-2593200000.0,799200000.0,2070800000.0,5412400000.0,0.225,1754800000.0,-445300000.0,354400000.0,354400000.0,,238100000.0,622900000.0,,300200000.0,115600000.0,3503000000.0,,17100000.0,2165300000.0,979800000.0,-347700000.0,223700000.0,-1418300000.0,2744600000.0,0.0,,4921300000.0,-268500000.0,0.22,159400000.0,,833000000.0,-119700000.0,-24100000.0,0.0,-220600000.0,2309900000.0,,35600000.0,,434600000,,,,
2004-12-31,,7919500000.0,-40800000.0,4858800000.0,131800000.0,1827600000.0,2700800000.0,5645500000.0,8923200000,345900000,,7559600000.0,251800000.0,-340000000.0,6627300000.0,14546800000.0,774900000.0,255100000,255100000.0,66000000.0,1666700000.0,1764200000.0,6561000000.0,6987200000.0,444600000.0,,,,1925900000.0,,0.0,392300000.0,-78100000.0,,2362200000.0,5453900000.0,,2016300000.0,-77600000.0,392300000.0,392300000.0,,232600000.0,354400000.0,,317200000.0,62100000.0,3505900000.0,,23800000.0,-79600000.0,916200000.0,-535600000.0,217400000.0,-1769100000.0,2766400000.0,0.0,,5275000000.0,37900000.0,,195600000.0,,,-264800000.0,33000000.0,0.0,-196400000.0,2275900000.0,,28800000.0,,534600000,,,,
2005-03-31,,8017700000.0,-29100000.0,4994000000.0,137900000.0,1743100000.0,2423200000.0,5906100000.0,9182200000,499800000,,7417200000.0,286200000.0,-270600000.0,6800300000.0,14818000000.0,790100000.0,289700000,289700000.0,100000000.0,1524700000.0,1795200000.0,6801400000.0,7400800000.0,2500000.0,,,,1633100000.0,,0.0,323800000.0,-315900000.0,806800000.0,2380800000.0,5550600000.0,0.355,1881000000.0,-96500000.0,323800000.0,323800000.0,,231500000.0,392300000.0,,471800000.0,182100000.0,3689200000.0,,28000000.0,204600000.0,1338600000.0,-313400000.0,213400000.0,-1769100000.0,2762100000.0,0.0,,5458300000.0,-68500000.0,0.345,42800000.0,,837200000.0,-395100000.0,10300000.0,0.0,-195700000.0,2130700000.0,,104200000.0,,637700000,,,,
2005-06-30,,7794300000.0,-29400000.0,4691900000.0,147600000.0,1792100000.0,2391400000.0,6152600000.0,9121600000,477700000,,7083300000.0,272400000.0,140000000.0,6971500000.0,14765800000.0,761700000.0,275900000,275900000.0,92900000.0,1424000000.0,1703800000.0,6704200000.0,7682500000.0,4800000.0,,,,1629700000.0,,0.0,414100000.0,-336100000.0,810900000.0,2417400000.0,5360400000.0,0.34,1939700000.0,190600000.0,414100000.0,414100000.0,,234100000.0,323800000.0,,449400000.0,173500000.0,3972200000.0,,29800000.0,-131900000.0,1213100000.0,-418300000.0,216400000.0,-1769100000.0,2650800000.0,0.0,,5741300000.0,90300000.0,0.33,558300000.0,,841900000.0,102800000.0,32000000.0,0.0,-195000000.0,2054800000.0,,26400000.0,,625300000,,,,
2005-09-30,,8159900000.0,-29400000.0,4919500000.0,147700000.0,1814400000.0,2350800000.0,6375900000.0,8970400000,438900000,,7270300000.0,249200000.0,-158200000.0,7066000000.0,15225900000.0,722900000.0,252700000,252700000.0,90000000.0,1431800000.0,1783200000.0,6569400000.0,7955600000.0,195600000.0,,,,1627900000.0,,0.0,368200000.0,-256600000.0,813500000.0,2401000000.0,5696700000.0,0.31,1962100000.0,-336300000.0,368200000.0,368200000.0,,232800000.0,414100000.0,,411600000.0,158900000.0,4108500000.0,,28900000.0,-39700000.0,1162800000.0,-408600000.0,226500000.0,-1769100000.0,2603900000.0,0.0,,5877600000.0,-45900000.0,0.3,250400000.0,,845000000.0,-164300000.0,14300000.0,0.0,-194300000.0,2324900000.0,,41800000.0,,586600000,,,,
2005-12-31,,8392700000.0,-43700000.0,4583900000.0,155900000.0,1943000000.0,2368300000.0,6738600000.0,9732000000,603100000,,6952200000.0,402800000.0,405500000.0,6890700000.0,15283400000.0,774200000.0,406400000,406400000.0,78800000.0,1521400000.0,1839600000.0,7030000000.0,8331200000.0,349100000.0,,,,1594100000.0,,0.0,513400000.0,-3000000.0,,2702000000.0,5719800000.0,,2098900000.0,-23000000.0,513400000.0,513400000.0,,231000000.0,368200000.0,,576200000.0,169800000.0,3952600000.0,,28700000.0,-612400000.0,595000000.0,-355100000.0,223500000.0,-2181500000.0,2592100000.0,0.0,,6134100000.0,145200000.0,,760600000.0,,,241400000.0,-43100000.0,0.0,-204300000.0,2467500000.0,,6000000.0,,759000000,,,,
2006-03-31,,8431300000.0,-31600000.0,4374900000.0,155400000.0,1933100000.0,2353500000.0,7036600000.0,9979200000,560500000,,6728400000.0,326100000.0,-112000000.0,7016900000.0,15448200000.0,761300000.0,329600000,329600000.0,91100000.0,1384300000.0,2015000000.0,7330200000.0,8719800000.0,0.0,1781500000.0,,,1592200000.0,,0.0,387100000.0,-294300000.0,816800000.0,2649000000.0,5704800000.0,0.4,2088500000.0,15000000.0,387100000.0,387100000.0,,229100000.0,513400000.0,,539400000.0,209800000.0,4096400000.0,,23500000.0,-3700000.0,553000000.0,-283700000.0,228900000.0,-2181500000.0,784600000.0,10500000.0,,6277900000.0,-126300000.0,0.39,171700000.0,,848500000.0,-351000000.0,22200000.0,0.0,-203600000.0,2437600000.0,,61400000.0,,715900000,,,,
2006-06-30,,9549700000.0,-31700000.0,8632100000.0,183100000.0,2066300000.0,2587300000.0,7342800000.0,10561400000,595000000,,11219400000.0,334400000.0,172800000.0,10751700000.0,20301400000.0,807100000.0,337900000,337900000.0,111500000.0,1415700000.0,2031500000.0,7717000000.0,9082000000.0,0.0,3464600000.0,,,1780200000.0,,0.0,532300000.0,-4350100000.0,,2844400000.0,6638800000.0,,2249400000.0,-176000000.0,532300000.0,532300000.0,,226300000.0,387100000.0,,556600000.0,218700000.0,5839500000.0,,43700000.0,3943400000.0,4509300000.0,-379100000.0,221500000.0,-2181500000.0,1076800000.0,7400000.0,,8021000000.0,145200000.0,,551900000.0,,,-800000.0,15400000.0,0.0,-198600000.0,2707100000.0,,21800000.0,,778100000,,,,
2006-09-30,18800000.0,9943100000.0,-31800000.0,7616200000.0,193400000.0,2350100000.0,4076800000.0,7595200000.0,11206900000,536800000,,11693000000.0,280700000.0,-183700000.0,11184300000.0,21127400000.0,796900000.0,284200000,284200000.0,113800000.0,1592900000.0,2197400000.0,8126600000.0,9434400000.0,-5200000.0,3265200000.0,,,3279900000.0,,0.0,394600000.0,-658600000.0,822300000.0,3080300000.0,7014500000.0,0.34,2543500000.0,-355700000.0,394600000.0,394600000.0,,224100000.0,532300000.0,,461600000.0,177400000.0,6192600000.0,,79500000.0,251300000.0,3206600000.0,-453300000.0,226800000.0,-2181500000.0,1346900000.0,13600000.0,,8374100000.0,-137700000.0,0.33,269600000.0,,855400000.0,-242100000.0,15300000.0,0.0,-205400000.0,2816700000.0,,72500000.0,,730200000,,,,
2006-12-31,19300000.0,10391500000.0,-45800000.0,7000700000.0,201400000.0,2414600000.0,3651500000.0,7966600000.0,12066300000,749300000,,10652200000.0,413800000.0,96400000.0,10178300000.0,20569800000.0,781100000.0,417200000,417200000.0,100200000.0,1950200000.0,2377400000.0,8701000000.0,9917600000.0,1375500000.0,3195200000.0,,,2870400000.0,,0.0,530700000.0,709800000.0,,3365300000.0,7108900000.0,,2616000000.0,-107400000.0,530700000.0,530700000.0,,221800000.0,394600000.0,,668200000.0,251000000.0,5333600000.0,,85000000.0,-1322900000.0,2187000000.0,-652800000.0,240500000.0,-2693900000.0,1318200000.0,11100000.0,,8027500000.0,136100000.0,,749200000.0,,,66000000.0,45300000.0,0.0,-154700000.0,2863500000.0,,31900000.0,,950700000,,,,
2007-03-31,22300000.0,13232100000.0,-40300000.0,12611300000.0,208800000.0,2403900000.0,4393100000.0,8341000000.0,13184600000,736500000,,17004400000.0,405400000.0,395800000.0,37803700000.0,51035800000.0,903500000.0,408900000,408900000.0,153700000.0,2755900000.0,4485400000.0,9835400000.0,34031400000.0,9900000.0,28533200000.0,,,2895400000.0,594200000.0,0.0,710700000.0,-2263800000.0,906100000.0,3349200000.0,7427100000.0,0.45,2612700000.0,130100000.0,710700000.0,738200000.0,,226500000.0,530700000.0,,672600000.0,263700000.0,5675200000.0,,71600000.0,1736100000.0,3915400000.0,-311900000.0,290500000.0,-2693900000.0,3304800000.0,7700000.0,,8369100000.0,180000000.0,0.43,707700000.0,,939800000.0,87900000.0,-20200000.0,2568900000.0,-153900000.0,3371100000.0,,56900000.0,27500000.0,945300000,,,,
2007-06-30,24700000.0,13530400000.0,-92100000.0,9515600000.0,308000000.0,2848700000.0,13065600000.0,8972500000.0,20703300000,1309800000,,22581200000.0,720100000.0,253400000.0,41075700000.0,54606100000.0,897600000.0,723600000,723600000.0,146700000.0,2512300000.0,4283700000.0,16544800000.0,32024900000.0,13800000.0,23472100000.0,,,8395600000.0,3772400000.0,0.0,812300000.0,-441700000.0,,4158500000.0,7749000000.0,,2848700000.0,-321000000.0,812300000.0,935800000.0,,224000000.0,710700000.0,,1203900000.0,480300000.0,5870700000.0,,113800000.0,-176200000.0,1000500000.0,-466100000.0,355100000.0,-2693900000.0,11377800000.0,22400000.0,,8564600000.0,101600000.0,,719500000.0,,,-351700000.0,14900000.0,2650500000.0,-454300000.0,3352300000.0,,174400000.0,123500000.0,1617800000,,,,
2007-09-30,12300000.0,13735400000.0,-88200000.0,9082800000.0,301700000.0,2924100000.0,13023100000.0,9573800000.0,20495200000,1271100000,,22105900000.0,686100000.0,-9200000.0,41156200000.0,54891600000.0,887900000.0,689500000,689500000.0,146300000.0,2432000000.0,4512900000.0,16300000000.0,32785700000.0,13800000.0,23424700000.0,,,8395000000.0,3740200000.0,0.0,727100000.0,-346200000.0,1473700000.0,4195200000.0,7891600000.0,0.47,2924100000.0,-142500000.0,727100000.0,754600000.0,,221800000.0,812300000.0,,1143600000.0,454100000.0,6075100000.0,,135500000.0,-184500000.0,765200000.0,-454700000.0,367500000.0,-2693900000.0,11288900000.0,18700000.0,,8769000000.0,-85200000.0,0.45,445500000.0,-700000.0,1521200000.0,-525000000.0,-33000000.0,2471400000.0,-453500000.0,3414200000.0,,121600000.0,27500000.0,1572800000,,,,
2007-12-31,18700000.0,14149400000.0,-101800000.0,10766300000.0,276100000.0,2974900000.0,12633700000.0,10287000000.0,21942400000,1475900000,,23400000000.0,811200000.0,784400000.0,40572500000.0,54721900000.0,857900000.0,815000000,815000000.0,148100000.0,2556800000.0,4579600000.0,17491600000.0,31321900000.0,563800000.0,23922300000.0,,,8349700000.0,3426100000.0,0.0,1056600000.0,-30000000.0,,4450800000.0,8008200000.0,,2974900000.0,-114600000.0,1056600000.0,1084100000.0,,218900000.0,727100000.0,,1338600000.0,523600000.0,5852800000.0,,147400000.0,-997500000.0,2132200000.0,-572600000.0,367800000.0,-3366500000.0,10429600000.0,49000000.0,,9219300000.0,329500000.0,,1357000000.0,-2503500000.0,,168800000.0,78400000.0,2484300000.0,-395500000.0,3593000000.0,,199500000.0,27500000.0,1752000000,,,,
2008-03-31,13200000.0,13914200000.0,-85900000.0,9780100000.0,299300000.0,2922900000.0,12635100000.0,10919700000.0,21326000000,1370100000,,22415200000.0,745000000.0,340500000.0,40652800000.0,54567000000.0,855900000.0,748500000,748500000.0,141000000.0,2504600000.0,4623500000.0,17033000000.0,32151800000.0,5300000.0,23922100000.0,,,8349000000.0,3430200000.0,0.0,818200000.0,-346800000.0,1429800000.0,4293000000.0,7989300000.0,0.52,2922900000.0,18800000.0,818200000.0,818200000.0,,216600000.0,1056600000.0,,1239200000.0,490700000.0,6021500000.0,,137200000.0,-632400000.0,1389200000.0,-400300000.0,364900000.0,-3366500000.0,10344300000.0,27100000.0,27500000.0,9388000000.0,-238400000.0,0.51,740800000.0,,1467700000.0,-318600000.0,-1600000.0,2481300000.0,-148900000.0,3405000000.0,,170100000.0,,1669400000,,,,
2008-06-30,22200000.0,13605400000.0,-86200000.0,8810800000.0,310000000.0,2895100000.0,12646000000.0,11608300000.0,21140300000,1478100000,,21456800000.0,771200000.0,96300000.0,40861600000.0,54467000000.0,860000000.0,823500000,774800000.0,170200000.0,2250900000.0,4457700000.0,16767100000.0,33010200000.0,64300000.0,23926000000.0,,,8348300000.0,3437700000.0,0.0,615700000.0,-515900000.0,,4373200000.0,8001400000.0,,2895100000.0,-11900000.0,615700000.0,615700000.0,,213900000.0,818200000.0,,1363400000.0,539900000.0,6305100000.0,,118500000.0,-337900000.0,1027300000.0,-555000000.0,359300000.0,-3366500000.0,10271200000.0,25100000.0,0.0,9671600000.0,-202500000.0,,651300000.0,,,-449200000.0,-6500000.0,2245600000.0,-148000000.0,3287000000.0,,108800000.0,,1788100000,,,,
2008-09-30,32300000.0,14968800000.0,-98400000.0,9883500000.0,310900000.0,2934400000.0,12332200000.0,12245700000.0,20863400000,1466200000,,22215700000.0,732500000.0,258300000.0,40982700000.0,55951500000.0,839100000.0,818800000,736000000.0,181400000.0,2491500000.0,4799500000.0,16462800000.0,33735800000.0,127300000.0,23925000000.0,,,8047500000.0,3445600000.0,0.0,1282300000.0,-410400000.0,1435500000.0,4400600000.0,8345400000.0,0.51,2934400000.0,-344000000.0,1282300000.0,1282300000.0,,211500000.0,615700000.0,,1353500000.0,534700000.0,6489500000.0,,117000000.0,290800000.0,1679400000.0,-527900000.0,371000000.0,-3366500000.0,10197200000.0,3100000.0,0.0,9856000000.0,666600000.0,0.5,786200000.0,0.0,1469700000.0,-325200000.0,32200000.0,2428200000.0,-147200000.0,3284400000.0,,34800000.0,,1777100000,,,,
2008-12-31,24800000.0,16526200000.0,-112500000.0,13489900000.0,354000000.0,3491800000.0,12895600000.0,13097800000.0,24142200000,1731800000,,26385500000.0,949300000.0,1072100000.0,44433700000.0,60959900000.0,1136700000.0,953300000,952800000.0,201700000.0,3177600000.0,5384300000.0,18918600000.0,34574400000.0,6900000.0,25493900000.0,,,8057200000.0,3701700000.0,0.0,1352400000.0,-3307500000.0,,5223600000.0,9152600000.0,,3491800000.0,-151000000.0,1352400000.0,1352400000.0,,207500000.0,1282300000.0,,1580600000.0,627300000.0,8125200000.0,,136800000.0,1608800000.0,3697400000.0,-696700000.0,368400000.0,-4166700000.0,10446200000.0,-2200000.0,0.0,12291900000.0,70100000.0,,1768800000.0,0.0,,464700000.0,-27500000.0,2814200000.0,-198200000.0,3800700000.0,,14100000.0,,2085800000,,,,
2009-03-31,22000000.0,16088600000.0,-109700000.0,11498800000.0,353900000.0,,13868100000.0,13726500000.0,23393900000,1377200000,,25366900000.0,738400000.0,304900000.0,44567500000.0,60656100000.0,1108300000.0,743500000,738400000.0,261000000.0,2927400000.0,5358200000.0,18645900000.0,35289200000.0,1700000.0,25491400000.0,-114800000.0,,9056300000.0,3703500000.0,0.0,997400000.0,-445800000.0,1450000000.0,4748000000.0,9052400000.0,0.51,3370800000.0,92800000.0,997400000.0,997400000.0,-1626100000.0,16000000.0,1352400000.0,,1235100000.0,491600000.0,8325400000.0,26100000.0,144000000.0,-680500000.0,2071300000.0,-466400000.0,385400000.0,,10365300000.0,1200000.0,5800000.0,,-355000000.0,0.5,771300000.0,,1468900000.0,-376800000.0,33800000.0,0.0,-141900000.0,3566300000.0,22000000.0,,,1733000000,,,,
2009-06-30,52800000.0,16771600000.0,-111000000.0,12763800000.0,382300000.0,,12120600000.0,14501400000.0,24871100000,1599800000,,24884400000.0,886500000.0,-73000000.0,44264400000.0,61036000000.0,1108300000.0,889100000,886500000.0,220800000.0,2469000000.0,5519800000.0,19818900000.0,36151600000.0,501400000.0,25483800000.0,62700000.0,,7305200000.0,3707100000.0,-255800000.0,1225300000.0,-162200000.0,1456900000.0,5052200000.0,9400500000.0,0.61,3452400000.0,-347800000.0,1225300000.0,1225300000.0,-91700000.0,16000000.0,997400000.0,,1471900000.0,582800000.0,8119700000.0,-161700000.0,129100000.0,-161800000.0,3731600000.0,-624900000.0,364100000.0,,10296800000.0,3600000.0,-5800000.0,,227900000.0,0.6,551900000.0,,1471800000.0,-796800000.0,27100000.0,0.0,-141000000.0,3599900000.0,52800000.0,,,1983300000,,,,
2009-09-30,37800000.0,17397900000.0,-110100000.0,12700400000.0,300300000.0,,13504000000.0,15412700000.0,24641900000,1565900000,,26204400000.0,1021300000.0,246200000.0,44481400000.0,61879300000.0,1152300000.0,1023100000,1021300000.0,169500000.0,2625500000.0,5692900000.0,19630200000.0,35674900000.0,245100000.0,25622100000.0,292300000.0,,8756200000.0,3595500000.0,0.0,1130600000.0,-437300000.0,1429400000.0,5011700000.0,9975900000.0,0.71,3445800000.0,-577000000.0,1130600000.0,1135300000.0,-878600000.0,16100000.0,1225300000.0,-17000000.0,1443100000.0,420000000.0,8277400000.0,-185200000.0,123900000.0,-564800000.0,3203900000.0,-661200000.0,377600000.0,,10204300000.0,17700000.0,0.0,,-94700000.0,0.71,907400000.0,-1538900000.0,1444900000.0,-461000000.0,9000000.0,0.0,-143700000.0,3963200000.0,37800000.0,,4700000.0,1867300000,,,,
2009-12-31,52400000.0,17537000000.0,-108200000.0,12300000000.0,352500000.0,,13573000000.0,16355000000.0,25822100000,1895100000,-300000.0,25873000000.0,1049800000.0,1008900000.0,44104000000.0,61641000000.0,1139000000.0,1052300000,1049800000.0,140000000.0,3246000000.0,5457000000.0,20254000000.0,35768000000.0,-748200000.0,25680000000.0,-236200000.0,,8756000000.0,3678000000.0,0.0,1086000000.0,-23700000.0,,5568100000.0,10343000000.0,,3673000000.0,-367000000.0,1086000000.0,1091000000.0,-785600000.0,16000000.0,1130600000.0,-57700000.0,1762900000.0,710600000.0,7923000000.0,234800000.0,133000000.0,-1824900000.0,2419000000.0,-795500000.0,374000000.0,-5021000000.0,10127000000.0,-6500000.0,1562000000.0,12944000000.0,-44200000.0,,1804400000.0,-938100000.0,,371600000.0,-21900000.0,0.0,-135000000.0,3560000000.0,52400000.0,,5000000.0,2248400000,,,,
2010-03-31,37000000.0,17155000000.0,-122000000.0,12337000000.0,358000000.0,,13253000000.0,17004000000.0,23760000000,1410000000,,25590000000.0,771000000.0,659000000.0,44129000000.0,61284000000.0,1144000000.0,772000000,771000000.0,179000000.0,2898000000.0,5149000000.0,19014000000.0,35694000000.0,1000000.0,25674000000.0,-115000000.0,,8454000000.0,3655000000.0,0.0,1047000000.0,-397000000.0,,4746000000.0,10275000000.0,,3336000000.0,68000000.0,1047000000.0,1051000000.0,-1000000.0,16000000.0,1086000000.0,-9000000.0,1282000000.0,510000000.0,8044000000.0,308000000.0,129000000.0,-702000000.0,2919000000.0,-401000000.0,374000000.0,,10037000000.0,11000000.0,,,-39000000.0,,1060000000.0,-887000000.0,,-107000000.0,2000000.0,0.0,-130000000.0,4043000000.0,37000000.0,,4000000.0,1769000000,,,,
2010-06-30,38000000.0,17270000000.0,-119000000.0,11459000000.0,368000000.0,,14157000000.0,17705000000.0,24007000000,1501000000,,25616000000.0,821000000.0,187000000.0,44254000000.0,61524000000.0,1070000000.0,822000000,821000000.0,171000000.0,2603000000.0,5101000000.0,18987000000.0,35872000000.0,0.0,25672000000.0,-171000000.0,,9454000000.0,3633000000.0,-270000000.0,1107000000.0,-483000000.0,1359000000.0,5020000000.0,10389000000.0,0.61,3519000000.0,-114000000.0,1107000000.0,1111000000.0,-1750000000.0,16000000.0,1047000000.0,-16000000.0,1366000000.0,544000000.0,8248000000.0,48000000.0,136000000.0,-109000000.0,2507000000.0,-465000000.0,385000000.0,,9949000000.0,-1503000000.0,,,60000000.0,0.6,652000000.0,,1369000000.0,-553000000.0,-22000000.0,0.0,-133000000.0,3867000000.0,38000000.0,,4000000.0,1870000000,,,,
2010-09-30,37000000.0,17339000000.0,-119000000.0,11674000000.0,370000000.0,3537000000.0,13367000000.0,18396000000.0,23711000000,1478000000,,25041000000.0,809000000.0,779000000.0,44374000000.0,61713000000.0,1061000000.0,815000000,809000000.0,181000000.0,2664000000.0,5111000000.0,18696000000.0,36637000000.0,139000000.0,25673000000.0,174000000.0,,8653000000.0,3653000000.0,-274000000.0,979000000.0,-508000000.0,1360000000.0,5015000000.0,10585000000.0,0.59,3537000000.0,-196000000.0,979000000.0,983000000.0,-351000000.0,16000000.0,1107000000.0,-133000000.0,1341000000.0,526000000.0,8356000000.0,-10000000.0,138000000.0,-912000000.0,2488000000.0,-513000000.0,469000000.0,,9876000000.0,1500000000.0,0.0,,-128000000.0,0.59,1292000000.0,0.0,1368000000.0,14000000.0,63000000.0,0.0,-133000000.0,4162000000.0,37000000.0,,4000000.0,1849000000,,,,
