date,quarterlyEbitda,quarterlyPurchaseOfInvestment,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,quarterlyInvestingCashFlow,quarterlyNetIncomeCommonStockholders,quarterlyDilutedEPS,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,quarterlyGrossPPE,quarterlyCashDividendsPaid,quarterlyRepurchaseOfCapitalStock,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyRetainedEarnings,quarterlyNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyStockholdersEquity,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyNetOtherInvestingChanges,quarterlyLongTermDebt,quarterlyOperatingExpense,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlySellingGeneralAndAdministration,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCommonStockIssuance,quarterlyInterestExpense,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyCapitalExpenditure,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyNetOtherFinancingCharges,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyInvestmentsAndAdvances,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyBasicEPS,quarterlyBasicAverageShares,quarterlyTaxProvision,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyOtherIntangibleAssets,quarterlyFreeCashFlow,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlySaleOfInvestment,quarterlyDepreciationAndAmortization,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyDilutedAverageShares,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyStockBasedCompensation,quarterlyResearchAndDevelopment,quarterlyChangeInInventory,quarterlyIncomeTaxPayable
2008-03-31,-187000000,,217000000,4711000000,2735000000.0,2438000000.0,,1725000000.0,-537000000,-4.45,21647000000.0,,12631000000.0,,,8263000000.0,5889000000.0,-387000000.0,2596000000.0,-4000000.0,241000000.0,2166000000.0,2283000000.0,,1976000000.0,938000000.0,17000000.0,6198000000.0,2518000000.0,3741000000.0,978000000.0,-537000000,-537000000,2009000000.0,0.0,-203000000.0,13384000000.0,,135000000.0,-466000000.0,706000000.0,-101000000.0,1438000000.0,-1385000000.0,-263000000.0,627000000.0,-19000000.0,239000000.0,109000000.0,-80000000.0,1179000000.0,-4.45,121100000.0,-3000000.0,,-542000000.0,11246000000.0,1752000000.0,486000000.0,,17924000000.0,23813000000.0,2848000000.0,-181000000.0,2438000000.0,2924000000.0,1809000000.0,220000000.0,849000000.0,129000000.0,121100000.0,1000000.0,1259000000.0,,,,
2008-06-30,-2417000000,,181000000,5371000000,3091000000.0,2899000000.0,,472000000.0,-2729000000,-21.47,21906000000.0,,12493000000.0,,,8703000000.0,6181000000.0,-3116000000.0,2635000000.0,-28000000.0,258000000.0,-570000000.0,0.0,,2280000000.0,905000000.0,62000000.0,6143000000.0,2910000000.0,4136000000.0,926000000.0,-2729000000,-2729000000,2219000000.0,0.0,-468000000.0,13203000000.0,,126000000.0,-228000000.0,694000000.0,-131000000.0,1368000000.0,-1548000000.0,253000000.0,529000000.0,-2249000000.0,257000000.0,101000000.0,217000000.0,461000000.0,-21.47,127100000.0,-29000000.0,,-2759000000.0,10945000000.0,1957000000.0,0.0,,15155000000.0,21336000000.0,2741000000.0,86000000.0,2899000000.0,2899000000.0,527000000.0,216000000.0,893000000.0,114000000.0,127100000.0,1000000.0,2438000000.0,,,,
2008-09-30,-419000000,,174000000,5565000000,2783000000.0,2931000000.0,,379000000.0,-779000000,-6.13,22013000000.0,-9000000.0,12321000000.0,-2000000.0,,7553000000.0,5970000000.0,-3896000000.0,3734000000.0,3000000.0,-116000000.0,-1282000000.0,0.0,,2782000000.0,900000000.0,-55000000.0,6145000000.0,2609000000.0,3632000000.0,1020000000.0,-779000000,-779000000,2100000000.0,354000000.0,-212000000.0,14460000000.0,,125000000.0,40000000.0,749000000.0,-103000000.0,1280000000.0,-1658000000.0,1000000.0,660000000.0,-177000000.0,283000000.0,92000000.0,-387000000.0,32000000.0,-6.13,127300000.0,2000000.0,,-778000000.0,10663000000.0,1331000000.0,0.0,,14761000000.0,20731000000.0,2726000000.0,-490000000.0,2931000000.0,2931000000.0,508000000.0,234000000.0,821000000.0,102000000.0,127300000.0,1000000.0,2899000000.0,,,,
2008-12-31,-927000000,,-75000000,4547000000,2391000000.0,2039000000.0,,145000000.0,-1303000000,,21926000000.0,485000000.0,12134000000.0,0.0,,7281000000.0,4861000000.0,-5199000000.0,3855000000.0,3000000.0,-629000000.0,-2465000000.0,0.0,,2156000000.0,868000000.0,509000000.0,6007000000.0,2466000000.0,2944000000.0,980000000.0,-1303000000,-1303000000,1941000000.0,953000000.0,-36000000.0,14645000000.0,,111000000.0,-48000000.0,782000000.0,-140000000.0,1514000000.0,-1822000000.0,46000000.0,799000000.0,-498000000.0,237000000.0,81000000.0,-989000000.0,-892000000.0,,,5000000.0,,-1300000000.0,10312000000.0,828000000.0,0.0,,14600000000.0,19461000000.0,2693000000.0,-1129000000.0,2039000000.0,2039000000.0,-549000000.0,262000000.0,829000000.0,93000000.0,,1000000.0,2931000000.0,,,,
2009-03-31,-45000000,,455000000,3691000000,2636000000.0,2457000000.0,,65000000.0,-382000000,-2.64,21756000000.0,160000000.0,12027000000.0,0.0,,7205000000.0,4857000000.0,-5690000000.0,3958000000.0,,296000000.0,-2655000000.0,,,1055000000.0,872000000.0,0.0,5736000000.0,2181000000.0,3139000000.0,1113000000.0,-382000000,-382000000,1710000000.0,564000000.0,-286000000.0,14551000000.0,63000000.0,134000000.0,-73000000.0,818000000.0,-79000000.0,1526000000.0,-1950000000.0,16000000.0,696000000.0,-125000000.0,228000000.0,77000000.0,426000000.0,418000000.0,-2.64,144700000.0,-29000000.0,,-412000000.0,10077000000.0,1433000000.0,,,14244000000.0,19101000000.0,2564000000.0,347000000.0,2457000000.0,2457000000.0,111000000.0,233000000.0,784000000.0,91000000.0,144700000.0,2000000.0,2039000000.0,,,,
2009-06-30,371000000,,831000000,4018000000,3085000000.0,2566000000.0,,-74000000.0,28000000,0.19,21435000000.0,0.0,12039000000.0,0.0,,7100000000.0,4754000000.0,-5662000000.0,3992000000.0,,58000000.0,-2629000000.0,,,933000000.0,821000000.0,1000000.0,5604000000.0,2254000000.0,3269000000.0,1141000000.0,28000000,28000000,1810000000.0,185000000.0,-213000000.0,14335000000.0,0.0,135000000.0,-213000000.0,846000000.0,-91000000.0,1523000000.0,-2096000000.0,3000000.0,582000000.0,-53000000.0,228000000.0,79000000.0,396000000.0,109000000.0,0.19,145100000.0,-13000000.0,,14000000.0,9943000000.0,1208000000.0,,,14052000000.0,18806000000.0,2507000000.0,305000000.0,2566000000.0,2566000000.0,3000000.0,222000000.0,791000000.0,89000000.0,145100000.0,2000000.0,2457000000.0,,,,
2009-09-30,304000000,,759000000,4433000000,3092000000.0,2525000000.0,,-43000000.0,-57000000,-0.39,20992000000.0,0.0,11974000000.0,0.0,,6637000000.0,4526000000.0,-5719000000.0,3910000000.0,,-150000000.0,-2645000000.0,,,1341000000.0,851000000.0,-55000000.0,5767000000.0,2333000000.0,3103000000.0,1082000000.0,-57000000,-57000000,1874000000.0,62000000.0,-269000000.0,14355000000.0,27000000.0,146000000.0,-54000000.0,651000000.0,-60000000.0,1527000000.0,-2242000000.0,1000000.0,576000000.0,-53000000.0,216000000.0,90000000.0,56000000.0,-41000000.0,-0.39,145600000.0,-4000000.0,,-62000000.0,9732000000.0,1048000000.0,,,13821000000.0,18347000000.0,2472000000.0,-4000000.0,2525000000.0,2525000000.0,0.0,220000000.0,807000000.0,99000000.0,145600000.0,2000000.0,2566000000.0,,,,
2009-12-31,177000000,,670000000,4193000000,67000000.0,3042000000.0,,-28000000.0,-240000000,,21495000000.0,52000000.0,12195000000.0,0.0,,6473000000.0,5105000000.0,-5956000000.0,3877000000.0,,-337000000.0,-2811000000.0,,,4126000000.0,701000000.0,107000000.0,6378000000.0,-603000000.0,3007000000.0,1094000000.0,-240000000,-244000000,-1087000000.0,303000000.0,-213000000.0,15022000000.0,132000000.0,162000000.0,457000000.0,545000000.0,-87000000.0,1196000000.0,-2355000000.0,-46000000.0,551000000.0,-106000000.0,197000000.0,88000000.0,88000000.0,517000000.0,,,29000000.0,,-212000000.0,9840000000.0,991000000.0,,,13579000000.0,18684000000.0,2455000000.0,1000000.0,3042000000.0,3042000000.0,10000000.0,227000000.0,803000000.0,35000000.0,,2000000.0,2525000000.0,,,,
2010-03-31,309000000,,705000000,4241000000,3026000000.0,3516000000.0,,-76000000.0,-82000000,-0.49,22839000000.0,511000000.0,12255000000.0,,,7539000000.0,6520000000.0,-6038000000.0,3496000000.0,,-160000000.0,-2887000000.0,,968000000.0,1215000000.0,717000000.0,-39000000.0,7153000000.0,2321000000.0,3837000000.0,1096000000.0,-82000000,-83000000,1900000000.0,302000000.0,-1238000000.0,15300000000.0,0.0,178000000.0,68000000.0,579000000.0,-51000000.0,1184000000.0,-2541000000.0,-3000000.0,539000000.0,6000000.0,188000000.0,95000000.0,482000000.0,474000000.0,-0.49,167400000.0,1000000.0,,-82000000.0,9714000000.0,1026000000.0,,,13432000000.0,19952000000.0,2439000000.0,431000000.0,3516000000.0,3516000000.0,10000000.0,213000000.0,887000000.0,40000000.0,167400000.0,2000000.0,3042000000.0,,,,
2010-06-30,657000000,,1184000000,5161000000,3723000000.0,4906000000.0,,-19000000.0,273000000,1.29,22890000000.0,275000000.0,12318000000.0,,,8573000000.0,6983000000.0,-5765000000.0,3471000000.0,,21000000.0,-2756000000.0,,,1438000000.0,817000000.0,21000000.0,6281000000.0,2539000000.0,4045000000.0,1074000000.0,273000000,273000000,2085000000.0,275000000.0,-155000000.0,14317000000.0,0.0,171000000.0,535000000.0,1415000000.0,-73000000.0,1035000000.0,-2715000000.0,4000000.0,537000000.0,-103000000.0,280000000.0,97000000.0,874000000.0,1390000000.0,1.62,168000000.0,-2000000.0,,271000000.0,9603000000.0,906000000.0,,,13151000000.0,20134000000.0,2416000000.0,801000000.0,4906000000.0,4906000000.0,33000000.0,215000000.0,926000000.0,-109000000.0,235000000.0,2000000.0,3516000000.0,,,,
2010-09-30,779000000,,1242000000,5394000000,2956000000.0,4938000000.0,,-57000000.0,387000000,1.75,22261000000.0,-816000000.0,12364000000.0,,,8256000000.0,7070000000.0,-5377000000.0,3452000000.0,,628000000.0,-2206000000.0,,,2438000000.0,918000000.0,74000000.0,6025000000.0,1714000000.0,3667000000.0,1091000000.0,387000000,387000000,1246000000.0,269000000.0,-337000000.0,14005000000.0,0.0,169000000.0,-356000000.0,1449000000.0,-88000000.0,994000000.0,-2874000000.0,-19000000.0,583000000.0,-48000000.0,286000000.0,101000000.0,445000000.0,32000000.0,2.3,168200000.0,0.0,,386000000.0,9490000000.0,872000000.0,,,12985000000.0,20055000000.0,2400000000.0,357000000.0,4938000000.0,4938000000.0,,224000000.0,889000000.0,48000000.0,235400000.0,2000000.0,4906000000.0,,,,
2010-12-31,387000000,,2128000000,8433000000,7443000000.0,8069000000.0,,3472000000.0,-325000000,,37871000000.0,260000000.0,20259000000.0,,,12645000000.0,12045000000.0,-5703000000.0,4650000000.0,,-198000000.0,1727000000.0,4523000000.0,,990000000.0,1470000000.0,3667000000.0,11434000000.0,5315000000.0,5580000000.0,2704000000.0,-325000000,-325000000,2409000000.0,0.0,-777000000.0,25226000000.0,0.0,285000000.0,-447000000.0,2411000000.0,-159000000.0,1065000000.0,-3314000000.0,221000000.0,1585000000.0,-482000000.0,466000000.0,103000000.0,106000000.0,3131000000.0,,,1000000.0,,-325000000.0,16945000000.0,1127000000.0,611000000.0,,27553000000.0,39598000000.0,4917000000.0,-53000000.0,8069000000.0,8680000000.0,,427000000.0,1805000000.0,387000000.0,,3000000.0,4938000000.0,,,,
2011-03-31,425000000,-109000000.0,111000000,8202000000,3792000000.0,8165000000.0,,-320000000.0,-213000000,-0.65,38640000000.0,1266000000.0,20425000000.0,,,13874000000.0,13148000000.0,-5916000000.0,4654000000.0,,-436000000.0,1912000000.0,4523000000.0,,4410000000.0,1208000000.0,-7000000.0,11115000000.0,3681000000.0,6889000000.0,2615000000.0,-213000000,-213000000,2156000000.0,0.0,-653000000.0,24766000000.0,,248000000.0,-589000000.0,2319000000.0,-243000000.0,1085000000.0,-3593000000.0,32000000.0,1549000000.0,-78000000.0,619000000.0,98000000.0,1005000000.0,96000000.0,-0.65,328000000.0,2000000.0,,-211000000.0,16832000000.0,1413000000.0,722000000.0,,27404000000.0,40552000000.0,4866000000.0,762000000.0,8165000000.0,8887000000.0,,388000000.0,1897000000.0,756000000.0,328000000.0,3000000.0,8069000000.0,,,,
2011-06-30,1169000000,,954000000,9809000000,5384000000.0,7519000000.0,,-509000000.0,538000000,1.39,37752000000.0,-1208000000.0,20610000000.0,,,12762000000.0,12391000000.0,-5378000000.0,3355000000.0,,1157000000.0,1942000000.0,4523000000.0,1863000000.0,4425000000.0,1229000000.0,-83000000.0,11101000000.0,4430000000.0,6988000000.0,4105000000.0,538000000,538000000,2906000000.0,0.0,-1000000000.0,24990000000.0,,242000000.0,-890000000.0,1389000000.0,-107000000.0,1174000000.0,-3920000000.0,0.0,1618000000.0,-175000000.0,508000000.0,101000000.0,753000000.0,-646000000.0,1.63,330000000.0,4000000.0,,542000000.0,16690000000.0,1019000000.0,1060000000.0,,27303000000.0,39694000000.0,4815000000.0,646000000.0,7519000000.0,8579000000.0,,385000000.0,1999000000.0,242000000.0,400000000.0,3000000.0,8165000000.0,,,,
2011-09-30,1271000000,,1055000000,10171000000,5003000000.0,6984000000.0,-201000000.0,-453000000.0,653000000,1.69,36742000000.0,1017000000.0,20798000000.0,,,11898000000.0,11986000000.0,-4725000000.0,5054000000.0,,-639000000.0,2312000000.0,4523000000.0,1720000000.0,5168000000.0,1404000000.0,-35000000.0,10873000000.0,3948000000.0,6268000000.0,2510000000.0,653000000,653000000,2397000000.0,0.0,-471000000.0,24844000000.0,,227000000.0,-467000000.0,1201000000.0,-160000000.0,1132000000.0,-4249000000.0,4000000.0,1641000000.0,-184000000.0,628000000.0,92000000.0,385000000.0,-535000000.0,1.97,330000000.0,7000000.0,,660000000.0,16549000000.0,1079000000.0,1373000000.0,,27068000000.0,39054000000.0,4772000000.0,225000000.0,6984000000.0,8357000000.0,,384000000.0,1808000000.0,-45000000.0,392000000.0,3000000.0,7519000000.0,,,,
2011-12-31,430000000,,294000000,8928000000,4087000000.0,6246000000.0,176000000.0,-517000000.0,-138000000,,36182000000.0,-189000000.0,20989000000.0,,,11394000000.0,10997000000.0,-4863000000.0,3253000000.0,,-9000000.0,1806000000.0,4523000000.0,1365000000.0,4841000000.0,1509000000.0,-199000000.0,10496000000.0,3793000000.0,2405000000.0,4239000000.0,-138000000,-138000000,2243000000.0,0.0,-493000000.0,24788000000.0,,186000000.0,-486000000.0,1186000000.0,-190000000.0,1299000000.0,-4570000000.0,-29000000.0,1603000000.0,-235000000.0,615000000.0,,265000000.0,-738000000.0,,,-8000000.0,,-146000000.0,16419000000.0,4171000000.0,1516000000.0,,26991000000.0,37988000000.0,4750000000.0,75000000.0,6246000000.0,7762000000.0,,390000000.0,1998000000.0,-417000000.0,,3000000.0,6984000000.0,,,,
2012-03-31,149000000,,-107000000,8602000000,4246000000.0,5606000000.0,230000000.0,-362000000.0,-448000000,-1.36,36689000000.0,-413000000.0,21237000000.0,,,12486000000.0,11261000000.0,-5311000000.0,4626000000.0,,227000000.0,1510000000.0,4523000000.0,1908000000.0,4356000000.0,1139000000.0,-2000000.0,10408000000.0,4353000000.0,7040000000.0,2413000000.0,-448000000,-448000000,2850000000.0,0.0,-502000000.0,24203000000.0,,216000000.0,-402000000.0,1013000000.0,-301000000.0,1259000000.0,-4793000000.0,14000000.0,1596000000.0,-137000000.0,645000000.0,,124000000.0,-640000000.0,-1.36,330000000.0,1000000.0,,-447000000.0,16444000000.0,947000000.0,1667000000.0,,26938000000.0,38199000000.0,4712000000.0,-177000000.0,5606000000.0,7273000000.0,,380000000.0,2220000000.0,-280000000.0,330000000.0,3000000.0,6246000000.0,,,,
2012-06-30,922000000,,781000000,9939000000,4953000000.0,6086000000.0,-77000000.0,-213000000.0,339000000,0.89,37059000000.0,532000000.0,21698000000.0,,,13312000000.0,11708000000.0,-4972000000.0,2872000000.0,,239000000.0,1635000000.0,4523000000.0,1830000000.0,4986000000.0,1230000000.0,-3000000.0,10128000000.0,4172000000.0,7193000000.0,3963000000.0,339000000,339000000,2620000000.0,0.0,-258000000.0,23747000000.0,,204000000.0,-266000000.0,1349000000.0,-318000000.0,1205000000.0,-5121000000.0,-8000000.0,1646000000.0,-244000000.0,611000000.0,,959000000.0,480000000.0,1.02,331000000.0,1000000.0,,340000000.0,16577000000.0,1256000000.0,1618000000.0,,26986000000.0,38694000000.0,4681000000.0,641000000.0,6086000000.0,7704000000.0,,378000000.0,2165000000.0,-499000000.0,393000000.0,3000000.0,5606000000.0,,,,
2012-09-30,587000000,74000000.0,714000000,9909000000,4902000000.0,5129000000.0,16000000.0,-230000000.0,6000000,0.02,36078000000.0,-58000000.0,22236000000.0,,,13057000000.0,10774000000.0,-4965000000.0,2839000000.0,,-632000000.0,1827000000.0,4523000000.0,1874000000.0,5007000000.0,1328000000.0,103000000.0,9592000000.0,4188000000.0,6254000000.0,3864000000.0,6000000,6000000,2639000000.0,0.0,-487000000.0,23021000000.0,,193000000.0,-489000000.0,1704000000.0,-408000000.0,1148000000.0,-5426000000.0,-2000000.0,1649000000.0,-510000000.0,675000000.0,,-238000000.0,-957000000.0,0.02,331000000.0,9000000.0,,15000000.0,16810000000.0,1463000000.0,1551000000.0,,27131000000.0,37905000000.0,4650000000.0,-646000000.0,5129000000.0,6680000000.0,,379000000.0,2188000000.0,-319000000.0,332000000.0,3000000.0,6086000000.0,,,,
2012-12-31,-439000000,-223000000.0,-26000000,8702000000,1502000000.0,4770000000.0,116000000.0,-1152000000.0,-620000000,-1.87,37147000000.0,199000000.0,23011000000.0,,,12818000000.0,10049000000.0,-5586000000.0,4293000000.0,,15000000.0,481000000.0,4523000000.0,1338000000.0,7200000000.0,1763000000.0,23000000.0,10440000000.0,1528000000.0,5724000000.0,2247000000.0,-620000000,-620000000,314000000.0,0.0,-270000000.0,24329000000.0,,193000000.0,703000000.0,1812000000.0,-989000000.0,1167000000.0,-5719000000.0,-75000000.0,1543000000.0,-420000000.0,695000000.0,,90000000.0,-359000000.0,-1.87,331000000.0,-12000000.0,,-632000000.0,17292000000.0,1085000000.0,1773000000.0,,27579000000.0,37628000000.0,4597000000.0,-899000000.0,4770000000.0,6543000000.0,,385000000.0,2312000000.0,-1046000000.0,331000000.0,3000000.0,5129000000.0,,,,
2013-03-31,-236000000,-77000000.0,-172000000,8721000000,1373000000.0,3538000000.0,,-431000000.0,-417000000,-1.26,36748000000.0,,23489000000.0,,,12892000000.0,9148000000.0,-6003000000.0,4243000000.0,,,94000000.0,4523000000.0,1679000000.0,7348000000.0,1455000000.0,12000000.0,10182000000.0,1545000000.0,6945000000.0,2164000000.0,-417000000,-417000000,328000000.0,0.0,-1270000000.0,23856000000.0,,190000000.0,-1194000000.0,1079000000.0,-375000000.0,1173000000.0,-6052000000.0,-33000000.0,1485000000.0,-69000000.0,690000000.0,,393000000.0,-1232000000.0,-1.26,332000000.0,-9000000.0,,-426000000.0,17437000000.0,999000000.0,1852000000.0,,27694000000.0,36842000000.0,4561000000.0,18000000.0,3538000000.0,5390000000.0,,,2293000000.0,-1027000000.0,332000000.0,3000000.0,4770000000.0,,,,
2013-06-30,653000000,36000000.0,822000000,10001000000,2483000000.0,4143000000.0,,-402000000.0,468000000,1.21,36251000000.0,,24006000000.0,,,12927000000.0,9621000000.0,-5534000000.0,4082000000.0,,,1217000000.0,4523000000.0,1732000000.0,7518000000.0,1480000000.0,0.0,10214000000.0,1661000000.0,7144000000.0,2183000000.0,469000000,469000000,347000000.0,0.0,-540000000.0,23324000000.0,,182000000.0,-141000000.0,909000000.0,-446000000.0,1217000000.0,-6422000000.0,-12000000.0,1542000000.0,-175000000.0,555000000.0,,1148000000.0,605000000.0,1.37,341000000.0,2000000.0,,471000000.0,17584000000.0,977000000.0,1821000000.0,,27847000000.0,37468000000.0,4523000000.0,702000000.0,4143000000.0,5964000000.0,,,2298000000.0,-569000000.0,394000000.0,4000000.0,3538000000.0,,,,
2013-09-30,565000000,19000000.0,719000000,10228000000,2458000000.0,3935000000.0,,-466000000.0,378000000,0.98,35532000000.0,,24423000000.0,,,12604000000.0,9389000000.0,-5155000000.0,3944000000.0,,,1728000000.0,4523000000.0,1693000000.0,7770000000.0,1844000000.0,45000000.0,10204000000.0,1739000000.0,6501000000.0,1970000000.0,379000000,379000000,377000000.0,0.0,-253000000.0,22928000000.0,,183000000.0,21000000.0,957000000.0,-578000000.0,1095000000.0,-6657000000.0,-25000000.0,1573000000.0,-159000000.0,646000000.0,,237000000.0,-208000000.0,1.06,357000000.0,3000000.0,,382000000.0,17766000000.0,1059000000.0,1801000000.0,,27871000000.0,37260000000.0,4487000000.0,-341000000.0,3935000000.0,5736000000.0,,,2126000000.0,-493000000.0,395000000.0,4000000.0,4143000000.0,,,,
2013-12-31,291000000,-98000000.0,400000000,9329000000,2040000000.0,3220000000.0,,-723000000.0,140000000,0.37,33828000000.0,,24976000000.0,,,12107000000.0,8702000000.0,-5015000000.0,3873000000.0,,,2984000000.0,4523000000.0,1503000000.0,7289000000.0,1696000000.0,53000000.0,10171000000.0,1640000000.0,5774000000.0,1909000000.0,140000000,140000000,338000000.0,0.0,-256000000.0,21721000000.0,,179000000.0,342000000.0,1368000000.0,-765000000.0,1104000000.0,-6929000000.0,-32000000.0,1662000000.0,-114000000.0,667000000.0,,-334000000.0,-715000000.0,0.39,361000000.0,-28000000.0,,112000000.0,18047000000.0,1065000000.0,1901000000.0,,28110000000.0,36812000000.0,4436000000.0,-1099000000.0,3220000000.0,5121000000.0,,,2087000000.0,608000000.0,390000000.0,4000000.0,3935000000.0,,,,
2014-03-31,-433000000,-111000000.0,-297000000,8696000000,1404000000.0,3009000000.0,,-427000000.0,-609000000,-1.654891,34606000000.0,,25634000000.0,,,13091000000.0,8788000000.0,-5624000000.0,3875000000.0,,,2579000000.0,4523000000.0,1609000000.0,7292000000.0,1363000000.0,13000000.0,10098000000.0,1701000000.0,7122000000.0,1871000000.0,-609000000,-609000000,318000000.0,0.0,-637000000.0,21515000000.0,,173000000.0,-478000000.0,1178000000.0,-364000000.0,1088000000.0,-7250000000.0,12000000.0,1608000000.0,-141000000.0,641000000.0,,694000000.0,-211000000.0,-1.654891,368000000.0,3000000.0,,-606000000.0,18384000000.0,984000000.0,2015000000.0,,28397000000.0,37185000000.0,4402000000.0,330000000.0,3009000000.0,5024000000.0,,,2332000000.0,580000000.0,368000000.0,4000000.0,3220000000.0,,,,
2014-06-30,964000000,-363000000.0,1075000000,10329000000,2773000000.0,3424000000.0,,-905000000.0,788000000,2.01,35100000000.0,,26377000000.0,,,13334000000.0,9619000000.0,-4835000000.0,3961000000.0,,,3347000000.0,4523000000.0,1665000000.0,7556000000.0,1460000000.0,39000000.0,10354000000.0,1698000000.0,7174000000.0,1897000000.0,789000000,789000000,346000000.0,0.0,-333000000.0,21766000000.0,,173000000.0,-144000000.0,1168000000.0,-589000000.0,1076000000.0,-7520000000.0,-59000000.0,1576000000.0,-115000000.0,685000000.0,,1464000000.0,415000000.0,2.11,373000000.0,2000000.0,,791000000.0,18857000000.0,993000000.0,2372000000.0,,28828000000.0,38447000000.0,4372000000.0,875000000.0,3424000000.0,5796000000.0,,,2441000000.0,589000000.0,396000000.0,4000000.0,3009000000.0,,,,
2014-09-30,1093000000,3000000.0,1234000000,10563000000,2849000000.0,3117000000.0,,-298000000.0,923000000,2.37,34147000000.0,,26699000000.0,,,12864000000.0,9225000000.0,-3911000000.0,3990000000.0,,,3864000000.0,4523000000.0,1559000000.0,7714000000.0,1651000000.0,61000000.0,9988000000.0,1615000000.0,6604000000.0,1867000000.0,924000000,924000000,375000000.0,0.0,-1112000000.0,21283000000.0,,173000000.0,-583000000.0,1340000000.0,-392000000.0,990000000.0,-7756000000.0,-33000000.0,1570000000.0,-149000000.0,700000000.0,,574000000.0,-307000000.0,2.49,370000000.0,-4000000.0,,920000000.0,18943000000.0,1085000000.0,2397000000.0,,28786000000.0,38011000000.0,4330000000.0,182000000.0,3117000000.0,5514000000.0,,,2085000000.0,388000000.0,392000000.0,4000000.0,3424000000.0,,,,
2014-12-31,187000000,-570000000.0,804000000,9313000000,2306000000.0,2002000000.0,,-626000000.0,28000000,0.07,34957000000.0,,27432000000.0,,-92000000.0,12508000000.0,8138000000.0,-3883000000.0,4096000000.0,,,2396000000.0,4523000000.0,1146000000.0,7007000000.0,1818000000.0,-1000000.0,10121000000.0,1502000000.0,5759000000.0,1911000000.0,28000000,28000000,334000000.0,0.0,-548000000.0,22449000000.0,,164000000.0,-391000000.0,1313000000.0,-660000000.0,941000000.0,-7965000000.0,-66000000.0,1591000000.0,-622000000.0,666000000.0,,-98000000.0,-1115000000.0,0.08,372000000.0,-5000000.0,,23000000.0,19467000000.0,1626000000.0,2382000000.0,,29215000000.0,37353000000.0,4284000000.0,-758000000.0,2002000000.0,4384000000.0,,,1882000000.0,-1079000000.0,376000000.0,4000000.0,3117000000.0,,,,
2015-03-31,672000000,-197000000.0,805000000,8608000000,2303000000.0,3352000000.0,,-45000000.0,508000000,1.32,36083000000.0,,28190000000.0,,-195000000.0,13969000000.0,9509000000.0,-3375000000.0,4148000000.0,,,3008000000.0,4523000000.0,1471000000.0,6305000000.0,1597000000.0,19000000.0,9914000000.0,1498000000.0,6991000000.0,1900000000.0,508000000,508000000,312000000.0,0.0,-320000000.0,22114000000.0,,161000000.0,-430000000.0,1700000000.0,-210000000.0,940000000.0,-8328000000.0,-15000000.0,1577000000.0,-138000000.0,631000000.0,,1825000000.0,1350000000.0,1.33,382000000.0,3000000.0,,511000000.0,19862000000.0,1495000000.0,2256000000.0,,29582000000.0,39091000000.0,4257000000.0,1615000000.0,3352000000.0,5608000000.0,326000000.0,,2074000000.0,-977000000.0,384000000.0,4000000.0,2002000000.0,,,,
