date,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyGrossProfit,quarterlySaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOperatingIncome,quarterlyOtherCurrentAssets,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyDilutedAverageShares,quarterlyChangeInWorkingCapital,quarterlyNetOtherInvestingChanges,quarterlyEbitda,quarterlyBasicEPS,quarterlyChangeInInventory,quarterlyChangeInAccountPayable,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyPretaxIncome,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyOperatingExpense,quarterlyRetainedEarnings,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCashItems,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,quarterlyTotalRevenue,quarterlyCapitalExpenditure,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyOperatingCashFlow,quarterlyDilutedEPS,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherCurrentLiabilities,quarterlyInventory,quarterlyAccountsReceivable,quarterlyNetPPE,quarterlyCurrentAccruedExpenses,quarterlyTaxProvision,quarterlyOtherIncomeExpense,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyBasicAverageShares,quarterlyCostOfRevenue,quarterlyCashDividendsPaid,quarterlyDepreciationAndAmortization,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyTotalNonCurrentAssets,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,quarterlyCurrentDebt,quarterlyNetOtherFinancingCharges,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyTotalAssets,quarterlyOtherIntangibleAssets,quarterlyNetIncomeCommonStockholders,quarterlyGoodwill,quarterlyStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance
2017-03-31,5419211000.0,532675000.0,33901000.0,1497409000.0,,21204885000.0,1028093000.0,0.0,,201694000.0,683509869.0,-387509000.0,2079000.0,1478677000.0,0.98662,-6047000.0,-29084000.0,-529408000.0,1983822000.0,1035827000.0,4369417000.0,3988042000.0,469316000.0,674362000.0,,98671000.0,334992000.0,16093573000.0,16835468000.0,,-403698000.0,3558825000.0,-531487000.0,-248495000.0,2478392000.0,674362000.0,674362000.0,763612000.0,0.98662,147765000.0,-136603000.0,166224000.0,64085000.0,1580821000.0,284180000.0,429729000.0,361465000.0,149017000.0,,39835000.0,97601000.0,9756804000.0,32966000.0,683509869.0,2061416000.0,,331948000.0,0.0,1983822000.0,1983822000.0,1886221000.0,33310416000.0,-49660000.0,,1430484000.0,-411811000.0,110902000.0,232125000.0,37298458000.0,31680567000.0,674362000.0,,,,,,
2017-06-30,6182140000.0,532948000.0,3724000.0,1253192000.0,,20773679000.0,758443000.0,0.0,,384174000.0,683506025.0,-316106000.0,-8598000.0,901676000.0,0.48545,-2592000.0,-223403000.0,-158289000.0,1367605000.0,478730000.0,3814174000.0,3329030000.0,494749000.0,1006170000.0,,153602000.0,407898000.0,16362662000.0,16959505000.0,,,3494635000.0,-149691000.0,-259596000.0,2600618000.0,331808000.0,331808000.0,723417000.0,0.48545,139537000.0,-1181345000.0,158839000.0,66677000.0,1481552000.0,273352000.0,495730000.0,146922000.0,-154353000.0,,39737000.0,-616217000.0,9744728000.0,34563000.0,683506025.0,2241443000.0,,318023000.0,0.0,1367605000.0,1367605000.0,1983822000.0,33807311000.0,82390000.0,,1326020000.0,-443007000.0,104923000.0,573726000.0,37136341000.0,32180958000.0,331808000.0,,,,,,
2017-09-30,6182140000.0,533940000.0,18718000.0,1489126000.0,,21110240000.0,1145342000.0,0.0,,284833000.0,683510436.0,-337369000.0,15368000.0,1788107000.0,1.3175,-56561000.0,35287000.0,-549665000.0,2101000000.0,1369324000.0,3724837000.0,4113112000.0,343784000.0,1906695000.0,,112725000.0,339702000.0,17263187000.0,17385403000.0,,,3536444000.0,-565033000.0,-274203000.0,2971040000.0,900525000.0,900525000.0,852167000.0,1.3175,179071000.0,430893000.0,279559000.0,123238000.0,1581066000.0,259737000.0,586138000.0,468799000.0,299375000.0,,39780000.0,733395000.0,9959782000.0,35795000.0,683510436.0,2047318000.0,0.0,324516000.0,0.0,2101000000.0,2101000000.0,1367605000.0,34260315000.0,16741000.0,,1368957000.0,-159482000.0,94267000.0,287134000.0,38373427000.0,32684419000.0,900525000.0,,,,,,
2017-12-31,7513009000.0,538687000.0,,1589543000.0,,22033435000.0,1024030000.0,,,344947000.0,,72740000.0,-3593000.0,1096169000.0,,37567000.0,36847000.0,-734082000.0,2283047000.0,619733000.0,4771880000.0,4574085000.0,565513000.0,,,-115642000.0,481837000.0,17513009000.0,17261555000.0,,,4018329000.0,-730489000.0,-283637000.0,3337825000.0,612615000.0,612615000.0,962686000.0,,193173000.0,-46557000.0,293294000.0,85671000.0,1672595000.0,255050000.0,1186685000.0,7118000.0,-188305000.0,,36754000.0,182047000.0,9810167000.0,36932000.0,,2428786000.0,0.0,327410000.0,0.0,2283047000.0,2283047000.0,2101000000.0,34972359000.0,-91665000.0,,1729182000.0,937607000.0,149026000.0,232197000.0,39546444000.0,33466132000.0,612615000.0,,,,,,
2018-03-31,7513009000.0,540674000.0,,1560431000.0,,22592174000.0,1085172000.0,,,310685000.0,683509869.0,-477063000.0,4758000.0,1375588000.0,0.84919,10179000.0,-244286000.0,-228659000.0,2963862000.0,888672000.0,4968725000.0,5340677000.0,475259000.0,580431000.0,,54840000.0,397731000.0,18093440000.0,17623449000.0,,-681698000.0,3699668000.0,-232762000.0,-293202000.0,3474009000.0,580431000.0,580431000.0,662016000.0,0.84919,219198000.0,247458000.0,320328000.0,75492000.0,1762793000.0,247472000.0,609489000.0,308241000.0,-114716000.0,,53417000.0,680815000.0,10057085000.0,40404000.0,683509869.0,2139237000.0,,327899000.0,0.0,2963862000.0,2963862000.0,2283047000.0,35344937000.0,-77646000.0,-655000.0,1859237000.0,-695590000.0,159017000.0,429254000.0,40685614000.0,33830713000.0,580431000.0,,,,,,
2018-06-30,7997571000.0,547825000.0,4758000.0,1519870000.0,,22748768000.0,1071049000.0,,,271137000.0,683499305.0,-143083000.0,8397000.0,693843000.0,0.26611,10649000.0,-4518000.0,-572915000.0,2832735000.0,234692000.0,4254856000.0,5198520000.0,448821000.0,762317000.0,,127018000.0,363006000.0,18221787000.0,18493912000.0,,,3672234000.0,-581312000.0,-301100000.0,3584833000.0,181886000.0,181886000.0,1291694000.0,0.26611,183557000.0,-849906000.0,311922000.0,64843000.0,1673590000.0,246725000.0,553685000.0,52806000.0,-747513000.0,,128581000.0,-131127000.0,10667678000.0,41281000.0,683499305.0,2152364000.0,,326987000.0,0.0,2832735000.0,2832735000.0,2963862000.0,35772035000.0,99137000.0,0.0,1952177000.0,-338925000.0,132164000.0,710382000.0,40970555000.0,34255597000.0,181886000.0,,,,,,
2018-09-30,7997571000.0,555688000.0,,1497492000.0,,23459124000.0,1125779000.0,,,384482000.0,683506277.0,182400000.0,-11219000.0,1310031000.0,0.82686,-2103000.0,42763000.0,-586872000.0,3619253000.0,863511000.0,4484101000.0,5954364000.0,371713000.0,1327481000.0,,-69927000.0,343835000.0,18786951000.0,18975023000.0,,,3810781000.0,-575653000.0,-309040000.0,3596734000.0,565164000.0,565164000.0,1134313000.0,0.82686,214434000.0,239077000.0,365615000.0,66946000.0,1739377000.0,246648000.0,609295000.0,298347000.0,-129707000.0,,113264000.0,786518000.0,11072057000.0,41783000.0,683506277.0,2313289000.0,0.0,342520000.0,0.0,3619253000.0,3619253000.0,2832735000.0,36291711000.0,-20936000.0,,2087319000.0,939499000.0,104000000.0,558660000.0,42246075000.0,34733454000.0,565164000.0,,,,,,
2018-12-31,4551688000.0,585179000.0,,2420845000.0,,24013430000.0,1893529000.0,,,465993000.0,,-424487000.0,-15014000.0,2471477000.0,,1350000.0,29215000.0,-800841000.0,3029191000.0,1925444000.0,5398632000.0,5602242000.0,527316000.0,,,-828971000.0,410938000.0,19551688000.0,18614798000.0,,-508116000.0,4902411000.0,-793477000.0,-317567000.0,3759058000.0,1507587000.0,1507587000.0,754897000.0,,201154000.0,-544118000.0,477460000.0,65596000.0,1843333000.0,267612000.0,1238595000.0,417857000.0,239907000.0,,261242000.0,-590062000.0,10499595000.0,44587000.0,,2481566000.0,0.0,395135000.0,0.0,3029191000.0,3029191000.0,3619253000.0,37962876000.0,-72234000.0,,2084535000.0,-114885000.0,150898000.0,-38580000.0,43565118000.0,29012460000.0,1507587000.0,,,,,,
2019-03-31,5100783000.0,575588000.0,,1541401000.0,,23114476000.0,1147652000.0,,,427383000.0,683509869.0,-412002000.0,5907000.0,1542365000.0,0.94701,-4976000.0,-328719000.0,-233143000.0,2205083000.0,991200000.0,4874771000.0,4927761000.0,393749000.0,647291000.0,,-31893000.0,359570000.0,20198979000.0,18239705000.0,,,3878504000.0,-228348000.0,-296468000.0,3609360000.0,647291000.0,647291000.0,589840000.0,0.94701,245610000.0,-1180805000.0,521254000.0,70572000.0,1974708000.0,279120000.0,,343909000.0,32069000.0,,315246000.0,-824108000.0,10092398000.0,57053000.0,683509869.0,2337103000.0,0.0,410863000.0,0.0,2205083000.0,2205083000.0,3029191000.0,38385694000.0,98414000.0,-10702000.0,1425232000.0,-1284599000.0,140302000.0,361492000.0,43313455000.0,28940478000.0,647291000.0,,,,,,
2019-06-30,5040452000.0,587095000.0,,1433931000.0,,23391554000.0,880964000.0,,,454105000.0,683509869.0,-57594000.0,1323000.0,1241813000.0,0.66477,-49821000.0,-2962000.0,-689513000.0,2663892000.0,648793000.0,4450522000.0,5227461000.0,552967000.0,1101666000.0,,243696000.0,498977000.0,20593023000.0,18941032000.0,,,3997910000.0,-701761000.0,-303138000.0,3581297000.0,454375000.0,454375000.0,1245527000.0,0.66477,210102000.0,-97205000.0,666901000.0,120393000.0,1964557000.0,283957000.0,,194418000.0,21767000.0,,263861000.0,458809000.0,10788765000.0,60819000.0,683509869.0,2563979000.0,0.0,424538000.0,0.0,2663892000.0,2663892000.0,2205083000.0,38757116000.0,-138705000.0,,1457043000.0,-404228000.0,168482000.0,543766000.0,43984577000.0,30145498000.0,454375000.0,,,,,,
2019-09-30,5040452000.0,605272000.0,,3030881000.0,,24036166000.0,2556204000.0,,,325896000.0,683509869.0,118576000.0,-2027020000.0,2595203000.0,1.76861,25204000.0,-19404000.0,-1153097000.0,2633406000.0,1838628000.0,4355080000.0,5120870000.0,474677000.0,2310526000.0,,-1076120000.0,487827000.0,21801883000.0,19681086000.0,,,5410593000.0,,-305317000.0,3550026000.0,1208860000.0,1208860000.0,1190222000.0,1.76861,215563000.0,-67611000.0,595338000.0,95189000.0,2008771000.0,299955000.0,461940000.0,629768000.0,-477388000.0,,466496000.0,-30486000.0,11480322000.0,63171000.0,683509869.0,2379712000.0,0.0,463962000.0,0.0,2633406000.0,2633406000.0,2663892000.0,40717179000.0,9254000.0,,1536936000.0,-520599000.0,292613000.0,2064145000.0,45838049000.0,31516892000.0,1208860000.0,,,,,,
