date,quarterlyEbitda,quarterlyPurchaseOfInvestment,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyNetIncomeCommonStockholders,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyDilutedAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,quarterlyGrossPPE,quarterlyCurrentAssets,quarterlyCashDividendsPaid,quarterlyRepurchaseOfCapitalStock,quarterlyCurrentLiabilities,quarterlyIncomeTaxPayable,quarterlyRetainedEarnings,quarterlyNonCurrentDeferredRevenue,quarterlyBasicEPS,quarterlyChangeInWorkingCapital,quarterlyStockholdersEquity,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyNetOtherInvestingChanges,quarterlyLongTermDebt,quarterlyOperatingExpense,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCommonStockIssuance,quarterlyInterestExpense,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyTaxProvision,quarterlyBasicAverageShares,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyFreeCashFlow,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlySaleOfInvestment,quarterlyDilutedEPS,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyChangeInInventory,quarterlyStockBasedCompensation,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,quarterlyDepreciationAndAmortization,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables
2016-12-31,14587000000000.0,-222000000000.0,9198000000000.0,30145000000000.0,4601000000000.0,21690000000000.0,29767000000000.0,-4867000000000.0,,74067000000000.0,,248099000000000.0,47701000000000.0,-1920000000000.0,,39762000000000.0,1236000000000.0,77033000000000.0,425000000000.0,,,84163000000000.0,7900000000000.0,428000000000.0,8455000000000.0,11283000000000.0,1660000000000.0,23015000000000.0,12492000000000.0,6403000000000.0,29000000000.0,5971000000000.0,6980000000000.0,4601000000000.0,3056000000000.0,-4178000000000.0,34305000000000.0,6000000000.0,839000000000.0,4774000000000.0,-2593000000000.0,-6236000000000.0,-133869000000000.0,418000000000.0,122000000000.0,745000000000.0,584000000000.0,-259000000000.0,1847000000000.0,8202000000000.0,742000000000.0,1569000000000.0,,-99000000000.0,8549000000000.0,114230000000000.0,0.0,1310000000000.0,2661000000000.0,131642000000000.0,179343000000000.0,1966000000000.0,29767000000000.0,31077000000000.0,,,13518000000000.0,178000000000.0,5040000000000.0,28852000000000.0,,,,,,,
2017-03-31,17713000000000.0,-1000000000.0,13020000000000.0,31022000000000.0,6688000000000.0,22360000000000.0,33699000000000.0,-6540000000000.0,990622166.0,75133000000000.0,,252749000000000.0,54253000000000.0,,,40687000000000.0,,83303000000000.0,484000000000.0,6751.0,,91077000000000.0,9048000000000.0,419000000000.0,8662000000000.0,12567000000000.0,10000000000.0,23069000000000.0,9340000000000.0,5746000000000.0,7000000000.0,4949000000000.0,9376000000000.0,6688000000000.0,2195000000000.0,-1639000000000.0,34446000000000.0,,616000000000.0,4792000000000.0,-2570000000000.0,-6914000000000.0,-137128000000000.0,431000000000.0,-2468000000000.0,780000000000.0,613000000000.0,-512000000000.0,1865000000000.0,13070000000000.0,3960000000000.0,2948000000000.0,990622166.0,,12324000000000.0,115621000000000.0,0.0,1221000000000.0,2619000000000.0,133337000000000.0,187590000000000.0,6156000000000.0,33699000000000.0,34920000000000.0,32000000000.0,6751.0,12398000000000.0,,5040000000000.0,29767000000000.0,,,,,,,
2017-06-30,16522000000000.0,153000000000.0,11100000000000.0,32999000000000.0,5416000000000.0,22394000000000.0,19068000000000.0,-8043000000000.0,,75819000000000.0,,261493000000000.0,42012000000000.0,,,39323000000000.0,,77091000000000.0,381000000000.0,,,84867000000000.0,11158000000000.0,419000000000.0,10605000000000.0,11668000000000.0,66000000000.0,25199000000000.0,11294000000000.0,6020000000000.0,8000000000.0,6097000000000.0,8119000000000.0,5416000000000.0,1440000000000.0,-2748000000000.0,36496000000000.0,,734000000000.0,5644000000000.0,-15784000000000.0,-8196000000000.0,-140119000000000.0,382000000000.0,-6926000000000.0,674000000000.0,1139000000000.0,213000000000.0,1924000000000.0,9190000000000.0,-14637000000000.0,2812000000000.0,,,10931000000000.0,121374000000000.0,0.0,1058000000000.0,2654000000000.0,135831000000000.0,177843000000000.0,994000000000.0,19068000000000.0,20126000000000.0,,,11814000000000.0,,5040000000000.0,33699000000000.0,,,,,,,
2017-09-30,17195000000000.0,108000000000.0,12421000000000.0,32982000000000.0,5852000000000.0,23821000000000.0,27093000000000.0,-6207000000000.0,,79937000000000.0,,266891000000000.0,51450000000000.0,0.0,,43193000000000.0,,82909000000000.0,288000000000.0,,,90714000000000.0,12707000000000.0,421000000000.0,9161000000000.0,13761000000000.0,53000000000.0,25134000000000.0,11400000000000.0,6367000000000.0,6000000000.0,6511000000000.0,8518000000000.0,5852000000000.0,12000000000.0,-2596000000000.0,36744000000000.0,,758000000000.0,5541000000000.0,-327000000000.0,-6466000000000.0,-142977000000000.0,344000000000.0,0.0,921000000000.0,856000000000.0,-592000000000.0,1993000000000.0,14529000000000.0,7995000000000.0,2868000000000.0,,0.0,11386000000000.0,123914000000000.0,0.0,859000000000.0,2607000000000.0,139058000000000.0,190508000000000.0,8063000000000.0,27093000000000.0,27952000000000.0,,,12851000000000.0,,5040000000000.0,19068000000000.0,,,,,,,
2017-12-31,14444000000000.0,-1205000000000.0,8804000000000.0,31253000000000.0,4164000000000.0,21460000000000.0,25145000000000.0,-12217000000000.0,,86354000000000.0,,267251000000000.0,47561000000000.0,-1000000000.0,,45376000000000.0,801000000000.0,85285000000000.0,524000000000.0,,,92467000000000.0,9222000000000.0,659000000000.0,9793000000000.0,12630000000000.0,-51000000000.0,24964000000000.0,12656000000000.0,6667000000000.0,594000000000.0,6043000000000.0,6657000000000.0,4164000000000.0,4416000000000.0,-2306000000000.0,40978000000000.0,50000000000.0,661000000000.0,6704000000000.0,-2371000000000.0,-11716000000000.0,-137379000000000.0,2346000000000.0,-2961000000000.0,933000000000.0,631000000000.0,-491000000000.0,2148000000000.0,12616000000000.0,-1972000000000.0,1330000000000.0,,-243000000000.0,7987000000000.0,129872000000000.0,0.0,1855000000000.0,2871000000000.0,150624000000000.0,198185000000000.0,900000000000.0,25145000000000.0,27000000000000.0,,,15574000000000.0,230000000000.0,5040000000000.0,27093000000000.0,,,,,,,
2018-03-31,16583000000000.0,-27000000000.0,11312000000000.0,32343000000000.0,5734000000000.0,21669000000000.0,28968000000000.0,-6406000000000.0,990622166.0,86459000000000.0,,269365000000000.0,54951000000000.0,,,46641000000000.0,,90630000000000.0,588000000000.0,5788.0,,98493000000000.0,12117000000000.0,650000000000.0,10674000000000.0,13296000000000.0,5000000000.0,24298000000000.0,10357000000000.0,6131000000000.0,25000000000.0,4954000000000.0,7978000000000.0,5734000000000.0,4168000000000.0,-2063000000000.0,39818000000000.0,,678000000000.0,8273000000000.0,625000000000.0,-6965000000000.0,-138564000000000.0,2253000000000.0,-13000000000.0,791000000000.0,630000000000.0,-420000000000.0,2189000000000.0,,3785000000000.0,2554000000000.0,990622166.0,,10532000000000.0,130801000000000.0,,1074000000000.0,3042000000000.0,151649000000000.0,206600000000000.0,2601000000000.0,28968000000000.0,30042000000000.0,538000000000.0,5788.0,14957000000000.0,,5040000000000.0,25145000000000.0,,,,,,,
2018-06-30,12496000000000.0,596000000000.0,7960000000000.0,32025000000000.0,2964000000000.0,19852000000000.0,16826000000000.0,-7794000000000.0,,103643000000000.0,,272159000000000.0,46433000000000.0,,,53717000000000.0,,76985000000000.0,676000000000.0,,,84935000000000.0,15040000000000.0,926000000000.0,12173000000000.0,13713000000000.0,-49000000000.0,34147000000000.0,11892000000000.0,6843000000000.0,275000000000.0,6640000000000.0,4829000000000.0,2964000000000.0,2905000000000.0,-4241000000000.0,49926000000000.0,,881000000000.0,14786000000000.0,-10685000000000.0,-7787000000000.0,-138538000000000.0,2213000000000.0,-10105000000000.0,734000000000.0,876000000000.0,-723000000000.0,2334000000000.0,,-12254000000000.0,1828000000000.0,,,6657000000000.0,133621000000000.0,,1278000000000.0,3138000000000.0,155527000000000.0,201960000000000.0,-1562000000000.0,16826000000000.0,18104000000000.0,,,14451000000000.0,,5040000000000.0,28968000000000.0,,,,,,,
2018-09-30,17085000000000.0,4000000000.0,11293000000000.0,34835000000000.0,5534000000000.0,22680000000000.0,13666000000000.0,-9902000000000.0,,98606000000000.0,,282168000000000.0,46500000000000.0,0.0,,50053000000000.0,,82499000000000.0,721000000000.0,,,90530000000000.0,17519000000000.0,916000000000.0,12155000000000.0,14172000000000.0,-64000000000.0,32506000000000.0,11387000000000.0,6717000000000.0,293000000000.0,5752000000000.0,7880000000000.0,5534000000000.0,4507000000000.0,-10998000000000.0,48553000000000.0,,1060000000000.0,10820000000000.0,-5894000000000.0,-12155000000000.0,-142832000000000.0,2213000000000.0,22000000000.0,912000000000.0,785000000000.0,65000000000.0,2438000000000.0,,-3295000000000.0,2603000000000.0,,0.0,10483000000000.0,139336000000000.0,,1083000000000.0,3426000000000.0,158393000000000.0,204893000000000.0,346000000000.0,13666000000000.0,14749000000000.0,,,14378000000000.0,,4953000000000.0,16826000000000.0,,,,,,,
2018-12-31,14878000000000.0,-910000000000.0,10105000000000.0,31585000000000.0,3570000000000.0,20382000000000.0,17435000000000.0,-10988000000000.0,,88894000000000.0,,280444000000000.0,42843000000000.0,0.0,,46322000000000.0,404000000000.0,91488000000000.0,652000000000.0,,,98739000000000.0,9301000000000.0,1045000000000.0,11203000000000.0,12769000000000.0,-200000000000.0,31405000000000.0,10277000000000.0,6820000000000.0,573000000000.0,5270000000000.0,6024000000000.0,3570000000000.0,3865000000000.0,-9811000000000.0,42572000000000.0,,904000000000.0,9532000000000.0,-2504000000000.0,-7927000000000.0,-137532000000000.0,2153000000000.0,-38000000000.0,1197000000000.0,717000000000.0,-1006000000000.0,2875000000000.0,,3887000000000.0,2381000000000.0,,-188000000000.0,8405000000000.0,142912000000000.0,,1161000000000.0,3987000000000.0,163057000000000.0,205900000000000.0,9452000000000.0,17435000000000.0,18596000000000.0,,,14766000000000.0,321000000000.0,4953000000000.0,13666000000000.0,,,,,,,
2019-03-31,17967000000000.0,-268000000000.0,12570000000000.0,34840000000000.0,6224000000000.0,23298000000000.0,23380000000000.0,-6208000000000.0,990622166.0,93193000000000.0,,286370000000000.0,53871000000000.0,,,51570000000000.0,,97216000000000.0,735000000000.0,6283.0,,105108000000000.0,14676000000000.0,1093000000000.0,11542000000000.0,12161000000000.0,-52000000000.0,30319000000000.0,10728000000000.0,6688000000000.0,563000000000.0,5098000000000.0,8504000000000.0,6224000000000.0,4247000000000.0,-4132000000000.0,41623000000000.0,,996000000000.0,10271000000000.0,-883000000000.0,-5047000000000.0,-140448000000000.0,2063000000000.0,74000000000.0,1292000000000.0,632000000000.0,-521000000000.0,2719000000000.0,,5949000000000.0,2825000000000.0,990622166.0,-1108000000000.0,11329000000000.0,145922000000000.0,,1260000000000.0,4451000000000.0,165240000000000.0,219111000000000.0,7993000000000.0,23380000000000.0,24640000000000.0,,6283.0,17782000000000.0,,4953000000000.0,17439000000000.0,,,,,,,
2019-06-30,16388000000000.0,-546000000000.0,10808000000000.0,34505000000000.0,4854000000000.0,22649000000000.0,17075000000000.0,-10132000000000.0,,107354000000000.0,,290738000000000.0,48748000000000.0,,,52587000000000.0,,85837000000000.0,767000000000.0,,,93949000000000.0,15231000000000.0,1399000000000.0,11856000000000.0,13095000000000.0,-686000000000.0,43669000000000.0,11841000000000.0,6875000000000.0,511000000000.0,6019000000000.0,6994000000000.0,4854000000000.0,2934000000000.0,-2189000000000.0,54767000000000.0,,1054000000000.0,11101000000000.0,-10790000000000.0,-9592000000000.0,-143995000000000.0,2051000000000.0,-8553000000000.0,1261000000000.0,770000000000.0,-606000000000.0,2905000000000.0,,-6260000000000.0,2515000000000.0,,0.0,9509000000000.0,146743000000000.0,,1994000000000.0,4071000000000.0,166951000000000.0,215699000000000.0,5070000000000.0,17075000000000.0,19069000000000.0,,,15647000000000.0,,4953000000000.0,23380000000000.0,,,,,,,
2019-09-30,17237000000000.0,589000000000.0,12033000000000.0,33286000000000.0,5381000000000.0,23665000000000.0,15017000000000.0,-5793000000000.0,,98544000000000.0,,298073000000000.0,45127000000000.0,0.0,,53880000000000.0,,91264000000000.0,817000000000.0,,,99594000000000.0,14380000000000.0,1397000000000.0,9621000000000.0,12899000000000.0,544000000000.0,33807000000000.0,11632000000000.0,6756000000000.0,511000000000.0,5402000000000.0,7702000000000.0,5381000000000.0,5102000000000.0,-9101000000000.0,44664000000000.0,,1169000000000.0,14456000000000.0,-6713000000000.0,-8348000000000.0,-149072000000000.0,1904000000000.0,0.0,1281000000000.0,685000000000.0,-833000000000.0,3256000000000.0,,-1945000000000.0,2574000000000.0,,0.0,10276000000000.0,149001000000000.0,,647000000000.0,4123000000000.0,169863000000000.0,214990000000000.0,2213000000000.0,15017000000000.0,15664000000000.0,,,13717000000000.0,,4953000000000.0,17075000000000.0,,,,,,,
