date,quarterlyOperatingExpense,quarterlyPretaxIncome,quarterlyOtherIntangibleAssets,quarterlyRepaymentOfDebt,quarterlyTaxProvision,quarterlyNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,quarterlyDilutedEPS,quarterlyGrossPPE,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,quarterlyDilutedAverageShares,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyEbitda,quarterlyOtherNonCashItems,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,quarterlyTotalRevenue,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,quarterlyOperatingIncome,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,quarterlyFreeCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherCurrentAssets,quarterlyOtherNonCurrentLiabilities,quarterlyGoodwill,quarterlyEndCashPosition,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyInvestingCashFlow,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyBasicAverageShares,quarterlyBasicEPS,quarterlyChangesInAccountReceivables,quarterlyStockBasedCompensation,quarterlyDepreciationAndAmortization,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,quarterlyResearchAndDevelopment,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyCommonStockIssuance,quarterlyDeferredIncomeTax,quarterlyPurchaseOfBusiness,quarterlyCapitalExpenditure,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable
2016-12-31,32483000000.0,11880000000.0,101411000000.0,,3061000000.0,102223000000.0,43757000000.0,43637000000.0,,0.0,7281000000.0,2223000000.0,10104000000.0,,-61220000000.0,,,,163443000000.0,59089000000.0,,917000000.0,,,339000000.0,14027000000.0,14103000000,,117951000000.0,32502000000.0,,86289000000.0,173164000000.0,120000000.0,168796000000.0,117537000000,,427672000000.0,12135000000,259453000000.0,6663000000,545623000000.0,,8819000000,6663000000,325000000.0,917000000.0,51857000000.0,,211904000000.0,,,20984000000.0,72919000000.0,976000000.0,128706000000.0,44618000000.0,3114000000.0,31932000000.0,11037000000.0,131967000000.0,,,,,,,,,,,,,,,,
2017-03-31,31262000000.0,8239000000.0,153511000000.0,,1649000000.0,116457000000.0,41176000000.0,41176000000.0,,,7045000000.0,3108000000.0,39225000000.0,,,,,1.839459,116457000000.0,,,,1789113135.0,,87989000000.0,,11347000000,,114925000000.0,31597000000.0,,96396000000.0,161669000000.0,,,110862000000,,418594000000.0,8093000000,258065000000.0,3291000000,533519000000.0,,6590000000,3291000000,18066000000.0,47207000000.0,,,201188000000.0,,,22577000000.0,71507000000.0,1362000000.0,109401000000.0,39355000000.0,1888000000.0,33106000000.0,,114462000000.0,1789113135.0,1.839459,,,,,,,,,,,,,,
2017-06-30,31779000000.0,8098000000.0,145758000000.0,,1680000000.0,108899000000.0,51249000000.0,51249000000.0,,,6682000000.0,2696000000.0,37290000000.0,,,,,2.602966,108899000000.0,,,,87046729.0,,79518000000.0,,10794000000,,121879000000.0,31587000000.0,,86938000000.0,162041000000.0,,,114801000000,,401983000000.0,10425000000,248979000000.0,4657000000,523862000000.0,,6418000000,4657000000,17549000000.0,40824000000.0,,,200617000000.0,,,22141000000.0,72597000000.0,738000000.0,110036000000.0,42204000000.0,-61000000.0,30940000000.0,,121217000000.0,87046729.0,2.602966,,,,,,,,,,,,,,
2017-09-30,32133000000.0,40017000000.0,151238000000.0,,6302000000.0,114256000000.0,101139000000.0,101139000000.0,,,6737000000.0,2734000000.0,39081000000.0,,,,,18.136919,114256000000.0,,,,1789113135.0,,84921000000.0,,42751000000,,175187000000.0,31815000000.0,,93220000000.0,160296000000.0,,,114648000000,,391529000000.0,9385000000,253516000000.0,32449000000,566716000000.0,,33715000000,32449000000,18631000000.0,47175000000.0,,,238934000000.0,,,24666000000.0,73130000000.0,1562000000.0,86954000000.0,41518000000.0,31388000000.0,30751000000.0,,113121000000.0,1789113135.0,18.136919,,,,,,,,,,,,,,
2017-12-31,34059000000.0,-7100000000.0,110644000000.0,,1386000000.0,116712000000.0,99104000000.0,96944000000.0,,0.0,13590000000.0,2194000000.0,6187000000.0,,-70232000000.0,,,,186944000000.0,66163000000.0,,1028000000.0,,,3963000000.0,18267000000.0,-4906000000,,181188000000.0,33182000000.0,,105022000000.0,146607000000.0,2160000000.0,201868000000.0,119506000000,,407353000000.0,13077000000,251629000000.0,3040000000,588541000000.0,,-8486000000,3040000000,463000000.0,1028000000.0,43449000000.0,,250291000000.0,,,25481000000.0,72370000000.0,976000000.0,97300000000.0,47136000000.0,-15261000000.0,34840000000.0,6133000000.0,117758000000.0,,,,,,,,,,,,,,,,
2018-03-31,32952000000.0,2081000000.0,,,603000000.0,112193000000.0,94160000000.0,81112000000.0,,,12470000000.0,2592000000.0,45118000000.0,,,,,0.001118,112193000000.0,,,,1789113135.0,,105186000000.0,,4673000000,,173249000000.0,32755000000.0,,119014000000.0,139547000000.0,13048000000.0,,115337000000,,397821000000.0,8412000000,258561000000.0,2000000,571070000000.0,,1478000000,2000000,18781000000.0,33695000000.0,,,225888000000.0,,,25985000000.0,73973000000.0,1358000000.0,92278000000.0,41364000000.0,-4250000000.0,34323000000.0,,105852000000.0,1789113135.0,0.001118,,,,,,,,,,,,,,
2018-06-30,34984000000.0,15358000000.0,,,4581000000.0,116471000000.0,78503000000.0,53876000000.0,,,14302000000.0,2292000000.0,67084000000.0,,,,,4.916402,116471000000.0,,,,1789113135.0,,91253000000.0,,17650000000,,158617000000.0,34379000000.0,,106347000000.0,153672000000.0,24627000000.0,,124708000000,,426115000000.0,10733000000,260019000000.0,8796000000,584732000000.0,,10777000000,8796000000,18407000000.0,33376000000.0,,,238092000000.0,,,27095000000.0,78991000000.0,792000000.0,91207000000.0,45717000000.0,6420000000.0,34612000000.0,,120296000000.0,1789113135.0,4.916402,,,,,,,,,,,,,,
2018-09-30,33313000000.0,7972000000.0,,,1784000000.0,103108000000.0,76554000000.0,54166000000.0,,,12349000000.0,2334000000.0,63729000000.0,,,,,2.623087,103108000000.0,,,,,,98169000000.0,,10306000000,,183060000000.0,33021000000.0,,112106000000.0,145776000000.0,22388000000.0,,118371000000,,397732000000.0,9992000000,257882000000.0,4693000000,580792000000.0,,6188000000,4693000000,19903000000.0,28705000000.0,,,236289000000.0,,,25491000000.0,75066000000.0,1588000000.0,89763000000.0,43305000000.0,-600000000.0,32541000000.0,,117071000000.0,,2.623087,,,,,,,,,,,,,,
2018-12-31,34893000000.0,15368000000.0,105080000000.0,,3671000000.0,108602000000.0,92971000000.0,62047000000.0,,0.0,13674000000.0,2252000000.0,4854000000.0,,-64337000000.0,,,,172939000000.0,65669000000.0,,970000000.0,,,404000000.0,9053000000.0,17620000000,,177607000000.0,35975000000.0,,101464000000.0,139375000000.0,30924000000.0,217802000000.0,126706000000,,398774000000.0,14842000000,240839000000.0,10760000000,576381000000.0,,11697000000,10760000000,390000000.0,970000000.0,40530000000.0,,257053000000.0,,,23501000000.0,76971000000.0,964000000.0,106226000000.0,49735000000.0,2208000000.0,35686000000.0,5886000000.0,114990000000.0,,,,,,,,,,,,,,,,
2019-03-31,33816000000.0,5779000000.0,,,1930000000.0,157553000000.0,93267000000.0,74854000000.0,,,18695000000.0,3470000000.0,49525000000.0,,,,,1.248104,157553000000.0,,,,1789113135.0,,98506000000.0,,9249000000,,172967000000.0,33417000000.0,,124390000000.0,171090000000.0,18413000000.0,,115938000000,,444152000000.0,8978000000,295480000000.0,2233000000,617119000000.0,,3849000000,2233000000,21307000000.0,30014000000.0,,,243150000000.0,,,24181000000.0,73144000000.0,1367000000.0,92610000000.0,42794000000.0,-497000000.0,34212000000.0,,96038000000.0,1789113135.0,1.248104,,,,,,,,,,,,,,
2019-06-30,34695000000.0,10696000000.0,,,2179000000.0,161057000000.0,91812000000.0,70472000000.0,,,20360000000.0,3500000000.0,50629000000.0,,,,,,161057000000.0,,,,,,99808000000.0,,14196000000,,177356000000.0,35094000000.0,,126834000000.0,173457000000.0,21340000000.0,,128433000000,,454657000000.0,13303000000,300291000000.0,6406000000,632013000000.0,,8517000000,6406000000,21884000000.0,30628000000.0,,,253233000000.0,,,26222000000.0,80435000000.0,747000000.0,94855000000.0,47998000000.0,133000000.0,37438000000.0,20387000000.0,102900000000.0,,,,,,,,,,,,,,,,
2019-09-30,35909000000.0,12981000000.0,,,3385000000.0,162223000000.0,112512000000.0,96323000000.0,,,21406000000.0,3488000000.0,42090000000.0,,,,,,162223000000.0,,,,,,100346000000.0,,16469000000,,196936000000.0,35909000000.0,,129563000000.0,173027000000.0,16189000000.0,,129819000000,,442600000000.0,12683000000,302590000000.0,7257000000,639536000000.0,,9596000000,7257000000,23113000000.0,30285000000.0,,,258457000000.0,,,25171000000.0,81227000000.0,1543000000.0,94181000000.0,48592000000.0,2852000000.0,36140000000.0,,103124000000.0,,,,,,,,,,,,,,,,
