date,quarterlyNetIncomeContinuousOperations,quarterlyOperatingCashFlow,quarterlyNetIncome,quarterlyDilutedAverageShares,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyOtherCurrentLiabilities,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyInvestmentsAndAdvances,quarterlyLongTermDebt,quarterlyBasicEPS,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyOtherIncomeExpense,quarterlyCashDividendsPaid,quarterlyOperatingExpense,quarterlyOtherIntangibleAssets,quarterlyDepreciationAndAmortization,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyPurchaseOfInvestment,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,quarterlyFreeCashFlow,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,quarterlyDilutedEPS,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyEbitda,quarterlyEndCashPosition,quarterlyStockBasedCompensation,quarterlyInvestingCashFlow,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,quarterlyChangeInAccountPayable,quarterlyGrossProfit,quarterlyBasicAverageShares,quarterlyCurrentLiabilities,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyOtherNonCashItems,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyNetPPE,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment
2015-12-31,32246000,43691000.0,32246000,,5598000.0,44206000.0,,14867000.0,455939000,50700000.0,464926000.0,269683000.0,,933932000.0,,168465000.0,183669000.0,,-1496000.0,-30770000.0,349379000,875466000.0,32471000.0,199000.0,14378000.0,14378000.0,8780000.0,,2837000.0,2347653000.0,92677000.0,6466000,42311000.0,1642086000.0,348000.0,32246000,2885168000.0,14176000.0,,,,0.0,1881264000.0,171923000.0,1294000.0,7264000.0,-31812000.0,-96800000.0,88958000,14378000.0,2401000.0,-134410000.0,1243082000.0,501000.0,744000.0,-16651000.0,402424000,,403738000.0,50021000,-109373000.0,834000.0,537515000.0,316908000,-241600000.0,1238348000.0,,877817000.0,17775000,804968000.0,-29515000.0,53045000,858363000,96317000.0,-1076296000.0,,
2016-03-31,59363000,120707000.0,59363000,212836000.0,,42838000.0,,0.0,621190000,147398000.0,464926000.0,283848000.0,,953821000.0,0.28,172879000.0,149992000.0,,0.0,-31237000.0,488006000,867813000.0,43467000.0,199000.0,11469000.0,11469000.0,14378000.0,,-16146000.0,2320543000.0,,9068000,52596000.0,1659790000.0,-405000.0,59363000,2815672000.0,88753000.0,,,0.28,-126297000.0,1890677000.0,182670000.0,26933000.0,-2387000.0,13299000.0,-92016000.0,144913000,11469000.0,7779000.0,-22102000.0,1155882000.0,8322000.0,-4866000.0,11162000.0,583162000,210662000.0,440538000.0,92378000,,7779000.0,495129000.0,444539000,-1018200000.0,1219252000.0,,905943000.0,33015000,787767000.0,-31954000.0,95156000,1204352000,,-1102910000.0,,
2016-04-30,59363000,120707000.0,59363000,212836000.0,-2909000.0,42838000.0,,,621190000,147398000.0,464926000.0,283848000.0,,953821000.0,0.28,172879000.0,149992000.0,,,-31237000.0,488006000,867813000.0,43467000.0,199000.0,11469000.0,11469000.0,14378000.0,,-16146000.0,2320543000.0,110470000.0,9068000,52596000.0,1659790000.0,-405000.0,59363000,2815672000.0,96795000.0,,,0.28,-126297000.0,1890677000.0,182670000.0,26933000.0,-2387000.0,13299000.0,-92016000.0,144913000,11469000.0,7779000.0,-22102000.0,1155882000.0,280000.0,-4866000.0,11162000.0,583162000,210662000.0,440538000.0,92378000,-8042000.0,-1154000.0,495129000.0,444539000,-1018200000.0,1219252000.0,,905943000.0,33015000,787767000.0,-23912000.0,95156000,1204352000,-101514000.0,-1102910000.0,,
2016-06-30,51155000,73150000.0,51155000,209014000.0,,43360000.0,,0.0,477955000,160474000.0,464926000.0,293519000.0,,895815000.0,0.25,171284000.0,126733000.0,,0.0,-33372000.0,375635000,862073000.0,32598000.0,199000.0,11592000.0,11592000.0,11469000.0,,-9944000.0,2305588000.0,,7649000,50690000.0,1665070000.0,1907000.0,51155000,2817860000.0,63382000.0,,,0.24,-1000.0,1902564000.0,179268000.0,35877000.0,-1141000.0,-17796000.0,-127628000.0,118672000,11592000.0,3527000.0,-14646000.0,1152790000.0,-5313000.0,3012000.0,-3250000.0,457070000,207211000.0,470101000.0,78425000,,3527000.0,512272000.0,343037000,-317150000.0,1194969000.0,,923726000.0,27270000,778160000.0,-9768000.0,81435000,935025000,,-1124404000.0,,
2016-07-31,51155000,73150000.0,51155000,209014000.0,123000.0,43360000.0,,,477955000,160474000.0,464926000.0,293519000.0,,895815000.0,0.25,171284000.0,126733000.0,,,-33372000.0,375635000,862073000.0,32598000.0,199000.0,11592000.0,11592000.0,11469000.0,,-9944000.0,2305588000.0,130359000.0,7649000,50690000.0,1665070000.0,1907000.0,51155000,2817860000.0,55340000.0,,,0.24,-1000.0,1902564000.0,179268000.0,35877000.0,-1141000.0,-17796000.0,-127628000.0,118672000,11592000.0,3527000.0,-14646000.0,1152790000.0,2729000.0,3012000.0,-3250000.0,457070000,207211000.0,470101000.0,78425000,-2888000.0,454000.0,512272000.0,343037000,-317150000.0,1194969000.0,,923726000.0,27270000,778160000.0,-17810000.0,81435000,935025000,-58381000.0,-1124404000.0,,
2016-09-30,40216000,91152000.0,40216000,208944000.0,,45312000.0,,0.0,476760000,154041000.0,465578000.0,284071000.0,,980177000.0,0.19,173050000.0,131813000.0,,0.0,-33199000.0,375900000,856487000.0,32530000.0,199000.0,7535000.0,7535000.0,11592000.0,,8936000.0,2315470000.0,11654000.0,9440000,51114000.0,1632393000.0,-2443000.0,40216000,2809615000.0,65474000.0,,,0.19,0.0,1932822000.0,181518000.0,29489000.0,2434000.0,9251000.0,-122738000.0,103418000,7535000.0,3699000.0,-20503000.0,1177222000.0,4195000.0,-2023000.0,1166000.0,442031000,207402000.0,347213000.0,61448000,,3699000.0,494145000.0,343370000,-604100000.0,1285180000.0,,930743000.0,21232000,789080000.0,-25678000.0,66131000,918791000,,-1143742000.0,,
2016-12-31,13042000,61035000.0,13042000,209624000.0,-1125000.0,48242000.0,,2435000.0,450462000,64523000.0,465578000.0,271913000.0,3490000.0,946667000.0,0.062575,170391000.0,145854000.0,,-24877000.0,-33265000.0,372210000,835964000.0,32274000.0,199000.0,6410000.0,6410000.0,7535000.0,,9266000.0,2284226000.0,31395000.0,8748000,39133000.0,1550988000.0,412000.0,13042000,2761068000.0,26708000.0,,,0.06,-2000.0,1891487000.0,173102000.0,1691000.0,-13363000.0,187000.0,-83283000.0,58308000,6410000.0,3756000.0,-12796000.0,1210080000.0,6809000.0,2351000.0,-9597000.0,418255000,208422801.0,340624000.0,17286000,2276000.0,164000.0,476842000.0,339936000,-206650000.0,1210364000.0,,910520000.0,4244000,781026000.0,-34327000.0,46045000,868717000,-49364000.0,-1110461000.0,,
2017-03-31,60418000,75994000.0,60418000,210275000.0,,44821000.0,,0.0,607941000,157892000.0,464777000.0,,,881787000.0,0.29,164565000.0,146709000.0,,0.0,-33885000.0,479583000,827409000.0,47188000.0,199000.0,6513000.0,6513000.0,6410000.0,,-14534000.0,2249208000.0,,11625000,41076000.0,1491940000.0,0.0,60418000,2736725000.0,58529000.0,,,0.29,-2151000.0,1888978000.0,184528000.0,32493000.0,2045000.0,-10644000.0,-85184000.0,153890000,6513000.0,5975000.0,28359000.0,1244785000.0,4265000.0,-1401000.0,14998000.0,579708000,209123000.0,352931000.0,95077000,,5975000.0,487517000.0,461270000,-368050000.0,1139009000.0,,937053000.0,34659000,756478000.0,-17465000.0,100125000,1187649000,-104250000.0,-1132500000.0,,
2017-04-30,60418000,75994000.0,60418000,210275000.0,103000.0,44821000.0,,,607941000,157892000.0,464777000.0,283946000.0,,881787000.0,0.29,164565000.0,146709000.0,,28875000.0,-33885000.0,508458000,827409000.0,47188000.0,199000.0,6513000.0,6513000.0,6410000.0,,-14534000.0,2249208000.0,10511000.0,11625000,41076000.0,1491940000.0,,60418000,2736725000.0,58529000.0,,,0.29,-2151000.0,1888978000.0,184528000.0,32493000.0,2045000.0,-10644000.0,-85184000.0,153890000,6513000.0,5975000.0,28359000.0,1244785000.0,4265000.0,-1401000.0,14998000.0,579708000,209123000.0,352931000.0,95077000,-3161000.0,-1135000.0,487517000.0,461270000,-368050000.0,1139009000.0,,937053000.0,34659000,756478000.0,-17465000.0,71250000,1187649000,-104250000.0,-1132500000.0,,
2017-06-30,44740000,84902000.0,44740000,210269000.0,,47775000.0,,0.0,468246000,172323000.0,464777000.0,,,834865000.0,0.21,167928000.0,153260000.0,,1443000.0,-35716000.0,389670000,820993000.0,34128000.0,199000.0,7179000.0,7179000.0,6513000.0,,-4738000.0,2232432000.0,,8436000,35503000.0,1457121000.0,0.0,44740000,2721708000.0,70448000.0,,,0.21,-520000.0,1887185000.0,173538000.0,25730000.0,1283000.0,4208000.0,-76768000.0,109452000,7179000.0,2715000.0,-8506000.0,1264587000.0,4965000.0,-1317000.0,-10495000.0,458393000,209483000.0,358001000.0,66888000,,2715000.0,489276000.0,355542000,-186950000.0,1099120000.0,,946077000.0,22148000,741885000.0,-14454000.0,68723000,926639000,-75730000.0,-1145300000.0,,
2017-07-31,44740000,84902000.0,44740000,210269000.0,666000.0,47775000.0,,,468152000,172323000.0,464777000.0,288439000.0,,834865000.0,0.21,167928000.0,153260000.0,,,-35716000.0,388321000,820993000.0,34128000.0,199000.0,7179000.0,7179000.0,6513000.0,,-4738000.0,2232432000.0,12140000.0,8436000,35503000.0,1457121000.0,,44740000,2721708000.0,70448000.0,,,0.21,-520000.0,1887185000.0,173538000.0,25730000.0,1283000.0,4208000.0,-76768000.0,109452000,7179000.0,2715000.0,-8506000.0,1264587000.0,4965000.0,-1317000.0,-10495000.0,458487000,209483000.0,358001000.0,66888000,-949000.0,-547000.0,489276000.0,354193000,-186950000.0,1099120000.0,,946077000.0,22148000,741885000.0,-14454000.0,70166000,926639000,-75730000.0,-1145300000.0,,
2017-09-30,-33571000,38285000.0,-33571000,209606000.0,-105000.0,49389000.0,,0.0,476170000,211987000.0,464777000.0,294438000.0,,843639000.0,-0.16,171371000.0,125613000.0,,-100549000.0,-35606000.0,409869000,748527000.0,32972000.0,199000.0,7074000.0,7074000.0,7179000.0,,-7185000.0,2158658000.0,12469000.0,8194000,30303000.0,1490705000.0,-100000.0,-33571000,2682679000.0,18991000.0,,,-0.16,0.0,1898963000.0,184076000.0,51138000.0,-21804000.0,-45414000.0,-86102000.0,-15330000,7074000.0,3018000.0,-7812000.0,1191974000.0,11100000.0,-4523000.0,9277000.0,456652000,209606000.0,408532000.0,-56496000,,100408000.0,524021000.0,376897000,-131450000.0,1082173000.0,,876900000.0,-22925000,735927000.0,-19294000.0,46783000,932822000,-30578000.0,-1163036000.0,,
2017-12-31,78533000,86137000.0,78533000,,-1945000.0,51872000.0,,10247000.0,456800000,66051000.0,464777000.0,280050000.0,3434000.0,820141000.0,,172375000.0,82976000.0,,-3581000.0,-35775000.0,366855000,742442000.0,32431000.0,199000.0,5129000.0,5129000.0,7074000.0,,14695000.0,2152533000.0,17794000.0,8302000,17866000.0,1409047000.0,-629000.0,78533000,2659724000.0,62118000.0,,,,0.0,1906979000.0,181388000.0,767000.0,-42830000.0,45542000.0,-84559000.0,84557000,5129000.0,4385000.0,-35365000.0,1250677000.0,-13587000.0,-560000.0,-2940000.0,416823000,,393951000.0,43824000,4727000.0,-33248000.0,507191000.0,334424000,-49450000.0,1015096000.0,,919658000.0,-34709000,732026000.0,-24019000.0,49968000,873623000,-52717000.0,-1174953000.0,,
2018-04-30,51247000,97112000.0,51247000,211311000.0,29087000.0,54316000.0,,361998000.0,625122000,152359000.0,464777000.0,292840000.0,,818141000.0,0.24,173595000.0,96259000.0,,-7675000.0,-36243000.0,500974000,734475000.0,44189000.0,199000.0,34216000.0,34216000.0,5129000.0,,-12072000.0,2137037000.0,11806000.0,10996000,16266000.0,1378726000.0,-1405000.0,51247000,2670257000.0,70562000.0,,,0.24,-2489000.0,1929108000.0,209639000.0,32569000.0,5132000.0,-6319000.0,-79193000.0,124966000,34216000.0,3375000.0,-27429000.0,1291531000.0,-1378000.0,-2325000.0,28540000.0,581331000,210888000.0,373804000.0,69781000,,-353000.0,533220000.0,456785000,-2250000.0,1004922000.0,,953469000.0,18534000,721643000.0,-26550000.0,80357000,1206453000,-40596000.0,-1207465000.0,,
2018-06-30,45442000,,45442000,211507000.0,,59339000.0,,,492051000,159240000.0,464777000.0,307135000.0,,816126000.0,0.22,178242000.0,112543000.0,,-1538000.0,,396167000,728500000.0,,199000.0,29554000.0,29554000.0,,,,2146380000.0,9706000.0,8214000,12768000.0,1419372000.0,,45442000,2717307000.0,,,,0.21,,1943730000.0,242353000.0,55996000.0,,,-82260000.0,93091000,,,,1297935000.0,,,,449232000,211048000.0,411299000.0,49779000,,,570927000.0,361069000,,1008073000.0,,960865000.0,4337000,716254000.0,,53065000,941283000,,-1227476000.0,,
2018-09-30,39630000,83436000.0,39630000,211564000.0,20173000.0,55695000.0,,,483789000,143940000.0,464777000.0,298218000.0,,814090000.0,0.19,183162000.0,103298000.0,,-1256000.0,-37959000.0,385713000,722524000.0,32662000.0,199000.0,49727000.0,49727000.0,29554000.0,,7458000.0,2123502000.0,11286000.0,8180000,12428000.0,1415569000.0,,39630000,2693137000.0,57978000.0,,,0.19,0.0,1969293000.0,246185000.0,38528000.0,-1313000.0,9914000.0,-105740000.0,91968000,49727000.0,1442000.0,-24367000.0,1277568000.0,1015000.0,-3222000.0,414000.0,439660000,211082000.0,401411000.0,51126000,,-549000.0,569635000.0,353051000,-1250000.0,1014158000.0,,962536000.0,11496000,720197000.0,-25458000.0,53947000,923449000,-38896000.0,-1249096000.0,,
2018-12-31,20841000,63834000.0,20841000,,-24421000.0,54484000.0,,7732000.0,468374000,66972000.0,545379000.0,287482000.0,3125000.0,990640000.0,,187699000.0,102658000.0,5525000.0,-12549000.0,-37967000.0,371552000,794929000.0,32175000.0,199000.0,25306000.0,25306000.0,49727000.0,,12019000.0,2301813000.0,21446000.0,8296000,6760000.0,1587270000.0,0.0,20841000,2845537000.0,39404000.0,,,,0.0,1981723000.0,242084000.0,1125000.0,518000.0,-5189000.0,-109171000.0,66946000,25306000.0,1256000.0,-228393000.0,1258267000.0,-4336000.0,423000.0,53000.0,412293000,,400339000.0,26475000,,5713000.0,543724000.0,339377000,-22900000.0,1186931000.0,,945410000.0,5634000,743847000.0,-24430000.0,40741000,880667000,140138000.0,-1237876000.0,,
2019-04-30,65866000,96178000.0,65866000,211884000.0,-13722000.0,189073000.0,,432883000.0,652141000,50772000.0,545244000.0,308698000.0,3215000.0,934463000.0,0.311482,190230000.0,101912000.0,5708000.0,-997000.0,-39296000.0,520868000,785906000.0,44819000.0,199000.0,11584000.0,11584000.0,25306000.0,,-23832000.0,2661945000.0,5000000.0,3824000,13565000.0,1971407000.0,-788000.0,65866000,3239333000.0,75417000.0,,4232000.0,0.31,-7054000.0,1114147000.0,240554000.0,539003000.0,3614000.0,-24465000.0,-119294000.0,134708000,11584000.0,3179000.0,-20390000.0,1267926000.0,136000.0,-2555000.0,-4893000.0,611754000,211460177.0,495145000.0,86065000,,54777000.0,577388000.0,476049000,-1872000.0,1476262000.0,,969067000.0,20199000,1114147000.0,-20761000.0,90886000,1263895000,-89510000.0,-1251269000.0,,
2019-06-30,53095000,111879000.0,53095000,211957000.0,-1815000.0,194034000.0,,432596000.0,508552000,53224000.0,545244000.0,311550000.0,3223000.0,888541000.0,0.251087,190194000.0,110019000.0,5617000.0,-2566000.0,-40314000.0,392826000,779139000.0,,199000.0,9769000.0,9769000.0,11584000.0,,,2650331000.0,4942000.0,2769000,12580000.0,1925523000.0,-345000.0,53095000,3219792000.0,85228000.0,,,0.25,0.0,1111639000.0,254749000.0,532291000.0,,15992000.0,-106862000.0,105144000,9769000.0,,-25354000.0,1294269000.0,989000.0,,,467207000,211513958.0,494945000.0,69046000,,42792000.0,569461000.0,359497000,-1431000.0,1430578000.0,,981846000.0,15951000,1111639000.0,-26651000.0,74381000,975759000,-88340000.0,-1266936000.0,,
2019-09-30,43358000,70043000.0,43358000,212014000.0,-2801000.0,169890000.0,,457934000.0,509056000,48836000.0,545244000.0,299365000.0,3208000.0,874284000.0,0.204989,197184000.0,109166000.0,5542000.0,-3795000.0,-40189000.0,395576000,772373000.0,33196000.0,199000.0,6968000.0,6968000.0,9769000.0,,10062000.0,2643599000.0,3714000.0,2334000,11893000.0,1916094000.0,4139000.0,43358000,3209426000.0,46845000.0,,223000.0,0.2,0.0,1113566000.0,251939000.0,531316000.0,1049000.0,-15764000.0,-112491000.0,91330000,6968000.0,1523000.0,-19362000.0,1293332000.0,1831000.0,-6920000.0,-3759000.0,457505000,211513958.0,521942000.0,55800000,,42449000.0,565827000.0,362380000,-1682000.0,1394152000.0,,985015000.0,12442000,1113566000.0,-23198000.0,61929000,966561000,-53482000.0,-1272325000.0,,
