date,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlySaleOfInvestment,quarterlyOtherCurrentAssets,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherInvestingChanges,quarterlyEbitda,quarterlyStockholdersEquity,quarterlyChangeInAccountPayable,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyGrossProfit,quarterlyOtherNonCashItems,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyAccumulatedDepreciation,quarterlyOperatingCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyCostOfRevenue,quarterlyOtherShortTermInvestments,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyCashDividendsPaid,quarterlyDepreciationAndAmortization,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyPurchaseOfInvestment,quarterlyCurrentDebt,quarterlyChangesInAccountReceivables,quarterlyInterestExpense,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,quarterlyTotalNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,quarterlyStockBasedCompensation,quarterlyBasicEPS,quarterlyDilutedEPS,quarterlyBasicAverageShares,quarterlyDilutedAverageShares,quarterlyCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue
2010-06-30,-4000000.0,49344000000.0,281000000.0,258000000.0,0.0,206000000.0,6368000000.0,-283000000.0,-4780000000.0,-317000000.0,1282000000,20490000000.0,52000000.0,692000000.0,3068000000.0,1180000000.0,7000000.0,2038000000.0,-2000000.0,13347000000.0,20080000000.0,648000000.0,30080000000.0,-84000000.0,-1326000000.0,790000000.0,16973000000.0,17140000000.0,131000000.0,-442000000.0,-1876000000.0,858000000,13618000000,-32371000000.0,1297000000.0,3537000000.0,145000000.0,651000000.0,659000000,0.0,407000000.0,84000000.0,11580000000.0,6000000.0,4611000000.0,3028000000.0,12863000000.0,1262000000.0,6933000000.0,18108000000.0,6073000000.0,289000000.0,3074000000.0,3068000000.0,-258000000.0,734000000.0,6917000000.0,2923000000.0,-272000000.0,3335000000.0,,367000000.0,43427000000.0,64594000000.0,566000000.0,5608000000.0,0.0,44514000000.0,2000000.0,855000000.0,,,,,,,
2010-09-30,-1000000.0,51025000000.0,291000000.0,157000000.0,0.0,-19000000.0,6003000000.0,-73000000.0,-3810000000.0,225000000.0,1197000000,21906000000.0,-534000000.0,-156000000.0,3223000000.0,1167000000.0,-348000000.0,2027000000.0,0.0,13159000000.0,20669000000.0,640000000.0,30238000000.0,-74000000.0,-724000000.0,711000000.0,17416000000.0,17478000000.0,114000000.0,-497000000.0,-753000000.0,860000000,12868000000,-33609000000.0,984000000.0,3608000000.0,155000000.0,597000000.0,597000000,0.0,403000000.0,14000000.0,10841000000.0,4000000.0,4899000000.0,3410000000.0,13000000000.0,1301000000.0,7283000000.0,18030000000.0,6239000000.0,206000000.0,3227000000.0,3223000000.0,-256000000.0,716000000.0,6919000000.0,3068000000.0,-149000000.0,3101000000.0,,362000000.0,43397000000.0,66001000000.0,512000000.0,5625000000.0,0.0,45332000000.0,0.0,487000000.0,,,,,,,
2010-12-31,0.0,51648000000.0,349000000.0,315000000.0,0.0,296000000.0,6605000000.0,1223000000.0,-4399000000.0,0.0,1769000000,21839000000.0,634000000.0,-646000000.0,7039000000.0,1234000000.0,196000000.0,1953000000.0,-17000000.0,13896000000.0,23781000000.0,659000000.0,33050000000.0,-55000000.0,27000000.0,646000000.0,17668000000.0,17736000000.0,133000000.0,-942000000.0,2597000000.0,719000000,13771000000,-33980000000.0,1835000000.0,3658000000.0,3816000000.0,511000000.0,513000000,0.0,443000000.0,128000000.0,11818000000.0,,9044000000.0,3358000000.0,12967000000.0,1295000000.0,7087000000.0,20605000000.0,6383000000.0,282000000.0,7039000000.0,7039000000.0,-247000000.0,755000000.0,6931000000.0,3223000000.0,-204000000.0,3222000000.0,,368000000.0,46946000000.0,69588000000.0,426000000.0,5530000000.0,0.0,45807000000.0,97000000.0,893000000.0,,,,,,,
2011-03-31,-19000000.0,52825000000.0,432000000.0,216000000.0,5319000000.0,-112000000.0,7099000000.0,-1947000000.0,-3881000000.0,0.0,1341000000,23021000000.0,351000000.0,-352000000.0,3562000000.0,1223000000.0,-1045000000.0,2616000000.0,-9000000.0,12984000000.0,22983000000.0,700000000.0,31621000000.0,-96000000.0,-2923000000.0,841000000.0,17785000000.0,18187000000.0,120000000.0,-467000000.0,-2960000000.0,1393000000,14733000000,-35040000000.0,-175000000.0,3733000000.0,-3477000000.0,710000000.0,721000000,0.0,400000000.0,152000000.0,12117000000.0,,5413000000.0,2781000000.0,13048000000.0,1284000000.0,8132000000.0,19078000000.0,5789000000.0,-182000000.0,3562000000.0,3562000000.0,-256000000.0,731000000.0,6939000000.0,7039000000.0,-159000000.0,2316000000.0,,377000000.0,44605000000.0,68442000000.0,625000000.0,5453000000.0,535000000.0,45459000000.0,11000000.0,-642000000.0,,,,,,,
2011-06-30,0.0,53888000000.0,355000000.0,287000000.0,413000000.0,13000000.0,7198000000.0,-694000000.0,-3647000000.0,-113000000.0,1770000000,24185000000.0,302000000.0,-552000000.0,2223000000.0,1231000000.0,-606000000.0,2495000000.0,-5000000.0,12429000000.0,22699000000.0,695000000.0,30979000000.0,-75000000.0,-2372000000.0,1317000000.0,18049000000.0,18877000000.0,240000000.0,-502000000.0,-1639000000.0,1264000000,16046000000,-35839000000.0,795000000.0,3678000000.0,-1339000000.0,1067000000.0,1077000000,0.0,411000000.0,117000000.0,13551000000.0,,5736000000.0,2810000000.0,13079000000.0,1238000000.0,8739000000.0,18511000000.0,5949000000.0,371000000.0,2223000000.0,2223000000.0,-256000000.0,,6953000000.0,3562000000.0,-268000000.0,1577000000.0,,328000000.0,43408000000.0,68447000000.0,982000000.0,5389000000.0,558000000.0,45748000000.0,1000000.0,293000000.0,,,,,,,
2011-09-30,0.0,52839000000.0,427000000.0,189000000.0,333000000.0,-26000000.0,6689000000.0,388000000.0,-4290000000.0,119000000.0,1519000000,24152000000.0,-636000000.0,-559000000.0,2206000000.0,1218000000.0,122000000.0,2181000000.0,0.0,12887000000.0,21754000000.0,691000000.0,28923000000.0,-179000000.0,-510000000.0,1089000000.0,17793000000.0,19400000000.0,186000000.0,-681000000.0,-582000000.0,963000000,15109000000,-35046000000.0,1238000000.0,3541000000.0,-17000000.0,900000000.0,903000000,0.0,402000000.0,13000000.0,12928000000.0,,5081000000.0,2725000000.0,12994000000.0,1298000000.0,8416000000.0,17042000000.0,6000000000.0,422000000.0,2206000000.0,2206000000.0,-373000000.0,,6954000000.0,2223000000.0,-226000000.0,2561000000.0,,305000000.0,41810000000.0,66951000000.0,815000000.0,5212000000.0,206000000.0,45197000000.0,-12000000.0,557000000.0,,,,,,,
2011-12-31,0.0,52216000000.0,382000000.0,275000000.0,302000000.0,126000000.0,6994000000.0,1133000000.0,-5996000000.0,289000000.0,808000000,22281000000.0,359000000.0,-531000000.0,5444000000.0,1258000000.0,827000000.0,1664000000.0,-9000000.0,13634000000.0,23422000000.0,702000000.0,32299000000.0,342000000.0,-376000000.0,354000000.0,17299000000.0,19087000000.0,271000000.0,-1180000000.0,1819000000.0,406000000,14097000000,-34917000000.0,2021000000.0,3864000000.0,3238000000.0,65000000.0,83000000,0.0,433000000.0,52000000.0,12433000000.0,2000000.0,4900000000.0,2463000000.0,12930000000.0,1091000000.0,7577000000.0,18310000000.0,5913000000.0,265000000.0,5446000000.0,5444000000.0,-373000000.0,,6961000000.0,2206000000.0,-610000000.0,3290000000.0,,331000000.0,45933000000.0,69224000000.0,-20000000.0,5061000000.0,172000000.0,45802000000.0,138000000.0,841000000.0,,,,,,,
2012-03-31,0.0,53013000000.0,514000000.0,140000000.0,5343000000.0,-158000000.0,4944000000.0,-1316000000.0,-5586000000.0,0.0,1157000000,23026000000.0,185000000.0,-462000000.0,3608000000.0,1234000000.0,-1300000000.0,2434000000.0,-57000000.0,13465000000.0,23911000000.0,707000000.0,31935000000.0,0.0,-1313000000.0,706000000.0,17279000000.0,19203000000.0,186000000.0,-402000000.0,-1388000000.0,1200000000,14719000000,-35734000000.0,-51000000.0,3745000000.0,-1836000000.0,497000000.0,520000000,0.0,405000000.0,122000000.0,12285000000.0,2000000.0,5480000000.0,2781000000.0,12973000000.0,1061000000.0,8882000000.0,18224000000.0,5715000000.0,-171000000.0,3610000000.0,3608000000.0,-374000000.0,,6988000000.0,5444000000.0,-261000000.0,2353000000.0,,329000000.0,45400000000.0,69598000000.0,412000000.0,4983000000.0,1433000000.0,45687000000.0,11000000.0,-453000000.0,,,,,,,
2012-06-30,0.0,52924000000.0,375000000.0,,4975000000.0,25000000.0,4586000000.0,287000000.0,-5967000000.0,254000000.0,1418000000,23121000000.0,-433000000.0,-653000000.0,4128000000.0,1202000000.0,510000000.0,2313000000.0,-1000000.0,12629000000.0,23198000000.0,674000000.0,31842000000.0,-27000000.0,-118000000.0,984000000.0,17353000000.0,19473000000.0,244000000.0,-581000000.0,-221000000.0,1111000000,14513000000,-35571000000.0,1472000000.0,581000000.0,520000000.0,734000000.0,740000000,2262000000.0,406000000.0,68000000.0,12200000000.0,2000000.0,5251000000.0,2474000000.0,12896000000.0,1009000000.0,8380000000.0,18304000000.0,5744000000.0,175000000.0,4130000000.0,4128000000.0,-377000000.0,,6996000000.0,3608000000.0,-173000000.0,2353000000.0,,312000000.0,44471000000.0,68842000000.0,649000000.0,4898000000.0,1396000000.0,45644000000.0,-11000000.0,891000000.0,,,,,,,
2012-09-30,0.0,53417000000.0,404000000.0,,318000000.0,-37000000.0,4627000000.0,319000000.0,-5481000000.0,163000000.0,1260000000,23830000000.0,113000000.0,-629000000.0,3885000000.0,1290000000.0,-249000000.0,2269000000.0,-1000000.0,12795000000.0,23465000000.0,739000000.0,31465000000.0,27000000.0,-355000000.0,825000000.0,17557000000.0,19591000000.0,234000000.0,-622000000.0,-748000000.0,979000000,13637000000,-35860000000.0,1103000000.0,549000000.0,-243000000.0,582000000.0,591000000,2338000000.0,434000000.0,17000000.0,11368000000.0,0.0,5169000000.0,2680000000.0,12933000000.0,1021000000.0,8630000000.0,18216000000.0,5933000000.0,154000000.0,3885000000.0,3885000000.0,-460000000.0,,4000000000.0,4128000000.0,-212000000.0,2186000000.0,,318000000.0,44260000000.0,69368000000.0,497000000.0,4849000000.0,1394000000.0,45903000000.0,-1000000.0,481000000.0,,,,,,,
2012-12-31,0.0,54366000000.0,251000000.0,,334000000.0,-295000000.0,5010000000.0,503000000.0,-7516000000.0,-287000000.0,-423000000,20877000000.0,396000000.0,-943000000.0,4318000000.0,1321000000.0,168000000.0,1978000000.0,-17000000.0,11493000000.0,23684000000.0,741000000.0,36245000000.0,-324000000.0,-2318000000.0,-850000000.0,17520000000.0,18495000000.0,-99000000.0,-1009000000.0,-173000000.0,657000000,13917000000,-36846000000.0,1551000000.0,3883000000.0,433000000.0,-631000000.0,-751000000,0.0,463000000.0,88000000.0,11939000000.0,0.0,5074000000.0,2656000000.0,12739000000.0,837000000.0,8476000000.0,19919000000.0,6686000000.0,-1212000000.0,4318000000.0,4318000000.0,-839000000.0,680000000.0,7008000000.0,3885000000.0,137000000.0,1068000000.0,,310000000.0,47738000000.0,69605000000.0,-716000000.0,4711000000.0,468000000.0,45921000000.0,-17000000.0,542000000.0,,,,,,,
2013-03-31,,54144000000.0,487000000.0,228000000.0,349000000.0,498000000.0,4938000000.0,-1469000000.0,-7694000000.0,0.0,1675000000,20998000000.0,-178000000.0,-235000000.0,3514000000.0,1322000000.0,-869000000.0,2676000000.0,-13000000.0,12440000000.0,24248000000.0,772000000.0,34868000000.0,-22000000.0,-1165000000.0,1264000000.0,17268000000.0,18662000000.0,604000000.0,-346000000.0,-1002000000.0,1354000000,14383000000,-36876000000.0,447000000.0,3876000000.0,-804000000.0,635000000.0,660000000,0.0,435000000.0,80000000.0,11707000000.0,,5478000000.0,2899000000.0,12695000000.0,775000000.0,9335000000.0,18753000000.0,6313000000.0,198000000.0,3514000000.0,3514000000.0,-85000000.0,668000000.0,7024000000.0,4318000000.0,-133000000.0,1333000000.0,-892000000.0,296000000.0,47308000000.0,69304000000.0,550000000.0,4577000000.0,498000000.0,45056000000.0,0.0,101000000.0,,,,,,,
2013-06-30,,54366000000.0,903000000.0,153000000.0,395000000.0,-325000000.0,4812000000.0,1288000000.0,-7526000000.0,0.0,3632000000,23211000000.0,50000000.0,-477000000.0,4883000000.0,1248000000.0,499000000.0,2474000000.0,12000000.0,12613000000.0,25327000000.0,716000000.0,33329000000.0,-34000000.0,-1783000000.0,3238000000.0,17202000000.0,20620000000.0,795000000.0,-506000000.0,-1859000000.0,1226000000,14577000000,-37164000000.0,3741000000.0,3781000000.0,1369000000.0,2425000000.0,2443000000,0.0,417000000.0,69000000.0,12103000000.0,,5619000000.0,2670000000.0,12721000000.0,795000000.0,8836000000.0,17475000000.0,6436000000.0,2281000000.0,4883000000.0,4883000000.0,-464000000.0,659000000.0,7031000000.0,3514000000.0,-133000000.0,1351000000.0,-420000000.0,279000000.0,45942000000.0,70142000000.0,2340000000.0,4454000000.0,163000000.0,44815000000.0,-1000000.0,3235000000.0,,,,,,,
2013-09-30,-54000000.0,54895000000.0,466000000.0,69000000.0,318000000.0,-50000000.0,4864000000.0,645000000.0,-7070000000.0,0.0,1294000000,24005000000.0,-69000000.0,-528000000.0,5272000000.0,1230000000.0,-56000000.0,2018000000.0,16000000.0,11993000000.0,25009000000.0,698000000.0,33195000000.0,-40000000.0,-366000000.0,916000000.0,17360000000.0,20830000000.0,231000000.0,-566000000.0,-550000000.0,788000000,13734000000,-37535000000.0,1402000000.0,3749000000.0,389000000.0,679000000.0,685000000,0.0,418000000.0,98000000.0,11716000000.0,,4896000000.0,2634000000.0,12767000000.0,792000000.0,8892000000.0,17487000000.0,6740000000.0,381000000.0,5272000000.0,5272000000.0,-465000000.0,665000000.0,7042000000.0,4883000000.0,-101000000.0,1132000000.0,532000000.0,264000000.0,45188000000.0,70206000000.0,594000000.0,4383000000.0,160000000.0,45197000000.0,17000000.0,836000000.0,,,,,,,
2013-12-31,-173000000.0,55114000000.0,435000000.0,189000000.0,344000000.0,-10000000.0,4590000000.0,985000000.0,-4827000000.0,3000000.0,1765000000,26898000000.0,-211000000.0,-229000000.0,5940000000.0,1432000000.0,556000000.0,2318000000.0,0.0,11971000000.0,24977000000.0,838000000.0,29606000000.0,-62000000.0,-958000000.0,1386000000.0,17454000000.0,21407000000.0,358000000.0,-884000000.0,-1320000000.0,886000000,14386000000,-37660000000.0,2233000000.0,3736000000.0,668000000.0,1048000000.0,1028000000,0.0,477000000.0,139000000.0,12068000000.0,,4935000000.0,2916000000.0,12798000000.0,718000000.0,8303000000.0,16820000000.0,7042000000.0,750000000.0,5940000000.0,5940000000.0,-465000000.0,689000000.0,7054000000.0,5272000000.0,-95000000.0,1140000000.0,-135000000.0,262000000.0,41577000000.0,69501000000.0,963000000.0,4314000000.0,451000000.0,44524000000.0,3000000.0,1349000000.0,,,,,,,
2014-03-31,-1250000000.0,55385000000.0,660000000.0,224000000.0,362000000.0,-93000000.0,4971000000.0,-1013000000.0,-4824000000.0,6000000.0,1851000000,26741000000.0,391000000.0,-654000000.0,4385000000.0,1284000000.0,-798000000.0,2728000000.0,25000000.0,12226000000.0,25062000000.0,779000000.0,29284000000.0,-17000000.0,-391000000.0,1491000000.0,17573000000.0,21929000000.0,425000000.0,-672000000.0,-1452000000.0,1444000000,14461000000,-37812000000.0,575000000.0,3554000000.0,-1555000000.0,1049000000.0,1066000000,0.0,391000000.0,527000000.0,11733000000.0,,5524000000.0,2685000000.0,12797000000.0,691000000.0,9102000000.0,16936000000.0,6691000000.0,280000000.0,4385000000.0,4385000000.0,-466000000.0,672000000.0,7092000000.0,5940000000.0,-220000000.0,877000000.0,-871000000.0,246000000.0,41510000000.0,69233000000.0,964000000.0,4224000000.0,78000000.0,44171000000.0,38000000.0,-97000000.0,,,,,,,
2014-06-30,-850000000.0,55969000000.0,567000000.0,173000000.0,385000000.0,39000000.0,4883000000.0,19000000.0,-4729000000.0,0.0,1664000000,26753000000.0,-94000000.0,-814000000.0,3843000000.0,1278000000.0,204000000.0,2573000000.0,5000000.0,11879000000.0,24283000000.0,751000000.0,29142000000.0,-32000000.0,-240000000.0,1314000000.0,17901000000.0,22372000000.0,344000000.0,-864000000.0,-1137000000.0,1295000000,14917000000,-38068000000.0,1395000000.0,3571000000.0,-542000000.0,967000000.0,970000000,0.0,419000000.0,240000000.0,12344000000.0,,5536000000.0,2595000000.0,12786000000.0,669000000.0,8926000000.0,17036000000.0,6824000000.0,252000000.0,3843000000.0,3843000000.0,-522000000.0,677000000.0,7107000000.0,4385000000.0,-131000000.0,795000000.0,-480000000.0,242000000.0,41021000000.0,68756000000.0,882000000.0,4152000000.0,78000000.0,44473000000.0,-22000000.0,531000000.0,,,,,,,
2014-09-30,-1000000000.0,55072000000.0,572000000.0,147000000.0,323000000.0,46000000.0,4846000000.0,417000000.0,-5371000000.0,411000000.0,1683000000,25731000000.0,-79000000.0,-431000000.0,5768000000.0,1270000000.0,-94000000.0,2629000000.0,16000000.0,12087000000.0,25730000000.0,753000000.0,30775000000.0,-4000000.0,-12000000.0,1342000000.0,17694000000.0,22792000000.0,378000000.0,-930000000.0,632000000.0,1359000000,14405000000,-37378000000.0,1775000000.0,3526000000.0,1925000000.0,937000000.0,964000000,0.0,409000000.0,126000000.0,11776000000.0,,5032000000.0,2810000000.0,12688000000.0,637000000.0,9019000000.0,19001000000.0,6874000000.0,206000000.0,5768000000.0,5768000000.0,-519000000.0,706000000.0,7107000000.0,3843000000.0,-110000000.0,781000000.0,243000000.0,233000000.0,42862000000.0,69573000000.0,852000000.0,3976000000.0,470000000.0,43843000000.0,-40000000.0,845000000.0,,,,,,,
2014-12-31,-1093000000.0,55230000000.0,361000000.0,223000000.0,328000000.0,474000000.0,4481000000.0,665000000.0,-8017000000.0,5000000.0,1486000000,22423000000.0,-297000000.0,-1206000000.0,5654000000.0,1357000000.0,912000000.0,2773000000.0,99000000.0,11593000000.0,24267000000.0,823000000.0,33849000000.0,-222000000.0,-104000000.0,1118000000.0,18051000000.0,23045000000.0,279000000.0,-1106000000.0,-1626000000.0,1416000000,14384000000,-37179000000.0,2757000000.0,3728000000.0,-114000000.0,819000000.0,839000000,0.0,428000000.0,55000000.0,11611000000.0,,4685000000.0,2839000000.0,12632000000.0,622000000.0,8101000000.0,18838000000.0,6640000000.0,-55000000.0,5654000000.0,5654000000.0,-513000000.0,692000000.0,7107000000.0,5768000000.0,-182000000.0,945000000.0,224000000.0,262000000.0,45442000000.0,68796000000.0,734000000.0,3768000000.0,682000000.0,44529000000.0,-69000000.0,1651000000.0,,,,,,,
2015-03-31,-500000000.0,54201000000.0,702000000.0,134000000.0,372000000.0,-51000000.0,4417000000.0,-213000000.0,-8840000000.0,1000000.0,2548000000,22237000000.0,-326000000.0,320000000.0,6288000000.0,1237000000.0,-62000000.0,2835000000.0,17000000.0,12387000000.0,24394000000.0,752000000.0,32188000000.0,-204000000.0,-13000000.0,2205000000.0,18066000000.0,23956000000.0,686000000.0,-903000000.0,-901000000.0,1598000000,12370000000,-36135000000.0,1258000000.0,3684000000.0,634000000.0,1478000000.0,1519000000,0.0,383000000.0,106000000.0,9535000000.0,,4695000000.0,2482000000.0,12183000000.0,572000000.0,8087000000.0,17867000000.0,6312000000.0,831000000.0,6288000000.0,6288000000.0,-563000000.0,634000000.0,7107000000.0,5654000000.0,-83000000.0,1922000000.0,-81000000.0,241000000.0,44575000000.0,67789000000.0,1393000000.0,3618000000.0,604000000.0,43395000000.0,6000000.0,355000000.0,,,,,,,
2015-06-30,0.0,55280000000.0,664000000.0,104000000.0,468000000.0,-18000000.0,4492000000.0,273000000.0,-8410000000.0,10000000.0,1855000000,23612000000.0,216000000.0,-1082000000.0,6224000000.0,1311000000.0,33000000.0,2764000000.0,12000000.0,12765000000.0,24764000000.0,773000000.0,32118000000.0,-179000000.0,-95000000.0,1514000000.0,18580000000.0,24606000000.0,317000000.0,-1052000000.0,-379000000.0,1453000000,12910000000,-36700000000.0,1406000000.0,3814000000.0,-64000000.0,1220000000.0,1197000000,0.0,429000000.0,188000000.0,10146000000.0,,4957000000.0,2799000000.0,12358000000.0,557000000.0,8061000000.0,17833000000.0,6633000000.0,282000000.0,6224000000.0,6224000000.0,-562000000.0,642000000.0,7107000000.0,6288000000.0,-94000000.0,1915000000.0,-618000000.0,232000000.0,44883000000.0,69334000000.0,1135000000.0,3971000000.0,618000000.0,44570000000.0,4000000.0,354000000.0,,,,,,,
2015-09-30,0.0,55751000000.0,981000000.0,99000000.0,433000000.0,-62000000.0,3893000000.0,1218000000.0,-8585000000.0,2000000.0,2401000000,24333000000.0,-597000000.0,-478000000.0,7623000000.0,1176000000.0,217000000.0,2687000000.0,29000000.0,13205000000.0,24852000000.0,689000000.0,31513000000.0,-227000000.0,-67000000.0,2063000000.0,18858000000.0,25411000000.0,627000000.0,-924000000.0,-561000000.0,1511000000,12036000000,-36893000000.0,2511000000.0,3882000000.0,1399000000.0,1375000000.0,1436000000,0.0,382000000.0,19000000.0,9349000000.0,,4398000000.0,3176000000.0,12261000000.0,546000000.0,7822000000.0,17462000000.0,6736000000.0,767000000.0,7623000000.0,7623000000.0,-564000000.0,645000000.0,7107000000.0,6224000000.0,-96000000.0,2276000000.0,536000000.0,233000000.0,44718000000.0,69884000000.0,1290000000.0,3743000000.0,787000000.0,45032000000.0,-64000000.0,1587000000.0,,,,,,,
2015-12-31,-666000000.0,50802000000.0,452000000.0,303000000.0,354000000.0,436000000.0,3577000000.0,649000000.0,-8667000000.0,-3000000.0,4491000000,25374000000.0,26000000.0,-110000000.0,8577000000.0,1264000000.0,592000000.0,2656000000.0,168000000.0,11215000000.0,24475000000.0,757000000.0,30628000000.0,-193000000.0,-939000000.0,4148000000.0,17854000000.0,28425000000.0,517000000.0,-947000000.0,-1200000000.0,1392000000,11462000000,-32948000000.0,2341000000.0,4719000000.0,954000000.0,3612000000.0,3631000000,0.0,404000000.0,195000000.0,8806000000.0,,4078000000.0,3212000000.0,12154000000.0,575000000.0,6871000000.0,16215000000.0,6881000000.0,2971000000.0,8577000000.0,8577000000.0,-564000000.0,600000000.0,7107000000.0,7623000000.0,-973000000.0,995000000.0,79000000.0,240000000.0,41843000000.0,68026000000.0,3527000000.0,3617000000.0,816000000.0,43551000000.0,-263000000.0,1394000000.0,,,,,,,
2016-03-31,0.0,52152000000.0,312000000.0,155000000.0,665000000.0,-451000000.0,3729000000.0,-277000000.0,-8262000000.0,3000000.0,469000000,25599000000.0,135000000.0,-1163000000.0,6610000000.0,1206000000.0,-432000000.0,2752000000.0,32000000.0,11682000000.0,23334000000.0,742000000.0,30324000000.0,-412000000.0,-360000000.0,165000000.0,18420000000.0,28074000000.0,-110000000.0,-820000000.0,-871000000.0,1546000000,10703000000,-33732000000.0,52000000.0,4768000000.0,-1967000000.0,254000000.0,275000000,0.0,361000000.0,92000000.0,7951000000.0,,4491000000.0,3975000000.0,12214000000.0,575000000.0,7298000000.0,16229000000.0,7136000000.0,-1200000000.0,6610000000.0,6610000000.0,-591000000.0,607000000.0,7107000000.0,8577000000.0,-121000000.0,747000000.0,-1043000000.0,201000000.0,42006000000.0,68440000000.0,169000000.0,3591000000.0,48000000.0,45106000000.0,13000000.0,-768000000.0,,,,,,,
2016-06-30,0.0,56700000000.0,625000000.0,273000000.0,1516000000.0,-542000000.0,4441000000.0,954000000.0,-7845000000.0,240000000.0,3687000000,28936000000.0,298000000.0,-900000000.0,7309000000.0,1308000000.0,194000000.0,2677000000.0,-1963000000.0,12881000000.0,26310000000.0,787000000.0,38409000000.0,-157000000.0,-99000000.0,3357000000.0,22783000000.0,30680000000.0,130000000.0,-1221000000.0,-611000000.0,1369000000,11952000000,-33917000000.0,2218000000.0,6681000000.0,699000000.0,3208000000.0,3227000000,0.0,399000000.0,142000000.0,9275000000.0,,5171000000.0,4117000000.0,15442000000.0,982000000.0,8212000000.0,20852000000.0,6561000000.0,2178000000.0,7309000000.0,7309000000.0,-594000000.0,680000000.0,7107000000.0,6610000000.0,-180000000.0,494000000.0,-277000000.0,208000000.0,51290000000.0,81524000000.0,3123000000.0,6463000000.0,792000000.0,55214000000.0,-49000000.0,997000000.0,,,,,,,
2016-09-30,-416000000.0,57499000000.0,480000000.0,179000000.0,625000000.0,3000000.0,4674000000.0,-119000000.0,-7681000000.0,754000000.0,1471000000,29035000000.0,262000000.0,-435000000.0,7032000000.0,1425000000.0,199000000.0,2642000000.0,35000000.0,12655000000.0,24778000000.0,864000000.0,37620000000.0,-262000000.0,-64000000.0,1089000000.0,23311000000.0,30884000000.0,271000000.0,-1023000000.0,-1206000000.0,1217000000,12483000000,-34188000000.0,1345000000.0,6331000000.0,-277000000.0,804000000.0,818000000,0.0,399000000.0,86000000.0,9841000000.0,,4746000000.0,3534000000.0,15491000000.0,1027000000.0,8013000000.0,20423000000.0,6561000000.0,66000000.0,7032000000.0,7032000000.0,-597000000.0,780000000.0,7107000000.0,7309000000.0,-125000000.0,869000000.0,-115000000.0,220000000.0,50275000000.0,80624000000.0,719000000.0,6326000000.0,1027000000.0,55846000000.0,-214000000.0,322000000.0,,,,,,,
2016-12-31,-500000000.0,57438000000.0,600000000.0,126000000.0,665000000.0,-269000000.0,4519000000.0,194000000.0,-9822000000.0,-28000000.0,188000000,25987000000.0,-237000000.0,-981000000.0,6607000000.0,1493000000.0,649000000.0,2446000000.0,1129000000.0,12604000000.0,23659000000.0,911000000.0,39678000000.0,-189000000.0,-65000000.0,-198000000.0,23486000000.0,30338000000.0,-282000000.0,-927000000.0,-1204000000.0,953000000,13020000000,-33952000000.0,1863000000.0,6924000000.0,-425000000.0,52000000.0,84000000,0.0,425000000.0,78000000.0,10574000000.0,,4666000000.0,3669000000.0,15272000000.0,923000000.0,7363000000.0,20456000000.0,6716000000.0,-965000000.0,6607000000.0,6607000000.0,-680000000.0,795000000.0,3107000000.0,7032000000.0,-151000000.0,907000000.0,-104000000.0,229000000.0,52282000000.0,79511000000.0,-33000000.0,6026000000.0,708000000.0,55852000000.0,-73000000.0,936000000.0,,,,,,,
