date,quarterlyCapitalStock,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualEbitda,annualRepaymentOfDebt,quarterlyPretaxIncome,annualOtherIncomeExpense,quarterlyBeginningCashPosition,quarterlyOperatingExpense,annualOtherNonCurrentLiabilities,trailingRepaymentOfDebt,trailingGrossProfit,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,annualCashCashEquivalentsAndMarketableSecurities,quarterlyBasicEPS,annualOtherCurrentLiabilities,quarterlyOtherCurrentAssets,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,annualBeginningCashPosition,trailingOtherIncomeExpense,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualGrossPPE,annualTotalNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyChangesInAccountReceivables,trailingCashFlowFromContinuingFinancingActivities,quarterlySaleOfInvestment,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyDilutedAverageShares,trailingOtherNonCashItems,annualPurchaseOfBusiness,trailingOperatingExpense,trailingDeferredIncomeTax,quarterlyOperatingCashFlow,quarterlyTotalRevenue,quarterlyIncomeTaxPayable,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,annualCapitalExpenditure,annualChangeInInventory,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyGrossPPE,quarterlyOperatingIncome,trailingStockBasedCompensation,annualInvestingCashFlow,trailingChangesInAccountReceivables,trailingCashDividendsPaid,annualInventory,annualGoodwill,trailingBeginningCashPosition,annualInterestExpense,annualStockBasedCompensation,trailingNetIncome,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyNetPPE,quarterlyOtherCurrentLiabilities,annualCapitalStock,quarterlyTaxProvision,quarterlyStockBasedCompensation,quarterlyOtherShortTermInvestments,quarterlyOtherNonCashItems,annualGrossProfit,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,annualAccumulatedDepreciation,trailingChangeInInventory,annualDeferredIncomeTax,annualBasicEPS,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualDilutedAverageShares,annualFreeCashFlow,annualChangeInWorkingCapital,annualGainsLossesNotAffectingRetainedEarnings,quarterlyRetainedEarnings,quarterlyFreeCashFlow,annualOperatingIncome,trailingChangeInWorkingCapital,annualTotalRevenue,annualNetOtherInvestingChanges,trailingChangeInAccountPayable,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyCurrentLiabilities,annualRetainedEarnings,trailingFreeCashFlow,quarterlyGoodwill,trailingPretaxIncome,annualNetIncome,annualTaxProvision,quarterlyDilutedEPS,annualTotalAssets,quarterlyTotalAssets,annualPretaxIncome,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualDilutedEPS,annualEndCashPosition,quarterlyTotalNonCurrentAssets,annualLongTermDebt,annualCashDividendsPaid,trailingTotalRevenue,annualOtherCurrentAssets,annualCostOfRevenue,trailingPurchaseOfInvestment,annualAccountsPayable,trailingInvestingCashFlow,trailingOperatingIncome,quarterlyOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,trailingTaxProvision,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualSaleOfInvestment,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,trailingRepurchaseOfCapitalStock,quarterlyOtherNonCurrentAssets,annualOtherNonCurrentAssets,annualStockholdersEquity,annualOtherNonCashItems,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyGrossProfit,annualBasicAverageShares,annualRepurchaseOfCapitalStock,annualCashAndCashEquivalents,annualDepreciationAndAmortization,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyBasicAverageShares,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyInventory,annualCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyChangeInInventory,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualAccountsReceivable,quarterlyCurrentAccruedExpenses,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingNetOtherInvestingChanges,quarterlyCostOfRevenue,quarterlyCashDividendsPaid,annualNetPPE,annualCurrentLiabilities,annualOperatingCashFlow,annualOtherShortTermInvestments,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,annualOtherIntangibleAssets,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyCommonStockIssuance,annualCommonStockIssuance,trailingDilutedEPS,trailingNetOtherFinancingCharges,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
2012-07-31,7713000.0,756242000.0,0.0,,,169494000.0,,524779000.0,135199000.0,,,,,,0.0,2896199000.0,,0.21,,5806000.0,,,-1404652000.0,,,,,,0.0,610230000.0,533217000.0,,,,3207000.0,,-35077000.0,,12915000.0,289212000.0,976000.0,,,-71591000.0,,-168896000.0,,,537492000.0,,,,,71022000.0,2008188000.0,,,-33991000.0,,,,-41252000.0,2320444000.0,171857000.0,,,,,,,,,,,,,915792000.0,0.0,,57087000.0,3062000.0,77013000.0,1286000.0,,-8604000.0,201621000.0,8438000.0,,,,,,,809710000.0,,,,,3050070000.0,37031000.0,,,,,,2117258000.0,145022000.0,676710000.0,,,630875000.0,,,,0.205,,4382619000.0,,,111167000.0,,,2265361000.0,,,,,,,,,,559710000.0,,,,28920000.0,,,,,1486420000.0,,593327000.0,,,,296785000.0,6849000.0,307056000.0,,,,,,111167000.0,112407000.0,526718000.0,-21076000.0,533217000.0,927047000.0,,,250000000.0,-14375000.0,,9823000.0,,128440000.0,,,,1701132000.0,-39497000.0,,,,,474425000.0,,,,,,,,,,,,,,,,,,
2012-10-31,7707000.0,753947000.0,0.0,890688000.0,0.0,200738000.0,38691000.0,533217000.0,159685000.0,659957000.0,,,,219258000.0,0.0,2824925000.0,759775000.0,0.25,0.0,5555000.0,-191759000.0,,-1417538000.0,0.0,463130000.0,,,,,759775000.0,682388000.0,2342018000.0,2243282000.0,605868000.0,3155000.0,,-32616000.0,,3482000.0,385877000.0,4485000.0,,,65318000.0,,-323569000.0,605868000.0,,536298000.0,,-168000.0,,,233728000.0,2170184000.0,,504961000.0,-37334000.0,0.0,-127739000.0,-64698000.0,-49895000.0,2342018000.0,192094000.0,,-106764000.0,,,950521000.0,630875000.0,,12859000.0,16710000.0,,,-45931000.0,924480000.0,0.0,7707000.0,66452000.0,2519000.0,77387000.0,-987000.0,1331851000.0,-10674000.0,234760000.0,149171000.0,21811000.0,-1417538000.0,,4668000.0,0.95,1739041000.0,909957000.0,537782000.0,390042000.0,-106674000.0,-323569000.0,3135317000.0,196394000.0,725983000.0,,8230670000.0,0.0,,2320684000.0,159685000.0,829084000.0,3135317000.0,,630875000.0,,500050000.0,253374000.0,0.245,4563966000.0,4563966000.0,758335000.0,,132601000.0,0.93,682388000.0,2243282000.0,250000000.0,-152204000.0,,5555000.0,6898819000.0,,385877000.0,,,659957000.0,0.0,,,30867000.0,286537000.0,,21143000.0,,1739041000.0,,564855000.0,564855000.0,2824925000.0,-3514000.0,286537000.0,300000.0,351779000.0,526932000.0,-61366000.0,682388000.0,119494000.0,168553000.0,132601000.0,134286000.0,525898000.0,-33852000.0,682388000.0,950521000.0,2320684000.0,,250000000.0,-23474000.0,,10051000.0,507041000.0,168553000.0,909957000.0,-484000.0,,1818405000.0,-39521000.0,924480000.0,829084000.0,517781000.0,77387000.0,507041000.0,500050000.0,753947000.0,,,,,,,,,,,,,,,,
2013-01-31,7755000.0,751757000.0,0.0,,,196921000.0,,682388000.0,155831000.0,,,,,,0.0,2933952000.0,,0.245,,8272000.0,,,-1439955000.0,,,,,,,887677000.0,887677000.0,,,,3094000.0,,40505000.0,,85477000.0,324367000.0,-2395000.0,,,-19076000.0,,-324458000.0,,,538280000.0,,,,,141813000.0,2116241000.0,,,-19134000.0,,,,-2955000.0,2356149000.0,188362000.0,,,,,,,,,,,,,916194000.0,0.0,,65876000.0,5576000.0,0.0,-1142000.0,,0.0,229859000.0,205289000.0,,,,,,,951492000.0,,,,,3220347000.0,122679000.0,,,,,,2399845000.0,155831000.0,737386000.0,,,630875000.0,,,,0.24,,4622830000.0,,,129716000.0,,,2222985000.0,,,,,,,,,,701492000.0,,,,29844000.0,,-53949000.0,,,1688878000.0,,555034000.0,,,,280886000.0,36483000.0,344193000.0,,,,,,129716000.0,131045000.0,527888000.0,66343000.0,887677000.0,953682000.0,,,250000000.0,-3161000.0,,9843000.0,,204237000.0,,,,1772048000.0,-39438000.0,,,,,466536000.0,,,,,,,,,,,,,,,,,,
2013-04-30,7763000.0,1314930000.0,-663128000.0,,,184903000.0,,887677000.0,173066000.0,,,,,,0.0,3017832000.0,,0.235,,7920000.0,,,-1465290000.0,,,,,,,262748000.0,262748000.0,,,,3142000.0,,4297000.0,,-7919000.0,315040000.0,2129000.0,,,-42213000.0,,-325172000.0,,,541560000.0,,,,,115745000.0,2152686000.0,,,-22049000.0,,,,-42625000.0,2423049000.0,179735000.0,,,,,,,,,,,,,957759000.0,0.0,,58262000.0,6330000.0,0.0,-742000.0,,-7928000.0,219362000.0,-624929000.0,,,,,,,941915000.0,,,,,3300597000.0,93696000.0,,,,,,1832340000.0,173066000.0,707894000.0,,,932114000.0,,,,0.23,,4667641000.0,,,125520000.0,,,2835301000.0,,,,,,,,,,691915000.0,,,,31317000.0,,-62314000.0,,,1649809000.0,,562612000.0,,,,284043000.0,10270000.0,352801000.0,,,,,,125520000.0,126641000.0,529736000.0,-698112000.0,262748000.0,998931000.0,,,250000000.0,3977000.0,,7194000.0,,188007000.0,,,,1799885000.0,-44967000.0,,,,,462239000.0,,,,,,,,,,,,,,,,,,
2013-07-31,7737000.0,1314882000.0,-2287000.0,,,177076000.0,,262748000.0,150999000.0,,,,,,0.0,3053884000.0,,0.215,,9723000.0,,,-1485578000.0,0.0,,,,,,329496000.0,329496000.0,,,,3122000.0,,-52159000.0,,0.0,369887000.0,-5743000.0,,,25561000.0,,-325565000.0,,,541538000.0,,,,,171291000.0,2159525000.0,,,-21029000.0,,,,-81316000.0,2434599000.0,179307000.0,,,,,,,,,,,,,949021000.0,0.0,,63171000.0,4523000.0,0.0,432000.0,,-37740000.0,212023000.0,66748000.0,,,,,,,917881000.0,,,,,3363363000.0,150262000.0,,,,,,1951590000.0,150999000.0,789484000.0,,,934472000.0,,,,0.21,,4761249000.0,,,113635000.0,,,2809659000.0,,,,,,,,,,667881000.0,206000.0,,,31825000.0,,79575000.0,,,1707365000.0,,545756000.0,,,,269221000.0,1445000.0,330306000.0,,,,,,113635000.0,113905000.0,529210000.0,-23110000.0,329496000.0,1003736000.0,,,250000000.0,-4876000.0,,1346000.0,,193708000.0,,,,1829219000.0,-45021000.0,,,,,514398000.0,,,,,,,,,,,,,,,,,,
2013-10-31,7725000.0,1312565000.0,0.0,935810000.0,0.0,239607000.0,20513000.0,329496000.0,147444000.0,565292000.0,,,,-248374000.0,0.0,3316579000.0,434014000.0,0.3,0.0,7379000.0,-195521000.0,,-1505529000.0,25000000.0,682388000.0,,,,,434014000.0,434014000.0,2460862000.0,2868467000.0,627340000.0,3095000.0,,-37102000.0,,0.0,387284000.0,7076000.0,,,18607000.0,,-149214000.0,627340000.0,,540416000.0,,-665415000.0,,,208956000.0,2323202000.0,,530076000.0,-34386000.0,-6619000.0,-96598000.0,31699000.0,-68625000.0,2460862000.0,238072000.0,,-691074000.0,,,967977000.0,934472000.0,,12453000.0,17596000.0,,,-44459000.0,955333000.0,0.0,7725000.0,81122000.0,1167000.0,0.0,-1253000.0,1412816000.0,-25151000.0,274566000.0,104518000.0,49618000.0,-1505529000.0,,1067000.0,0.995,1599301000.0,815292000.0,540448000.0,541207000.0,-17121000.0,-149214000.0,3452529000.0,174570000.0,785476000.0,,8751654000.0,0.0,,2047413000.0,147444000.0,784009000.0,3452529000.0,,934472000.0,,526211000.0,268431000.0,0.29,4915880000.0,4915880000.0,798507000.0,,157340000.0,0.975,434014000.0,2868467000.0,250000000.0,-174320000.0,,7379000.0,7338838000.0,,387284000.0,,,565292000.0,-1809000.0,,,31864000.0,270609000.0,25941000.0,77558000.0,,1599301000.0,,600569000.0,600569000.0,3316579000.0,-2705000.0,270609000.0,1420000.0,385516000.0,528634000.0,-70819000.0,434014000.0,124850000.0,157808000.0,157340000.0,158485000.0,527706000.0,-36195000.0,434014000.0,967977000.0,2047413000.0,,250000000.0,35759000.0,,2130000.0,551500000.0,157808000.0,815292000.0,-10747000.0,,1937686000.0,-44894000.0,955333000.0,784009000.0,637805000.0,0.0,551500000.0,526211000.0,1312565000.0,,,,,,,,,,,,,,,,
2014-01-31,7733000.0,1340463000.0,-41401000.0,,,235271000.0,,434014000.0,166189000.0,,,,,,0.0,3424431000.0,,0.29,,10034000.0,,,-1528011000.0,,,,,,,639844000.0,639844000.0,,,,3094000.0,,46476000.0,,4028000.0,354832000.0,428000.0,,,128074000.0,,-150986000.0,,,540448000.0,,,,,314292000.0,2242672000.0,,,-32760000.0,,,,-37285000.0,2495532000.0,232453000.0,,,,,,,,,,,,,967521000.0,0.0,,80813000.0,4957000.0,,-135000.0,,,270125000.0,205830000.0,,,,,,,818214000.0,,,,,3553213000.0,281532000.0,,,,,,2166833000.0,166189000.0,824525000.0,,,962102000.0,,,,0.285,,5067170000.0,,,153348000.0,,,2900337000.0,,,,,,,,,,568214000.0,,,,31760000.0,,32445000.0,,,1642739000.0,,592353000.0,,,,258128000.0,7548000.0,398642000.0,,,,,,153348000.0,154458000.0,527504000.0,-70133000.0,639844000.0,924500000.0,,,250000000.0,46161000.0,,4739000.0,,219240000.0,,,,1844030000.0,-44833000.0,,,,,505024000.0,,,,,,,,,,,,,,,,,,
2014-04-30,7733000.0,1338262000.0,-101000.0,,,213157000.0,,639844000.0,165785000.0,,,,,,0.0,3513144000.0,,0.265,,5975000.0,,,-1550563000.0,,,,,,,499330000.0,499330000.0,,,,3093000.0,,-10137000.0,,-4028000.0,339354000.0,2211000.0,,,-211887000.0,,-142318000.0,,,540820000.0,,,,,-39257000.0,2244866000.0,,,-38072000.0,,,,-59851000.0,2526810000.0,212973000.0,,,,,,,,,,,,,976247000.0,0.0,,72451000.0,5987000.0,,-447000.0,,,248174000.0,-140514000.0,,,,,,,820686000.0,,,,,3640464000.0,-77329000.0,,,,,,2172612000.0,165785000.0,751994000.0,,,962204000.0,,,,0.26,,5085824000.0,,,140090000.0,,,2913212000.0,,,,,,,,,,570686000.0,,,,31924000.0,,-83599000.0,,,1572680000.0,,598703000.0,,,,267706000.0,8036000.0,378758000.0,,,,,,140090000.0,140706000.0,527852000.0,-42312000.0,499330000.0,1053501000.0,,,250000000.0,-129001000.0,,3583000.0,,205865000.0,,,,1866108000.0,-52761000.0,,,,,515161000.0,,,,,,,,,,,,,,,,,,
2014-07-31,7735000.0,1336293000.0,-374000.0,,,212982000.0,,499330000.0,153035000.0,,,,,,0.0,3579580000.0,,0.26,,9164000.0,,,-1559858000.0,0.0,,,,,,530977000.0,530977000.0,,,,3125000.0,,-21344000.0,,905000.0,358016000.0,-257000.0,,,-53133000.0,,-151771000.0,,,540800000.0,,,,,119331000.0,2284947000.0,,,-32427000.0,,,,-54982000.0,2538008000.0,210964000.0,,,,,,,,,,,,,978150000.0,0.0,,73968000.0,1746000.0,,-1270000.0,,-12942000.0,249557000.0,31647000.0,,,,,,,823754000.0,,,,,3715339000.0,86904000.0,,,,,,2245041000.0,153035000.0,785099000.0,,,962577000.0,,,,0.255,,5188433000.0,,,137975000.0,,,2943392000.0,,,,,,,,,,573754000.0,,,,33450000.0,,24859000.0,,,1608853000.0,,628949000.0,,,,263136000.0,10726000.0,363999000.0,,,,,,137975000.0,139014000.0,527966000.0,-31785000.0,530977000.0,1076892000.0,,,250000000.0,-23391000.0,,3540000.0,,200827000.0,,,,1920948000.0,-52766000.0,,,,,536505000.0,,,,,,,,,,,,,,,,,,
2014-10-31,7724000.0,1781296000.0,-424328000.0,1064900000.0,-115000000.0,260742000.0,17585000.0,530977000.0,165939000.0,638871000.0,,,,-99840000.0,0.0,3612056000.0,334174000.0,0.325,0.0,6738000.0,-229370000.0,,-1580465000.0,-115000000.0,434014000.0,,,,,334174000.0,334174000.0,2582232000.0,3322848000.0,650948000.0,3392000.0,,-35481000.0,,-905000.0,484042000.0,7418000.0,24002000.0,,147755000.0,,-207700000.0,650948000.0,,539656000.0,,-466204000.0,,,352513000.0,2543771000.0,,606026000.0,-45594000.0,-1718000.0,-148853000.0,-21645000.0,-77252000.0,2582232000.0,257645000.0,,-616775000.0,,,1054552000.0,1226406000.0,,12704000.0,14393000.0,,,-20486000.0,1001767000.0,0.0,7724000.0,88894000.0,1703000.0,,465000.0,1564983000.0,-30869000.0,297044000.0,-196803000.0,32723000.0,-1580465000.0,,9800000.0,1.14,1843563000.0,888871000.0,540432000.0,598026000.0,10809000.0,-207700000.0,3805654000.0,306919000.0,914035000.0,,9316256000.0,0.0,,2132771000.0,165939000.0,954692000.0,3805654000.0,,1226406000.0,,602677000.0,316126000.0,0.315,5455619000.0,5455619000.0,922152000.0,,171264000.0,1.115,334174000.0,3322848000.0,250000000.0,-203156000.0,,6738000.0,7751273000.0,,484042000.0,,,638871000.0,,,,32910000.0,264451000.0,98602000.0,0.0,,1843563000.0,,539785000.0,539785000.0,3612056000.0,-1387000.0,264451000.0,6413000.0,423584000.0,527624000.0,-58937000.0,334174000.0,130044000.0,219863000.0,171264000.0,171848000.0,527176000.0,-472545000.0,334174000.0,1054552000.0,2132771000.0,24002000.0,250000000.0,84586000.0,,5723000.0,609526000.0,219863000.0,888871000.0,72307000.0,,2120187000.0,-52796000.0,1001767000.0,954692000.0,746879000.0,,609526000.0,602677000.0,1781296000.0,,,,,,,,,,,,,,,,
2015-01-31,7729000.0,1778269000.0,0.0,,,264037000.0,,334174000.0,180299000.0,,,,,,0.0,3732316000.0,,0.325,,7821000.0,,,-1592603000.0,,,,,,,527097000.0,527097000.0,,,,3078000.0,,31288000.0,,14932000.0,407419000.0,1161000.0,,,41313000.0,,-200037000.0,,,540122000.0,,,,,246502000.0,2395073000.0,,,-17743000.0,,,,-49362000.0,2589840000.0,264306000.0,,,,,,,,,,,,,997237000.0,0.0,,91607000.0,5524000.0,,-1068000.0,,,299874000.0,192923000.0,,,,,,,890003000.0,,,,,3911548000.0,228759000.0,,,,,,2246331000.0,180299000.0,937304000.0,,,1225449000.0,,,,0.32,,5559623000.0,,,171718000.0,,,3313292000.0,,,,,,,,,,640003000.0,,,,32759000.0,,-39944000.0,,,1827307000.0,,537786000.0,,,,255777000.0,3439000.0,444605000.0,,,,,,171718000.0,172430000.0,527352000.0,-2811000.0,527097000.0,1016788000.0,,29863000.0,250000000.0,36824000.0,,1660000.0,,283513000.0,,,,1950468000.0,-52801000.0,,,,,578238000.0,,,,,,,,,,,,,,,,,,
2015-04-30,7740000.0,1779787000.0,0.0,,,275731000.0,,527097000.0,189733000.0,,,,,,0.0,3843815000.0,,0.34,,5691000.0,,,-1614451000.0,,,,,,,624395000.0,624395000.0,,,,3083000.0,,-3972000.0,,-9553000.0,385855000.0,12280000.0,,,-14168000.0,,-199757000.0,,,540888000.0,,,,,199235000.0,2279345000.0,,,-26191000.0,,,,-65877000.0,2604519000.0,269823000.0,,,,,,,,,,,,,990068000.0,0.0,,95296000.0,7025000.0,,-1188000.0,,,311782000.0,97298000.0,,,,,,,909001000.0,,,,,4025770000.0,173044000.0,,,,,,2302431000.0,189733000.0,870182000.0,,,1228933000.0,,,,0.335,,5622998000.0,,,180201000.0,,,3320567000.0,,,,,,,,,,659001000.0,,,,32968000.0,,-78931000.0,,,1779183000.0,,550712000.0,,,,264054000.0,37000.0,459556000.0,,,,,,180201000.0,180435000.0,528056000.0,-35744000.0,624395000.0,963481000.0,,43832000.0,250000000.0,53307000.0,,7874000.0,,262736000.0,,,,1819789000.0,-65914000.0,,,,,578726000.0,,,,,,,,,,,,,,,,,,
2015-07-31,7745000.0,2527874000.0,-768339000.0,,,228219000.0,,624395000.0,184627000.0,,,,,,0.0,3936012000.0,,0.28,,6850000.0,,,-1626957000.0,,,,,,350000000.0,349169000.0,349169000.0,,,,3129000.0,,51654000.0,,-1955000.0,393795000.0,-3822000.0,,,64252000.0,,-191843000.0,,,541204000.0,,,,,244508000.0,2188587000.0,,,-37844000.0,,,,289171000.0,2628767000.0,224763000.0,,,,,,,,,,,,,1001810000.0,0.0,,81263000.0,1711000.0,,1058000.0,,0.0,264648000.0,-275226000.0,,,,,,,909962000.0,,,,,4106566000.0,206664000.0,,,,,,2003776000.0,184627000.0,1245107000.0,,,1978907000.0,,,,0.27,,6091081000.0,,,146938000.0,,,4087305000.0,,,,,,,,,,659962000.0,,,,33300000.0,,-6436000.0,,,2155069000.0,,557621000.0,,,,245618000.0,5217000.0,409390000.0,,,,,,146938000.0,146956000.0,528516000.0,-808138000.0,349169000.0,984452000.0,,40582000.0,250000000.0,-756000.0,,6396000.0,,258588000.0,,,,1779197000.0,-66046000.0,,,,,549056000.0,,,,,,,,,,,,,,,,,,
2015-10-31,7741000.0,2526703000.0,-2248000.0,1203688000.0,-165000000.0,289156000.0,2350000.0,349169000.0,188952000.0,674413000.0,,,,13065000.0,0.0,4001393000.0,347239000.0,0.355,1029025000.0,9422000.0,-70627000.0,,-1634160000.0,,334174000.0,,,,1214025000.0,347239000.0,347239000.0,2645899000.0,4076799000.0,743611000.0,3821000.0,,-56519000.0,,-3424000.0,495317000.0,10360000.0,64096000.0,,58360000.0,,-225668000.0,743611000.0,,541792000.0,,-770587000.0,,,301747000.0,2400858000.0,,687264000.0,-43784000.0,-4798000.0,-125562000.0,82437000.0,-244559000.0,2645899000.0,306078000.0,,-900947000.0,,,993265000.0,1699484000.0,,13111000.0,15717000.0,,,22451000.0,1011739000.0,1029025000.0,7741000.0,101713000.0,1457000.0,,351000.0,1808581000.0,-24928000.0,327384000.0,-1930000.0,20135000.0,-1634160000.0,,19979000.0,1.3,2138438000.0,924413000.0,541002000.0,866430000.0,149757000.0,-225668000.0,4216125000.0,257963000.0,1064970000.0,,9263863000.0,0.0,,2063032000.0,188952000.0,1214025000.0,4216125000.0,,1699484000.0,,686088000.0,369879000.0,0.345,6139831000.0,6139831000.0,1057143000.0,1214025000.0,187231000.0,1.27,347239000.0,4076799000.0,250000000.0,-250834000.0,,9422000.0,7455282000.0,,495317000.0,,,674413000.0,,,,34407000.0,258998000.0,117882000.0,0.0,,2138438000.0,,538357000.0,538357000.0,4001393000.0,-847000.0,258998000.0,11442000.0,495030000.0,528144000.0,-24928000.0,347239000.0,133434000.0,257626000.0,187231000.0,187443000.0,528648000.0,-54254000.0,347239000.0,993265000.0,2063032000.0,64096000.0,250000000.0,-6938000.0,,-13580000.0,605689000.0,257626000.0,924413000.0,-7429000.0,,1905828000.0,-66073000.0,1011739000.0,1214025000.0,991992000.0,,605689000.0,686088000.0,2526703000.0,,,,,,,,,,,,,,,,
2016-01-31,7755000.0,2524430000.0,,,,354168000.0,,347239000.0,209948000.0,,,,,,0.0,4163513000.0,,0.44,,7484000.0,,,-1659462000.0,-185000000.0,,,,,1020098000.0,375215000.0,375215000.0,,,,3407000.0,,50951000.0,,11088000.0,411031000.0,-1735000.0,,,11720000.0,,-227739000.0,,,542737000.0,,,,,278691000.0,2292672000.0,,,-32069000.0,,,,-227474000.0,2673465000.0,348063000.0,,,,,,,,,,,,,1014003000.0,0.0,,119001000.0,7162000.0,,2081000.0,,,389379000.0,27976000.0,,,,,,,857278000.0,,,,,4374596000.0,246622000.0,,,,,,1946083000.0,209948000.0,1020098000.0,,,1699361000.0,,,,0.43,,6040889000.0,,,235061000.0,,,4094806000.0,,,,,,,,,,607278000.0,,,,31804000.0,,-27787000.0,,,1877376000.0,,535381000.0,,,,253589000.0,23663000.0,558011000.0,,,,,,235061000.0,235167000.0,528862000.0,-20981000.0,375215000.0,994826000.0,,0.0,250000000.0,-1439000.0,,11475000.0,,317237000.0,,,,1734661000.0,-66137000.0,,,,,554738000.0,,,,,,,,,,,,,,,,,,
2016-04-30,7765000.0,2521500000.0,,,,324197000.0,,375215000.0,211144000.0,,,,,,0.0,4309639000.0,,0.41,,5356000.0,,,-1682791000.0,0.0,,,,,937384000.0,379881000.0,379881000.0,,,,3029000.0,,6240000.0,,1090000.0,389418000.0,-662000.0,,,-118035000.0,,-225666000.0,,,543769000.0,,,,,130444000.0,2300235000.0,,,-65074000.0,,,,-61936000.0,2731721000.0,315215000.0,,,,,,,,,,,,,1048930000.0,0.0,,108813000.0,7016000.0,,-2456000.0,,,359330000.0,4666000.0,,,,,,,863322000.0,,,,,4513097000.0,65370000.0,,,,,,1975082000.0,211144000.0,937384000.0,,,1698370000.0,,,,0.4,,6110345000.0,,,215397000.0,,,4135263000.0,,,,,,,,,,613322000.0,,,,32104000.0,,-81440000.0,,,1800706000.0,,541669000.0,,,,254949000.0,21163000.0,526359000.0,,,,,,215397000.0,215384000.0,529898000.0,-63984000.0,379881000.0,1027440000.0,,0.0,250000000.0,-32613000.0,,8602000.0,,304891000.0,,,,1773876000.0,-76741000.0,,,,,548497000.0,,,,,,,,,,,,,,,,,,
2016-07-31,7752000.0,2737207000.0,,,,274117000.0,,379881000.0,206876000.0,,,,,,-171506000.0,4393947000.0,,0.37,,8432000.0,,,-1642537000.0,145000000.0,,,,,1128727000.0,379597000.0,379597000.0,,,,3147000.0,,-9424000.0,,-5313000.0,414691000.0,6825000.0,,,-15837000.0,,-224361000.0,,,542163000.0,,,,,212551000.0,2302376000.0,,,-66095000.0,,,,33113000.0,2695455000.0,268409000.0,,,,,,,,,,,,,1052918000.0,983727000.0,,78341000.0,1913000.0,,-872000.0,,-38618000.0,309876000.0,-284000.0,,,,,,,865623000.0,,,,,4607360000.0,146456000.0,,,,,,2010105000.0,206876000.0,1128727000.0,,,1921971000.0,,,,0.36,,6388297000.0,,,195654000.0,,,4378192000.0,,,,,,,,,,615623000.0,,,,32612000.0,,3761000.0,,,1994350000.0,,574192000.0,,,,257061000.0,3597000.0,475285000.0,,,,,,195654000.0,195776000.0,529660000.0,-242914000.0,379597000.0,1034307000.0,,0.0,250000000.0,-26527000.0,,6381000.0,,308914000.0,,,,1827091000.0,-76866000.0,,,,,564922000.0,,,,,,,,,,,,,,,,,,
