date,annualAccountsReceivable,quarterlyOperatingCashFlow,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualCashDividendsPaid,trailingCashDividendsPaid,annualPretaxIncome,annualSaleOfInvestment,annualNonCurrentDeferredRevenue,quarterlyDilutedEPS,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingInvestingCashFlow,annualOtherNonCashItems,annualDepreciationAndAmortization,annualStockholdersEquity,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,annualDilutedAverageShares,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,annualDilutedEPS,trailingChangeInWorkingCapital,quarterlyNetIncome,quarterlyLongTermDebt,annualRetainedEarnings,annualPurchaseOfInvestment,trailingOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingOperatingCashFlow,trailingTotalRevenue,trailingOtherIncomeExpense,annualOperatingIncome,quarterlyOperatingExpense,quarterlyCashDividendsPaid,annualCommonStockIssuance,annualOtherShortTermInvestments,annualEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyBasicAverageShares,trailingEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,trailingRepaymentOfDebt,annualBasicAverageShares,quarterlyBeginningCashPosition,annualCurrentLiabilities,annualOtherIncomeExpense,quarterlyCapitalStock,annualAccountsPayable,annualEbitda,annualNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingNetOtherInvestingChanges,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyChangesInAccountReceivables,quarterlyNetOtherFinancingCharges,quarterlyTotalNonCurrentAssets,annualInvestmentsAndAdvances,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,trailingCapitalExpenditure,annualCurrentAssets,quarterlySaleOfInvestment,annualBeginningCashPosition,trailingOperatingExpense,annualInterestExpense,annualChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyGrossPPE,trailingChangesInAccountReceivables,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,quarterlyRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualGrossPPE,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,quarterlyBasicEPS,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTaxProvision,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,trailingInterestExpense,quarterlyGrossProfit,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,trailingGrossProfit,annualRepaymentOfDebt,annualTotalRevenue,annualCostOfRevenue,annualOtherCurrentAssets,quarterlySellingGeneralAndAdministration,annualCapitalStock,quarterlyCurrentLiabilities,trailingFreeCashFlow,trailingCommonStockIssuance,quarterlyPretaxIncome,trailingCostOfRevenue,annualFreeCashFlow,annualCurrentDebt,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,quarterlyNetPPE,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyEbitda,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyDilutedAverageShares,annualPurchaseOfBusiness,quarterlyTotalRevenue,trailingPurchaseOfBusiness,quarterlyOperatingIncome,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,trailingNetIncome,annualBasicEPS,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,trailingOtherNonCashItems,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,annualOperatingExpense,annualNetIncomeContinuousOperations,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualGoodwill,annualChangeInInventory,trailingTaxProvision,annualIncomeTaxPayable,annualInventory,annualStockBasedCompensation,trailingDeferredIncomeTax,trailingResearchAndDevelopment,quarterlyDeferredIncomeTax,trailingSaleOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,trailingDilutedEPS,trailingPurchaseOfInvestment,annualResearchAndDevelopment,quarterlyInventory,trailingDilutedAverageShares,annualNonCurrentDeferredTaxesLiabilities,annualCurrentDeferredRevenue,quarterlyStockBasedCompensation,quarterlyOtherIntangibleAssets,annualDeferredIncomeTax,trailingStockBasedCompensation,annualOtherIntangibleAssets,trailingChangeInInventory,quarterlyChangeInInventory,quarterlyGoodwill,trailingBasicEPS
1970-01-01 00:00:01.001808000,,30210000.0,,13194000.0,,,,,,,0.33,,-16839000.0,,,,,,,,,,,,,4303000.0,,,,15182000.0,385025000.0,,,,,,,,,,41477000.0,-20142000.0,,,,15153000.0,39347000.0,,,,,31475000.0,,,100415000.0,,,,14636000.0,,,14636000.0,,295884000.0,-46504000.0,,,17680000.0,,-7657000.0,30859000.0,,,1794950000.0,13194000.0,,,,1305481000.0,,,,,,,,,,2065402000.0,,,,379384000.0,,-4754000.0,,0.0,,,,,,489469000.0,,,,0.34,,32556000.0,14636000.0,-60486000.0,,,6897000.0,,,,,,,,,,,3516000.0,,,,,,,,,-16328000.0,-109869000.0,,1679021000.0,-317275000.0,,49200000.0,,,,,635000.0,422000.0,-76714000.0,,40492000.0,,75524000.0,,34047000.0,,-760000.0,,,,,,,-386381000.0,13437000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,,21151000.0,384996000.0,15887000.0,-232138000.0,-80593000.0,,,,,,,2927000.0,,,-8144000.0,59914000.0,615834000.0,,,,,1837978000.0,129799000.0,40266000.0,259000.0,,1.52,,17174000.0,384996000.0,-322428000.0,,,,11868000.0,,,,134054000.0,45858000.0,-20546000.0,1301000.0,,17563000.0,15804000.0,,,,,39164000.0,14636000.0,,18370000.0,235417000.0,414057000.0,193968000.0,1708537000.0,17563000.0,,108545000.0,17563000.0,17563000.0,174843000.0,-37852000.0,,126105000.0,16953000.0,,-12162000.0,39813000.0,,,1837978000.0,14103000.0,17563000.0,,-4293000.0,1222144000.0,,,,,11357000.0,,69313000.0,-23849000.0,,2104304000.0,,-395767000.0,14281000.0,414057000.0,,-4293000.0,0.0,0.0,,2104304000.0,,,,615834000.0,,59722000.0,,,144416000.0,6550000.0,17563000.0,-46971000.0,,,3130000.0,,,,6206000.0,-321891000.0,,-176977000.0,300502000.0,,,4310000.0,235417000.0,,,,,,-213346000.0,174843000.0,-3326000.0,-40037000.0,,1708537000.0,-322428000.0,,49823000.0,,-11981000.0,,,-2795000.0,532000.0,-59003000.0,,,-61415000.0,79877000.0,,34019000.0,,-9032000.0,,1.52,1222144000.0,68756000.0,,,-395767000.0,28747000.0,166448000.0,59571000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,,31836000.0,,8053000.0,,,,,,,-0.15,,-238000.0,,,,,,,,,,,,,-8489000.0,,,,-1331000.0,385626000.0,,,,,,,,,,42439000.0,-22608000.0,,,,16021000.0,39702000.0,,,,,17563000.0,,,235421000.0,,,,17325000.0,,,17325000.0,,185801000.0,-19546000.0,,,16640000.0,,-1660000.0,30245000.0,,,1875199000.0,-6187000.0,,,,1271852000.0,,,,,,,,,,2145046000.0,,,,449431000.0,,-2973000.0,,,,,,,,603347000.0,,,,-0.15,,-7566000.0,17325000.0,-58948000.0,,,5784000.0,,,,,,,,,,,2999000.0,,,,,,,,,,-31724000.0,,1734751000.0,-348080000.0,,49900000.0,,,,,5294000.0,8534000.0,-51382000.0,,40942000.0,,76318000.0,,33879000.0,,11852000.0,,,,,,,-410295000.0,26874000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,,32420000.0,,16234000.0,,,,,,,0.74,,1398000.0,,,,,,,,,,,,,,,,,35335000.0,355487000.0,,,,,,,,,,73583000.0,-23693000.0,,,,16009000.0,40798000.0,,,,,17325000.0,,,235447000.0,,,,18723000.0,,,18723000.0,,171374000.0,-39672000.0,,,15133000.0,,3426000.0,37881000.0,,,1946905000.0,30479000.0,,,,1268303000.0,,,,,,,,,,2180660000.0,,,,488448000.0,,-4522000.0,,,,,,,,678602000.0,,,,0.75,,-7362000.0,18723000.0,-64666000.0,,,-7490000.0,,,,,,,,,,,3497000.0,,,,,,,,,,-67323000.0,,1759410000.0,-338292000.0,,18254000.0,,,,,11969000.0,59356000.0,-72092000.0,,42136000.0,,75828000.0,,2245000.0,,-11792000.0,,,,,,,-421250000.0,33644000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.033344000,,32608000.0,,18563000.0,,,,,,,0.31,,5929000.0,,,,,,,,,,,,,,,,,18504000.0,355546000.0,,,,,,,,,,45149000.0,-24928000.0,,,,16074000.0,42802000.0,,,,,18723000.0,,,235448000.0,,,,24652000.0,,,24652000.0,,192343000.0,-25085000.0,,,13540000.0,,-9224000.0,19696000.0,,,2003534000.0,13648000.0,,,,1329531000.0,,,,,,,,,,2254540000.0,,,,527758000.0,,-6873000.0,,,,,,,,674003000.0,,,,0.32,,20583000.0,24652000.0,-44504000.0,,,6089000.0,,,,,,,,,,,3713000.0,,,,,,,,,,-20971000.0,,1818618000.0,-345645000.0,,49258000.0,,,,,1165000.0,2271000.0,-57693000.0,,44036000.0,,78333000.0,,33184000.0,,-3135000.0,,,,,,,-435922000.0,17825000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,,22205000.0,535000000.0,3996000.0,-175744000.0,-96461000.0,,,,,,,-1529000.0,,,34025000.0,64529000.0,656708000.0,,,,,1999378000.0,62235000.0,42882000.0,-13780000.0,,0.85,,2779000.0,535000000.0,,,,,7330000.0,,,,5908000.0,182525000.0,-25232000.0,,,23123000.0,16425000.0,,,,,41624000.0,24652000.0,,-22269000.0,100450000.0,79517000.0,70437000.0,1856129000.0,23123000.0,,119069000.0,23123000.0,23123000.0,198311000.0,203372000.0,,-238288000.0,,,4219000.0,70874000.0,,,1999378000.0,-2078000.0,23123000.0,,,1342670000.0,,,,,17563000.0,,,-3239000.0,,2306826000.0,,-450697000.0,13790000.0,79517000.0,,,,,,2306826000.0,,,,656708000.0,,35862000.0,,,158696000.0,-243943000.0,23123000.0,-7626000.0,,,2947000.0,,,,5560000.0,,,,318834000.0,,,3581000.0,100450000.0,,,,,,119069000.0,198311000.0,,,,1856129000.0,,,-76663000.0,,-15671000.0,,,15597000.0,,,,,,89437000.0,,-93088000.0,,-12596000.0,,0.86,1342670000.0,55287000.0,,,-450697000.0,-16108000.0,312926000.0,45833000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,,24677000.0,,16376000.0,,,,,,,0.26,,-5010000.0,,,,,,,,,,,,,,,,,16376000.0,505667000.0,,,,,,,,,,85439000.0,-25353000.0,,,,17449000.0,44271000.0,,,,,23123000.0,,,235466000.0,,,,18113000.0,,,18113000.0,,276278000.0,-64109000.0,,,17579000.0,,-7881000.0,-1145000.0,,,2071401000.0,11520000.0,,,,1385865000.0,,,,,,,,,,2391709000.0,,,,331935000.0,,-3582000.0,,,,,,,,685536000.0,,,,0.26,,13594000.0,18113000.0,-75192000.0,,,-962000.0,,,,,,,,,,,3274000.0,,,,,,,,,,-41684000.0,,1925377000.0,-379226000.0,,17316000.0,,,,,4924000.0,35687000.0,-88786000.0,,45354000.0,,85306000.0,,-133000.0,,-14072000.0,,,,,,,-466332000.0,45505000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,,33806000.0,,17575000.0,,,,,,,0.29,,496000.0,,,,,,,,,,,,,21272000.0,,,,18126000.0,430729000.0,,,,,,,,,,67694000.0,-27099000.0,,,,18126000.0,47161000.0,,,,,18113000.0,,,135505000.0,,,,18609000.0,,,18609000.0,,343625000.0,-19808000.0,,,18252000.0,,-426000.0,-75278000.0,,,2050468000.0,13636000.0,,,,1360421000.0,,,,,,,,,,2368747000.0,,,,310585000.0,,-2359000.0,,,,,,,,690047000.0,,,,0.29,,66458000.0,18609000.0,-1274000.0,,,-3119000.0,,,,,,,,,,,3147000.0,,,,,,,,,,-289000.0,,1885989000.0,-389373000.0,,36841000.0,,,,,-3579000.0,212630000.0,-53614000.0,,48376000.0,,86409000.0,,18715000.0,,1684000.0,,,,,,,-482758000.0,-32036000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,,31526000.0,,17402000.0,,,,,,,0.44,,15047000.0,,,,,,,,,,,,,,,,,24595000.0,430794000.0,,,,,,,,,,50055000.0,-26028000.0,,,,18742000.0,48935000.0,,,,,18609000.0,,,135506000.0,,,,33656000.0,,,33656000.0,,334609000.0,-357000.0,,,18719000.0,,-9140000.0,-501000.0,,,2044044000.0,21726000.0,,,,1334572000.0,,,,,,,,,,2375548000.0,,,,313086000.0,,-1067000.0,,0.0,,,,,,679891000.0,,,,0.44,,29737000.0,33656000.0,17619000.0,,,4289000.0,,,,,,,,,,,3221000.0,,,,,,,,,0.0,-277000.0,,1876531000.0,-395160000.0,,55916000.0,,,,,212000.0,1708000.0,-31883000.0,,50216000.0,,87229000.0,,37174000.0,,-4851000.0,,,,,,,-499017000.0,-34098000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,,32382000.0,535000000.0,21957000.0,-91272000.0,-104802000.0,,,,,,,1312000.0,,,3649000.0,74616000.0,691374000.0,,,,,2143435000.0,-19274000.0,48619000.0,,,1.59,,35400000.0,535000000.0,,,,,4781000.0,,,,152924000.0,55346000.0,-26322000.0,,,34968000.0,20299000.0,,,,,47379000.0,33656000.0,,,506000.0,61018000.0,228013000.0,1955972000.0,34968000.0,,122391000.0,34968000.0,34968000.0,361323000.0,156036000.0,,-84552000.0,,,-17652000.0,162452000.0,,,2143435000.0,32531000.0,34968000.0,,-87000.0,1422479000.0,,,,,23123000.0,,,-35099000.0,,2470149000.0,,-514177000.0,11820000.0,61018000.0,,-87000.0,,,,2470149000.0,,,,691374000.0,,75990000.0,,,85528000.0,-194341000.0,34968000.0,-32425000.0,,,4573000.0,,,,11845000.0,-50629000.0,,,357876000.0,,,2178000.0,506000.0,,,,,,71762000.0,361323000.0,,,,1955972000.0,,,64918000.0,,-30318000.0,,,2092000.0,,123654000.0,,,,99398000.0,,44052000.0,,-13079000.0,,1.6,1422479000.0,94497000.0,,,-514177000.0,1355000.0,204952000.0,73022000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,,38976000.0,,17237000.0,,,,,,,0.28,,-7028000.0,,,,,,,,,,,,,,,,,17246000.0,411113000.0,,,,,,,,,,56428000.0,-26342000.0,,,,20622000.0,49163000.0,,,,,34968000.0,,,135507000.0,,,,27940000.0,,,27940000.0,,426537000.0,-178127000.0,,,21319000.0,,-5324000.0,-630000.0,,,2249055000.0,14377000.0,,,,1536464000.0,,,,,,,,,,2596948000.0,,,,323765000.0,,-1029000.0,,,,,,,,683639000.0,,,,0.29,,193349000.0,27940000.0,-120888000.0,,,6170000.0,,,,,,,,,,,4182000.0,,,,,,,,,-97134000.0,,,2064668000.0,-396528000.0,,60367000.0,,,,,319000.0,1971000.0,-217103000.0,,50613000.0,,96173000.0,,39745000.0,,846000.0,,,,,,,-532280000.0,74884000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,,39617000.0,,17828000.0,,,,,,,0.45,,17163000.0,,,,,,,,,,,,,8276000.0,,,,26332000.0,411214000.0,,,,,,,,,,59858000.0,-26396000.0,,,,23236000.0,51359000.0,,,,,27940000.0,,,135532000.0,,,,45103000.0,,,45103000.0,,338500000.0,11038000.0,,,21391000.0,,221000.0,912000.0,,,2275213000.0,23463000.0,,,,1455370000.0,,,,,,,,,,2624408000.0,,,,314102000.0,,2762000.0,,,,,,,,789979000.0,,,,0.46,,-99622000.0,45103000.0,-11788000.0,,,-4144000.0,,,,,,,,,,,4588000.0,,,,,,,,,,,,2072270000.0,-398386000.0,,63258000.0,,,,,2249000.0,103699000.0,-28579000.0,,52681000.0,,99880000.0,,40022000.0,,-3923000.0,,,,,,,-552138000.0,-10666000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,,54638000.0,,17667000.0,,,,,,,0.3,,-21666000.0,,,,,,,,,,,,,997000.0,14078000.0,,,18660000.0,408798000.0,,,,,,,,,,60996000.0,-27592000.0,,,,23667000.0,51640000.0,,,,,45103000.0,,,135534000.0,,,,23437000.0,,,23437000.0,,320090000.0,31659000.0,,,21125000.0,,-52000.0,5386000.0,,,2281020000.0,15791000.0,,,,1456007000.0,,,,,,,,,,2659903000.0,,,,337271000.0,,1488000.0,,0.0,,,,,,789763000.0,,,,0.3,,97242000.0,23437000.0,-34507000.0,,,11481000.0,,,,,,,,,,,4673000.0,,,,,,,,,,-69912000.0,,2086657000.0,-408747000.0,,62828000.0,,,,,1879000.0,10821000.0,-22979000.0,,52934000.0,,100157000.0,,39161000.0,,11429000.0,,,,,,,-573246000.0,-41797000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,,27882000.0,568121000.0,16780000.0,-154273000.0,-108756000.0,,,,,,,7038000.0,,,3131000.0,90438000.0,790534000.0,,,,,2266896000.0,-11333000.0,51547000.0,-9126000.0,9631000.0,1.41,,21918000.0,568121000.0,,-9426000.0,,,3929000.0,,,,156491000.0,61370000.0,-28426000.0,117739000.0,,30475000.0,22913000.0,,,,,51008000.0,23437000.0,,205000.0,135536000.0,340188000.0,246929000.0,2070938000.0,30475000.0,,161113000.0,30475000.0,30475000.0,325051000.0,194855000.0,,-99284000.0,21223000.0,4633000.0,-1334000.0,-25984000.0,,9631000.0,2266896000.0,19050000.0,30475000.0,,2321000.0,1457408000.0,,,,,34968000.0,,85058000.0,-6489000.0,,2666276000.0,,-595338000.0,18164000.0,340188000.0,,2321000.0,,,,2666276000.0,,,,790534000.0,,72681000.0,,,-20316000.0,-290253000.0,30475000.0,12910000.0,,,-9578000.0,,,,-4493000.0,-101688000.0,,,394274000.0,,,4721000.0,135536000.0,,,,,,59425000.0,325051000.0,,,,2070938000.0,,,61427000.0,,-2560000.0,,,-1316000.0,1248000.0,166973000.0,,,,99884000.0,,38514000.0,,-10912000.0,,1.42,1457408000.0,84156000.0,,,-595338000.0,-33754000.0,237783000.0,68974000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,,34757000.0,,20059000.0,,,,,,,0.4,,-2830000.0,,,,,,,,,,,,,,9496000.0,,,23997000.0,417455000.0,,,,,,,,,,60331000.0,-28613000.0,,,,22595000.0,52190000.0,,,,,30475000.0,,,135540000.0,,,,27645000.0,,,27645000.0,,381382000.0,-121478000.0,,,22063000.0,,-5402000.0,557000.0,,,2327325000.0,21128000.0,,,,1506983000.0,,,,,,,,,,2740608000.0,,,,322993000.0,,3437000.0,,,,,,,,800831000.0,,,,0.4,,128609000.0,27645000.0,-78394000.0,,,-4219000.0,,,,,,,,,,,4503000.0,,,,,,,,,-64267000.0,-9714000.0,,2128003000.0,-421404000.0,,65771000.0,,,,,9364000.0,13577000.0,-156235000.0,,53179000.0,,103507000.0,,43176000.0,,-16917000.0,,,,,,,-612605000.0,40807000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,,53868000.0,,20842000.0,,,,,,,0.41,,-14020000.0,,,,,,,,,,,,,3602000.0,9519000.0,,,24807000.0,417808000.0,,,,,,,,,,58837000.0,-28343000.0,,,,22992000.0,52454000.0,,,,,27645000.0,,,135541000.0,,,,13625000.0,,,13625000.0,,365340000.0,69667000.0,,,21827000.0,,8416000.0,-2840000.0,,,2297022000.0,21938000.0,,,,1500304000.0,,,,,,,,,,2754830000.0,,,,330810000.0,,2772000.0,,,,,,,,777584000.0,,,,0.42,,-111798000.0,13625000.0,-20525000.0,,,-3471000.0,,,,,,,,,,,4981000.0,,,,,,,,,,7495000.0,,2123969000.0,-428695000.0,,65485000.0,,,,,-2570000.0,-7675000.0,15799000.0,,52986000.0,,101330000.0,,42493000.0,,12241000.0,,,,,,,-630861000.0,-47363000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,,45720000.0,,21475000.0,,,,,,,0.52,,2948000.0,,,,,,,,,,,,,9463000.0,9425000.0,,,30680000.0,418667000.0,,,,,,,,,,57872000.0,-31843000.0,,,,22724000.0,52618000.0,,,,,13625000.0,,,135542000.0,,,,16573000.0,,,16573000.0,,357298000.0,-51790000.0,,,21664000.0,,-9331000.0,-1136000.0,,,2303072000.0,27811000.0,,,,1505877000.0,,,,,,,,,,2768789000.0,,,,344423000.0,,3041000.0,,,,,,,,777913000.0,,,,0.53,,58563000.0,16573000.0,-2274000.0,,,6651000.0,,,,,,,,,,,4957000.0,,,,,,,,,,-1147000.0,,2123801000.0,-430150000.0,,66691000.0,,,,,4459000.0,1628000.0,-97510000.0,,53149000.0,,101839000.0,,43967000.0,,-2680000.0,,,,,,,-644988000.0,-40498000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,,40115000.0,653675000.0,22605000.0,-152249000.0,-130500000.0,,,,,,,-7934000.0,,,7285000.0,91503000.0,774847000.0,,,,,2350852000.0,-44047000.0,53050000.0,-16854000.0,9375000.0,1.94,,35128000.0,653675000.0,-437817000.0,-13000.0,,,-2231000.0,,,,176314000.0,58867000.0,-41701000.0,11234000.0,,8639000.0,23192000.0,,,,,52533000.0,16573000.0,,493000.0,135544000.0,367794000.0,267817000.0,2165571000.0,8639000.0,,174460000.0,8639000.0,8639000.0,316755000.0,181141000.0,,-168457000.0,23012000.0,-13000.0,-921000.0,78638000.0,,9375000.0,2350852000.0,32260000.0,8639000.0,,2678000.0,1556812000.0,,,,,30475000.0,,88566000.0,-7238000.0,,2829321000.0,,-663750000.0,19909000.0,367794000.0,,2678000.0,,,,2829321000.0,,,,774847000.0,,103137000.0,,,75219000.0,-243831000.0,8639000.0,-51056000.0,,,-1192000.0,,,,-21836000.0,-96920000.0,,,410330000.0,,,5468000.0,135544000.0,,,,,,77540000.0,316755000.0,,,,2165571000.0,-437817000.0,,69627000.0,,-8192000.0,,,-3968000.0,3704000.0,141026000.0,,,,105302000.0,,46435000.0,,-836000.0,,1.96,1556812000.0,114612000.0,,,-663750000.0,3007000.0,234016000.0,85222000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,,47401000.0,,22625000.0,,,,,,,0.53,,-3847000.0,,,,,,,,,,,,,8737000.0,9376000.0,,,31031000.0,473752000.0,,,,,,,,,,61338000.0,-41861000.0,,,,24037000.0,53135849.0,,,,,8639000.0,,,135545000.0,,,,4792000.0,,,4792000.0,,360210000.0,-17470000.0,,,24280000.0,,1201000.0,-44286000.0,,,2347869000.0,28162000.0,,,,1558676000.0,,,,,,,,,,2845436000.0,,,,356861000.0,,2121000.0,,,,,,,,769713000.0,,,,0.53,,19047000.0,4792000.0,-11899000.0,,,-1413000.0,,,,,,,,,,,4501000.0,,,,,,,,,,-41791000.0,,2163387000.0,-449692000.0,,71604000.0,,,,,1282000.0,1589000.0,-64871000.0,,53135849.0,,108905000.0,,47567000.0,,-212000.0,,,,,,,-682049000.0,-39349000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,,46397000.0,,23244000.0,,,,,,,0.66,,9250000.0,,,,,,,,,,,,,15034000.0,10641000.0,,,38256000.0,474098000.0,,,,,,,,,,59943000.0,-31588000.0,,,,24302000.0,52816418.0,,,,,4792000.0,,,135545000.0,,,,14042000.0,,,14042000.0,,,-6363000.0,,,24754000.0,,4014000.0,39364000.0,,,2348469000.0,35387000.0,,,,1551925000.0,,,,,,,,,,2852696000.0,,,,348805000.0,,1276000.0,,,,,,,,777329000.0,,,,0.67,,9891000.0,14042000.0,-5976000.0,,,-6121000.0,,,,,,,,,,,4981000.0,,,,,,,,,,1291000.0,,2156005000.0,-443756000.0,,73103000.0,,,,,980000.0,262000.0,-52760000.0,,53616667.0,,108744000.0,,48801000.0,,-2107000.0,,,,,,,-696691000.0,-31171000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,,46657000.0,,25082000.0,,,,,,,0.41,,52382000.0,,,,,,,,,,,,,95000.0,10581000.0,,,24984000.0,854340000.0,,,,,,,,,,62779000.0,-31630000.0,,,,23979000.0,52654762.0,,,,,14042000.0,,,135568000.0,,,,77005000.0,,,66424000.0,,,-77394000.0,,,26149000.0,-28000.0,-12028000.0,144158000.0,,,2640122000.0,22115000.0,,,,1696881000.0,,,,,,,,,,3088361000.0,,,,349519000.0,,0.0,,,,,,,,924597000.0,,,,0.42,,-97925000.0,66424000.0,-215407000.0,,,10711000.0,,,,,,,,,,,6265000.0,,,,,,,,,,-396674000.0,,2370355000.0,-453409000.0,,74605000.0,,,10581000.0,,-894000.0,155104000.0,-124051000.0,,53939024.0,,113405000.0,,50626000.0,,-1317000.0,,,,,,,-718006000.0,221132000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
