,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossProfit,quarterlyRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,annualOtherNonCurrentAssets,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,trailingCapitalExpenditure,trailingDeferredIncomeTax,quarterlyDilutedAverageShares,quarterlyTotalRevenue,annualCurrentAssets,trailingOperatingExpense,trailingNetOtherFinancingCharges,annualChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyIncomeTaxPayable,quarterlyNonCurrentDeferredRevenue,quarterlyGrossPPE,quarterlyOperatingIncome,quarterlyChangeInWorkingCapital,annualBasicEPS,trailingInterestExpense,annualTaxProvision,quarterlyChangeInInventory,annualCurrentAccruedExpenses,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyOtherNonCashItems,annualTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,annualInterestExpense,quarterlyCashDividendsPaid,annualNetOtherFinancingCharges,quarterlyBasicEPS,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualTotalNonCurrentAssets,annualResearchAndDevelopment,trailingNetIncomeCommonStockholders,annualOtherCurrentAssets,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,quarterlyGoodwill,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualDilutedEPS,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,trailingNetIncome,trailingTaxProvision,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentLiabilities,annualCostOfRevenue,annualPurchaseOfBusiness,annualBeginningCashPosition,annualCashDividendsPaid,annualFreeCashFlow,annualCurrentDebt,annualIncomeTaxPayable,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,quarterlyInvestmentsAndAdvances,quarterlyDilutedEPS,trailingOtherNonCashItems,quarterlyNetIncome,quarterlyCashFlowFromContinuingFinancingActivities,annualOtherNonCashItems,trailingInvestingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,annualDepreciationAndAmortization,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,annualLongTermDebt,annualInvestingCashFlow,annualStockholdersEquity,annualChangeInInventory,trailingCashDividendsPaid,annualInventory,annualTotalAssets,annualDilutedAverageShares,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,quarterlyNetPPE,quarterlyInventory,quarterlyTaxProvision,quarterlyLongTermDebt,annualCurrentLiabilities,annualRetainedEarnings,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,annualCapitalStock,quarterlyOperatingExpense,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyBasicAverageShares,annualGoodwill,quarterlyDepreciationAndAmortization,annualCashCashEquivalentsAndMarketableSecurities,trailingChangeInWorkingCapital,annualGainsLossesNotAffectingRetainedEarnings,quarterlyBeginningCashPosition,annualOtherIncomeExpense,quarterlyCapitalStock,trailingGrossProfit,annualAccountsPayable,trailingNetOtherInvestingChanges,annualEbitda,annualNetPPE,annualRepaymentOfDebt,annualOperatingCashFlow,annualOperatingIncome,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,trailingTotalRevenue,annualEndCashPosition,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualNonCurrentDeferredRevenue,trailingEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,trailingPretaxIncome,annualBasicAverageShares,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingIncome,quarterlyCurrentDebt,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlySaleOfInvestment,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,trailingOtherIncomeExpense,quarterlyChangesInAccountReceivables,quarterlyNetOtherFinancingCharges,quarterlyTotalNonCurrentAssets,annualInvestmentsAndAdvances,annualPretaxIncome,trailingSellingGeneralAndAdministration,trailingBasicAverageShares,quarterlyStockBasedCompensation,trailingCommonStockIssuance,trailingPurchaseOfBusiness,annualOtherIntangibleAssets,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualStockBasedCompensation,quarterlyOtherIntangibleAssets,trailingChangeInInventory,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingDilutedAverageShares
1325289600,,-110824000000.0,,,22147000000.0,,-6022000000.0,-7679000000.0,,,-26500000000.0,4745000000.0,87293000000.0,34500000000.0,2233000000.0,27008000000.0,15864000000.0,,,1987146000.0,58418000000.0,53234000000.0,,,,,4584000000.0,,233432000000.0,313000000.0,1005000000.0,13.54,,20626000000.0,515000000.0,5287000000.0,13278000000.0,1804000000.0,161000000.0,246343000000.0,53693000000.0,,26895000000.0,,0.0,-1598000000.0,-71000000.0,2.61,,249000000.0,15864000000.0,-5008000000.0,87293000000.0,140399000000.0,66686000000.0,2509000000.0,249000000.0,156240000000.0,,,3958000000.0,121382000000.0,-14371000000.0,4642000000.0,33600000000.0,,13.44,9965000000.0,5756000000.0,53693000000.0,,-14000000.0,5000000.0,53234000000.0,,,3958000000.0,26895000000.0,-110824000000.0,0.0,179657000000.0,-3009000000.0,14060000000.0,-6139000000.0,14598000000.0,340000000.0,4584000000.0,,15544000000.0,22868000000.0,2.58,,5123000000.0,-2379000000.0,716000000.0,,2233000000.0,,-7307000000.0,,9072000000.0,5152000000.0,9684000000.0,-27489000000.0,121382000000.0,-404000000.0,,5543000000.0,209474000000.0,2000785000.0,-11772000000.0,1567000000.0,122608000000.0,5543000000.0,4813000000.0,9684000000.0,33600000000.0,140399000000.0,1635000000.0,0.0,,15544000000.0,,21891000000.0,1832000000.0,-7992000000.0,21891000000.0,5287000000.0,66097000000.0,1972803000.0,4642000000.0,,16113000000.0,,-6022000000.0,14229000000.0,7363000000.0,1832000000.0,,22147000000.0,,60545000000.0,122608000000.0,-2769000000.0,41098000000.0,32186000000.0,0.0,2349000000.0,,15864000000.0,209474000000.0,5123000000.0,,,,,1986482000.0,,233432000000.0,15864000000.0,16113000000.0,,340000000.0,1765000000.0,0.0,,0.0,,,,-15000000.0,156240000000.0,22868000000.0,47634000000.0,,,,,,,,,,,,,,,,,,,,,,,
1333152000,491000000.0,,,,22951000000.0,,-5875000000.0,22943000000.0,-996000000.0,,,,89383000000.0,,,,,,,1978781000.0,58996000000.0,,,,,,5073000000.0,,238064000000.0,10360000000.0,-2795000000.0,,,,-1847000000.0,,15274000000.0,,1490000000.0,,,,,,,-1590000000.0,,3.3,,,18871000000.0,-1973000000.0,,145278000000.0,,,239000000.0,,,,,125507000000.0,6123000000.0,4641000000.0,34257000000.0,,,12069000000.0,3300000000.0,54307000000.0,,-15000000.0,0.0,19768000000.0,,,658000000.0,,-113266000000.0,0.0,,,,,,,,,,23226000000.0,3.27,,6471000000.0,-3461000000.0,,,2254000000.0,,-5895000000.0,,8387000000.0,6499000000.0,,,,,,,,,,1709000000.0,124798000000.0,7347000000.0,5570000000.0,8765000000.0,,,3007000000.0,0.0,,16376000000.0,,,,12583000000.0,,4620000000.0,36053000000.0,1963862000.0,,,,,,15864000000.0,,1832000000.0,,,,,,,,,,,,,214890000000.0,6471000000.0,,,,,,,,18871000000.0,19110000000.0,,396000000.0,2492000000.0,,194000000.0,0.0,,,-153000000.0,-8000000.0,195122000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1341014400,503000000.0,,,,21958000000.0,,-5732000000.0,23745000000.0,-1165000000.0,,,,89382000000.0,,,,,,,1967990000.0,60517000000.0,,,,,,3975000000.0,,246076000000.0,10264000000.0,598000000.0,,,,488000000.0,,15639000000.0,,63000000.0,,,,,,,-1758000000.0,,3.68,,,21209000000.0,-5506000000.0,,150728000000.0,,,246000000.0,,,,,129997000000.0,6670000000.0,4641000000.0,32656000000.0,,,12355000000.0,821000000.0,55434000000.0,,-13000000.0,0.0,21463000000.0,,,8000000.0,,-117029000000.0,0.0,,,,,,,,,,23073000000.0,3.66,,7210000000.0,-1965000000.0,,,2360000000.0,,-7067000000.0,,9915000000.0,7232000000.0,,,,,,,,,,2091000000.0,129047000000.0,7186000000.0,5123000000.0,9765000000.0,,,2338000000.0,0.0,,16677000000.0,,,,13481000000.0,,5127000000.0,36772000000.0,1954147000.0,,,,,,18871000000.0,,1832000000.0,,,,,,,,,,,,,219379000000.0,7210000000.0,,,,,,,,21209000000.0,21455000000.0,,359000000.0,2848000000.0,,15000000.0,0.0,,,,-3000000.0,197916000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1348963200,455000000.0,,,,22989000000.0,,-5558000000.0,22788000000.0,-801000000.0,,,,92642000000.0,,,,,,,1960141000.0,56770000000.0,,,,,,4051000000.0,,252276000000.0,8658000000.0,-751000000.0,,,,-709000000.0,,13302000000.0,,670000000.0,,,,,,,-1751000000.0,,2.71,,,21313000000.0,-7242000000.0,,154229000000.0,,,261000000.0,,,,,132941000000.0,7046000000.0,4640000000.0,35669000000.0,,,9932000000.0,0.0,56973000000.0,,-184000000.0,0.0,58465000000.0,,,8000000.0,,-119524000000.0,0.0,,,,,,,,,,23505000000.0,2.69,,5253000000.0,-464000000.0,,,3036000000.0,,-7490000000.0,,7730000000.0,5308000000.0,,,,,,,,,,1274000000.0,132752000000.0,7995000000.0,4624000000.0,10065000000.0,,,104000000.0,0.0,,17540000000.0,,,,14130000000.0,,5190000000.0,33982000000.0,1945840000.0,,,,,,21209000000.0,,1832000000.0,,,,,,,,,,,,,226864000000.0,5253000000.0,,,,,,,,21313000000.0,21574000000.0,,2172000000.0,240000000.0,,,0.0,,,,-12000000.0,168399000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1356912000,566000000.0,-122133000000.0,,,22776000000.0,-4142000000.0,-6651000000.0,18741000000.0,-1180000000.0,,-30938000000.0,27294000000.0,232982000000.0,41398000000.0,3053000000.0,26336000000.0,20939000000.0,,,1952298000.0,56254000000.0,55720000000.0,,,1153000000.0,,4341000000.0,21502000000.0,263481000000.0,7678000000.0,4189000000.0,13.42,,19996000000.0,1835000000.0,5738000000.0,11976000000.0,5075000000.0,-5272000000.0,230590000000.0,60938000000.0,544000000.0,26179000000.0,2015000000.0,0.0,-1745000000.0,-41000000.0,3.73,,974000000.0,20939000000.0,-10075000000.0,232982000000.0,159730000000.0,76411000000.0,1241000000.0,974000000.0,177262000000.0,,,708000000.0,136524000000.0,7455000000.0,4640000000.0,34212000000.0,,13.32,11976000000.0,-1016000000.0,60938000000.0,,-2012000000.0,0.0,55720000000.0,,,708000000.0,26179000000.0,-122133000000.0,0.0,154179000000.0,0.0,15864000000.0,-6844000000.0,7874000000.0,127000000.0,4341000000.0,3999000000.0,17672000000.0,23718000000.0,3.7,,7245000000.0,-3090000000.0,-3049000000.0,,3053000000.0,,-10486000000.0,,12780000000.0,7297000000.0,11966000000.0,-24796000000.0,136524000000.0,-233000000.0,,6144000000.0,232982000000.0,1964755000.0,-8980000000.0,4298000000.0,141348000000.0,6144000000.0,4679000000.0,11966000000.0,34212000000.0,159730000000.0,-374000000.0,0.0,-962000000.0,17672000000.0,,20997000000.0,1832000000.0,11063000000.0,20997000000.0,5738000000.0,37513000000.0,1938257000.0,4640000000.0,,20939000000.0,,-6651000000.0,21313000000.0,11319000000.0,1832000000.0,,22776000000.0,,46332000000.0,141348000000.0,-2224000000.0,38812000000.0,35013000000.0,0.0,3105000000.0,,20939000000.0,232982000000.0,7245000000.0,21502000000.0,,,,1950480000.0,,263481000000.0,20939000000.0,20939000000.0,,127000000.0,2294000000.0,0.0,,0.0,-902000000.0,,,-18000000.0,177262000000.0,23718000000.0,46332000000.0,,,,,,,,,,,,,,,,,,,,,,,
1364688000,127000000.0,,,-1759000000.0,21617000000.0,,-6531000000.0,17905000000.0,-1027000000.0,,,,237410000000.0,,,,,,,1943931000.0,54296000000.0,,,,,,4711000000.0,21623000000.0,271239000000.0,7761000000.0,-3537000000.0,,,,-520000000.0,,7761000000.0,,91000000.0,,,,,,,-1735000000.0,,3.2,,,17374000000.0,-8459000000.0,,164173000000.0,,,1674000000.0,,,,,140134000000.0,6760000000.0,4640000000.0,34685000000.0,,,10283000000.0,77000000.0,61239000000.0,,-102000000.0,,54696000000.0,,,1408000000.0,,-125266000000.0,0.0,,,,,,,,,,24504000000.0,3.18,,6178000000.0,-805000000.0,,,3121000000.0,,-8192000000.0,,5714000000.0,6239000000.0,,,,,,,,,,2522000000.0,145973000000.0,6664000000.0,4044000000.0,11960000000.0,,,-3565000000.0,0.0,,18046000000.0,,,,10144000000.0,21969000000.0,5048000000.0,36391000000.0,1929014000.0,,,,,,20939000000.0,,1832000000.0,,,,,,,,,,,,,237410000000.0,6178000000.0,,,,,,,,17374000000.0,17374000000.0,,2090000000.0,-2478000000.0,,364000000.0,,-708000000.0,,-994000000.0,-10000000.0,182714000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1372550400,-95000000.0,,,224000000.0,21609000000.0,,-6340000000.0,17622000000.0,-1001000000.0,,,,244048000000.0,,,,,,,1936783000.0,55307000000.0,,,,,,3433000000.0,21099000000.0,279025000000.0,6527000000.0,1034000000.0,,,,-759000000.0,,8589000000.0,,-666000000.0,,,,,,,-1921000000.0,,2.8,,,20630000000.0,-8012000000.0,,167615000000.0,,,1666000000.0,,,,,142841000000.0,7417000000.0,4640000000.0,33413000000.0,,,8589000000.0,726000000.0,66471000000.0,,-8000000.0,,56104000000.0,,,1408000000.0,,-128433000000.0,0.0,,,,,,,,,,25133000000.0,2.77,,5365000000.0,2841000000.0,,,3017000000.0,,-8573000000.0,,8520000000.0,5404000000.0,,,,,,,,,,2062000000.0,150592000000.0,7423000000.0,3185000000.0,17960000000.0,,,3256000000.0,0.0,,18039000000.0,,,,11095000000.0,20273000000.0,5180000000.0,37685000000.0,1921391000.0,,,,,,17374000000.0,,1832000000.0,,,,,,,,,,,,,244048000000.0,5365000000.0,,,,,,,,20630000000.0,20630000000.0,,1913000000.0,-53000000.0,,740000000.0,0.0,-905000000.0,,1498000000.0,-63000000.0,187944000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1380499200,937000000.0,,,1633000000.0,23149000000.0,,-6237000000.0,18123000000.0,-1278000000.0,,,,247838000000.0,,,,,,,1929831000.0,56603000000.0,,,,,,3219000000.0,21796000000.0,287550000000.0,6935000000.0,262000000.0,,,,530000000.0,,8835000000.0,,152000000.0,,,,,,,-1915000000.0,,2.58,,,17014000000.0,-9307000000.0,,170651000000.0,,,1566000000.0,,,,,144779000000.0,7263000000.0,4640000000.0,33470000000.0,,,8835000000.0,216000000.0,68295000000.0,,-12000000.0,,53503000000.0,,,1308000000.0,,-130618000000.0,0.0,,,,,,,,,,25010000000.0,2.57,,4950000000.0,-4594000000.0,,,3118000000.0,,-9607000000.0,,10316000000.0,4996000000.0,,,,,,,,,,1900000000.0,156932000000.0,6893000000.0,3839000000.0,17960000000.0,,,-3616000000.0,0.0,,19374000000.0,,,,11188000000.0,21641000000.0,5280000000.0,38480000000.0,1914047000.0,,,,,,20630000000.0,,1832000000.0,,,,,,,,,,,,,247838000000.0,4950000000.0,,,,,,,,17014000000.0,17014000000.0,,527000000.0,709000000.0,,622000000.0,0.0,-538000000.0,,-1408000000.0,-20000000.0,194335000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1388448000,907000000.0,-131604000000.0,,62000000.0,22815000000.0,-4494000000.0,-3819000000.0,17624000000.0,-1188000000.0,,-37985000000.0,29137000000.0,253753000000.0,44061000000.0,580000000.0,21597000000.0,16245000000.0,,,1919324000.0,53950000000.0,50250000000.0,,,-1101000000.0,,3092000000.0,22982000000.0,296433000000.0,5990000000.0,772000000.0,11.18,,14308000000.0,512000000.0,5402000000.0,5990000000.0,-4694000000.0,516000000.0,220156000000.0,70308000000.0,160000000.0,21423000000.0,1876000000.0,,-1903000000.0,-99000000.0,2.6,,271000000.0,16245000000.0,-9831000000.0,253753000000.0,173677000000.0,71274000000.0,-1469000000.0,271000000.0,203503000000.0,,,8000000.0,149113000000.0,7697000000.0,4639000000.0,33018000000.0,,11.09,8198000000.0,438000000.0,70308000000.0,,-10000000.0,,50250000000.0,,,8000000.0,21423000000.0,-131604000000.0,0.0,148882000000.0,0.0,20939000000.0,-7474000000.0,-2983000000.0,374000000.0,3092000000.0,3027000000.0,21301000000.0,25502000000.0,2.57,,4930000000.0,-1263000000.0,93000000.0,,580000000.0,,-11613000000.0,,10452000000.0,4958000000.0,19960000000.0,-35609000000.0,149113000000.0,-237000000.0,,6380000000.0,253753000000.0,1932393000.0,-3821000000.0,2208000000.0,164829000000.0,6380000000.0,3240000000.0,19960000000.0,33018000000.0,173677000000.0,-769000000.0,0.0,-2108000000.0,21301000000.0,,21622000000.0,1832000000.0,11634000000.0,21622000000.0,5402000000.0,36326000000.0,1903930000.0,4639000000.0,,16245000000.0,,-3819000000.0,17014000000.0,8692000000.0,1832000000.0,,22815000000.0,,27213000000.0,164829000000.0,-132000000.0,35002000000.0,27213000000.0,0.0,1457000000.0,,16245000000.0,253753000000.0,4930000000.0,22982000000.0,,,,1917018000.0,,296433000000.0,16245000000.0,16245000000.0,,374000000.0,-1161000000.0,0.0,1301000000.0,,43000000.0,,-197000000.0,-6000000.0,203503000000.0,25502000000.0,35905000000.0,,,,,,,,,,,,,,,,,,,,,,,
1396224000,287000000.0,,,140000000.0,23332000000.0,,-3774000000.0,16025000000.0,-1190000000.0,,,,106428000000.0,,,,,,,1909424000.0,50978000000.0,,,,,,3134000000.0,22942000000.0,304564000000.0,5641000000.0,337000000.0,,,,-1098000000.0,,9771000000.0,,-415000000.0,,,,,,,-1895000000.0,,2.38,,,15612000000.0,-8580000000.0,,176294000000.0,,,571000000.0,,,,,150661000000.0,927000000.0,4639000000.0,35652000000.0,,,7928000000.0,284000000.0,70776000000.0,,-12000000.0,,49749000000.0,,,308000000.0,,-135337000000.0,0.0,,,,,,,,,,25986000000.0,2.36,,4512000000.0,-461000000.0,,,644000000.0,,-8544000000.0,,8417000000.0,4521000000.0,,,,,,,,,,2287000000.0,169227000000.0,7472000000.0,3407000000.0,19960000000.0,,,-633000000.0,0.0,,21798000000.0,,,,10384000000.0,20285000000.0,5000000000.0,34953000000.0,1895032000.0,,,,,,16245000000.0,,1832000000.0,,,,,,,,,,,,,258238000000.0,4512000000.0,,,,,,,,15612000000.0,16183000000.0,,3008000000.0,-127000000.0,,8000000.0,,-328000000.0,,1373000000.0,0.0,208489000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1404086400,218000000.0,,,207000000.0,23623000000.0,,-3737000000.0,17897000000.0,-829000000.0,,,,262045000000.0,,,,,,,1902321000.0,55583000000.0,,,,,,2900000000.0,22888000000.0,312922000000.0,6672000000.0,-1353000000.0,,,,263000000.0,,6672000000.0,,-221000000.0,,,,,,,-2019000000.0,,3.0,,,13959000000.0,-7198000000.0,,179939000000.0,,,276000000.0,,,,,153581000000.0,7364000000.0,4621000000.0,36328000000.0,,,9027000000.0,1439000000.0,70970000000.0,,-8000000.0,,48920000000.0,,,8000000.0,,-138868000000.0,0.0,,,,,,,,,,25923000000.0,2.98,,5665000000.0,-2371000000.0,,,3034000000.0,,-8931000000.0,,7881000000.0,5690000000.0,,,,,,,,,,2355000000.0,174054000000.0,7215000000.0,3337000000.0,19960000000.0,,,-1653000000.0,0.0,,22017000000.0,,,,11225000000.0,21578000000.0,5041000000.0,37686000000.0,1887543000.0,,,,,,15612000000.0,,1832000000.0,,,,,,,,,,,,,262045000000.0,5665000000.0,,,,,,,,13959000000.0,13959000000.0,,3498000000.0,-1050000000.0,,304000000.0,,-10000000.0,,-1228000000.0,-2000000.0,213125000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1412035200,-31000000.0,,,-1293000000.0,21821000000.0,,-3678000000.0,17133000000.0,-1155000000.0,,,,265431000000.0,,,,,,,1896492000.0,51822000000.0,,,,,,2997000000.0,23055000000.0,318752000000.0,6006000000.0,506000000.0,,,,-96000000.0,,6006000000.0,,-542000000.0,,,,,,,-2012000000.0,,2.97,,,14215000000.0,-7373000000.0,,183519000000.0,,,275000000.0,,,,,156140000000.0,7525000000.0,4621000000.0,37088000000.0,,,8863000000.0,931000000.0,71036000000.0,,-7000000.0,,47083000000.0,,,8000000.0,,-140656000000.0,0.0,,,,,,,,,,26683000000.0,2.95,,5593000000.0,-1019000000.0,,,201000000.0,,-8264000000.0,,8680000000.0,5627000000.0,,,,,,,,,,2857000000.0,178096000000.0,7304000000.0,3236000000.0,19960000000.0,,,256000000.0,0.0,,21919000000.0,,,,11127000000.0,19974000000.0,5396000000.0,34689000000.0,1880915000.0,,,,,,13959000000.0,,1832000000.0,,,,,,,,,,,,,265431000000.0,5593000000.0,,,,,,,,14215000000.0,14215000000.0,,5665000000.0,8680000000.0,,17000000.0,,-57000000.0,,1243000000.0,-16000000.0,218348000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1419984000,1098000000.0,-144116000000.0,,-2791000000.0,19000000000.0,-4412000000.0,-5099000000.0,12975000000.0,-1238000000.0,,-35407000000.0,29779000000.0,266026000000.0,44304000000.0,2817000000.0,19310000000.0,12785000000.0,,,1883650000.0,42111000000.0,42232000000.0,,,4491000000.0,,2575000000.0,23549000000.0,327289000000.0,1407000000.0,224000000.0,10.21,,11892000000.0,785000000.0,5328000000.0,1407000000.0,-3460000000.0,6497000000.0,200494000000.0,77909000000.0,-3737000000.0,19241000000.0,1572000000.0,,-2002000000.0,-47000000.0,1.86,,430000000.0,12785000000.0,-6742000000.0,266026000000.0,184987000000.0,64030000000.0,-286000000.0,430000000.0,223794000000.0,,,8000000.0,155028000000.0,7940000000.0,4593000000.0,31926000000.0,,10.14,5384000000.0,3215000000.0,77909000000.0,,-16000000.0,,42232000000.0,,,8000000.0,19241000000.0,-144116000000.0,0.0,136464000000.0,,16245000000.0,-7928000000.0,31475000000.0,3790000000.0,2575000000.0,331000000.0,21920000000.0,26912000000.0,1.85,,3471000000.0,-1148000000.0,31475000000.0,,2817000000.0,,-9668000000.0,,6497000000.0,3472000000.0,23960000000.0,-29893000000.0,155028000000.0,-146000000.0,,6505000000.0,266026000000.0,1897897000.0,-4999000000.0,3977000000.0,183173000000.0,6505000000.0,1912000000.0,23960000000.0,31926000000.0,184987000000.0,-1430000000.0,0.0,-686000000.0,21920000000.0,,16736000000.0,1832000000.0,11568000000.0,16736000000.0,5328000000.0,29136000000.0,1871332000.0,4593000000.0,,12785000000.0,,-5099000000.0,14215000000.0,11476000000.0,1832000000.0,,19000000000.0,,19726000000.0,183173000000.0,-43000000.0,31475000000.0,19726000000.0,0.0,5869000000.0,,12785000000.0,266026000000.0,3471000000.0,23549000000.0,,,,1883633000.0,,327289000000.0,12785000000.0,12785000000.0,,3790000000.0,6497000000.0,0.0,2000000.0,,-291000000.0,,3103000000.0,-29000000.0,223794000000.0,26912000000.0,31202000000.0,,,,,,,,,,,,,,,,,,,,,,,
1427760000,-921000000.0,,,-3010000000.0,16640000000.0,,-5020000000.0,10711000000.0,,,,,269604000000.0,,,,,,,1876498000.0,32315000000.0,,,,,,3115000000.0,23100000000.0,333824000000.0,662000000.0,-1981000000.0,,,,-332000000.0,,662000000.0,,-495000000.0,,,,,,,-1997000000.0,,1.38,,,12675000000.0,-6606000000.0,,185557000000.0,,,432000000.0,,,,,155803000000.0,6339000000.0,4588000000.0,29445000000.0,,,2905000000.0,908000000.0,83158000000.0,,-8000000.0,,41270000000.0,,,0.0,,-147701000000.0,0.0,,,,,,,,,,28238000000.0,1.37,,2567000000.0,4160000000.0,,,2820000000.0,55000000.0,-7602000000.0,,2319000000.0,2600000000.0,,,,,,,,,,2243000000.0,186123000000.0,6837000000.0,305000000.0,29960000000.0,,,-110000000.0,0.0,,21583000000.0,,,,10049000000.0,15239000000.0,4607000000.0,21604000000.0,1866655000.0,,,,,,12785000000.0,,1832000000.0,,,,,,,,,,,,,269604000000.0,2567000000.0,,,,,,,,12675000000.0,12675000000.0,,3908000000.0,-5283000000.0,,88000000.0,,,,1207000000.0,0.0,228334000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,194000000.0,,,1116000000.0,17380000000.0,,-4891000000.0,9330000000.0,,,,,266455000000.0,,,,,,,1876705000.0,36829000000.0,,,,,,2047000000.0,23110000000.0,336619000000.0,-2165000000.0,-91000000.0,,,,-279000000.0,,-2165000000.0,,-1662000000.0,,,,,,,-1997000000.0,,0.3,,,12156000000.0,-3715000000.0,,184129000000.0,,,365000000.0,,,,,154669000000.0,7247000000.0,4588000000.0,28268000000.0,,,1363000000.0,3873000000.0,82296000000.0,,-1927000000.0,,40738000000.0,,,0.0,,-151352000000.0,0.0,,,,,,,,,,26206000000.0,0.3,,571000000.0,-3988000000.0,,,387000000.0,83000000.0,-7643000000.0,,7220000000.0,608000000.0,,,,,,,,,,3528000000.0,185267000000.0,7116000000.0,755000000.0,29210000000.0,,,-519000000.0,0.0,,21597000000.0,,,,11495000000.0,16153000000.0,5024000000.0,27499000000.0,1867561000.0,,,,,,12675000000.0,,1832000000.0,,,,,,,,,,,,,266455000000.0,571000000.0,,,,,,,,12156000000.0,12156000000.0,,2621000000.0,-423000000.0,,55000000.0,,,,-911000000.0,-26000000.0,225717000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1443571200,249000000.0,,,-1875000000.0,15307000000.0,,-4789000000.0,11052000000.0,,,,,268449000000.0,,,,,,,1872420000.0,32767000000.0,,,,,,2039000000.0,23129000000.0,340558000000.0,1236000000.0,-249000000.0,,,,166000000.0,,1236000000.0,,5360000000.0,,,,,,,-1999000000.0,,1.09,,,12933000000.0,-6279000000.0,,184167000000.0,,,306000000.0,,,,,154912000000.0,6618000000.0,4588000000.0,30144000000.0,,,2784000000.0,480000000.0,82367000000.0,,1913000000.0,,39819000000.0,,,0.0,,-153153000000.0,0.0,,,,,,,,,,26710000000.0,1.09,,2037000000.0,1887000000.0,,,898000000.0,20000000.0,-6810000000.0,,5360000000.0,2057000000.0,,,,,,,,,,1548000000.0,187405000000.0,6864000000.0,727000000.0,29210000000.0,,,777000000.0,0.0,,21869000000.0,,,,9816000000.0,14240000000.0,5062000000.0,21715000000.0,1868444000.0,,,,,,12156000000.0,,1832000000.0,,,,,,,,,,,,,268449000000.0,2037000000.0,,,,,,,,12933000000.0,12933000000.0,,6580000000.0,5360000000.0,,57000000.0,,,,2041000000.0,-96000000.0,228630000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
