date,trailingCapitalExpenditure,trailingDeferredIncomeTax,annualCapitalExpenditure,annualInterestExpense,quarterlyGrossPPE,quarterlyDilutedEPS,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,trailingInterestExpense,quarterlyOtherCurrentAssets,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,annualSellingGeneralAndAdministration,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualChangesInAccountReceivables,trailingOperatingExpense,annualOtherNonCurrentAssets,trailingChangeInCashSupplementalAsReported,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,annualNetOtherFinancingCharges,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyEbitda,annualDilutedAverageShares,quarterlyNetOtherInvestingChanges,quarterlyInvestingCashFlow,quarterlyGrossProfit,quarterlyEndCashPosition,annualChangeInCashSupplementalAsReported,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyBasicAverageShares,annualRepaymentOfDebt,trailingGrossProfit,quarterlyOperatingExpense,quarterlyChangeInInventory,trailingResearchAndDevelopment,quarterlyCurrentDeferredRevenue,annualCostOfRevenue,annualResearchAndDevelopment,quarterlyOtherNonCashItems,trailingChangeInAccountPayable,annualCapitalStock,trailingCostOfRevenue,quarterlyCurrentLiabilities,quarterlySellingGeneralAndAdministration,quarterlyCurrentAssets,annualTaxProvision,trailingFreeCashFlow,annualInventory,quarterlyTaxProvision,quarterlyRetainedEarnings,trailingTaxProvision,quarterlyNetPPE,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualGrossProfit,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualNetIncomeContinuousOperations,annualBasicAverageShares,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualChangeInInventory,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,annualNetIncome,annualFreeCashFlow,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualCurrentDeferredRevenue,trailingOtherNonCashItems,trailingSellingGeneralAndAdministration,annualCashDividendsPaid,annualOperatingExpense,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualPretaxIncome,trailingCashDividendsPaid,trailingSaleOfInvestment,trailingPretaxIncome,annualNonCurrentDeferredRevenue,annualTotalAssets,quarterlyDilutedAverageShares,annualNonCurrentDeferredTaxesLiabilities,annualBasicEPS,trailingNetIncome,trailingPurchaseOfInvestment,annualLongTermDebt,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualStockholdersEquity,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyGoodwill,trailingChangeInInventory,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,trailingStockBasedCompensation,annualDepreciationAndAmortization,annualGoodwill,annualSaleOfInvestment,quarterlyBasicEPS,annualCommonStockIssuance,annualStockBasedCompensation,annualRetainedEarnings,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyInventory,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualTotalRevenue,trailingOperatingIncome,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingTotalRevenue,annualChangeInAccountPayable,annualAccountsPayable,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualCashFlowFromContinuingFinancingActivities,quarterlyDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,annualEndCashPosition,annualEbitda,annualOperatingIncome,annualNetPPE,annualDilutedEPS,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualOtherNonCurrentLiabilities,annualGrossPPE,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingEndCashPosition,annualIncomeTaxPayable,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyOtherNonCurrentAssets,quarterlyTotalAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,trailingPurchaseOfBusiness,trailingBasicAverageShares,trailingBasicEPS,trailingChangesInAccountReceivables,trailingDilutedEPS,trailingDilutedAverageShares,trailingCommonStockIssuance
,,,,,1111400000.0,0.42,,,,,,11800000.0,,15300000.0,,,,,,,,,,,,,,,595700000.0,,,,,,,54600000.0,,-5400000.0,18600000.0,74500000.0,0.0,,,,84761905.0,,,47700000.0,,,,,,31800000.0,,,,179400000.0,19900000.0,374200000.0,,,,11000000.0,174800000.0,,685900000.0,,339100000.0,50500000.0,,,,,,,,,-31600000.0,-42600000.0,26800000.0,,,157300000.0,,,-425500000.0,,,,,,,,,13400000.0,,400000.0,,147100000.0,39500000.0,,39500000.0,,,,,,,84761905.0,,,,,,,108200000.0,,4600000.0,,,,,,,,82800000.0,,,,,,0.42,,,,192000000.0,,,30000000.0,,110800000.0,,,,,227800000.0,,,,227800000.0,,,,-14200000.0,,,,,27800000.0,,,,,,,14400000.0,,0.0,,,,,3600000.0,55900000.0,,,,,,35600000.0,,,824900000.0,139000000.0,1199100000.0,,100000.0,518500000.0,-29200000.0,,,,,,,
,,,,,1152600000.0,0.26,,,-62100000.0,,,19800000.0,,20100000.0,-15900000.0,,,-13000000.0,,,,,,,,,,,611600000.0,,,,,,,56400000.0,,73600000.0,-50800000.0,81000000.0,0.0,,,,83461538.0,,,51800000.0,-14800000.0,,,,,-3600000.0,,,,145200000.0,24600000.0,331500000.0,,,,3000000.0,186200000.0,,727100000.0,,356800000.0,28700000.0,,,,,,,,,-27300000.0,-57500000.0,29200000.0,,,178100000.0,,,-425500000.0,,,,,,,,,20300000.0,,-57800000.0,,164800000.0,25700000.0,,25700000.0,,,,,,,83461538.0,,,,,,,86700000.0,,4400000.0,,,,,,,,97100000.0,,,,,,0.26,,,,192000000.0,,,6300000.0,,117800000.0,,,,,170000000.0,,,,170000000.0,,,,-14200000.0,,,,,27200000.0,,,,,,,14400000.0,,0.0,,,,,2800000.0,38400000.0,,,-4800000.0,,,21700000.0,,,871300000.0,144200000.0,1202800000.0,,0.0,502000000.0,-37200000.0,,,,,,,
,,,-235300000.0,12400000.0,1317100000.0,,-65800000.0,,79600000.0,,,18300000.0,-522600000.0,17900000.0,-54200000.0,,103000000.0,400000.0,,,,162900000.0,,,,,229000000.0,,629900000.0,,,0.0,117300000.0,,76400000.0,41400000.0,85491803.0,-53500000.0,-66700000.0,81000000.0,0.0,-221300000.0,,,,,,66400000.0,-28200000.0,,,339200000.0,,-3400000.0,,14400000.0,,110000000.0,39600000.0,229000000.0,18600000.0,,122200000.0,3300000.0,185200000.0,,794500000.0,,355200000.0,20300000.0,,295100000.0,957400000.0,-102600000.0,18300000.0,94700000.0,85491803.0,,-20200000.0,-84900000.0,14600000.0,-67800000.0,465200000.0,160800000.0,133200000.0,-202500000.0,-522600000.0,15700000.0,,,,-58000000.0,213000000.0,,291000000.0,-13400000.0,-16800000.0,-100300000.0,,163200000.0,17000000.0,-153300000.0,17000000.0,113300000.0,,,,,1186400000.0,,,2.02,,,192000000.0,-3500000.0,76400000.0,,16700000.0,,,629900000.0,,110000000.0,,,79800000.0,,,110000000.0,,88200000.0,,26100000.0,,185200000.0,192000000.0,,,9900000.0,,122200000.0,,,634300000.0,,69800000.0,32800000.0,355200000.0,,69800000.0,,,17900000.0,-14300000.0,,69800000.0,,-100800000.0,26800000.0,,0.0,192100000.0,82100000.0,794500000.0,2.02,14400000.0,54600000.0,0.0,,163200000.0,1317100000.0,10600000.0,2100000.0,15700000.0,69800000.0,,-7900000.0,,,13000000.0,,,957400000.0,162900000.0,1186400000.0,,0.0,465200000.0,-98300000.0,,,,,,,
,,,,,1388500000.0,0.2,,,6500000.0,,,20900000.0,,18700000.0,10200000.0,,,-8200000.0,,,,,,,,,,,654000000.0,,,,,,,44500000.0,,-500000.0,-95500000.0,66900000.0,0.0,,,,88000000.0,,,45300000.0,8600000.0,,,,,700000.0,,,,116800000.0,22400000.0,190900000.0,,,,1000000.0,206500000.0,,865900000.0,,380300000.0,22600000.0,,,,,,,,,16000000.0,-94800000.0,21600000.0,,,149800000.0,,,-522600000.0,,,,,,,,,47200000.0,,-32300000.0,,160800000.0,21600000.0,,21600000.0,,,,,,,88000000.0,,,,,,,82400000.0,,2800000.0,,,,,,,,82900000.0,,,,,,0.2,,,,219500000.0,,,3300000.0,,113500000.0,,,,,37500000.0,,,,37500000.0,,,,-14300000.0,,,,,22900000.0,,,,,,,14400000.0,,69700000.0,,,,,200000.0,15700000.0,,,-6700000.0,,,17600000.0,,,1037400000.0,171500000.0,1228300000.0,,0.0,497100000.0,-47600000.0,,,,,,,
,,,,,1484000000.0,0.16,,,,,,35500000.0,,20900000.0,-4900000.0,,,-20100000.0,,,,,,,,,,,658900000.0,,,,,,,8400000.0,,5100000.0,-98100000.0,37500000.0,0.0,,,,83125000.0,,,50300000.0,-13500000.0,,,,,-4500000.0,,,,131600000.0,29100000.0,210600000.0,,,,-26700000.0,209200000.0,,961400000.0,,458300000.0,-9400000.0,,,,,,,,,82700000.0,-103400000.0,-12800000.0,,,139300000.0,,,-522600000.0,,,,,,,,,9000000.0,,-6400000.0,,143800000.0,17300000.0,,17300000.0,,,,,,,83125000.0,,,,,,,95000000.0,,2100000.0,,,,,,,,101800000.0,,,,,,0.16,,,,314500000.0,,,5400000.0,,129800000.0,,,,,31000000.0,,,,31000000.0,,,,-14400000.0,,,,,21200000.0,,,,,,,14400000.0,,0.0,,,,,400000.0,15700000.0,,,,,,13300000.0,,,1116000000.0,154600000.0,1326600000.0,,0.0,589900000.0,-94400000.0,,,,,,,
,,,,,1570200000.0,0.12,,,,,,41300000.0,,23200000.0,6400000.0,,,-600000.0,,,,,,,,,,,668700000.0,,,,,,,43800000.0,,7500000.0,-105300000.0,73800000.0,0.0,,,,86111111.0,,,54200000.0,15500000.0,,,,,-5300000.0,,,,131300000.0,30000000.0,407600000.0,,,,-1300000.0,215200000.0,,1047600000.0,,745500000.0,19100000.0,,,,,,,,,268900000.0,-112800000.0,19600000.0,,,156800000.0,,,-522600000.0,,,,,,,,,45100000.0,,208700000.0,,151900000.0,20400000.0,,20400000.0,,,,,,,86111111.0,,,,,,,92400000.0,,4000000.0,,,,,,,,83000000.0,,,,,,0.12,,,,593600000.0,,,1700000.0,,112500000.0,,,,,239800000.0,,,,239800000.0,,,,-14300000.0,,,,,24200000.0,,,,,,,14400000.0,,0.0,,,,,300000.0,15700000.0,,,,,,16400000.0,,,1216800000.0,169200000.0,1624400000.0,,100000.0,876800000.0,-67700000.0,,,,,,,
,,,-402000000.0,9800000.0,1722700000.0,,-28100000.0,,,,,27600000.0,-603400000.0,32700000.0,-400000.0,,153700000.0,800000.0,,,,167300000.0,,,,,370100000.0,,673500000.0,,,100000.0,60300000.0,,104800000.0,-13900000.0,75375000.0,-16600000.0,-102300000.0,60200000.0,0.0,90900000.0,,,,,,96900000.0,-23900000.0,,,326400000.0,,-4200000.0,,14400000.0,,153200000.0,74100000.0,370100000.0,-29300000.0,,130900000.0,-2200000.0,218600000.0,,1119300000.0,,750500000.0,14600000.0,,271000000.0,1286600000.0,11300000.0,27600000.0,76100000.0,75375000.0,,-12600000.0,-91000000.0,-36700000.0,-13300000.0,903700000.0,147800000.0,76100000.0,-264900000.0,-603400000.0,15700000.0,,,,-57300000.0,244800000.0,,69800000.0,35800000.0,-8600000.0,-79100000.0,,156900000.0,16800000.0,-401200000.0,16800000.0,46800000.0,,,,,1656700000.0,,,0.8,,,593600000.0,-13300000.0,104800000.0,,1700000.0,,,673500000.0,,153200000.0,,,87600000.0,,,91100000.0,,13900000.0,,10600000.0,,218600000.0,593600000.0,,,61700000.0,,130900000.0,,,597400000.0,,160600000.0,137100000.0,750500000.0,,160600000.0,,,32700000.0,-14300000.0,,160600000.0,,355000000.0,22800000.0,,0.0,117300000.0,26200000.0,1119300000.0,0.8,14400000.0,37700000.0,0.0,,156900000.0,1722700000.0,-4500000.0,8900000.0,15700000.0,160600000.0,,,,,12900000.0,,,1286600000.0,167300000.0,1656700000.0,,0.0,903700000.0,-55200000.0,,,,,,,
,,,,,1763500000.0,0.14,,,,,,23700000.0,,28400000.0,12800000.0,,,-1200000.0,,,,,,,,,,,675200000.0,,,,,,,46100000.0,,-19800000.0,-90500000.0,68500000.0,0.0,,,,82857143.0,,,47100000.0,-6700000.0,,,,,300000.0,,,,143700000.0,22400000.0,305500000.0,,,,1900000.0,220000000.0,,1142300000.0,,737200000.0,17500000.0,,,,,,,,,-14100000.0,-70700000.0,21400000.0,,,151700000.0,,,-621200000.0,,,,,,,,,54500000.0,,-50100000.0,,149400000.0,15600000.0,,15600000.0,,,,,,,82857143.0,,,,,,,93800000.0,,100000.0,,,,,,,,83200000.0,,,,,,0.14,,,,587800000.0,,,6100000.0,,133700000.0,,,,,110500000.0,,,,110500000.0,,,,-14300000.0,,,,,24700000.0,,,,,,,14400000.0,,160600000.0,,,,,8700000.0,21500000.0,,,,,,11600000.0,,,1330300000.0,188000000.0,1635800000.0,,100000.0,880900000.0,-16200000.0,,,,,,,
,,,,,1827100000.0,0.74,,,,,,29200000.0,,29900000.0,16200000.0,,,6000000.0,,,,,,,,,,,731500000.0,,,,,,,5300000.0,,-5500000.0,26300000.0,55400000.0,0.0,,,,86216216.0,,,73900000.0,-17900000.0,,,,,-113500000.0,,,,180800000.0,50100000.0,370700000.0,,,,33000000.0,272400000.0,,1184100000.0,,750100000.0,100800000.0,,,,,,,,,3600000.0,-84600000.0,-18500000.0,,,145100000.0,,,-643000000.0,,,,,,,,,23200000.0,,53100000.0,,153000000.0,67800000.0,,67800000.0,,,,,,,86216216.0,,,,,,,123600000.0,,3000000.0,,,,,,,,89700000.0,,,,,,0.74,,,,597100000.0,,,135600000.0,,151800000.0,,,,,163700000.0,,,,163700000.0,,,,-14300000.0,,,,,23800000.0,,,,,,,14400000.0,,0.0,,,,,8700000.0,27300000.0,,,,,,63800000.0,,,1378200000.0,194100000.0,1748900000.0,,14900000.0,930900000.0,-61400000.0,,,,,,,
,,,,,1900700000.0,0.25,,,,,,32000000.0,,41500000.0,-17900000.0,,,-2900000.0,,,,,,,,,,,744100000.0,,,,,,,50200000.0,,-1500000.0,-78300000.0,80000000.0,0.0,,,,85200000.0,,,57800000.0,-20300000.0,,,,,100000.0,,,,193500000.0,29800000.0,335100000.0,,,,600000.0,284300000.0,,1230300000.0,,754500000.0,25900000.0,,,,,,,,,-4500000.0,-76800000.0,22200000.0,,,172300000.0,,,-670400000.0,,,,,,,,,30100000.0,,-52600000.0,,150200000.0,25300000.0,,25300000.0,,,,,,,85200000.0,,,,,,,123800000.0,,1800000.0,,,,,,,,92300000.0,,,,,,0.25,,,,604300000.0,,,14900000.0,,160500000.0,,,,,111000000.0,,,,111000000.0,,,,-14300000.0,,,,,28000000.0,,,,,,,14400000.0,,0.0,,,,,8700000.0,28200000.0,,,,,,21300000.0,,,1445000000.0,214700000.0,1780100000.0,,0.0,948000000.0,-46700000.0,,,,,,,
,,,-309300000.0,36400000.0,1950800000.0,,-16300000.0,,,,,31900000.0,-695500000.0,38600000.0,-6300000.0,,164700000.0,-18200000.0,,,,229000000.0,,,-4400000.0,,289500000.0,,742900000.0,,,-200000.0,100700000.0,,122200000.0,16500000.0,106000000.0,-12100000.0,-89300000.0,78900000.0,0.0,-101500000.0,,,,,,92700000.0,-10800000.0,,,370600000.0,,7300000.0,,,,194400000.0,62400000.0,289500000.0,17000000.0,,174000000.0,-18400000.0,283600000.0,,1255300000.0,,754500000.0,-14400000.0,,265600000.0,1484300000.0,4800000.0,31900000.0,112600000.0,106000000.0,,-6900000.0,-77200000.0,-13800000.0,-55700000.0,948900000.0,184400000.0,112600000.0,-157100000.0,-695500000.0,33600000.0,,,,-53700000.0,271500000.0,,160600000.0,44400000.0,,-51900000.0,,150200000.0,4000000.0,-231800000.0,4000000.0,129600000.0,,,,,1773800000.0,,,0.95,,,604300000.0,-105800000.0,122200000.0,,3100000.0,,,742900000.0,,194400000.0,,,105500000.0,,,106800000.0,,116400000.0,,8000000.0,,283600000.0,604300000.0,,,10300000.0,,174000000.0,,,636200000.0,,59100000.0,152200000.0,754500000.0,,59100000.0,,,38600000.0,-10800000.0,,59100000.0,,-21900000.0,30300000.0,,0.0,100900000.0,-5900000.0,1255300000.0,0.95,,184200000.0,0.0,,150200000.0,1950800000.0,-38900000.0,10300000.0,33600000.0,59100000.0,,,,,4000000.0,,,1484300000.0,229000000.0,1773800000.0,,-200000.0,948900000.0,-32800000.0,,,,,,,
,,,,,2016600000.0,0.1,,,,,,41300000.0,,38100000.0,-36300000.0,,,,,,,,,,,,,,983800000.0,,,,,,,30700000.0,,-1200000.0,-74400000.0,56600000.0,0.0,,,,107000000.0,,,54400000.0,-18400000.0,,,,,100000.0,,,,198100000.0,25900000.0,503800000.0,,,,1000000.0,261900000.0,,1294300000.0,,746200000.0,11700000.0,,,,,,,,,254200000.0,-73200000.0,2200000.0,,,154700000.0,,,-722300000.0,,,,,,,,,2700000.0,,182400000.0,,151600000.0,10700000.0,,10700000.0,,,,,,,107000000.0,,,,,,,112200000.0,,261500000.0,,,,,,,,98100000.0,,,,,,0.1,,,,594600000.0,,,18600000.0,,193600000.0,,,,,241600000.0,,,,241600000.0,,,,-11900000.0,,,,,28500000.0,,,,,,,,,59100000.0,,,,,10000000.0,47800000.0,,,,,,10700000.0,,,1527300000.0,233000000.0,2031100000.0,,0.0,944300000.0,-70500000.0,,,,,,,
,,,,,2021800000.0,0.15,,,,,,57200000.0,,39500000.0,-3400000.0,,,,,,,,,,,,,,996700000.0,,,,,,,39900000.0,,-500000.0,-67600000.0,67800000.0,0.0,,,,107000000.0,,,57500000.0,-12200000.0,,,,,-200000.0,,,,211800000.0,27900000.0,490600000.0,,,,-4200000.0,269400000.0,,1324200000.0,,746800000.0,15300000.0,,,,,,,,,-3200000.0,-67100000.0,10300000.0,,,181200000.0,,,-697600000.0,,,,,,,,,43900000.0,,-26800000.0,,152200000.0,19500000.0,,19500000.0,,,,,,,107000000.0,,,,,,,121200000.0,,5400000.0,,,,,,,,113400000.0,,,,,,0.15,,,,594600000.0,,,17300000.0,,193200000.0,,,,,214700000.0,,,,214700000.0,,,,-12000000.0,,,,,29600000.0,,,,,,,,,0.0,,,,,10300000.0,51100000.0,,,,,,19500000.0,,,1569000000.0,244800000.0,2059600000.0,,100000.0,958600000.0,-23200000.0,,,,,,,
,,,,,2021500000.0,0.24,,,,,,58200000.0,,46300000.0,-33000000.0,,,2900000.0,,,,,,,,,,,1020200000.0,,,,,,,60700000.0,,-7400000.0,-53800000.0,91800000.0,0.0,,,,120800000.0,,,64500000.0,-17500000.0,,,,,,,,,218300000.0,31100000.0,495800000.0,,,,-5600000.0,292800000.0,,1293300000.0,,734400000.0,29800000.0,,,,,,,,,-10800000.0,-46400000.0,27300000.0,,,226000000.0,,,-728200000.0,,,,,,,,,37000000.0,,-27700000.0,,149400000.0,35400000.0,,35400000.0,,,,,,,120800000.0,,,,,,,110200000.0,,100000.0,,,,,,,,134200000.0,,,,,,0.24,,,,585000000.0,,,18600000.0,,211700000.0,,,,,187100000.0,,,,187100000.0,,,,-11900000.0,,,,,33400000.0,,,,,,,,,0.0,,,,,12400000.0,61800000.0,,,,,,35400000.0,,,1583800000.0,290500000.0,2079600000.0,,-100000.0,952700000.0,-9400000.0,,,,,,,
,,,-231200000.0,44000000.0,2049300000.0,,-15800000.0,,,,,53200000.0,-747300000.0,48100000.0,21600000.0,,120700000.0,-17200000.0,,,,323200000.0,,,,,455900000.0,,1024900000.0,,,0.0,85100000.0,,110800000.0,40300000.0,120800000.0,1300000.0,-43200000.0,76100000.0,0.0,126500000.0,,,,,,69100000.0,2100000.0,,,476100000.0,,,,,,224100000.0,35800000.0,455900000.0,-19400000.0,,188300000.0,-8600000.0,300400000.0,,1302000000.0,,724900000.0,10900000.0,,292400000.0,1625200000.0,-51100000.0,53200000.0,85100000.0,120800000.0,,-10100000.0,-44500000.0,7000000.0,-46000000.0,949000000.0,206500000.0,85100000.0,-95800000.0,-747300000.0,65200000.0,,,,-47700000.0,245500000.0,,59100000.0,51800000.0,,-1400000.0,,139900000.0,19500000.0,-239000000.0,19500000.0,65700000.0,,,,,2081100000.0,,,0.63,,,585000000.0,1600000.0,110800000.0,,-1600000.0,,,1024900000.0,,224100000.0,,,130400000.0,,,124800000.0,,,,265400000.0,,300400000.0,585000000.0,,,17300000.0,,188300000.0,,,768500000.0,,185700000.0,135400000.0,724900000.0,,185700000.0,,,48100000.0,-11900000.0,,185700000.0,,230100000.0,33300000.0,,0.0,171700000.0,46900000.0,1302000000.0,0.63,,71700000.0,0.0,,139900000.0,2049300000.0,-7800000.0,11300000.0,65200000.0,185700000.0,,,,,19500000.0,,,1625200000.0,323200000.0,2081100000.0,,0.0,949000000.0,7300000.0,,,,,,,
,,,,,2294300000.0,0.32,,,,,,73100000.0,,45000000.0,-66300000.0,,,-4800000.0,,,,,,,,,,,1033600000.0,,,,,,,98400000.0,,32600000.0,-22800000.0,149900000.0,0.0,,,,99523000.0,,,91800000.0,-51000000.0,,,,,3300000.0,,,,301100000.0,29400000.0,479400000.0,,,,9400000.0,308600000.0,,1458400000.0,,746800000.0,29800000.0,,,,,,,,,-52500000.0,-55400000.0,58100000.0,,,262100000.0,,,-835900000.0,,,,,,,,,-9600000.0,,-84900000.0,,154600000.0,20400000.0,,20400000.0,,,,,,,99523000.0,,,,,,,200400000.0,22100000.0,,,,,,,,,112200000.0,,,,,,0.32,,,,592200000.0,,,600000.0,,269000000.0,,,,,100800000.0,,,,100800000.0,,,,-11900000.0,,,,,40300000.0,,,,,,,,,185700000.0,,,,,11500000.0,55700000.0,,,,,,20400000.0,,,1740400000.0,282000000.0,2219800000.0,,-100000.0,1047900000.0,-65000000.0,,,,,,,
,,,,,3796800000.0,-0.41,,,,,,103300000.0,,81300000.0,-300000.0,,,-41800000.0,,,,,,,,,,,1522000000.0,,,,,,,22400000.0,,3400000.0,-127700000.0,210100000.0,0.0,,,,157560976.0,,,274000000.0,-51800000.0,,,,,-3400000.0,,,,370900000.0,181600000.0,645800000.0,,,,-28800000.0,465600000.0,,2577300000.0,,1429900000.0,-93400000.0,,,,,,,,,77400000.0,-131100000.0,-63900000.0,,,421800000.0,,,-1219500000.0,,,,,,,,,22300000.0,,-28000000.0,,234900000.0,-64600000.0,,-64600000.0,,,,,,,157560976.0,,,,,,,230400000.0,26300000.0,,,,,,,,,211700000.0,,,,,,-0.41,,,,1139000000.0,56000000.0,,2700000.0,,397800000.0,,,,,114200000.0,,,,114200000.0,,,,-18800000.0,,,,,86300000.0,,,,,,,,,0.0,,,,,19700000.0,59200000.0,,,,,,-64600000.0,,,2825500000.0,248200000.0,3471300000.0,,-2400000.0,1800800000.0,-108800000.0,,,,,,,
,,,,,3843100000.0,0.28,,,,,,102200000.0,,64700000.0,-82600000.0,,,-2800000.0,,,,,,,,,,,1556200000.0,,,,,,,166500000.0,,-700000.0,-114500000.0,202500000.0,0.0,,,,153928571.0,,,106400000.0,-43300000.0,,,,,0.0,,,,343100000.0,16200000.0,665700000.0,,,,16300000.0,491600000.0,,2564700000.0,,1442500000.0,59400000.0,,,,,,,,,4400000.0,-113800000.0,96100000.0,,,383800000.0,,,-1278400000.0,,,,,,,,,104100000.0,,-6000000.0,,238200000.0,43100000.0,,43100000.0,,,,,,,153928571.0,,,,,,,217300000.0,19900000.0,8600000.0,,,,,,,,181300000.0,,,,,,0.28,,,,1152200000.0,52100000.0,,4600000.0,,409400000.0,,,,,108200000.0,,,,108200000.0,,,,-19100000.0,,,,,70400000.0,,,,,,,,,0.0,,,,,19000000.0,61100000.0,,,,,,43100000.0,,,2846100000.0,281400000.0,3511800000.0,,0.0,1785600000.0,-9700000.0,,,,,,,
,,,-415100000.0,77100000.0,3942700000.0,,-48800000.0,,,,,103300000.0,-1343900000.0,83100000.0,39500000.0,,66400000.0,600000.0,,,,373800000.0,,,,,641400000.0,,1591100000.0,,,-2800000.0,68400000.0,,242300000.0,198400000.0,155454545.0,-45300000.0,-160100000.0,244400000.0,0.0,-80800000.0,,,,,,170000000.0,-3200000.0,,,744800000.0,98400000.0,,,,,394500000.0,15900000.0,641400000.0,-7900000.0,,339500000.0,-8800000.0,523700000.0,,2598800000.0,,1460100000.0,29900000.0,,828000000.0,2972600000.0,-109700000.0,103300000.0,68400000.0,155454545.0,,31200000.0,-114800000.0,74400000.0,-149300000.0,1854600000.0,412200000.0,68400000.0,-131300000.0,-1343900000.0,69100000.0,,,,-54500000.0,485800000.0,,227100000.0,167000000.0,,38100000.0,,280700000.0,38700000.0,-425100000.0,38700000.0,60500000.0,,,,,3614000000.0,,,0.44,,,1179400000.0,,242300000.0,30100000.0,1000000.0,,,1591100000.0,,394500000.0,,,167800000.0,,,321000000.0,,,,12600000.0,,523700000.0,1179400000.0,,,-12500000.0,,339500000.0,,,1572800000.0,,146200000.0,283800000.0,1460100000.0,,146200000.0,,,83100000.0,-4700000.0,,146200000.0,,60500000.0,124000000.0,,0.0,663200000.0,342200000.0,2598800000.0,0.44,,-295900000.0,0.0,,280700000.0,3942700000.0,-10000000.0,19100000.0,69100000.0,146200000.0,,,,,38700000.0,,,2972600000.0,373800000.0,3614000000.0,,-300000.0,1854600000.0,52200000.0,,,,,,,
,,,,,3956900000.0,0.2,,,,,,115600000.0,,55900000.0,-58600000.0,,,-9300000.0,,,,,,,,,,,1617800000.0,,,,,,,149800000.0,,-40500000.0,-96500000.0,180400000.0,0.0,,,,154000000.0,,,115500000.0,500000.0,,,,,-100000.0,,,,347000000.0,14500000.0,562400000.0,,,,7800000.0,549500000.0,,2557000000.0,,1406500000.0,38600000.0,,,,,,,,,-40000000.0,-56000000.0,64900000.0,,,378100000.0,,,-1399900000.0,,,,,,,,,54800000.0,,-81800000.0,,271600000.0,30800000.0,,30800000.0,,,,,,,154000000.0,,,,,,,218400000.0,16100000.0,,,,,,,,,197700000.0,,,,,,0.2,,,,1134900000.0,,,8500000.0,,339100000.0,,,,,64500000.0,,,,64500000.0,,,,-4700000.0,,,,,84900000.0,,,,,,,,,146200000.0,,,,,20500000.0,72700000.0,,,,,,30800000.0,,,2961800000.0,404800000.0,3524200000.0,,-200000.0,1753500000.0,-1200000.0,,,,,,,
