,quarterlyGoodwill,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,quarterlyAccountsReceivable,trailingNetIncome,quarterlyCostOfRevenue,annualGoodwill,quarterlyCurrentAccruedExpenses,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,quarterlyBasicAverageShares,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualNetIncome,annualRetainedEarnings,annualAccountsReceivable,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualCostOfRevenue,trailingOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,annualInvestingCashFlow,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,quarterlyNetIncome,annualCashDividendsPaid,trailingCommonStockIssuance,annualFreeCashFlow,annualPretaxIncome,annualEndCashPosition,annualIncomeTaxPayable,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,annualOtherCurrentAssets,annualOtherNonCashItems,quarterlyCurrentDebt,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyEndCashPosition,annualStockholdersEquity,quarterlyInvestingCashFlow,quarterlyNetIncomeCommonStockholders,quarterlyDilutedEPS,annualTaxProvision,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyInventory,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,annualCurrentAccruedExpenses,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyOtherNonCurrentAssets,trailingChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,quarterlyOperatingExpense,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualCommonStockIssuance,annualSaleOfInvestment,quarterlyCashDividendsPaid,annualRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualCurrentLiabilities,annualCurrentAssets,trailingNetOtherInvestingChanges,annualNetPPE,annualEbitda,trailingNetIncomeCommonStockholders,annualGrossPPE,annualNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualOtherNonCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualBeginningCashPosition,annualBasicAverageShares,trailingGrossProfit,trailingDeferredIncomeTax,trailingCapitalExpenditure,annualCapitalExpenditure,quarterlySaleOfInvestment,trailingOtherIncomeExpense,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,annualBasicEPS,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherCurrentAssets,quarterlyBeginningCashPosition,quarterlyDilutedAverageShares,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,quarterlyCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingNetOtherFinancingCharges,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyOperatingIncome,annualStockBasedCompensation,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualCurrentDebt,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualTotalRevenue,annualDeferredIncomeTax,trailingOperatingExpense,annualCapitalStock,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,quarterlyPretaxIncome,trailingCostOfRevenue,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyBasicEPS,annualInterestExpense,quarterlyIncomeTaxPayable,trailingCashDividendsPaid,trailingChangesInAccountReceivables,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,annualDilutedAverageShares,annualAccumulatedDepreciation,quarterlyRetainedEarnings,quarterlyNonCurrentDeferredRevenue,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,annualDilutedEPS,trailingNetIncomeContinuousOperations,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyStockBasedCompensation,quarterlyOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,trailingChangeInInventory,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualInventory,annualResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingSaleOfInvestment,quarterlyInvestmentsAndAdvances,trailingBasicEPS,quarterlyChangeInInventory,trailingPurchaseOfInvestment,annualChangeInInventory,trailingDilutedEPS,trailingDilutedAverageShares,trailingInterestExpense,quarterlyPurchaseOfBusiness,trailingResearchAndDevelopment,annualInvestmentsAndAdvances
962323200,,,134653000.0,305200000.0,,301473000.0,,,,,,204276540.0,589123000.0,,,,,17222000.0,,,,,,,,18099000.0,,,,79249000.0,18099000.0,,,,,,,,5563000.0,0.0,,,,,,2603000.0,,,,6000.0,128603000.0,,-5912000.0,18099000.0,0.0825,,23829000.0,,,103023000.0,-903000.0,,-99000.0,,22868000.0,,274190000.0,,,,,381526000.0,,,,,,,,,,,,,,,,,314933000.0,,,-295000.0,-25723000.0,,,,,,,,,744000.0,,903000.0,,,,-7292000.0,214197000.0,,20424000.0,114811000.0,218393924.0,512000.0,,128846000.0,,128603000.0,,404496000.0,-6361000.0,,,-272940000.0,,-278503000.0,,,,,,,-2769000.0,-75704000.0,,,,,,,,23583000.0,-2624000.0,28998000.0,,,180399000.0,0.0875,,12509000.0,,,,454470000.0,274190000.0,-1987000.0,-5813000.0,,,,285070000.0,,10899000.0,,104695000.0,,,,13792000.0,44881000.0,,243000.0,,2535000.0,,,,,,,,,,,,,,,,,,,,,,,
970272000,,,135292000.0,364879000.0,,352341000.0,,,,,,205587888.0,660834000.0,,,,,14851000.0,,,,,,,,25642000.0,,,,87179000.0,25642000.0,,,,,,,,5620000.0,0.0,,,,,,4524000.0,,,,164000.0,142998000.0,,-5766000.0,25642000.0,0.1175,,41561000.0,,,123022000.0,-2014000.0,,-56000.0,,22737000.0,,320966000.0,,,,,440418000.0,,,,,,0.0,,,,,,,,,,,339868000.0,,,-12000.0,-59015000.0,,,,,,,,,2000.0,,2014000.0,,,,-9279000.0,249384000.0,,17435000.0,128603000.0,219379592.0,514000.0,,143228000.0,,142998000.0,,475363000.0,-5756000.0,,,-311776000.0,,-317396000.0,,,,,,,2369000.0,-79775000.0,,,,,,,,20607000.0,-5740000.0,41266000.0,,,183716000.0,0.125,,18084000.0,,,,525542000.0,320966000.0,1087000.0,-14685000.0,,,,310712000.0,,15624000.0,,103941000.0,,,,14395000.0,48974000.0,,230000.0,,6095000.0,,,,,,,,,,,,,,,,,,,,,,,
978220800,,-3081000.0,138955000.0,347114000.0,,343401000.0,,,661740000.0,299956000.0,,,661740000.0,,83035000.0,333049000.0,347114000.0,33819000.0,-9166000.0,,-818000.0,1253754000.0,,,229534000.0,25938000.0,-1145620000.0,-29481000.0,,88656000.0,25938000.0,-7184000.0,,128876000.0,133348000.0,169005000.0,,,5723000.0,0.0,,,,4782000.0,920000.0,4671000.0,22481000.0,169005000.0,,156000.0,169005000.0,361784000.0,-11655000.0,25938000.0,,50313000.0,-18382000.0,,,122877000.0,-237000.0,,209000.0,,23478000.0,,299956000.0,,0.0,57805000.0,154458000.0,432420000.0,,170889000.0,1884000.0,10241000.0,,-3601000.0,-11502000.0,23478000.0,299956000.0,522785000.0,,106647000.0,-1123139000.0,,190287000.0,83035000.0,361784000.0,65751000.0,,-1415000.0,15916000.0,97822000.0,-14501000.0,71183000.0,204610480.0,,,,-25582000.0,,,237000.0,,0.405,330202000.0,-9166000.0,229534000.0,,4782000.0,142998000.0,,515000.0,-71000.0,170889000.0,138955000.0,169005000.0,,466278000.0,-8487000.0,,,-303820000.0,14501000.0,-309543000.0,,,-22946000.0,4671000.0,,,-5084000.0,-83640000.0,83035000.0,1587047000.0,,1695181000.0,1203000.0,,515000.0,42306000.0,-2261000.0,41659000.0,,,190287000.0,,432000.0,,,,,522785000.0,299956000.0,-2429000.0,10260000.0,,218716072.0,-83640000.0,333049000.0,,15721000.0,-34399000.0,106647000.0,0.38,,441427000.0,26007000.0,65751000.0,,1884000.0,,541000.0,33850000.0,,,,,,,,,,,,,,,,,,,,,,
985996800,,,141541000.0,308443000.0,,289411000.0,,,,,,206978364.0,687873000.0,,,,,54226000.0,,,,,,,,21158000.0,,,,93842000.0,21158000.0,,,,,,,,5948000.0,0.0,,,,,,3428000.0,,,,145000.0,220920000.0,,-7365000.0,21158000.0,0.095,,-10750000.0,,,115870000.0,960000.0,,470000.0,,23176000.0,,294935000.0,,,,,381741000.0,,,,,,,,,,,,,,,,,392938000.0,,,-461000.0,37810000.0,,,,,,,,,1578000.0,,-1920000.0,,,,-12473000.0,213266000.0,,16754000.0,169005000.0,220585976.0,521000.0,,221135000.0,,220920000.0,,405281000.0,-8482000.0,,,-259923000.0,,-265871000.0,,,,,,,948000.0,-85996000.0,,,,,,,,62708000.0,-214000.0,33959000.0,,,193557000.0,0.1025,,14887000.0,,,,546332000.0,294935000.0,8124000.0,14774000.0,,,,354207000.0,,12801000.0,,107561000.0,,,,51915000.0,63354000.0,,215000.0,,2122000.0,,,,,,,,,,,,,,,,,,,,,,,
993859200,,,149254000.0,288467000.0,,275768000.0,,,,,,209224644.0,712208000.0,,,,,44269000.0,,,,,,,,21599000.0,,,,94243000.0,21599000.0,,,,,,,,5965000.0,0.0,,,-14923000.0,,,3084000.0,,,,156000.0,252143000.0,,-14946000.0,21599000.0,0.0975,,8740000.0,,,114911000.0,349000.0,,22000.0,,26082000.0,,302219000.0,14923000.0,,,,367221000.0,,,,,,,,,,,,,,,,,409989000.0,,,-4019000.0,20540000.0,,,,,,,,,-16000.0,,611000.0,,,,-13083000.0,214229000.0,,22138000.0,220920000.0,221146024.0,526000.0,,252349000.0,,252143000.0,,390679000.0,-10911000.0,,,-246345000.0,,-252310000.0,,,,,,,-7658000.0,-91070000.0,,,,,,,,55180000.0,-7207000.0,34571000.0,,,202882000.0,0.1025,,13355000.0,,,,562954000.0,302219000.0,701000.0,23868000.0,,,,370559000.0,,12972000.0,,111812000.0,,,,31223000.0,71551000.0,,206000.0,,5145000.0,,,,,,,,,,,,,,,,,,,,,,,
1001808000,,,152318000.0,314690000.0,,300903000.0,,,,,,210513436.0,742841000.0,,,,,11486000.0,,,,,,,,27369000.0,,,,96369000.0,27369000.0,,,,,,,,5830000.0,0.0,,,,,,1848000.0,,,,107000.0,256183000.0,,-5650000.0,27369000.0,0.125,,6827000.0,,,126185000.0,1163000.0,,-542000.0,,26049000.0,,314970000.0,,,,,394028000.0,,,,,,-2000.0,,,,,,,,,,,427871000.0,,,2554000.0,-26662000.0,,,,,,,,,144000.0,,-1163000.0,,,,-13301000.0,225717000.0,,19595000.0,252143000.0,220850980.0,524000.0,,256238000.0,,256183000.0,,427088000.0,-8348000.0,,,-262013000.0,,-267843000.0,,,,,,,-10416000.0,-96550000.0,,,,,,,,19834000.0,-16695000.0,43863000.0,,,211126000.0,0.13,,13446000.0,,,,590523000.0,314970000.0,3660000.0,-17190000.0,,,,397927000.0,,16494000.0,,114576000.0,,,,4040000.0,73959000.0,,55000.0,,7444000.0,,,,,,,,,,,,,,,,,,,,,,,
1009756800,,-17173000.0,177180000.0,283414000.0,,304576000.0,,,688437000.0,273814000.0,,,688437000.0,,97243000.0,411992000.0,283414000.0,20251000.0,-13989000.0,,,1173658000.0,,,195826000.0,27117000.0,-1063935000.0,-52857000.0,,97548000.0,27117000.0,-10409000.0,,130232000.0,154294000.0,218677000.0,,,5801000.0,0.0,,,,9109000.0,33072000.0,1706000.0,23544000.0,218677000.0,,113000.0,218677000.0,414623000.0,-24896000.0,27117000.0,,57051000.0,-37591000.0,,,125009000.0,160000.0,,-353000.0,,41179000.0,,273814000.0,,0.0,-32774000.0,167614000.0,398420000.0,,218734000.0,57000.0,15279000.0,1698000.0,-5160000.0,-60314000.0,41179000.0,273814000.0,511257000.0,,123845000.0,-1040391000.0,,224456000.0,97243000.0,414623000.0,76282000.0,,-15247000.0,33084000.0,49672000.0,-2632000.0,169005000.0,208319008.0,,,,-37382000.0,-8000.0,,-160000.0,,0.4675,382002000.0,-13989000.0,195826000.0,,9109000.0,256183000.0,,516000.0,-403000.0,218734000.0,177180000.0,218677000.0,,429585000.0,-9641000.0,,,-267610000.0,2632000.0,-273411000.0,,,-58076000.0,1706000.0,,,-40950000.0,-100611000.0,97243000.0,1542910000.0,,1652633000.0,2377000.0,,516000.0,29892000.0,-36198000.0,41901000.0,,,224456000.0,,521000.0,,,,,511257000.0,273814000.0,-10108000.0,-26234000.0,,219482680.0,-100611000.0,411992000.0,,14784000.0,64772000.0,123845000.0,0.4425,,478975000.0,-37506000.0,76282000.0,,57000.0,,568000.0,-4782000.0,,,,,,,,,,,,,,,,,,,,,,
1017532800,,,173820000.0,287687000.0,,322284000.0,,,,,,206762224.0,734577000.0,,,,,38817000.0,,,,,,,,22230000.0,,,,94992000.0,22230000.0,,,,,,,,5661000.0,0.0,,,,,,2062000.0,,,-22000.0,66000.0,262901000.0,,-1550000.0,22230000.0,0.1025,,15233000.0,,,127256000.0,-339000.0,,1257000.0,,41072000.0,,292645000.0,,,,,426619000.0,,,,,,,,,,,,,,,,,441932000.0,,,-221000.0,-3951000.0,,,,,,,,,,,,,,,-13963000.0,210673000.0,,10118000.0,218677000.0,217681716.0,518000.0,,262952000.0,,262901000.0,,449540000.0,-4833000.0,,,-293702000.0,,-299363000.0,,,,,,,2384000.0,-104418000.0,,,,,,,,43650000.0,-402000.0,35281000.0,,,224943000.0,0.1075,,9979000.0,,,,560757000.0,292645000.0,4070000.0,10033000.0,,,,434222000.0,,13051000.0,,120525000.0,,,,44224000.0,69931000.0,,51000.0,,2447000.0,,,,,,,,,,,,,,,,,,,,,,,
1025395200,,,177714000.0,336733000.0,,415539000.0,,,,,,207610606.0,801682000.0,,,,,18026000.0,,,,,,,,23684000.0,,,,98731000.0,23684000.0,,,,,,,,5751000.0,0.0,,,,,,286000.0,,,,66000.0,273226000.0,,-7642000.0,23684000.0,0.11,,37089000.0,,,120217000.0,1726000.0,,92000.0,,43833000.0,,339116000.0,,,,,509846000.0,,,,,,,,,,,,,,,,,462566000.0,,,-2669000.0,-43379000.0,,,,,,,,,,,,,,,-10990000.0,248645000.0,,13956000.0,262901000.0,217968518.0,1040000.0,,273279000.0,,273226000.0,,535756000.0,-5238000.0,,,-383878000.0,,-389629000.0,,,,,,,-9723000.0,-109107000.0,,,,,,,,23264000.0,-4736000.0,37640000.0,,,232067000.0,0.115,,9778000.0,,,,623968000.0,339116000.0,819000.0,-9736000.0,,,,451670000.0,,13956000.0,,122960000.0,,,,10325000.0,80407000.0,,53000.0,,2974000.0,,,,,,,,,,,,,,,,,,,,,,,
1033344000,,,179938000.0,351639000.0,,480672000.0,,,,,,208466368.0,831215000.0,,,,,15639000.0,,,,,,,,30619000.0,,,,107132000.0,30619000.0,,,,,,,,5655000.0,0.0,,,,,,1833000.0,,,,10000.0,287332000.0,,-8121000.0,30619000.0,0.14,,-2071000.0,,,139722000.0,-1496000.0,,-167000.0,,44511000.0,,338563000.0,,,,,583266000.0,,,,,,0.0,,,,,,,,,,,492652000.0,,,-1000000.0,-18081000.0,,,,,,,,,,,,,,,-12272000.0,246415000.0,,12227000.0,273226000.0,217131650.0,1041000.0,,287411000.0,,287332000.0,,620394000.0,-7260000.0,,,-437889000.0,,-443544000.0,,,,,,,1931000.0,-111319000.0,,,,,,,,22899000.0,-9288000.0,48701000.0,,,234954000.0,0.145,,9325000.0,,,,651277000.0,338563000.0,3547000.0,-18903000.0,,,,482290000.0,,18082000.0,,123635000.0,,,,14106000.0,80990000.0,,79000.0,,9723000.0,,,,,,,,,,,,,,,,,,,,,,,
1041292800,5299000.0,-35845000.0,274462000.0,385864000.0,,532518000.0,5299000.0,,879948000.0,356136000.0,,,879948000.0,,112529000.0,512036000.0,385864000.0,-37416000.0,-10967000.0,,-31000.0,1764420000.0,,,248302000.0,35996000.0,-1634227000.0,-113152000.0,,119526000.0,35996000.0,-12485000.0,,35066000.0,177990000.0,211859000.0,,,5658000.0,0.0,,,-9678000.0,7676000.0,950000.0,1319000.0,22725000.0,211859000.0,-10000.0,36000.0,211859000.0,523812000.0,-95839000.0,35996000.0,,65461000.0,20838000.0,,,158695000.0,504000.0,,-322000.0,,53189000.0,,356136000.0,9678000.0,0.0,71089000.0,116493000.0,646979000.0,,211946000.0,87000.0,16760000.0,,-6250000.0,-16595000.0,53189000.0,356136000.0,605486000.0,,204966000.0,-1611502000.0,,318649000.0,112529000.0,523812000.0,106515000.0,-9678000.0,-31955000.0,-33741000.0,-6818000.0,-790000.0,218677000.0,207785654.0,,,,-81427000.0,,,,,0.54,420381000.0,-10967000.0,248302000.0,,7676000.0,287332000.0,,1042000.0,860000.0,211946000.0,274462000.0,211859000.0,,691213000.0,-64096000.0,,,-482626000.0,395000.0,-488284000.0,,,-12715000.0,1319000.0,,,-7307000.0,-113683000.0,112529000.0,2166710000.0,,2296903000.0,-687000.0,,1042000.0,26680000.0,-2169000.0,56368000.0,,,318649000.0,,178000.0,,,,9678000.0,605486000.0,356136000.0,-9123000.0,-10564000.0,,217762738.0,-113683000.0,512036000.0,,20372000.0,-99152000.0,204966000.0,0.515,,532483000.0,-75473000.0,106515000.0,,87000.0,-625000.0,1616000.0,-29170000.0,,,,,,,,,,,,,,,,,,,,,,
1049068800,5725000.0,,271245000.0,358645000.0,,408310000.0,,,,,,208636656.0,912668000.0,,,,,59433000.0,,,,,,,,25119000.0,,,,109842000.0,25119000.0,,,,,,,,5779000.0,0.0,,,-12854000.0,,,525000.0,,,,48000.0,272245000.0,,-4292000.0,25119000.0,0.115,,314000.0,,,148036000.0,849000.0,,790000.0,,21274000.0,,360366000.0,12854000.0,,,,529812000.0,,,,,,,,,,,,,,,,,552302000.0,,,213000.0,27554000.0,,,,,,,,,34000.0,,-849000.0,,,,-9571000.0,257964000.0,,10487000.0,211859000.0,217448978.0,1044000.0,,272291000.0,,272245000.0,,556346000.0,-4545000.0,,,-375997000.0,,-381776000.0,,,,,,,-1031000.0,-119475000.0,,,,,,,,63978000.0,-1974000.0,39251000.0,,,353217000.0,0.12,,12191000.0,,,,641423000.0,360366000.0,2944000.0,26841000.0,,,,537155000.0,,14132000.0,,233742000.0,,,,60386000.0,89686000.0,,46000.0,2157000.0,1792000.0,,,,,,,,,,,,,,,,,,,,,,,
1056931200,5725000.0,,271332000.0,384332000.0,,486601000.0,,,,,,209081788.0,959008000.0,,,,,15685000.0,,,,,,,,27910000.0,,,,114808000.0,27910000.0,,,,,,,,5923000.0,0.0,,,-13278000.0,,,496000.0,,,,77000.0,284415000.0,,-4464000.0,27910000.0,0.13,,8981000.0,,,139112000.0,35000.0,,1106000.0,,20987000.0,,381907000.0,13278000.0,,,,595870000.0,,,,,,,,,,,,,,,,,577101000.0,,,-217000.0,-14869000.0,,,,,,,,,-31000.0,,-919000.0,,,,-5215000.0,268754000.0,,18851000.0,272245000.0,217956362.0,1046000.0,,284493000.0,,284415000.0,,625713000.0,-4348000.0,,,-450835000.0,,-456758000.0,,,,,,,-8591000.0,-126242000.0,,,,,,,,20033000.0,-3453000.0,43608000.0,,,362605000.0,0.135,,10930000.0,,,,687676000.0,381907000.0,342000.0,-15609000.0,,,,556697000.0,,15698000.0,,236363000.0,,,,12170000.0,101727000.0,,78000.0,,3265000.0,,,,,,,,,,,,,,,,,,,,,,,
1064880000,5725000.0,,270054000.0,449323000.0,,559461000.0,,,,,,210084420.0,1040807000.0,,,,,7478000.0,,,,,,,,32558000.0,,,,121578000.0,32558000.0,,,,,,,,6090000.0,0.0,,,-16977000.0,,,50000.0,,,,16000.0,292995000.0,,-4576000.0,32558000.0,0.15,,52561000.0,,,152008000.0,440000.0,,399000.0,,22089000.0,,427421000.0,16977000.0,,,,674609000.0,,,,,,0.0,,,,,,,,,,,613386000.0,,,-380000.0,-76911000.0,,,,,,,,,,,444000.0,,,,-3397000.0,314711000.0,,28310000.0,284415000.0,218381860.0,1050000.0,,293120000.0,,292995000.0,,711469000.0,-4301000.0,,,-516511000.0,,-522601000.0,,,,,,,-358000.0,-131324000.0,,,,,,,,11779000.0,-13083000.0,50869000.0,,,366113000.0,0.155,,11990000.0,,,,770753000.0,427421000.0,3555000.0,-33661000.0,,,,589256000.0,,18311000.0,,234789000.0,,,,8580000.0,100670000.0,,125000.0,,13165000.0,,,,,,,,,,,,,,,,,,,,,,,
1072828800,7774000.0,-5562000.0,278668000.0,448324000.0,,567668000.0,7774000.0,,1040847000.0,392122000.0,,,1040847000.0,,121952000.0,617216000.0,448324000.0,10994000.0,1743000.0,,-5000.0,2038916000.0,,,296895000.0,38913000.0,-1899254000.0,-25897000.0,,122843000.0,36365000.0,-16772000.0,,93590000.0,195642000.0,295832000.0,,,6600000.0,0.0,,,0.0,17941000.0,1424000.0,217000.0,24392000.0,295832000.0,38000.0,45000.0,295832000.0,645501000.0,-12565000.0,36365000.0,,71142000.0,-27383000.0,,,163745000.0,-153000.0,,2249000.0,,18029000.0,,392122000.0,,0.0,34473000.0,114335000.0,684988000.0,11163000.0,295914000.0,82000.0,20024000.0,,-8404000.0,-20105000.0,18029000.0,392122000.0,762179000.0,,241702000.0,-1874862000.0,,381768000.0,121952000.0,645501000.0,85046000.0,0.0,-5178000.0,-2011000.0,83973000.0,-2342000.0,211859000.0,209466884.0,,,,-20745000.0,,,-1018000.0,11163000.0,0.58,469071000.0,1743000.0,296895000.0,,17941000.0,292995000.0,,1051000.0,4544000.0,295914000.0,278668000.0,295832000.0,,731413000.0,-7551000.0,,,-514643000.0,1171000.0,-521243000.0,,,-18024000.0,217000.0,,,-8044000.0,-140066000.0,124500000.0,2485279000.0,,2624941000.0,-69000.0,,1051000.0,18545000.0,-1595000.0,61914000.0,,,381768000.0,,186000.0,,,,,762179000.0,392122000.0,-6910000.0,-15009000.0,,218003086.0,-140066000.0,617216000.0,,23001000.0,-66237000.0,241702000.0,0.56,,586025000.0,2837000.0,85046000.0,,82000.0,,1802000.0,-37438000.0,,,,,,,,,,,,,,,,,,,,,,
1080691200,7774000.0,,278474000.0,459769000.0,,526983000.0,,,,,,210262228.0,1122052000.0,,,,,67337000.0,,,,,,,,32806000.0,,,,130302000.0,31844000.0,,,,,,,,6259000.0,13670000.0,,,0.0,,,0.0,,,,5000.0,364326000.0,,-9236000.0,31844000.0,0.145,,40572000.0,,,159867000.0,215000.0,,1157000.0,,14404000.0,,436410000.0,13670000.0,,,,650793000.0,,,,,,,,,,,,,,,,,681431000.0,,,-681000.0,-12578000.0,,,,,,,,,31000.0,,-430000.0,10774000.0,,,4017000.0,330033000.0,,17173000.0,295832000.0,219226088.0,1052000.0,,364378000.0,,364326000.0,,686850000.0,-8638000.0,,,-484667000.0,,-490926000.0,,,,,,,-325000.0,-146239000.0,,,,,,,,75975000.0,-1537000.0,50966000.0,,,391761000.0,0.15,,14367000.0,,,,843578000.0,422740000.0,4847000.0,29679000.0,,,,649060000.0,,18160000.0,,245522000.0,,,,68494000.0,78340000.0,,52000.0,-13000.0,1427000.0,,,,,,,,,,,,,,,,,,,,,,,
1088553600,7774000.0,,278793000.0,526418000.0,,621502000.0,,,,,,211194826.0,1206582000.0,,,,,21533000.0,,,,,,,,38753000.0,,,,137655000.0,37612000.0,,,,,,,,6493000.0,17500000.0,,,0.0,,,0.0,,,,23000.0,372459000.0,,-10541000.0,37612000.0,0.17,,44077000.0,,,177164000.0,-2000.0,,644000.0,,12343000.0,,488926000.0,17500000.0,,,,753035000.0,,,,,,,,,,,,,,,,,712647000.0,,,909000.0,-62034000.0,,,,,,,,,-30000.0,,217000.0,10330000.0,,,1327000.0,370111000.0,,26327000.0,364326000.0,221312386.0,1059000.0,,372540000.0,,372459000.0,,798666000.0,-11655000.0,,,-569378000.0,,-575871000.0,,,,,,,-11823000.0,-150252000.0,,,,,,,,33188000.0,-10247000.0,60125000.0,,,398598000.0,0.18,,12769000.0,,,,927789000.0,471426000.0,5033000.0,-26388000.0,,,,675030000.0,,21372000.0,,248346000.0,,,,8133000.0,88546000.0,,81000.0,,10064000.0,,,,,,,,,,,,,,,,,,,,,,,
1096502400,7774000.0,,300564000.0,596771000.0,,704160000.0,,,,,,212510586.0,1307362000.0,,,,,4104000.0,,,,,,,,44686000.0,,,,144224000.0,43107000.0,,,,,,,,6806000.0,29388000.0,,,0.0,,,0.0,,,,6000.0,377621000.0,,-29073000.0,43107000.0,0.195,,40041000.0,,,193028000.0,-3000.0,,524000.0,,12286000.0,,539689000.0,29388000.0,,,,842479000.0,,,,,,0.0,,,,,,,,,,,761670000.0,,,-1000.0,-72797000.0,,,,,,,,,7000.0,,3000.0,9976000.0,,,2680000.0,406606000.0,,26821000.0,372459000.0,222412336.0,1064000.0,,377694000.0,,377621000.0,,897188000.0,-29232000.0,,,-642645000.0,,-649451000.0,,,,,,,-32000.0,-153970000.0,,,,,,,,33336000.0,-14984000.0,69374000.0,,,424498000.0,0.205,,17070000.0,,,,1006798000.0,510301000.0,8155000.0,-32234000.0,,,,718138000.0,,24688000.0,,270528000.0,,,,5162000.0,86625000.0,,73000.0,,14949000.0,,,,,,,,,,,,,,,,,,,,,,,
