date,annualOperatingIncome,quarterlyCurrentLiabilities,annualChangeInAccountPayable,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualFreeCashFlow,trailingOperatingIncome,annualAccountsPayable,annualCommonStockIssuance,quarterlySellingGeneralAndAdministration,quarterlyCurrentAssets,annualOtherShortTermInvestments,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyDepreciationAndAmortization,annualDilutedAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,trailingCostOfRevenue,annualEndCashPosition,quarterlyOtherShortTermInvestments,annualOtherCurrentAssets,trailingNetOtherInvestingChanges,quarterlyRetainedEarnings,trailingTotalRevenue,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,annualCashAndCashEquivalents,trailingNetIncome,trailingEndCashPosition,quarterlyDilutedEPS,trailingPretaxIncome,quarterlyOperatingIncome,quarterlyTotalRevenue,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDeferredRevenue,annualCashDividendsPaid,quarterlyTotalAssets,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualDilutedEPS,annualOperatingExpense,annualNetIncome,annualCostOfRevenue,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualOtherNonCurrentAssets,annualBasicAverageShares,annualSellingGeneralAndAdministration,annualSaleOfInvestment,trailingSaleOfInvestment,annualStockholdersEquity,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualLongTermDebt,quarterlyOtherCurrentAssets,quarterlyBasicAverageShares,annualRepurchaseOfCapitalStock,annualCurrentAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyAccountsReceivable,annualCurrentAccruedExpenses,quarterlyEndCashPosition,trailingNetIncomeCommonStockholders,quarterlyInvestingCashFlow,annualRetainedEarnings,annualTotalAssets,quarterlyStockholdersEquity,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyChangeInInventory,quarterlyLongTermDebt,quarterlyChangeInAccountPayable,trailingChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyCurrentDeferredRevenue,quarterlyInventory,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,trailingGrossProfit,annualOtherIncomeExpense,annualNetPPE,quarterlyOperatingExpense,annualGrossProfit,quarterlyPretaxIncome,annualOperatingCashFlow,quarterlyPurchaseOfBusiness,annualTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualEbitda,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyNetPPE,quarterlyBasicEPS,trailingRepaymentOfDebt,trailingChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualGrossPPE,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyInterestExpense,annualChangeInInventory,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,annualBeginningCashPosition,annualPurchaseOfBusiness,trailingOtherNonCashItems,annualCapitalExpenditure,annualDeferredIncomeTax,annualInvestingCashFlow,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,quarterlyOperatingCashFlow,trailingDeferredIncomeTax,trailingInvestingCashFlow,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,trailingBeginningCashPosition,trailingPurchaseOfBusiness,annualChangesInAccountReceivables,trailingCashDividendsPaid,quarterlyAccountsPayable,trailingInterestExpense,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyCommonStockIssuance,trailingCapitalExpenditure,trailingNetIncomeContinuousOperations,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,trailingOperatingExpense,quarterlyStockBasedCompensation,trailingStockBasedCompensation,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyEbitda,trailingChangeInInventory,annualChangeInCashSupplementalAsReported,annualStockBasedCompensation,annualGoodwill,annualInventory,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,quarterlyDilutedAverageShares,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualInterestExpense,annualCapitalStock,annualPurchaseOfInvestment,annualBasicEPS,annualTotalRevenue,annualTaxProvision,annualIncomeTaxPayable,quarterlyNonCurrentDeferredTaxesLiabilities,annualResearchAndDevelopment,annualNonCurrentDeferredTaxesLiabilities,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyTaxProvision,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingChangesInAccountReceivables,quarterlyIncomeTaxPayable,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingTaxProvision,annualInvestmentsAndAdvances
1998-09-30,,924900000.0,,,-18300000.0,,105100000.0,,,,,94200000.0,447300000.0,,,,52000000.0,,2446700000.0,,,,,,,918600000.0,,,,5372800000.0,,,,0.82,,-231500000,744900000,,3371600000.0,,,5820100000.0,,150000000,74000000.0,,,,,,150000000,150000000,,,,,,,,,,27800000.0,172413793.0,,,415100000.0,,,,,,350700000.0,,-57600000.0,,,2448500000.0,,-400000.0,,9500000.0,2446700000.0,-4000000.0,,,329800000.0,,28800000.0,,3100000.0,,,,,561300000.0,,,,,,312400000.0,,,370000000.0,1700000.0,,-72900000.0,350700000.0,350700000.0,5042700000.0,0.87,,,-11100000.0,,-57200000.0,,,132000000.0,42200000.0,,-1700000.0,-92900000.0,,17700000.0,,,,,,,,,,5042700000.0,131200000.0,,,,-19300000.0,,,,,,,104600000.0,,,-71900000.0,0.0,,,,688300000.0,,,,,,,-179500000,,,,,,,,182926829.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-12-31,488735000.0,890155000.0,7300000.0,,-18334000.0,2341163000.0,-296796000.0,-124595000.0,,115833000.0,165532000.0,83714000.0,286331000.0,,3231318000.0,,47614000.0,180710383.0,2341163000.0,470000.0,,172921000.0,,0.0,,923691000.0,,94747000.0,,5399745000.0,172921000.0,,,,,1278335000,575191000,,3231318000.0,,-67734000.0,5686076000.0,127919000.0,23400000,-145095000.0,330700000.0,1.83,553828000.0,330700000.0,1593728000.0,23400000,23400000,16936000.0,174052632.0,359214000.0,,,2454758000.0,0.0,4000.0,2341163000.0,0.0,,,286331000.0,379628000.0,646403000.0,890155000.0,330700000.0,,646403000.0,172921000.0,,-75406000.0,923691000.0,5686076000.0,2454758000.0,194614000.0,94347000.0,309801000.0,-3060000.0,2341163000.0,11200000.0,,,195563000.0,,31834000.0,,-4708000.0,,,-6008000.0,5073008000.0,-1082772000.0,1042563000.0,,526858000.0,,5399745000.0,,172921000.0,,350700000.0,174190000.0,683349000.0,-107744000.0,172921000.0,172921000.0,5073008000.0,,,,3500000.0,5681308000.0,-169753000.0,,,127919000.0,39469000.0,5440000.0,-1019000.0,-127024000.0,-608300000.0,16936000.0,0.0,,110793000.0,,,-651453000.0,,-462206000.0,,5681308000.0,24658000.0,,,-608300000.0,-177772000.0,,,,,-13900000.0,,115833000.0,,,-43630000.0,32000.0,,,,0.0,,,,,0.0,,1325949000,,62128000.0,,309801000.0,31834000.0,-1319000.0,-2524000.0,,,-395144000.0,167869000.0,174190000.0,,1.9,2636291000.0,,,,,,,,,,,,,,,,,,,,
1999-03-31,,928100000.0,,,-18300000.0,,95500000.0,,,,,87800000.0,264200000.0,,,,47200000.0,,2326900000.0,,,,,,,995500000.0,,,,5520100000.0,,,,0.49,,-258200000,610000000,,3255000000.0,,,5784300000.0,,90200000,-33800000.0,,,,,,90200000,90200000,,,,,,,-100000.0,,,46300000.0,173461538.0,,,366600000.0,,,,,,108300000.0,,-168400000.0,,,2529300000.0,,-900000.0,,1000000.0,2327000000.0,5900000.0,,,243400000.0,,30800000.0,,16100000.0,,,,,501600000.0,,,,,,307200000.0,,,172900000.0,1700000.0,,-12800000.0,108300000.0,108300000.0,5195900000.0,0.52,,,-42300000.0,,-167500000.0,,,128100000.0,35200000.0,,1100000.0,-30000000.0,,17000000.0,,,,,,,,,,5195900000.0,133700000.0,,,,-64700000.0,,,,,,,121700000.0,,,-4800000.0,,,,,678300000.0,,,,,,,-211000000,,,,,,,,184081633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-30,,996300000.0,,,-18400000.0,,98100000.0,,,,,90900000.0,319800000.0,,,,48500000.0,,2277700000.0,,,,,,,1062500000.0,,,,5554600000.0,,,,0.47,,-262100000,617700000,,3274000000.0,,,5874400000.0,,85300000,113700000.0,,,,,,85300000,85300000,,,,,,,,,,40800000.0,174081633.0,,,370200000.0,,,,,,156800000.0,,-83600000.0,,,2600400000.0,,-1400000.0,,0.0,2277700000.0,-23000000.0,,,247500000.0,,30800000.0,,10000000.0,,,,,509600000.0,,,,,,304600000.0,,,108300000.0,1700000.0,,-47800000.0,156800000.0,156800000.0,5232300000.0,0.49,,,-12600000.0,,-82200000.0,,,128100000.0,34000000.0,,2500000.0,-63700000.0,,17700000.0,,,,,,,,,,5232300000.0,195900000.0,,,,48600000.0,,,,,,,98800000.0,,,61000000.0,,,,,769400000.0,,,,,,,-213600000,,,,,,,,181489362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-30,,961700000.0,,,-21800000.0,,101400000.0,,,,,92800000.0,792700000.0,,,,50200000.0,,2263400000.0,,,,,,,1210700000.0,,,,5635200000.0,,,,0.92,,-195000000,734500000,,3225100000.0,,,6427900000.0,,170000000,91700000.0,,,,,,170000000,170000000,,,,,,,,,,45200000.0,173469388.0,,,393200000.0,,,,,,664800000.0,,-131700000.0,,,3202800000.0,,-1500000.0,,500000.0,2263400000.0,19700000.0,,,341300000.0,,30400000.0,,-100000.0,,,,,536300000.0,,,,,,302000000.0,,,156800000.0,1800000.0,,-12900000.0,664800000.0,664800000.0,5315000000.0,0.98,,,39100000.0,,-130200000.0,,,128100000.0,30800000.0,,2300000.0,417800000.0,,18200000.0,,,,,,,,,,5315000000.0,221900000.0,,,,508000000.0,,,,,,,118400000.0,,,700000.0,,,,,715200000.0,,,,,,,-144700000,,,,,,,,184782609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-31,480174000.0,905264000.0,-12800000.0,,-23068000.0,2214091000.0,,-389123000.0,,103041000.0,487399000.0,100317000.0,194377000.0,,3119355000.0,,52009000.0,186336408.0,2214091000.0,1596000.0,,63470000.0,,0.0,,1225976000.0,,-14963000.0,,6186134000.0,63470000.0,,,,,1195374000,583952000,,3119355000.0,,-81568000.0,6380511000.0,128086000.0,38353000,-560723000.0,383853000.0,2.06,569726000.0,383853000.0,1496252000.0,38353000,38353000,28546000.0,178536279.0,371817000.0,,,3261156000.0,0.0,,2214091000.0,0.0,,,194377000.0,366252000.0,209104000.0,905264000.0,383853000.0,,209104000.0,63470000.0,,-603744000.0,1225976000.0,6380511000.0,3261156000.0,197909000.0,-11163000.0,299388000.0,3936000.0,2214091000.0,-15400000.0,,,217700000.0,,26398000.0,,22000.0,,,26122000.0,5858200000.0,-977674000.0,1049900000.0,,583358000.0,,6186134000.0,,63470000.0,,664800000.0,174012000.0,678083000.0,-54419000.0,63470000.0,63470000.0,5858200000.0,,,,-1100000.0,6652100000.0,-592581000.0,,,128086000.0,30625000.0,5436000.0,10823000.0,-29465000.0,-793900000.0,28546000.0,0.0,,172921000.0,,,-972481000.0,,-987444000.0,,6652100000.0,31858000.0,,,-793900000.0,-601351000.0,,,,,-16900000.0,,103041000.0,,,-55304000.0,37199000.0,,,,465033000.0,,,,,465033000.0,,1247383000,,-109451000.0,,299388000.0,26398000.0,16723000.0,294635000.0,,,-127919000.0,130625000.0,174012000.0,,2.15,2546152000.0,,,,,,,,,,,,,,,,,,,,
2000-03-31,,891463000.0,,,-23342000.0,,114203000.0,,,,,108415000.0,229013000.0,,,,56556000.0,,2208895000.0,,,,,,,1308162000.0,,,,6216125000.0,,,,0.55,,-263543000,707786000,,3100358000.0,,,6445138000.0,,105528000,78079000.0,,,,,,105528000,105528000,,,,,,,,,,54656000.0,182466598.0,,,403179000.0,,,,,,102901000.0,,-87552000.0,,,3344780000.0,,-2269000.0,,2469000.0,2208895000.0,-6064000.0,,,304607000.0,,23929000.0,,-3503000.0,,,,,568150000.0,,,,,,296784000.0,,,63470000.0,1854000.0,,-14473000.0,102901000.0,102901000.0,5889563000.0,0.57,,,5932000.0,,-85283000.0,,,118893000.0,31978000.0,,1436000.0,-36379000.0,-793900000.0,29778000.0,,,,,,,,,,6683463000.0,163362000.0,,,,39431000.0,,,,,,,96977000.0,,,187000.0,,,,,675593000.0,,,,,,,-206987000,,,,,,,,193538594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-30,,985664000.0,,,-21116000.0,,108799000.0,,,,,104273000.0,205399000.0,,,,54663000.0,,2444774000.0,,,,,,,1395304000.0,,,,6657504000.0,,,,0.56,,-259403000,680731000,,3430438000.0,,,6862903000.0,,108258000,-220571000.0,,,,,,108258000,108258000,,,,,,,,,,47498000.0,190951000.0,,,390599000.0,,,,,,94011000.0,,-495599000.0,,,3432465000.0,,-3783000.0,,-3232000.0,2444774000.0,27466000.0,,,290132000.0,,27161000.0,,5900000.0,,,,,549535000.0,,,,,,294181000.0,,,102901000.0,1920000.0,,-48963000.0,94011000.0,94011000.0,6329368000.0,0.57,,,10798000.0,,-491816000.0,,,118967000.0,31348000.0,,543000.0,215464000.0,-793900000.0,33955000.0,,,,,,,,,,7123268000.0,271245000.0,,,,-8890000.0,,,,,,,124443000.0,,,108851000.0,,,,,742254000.0,,,,,,,-204740000,,,,,,,,192002000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-30,,928026000.0,,,-24971000.0,,174627000.0,,,,,96650000.0,307270000.0,,,,57506000.0,,3214536000.0,,,,,,,1571832000.0,,,,7445193000.0,,,,1.04,,-208722000,835210000,,4142562000.0,,,7752463000.0,,201497000,-370018000.0,,,,,,201497000,201497000,,,,,,,,,,44557000.0,192019106.0,,,444888000.0,,,,,,195577000.0,,-845574000.0,,,3609901000.0,,-265037000.0,,271000.0,3214536000.0,31962000.0,,,390322000.0,,26890000.0,,3833000.0,,,,,599044000.0,,,,,,291577000.0,,,94011000.0,1920000.0,,-14323000.0,195577000.0,195577000.0,6763468000.0,1.05,,,-3517000.0,,-580537000.0,,,109882000.0,39539000.0,,915000.0,736621000.0,-793900000.0,390148000.0,,,,,,,,,,7557368000.0,210519000.0,,,,101566000.0,,,,,,,156405000.0,,,-108099000.0,,,,,661739000.0,,,,,,,-151216000,,,,,,,,193010588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-31,569540000.0,912380000.0,55102000.0,,-24989000.0,3300170000.0,,-582333000.0,,158143000.0,0.0,103461000.0,310719000.0,,4212550000.0,,62323000.0,192797835.0,3300170000.0,26905000.0,,177810000.0,,0.0,,1576921000.0,,-278781000.0,,7517746000.0,177810000.0,,,,,1301208000,642119000,,4212550000.0,,-94418000.0,7828465000.0,109926000.0,30080000,-69823000.0,445363000.0,2.31,643847000.0,445363000.0,1652459000.0,30080000,30080000,396963000.0,190326068.0,412799000.0,,,3615915000.0,0.0,,3300170000.0,0.0,,,310719000.0,413793000.0,200900000.0,912380000.0,445363000.0,,200900000.0,177810000.0,,-135705000.0,1576921000.0,7828465000.0,3615915000.0,231048000.0,-7692000.0,288974000.0,-3225000.0,3300170000.0,1738000.0,,,228326000.0,,30115000.0,,15999000.0,,,22229000.0,6831809000.0,-1072882000.0,1213387000.0,,703316000.0,,7517746000.0,,177810000.0,,195577000.0,1921000.0,800588000.0,-50327000.0,177810000.0,177810000.0,6831809000.0,,,,-13363000.0,7766556000.0,-128013000.0,,,109926000.0,51463000.0,-3717000.0,64000.0,59748000.0,-934747000.0,396963000.0,0.0,,63470000.0,,,-1285649000.0,,-1564430000.0,,7766556000.0,58190000.0,,,-934747000.0,-17767000.0,,,,,-150000.0,,158143000.0,,,25966000.0,,,,,443411000.0,,,,,443411000.0,,1363531000,,114340000.0,,288974000.0,30115000.0,2958000.0,975454000.0,,,-128086000.0,154328000.0,1921000.0,,2.34,2865846000.0,,,,,,,,,,,,,,,,,,,,
2001-03-31,,1024401000.0,,,-24986000.0,,202341000.0,,,,,112790000.0,465538000.0,,,,67665000.0,,4215226000.0,,,,,,,1604431000.0,,,,8420634000.0,,,,0.27,,-366255000,726878000,,5239627000.0,,,8886172000.0,,52497000,-641742000.0,,,,,,52497000,52497000,,,,,,,69081000.0,,,85427000.0,192161000.0,,,456339000.0,,,,,,285724000.0,,-828186000.0,,,3646545000.0,,-5722000.0,,-1726000.0,4146145000.0,1152000.0,,,270539000.0,,31841000.0,,14871000.0,,,,,636794000.0,,,,,,286371000.0,,,177810000.0,1922000.0,,-275281000.0,285724000.0,285724000.0,7589244000.0,0.27,,,-8937000.0,,-822464000.0,,,110052000.0,59255000.0,,261000.0,755378000.0,-934747000.0,545019000.0,,,,,,,,,,8523991000.0,180722000.0,,,,107914000.0,,,,,,,159295000.0,,,-10942000.0,,,,,755054000.0,,,,,,,-298590000,,,,,,,,193516000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-30,,1080325000.0,,,-24986000.0,,70863000.0,,,,,107469000.0,1005768000.0,,,,74927000.0,,4805795000.0,,,,,,,1661159000.0,,,,8582833000.0,,,,0.42,,-368728000,821674000,,5886120000.0,,,9588601000.0,,81713000,75169000.0,,,,,,81713000,81713000,,,,,,,91593000.0,,,75506000.0,192209000.0,,,504003000.0,,,,,,819087000.0,,-218915000.0,,,3702481000.0,,-19540000.0,,-1072000.0,4714202000.0,7633000.0,,,317671000.0,,32913000.0,,4772000.0,,,,,686399000.0,,,,,,283767000.0,,,285724000.0,1923000.0,,-17323000.0,819087000.0,819087000.0,7716393000.0,0.43,,,-15716000.0,,-199375000.0,,,45748000.0,63279000.0,,784000.0,477734000.0,-934747000.0,582673000.0,,,,,,,,,,8651140000.0,274544000.0,,,,533363000.0,,,,,,,166928000.0,,,187761000.0,,,,,867649000.0,,,,,,,-293801000,,,,,,,,193093000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-30,,924393000.0,,,-24997000.0,,180173000.0,,,,,123489000.0,927023000.0,,,,76819000.0,,5143879000.0,,,,,,,1795374000.0,,,,8974410000.0,,,,0.82,,-317899000,940721000,,6068272000.0,,,9901433000.0,,159212000,-22383000.0,,,,,,159212000,159212000,,,,,,,48631000.0,,,61733000.0,192254000.0,,,529156000.0,,,,,,764590000.0,,-145897000.0,,,3833161000.0,,-5000000.0,,-1278000.0,5095248000.0,-9263000.0,,,411565000.0,,34191000.0,,3207000.0,,,,,729464000.0,,,,,,281164000.0,,,819087000.0,1923000.0,,-5524000.0,764590000.0,764590000.0,8109673000.0,0.83,,,11753000.0,,-140897000.0,,,45837000.0,63212000.0,,3407000.0,-27114000.0,-934747000.0,583573000.0,,,,,,,,,,9044420000.0,118514000.0,,,,-54497000.0,,,,,,,157665000.0,,,-130427000.0,,,,,720891000.0,,,,,,,-241080000,,,,,,,,193139000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-31,455605000.0,1112649000.0,-14073000.0,-16068000.0,-24986000.0,5499549000.0,-378647000.0,-1103782000.0,,144070000.0,0.0,110332000.0,886114000.0,,6612198000.0,,81763000.0,192770455.0,5499549000.0,-32733000.0,,727178000.0,,0.0,,1731423000.0,,-46501000.0,,9482668000.0,727178000.0,,,,,1508487000,655977000,,6612198000.0,,-99955000.0,10368782000.0,238581000.0,-38965000,-514826000.0,254457000.0,1.32,755254000.0,254457000.0,1934391000.0,-38965000,-38965000,598659000.0,192770455.0,454080000.0,,,3756584000.0,92018000.0,74730000.0,5407531000.0,0.0,,,886114000.0,444893000.0,283913000.0,1112649000.0,254457000.0,,283913000.0,727178000.0,,-590974000.0,1731423000.0,10368782000.0,3756584000.0,301174000.0,-16239000.0,278561000.0,698000.0,5407531000.0,-13595000.0,,,211084000.0,,33493000.0,,4665000.0,,,27515000.0,8605448000.0,-1297403000.0,1210859000.0,,633689000.0,,9482668000.0,,727178000.0,,764590000.0,1923000.0,756779000.0,252575000.0,727178000.0,727178000.0,8605448000.0,,,,-5687000.0,9830415000.0,-574735000.0,,,238581000.0,67461000.0,-3378000.0,6366000.0,493653000.0,-1224967000.0,598659000.0,92018000.0,,177810000.0,,,-1737471000.0,,-1783972000.0,,9830415000.0,59909000.0,,,-1224967000.0,-37412000.0,,,,,-18587000.0,,144070000.0,,,-79125000.0,,,,-16068000.0,446085000.0,,,,,446085000.0,,1590250000,,549368000.0,,278561000.0,33493000.0,10818000.0,1699651000.0,,,-45553000.0,253207000.0,1923000.0,,1.32,3145250000.0,,,,,,,,,,,,,,,,,,,,
2002-03-31,,1204764000.0,,,-25004000.0,,165976000.0,,,,,102076000.0,852425000.0,,,,82827000.0,,5304561000.0,,,,,,,1759232000.0,,,,9457110000.0,,,,0.27,,-390226000,799953000,,6509325000.0,,,10309535000.0,,52813000,92730000.0,,,,,,52813000,52813000,,,,,,,69868000.0,,,113808000.0,192325000.0,,,502638000.0,,,,,,629817000.0,,-87219000.0,,,3800210000.0,,-2897000.0,,-787000.0,5234693000.0,10250000.0,,,297315000.0,,34280000.0,,4442000.0,,,,,687541000.0,,,,,,278561000.0,,,727178000.0,1924000.0,,-178014000.0,629817000.0,629817000.0,8606992000.0,0.27,,,-2324000.0,,-84322000.0,,,237270000.0,68268000.0,,15824000.0,-187194000.0,-1224967000.0,571557000.0,,,,,,,,,,9831959000.0,177052000.0,,,,-97361000.0,,,,,,,154320000.0,,,29729000.0,,,,,813174000.0,,,,,,,-307399000,,,,,,,,195509000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-30,,1379567000.0,,,-25014000.0,,350649000.0,,,,,107271000.0,804030000.0,,,,85148000.0,,5352062000.0,,,,,,,1800918000.0,,,,9777295000.0,,,,0.34,,-368345000,821804000,,6731629000.0,,,10581325000.0,,66700000,205465000.0,,,,,,66700000,66700000,,,,,,,15306000.0,,,89229000.0,196406000.0,,,498865000.0,,,,,,593864000.0,,-118712000.0,,,3849696000.0,,-2368000.0,,857000.0,5336756000.0,5893000.0,,,322939000.0,,33423000.0,,703000.0,,,,,691284000.0,,,,,,278561000.0,,,629817000.0,1924000.0,,-220810000.0,593864000.0,593864000.0,8958187000.0,0.35,,,-12994000.0,,-116344000.0,,,273595000.0,67008000.0,,6774000.0,-239050000.0,-1224967000.0,540547000.0,,,,,,,,,,10183154000.0,321809000.0,,,,-35953000.0,,,,,,,160213000.0,,,-22102000.0,,,,,945759000.0,,,,,,,-283197000,,,,,,,,196413000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30,,1139211000.0,,,-25023000.0,,92446000.0,,,,,102885000.0,841431000.0,,,,85538000.0,,5354597000.0,,,,,,,1969389000.0,,,,9671709000.0,,,,0.99,,-360043000,1031660000,,6493808000.0,,,10513140000.0,,193494000,266100000.0,,,,,,193494000,193494000,,,,,,,2818000.0,,,82416000.0,192463000.0,,,601640000.0,,,,,,641808000.0,,32051000.0,,,4019332000.0,,-16490000.0,,-1426000.0,5351779000.0,14778000.0,,,430020000.0,,34849000.0,,15956000.0,,,,,790063000.0,,,,,,278561000.0,,,593864000.0,1925000.0,,-178072000.0,641808000.0,641808000.0,8824156000.0,1.01,,,5156000.0,,48541000.0,,,122412000.0,67755000.0,,1429000.0,-201666000.0,-1224967000.0,568992000.0,,,,,,,,,,10049123000.0,217559000.0,,,,47944000.0,,,,,,,174991000.0,,,5346000.0,,,,,841808000.0,,,,,,,-274505000,,,,,,,,195341000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31,550975000.0,1169933000.0,27083000.0,3693000.0,-25086000.0,5333904000.0,,180479000.0,,171153000.0,,118823000.0,447743000.0,,6503837000.0,,85587000.0,196248045.0,5333904000.0,133290000.0,,242584000.0,,0.0,,1982580000.0,,-6275000.0,,10090788000.0,242584000.0,,,,,1669589000,780930000,,6503837000.0,,-100127000.0,10538531000.0,122544000.0,38277000,-383816000.0,351284000.0,1.79,770155000.0,351284000.0,2113217000.0,38277000,38277000,535743000.0,193013187.0,431055000.0,,,4034694000.0,11610000.0,,5322294000.0,0.0,,,447743000.0,510074000.0,308281000.0,1169933000.0,351284000.0,,308281000.0,242584000.0,,-522386000.0,1982580000.0,10538531000.0,4034694000.0,339100000.0,15480000.0,278561000.0,-2450000.0,5322294000.0,-3838000.0,,,270856000.0,,37299000.0,,33637000.0,,,54738000.0,9276484000.0,-1398733000.0,1321130000.0,,870470000.0,,10090788000.0,,242584000.0,,641808000.0,1930000.0,890075000.0,-26374000.0,242584000.0,242584000.0,9276484000.0,,,,2823000.0,10828238000.0,-537866000.0,,,122544000.0,63811000.0,-3806000.0,20572000.0,-30888000.0,-1551754000.0,535743000.0,11610000.0,,727178000.0,,,-689991000.0,,-696266000.0,,10828238000.0,154050000.0,,,-1551754000.0,-399224000.0,,,,,-7339000.0,,171153000.0,,,120317000.0,,,,3693000.0,567955000.0,,,,,567955000.0,,1755176000,,-484594000.0,,278561000.0,37299000.0,44599000.0,-658798000.0,,,-603270000.0,266842000.0,1930000.0,,1.82,3434347000.0,,,,,,,,,,,,,,,,,,,,
2003-03-31,,1203716000.0,,,-25095000.0,,178513000.0,,,,,123984000.0,427507000.0,,,,88669000.0,,5210692000.0,,,,,,,2010659000.0,,,,10048853000.0,,,,0.27,,-437627000,880164000,,6414408000.0,,,10476360000.0,,53174000,84132000.0,,,,,,53174000,53174000,,,,,,,13679000.0,,,128963000.0,193029000.0,,,552569000.0,,,,,,150813000.0,,-52400000.0,,,4061952000.0,,-10131000.0,,-7374000.0,5197013000.0,-6160000.0,,,327595000.0,,44673000.0,,2011000.0,,,,,765222000.0,,,,,,278561000.0,,,242584000.0,1931000.0,,-133266000.0,150813000.0,150813000.0,9230133000.0,0.28,,,-14132000.0,,-42269000.0,,,122740000.0,64884000.0,,-7411000.0,-165772000.0,-1551754000.0,540159000.0,,,,,,,,,,10781887000.0,126401000.0,,,,-91771000.0,,,,,,,164993000.0,,,-28558000.0,,,,,915983000.0,,,,,,,-348958000,,,,,,,,194905000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
