date,annualAccountsPayable,trailingOperatingIncome,annualResearchAndDevelopment,annualCostOfRevenue,quarterlyOtherNonCashItems,annualOperatingIncome,trailingTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualCommonStockIssuance,annualFreeCashFlow,quarterlyCashDividendsPaid,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualOtherShortTermInvestments,quarterlyDepreciationAndAmortization,annualEndCashPosition,quarterlyRetainedEarnings,trailingTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualDilutedEPS,annualOtherCurrentAssets,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualCashAndCashEquivalents,quarterlyTotalRevenue,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,annualBasicAverageShares,quarterlyTotalNonCurrentAssets,trailingNetIncome,trailingEndCashPosition,quarterlyOperatingIncome,trailingPretaxIncome,annualInvestmentsAndAdvances,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,annualCurrentDebt,quarterlyTotalAssets,annualCashDividendsPaid,annualOperatingExpense,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,annualOtherNonCurrentAssets,annualCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualOtherNonCashItems,annualDepreciationAndAmortization,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,annualCurrentLiabilities,quarterlyStockholdersEquity,annualCurrentAccruedExpenses,annualStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCostOfRevenue,annualTotalAssets,quarterlyAccountsReceivable,annualDilutedAverageShares,quarterlyCurrentAccruedExpenses,annualTaxProvision,annualSaleOfInvestment,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyChangeInInventory,annualRetainedEarnings,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyLongTermDebt,quarterlyCurrentDeferredRevenue,quarterlyBasicEPS,trailingOtherIncomeExpense,quarterlyBasicAverageShares,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualCapitalStock,quarterlyOperatingExpense,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTaxProvision,quarterlyRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualInventory,quarterlyPretaxIncome,annualGrossProfit,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualNetPPE,quarterlyCapitalStock,annualGrossPPE,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyCapitalExpenditure,quarterlyInterestExpense,annualChangeInInventory,quarterlyChangesInAccountReceivables,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,annualBeginningCashPosition,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyOperatingCashFlow,trailingInvestingCashFlow,trailingDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyDilutedEPS,annualDeferredIncomeTax,annualCapitalExpenditure,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,annualInterestExpense,annualInvestingCashFlow,annualPretaxIncome,annualIncomeTaxPayable,quarterlyGrossPPE,trailingCashDividendsPaid,trailingInterestExpense,quarterlyIncomeTaxPayable,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,trailingBeginningCashPosition,annualChangesInAccountReceivables,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,quarterlyDilutedAverageShares,trailingNetIncomeContinuousOperations,annualBasicEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyOtherCurrentLiabilities,trailingCapitalExpenditure,trailingChangeInInventory,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyEbitda,annualStockBasedCompensation,trailingStockBasedCompensation,annualGoodwill,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingResearchAndDevelopment,trailingGrossProfit,annualPurchaseOfInvestment,annualTotalRevenue,trailingBasicAverageShares,trailingCommonStockIssuance,trailingPurchaseOfBusiness,trailingBasicEPS,trailingDilutedEPS,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,trailingChangesInAccountReceivables,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingSaleOfInvestment,trailingDilutedAverageShares,annualChangeInAccountPayable
2010-12-31,340000000.0,,34000000.0,5392000000.0,91000000.0,617000000.0,,7741000000.0,,2641000000.0,227000000.0,,458000000.0,-27000000.0,,1074000000.0,0.0,,1467000000.0,181000000.0,,7741000000.0,367000000.0,3.99,0.0,,0.0,1467000000.0,1664000000.0,,234000000.0,319976000.0,10788000000.0,,,181000000.0,,210000000.0,1281000000.0,8815000000.0,171000000.0,0.0,13429000000.0,-608000000.0,543000000.0,78000000.0,1283000000.0,,,-791000000.0,8815000000.0,171000000.0,171000000.0,0.0,,677000000.0,5078000000.0,2641000000.0,992000000.0,5060000000.0,68000000.0,,,1281000000.0,1074000000.0,4612000000.0,734000000.0,4612000000.0,93000000.0,40000000.0,1467000000.0,-35000000.0,1689000000.0,13429000000.0,483000000.0,321096000.0,734000000.0,-1187000000.0,195000000.0,,-25000000.0,45000000.0,181000000.0,478000000.0,366000000.0,-118000000.0,483000000.0,,210000000.0,5060000000.0,,,,,1467000000.0,744000000.0,670000000.0,-206000000.0,,,,1467000000.0,-207000000.0,-33000000.0,,4831000000.0,478000000.0,-36000000.0,1160000000.0,1051000000.0,1467000000.0,10788000000.0,-152000000.0,1368000000.0,,4831000000.0,670000000.0,11615000000.0,0.0,992000000.0,-115000000.0,125000000.0,-30000000.0,,4000000.0,-6784000000.0,5078000000.0,1869000000.0,-59000000.0,,,193000000.0,,,147000000.0,,-1257000000.0,-286000000.0,99000000.0,,452000000.0,143000000.0,96000000.0,,11615000000.0,,,,340000000.0,-341000000.0,366000000.0,116000000.0,-6784000000.0,,,,,,,4.0,-791000000.0,,,10000000.0,,0.0,,,8000000.0,,0.0,216000000.0,24000000.0,,40000000.0,-1000000.0,-1289000000.0,,-680000000.0,-402000000.0,,,0.0,6552000000.0,,,,,,,,,,,,,
2011-03-31,,,,,-33000000.0,,,,,2806000000.0,179000000.0,,,-81000000.0,,1045000000.0,,,,187000000.0,,7831000000.0,,,,,,,1578000000.0,,,,10774000000.0,,,68000000.0,,,,,99000000.0,,13580000000.0,,,-156000000.0,,,,,8876000000.0,99000000.0,99000000.0,0.0,,,,,1380000000.0,,,,,,,4702000000.0,,,5000000.0,40000000.0,1463000000.0,151000000.0,1324000000.0,,,,686000000.0,,,,254000000.0,-66000000.0,,544000000.0,485000000.0,170000000.0,,,207000000.0,5058000000.0,,0.18,,537140000.0,1463000000.0,,,186000000.0,,,,,57000000.0,-2000000.0,,4793000000.0,,156000000.0,,,1463000000.0,,,1467000000.0,,,674000000.0,,,,-47000000.0,93000000.0,,,0.0,-6749000000.0,5468000000.0,,-46000000.0,,,-109000000.0,,,0.0,0.18,,,-4000000.0,,,,,,11542000000.0,,,,359000000.0,39000000.0,,-214000000.0,,,,,,540476000.0,,,-756000000.0,,,7000000.0,,0.0,,,14000000.0,,,372000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,,,,11000000.0,,,,,2245000000.0,145000000.0,,,-80000000.0,,1038000000.0,,,,116000000.0,,7265000000.0,,,,,,,1610000000.0,,,,10794000000.0,,,115000000.0,,,,,10000000.0,,13039000000.0,,,70000000.0,,,,,8303000000.0,23000000.0,10000000.0,0.0,,,,,1387000000.0,,,,,,,4734000000.0,,,-10000000.0,40000000.0,881000000.0,-53000000.0,1343000000.0,,,,712000000.0,,,,267000000.0,35000000.0,,513000000.0,533000000.0,12000000.0,,,206000000.0,4510000000.0,,0.02,,538599000.0,881000000.0,,,152000000.0,,,,,-4000000.0,-548000000.0,,8730000000.0,,19000000.0,,,881000000.0,,,1463000000.0,,,673000000.0,,,,-46000000.0,117000000.0,,,-17000000.0,-6834000000.0,1555000000.0,,-645000000.0,,,116000000.0,,,0.0,0.018481,,,-582000000.0,,,,,,15564000000.0,,,,326000000.0,-13000000.0,,-12000000.0,,,,,,541095000.0,,,-662000000.0,,,7000000.0,,0.0,,,3000000.0,,,256000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,,,,,-86000000.0,,,,,2124000000.0,135000000.0,,,-81000000.0,,988000000.0,,,,192000000.0,,7048000000.0,,,,,,,1569000000.0,,,,10711000000.0,,,155000000.0,,,,,157000000.0,,12835000000.0,,,71000000.0,,,,,8036000000.0,133000000.0,157000000.0,0.0,,,,,1312000000.0,,,,,,,4795000000.0,,,352000000.0,40000000.0,971000000.0,90000000.0,1283000000.0,,,,285000000.0,,,,286000000.0,-9000000.0,,468000000.0,440000000.0,-55000000.0,,,209000000.0,4499000000.0,65000000.0,0.29,,537969000.0,971000000.0,,,131000000.0,,,,,-104000000.0,0.0,,4603000000.0,,29000000.0,,,971000000.0,,,881000000.0,,,671000000.0,,11000000.0,,-66000000.0,86000000.0,,,-4000000.0,-6672000000.0,5599000000.0,,-137000000.0,,,137000000.0,,,0.0,0.29,,,90000000.0,,,,,,11275000000.0,,,85000000.0,305000000.0,,,-19000000.0,,,,,,539827000.0,,,-655000000.0,,,7000000.0,,0.0,,,2000000.0,,,235000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,336000000.0,,30000000.0,5120000000.0,140000000.0,594000000.0,,7390000000.0,,2065000000.0,149000000.0,,50000000.0,-81000000.0,,941000000.0,,,953000000.0,176000000.0,,7390000000.0,-259000000.0,0.61,0.0,,,950000000.0,1615000000.0,,363000000.0,537534000.0,10533000000.0,,,81000000.0,,213000000.0,331000000.0,8331000000.0,65000000.0,12000000.0,12598000000.0,-323000000.0,502000000.0,65000000.0,319000000.0,,,-1179000000.0,8331000000.0,65000000.0,65000000.0,0.0,-37000000.0,601000000.0,5462000000.0,2065000000.0,1364000000.0,4466000000.0,32000000.0,,,331000000.0,941000000.0,4263000000.0,371000000.0,4263000000.0,16000000.0,40000000.0,953000000.0,-66000000.0,1317000000.0,12598000000.0,,539879000.0,371000000.0,-62000000.0,0.0,,298000000.0,-6000000.0,176000000.0,476000000.0,93000000.0,-31000000.0,,,213000000.0,4466000000.0,,0.12,,536432000.0,950000000.0,291000000.0,671000000.0,217000000.0,,,,950000000.0,-10000000.0,-33000000.0,,4537000000.0,476000000.0,55000000.0,1096000000.0,1121000000.0,950000000.0,10533000000.0,-83000000.0,971000000.0,,4537000000.0,671000000.0,11087000000.0,12000000.0,1364000000.0,-82000000.0,88000000.0,-46000000.0,,-1000000.0,-6550000000.0,5462000000.0,1467000000.0,-99000000.0,,,147000000.0,,,0.0,0.12,-26000000.0,-241000000.0,-18000000.0,-13000000.0,384000000.0,122000000.0,257000000.0,13000000.0,11087000000.0,,,13000000.0,336000000.0,,93000000.0,-14000000.0,-6550000000.0,,,,,538119000.0,,0.62,-1179000000.0,,,9000000.0,,0.0,,,6000000.0,,0.0,260000000.0,25000000.0,,40000000.0,-24000000.0,-927000000.0,,-583000000.0,-514000000.0,,,,6216000000.0,,,,,,,,,,,,,
2012-03-31,,,,,58000000.0,,,,,1939000000.0,150000000.0,,,-81000000.0,,1046000000.0,,,,128000000.0,,7223000000.0,,,,,,,1494000000.0,,,,10535000000.0,,,105000000.0,,,,,41000000.0,,12474000000.0,,,-124000000.0,,,,,8269000000.0,41000000.0,41000000.0,0.0,,,,,1336000000.0,,,,,,,4197000000.0,,,1000000.0,40000000.0,728000000.0,-57000000.0,1290000000.0,,,,274000000.0,,,,204000000.0,-40000000.0,,517000000.0,108000000.0,-4000000.0,,,208000000.0,4309000000.0,58000000.0,0.08,,537368000.0,726000000.0,,,99000000.0,,,,,-15000000.0,-2000000.0,,4570000000.0,,26000000.0,,,726000000.0,,,953000000.0,,,672000000.0,,167000000.0,,-64000000.0,87000000.0,,,-1000000.0,-6663000000.0,5441000000.0,,-108000000.0,,,-60000000.0,,,,0.075964,,,-225000000.0,0.0,,,,,11233000000.0,,,12000000.0,343000000.0,-6000000.0,,-166000000.0,,,,,,539728000.0,,,-1214000000.0,,,7000000.0,,0.0,,,10000000.0,,,226000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,,,,,-42000000.0,,,,,2024000000.0,142000000.0,,,-80000000.0,,1120000000.0,,,,132000000.0,,7158000000.0,,,,,,,1793000000.0,,,,10451000000.0,,,127000000.0,,,,,84000000.0,,12475000000.0,,,192000000.0,,,,,8278000000.0,84000000.0,84000000.0,0.0,,,,,1349000000.0,,,,,,,4186000000.0,,,17000000.0,40000000.0,861000000.0,-58000000.0,1516000000.0,,,,135000000.0,,,,277000000.0,28000000.0,,487000000.0,92000000.0,49000000.0,,,207000000.0,4288000000.0,62000000.0,0.16,,537966000.0,857000000.0,,,150000000.0,,,,,17000000.0,-4000000.0,,4518000000.0,,101000000.0,,,857000000.0,,,728000000.0,,,672000000.0,,184000000.0,,-75000000.0,86000000.0,,,-3000000.0,-6693000000.0,5410000000.0,,-76000000.0,,,267000000.0,,,,0.16,,,133000000.0,,,,,,11211000000.0,,,13000000.0,360000000.0,13000000.0,,110000000.0,,,,,,540033000.0,,,-1238000000.0,,,8000000.0,,113000000.0,,,8000000.0,,,300000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,,,,,245000000.0,,,,,1915000000.0,156000000.0,,,-81000000.0,,1254000000.0,,,,169000000.0,,6731000000.0,,,,,,,1772000000.0,,,,10423000000.0,,,212000000.0,,,,,117000000.0,,12338000000.0,,,42000000.0,,,,,7985000000.0,117000000.0,117000000.0,0.0,,,,,1334000000.0,,,,,,,4340000000.0,,,-86000000.0,40000000.0,608000000.0,-166000000.0,1424000000.0,,504000000.0,,280000000.0,,,,348000000.0,-22000000.0,,512000000.0,68000000.0,-10000000.0,,,208000000.0,3951000000.0,66000000.0,0.22,,539094000.0,602000000.0,,,136000000.0,,,,,13000000.0,-181000000.0,,4563000000.0,,130000000.0,,,602000000.0,,,861000000.0,,,676000000.0,,340000000.0,,-80000000.0,87000000.0,,,-1000000.0,-6600000000.0,5343000000.0,,-209000000.0,,,122000000.0,,,,0.215743,,,-253000000.0,,,,,,11163000000.0,,,0.0,356000000.0,15000000.0,,-88000000.0,,,,,,542311000.0,,,-1197000000.0,,,8000000.0,,0.0,,,10000000.0,,,329000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,329000000.0,,32000000.0,5810000000.0,-367000000.0,642000000.0,,7249000000.0,,2212000000.0,182000000.0,,325000000.0,-92000000.0,,1230000000.0,,,898000000.0,219000000.0,,7249000000.0,-229000000.0,0.71,0.0,,,898000000.0,2000000000.0,,-29000000.0,539140000.0,10380000000.0,,,137000000.0,,213000000.0,385000000.0,8479000000.0,143000000.0,340000000.0,12592000000.0,-334000000.0,607000000.0,215000000.0,384000000.0,60000000.0,,-1558000000.0,8479000000.0,142000000.0,143000000.0,0.0,0.0,630000000.0,5265000000.0,2212000000.0,686000000.0,4633000000.0,-106000000.0,,,385000000.0,1230000000.0,4070000000.0,416000000.0,4070000000.0,69000000.0,40000000.0,898000000.0,89000000.0,1580000000.0,12592000000.0,540000000.0,542310000.0,416000000.0,55000000.0,13000000.0,,420000000.0,-20000000.0,219000000.0,531000000.0,0.0,119000000.0,540000000.0,,213000000.0,4633000000.0,60000000.0,0.26,,542101000.0,898000000.0,581000000.0,678000000.0,283000000.0,,,,898000000.0,40000000.0,0.0,,2909000000.0,531000000.0,182000000.0,1249000000.0,1243000000.0,898000000.0,10380000000.0,93000000.0,608000000.0,,2909000000.0,678000000.0,9259000000.0,340000000.0,686000000.0,-37000000.0,88000000.0,-54000000.0,0.0,2000000.0,-6350000000.0,5265000000.0,953000000.0,-51000000.0,,,252000000.0,,,110000000.0,0.26,109000000.0,-256000000.0,290000000.0,0.0,348000000.0,-192000000.0,439000000.0,0.0,9259000000.0,,,0.0,329000000.0,87000000.0,0.0,-85000000.0,-6350000000.0,,-33000000.0,,,547137000.0,,0.71,-1558000000.0,,,9000000.0,,0.0,,,9000000.0,,0.0,388000000.0,37000000.0,,40000000.0,-3000000.0,-444000000.0,,-187000000.0,-55000000.0,,,,7059000000.0,,,,,,,,,,,,,
2013-03-31,,,,,-35000000.0,,,,,2281000000.0,169000000.0,,,-93000000.0,,1072000000.0,,,,264000000.0,,7162000000.0,,,,,,,1951000000.0,,,,10229000000.0,,,258000000.0,,,,,144000000.0,,12510000000.0,,,-96000000.0,,,,,8234000000.0,144000000.0,144000000.0,0.0,,,,,627000000.0,,,,,,,4244000000.0,,,-13000000.0,40000000.0,639000000.0,-42000000.0,1533000000.0,,703000000.0,,375000000.0,,,,418000000.0,-68000000.0,,596000000.0,46000000.0,-2000000.0,,,211000000.0,4633000000.0,54000000.0,0.26,,545234000.0,639000000.0,,,160000000.0,,,,,41000000.0,-156000000.0,,2841000000.0,,185000000.0,,,639000000.0,,,898000000.0,,,683000000.0,,184000000.0,,-35000000.0,82000000.0,,-165000000.0,9000000.0,-6350000000.0,5242000000.0,,-156000000.0,,,-61000000.0,,,0.0,0.26,,,-259000000.0,,,,,,9191000000.0,,,15000000.0,357000000.0,26000000.0,,-342000000.0,,,,,,550785000.0,,,-1530000000.0,,,7000000.0,,0.0,,,12000000.0,,,379000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,,,,,-49000000.0,,,,,2419000000.0,162000000.0,,,-109000000.0,,1079000000.0,,,,350000000.0,,6923000000.0,,,,,,,2141000000.0,,,,11489000000.0,,,314000000.0,,,,,196000000.0,,13908000000.0,,,327000000.0,,,,,8002000000.0,198000000.0,198000000.0,0.0,,,,,634000000.0,,,,,,,5868000000.0,,,-12000000.0,42000000.0,2362000000.0,-29000000.0,1664000000.0,,663000000.0,,405000000.0,,,,477000000.0,32000000.0,,561000000.0,38000000.0,-3000000.0,,,821000000.0,4466000000.0,61000000.0,0.35,,552855000.0,912000000.0,,,163000000.0,,,,,42000000.0,-21000000.0,,2778000000.0,,240000000.0,,,912000000.0,,,639000000.0,,,736000000.0,,165000000.0,,-47000000.0,81000000.0,,45000000.0,3000000.0,-6219000000.0,5860000000.0,,1378000000.0,,,374000000.0,,,22000000.0,0.35,,,1723000000.0,,,,,,8997000000.0,,,16000000.0,341000000.0,23000000.0,,61000000.0,,,,,,557588000.0,,,-1508000000.0,,,8000000.0,781000000.0,0.0,,,10000000.0,,,432000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,,,,-58000000.0,,,,,2357000000.0,168000000.0,,,-128000000.0,,987000000.0,,,,379000000.0,,8505000000.0,,,,,0.0,,2181000000.0,,,,13252000000.0,,,276000000.0,,,,,157000000.0,,15609000000.0,,,274000000.0,,,,,9492000000.0,167000000.0,167000000.0,0.0,,,,,650000000.0,,,,,,,6078000000.0,,,2000000.0,42000000.0,1397000000.0,-1647000000.0,1728000000.0,,663000000.0,,452000000.0,,,,453000000.0,36000000.0,,533000000.0,44000000.0,1000000.0,,,821000000.0,6084000000.0,65000000.0,0.27,,582828000.0,903000000.0,,,177000000.0,,,-1581000000.0,,36000000.0,-163000000.0,,2810000000.0,,203000000.0,,,903000000.0,,,2362000000.0,,,742000000.0,,2000000.0,,-69000000.0,95000000.0,,8000000.0,10000000.0,-6311000000.0,7535000000.0,,339000000.0,,,343000000.0,,,0.0,0.27,,,-965000000.0,,,,,,9121000000.0,,,7000000.0,362000000.0,24000000.0,,72000000.0,,,,,,587179000.0,,,-1463000000.0,,,8000000.0,116000000.0,0.0,,,12000000.0,,,418000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,384000000.0,,33000000.0,6709000000.0,-17000000.0,1141000000.0,,6538000000.0,,2326000000.0,176000000.0,897000000.0,743000000.0,-151000000.0,,1128000000.0,0.0,,835000000.0,294000000.0,,6538000000.0,-307000000.0,0.95,0.0,,0.0,835000000.0,2256000000.0,,-29000000.0,566329000.0,12172000000.0,,,293000000.0,,826000000.0,563000000.0,7666000000.0,43000000.0,2000000.0,14498000000.0,-481000000.0,679000000.0,238000000.0,563000000.0,98000000.0,,-686000000.0,7666000000.0,54000000.0,54000000.0,0.0,0.0,675000000.0,6983000000.0,2326000000.0,409000000.0,5407000000.0,-159000000.0,,,540000000.0,1128000000.0,6795000000.0,547000000.0,6795000000.0,-6000000.0,42000000.0,835000000.0,-111000000.0,1784000000.0,14498000000.0,569000000.0,571239000.0,547000000.0,-129000000.0,22000000.0,,472000000.0,-13000000.0,294000000.0,542000000.0,206000000.0,-390000000.0,569000000.0,,826000000.0,5407000000.0,98000000.0,0.07,,583610000.0,835000000.0,1004000000.0,743000000.0,179000000.0,,,0.0,835000000.0,-248000000.0,-1227000000.0,,2816000000.0,542000000.0,-194000000.0,1820000000.0,1277000000.0,835000000.0,12172000000.0,-394000000.0,1397000000.0,,2816000000.0,743000000.0,9184000000.0,2000000.0,409000000.0,-110000000.0,113000000.0,-13000000.0,85000000.0,9000000.0,-6368000000.0,6983000000.0,898000000.0,-799000000.0,,-1581000000.0,348000000.0,,,0.0,0.07,-29000000.0,-261000000.0,-562000000.0,,371000000.0,-1829000000.0,434000000.0,4000000.0,9184000000.0,,,4000000.0,384000000.0,-102000000.0,206000000.0,-98000000.0,-6368000000.0,,-27000000.0,,,588616000.0,,0.95,-686000000.0,,,10000000.0,0.0,0.0,,,8000000.0,,0.0,48000000.0,42000000.0,,42000000.0,31000000.0,762000000.0,,-1567000000.0,-63000000.0,,,,8529000000.0,,,,,,,,,,,,,
2014-03-31,,,,,-39000000.0,,,,,2315000000.0,150000000.0,,,-129000000.0,,1072000000.0,,,,344000000.0,,6548000000.0,,,,,,,1984000000.0,,,,12190000000.0,,,291000000.0,,,,,183000000.0,,14505000000.0,,,58000000.0,,,,,7620000000.0,194000000.0,194000000.0,0.0,,,,,364000000.0,,,,,,,6852000000.0,,,-14000000.0,40000000.0,780000000.0,-46000000.0,1556000000.0,,560000000.0,,474000000.0,,,,428000000.0,-88000000.0,,626000000.0,306000000.0,33000000.0,,,820000000.0,5407000000.0,80000000.0,0.31,,584915000.0,780000000.0,,,137000000.0,,,,,56000000.0,0.0,,2751000000.0,,250000000.0,,,780000000.0,,,835000000.0,,,745000000.0,,2000000.0,,-51000000.0,83000000.0,,-1000000.0,2000000.0,-6357000000.0,7003000000.0,,-118000000.0,,,109000000.0,,,,0.31,,,-55000000.0,,,,,,9108000000.0,,,15000000.0,409000000.0,36000000.0,,-159000000.0,,,,,,589312000.0,,,-701000000.0,,,7000000.0,,0.0,,,9000000.0,,,459000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,,,-44000000.0,,,,,3290000000.0,115000000.0,,,-139000000.0,,1069000000.0,,,,495000000.0,,7494000000.0,,,,,,,1964000000.0,,,,12416000000.0,,,350000000.0,,,,,280000000.0,,15706000000.0,,,239000000.0,,,,,8563000000.0,269000000.0,291000000.0,988000000.0,,,,,334000000.0,,,,,,,7092000000.0,,,-11000000.0,40000000.0,908000000.0,-93000000.0,1499000000.0,,590000000.0,,429000000.0,,,,465000000.0,34000000.0,,596000000.0,410000000.0,50000000.0,,,803000000.0,5402000000.0,75000000.0,0.48,,586061000.0,845000000.0,,,115000000.0,,,,,59000000.0,0.0,,2756000000.0,,328000000.0,,,845000000.0,,,780000000.0,,,747000000.0,,0.0,,-83000000.0,83000000.0,,-47000000.0,-888000000.0,-6428000000.0,8817000000.0,,-101000000.0,,,322000000.0,,,,0.47,,,128000000.0,,,,,,9184000000.0,,,2000000.0,335000000.0,89000000.0,,-75000000.0,,,,,,589766000.0,,,-663000000.0,,,7000000.0,0.0,137000000.0,,,11000000.0,,,537000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,,,-35000000.0,,,,,3012000000.0,101000000.0,,,-165000000.0,,957000000.0,,,,1494000000.0,,6627000000.0,,,,,,,1915000000.0,,,,10428000000.0,,,317000000.0,,,,,1153000000.0,,13440000000.0,,,248000000.0,,,,,7584000000.0,198000000.0,1164000000.0,0.0,,,,,318000000.0,,,,,,,5856000000.0,,,18000000.0,40000000.0,1620000000.0,624000000.0,1504000000.0,,583000000.0,,428000000.0,,,,411000000.0,8000000.0,,578000000.0,338000000.0,1000000.0,,,801000000.0,5402000000.0,83000000.0,2.17,,531913000.0,1620000000.0,,,94000000.0,,,,,39000000.0,0.0,,2749000000.0,,237000000.0,,,1620000000.0,,,908000000.0,,,671000000.0,,0.0,,-105000000.0,88000000.0,,20000000.0,4000000.0,-6408000000.0,6838000000.0,,-265000000.0,,,353000000.0,,,0.0,2.15,,,712000000.0,,,,,,9157000000.0,,,2000000.0,351000000.0,45000000.0,,49000000.0,,,,,,536012000.0,,,-857000000.0,,,5000000.0,0.0,0.0,,,9000000.0,,,448000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
