date,annualSaleOfInvestment,quarterlyOperatingCashFlow,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualStockholdersEquity,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,quarterlyCommonStockIssuance,annualLongTermDebt,annualRetainedEarnings,quarterlyAccountsReceivable,annualCurrentLiabilities,annualStockBasedCompensation,quarterlyCostOfRevenue,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,quarterlyLongTermDebt,annualAccountsReceivable,annualPurchaseOfInvestment,quarterlyInvestmentsAndAdvances,quarterlyOtherIncomeExpense,annualCapitalStock,quarterlyOperatingExpense,annualOtherIncomeExpense,trailingGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualCommonStockIssuance,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccountsPayable,quarterlyDepreciationAndAmortization,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,quarterlyCashAndCashEquivalents,annualEbitda,annualOperatingIncome,trailingTotalRevenue,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,trailingPretaxIncome,quarterlyCurrentDebt,annualGrossPPE,annualCashAndCashEquivalents,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentAssets,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualInvestmentsAndAdvances,quarterlyTotalAssets,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,quarterlyGrossPPE,annualOtherNonCurrentAssets,annualCapitalExpenditure,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlySaleOfInvestment,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualChangesInAccountReceivables,annualCurrentAssets,quarterlyOperatingIncome,trailingInterestExpense,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingOperatingExpense,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyStockBasedCompensation,quarterlyNetOtherInvestingChanges,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingNetIncomeCommonStockholders,annualTaxProvision,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyStockholdersEquity,quarterlyEbitda,annualRepaymentOfDebt,annualInterestExpense,quarterlyChangeInAccountPayable,annualTotalRevenue,quarterlyGrossProfit,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyOtherNonCashItems,annualTotalLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,quarterlyRepaymentOfDebt,annualOtherCurrentAssets,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTaxProvision,quarterlyNetPPE,quarterlyRetainedEarnings,trailingNetIncome,quarterlyCapitalExpenditure,quarterlyTotalRevenue,trailingTaxProvision,annualCashDividendsPaid,annualBeginningCashPosition,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualCurrentDebt,annualPurchaseOfBusiness,annualNetIncome,trailingChangeInInventory,annualIncomeTaxPayable,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualInventory,trailingBeginningCashPosition,annualCurrentAccruedExpenses,annualGoodwill,quarterlyDilutedAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyNonCurrentDeferredRevenue,trailingChangeInCashSupplementalAsReported,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,quarterlyCurrentAccruedExpenses,trailingCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,quarterlyBasicEPS,trailingCapitalExpenditure,annualNonCurrentDeferredRevenue,trailingFreeCashFlow,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingBasicEPS,trailingDeferredIncomeTax,annualDilutedAverageShares,trailingNetOtherInvestingChanges,quarterlyChangeInInventory,quarterlyDilutedEPS,trailingChangesInAccountReceivables,trailingOtherNonCashItems,quarterlyBasicAverageShares,annualBasicAverageShares,trailingPurchaseOfInvestment,trailingEndCashPosition,annualChangeInInventory,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingOperatingCashFlow,annualBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingInvestingCashFlow,annualDilutedEPS,quarterlyGoodwill
1970-01-01 00:00:01.033344000,,86404000.0,,60756000.0,60115000.0,,,16036000.0,,,1508000.0,,,,,,,,,,1256250000.0,,,436137000.0,2371000.0,,49216000.0,,,,,,,-58946000.0,,,,,,,27459000.0,1946000.0,108763000.0,,43495000.0,,,,,,,,,,,-65694000.0,,,10176000.0,1780539000.0,,56147000.0,,,3688607000.0,-107899000.0,,,,,,,,9693000.0,,,,,,,,61885000.0,,,,,,,11764000.0,,,,,6727000.0,-116146000.0,43495000.0,,,,,1908068000.0,80856000.0,,,,,,,,62706000.0,-11419000.0,,,,25647000.0,,7933000.0,,-8785000.0,,65268000.0,,,2591000.0,2807378000.0,-87230000.0,,-76228000.0,111101000.0,,,,45778000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,66461000.0,48174000.0,-396655000.0,62962000.0,66863000.0,1907328000.0,,-7533000.0,,-36313000.0,1647000.0,1302250000.0,-85367000.0,,,,,3756878000.0,59839000.0,76674000.0,1302250000.0,,-324074000.0,512214000.0,-3725000.0,1946000.0,-26854000.0,2532000.0,,102954000.0,66992000.0,2882413000.0,7401000.0,-58980000.0,9389000.0,278931000.0,,27769000.0,369516000.0,,43495000.0,1946000.0,102954000.0,35962000.0,35962000.0,404906000.0,328232000.0,,,,,,3398971000.0,35962000.0,,-125670000.0,34007000.0,,-143438000.0,1755610000.0,261474000.0,58353000.0,,512214000.0,3756878000.0,135572000.0,,,3398971000.0,,-353978000.0,,122597000.0,9813000.0,31904000.0,-516558000.0,,,,-6938000.0,,137054000.0,,,,,369516000.0,,7401000.0,,-57885000.0,38873000.0,,104692000.0,-44342000.0,35962000.0,,12904000.0,227231000.0,,1907328000.0,154906000.0,-387721000.0,86896000.0,,450829000.0,,,,69676000.0,0.0,-75047000.0,,,-84364000.0,1755610000.0,8781000.0,,-364604000.0,,66992000.0,15157000.0,,2813000.0,2882413000.0,-85367000.0,,-191612000.0,110200000.0,,-235602000.0,93847000.0,-11365000.0,-516558000.0,248570000.0,,,-11419000.0,245668000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,,84814000.0,,70961000.0,66282000.0,,,19691000.0,,,8190000.0,,,,,,,,,,1412250000.0,,,544993000.0,318000.0,,34769000.0,,,,,,,-61100000.0,,,,,,,35962000.0,1949000.0,133120000.0,,55653000.0,,,,,,,,,,22724000.0,-69252000.0,,,-37772000.0,1966372000.0,,66352000.0,,,3895064000.0,23878000.0,,,,,,,,16254000.0,,,,,,,,89293000.0,,,,,,,10892000.0,,,,,29767000.0,-132723000.0,55653000.0,,,,,1928692000.0,109160000.0,,,,,,,,68104000.0,,,,,18532000.0,,8615000.0,,-13368000.0,,77467000.0,,,1822000.0,2981492000.0,-75683000.0,,-122586000.0,124062000.0,,,,67600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,,70145000.0,,61346000.0,58305000.0,,,2296000.0,,,476693000.0,,,,,,,,,,1502250000.0,,,556628000.0,-1419000.0,,31829000.0,,,,,,,-63475000.0,,,,,,,55653000.0,1773000.0,121179000.0,,57949000.0,,,,,,,,,,24877000.0,-69007000.0,,,-153379000.0,2054452000.0,,49318000.0,,,4012332000.0,58622000.0,,,,,,,,49482000.0,,,,,,,,86506000.0,,,,,,,14478000.0,,,,,10874000.0,-134173000.0,57949000.0,,,,,1957880000.0,107079000.0,,,,,,,,59546000.0,,,,,4120000.0,,8900000.0,,-16876000.0,,63230000.0,,,1241000.0,3091011000.0,-76774000.0,,-223524000.0,118335000.0,,,,66324000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,,82580000.0,,91504000.0,57425000.0,,,49011000.0,,,118122000.0,,,,,,,,,,1312250000.0,,,556720000.0,273000.0,,31113000.0,,,,,,,-59238000.0,,,,,,,57949000.0,1803000.0,150836000.0,,106960000.0,,,,,,,,,,26419000.0,-35720000.0,,,124583000.0,1880761000.0,,88595000.0,,,3983661000.0,146496000.0,,,,,,,,56306000.0,,,,0.0,,,,89146000.0,,,,,,,11085000.0,,,,,-135205000.0,98055000.0,106960000.0,,,,,2102900000.0,110739000.0,,,,,,,,58596000.0,,,,,34595000.0,,11234000.0,,-315644000.0,,43876000.0,,,1171000.0,3009301000.0,-48213000.0,,42003000.0,120259000.0,,,,-131624000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,156473000.0,71093000.0,-642365000.0,84069000.0,53489000.0,2135846000.0,,-58672000.0,,-54126000.0,-215678000.0,1686250000.0,-30112000.0,,,,,4603925000.0,346059000.0,89068000.0,1686250000.0,,-241329000.0,600479000.0,-2964000.0,1806000.0,30720000.0,-3792000.0,,93965000.0,45677000.0,3568509000.0,16866000.0,-62488000.0,387327000.0,308632000.0,,-2545000.0,560937000.0,,106960000.0,1806000.0,93965000.0,48288000.0,48288000.0,442237000.0,353169000.0,,,,,,4136524000.0,48288000.0,28689000.0,-67350000.0,33969000.0,,-730080000.0,2368162000.0,200889000.0,81159000.0,,600479000.0,4603925000.0,396925000.0,,,4136524000.0,,-1105280000.0,,126495000.0,34431000.0,38657000.0,-568015000.0,,225000000.0,,-596000.0,,91310000.0,,,,,560937000.0,-225000000.0,16866000.0,,12326000.0,430033000.0,,128533000.0,-473524000.0,48288000.0,,-1516000.0,285422000.0,,2135846000.0,116466000.0,-525783000.0,102709000.0,,479664000.0,,,,16911000.0,,-796648000.0,,,-111373000.0,2368162000.0,9931000.0,,-179895000.0,,45677000.0,-24508000.0,,-5202000.0,3568509000.0,-30112000.0,,-801173000.0,122030000.0,,-246301000.0,35962000.0,343759000.0,-568015000.0,233781000.0,,,,307879000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,,107501000.0,,71389000.0,70927000.0,,,7399000.0,,,10693000.0,,,,,,,,,,1701250000.0,,,581243000.0,3912000.0,,36548000.0,,,,,,,-65969000.0,,,,,,26992000.0,48288000.0,1811000.0,101970000.0,,55687000.0,,,,-4552000.0,,,,,,27443000.0,-36526000.0,,,-19132000.0,2484176000.0,,68480000.0,,,4767141000.0,5073000.0,,,,,,,,45269000.0,,,,,,,,103379000.0,,,448000.0,,,,22837000.0,,,,,13997000.0,-49899000.0,55687000.0,,,,,2158865000.0,130371000.0,,,15016000.0,,,,,61254000.0,,,,,8672000.0,,10231000.0,,-26857000.0,,46283000.0,,,-2103000.0,3762166000.0,-24935000.0,,-126633000.0,139927000.0,,,,-50203000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,,83336000.0,,71430000.0,63129000.0,,,-341000.0,,,5550000.0,,,,,,,,,,1362250000.0,,,623207000.0,4385000.0,,33593000.0,,,,,,,-66209000.0,,,,,,26221000.0,55687000.0,1812000.0,100956000.0,,55346000.0,,,,6724000.0,,,,,,28381000.0,-79390000.0,,,-16494000.0,2054316000.0,,68521000.0,,,4321688000.0,-166794000.0,,,,,,,,15954000.0,,,,,,,,97433000.0,,,-9909000.0,,,,23601000.0,,,,,-1071000.0,143776000.0,55346000.0,,,,,2170061000.0,123654000.0,,,-13727000.0,,,,,57522000.0,,,,,-4406000.0,,10395000.0,,-389433000.0,,45610000.0,,,-3316000.0,3301593000.0,-19806000.0,,-99830000.0,131026000.0,,,,-227453000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,,103236000.0,,78511000.0,70148000.0,,,78685000.0,,,23512000.0,,,,,,,,,,1377250000.0,,,649003000.0,4974000.0,,31394000.0,,,,,,,-66302000.0,,,,,,24395000.0,55346000.0,1820000.0,198486000.0,,134031000.0,,,,-2968000.0,,,,,,25845000.0,-131895000.0,,,19883000.0,2063276000.0,,75602000.0,,,4377118000.0,42354000.0,,,,,,,,28856000.0,,,,0.0,,,,91880000.0,,,-11831000.0,,,,28970000.0,,,,,47974000.0,-24115000.0,134031000.0,,,,,2211255000.0,116275000.0,,,19349000.0,,,,,58572000.0,,,,,12161000.0,,11034000.0,,-223797000.0,,64455000.0,,,-24000.0,3205669000.0,-8068000.0,,-83353000.0,123274000.0,,,,-436000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,102967000.0,71103000.0,-303378000.0,75807000.0,77618000.0,2236400000.0,,-95811000.0,,1177000.0,11692000.0,1608925000.0,-3749000.0,,,,,4749597000.0,-71866000.0,102872000.0,1608925000.0,,-411070000.0,783711000.0,-2802000.0,1824000.0,32526000.0,10414000.0,,161991000.0,123771000.0,3457580000.0,37781000.0,-66774000.0,51447000.0,365176000.0,,2850000.0,607649000.0,25264000.0,134031000.0,1824000.0,161991000.0,38220000.0,38220000.0,486570000.0,383698000.0,,-946000.0,,,,4092222000.0,38220000.0,26279000.0,-163259000.0,18869000.0,,-175081000.0,2406306000.0,226397000.0,72897000.0,,783711000.0,4749597000.0,261308000.0,,,4092222000.0,,-556000000.0,,133269000.0,12888000.0,44611000.0,-634642000.0,,0.0,,-1742000.0,,92222000.0,,,-14718000.0,,607649000.0,0.0,37781000.0,,-10068000.0,141941000.0,,-42031000.0,-373140000.0,38220000.0,,-3919000.0,285499000.0,,2236400000.0,117486000.0,-743120000.0,107726000.0,-17788000.0,516967000.0,,,,49716000.0,,-190824000.0,,,-15250000.0,2406306000.0,12951000.0,,-103033000.0,,123771000.0,-36010000.0,,1476000.0,3457580000.0,-3749000.0,,-246184000.0,124748000.0,,-265254000.0,48288000.0,206226000.0,-634642000.0,281637000.0,,,,297137000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,,111672000.0,,86780000.0,82685000.0,,,57921000.0,,,19681000.0,,,,,,,,,,1618743000.0,,,800106000.0,-947000.0,,36969000.0,,,,,,,-71497000.0,,,,,,26183000.0,38220000.0,1831000.0,268112000.0,,96141000.0,,,,-5024000.0,,,,,,28640000.0,-70834000.0,,,-11151000.0,2444012000.0,,83871000.0,,,4838622000.0,-730000.0,,,,,,,,10392000.0,,,,,,,,95074000.0,,,-4501000.0,,522809000.0,,47705000.0,,,,,-9416000.0,-44394000.0,96141000.0,,,,,2282071000.0,121257000.0,,,20678000.0,,,,,58858000.0,,,,,3210000.0,,12004000.0,,-120035000.0,,171971000.0,,,-2637000.0,3418635000.0,11131000.0,,-122823000.0,132043000.0,,,,-9357000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,,82353000.0,,83837000.0,77836000.0,,,-48764000.0,,,8695000.0,,,,,,,,,,1758286000.0,,,840278000.0,12093000.0,,33162000.0,,,,,,,-71892000.0,,,,,,27709000.0,96141000.0,1833000.0,237862000.0,,47377000.0,,,,-2050000.0,,,,,,30497000.0,-102291000.0,,,-147314000.0,2562125000.0,,80928000.0,,,4989822000.0,-3794000.0,,,,,,,,52362000.0,,,,,,,,94975000.0,,,-386000.0,,,,57237000.0,,,,,-26476000.0,-193009000.0,47377000.0,,,,,2313575000.0,122684000.0,,,-18635000.0,,,,,63842000.0,,,,,-28807000.0,,12750000.0,,-230555000.0,,190485000.0,,,-2296000.0,3536009000.0,22916000.0,,-229667000.0,128137000.0,,,,61892000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,,126307000.0,,85343000.0,76876000.0,,,22563000.0,,,8501000.0,,,,,,,,,,1836475000.0,,,918944000.0,-1810000.0,,33346000.0,,,,,,,-72052000.0,,,,,,26671000.0,47377000.0,2973000.0,274936000.0,,69940000.0,,,,-4245000.0,,,,,,33890000.0,-139420000.0,,,-71149000.0,2699528000.0,,82434000.0,,,5168476000.0,-15850000.0,,,,,,,,73172000.0,,,,,,,,97095000.0,,,2748000.0,,520654000.0,,69449000.0,,,,,-12162000.0,-155254000.0,69940000.0,,,,,2344774000.0,123766000.0,,,29490000.0,,,,,40074000.0,,,,,11544000.0,,14084000.0,,-59602000.0,,204996000.0,,,-860000.0,3552643000.0,30357000.0,,-197456000.0,130441000.0,,,,51510000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,177282000.0,90465000.0,-716015000.0,107667000.0,95062000.0,2387214000.0,,6333000.0,,-50644000.0,33118000.0,2147405000.0,59855000.0,,,,,5534636000.0,343271000.0,108042000.0,2147405000.0,,-446043000.0,1018683000.0,-3953000.0,2981000.0,35173000.0,5393000.0,,282725000.0,206452000.0,3820279000.0,69046000.0,-77904000.0,69995000.0,410797000.0,,10606000.0,585228000.0,27479000.0,69940000.0,2981000.0,282725000.0,76273000.0,76273000.0,492612000.0,384570000.0,,-837000.0,,,,4560406000.0,76273000.0,34684000.0,-133498000.0,88630000.0,,-243825000.0,3024578000.0,185917000.0,104757000.0,,1018683000.0,5534636000.0,662241000.0,,,4560406000.0,,-884236000.0,,137975000.0,41356000.0,56803000.0,-740127000.0,,,,-12156000.0,,99195000.0,,,-8090000.0,,585228000.0,-21024000.0,69046000.0,,38053000.0,641867000.0,,136684000.0,-323358000.0,76273000.0,,-430000.0,351990000.0,,2387214000.0,126674000.0,-529828000.0,127711000.0,-20927000.0,522545000.0,,,,52881000.0,,-473439000.0,,,-36591000.0,3024578000.0,17966000.0,,-119636000.0,,206452000.0,-10229000.0,,3643000.0,3820279000.0,59855000.0,,-334290000.0,134368000.0,,-293345000.0,38220000.0,239226000.0,-740127000.0,331250000.0,,,,363628000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,,133127000.0,,96195000.0,83598000.0,,,82605000.0,,,427970000.0,,,,,,,,,,2212474000.0,,,1144862000.0,12032000.0,,38311000.0,,,,,,,-78169000.0,,,,,,29687000.0,76273000.0,3104000.0,365455000.0,,158878000.0,,,,1604000.0,,,,,,40020000.0,-157888000.0,,,-312096000.0,3272644000.0,,93286000.0,,,6375808000.0,-4621000.0,,,,,,,,52563000.0,,,,,,,,104394000.0,,,-1112000.0,,662520000.0,,49688000.0,,,,,-70281000.0,-524468000.0,158878000.0,,,,,2862277000.0,134081000.0,,,19297000.0,,,,,53869000.0,,,,,8357000.0,,16733000.0,,-239863000.0,,206577000.0,,,-1653000.0,4397946000.0,73792000.0,,-445223000.0,142705000.0,,,,473946000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,,107008000.0,,108744000.0,90590000.0,,,-36532000.0,,,3933000.0,,,,,,,,,,2389037000.0,,,1206419000.0,-3134000.0,,40668000.0,,,,,,,-82258000.0,,,,,,35840000.0,158878000.0,3106000.0,325825000.0,,122346000.0,,,,-1059000.0,,,,,,42010000.0,-213335000.0,,,-83773000.0,3559771000.0,,105835000.0,,,6761850000.0,-11757000.0,,,,,,,,48994000.0,,,,,,,,110834000.0,,,-15136000.0,,749817000.0,,49027000.0,,,,,40310000.0,-208925000.0,122346000.0,,,,,2893280000.0,146674000.0,,,-2487000.0,,,,,46560000.0,,,,,-22440000.0,,16567000.0,,-44545000.0,,203479000.0,,,-3257000.0,4665265000.0,100213000.0,,-190781000.0,151502000.0,,,,65385000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,,120738000.0,,91427000.0,88764000.0,,,-19551000.0,,,12605000.0,,,,,,,,,,2583912000.0,,,1324523000.0,-159000.0,,41463000.0,,,,,,,-82323000.0,,,,,,36966000.0,122346000.0,3114000.0,294639000.0,,102795000.0,,,,-10234000.0,,,,,,45384000.0,-130340000.0,,,-116166000.0,3838982000.0,,88518000.0,,,7123806000.0,-22784000.0,,,,,,,,67518000.0,,,,,,,,112326000.0,,,-7628000.0,,678908000.0,,50931000.0,,,,,-46246000.0,-221450000.0,102795000.0,,,,,2917125000.0,149292000.0,,,36052000.0,,,,,34092000.0,,,,,-21000.0,,22624000.0,,-188579000.0,,191844000.0,,,-2454000.0,4874728000.0,101830000.0,,-236904000.0,153789000.0,,,,81161000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,267200000.0,94696000.0,-246221000.0,131899000.0,80699000.0,3366959000.0,,242270000.0,,-76814000.0,7301000.0,2748345000.0,140509000.0,,,,,7869280000.0,59444000.0,144767000.0,2748345000.0,,-837632000.0,1519649000.0,782000.0,3209000.0,41561000.0,9522000.0,,547724000.0,202659000.0,5194649000.0,45225000.0,-89802000.0,451809000.0,455569000.0,,38619000.0,1002566000.0,42274000.0,102795000.0,3209000.0,547724000.0,345065000.0,345065000.0,577168000.0,432401000.0,,-8089000.0,,,,6001319000.0,345065000.0,45591000.0,-336069000.0,1147446000.0,,-198480000.0,4077079000.0,164199000.0,128989000.0,,1519649000.0,7869280000.0,-908000.0,,,6001319000.0,,-1166084000.0,,161479000.0,98125000.0,77683000.0,-806670000.0,,,,-17778000.0,,106241000.0,,,-16767000.0,,1002566000.0,,45225000.0,,268792000.0,-40070000.0,,1223663000.0,708622000.0,345065000.0,,-4387000.0,416621000.0,,3366959000.0,148515000.0,-990438000.0,172888000.0,-14243000.0,593880000.0,,,,30468000.0,,-710515000.0,,,-62710000.0,4077079000.0,21760000.0,,-517451000.0,,202659000.0,-40643000.0,,-3612000.0,5194649000.0,140509000.0,,-293176000.0,147802000.0,,-332552000.0,76273000.0,-561048000.0,-806670000.0,342671000.0,,,,428259000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,,196476000.0,,153764000.0,100730000.0,,,-225021000.0,,,22683000.0,,,,,,,,,,2749253000.0,,,1572984000.0,-3707000.0,,42583000.0,,,,,,,-93222000.0,,,,,,42218000.0,345065000.0,3219000.0,339880000.0,,120044000.0,,,,-12602000.0,,,,,,46258000.0,-154120000.0,,,-150837000.0,4112441000.0,,150855000.0,,,7985231000.0,-33129000.0,,,,,,,,102966000.0,,,,,,,,115694000.0,,,-63580000.0,,880263000.0,,37750000.0,,,,,22428000.0,-324450000.0,120044000.0,,,,,3445512000.0,157912000.0,,,15576000.0,,,,,27668000.0,,,,,105699000.0,,22698000.0,,-18581000.0,,219836000.0,,,-30114000.0,5397405000.0,200666000.0,,-347313000.0,158277000.0,,,,-97047000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,,196328000.0,,128022000.0,99799000.0,,,-10513000.0,,,5387000.0,,,,,,,,,,3414047000.0,,,1735116000.0,-865000.0,,70438000.0,,,,,,,-93607000.0,,,,,,47103000.0,120044000.0,3222000.0,338110000.0,,109531000.0,,,,5390000.0,,,,,,52672000.0,-281494000.0,,,-534083000.0,4704053000.0,,125113000.0,,,8625250000.0,-14099000.0,,,,,,,,81350000.0,,,,,,,,100347000.0,,,12992000.0,,777168000.0,,50393000.0,,,,,97253000.0,-699998000.0,109531000.0,,,,,3500003000.0,147450000.0,,,-8209000.0,,,,,26541000.0,,,,,16850000.0,,24810000.0,,-187061000.0,,228579000.0,,,-2974000.0,5947732000.0,234990000.0,,-730411000.0,170785000.0,,,,493157000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,,167523000.0,,78005000.0,76016000.0,,,-64092000.0,,,9196000.0,,,,,,,,,,3618192000.0,,,1906518000.0,-1306000.0,,123490000.0,,,,,,,-93697000.0,,,,,,48563000.0,109531000.0,3227000.0,258824000.0,,45439000.0,,,,6215000.0,,,,,,58978000.0,-213133000.0,,,-195585000.0,4976061000.0,,75096000.0,,,8898378000.0,-14067000.0,,,,,,,,100002000.0,,,,,,,,50222000.0,,,-12174000.0,,798282000.0,,45452000.0,,,,,27605000.0,-336995000.0,45439000.0,,,,,3485257000.0,98785000.0,,,34282000.0,,,,,22805000.0,,,,,53130000.0,,29552000.0,,-32975000.0,,213385000.0,,,348000.0,6155055000.0,209018000.0,,-363108000.0,173712000.0,,,,105380000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
