,annualNetIncome,trailingPretaxIncome,quarterlyTotalAssets,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,annualAccountsReceivable,annualLongTermDebt,quarterlyLongTermDebt,trailingPurchaseOfInvestment,trailingInvestingCashFlow,quarterlyTotalNonCurrentAssets,annualGoodwill,quarterlyAccountsReceivable,annualSaleOfInvestment,annualPretaxIncome,quarterlyCostOfRevenue,annualIncomeTaxPayable,quarterlyCurrentAccruedExpenses,trailingChangeInWorkingCapital,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,quarterlyGoodwill,annualInvestingCashFlow,quarterlyNetIncome,annualRetainedEarnings,trailingSaleOfInvestment,quarterlySellingGeneralAndAdministration,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyDilutedEPS,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,trailingTotalRevenue,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualAccountsPayable,trailingOtherIncomeExpense,annualOperatingCashFlow,annualCurrentLiabilities,quarterlyCurrentDebt,trailingOperatingIncome,quarterlyOperatingExpense,quarterlyDilutedAverageShares,quarterlyPurchaseOfInvestment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyInterestExpense,quarterlyEndCashPosition,annualCommonStockIssuance,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyInvestingCashFlow,trailingEndCashPosition,quarterlyCashDividendsPaid,quarterlyDepreciationAndAmortization,annualBasicEPS,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,annualEbitda,annualOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,annualChangesInAccountReceivables,annualInterestExpense,trailingBeginningCashPosition,annualCurrentAssets,annualBeginningCashPosition,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualDilutedEPS,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,trailingRepaymentOfDebt,quarterlyAccountsPayable,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,annualBasicAverageShares,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,trailingGrossProfit,trailingDeferredIncomeTax,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,trailingNetIncomeCommonStockholders,annualCapitalExpenditure,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,annualTaxProvision,annualCurrentDebt,quarterlyRepaymentOfDebt,annualInventory,quarterlyTaxProvision,quarterlyAccumulatedDepreciation,trailingCostOfRevenue,quarterlyNetPPE,annualCapitalStock,annualCostOfRevenue,annualTotalRevenue,annualOtherCurrentAssets,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyEbitda,trailingChangeInInventory,trailingDepreciationAndAmortization,annualGrossProfit,annualStockBasedCompensation,trailingTaxProvision,annualFreeCashFlow,annualNetOtherFinancingCharges,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualDilutedAverageShares,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualNetIncomeContinuousOperations,quarterlyRetainedEarnings,trailingOtherNonCashItems,trailingSellingGeneralAndAdministration,quarterlyCommonStockIssuance,trailingOperatingExpense,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,quarterlyPretaxIncome,quarterlyOperatingIncome,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlyBasicEPS,trailingNetIncome,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualTotalLiabilitiesNetMinorityInterest,annualChangeInInventory,quarterlyBasicAverageShares,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,annualChangeInAccountPayable,trailingCashDividendsPaid,trailingDilutedAverageShares,annualInvestmentsAndAdvances,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingResearchAndDevelopment,annualOtherShortTermInvestments,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue
1064880000,,,3878435000.0,,23049000.0,40509000.0,16360000.0,,,,762801000.0,,,2317057000.0,,602867000.0,,,938280000.0,,339532000.0,,,972846000.0,,,91382000.0,,,,91382000.0,,,205482000.0,,,,,91382000.0,1.36,830291000.0,-1333000.0,186996000.0,,,16360000.0,16360000.0,,,,,25998000.0,,205482000.0,67222000.0,,,14162000.0,16360000.0,,,1437599000.0,,-39998000.0,,,26006000.0,,1687839000.0,20392000.0,,-846000.0,,,,,,90621000.0,,,,,0.0,-24637000.0,,,,,,,,,,,,,0.0,,,308954000.0,364886000.0,,,791000.0,,,0.0,769000.0,,,,,,,,,,2190596000.0,-29308000.0,,,,,52527000.0,-788394000.0,,859066000.0,,,,,,,,185410000.0,,,,,,,,-21690000.0,,,,,,,-44953000.0,,,,,1439620000.0,,,11691000.0,,1303166000.0,101311000.0,-10690000.0,143909000.0,159404000.0,,1561378000.0,1.38,,,714993000.0,,,66260000.0,1647460000.0,,,,,,,,,,,,,,,,,,,,,,,
1072828800,310149000.0,,4163575000.0,,31752000.0,0.0,-16360000.0,,573500000.0,763618000.0,763618000.0,,,2630357000.0,,573500000.0,,488434000.0,990400000.0,,,,2297801000.0,979039000.0,,106615000.0,102142000.0,542029000.0,,-498752000.0,102142000.0,1541761000.0,,205227000.0,4163575000.0,189362000.0,,0.0,102142000.0,,832415000.0,728000.0,183669000.0,,,,,637940000.0,,309390000.0,886735000.0,248795000.0,,205227000.0,,,979039000.0,14228000.0,0.0,18290000.0,,1694039000.0,1694039000.0,-389121000.0,,,29171000.0,4.68,1865774000.0,17233000.0,-27839000.0,171831000.0,31752000.0,648644000.0,17233000.0,2313000.0,919085000.0,122639000.0,0.0,,,,0.0,38682000.0,,55575000.0,,1533218000.0,0.0,,,1735490000.0,310149000.0,,34775000.0,4.62,-1000.0,,,637940000.0,379591000.0,,817347000.0,2313000.0,66251000.0,,16360000.0,770000.0,1980000.0,,,,0.0,,-114631000.0,,0.0,2297801000.0,0.0,178285000.0,248795000.0,,832415000.0,58722000.0,-816405000.0,,919085000.0,770000.0,3645677000.0,5005053000.0,0.0,2630357000.0,,,203535000.0,,,1359376000.0,,,194759000.0,188104000.0,-13362000.0,183669000.0,67121000.0,,,-816405000.0,817347000.0,215814000.0,,-154173000.0,,310149000.0,1541761000.0,,,2281000.0,,1369991000.0,156947000.0,-34308000.0,160864000.0,174364000.0,,1533218000.0,,,,886735000.0,1865774000.0,-104964000.0,,1735490000.0,,,,,,,,,,,,,,,,,,,,,,,
1080691200,,,4302248000.0,,31857000.0,0.0,0.0,,,,763605000.0,,,2609765000.0,,664040000.0,,,1035530000.0,,,,,979131000.0,,,66307000.0,,,,66307000.0,,,236692000.0,,,,,66307000.0,0.98,897470000.0,-1422000.0,183669000.0,,,,,,,,,236088000.0,,236692000.0,67599000.0,,,13954000.0,0.0,,,1693183000.0,,-13167000.0,,,31010000.0,,1928461000.0,14146000.0,,23361000.0,,,,,,-9906000.0,,,,,0.0,-65055000.0,,,,,,,,,,,,,,,,713242000.0,355731000.0,,,499000.0,,,0.0,772000.0,,,,,,,,,,2373787000.0,0.0,,,,,37356000.0,-844862000.0,,902436000.0,,,,,,,,150049000.0,,,,,,,,-97800000.0,,,,,,,9906000.0,,,,,1608068000.0,,,7253000.0,,1391261000.0,3261000.0,-13167000.0,103663000.0,119039000.0,,1692483000.0,1.0,,,949330000.0,,,66629000.0,1747298000.0,,,,,,,,,,,,,,,,,,,,,,,
1088553600,,,4368070000.0,,30243000.0,0.0,0.0,,,,709425000.0,,,2615126000.0,,698852000.0,,,1093686000.0,,,,,923337000.0,,,87158000.0,,,,87158000.0,,,242557000.0,,,,,87158000.0,1.29,926396000.0,-991000.0,183669000.0,,,,,,,,,274459000.0,,242557000.0,67564000.0,,,13212000.0,0.0,,,1701029000.0,,-40505000.0,,,30100000.0,,1912870000.0,14639000.0,,-22112000.0,,,,,,28914000.0,,,,,0.0,-23123000.0,,,,,,,,,,,,,,,,715074000.0,393230000.0,,,69000.0,,,0.0,773000.0,,,,,,,,,,2455200000.0,-14998000.0,,,,,49312000.0,-871877000.0,,899458000.0,,,,,,,,180773000.0,,,,,,,,-63647000.0,,,,,,,-13916000.0,,,,,1695225000.0,,,1199000.0,,1486916000.0,54421000.0,-25507000.0,136470000.0,150673000.0,,1752944000.0,1.31,,,989533000.0,,,66742000.0,1771335000.0,,,,,,,,,,,,,,,,,,,,,,,
1096502400,,,4459170000.0,,29999000.0,0.0,0.0,,,,700009000.0,,,2615109000.0,,718006000.0,,,1104340000.0,,,,,913677000.0,,,112687000.0,,,,112687000.0,,,233752000.0,,,,,112687000.0,1.67,1000802000.0,-2467000.0,183669000.0,,,,,,,,,207315000.0,,233752000.0,67468000.0,,,13918000.0,0.0,,,1701528000.0,,-31708000.0,,,31964000.0,,1900072000.0,14757000.0,,-91214000.0,,,,,,106648000.0,,,,,0.0,-74406000.0,,,,,,,,,,,,,-11231000.0,,,779080000.0,426810000.0,,,-751000.0,,,0.0,774000.0,,,,,,,,,,2559098000.0,0.0,,,,,63986000.0,-895206000.0,,898824000.0,,,,,,,,225022000.0,,,,,,,,-8944000.0,,,,,,,-106648000.0,,,,,1807913000.0,,,2357000.0,,1531150000.0,138356000.0,-31708000.0,176673000.0,193058000.0,,1844061000.0,1.69,,,986395000.0,,,66669000.0,1794030000.0,,,,,,,,,,,,,,,,,,,,,,,
1104451200,368622000.0,,4403118000.0,,30618000.0,0.0,0.0,,660650000.0,700000000.0,700000000.0,,,2619793000.0,,660650000.0,,577389000.0,1025975000.0,,,,2666337000.0,922379000.0,,123088000.0,102470000.0,635590000.0,,-121599000.0,102470000.0,1910383000.0,,272250000.0,4403118000.0,-121238000.0,,0.0,102470000.0,,1017983000.0,71000.0,191761000.0,,,,,623061000.0,,242837000.0,814402000.0,191341000.0,,272250000.0,,,922379000.0,12308000.0,0.0,14957000.0,,1699995000.0,1699995000.0,-36219000.0,,,30014000.0,5.53,1736781000.0,14466000.0,-18413000.0,1255000.0,30618000.0,758678000.0,14466000.0,-2441000.0,905332000.0,10580000.0,0.0,,,,0.0,-17181000.0,,53392000.0,,1783325000.0,0.0,,,1817823000.0,368622000.0,,38700000.0,5.46,0.0,,,623061000.0,445070000.0,,985251000.0,-2441000.0,66682000.0,,0.0,775000.0,-4809000.0,,,,0.0,,-106601000.0,,0.0,2666337000.0,0.0,208767000.0,191341000.0,,1017983000.0,58113000.0,-912491000.0,,905332000.0,775000.0,4259531000.0,5880372000.0,0.0,2619793000.0,,,202834000.0,,,1620841000.0,,,136236000.0,-88710000.0,-127764000.0,191761000.0,67557000.0,,,-912491000.0,985251000.0,-10580000.0,,-298155000.0,,368622000.0,1910383000.0,,,4148000.0,,1471045000.0,46799000.0,-36219000.0,160583000.0,172820000.0,,1783325000.0,,,,814402000.0,1736781000.0,-179765000.0,,1817823000.0,,,,,,,,,,,,,,,,,,,,,,,
1112227200,,,4641028000.0,,29770000.0,0.0,0.0,,,,700000000.0,,,2653753000.0,,739789000.0,,,1108520000.0,,,,,921531000.0,,,70020000.0,,,,70020000.0,,,261072000.0,,,,,70020000.0,1.03,1145747000.0,-2004000.0,191761000.0,,,,,,,,,218501000.0,,261072000.0,67692000.0,,,11876000.0,0.0,,,1698995000.0,,-85127000.0,,,32265000.0,,1896927000.0,14672000.0,,32707000.0,,,,,,16180000.0,,,,,0.0,-113866000.0,,,,,,,,,,,,,,,,756895000.0,384702000.0,,,-1436000.0,,,0.0,776000.0,,,,,,,,,,2744101000.0,0.0,,,,,39730000.0,-942030000.0,,940086000.0,,,,,,,,155895000.0,,,,,,,,-53557000.0,,,,,,,34426000.0,,,,,1980403000.0,,,4559000.0,,1493222000.0,50701000.0,-34521000.0,109750000.0,123630000.0,,1987275000.0,1.05,,,975396000.0,,,66804000.0,1882116000.0,,,,,,,,,,,,,,,,,,,,,,,
1120089600,,,4690249000.0,,29483000.0,0.0,0.0,,,,700000000.0,,,2684676000.0,,775992000.0,,,1193183000.0,,,,,921244000.0,,,93811000.0,,,,93811000.0,,,271020000.0,,,,,93811000.0,1.39,1125145000.0,-922000.0,191761000.0,,,,,,,,,183835000.0,,271020000.0,67504000.0,,,12515000.0,0.0,,,1697994000.0,,-64832000.0,,,31497000.0,,1862892000.0,13055000.0,,-21982000.0,,,,,,39247000.0,,,,,0.0,20602000.0,,,,,,,,,,,,,,,,757813000.0,431509000.0,,,-1322000.0,,,0.0,778000.0,,,,,,,,,,2827357000.0,0.0,,,,,53241000.0,-959466000.0,,973627000.0,,,,,,,,191986000.0,,,,,,,,-24308000.0,,,,,,,-39247000.0,,,,,2074214000.0,,,1922000.0,,1624692000.0,104079000.0,-64832000.0,147052000.0,160489000.0,,2005573000.0,1.4,,,941648000.0,,,66811000.0,1933093000.0,,,,,,,,,,,,,,,,,,,,,,,
1128038400,,,4707774000.0,,29373000.0,0.0,0.0,,,,700000000.0,,,2706705000.0,,811628000.0,,,1245766000.0,,391116000.0,,,921134000.0,,,108652000.0,,,,108652000.0,,,274052000.0,,,,,108652000.0,1.61,1089970000.0,400000.0,191761000.0,,,,,,,,,104904000.0,,274052000.0,67519000.0,,,10775000.0,0.0,,,1698493000.0,,-51448000.0,,,31138000.0,,1766012000.0,13008000.0,,-10725000.0,,,,,,121805000.0,,,,,0.0,35175000.0,,,,,,,,,,,,,-927000.0,,,348858000.0,451868000.0,,,1940000.0,,,0.0,779000.0,,,,,,,,,,2941762000.0,0.0,,,,,58789000.0,-984609000.0,,995204000.0,,,,,,,,208954000.0,,,,,,,,32454000.0,,,,,,,-121805000.0,,,,,2182866000.0,,,2497000.0,,1697634000.0,173253000.0,-51448000.0,167441000.0,177816000.0,,2001069000.0,1.62,,,844878000.0,,,66865000.0,1979813000.0,,,,,,,,,,,,,,,,,,,,,,,
1135987200,358195000.0,,7991523000.0,,32041000.0,0.0,134585000.0,,848666000.0,3194561000.0,3194561000.0,,,5651036000.0,,848666000.0,,557021000.0,1349496000.0,,,,3027120000.0,3852489000.0,,149329000.0,85712000.0,627272000.0,,-2860835000.0,85712000.0,2268578000.0,,289718000.0,7991523000.0,2440667000.0,,134585000.0,85712000.0,,1166913000.0,-934000.0,625887000.0,,,134585000.0,134585000.0,998105000.0,,561544000.0,1111914000.0,113809000.0,,289718000.0,,,3852489000.0,31625000.0,134585000.0,57509000.0,,3796060000.0,3796060000.0,-2659428000.0,,,54429000.0,5.35,4964403000.0,44248000.0,-14521000.0,0.0,32041000.0,776601000.0,44248000.0,-47433000.0,1810728000.0,137006000.0,0.0,134585000.0,134585000.0,,0.0,69631000.0,,66791000.0,,2340487000.0,0.0,,,2824837000.0,358195000.0,,-6866000.0,5.3,927000.0,,,998105000.0,455055000.0,,1095862000.0,-47433000.0,66932000.0,,0.0,785000.0,-3460000.0,,,,0.0,,-247306000.0,,134585000.0,3027120000.0,0.0,198826000.0,113809000.0,,1166913000.0,47066000.0,-1014109000.0,,1810728000.0,785000.0,4896965000.0,6620099000.0,0.0,5651036000.0,,,219766000.0,,,1723134000.0,,,314238000.0,0.0,96383000.0,625887000.0,67644000.0,,,-1014109000.0,1095862000.0,2567293000.0,,50972000.0,,358195000.0,2268578000.0,,,48531000.0,,1804551000.0,233511000.0,-96505000.0,132778000.0,165337000.0,,2340487000.0,,,,1111914000.0,4964403000.0,11542000.0,,2824837000.0,,,,,,,,,,,,,,,,,,,,,,,
1143763200,,,8060733000.0,,33531000.0,218675000.0,-52411000.0,,,,3148000000.0,,,5668653000.0,,948229000.0,,,1422096000.0,,416633000.0,,,3776020000.0,,,71120000.0,,2642389000.0,,71120000.0,,,352443000.0,,,,,71120000.0,1.04,1186626000.0,-2727000.0,594489000.0,,,82174000.0,82174000.0,,,,,100156000.0,,352443000.0,68079000.0,,,40335000.0,82174000.0,,,1173136000.0,,-45632000.0,,,64853000.0,,4909902000.0,30704000.0,,-36536000.0,,,,,,58894000.0,,,,,0.0,-18248000.0,,,,,,,,,,,,,,,,398418000.0,503010000.0,,,-6019000.0,,,134585000.0,786000.0,,,,,,,,,,3150831000.0,0.0,,,,,36385000.0,-1054831000.0,,1822424000.0,,,,,,,,215420000.0,,,,,,,,-32650000.0,,,,-1249000.0,,,-112663000.0,,,,,2339698000.0,,,6279000.0,,1925106000.0,104526000.0,-45632000.0,107505000.0,150567000.0,,2392080000.0,1.05,,,1133882000.0,,,67564000.0,2877255000.0,,,,,,,,,,,,,,,,,,,,,,,
1151625600,,,8347811000.0,,36552000.0,223201000.0,-8776000.0,,,,2596412000.0,,,5827342000.0,,987626000.0,,,1465745000.0,,472496000.0,,,3250744000.0,,,119513000.0,,2691910000.0,,119513000.0,,,369333000.0,,,,,119513000.0,1.76,1283931000.0,2634000.0,617780000.0,,,73398000.0,73398000.0,,,,,530626000.0,,369333000.0,68067000.0,,,46123000.0,73398000.0,,,1196310000.0,,-110269000.0,,,69781000.0,,4928274000.0,34319000.0,,20253000.0,,,,,,201154000.0,,,,,0.0,-37507000.0,,,,,,,,,,,,,,,,451207000.0,592378000.0,,,98725000.0,,,82174000.0,787000.0,,,,,,,,,,3419537000.0,-73242000.0,,,,,60043000.0,-1098960000.0,,1904803000.0,,,,,,,,292826000.0,,,,,,,,49626000.0,,,,-14255000.0,,,-139241000.0,,,,,2498330000.0,,,1359000.0,,2058123000.0,238181000.0,-37027000.0,179556000.0,223045000.0,,2520469000.0,1.77,,,1677530000.0,,,67693000.0,3003763000.0,,,,,,,,,,,,,,,,,,,,,,,
1159574400,,,8234641000.0,,40010000.0,0.0,-3668000.0,,,,2438732000.0,,,5749037000.0,,958416000.0,,,1455508000.0,,,,,3070015000.0,,,127708000.0,,2685092000.0,,127708000.0,,,345771000.0,,,,,127708000.0,1.88,1275435000.0,8779000.0,591273000.0,,,69730000.0,69730000.0,,,,,509151000.0,,345771000.0,68021000.0,,,44655000.0,69730000.0,,,1168739000.0,,-39054000.0,,,68040000.0,,4704140000.0,25933000.0,,113799000.0,,,,,,162145000.0,,,,,0.0,7749000.0,,,,,,,,,,,,,,,,1124974000.0,568511000.0,,,81718000.0,,,73398000.0,787000.0,,,,,,,,,,3530501000.0,0.0,,,,,59156000.0,-1135904000.0,,1869273000.0,,,,,,2263000.0,,290780000.0,,,,,,,,52374000.0,,,,-48522000.0,,,-167986000.0,,,,,2626039000.0,,,1867000.0,,2024019000.0,203534000.0,-41389000.0,186864000.0,222740000.0,,2485604000.0,1.89,,,1634125000.0,,,67704000.0,3005177000.0,,,,,,,,,,,,,,,,,,,,,,,
1167523200,455833000.0,,8178394000.0,,31510000.0,68139000.0,-6238000.0,,851428000.0,2207547000.0,2207547000.0,,,5799483000.0,2699639000.0,851428000.0,,676311000.0,1344516000.0,,575387000.0,,3715263000.0,2867368000.0,8347000.0,274952000.0,129491000.0,839060000.0,2699639000.0,-236676000.0,129491000.0,2755529000.0,,324704000.0,8178394000.0,-620842000.0,,63492000.0,129491000.0,,1225874000.0,2262000.0,628311000.0,,,63492000.0,63492000.0,371538000.0,,782045000.0,1595763000.0,576134000.0,,324704000.0,,,2867368000.0,42584000.0,63492000.0,12669000.0,,1180094000.0,1180094000.0,-41721000.0,,,72278000.0,6.74,4463131000.0,31662000.0,-5180000.0,-123188000.0,31510000.0,1114012000.0,31662000.0,130372000.0,1888088000.0,194083000.0,0.0,63492000.0,63492000.0,,0.0,52829000.0,,173697000.0,,2378911000.0,134585000.0,,,3068522000.0,455833000.0,,-68956000.0,6.7,0.0,,,371538000.0,554078000.0,,1392251000.0,130372000.0,67674000.0,,69730000.0,788000.0,10948000.0,,,,68139000.0,,-165769000.0,575387000.0,-71093000.0,3715263000.0,0.0,220478000.0,576134000.0,,1225874000.0,59561000.0,-1180434000.0,,1888088000.0,788000.0,5674531000.0,7905842000.0,0.0,5799483000.0,2341000.0,,301652000.0,,,2231311000.0,,,616276000.0,-25672000.0,36894000.0,628311000.0,68056000.0,,-4930000.0,-1180434000.0,1392251000.0,-200952000.0,,106244000.0,,455833000.0,2755529000.0,,,3164000.0,,1898594000.0,235804000.0,-41721000.0,189052000.0,229374000.0,,2378911000.0,,,,1595763000.0,4463131000.0,4823000.0,,3068522000.0,,,,,,,,,,,,,,,,,,,,,,,
1175299200,,,8315284000.0,,150809000.0,128551000.0,-9894000.0,,,,2189862000.0,,,5771587000.0,,948767000.0,,,1340423000.0,,428825000.0,,,2965379000.0,,,90378000.0,,2710821000.0,,90378000.0,,,352863000.0,,,,,90378000.0,1.32,1245073000.0,4895000.0,624708000.0,,,53598000.0,53598000.0,,,,,514772000.0,,352863000.0,68255000.0,,,41579000.0,53598000.0,,,1166626000.0,,-24956000.0,,,73846000.0,,4462687000.0,29141000.0,,-5719000.0,,,,,,63811000.0,,,,,0.0,-18100000.0,,,,,,,,,,,,,,,,421045000.0,523440000.0,,,154548000.0,,,63492000.0,791000.0,,,,,,,,,,3852597000.0,0.0,,,,,43515000.0,-1224963000.0,,1864999000.0,,,,,,812000.0,,244423000.0,,,,,,,,-71220000.0,,,,-5228000.0,,,-74879000.0,,,,,2845908000.0,,,14433000.0,,1863863000.0,88767000.0,-24956000.0,133893000.0,170577000.0,,2543697000.0,1.33,,,1497308000.0,,,67906000.0,3089962000.0,,,,,,,,,,,,,,,,,,,,,,,
1183161600,,,8309808000.0,,148790000.0,64255000.0,4165000.0,,,,2137349000.0,,,5759739000.0,,968103000.0,,,1420512000.0,,446525000.0,,,2905627000.0,,,115268000.0,,2719724000.0,,115268000.0,,,358450000.0,,,,,115268000.0,1.68,1229326000.0,2783000.0,619488000.0,,,57763000.0,57763000.0,,,,,426433000.0,,358450000.0,68533000.0,,,39138000.0,57763000.0,,,1153761000.0,,-35428000.0,,,75382000.0,,4300978000.0,27972000.0,,85783000.0,,,,,,190257000.0,,,,,0.0,17005000.0,,,,,,,,,,,,,,,,451382000.0,556698000.0,,,179086000.0,,,53598000.0,793000.0,,,,,,,,,,4008830000.0,0.0,,,,,46625000.0,-1262879000.0,,1858282000.0,,,,,,868000.0,,273630000.0,,,,,,,,40115000.0,,,,-6712000.0,,,-190926000.0,,,,,2961175000.0,,,10949000.0,,1977210000.0,225685000.0,-35428000.0,161893000.0,198248000.0,,2550069000.0,1.69,,,1395351000.0,,,68167000.0,3121161000.0,,,,,,,,,,,,,,,,,,,,,,,
1191110400,,,8527170000.0,,151874000.0,82954000.0,23901000.0,,,,2126936000.0,,,5919795000.0,,958947000.0,,,1392294000.0,,468024000.0,,,2919973000.0,,,122054000.0,,2784760000.0,,122054000.0,,,344569000.0,,,,,122054000.0,1.78,1297605000.0,799000.0,641163000.0,,,81664000.0,81664000.0,,,,,337351000.0,,344569000.0,68597000.0,,,37518000.0,81664000.0,,,1171465000.0,,-180220000.0,,,75636000.0,,4279438000.0,26972000.0,,-28692000.0,,,,,,249937000.0,,,,,0.0,-2531000.0,,,,,,,,,,,,,,,,465750000.0,545383000.0,,,289250000.0,,,57763000.0,793000.0,,,,,,,,,,4247732000.0,-142772000.0,,,,,42041000.0,-1285730000.0,,1936598000.0,,,,,,2619000.0,,276450000.0,,,,,,,,47870000.0,,,,31410000.0,,,-78341000.0,,,,,3083230000.0,,,3162000.0,,1937677000.0,287385000.0,-37448000.0,164095000.0,200814000.0,,2607375000.0,1.79,,,1359465000.0,,,68281000.0,3222328000.0,,,,,,,,,,,,,,,,,,,,,,,
1199059200,706814000.0,,8680050000.0,,125179000.0,0.0,7940000.0,,821113000.0,2021395000.0,2021395000.0,,,6230330000.0,2797339000.0,821113000.0,,604117000.0,1318005000.0,,540030000.0,,4707357000.0,2761193000.0,6766000.0,306437000.0,379114000.0,750106000.0,2797339000.0,-310173000.0,379114000.0,3462343000.0,,308796000.0,8680050000.0,-540018000.0,,89604000.0,379114000.0,,1276568000.0,3000.0,614619000.0,,,89604000.0,89604000.0,399141000.0,,875077000.0,1211500000.0,260439000.0,,308796000.0,,,2761193000.0,36234000.0,89604000.0,30875000.0,,1171869000.0,1171869000.0,-69569000.0,,,81573000.0,10.37,3972693000.0,0.0,,-88064000.0,125179000.0,1056543000.0,0.0,363981000.0,1975721000.0,207996000.0,0.0,89604000.0,89604000.0,,0.0,24602000.0,,154469000.0,,2449720000.0,63492000.0,,,3313635000.0,706814000.0,,-289902000.0,10.32,,,,399141000.0,489263000.0,,1364678000.0,363981000.0,68172000.0,,81664000.0,794000.0,8480000.0,,,,0.0,,-163076000.0,540030000.0,26112000.0,4707357000.0,0.0,-102697000.0,260439000.0,,1276568000.0,-234878000.0,-1337914000.0,,1975721000.0,794000.0,5471234000.0,7586018000.0,0.0,6230330000.0,2467000.0,,262040000.0,,,2114784000.0,,,712001000.0,-36692000.0,120508000.0,614619000.0,68492000.0,,-309372000.0,-1337914000.0,1364678000.0,-195872000.0,,137273000.0,,706814000.0,3462343000.0,,,2331000.0,,1807268000.0,273240000.0,-65244000.0,144236000.0,180467000.0,,2449720000.0,,,,1211500000.0,3972693000.0,20976000.0,,3313635000.0,,,,,,,,,,,,,,,,,,,,,,,
1206921600,,,9017419000.0,,125576000.0,44220000.0,-16315000.0,,,,2003013000.0,,,6421545000.0,,955325000.0,,,1278258000.0,,513853000.0,,,2767798000.0,,,65390000.0,,2877671000.0,,65390000.0,,,335521000.0,,,,,65390000.0,0.95,1296424000.0,-2779000.0,639209000.0,,,73289000.0,73289000.0,,,,,367785000.0,,335521000.0,68579000.0,,,33767000.0,73289000.0,,,1211512000.0,,-55971000.0,,,73256000.0,,4068439000.0,0.0,,40798000.0,,,,,,-136150000.0,,,,,0.0,-11017000.0,,,,,,,,,,,,,,,,369640000.0,459839000.0,,,536779000.0,,,89604000.0,794000.0,,,,,,,,,,4948980000.0,0.0,,,,,22382000.0,-1381867000.0,,2026058000.0,,,,,,2407000.0,,197574000.0,,,,,,,,-223179000.0,,,,2618000.0,,,119008000.0,,,,,3527733000.0,,,854000.0,,1738097000.0,-80179000.0,-55971000.0,87772000.0,124318000.0,,2595874000.0,0.96,,,1300641000.0,,,68375000.0,3407925000.0,,,,,,,,,,,,,,,,,,,,,,,
