date,annualOtherCurrentAssets,trailingChangeInAccountPayable,annualCostOfRevenue,trailingOperatingIncome,quarterlyOtherNonCashItems,annualResearchAndDevelopment,annualAccountsPayable,annualChangeInAccountPayable,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyCashDividendsPaid,trailingCommonStockIssuance,quarterlyCurrentLiabilities,annualEndCashPosition,quarterlyCurrentAssets,trailingFreeCashFlow,annualTaxProvision,quarterlyRetainedEarnings,trailingEndCashPosition,trailingTaxProvision,quarterlyDepreciationAndAmortization,annualBasicEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingIncome,quarterlyDilutedAverageShares,annualChangeInWorkingCapital,annualNetIncomeContinuousOperations,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyTotalAssets,quarterlyBasicEPS,annualFreeCashFlow,annualNetIncome,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeCommonStockholders,annualCurrentDebt,annualGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualLongTermDebt,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,quarterlyBasicAverageShares,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingPretaxIncome,annualTotalAssets,annualDilutedEPS,quarterlyOtherCurrentAssets,annualSellingGeneralAndAdministration,annualRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualCurrentAssets,trailingNetIncomeCommonStockholders,annualStockholdersEquity,quarterlyStockholdersEquity,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyInvestingCashFlow,annualSaleOfInvestment,annualCommonStockIssuance,quarterlyOtherIncomeExpense,quarterlyGrossProfit,quarterlyInventory,quarterlyEndCashPosition,annualCurrentAccruedExpenses,annualRetainedEarnings,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyOperatingExpense,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyLongTermDebt,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,annualCapitalStock,trailingOtherIncomeExpense,quarterlyRepaymentOfDebt,quarterlyDilutedEPS,annualCashCashEquivalentsAndMarketableSecurities,annualCashFlowFromContinuingFinancingActivities,annualInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfBusiness,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyNetPPE,annualCurrentLiabilities,annualGrossProfit,annualNetPPE,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualTotalNonCurrentAssets,annualEbitda,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyInterestExpense,annualOtherNonCashItems,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,annualDilutedAverageShares,annualGrossPPE,quarterlyCurrentDebt,annualChangeInInventory,quarterlyChangesInAccountReceivables,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,trailingOtherNonCashItems,annualBeginningCashPosition,annualPurchaseOfInvestment,trailingInvestingCashFlow,trailingDeferredIncomeTax,quarterlyOperatingCashFlow,annualInterestExpense,annualChangesInAccountReceivables,quarterlyChangeInCashSupplementalAsReported,annualDeferredIncomeTax,annualPretaxIncome,quarterlySaleOfInvestment,trailingBeginningCashPosition,trailingChangesInAccountReceivables,annualInvestingCashFlow,trailingCashDividendsPaid,trailingInterestExpense,quarterlyGrossPPE,annualAccumulatedDepreciation,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,trailingOperatingExpense,quarterlyResearchAndDevelopment,trailingChangeInCashSupplementalAsReported,trailingNetIncomeContinuousOperations,trailingCapitalExpenditure,quarterlyOtherCurrentLiabilities,quarterlyCommonStockIssuance,annualBasicAverageShares,quarterlyEbitda,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,annualNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,trailingGrossProfit,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualTotalRevenue,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,quarterlyPurchaseOfInvestment,trailingBasicAverageShares,annualGoodwill,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualInvestmentsAndAdvances,annualIncomeTaxPayable,annualStockBasedCompensation,trailingResearchAndDevelopment,trailingSellingGeneralAndAdministration,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,quarterlyStockBasedCompensation,quarterlyOtherIntangibleAssets,trailingStockBasedCompensation,annualOtherIntangibleAssets,trailingRepurchaseOfCapitalStock,trailingChangeInInventory,quarterlyGoodwill,trailingBasicEPS
1970-01-01 00:00:01.041292800,11428000.0,,114598000.0,,,,14221000.0,,,,,,-1709000.0,,66040000.0,7160000.0,40424000.0,,2490000.0,32140000.0,,,,1.23,,15738000.0,,-12526000.0,6088000.0,0.0,7160000.0,403111000.0,50573000.0,3248000.0,480783000.0,,-11257000.0,6088000.0,440359000.0,1472000.0,40033000.0,990000.0,58050000.0,403111000.0,-4603000.0,104226000.0,-6831000.0,,,1535000.0,1535000.0,,480783000.0,1.225283,11428000.0,,-293000.0,7756000.0,40424000.0,,77672000.0,77672000.0,21940000.0,5835000.0,,0.0,11709000.0,19513000.0,-6437000.0,1535000.0,,32000.0,28633000.0,2323000.0,7160000.0,11709000.0,32140000.0,,,25385000.0,47332000.0,19513000.0,,104226000.0,7160000.0,7160000.0,9568000.0,44542000.0,,,,7160000.0,10806000.0,2323000.0,,,239000.0,1774000.0,188592000.0,66040000.0,73788000.0,188592000.0,4001000.0,,440359000.0,30649000.0,44542000.0,-103000.0,-6437000.0,,1506000.0,,,,7762000.0,4762166.0,271179000.0,40033000.0,,,0.0,7756000.0,-82587000.0,,6076000.0,,,,1834000.0,7057000.0,,3159000.0,856000.0,8578000.0,0.0,,,-19290000.0,,,271179000.0,-82587000.0,47332000.0,,990000.0,883000.0,14221000.0,-258000.0,-8792000.0,,,,,,40033000.0,,4743696.0,7087000.0,,40033000.0,0.0,1084000.0,-20825000.0,,,,188386000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,,,,,,,,,,,,,-1703000.0,,69988000.0,,41071000.0,,,,,,,,,,4763229.0,,,,,,64807000.0,5951000.0,494968000.0,0.52,,,453897000.0,2479000.0,,,,418062000.0,929000.0,,,,4743696.0,2539000.0,2539000.0,,,,13721000.0,,,,,,,76906000.0,45190000.0,,,-5000.0,9766000.0,22645000.0,-5974000.0,,,-51000.0,19617000.0,2124000.0,2581000.0,,,,,13666000.0,49226000.0,,,101162000.0,2581000.0,2581000.0,,,,,0.52,,,,,,1279000.0,3818000.0,190776000.0,,,,7160000.0,,,,3293000.0,,-5969000.0,,2082000.0,,,,-5503000.0,,,39466000.0,,,0.0,7368000.0,-84627000.0,,,,,,6898000.0,,,-4579000.0,,,,,,,,,275403000.0,,,,,1745000.0,19049000.0,-29000.0,-2334000.0,,,,,,39466000.0,,,10899000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,,,,,,,,,,,,,-1695000.0,,70751000.0,,39149000.0,,,,,,,,,,4764537.0,,,,,,49624000.0,4034000.0,488130000.0,0.3,,,448981000.0,1418000.0,,,,411543000.0,-4978000.0,,,,4748619.0,1476000.0,1476000.0,,,,15312000.0,,,,,,,76587000.0,33157000.0,,,5000.0,7238000.0,18214000.0,-5647000.0,,,-51000.0,16467000.0,2856000.0,2767000.0,,,,,12433000.0,47555000.0,,,101096000.0,2767000.0,2767000.0,,,,,0.297615,,,,,,662000.0,2138000.0,193358000.0,,,,2581000.0,,,,3269000.0,,-5652000.0,,1845000.0,,,,5159000.0,,,46410000.0,,,0.0,6251000.0,-88315000.0,,,,,,674000.0,,,186000.0,,,,,,,,,281673000.0,,,,,-477000.0,15397000.0,-24000.0,-4079000.0,,,,,,46410000.0,,,8350000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,,,,,-1148000.0,,,,,,,,-1704000.0,,69043000.0,,35510000.0,,,,,,,,,,4783642.0,,,,,,52892000.0,4156000.0,476599000.0,0.3,,,441089000.0,1438000.0,,,,399860000.0,1130000.0,,,,4758295.0,1497000.0,1497000.0,,,,12379000.0,,,,,,,76739000.0,35128000.0,,,0.0,7330000.0,17276000.0,-5041000.0,,,71000.0,17764000.0,3664000.0,2191000.0,,,,,13608000.0,51660000.0,,,101029000.0,2191000.0,2191000.0,,,,,0.3,,,,,,804000.0,2301000.0,193117000.0,,,,2767000.0,,,,76739000.0,,-5041000.0,,1926000.0,,,,-1706000.0,,,46163000.0,,,0.0,6124000.0,-91122000.0,,,,,,6171000.0,,,-576000.0,,,,,,,,,284239000.0,,,,,-258000.0,13834000.0,0.0,1592000.0,,,,,,46163000.0,320000.0,,8644000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,19991000.0,,151996000.0,,2824000.0,,15024000.0,,,,,,-1954000.0,,48373000.0,3766000.0,44079000.0,,3551000.0,33049000.0,,,,1.58,,19000000.0,,-18582000.0,7958000.0,0.0,3766000.0,387803000.0,53331000.0,4859000.0,483877000.0,,-6318000.0,7958000.0,439798000.0,2387000.0,26240000.0,908000.0,49658000.0,387803000.0,-3399000.0,110961000.0,-7056000.0,,,2446000.0,2446000.0,,483877000.0,1.576083,19991000.0,,-53000.0,17205000.0,44079000.0,,96074000.0,96074000.0,38521000.0,7722000.0,,0.0,7039000.0,17461000.0,-5277000.0,,17628000.0,71000.0,14810000.0,2861000.0,3766000.0,7039000.0,33049000.0,,,9951000.0,56900000.0,17461000.0,,110961000.0,3766000.0,3766000.0,15621000.0,62117000.0,,,,3766000.0,2924000.0,2861000.0,,,806000.0,3252000.0,195065000.0,48373000.0,68658000.0,195065000.0,2191000.0,,439798000.0,37756000.0,62117000.0,40000.0,-5277000.0,,1678000.0,1114000.0,,,4974000.0,4899488.0,288657000.0,26240000.0,-538000.0,,0.0,17205000.0,-93592000.0,,7160000.0,,,,1878000.0,7531000.0,,1575000.0,6375000.0,11509000.0,,,,-21939000.0,,,288657000.0,-93592000.0,56900000.0,,908000.0,5365000.0,15024000.0,0.0,-13761000.0,,,,,,26240000.0,17152000.0,4877933.0,9863000.0,,26240000.0,0.0,-3394000.0,-21939000.0,,,,220654000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,,,,,,,,,,,,,-1957000.0,,42362000.0,,33966000.0,,,35796000.0,,,,,,,5517351.0,,,,,,59493000.0,5964000.0,467895000.0,0.5,,,433929000.0,2747000.0,,,,372591000.0,10699000.0,,,,5494255.0,2806000.0,2806000.0,,,,10063000.0,,,,,,,95304000.0,40517000.0,,,0.0,8012000.0,19159000.0,-4367000.0,,,-42000.0,18976000.0,2184000.0,2560000.0,,,,677000.0,13012000.0,56152000.0,,,110892000.0,2560000.0,2560000.0,,,,,0.5,,,,,,1338000.0,4144000.0,196015000.0,,,,3766000.0,,,,3269000.0,,-4367000.0,,1778000.0,,,,-11905000.0,,,16223000.0,,,0.0,17799000.0,-95306000.0,,,,,,15066000.0,,,-1206000.0,,,,,,,,,291321000.0,,,,56239000.0,-1409000.0,16156000.0,,8905000.0,,,,,,16223000.0,244000.0,,10728000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,,,,,,,,,,,,,-1964000.0,,43553000.0,,32583000.0,,,,,,,,,,5519913.0,,,,,,48606000.0,4164000.0,461844000.0,0.28,,,429261000.0,1546000.0,,,,366666000.0,-571000.0,,,,5504882.0,1604000.0,1604000.0,,,,10486000.0,,,,,,,95178000.0,32113000.0,,,0.0,7540000.0,15659000.0,-6269000.0,,,-67000.0,16493000.0,3047000.0,3391000.0,,,,-863000.0,12329000.0,56206000.0,,,110821000.0,3391000.0,3391000.0,,,,,0.28,,,,,,861000.0,2465000.0,199046000.0,,,,2560000.0,,,,3242000.0,,-6269000.0,,1632000.0,,,,1402000.0,,,19620000.0,,,0.0,17117000.0,-98257000.0,,,,,,5698000.0,,,831000.0,,,,,,,,,297303000.0,,,,91936000.0,328000.0,14416000.0,,-1560000.0,,,,,,19620000.0,237000.0,,8557000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,,,,,-3044000.0,,,,,,,,-1966000.0,,45144000.0,,27361000.0,,,,,,,,,,5529433.0,,,,,,50049000.0,3449000.0,451924000.0,0.22,,,424563000.0,1207000.0,,,,357167000.0,1462000.0,,,,5514611.0,1266000.0,1266000.0,,,,4309000.0,,,,,,,94757000.0,33737000.0,,,0.0,9205000.0,15712000.0,-6438000.0,,,-41000.0,16312000.0,3519000.0,3821000.0,,,,-472000.0,12863000.0,51540000.0,,,110749000.0,3821000.0,3821000.0,,,,,0.22,,,,,,493000.0,1759000.0,202107000.0,,,,3391000.0,,,,3242000.0,,-6438000.0,,1648000.0,,,,-1032000.0,,,20514000.0,,,0.0,16012000.0,-100947000.0,,,,,,7900000.0,,,430000.0,,,,,,,,,303054000.0,,,,91515000.0,-1316000.0,13444000.0,0.0,6330000.0,,,,,,20514000.0,237000.0,,8113000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,12502000.0,,143426000.0,,-6741000.0,,16249000.0,,,,,,-1970000.0,,51152000.0,3032000.0,36733000.0,,4206000.0,33437000.0,,,,1.45,,19399000.0,,9278000.0,8226000.0,0.0,3032000.0,360381000.0,55989000.0,5823000.0,457010000.0,,7726000.0,8226000.0,420277000.0,2511000.0,26373000.0,1059000.0,51312000.0,360381000.0,-3864000.0,110675000.0,-7857000.0,,,2550000.0,2550000.0,,457010000.0,1.45,12502000.0,,-931000.0,16666000.0,36733000.0,,96629000.0,96629000.0,37059000.0,8011000.0,,0.0,8480000.0,18119000.0,-5848000.0,,947000.0,-43000.0,18930000.0,3080000.0,3032000.0,8480000.0,33437000.0,,439000.0,13107000.0,56156000.0,18119000.0,,110675000.0,3032000.0,3032000.0,30648000.0,62133000.0,,,,3032000.0,-8460000.0,3080000.0,,,1514000.0,4064000.0,204003000.0,51152000.0,70711000.0,204003000.0,3821000.0,,420277000.0,38229000.0,62133000.0,-193000.0,-5848000.0,,1716000.0,-8852000.0,,,3075000.0,5524835.0,308054000.0,26373000.0,-219000.0,,0.0,16666000.0,-104051000.0,,3766000.0,,,,1984000.0,6774000.0,,-789000.0,3166000.0,12432000.0,,,,-22922000.0,,,308054000.0,-104051000.0,56156000.0,,1059000.0,5563000.0,16249000.0,-904000.0,-4397000.0,,,,,,26373000.0,229000.0,5509321.0,10832000.0,,26373000.0,0.0,-734000.0,-22922000.0,,,,214137000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,,,,,-2664000.0,,,,,,,,-1953000.0,,51883000.0,,32837000.0,,,,,,,,,,5549223.0,,,,,,60000000.0,5909000.0,448314000.0,0.48,,,415477000.0,2671000.0,,,,352480000.0,4381000.0,,,,5533123.0,2710000.0,2710000.0,,,,4887000.0,,,,,,,95834000.0,40750000.0,,,0.0,9802000.0,21834000.0,-4444000.0,,,-39000.0,19250000.0,1952000.0,4164000.0,,,,1128000.0,13341000.0,54042000.0,,,110600000.0,4164000.0,4164000.0,,,,,0.48,,,,,,1405000.0,4115000.0,204773000.0,,,,3032000.0,,,,2338000.0,,-4444000.0,,1755000.0,,,,-3249000.0,,,24890000.0,,,0.0,17323000.0,-105697000.0,,,,,,8825000.0,,,1132000.0,,,,,,,,,310470000.0,,,,,-1772000.0,15224000.0,,5325000.0,,,,,,24890000.0,299000.0,,11135000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,,,,,2567000.0,,,,,,,,-1960000.0,,49249000.0,,33037000.0,,,,,,,,,,5563115.0,,,,,,51439000.0,4106000.0,442970000.0,0.27,,,409933000.0,1497000.0,,,,347266000.0,-130000.0,,,,5547269.0,1536000.0,1536000.0,,,,8695000.0,,,,,,,95704000.0,33795000.0,,,0.0,7890000.0,18050000.0,-5054000.0,,,-43000.0,17644000.0,2957000.0,3335000.0,,,,-1005000.0,13538000.0,52596000.0,,,110523000.0,3335000.0,3335000.0,,,,,0.27,,,,,,795000.0,2331000.0,206127000.0,,,,4164000.0,,,,95704000.0,,-5054000.0,,1732000.0,,,,-699000.0,,,25490000.0,,,0.0,17262000.0,-108807000.0,,,,,,4924000.0,,,-829000.0,,,,,,,,,314934000.0,,,,,-881000.0,13894000.0,,-3374000.0,,,,,,25490000.0,247000.0,,9182000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,,,,,2954000.0,,,,,,,,-1964000.0,,51311000.0,,33398000.0,,,,,,,,,,5577051.0,,,,,,56654000.0,3888000.0,436799000.0,0.28,,,403401000.0,1562000.0,,,,341135000.0,69000.0,,,,5558238.0,1601000.0,1601000.0,,,,6481000.0,,,,,,,95664000.0,38904000.0,,,0.0,8170000.0,19648000.0,-7182000.0,,,-46000.0,17750000.0,3709000.0,3560000.0,,,,-752000.0,13862000.0,50359000.0,,,110445000.0,3560000.0,3560000.0,,,,,0.28,,,,,,648000.0,2249000.0,209633000.0,,,,3335000.0,,,,95664000.0,,-7182000.0,,1593000.0,,,,156000.0,,,27996000.0,,,0.0,13723000.0,-111654000.0,,,,,,7251000.0,,,225000.0,,,,,,,,,321287000.0,,,,,11000.0,13167000.0,0.0,-2322000.0,,,,,,27996000.0,260000.0,,8895000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,10868000.0,,159359000.0,,-7917000.0,,20600000.0,,,,,,-1966000.0,,45980000.0,3207000.0,41381000.0,,4275000.0,34147000.0,,,,1.51,,19816000.0,,1700000.0,8553000.0,0.0,3207000.0,351471000.0,64052000.0,5913000.0,450081000.0,,-291000.0,8553000.0,408700000.0,2667000.0,19269000.0,1310000.0,52970000.0,351471000.0,-4611000.0,125365000.0,-7843000.0,,,2706000.0,2706000.0,,450081000.0,1.51,10868000.0,,-11000.0,15660000.0,41381000.0,,98610000.0,98610000.0,45910000.0,8397000.0,,0.0,6061000.0,23631000.0,-7687000.0,,1031000.0,-19000.0,18142000.0,3675000.0,3207000.0,6061000.0,34147000.0,,34000.0,12229000.0,52297000.0,23631000.0,,125365000.0,3207000.0,3207000.0,24076000.0,63153000.0,,,,3207000.0,466000.0,3675000.0,,,1427000.0,4133000.0,213321000.0,45980000.0,72786000.0,213321000.0,3560000.0,,408700000.0,38939000.0,63153000.0,-147000.0,-7687000.0,,4389000.0,-5060000.0,,,4258000.0,5567718.0,324967000.0,19269000.0,-595000.0,,0.0,15660000.0,-111646000.0,,3032000.0,,,,3076000.0,9469000.0,,-353000.0,-240000.0,12828000.0,,,,-24367000.0,,,324967000.0,-111646000.0,52297000.0,,1310000.0,2402000.0,20600000.0,0.0,2071000.0,,,,,,19269000.0,225000.0,5551420.0,9727000.0,,19269000.0,0.0,175000.0,-24367000.0,,,,232145000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,,,,,,,,,,,,,-1966000.0,,50015000.0,,38921000.0,,,,,,,,,,5590904.0,,,,,,70703000.0,5040000.0,443850000.0,0.36,,,404929000.0,2013000.0,,,,346978000.0,-4932000.0,,,,5576551.0,2043000.0,2043000.0,,,,7684000.0,,,,,,,96872000.0,53098000.0,,,0.0,8048000.0,26424000.0,-5626000.0,,,21000.0,17605000.0,2600000.0,2213000.0,,,,1075000.0,12565000.0,50754000.0,,,125282000.0,2213000.0,2213000.0,,,,,0.36,,,,,,1105000.0,3148000.0,215291000.0,,,,3207000.0,,,,2105000.0,,-5626000.0,,1913000.0,,,,3938000.0,,,25290000.0,,,0.0,15999000.0,-113825000.0,,,,,,694000.0,,,-994000.0,,,,,,,,,329116000.0,,,,94767000.0,-1352000.0,14692000.0,-222000.0,-4176000.0,,,,,,25290000.0,245000.0,,9219000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,,,,,,,,,,,,,-1973000.0,,55086000.0,,40989000.0,,,,,,,,,,5606609.0,,,,,,60226000.0,4068000.0,444434000.0,0.25,,,403445000.0,1401000.0,,,,347769000.0,1465000.0,,,,5592616.0,1435000.0,1435000.0,,,,10607000.0,,,,,,,96665000.0,42159000.0,,,0.0,6142000.0,23038000.0,-8812000.0,,,72000.0,18067000.0,3490000.0,3854000.0,,,,-890000.0,13999000.0,50951000.0,,,125199000.0,3854000.0,3854000.0,,,,,0.25,,,,,,739000.0,2174000.0,220252000.0,,,,2213000.0,,,,2083000.0,,-8812000.0,,1966000.0,,,,176000.0,,,27251000.0,,,0.0,15566000.0,-116794000.0,,,,,,10277000.0,,,1641000.0,,,,,,,,,337046000.0,,,,94582000.0,388000.0,19705000.0,,2925000.0,,,,,,27251000.0,268000.0,,8409000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,,,,,2364000.0,,,,,,,,-1977000.0,,44523000.0,,41458000.0,,,,,,,,,,5619082.0,,,,,,66287000.0,4816000.0,444540000.0,0.32,,,403082000.0,1792000.0,,,,347696000.0,-4043000.0,,,,5605208.0,1827000.0,1827000.0,,,,10792000.0,,,,,,,96844000.0,49210000.0,,,0.0,8282000.0,22616000.0,-10215000.0,,,-38000.0,17077000.0,4229000.0,3821000.0,,,,-739000.0,12261000.0,50540000.0,,,140114000.0,3821000.0,3821000.0,,,,,0.32,,,,,,1004000.0,2831000.0,227475000.0,,,,3854000.0,,,,2083000.0,,-10215000.0,,1947000.0,,,,4010000.0,,,18165000.0,,,0.0,14081000.0,-118367000.0,,,,,,6172000.0,,,-33000.0,,,,,,,,,345842000.0,,,,94761000.0,-221000.0,16085000.0,,-1250000.0,,,,,,18165000.0,244000.0,,8268000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,15059000.0,,189738000.0,,,,19813000.0,,,,,,-1992000.0,,53470000.0,4556000.0,46697000.0,,4266000.0,34287000.0,,,,1.41,,20121000.0,,-2632000.0,8033000.0,0.0,4556000.0,383569000.0,63645000.0,6197000.0,483427000.0,,-13269000.0,8033000.0,436730000.0,2694000.0,26569000.0,1661000.0,51002000.0,383569000.0,-5759000.0,140028000.0,-7908000.0,,,2728000.0,2728000.0,,483427000.0,1.41,15059000.0,,-243000.0,6094000.0,46697000.0,,99858000.0,99858000.0,45687000.0,7900000.0,,0.0,7088000.0,22546000.0,-8989000.0,,1001000.0,-36000.0,17958000.0,4536000.0,4556000.0,7088000.0,34287000.0,,,11761000.0,34526000.0,22546000.0,,140028000.0,4556000.0,4556000.0,20373000.0,63910000.0,,,,4556000.0,14618000.0,4536000.0,,,1418000.0,4146000.0,231808000.0,53470000.0,71123000.0,231808000.0,3821000.0,,436730000.0,36190000.0,63910000.0,19000.0,-8989000.0,,2015000.0,,,,6494000.0,5611734.0,352999000.0,26569000.0,,,0.0,6094000.0,-121191000.0,,3207000.0,,,,3230000.0,7841000.0,,735000.0,481000.0,12299000.0,,,,-33642000.0,,,352999000.0,-121191000.0,34526000.0,,1661000.0,1666000.0,19813000.0,1000.0,-131000.0,,,,,,26569000.0,244000.0,5597465.0,10294000.0,,26569000.0,0.0,1349000.0,-33642000.0,,,,260861000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,,,,,,,,,,,,,-2000000.0,,58600000.0,,46800000.0,,,,,,,,,,5644000.0,,,,,,77800000.0,6300000.0,483100000.0,0.46,,,436300000.0,2600000.0,,,,384200000.0,-3500000.0,,,,5627000.0,2600000.0,2600000.0,,,,13100000.0,,,,,,,98900000.0,58000000.0,,,0.0,10700000.0,28400000.0,-9600000.0,,,0.0,19800000.0,2500000.0,2800000.0,,,,,13500000.0,33800000.0,,,140000000.0,2800000.0,2800000.0,,,,,0.46,,,,,,1600000.0,4200000.0,237700000.0,,,,4600000.0,,,,2100000.0,,-9600000.0,,2100000.0,,,,1700000.0,,,30000000.0,,,-300000.0,5300000.0,-124000000.0,,,,,,6100000.0,,,-1800000.0,,,,,,,,,361700000.0,,,,96800000.0,-500000.0,17900000.0,,-2400000.0,,,,,,30000000.0,300000.0,,10800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,,,,,,,,,,1100000.0,,,-2000000.0,,35500000.0,,38000000.0,,,,,,,,,,5663000.0,,,,,,59000000.0,5100000.0,473800000.0,0.3,,,435800000.0,1700000.0,,,,374900000.0,900000.0,,,,5642000.0,1800000.0,1800000.0,,,,10800000.0,,,,,,,98900000.0,40200000.0,,,0.0,10600000.0,21700000.0,-10000000.0,,,-100000.0,18800000.0,3300000.0,2200000.0,,,,,13700000.0,31900000.0,,,160000000.0,2200000.0,2200000.0,,,,,0.3,,,,,,800000.0,2600000.0,243800000.0,,,,2800000.0,,,,2000000.0,,-10000000.0,,2400000.0,,,,-1500000.0,,,9800000.0,,,600000.0,4700000.0,-127100000.0,,,,,,10900000.0,,,-600000.0,,,,,,,,,370900000.0,,,,96900000.0,-1800000.0,15100000.0,,5300000.0,,,,,,9800000.0,200000.0,,9500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,,,,,100000.0,,,,,800000.0,,,-2000000.0,,41800000.0,,42100000.0,,,,,,,,,,5668000.0,,,,,,61800000.0,4700000.0,474500000.0,0.28,,,432400000.0,1600000.0,,,,375100000.0,300000.0,,,,5659000.0,1600000.0,1600000.0,,,,10700000.0,,,,,,,99400000.0,44000000.0,,,0.0,13400000.0,22800000.0,-6300000.0,,,0.0,17800000.0,4400000.0,4200000.0,,,,,13100000.0,31400000.0,,,159800000.0,4200000.0,4200000.0,,,,,0.28,,,,,,800000.0,2400000.0,246600000.0,,,,2200000.0,,,,2000000.0,,-6300000.0,,2300000.0,,,,1700000.0,,,13400000.0,,,-500000.0,5000000.0,-129400000.0,,,,,,6600000.0,,,2000000.0,,,,,,,,,376000000.0,,,,97400000.0,-200000.0,15000000.0,0.0,600000.0,,,,,,13400000.0,800000.0,,9200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
