,annualCurrentAccruedExpenses,annualNetOtherFinancingCharges,quarterlyEbitda,trailingEndCashPosition,quarterlyTotalRevenue,quarterlyDilutedEPS,annualNetIncomeContinuousOperations,trailingTaxProvision,quarterlyPurchaseOfInvestment,annualCashAndCashEquivalents,annualCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,annualCostOfRevenue,annualTotalRevenue,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,annualCurrentDebt,quarterlyGrossPPE,annualOtherNonCurrentAssets,quarterlyCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualDeferredIncomeTax,quarterlyCurrentLiabilities,annualOperatingExpense,annualOtherShortTermInvestments,quarterlyIncomeTaxPayable,trailingFreeCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualChangeInAccountPayable,annualAccumulatedDepreciation,annualDilutedAverageShares,annualChangesInAccountReceivables,annualChangeInWorkingCapital,annualCurrentAssets,quarterlyOperatingIncome,annualTotalLiabilitiesNetMinorityInterest,trailingNetIncomeContinuousOperations,quarterlyBasicAverageShares,quarterlyRetainedEarnings,quarterlyNonCurrentDeferredRevenue,trailingCostOfRevenue,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,trailingNetOtherInvestingChanges,quarterlyStockholdersEquity,annualRetainedEarnings,annualCashDividendsPaid,quarterlyLongTermDebt,annualBeginningCashPosition,quarterlyChangeInInventory,annualAccountsReceivable,annualNetIncome,annualFreeCashFlow,annualTotalNonCurrentAssets,quarterlyOperatingExpense,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualBasicAverageShares,trailingSaleOfInvestment,quarterlyCurrentDeferredRevenue,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualOtherNonCashItems,annualOtherCurrentAssets,annualTaxProvision,annualTotalAssets,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,quarterlyInventory,quarterlyNetPPE,quarterlyOtherIncomeExpense,annualChangeInInventory,annualDepreciationAndAmortization,annualInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyCurrentDebt,annualCurrentLiabilities,quarterlyCapitalExpenditure,trailingOtherNonCashItems,quarterlyDilutedAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,annualCapitalStock,annualPurchaseOfBusiness,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,annualIncomeTaxPayable,annualBasicEPS,trailingOtherIncomeExpense,annualSaleOfInvestment,annualGrossProfit,annualOtherIntangibleAssets,quarterlyPretaxIncome,annualNetPPE,annualCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,quarterlyOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyChangeInCashSupplementalAsReported,annualEbitda,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,annualNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,trailingCashDividendsPaid,quarterlyPurchaseOfBusiness,trailingNetIncome,quarterlyBasicEPS,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualOtherCurrentLiabilities,trailingPretaxIncome,annualNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualGrossPPE,annualRepaymentOfDebt,annualPretaxIncome,annualOtherNonCurrentLiabilities,annualPurchaseOfInvestment,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualDilutedEPS,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,annualInterestExpense,quarterlyTotalAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualInvestingCashFlow,trailingGrossProfit,annualOperatingIncome,quarterlySaleOfInvestment,annualOtherIncomeExpense,quarterlyDepreciationAndAmortization,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingInvestingCashFlow,annualAccountsPayable,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingPurchaseOfInvestment,trailingTotalRevenue,trailingRepaymentOfDebt,quarterlyCapitalStock,trailingInterestExpense,quarterlyBeginningCashPosition,annualCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,quarterlyAccountsPayable,annualEndCashPosition,annualResearchAndDevelopment,trailingBasicAverageShares,trailingStockBasedCompensation,quarterlyCommonStockIssuance,trailingRepurchaseOfCapitalStock,quarterlyStockBasedCompensation,trailingSellingGeneralAndAdministration,annualCommonStockIssuance,quarterlyRepurchaseOfCapitalStock,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingNetOtherFinancingCharges,annualGoodwill,annualStockBasedCompensation,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingOperatingExpense,annualRepurchaseOfCapitalStock,quarterlyGoodwill,trailingDilutedAverageShares
1293753600,328833000.0,-193689000.0,745979000.0,,2351678000.0,,987807000.0,,-183910000.0,1794416000.0,,6563606000.0,4942480000.0,6901113000.0,311930000.0,,516881000.0,715860000.0,1794416000.0,-446899000.0,3863000.0,704252000.0,7027637000.0,4756638000.0,4157790000.0,13463000.0,-23364000.0,-127517000.0,2536801000.0,263439000.0,598173000.0,153249000.0,,4026805000.0,-1075429000.0,-16349000.0,-363692000.0,279856233.0,84274000.0,-793348000.0,4157790000.0,698990000.0,6563606000.0,,,2534828000.0,,,-318030000.0,11962000.0,,1162627000.0,1635818000.0,199839000.0,1010281000.0,43731000.0,,,11030123000.0,2534828000.0,-198801000.0,1280982000.0,1518523000.0,-8233000.0,1162627000.0,1010281000.0,210787000.0,13701642000.0,16870000.0,306206000.0,311930000.0,279856233.0,,,416092000.0,235668000.0,138881000.0,1280982000.0,595489000.0,271729000.0,-370451000.0,17859432000.0,122894000.0,-11392000.0,4026805000.0,11030123000.0,121424000.0,6663945000.0,187871000.0,-9322000.0,542992000.0,121424000.0,,119966000.0,,64476000.0,-363692000.0,704252000.0,2536801000.0,-298293000.0,,,887218000.0,-453247000.0,6910000000.0,,490601000.0,,153249000.0,3.61,,,1958633000.0,1748954000.0,386803000.0,6663945000.0,2392589000.0,1247742000.0,487232000.0,1753085000.0,104809000.0,2227530000.0,809543000.0,,887218000.0,80597000.0,,,,,275893000.0,187800000.0,,277335000.0,,89177000.0,534095000.0,7027637000.0,-224501000.0,1380732000.0,1474397000.0,-184060000.0,188939000.0,,3.61,,13701642000.0,303806000.0,17859432000.0,13463000.0,-1131838000.0,,1695194000.0,,-662887000.0,239210000.0,,1794416000.0,2328511000.0,,683876000.0,,-1036955000.0,,,,6910000000.0,,1867236000.0,159989000.0,,71308000.0,1794416000.0,,,,,,,,,,,,,,,,,,,,,,,,
1301529600,,,785804000.0,,1826230000.0,1.3245,,,-111000.0,,,6536252000.0,,,379481000.0,,,596753000.0,1791920000.0,-174542000.0,9297000.0,,13909242000.0,,4161095000.0,,-4000.0,,2497463000.0,,,,,,215696000.0,,,,,,,453177000.0,,,273655375.0,2482955000.0,,,-427592000.0,-81658000.0,,1234958000.0,1229477000.0,1486000.0,,18144000.0,,,11407962000.0,,,1275555000.0,,-4360000.0,,,,,143576000.0,384829000.0,379481000.0,,,57296000.0,,104061000.0,97173000.0,,,,,,0.0,,4038789000.0,,125784000.0,6724893000.0,14600000.0,,,,,73669000.0,,-23724000.0,-7184349000.0,673738000.0,,-266182000.0,,273655375.0,901820000.0,-14980000.0,,,527913000.0,,,,,,,,578137000.0,,,,195770000.0,394149000.0,-2496000.0,,161647000.0,,,193308000.0,,,,1.3245,,-30018000.0,,,,,524517000.0,,,,,,-70412000.0,,,1732260000.0,14045146000.0,,18206241000.0,,,,,73607000.0,,133998000.0,,1791920000.0,2316437000.0,,,,,,,,0.0,,1794416000.0,,,652328000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1309392000,,,609035000.0,,1842308000.0,0.932481,,,0.0,,,6717613000.0,,,255178000.0,,,562858000.0,1676318000.0,-415421000.0,-2186000.0,,14118677000.0,,4257507000.0,,-130509000.0,,2481891000.0,,,,,,200746000.0,,,,,,,349063000.0,,,273655000.0,3211745000.0,,,-383676000.0,-35836000.0,,1414535000.0,1279450000.0,386798000.0,,10109000.0,,,11637035000.0,,,1461767000.0,,-7654000.0,,,,,213795000.0,257483000.0,255178000.0,,,,,1468188000.0,127210000.0,,,,,,192138000.0,,4235722000.0,,133438000.0,6856267000.0,0.0,,,,,87671000.0,,48153000.0,-7262410000.0,704594000.0,,-421726000.0,,273655000.0,901688000.0,-27340000.0,,,529326000.0,,,,,,,,385842000.0,,,,251666000.0,1700853000.0,-115602000.0,,226393000.0,,,128359000.0,,,,0.932481,,-167139000.0,,,,,533588000.0,,,,,,-170060000.0,,,1740205000.0,14344473000.0,,18601980000.0,,,,,-3804000.0,,135522000.0,,1676318000.0,2209906000.0,,,,,,,,6910000000.0,,1791920000.0,,,638825000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1317340800,,,667933000.0,,2014076000.0,,,,-83000.0,,,6907067000.0,,,341172000.0,,,588202000.0,1490458000.0,-413303000.0,-66935000.0,,14306775000.0,,4176943000.0,,-162919000.0,,2015197000.0,,,,,,-75963000.0,,,,,,,378297000.0,,,,3347498000.0,,,-240798000.0,641995000.0,,1509468000.0,1425874000.0,278427000.0,,-10909000.0,,,11752763000.0,,,2070924000.0,,8928000.0,,,,,209905000.0,345778000.0,341172000.0,,,,,134926000.0,147142000.0,,,,,,63734000.0,,4891870000.0,,124510000.0,6963739000.0,0.0,,,,,133019000.0,,-186334000.0,-7343036000.0,87021000.0,,-398510000.0,,,907036000.0,-594536000.0,,,554837000.0,,,,,,,,397001000.0,,,,413777000.0,1692570000.0,-185860000.0,,206885000.0,,,51223000.0,,,,,,-36612000.0,,,,,527166000.0,,,,,,15267000.0,,,1792034000.0,14723701000.0,,18900644000.0,,,,,-3801000.0,,137913000.0,,1490455000.0,2017621000.0,,,,,,,,0.0,,1676318000.0,,,684614000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1325289600,260132000.0,-679459000.0,426343000.0,,2093551000.0,,1176854000.0,,-77307000.0,1049125000.0,,7052135000.0,5457015000.0,7776165000.0,181859000.0,,649300000.0,571337000.0,1049125000.0,-625788000.0,-30259000.0,116487000.0,14637605000.0,1711415000.0,3702013000.0,,-107673000.0,-204539000.0,2058821000.0,960002000.0,582019000.0,,,4993314000.0,518831000.0,-90083000.0,-7428482000.0,273655375.0,-75867000.0,-1256613000.0,3702013000.0,164011000.0,7052135000.0,,,3374738000.0,,,-204547000.0,-729040000.0,,1368366000.0,1522214000.0,260132000.0,1157690000.0,72742000.0,,,11826694000.0,3374738000.0,-412499000.0,2057985000.0,1794416000.0,20708000.0,1371034000.0,1157690000.0,-493743000.0,15419650000.0,407326000.0,188764000.0,181859000.0,273655375.0,,,1015656000.0,203164000.0,187204000.0,2057985000.0,859310000.0,65862000.0,407062000.0,19121663000.0,68532000.0,,4993314000.0,11826694000.0,103800000.0,7209123000.0,0.0,17622000.0,552435000.0,103802000.0,,58405000.0,,-102228000.0,-7428482000.0,116487000.0,2058821000.0,-555221000.0,,,927910000.0,-42603000.0,0.0,,649300000.0,,,4.0392,,,2319150000.0,1721857000.0,222936000.0,7209123000.0,1631144000.0,1147896000.0,286683000.0,1789327000.0,-441333000.0,2489115000.0,379335000.0,,927910000.0,34172000.0,,,,,-756709000.0,157902000.0,,156915000.0,,94396000.0,582019000.0,14637605000.0,,1583916000.0,94702000.0,-81835000.0,-268538000.0,,4.0392,1721857000.0,15419650000.0,352764000.0,19121663000.0,,-1629078000.0,,1359148000.0,,0.0,145002000.0,,1049125000.0,1631144000.0,,834129000.0,,-1641639000.0,,,,0.0,,1490458000.0,-275527000.0,,747453000.0,1037707000.0,,,,,,,,,,,,,,,,,,,,,,,,
1333152000,,,730378000.0,,2024638000.0,1.0964,,,-6871000.0,,,6965221000.0,,,314125000.0,,,667420000.0,820998000.0,-309073000.0,-59680000.0,,14856040000.0,,3582426000.0,,0.0,,1857567000.0,,,,,,277729000.0,,,,,,,460928000.0,,,273655375.0,3264195000.0,,,-676875000.0,,,1470130000.0,1357218000.0,247476000.0,,2054000.0,,,12136349000.0,,,2118847000.0,,-5344000.0,,,,,206492000.0,319745000.0,314125000.0,,,67201000.0,,486112000.0,128312000.0,,,,,,67090000.0,,5107654000.0,,109146000.0,7342693000.0,0.0,,,,,113020000.0,,35867000.0,-7513347000.0,73374000.0,,-365420000.0,,273655375.0,913641000.0,-8856000.0,,,686418000.0,,,,,,,,476214000.0,,,,45079000.0,5215195000.0,-228127000.0,,157005000.0,,,156469000.0,,,,1.0964,,-59719000.0,,,,,502544000.0,,,,,,-320341000.0,,,1704274000.0,15767598000.0,,19350024000.0,,,,,61164000.0,,141144000.0,,820998000.0,1323542000.0,,,,,,,,6910000000.0,,1049125000.0,,,799952000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1341014400,,,569377000.0,,2031470000.0,,,,-22000.0,,,7055357000.0,,,177535000.0,,,894203000.0,673765000.0,-409574000.0,,,,,3412108000.0,,-133294000.0,,1905625000.0,,,,,,172289000.0,,,,,,,243340000.0,,,,3374738000.0,,,-68052000.0,,,1490924000.0,1137267000.0,212636000.0,,34388000.0,,,12227708000.0,,,2127413000.0,,,,,,,650863000.0,184941000.0,177535000.0,,,,,2061686000.0,435967000.0,,,,,,69258000.0,,5149732000.0,,113380000.0,7480411000.0,19665000.0,,,,,210470000.0,,-130280000.0,,105944000.0,,-437546000.0,,,875794000.0,-8178000.0,,,745587000.0,,,,,,,,223332000.0,,,,392621000.0,1973339000.0,-147233000.0,,232454000.0,,,38391000.0,,,,,,,,,,,458358000.0,,,,,,-44925000.0,,,1763282000.0,16126817000.0,,19538925000.0,,,,,-6394000.0,,135575000.0,,673765000.0,1132123000.0,,,,,,,,0.0,,820998000.0,,,105298000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1348963200,,,717983000.0,,2053008000.0,1.149998,,,-572000.0,,,7108648000.0,,,314703000.0,,,976337000.0,749520000.0,-458740000.0,,,,,3538245000.0,,-1234000.0,,2281889000.0,,,199389000.0,,,38976000.0,,,,,,,365055000.0,,,273655375.0,2838551000.0,,,42434000.0,,,1571845000.0,1076671000.0,290839000.0,,25986000.0,,,12540889000.0,,,1994685000.0,,,,,,,611282000.0,319323000.0,314703000.0,,,59857000.0,,611224000.0,415646000.0,,,,,,73018000.0,,4826759000.0,,118952000.0,7621397000.0,-6961000.0,,,,,114448000.0,,2661000.0,,230576000.0,,-479638000.0,,273655375.0,656597000.0,-10104000.0,,,762979000.0,,,,,,,,468518000.0,,,,531834000.0,1877824000.0,75755000.0,,112313000.0,,,149195000.0,,,,1.149998,,,,,,,469077000.0,,,,,,52196000.0,,,,16370580000.0,,19908825000.0,,,,,-4707000.0,,134470000.0,,749520000.0,1218597000.0,,,,,,,,6910000000.0,,673765000.0,,,1011417000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1356912000,129740000.0,-37868000.0,-479890000.0,,2423101000.0,,726520000.0,,-151711000.0,1483137000.0,56498000.0,8714056000.0,6578971000.0,8532217000.0,-105675000.0,,671551000.0,-992610000.0,1483137000.0,-602967000.0,,274009000.0,7871849000.0,1351600000.0,4699255000.0,571221000.0,-90177000.0,246178000.0,2847818000.0,963767000.0,635501000.0,170189000.0,,5866238000.0,-484526000.0,107412000.0,-333148000.0,273655375.0,104421000.0,-396559000.0,4699255000.0,-153813000.0,8714056000.0,,,3337295000.0,,,305934000.0,,,1574535000.0,3415711000.0,129740000.0,700688000.0,-62237000.0,,,12232992000.0,3337295000.0,-224705000.0,2987546000.0,1049125000.0,,1574535000.0,700688000.0,-212527000.0,16512299000.0,-838797000.0,-97489000.0,-105675000.0,273655375.0,,56498000.0,487648000.0,104561000.0,-725682000.0,2987546000.0,4468000.0,75930000.0,246178000.0,21211554000.0,75930000.0,,5866238000.0,12232992000.0,124809000.0,7871849000.0,72305000.0,-21007000.0,549858000.0,124809000.0,,-423193000.0,,910902000.0,-333148000.0,274009000.0,2847818000.0,-446195000.0,,,615924000.0,989270000.0,0.0,-565000.0,671551000.0,,170189000.0,2.4435,,,1953246000.0,1794510000.0,-195366000.0,7871849000.0,2118638000.0,1395216000.0,425682000.0,1351600000.0,733617000.0,1537301000.0,159599000.0,,615924000.0,-97877000.0,,,,,434012000.0,,,159599000.0,,-13076000.0,635501000.0,7871849000.0,-37868000.0,972698000.0,104561000.0,-159176000.0,-20513000.0,,2.4435,1794510000.0,16512299000.0,14745000.0,21211554000.0,571221000.0,-1780354000.0,,989479000.0,,11040000.0,138669000.0,,1483137000.0,2118638000.0,,1136359000.0,,-1607743000.0,,,,0.0,,749520000.0,819150000.0,,1136359000.0,1483137000.0,,,,,,,,,,,,,,,,,,,,,,,,
1364688000,,,810940000.0,,2380410000.0,1.431993,,,-89789000.0,,,8681392000.0,,,391872000.0,,,498459000.0,1206096000.0,-149284000.0,,,7802018000.0,,4846388000.0,,-94107000.0,,2957105000.0,,,199415000.0,,,-5163000.0,,,,,,,498459000.0,,,273655000.0,3337295000.0,,,-823753000.0,193310000.0,,1708594000.0,1881951000.0,328725000.0,,32196000.0,,,12486064000.0,,,2728128000.0,,,,,,,430474000.0,398656000.0,391872000.0,,,40383000.0,,119927000.0,283633000.0,,,,,,77322000.0,-13789000.0,5724287000.0,,135225000.0,7802018000.0,19608000.0,,,,,72134000.0,,-95231000.0,,538015000.0,,-204743000.0,,273655000.0,544070000.0,-13789000.0,,,825522000.0,,,,,,,,591966000.0,,,,-8606000.0,1341690000.0,-253121000.0,,154900000.0,,,193310000.0,,,,1.431993,,,,,,,500997000.0,,,,,,-213349000.0,,,1826703000.0,16592358000.0,,21438746000.0,571221000.0,,,,112396000.0,,146840000.0,,1206096000.0,1707093000.0,,,,,,,,0.0,,1459217000.0,,,1219199000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1372550400,,,593826000.0,,2101132000.0,,,,-147602000.0,,,8900971000.0,,,240589000.0,,,280970000.0,1570383000.0,-500361000.0,,,7845292000.0,,4884296000.0,,-90505000.0,,3120206000.0,,,297983000.0,,,-8039000.0,,,,,,,280970000.0,,,,3337295000.0,,,281819000.0,116774000.0,,1280990000.0,1820162000.0,337136000.0,,19819000.0,,,12659706000.0,,,2727228000.0,,,,,,,434608000.0,251615000.0,240589000.0,,,53825000.0,,133758000.0,289037000.0,,,,,,79151000.0,-16806000.0,5780765000.0,,135145000.0,7845292000.0,12362000.0,,,,,79865000.0,,-107727000.0,,535470000.0,,-391703000.0,,,495208000.0,-16806000.0,,,962682000.0,,,,,,,,368389000.0,,,,972375000.0,1336018000.0,364287000.0,,146988000.0,,,116774000.0,,,,,,,,,,,478267000.0,,,,,,580672000.0,,,1866233000.0,16958697000.0,,21842993000.0,571221000.0,,,,19781000.0,,145572000.0,,1570383000.0,2048650000.0,,,,,,,,0.0,,1206096000.0,,,1169123000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1380499200,,,638404000.0,,2254630000.0,,,,-156511000.0,,,9049638000.0,,,266037000.0,,,289992000.0,1531816000.0,-714278000.0,,,7931436000.0,,4634676000.0,,-2337000.0,,3194842000.0,,,325082000.0,,,-9554000.0,,,,,,,289992000.0,,,,3337295000.0,,,-373124000.0,126368000.0,,1360312000.0,1964638000.0,324174000.0,,63089000.0,,,12828375000.0,,,2662531000.0,,,,,,,420101000.0,272951000.0,266037000.0,,,47227000.0,,149178000.0,271901000.0,,,,,,82009000.0,-5701000.0,5854796000.0,,134293000.0,7931436000.0,25062000.0,,,,,91450000.0,,400163000.0,,855521000.0,,-660851000.0,,,458637000.0,-5701000.0,,,1043178000.0,,,,,,,,399319000.0,,,,275548000.0,1340549000.0,-38567000.0,,145055000.0,,,126368000.0,,,,,,,,,,,509183000.0,,,,,,-385303000.0,,,2124668000.0,17531439000.0,,22166115000.0,571221000.0,,,,39995000.0,,147635000.0,,1531816000.0,2040999000.0,,,,,,,,0.0,,1570383000.0,,,958615000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1388448000,239685000.0,-41660000.0,275433000.0,,2444042000.0,0.636063,1101435000.0,,-125413000.0,1741632000.0,37994000.0,10182693000.0,8067627000.0,9180214000.0,174062000.0,,1308463000.0,43166000.0,1741632000.0,-500191000.0,,1014568000.0,7983632000.0,1340477000.0,4680284000.0,624849000.0,-404599000.0,405069000.0,3347885000.0,1029629000.0,389222000.0,297620000.0,,6834808000.0,-11218000.0,-281881000.0,-8086812000.0,273655375.0,20614000.0,-1195365000.0,4680284000.0,43166000.0,10182693000.0,,273655375.0,3897833000.0,,,138919000.0,-31383000.0,,1342024000.0,2400876000.0,239685000.0,1072560000.0,-180623000.0,,,12651339000.0,3897833000.0,-591548000.0,3517161000.0,1459217000.0,,1342024000.0,1072560000.0,-381689000.0,18431161000.0,590563000.0,178213000.0,174062000.0,273655375.0,,37994000.0,471609000.0,154721000.0,427972000.0,3517161000.0,-33974000.0,85448000.0,405069000.0,23111445000.0,85448000.0,-5364000.0,6834808000.0,12651339000.0,139278000.0,7983632000.0,56574000.0,-14469000.0,602447000.0,139278000.0,,128603000.0,,611713000.0,-8086812000.0,1014568000.0,3347885000.0,-462003000.0,,273655375.0,420501000.0,-5364000.0,0.0,-65519000.0,1308463000.0,,297620000.0,3.919382,,279406000.0,1112587000.0,2035361000.0,146830000.0,7983632000.0,2130854000.0,1337611000.0,98294000.0,1340477000.0,209816000.0,2481003000.0,127860000.0,,420501000.0,-31383000.0,,,,0.636063,282415000.0,,,127860000.0,,160614000.0,389222000.0,7983632000.0,-41660000.0,1506504000.0,154721000.0,-305428000.0,-363709000.0,,3.919382,2035361000.0,18431161000.0,372052000.0,23111445000.0,624849000.0,-1864114000.0,,1112587000.0,107234000.0,113606000.0,162400000.0,,1741632000.0,2130854000.0,,1092239000.0,,-1719300000.0,,,,0.0,,1531816000.0,808918000.0,,1092239000.0,1741632000.0,,,,,,,,,,,,,,,,,,,,,,,,
1396224000,,,803104000.0,,3051072000.0,1.960743,,,-13843000.0,,,10931342000.0,,,536567000.0,,,649320000.0,1384692000.0,-300865000.0,,,8089560000.0,,5591745000.0,,-3741000.0,,3803815000.0,,,200688000.0,,,-14844000.0,,,,,,,649320000.0,,,273655000.0,3897833000.0,,,-1071473000.0,232725000.0,,2011847000.0,2401752000.0,233739000.0,,24886000.0,,,13179516000.0,,,3755458000.0,,,,,,,422213000.0,583050000.0,536567000.0,,,34129000.0,,172767000.0,268241000.0,,,,,,87447000.0,-57274000.0,7127527000.0,,132997000.0,8089560000.0,50376000.0,,,,,71794000.0,,-31371000.0,,777959000.0,,-482152000.0,,273655000.0,381889000.0,-57274000.0,,,1355383000.0,,,,,,,,815556000.0,,,,-24704000.0,1351761000.0,-356940000.0,,130725000.0,,,232506000.0,,-11405000.0,,1.960743,,,,,,,219467000.0,,,,,,-506856000.0,,,2129519000.0,18842459000.0,,24434204000.0,624849000.0,,,,181649000.0,,153784000.0,,1384692000.0,1604159000.0,,,,,,,,0.0,,1741632000.0,,,1916136000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1404086400,,,437656000.0,,3118174000.0,,,,-232698000.0,,,11545885000.0,,,212488000.0,,,283278000.0,2063537000.0,-724448000.0,,,8158830000.0,,5704523000.0,,-246046000.0,,3373761000.0,,,373817000.0,,,-11685000.0,,,,,,,283278000.0,,,,3897833000.0,,,-251591000.0,106996000.0,,1854090000.0,2834896000.0,185585000.0,,42444000.0,,,13161134000.0,,,4745432000.0,,,,,,,431006000.0,248256000.0,212488000.0,,,24897000.0,,194905000.0,276816000.0,,,,,,89184000.0,-179433000.0,8172124000.0,,140515000.0,8158830000.0,29313000.0,,,,,80018000.0,,917652000.0,,965857000.0,,-363666000.0,,,343794000.0,-179433000.0,,,1509589000.0,,,,,,,,354654000.0,,,,485641000.0,1322834000.0,678845000.0,,126537000.0,,,106398000.0,,11121000.0,,,,,,,,,429447000.0,,,,,,121975000.0,,,2116183000.0,19361455000.0,,25065978000.0,624849000.0,,,,,,154378000.0,,2063537000.0,2492984000.0,,,,,,,,0.0,,1384692000.0,,,1235215000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1412035200,,,485449000.0,,3286884000.0,0.76657,,,-340993000.0,,,11741335000.0,,,219637000.0,,,615943000.0,1790122000.0,-926396000.0,,,16720615000.0,,5409291000.0,,1000.0,,3837284000.0,,,368522000.0,,,-18681000.0,,,,,,,306050000.0,,,145031080000.0,4941259000.0,,,231120000.0,91117000.0,,1907004000.0,2670941000.0,149356000.0,,60343000.0,,,13380580000.0,,,4396427000.0,,,,,,,309893000.0,233446000.0,219637000.0,,,23986000.0,,218162000.0,128095000.0,,,,,,90773000.0,-196351000.0,7904051000.0,,142061000.0,8379565000.0,35469000.0,,,,,6331000.0,,-74816000.0,-8341050000.0,1255555000.0,,-645746000.0,,145031080000.0,312101000.0,-196351000.0,,,1767154000.0,,,,,,,,325380000.0,,,,727797000.0,1295489000.0,-273415000.0,,124414000.0,,,91934000.0,,0.0,,0.76657,,,,,,,557174000.0,,,,,,82051000.0,,,2186713000.0,20085392000.0,,25494683000.0,624849000.0,,,,,,153738000.0,,1790122000.0,2347296000.0,,,,,,,,0.0,,2063537000.0,,,1335890000.0,,,,,,,,,,,,,,,,,,,,,,,,,
