,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherNonCurrentLiabilities,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyChangesInAccountReceivables,quarterlyBasicEPS,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,annualChangeInCashSupplementalAsReported,trailingGrossProfit,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualBeginningCashPosition,trailingInterestExpense,quarterlyOtherIntangibleAssets,quarterlyRepaymentOfDebt,annualSellingGeneralAndAdministration,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,annualTotalNonCurrentAssets,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualPurchaseOfBusiness,quarterlyTotalRevenue,trailingNetIncomeContinuousOperations,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyNonCurrentDeferredRevenue,annualBasicEPS,annualStockBasedCompensation,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualCashFlowFromContinuingFinancingActivities,annualInvestingCashFlow,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,quarterlyDilutedAverageShares,annualCapitalExpenditure,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualNetIncomeContinuousOperations,quarterlyOtherNonCashItems,annualTotalRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,annualDeferredIncomeTax,annualCapitalStock,annualChangesInAccountReceivables,annualInterestExpense,quarterlyCurrentLiabilities,quarterlyPretaxIncome,quarterlyGrossPPE,trailingCostOfRevenue,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,annualInventory,quarterlyTaxProvision,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyNetPPE,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyRetainedEarnings,quarterlyResearchAndDevelopment,quarterlyStockBasedCompensation,trailingOperatingExpense,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualResearchAndDevelopment,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,trailingNetIncome,annualGoodwill,quarterlyTotalAssets,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,annualDilutedEPS,annualRetainedEarnings,annualDilutedAverageShares,annualNetIncome,trailingPretaxIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualPurchaseOfInvestment,trailingOperatingIncome,annualCostOfRevenue,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualOperatingIncome,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualPretaxIncome,annualCashDividendsPaid,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,quarterlyDilutedEPS,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,trailingTaxProvision,quarterlyPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualAccountsPayable,annualBasicAverageShares,annualOtherNonCashItems,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyInterestExpense,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,quarterlyChangeInAccountPayable,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualInvestmentsAndAdvances,quarterlyGrossProfit,annualTaxProvision,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,annualCurrentAccruedExpenses,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccountsReceivable,annualCurrentAssets,quarterlyOperatingExpense,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCommonStockIssuance,annualSaleOfInvestment,quarterlyBasicAverageShares,annualRepurchaseOfCapitalStock,annualOtherIntangibleAssets,annualCurrentLiabilities,annualNetPPE,annualEbitda,annualOtherNonCurrentAssets,annualOperatingCashFlow,trailingInvestingCashFlow,trailingChangeInAccountPayable,trailingOtherNonCashItems,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,trailingChangeInWorkingCapital,trailingBasicAverageShares,trailingOperatingCashFlow,trailingPurchaseOfBusiness,trailingNetOtherFinancingCharges,annualIncomeTaxPayable,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingDilutedEPS,trailingFreeCashFlow,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,trailingEndCashPosition,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,trailingStockBasedCompensation,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingBeginningCashPosition,trailingBasicEPS
1025395200,,621800000.0,,,,,1.625,,-12700000.0,124800000.0,,,,76400000.0,,,,,765300000.0,,,197400000.0,-33400000.0,0.0,,37500000.0,300000.0,,,76400000.0,8700000.0,-11600000.0,175900000.0,,692200000.0,,,,,,,251200000.0,,,,,-238100000.0,63600000.0,,,-292000000.0,,,,38900000.0,0.0,351800000.0,,,,,589500000.0,155800000.0,555200000.0,,,910700000.0,,60000000.0,-700000.0,,317100000.0,,186900000.0,307500000.0,,,,,,,,340200000.0,,,421200000.0,858800000.0,1159400000.0,323300000.0,435100000.0,,,2070100000.0,,,,,,,,,767200000.0,,,,,,117000000.0,,,95800000.0,,,,,95800000.0,,1.51,11000000.0,,,,91600000.0,,,,68800000.0,,18700000.0,,0.0,,,76400000.0,-25200000.0,,271000000.0,,301900000.0,20700000.0,95800000.0,,,1448300000.0,,77000000.0,,,,,,95100000.0,,,,,59000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033344000,,593900000.0,124500000.0,82500000.0,0.0,,,99700000.0,3700000.0,32900000.0,81000000.0,,,99700000.0,,,18700000.0,,791700000.0,,411800000.0,134000000.0,-58000000.0,0.0,1171300000.0,76400000.0,300000.0,20100000.0,575200000.0,99700000.0,700000.0,-23100000.0,500000.0,,303300000.0,,-2200000.0,99400000.0,,1.405,,58100000.0,,-41800000.0,-113000000.0,,-246000000.0,,-57000000.0,387600000.0,-12000000.0,101000000.0,,1760600000.0,23300000.0,0.0,72300000.0,21200000.0,300000.0,,76300000.0,451800000.0,-22000000.0,575200000.0,,,730100000.0,269100000.0,-9300000.0,32000000.0,-246000000.0,329200000.0,,11700000.0,294800000.0,,,,636600000.0,63600000.0,,,49200000.0,-25000000.0,,209800000.0,855700000.0,1171300000.0,219600000.0,249900000.0,,,1901400000.0,1901400000.0,1307500000.0,1.305,294800000.0,63400000.0,82500000.0,,-58000000.0,731200000.0,,,1124000000.0,0.0,,97300000.0,249000000.0,731200000.0,-12700000.0,162900000.0,,99700000.0,98200000.0,-12700000.0,167300000.0,,11200000.0,,,,124500000.0,134000000.0,58600000.0,-16300000.0,98200000.0,99700000.0,17500000.0,43500000.0,-2200000.0,593900000.0,,99700000.0,-46400000.0,,93500000.0,61900000.0,269100000.0,1200000.0,-12700000.0,,219600000.0,1307500000.0,,50400000.0,,855700000.0,,249900000.0,730100000.0,93000000.0,,,19700000.0,,,,791700000.0,451800000.0,329200000.0,292500000.0,50400000.0,224300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041292800,,551300000.0,,,,,-0.775,,-12100000.0,-147900000.0,,,,16400000.0,,,,,802500000.0,,,184600000.0,-58700000.0,0.0,,99700000.0,300000.0,,,16400000.0,4500000.0,-18600000.0,-48100000.0,,180800000.0,,,,,,,-91000000.0,,,,,-250100000.0,60400000.0,,,74500000.0,,-5400000.0,,-83300000.0,0.0,-126200000.0,,,,,432700000.0,-75400000.0,588500000.0,,,755800000.0,,-28600000.0,5000000.0,,338400000.0,,-36500000.0,248000000.0,,,,,,,,-144800000.0,,,139100000.0,961300000.0,1189500000.0,200400000.0,209100000.0,,,1945300000.0,,,,,,,,,831600000.0,,,,,,86400000.0,,,-46800000.0,,,,,-46800000.0,,-0.775,11600000.0,,,,129700000.0,,,,62700000.0,,16500000.0,,-500000.0,,,16400000.0,-32100000.0,,41700000.0,,417000000.0,-12200000.0,-46800000.0,,,1394000000.0,,48600000.0,-15000000.0,,,,,89800000.0,,,,,60400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049068800,,620000000.0,,,,,1.02,,-14900000.0,16800000.0,,,,12300000.0,,,,,803700000.0,,,292800000.0,-58300000.0,0.0,,16400000.0,300000.0,,,12300000.0,4500000.0,-12700000.0,123300000.0,,676200000.0,,,,,,,-339500000.0,,,,,-259300000.0,64400000.0,,,281200000.0,,3600000.0,,-4100000.0,0.0,-254400000.0,,,,,834300000.0,100800000.0,601900000.0,,,1265700000.0,,38300000.0,4900000.0,,342600000.0,,136200000.0,310500000.0,,,,,,,,-267100000.0,,,417600000.0,1005200000.0,1193800000.0,253800000.0,722800000.0,,,2459500000.0,,,,,,,,,873000000.0,,,,,,140500000.0,,,62500000.0,,,,,62500000.0,,0.97,12900000.0,,,,132200000.0,,,,287700000.0,,18700000.0,,0.0,,,12300000.0,-31400000.0,,258600000.0,,400200000.0,3500000.0,62500000.0,,,1839500000.0,,47500000.0,,,,,,135300000.0,,,,,61400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056931200,,717300000.0,,,,,1.465,,-4600000.0,77400000.0,,,,56600000.0,,,,,819200000.0,,,255300000.0,-60100000.0,0.0,,12300000.0,300000.0,,,56600000.0,6500000.0,-9500000.0,163400000.0,,710000000.0,,,,,,,313400000.0,,,,,-272400000.0,64800000.0,,,-360200000.0,,10500000.0,,44300000.0,0.0,422700000.0,,,,,625900000.0,142800000.0,613800000.0,,,1023100000.0,,51600000.0,-6900000.0,,341400000.0,,176400000.0,401700000.0,,,,,,,,413200000.0,,,428600000.0,885900000.0,1206000000.0,309900000.0,521500000.0,,,2229100000.0,,,,,,,,,754900000.0,,,,,,136500000.0,,,91200000.0,,,,,91200000.0,,1.405,13000000.0,,,,131000000.0,,,,60700000.0,,18200000.0,,0.0,,,56600000.0,-20000000.0,,281400000.0,,323300000.0,18300000.0,91200000.0,,,1511800000.0,,45400000.0,,,,,,118000000.0,,,,,62200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064880000,,728200000.0,151700000.0,103800000.0,0.0,,,155900000.0,-5100000.0,48400000.0,56200000.0,,,155900000.0,,,99700000.0,,835500000.0,,470100000.0,177800000.0,-60800000.0,0.0,1217700000.0,56600000.0,300000.0,11300000.0,608700000.0,155900000.0,5900000.0,-11000000.0,20300000.0,,343100000.0,,-400000.0,-5300000.0,,1.68,,114300000.0,,-59000000.0,-108900000.0,,-270500000.0,,-51800000.0,441200000.0,-54500000.0,103800000.0,3000000.0,1910100000.0,99300000.0,0.0,175900000.0,48300000.0,300000.0,,69200000.0,445800000.0,-151800000.0,608700000.0,,,810200000.0,276100000.0,-1700000.0,45300000.0,-270500000.0,338200000.0,,35000000.0,398600000.0,,,,699900000.0,-2800000.0,,,164900000.0,-36700000.0,,224900000.0,853900000.0,1217700000.0,212600000.0,284700000.0,,,2027900000.0,2027900000.0,1299700000.0,1.615,398600000.0,64200000.0,103800000.0,,-60800000.0,702200000.0,,,1210200000.0,0.0,,106600000.0,258700000.0,702200000.0,-3100000.0,16300000.0,,155900000.0,55400000.0,-3100000.0,166200000.0,,14700000.0,,,,151700000.0,177800000.0,61800000.0,11700000.0,55400000.0,155900000.0,15800000.0,52200000.0,100000.0,728200000.0,,155900000.0,-25400000.0,,118200000.0,59500000.0,276100000.0,1700000.0,-3100000.0,,212600000.0,1299700000.0,,44000000.0,,853900000.0,,284700000.0,810200000.0,97900000.0,,,21400000.0,,,,835500000.0,445800000.0,338200000.0,310900000.0,44000000.0,218000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072828800,,666400000.0,,,,,-1.105,,-1900000.0,-166300000.0,,,,26300000.0,,,,,848700000.0,,,181400000.0,-80700000.0,0.0,,155900000.0,300000.0,,,26300000.0,7100000.0,-4000000.0,-57500000.0,,186200000.0,,,,,,,-153500000.0,,,,,-284100000.0,64000000.0,,,81500000.0,,-16900000.0,,-129600000.0,0.0,-205200000.0,,,,,378100000.0,-114600000.0,617900000.0,,,790800000.0,,-43900000.0,1800000.0,,333800000.0,,-44100000.0,327900000.0,,,,,,,,-209200000.0,,,136400000.0,970800000.0,1224500000.0,165900000.0,229100000.0,,,2015300000.0,,,,,,,,,810100000.0,,,,,,107200000.0,,,-70700000.0,,,,,-70700000.0,,-1.105,13400000.0,,,,160700000.0,,,,30800000.0,,11900000.0,,-10900000.0,,,26300000.0,-6500000.0,,49800000.0,,442400000.0,-42900000.0,-70700000.0,,,1348900000.0,,42000000.0,,,,,,107300000.0,,,,,64000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080691200,,745800000.0,,,,,1.135,,-7000000.0,23800000.0,,,,14200000.0,,,,,855000000.0,,,279200000.0,-82300000.0,0.0,,26300000.0,300000.0,,,14200000.0,5100000.0,-6900000.0,133200000.0,,729200000.0,,,,,,,-315700000.0,,,,,-285600000.0,66000000.0,,,205400000.0,,2400000.0,,-12100000.0,0.0,-199300000.0,,,,,593300000.0,118500000.0,615100000.0,,,1315700000.0,,45400000.0,-1900000.0,,329500000.0,,148000000.0,401000000.0,,,,,,,,-206200000.0,,,439000000.0,1202200000.0,1225600000.0,286400000.0,776000000.0,,,2541300000.0,,,,,,,,,1039900000.0,,,,,,165200000.0,,,73100000.0,,,,,73100000.0,,1.105,14800000.0,,,,162300000.0,,,,27700000.0,,14100000.0,,-600000.0,,,14200000.0,-18600000.0,,290200000.0,,418600000.0,9900000.0,73100000.0,,,1795500000.0,,41100000.0,,,,,,157000000.0,,,,,64400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088553600,,860100000.0,,,,,1.545,,-800000.0,83100000.0,,,,39100000.0,,,,,851400000.0,,,238000000.0,-76000000.0,0.0,,14200000.0,300000.0,,,39100000.0,7600000.0,-5500000.0,177600000.0,,773700000.0,,,,,,,328600000.0,,,,,-296500000.0,66600000.0,,,-417600000.0,,-800000.0,,24900000.0,80700000.0,448500000.0,,,,,617400000.0,161800000.0,619500000.0,,,1036200000.0,,61500000.0,1200000.0,,323000000.0,,192800000.0,501300000.0,,,,,,,,443000000.0,,,465600000.0,774200000.0,1215500000.0,273400000.0,548800000.0,,,2251700000.0,,,,,,,,,612000000.0,,,,,,154300000.0,,,100300000.0,,,,,100300000.0,,1.505,15200000.0,,,,162200000.0,,,,25300000.0,,13000000.0,,-200000.0,,,39100000.0,-6500000.0,,308100000.0,,335500000.0,23300000.0,100300000.0,,,1391600000.0,,41100000.0,,,,,,130500000.0,,,,,65000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096502400,,874600000.0,131100000.0,100900000.0,0.0,,,172800000.0,-2600000.0,45400000.0,-40300000.0,,,115600000.0,,,155900000.0,,848900000.0,,564600000.0,130300000.0,-68200000.0,0.0,1217500000.0,39100000.0,300000.0,13200000.0,629400000.0,172800000.0,3700000.0,-18700000.0,9900000.0,,348800000.0,,-13000000.0,-14000000.0,,1.56,,113600000.0,,-133000000.0,-112800000.0,,-301400000.0,,-35100000.0,507200000.0,-2300000.0,100500000.0,27000000.0,2037900000.0,76500000.0,0.0,170200000.0,17600000.0,300000.0,,48800000.0,433600000.0,-7100000.0,629400000.0,,,830300000.0,290100000.0,-4900000.0,16500000.0,-301400000.0,328000000.0,,24200000.0,499500000.0,,,,770300000.0,-27000000.0,57200000.0,,151500000.0,-12300000.0,,226600000.0,739600000.0,1217500000.0,281200000.0,292400000.0,,,2047800000.0,2047800000.0,1173200000.0,1.515,499500000.0,66600000.0,100900000.0,,-68200000.0,608500000.0,-121400000.0,,1267600000.0,0.0,,145100000.0,263100000.0,608500000.0,-2200000.0,158500000.0,,115600000.0,22100000.0,-1800000.0,179100000.0,,14300000.0,,,,131100000.0,130300000.0,64600000.0,11700000.0,22100000.0,115600000.0,-33900000.0,57700000.0,-1300000.0,874600000.0,,115600000.0,-81200000.0,,122200000.0,58000000.0,290100000.0,-13600000.0,-1800000.0,,281200000.0,1173200000.0,,40600000.0,,739600000.0,,292400000.0,830300000.0,112300000.0,,57200000.0,23500000.0,64200000.0,,,848900000.0,433600000.0,328000000.0,320800000.0,40600000.0,214200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104451200,,827900000.0,,,,,-0.95,,0.0,-181200000.0,,,,29100000.0,,57200000.0,,,885300000.0,,,196700000.0,-77500000.0,0.0,,115600000.0,300000.0,,,29100000.0,11800000.0,-5000000.0,-90300000.0,,244000000.0,,,,,,,-137000000.0,,,,,-315300000.0,66000000.0,,,127200000.0,,-1700000.0,,-86500000.0,0.0,-170700000.0,,,,,451700000.0,-100900000.0,659100000.0,,,855800000.0,,-38400000.0,-9500000.0,,343800000.0,,-74400000.0,436700000.0,,,,,,,,-175700000.0,,,175800000.0,851500000.0,1275300000.0,234500000.0,245700000.0,,,2131100000.0,,,,,,,,,727200000.0,,,,,,133300000.0,,,-62500000.0,,,,,-62700000.0,,-0.95,15900000.0,,,,124300000.0,,,,20500000.0,,10400000.0,,-400000.0,,,29100000.0,-18100000.0,,68200000.0,,501200000.0,-22000000.0,-62700000.0,,,1303200000.0,,46200000.0,,,,,,158500000.0,,,,,66000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112227200,,918500000.0,,,,,1.25,,0.0,10500000.0,,,,34600000.0,,0.0,,,876200000.0,,,270900000.0,-73500000.0,0.0,,29100000.0,300000.0,,,34600000.0,3900000.0,-6600000.0,148200000.0,,787300000.0,,,,,,,-360700000.0,,,,,-346700000.0,68200000.0,,,253700000.0,,2200000.0,,5500000.0,0.0,-245300000.0,,,,,634700000.0,134300000.0,682400000.0,,,1401600000.0,,51000000.0,11900000.0,,335700000.0,,164100000.0,520000000.0,,,,,,,,-251900000.0,,,474800000.0,1107800000.0,1259400000.0,339300000.0,789800000.0,,,2661000000.0,,,,,,,,,967800000.0,,,,,,181900000.0,,,83300000.0,,,,,83200000.0,,1.22,15900000.0,,,,140000000.0,,,,24500000.0,,12900000.0,,-100000.0,,,34600000.0,-12900000.0,,312500000.0,,486100000.0,20200000.0,83200000.0,,,1742500000.0,,47500000.0,,,,,,164300000.0,,,,,66600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120089600,,1016800000.0,,,,,1.325,,0.0,123400000.0,,,,176800000.0,,0.0,,,856800000.0,,,211900000.0,-72000000.0,0.0,,34600000.0,300000.0,,,176800000.0,,-7700000.0,152200000.0,,910800000.0,,,,,,,370200000.0,,,,,-344700000.0,68600000.0,,,-346400000.0,,500000.0,,142200000.0,0.0,483200000.0,,,,,617200000.0,140700000.0,671600000.0,,,1146300000.0,,52600000.0,4800000.0,,326900000.0,,168500000.0,608500000.0,,,,,,,,475500000.0,,,555400000.0,740500000.0,1228200000.0,387200000.0,537700000.0,,,2374500000.0,,,,,,,,,603700000.0,,,,,,192300000.0,,,88100000.0,,,,,88500000.0,,1.29,16300000.0,,,,136800000.0,,,,18100000.0,,11600000.0,,0.0,,,176800000.0,-7800000.0,,355400000.0,,355800000.0,-7400000.0,88500000.0,,,1357700000.0,,44500000.0,,,,,,203200000.0,,,,,67000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128038400,,1026200000.0,124100000.0,100600000.0,0.0,,,80200000.0,0.0,31500000.0,-35400000.0,,,80200000.0,,0.0,115600000.0,,872400000.0,,633800000.0,151700000.0,-68800000.0,0.0,1231100000.0,176800000.0,300000.0,-25400000.0,659400000.0,80200000.0,,-21100000.0,-9900000.0,,427200000.0,,-700000.0,-15800000.0,,1.51,,137000000.0,,-195200000.0,-60900000.0,,-322400000.0,,-40400000.0,659800000.0,-229700000.0,100400000.0,26600000.0,2369300000.0,-96600000.0,0.0,159500000.0,-13600000.0,300000.0,,42800000.0,486200000.0,-16000000.0,659400000.0,,,787800000.0,324900000.0,-7600000.0,-20800000.0,-322400000.0,337000000.0,,9200000.0,591500000.0,,,,860100000.0,9500000.0,,,138400000.0,0.0,,303300000.0,506500000.0,1231100000.0,323400000.0,323300000.0,,,2018900000.0,2018900000.0,992700000.0,1.47,591500000.0,68435374.0,100600000.0,,-68800000.0,382400000.0,,,1509200000.0,0.0,,126300000.0,200300000.0,382400000.0,-8400000.0,158100000.0,-8600000.0,80200000.0,11100000.0,-8400000.0,186300000.0,,19100000.0,,,,124100000.0,151700000.0,66622517.0,27600000.0,11100000.0,80200000.0,8000000.0,67200000.0,-200000.0,1026200000.0,,80200000.0,-22100000.0,,123900000.0,57700000.0,324900000.0,-16200000.0,-8400000.0,,323400000.0,992700000.0,,21700000.0,,506500000.0,,323300000.0,787800000.0,133800000.0,,,32200000.0,57200000.0,,,872400000.0,486200000.0,337000000.0,267500000.0,21700000.0,226700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135987200,,976300000.0,,,,,-0.78,,0.0,-222200000.0,,,,37800000.0,,,,,922800000.0,,,215700000.0,-56300000.0,0.0,,80200000.0,0.0,,,37800000.0,7500000.0,-14300000.0,-76600000.0,,249500000.0,,,,,,,-202500000.0,,,,,-336900000.0,68000000.0,,,300600000.0,,200000.0,,-42400000.0,0.0,-234000000.0,,,,,434000000.0,-83700000.0,697900000.0,,,910900000.0,,-31000000.0,,,361000000.0,-1200000.0,-60900000.0,530600000.0,,,,,,,,-248300000.0,,,196000000.0,805600000.0,1305000000.0,204400000.0,250800000.0,,,2215900000.0,,,,,,,,,679100000.0,,,,,,126000000.0,,,-52700000.0,,,,,-52700000.0,,-0.78,15700000.0,,,,126500000.0,,,,13900000.0,,7100000.0,,0.0,,,37800000.0,-112000000.0,,53500000.0,,558800000.0,-4100000.0,-52700000.0,,,1239600000.0,,21200000.0,,,,,,130100000.0,-8500000.0,,,,68000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143763200,,1029500000.0,,,,,1.4,,0.0,22100000.0,,,,27300000.0,,,,,470000000.0,,,266600000.0,-55800000.0,0.0,,37800000.0,501400000.0,,,27300000.0,6700000.0,-12300000.0,164000000.0,,907500000.0,,,,,,,-443000000.0,,,,,-349800000.0,69600000.0,,,334300000.0,,2400000.0,,-10500000.0,0.0,-324700000.0,,,,,632400000.0,150500000.0,709600000.0,,,1551800000.0,,55700000.0,,,359800000.0,-44700000.0,180700000.0,616900000.0,,,,,,,,-337000000.0,,457300000.0,561100000.0,1197500000.0,1307600000.0,354300000.0,915800000.0,,,2859400000.0,,,,,,,,,1064000000.0,,,,,,183200000.0,,,94800000.0,,,,,94800000.0,,1.36,16700000.0,,,,133500000.0,,,,11500000.0,,12500000.0,,-3100000.0,,,27300000.0,-16600000.0,,346400000.0,,537900000.0,-200000.0,94800000.0,,,1829900000.0,,20500000.0,,,,,,182400000.0,-8300000.0,,,,67500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151625600,,1138700000.0,,,,,1.97,,0.0,116600000.0,,,,63900000.0,,,,,472900000.0,,,240600000.0,-54000000.0,0.0,,27300000.0,0.0,,,63900000.0,1400000.0,-10000000.0,230400000.0,,1048000000.0,,,,,,,406200000.0,,,,,-366300000.0,69400000.0,,,-505000000.0,,14800000.0,,36600000.0,0.0,562800000.0,,,,,656700000.0,216100000.0,722300000.0,,,1223300000.0,,82800000.0,,,356000000.0,-27400000.0,248600000.0,741700000.0,,,,,,,,552800000.0,,473300000.0,642000000.0,751100000.0,1323200000.0,403100000.0,662100000.0,,,2546500000.0,,,,,,,,,613200000.0,,,,,,175500000.0,,,133300000.0,,,,,133300000.0,,1.92,18200000.0,,,,137900000.0,,,,13000000.0,,13200000.0,,8700000.0,,,63900000.0,-27300000.0,,406000000.0,,432600000.0,3500000.0,133300000.0,,,1407800000.0,,21000000.0,,,,,,175600000.0,-8400000.0,,,,67500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159574400,,1081700000.0,115300000.0,132700000.0,0.0,,,48100000.0,0.0,22900000.0,-32100000.0,,,48100000.0,,,80200000.0,,424700000.0,,636900000.0,200400000.0,-51600000.0,0.0,1275600000.0,63900000.0,0.0,-66500000.0,737600000.0,48100000.0,2000000.0,-20400000.0,-60700000.0,,492100000.0,,6200000.0,-60600000.0,,1.97,,140800000.0,49200000.0,-46900000.0,-174100000.0,,-370000000.0,,-57000000.0,694100000.0,-176800000.0,132700000.0,64700000.0,2697100000.0,-15800000.0,0.0,178300000.0,-400000.0,0.0,,39600000.0,496200000.0,-70000000.0,737600000.0,,,942000000.0,409200000.0,-27300000.0,,-370000000.0,367600000.0,-14600000.0,-44300000.0,690700000.0,,,,955900000.0,-98500000.0,,,157900000.0,0.0,458100000.0,342100000.0,639700000.0,1275600000.0,289800000.0,380400000.0,,458100000.0,2217600000.0,2217600000.0,1135900000.0,1.91,690700000.0,69476440.0,132700000.0,,-51600000.0,475200000.0,,,1741200000.0,0.0,,159100000.0,261800000.0,475200000.0,-42700000.0,212900000.0,-33500000.0,48100000.0,6000000.0,-42700000.0,125400000.0,,16400000.0,,,,115300000.0,200400000.0,67360406.0,82100000.0,6000000.0,48100000.0,6800000.0,67000000.0,600000.0,1081700000.0,,48100000.0,-18200000.0,,150000000.0,80200000.0,409200000.0,-65700000.0,-42700000.0,,289800000.0,1135900000.0,49200000.0,25200000.0,,639700000.0,,380400000.0,942000000.0,210700000.0,-8300000.0,,17600000.0,,,-87900000.0,424700000.0,496200000.0,367600000.0,328800000.0,25200000.0,182400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167523200,,1041600000.0,,,,,-0.88,,0.0,-215300000.0,,,,36100000.0,,,,,425400000.0,,,220900000.0,-51200000.0,0.0,,48100000.0,0.0,,,36100000.0,,-16200000.0,-84600000.0,,271200000.0,,,,,,,-165000000.0,,,,,-385800000.0,67200000.0,,,212100000.0,,4200000.0,,-12000000.0,0.0,-204100000.0,,,,,441100000.0,-92800000.0,755100000.0,,,1036500000.0,,-33400000.0,,,369300000.0,,-68200000.0,622700000.0,,,,,,,,-220300000.0,,471000000.0,215900000.0,845300000.0,1291500000.0,205000000.0,264500000.0,,,2328000000.0,,,,,,,,,679300000.0,,,,,,142200000.0,,,-59400000.0,,,,,-59400000.0,,-0.88,16400000.0,,,,166000000.0,,,,15200000.0,,8200000.0,,23600000.0,,,36100000.0,-18600000.0,,55300000.0,,629100000.0,2300000.0,-59400000.0,,,1286400000.0,,25800000.0,,,,,,139900000.0,-8500000.0,,,,67200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
