,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,annualRepaymentOfDebt,annualEbitda,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyOtherIntangibleAssets,quarterlyOperatingExpense,annualOtherNonCurrentLiabilities,trailingNetIncomeCommonStockholders,trailingGrossProfit,quarterlyStockholdersEquity,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInCashSupplementalAsReported,quarterlyDilutedEPS,quarterlyNetOtherInvestingChanges,annualOtherCurrentLiabilities,trailingInterestExpense,quarterlyRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,annualBeginningCashPosition,annualDilutedAverageShares,annualGrossPPE,quarterlySaleOfInvestment,annualOtherIncomeExpense,annualTotalNonCurrentAssets,quarterlyCashAndCashEquivalents,quarterlyChangesInAccountReceivables,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,trailingDepreciationAndAmortization,annualSellingGeneralAndAdministration,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,annualOperatingExpense,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyBasicAverageShares,trailingOtherNonCashItems,trailingOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyTotalRevenue,quarterlyOperatingCashFlow,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyIncomeTaxPayable,trailingStockBasedCompensation,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,annualBasicAverageShares,annualNetIncomeContinuousOperations,annualPurchaseOfInvestment,quarterlyOperatingIncome,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,annualChangeInInventory,annualInvestingCashFlow,trailingNetOtherFinancingCharges,trailingBeginningCashPosition,annualInterestExpense,trailingNetIncome,annualGoodwill,trailingChangesInAccountReceivables,annualStockBasedCompensation,quarterlyOtherCurrentLiabilities,quarterlyNetPPE,trailingCostOfRevenue,quarterlyTaxProvision,annualChangesInAccountReceivables,annualCapitalStock,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,annualGrossProfit,annualInventory,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,trailingChangeInInventory,quarterlyEbitda,annualDeferredIncomeTax,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualCommonStockIssuance,annualFreeCashFlow,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,quarterlyRetainedEarnings,annualOperatingIncome,annualNetOtherInvestingChanges,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,trailingChangeInAccountPayable,annualRetainedEarnings,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,trailingFreeCashFlow,trailingCommonStockIssuance,quarterlyGoodwill,annualEndCashPosition,annualTaxProvision,annualCurrentDebt,quarterlyTotalAssets,annualTotalAssets,quarterlyNetIncomeCommonStockholders,annualPretaxIncome,trailingTotalRevenue,annualOtherCurrentAssets,quarterlyTotalNonCurrentAssets,annualCostOfRevenue,annualLongTermDebt,annualNetIncome,quarterlyBasicEPS,annualAccountsPayable,trailingInvestingCashFlow,trailingOperatingIncome,quarterlyOtherNonCurrentLiabilities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingTaxProvision,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,quarterlyOtherNonCurrentAssets,quarterlyChangeInAccountPayable,annualIncomeTaxPayable,annualSaleOfInvestment,annualOtherNonCashItems,annualDilutedEPS,annualStockholdersEquity,trailingRepurchaseOfCapitalStock,quarterlyNetOtherFinancingCharges,quarterlyGrossProfit,annualCashAndCashEquivalents,annualDepreciationAndAmortization,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,trailingPretaxIncome,quarterlyLongTermDebt,quarterlyInvestingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyDilutedAverageShares,quarterlyEndCashPosition,annualBasicEPS,annualCurrentAssets,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,quarterlyChangeInInventory,quarterlyInventory,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,annualCurrentLiabilities,quarterlyAccountsReceivable,annualOtherNonCurrentAssets,quarterlyCostOfRevenue,annualOperatingCashFlow,trailingNetOtherInvestingChanges,annualNetPPE,annualOtherIntangibleAssets,annualOtherShortTermInvestments,annualNetIncomeCommonStockholders,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingCashDividendsPaid,quarterlyInvestmentsAndAdvances,trailingPurchaseOfBusiness,annualCashDividendsPaid,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyCashDividendsPaid,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1277856000,1387000.0,,29872000.0,,,,171445000.0,,491469000.0,,,,2930452000.0,,,0.71,-1518000.0,,,-272230000.0,,-701597000.0,34227000.0,,,,,1404000.0,,,31611000.0,-8252000.0,,,31611000.0,11146000.0,,,105150000.0,,854659000.0,22758000.0,14961000.0,,,,,138230000.0,,,-5466000.0,1381241000.0,185097000.0,,,23635000.0,,,2532342000.0,,,,181164000.0,-91547000.0,-93021000.0,,,,,,,,,,156844000.0,1830745000.0,,71850000.0,,,4324000.0,1503000.0,,18921000.0,1739000.0,,,,,,,222593000.0,,,676963000.0,,,,93550000.0,,1847194000.0,,,,,1309104000.0,,,2257497000.0,476469000.0,,,743780000.0,,,,4916519000.0,,99595000.0,,,,2659022000.0,,,,0.72,,,,171148000.0,,40002000.0,,,1986067000.0,,63413000.0,59807000.0,,,,,,,5988000.0,672633000.0,,,,99595000.0,99595000.0,,479233000.0,-90337000.0,26582000.0,141117000.0,31611000.0,,,,,924000.0,-29371000.0,1932479000.0,,,98592000.0,,196592000.0,,708608000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1285804800,1393000.0,,31611000.0,,,,190192000.0,,494384000.0,,,,3074271000.0,,,0.82,-2024000.0,,,-194141000.0,,-738275000.0,32530000.0,,,,,1934000.0,,,43193000.0,1927000.0,,,43193000.0,9756000.0,,,104698000.0,,943147000.0,18709000.0,52575000.0,,,,,138831000.0,,,-4095000.0,1425887000.0,236820000.0,,,0.0,,,2629835000.0,,,,199031000.0,-94191000.0,-131117000.0,,,,,,,,,,244313000.0,1891560000.0,,73650000.0,,,4354000.0,1895000.0,,17832000.0,11582000.0,,,,,,,240742000.0,,,565886000.0,,,,142629000.0,,1963736000.0,,,,,1383262000.0,,,2309596000.0,494384000.0,,,743921000.0,,,,5023419000.0,,116542000.0,,,,2713823000.0,,,,0.84,,,,181886000.0,,40794000.0,,,1949148000.0,,59191000.0,88611000.0,,,,,,,3992000.0,693415000.0,,,,116542000.0,116542000.0,,326554000.0,-94121000.0,57446000.0,141706000.0,43193000.0,,,,,407000.0,-65239000.0,1997718000.0,,,91104000.0,,194159000.0,,732472000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1293753600,1410000.0,,43193000.0,-980027000.0,890088000.0,,169260000.0,,472461000.0,183175000.0,,,3209685000.0,29721000.0,2786000.0,,-618000.0,177505000.0,,-302893000.0,-349624000.0,-775339000.0,30514000.0,,26935000.0,141992000.0,2705434000.0,12754000.0,13929000.0,2746575000.0,29721000.0,2001000.0,,,29721000.0,7492000.0,,1908216000.0,1431000.0,,895736000.0,-26668000.0,13434000.0,68736000.0,1908216000.0,,,,,,-2970000.0,1310330000.0,111124000.0,,-365419000.0,4827000.0,,,2705434000.0,138654000.0,419373000.0,,164136000.0,-88956000.0,-48034000.0,-110271000.0,-351277000.0,,,39273000.0,,743975000.0,,16973000.0,177505000.0,1930095000.0,,63500000.0,-21748000.0,1410000.0,4181000.0,1937000.0,,17527000.0,-13472000.0,18587000.0,2620992000.0,2023488000.0,-775339000.0,,,217463000.0,99257000.0,1838142000.0,609184000.0,22123000.0,63116000.0,338268000.0,22168000.0,,2069496000.0,712776000.0,-5346000.0,5397525000.0,-2970000.0,1228958000.0,,2069496000.0,2301252000.0,472461000.0,,,743975000.0,29721000.0,270000000.0,1431000.0,5047827000.0,5047827000.0,105760000.0,689373000.0,,30514000.0,2746575000.0,2776533000.0,357273000.0,419373000.0,,895736000.0,,,183175000.0,,40711000.0,,,1838142000.0,,54458000.0,-42335000.0,4827000.0,17364000.0,6893000.0,2.95,3209685000.0,,6832000.0,636597000.0,29721000.0,161442000.0,98267000.0,105760000.0,105760000.0,,357273000.0,-76562000.0,68736000.0,,29721000.0,3.02,2301252000.0,,183652000.0,12084000.0,-25771000.0,2023488000.0,82574000.0,609184000.0,98267000.0,1228958000.0,183652000.0,54458000.0,673733000.0,703687000.0,,1930095000.0,,,419373000.0,,,,,,,,,,,,,,,,,,,
1301529600,1387000.0,,29721000.0,,,,166174000.0,,473344000.0,,,,3187850000.0,,,0.72,227000.0,,,-406194000.0,,-812612000.0,29166000.0,,,,,1679000.0,,,230048000.0,-9503000.0,,,230048000.0,5237000.0,,,1208000.0,,977627000.0,108506000.0,16331000.0,,,,,140579000.0,,,0.0,1382738000.0,294113000.0,,,30870000.0,,,2785032000.0,,,,196437000.0,-94404000.0,-1540000.0,,,,,,,,,,171564000.0,1972420000.0,,63700000.0,,,5136000.0,24684000.0,,8685000.0,200327000.0,,,,,-145064000.0,,210202000.0,,,742262000.0,,,,199709000.0,,2048214000.0,,,,,1317974000.0,,,2467411000.0,473344000.0,,,743895000.0,,,,5248086000.0,,102474000.0,,,,2780675000.0,,,,0.73,,,,181538000.0,,38791000.0,,,2060236000.0,,47981000.0,81907000.0,,,,,,,2148000.0,669781000.0,,,,102474000.0,102474000.0,,497641000.0,-92246000.0,63083000.0,142866000.0,230048000.0,,,,,-21331000.0,22175000.0,2001314000.0,,,82853000.0,,196865000.0,,712957000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1309392000,1360000.0,,230048000.0,,,,216982000.0,,496293000.0,,,,3153385000.0,,,0.96,-1000.0,,,7000000.0,,-852001000.0,29881000.0,,,,,1343000.0,,,268792000.0,-10332000.0,,,268792000.0,6257000.0,,,1005000.0,,1115252000.0,84964000.0,4398000.0,,,,,137399000.0,,,0.0,1479318000.0,267355000.0,,,25432000.0,,,2860595000.0,,,,222368000.0,-56245000.0,-174077000.0,,,,,,,,,,232941000.0,2008594000.0,,83210000.0,,,5397000.0,238627000.0,,14041000.0,38744000.0,,,,,-192966000.0,,264562000.0,,,754274000.0,,,,211110000.0,,2016290000.0,,,,,1458243000.0,,,2554184000.0,496293000.0,,,744028000.0,,,,5365902000.0,,133772000.0,,,,2811718000.0,,,,0.97,,,,183026000.0,,41323000.0,,,2212517000.0,,45804000.0,137639000.0,,,,,,,-2152000.0,718661000.0,,,,133772000.0,133772000.0,,497547000.0,-54534000.0,73701000.0,139716000.0,268792000.0,,,,,309000.0,-33968000.0,2035282000.0,,,83613000.0,,203991000.0,,760657000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1317340800,1284000.0,,268792000.0,,,,235029000.0,,513160000.0,,,,2830548000.0,,,1.1,4363000.0,,,-354000.0,,-893492000.0,28012000.0,,,,,1341000.0,,,276717000.0,-2282000.0,,,276717000.0,7212000.0,,,804000.0,,1190842000.0,88649000.0,-1367000.0,,,,,132777000.0,,,0.0,1535453000.0,278681000.0,,,12126000.0,,,2951367000.0,,,,241050000.0,-92662000.0,-179564000.0,,,,,,,,,,212783000.0,2057875000.0,,86590000.0,,,5352000.0,150064000.0,,18771000.0,7925000.0,,,,,-502226000.0,,284868000.0,,,1060188000.0,,,,186019000.0,,1731247000.0,,,,,1506047000.0,,,2536514000.0,513160000.0,,,743943000.0,,,,5396783000.0,,148439000.0,,,,2860269000.0,,,,1.12,,,,186307000.0,,42627000.0,,,2566235000.0,,46490000.0,75605000.0,,,,,,,4767000.0,754210000.0,,,,148439000.0,148439000.0,,796962000.0,-91192000.0,76919000.0,135033000.0,276717000.0,,,,,675000.0,25875000.0,2009407000.0,,,89492000.0,,201555000.0,,781243000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1325289600,1272000.0,,276717000.0,-399843000.0,1009818000.0,,197588000.0,,487786000.0,189864000.0,,,2844851000.0,361552000.0,331831000.0,0.94,1362000.0,204087000.0,,-295000.0,-467507000.0,-933229000.0,56557000.0,,29721000.0,136983000.0,3026996000.0,,-25073000.0,2892891000.0,361552000.0,898000.0,,,361552000.0,9459000.0,,1973381000.0,662000.0,,1279294000.0,79890000.0,34758000.0,88864000.0,1970583000.0,,,128087000.0,,,0.0,1391307000.0,278842000.0,,-328319000.0,0.0,,,3026996000.0,134667000.0,507673000.0,,206911000.0,-85008000.0,-112326000.0,37740000.0,-319653000.0,,,28165000.0,,743907000.0,,20579000.0,204087000.0,2093767000.0,,74600000.0,-21219000.0,1272000.0,4694000.0,124216000.0,,16065000.0,84835000.0,13043000.0,2837349000.0,1985748000.0,-933229000.0,-136376000.0,,250186000.0,54120000.0,2655650000.0,1075640000.0,362009000.0,57562000.0,790672000.0,193834000.0,,1733474000.0,866766000.0,5951000.0,5788816000.0,0.0,1580010000.0,,1733474000.0,2607610000.0,490584000.0,,,743907000.0,361552000.0,308100000.0,662000.0,5500501000.0,5500501000.0,122988000.0,815773000.0,,56557000.0,2892891000.0,2951467000.0,796912000.0,507673000.0,0.96,1279294000.0,,,189864000.0,,43139000.0,,,2655650000.0,-976632000.0,44328000.0,88481000.0,0.0,,537591000.0,3.71,2844851000.0,,8280000.0,694697000.0,361552000.0,165880000.0,93977000.0,122988000.0,122988000.0,,796912000.0,-81681000.0,88864000.0,130405000.0,361552000.0,3.77,2607610000.0,,203753000.0,-489000.0,23658000.0,1985748000.0,383632000.0,1075640000.0,93977000.0,1580010000.0,203753000.0,44328000.0,696610000.0,1118991000.0,,2093767000.0,,,507673000.0,,,,,,,,,,,,,,,,,,,
1333152000,1260000.0,,361552000.0,,,,239792000.0,,514179000.0,,,,2871847000.0,,,1.14,1071000.0,,,-185000.0,,-975121000.0,37071000.0,,,,,1071000.0,,,575196000.0,-11360000.0,,,575196000.0,9131000.0,,,625000.0,,1469310000.0,221924000.0,5132000.0,,,,,126970000.0,,,,1529392000.0,414528000.0,,,37146000.0,,,3101720000.0,,,,247501000.0,-75457000.0,-126985000.0,,,,,,,,,,143811000.0,2126599000.0,,92300000.0,,,5224000.0,148782000.0,,16429000.0,213644000.0,,,,,-154013000.0,,292756000.0,,,1080622000.0,,,,339071000.0,,1742640000.0,,,,,1801656000.0,,,2830382000.0,514179000.0,,,744031000.0,,,,5754125000.0,,147492000.0,,,,2923743000.0,,,,1.16,,,,191443000.0,,43833000.0,,,2882278000.0,,43296000.0,190034000.0,,,,,,,10784000.0,761680000.0,,,,147492000.0,147492000.0,,796863000.0,-73899000.0,92316000.0,129327000.0,575196000.0,,,,,795000.0,-19169000.0,2004917000.0,,,92988000.0,,213198000.0,,767712000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1341014400,1220000.0,,575196000.0,,,,235070000.0,25424000.0,536258000.0,,,,2612652000.0,,,1.15,1029000.0,,,-182000.0,,-1013604000.0,37291000.0,,,,,1029000.0,,,367717000.0,-9442000.0,,,367717000.0,9140000.0,,,522000.0,,1699817000.0,91206000.0,-757000.0,,,,,124870000.0,,,,1562849000.0,276930000.0,,,0.0,,,3166389000.0,,,,243603000.0,-75870000.0,-411152000.0,,,,,,,,,,157625000.0,2152785000.0,,88950000.0,,,5667000.0,148905000.0,,16559000.0,-207479000.0,,,,,-440437000.0,,288607000.0,,,1084542000.0,,,,201060000.0,,1489418000.0,,,,,2012898000.0,,,2763992000.0,536258000.0,,,744131000.0,,,,5710092000.0,,146120000.0,,,,2946100000.0,,,,1.17,,,,193945000.0,,44397000.0,,,3097440000.0,,16356000.0,230520000.0,,,,,,,12908000.0,779861000.0,,,,146120000.0,146120000.0,,796884000.0,-73257000.0,93713000.0,127188000.0,367717000.0,,,,,-51000.0,-140422000.0,2145339000.0,,,97227000.0,,213645000.0,,782988000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1348963200,1161000.0,,367717000.0,,,,253982000.0,,542175000.0,,,,2258523000.0,,,1.32,0.0,,,-375000.0,,-1016237000.0,29945000.0,,,,,1015000.0,,,422705000.0,-1946000.0,,,422705000.0,10451000.0,,,353000.0,,1863353000.0,123009000.0,14037000.0,,,,,118546000.0,,,,1601558000.0,341668000.0,,,11702000.0,,,3190321000.0,,,,263318000.0,-66014000.0,-222210000.0,,,,,,,,,,164256000.0,2174084000.0,,94650000.0,,,5685000.0,160659000.0,,14135000.0,54988000.0,,,,,-539068000.0,,308699000.0,,,1395424000.0,,,,275654000.0,,1168560000.0,,,,,2195409000.0,,,2882850000.0,542175000.0,,,744153000.0,,,,5849356000.0,,159332000.0,,,,2966506000.0,,,,1.34,,,,191765000.0,,44266000.0,,,3590833000.0,,41879000.0,163535000.0,,,,,,,4217000.0,805493000.0,,,,159332000.0,159332000.0,,1095672000.0,-64470000.0,107987000.0,120539000.0,422705000.0,,,,,550000.0,-62115000.0,2207454000.0,,,97896000.0,,222746000.0,,796065000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1356912000,1130000.0,,422705000.0,-935000.0,1158827000.0,,212677000.0,22614000.0,527413000.0,192737000.0,,,2108307000.0,248128000.0,-113424000.0,1.14,-23889000.0,161400000.0,,-193000.0,-1047572000.0,-1057980000.0,27315000.0,,361552000.0,123314000.0,3269570000.0,1042000.0,1887000.0,3016239000.0,248128000.0,27152000.0,,,248128000.0,11478000.0,,2120025000.0,222000.0,,1929112000.0,51755000.0,-10250000.0,79544000.0,2120025000.0,,,114439000.0,,,,1488385000.0,218429000.0,,-300719000.0,5932000.0,,,3269570000.0,121182000.0,585746000.0,,222971000.0,-83378000.0,-287225000.0,-276904000.0,-317407000.0,,,40200000.0,,758410000.0,,22026000.0,161400000.0,2211590000.0,,79875000.0,4404000.0,1130000.0,5450000.0,-449094000.0,,16391000.0,-174577000.0,36255000.0,3097418000.0,2276331000.0,-1057980000.0,-311769000.0,,268765000.0,8162000.0,3640880000.0,1368015000.0,487894000.0,63514000.0,950836000.0,135051000.0,,1023267000.0,977393000.0,-19732000.0,6182184000.0,,2272865000.0,,1023267000.0,2732948000.0,527413000.0,,,758410000.0,248128000.0,355775000.0,222000.0,5749187000.0,5749187000.0,132802000.0,941521000.0,,27315000.0,3016239000.0,3084766000.0,1095734000.0,585746000.0,1.16,1929112000.0,,,192737000.0,,44610000.0,,,3640880000.0,-1445287000.0,40892000.0,61617000.0,5932000.0,4157000.0,9252000.0,4.75,2108307000.0,,8346000.0,750384000.0,248128000.0,177106000.0,60120000.0,132802000.0,132802000.0,,1095734000.0,-105781000.0,79544000.0,116308000.0,248128000.0,4.83,2732948000.0,,122989000.0,593000.0,-55198000.0,2276331000.0,645706000.0,1368015000.0,60120000.0,2272865000.0,122989000.0,40892000.0,738001000.0,1251555000.0,,2211590000.0,22614000.0,,585746000.0,,,,,,,,,,,,,,,,,,,
1364688000,1110000.0,,248128000.0,,,,240629000.0,21540000.0,547579000.0,,,,2072525000.0,,,1.36,1029000.0,,,-145000.0,,-1098297000.0,35048000.0,,,,,1029000.0,,,205410000.0,-31844000.0,,,205410000.0,11400000.0,,,83000.0,,1967000000.0,33760000.0,-2691000.0,,,,,111557000.0,,,,1585009000.0,226344000.0,,,56004000.0,,,3342371000.0,,,,251084000.0,-73484000.0,-196962000.0,,,,,,,,,,160949000.0,2244074000.0,,86300000.0,,,5597000.0,1958000.0,,20325000.0,-42718000.0,,,,,-227930000.0,,296208000.0,,,1367994000.0,,,,152860000.0,,973487000.0,,,,,2349022000.0,,,2741188000.0,547579000.0,,,758578000.0,,,,5789541000.0,,154329000.0,,,,3048353000.0,,,,1.38,,,,189012000.0,,44179000.0,,,3717016000.0,,41383000.0,37888000.0,,,,,,,10788000.0,798663000.0,,,,154329000.0,154329000.0,,1095852000.0,-72100000.0,83130000.0,113396000.0,205410000.0,,,,,468000.0,-19515000.0,2295846000.0,,,58958000.0,,153189000.0,,786346000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1372550400,1089000.0,,205410000.0,,,,286127000.0,20505000.0,575614000.0,,,,2006143000.0,,,1.58,1137000.0,,,-44000.0,,-1129485000.0,35738000.0,,,,,1137000.0,,,365930000.0,-24837000.0,,,365930000.0,11467000.0,,,69000.0,,2058859000.0,-12016000.0,2611000.0,,,,,110278000.0,,,,1714969000.0,213068000.0,,,11075000.0,,,3431756000.0,,,,296261000.0,-103093000.0,49085000.0,,,,,,,,,,189527000.0,2302271000.0,,109000000.0,,,5577000.0,2159000.0,,17123000.0,160520000.0,,,,,-273984000.0,,343097000.0,,,1687205000.0,,,,109975000.0,,902154000.0,,,,,2430298000.0,,,3005157000.0,575614000.0,,,758537000.0,,,,6123646000.0,,177127000.0,,,,3118489000.0,,,,1.61,,,,204429000.0,,45503000.0,,,4117503000.0,,41386000.0,91859000.0,,,,,,,6014000.0,871875000.0,,,,177127000.0,177127000.0,,1395922000.0,-101633000.0,86854000.0,112079000.0,365930000.0,,,,,864000.0,-49531000.0,2345377000.0,,,60687000.0,,175877000.0,,843094000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1380499200,1077000.0,,365930000.0,,,,288289000.0,19548000.0,578783000.0,,,,2035887000.0,,,1.69,1739000.0,,,-18000.0,,-1146364000.0,33933000.0,,,,,1739000.0,,,363008000.0,32192000.0,,,363008000.0,13295000.0,,,68000.0,,2075525000.0,38136000.0,8581000.0,,,,,108307000.0,,,,1728025000.0,280436000.0,,,0.0,,,3524762000.0,,,,300380000.0,-122934000.0,-162586000.0,,,,,,,,,,190220000.0,2378398000.0,,101800000.0,,,5311000.0,2044000.0,,17254000.0,-2922000.0,,,,,-185248000.0,,347973000.0,,,1692233000.0,,,,157502000.0,,919100000.0,,,,,2439056000.0,,,2975773000.0,578783000.0,,,758523000.0,,,,6167176000.0,,186489000.0,,,,3191403000.0,,,,1.72,,,,199653000.0,,46389000.0,,,4131289000.0,,39926000.0,16666000.0,,,,,,,5426000.0,879163000.0,,,,186489000.0,186489000.0,,1396031000.0,-120772000.0,96549000.0,110193000.0,363008000.0,,,,,690000.0,-19160000.0,2364538000.0,,,61135000.0,,141928000.0,,848862000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1388448000,1059000.0,,363008000.0,-224000.0,1291196000.0,,243897000.0,18666000.0,563540000.0,201023000.0,,,1966321000.0,231318000.0,-16810000.0,1.4,1491000.0,181718000.0,,-17000.0,-536082000.0,-1181734000.0,30713000.0,,248128000.0,111101000.0,3606837000.0,,2539000.0,3232007000.0,231318000.0,7552000.0,,,231318000.0,12912000.0,,2265516000.0,67000.0,,2056521000.0,-7615000.0,-6582000.0,80713000.0,2265516000.0,,,106898000.0,,,,1621234000.0,188178000.0,,-395881000.0,0.0,,,3606837000.0,109244000.0,670292000.0,,255760000.0,-96370000.0,-225619000.0,-96876000.0,-388754000.0,,,49074000.0,,756225000.0,,21722000.0,181718000.0,2425103000.0,,91550000.0,-16937000.0,1059000.0,5237000.0,3298000.0,,14648000.0,-131690000.0,27844000.0,3369001000.0,2375047000.0,-1181734000.0,-245866000.0,,303918000.0,1919000.0,4100887000.0,1677877000.0,52265000.0,69350000.0,512145000.0,91808000.0,,846333000.0,1103485000.0,5396000.0,6649237000.0,,2423010000.0,,846333000.0,2835201000.0,563540000.0,,,756225000.0,231318000.0,388650000.0,67000.0,6067208000.0,6067208000.0,152347000.0,1058942000.0,,30713000.0,3232007000.0,3280236000.0,1396141000.0,670292000.0,1.43,2056521000.0,,,201023000.0,,47109000.0,,,4100887000.0,-933028000.0,37613000.0,-19235000.0,0.0,,9459000.0,6.03,1966321000.0,,5616000.0,819300000.0,231318000.0,183180000.0,65520000.0,152347000.0,152347000.0,,1396141000.0,-94249000.0,80713000.0,108738000.0,231318000.0,6.14,2835201000.0,,131504000.0,517000.0,-8670000.0,2375047000.0,127178000.0,1677877000.0,65520000.0,2423010000.0,131504000.0,37613000.0,801934000.0,908026000.0,,2425103000.0,18666000.0,,670292000.0,,,,,,,,,,,,,,,,,,,
1396224000,1063000.0,,231318000.0,,,,274960000.0,37011000.0,590596000.0,,,,2163224000.0,,,1.61,900000.0,,,-18000.0,,-1212962000.0,40663000.0,,,,,,,,511831000.0,-13016000.0,,,511831000.0,13409000.0,,,74000.0,,2160897000.0,138716000.0,-3796000.0,,,,,106191000.0,,,,1727943000.0,345549000.0,,,51971000.0,,,3676061000.0,,,,287120000.0,-83085000.0,16862000.0,,,,,,,,,,187428000.0,2463099000.0,,101100000.0,,,5096000.0,2046000.0,,21097000.0,280513000.0,,,,,-22067000.0,,335846000.0,,,1668699000.0,,,,262464000.0,,999748000.0,,,,,2597850000.0,,,3161273000.0,590596000.0,,,756225000.0,,,,6429773000.0,,173860000.0,,,,3268500000.0,,,,1.64,,,,197295000.0,,47477000.0,,,4266549000.0,,37011000.0,104376000.0,,,,,,,17850000.0,877716000.0,,,,173860000.0,173860000.0,,1396242000.0,-81898000.0,75162000.0,108070000.0,511831000.0,,,,,618000.0,-21994000.0,2397042000.0,,,64473000.0,,142703000.0,,850227000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1404086400,1047000.0,,511831000.0,,,,324798000.0,35406000.0,614403000.0,,,,2117581000.0,,,1.91,935000.0,,,-18000.0,,-1255805000.0,38535000.0,,,,,,,,453431000.0,-15406000.0,,,453431000.0,12819000.0,,,62000.0,,2302282000.0,62937000.0,-8890000.0,,,,,105772000.0,,,,1847088000.0,309976000.0,,,15460000.0,,,3784741000.0,,,,336474000.0,-111844000.0,-257969000.0,,,,,,,,,,200498000.0,2528936000.0,,119151000.0,,,7041000.0,1713000.0,,13638000.0,-58400000.0,,,,,-277588000.0,,385144000.0,,,1663178000.0,,,,198132000.0,,948518000.0,,,,,2727117000.0,,,3171967000.0,614403000.0,,,756349000.0,,,,6507876000.0,,205647000.0,,,,3335909000.0,,,,1.94,,,,200751000.0,,47527000.0,,,4390295000.0,,35406000.0,141385000.0,,,,,,,5999000.0,950877000.0,,,,205647000.0,205647000.0,,1396362000.0,-110407000.0,66065000.0,107556000.0,453431000.0,,,,,637000.0,-65740000.0,2462781000.0,,,67678000.0,,156605000.0,,896211000.0,,,,,,,,,,,,,,,,,,,,,,,,,
