date,trailingNetIncomeCommonStockholders,annualGrossPPE,annualNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyDilutedEPS,quarterlyChangesInAccountReceivables,trailingInterestExpense,quarterlyChangeInInventory,annualBeginningCashPosition,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingGrossProfit,quarterlySaleOfInvestment,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingOtherIncomeExpense,quarterlyOtherIntangibleAssets,annualDilutedAverageShares,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,quarterlyBasicAverageShares,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,quarterlyCapitalStock,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlyTotalRevenue,quarterlyStockBasedCompensation,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyEbitda,trailingNetOtherFinancingCharges,trailingChangeInInventory,annualChangeInInventory,annualNetOtherFinancingCharges,quarterlyOperatingIncome,annualStockBasedCompensation,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualCurrentDebt,trailingOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,trailingResearchAndDevelopment,annualPurchaseOfBusiness,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualResearchAndDevelopment,annualTotalRevenue,annualDeferredIncomeTax,trailingOperatingExpense,annualCapitalStock,quarterlyRepurchaseOfCapitalStock,annualBasicAverageShares,quarterlyOperatingCashFlow,quarterlyPretaxIncome,trailingCostOfRevenue,annualInterestExpense,quarterlyPurchaseOfBusiness,trailingFreeCashFlow,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentLiabilities,quarterlyCurrentAssets,trailingCashDividendsPaid,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyRetainedEarnings,trailingPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyTaxProvision,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,annualInventory,quarterlyNetPPE,annualChangeInWorkingCapital,quarterlyOtherCurrentLiabilities,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,quarterlyOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyGoodwill,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,trailingNetIncome,quarterlyAccountsReceivable,annualGoodwill,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualTotalAssets,annualNetIncome,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualRetainedEarnings,annualBasicEPS,annualAccountsReceivable,quarterlyFreeCashFlow,annualPurchaseOfInvestment,quarterlyLongTermDebt,annualGainsLossesNotAffectingRetainedEarnings,annualAccountsPayable,trailingOperatingIncome,annualCostOfRevenue,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualOperatingIncome,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualCashDividendsPaid,annualFreeCashFlow,trailingSaleOfInvestment,annualPretaxIncome,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,annualEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,trailingPurchaseOfInvestment,annualOtherCurrentAssets,quarterlyBasicEPS,annualOtherNonCashItems,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyEndCashPosition,annualStockholdersEquity,quarterlyInvestingCashFlow,trailingEndCashPosition,quarterlyChangeInAccountPayable,annualInvestmentsAndAdvances,annualTaxProvision,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,trailingOperatingCashFlow,annualCurrentAccruedExpenses,quarterlyOtherIncomeExpense,trailingChangeInAccountPayable,annualDilutedEPS,quarterlyCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,quarterlyOperatingExpense,annualOtherIntangibleAssets,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualSaleOfInvestment,annualOtherShortTermInvestments,annualRepurchaseOfCapitalStock,annualEbitda,annualOtherNonCurrentAssets,annualCurrentAssets,annualNetPPE,trailingBasicAverageShares,trailingCommonStockIssuance,trailingBasicEPS,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingNetOtherInvestingChanges,trailingDilutedAverageShares
,,,,,11153000000.0,,273000000.0,0.43,,,38000000.0,,,,,,,,,1632000000.0,,,,,1343000000.0,0.0,-1515000000.0,,1974000000.0,2379000000.0,1647000000.0,,3582000000.0,,220000000.0,,,5050000000,,,-185000000.0,1249000000,,,,,1036000000,,,,,,-1844000000.0,,,-4685000000.0,,,,,,,,,,,,697000000.0,1411000000.0,,,,,,10538000000.0,,8051000000.0,10594000000.0,,,32000000.0,-249000000.0,20463000000.0,,,342000000.0,,,,5853000000.0,,603000000.0,,-732000000.0,827000000.0,,1935000000.0,63000000.0,17000000.0,4831000000.0,,15504000000.0,,3704000000.0,,3799000000.0,1622000000.0,,,,,2012000000.0,26098000000.0,,,,,512000000.0,,4248000000.0,,,,,,858000000,,858000000.0,,,1565000000.0,,,,,,,,213000000.0,6894000000.0,,,2646000000.0,,,0.43,,,,1879000000.0,,268000000.0,109000000.0,1647000000.0,,394000000.0,,,,,858000000.0,346000000.0,,0.0,,3428000000.0,,2269000000.0,,,415000000.0,,,427000000.0,14945000000.0,,,,2392000000.0,,-556000000.0,,,,,,,,,,,,,,,,
,,10214000000.0,2165000000.0,2585000000.0,10562000000.0,945000000.0,0.0,,,,51000000.0,2018000000.0,,-217000000.0,,20571000000.0,,-843000000.0,,1330000000.0,1980000000.0,,,,1442000000.0,560000000.0,-1558000000.0,6320000000.0,,1647000000.0,1801000000.0,15824000000.0,2225000000.0,187000000.0,220000000.0,,,4894000000,,,-250000000.0,872000000,,,-54000000.0,0.0,618000000,,,-3213000000.0,1891000000.0,,-524000000.0,,,-4564000000.0,1968000000.0,447000000.0,9602000000.0,,3282000000.0,19348000000.0,-416000000.0,,220000000.0,,1970000000.0,630000000.0,49000000.0,,422000000.0,,,,10214000000.0,,8644000000.0,10348000000.0,,,-241000000.0,30000000.0,19762000000.0,,-4564000000.0,118000000.0,,,2162000000.0,5650000000.0,-158000000.0,945000000.0,13130000000.0,154000000.0,870000000.0,,424000000.0,638000000.0,21000000.0,4998000000.0,0.0,15824000000.0,,4240000000.0,4998000000.0,3919000000.0,1655000000.0,26172000000.0,2165000000.0,,15610000000.0,,26172000000.0,,19762000000.0,1.1,4240000000.0,380000000.0,-19878000000.0,4381000000.0,-1558000000.0,1442000000.0,,6218000000.0,,-286000000,-202000000.0,-89000000.0,3528000000.0,,1751000000.0,-2213000000.0,2310000000.0,,3534000000.0,,,1801000000.0,254000000.0,6966000000.0,,4381000000.0,2585000000.0,,560000000.0,,929000000.0,892000000.0,1801000000.0,1891000000.0,8644000000.0,-19875000000.0,97000000.0,1801000000.0,10562000000.0,34000000.0,,,,803000000.0,-89000000.0,1130000000.0,,0.0,,3239000000.0,,2162000000.0,,3919000000.0,-529000000.0,,1.09,447000000.0,15610000000.0,,6966000000.0,3153000000.0,2621000000.0,1330000000.0,-554000000.0,2225000000.0,333000000.0,20634000000.0,424000000.0,,4420000000.0,1130000000.0,10348000000.0,5650000000.0,,,,,,,
,,,,,10561000000.0,,0.0,0.33,,,-103000000.0,,,,,149000000.0,,,,1286000000.0,,,,,1575000000.0,0.0,-1646000000.0,,1975000000.0,1801000000.0,2443000000.0,,2637000000.0,,220000000.0,,,5181000000,,,-250000000.0,1427000000,,,,,1176000000,,,,,,-734000000.0,,,-4509000000.0,,,,,,,,,,,,779000000.0,1290000000.0,,,,,,10076000000.0,,8443000000.0,10580000000.0,,,267000000.0,-439000000.0,19808000000.0,,,359000000.0,,,,5567000000.0,,734000000.0,,642000000.0,795000000.0,,194000000.0,121000000.0,,4997000000.0,,15745000000.0,,4541000000.0,,3737000000.0,1657000000.0,,,,,2008000000.0,26325000000.0,,,,,529000000.0,,4660000000.0,,,,,,701000000,,661000000.0,,,1553000000.0,,,,,,,,251000000.0,7321000000.0,,,2661000000.0,,,0.33,,,,1781000000.0,,-48000000.0,73000000.0,2443000000.0,,572000000.0,,,,,661000000.0,1321000000.0,,0.0,,3524000000.0,,2336000000.0,,,144000000.0,,,616000000.0,15764000000.0,,,,2348000000.0,,-613000000.0,,,,,,,,,,,,,,,,
,,,,,10778000000.0,,0.0,0.38,,,25000000.0,,,,,108000000.0,,,,1245000000.0,,,,,1628000000.0,808000000.0,-1604000000.0,,1977000000.0,2443000000.0,4047000000.0,,4402000000.0,,220000000.0,,,5203000000,,,-210000000.0,1325000000,,,,,1122000000,,,,,,988000000.0,,,-4343000000.0,,,,,,,,,,,,1140000000.0,1221000000.0,,,,,,9746000000.0,,8640000000.0,12836000000.0,,,9000000.0,2000000.0,19957000000.0,,,258000000.0,,,,5403000000.0,,845000000.0,,1604000000.0,826000000.0,,355000000.0,118000000.0,,4877000000.0,,15228000000.0,,4469000000.0,,3626000000.0,1670000000.0,,,,,2008000000.0,28064000000.0,,,,,930000000.0,,6021000000.0,,,,,,722000000,,764000000.0,,,1585000000.0,,,,,,,,203000000.0,8646000000.0,,,2625000000.0,,,0.39,,,,1799000000.0,,-286000000.0,80000000.0,4047000000.0,,-526000000.0,,,,,764000000.0,1158000000.0,,4000000.0,,3533000000.0,,2156000000.0,,,148000000.0,,,742000000.0,17286000000.0,,,,2411000000.0,,-617000000.0,,,,,,,,,,,,,,,,
,,,,,12938000000.0,,-12000000.0,1.29,,,3000000.0,,,,,23000000.0,,,,1212000000.0,,,,,1441000000.0,0.0,-1430000000.0,,1977000000.0,4047000000.0,7173000000.0,,7431000000.0,,220000000.0,,,5254000000,,,-196000000.0,1398000000,,,,,1216000000,,,,,,-2233000000.0,,,-4218000000.0,,,,,,,,,,,,1422000000.0,1155000000.0,,,,,,9578000000.0,,6951000000.0,14779000000.0,,,1353000000.0,355000000.0,21919000000.0,,,308000000.0,,,,5360000000.0,,817000000.0,,3126000000.0,834000000.0,,258000000.0,352000000.0,0.0,4841000000.0,,13697000000.0,,4224000000.0,,3726000000.0,1634000000.0,,,,,2004000000.0,28476000000.0,,,,,1226000000.0,,6120000000.0,,,,,,588000000,,2578000000.0,,,1570000000.0,,,,,,,,182000000.0,8587000000.0,,,2467000000.0,,,1.3,,,,135000000.0,,86000000.0,84000000.0,7173000000.0,,3959000000.0,,,,,2578000000.0,1165000000.0,,0.0,,3620000000.0,,2055000000.0,,,-14000000.0,,,832000000.0,15538000000.0,,,,2404000000.0,,-615000000.0,,,,,,,,,,,,,,,,
,,9449000000.0,5247000000.0,940000000.0,12241000000.0,806000000.0,-929000000.0,,,,205000000.0,1801000000.0,-1917000000.0,6175000000.0,,1287000000.0,,-941000000.0,,1151000000.0,2001000000.0,,,,1535000000.0,0.0,-2719000000.0,6375000000.0,,7173000000.0,7976000000.0,14789000000.0,8265000000.0,-250000000.0,220000000.0,,,5249000000,,,-285000000.0,2227000000,,,130000000.0,211000000.0,817000000,181000000.0,,-2582000000.0,154000000.0,,-603000000.0,,-191000000.0,-4044000000.0,3155000000.0,277000000.0,8480000000.0,,3585000000.0,20597000000.0,1430000000.0,,220000000.0,,1977000000.0,366000000.0,1888000000.0,,0.0,,,347000000.0,9449000000.0,,6710000000.0,14763000000.0,,,-199000000.0,199000000.0,22549000000.0,,-4044000000.0,424000000.0,791000000.0,,1765000000.0,5405000000.0,117000000.0,806000000.0,14201000000.0,803000000.0,1143000000.0,,289000000.0,-559000000.0,1000000.0,4827000000.0,0.0,14789000000.0,,,4827000000.0,2974000000.0,1522000000.0,29552000000.0,5247000000.0,,17311000000.0,,29552000000.0,,22549000000.0,2.65,,81000000.0,-422000000.0,6585000000.0,-2719000000.0,1535000000.0,,6396000000.0,,1198000000,5079000000.0,1244000000.0,5721000000.0,,1767000000.0,-2461000000.0,2766000000.0,,5471000000.0,791000000.0,347000000.0,7976000000.0,180000000.0,10601000000.0,,6585000000.0,940000000.0,,0.0,,32000000.0,816000000.0,7976000000.0,154000000.0,6710000000.0,-174000000.0,73000000.0,7976000000.0,12241000000.0,1074000000.0,,,,1320000000.0,1244000000.0,1269000000.0,,211000000.0,,3727000000.0,,1765000000.0,,2974000000.0,1125000000.0,,2.63,277000000.0,17311000000.0,253000000.0,10601000000.0,3707000000.0,2910000000.0,1151000000.0,-616000000.0,8265000000.0,5000000.0,1567000000.0,289000000.0,,5721000000.0,1269000000.0,14763000000.0,5405000000.0,,,,,,,
,,,,,13337000000.0,,0.0,0.32,,,-18000000.0,,,,,80000000.0,,,,1107000000.0,,0.0,,,1695000000.0,0.0,-2605000000.0,,1978000000.0,7976000000.0,7832000000.0,,8920000000.0,,220000000.0,,,5015000000,43000000.0,,-201000000.0,1598000000,,,,,1291000000,,,,,,355000000.0,,,-4082000000.0,,,,,,,,,,,,452000000.0,1384000000.0,,,,,446000000.0,9468000000.0,,6633000000.0,15375000000.0,,,27000000.0,-374000000.0,22571000000.0,,,463000000.0,767000000.0,,,5386000000.0,,0.0,,-144000000.0,923000000.0,,1088000000.0,43000000.0,782000000.0,4827000000.0,,14318000000.0,,,,3397000000.0,1413000000.0,,,,,1983000000.0,29693000000.0,,,,,251000000.0,,6492000000.0,,,,,,921000000,,638000000.0,,,1388000000.0,,,,,,,,162000000.0,9931000000.0,,,439000000.0,,,0.32,,,,156000000.0,,-870000000.0,52000000.0,7832000000.0,,-926000000.0,,206000000.0,,,638000000.0,1054000000.0,,187000000.0,,3602000000.0,510000000.0,1735000000.0,,,132000000.0,,,321000000.0,16564000000.0,,,,2311000000.0,,-616000000.0,,,,,,,,,,,,,,,,
,,,,,14096000000.0,,0.0,0.49,,,8000000.0,,,,,730000000.0,,,,1070000000.0,,-97000000.0,,,1802000000.0,0.0,-2255000000.0,,1980000000.0,7832000000.0,7507000000.0,,8120000000.0,,220000000.0,,,5384000000,45000000.0,,-164000000.0,1761000000,,,,,1761000000,,,,,,-710000000.0,,,-4206000000.0,,,,,,,,,,,,796000000.0,1741000000.0,,,,,394000000.0,9674000000.0,,6744000000.0,14570000000.0,,,85000000.0,-453000000.0,22936000000.0,,,443000000.0,872000000.0,,,5468000000.0,,0.0,,-325000000.0,829000000.0,,613000000.0,45000000.0,0.0,4827000000.0,,15239000000.0,,,,3527000000.0,1461000000.0,,,,,1983000000.0,29809000000.0,,,,,632000000.0,,6235000000.0,,,,,,1298000000,,1298000000.0,,,1505000000.0,,,,,,,,170000000.0,9129000000.0,,,430000000.0,,,0.49,,,,124000000.0,,-1043000000.0,,7507000000.0,,-438000000.0,,60000000.0,,,983000000.0,1089000000.0,983000000.0,4000000.0,,3923000000.0,531000000.0,1780000000.0,,,-20000000.0,,,267000000.0,15873000000.0,,,,2162000000.0,,-615000000.0,,,,,,,,,,,,,,,,
,,,,,14518000000.0,,0.0,0.48,,,11000000.0,,,,,791000000.0,,,,2726000000.0,,-36000000.0,,,1796000000.0,0.0,-2218000000.0,,1980000000.0,7507000000.0,6367000000.0,,6669000000.0,,220000000.0,,,5487000000,42000000.0,,-169000000.0,1778000000,,,,,1778000000,,,,,,-656000000.0,,,-4343000000.0,,,,,,,,,,,,1473000000.0,1724000000.0,,,,,433000000.0,9904000000.0,,7392000000.0,13387000000.0,,,67000000.0,257000000.0,23287000000.0,,,434000000.0,,,,5561000000.0,,0.0,,-1140000000.0,838000000.0,,302000000.0,42000000.0,3000000.0,5475000000.0,,17564000000.0,,,,3975000000.0,1562000000.0,,,,,1984000000.0,30951000000.0,,,,,1304000000.0,,6307000000.0,,,,,,1290000000,,966000000.0,,,1478000000.0,,,,,,,,176000000.0,9188000000.0,,,1342000000.0,,,0.49,,,,286000000.0,,-405000000.0,,6367000000.0,,-1989000000.0,,-38000000.0,,,966000000.0,1163000000.0,1202000000.0,3000000.0,,3925000000.0,521000000.0,1824000000.0,,,-54000000.0,,,276000000.0,16580000000.0,,,,2147000000.0,,-626000000.0,,,,,,,,,,,,,,,,
,,8895000000.0,10612000000.0,422000000.0,14843000000.0,0.0,-561000000.0,,,,81000000.0,7976000000.0,-238000000.0,-293000000.0,,474000000.0,,-730000000.0,,2865000000.0,1978000000.0,-105000000.0,,,1711000000.0,611000000.0,-2541000000.0,5214000000.0,,6367000000.0,7683000000.0,17050000000.0,8514000000.0,925000000.0,220000000.0,,,2922000000,53000000.0,,-196000000.0,1035000000,,,82000000.0,194000000.0,788000000,183000000.0,,-17000000.0,231000000.0,,994000000.0,,-2232000000.0,-3840000000.0,4420000000.0,237000000.0,8861000000.0,,3647000000.0,18808000000.0,163000000.0,,220000000.0,,1974000000.0,1344000000.0,753000000.0,,184000000.0,0.0,,175000000.0,8895000000.0,751000000.0,6313000000.0,13958000000.0,,,-16000000.0,612000000.0,30760000000.0,,-3840000000.0,-158000000.0,949000000.0,,1413000000.0,5055000000.0,42000000.0,0.0,13668000000.0,1316000000.0,1057000000.0,,831000000.0,53000000.0,42000000.0,5218000000.0,-561000000.0,17050000000.0,,,5218000000.0,3407000000.0,704000000.0,31008000000.0,10612000000.0,,16223000000.0,,31008000000.0,,30760000000.0,5.35,,1148000000.0,-3489000000.0,6130000000.0,-2541000000.0,1711000000.0,,5140000000.0,,911000000,-4380000000.0,8025000000.0,4807000000.0,,739000000.0,-2483000000.0,3335000000.0,,5602000000.0,949000000.0,175000000.0,7683000000.0,199000000.0,9910000000.0,,6130000000.0,422000000.0,,611000000.0,,-7642000000.0,707000000.0,7683000000.0,231000000.0,6313000000.0,-1171000000.0,,7683000000.0,14843000000.0,-1027000000.0,,244000000.0,1369000000.0,1182000000.0,8025000000.0,907000000.0,1369000000.0,0.0,,2218000000.0,751000000.0,1413000000.0,,3407000000.0,1026000000.0,,5.34,237000000.0,16223000000.0,472000000.0,9910000000.0,4065000000.0,1430000000.0,2865000000.0,-626000000.0,8514000000.0,827000000.0,2075000000.0,831000000.0,,5786000000.0,907000000.0,13958000000.0,5055000000.0,,,,,,,
,,,,,15249000000.0,,0.0,0.43,,,25000000.0,,,,,453000000.0,,,,2813000000.0,,-17000000.0,,,1752000000.0,0.0,-2425000000.0,,1715000000.0,7683000000.0,5135000000.0,,6776000000.0,,220000000.0,,,4807000000,47000000.0,,-129000000.0,1672000000,,,,,1479000000,,,,,,-486000000.0,,,-3552000000.0,,,,,,,,,,,,464000000.0,1452000000.0,,,,,101000000.0,8374000000.0,,6017000000.0,12532000000.0,,,90000000.0,-793000000.0,30949000000.0,,,351000000.0,961000000.0,,,4822000000.0,,0.0,,-2548000000.0,910000000.0,,1641000000.0,-10000000.0,82000000.0,5218000000.0,,18221000000.0,,,,3137000000.0,1306000000.0,,,,,1715000000.0,30753000000.0,,,,,335000000.0,,6081000000.0,,,,,,1101000000,,743000000.0,,,1112000000.0,,,,,,,,187000000.0,9503000000.0,,,416000000.0,,,0.43,,,,208000000.0,,-2880000000.0,33000000.0,5135000000.0,,-2519000000.0,,119000000.0,,,743000000.0,976000000.0,2997000000.0,0.0,,3501000000.0,745000000.0,1284000000.0,,,-25000000.0,,,265000000.0,15520000000.0,,,,2022000000.0,,-551000000.0,,,,,,,,,,,,,,,,
,,,,,15668000000.0,,129000000.0,0.53,,,-13000000.0,,,,,1028000000.0,,,,2763000000.0,,17000000.0,,,1681000000.0,0.0,-2300000000.0,,1718000000.0,5135000000.0,5918000000.0,,7454000000.0,,220000000.0,,,4768000000,49000000.0,,-81000000.0,1624000000,,,,,1512000000,,,,,,-495000000.0,,,-3483000000.0,,,,,,,,,,,,1049000000.0,1592000000.0,,,,,49000000.0,8228000000.0,,5908000000.0,12983000000.0,,,7000000.0,-120000000.0,31322000000.0,,,324000000.0,915000000.0,,,4745000000.0,,0.0,,783000000.0,822000000.0,,1536000000.0,49000000.0,40000000.0,5218000000.0,,18068000000.0,,1805000000.0,,3057000000.0,1277000000.0,,,,,1728000000.0,31051000000.0,,,,,968000000.0,,6248000000.0,,,,,,1268000000,,927000000.0,,,1157000000.0,,,,,,,,191000000.0,9569000000.0,,,409000000.0,,,0.54,,,,290000000.0,,-707000000.0,32000000.0,5918000000.0,,238000000.0,,-65000000.0,,,927000000.0,1216000000.0,2795000000.0,98000000.0,,3491000000.0,,1265000000.0,,,96000000.0,,,275000000.0,15477000000.0,,,,1979000000.0,,-552000000.0,,,,,,,,,,,,,,,,
,,,,,15970000000.0,,0.0,0.55,,,-49000000.0,,,,,1131000000.0,,,,2720000000.0,,0.0,,,1725000000.0,0.0,-2334000000.0,,1712000000.0,5918000000.0,7581000000.0,,8359000000.0,,220000000.0,,,4798000000,47000000.0,,-89000000.0,1652000000,,,,,1571000000,,,,,,-698000000.0,,,-3562000000.0,,,,,,,,,,-188000000.0,,1383000000.0,1614000000.0,,,,,46000000.0,8285000000.0,,6284000000.0,14376000000.0,,,3000000.0,228000000.0,31721000000.0,,,312000000.0,893000000.0,,,4723000000.0,,0.0,,1663000000.0,824000000.0,,778000000.0,54000000.0,89000000.0,5218000000.0,,17509000000.0,,1965000000.0,,3425000000.0,1280000000.0,,,,,1726000000.0,31885000000.0,,,,,1294000000.0,,6479000000.0,,,,,,1302000000,,949000000.0,,,1123000000.0,,,,,,,,168000000.0,9744000000.0,,,409000000.0,,,0.55,,,,243000000.0,,-116000000.0,38000000.0,7581000000.0,,948000000.0,,23000000.0,,,949000000.0,1207000000.0,2562000000.0,0.0,,3518000000.0,,1369000000.0,,,58000000.0,,,289000000.0,16028000000.0,,,,1947000000.0,,-550000000.0,,,,,,,,,,,,,,,,
,,8260000000.0,3102000000.0,424000000.0,15713000000.0,0.0,0.0,,,,193000000.0,7683000000.0,-969000000.0,-2650000000.0,,585000000.0,,-424000000.0,,3370000000.0,1727000000.0,-969000000.0,,,1983000000.0,0.0,-2371000000.0,4536000000.0,,7581000000.0,5033000000.0,17803000000.0,7301000000.0,-359000000.0,220000000.0,,,5111000000,50000000.0,,-125000000.0,1653000000,,,156000000.0,146000000.0,1135000000,193000000.0,,-3343000000.0,117000000.0,,-1664000000.0,,-829000000.0,-3596000000.0,4513000000.0,402000000.0,7707000000.0,,3566000000.0,19484000000.0,422000000.0,,220000000.0,-223000000.0,1713000000.0,1595000000.0,1413000000.0,,145000000.0,-829000000.0,,65000000.0,8260000000.0,,6739000000.0,13273000000.0,,,322000000.0,519000000.0,31636000000.0,,-3596000000.0,571000000.0,895000000.0,,1204000000.0,4664000000.0,-166000000.0,0.0,14207000000.0,-2548000000.0,1010000000.0,,2268000000.0,71000000.0,41000000.0,5233000000.0,0.0,17803000000.0,,,5233000000.0,3597000000.0,1414000000.0,31076000000.0,3102000000.0,,15438000000.0,,31076000000.0,,31636000000.0,1.8,,1470000000.0,-5823000000.0,5328000000.0,-2371000000.0,1983000000.0,,5277000000.0,,842000000,-3812000000.0,483000000.0,6500000000.0,,1268000000.0,-2202000000.0,4067000000.0,,6071000000.0,895000000.0,65000000.0,5033000000.0,198000000.0,8699000000.0,,5328000000.0,424000000.0,,0.0,,421000000.0,744000000.0,5033000000.0,117000000.0,6739000000.0,-2120000000.0,42000000.0,5033000000.0,15713000000.0,-2479000000.0,,238000000.0,2681000000.0,1558000000.0,483000000.0,1005000000.0,2681000000.0,48000000.0,,3697000000.0,,1204000000.0,,3597000000.0,61000000.0,,1.79,402000000.0,15438000000.0,315000000.0,8699000000.0,4491000000.0,2562000000.0,3370000000.0,-549000000.0,7301000000.0,252000000.0,3197000000.0,2268000000.0,-576000000.0,6216000000.0,1005000000.0,13273000000.0,4664000000.0,,,,,,,
,,,,,15998000000.0,,0.0,0.57,,,-84000000.0,,,,,758000000.0,,,,3299000000.0,,-54000000.0,,,2036000000.0,0.0,-2414000000.0,,1702000000.0,5033000000.0,3405000000.0,,6793000000.0,,220000000.0,,,5011000000,38000000.0,,-75000000.0,1988000000,,,,,1591000000,,,,,,-692000000.0,,,-3716000000.0,,,,,,,,,,-148000000.0,,481000000.0,1767000000.0,,,,,63000000.0,8320000000.0,,6755000000.0,13296000000.0,,,177000000.0,-814000000.0,32055000000.0,,,400000000.0,899000000.0,,,4604000000.0,,0.0,,-1628000000.0,935000000.0,,3388000000.0,875000000.0,53000000.0,5233000000.0,,17555000000.0,,2046000000.0,,3596000000.0,1343000000.0,,,,,1714000000.0,30851000000.0,,,,,406000000.0,,5276000000.0,,,,,,1367000000,,986000000.0,,,1142000000.0,,,,,,,,190000000.0,8195000000.0,,,438000000.0,,,0.58,,,,135000000.0,,-2234000000.0,31000000.0,3405000000.0,,-1437000000.0,,62000000.0,,,986000000.0,767000000.0,3065000000.0,4000000.0,,3668000000.0,,1322000000.0,,,186000000.0,,,347000000.0,14950000000.0,,,,2077000000.0,,-565000000.0,,,,,,,,,,,,,,,,
,,,,,16353000000.0,,0.0,0.52,,,-162000000.0,,,,,1687000000.0,,,,3222000000.0,,-24000000.0,,,2401000000.0,0.0,-2389000000.0,,1707000000.0,3405000000.0,3665000000.0,,7670000000.0,,220000000.0,,,5434000000,43000000.0,,-74000000.0,2028000000,,,,,1737000000,,,,,,-507000000.0,,,-3789000000.0,,,,,,,,,,-237000000.0,,1093000000.0,1790000000.0,,,,,165000000.0,8343000000.0,,7410000000.0,14775000000.0,,,66000000.0,-122000000.0,32392000000.0,,,483000000.0,923000000.0,,,4554000000.0,,0.0,,260000000.0,923000000.0,,4005000000.0,-1774000000.0,182000000.0,5233000000.0,,17058000000.0,,2116000000.0,,3795000000.0,1481000000.0,,,,,1722000000.0,31833000000.0,,,,,1019000000.0,,5332000000.0,,,,,,1307000000,,902000000.0,,,1293000000.0,,,,,,,,206000000.0,8278000000.0,,,443000000.0,,,0.53,,,,187000000.0,,-1953000000.0,32000000.0,3665000000.0,,-332000000.0,,350000000.0,,,902000000.0,794000000.0,2734000000.0,85000000.0,,3953000000.0,,1492000000.0,,,60000000.0,,,283000000.0,15688000000.0,,,,2216000000.0,,-565000000.0,,,,,,,,,,,,,,,,
