date,quarterlyOtherNonCurrentAssets,annualNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,trailingPurchaseOfBusiness,annualPurchaseOfBusiness,annualOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,quarterlyCapitalExpenditure,trailingSaleOfInvestment,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,trailingStockBasedCompensation,annualChangeInInventory,trailingCashDividendsPaid,quarterlyBasicEPS,annualInventory,quarterlyOtherIncomeExpense,annualAccountsReceivable,quarterlyNetPPE,annualPurchaseOfInvestment,trailingOperatingCashFlow,annualCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,quarterlyInventory,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,quarterlyCostOfRevenue,annualOperatingCashFlow,annualNetPPE,quarterlyOperatingExpense,annualGrossProfit,annualCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualStockBasedCompensation,annualOtherIntangibleAssets,annualGoodwill,quarterlyAccountsReceivable,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,quarterlyCapitalStock,trailingChangeInWorkingCapital,annualDilutedEPS,annualOtherNonCurrentLiabilities,annualRepaymentOfDebt,annualEbitda,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualNetOtherInvestingChanges,trailingGrossProfit,annualOtherCurrentLiabilities,annualOperatingIncome,annualChangeInCashSupplementalAsReported,annualCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,trailingInterestExpense,annualBasicEPS,trailingPretaxIncome,annualPretaxIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyDilutedAverageShares,trailingTotalRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingPurchaseOfInvestment,trailingCapitalExpenditure,annualGrossPPE,trailingInvestingCashFlow,annualAccountsPayable,quarterlyPurchaseOfInvestment,quarterlySaleOfInvestment,trailingOtherIncomeExpense,trailingChangeInCashSupplementalAsReported,trailingOperatingIncome,quarterlyTotalNonCurrentAssets,quarterlyCurrentDebt,quarterlyOtherIntangibleAssets,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyDepreciationAndAmortization,quarterlyChangesInAccountReceivables,trailingEndCashPosition,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,quarterlyAccountsPayable,annualAccumulatedDepreciation,quarterlyDeferredIncomeTax,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualSellingGeneralAndAdministration,annualOperatingExpense,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualNetIncomeContinuousOperations,quarterlyGrossProfit,trailingSellingGeneralAndAdministration,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,annualCashAndCashEquivalents,annualCapitalExpenditure,annualCurrentAccruedExpenses,quarterlyGrossPPE,quarterlyDilutedEPS,annualTaxProvision,quarterlyIncomeTaxPayable,quarterlyOperatingIncome,quarterlyChangeInInventory,annualChangesInAccountReceivables,annualInterestExpense,trailingBeginningCashPosition,trailingCostOfRevenue,annualCurrentAssets,annualTotalRevenue,annualChangeInAccountPayable,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlyEbitda,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,quarterlyEndCashPosition,annualOtherShortTermInvestments,annualDilutedAverageShares,quarterlyRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,annualCommonStockIssuance,quarterlyCashDividendsPaid,annualNetOtherFinancingCharges,quarterlyBasicAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyRetainedEarnings,annualBasicAverageShares,trailingNetIncomeCommonStockholders,quarterlyPretaxIncome,annualRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,trailingNetIncome,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyGoodwill,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherInvestingChanges,annualCurrentDebt,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualBeginningCashPosition,annualCostOfRevenue,annualOtherCurrentAssets,annualTotalNonCurrentAssets,trailingDepreciationAndAmortization,annualFreeCashFlow,trailingTaxProvision,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualInvestmentsAndAdvances,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDeferredIncomeTax,quarterlyResearchAndDevelopment,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingChangeInInventory,trailingResearchAndDevelopment,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingRepaymentOfDebt,trailingOtherNonCashItems,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
1970-01-01 00:00:01.056931200,66600000.0,,1500000.0,,12405000.0,,,,,4318000.0,19800000.0,,19800000.0,-9377000.0,,,,,,,0.113333,,100000.0,,352300000.0,,,,14500000.0,9400000.0,233200000.0,269200000.0,60300000.0,333800000.0,,,51700000.0,,,7346000.0,,,,272500000.0,,49900000.0,66800000.0,,,,,,,-5059000.0,,27501000.0,,,,,,,,,,,,1310100000.0,19800000.0,177934260.0,,34800000.0,34800000.0,,,,,,,,,,,727900000.0,10900000.0,309000000.0,3000000.0,,13011000.0,,,,762700000.0,-27933000.0,,162700000.0,,,,,,,,-113100000.0,,83800000.0,,,,417600000.0,,,,,702400000.0,0.111667,,,32100000.0,,,,,,,,,,,45111000.0,-293000.0,,,34800000.0,,,,-9377000.0,,-4041000.0,,174015840.0,478900000.0,,,613900000.0,,,29200000.0,,,582200000.0,51700000.0,547400000.0,,,283800000.0,,,,0.0,,,20400000.0,,-350100000.0,,195200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,73800000.0,,1100000.0,,-14900000.0,,,,,31900000.0,6000000.0,,6000000.0,-13300000.0,,,,,,,0.035,,-300000.0,,352200000.0,,,,17000000.0,3300000.0,248700000.0,259800000.0,19300000.0,294900000.0,,,48800000.0,,,600000.0,,,,225700000.0,,81000000.0,66700000.0,,,,,,,18600000.0,,34800000.0,,,,,,,,,,,,1274100000.0,6000000.0,178680666.0,,35400000.0,35400000.0,,,,,,,,,,,728400000.0,8600000.0,302400000.0,3100000.0,,12900000.0,,,,725900000.0,12600000.0,,148100000.0,,,,,,,,-115400000.0,,61500000.0,,,,356400000.0,,,,,713600000.0,0.033333,,,12700000.0,,,,,,,,,,,25600000.0,600000.0,,,35400000.0,,,,-16400000.0,,-4400000.0,,174444498.0,468900000.0,,,615500000.0,,,9300000.0,,,545700000.0,48800000.0,548200000.0,,,257000000.0,,,,-3100000.0,,,14000000.0,,-361400000.0,,192100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,62600000.0,27900000.0,0.0,576200000.0,2600000.0,,,700000.0,,-800000.0,12600000.0,-49700000.0,12600000.0,-16800000.0,,10400000.0,52100000.0,,,,,247000000.0,-500000.0,236700000.0,358700000.0,,,66700000.0,27900000.0,7000000.0,247000000.0,170100000.0,20500000.0,293600000.0,25200000.0,358700000.0,51900000.0,298700000.0,338600000.0,-16700000.0,,310900000.0,,236700000.0,,68200000.0,66700000.0,,0.293333,167100000.0,,144400000.0,-97200000.0,-17600000.0,-1100000.0,35400000.0,0.0,,20500000.0,92300000.0,-14100000.0,18700000.0,18700000.0,,0.3,,79000000.0,1279900000.0,12600000.0,,,18700000.0,18700000.0,,,718900000.0,,144500000.0,,,,,,732200000.0,105400000.0,310900000.0,3200000.0,,13400000.0,,,,703700000.0,-28200000.0,,144500000.0,-360200000.0,,,,206200000.0,206400000.0,62600000.0,-97200000.0,52200000.0,75200000.0,,,,368800000.0,,18700000.0,-44900000.0,68200000.0,718900000.0,,26800000.0,,23300000.0,,,12200000.0,,,547700000.0,1530700000.0,,52200000.0,,36700000.0,1400000.0,365100000.0,,18700000.0,,178266000.0,,-18500000.0,,-4300000.0,2600000.0,,365100000.0,,-79700000.0,623900000.0,174187734.0,,19600000.0,623900000.0,,547700000.0,51700000.0,576200000.0,,,338600000.0,,1279900000.0,703700000.0,0.0,105400000.0,,31000000.0,52200000.0,-360200000.0,-16800000.0,167100000.0,170100000.0,32800000.0,1232000000.0,31000000.0,732200000.0,,-19700000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,64200000.0,,0.0,,11000000.0,,,,2500000.0,-12000000.0,10800000.0,,10800000.0,-9600000.0,,,,,,,0.061667,,-200000.0,,354800000.0,,,,29600000.0,5400000.0,246900000.0,167900000.0,18900000.0,338300000.0,,,58600000.0,,,-10600000.0,,,,289100000.0,,70300000.0,66600000.0,,,,,,,-21600000.0,,18700000.0,,,,,,,,,,,,1327300000.0,10800000.0,179474526.0,,8100000.0,8100000.0,,,,,,,,,,,730800000.0,120400000.0,311800000.0,3200000.0,,13300000.0,,,,734700000.0,-35100000.0,,163600000.0,,,,,,,,-90500000.0,,78200000.0,,,,416500000.0,,,,,727200000.0,0.06,,,19600000.0,,,,,,,,,,,32900000.0,-800000.0,,,8100000.0,,,,-9600000.0,,-4400000.0,,175190058.0,361500000.0,,,630200000.0,,,16200000.0,,,596500000.0,58600000.0,592600000.0,,,373200000.0,,,,0.0,,,42000000.0,,-372400000.0,,164000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,64100000.0,,0.0,,-2900000.0,,,,500000.0,22700000.0,17300000.0,,17300000.0,-9400000.0,,,,,,,0.098333,,-300000.0,,349200000.0,,,,32700000.0,8700000.0,255100000.0,280700000.0,23100000.0,348900000.0,,,58900000.0,,,8100000.0,,,,306300000.0,,66000000.0,66600000.0,,,,,,,13300000.0,,8100000.0,,,,,,,,,,,,1344500000.0,17300000.0,179480094.0,,16200000.0,16200000.0,,,,,,,,,,,725100000.0,8600000.0,311800000.0,3200000.0,,13500000.0,,,,747800000.0,-10000000.0,,175000000.0,,,,,,,,-100100000.0,,88400000.0,,,,437300000.0,,,,,733500000.0,0.096667,,,29500000.0,,,,,,,,,,,43000000.0,2200000.0,,,16200000.0,,,,-11700000.0,,-4400000.0,,175657344.0,475100000.0,,,643200000.0,,,26000000.0,,,619400000.0,58900000.0,596700000.0,,,272700000.0,,,,-2300000.0,,,25800000.0,,-384300000.0,,161700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,64900000.0,,0.0,,1000000.0,,,,0.0,15400000.0,3000000.0,,3000000.0,-10500000.0,,,,,,,0.016667,,-400000.0,,347200000.0,,,,32800000.0,-2100000.0,261600000.0,286400000.0,18000000.0,327900000.0,,,57400000.0,,,5900000.0,,,,273000000.0,,69200000.0,66600000.0,,,,,,,4900000.0,,16200000.0,,,,,,,,,,,,1320900000.0,3000000.0,179137092.0,,21800000.0,21800000.0,,,,,,,,,,,723700000.0,8600000.0,311600000.0,3300000.0,,13200000.0,,,,722600000.0,-800000.0,,148200000.0,,,,,,,,-98000000.0,,62000000.0,,,,389900000.0,,,,,743000000.0,0.016667,,,4600000.0,,,,,,,,,,,17800000.0,-400000.0,,,21800000.0,,,,-10500000.0,,-4700000.0,,175787262.0,478600000.0,,,641500000.0,,,900000.0,,,597200000.0,57400000.0,598300000.0,,,244000000.0,,,,0.0,,,28200000.0,,-395800000.0,,159400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,55800000.0,13800000.0,0.0,590600000.0,-18600000.0,,,2800000.0,0.0,40500000.0,4400000.0,-50700000.0,4400000.0,-18900000.0,,-9500000.0,53900000.0,,12900000.0,,,233500000.0,-300000.0,281600000.0,358800000.0,,,66600000.0,13800000.0,0.0,233500000.0,272500000.0,18600000.0,340000000.0,66600000.0,358800000.0,60800000.0,298000000.0,245200000.0,3000000.0,,313200000.0,,281600000.0,,59200000.0,66600000.0,,0.196667,190700000.0,,116100000.0,-115700000.0,21600000.0,-1200000.0,21800000.0,0.0,,18600000.0,62200000.0,6400000.0,25100000.0,25100000.0,,0.201667,,47500000.0,1312800000.0,4400000.0,,,25100000.0,25100000.0,,,773800000.0,,158800000.0,,,,,,727800000.0,8600000.0,313200000.0,3900000.0,,13900000.0,,,,722200000.0,21000000.0,,158800000.0,-415000000.0,,,,235800000.0,235800000.0,55800000.0,-115700000.0,35400000.0,69400000.0,,,,409400000.0,,25100000.0,-48400000.0,59200000.0,773800000.0,,12100000.0,,8600000.0,,,13500000.0,,,585000000.0,1653100000.0,,35400000.0,,22500000.0,1800000.0,477000000.0,,25100000.0,,179477022.0,,-18900000.0,3000000.0,-4700000.0,0.0,,477000000.0,,-24900000.0,648400000.0,175674600.0,,4400000.0,648400000.0,,585000000.0,60800000.0,590600000.0,,,245200000.0,,1312800000.0,722200000.0,0.0,8600000.0,,33900000.0,35400000.0,-415000000.0,-18200000.0,190700000.0,272500000.0,18700000.0,1355100000.0,33900000.0,727800000.0,,18200000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,55600000.0,,0.0,,-20000000.0,,,,,12400000.0,14300000.0,,14300000.0,-7400000.0,,,,,,,0.08,,-1000000.0,,353400000.0,,,,15600000.0,7000000.0,253500000.0,257200000.0,56300000.0,321100000.0,,,62400000.0,,,-15000000.0,,,,294900000.0,,27600000.0,66600000.0,,,,,,,5000000.0,,25100000.0,,,,,,,,,,,,1329600000.0,14300000.0,180029058.0,,10100000.0,10100000.0,,,,,,,,,,,722100000.0,8600000.0,313100000.0,3400000.0,,13100000.0,,,,728500000.0,-13300000.0,,175700000.0,,,,,,,,-115200000.0,,88100000.0,,,,409200000.0,,,,,781900000.0,0.08,,,25700000.0,,,,,,,,,,,38800000.0,-1100000.0,,,10100000.0,,,,-7400000.0,,-4700000.0,,176451624.0,460300000.0,,,658000000.0,,,21300000.0,,,607500000.0,62400000.0,601100000.0,,,268200000.0,,,,0.0,,,38800000.0,,-428500000.0,,187500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,22800000.0,,6100000.0,,-27500000.0,,,,,38300000.0,6500000.0,,6500000.0,-9000000.0,,,,,,,0.036667,,-9300000.0,,348600000.0,,,,16300000.0,4500000.0,226900000.0,226100000.0,54800000.0,353500000.0,,,60400000.0,,,1800000.0,,,,308800000.0,,31400000.0,66500000.0,,,,,,,29300000.0,,10100000.0,,,,,,,,,,,,1273200000.0,6500000.0,180785634.0,,11900000.0,11900000.0,,,,,,,,,,,684900000.0,10900000.0,313500000.0,3500000.0,,12900000.0,,,,666400000.0,14000000.0,,170300000.0,,,,,,,,-118900000.0,,84200000.0,,,,437700000.0,,,,,788100000.0,0.036667,,,23800000.0,,,,,,,,,,,36700000.0,4800000.0,,,11900000.0,,,,-9000000.0,,-4700000.0,,177194664.0,399000000.0,,,659800000.0,,,11000000.0,,,588300000.0,60400000.0,606800000.0,,,267400000.0,,,,0.0,,,29700000.0,,-439500000.0,,156600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,22700000.0,,0.0,,-31800000.0,,,,1600000.0,87200000.0,9700000.0,,9700000.0,-14700000.0,,,,,,,0.055,,-3700000.0,,347800000.0,,,,17300000.0,4700000.0,213200000.0,197500000.0,16500000.0,327400000.0,,,59700000.0,,,40700000.0,,,,280400000.0,,71200000.0,66500000.0,,,,,,,72500000.0,,11900000.0,,,,,,,,,,,,1270400000.0,9700000.0,181770354.0,,52600000.0,52600000.0,,,,,,,,,,,684000000.0,10900000.0,313500000.0,3200000.0,,12900000.0,,,,654400000.0,65600000.0,,183800000.0,,,,,,,,-116000000.0,,81000000.0,,,,408400000.0,,,,,788600000.0,0.053333,,,21300000.0,,,,,,,,,,,34200000.0,-300000.0,,,52600000.0,,,,-14700000.0,,-4800000.0,,178778316.0,372000000.0,,,664700000.0,,,14400000.0,,,586400000.0,59700000.0,616000000.0,,,282400000.0,,,,0.0,,,32400000.0,,-440800000.0,,157200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,32900000.0,,0.0,612900000.0,-38600000.0,,,1900000.0,5200000.0,48800000.0,16000000.0,-69900000.0,16000000.0,-19500000.0,,-117900000.0,52800000.0,,12100000.0,,,225400000.0,-4500000.0,278800000.0,356900000.0,,,66500000.0,,6000000.0,225400000.0,162400000.0,22900000.0,335200000.0,186700000.0,356900000.0,69300000.0,352000000.0,307600000.0,-28600000.0,,323500000.0,,278800000.0,,72700000.0,66500000.0,,0.256667,209800000.0,,153000000.0,-140200000.0,29300000.0,-18500000.0,52600000.0,-4500000.0,,22900000.0,100200000.0,-1100000.0,24000000.0,24000000.0,,0.261667,,68700000.0,1292700000.0,16000000.0,,,24000000.0,24000000.0,,,805200000.0,,205100000.0,,,,,,716700000.0,6900000.0,323500000.0,3000000.0,,13900000.0,,,,679800000.0,19200000.0,,205100000.0,-448300000.0,,,,251800000.0,251800000.0,32900000.0,-140200000.0,46500000.0,98800000.0,,,,434000000.0,,24000000.0,-50600000.0,72700000.0,805200000.0,,22200000.0,,29500000.0,,,13000000.0,,,576000000.0,1689200000.0,,46500000.0,,43400000.0,-1500000.0,372200000.0,,24000000.0,,181689636.0,,-38800000.0,12900000.0,-4800000.0,0.0,,372200000.0,,85500000.0,675900000.0,178227810.0,,22000000.0,675900000.0,,576000000.0,69300000.0,612900000.0,,,307600000.0,,1292700000.0,679800000.0,-19300000.0,6900000.0,,37900000.0,46500000.0,-448300000.0,-19000000.0,209800000.0,162400000.0,25100000.0,1337200000.0,37900000.0,716700000.0,,136100000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,34300000.0,,0.0,,28300000.0,,,,4100000.0,-4700000.0,15500000.0,,15500000.0,-8900000.0,,,,,,,0.085,,-5900000.0,,353000000.0,,,,,6000000.0,241800000.0,191500000.0,17600000.0,360300000.0,,,68500000.0,,,13300000.0,,,,314400000.0,,72000000.0,66500000.0,,,,,,,-13600000.0,,24000000.0,,,,,,,,,,,,1364600000.0,15500000.0,185544042.0,,37300000.0,37300000.0,,,,,,,,,,,713800000.0,242700000.0,10400000.0,3000000.0,,12400000.0,,,,733000000.0,-32600000.0,,,,,,,,,,-130900000.0,,98900000.0,,,,459200000.0,,,,,795700000.0,0.083333,,,30400000.0,,,,,,,,,,,42800000.0,,,,37300000.0,,,,-10300000.0,,-4900000.0,,181653180.0,400700000.0,,,686600000.0,,,21500000.0,,,650800000.0,68500000.0,631600000.0,,,332300000.0,313000000.0,,,0.0,,,50900000.0,,-442700000.0,,209200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,64900000.0,,0.0,,305300000.0,,,,2300000.0,33900000.0,24900000.0,,25100000.0,-15900000.0,,,,,,,0.138333,,3000000.0,,415900000.0,,,,,11300000.0,293400000.0,504400000.0,35400000.0,467900000.0,,,85900000.0,,,8000000.0,,,,417200000.0,,122100000.0,65700000.0,,,,,,,18000000.0,,37300000.0,,,,,,,,,,,,1921000000.0,25100000.0,186360918.0,,45300000.0,45300000.0,,,,,,,,,,,1061100000.0,6900000.0,92300000.0,7500000.0,,18500000.0,,,,1259300000.0,-9100000.0,,304900000.0,,,,,,,,-124000000.0,,126600000.0,,,,594500000.0,,,,,888900000.0,0.135,,,40700000.0,,,,,,,,,,,59200000.0,,,,45300000.0,,,,-331200000.0,,-4800000.0,,182394660.0,790000000.0,,,706800000.0,,,36200000.0,,,859900000.0,85900000.0,661700000.0,,,469300000.0,475900000.0,,,12300000.0,,,103600000.0,,-473000000.0,,285600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,65300000.0,,0.0,,-17500000.0,,,,900000.0,34200000.0,16600000.0,,17000000.0,-16300000.0,,,,,,,0.093333,,-3200000.0,,415900000.0,,,,,5500000.0,299600000.0,492100000.0,35800000.0,448600000.0,,,82800000.0,,,-12900000.0,,,,411000000.0,,103100000.0,65700000.0,,,,,,,17900000.0,,45300000.0,,,,,,,,,,,,1896000000.0,17000000.0,186206382.0,,32400000.0,32400000.0,,,,,,-5000000.0,5000000.0,,,,1064600000.0,6900000.0,92200000.0,7300000.0,,13400000.0,,,,1227900000.0,4100000.0,,302500000.0,,,,,,,,-131200000.0,,115400000.0,,,,564000000.0,,,,,898600000.0,0.091667,,,32600000.0,,,,,,,,,,,46000000.0,,,,32400000.0,,,,-29600000.0,,-5200000.0,,182696232.0,779600000.0,,,718700000.0,,,22100000.0,,,831400000.0,82800000.0,668100000.0,,,448300000.0,480200000.0,,,0.0,,,81500000.0,,-482700000.0,,287500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,65200000.0,20600000.0,0.0,684600000.0,-59000000.0,,,,1000000.0,78000000.0,19200000.0,-396700000.0,18900000.0,-27100000.0,,257100000.0,60900000.0,,-28600000.0,,,297300000.0,-4100000.0,378700000.0,427200000.0,-41000000.0,,65700000.0,20600000.0,5800000.0,297300000.0,432100000.0,39300000.0,420600000.0,141400000.0,427200000.0,86800000.0,463900000.0,437300000.0,-6600000.0,,87800000.0,499700000.0,378700000.0,53200000.0,104500000.0,65700000.0,,0.411667,265300000.0,,200800000.0,-129500000.0,50900000.0,-10200000.0,32400000.0,0.0,,39300000.0,139900000.0,1800000.0,25800000.0,25800000.0,,0.42,,104800000.0,1839900000.0,18900000.0,,,25800000.0,25800000.0,,,918600000.0,,286600000.0,0.0,-100000.0,,,,1079900000.0,6900000.0,87800000.0,7100000.0,,16600000.0,,,,1155300000.0,26200000.0,,286600000.0,-491400000.0,,,,324000000.0,324000000.0,65200000.0,-129500000.0,76200000.0,123000000.0,,,,543600000.0,,25800000.0,-68200000.0,104500000.0,918600000.0,,28600000.0,,36200000.0,,,24900000.0,,,760000000.0,2161300000.0,,76500000.0,,52800000.0,,718000000.0,,25800000.0,,186023238.0,,-25600000.0,8300000.0,-5200000.0,0.0,,718000000.0,,-11400000.0,732300000.0,182436528.0,,25000000.0,732300000.0,,760000000.0,86800000.0,684600000.0,,,437300000.0,499700000.0,1839900000.0,1155300000.0,0.0,6900000.0,,35900000.0,76500000.0,-491400000.0,-20100000.0,265300000.0,432100000.0,24000000.0,1697400000.0,35900000.0,1079900000.0,,73200000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,65100000.0,,0.0,,23300000.0,,,,2700000.0,-17000000.0,19500000.0,,19500000.0,-11000000.0,,,,,,,0.106667,,-1400000.0,,423400000.0,,,,13500000.0,6800000.0,298100000.0,459500000.0,33400000.0,454400000.0,,,88300000.0,,,-4700000.0,,,,425200000.0,,102100000.0,65700000.0,,,,,,,-28000000.0,,25800000.0,,,,,,,,,,,,1881500000.0,19500000.0,186029358.0,,21100000.0,21100000.0,,,,,,,,,,,1075600000.0,6900000.0,87200000.0,6800000.0,,16100000.0,,,,1175900000.0,-52600000.0,,286700000.0,,,,,,,,-127900000.0,,122800000.0,,,,577200000.0,,,,,929100000.0,0.105,,,34500000.0,,,,,,,,,,,50600000.0,,,,21100000.0,,,,-11000000.0,,-5200000.0,,183423552.0,746800000.0,,,746700000.0,,,26300000.0,,,805900000.0,88300000.0,705600000.0,,,429100000.0,499900000.0,,,0.0,,,39100000.0,,-505700000.0,,273800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,65400000.0,,-2700000.0,,-29000000.0,,,,2500000.0,55300000.0,27000000.0,,27000000.0,-17300000.0,,,,,,,0.146667,,-1100000.0,,423000000.0,,,,13000000.0,9300000.0,300400000.0,446500000.0,37400000.0,476700000.0,,,90400000.0,,,9000000.0,,,,424600000.0,,107700000.0,65800000.0,,,,,,,38000000.0,,21100000.0,,,,,,,,,,,,1910200000.0,27000000.0,185995908.0,,30100000.0,30100000.0,,,,,,,,,,,1088200000.0,6900000.0,86500000.0,7000000.0,,18100000.0,,,,1185600000.0,10200000.0,,294700000.0,,,,,,,,-129400000.0,,134800000.0,,,,611500000.0,,,,,941000000.0,0.145,,,44400000.0,,,,,,,,,,,62500000.0,,,,30100000.0,,,,-17300000.0,,-5200000.0,,183790734.0,738900000.0,,,768400000.0,,,36300000.0,,,822000000.0,90400000.0,724600000.0,,,446700000.0,513300000.0,,,0.0,,,40200000.0,,-518000000.0,,279400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,65900000.0,,2500000.0,,-37100000.0,,,,5100000.0,56500000.0,24700000.0,,24700000.0,-13200000.0,,,,,,,0.133333,,400000.0,,422600000.0,,,,13600000.0,4400000.0,280300000.0,417100000.0,37400000.0,433400000.0,,,84600000.0,,,6200000.0,,,,406900000.0,,112400000.0,65700000.0,,,,,,,43300000.0,,30100000.0,,,,,,,,,,,,1872600000.0,24700000.0,187020102.0,,36300000.0,36300000.0,,,,,,,,,,,1091000000.0,9600000.0,87400000.0,6800000.0,,16200000.0,,,,1132500000.0,14500000.0,,274200000.0,,,,,,,,-134000000.0,,120100000.0,,,,553500000.0,,,,,953500000.0,0.131667,,,35500000.0,,,,,,,,,,,51700000.0,,,,36300000.0,,,-2600000.0,-13200000.0,,-5500000.0,,184247814.0,698900000.0,,,787600000.0,,,29100000.0,,,781600000.0,84600000.0,740100000.0,,,433600000.0,515100000.0,,,0.0,,,32100000.0,,-530900000.0,,268200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
