date,annualFreeCashFlow,quarterlyCurrentAssets,annualOtherShortTermInvestments,quarterlyRetainedEarnings,annualCommonStockIssuance,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyDepreciationAndAmortization,quarterlyCurrentLiabilities,quarterlyCashDividendsPaid,annualTotalLiabilitiesNetMinorityInterest,annualAccountsPayable,annualChangeInAccountPayable,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,annualEndCashPosition,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,trailingNetIncome,trailingTaxProvision,trailingEndCashPosition,quarterlyTotalRevenue,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,trailingPretaxIncome,annualCashAndCashEquivalents,quarterlyOtherNonCurrentLiabilities,annualNetIncomeContinuousOperations,annualCostOfRevenue,quarterlyFreeCashFlow,annualInvestmentsAndAdvances,annualNetIncome,annualPretaxIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,trailingSaleOfInvestment,annualOtherNonCurrentAssets,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherNonCurrentAssets,annualSellingGeneralAndAdministration,annualCurrentAssets,annualOtherNonCashItems,annualLongTermDebt,annualDepreciationAndAmortization,annualRepurchaseOfCapitalStock,annualStockholdersEquity,quarterlyEndCashPosition,annualRetainedEarnings,quarterlyOtherIncomeExpense,quarterlyInvestingCashFlow,quarterlyAccountsReceivable,annualTotalAssets,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualCurrentLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyCostOfRevenue,quarterlyOperatingExpense,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,annualOtherIncomeExpense,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,trailingGrossProfit,annualOperatingCashFlow,annualNetPPE,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,annualGrossProfit,quarterlyStockholdersEquity,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyChangesInAccountReceivables,annualGrossPPE,trailingChangeInCashSupplementalAsReported,quarterlyAccumulatedDepreciation,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyCurrentDebt,annualPurchaseOfBusiness,quarterlyInterestExpense,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,trailingOtherNonCashItems,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,annualInvestingCashFlow,trailingOperatingExpense,quarterlyIncomeTaxPayable,annualIncomeTaxPayable,trailingInvestingCashFlow,quarterlyOperatingCashFlow,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualAccumulatedDepreciation,annualCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,trailingInterestExpense,quarterlyAccountsPayable,annualNonCurrentDeferredTaxesLiabilities,annualChangesInAccountReceivables,annualNonCurrentDeferredRevenue,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyNetPPE,quarterlyEbitda,quarterlyTaxProvision,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,trailingChangeInWorkingCapital,annualInterestExpense,annualChangeInInventory,quarterlyOtherCurrentAssets,annualGoodwill,trailingDilutedAverageShares,annualResearchAndDevelopment,annualStockBasedCompensation,annualBasicEPS,trailingBasicEPS,quarterlyBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDeferredIncomeTax,quarterlyGoodwill,quarterlyChangeInInventory,quarterlyDilutedEPS,trailingStockBasedCompensation,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingChangeInInventory,annualOtherCurrentLiabilities,trailingResearchAndDevelopment,trailingCapitalExpenditure,annualCurrentDebt,annualCurrentAccruedExpenses,quarterlyBasicAverageShares,quarterlyDilutedAverageShares,annualInventory,trailingChangesInAccountReceivables,annualDilutedEPS,quarterlyInventory,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,annualDilutedAverageShares,trailingDilutedEPS,annualBasicAverageShares,annualOtherCurrentAssets
1970-01-01 00:00:00.875577600,,,,-98700000.0,,,,13300000.0,,-22000000.0,,,,-6300000.0,,3500000.0,,,,,,,,,,,56500000.0,,138400000.0,,,,,,-168300000.0,,,,1551500000.0,10400000.0,,,,,,,,838200000.0,15600000.0,15600000.0,,,,,,,,,0.0,,,-41000000.0,,,,1900000.0,,,,,,,,,772200000.0,210200000.0,,,,,,,,,,,277200000.0,,,,58400000.0,,,534900000.0,,58400000.0,0.0,,-151900000.0,,,,,,,-181300000.0,,,13600000.0,,,,,100000.0,,,1000000.0,,,,,,,,13000000.0,,,,,-113600000.0,18100000.0,,,,,,-9300000.0,,,,,,,,,,1065300000.0,,,,,,,,-141400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.883526400,-800400000.0,,,-109600000.0,,,-800000.0,12600000.0,,-32800000.0,1031700000.0,,,11000000.0,,5400000.0,,,-7100000.0,0.0,68400000.0,,,,,,67900000.0,-144900000.0,82600000.0,,356000000.0,,61000000.0,,-312200000.0,517300000.0,61000000.0,,2524100000.0,16500000.0,,-93000000.0,,,,,,1031700000.0,21900000.0,21900000.0,,13600000.0,,10500000.0,956700000.0,47400000.0,,1313800000.0,0.0,-109600000.0,,-393700000.0,,2524100000.0,,-117300000.0,,45500000.0,,,,,,,956700000.0,517300000.0,,,,,,,,,,356000000.0,279900000.0,,110800000.0,1390700000.0,356000000.0,,,1313800000.0,,356000000.0,0.0,,-258300000.0,,,,,,,-359000000.0,,,11900000.0,89700000.0,,,,-200000.0,,,-800000.0,,,-1064500000.0,,,,,46800000.0,,,,-911200000.0,644600000.0,24700000.0,,,,,,1400000.0,,,,,,,,,,1390700000.0,,,-100000.0,1220000000.0,,266300000.0,,297600000.0,-422200000.0,279900000.0,-8400000.0,202600000.0,,42900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.891302400,,,,-112000000.0,,,,11200000.0,,-33900000.0,,,,-7700000.0,,4900000.0,,,,,,,,,,,83600000.0,,-13600000.0,,,,,,-490700000.0,,,,2965200000.0,26100000.0,,,,,,,,1472200000.0,31500000.0,31500000.0,,,,,,,,,0.0,,,-543900000.0,,,,-20900000.0,,,,,,,,,1385100000.0,523300000.0,,,,,,,,,,,280600000.0,,,,236700000.0,,,1314000000.0,,236700000.0,356000000.0,,-122600000.0,,,,,,,-524300000.0,,,19800000.0,,,,,-100000.0,,,700000.0,,,,,,,,33600000.0,14900000.0,,,,391000000.0,34100000.0,,,,,,,,,,,,,,,,1942700000.0,,,,,,,,-119300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.899164800,,,,-114100000.0,,,,15600000.0,,-38400000.0,,,,-3300000.0,,7100000.0,,,,,,,,,,,114400000.0,,-8800000.0,,,,,,-155900000.0,,,,3983500000.0,30900000.0,,,,,,,,1919000000.0,36300000.0,36300000.0,,,,,,,,,0.0,,,-435800000.0,,,,-222500000.0,,,,,,,,,1809100000.0,737000000.0,,,,,,,,,,,281300000.0,,,,257600000.0,,,1759300000.0,,257600000.0,0.0,,-747200000.0,,,,,,,-204500000.0,,,26700000.0,,,,,0.0,,,2500000.0,,,,,,,,48600000.0,0.0,,,,408100000.0,40800000.0,,,,,,,,,,,,,,,,2601200000.0,,,,,,,,20900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.907113600,,,,-107400000.0,,,,14800000.0,,-38400000.0,,,,-18300000.0,,6800000.0,,,,,,,,,,,130400000.0,,-51400000.0,,,,,,-176700000.0,,,,4127700000.0,39700000.0,,,,,,,,2041100000.0,45100000.0,45100000.0,,,,,,,,,0.0,,,-205100000.0,,,,40700000.0,,,,,,,,,1917600000.0,91700000.0,,,,,,,,,,,282000000.0,,,,140900000.0,,,1784100000.0,,140900000.0,0.0,,-13200000.0,,,,,,,-194400000.0,,,34000000.0,,,,,-6500000.0,,,-12900000.0,,,,,,,,17700000.0,0.0,,,,70700000.0,48900000.0,,,,,,,,,,,,,,,,2803800000.0,,,,,,,,-116700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.915062400,-775500000.0,,,-132800000.0,,,-19000000.0,17600000.0,,-62600000.0,2209800000.0,,,25700000.0,,9800000.0,,,-17600000.0,0.0,169000000.0,,,,,,126100000.0,-244800000.0,300000.0,,167800000.0,,152900000.0,,47800000.0,905000000.0,152900000.0,,4425800000.0,34600000.0,,-173300000.0,,,,,25800000.0,2209800000.0,40000000.0,40000000.0,,28600000.0,,-3600000.0,2051000000.0,59200000.0,,1782700000.0,0.0,-132800000.0,,-72600000.0,,4425800000.0,,-42100000.0,,131200000.0,,,,,,,2051000000.0,905000000.0,,,,,,,,,,167800000.0,282800000.0,,189400000.0,3089100000.0,167800000.0,,,1782700000.0,,167800000.0,0.0,,-11900000.0,,,,,,,-41700000.0,,,34200000.0,356000000.0,,,,-4600000.0,,,-19000000.0,,,-1257400000.0,,,,,89500000.0,10900000.0,,,-964900000.0,10000000.0,45300000.0,,,,,,6200000.0,,,,,,,,,,3089100000.0,,,-11200000.0,879800000.0,,-188100000.0,,27000000.0,-894900000.0,282800000.0,-73500000.0,454400000.0,,114700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.922838400,,,,-126700000.0,,,,19300000.0,,-42000000.0,,,,-47600000.0,,9600000.0,,,,,,,,,,,152100000.0,,-3800000.0,,,,,,-85900000.0,,,,4848100000.0,43200000.0,,,,,,,,2242500000.0,48900000.0,48900000.0,,,,,,,,,0.0,,,-141100000.0,,,,-35100000.0,,,,,,,,,2107100000.0,1220100000.0,,,,,,,,,,,365800000.0,,,,80100000.0,,,1871300000.0,,80100000.0,167800000.0,,-164000000.0,,,,,,,-106200000.0,,,35600000.0,,,,,-8500000.0,,,-20000000.0,,,,,,,,20300000.0,4000000.0,,,,33100000.0,58100000.0,,,,,,,,,,,,,,,,3231000000.0,,,,,,,,-87700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.930700800,,,,-120400000.0,,,,19600000.0,,-57300000.0,,,,-5100000.0,,10200000.0,,,,,,,,,,,159600000.0,,-100000.0,,,,,,41000000.0,,,,4866400000.0,43600000.0,,,,,,,,2105400000.0,52000000.0,52000000.0,,,,,,,,,0.0,,,-1200000.0,,,,21400000.0,,,,,,,,,1964500000.0,1244000000.0,,,,,,,,,,,477500000.0,,,,61500000.0,,,2021100000.0,,61500000.0,0.0,,-142500000.0,,,,,,,-25500000.0,,,35300000.0,,,,,4900000.0,,,-17600000.0,,,,,,,,66500000.0,3000000.0,,,,-83900000.0,63900000.0,,,,,,,,,,,,,,,,3238200000.0,,,,,,,,-18600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.938649600,,,,-113000000.0,,,,21400000.0,,-58200000.0,,,,11200000.0,,7700000.0,,,,,,,,,,,173200000.0,,0.0,,,,,,-123600000.0,,,,5308100000.0,45300000.0,,,,,,,,2219700000.0,55000000.0,55000000.0,,,,,,,,,140800000.0,,,-195900000.0,,,,-36800000.0,,,,,,,,,2073000000.0,1271900000.0,,,,,,,,,,,481400000.0,,,,140800000.0,,,2027200000.0,,140800000.0,0.0,,-88500000.0,,,,,,,-164600000.0,,,35100000.0,,,,,338800000.0,,,-25000000.0,,,,,,,,41000000.0,5500000.0,,,,234200000.0,69400000.0,,,,,,,,,,,,,,,,3554300000.0,,,,,,,,79200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,-218900000.0,,,-117000000.0,,,-6200000.0,23300000.0,,-26300000.0,2201800000.0,,,-16300000.0,,12700000.0,,,-51000000.0,112600000.0,257600000.0,,,,,,178000000.0,-89300000.0,-17700000.0,,112600000.0,,202500000.0,,-50400000.0,1421900000.0,202500000.0,,5479200000.0,36900000.0,,-183800000.0,,,,,12500000.0,2201800000.0,46500000.0,46500000.0,,40200000.0,,-57800000.0,2048800000.0,83600000.0,,2055400000.0,112600000.0,-117000000.0,,-156000000.0,,5479200000.0,,-38800000.0,,169100000.0,,,,,,,2048800000.0,1421900000.0,,,,,,,,,,112600000.0,482100000.0,,176900000.0,3613000000.0,112600000.0,,,2055400000.0,,112600000.0,140800000.0,,-274000000.0,,,,,,,-99500000.0,,,35700000.0,167800000.0,,,,-395800000.0,,,-6200000.0,,,-494200000.0,,,,,49100000.0,0.0,,,-395800000.0,78700000.0,66300000.0,,,,,,-4400000.0,,,,,,,,,,3613000000.0,,,-60600000.0,262100000.0,,-55200000.0,,-28100000.0,-669000000.0,482100000.0,-21600000.0,663500000.0,,141700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.954460800,,,,-110528000.0,,,,23253000.0,,-41465000.0,,,,-36325000.0,,10197000.0,,,,,,,,,,,190908000.0,,-7427000.0,,,,,,17981000.0,,,,5630009000.0,47523000.0,,,,,,,,2271974000.0,58321000.0,57196000.0,,,,,,,,,104706000.0,,,-28832000.0,,,,5863000.0,,,,,,,,,2110890000.0,1527628000.0,,,,,,,,,,,482766000.0,,,,104706000.0,,,2120924000.0,,104706000.0,112630000.0,,-522506000.0,,,,,,,-27268000.0,,,39347000.0,,,,,-26466000.0,,,45991000.0,,,,,,,,45249000.0,,,,,-24341000.0,81153000.0,,,,,,,,,,,,,,,,3616532000.0,,,,,,,,-7924000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.962323200,,,,-104227000.0,,,,24687000.0,,-105637000.0,,,,-22338000.0,,10770000.0,,,,,,,,,,,191488000.0,,-16985000.0,,,,,,12799000.0,,,,5677799000.0,47281000.0,,,,,,,,2184663000.0,56953000.0,56953000.0,,,,,,,,,99137000.0,,,-92024000.0,,,,-21876000.0,,,,,,,,,2038952000.0,1533042000.0,,,,,,,,,,,483485000.0,,,,99137000.0,,,2074246000.0,,99137000.0,104706000.0,,-96938000.0,,,,,,,-46503000.0,,,39335000.0,,,,,8470000.0,,,-8426000.0,,,,,,,,59302000.0,,,,,27153000.0,81665000.0,,,,,,,,,,,,,,,,3646568000.0,,,,,,,,-5569000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.970272000,,,,-86906000.0,,,,25026000.0,,-48854000.0,,,,-52548000.0,,13304000.0,,,,,,,,,,,217187000.0,,-1449000.0,,,,,,7789000.0,,,,6184264000.0,58447000.0,,,,,,,,2656228000.0,68119000.0,68119000.0,,,,,,,,,164284000.0,,,-382569000.0,,,,-327612000.0,,,,,,,,,2503589000.0,1579634000.0,,,,,,,,,,,484213000.0,,,,164284000.0,,,2081379000.0,,164284000.0,99137000.0,,-10447000.0,,,,,,,-32808000.0,,,42558000.0,,,,,-323000.0,,,-25553000.0,,,,,,,,40597000.0,,,,,407119000.0,96157000.0,,,,,,,,,,,,,,,,3679256000.0,,,,,,,,65147000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,-121721000.0,,,-90366000.0,,,-25130000.0,26880000.0,,-8547000.0,2835435000.0,,,66957000.0,,13640000.0,,,-40787000.0,136989000.0,337490000.0,,,,,,204024000.0,-301202000.0,-670000.0,,136989000.0,,235116000.0,,-160290000.0,1579551000.0,233991000.0,,6370314000.0,42050000.0,,-204503000.0,,,,,,2835435000.0,51723000.0,51723000.0,,47911000.0,,-44254000.0,2656897000.0,99846000.0,,2078720000.0,136989000.0,-90366000.0,,-195950000.0,,6370314000.0,,42423000.0,,195301000.0,,,,,,,2656897000.0,1579551000.0,,,,,,,,,,136989000.0,484932000.0,,249921000.0,3901055000.0,136989000.0,,,2078720000.0,,136989000.0,164284000.0,,-3764000.0,,,,,,,-265063000.0,,,49033000.0,112630000.0,,,,-80523000.0,,,-25130000.0,,,-699375000.0,,,,,104773000.0,,,,-371642000.0,63882000.0,78515000.0,,,,,,,,,,,,,,,,3901055000.0,,,-98842000.0,473813000.0,,24359000.0,,-27295000.0,-633655000.0,484932000.0,-26531000.0,803607000.0,,170273000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,,,,-88720000.0,,,,31865000.0,,-45191000.0,,,,-9212000.0,,14248000.0,,,,,,,,,,,242982000.0,,-5000000.0,,,,,,16639000.0,,,,6475007000.0,46836000.0,,,,,,,,2924344000.0,59449000.0,56509000.0,,,,,,,,,111983000.0,,,-46709000.0,,,,25287000.0,,,,,,,,,2288244000.0,1427133000.0,,,,,,,,,,,485634000.0,,,,111983000.0,,,2087365000.0,,111983000.0,136989000.0,,-56513000.0,,,,,,,-67738000.0,456307000.0,,49395000.0,,,,,-36262000.0,,,-20502000.0,,,,,,,,84377000.0,742000.0,,,,-62674000.0,86763000.0,,,,,,5331000.0,,,,,,,,,,4106137000.0,,,,,,,,-25006000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,,,,-77601000.0,,,,30086000.0,,-117437000.0,,,,8309000.0,,22415000.0,,,,,,,,,,,243793000.0,,-4350000.0,,,,,,52045000.0,,,,6502651000.0,56920000.0,,,,,,,,2925748000.0,66112000.0,66112000.0,,,,,,,,,119920000.0,,,-13257000.0,,,,47158000.0,,,,,,,,,2734009000.0,1398277000.0,,,,,,,,,,,485879000.0,,,,119920000.0,,,2112359000.0,,119920000.0,111983000.0,,-55235000.0,,,,,,,-56444000.0,,,43994000.0,,,,,36262000.0,,,-11970000.0,,,,,,,,108489000.0,379000.0,,,,-87295000.0,94461000.0,,,,,,16311000.0,,,,,,,,,,4134190000.0,,,,,,,,7937000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,,,,-62369000.0,,,,29275000.0,,-87179000.0,,,,-24783000.0,,15043000.0,,,,,,,,,,,251588000.0,,-307000.0,,,,,,60712000.0,,,,6529836000.0,67876000.0,,,,,,,,2885110000.0,76780000.0,76780000.0,,,,,,,,,187878000.0,,,77691000.0,,,,96710000.0,,,,,,,,,2686438000.0,1400986000.0,,,,,,,,,,,482910000.0,,,,187878000.0,,,2176556000.0,,187878000.0,119920000.0,,-276571000.0,,,,,,,-7657000.0,,,43054000.0,,,,,52673000.0,,,-18664000.0,,,,,,,,68369000.0,519000.0,,,,-78102000.0,105048000.0,,,,,,,,,,,,,,,,4034512000.0,,,,,,,,67958000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,320595000.0,,,-95647000.0,,,30569000.0,32636000.0,,-86147000.0,2727313000.0,,,1174000.0,,20866000.0,,,24597000.0,265584000.0,379041000.0,,,,,,246027000.0,11337000.0,-4668000.0,,265584000.0,,266678000.0,,191199000.0,1396969000.0,263738000.0,,6777343000.0,55601000.0,,-335954000.0,,,,,1930000.0,2727313000.0,64337000.0,64337000.0,,72572000.0,,-24512000.0,2477173000.0,123862000.0,,2570372000.0,265584000.0,-95647000.0,,-97447000.0,,6777343000.0,,-157818000.0,,227233000.0,,,,,,,2477173000.0,1396969000.0,,,,,,,,,,265584000.0,472938000.0,,387685000.0,4183986000.0,265584000.0,,,2570372000.0,,265584000.0,187878000.0,,-446938000.0,,,,,,,64749000.0,,,36633000.0,136989000.0,,,,-3394000.0,,,30569000.0,,,-79722000.0,,,,,126450000.0,290000.0,,,-67090000.0,48703000.0,92769000.0,,,,,,,,,,,,,,,,4183986000.0,,,-3394000.0,-179368000.0,,128595000.0,,77706000.0,-835257000.0,472938000.0,-14325000.0,979667000.0,,173076000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,,,,-120368000.0,,,,54463000.0,,-105215000.0,,,,-7473000.0,,23467000.0,,,,,,,,,,,318834000.0,,,,,,,,78190000.0,,,,8930607000.0,43272000.0,,,,,,,,4222421000.0,79532000.0,49403000.0,,,,,,,,,171200000.0,,,-61595000.0,,,,-44923000.0,,,,,,,,,3970486000.0,130144000.0,,,,,,,,,,,312918000.0,,,,171200000.0,,,2623262000.0,,171200000.0,265584000.0,,-45090000.0,,,,,,,-16672000.0,,,58018000.0,,,,,-42945000.0,,,9958000.0,,,,,,,,94862000.0,,,,,-127651000.0,113458000.0,,,,,,,,,,,,,,,,6645725000.0,,,,,,,,-94384000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,,,,-128768000.0,,,,56438000.0,,-147432000.0,,,,22306000.0,,23759000.0,,,,,,,,,,,312394000.0,,,,,,,,73944000.0,,,,9372737000.0,62815000.0,,,,,,,,4662295000.0,68711000.0,68711000.0,,,,,,,,,684183000.0,,,-14196000.0,,,,10851000.0,,,,,,,,,4434929000.0,1026026000.0,,,,,,,,,,,298602000.0,,,,684183000.0,,,2626709000.0,,684183000.0,171200000.0,,-155522000.0,,,,,,,-78492000.0,,,60119000.0,,,,,40145000.0,,,4582000.0,,,,,,,,152436000.0,,,,,374743000.0,105930000.0,,,,,,,,,,,,,,,,6656760000.0,,,,,,,,512983000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.033344000,,,,-142551000.0,,,,58886000.0,,-5877000.0,,,,-16985000.0,,27352000.0,,,,,,,,,,,330010000.0,,,,,,,,54328000.0,,,,9066040000.0,57110000.0,,,,,,,,4307435000.0,62805000.0,62805000.0,,,,,,,,,314363000.0,,,131465000.0,,,,158802000.0,,,,,,,,,4074515000.0,1010797000.0,,,,,,,,,,,286162000.0,,,,314363000.0,,,2678785000.0,,314363000.0,684183000.0,,-519149000.0,,,,,,,-45875000.0,,,61354000.0,,,,,-105677000.0,,,48956000.0,,,,,,,,100203000.0,20240000.0,,,,-601488000.0,98535000.0,,,,,,,,,,,,,,,,6803548000.0,,,,,,,,-369820000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,403807000.0,,,-169629000.0,,,57763000.0,50905000.0,,-79062000.0,4353465000.0,,,122493000.0,,23880000.0,,,-74111000.0,208200000.0,403616000.0,,,,,,340103000.0,108552000.0,-99180000.0,,208200000.0,,263032000.0,,197345000.0,1040236000.0,232903000.0,,9018179000.0,46539000.0,,-337586000.0,,,,,87896000.0,4353465000.0,51984000.0,51984000.0,,98458000.0,,120341000.0,4071320000.0,220692000.0,,2627356000.0,208200000.0,-169629000.0,,-79791000.0,,9018179000.0,,-16178000.0,,209736000.0,,,,,,,4071320000.0,1040236000.0,,,,,,,,,,208200000.0,269808000.0,,499825000.0,6822268000.0,208200000.0,,,2627356000.0,,208200000.0,314363000.0,,-11477000.0,,,,,,,45021000.0,,,60034000.0,265584000.0,,,,-41851000.0,,,57763000.0,,,-24117000.0,,,,,152324000.0,14211000.0,,,-96018000.0,-178696000.0,85693000.0,,,,,,,,,,,,,,,,6822268000.0,,,-150328000.0,-533092000.0,,-57384000.0,,-106163000.0,-731238000.0,269808000.0,-100882000.0,1301341000.0,,239525000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,,,,-157537000.0,,,,51138000.0,,-79650000.0,,,,-19793000.0,,27474000.0,,,,,,,,,,,362368000.0,,,,,,,,101578000.0,,,,9042769000.0,86317000.0,,,,,,,,4364797000.0,91742000.0,91742000.0,,,,,,,,,176891000.0,,,-21221000.0,,,,10456000.0,,,,,,,,,4059885000.0,1079248000.0,,,,,,,,,,,269749000.0,,,,176891000.0,,,2726745000.0,,176891000.0,208200000.0,,-59442000.0,,,,,,,-18677000.0,,,57753000.0,,,,,-39041000.0,,,-41055000.0,,,,,,,,120255000.0,,,,,-130343000.0,130346000.0,,,,,,,,,,,,,,,,6800894000.0,,,,,,,,-31309000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,,,,-151156000.0,,,,50707000.0,,-170923000.0,,,,4475000.0,,27436000.0,,,,,,,,,,,342532000.0,,,,,,,,87683000.0,,,,8971580000.0,82331000.0,,,,,,,,4272616000.0,82396000.0,87757000.0,,,,,,,,,173199000.0,,,23694000.0,,,,141481000.0,,,,,,,,,4004594000.0,1116148000.0,,,,,,,,,,,269279000.0,,,,173199000.0,,,2761218000.0,,173199000.0,176891000.0,,-233564000.0,,,,,,,-56550000.0,,,58485000.0,,,,,39041000.0,,,45135000.0,,,,,,,,144233000.0,,,,,-171619000.0,119487000.0,,,,,,,,,,,,,,,,6686354000.0,,,,,,,,-3692000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,,,,-157065000.0,,,,49573000.0,,-104479000.0,,,,36753000.0,,31970000.0,,,,,,,,,,,342748000.0,,,,,,,,157994000.0,,,,9077271000.0,70981000.0,,,,,,,,4291602000.0,71139000.0,76060000.0,,,,,,,,,123858000.0,,,-67052000.0,,,,-55933000.0,,,,,,,,,3987448000.0,1073153000.0,,,,,,,,,,,249040000.0,,,,123858000.0,,,2803329000.0,,123858000.0,173199000.0,,-300774000.0,,,,,,,-3126000.0,,,57031000.0,,,,,0.0,,,52214000.0,,,,,,,,161120000.0,,,,,-143409000.0,106991000.0,,,,,,,,,,,,,,,,6880414000.0,,,,,,,,-49341000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
