,trailingOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualCostOfRevenue,annualOtherCurrentAssets,annualAccountsPayable,annualTotalRevenue,trailingTotalRevenue,annualChangeInAccountPayable,quarterlySellingGeneralAndAdministration,annualOperatingIncome,quarterlyCurrentLiabilities,trailingCostOfRevenue,trailingFreeCashFlow,annualOtherShortTermInvestments,annualCurrentDebt,annualCommonStockIssuance,annualFreeCashFlow,annualEndCashPosition,quarterlyCashDividendsPaid,quarterlyCurrentAssets,quarterlyDepreciationAndAmortization,trailingEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,trailingTaxProvision,quarterlyEbitda,trailingNetOtherInvestingChanges,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualCashAndCashEquivalents,quarterlyFreeCashFlow,quarterlyTotalRevenue,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,quarterlyOperatingIncome,quarterlyTotalNonCurrentAssets,quarterlyChangeInWorkingCapital,trailingNetIncome,annualInvestmentsAndAdvances,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,quarterlyTotalAssets,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,annualGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetIncomeContinuousOperations,annualOperatingExpense,annualAccountsReceivable,annualBeginningCashPosition,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualCashDividendsPaid,annualSaleOfInvestment,annualSellingGeneralAndAdministration,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualOtherNonCurrentAssets,trailingNetIncomeCommonStockholders,annualDepreciationAndAmortization,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,quarterlyGoodwill,quarterlyAccountsReceivable,annualStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCostOfRevenue,annualTotalAssets,trailingRepurchaseOfCapitalStock,annualTaxProvision,quarterlyChangeInAccountPayable,quarterlyOtherIncomeExpense,quarterlyGrossProfit,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,annualRetainedEarnings,annualOperatingCashFlow,trailingOperatingCashFlow,trailingOtherIncomeExpense,quarterlyOperatingExpense,annualCapitalStock,quarterlyPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyNetPPE,trailingRepaymentOfDebt,annualOtherIntangibleAssets,trailingCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,annualTotalNonCurrentAssets,annualGrossProfit,annualOtherIncomeExpense,annualCurrentLiabilities,quarterlyBeginningCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,annualEbitda,quarterlyCashAndCashEquivalents,annualNetPPE,quarterlyCapitalExpenditure,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,quarterlyChangesInAccountReceivables,trailingPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,trailingOtherNonCashItems,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,trailingCapitalExpenditure,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,quarterlyOperatingCashFlow,annualInvestingCashFlow,annualInterestExpense,quarterlyGrossPPE,annualChangesInAccountReceivables,trailingBeginningCashPosition,trailingCashDividendsPaid,trailingInterestExpense,annualPretaxIncome,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,trailingPurchaseOfInvestment,trailingNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyCommonStockIssuance,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,annualGoodwill,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,annualPurchaseOfInvestment,annualRepaymentOfDebt,trailingGrossProfit,trailingChangeInInventory,quarterlyDeferredIncomeTax,annualIncomeTaxPayable,quarterlyCurrentDeferredRevenue,quarterlyStockBasedCompensation,annualInventory,quarterlyDilutedAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,annualResearchAndDevelopment,annualCurrentDeferredRevenue,annualNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,annualDeferredIncomeTax,quarterlyBasicEPS,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,trailingSaleOfInvestment,trailingBasicEPS,trailingDeferredIncomeTax,annualDilutedAverageShares,quarterlyChangeInInventory,quarterlyDilutedEPS,trailingChangesInAccountReceivables,quarterlyBasicAverageShares,annualBasicAverageShares,annualChangeInInventory,annualStockBasedCompensation,quarterlyIncomeTaxPayable,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,annualBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,annualDilutedEPS
1230681600,,18909541000.0,54091000.0,455874000.0,0.0,,3783155000.0,,39873000.0,107004000.0,1560877000.0,1646948000.0,,,,,11106000.0,731947000.0,773544000.0,-267355000.0,1709100000.0,269975000.0,,18909541000.0,-2444257000.0,,669275000.0,,2863000.0,,773544000.0,193088000.0,1029316000.0,0.0,11806000.0,445818000.0,21887572000.0,-86322000.0,,1663886000.0,145203000.0,,23596672000.0,20556489000.0,463636000.0,-165066000.0,,20556489000.0,463656000.0,1766404000.0,414856000.0,501982000.0,18423262000.0,152362000.0,-1075895000.0,35300000.0,370514000.0,-17854000.0,0.0,1709100000.0,637140000.0,112308000.0,0.0,,956827000.0,3040183000.0,422517000.0,,414856000.0,3040183000.0,0.0,179970000.0,773544000.0,-137726000.0,103687000.0,23596672000.0,,3581000.0,-52018000.0,-5972000.0,925629000.0,179970000.0,152342000.0,18042532000.0,1663886000.0,-2444257000.0,1606233000.0,,,479811000.0,425569000.0,154367000.0,773544000.0,,-216699000.0,-71194000.0,19021430000.0,,,,2005000.0,21887572000.0,3327281000.0,-25268000.0,1646948000.0,646116000.0,773544000.0,425569000.0,2530354000.0,773544000.0,19021430000.0,-206047000.0,,637140000.0,244933000.0,-137509000.0,,,,2170000.0,,-6184285000.0,-133981000.0,0.0,,,127428000.0,10000000.0,399135000.0,-1020872000.0,947140000.0,25205715000.0,,,,,467237000.0,-6184285000.0,,-1648000.0,-165066000.0,,,,380730000.0,,25205715000.0,1654000.0,380730000.0,,4005000.0,,-313799000.0,,271562000.0,-874286000.0,-353594000.0,-3692136000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238457600,,,-8694000.0,,,,,,,71305000.0,,1571780000.0,,,,,,,,-43383000.0,1798423000.0,257605000.0,,18041168000.0,-2602752000.0,,627366000.0,,,,,297724000.0,918492000.0,,-62602000.0,364216000.0,21489065000.0,16259000.0,,,106768000.0,,23287488000.0,,,,,19612948000.0,,,,,,146248000.0,,,,,0.0,,0.0,,,,,3153266000.0,,,364095000.0,,0.0,183720000.0,898328000.0,-165211000.0,106147000.0,,,,-2569000.0,5545000.0,812345000.0,,113297000.0,17385047000.0,1573350000.0,,,,,448129000.0,,143725000.0,,,-2057153000.0,-8095000.0,18876306000.0,,,,-2523000.0,,,,,773544000.0,898328000.0,45996000.0,,898328000.0,,-137094000.0,,,226036000.0,,,,,2355000.0,,-6374145000.0,-144823000.0,0.0,,,124784000.0,4700000.0,434818000.0,,,25250451000.0,,,,,,,,0.0,-218479000.0,,,,406155000.0,,,525657000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246320000,,,134690000.0,,,,,,,71989000.0,,1576940000.0,,,,,,,,-59325000.0,3557796000.0,254227000.0,,18507407000.0,-2793217000.0,,484419000.0,,,,,350192000.0,903612000.0,,-141789000.0,224698000.0,21452522000.0,58517000.0,,,-20760000.0,,25010318000.0,,,,,20084347000.0,,,,,,-14108000.0,,,,,0.0,,0.0,,,,,4229908000.0,,,343365000.0,,0.0,178817000.0,2628431000.0,-218731000.0,106836000.0,,,,17282000.0,5494000.0,796776000.0,,-14231000.0,17936403000.0,1552303000.0,,,,,572078000.0,,-14251000.0,,,-246547000.0,-4893000.0,18723221000.0,,,,-143000.0,,,,,898328000.0,2628431000.0,45897000.0,,2628431000.0,,-102617000.0,,,244443000.0,,,,,349000.0,,-6604384000.0,1496025000.0,0.0,,,1730103000.0,0.0,452809000.0,,,25327605000.0,,,,,,,,-87689000.0,-52116000.0,,,,413272000.0,,,1113922000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254268800,,,-5894000.0,,,,,,,73785000.0,,443081000.0,,,,,,,,-55840000.0,4734331000.0,253493000.0,,20432550000.0,-2872685000.0,,642328000.0,,,,,380244000.0,924932000.0,,-48593000.0,392177000.0,21242273000.0,49563000.0,,,105547000.0,,25976604000.0,,,,,20875631000.0,,,,,,139189000.0,,,,,636000000.0,,1232991000.0,,,,,4372425000.0,,,352638000.0,,0.0,182722000.0,3745693000.0,13238000.0,113815000.0,,,,64523000.0,4893000.0,811117000.0,,112086000.0,18669121000.0,1507483000.0,,,,,418940000.0,,138951000.0,,,-212548000.0,-3581000.0,18567998000.0,,,,-238000.0,,,,,2628431000.0,3745693000.0,45815000.0,,3745693000.0,,-73413000.0,,,257881000.0,,,,,94000.0,,-6837803000.0,650367000.0,0.0,,,1117262000.0,44446000.0,453657000.0,,,25405801000.0,,,,,,,,0.0,-15158000.0,,,,443081000.0,,,-203000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262217600,,19160675000.0,-144755000.0,517439000.0,0.0,,3775216000.0,,3789000.0,102091000.0,1604045000.0,1604629000.0,,,,,1642228000.0,1344245000.0,3957718000.0,-58208000.0,4992447000.0,244165000.0,,19160675000.0,-2955671000.0,,621487000.0,,13165000.0,,3957718000.0,316085000.0,1028180000.0,33106000.0,0.0,622954000.0,20955819000.0,-111174000.0,,1468577000.0,91543000.0,,25948266000.0,20765304000.0,309407000.0,-3088000.0,,20765304000.0,387262000.0,1653732000.0,402729000.0,773544000.0,18630302000.0,115933000.0,-216756000.0,82816000.0,227434000.0,-87689000.0,0.0,4992447000.0,0.0,-24653000.0,0.0,,1009490000.0,4458137000.0,283098000.0,,402729000.0,4458137000.0,33106000.0,159345000.0,3957718000.0,-48287000.0,98905000.0,25948266000.0,,-5220000.0,-75447000.0,-245632000.0,929275000.0,159345000.0,98255000.0,18630302000.0,1468577000.0,-2955671000.0,1720520000.0,,,306321000.0,45733000.0,113617000.0,3957718000.0,,-162391000.0,-90635000.0,18331655000.0,,,,-2316000.0,20955819000.0,3257777000.0,-229938000.0,1604629000.0,3745693000.0,3957718000.0,45733000.0,2371705000.0,3957718000.0,18331655000.0,-63151000.0,,0.0,263705000.0,-107204000.0,,,,-3000.0,,-7004534000.0,-118924000.0,0.0,,,212025000.0,33670000.0,379236000.0,-418991000.0,992065000.0,25336189000.0,,,,,382042000.0,-7004534000.0,,0.0,-3088000.0,,,,457754000.0,,25336189000.0,2852000.0,457754000.0,,2795000.0,,1882645000.0,,3184174000.0,-376275000.0,-252984000.0,-2678639000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269993600,,,162801000.0,,,,,,,68708000.0,,1604467000.0,,,,,,,,-219838000.0,6892133000.0,233856000.0,,18231282000.0,-3119320000.0,,655825000.0,,,1418987000.0,,385609000.0,925071000.0,,-6676000.0,426916000.0,18085143000.0,27624000.0,,,9373000.0,,24977276000.0,,,,,19835749000.0,,,,,,20754000.0,,,,,0.0,,0.0,,,,,4436420000.0,,,355469000.0,,0.0,182488000.0,3326642000.0,-39325000.0,98768000.0,,,,4537000.0,-148043000.0,826303000.0,,14983000.0,17883189000.0,1418987000.0,,,,,399387000.0,,,,,-2879127000.0,-4410000.0,18085143000.0,,,,,,,,,3957718000.0,4745629000.0,45651000.0,,3326642000.0,,-62780000.0,,,263959000.0,,,,,-165625000.0,,-7026845000.0,-1040140000.0,0.0,,,-631076000.0,0.0,448389000.0,,,25111988000.0,,,,,,,,,-27517000.0,,,,469453000.0,,,235000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277856000,,,-7721000.0,,,,,,,86527000.0,,1445096000.0,,,,,,,,-215131000.0,5871057000.0,240223000.0,,17154019000.0,-3154723000.0,,649657000.0,,,1404367000.0,,262874000.0,933566000.0,,-191755000.0,415467000.0,18053559000.0,-79850000.0,,,152504000.0,,23924616000.0,,,,,18599115000.0,,,,,,185152000.0,,,,,0.0,,0.0,,,,,4589417000.0,,,343588000.0,,-5811000.0,178141000.0,2293242000.0,-258542000.0,101234000.0,,,,-28854000.0,10614000.0,832332000.0,,151839000.0,17071022000.0,1404367000.0,,,,,416865000.0,,164618000.0,,,-953412000.0,-51973000.0,18053559000.0,,,,-510000.0,,,,,3326642000.0,3697609000.0,45570000.0,,2293242000.0,,-65898000.0,,,261463000.0,,,,,352000.0,,-7243311000.0,-1103630000.0,0.0,,,-1033400000.0,26175000.0,328772000.0,,,25296870000.0,,,,,,,,,-69134000.0,,,,346177000.0,,,3237000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285804800,,,177141000.0,,,,,,,123030000.0,,1609272000.0,,,,,,,,-93767000.0,4824034000.0,257314000.0,,17571153000.0,-3099689000.0,,641097000.0,,,1412207000.0,,443096000.0,979275000.0,,-2467000.0,397794000.0,19964253000.0,81913000.0,,,230624000.0,,24788287000.0,,,,,19180425000.0,,,,,,280532000.0,,,,,0.0,,0.0,,,,,4805056000.0,,,383168000.0,,447729000.0,214009000.0,1011574000.0,-572281000.0,115647000.0,,,,19848000.0,-162281000.0,863628000.0,,231458000.0,17485466000.0,1412207000.0,,,,,465834000.0,,280283000.0,,,-2260708000.0,-919893000.0,19964253000.0,,,,-249000.0,,,,,2293242000.0,2423781000.0,45488000.0,,1011574000.0,,-65215000.0,,,249264000.0,,,,,-308798000.0,,-7468070000.0,-1217698000.0,0.0,,,-1281668000.0,0.0,508311000.0,,,27432323000.0,,,,,,,,0.0,-25851000.0,,,,411023000.0,,,-29000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293753600,,18045084000.0,-677744000.0,414264000.0,0.0,,3957630000.0,,,18482000.0,1812284000.0,1178593000.0,,,,,4166000.0,1498898000.0,796718000.0,-390707000.0,1223454000.0,284634000.0,,18045084000.0,-3114571000.0,,505760000.0,,-60794000.0,,796718000.0,407319000.0,1119718000.0,255819000.0,-471717000.0,572107000.0,23633975000.0,-90481000.0,,1390105000.0,217923000.0,,24857429000.0,19223677000.0,617038000.0,6530000.0,,19223677000.0,753514000.0,1731082000.0,,3957718000.0,17473760000.0,267076000.0,-919443000.0,375674000.0,296747000.0,-10994000.0,0.0,1223454000.0,485855000.0,-345523000.0,0.0,,1016027000.0,4830780000.0,610424000.0,,,4830780000.0,-191910000.0,184855000.0,796718000.0,-376547000.0,98615000.0,24857429000.0,,1734000.0,,-371371000.0,1021103000.0,184855000.0,218758000.0,17473760000.0,1390105000.0,-3114571000.0,1755210000.0,,,448996000.0,45405000.0,,796718000.0,,-134567000.0,27015000.0,19797431000.0,,,,,23633975000.0,3543366000.0,-350981000.0,1178593000.0,1011574000.0,796718000.0,45405000.0,2477330000.0,796718000.0,19797431000.0,-62419000.0,,485855000.0,252405000.0,-949261000.0,,,,99826000.0,,-7711304000.0,-308047000.0,0.0,,,-214856000.0,349499000.0,469738000.0,-1246695000.0,1027091000.0,27508735000.0,,,,,434212000.0,-7711304000.0,,0.0,6530000.0,,,,0.0,,27508735000.0,723000.0,0.0,,-374245000.0,,-3669515000.0,,-3161000000.0,-256312000.0,-672615000.0,-6227814000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301529600,,,-5304000.0,,,,,,,89446000.0,,1747267000.0,,,,,,,,-235762000.0,1008700000.0,274279000.0,,17261939000.0,-3173873000.0,,717200000.0,,,,,392594000.0,1019874000.0,,-11593000.0,450890000.0,23560573000.0,-40150000.0,,,179412000.0,,24569273000.0,,,,,19009206000.0,,,,,,219666000.0,,,,,0.0,,0.0,,,,,4788915000.0,,,372650000.0,,0.0,217939000.0,636050000.0,-12029000.0,99541000.0,,,,-52582000.0,16895000.0,920333000.0,,180246000.0,17171720000.0,1379112000.0,,,,,469443000.0,,221392000.0,,,-295200000.0,,19651374000.0,,,,1142000.0,,,,,796718000.0,636050000.0,45323000.0,,636050000.0,,-59711000.0,,,248119000.0,,,,,-70341000.0,,-7870811000.0,-600944000.0,0.0,,,-160668000.0,,452305000.0,,,27522185000.0,,,,,,,,,20478000.0,,,,514915000.0,,,359000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309392000,,,-20590000.0,,,,,,,90042000.0,,1860867000.0,,,,,,,,-235999000.0,1171608000.0,270136000.0,,17104054000.0,-3202852000.0,,728870000.0,,,,,341991000.0,1040861000.0,,-5384000.0,467572000.0,23362414000.0,-69930000.0,,,205121000.0,,24534022000.0,,,,,18964921000.0,,,,,,250522000.0,,,,,0.0,,0.0,,,,,4795207000.0,,,381895000.0,,0.0,205028000.0,789713000.0,158940000.0,109025000.0,,,,25660000.0,13646000.0,931836000.0,,205955000.0,17013893000.0,1345912000.0,,,,,464264000.0,,236876000.0,,,-372441000.0,,19398438000.0,,,,703000.0,,,,,636050000.0,789713000.0,45241000.0,,789713000.0,,-103752000.0,,,244517000.0,,,,,-49993000.0,,-8097828000.0,-451020000.0,0.0,,,153663000.0,,445743000.0,,,27496266000.0,,,,,,,,,45853000.0,,,,606526000.0,,,1467000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317340800,,,4845000.0,,,,,,,95737000.0,,1988879000.0,,,,,,,,-236352000.0,1640739000.0,274638000.0,,18074319000.0,-3220052000.0,,744400000.0,,,,,465187000.0,1074360000.0,,-8698000.0,483598000.0,23934469000.0,79230000.0,,,274000000.0,,25575208000.0,,,,,20063198000.0,,,,,,333781000.0,,,,,0.0,,0.0,,,,,4641324000.0,,,413922000.0,,0.0,262119000.0,575817000.0,-1269431000.0,122446000.0,,,,46851000.0,94567000.0,951914000.0,,274834000.0,17902961000.0,1461694000.0,,,,,468316000.0,,334641000.0,,,-466007000.0,-1167705000.0,20521602000.0,,,,860000.0,,,,,789713000.0,575817000.0,45159000.0,,575817000.0,,-135906000.0,,,244384000.0,,,,,-49608000.0,,-8239402000.0,454442000.0,0.0,,,-213896000.0,6866000.0,601093000.0,,,28761004000.0,,,,,,,,0.0,-102004000.0,,,,575570000.0,,,329000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325289600,,18714385000.0,-225888000.0,436571000.0,0.0,,4306432000.0,,-58959000.0,120210000.0,1935142000.0,1262683000.0,,,,,5313000.0,1560392000.0,798650000.0,-324546000.0,1936381000.0,293385000.0,,19409954000.0,-3251740000.0,,982701000.0,,-137253000.0,,798650000.0,360620000.0,1171338000.0,0.0,-37147000.0,471828000.0,24280544000.0,-106403000.0,,1378084000.0,362930000.0,,26216925000.0,20672637000.0,1024799000.0,-94263000.0,,20672637000.0,1245900000.0,1934719000.0,486731000.0,796718000.0,18446440000.0,441931000.0,-1032659000.0,241990000.0,395435000.0,0.0,0.0,1936381000.0,0.0,-246937000.0,0.0,,1112438000.0,4649666000.0,1021462000.0,,486731000.0,4649666000.0,0.0,170971000.0,798650000.0,128478000.0,105558000.0,26216925000.0,,3583000.0,-78888000.0,217488000.0,1065780000.0,170971000.0,363764000.0,19142009000.0,1378084000.0,-3251740000.0,2005887000.0,,,593952000.0,45077000.0,442808000.0,798650000.0,,-265049000.0,-79942000.0,21268916000.0,,,,877000.0,24280544000.0,3869861000.0,294284000.0,1958252000.0,575817000.0,798650000.0,45077000.0,3001088000.0,798650000.0,21268916000.0,-146126000.0,,0.0,246508000.0,-1259623000.0,,,,-69131000.0,,-8388130000.0,-412391000.0,0.0,,,222833000.0,235124000.0,506746000.0,-994042000.0,983526000.0,29657046000.0,,,,,1249483000.0,-8388130000.0,,0.0,-94263000.0,,,,0.0,,29657046000.0,3158000.0,695569000.0,,-239073000.0,,-1009913000.0,,1932000.0,-445495000.0,-62822000.0,-1398697000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333152000,,,-502264000.0,,,,,,,93486000.0,,1350668000.0,,,,,,,,-280513000.0,1297634000.0,298502000.0,,23773263000.0,-2885666000.0,,844464000.0,,,,,448706000.0,1118969000.0,,-68989000.0,515609000.0,31119831000.0,-2647000.0,,,645410000.0,,32417465000.0,,,,,25123931000.0,,,,,,781829000.0,,,,,0.0,,0.0,,,,,6077906000.0,,,417085000.0,,91170000.0,222874000.0,880549000.0,-3175307000.0,104740000.0,,,,-8312000.0,30353000.0,1014229000.0,,646244000.0,23510876000.0,3985300000.0,,,,,498620000.0,,287883000.0,,,-2242448000.0,-3618399000.0,25335735000.0,,,,891000.0,,,,,798650000.0,880549000.0,44996000.0,,880549000.0,,-124248000.0,,,258079000.0,,,,,-63017000.0,,-8587591000.0,2684252000.0,0.0,,,81899000.0,92600000.0,572954000.0,,,33923326000.0,,,,,,,,,-23720000.0,,,,0.0,,,1214086000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341014400,,,-9784000.0,,,,,,,105051000.0,,2125947000.0,,,,,,,,-304529000.0,1062416000.0,321687000.0,,22730037000.0,-2974231000.0,,833218000.0,,,,,406654000.0,1188066000.0,,-59330000.0,521355000.0,30924167000.0,45108000.0,,,215445000.0,,31986583000.0,,,,,24855984000.0,,,,,,260936000.0,,,,,0.0,,226675000.0,,,,,5945181000.0,,,423917000.0,,0.0,226675000.0,638499000.0,-210842000.0,116018000.0,,,,19338000.0,28141000.0,1072048000.0,,216279000.0,22466558000.0,3942662000.0,,,,,550693000.0,,261927000.0,,,-725100000.0,-72379000.0,25236009000.0,,,,991000.0,,,,,880549000.0,638499000.0,44914000.0,,638499000.0,,-219582000.0,,,288560000.0,,,,,-63230000.0,,-8827205000.0,-657444000.0,0.0,,,-242050000.0,76768000.0,626236000.0,,,34063214000.0,,,,,,,,,-81656000.0,,,,730636000.0,,,-179000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348963200,,,-7325000.0,,,,,,,95892000.0,,1204438000.0,,,,,,,,-319820000.0,909109000.0,320121000.0,,23952498000.0,-3057328000.0,,915291000.0,,,,,382114000.0,1228617000.0,,-215740000.0,560952000.0,31068868000.0,-3284000.0,,,254921000.0,,31977977000.0,,,,,25156936000.0,,,,,,306371000.0,,,,,0.0,,300388000.0,,,,,5841677000.0,,,456397000.0,,380946000.0,,452712000.0,-357880000.0,132378000.0,,,,40225000.0,34218000.0,1096239000.0,,255755000.0,23298104000.0,3958779000.0,,,,,535287000.0,,306274000.0,,,-460893000.0,0.0,25265661000.0,,,,-97000.0,,,,,638499000.0,452712000.0,44832000.0,,452712000.0,,-245841000.0,,,288896000.0,,,,,-310264000.0,,-9101007000.0,-455862000.0,0.0,,,-185787000.0,87140000.0,627955000.0,,,34366668000.0,,,,,,,,,-64776000.0,,,,0.0,,,-192000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356912000,,23594601000.0,-28655000.0,1005190000.0,0.0,1374172000.0,4880084000.0,,165679000.0,55386000.0,2214174000.0,2098916000.0,,,,,1213840000.0,1710645000.0,1184518000.0,-580378000.0,1705819000.0,360994000.0,,23594601000.0,-3083190000.0,,1018349000.0,,27099000.0,,1184518000.0,473171000.0,1344431000.0,614948000.0,159255000.0,608172000.0,30880787000.0,-12078000.0,,4125920000.0,315383000.0,,32586606000.0,25693517000.0,1434496000.0,-90900000.0,,25693517000.0,1719632000.0,1660720000.0,521301000.0,798650000.0,23113007000.0,370496000.0,-1485240000.0,415848000.0,175934000.0,-248000000.0,0.0,1705819000.0,303588000.0,-548028000.0,0.0,,1301304000.0,5910603000.0,1431159000.0,20098000.0,521301000.0,5910603000.0,142832000.0,,1184518000.0,163358000.0,262019000.0,32586606000.0,,15880000.0,114428000.0,59824000.0,1082412000.0,,316217000.0,23113007000.0,4125920000.0,-3083190000.0,2513072000.0,,,474240000.0,44750000.0,376504000.0,1184518000.0,487034000.0,-1132121000.0,-246270000.0,25184133000.0,,487034000.0,,6008000.0,30880787000.0,3874894000.0,648363000.0,2098916000.0,452712000.0,1184518000.0,44750000.0,4120106000.0,1184518000.0,25184133000.0,-212756000.0,,303588000.0,291492000.0,-3937048000.0,,,,197497000.0,,-9068388000.0,-117479000.0,0.0,,,731806000.0,159340000.0,685927000.0,-3580671000.0,1127025000.0,34252521000.0,-4815000.0,,,,1735512000.0,-9068388000.0,1374172000.0,,-90900000.0,,,,0.0,,34252521000.0,125000.0,0.0,,-239014000.0,20098000.0,1453467000.0,,385868000.0,-802427000.0,-184804000.0,-4560562000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364688000,,,-31363000.0,,,,,,,35768000.0,,2056518000.0,,,,,,,,-417619000.0,1284076000.0,321974000.0,,23006326000.0,-3164876000.0,,949320000.0,,,,,350607000.0,1215058000.0,,0.0,557689000.0,30602047000.0,-63582000.0,,,283138000.0,,31886123000.0,,,,,25062844000.0,,,,,,334468000.0,,,,,0.0,,246300000.0,,,,,5845526000.0,,,454110000.0,,54810000.0,,829966000.0,-12227000.0,249340000.0,,,,-119293000.0,74998000.0,965718000.0,,283972000.0,22572615000.0,3993039000.0,,,,,408029000.0,,347661000.0,,,-1115992000.0,-67233000.0,25088923000.0,,,,13193000.0,,,,,1184518000.0,829966000.0,44667000.0,,829966000.0,,-199906000.0,,,285026000.0,,,77923000.0,,-2046000.0,,-9297731000.0,-892838000.0,0.0,,,-354552000.0,1376000.0,550513000.0,,,34386654000.0,,,,,,,1231298000.0,,-82734000.0,,,,0.0,,,121000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
