date,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyOperatingCashFlow,quarterlyNetIncome,trailingInvestingCashFlow,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,quarterlyDilutedAverageShares,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,annualStockholdersEquity,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualLongTermDebt,quarterlyOtherCurrentLiabilities,annualBasicEPS,trailingChangeInInventory,quarterlyCostOfRevenue,trailingStockBasedCompensation,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualRetainedEarnings,annualStockBasedCompensation,annualCurrentLiabilities,annualGoodwill,annualInventory,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,quarterlyAccountsReceivable,annualDepreciationAndAmortization,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyLongTermDebt,quarterlyBasicEPS,annualCapitalStock,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualAccountsReceivable,annualOperatingIncome,annualOtherIncomeExpense,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,quarterlyCashDividendsPaid,trailingGrossProfit,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,trailingOperatingIncome,annualAccountsPayable,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualOtherShortTermInvestments,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,quarterlyCapitalStock,annualEndCashPosition,annualDilutedEPS,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingNetOtherInvestingChanges,quarterlyCashAndCashEquivalents,trailingTotalRevenue,annualEbitda,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyPurchaseOfInvestment,quarterlyChangesInAccountReceivables,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualGrossPPE,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,trailingPretaxIncome,trailingEndCashPosition,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyTotalAssets,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,annualCapitalExpenditure,quarterlySaleOfInvestment,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyIncomeTaxPayable,trailingSellingGeneralAndAdministration,trailingDeferredIncomeTax,annualOtherNonCurrentAssets,quarterlyDilutedEPS,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,trailingBeginningCashPosition,annualChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,trailingCapitalExpenditure,annualRepurchaseOfCapitalStock,annualCurrentAssets,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualDilutedAverageShares,annualOtherCurrentLiabilities,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyEndCashPosition,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,quarterlyInvestingCashFlow,quarterlyStockholdersEquity,annualNetOtherFinancingCharges,trailingInterestExpense,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualRepaymentOfDebt,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,annualInterestExpense,trailingChangeInAccountPayable,quarterlyGrossProfit,annualTotalRevenue,quarterlyBasicAverageShares,quarterlyCurrentLiabilities,quarterlyPretaxIncome,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyPurchaseOfBusiness,quarterlyOtherNonCashItems,annualFreeCashFlow,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,annualOtherCurrentAssets,quarterlyTaxProvision,quarterlyNetPPE,annualChangeInWorkingCapital,trailingNetIncome,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingTaxProvision,annualBasicAverageShares,annualChangeInInventory,quarterlyOperatingIncome,quarterlyTotalRevenue,annualNetIncome,annualCashDividendsPaid,quarterlyCashFlowFromContinuingFinancingActivities,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualOperatingExpense,annualCurrentDeferredRevenue,trailingOtherNonCashItems,annualBeginningCashPosition,annualCostOfRevenue,annualPurchaseOfBusiness,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.325289600,23038000.0,-237939000.0,39505000.0,23038000.0,,12629000.0,35375000.0,,205584000.0,-413000.0,52567000.0,758968000.0,,-11213000.0,283406000.0,8078000.0,0.605123,,353350000.0,,46525000.0,219730000.0,547997000.0,13638000.0,268419000.0,219730000.0,113720000.0,1553998000.0,104677000.0,185603000.0,94638000.0,,,283406000.0,0.112947,199000.0,113720000.0,35375000.0,,,0.0,,185603000.0,189026000.0,0.0,-112047000.0,685487000.0,-20311000.0,,263582000.0,,526611000.0,-5187000.0,134290000.0,,115138000.0,141231000.0,7783000.0,,0.0,141231000.0,22932000.0,199000.0,7783000.0,0.6,7783000.0,,7783000.0,,296776000.0,8196000.0,,,,-14025000.0,,1175428000.0,42768000.0,7783000.0,1421116000.0,2813000.0,,,,26658000.0,795030000.0,191966000.0,12000.0,23038000.0,,1553998000.0,25657000.0,52567000.0,-79162000.0,,,-1700000.0,,,,26658000.0,0.112947,-735629000.0,1016491000.0,0.0,1421116000.0,,-283000.0,115138000.0,478000.0,8820000.0,-18451000.0,-112047000.0,,,-26598000.0,378570000.0,,123428000.0,205321500.0,8078000.0,62696000.0,1028000.0,7783000.0,2435000.0,46525000.0,,-4985000.0,758968000.0,885000.0,,68538000.0,-13531000.0,9388000.0,,-875083000.0,-8752000.0,,10172000.0,,300216000.0,2773356000.0,203971779.0,268419000.0,36951000.0,1300155000.0,1175428000.0,0.0,29228000.0,55128000.0,378570000.0,240650000.0,795030000.0,,-293105000.0,526611000.0,,0.0,547997000.0,478000.0,13913000.0,685487000.0,-46685000.0,,-13848000.0,,,203971779.0,-6457000.0,36634000.0,653566000.0,123428000.0,-79081000.0,-34933000.0,42768000.0,-735629000.0,123428000.0,1111129000.0,,,6755000.0,1473201000.0,-169485000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,37943000.0,,60113000.0,37943000.0,,,,,205773000.0,178364000.0,49730000.0,,,,,0.0,,,478978000.0,,109169000.0,219730000.0,,,,,,,,201328000.0,,,,443000000.0,0.186667,,120765000.0,35419000.0,,,0.0,,,,,,,-20570000.0,,360011000.0,,,,,,,138724000.0,,,,,29739000.0,199000.0,,,186147000.0,,186147000.0,,,7783000.0,,,,,,1167230000.0,53571000.0,,,4229000.0,,,,30118000.0,948244000.0,,-3706000.0,37943000.0,,1729881000.0,45825000.0,,,,,,,,,,0.186667,,,-1354000.0,1437052000.0,,,115434000.0,21751000.0,573000.0,-15567000.0,-108163000.0,,,,,,,,,93161000.0,,186147000.0,3064000.0,,,-13407000.0,781637000.0,,,,411000.0,-6038000.0,,,296000.0,,,,419228000.0,,203244000.0,278174000.0,59193000.0,,,0.0,14860000.0,,562651000.0,330272000.0,,,-565221000.0,670070000.0,,,565604000.0,,21250000.0,676835000.0,,,-14288000.0,,,,,59217000.0,898206000.0,,,131658000.0,,-760217000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.335744000,37943000.0,,60113000.0,37943000.0,,,,,205773000.0,178364000.0,,,,,,,,,478978000.0,,,,,,,,,,,,,,,,0.186667,,,,,,,,,,,,,-20570000.0,,360011000.0,,,,,,,,,,,,29739000.0,,,,,,,,,7783000.0,,,-15819000.0,,,,,,,4229000.0,,,,,,,-3706000.0,37943000.0,,,45825000.0,,,,,,,,,,0.186667,,,-1354000.0,,,,,,573000.0,-15567000.0,,,,,,,,,,93161000.0,,186147000.0,3064000.0,,,-13407000.0,,,,,411000.0,-6038000.0,,,296000.0,,,,419228000.0,,203244000.0,,59193000.0,,,0.0,14860000.0,,,330272000.0,,,-565221000.0,,,,,,21250000.0,,,,-14288000.0,,,,,59217000.0,898206000.0,,,131658000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,28380000.0,,66689000.0,28380000.0,,,,,206574000.0,36182000.0,48645000.0,,,,,0.0,,,365658000.0,,116345000.0,219948000.0,,,,,,,,203697000.0,,,,425343000.0,0.14,,120172000.0,35334000.0,,,0.0,,,,,,,-21755000.0,,268486000.0,,,,,,,136963000.0,,,,,22255000.0,199000.0,,,222329000.0,,222329000.0,,,186147000.0,,,,,,1159627000.0,62694000.0,,,6078000.0,,,,30569000.0,940829000.0,,1260000.0,28380000.0,,1754553000.0,51742000.0,,,,,,,,,,0.14,,,0.0,1449917000.0,,,115637000.0,25786000.0,437000.0,11842000.0,-93538000.0,,,,,,,,,72815000.0,,222329000.0,1830000.0,,,-13851000.0,813724000.0,,,,585000.0,754000.0,,,202000.0,,,,315903000.0,,203710500.0,294676000.0,44482000.0,,,0.0,5319000.0,,594926000.0,246231000.0,,,-7804000.0,646153000.0,,,571995000.0,,16102000.0,670951000.0,,,-14947000.0,,,,,47417000.0,681561000.0,,,-16656000.0,,-778966000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,31231000.0,,55427000.0,31231000.0,,,,,209575500.0,-208192000.0,48223000.0,,,,,0.0,,,382508000.0,,129402000.0,276170000.0,,,,,,,,222469000.0,,,,531907000.0,0.153333,,132166000.0,38398000.0,,,0.0,,,,,,,-22101000.0,,282083000.0,,,,,,,390848000.0,,,,,24757000.0,199000.0,,,14137000.0,,14137000.0,,,222329000.0,,,,,,1538276000.0,72016000.0,,,6708000.0,,,,41400000.0,1086656000.0,,113000.0,31231000.0,,1950317000.0,35474000.0,,,,,,,,,,0.146667,,,-12233000.0,1527940000.0,,,132879000.0,23201000.0,2145000.0,-7902000.0,-90179000.0,,,,,,,,,80588000.0,,14137000.0,2118000.0,,,-337837000.0,863661000.0,,,,420000.0,-4986000.0,,,10263000.0,,,,334774000.0,,207040500.0,334297000.0,49123000.0,,,-318426000.0,3341000.0,,412041000.0,257326000.0,,,-348989000.0,752359000.0,,,581125000.0,,17892000.0,728912000.0,,,-19953000.0,,,,,52691000.0,717282000.0,,,74218000.0,,-799028000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,38567000.0,-385437000.0,34651000.0,38567000.0,,16498000.0,39206000.0,,209407500.0,-862000.0,48891000.0,858620000.0,,16090000.0,535016000.0,3914000.0,0.65629,,390666000.0,,46335000.0,269897000.0,597629000.0,10116000.0,354958000.0,269897000.0,136249000.0,1995849000.0,174049000.0,256235000.0,102690000.0,,,535016000.0,0.185946,199000.0,136249000.0,39206000.0,0.0,,-3212000.0,,256235000.0,218511000.0,-9739000.0,-114667000.0,725836000.0,-22063000.0,,299590000.0,,782271000.0,28529000.0,216880000.0,,153956000.0,388384000.0,13275000.0,,,388384000.0,25939000.0,199000.0,13275000.0,0.653333,13275000.0,,13275000.0,,334873000.0,14137000.0,,,,-1003000.0,,1531398000.0,88842000.0,13275000.0,1536997000.0,6397000.0,,,,44558000.0,1137229000.0,208772000.0,211000.0,38567000.0,,1995849000.0,16580000.0,48891000.0,-67259000.0,,,11450000.0,,,,44558000.0,0.185946,-811161000.0,1107480000.0,-5139000.0,1536997000.0,,-64182000.0,153956000.0,567000.0,8295000.0,-34325000.0,-114667000.0,,,-18726000.0,464451000.0,,136121000.0,207673500.0,3914000.0,88310000.0,5492000.0,13275000.0,3104000.0,46335000.0,,-20342000.0,858620000.0,-2122000.0,,72651000.0,-2419000.0,-3096000.0,,-1221660000.0,17768000.0,,23411000.0,,358776000.0,3046491000.0,207409783.0,354958000.0,55974000.0,1428681000.0,1531398000.0,-50000.0,-7430000.0,149621000.0,464451000.0,273651000.0,1137229000.0,,-299646000.0,782271000.0,,,597629000.0,567000.0,17407000.0,725836000.0,-45952000.0,,-18071000.0,,,207409783.0,-13366000.0,59186000.0,749442000.0,136121000.0,-86489000.0,-15171000.0,88842000.0,-811161000.0,136121000.0,1210170000.0,,,7783000.0,1617810000.0,-318476000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,113275000.0,,86829000.0,113275000.0,,,,,210915000.0,,50673000.0,,,,,0.0,,,585298000.0,,141957000.0,270154000.0,,,,,,,,,,,,399141000.0,0.546667,,141100000.0,74751000.0,,,0.0,,,,,,,-22503000.0,,394308000.0,,,,,,,476045000.0,,,,,34189000.0,199000.0,,,32246000.0,,32246000.0,,,13275000.0,,,,,,1656015000.0,38146000.0,,,8819000.0,,,,86146000.0,1214374000.0,,-562103000.0,113275000.0,,2160598000.0,64271000.0,,,,,,,,,,0.54,,,-3790000.0,1558994000.0,,,152225000.0,30130000.0,-3140000.0,-13151000.0,-121312000.0,,,,,,,,,189657000.0,,14246000.0,6075000.0,,,-92320000.0,946224000.0,,,,-2935000.0,-4324000.0,,,1523000.0,,,,545512000.0,,207166500.0,332328000.0,146649000.0,,,-67950000.0,6075000.0,,504583000.0,411439000.0,,,-563558000.0,882046000.0,,,688787000.0,,33374000.0,720291000.0,,,-22558000.0,,,,,151204000.0,1130810000.0,,,,,-838703000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.367280000,113275000.0,,86829000.0,113275000.0,,,,,210915000.0,971000.0,50673000.0,,,,,,,,585298000.0,,141957000.0,270154000.0,,,,,,,,267472000.0,,,,600527000.0,0.546667,,141100000.0,74751000.0,,,51320000.0,,,,,,,-22503000.0,,445628000.0,,,,,,,476045000.0,,,,,34189000.0,199000.0,,,14246000.0,,14246000.0,,,13275000.0,,,-12769000.0,,,1656015000.0,38146000.0,,,8819000.0,,,,86146000.0,1214374000.0,,967000.0,113275000.0,,2160598000.0,64271000.0,,,,,,,,,,0.54,,,-3790000.0,1558994000.0,,,152225000.0,30130000.0,-3140000.0,-13151000.0,-121312000.0,,,,,,,,,189657000.0,,14246000.0,6075000.0,,,-92320000.0,946224000.0,,,,-2935000.0,-4324000.0,,,1523000.0,,,,545512000.0,,207166500.0,332328000.0,146649000.0,,,-67950000.0,-383000.0,,504583000.0,411439000.0,,,-563070000.0,882046000.0,,,688787000.0,,33374000.0,720291000.0,,,-22558000.0,,,,,99884000.0,1130810000.0,,,6462000.0,,-838703000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,46460000.0,,88773000.0,46460000.0,,,,,211892000.0,,54702000.0,,,,,0.0,,,471614000.0,,146561000.0,271334000.0,,,,,,,,266485000.0,,,,561826000.0,0.22,,142895000.0,75347000.0,,,0.0,,,,,,,-23416000.0,,351689000.0,,,,,,,473165000.0,,,,,25743000.0,199000.0,,,12057000.0,,12057000.0,,,14246000.0,,,,,,1650254000.0,20277000.0,,,6191000.0,,,,69860000.0,1169404000.0,,566688000.0,46460000.0,,2155466000.0,64996000.0,,,,,,,,,,0.22,,,0.0,1578647000.0,,,158617000.0,32854000.0,-1455000.0,4108000.0,-120616000.0,,,,,,,,,104084000.0,,12057000.0,3615000.0,,,-22527000.0,986062000.0,,,,-16719000.0,-1569000.0,,,6391000.0,,,,426539000.0,,207837000.0,325455000.0,72150000.0,,,17821000.0,3615000.0,,505212000.0,325946000.0,,,-484557000.0,843949000.0,,,711393000.0,,25690000.0,718716000.0,,,-23777000.0,,,,,74850000.0,898153000.0,,,,,-859931000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,33888000.0,,44658000.0,33888000.0,,,,,212364000.0,-1402000.0,56776000.0,,,,,0.0,,,467798000.0,,140235000.0,276230000.0,,,,,,,,266839000.0,,,,903451000.0,0.16,,150950000.0,74413000.0,,,0.0,,,,,,,-23456000.0,,357366000.0,,,,,,,663393000.0,,,,,29837000.0,199000.0,,,10655000.0,,10655000.0,,,12057000.0,,,446000.0,,,2014238000.0,23171000.0,,,7077000.0,,,,46731000.0,1495095000.0,,7000.0,33888000.0,,2501416000.0,19147000.0,,,,,,,,,,0.16,,,0.0,1777962000.0,,,157154000.0,29162000.0,-38000.0,-18097000.0,-115569000.0,,,,,,,,,87071000.0,,10655000.0,3008000.0,,,-362817000.0,1006321000.0,,,,8980000.0,-7364000.0,,,-2962000.0,,,,410694000.0,,208428000.0,320560000.0,50157000.0,,,-347343000.0,5699000.0,,487178000.0,327529000.0,,,-526130000.0,1174535000.0,,,720576000.0,,16269000.0,893708000.0,,,-25511000.0,,,,,53328000.0,878492000.0,,,316757000.0,,-884254000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,38520000.0,-502885000.0,50224000.0,38520000.0,,,112140000.0,,,-2125000.0,51199000.0,1076189000.0,,21354000.0,892478000.0,10626000.0,1.11,,447511000.0,,48003000.0,282404000.0,735631000.0,15943000.0,327782000.0,282404000.0,148807000.0,2504014000.0,227656000.0,253967000.0,118491000.0,,,892478000.0,,199000.0,148807000.0,112140000.0,,,0.0,,253967000.0,285162000.0,50071000.0,-62515000.0,867004000.0,-23465000.0,,338939000.0,,1100043000.0,-702000.0,270484000.0,,151935000.0,656710000.0,8530000.0,,,656710000.0,28722000.0,199000.0,8530000.0,1.09,8530000.0,,8530000.0,,469739000.0,10655000.0,,,12947000.0,9143000.0,,2016609000.0,47619000.0,8530000.0,1768008000.0,6788000.0,,,,60625000.0,1427825000.0,322373000.0,681000.0,38520000.0,,2504014000.0,22889000.0,51199000.0,-99181000.0,,,6485000.0,,,,60625000.0,,-901004000.0,1375131000.0,-5029000.0,1768008000.0,,1114000.0,151935000.0,1209000.0,11118000.0,-33933000.0,-62515000.0,,,-8819000.0,487405000.0,,230894000.0,211927000.0,10626000.0,90176000.0,-4745000.0,8530000.0,3245000.0,48003000.0,,-25221000.0,1076189000.0,5273000.0,,91479000.0,1817000.0,2549000.0,,-1859094000.0,-5654000.0,,28875000.0,,396039000.0,3751005000.0,,327782000.0,54666000.0,1778784000.0,2016609000.0,-341000.0,4923000.0,171303000.0,487405000.0,310217000.0,1427825000.0,,-284849000.0,1100043000.0,,,735631000.0,1209000.0,16146000.0,867004000.0,-61073000.0,,-27335000.0,,,207935000.0,-10708000.0,57100000.0,843550000.0,230894000.0,-92840000.0,-27128000.0,47619000.0,-901004000.0,230894000.0,1493622000.0,,,13275000.0,1972221000.0,-415813000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,61066000.0,,121821000.0,61066000.0,,,,,212806000.0,,49784000.0,,,,,0.0,,,595877000.0,,137168000.0,280135000.0,,,,,,,,,,,,,0.29,,148986000.0,118460000.0,,,0.0,,,,,,,-23956000.0,,465682000.0,,,,,,,653090000.0,,,,,39292000.0,199000.0,,,8801000.0,,8801000.0,,,8530000.0,,,,,,1999447000.0,,,,9124000.0,,,,76007000.0,1339875000.0,,3614000.0,61066000.0,,2477131000.0,98241000.0,,,,,,,,,,0.29,,,-9459000.0,1772428000.0,,,157284000.0,29066000.0,4434000.0,13835000.0,-43976000.0,,,,,,,,,143445000.0,,8801000.0,5483000.0,,,-13899000.0,1137256000.0,,,,5753000.0,3374000.0,,,5784000.0,,,,563883000.0,,209131000.0,325189000.0,95029000.0,,,0.0,5483000.0,,477684000.0,426390000.0,,,-437463000.0,1014686000.0,,,772741000.0,,33963000.0,840286000.0,,,-23580000.0,,,,,98201000.0,1159760000.0,,,,,-932142000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.398816000,61066000.0,,121821000.0,61066000.0,,,,,212806000.0,271000.0,49784000.0,,,,,,,,595877000.0,,137168000.0,280135000.0,,,,,,,,268761000.0,,,,810988000.0,0.29,,148986000.0,118460000.0,,,,,,,,,,-23956000.0,,465682000.0,,,,,,,653090000.0,,,,,39292000.0,199000.0,,,8801000.0,,8801000.0,,,8530000.0,,,-22801000.0,,,1999447000.0,30737000.0,,,9124000.0,,,,76007000.0,1339875000.0,,3614000.0,61066000.0,,2477131000.0,98241000.0,,,,,,,,,,0.29,,,-9459000.0,1772428000.0,,,157284000.0,29066000.0,4434000.0,13835000.0,-43976000.0,,,,,,,,,143445000.0,,8801000.0,5483000.0,,,-13899000.0,1137256000.0,,,,-1747000.0,3374000.0,,,5784000.0,,,,563883000.0,,209131000.0,325189000.0,95029000.0,,,0.0,4156000.0,,477684000.0,426390000.0,,,-437463000.0,1014686000.0,,,772741000.0,,33963000.0,840286000.0,,,-23580000.0,,,,,98201000.0,1159760000.0,,,-107651000.0,,-932142000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,42064000.0,,51090000.0,42064000.0,,,,,212919000.0,,52922000.0,,,,,0.0,,,458019000.0,,155491000.0,277402000.0,,,,,,,,261939000.0,,,,791791000.0,0.2,,151728000.0,121596000.0,,,-4489000.0,,,,,,,-25315000.0,,349489000.0,,,,,,,650374000.0,,,,,29907000.0,199000.0,,,8532000.0,,8532000.0,,,8801000.0,,,,,,1983274000.0,34272000.0,,,6494000.0,,,,75110000.0,1338071000.0,,892000.0,42064000.0,,2484087000.0,29662000.0,,,,,,,,,,0.2,,,0.0,1773476000.0,,,149379000.0,48108000.0,4479000.0,-34153000.0,-59611000.0,,,,,,,,,100048000.0,,8532000.0,4991000.0,,,-16989000.0,1146016000.0,,,,1192000.0,-1424000.0,,,-7905000.0,,,,419359000.0,,209639000.0,339142000.0,63647000.0,,,0.0,4991000.0,,500813000.0,319582000.0,,,-337674000.0,998929000.0,,,789490000.0,,21583000.0,824302000.0,,,-21428000.0,,,,,69870000.0,877378000.0,,,,,-949174000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,44599000.0,,47331000.0,44599000.0,,,,,213154000.0,-457000.0,55835000.0,,,,,0.0,,,442978000.0,,152728000.0,282960000.0,,,,,,,,251349000.0,,,,780969000.0,0.21,,151866000.0,121069000.0,,,0.0,,,,,,,-25222000.0,,336001000.0,,,,,,,647669000.0,,,,,29487000.0,199000.0,,,8075000.0,,8075000.0,,,8532000.0,,,10174000.0,,,1972142000.0,35654000.0,,,6285000.0,,,,62752000.0,1316005000.0,,2056000.0,44599000.0,,2477204000.0,33775000.0,,,,,,,,,,0.21,,,-10332000.0,1795230000.0,,,147702000.0,56752000.0,-669000.0,-15813000.0,-69759000.0,,,,,,,,,104743000.0,,8075000.0,3712000.0,,,579000.0,1161199000.0,,,,3146000.0,21000.0,,,-1677000.0,,,,406382000.0,,210084000.0,336084000.0,68971000.0,,,0.0,-4589000.0,,505062000.0,306514000.0,,,-284523000.0,979921000.0,,,808867000.0,,24372000.0,821954000.0,,,-13556000.0,,,,,70381000.0,849360000.0,,,-48367000.0,,-973276000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,28010000.0,-33313000.0,93728000.0,28010000.0,,,94153000.0,,,-552000.0,53695000.0,1123044000.0,,-997000.0,728940000.0,12898000.0,0.84,,453759000.0,,50948000.0,282960000.0,809068000.0,18662000.0,315553000.0,282960000.0,147158000.0,2408974000.0,-281664000.0,235911000.0,128961000.0,,,728940000.0,,199000.0,147158000.0,94153000.0,,,-5819000.0,,235911000.0,285703000.0,-10308000.0,-98020000.0,807458000.0,-27809000.0,,361465000.0,,970377000.0,-9951000.0,313970000.0,,142643000.0,644969000.0,7523000.0,,,644969000.0,30275000.0,199000.0,7523000.0,0.82,7523000.0,,7523000.0,,425303000.0,8075000.0,,,14054000.0,6662000.0,,1948411000.0,50164000.0,7523000.0,1792626000.0,6386000.0,,,,44815000.0,1285930000.0,268054000.0,544000.0,28010000.0,,2408974000.0,68514000.0,53695000.0,-83778000.0,,,9241000.0,,,,44815000.0,,-985168000.0,1383676000.0,-19125000.0,1792626000.0,,7181000.0,142643000.0,709000.0,997000.0,9815000.0,-98020000.0,,,-38916000.0,460563000.0,,175739000.0,213092000.0,12898000.0,77068000.0,-1007000.0,7523000.0,4476000.0,50948000.0,,-3004000.0,1123044000.0,7106000.0,,92315000.0,4071000.0,5006000.0,,-1343087000.0,-6153000.0,,28288000.0,,408716000.0,3748973000.0,,315553000.0,40407000.0,1798340000.0,1948411000.0,0.0,-533000.0,230192000.0,460563000.0,331190000.0,1285930000.0,,-283427000.0,970377000.0,,,809068000.0,709000.0,12397000.0,807458000.0,-26316000.0,,-25214000.0,,,209683000.0,6977000.0,47251000.0,862475000.0,175739000.0,-102302000.0,-91276000.0,50164000.0,-985168000.0,175739000.0,1512637000.0,,,8530000.0,1950633000.0,0.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,61389000.0,,118423000.0,61389000.0,,,,,212718000.0,,53438000.0,,,,,0.0,,,585916000.0,,146345000.0,282960000.0,,,,,,,,,,,,,0.29,,153795000.0,99370000.0,,,0.0,,,,,,,-28685000.0,,463591000.0,,,,,,,646394000.0,,,,,39817000.0,199000.0,,,7966000.0,,7966000.0,,,7523000.0,,,,,,1933158000.0,,,,8359000.0,,,,49863000.0,1264740000.0,,1557000.0,61389000.0,,2422852000.0,93440000.0,,,,,,,,,,0.29,,,-6858000.0,1809049000.0,,,172092000.0,40219000.0,3888000.0,7275000.0,-100118000.0,,,,,,,,,143132000.0,,7966000.0,7289000.0,,,-25332000.0,1158112000.0,,,,-1273000.0,-6101000.0,,,30523000.0,,,,560129000.0,,209913000.0,352908000.0,94956000.0,,,,7289000.0,,489694000.0,423774000.0,,,-430900000.0,911832000.0,,,841772000.0,,33567000.0,789661000.0,,,-24983000.0,,,,,96538000.0,1146045000.0,,,,,-1019388000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.430352000,61389000.0,,118423000.0,61389000.0,,,,,212718000.0,443000.0,53438000.0,,,,,,,,585916000.0,,146345000.0,282960000.0,,,,,,,,258249000.0,,,,671339000.0,0.29,,153795000.0,99370000.0,,,,,,,,,,-28685000.0,,463591000.0,,,,,,,646394000.0,,,,,39817000.0,199000.0,,,7966000.0,,7966000.0,,,7523000.0,,,-22686000.0,,,1933158000.0,34471000.0,,,8359000.0,,,,49863000.0,1264740000.0,,1557000.0,61389000.0,,2422852000.0,93440000.0,,,,,,,,,,0.29,,,-6858000.0,1809049000.0,,,172092000.0,40219000.0,3888000.0,7275000.0,-100118000.0,,,,,,,,,143132000.0,,7966000.0,7289000.0,,,-25332000.0,1158112000.0,,,,-1273000.0,-6101000.0,,,30523000.0,,,,560129000.0,,209913000.0,352908000.0,94956000.0,,,0.0,2278000.0,,489694000.0,423774000.0,,,-430900000.0,911832000.0,,,841772000.0,,33567000.0,789661000.0,,,-24983000.0,,,,,96538000.0,1146045000.0,,,-92648000.0,,-1019388000.0,,,,,,,,,,,,,,,,,,,,,
