date,trailingDeferredIncomeTax,trailingCapitalExpenditure,quarterlyIncomeTaxPayable,quarterlySaleOfInvestment,trailingOperatingExpense,annualCurrentAssets,quarterlyGrossPPE,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualDeferredIncomeTax,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,annualCapitalExpenditure,quarterlyDeferredIncomeTax,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyAccountsPayable,annualDilutedAverageShares,quarterlyNetOtherInvestingChanges,trailingNetIncomeContinuousOperations,annualChangesInAccountReceivables,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualEbitda,quarterlyStockholdersEquity,annualDilutedEPS,annualCurrentAccruedExpenses,quarterlyStockBasedCompensation,trailingChangesInAccountReceivables,quarterlyGrossProfit,annualBasicAverageShares,annualNetOtherFinancingCharges,quarterlyEndCashPosition,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,annualInterestExpense,quarterlyDilutedEPS,trailingRepurchaseOfCapitalStock,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,annualOtherCurrentAssets,annualCostOfRevenue,trailingOperatingCashFlow,trailingFreeCashFlow,annualBasicEPS,annualGrossProfit,annualTotalNonCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyDilutedAverageShares,quarterlyAccumulatedDepreciation,annualTaxProvision,quarterlyTaxProvision,quarterlyRetainedEarnings,annualChangeInInventory,annualTotalLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyNetPPE,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,trailingCostOfRevenue,annualNetIncomeContinuousOperations,annualOtherNonCashItems,annualPurchaseOfBusiness,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyCapitalExpenditure,trailingTaxProvision,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,annualNetIncome,annualCurrentDeferredRevenue,annualBeginningCashPosition,trailingOtherNonCashItems,annualFreeCashFlow,annualCurrentDebt,quarterlyBasicEPS,quarterlyOperatingCashFlow,quarterlyOtherCurrentLiabilities,annualAccountsReceivable,quarterlyLongTermDebt,annualInvestingCashFlow,annualPurchaseOfInvestment,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualNonCurrentDeferredRevenue,trailingPretaxIncome,annualTotalAssets,annualNonCurrentDeferredTaxesLiabilities,trailingSaleOfInvestment,quarterlyResearchAndDevelopment,quarterlyBasicAverageShares,annualLongTermDebt,annualStockholdersEquity,trailingPurchaseOfInvestment,trailingNetIncome,trailingNetOtherInvestingChanges,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,trailingStockBasedCompensation,annualDepreciationAndAmortization,quarterlyGoodwill,annualChangeInWorkingCapital,trailingChangeInInventory,annualCurrentLiabilities,annualRetainedEarnings,annualInventory,annualGoodwill,annualSaleOfInvestment,trailingChangeInWorkingCapital,annualOtherShortTermInvestments,quarterlyOtherIncomeExpense,quarterlyInventory,annualCommonStockIssuance,annualStockBasedCompensation,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOtherIncomeExpense,annualOperatingCashFlow,annualAccountsPayable,trailingOperatingIncome,annualChangeInAccountPayable,quarterlyCashAndCashEquivalents,annualOperatingIncome,trailingGrossProfit,annualCapitalStock,annualOtherIncomeExpense,trailingResearchAndDevelopment,annualTotalRevenue,annualOtherIntangibleAssets,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,trailingRepaymentOfDebt,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingTotalRevenue,annualEndCashPosition,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyInterestExpense,annualGrossPPE,annualCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyNetIncomeCommonStockholders,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,trailingEndCashPosition,annualOtherNonCurrentLiabilities,annualPretaxIncome,quarterlyOtherIntangibleAssets,quarterlyNetOtherFinancingCharges,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,trailingInterestExpense,trailingCashDividendsPaid,trailingDilutedAverageShares,annualInvestmentsAndAdvances,annualCashDividendsPaid,trailingBasicEPS,trailingCommonStockIssuance,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyCashDividendsPaid,trailingPurchaseOfBusiness,trailingDilutedEPS
,,,19735000.0,,,,111993000.0,-134365000.0,,,,,,,,-1962000.0,22431000.0,,32622000.0,,0.0,,,-222284000.0,,3441000.0,13517000.0,,,,,,,155081000.0,,1607440000.0,,,24183000.0,,312571000.0,,,979780000.0,182659000.0,-6307000.0,-11995000.0,10664000.0,,1.19,,,15691000.0,1378000.0,,,,,,,,,128765000.0,299627000.0,62474000.0,-25205000.0,,34030000.0,242441000.0,,,108151000.0,1270618000.0,398831000.0,86788000.0,1528708000.0,,-9397000.0,,,,,336010000.0,129912000.0,-11222000.0,,,-144520000.0,,,,,,,1.21,143716000.0,0.0,,1146433000.0,,,74121000.0,74121000.0,79207000.0,,-9005000.0,,,,,,31252000.0,61142000.0,,,,,,,764000.0,23439000.0,273134000.0,223802000.0,,,670991000.0,,,,,,,,,,-9569000.0,25369000.0,,,,,,,,,979780000.0,,,,,,,,,,980544000.0,,,,61000.0,988785000.0,,,,,132494000.0,-13802000.0,-773000.0,,29543000.0,,,,37592000.0,74121000.0,1927539000.0,25169000.0,,,,,1348160000.0,-4538000.0,3534979000.0,2264361000.0,,,,,,,,,,,,
,,,1761000.0,,,,120154000.0,-28879000.0,,,,,,,,910000.0,26244000.0,,28406000.0,,0.0,,,-249988000.0,,3161000.0,-47312000.0,,,,,,,197989000.0,,1692458000.0,,,25433000.0,,357181000.0,,,867966000.0,188446000.0,-8743000.0,-204412000.0,-4440000.0,,1.8,,,4802000.0,1432000.0,,,,,,,,,122618000.0,289906000.0,61833000.0,-26678000.0,,45332000.0,324844000.0,,,156614000.0,1230890000.0,226721000.0,93476000.0,1528915000.0,,-9885000.0,,,,,381161000.0,168735000.0,-151701000.0,,,-34170000.0,,,,,,,1.84,129594000.0,0.0,,1141652000.0,,,111282000.0,111282000.0,94196000.0,,-111814000.0,,,,,,39091000.0,60499000.0,,,,,,,48409000.0,23980000.0,119043000.0,231837000.0,,,661845000.0,,,,,,,,,,0.0,33291000.0,,,,,,,,,867966000.0,,,,,,,,,,916375000.0,,,,61000.0,979780000.0,,,,,-22107000.0,-8356000.0,-52711000.0,,37005000.0,,,,37500000.0,111282000.0,1755636000.0,29254000.0,,,,,1300761000.0,-6237000.0,3448094000.0,2217204000.0,,,,,,,,,,,,
,,,5222000.0,,,,129561000.0,-96575000.0,,,,,,,,-15410000.0,24517000.0,,17626000.0,,0.0,,,-235376000.0,,2881000.0,-14970000.0,,,,,,,180827000.0,,1716003000.0,,,24874000.0,,349870000.0,,,366567000.0,198617000.0,933000.0,-1531034000.0,-10512000.0,,1.41,,,21135000.0,1499000.0,,,,,,,,,124368000.0,725358000.0,61644000.0,-29663000.0,,29120000.0,315415000.0,,,116368000.0,744229000.0,232859000.0,99898000.0,2981719000.0,,0.0,,,,,374181000.0,151253000.0,-17382000.0,,,891722000.0,,,,,,,1.44,136531000.0,0.0,,2147379000.0,,,87145000.0,87145000.0,106101000.0,,-501399000.0,,,,,,47796000.0,60437000.0,,,,,,,59418000.0,24311000.0,127640000.0,238072000.0,,,927993000.0,,,,,,,,,,-16387000.0,32351000.0,,,,,,,,,366567000.0,,,,,,,,,,425985000.0,,,,61000.0,867966000.0,,,,,119149000.0,-6116000.0,-11209000.0,,37764000.0,,,,36094000.0,87145000.0,3214578000.0,29574000.0,,,,,3110439000.0,-9820000.0,4930581000.0,4186352000.0,,,,,,,,,,,,
,,,4506000.0,,,748069000.0,139632000.0,-18477000.0,14060000.0,,767183000.0,-41163000.0,-32142000.0,502892000.0,-181582000.0,-24701000.0,29310000.0,-278296000.0,22415000.0,61870000.0,0.0,,-25603000.0,-317333000.0,,2601000.0,26046000.0,,396831000.0,,0.0,-178304000.0,-622822000.0,191666000.0,717398000.0,1877339000.0,6.41,193268000.0,24281000.0,,362965000.0,60500000.0,-21234000.0,365963000.0,197461000.0,-2907000.0,-1859000.0,4649000.0,,1.91,,162297000.0,514000.0,1123000.0,,29310000.0,105386000.0,,,6.56,1382587000.0,4052158000.0,127141000.0,556733000.0,61033000.0,-32142000.0,135236000.0,34348000.0,528907000.0,-17024000.0,2922888000.0,151313000.0,748069000.0,257406000.0,107490000.0,2665482000.0,0.0,-159022000.0,,396831000.0,42142000.0,-1502443000.0,396621000.0,165504000.0,-1277000.0,,,-172045000.0,396831000.0,1123000.0,988785000.0,,408954000.0,36094000.0,1.95,180695000.0,0.0,234244000.0,1993531000.0,-1749300000.0,-65275000.0,116689000.0,116689000.0,112617000.0,,-604000.0,2601000.0,,4800227000.0,556733000.0,,44158000.0,59930000.0,1993531000.0,1877339000.0,,,,,60000000.0,33656000.0,193268000.0,234244000.0,,113780000.0,893810000.0,-22719000.0,,257406000.0,528907000.0,34051000.0,893810000.0,,,60000000.0,4940000.0,34051000.0,,98771000.0,2665482000.0,,590536000.0,22415000.0,,361000.0,365963000.0,615404000.0,,61000.0,-21016000.0,,1487973000.0,3012001000.0,-317333000.0,107490000.0,425963000.0,540987000.0,425963000.0,,61000.0,366567000.0,,365963000.0,0.0,,179418000.0,2671000.0,-582000.0,,14060000.0,,139632000.0,365963000.0,36094000.0,116689000.0,2922888000.0,29783000.0,4506000.0,,112617000.0,532446000.0,3012001000.0,-639000.0,4800227000.0,4052158000.0,,,,,,,,,,,,
,,,35300000.0,,,,154735000.0,-13896000.0,,,,,,,,-15000000.0,27052000.0,,29144000.0,,0.0,,,-299843000.0,,22624000.0,30991000.0,,,,,,,164935000.0,,1983986000.0,,,25193000.0,,350988000.0,,,346995000.0,214848000.0,-4258000.0,-3574000.0,5865000.0,,1.41,,,7020000.0,8590000.0,,,,,,,,,144255000.0,548038000.0,61178000.0,-34822000.0,,29160000.0,601522000.0,,,115832000.0,752853000.0,392773000.0,119913000.0,2439065000.0,,-159023000.0,,,,,376053000.0,136140000.0,-3574000.0,,,-181674000.0,,,,,,,1.44,164540000.0,0.0,,1739594000.0,,,86511000.0,86511000.0,128809000.0,,-18968000.0,,,,,,44928000.0,59880000.0,,,,,,,60000000.0,25065000.0,143586000.0,243035000.0,,,899290000.0,,,,,,,,,,-1464000.0,37653000.0,,,,,,,,,346995000.0,,,,,,,,,,406995000.0,,,,61000.0,365963000.0,,,,,160966000.0,-8483000.0,0.0,,17625000.0,,,,136094000.0,86511000.0,2831838000.0,28795000.0,,,,,2998780000.0,-14431000.0,4815824000.0,4062971000.0,,,,,,,,,,,,
,,,7494000.0,,,,174301000.0,-16963000.0,,,,,,,,-14956000.0,36448000.0,,28529000.0,,0.0,,,-210249000.0,,20470000.0,-27430000.0,,,,,,,196322000.0,,2201032000.0,,,27260000.0,,365714000.0,,,239213000.0,198671000.0,-1621000.0,-30151000.0,-518000.0,,1.72,,,14359000.0,8575000.0,,,,,,,,,132328000.0,551639000.0,61463000.0,-37675000.0,,35515000.0,690164000.0,,,141322000.0,662504000.0,250393000.0,136626000.0,2352599000.0,,-209024000.0,,,,,394386000.0,167043000.0,-10151000.0,,,-214481000.0,,,,,,,1.76,135091000.0,0.0,,1635800000.0,,,105604000.0,105604000.0,144690000.0,,-107782000.0,,,,,,40157000.0,60100000.0,,,,,,,80000000.0,28672000.0,126302000.0,238752000.0,,,926290000.0,,,,,,,,,,-7427000.0,39658000.0,,,,,,,,,239213000.0,,,,,,,,,,319213000.0,,,,61000.0,346995000.0,,,,,124940000.0,5445000.0,-20000000.0,,16638000.0,,,,36094000.0,105604000.0,2602992000.0,29279000.0,,,,,3033103000.0,-1889000.0,4804024000.0,4141520000.0,,,,,,,,,,,,
,,,13603000.0,,,,199840000.0,-25566000.0,,,,,,,,-23403000.0,49120000.0,,29972000.0,,0.0,,,-158987000.0,,18270000.0,-18245000.0,,,,,,,211832000.0,,2469297000.0,,,27126000.0,,380652000.0,,,252615000.0,219198000.0,-1253000.0,-203347000.0,783000.0,,1.03,,,89335000.0,8618000.0,,,,,,,,,124523000.0,540964000.0,61436000.0,-40454000.0,,1239000.0,728123000.0,,,65038000.0,830944000.0,268177000.0,159386000.0,2261550000.0,,-509023000.0,,,,,411855000.0,161454000.0,-83347000.0,,,27028000.0,,,,,,,1.06,188897000.0,0.0,,1543819000.0,,,63526000.0,63526000.0,158497000.0,,13402000.0,,,,,,47362000.0,60108000.0,,,,,,,200000000.0,31203000.0,129748000.0,258616000.0,,,941428000.0,,,,,,,,,,-77224000.0,41344000.0,,,,,,,,,252615000.0,,,,,,,,,,452615000.0,,,,61000.0,239213000.0,,,,,105550000.0,-19235000.0,-270000000.0,,16420000.0,,,,36094000.0,63526000.0,2529727000.0,50378000.0,,,,,3019035000.0,-1589000.0,4999024000.0,4168080000.0,,,,,,,,,,,,
,,,21577000.0,80000000.0,,968277000.0,211283000.0,-42374000.0,16419000.0,,894663000.0,-225591000.0,-41203000.0,544156000.0,-113950000.0,-172232000.0,76686000.0,-98799000.0,24368000.0,61317000.0,0.0,,12278000.0,-140878000.0,,16115000.0,41450000.0,,487848000.0,,5409000.0,-886094000.0,20072000.0,202106000.0,765907000.0,2713097000.0,7.96,198779000.0,27321000.0,,411151000.0,60018000.0,-15435000.0,386035000.0,261946000.0,-1535000.0,-31878000.0,-5916000.0,,3.79,,198442000.0,18633000.0,8618000.0,,76686000.0,110188000.0,,,8.13,1508505000.0,4155395000.0,143050000.0,383472000.0,61189000.0,-41203000.0,-47740000.0,-113654000.0,917956000.0,-8667000.0,2410575000.0,118925000.0,968277000.0,293947000.0,170080000.0,2116628000.0,0.0,-9024000.0,,487848000.0,129347000.0,0.0,436399000.0,149205000.0,-16878000.0,,,-39984000.0,487848000.0,8618000.0,365963000.0,,693087000.0,40605000.0,3.87,204559000.0,5409000.0,224129000.0,1540433000.0,-268950000.0,-385000000.0,232207000.0,232207000.0,176608000.0,,133420000.0,16115000.0,,5123672000.0,383472000.0,,65995000.0,59980000.0,1540433000.0,2713097000.0,,,,,215000000.0,25248000.0,198779000.0,224129000.0,,165154000.0,947537000.0,26766000.0,,293947000.0,917956000.0,43245000.0,947537000.0,230000000.0,,215000000.0,-8854000.0,43245000.0,31824000.0,106900000.0,2116628000.0,,693087000.0,24368000.0,,214000.0,386035000.0,613842000.0,,61000.0,-94969000.0,,1618693000.0,2979127000.0,-140878000.0,170080000.0,601035000.0,-409111000.0,601035000.0,,61000.0,252615000.0,,386035000.0,,,187681000.0,34551000.0,-95000000.0,,16419000.0,,211283000.0,386035000.0,40605000.0,232207000.0,2410575000.0,56702000.0,21577000.0,,176608000.0,441117000.0,2979127000.0,2474000.0,5123672000.0,4155395000.0,,,,,,,,,,,,
,,,36048000.0,195000000.0,,,219795000.0,-34546000.0,,,,,,,,-15307000.0,62868000.0,,46933000.0,,,,,-98768000.0,,13641000.0,23154000.0,,,,,,,144536000.0,,2786571000.0,,,24303000.0,,410694000.0,,,453169000.0,322887000.0,-3312000.0,-47149000.0,23136000.0,,0.75,,,26643000.0,6977000.0,,,,,,,,,207213000.0,382072000.0,61178000.0,-40875000.0,,19146000.0,929050000.0,,,65474000.0,1126321000.0,375619000.0,178920000.0,2124938000.0,,-9023000.0,,,,,444613000.0,87807000.0,-7149000.0,,,-47575000.0,,,,,,,0.77,162359000.0,1120000.0,,1537044000.0,,,45991000.0,45991000.0,192181000.0,,67134000.0,,,,,,62667000.0,59928000.0,,,,,,10588000.0,255000000.0,33919000.0,195351000.0,281424000.0,,,960509000.0,,,,,,,,,,-1728000.0,46384000.0,,,,,,,,,453169000.0,,,,,,,,,,708169000.0,,,,61000.0,386035000.0,,,,,155210000.0,-56591000.0,-235000000.0,,22985000.0,,,,45117000.0,45991000.0,2500557000.0,56729000.0,,,,,2953146000.0,-14594000.0,5287128000.0,4160807000.0,,,,,,,,,,,,
,,,17934000.0,190000000.0,,,231638000.0,-21015000.0,,,,,,,,-16921000.0,55634000.0,,31379000.0,,,,,-168228000.0,,12288000.0,-20899000.0,,,,,,,254789000.0,,2869752000.0,,,26312000.0,,465765000.0,,,485081000.0,269670000.0,-5626000.0,-190234000.0,-15765000.0,,1.5,,,5857000.0,6456000.0,,,,,,,,,158579000.0,354932000.0,61438000.0,-43552000.0,,36524000.0,1000356000.0,,,129431000.0,1306931000.0,347950000.0,188086000.0,2131265000.0,,0.0,,,,,500479000.0,196095000.0,-115234000.0,,,28873000.0,,,,,,,1.53,191624000.0,5400000.0,,1558314000.0,,,92321000.0,92321000.0,205731000.0,,31912000.0,,,,,,56132000.0,60177000.0,,,,,,56470000.0,330000000.0,34714000.0,206874000.0,278441000.0,,,936493000.0,,,,,,,,,,-47018000.0,46156000.0,,,,,,,,,485081000.0,,,,,,,,,,815081000.0,,,,61000.0,453169000.0,,,,,76390000.0,2235000.0,-265000000.0,,23404000.0,,,,33387000.0,92321000.0,2479215000.0,58694000.0,,,,,2842277000.0,-6582000.0,5348967000.0,4042036000.0,,,,,,,,,,,,
,,,7139000.0,180000000.0,,,244544000.0,-21454000.0,,,,,,,,-12430000.0,54310000.0,,37373000.0,,,,,-179466000.0,,10934000.0,-2049000.0,,,,,,,239672000.0,,3027317000.0,,,25103000.0,,442799000.0,,,499018000.0,254022000.0,1355000.0,-190846000.0,2745000.0,,2.41,,,7139000.0,5935000.0,,,,,,,,,155873000.0,337021000.0,61857000.0,-46491000.0,,19348000.0,1128218000.0,,,169101000.0,1464389000.0,341287000.0,198053000.0,2117184000.0,,-8347000.0,,,,,469373000.0,188777000.0,-3938000.0,,,-13972000.0,,,,,,,2.47,220575000.0,1258000.0,,1560582000.0,,,149316000.0,149316000.0,208647000.0,,13937000.0,,,,,,51160000.0,60476000.0,,,,,,16998000.0,565000000.0,26574000.0,203877000.0,279437000.0,,,932422000.0,,,,,,,,,,-756000.0,43435000.0,,,,,,,,,499018000.0,,,,,,,,,,1064018000.0,,,,61000.0,485081000.0,,,,,216637000.0,-1162000.0,-415000000.0,,56003000.0,,,,33387000.0,149316000.0,2458471000.0,50895000.0,,,,,2787281000.0,-1169000.0,5485788000.0,4021399000.0,,,,,,,,,,,,
,,,1197000.0,290000000.0,,1234005000.0,249966000.0,-446657000.0,42696000.0,,1111644000.0,-88815000.0,-49608000.0,683530000.0,-131470000.0,-44157000.0,67572000.0,-523672000.0,40602000.0,61221000.0,-194000.0,,-40132000.0,-197791000.0,,9581000.0,23080000.0,,447098000.0,,1460000.0,-25717000.0,-76413000.0,231598000.0,859232000.0,2757422000.0,7.3,264887000.0,26723000.0,,450120000.0,59976000.0,-23078000.0,309622000.0,265065000.0,-10929000.0,33742000.0,6924000.0,,2.64,,226616000.0,8820000.0,5414000.0,,67572000.0,121544000.0,,,7.45,1769378000.0,3969486000.0,161865000.0,309097000.0,60413000.0,-49608000.0,80162000.0,5144000.0,841050000.0,-18512000.0,2446069000.0,165457000.0,1234005000.0,345487000.0,200358000.0,2100582000.0,,-8347000.0,,447098000.0,48459000.0,,476457000.0,185055000.0,-5149000.0,,,-446456000.0,447098000.0,5414000.0,386035000.0,,798904000.0,33387000.0,2.69,224346000.0,1460000.0,263838000.0,1563025000.0,-394487000.0,-1165915000.0,159470000.0,159470000.0,218879000.0,,-189396000.0,9581000.0,,5203491000.0,309097000.0,,56657000.0,59323000.0,1563025000.0,2757422000.0,,,,,515000000.0,26337000.0,264887000.0,263838000.0,,216731000.0,927630000.0,23286000.0,,345487000.0,841050000.0,52956000.0,927630000.0,855000000.0,,515000000.0,-1694000.0,52956000.0,,102441000.0,2100582000.0,,798904000.0,40602000.0,,17040000.0,309622000.0,657734000.0,,61000.0,-51196000.0,,1890922000.0,2731334000.0,-197791000.0,200358000.0,824622000.0,-479130000.0,824622000.0,,61000.0,499018000.0,,309622000.0,47898000.0,,219197000.0,15386000.0,-250915000.0,,42696000.0,,249966000.0,309622000.0,33387000.0,159470000.0,2446069000.0,50413000.0,1197000.0,,218879000.0,529463000.0,2731334000.0,-733000.0,5203491000.0,3969486000.0,,,,,,,,,,,,
,,,40833000.0,345000000.0,,,310929000.0,-111249000.0,,,,,,,,-17053000.0,62985000.0,,42669000.0,,,,,-220674000.0,,8401000.0,-22716000.0,,,,,,,250167000.0,,2730447000.0,,,27552000.0,,474680000.0,,,547466000.0,284937000.0,-8688000.0,166052000.0,1554000.0,,1.47,,,68314000.0,4720000.0,,,,,,,,,167947000.0,296148000.0,58081000.0,-50558000.0,,29116000.0,819850000.0,,,115210000.0,1305617000.0,413999000.0,260371000.0,2135789000.0,,-8347000.0,,,,,508186000.0,189743000.0,-63948000.0,,,-130349000.0,,,,,,,1.49,202253000.0,1713000.0,,1565277000.0,,,85201000.0,85201000.0,111897000.0,,237844000.0,,,,,,60105000.0,57206000.0,,,,,,,285000000.0,33506000.0,234125000.0,320485000.0,,,919972000.0,,,,,,,,,,-56611000.0,60707000.0,,,,,,,,,547466000.0,,,,,,,,,,832466000.0,,,,61000.0,309622000.0,,,,,138305000.0,-56960000.0,-115000000.0,,40736000.0,,,,33387000.0,85201000.0,2549788000.0,60424000.0,,,,,2679393000.0,-13810000.0,5280235000.0,3974618000.0,,,,,,,,,,,,
,,,30413000.0,285000000.0,,,271929000.0,-59869000.0,,,,,,,,-134294000.0,75367000.0,,82222000.0,,,,,-210436000.0,,7221000.0,-83779000.0,,,,,,,268059000.0,,2983434000.0,,,28289000.0,,506457000.0,,,637739000.0,299974000.0,-9874000.0,-2638000.0,-15650000.0,,4.56,,,9923000.0,4720000.0,,,,,,,,,176014000.0,283669000.0,57427000.0,-52660000.0,,-78650000.0,1021879000.0,,,184116000.0,1370066000.0,369493000.0,271929000.0,2135734000.0,,-8346000.0,,,,,534133000.0,206483000.0,-41663000.0,,,-56153000.0,,,,,,,4.62,148847000.0,270000.0,,1567842000.0,,,261898000.0,261898000.0,120713000.0,,90273000.0,,,,,,62384000.0,56707000.0,,,,,,,245000000.0,27676000.0,218751000.0,311249000.0,,,924990000.0,,,,,,,,,,-4133000.0,68999000.0,,,,,,,,,637739000.0,,,,,,,,,,882739000.0,,,,61000.0,547466000.0,,,,,107184000.0,9386000.0,-245975000.0,,40835000.0,,,,33387000.0,261898000.0,2505227000.0,64931000.0,,,,,2687941000.0,-1003000.0,5488661000.0,4118595000.0,,,,,,,,,,,,
,,,43488000.0,190000000.0,,,324205000.0,-19997000.0,,,,,,,,-16588000.0,81401000.0,,70104000.0,,,,,-259442000.0,,6041000.0,93015000.0,,,,,,,251732000.0,,3054405000.0,,,28785000.0,,506302000.0,,,795175000.0,321424000.0,-4466000.0,-159661000.0,43200000.0,,1.78,,,61716000.0,4720000.0,,,,,,,,,178706000.0,250167000.0,57438000.0,-52855000.0,,10903000.0,1104158000.0,,,114209000.0,1520556000.0,390439000.0,271350000.0,2083006000.0,,-8347000.0,,,,,537702000.0,184878000.0,-69587000.0,,,-19463000.0,,,,,,,1.8,337503000.0,2427000.0,,1570781000.0,,,102276000.0,102276000.0,102583000.0,,157436000.0,,,,,,79855000.0,56674000.0,,,,,,,275000000.0,31400000.0,157133000.0,267031000.0,,,906725000.0,,,,,,,,,,-52808000.0,71108000.0,,,,,,,,,795175000.0,,,,,,,,,,1070175000.0,,,,61000.0,637739000.0,,,,,267916000.0,43267000.0,-225000000.0,,44274000.0,,,,33387000.0,102276000.0,2473445000.0,66854000.0,,,,,2593030000.0,-1087000.0,5527850000.0,4007294000.0,,,,,,,,,,,,
