date,annualOtherCurrentAssets,annualTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTotalRevenue,annualCostOfRevenue,quarterlyCashDividendsPaid,trailingFreeCashFlow,annualOperatingIncome,quarterlyCurrentLiabilities,quarterlyCurrentAssets,trailingCostOfRevenue,annualCommonStockIssuance,annualCurrentDebt,annualFreeCashFlow,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyRetainedEarnings,annualDilutedEPS,quarterlyInvestingCashFlow,trailingEndCashPosition,annualOtherShortTermInvestments,trailingTaxProvision,quarterlyDepreciationAndAmortization,quarterlyEbitda,quarterlyPurchaseOfInvestment,annualChangeInAccountPayable,annualAccountsPayable,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,annualNetIncomeContinuousOperations,trailingNetOtherInvestingChanges,annualBasicAverageShares,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyTotalRevenue,annualInvestmentsAndAdvances,quarterlyDeferredIncomeTax,quarterlyTotalNonCurrentAssets,quarterlyChangeInWorkingCapital,trailingNetIncome,quarterlyTotalAssets,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetOtherInvestingChanges,annualOperatingExpense,annualCashAndCashEquivalents,annualBeginningCashPosition,annualCurrentAssets,annualLongTermDebt,annualAccountsReceivable,annualCashDividendsPaid,annualSaleOfInvestment,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,quarterlyStockholdersEquity,annualDepreciationAndAmortization,quarterlyAccountsReceivable,annualDilutedAverageShares,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCostOfRevenue,annualStockholdersEquity,quarterlyEndCashPosition,annualTotalAssets,quarterlyGrossProfit,annualTaxProvision,quarterlyInventory,quarterlyNetOtherInvestingChanges,quarterlyBasicEPS,quarterlyBasicAverageShares,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyLongTermDebt,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,trailingNetIncomeCommonStockholders,annualCapitalStock,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,trailingOperatingCashFlow,quarterlyOperatingExpense,quarterlyPretaxIncome,quarterlyRepaymentOfDebt,quarterlyTaxProvision,trailingCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualInventory,trailingRepaymentOfDebt,annualOtherIncomeExpense,annualCurrentLiabilities,quarterlyBeginningCashPosition,annualNetPPE,quarterlyCapitalStock,annualGrossProfit,annualEbitda,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,trailingDepreciationAndAmortization,quarterlyInterestExpense,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,annualNonCurrentDeferredTaxesLiabilities,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInInventory,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,annualPurchaseOfInvestment,trailingCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyOtherCurrentLiabilities,quarterlySaleOfInvestment,trailingPurchaseOfInvestment,annualPretaxIncome,trailingBeginningCashPosition,trailingCashDividendsPaid,quarterlyGrossPPE,trailingInterestExpense,annualChangesInAccountReceivables,quarterlyDilutedEPS,annualInterestExpense,annualBasicEPS,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,annualDeferredIncomeTax,trailingChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyDilutedAverageShares,annualGrossPPE,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,annualCapitalExpenditure,annualInvestingCashFlow,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingGrossProfit,annualChangeInCashSupplementalAsReported,trailingDeferredIncomeTax,annualRepaymentOfDebt,trailingChangeInInventory,annualIncomeTaxPayable,quarterlyCurrentDeferredRevenue,quarterlyStockBasedCompensation,trailingPurchaseOfBusiness,annualGoodwill,annualResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,annualPurchaseOfBusiness,trailingSellingGeneralAndAdministration,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,annualNonCurrentDeferredRevenue,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyChangeInAccountPayable,trailingBasicEPS,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualStockBasedCompensation,quarterlyIncomeTaxPayable,trailingDilutedEPS,trailingDilutedAverageShares,quarterlySellingGeneralAndAdministration,quarterlyPurchaseOfBusiness,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable,quarterlyGoodwill
2007-09-30,,,,,,-7733000.0,,,167454000.0,133175000.0,,,,,,15536000.0,,,,-53501000.0,,,,,33732000.0,,,,,2386000.0,,,,-37387000.0,,,25735000.0,116323000.0,,-1154000.0,916781000.0,-6866000.0,,1049956000.0,,,,,629784000.0,,,,,,,,,,,19101000.0,,,433391000.0,,420172000.0,,36216000.0,,25815000.0,,46190000.0,,4135000.0,,70133000.0,,51319000.0,214000.0,0.473333,32670000.0,2352000.0,,15536000.0,,15536000.0,232330000.0,,105439000.0,,,9227000.0,,,44398000.0,24845000.0,,9309000.0,,807133000.0,,,,,4464000.0,,420172000.0,,,,9227000.0,,-54171000.0,3621000.0,104000000.0,,,3242000.0,,0.0,,,,-405391000.0,36388000.0,50814000.0,,,16784000.0,104000000.0,,,,,,1212524000.0,,,0.473333,,,,37639000.0,,,,,,,-329000.0,32670000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,26023000.0,537594000.0,,,275126000.0,-7769000.0,,83667000.0,220112000.0,155675000.0,,32786000.0,133500000.0,-59672000.0,3789000.0,11021000.0,,123916000.0,1.513333,-33654000.0,,,,,27752000.0,,,58498000.0,-8494000.0,874000.0,48825000.0,,32280000.0,-25653000.0,,,19576000.0,142840000.0,,4126000.0,955912000.0,-12743000.0,,1111587000.0,48825000.0,683861000.0,,1643000.0,683861000.0,743000.0,178801000.0,3789000.0,3003000.0,155675000.0,232346000.0,47065000.0,-30295000.0,,,26023000.0,48825000.0,52668000.0,439777000.0,5625000.0,427726000.0,,47065000.0,32280000.0,28114000.0,,76290000.0,427726000.0,3789000.0,1111587000.0,66550000.0,27855000.0,48428000.0,484000.0,,,657000.0,,11021000.0,28114000.0,11021000.0,232346000.0,123916000.0,110480000.0,,21950000.0,3789000.0,,,46974000.0,17134000.0,,6113000.0,,843988000.0,48428000.0,,6069000.0,220112000.0,4135000.0,843988000.0,21950000.0,262468000.0,115999000.0,76586000.0,3789000.0,955912000.0,-33682000.0,3548000.0,133500000.0,439777000.0,,3099000.0,,0.0,110480000.0,3789000.0,4099000.0,-430572000.0,25279000.0,52668000.0,,,8029000.0,133500000.0,,,76680000.0,,,1274560000.0,,,,13056000.0,1.513333,-430572000.0,58498000.0,,1643000.0,,750000.0,,,-346000.0,,1274560000.0,0.0,58991000.0,,-136258000.0,-134791000.0,133500000.0,,,786000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,,,,,,-7805000.0,,,211979000.0,137147000.0,,,,,,13837000.0,,,,-28109000.0,,,,,33756000.0,,,,,3709000.0,,,,17236000.0,,,24308000.0,189996000.0,,-2502000.0,972224000.0,22564000.0,,1109371000.0,,,,,672635000.0,,,,,,,,,,,22027000.0,,,437573000.0,,436736000.0,,61008000.0,,36268000.0,,115816000.0,,3205000.0,,74180000.0,,25049000.0,138000.0,0.42,32983500.0,576000.0,,13837000.0,,13837000.0,232361000.0,,111474000.0,,,3205000.0,,,49872000.0,21451000.0,,7614000.0,,861710000.0,,,,,3789000.0,,,,,,3205000.0,,-28541000.0,3553000.0,119500000.0,,,3433000.0,,0.0,,,,-430572000.0,-18252000.0,52345000.0,,,45777000.0,119500000.0,,,,,,1292282000.0,,,0.42,,,,56211000.0,,436736000.0,,,,,-584000.0,32983500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,,,,,,-7847000.0,,,214111000.0,137021000.0,,,,,,10557000.0,,,,-33680000.0,,,,,28188000.0,,,,,1525000.0,,,,-15853000.0,,,18242000.0,124737000.0,,3669000.0,991619000.0,-7603000.0,,1128640000.0,,,,,685355000.0,,,,,,,,,,,51532000.0,,,444863000.0,,443285000.0,,40992000.0,,31548000.0,,53842000.0,,5466000.0,,70895000.0,,19777000.0,-1093000.0,0.32,33157500.0,1690000.0,,10557000.0,,10557000.0,232377000.0,,114997000.0,,,5466000.0,,,52653000.0,16497000.0,,5940000.0,,877168000.0,,,,,3205000.0,,,,,,5466000.0,,-32595000.0,4046000.0,142500000.0,,,3435000.0,,0.0,,,,-430572000.0,19199000.0,54245000.0,,,16742000.0,142500000.0,,,,,,1307740000.0,,,0.32,,,,40063000.0,,443285000.0,,,,,2261000.0,33157500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,,,,,-8342000.0,,,188850000.0,158497000.0,,,,,,17310000.0,,,,-22253000.0,,,,,35225000.0,,,,,2600000.0,,,,-27816000.0,,,25251000.0,125807000.0,,2640000.0,1000209000.0,-37396000.0,,1158706000.0,,,,,702316000.0,,,,,,,,,,,31876000.0,,,490899000.0,,456390000.0,,40401000.0,,27880000.0,,49855000.0,,3329000.0,,75952000.0,,64678000.0,-762000.0,0.52,33345000.0,5292000.0,,17310000.0,,17310000.0,272393000.0,,116318000.0,,,3329000.0,,,50701000.0,27032000.0,,9722000.0,,890375000.0,,,,,5466000.0,,,,,,3329000.0,,-23813000.0,4461000.0,130500000.0,,,3511000.0,,0.0,,,,-430572000.0,24119000.0,53536000.0,,,-4003000.0,130500000.0,,,,,,1320947000.0,,,0.52,,,,30470000.0,,456390000.0,,,,,-2137000.0,33345000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,41180000.0,595993000.0,,,300969000.0,-7786000.0,,87783000.0,205241000.0,193878000.0,,30997000.0,124500000.0,-31065000.0,4106000.0,11064000.0,,144904000.0,1.586667,-20240000.0,,,,,29991000.0,,,47229000.0,-31539000.0,-6618000.0,52768000.0,,33295500.0,-4632000.0,,,19982000.0,155453000.0,,4776000.0,1074397000.0,-9104000.0,,1268275000.0,52768000.0,790073000.0,,191000.0,790073000.0,1191000.0,207241000.0,4106000.0,3789000.0,193878000.0,272408000.0,52925000.0,-31780000.0,,,41180000.0,52768000.0,51369000.0,563282000.0,1216000.0,478202000.0,,52925000.0,33295500.0,33512000.0,,81456000.0,478202000.0,4106000.0,1268275000.0,73997000.0,29056000.0,60966000.0,2908000.0,,,486000.0,,11064000.0,33512000.0,11064000.0,272408000.0,144904000.0,120241000.0,,22905000.0,4106000.0,,,54015000.0,16844000.0,,5780000.0,,901243000.0,60966000.0,,8044000.0,205241000.0,3329000.0,901243000.0,22905000.0,295024000.0,127056000.0,74712000.0,4106000.0,1074397000.0,-20828000.0,18937000.0,124500000.0,563282000.0,,3623000.0,,-330000.0,120241000.0,4106000.0,-12538000.0,-901243000.0,4821000.0,51369000.0,,,16196000.0,124500000.0,,,81824000.0,,,1802486000.0,,,,14002000.0,1.586667,-901243000.0,47229000.0,,191000.0,,8583000.0,,,777000.0,,1802486000.0,-330000.0,29887000.0,,-105777000.0,-104282000.0,124500000.0,,,317000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-31,,,,,,-8302000.0,,,161145000.0,154105000.0,,,,,,14952000.0,,151554000.0,,-18538000.0,,,,10054000.0,36369000.0,-888000.0,,,,1960000.0,,,,31205000.0,,,24336000.0,181144000.0,,203000.0,1086184000.0,22844000.0,,1240289000.0,,,,,751073000.0,,,,,,,,,,,18512000.0,,,0.0,,489216000.0,,49317000.0,,10148000.0,589928000.0,105238000.0,,6000000.0,,75906000.0,,42528000.0,977000.0,0.433333,34434000.0,1979000.0,49132000.0,14952000.0,,14952000.0,272424000.0,,122937000.0,,,6000000.0,,,51570000.0,22926000.0,-25500000.0,7974000.0,,907225000.0,,,,,4106000.0,,23053000.0,,,,6000000.0,,-18627000.0,4402000.0,99000000.0,,,3389000.0,,0.0,,,,,-29400000.0,3288000.0,,,49832000.0,22974000.0,,,,,,907225000.0,,,0.433333,,,,28013000.0,,153000.0,,,,,1894000.0,34434000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,,,,,-8361000.0,,,155769000.0,144703000.0,,,,,,9893000.0,,,,-18975000.0,,,,10145000.0,28853000.0,-810000.0,,,,-1785000.0,,,,16669000.0,,,16674000.0,107556000.0,,3761000.0,1098628000.0,11026000.0,,1243331000.0,,,,,750712000.0,,,,,,,,,,,16114000.0,,,0.0,,492619000.0,,33985000.0,,5456000.0,594943000.0,40421000.0,,8349000.0,,67135000.0,,46667000.0,-2022000.0,0.286667,34642500.0,2034000.0,50411000.0,9893000.0,,9893000.0,272439000.0,,125461000.0,,,8349000.0,,,50461000.0,15342000.0,-5000000.0,5449000.0,,917714000.0,,,,,6000000.0,,,,,,8349000.0,,-16143000.0,1873000.0,96201000.0,,,3366000.0,,0.0,,,,,-11488000.0,280000.0,,,32812000.0,25924000.0,,,,,,917714000.0,,,0.286667,,,,25691000.0,,,,,,,2349000.0,34642500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,,,,,,-8515000.0,,,157623000.0,137764000.0,,,,,,12722000.0,,,,-20449000.0,,,,10360000.0,33473000.0,-888000.0,,,,-1365000.0,,,,2294000.0,,,21109000.0,109297000.0,,-2208000.0,1113015000.0,2222000.0,,1250779000.0,,,,,481499000.0,,,,,,,,,,,11902000.0,,,-272455000.0,,769280000.0,,32117000.0,,6165000.0,323876000.0,38529000.0,,7022000.0,,70768000.0,,52040000.0,-269000.0,0.366667,34671000.0,2004000.0,51804000.0,12722000.0,,12722000.0,272455000.0,,125024000.0,,,7022000.0,,,49659000.0,19696000.0,6000000.0,6974000.0,,927227000.0,,,,,8349000.0,,,,,,7022000.0,,-19292000.0,0.0,102095000.0,,,3417000.0,,51000.0,,,,,-2464000.0,441000.0,,,21586000.0,23131000.0,,,,,,927227000.0,,,0.366667,,,,25251000.0,,,,,,,-1327000.0,34671000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,8323000.0,533819000.0,652952000.0,,245039000.0,-8515000.0,,84665000.0,127138000.0,165081000.0,,6275000.0,66028000.0,39980000.0,4704000.0,13430000.0,,162208000.0,1.473333,-22013000.0,,,,10521000.0,35146000.0,-1115000.0,-9037000.0,35839000.0,12639000.0,7260000.0,50997000.0,,34605000.0,-10188000.0,,,22546000.0,135822000.0,53455000.0,15954000.0,1116804000.0,-23453000.0,,1281885000.0,50997000.0,780090000.0,,205000.0,780090000.0,1541000.0,204115000.0,4704000.0,4106000.0,165081000.0,320942000.0,38350000.0,-33693000.0,114000.0,,8323000.0,50997000.0,821000.0,0.0,6070000.0,501795000.0,41080000.0,38350000.0,34605000.0,4028000.0,652952000.0,60851000.0,501795000.0,4704000.0,1281885000.0,74971000.0,28170000.0,50994000.0,2855000.0,,,2079000.0,53455000.0,13430000.0,4028000.0,13430000.0,320942000.0,162208000.0,142244000.0,,23114000.0,4704000.0,,,52425000.0,21203000.0,-35500000.0,7773000.0,,939764000.0,50994000.0,,8096000.0,127138000.0,7022000.0,939764000.0,23114000.0,288780000.0,133841000.0,117909000.0,4704000.0,1116804000.0,-23867000.0,0.0,66028000.0,0.0,,3422000.0,,50031000.0,142244000.0,4704000.0,10241000.0,-490354000.0,6016000.0,821000.0,-3701000.0,,13679000.0,21243000.0,114000.0,,79167000.0,,,1430118000.0,,11188000.0,,13594000.0,1.473333,-490354000.0,35839000.0,,205000.0,,17710000.0,,,-2318000.0,,1430118000.0,50082000.0,-37336000.0,,-77929000.0,-79975000.0,21243000.0,,,598000.0,,-60000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,,,,,,-8515000.0,,,122161000.0,153246000.0,,,,,,14260000.0,,167953000.0,,-12268000.0,,,,9222000.0,35718000.0,-532000.0,,,,3416000.0,,,,15593000.0,,,21775000.0,159643000.0,,-338000.0,1128731000.0,12124000.0,,1281977000.0,,,,,774429000.0,,,,,,,,,,,9942000.0,,,0.0,,507548000.0,,44906000.0,,8380000.0,652268000.0,83052000.0,,10652000.0,,76591000.0,,48237000.0,-52000.0,0.413333,34671000.0,4721000.0,54490000.0,14260000.0,,14260000.0,320542000.0,,141585000.0,,,10652000.0,,,54816000.0,22588000.0,-3277000.0,8328000.0,,945528000.0,,,,,4704000.0,,23114000.0,,,,10652000.0,,-14415000.0,0.0,63167000.0,,,3908000.0,,0.0,,,,,-11792000.0,0.0,,,30008000.0,20354000.0,,,,,,945528000.0,,,0.413333,,,,28529000.0,,213000.0,,,,,5948000.0,34671000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,,,,,,-8515000.0,,,110113000.0,142995000.0,,,,,,11552000.0,,170990000.0,,-14495000.0,,,,9481000.0,29603000.0,,,,,4581000.0,,,,20242000.0,,,20122000.0,109082000.0,,444000.0,1133553000.0,7714000.0,,1276548000.0,,,,,766051000.0,,,,,,,,,,,7046000.0,,,0.0,,510497000.0,,32965000.0,,9844000.0,655938000.0,36501000.0,,13784000.0,,72581000.0,,50034000.0,-872000.0,0.333333,34671000.0,1947000.0,54756000.0,11552000.0,,11552000.0,320141000.0,,141587000.0,,,13784000.0,,,52459000.0,18024000.0,-7417000.0,6472000.0,,950770000.0,,,,,10652000.0,,23114000.0,,,,13784000.0,,-14167000.0,0.0,56167000.0,,,,,-850000.0,,,,,-16782000.0,0.0,,,34409000.0,19494000.0,,,,,,950770000.0,,,0.333333,,,,22540000.0,,125000.0,,,,,3132000.0,34671000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,,,,,,-8670000.0,,,102407000.0,150343000.0,,,,,,19909000.0,,182229000.0,,-13971000.0,,,,9560000.0,43912000.0,,,,,63000.0,,,,18309000.0,,,34352000.0,127938000.0,,9123000.0,1136917000.0,-2963000.0,,1287260000.0,,,,,765515000.0,,,,,,,,,,,10579000.0,,,0.0,,521745000.0,,36787000.0,,10787000.0,663108000.0,39525000.0,,17531000.0,,88413000.0,,53703000.0,675000.0,0.573333,34671000.0,2646000.0,55154000.0,19909000.0,,19909000.0,319739000.0,,150083000.0,,,17531000.0,,,54061000.0,32899000.0,-6417000.0,12990000.0,,956084000.0,,,,,13784000.0,,23114000.0,,,,17531000.0,,-14654000.0,0.0,50167000.0,,,,,-158000.0,,,,,-15245000.0,0.0,,,32963000.0,18454000.0,,,,,,956084000.0,,,0.573333,,,,21996000.0,,134000.0,,,,,3747000.0,34671000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,9501000.0,532591000.0,711601000.0,,216970000.0,-8670000.0,,96602000.0,81212000.0,162302000.0,,0.0,24167000.0,63951000.0,7110000.0,11997000.0,,185556000.0,1.666667,-16651000.0,,,,9697000.0,41143000.0,-227000.0,-2895000.0,32555000.0,-3845000.0,6243000.0,57718000.0,,34671000.0,9807000.0,,,20353000.0,135928000.0,55845000.0,16152000.0,1155591000.0,-20720000.0,,1317893000.0,57718000.0,792813000.0,,142000.0,792813000.0,-12000.0,219019000.0,7110000.0,4704000.0,162302000.0,334351000.0,44235000.0,-34370000.0,161000.0,,9501000.0,57718000.0,0.0,0.0,14303000.0,525080000.0,37960000.0,44235000.0,34671000.0,12515000.0,711601000.0,57892000.0,525080000.0,7110000.0,1317893000.0,78036000.0,33820000.0,47239000.0,237000.0,,,1779000.0,55845000.0,11997000.0,12515000.0,11997000.0,334351000.0,185556000.0,168855000.0,,23114000.0,7110000.0,,,57683000.0,18027000.0,584000.0,6030000.0,,968007000.0,47239000.0,,11093000.0,81212000.0,17531000.0,968007000.0,23114000.0,315621000.0,145655000.0,124033000.0,7110000.0,1155591000.0,-16846000.0,0.0,24167000.0,0.0,,,,-337000.0,168855000.0,7110000.0,3755000.0,-520555000.0,-20423000.0,0.0,-810000.0,,26653000.0,9577000.0,,,91538000.0,,,1488562000.0,,-8191000.0,,16157000.0,1.666667,-520555000.0,32555000.0,,142000.0,,25381000.0,,,-10421000.0,,1488562000.0,-1345000.0,-64242000.0,,-60082000.0,-57385000.0,9577000.0,,,2406000.0,,-16527000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,,,,,,-8670000.0,,,51489000.0,155455000.0,,,,,,17783000.0,,194669000.0,,-12481000.0,,,,10016000.0,43300000.0,-2219000.0,,,,1346000.0,,,,28194000.0,0.0,,30898000.0,164605000.0,,1622000.0,1161676000.0,22474000.0,,1317131000.0,,,,,782866000.0,,,,,,,,,,,6313000.0,,,0.0,,534265000.0,,47426000.0,,4177000.0,731377000.0,79577000.0,,30685000.0,,85028000.0,,30730000.0,-452000.0,0.513333,34671000.0,2386000.0,58593000.0,17783000.0,,17783000.0,362864000.0,,172412000.0,,,30685000.0,,,54130000.0,28434000.0,-23000000.0,10651000.0,,969647000.0,,,,,7110000.0,,23114000.0,,,,30685000.0,,-9843000.0,,2667000.0,,,4850000.0,,-311000.0,,,,,-1981000.0,0.0,,,38037000.0,9590000.0,,,,,,969647000.0,,,0.513333,,,,27881000.0,,214000.0,,,,,23575000.0,34671000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,,,,,-8670000.0,,,52254000.0,157764000.0,,,,,,12723000.0,,198722000.0,,-18692000.0,,,,10357000.0,35707000.0,-273000.0,,,,29014000.0,,,,10638000.0,0.0,,23197000.0,117259000.0,,7641000.0,1172650000.0,-1932000.0,,1330414000.0,,,,,792102000.0,,,,,,,,,,,8083000.0,,,0.0,,538312000.0,,37098000.0,,4141000.0,739848000.0,39043000.0,,32054000.0,,78216000.0,,38096000.0,288000.0,0.366667,34671000.0,2153000.0,59255000.0,12723000.0,,12723000.0,362210000.0,,178185000.0,,,32054000.0,,,55019000.0,20295000.0,-667000.0,7572000.0,,979068000.0,,,,,30685000.0,,23114000.0,,,,32054000.0,,-18748000.0,,2667000.0,,,5055000.0,,12000.0,,,,,-9325000.0,0.0,,,29386000.0,8949000.0,,,,,,979068000.0,,,0.366667,,,,25691000.0,,208000.0,,,,,1369000.0,34671000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,,,,,,-8843000.0,,,52481000.0,173663000.0,,,,,,21038000.0,,210917000.0,,-16716000.0,,,,10296000.0,48971000.0,-618000.0,,,,23601000.0,,,,22834000.0,0.0,,36334000.0,133572000.0,,7591000.0,1178252000.0,-3221000.0,,1351915000.0,,,,,801482000.0,,,,,,,,,,,8030000.0,,,0.0,,550433000.0,,39272000.0,,5407000.0,749001000.0,42851000.0,,44893000.0,,90721000.0,,44752000.0,170000.0,0.606667,34671000.0,2341000.0,59873000.0,21038000.0,,21038000.0,361556000.0,,186523000.0,,,44893000.0,,,54387000.0,33533000.0,-667000.0,12495000.0,,985496000.0,,,,,32054000.0,,23114000.0,,,,44893000.0,,-16268000.0,,2667000.0,,,5142000.0,,-37000.0,,,,,-9547000.0,0.0,,,39102000.0,7278000.0,,,,,,985496000.0,,,0.606667,,,,26381000.0,,134000.0,,,,,12839000.0,34671000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,8270000.0,546382000.0,844856000.0,,214369000.0,-8843000.0,,107868000.0,63074000.0,189131000.0,,0.0,2667000.0,65596000.0,41169000.0,9384000.0,,211458000.0,1.76,-18462000.0,,0.0,,10273000.0,30046000.0,-50000.0,2055000.0,34532000.0,7006000.0,-56109000.0,60928000.0,,34671000.0,3930000.0,0.0,,17439000.0,130946000.0,60332000.0,16844000.0,1269751000.0,-10315000.0,,1458882000.0,60928000.0,907930000.0,,112000.0,907930000.0,1873000.0,224145000.0,41169000.0,7110000.0,189131000.0,360903000.0,42062000.0,-35026000.0,,,8270000.0,60928000.0,0.0,0.0,-2148000.0,550952000.0,40942000.0,42062000.0,34671000.0,4085000.0,844856000.0,52898000.0,550952000.0,41169000.0,1458882000.0,78048000.0,35992000.0,39801000.0,1867000.0,,,2334000.0,60332000.0,9384000.0,4085000.0,9384000.0,360903000.0,211458000.0,201630000.0,,23114000.0,41169000.0,,,60609000.0,14658000.0,-666000.0,5274000.0,,995566000.0,39801000.0,,9214000.0,63074000.0,44893000.0,995566000.0,23114000.0,332013000.0,158024000.0,130772000.0,41169000.0,1269751000.0,-20317000.0,,2667000.0,0.0,,5115000.0,,0.0,201630000.0,41169000.0,7438000.0,-551762000.0,-9509000.0,0.0,-3160000.0,,24247000.0,8783000.0,,,96920000.0,,,1547328000.0,,-2436000.0,,20162000.0,1.76,-551762000.0,34532000.0,,112000.0,,33698000.0,,,-3724000.0,,1547328000.0,-336000.0,-30362000.0,,-65176000.0,-66351000.0,8783000.0,,,34059000.0,,-25000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,,,,,,-8843000.0,,,62211000.0,179004000.0,,,,,,16048000.0,,218663000.0,,-15716000.0,,,,9624000.0,40638000.0,-358000.0,,,,15962000.0,,,,9269000.0,0.0,,28444000.0,149259000.0,,8846000.0,1303293000.0,5746000.0,,1482297000.0,,,,,924133000.0,,,,,,,,,,,7095000.0,,,0.0,,558164000.0,,38090000.0,,4542000.0,861922000.0,63242000.0,,40660000.0,,86017000.0,,34670000.0,109000.0,0.46,34671000.0,2570000.0,61197000.0,16048000.0,,16048000.0,360249000.0,,212714000.0,,,40660000.0,,,57573000.0,25910000.0,-667000.0,9862000.0,,1006923000.0,,,,,41169000.0,,23114000.0,,,,40660000.0,,-15467000.0,,2667000.0,,,5104000.0,,-19000.0,,,,,-9529000.0,0.0,,,24736000.0,14245000.0,,,,,,1006923000.0,,,0.46,,,,32000000.0,,119000.0,,,,,-509000.0,34671000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
