date,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,quarterlyDeferredIncomeTax,annualInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyGrossPPE,annualCurrentAccruedExpenses,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualDilutedAverageShares,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,annualCashAndCashEquivalents,quarterlyTotalLiabilitiesNetMinorityInterest,annualCapitalExpenditure,annualNetIncomeContinuousOperations,trailingDeferredIncomeTax,annualDilutedEPS,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyChangeInInventory,annualCurrentAssets,trailingResearchAndDevelopment,trailingBeginningCashPosition,trailingChangesInAccountReceivables,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualInterestExpense,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,annualOtherNonCurrentAssets,annualBasicAverageShares,annualNetOtherFinancingCharges,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualNetIncomeCommonStockholders,quarterlyRetainedEarnings,annualDeferredIncomeTax,trailingOperatingExpense,annualResearchAndDevelopment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccumulatedDepreciation,quarterlyStockBasedCompensation,quarterlyDilutedEPS,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,quarterlyStockholdersEquity,annualTotalLiabilitiesNetMinorityInterest,annualFreeCashFlow,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCommonStockIssuance,quarterlyPurchaseOfBusiness,trailingFreeCashFlow,annualRetainedEarnings,quarterlyCurrentAssets,quarterlyOperatingExpense,quarterlyCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,trailingNetIncomeCommonStockholders,annualCurrentDeferredRevenue,annualLongTermDebt,annualCashDividendsPaid,quarterlySellingGeneralAndAdministration,annualBeginningCashPosition,annualCostOfRevenue,annualTaxProvision,annualTotalAssets,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,annualCurrentDebt,trailingTaxProvision,annualOtherCurrentAssets,trailingDepreciationAndAmortization,annualOtherNonCashItems,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,annualTotalNonCurrentAssets,quarterlyBasicEPS,annualStockholdersEquity,quarterlyNetOtherFinancingCharges,quarterlyResearchAndDevelopment,quarterlyInvestmentsAndAdvances,annualPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualIncomeTaxPayable,trailingPurchaseOfBusiness,quarterlyNetIncome,annualInvestingCashFlow,annualChangeInInventory,trailingStockBasedCompensation,quarterlyNetIncomeContinuousOperations,quarterlyInventory,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,quarterlyBasicAverageShares,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualCapitalStock,quarterlyOtherCurrentLiabilities,trailingOperatingCashFlow,trailingPretaxIncome,annualAccountsReceivable,quarterlyTaxProvision,trailingNetIncome,annualGoodwill,annualStockBasedCompensation,annualGrossProfit,quarterlyAccountsReceivable,annualCurrentLiabilities,annualNetPPE,quarterlyPretaxIncome,quarterlyCostOfRevenue,quarterlyNetPPE,quarterlyCurrentAccruedExpenses,annualOtherIntangibleAssets,annualOperatingCashFlow,quarterlyCommonStockIssuance,annualInventory,quarterlyOtherShortTermInvestments,quarterlyChangeInCashSupplementalAsReported,trailingNetOtherInvestingChanges,annualRepaymentOfDebt,annualEbitda,quarterlyCapitalStock,annualOtherNonCurrentLiabilities,trailingChangeInWorkingCapital,quarterlyFreeCashFlow,quarterlyBeginningCashPosition,annualBasicEPS,quarterlyDilutedAverageShares,quarterlyOtherIntangibleAssets,annualChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualOtherCurrentLiabilities,annualCashCashEquivalentsAndMarketableSecurities,annualTotalRevenue,annualNetOtherInvestingChanges,trailingGrossProfit,annualPretaxIncome,trailingTotalRevenue,trailingPurchaseOfInvestment,annualNonCurrentDeferredRevenue,annualCashFlowFromContinuingFinancingActivities,trailingOtherIncomeExpense,quarterlyTotalAssets,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualOtherIncomeExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,annualOperatingIncome,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,trailingInvestingCashFlow,annualGrossPPE,annualAccountsPayable,trailingBasicAverageShares,trailingRepaymentOfDebt,trailingCashDividendsPaid,trailingChangeInInventory,trailingOtherNonCashItems,trailingDilutedEPS,trailingInterestExpense,trailingNetOtherFinancingCharges,trailingBasicEPS,trailingCommonStockIssuance,trailingDilutedAverageShares
2000-12-31,-2040000,,,-2910000.0,,-8168000.0,4906000.0,,,,5052000.0,9884000.0,,42491000.0,,45380000.0,,-5808000,8930000.0,56584000.0,-4846000.0,-7507000.0,,-0.54,,,,49820000.0,,,,8930000.0,65685000.0,4914000.0,,-6029000,12011000.0,45380000.0,-1300000.0,,,-24597000.0,-49212000.0,-4102000.0,,,13247000.0,,-3709000.0,,,,-1175000.0,96122000.0,56584000.0,-11282000.0,13247000.0,9289000.0,,,-49212000.0,49820000.0,-6128000.0,43337000.0,1905000.0,,,,,,7747000.0,,-2139000.0,1987000.0,56142000.0,-2810000.0,152706000.0,-24597000.0,3968000.0,,353000.0,,3968000.0,,2069000.0,32805000.0,1957000.0,102886000.0,,96122000.0,0.0,,,,3543000.0,,,,-14341000.0,65401000.0,,,2180000,,9686000.0,-15508000.0,,,-2185000.0,-2059000.0,,-54688000.0,-3709000.0,12011000.0,3543000.0,7747000.0,480000.0,38078000.0,,,36922000.0,-649000.0,,,,37058000.0,36922000.0,43337000.0,6175000.0,1531000.0,2360000.0,6175000.0,,84700000.0,-6436000.0,0.0,,,8812000.0,,,4253000.0,480000.0,1957000.0,,-4244000.0,555000.0,-0.54,,84700000.0,6943000.0,102886000.0,-10691000.0,38078000.0,8930000.0,93200000.0,-6538000.0,,-10317000.0,,,,-52022000.0,,152706000.0,8930000.0,-14341000.0,,-17090000.0,-10691000.0,,,-5433000.0,,,-3989000.0,,,8930000.0,-2528000.0,8930000.0,,353000.0,,9884000.0,4906000.0,,,,,,,,,,,
2001-03-31,1820000,,,-179000.0,,11137000.0,3141000.0,,,,-1880000.0,9994000.0,,,,,,27272000,,45755000.0,,,,,,,,,,,,517000.0,-3723000.0,,,6073000,,,,,,,-49740000.0,,,,,,,,-0.01,,,99458000.0,,,8695000.0,,,,,36945000.0,9317000.0,37060000.0,-3051000.0,,19049000.0,,,,,,7580000.0,,,,,,501000.0,,,,,,,,1965000.0,,-0.01,,0.0,,,,,,,,-528000.0,,,,-514000,,,0.0,,47179000.0,-71000.0,-672000.0,,-4619000.0,-3709000.0,17507000.0,3364000.0,3366000.0,,3899000.0,,,,-343000.0,,,,,31917000.0,,,-857000.0,16135000.0,6285000.0,10664000.0,,,,,,-8413000.0,,,,480000.0,,,-743000.0,8930000.0,,47179000.0,84476000.0,,108268000.0,,,,,,,,,,,,,145213000.0,,-528000.0,,,-6827000.0,,,,,,2516000.0,,,517000.0,161000.0,517000.0,,307000.0,,,,,,,,,,,,,,
2001-06-30,631000,,,71000.0,,10132000.0,1999000.0,,,,-4793000.0,10334000.0,,,,,,30977000,,46699000.0,,,,,,,,,,,,596000.0,-1859000.0,,,3310000,,,,,,,-49369000.0,,,,,,,,0.007823,,,104905000.0,,,12289000.0,,,,,43651000.0,9501000.0,34410000.0,-1503000.0,,21659000.0,,,,,,7782000.0,,,,,,517000.0,,,,,,,,0.0,,0.01,,-116000.0,,,,,,,,371000.0,,,,372000,,,235000.0,,47149000.0,-1552000.0,-931000.0,,4203000.0,-3709000.0,17475000.0,4347000.0,7942000.0,,0.0,,,,373000.0,,,,,38304000.0,,,745000.0,20845000.0,6625000.0,10510000.0,,,,,,792000.0,,,,480000.0,,,-2483000.0,517000.0,,47425000.0,83853000.0,,107953000.0,,,,,,,,,,,,,151604000.0,,371000.0,,,-1623000.0,,,,,,2679000.0,,,596000.0,121000.0,596000.0,,242000.0,,,,,,,,,,,,,,
2001-09-30,691000,,,-178000.0,,9920000.0,2125000.0,,,,5727000.0,10725000.0,,,,,,28435000,,43125000.0,,,,,,,,,,,,4042000.0,972000.0,,,3502000,,,,,,,-49141000.0,,,,,,,,0.0,-980000.0,,99637000.0,,,7222000.0,,,,,42658000.0,9229000.0,35903000.0,-1461000.0,,24531000.0,,,,,,7508000.0,,,,,,0.0,,,,,,,,763000.0,,0.0,,0.0,,,,,,,,228000.0,,,,251000,,,0.0,,47171000.0,7785000.0,-667000.0,,-5311000.0,-3709000.0,9970000.0,3551000.0,2908000.0,,310000.0,,,,363000.0,,,,,33237000.0,,,614000.0,18515000.0,7016000.0,8751000.0,,,,,,3446000.0,,,,481000.0,,,7118000.0,596000.0,,48396000.0,83118000.0,,100104000.0,,,,,,,,,,,,,142762000.0,,228000.0,,,-6231000.0,,,,,,2811000.0,,,4042000.0,77000.0,4042000.0,,186000.0,,,,,,,,,,,,,,
2001-12-31,1665000,,,1544000.0,,11346000.0,2036000.0,,,,1596000.0,12900000.0,9651000.0,37728000.0,,47984000.0,,31204000,5271000.0,46296000.0,-4454000.0,272000.0,,0.005606,,,,45530000.0,,,,5271000.0,-5096000.0,630000.0,,4569000,12472000.0,47181000.0,-118000.0,,,269000.0,-48943000.0,1258000.0,,,6485000.0,,-5933000.0,,,1221000.0,650000.0,100884000.0,46296000.0,8290000.0,6485000.0,230000.0,,,-48943000.0,45530000.0,9681000.0,39811000.0,-162000.0,,27215000.0,,,27215000.0,2910000.0,,8195000.0,8217000.0,77869000.0,1540000.0,147180000.0,269000.0,0.0,,123000.0,,0.0,,361000.0,31065000.0,0.0,101650000.0,,100884000.0,-2000.0,,,,3575000.0,,,,198000.0,-9706000.0,,,163000,,10910000.0,0.0,,,6582000.0,-2184000.0,,-257000.0,-5933000.0,12472000.0,3575000.0,2910000.0,481000.0,786000.0,,,35256000.0,1147000.0,,,,40019000.0,35256000.0,39811000.0,6967000.0,1310000.0,19858000.0,6967000.0,9651000.0,82211000.0,12744000.0,-28000.0,,,1229000.0,,,13201000.0,481000.0,0.0,,4398000.0,4042000.0,0.01,,82211000.0,-2946000.0,101650000.0,-4545000.0,786000.0,5271000.0,117888000.0,-6177000.0,,1812000.0,,,,-5984000.0,,147180000.0,5271000.0,198000.0,,235000.0,-4545000.0,,,2291000.0,,,2904000.0,,,5271000.0,271000.0,5271000.0,,123000.0,,12900000.0,2036000.0,,,,,,,,,,,
2002-03-31,880000,,,,,9734000.0,2393000.0,,,,-413000.0,12972000.0,,,,,,28656000,,46504000.0,,,,,,,,,,,,7189000.0,-1403000.0,,,2972000,,,,,,,-48381000.0,,,,,,,,0.01,,,114581000.0,,,9910000.0,,,,,44125000.0,8854000.0,36594000.0,-738000.0,81866000.0,26726000.0,,,,,,8020000.0,,,,,,0.0,,,,,,,,0.0,,0.01,,-127000.0,,,,,,,,562000.0,,,,562000,,,0.0,,47386000.0,2193000.0,-665000.0,,1128000.0,-5933000.0,28055000.0,7016000.0,2894000.0,,1464000.0,,,,355000.0,,,,,31684000.0,,,917000.0,18922000.0,7039000.0,5908000.0,,,1365000.0,,,1918000.0,,,,481000.0,,,1528000.0,5271000.0,,49725000.0,,,116960000.0,,,,,,,,,,,,,161085000.0,,562000.0,,,7089000.0,,,,,,2092000.0,,,7189000.0,,7189000.0,,103000.0,,,,,,,,,,,,,,
2002-06-30,2121000,,,,,11708000.0,1960000.0,,,,996000.0,12919000.0,,,,,,33316000,,51210000.0,,,,,,,,,,,,10089000.0,-1855000.0,,,4247000,,,,,,,-47091000.0,,,,,,,,0.025593,,,116032000.0,,,9840000.0,,,,,50917000.0,9587000.0,41370000.0,-2831000.0,82354000.0,29336000.0,,,,,,8756000.0,,,,,,0.0,,,,,,,,0.0,,0.03,,-58000.0,,,,,,,,1290000.0,,,,1290000,,,0.0,,47647000.0,4702000.0,-807000.0,,53000.0,-5933000.0,26985000.0,6976000.0,2864000.0,,1615000.0,,,,826000.0,,,,,35185000.0,,,2116000.0,21608000.0,6986000.0,8343000.0,,,233000.0,,,2900000.0,,,,481000.0,,,3895000.0,7189000.0,,50405000.0,,,116325000.0,,,,,,,,,,,,,167242000.0,,1290000.0,,,7017000.0,,,,,,2126000.0,,,10089000.0,5000.0,10089000.0,,116000.0,,,,,,,,,,,,,,
2002-09-30,2934000,,,,,12312000.0,2328000.0,,,,3776000.0,12867000.0,,,,,,34693000,,48049000.0,,,,,,,,,,,,10534000.0,-2475000.0,,,5071000,,,,,,,-45352000.0,,,,,,,,0.04,22000.0,,109705000.0,,,7321000.0,,,,,47388000.0,9378000.0,40728000.0,-1939000.0,82743000.0,27292000.0,,,,,,8546000.0,,,,,,0.0,,,,,,,,0.0,,0.04,,-55000.0,,,,,,,,1739000.0,,,,1739000,,,0.0,,47173000.0,7448000.0,-545000.0,,-4204000.0,-5933000.0,20689000.0,4755000.0,2566000.0,,981000.0,,,,1183000.0,,,,,32543000.0,,,2922000.0,22381000.0,6934000.0,10127000.0,,,18000.0,,,445000.0,,,,481000.0,,,6903000.0,10089000.0,,49372000.0,,,110366000.0,,,,,,,,,,,,,157754000.0,,1739000.0,,,2890000.0,,,,,,2137000.0,,,10534000.0,12000.0,10534000.0,,,,,,,,,,,,,,,,
2002-12-31,4804000,-4000000.0,,,,14228000.0,2390000.0,,,,-3026000.0,14957000.0,11186000.0,37243000.0,,49493000.0,,37232000,13744000.0,51189000.0,-9718000.0,6172000.0,,0.16,,,,52460000.0,,,,13744000.0,-2241000.0,187000.0,0.0,6971000,49613000.0,47136000.0,-240000.0,,,7989000.0,-40954000.0,3384000.0,,,10963000.0,,-8138000.0,,,,1333000.0,118656000.0,51189000.0,10127000.0,10963000.0,1622000.0,,,-40954000.0,52460000.0,9424000.0,40226000.0,5445000.0,,26208000.0,,,26208000.0,2550000.0,,8592000.0,5271000.0,85915000.0,3869000.0,169845000.0,7989000.0,0.0,,,,0.0,,,33914000.0,0.0,117385000.0,,118656000.0,0.0,,,,8413000.0,,,,4398000.0,-7974000.0,,,2581000,,8522000.0,-704000.0,,,5502000.0,-7701000.0,,-51000.0,-8138000.0,49613000.0,8413000.0,2550000.0,481000.0,442000.0,,,33510000.0,1505000.0,,,,47982000.0,33510000.0,40226000.0,6819000.0,4086000.0,23004000.0,6819000.0,11186000.0,60953000.0,19845000.0,6000.0,,,3210000.0,,,19261000.0,481000.0,0.0,,-2199000.0,10534000.0,0.17,,60953000.0,8473000.0,117385000.0,7418000.0,442000.0,13744000.0,133897000.0,-63000.0,,10041000.0,,,,-3074000.0,,169845000.0,13744000.0,4398000.0,,-704000.0,7418000.0,,,10739000.0,,,2167000.0,,,13744000.0,,13744000.0,,,,14957000.0,2390000.0,,,,,,,,,,,
2003-03-31,1758000,,,,,11644000.0,1851000.0,,,,3925000.0,14733000.0,,,,,,32325000,,48304000.0,,,,,,,,,,,,30044000.0,22105000.0,,-3298000.0,3912000,,,,,,,-23658000.0,,,,,,,,0.36,,,125285000.0,,,4418000.0,,,,,83593000.0,9886000.0,43886000.0,-1908000.0,,25482000.0,,,,,,9101000.0,,,,,,0.0,,,,,,,,0.0,,0.38,,0.0,,,,,,,,17296000.0,,,,17296000,,,23233000.0,,45951000.0,105000.0,-319000.0,,-5910000.0,-8138000.0,22672000.0,4418000.0,,,7936000.0,,,,7704000.0,,,,,33522000.0,,,25000000.0,20681000.0,6595000.0,8617000.0,,,50000.0,,15001000.0,16300000.0,,,,481000.0,,,-214000.0,13744000.0,,47738000.0,60729000.0,,89996000.0,,,,,,,,,,,,,173589000.0,,17296000.0,,,,,-15001000.0,,,,2154000.0,39333000.0,,30044000.0,,45045000.0,,,,,,,,,,,,,,,,
2003-06-30,3077000,,,,,13863000.0,2352000.0,,,,1589000.0,14556000.0,,,,,,36135000,,51983000.0,,,,,,,,,,,,15436000.0,330000.0,,-20570000.0,5204000,,,,,,,-21677000.0,,,,,,,,0.04,,,106959000.0,,,4418000.0,,,,,68516000.0,10786000.0,47565000.0,37229000.0,,30015000.0,,,,,,10061000.0,,,,,,0.0,,,,,,,,0.0,,0.05,,0.0,,,,,,,,1981000.0,,,,1981000,,,0.0,,42881000.0,5646000.0,-454000.0,,-20584000.0,-8138000.0,23502000.0,4418000.0,,,3820000.0,,,,1233000.0,,,,,35593000.0,,,3214000.0,22272000.0,6418000.0,11378000.0,,,215000.0,,12113000.0,-14608000.0,,,,481000.0,,,5192000.0,30044000.0,,44796000.0,60506000.0,,90426000.0,,,,,,,,,,,,,158942000.0,,1981000.0,,,,,-112000.0,,,,2127000.0,-36333000.0,,15436000.0,,27549000.0,,,,,,,,,,,,,,,,
2003-09-30,5112000,,,,,15470000.0,2157000.0,,,,7709000.0,14364000.0,,,,,,37874000,,53827000.0,,,,,,,,,,,,14561000.0,-14670000.0,,-236000.0,7860000,,,,,,,-18444000.0,,,,,,,,0.07,,,110438000.0,,,4418000.0,,,,,74342000.0,10358000.0,49409000.0,-41165000.0,,28554000.0,,,,,,9678000.0,,,,,,0.0,,,,,,,,0.0,,0.08,,0.0,,,,,,,,3233000.0,,,,3233000,,,0.0,,40464000.0,13876000.0,-414000.0,,-81000.0,-8138000.0,37399000.0,4418000.0,,,5853000.0,,,,2020000.0,,,,,30002000.0,,,5253000.0,22404000.0,6226000.0,12845000.0,,,388000.0,,24701000.0,-875000.0,,,,481000.0,,,13462000.0,15436000.0,,43181000.0,46298000.0,,89923000.0,,,,,,,,,,,,,164265000.0,,3233000.0,,,24000.0,,-12551000.0,,,,2748000.0,39333000.0,,14561000.0,,39262000.0,,,,,,,,,,,,,,,,
2003-12-31,5565000,-24104000.0,,,,15856000.0,2378000.0,,,,-8400000.0,16151000.0,14220000.0,41321000.0,,45035000.0,,39120000,10268000.0,64330000.0,-1796000.0,25978000.0,,0.59,,,,66121000.0,,,,10268000.0,-8355000.0,,0.0,7932000,54218000.0,42547000.0,0.0,,11669000.0,26402000.0,-14552000.0,4628000.0,,,13182000.0,,-9646000.0,,,,4823000.0,117907000.0,64330000.0,20739000.0,13182000.0,1673000.0,,,-14552000.0,66121000.0,10291000.0,51148000.0,18681000.0,,34020000.0,,,34020000.0,,,9550000.0,13744000.0,88621000.0,13106000.0,182252000.0,26402000.0,0.0,,,,0.0,,,38390000.0,0.0,116131000.0,,117907000.0,0.0,,,,13182000.0,16000000.0,,,3892000.0,-590000.0,,,3468000,,9396000.0,339000.0,,,2908000.0,-609000.0,-27758000.0,1154000.0,-9646000.0,54218000.0,13182000.0,,481000.0,530000.0,,,38411000.0,2149000.0,,,,56833000.0,38411000.0,51148000.0,6505000.0,5617000.0,23264000.0,6505000.0,14220000.0,55408000.0,22535000.0,1020000.0,,11669000.0,-4293000.0,,,24908000.0,481000.0,0.0,,2299000.0,14561000.0,0.62,,55408000.0,-3476000.0,116131000.0,-32000.0,530000.0,21937000.0,145454000.0,12837000.0,,39084000.0,,,,-25421000.0,,182252000.0,10268000.0,3892000.0,,23572000.0,-32000.0,,-94000.0,15512000.0,,,2367000.0,-26333000.0,,10268000.0,,21937000.0,,,,16151000.0,2378000.0,,,,,,,,,,,
2004-03-31,3376000,,,,,14825000.0,2637000.0,,,,662000.0,15884000.0,,,,,,41462000,,62473000.0,,,,,,,,,,,,12539000.0,-2192000.0,,-1784000.0,6277000,,,,,,,-12461000.0,,,,,,,,0.05,,,119073000.0,,,13182000.0,,,,,67230000.0,11449000.0,49291000.0,-1483000.0,,34489000.0,,,,,,10527000.0,,,,,,0.0,,,,,,,,0.0,,0.05,,0.0,,,,,,,,2091000.0,,,,2091000,,,102000.0,,41468000.0,5654000.0,-357000.0,,-1191000.0,-9646000.0,53435000.0,13182000.0,,,552000.0,,,,1387000.0,,,,,36727000.0,,,3478000.0,26637000.0,6238000.0,11613000.0,,,611000.0,,11747000.0,2271000.0,,,,481000.0,,,5297000.0,10268000.0,,45062000.0,54647000.0,,114320000.0,,,,,,,,,,,,,181550000.0,,2091000.0,,,-17000.0,,-49000.0,,,,2901000.0,,,12539000.0,,24286000.0,,,,,,,,,,,,,,,,
2004-06-30,5018000,,,,,17100000.0,4570000.0,,,,1454000.0,16021000.0,,,,,,44263000,,69651000.0,,,,,,,,,,,,17981000.0,144000.0,,-2924000.0,7885000,,,,,,,-9486000.0,,,,,,,,0.07,,,120255000.0,,,13182000.0,,,,,76682000.0,12082000.0,56469000.0,-978000.0,,39588000.0,,,,,,11412000.0,,,,,,0.0,,,,,,,,0.0,,0.07,,0.0,,,,,,,,2975000.0,,,,2975000,,,41000.0,,41420000.0,7296000.0,-765000.0,,-1998000.0,-9646000.0,52251000.0,13182000.0,,,324000.0,,,,2084000.0,,,,,42476000.0,,,5059000.0,27163000.0,6375000.0,11987000.0,,,935000.0,,9736000.0,5442000.0,,,,481000.0,,,6531000.0,12539000.0,,44803000.0,54634000.0,,113260000.0,,,,,,,,,,,,,189942000.0,,2975000.0,,,-47000.0,,-50000.0,,,,2867000.0,,,17981000.0,,27717000.0,,,,,,,,,,,,,,,,
2004-09-30,3401000,,,,,15296000.0,2441000.0,,,,789000.0,16343000.0,,,,,,41811000,,67033000.0,,,,,,,,,,,,12706000.0,-8631000.0,,-2851000.0,6220000,,,,,,,-7454000.0,,,,,,,,0.05,,,119680000.0,,,13182000.0,,,,,73920000.0,11895000.0,53851000.0,-891000.0,,38837000.0,,,,,,11312000.0,,,,,,0.0,,,,,,,,0.0,,0.05,,0.0,,,,,,,,2032000.0,,,,2032000,,,138000.0,,41307000.0,5640000.0,-512000.0,,-2284000.0,-9646000.0,52387000.0,13182000.0,,,0.0,,,,1507000.0,,,,,39057000.0,,,3539000.0,26515000.0,6697000.0,12573000.0,,,,,16359000.0,-5275000.0,,,,481000.0,,,5128000.0,17981000.0,,44350000.0,53709000.0,,112793000.0,,,,,,,,,,,,,186713000.0,,2032000.0,,,-64000.0,,-8648000.0,,,,2819000.0,2000000.0,,12706000.0,,29065000.0,,,,,,,,,,,,,,,,
2004-12-31,5325000,-12518000.0,,,,18064000.0,2890000.0,,,,-2950000.0,18142000.0,13660000.0,48165000.0,,44566000.0,,44734000,12573000.0,72087000.0,-2267000.0,10128000.0,,0.23,,,,78859000.0,,,,12573000.0,765000.0,192000.0,-4959000.0,8124000,31071000.0,41288000.0,0.0,,13832000.0,10128000.0,-4424000.0,-300000.0,,,12973000.0,,-11518000.0,,,,-45000.0,118400000.0,72087000.0,19892000.0,12973000.0,2613000.0,,,-4424000.0,78859000.0,12739000.0,59114000.0,-1127000.0,,41541000.0,,,41541000.0,,,12200000.0,10268000.0,106985000.0,7309000.0,190487000.0,10128000.0,0.0,,,,0.0,,,45451000.0,0.0,111628000.0,,118400000.0,0.0,,,,12973000.0,10055000.0,,,3030000.0,-9914000.0,,,3030000,,11386000.0,-410000.0,,,3569000.0,-633000.0,-12277000.0,-4467000.0,-11518000.0,31071000.0,12973000.0,,481000.0,1023000.0,,,45801000.0,2331000.0,,,,65285000.0,45801000.0,59114000.0,6624000.0,5361000.0,26670000.0,6624000.0,13660000.0,73933000.0,22159000.0,,,13832000.0,-133000.0,,,28506000.0,481000.0,0.0,,2936000.0,12706000.0,0.25,,73933000.0,2305000.0,111628000.0,,1023000.0,26405000.0,172270000.0,-4479000.0,,17437000.0,,,,-9940000.0,,190487000.0,12573000.0,3030000.0,,-129000.0,,,-3530000.0,17120000.0,,,2799000.0,6055000.0,,12573000.0,,26405000.0,,,,18142000.0,2890000.0,,,,,,,,,,,
2005-03-31,654000,,,,,13113000.0,2642000.0,,,,4231000.0,18004000.0,,,,,,40659000,,67600000.0,,,,,,,,,,,,13787000.0,1320000.0,,,3426000,,,,,,,-3954000.0,,,,,,,,0.01,,,111320000.0,,,12973000.0,,,,,69057000.0,12459000.0,54627000.0,-428000.0,,38647000.0,,,,,,11944000.0,,,,,,0.0,,,,,,,,0.0,,0.01,,343000.0,,,,,,,,470000.0,,,,470000,,,146000.0,,40229000.0,7473000.0,-621000.0,,-7579000.0,-11518000.0,7708000.0,12973000.0,,,745000.0,,,,330000.0,,,,,37441000.0,,,800000.0,27546000.0,6486000.0,12593000.0,,,184000.0,,11450000.0,1214000.0,,,,481000.0,,,6852000.0,12573000.0,,42735000.0,95669000.0,,109863000.0,,,,,,,,,,,,,178920000.0,,470000.0,,,,,-6032000.0,,,,2772000.0,8401000.0,,13787000.0,,25237000.0,,,,,,,,,,,,,,,,
2005-06-30,4471000,,,,,16249000.0,2762000.0,,,,-4795000.0,17665000.0,,,,,,43185000,,72779000.0,,,,,,,,,,,,12682000.0,1475000.0,,,7038000,,,,,,,-1933000.0,,,,,,,,0.05,,,111097000.0,,,12973000.0,,,,,76034000.0,11778000.0,59806000.0,-286000.0,,43562000.0,,,,,,11263000.0,,,,,,0.0,,,,,,,,0.0,,0.05,,-343000.0,,,,,,,,2021000.0,,,,2021000,,,-1027000.0,,39615000.0,-269000.0,-264000.0,,-2311000.0,-11518000.0,7705000.0,12973000.0,,,0.0,,,,1423000.0,,,,,46436000.0,,,3444000.0,26936000.0,6147000.0,13482000.0,,,725000.0,,9425000.0,-1105000.0,,,,481000.0,,,-533000.0,13787000.0,,41943000.0,93990000.0,,107842000.0,,,,,,,,,,,,,183876000.0,,2021000.0,,,,,-1500000.0,,,,2567000.0,3525000.0,,12682000.0,,22107000.0,,,,,,,,,,,,,,,,
2005-09-30,4060000,,,,,16020000.0,2529000.0,,,,4420000.0,17359000.0,,,,,,42306000,,72295000.0,,,,,,,,,,,,16071000.0,-1783000.0,,-4661000.0,6578000,,,,,,,648000.0,,,,,,,,0.06,,,109393000.0,,,12973000.0,,,,,75853000.0,11960000.0,59322000.0,-222000.0,,43697000.0,,,,,,11445000.0,,,,,,0.0,,,,,,,,0.0,,0.07,,0.0,,,,,,,,2581000.0,,,,2581000,,,224000.0,,39104000.0,9496000.0,-311000.0,,-4325000.0,-11518000.0,7751000.0,12973000.0,,,0.0,,,,1703000.0,,,,,40291000.0,,,4284000.0,26286000.0,5841000.0,13096000.0,,,,,10675000.0,3388000.0,,,,481000.0,,,9185000.0,12682000.0,,41771000.0,92243000.0,,105835000.0,,,,,,,,,,,,,181688000.0,,2581000.0,,,,,-2500000.0,,,,2518000.0,1250000.0,,16070000.0,,26745000.0,,,,,,,,,,,,,,,,
