date,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,annualGrossPPE,trailingNetIncomeCommonStockholders,annualInterestExpense,annualRepaymentOfDebt,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyOtherIntangibleAssets,quarterlyBasicEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOperatingExpense,annualOtherIncomeExpense,quarterlySaleOfInvestment,trailingCapitalExpenditure,quarterlyCurrentDeferredRevenue,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingGrossProfit,annualCapitalExpenditure,annualSellingGeneralAndAdministration,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,quarterlyStockholdersEquity,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyEbitda,trailingStockBasedCompensation,annualNetOtherFinancingCharges,quarterlyNetPPE,annualDilutedEPS,trailingNetOtherFinancingCharges,trailingTaxProvision,quarterlyTotalRevenue,quarterlyCommonStockIssuance,trailingDepreciationAndAmortization,annualOtherNonCashItems,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyStockBasedCompensation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualCapitalStock,annualPurchaseOfBusiness,annualCostOfRevenue,annualCurrentDebt,annualStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,annualGrossProfit,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyCurrentAssets,quarterlyPretaxIncome,annualOperatingExpense,quarterlyCurrentLiabilities,annualDeferredIncomeTax,quarterlyRetainedEarnings,annualBasicEPS,trailingOperatingExpense,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,quarterlyDilutedAverageShares,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCashItems,trailingCostOfRevenue,annualChangeInWorkingCapital,annualChangesInAccountReceivables,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,annualTotalLiabilitiesNetMinorityInterest,quarterlyTaxProvision,trailingCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingBeginningCashPosition,trailingNetIncome,trailingPurchaseOfBusiness,quarterlyPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyAccountsReceivable,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualCashDividendsPaid,annualPretaxIncome,quarterlyLongTermDebt,trailingChangeInWorkingCapital,quarterlyFreeCashFlow,annualAccountsReceivable,annualNetIncome,annualFreeCashFlow,annualCommonStockIssuance,quarterlyDilutedEPS,annualGoodwill,quarterlyTotalAssets,quarterlyNetIncome,annualInvestingCashFlow,annualOperatingIncome,quarterlyNetIncomeContinuousOperations,quarterlyDepreciationAndAmortization,annualTotalRevenue,annualOtherCurrentAssets,annualPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,annualAccountsPayable,annualStockholdersEquity,annualLongTermDebt,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualDilutedAverageShares,trailingPurchaseOfInvestment,annualNonCurrentDeferredRevenue,annualTaxProvision,annualTotalAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualCurrentLiabilities,annualCurrentAccruedExpenses,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,annualCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyInterestExpense,annualBasicAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,annualSaleOfInvestment,annualInvestmentsAndAdvances,quarterlyGrossProfit,trailingOtherIncomeExpense,quarterlyChangeInAccountPayable,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualOtherNonCurrentAssets,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualEbitda,annualCurrentAssets,annualRepurchaseOfCapitalStock,trailingPretaxIncome,trailingSellingGeneralAndAdministration,annualInventory,trailingBasicAverageShares,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingOtherNonCashItems,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualIncomeTaxPayable,annualChangeInInventory,trailingChangeInInventory,trailingChangeInAccountPayable,trailingSaleOfInvestment,trailingResearchAndDevelopment,quarterlyInventory,quarterlyIncomeTaxPayable,trailingDilutedAverageShares
2000-06-30,,19000000.0,,,-64000000.0,,,,,,,,2893000000.0,0.13,61000000.0,940000000.0,,707000000.0,,,1322000000.0,1577000000.0,,,,,,3709000000.0,2000000.0,1276000000.0,1301600000.0,,,,1669000000.0,,349000000.0,,,267000000.0,,,,5220000000.0,93000000.0,,,-39000000.0,,,-154000000.0,,,,,,,,-220000000.0,,267000000.0,,4160000000.0,272000000.0,,6076000000.0,,3646000000.0,,,380000000.0,,1348800000.0,46000000.0,-132000000.0,,,,288000000.0,1509000000.0,,,17000000.0,,102000000.0,,,,,,4000000.0,264000000.0,914000000.0,6153000000.0,,3992000000.0,,,,255000000.0,,,,400000000.0,,341000000.0,,,,,0.12625,,10313000000.0,170000000.0,,,170000000.0,61000000.0,,,,-3545000000.0,,,,,,,,,,,,528000000.0,,,,-852000000.0,,,,0.0,,474000000.0,16000000.0,,128000000.0,-27000000.0,,2993000000.0,,,1228000000.0,,113000000.0,-180000000.0,1322000000.0,,,170000000.0,,,,,,,,,,,6604000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-30,,-5000000.0,,,0.0,,,,,,,,2891000000.0,0.14125,89000000.0,955000000.0,,620000000.0,,,1103000000.0,1377000000.0,,,,,,3657000000.0,2000000.0,1322000000.0,1287200000.0,,,,1712000000.0,,371000000.0,,,269000000.0,,,,5369000000.0,53000000.0,,,-58000000.0,,,-83000000.0,,,,,,,,-327000000.0,,269000000.0,,3995000000.0,291000000.0,,6281000000.0,,3566000000.0,,,221000000.0,,1342400000.0,-219000000.0,40000000.0,,,,309000000.0,1383000000.0,,,17000000.0,,109000000.0,,,,,,0.0,-80000000.0,906000000.0,6468000000.0,,4105000000.0,,,,274000000.0,,,,400000000.0,,163000000.0,,,,,0.135,,10463000000.0,182000000.0,,,182000000.0,62000000.0,,,,-3444000000.0,,,,,,,,,,,,525000000.0,,,,-919000000.0,,,,0.0,,665000000.0,18000000.0,,125000000.0,191000000.0,,3308000000.0,,,1264000000.0,,-35000000.0,-357000000.0,1103000000.0,,,182000000.0,,,,0.0,,,,,,,6806000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-31,-186000000.0,23000000.0,1695000000.0,736000000.0,64000000.0,,303000000.0,,72000000.0,,-3745000000.0,1605000000.0,2911000000.0,,90000000.0,949000000.0,27000000.0,584000000.0,,,1419000000.0,1619000000.0,,-245000000.0,,6648000000.0,,3688000000.0,3000000.0,1103000000.0,,-739000000.0,,,1919000000.0,,392000000.0,,218000000.0,303000000.0,0.5475,,,5434000000.0,49000000.0,,-465000000.0,-99000000.0,736000000.0,,-93000000.0,,,3000000.0,-76000000.0,16155000000.0,559000000.0,,-286000000.0,4967000000.0,303000000.0,,4405000000.0,336000000.0,3767000000.0,6570000000.0,73000000.0,3595000000.0,0.5675,,554000000.0,,,316000000.0,-287000000.0,,930000000.0,26000000.0,330000000.0,1695000000.0,,145000000.0,-5000000.0,7365000000.0,126000000.0,,,,,,-12000000.0,574000000.0,867000000.0,6648000000.0,3595000000.0,4155000000.0,,,0.0,200000000.0,,-5000000.0,1155000000.0,650000000.0,,455000000.0,867000000.0,736000000.0,1276000000.0,228000000.0,,,11053000000.0,210000000.0,-968000000.0,1200000000.0,210000000.0,62000000.0,21122000000.0,1919000000.0,-3022000000.0,-3745000000.0,,,3688000000.0,650000000.0,,,1346000000.0,,,419000000.0,11053000000.0,795000000.0,1419000000.0,6570000000.0,,-630000000.0,,,247000000.0,27000000.0,1419000000.0,559000000.0,21000000.0,1296800000.0,145000000.0,144000000.0,,3434000000.0,2363000000.0,3434000000.0,1279000000.0,,264000000.0,-145000000.0,1419000000.0,,,210000000.0,0.0,303000000.0,90000000.0,0.0,200000000.0,1619000000.0,2911000000.0,1521000000.0,795000000.0,439000000.0,7365000000.0,0.0,1447000000.0,4405000000.0,-1180000000.0,,,,,,,,,,,,,,,,,,,,,,
2001-03-31,,-28000000.0,,,0.0,,,,,,,,3004000000.0,0.1675,92000000.0,1009000000.0,,272000000.0,,,1319000000.0,1499000000.0,,,,,,3782000000.0,3000000.0,1419000000.0,1270800000.0,,,,1998000000.0,,429000000.0,,,332000000.0,,,,5680000000.0,44000000.0,,,-92000000.0,,,-329000000.0,,,,,,,,-274000000.0,,332000000.0,,4392000000.0,342000000.0,,6774000000.0,,3687000000.0,,,475000000.0,,1328000000.0,-100000000.0,-193000000.0,,,,365000000.0,1842000000.0,,,6000000.0,,130000000.0,,,,,,-13000000.0,386000000.0,895000000.0,6961000000.0,,4306000000.0,,,,180000000.0,,,,650000000.0,,383000000.0,,,,,0.16,,11353000000.0,212000000.0,,,212000000.0,64000000.0,,,,-3862000000.0,,,,,,,,,,,,797000000.0,,,,-413000000.0,,,,0.0,,460000000.0,23000000.0,,147000000.0,-99000000.0,,3625000000.0,,,1374000000.0,,221000000.0,-246000000.0,1319000000.0,,,212000000.0,,,,,,,,,,,7571000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-30,,29000000.0,,,0.0,,,,,,,,3052000000.0,0.1775,72000000.0,1035000000.0,,388000000.0,,,1340000000.0,1511000000.0,,,,,,3592000000.0,3000000.0,1319000000.0,1251600000.0,,,,2091000000.0,,448000000.0,,,365000000.0,,,,5813000000.0,31000000.0,,,-125000000.0,,,-175000000.0,,,,,,,,-439000000.0,,365000000.0,,4478000000.0,360000000.0,,7211000000.0,,3517000000.0,,,501000000.0,,1308400000.0,21000000.0,-207000000.0,,,,384000000.0,1926000000.0,,,7000000.0,,137000000.0,,,,,,-26000000.0,414000000.0,876000000.0,7154000000.0,,4394000000.0,,,,171000000.0,,,,650000000.0,,376000000.0,,,,,0.17,,11632000000.0,223000000.0,,,223000000.0,64000000.0,,,,-3954000000.0,,,,,,,,,,,,829000000.0,,,,-542000000.0,,,,0.0,,702000000.0,24000000.0,,179000000.0,233000000.0,,3737000000.0,,,1419000000.0,,178000000.0,-305000000.0,1340000000.0,,,223000000.0,,,,,,,,,,,8040000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-30,,-10000000.0,,,0.0,,,,,,,,3078000000.0,0.1875,98000000.0,1080000000.0,,371000000.0,,,1525000000.0,1691000000.0,,,,,,3715000000.0,3000000.0,1340000000.0,1236400000.0,,,,2174000000.0,,463000000.0,,,387000000.0,,,,5941000000.0,52000000.0,,,-123000000.0,,,-82000000.0,,,,,,,,-222000000.0,,387000000.0,,4759000000.0,373000000.0,,7559000000.0,,3614000000.0,,,507000000.0,,1295600000.0,185000000.0,-208000000.0,,,,396000000.0,2047000000.0,,,1000000.0,,142000000.0,,,,,,-18000000.0,416000000.0,894000000.0,7343000000.0,,4465000000.0,,,,166000000.0,,,,650000000.0,,384000000.0,,,,,0.1775,,12102000000.0,231000000.0,,,231000000.0,67000000.0,,,,-3980000000.0,,,,,,,,,,,,828000000.0,,,,-470000000.0,,,,0.0,,790000000.0,23000000.0,,178000000.0,88000000.0,,3878000000.0,,,1476000000.0,,218000000.0,-240000000.0,1525000000.0,,,231000000.0,,,,0.0,,,,,,,8387000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-31,121000000.0,16000000.0,2138000000.0,913000000.0,0.0,,847000000.0,,94000000.0,-150000000.0,-4003000000.0,1419000000.0,2805000000.0,,44000000.0,-2859000000.0,0.0,436000000.0,,,1540000000.0,1810000000.0,,-425000000.0,,7540000000.0,,3891000000.0,3000000.0,1525000000.0,,-585000000.0,,,1964000000.0,,491000000.0,,375000000.0,847000000.0,0.6975,,,6020000000.0,51000000.0,,-287000000.0,-85000000.0,913000000.0,,1000000.0,,,3000000.0,-92000000.0,21623000000.0,684000000.0,,-194000000.0,1831000000.0,847000000.0,,4946000000.0,397000000.0,265000000.0,7491000000.0,40000000.0,3805000000.0,0.73,,361000000.0,,,15000000.0,321000000.0,,913000000.0,7000000.0,421000000.0,2138000000.0,,204000000.0,26000000.0,8595000000.0,150000000.0,,,,,,-35000000.0,-303000000.0,856000000.0,7540000000.0,3805000000.0,8458000000.0,,,0.0,270000000.0,,-9000000.0,1472000000.0,900000000.0,,276000000.0,856000000.0,913000000.0,1419000000.0,178000000.0,,,12486000000.0,247000000.0,-1138000000.0,1566000000.0,247000000.0,70000000.0,23454000000.0,1964000000.0,-2088000000.0,-4003000000.0,,,3891000000.0,900000000.0,,,1307200000.0,,,559000000.0,12486000000.0,1104000000.0,1540000000.0,7491000000.0,,-663000000.0,,,265000000.0,0.0,1540000000.0,684000000.0,24000000.0,1249600000.0,204000000.0,144000000.0,,3888000000.0,1467000000.0,3888000000.0,-2438000000.0,,2000000.0,-347000000.0,1540000000.0,,,247000000.0,0.0,847000000.0,44000000.0,0.0,270000000.0,1810000000.0,2805000000.0,1844000000.0,1104000000.0,619000000.0,8595000000.0,0.0,1831000000.0,4946000000.0,-1129000000.0,,,,,,,,,,,,,,,,,,,,,,
2002-03-31,,4000000.0,,,0.0,,,,,,,,538000000.0,0.24,30000000.0,1096000000.0,,701000000.0,,,1447000000.0,1673000000.0,,,,,,3849000000.0,3000000.0,1540000000.0,1229600000.0,,,,1894000000.0,,538000000.0,,,952000000.0,,,,6013000000.0,64000000.0,,,-128000000.0,,,-460000000.0,,,,,,,,-450000000.0,,952000000.0,,4805000000.0,458000000.0,,6919000000.0,,3816000000.0,,,370000000.0,,1286000000.0,-93000000.0,1000000.0,,,,482000000.0,1908000000.0,,,20000000.0,,163000000.0,,,,,,-8000000.0,-2000000.0,834000000.0,7479000000.0,,4435000000.0,,2221000000.0,,226000000.0,,,,1300000000.0,,242000000.0,,,,,0.23,,12284000000.0,295000000.0,,,295000000.0,56000000.0,,,,-3887000000.0,,,,,,,,,,,,1516000000.0,,,,-568000000.0,,,,0.0,,210000000.0,24000000.0,,216000000.0,-74000000.0,,3768000000.0,,,1578000000.0,,-5000000.0,-3000000.0,1447000000.0,,,295000000.0,,,,,,,,,,,8435000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-30,,-34000000.0,,,0.0,,,,,,,,552000000.0,0.2675,86000000.0,1137000000.0,,814000000.0,,,1696000000.0,1905000000.0,,,,,,3981000000.0,3000000.0,1447000000.0,1219600000.0,,,,1937000000.0,,585000000.0,,,963000000.0,,,,6078000000.0,50000000.0,,,-88000000.0,,,-315000000.0,,,,,,,,-376000000.0,,963000000.0,,5213000000.0,503000000.0,,7228000000.0,,3892000000.0,,,660000000.0,,1281200000.0,249000000.0,-223000000.0,,,,523000000.0,2006000000.0,,,50000000.0,,178000000.0,,,,,,-37000000.0,446000000.0,898000000.0,7625000000.0,,4418000000.0,,2284000000.0,,209000000.0,,,,1300000000.0,,572000000.0,,,,,0.2525,,12838000000.0,325000000.0,,,325000000.0,62000000.0,,,,-3904000000.0,,,,,,,,,,,,1629000000.0,,,,-785000000.0,,,,0.0,,230000000.0,20000000.0,,329000000.0,11000000.0,,3826000000.0,,,1660000000.0,,257000000.0,-96000000.0,1696000000.0,,,325000000.0,,,,,,,,,,,8857000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30,,70000000.0,,,0.0,,,,,,,,611000000.0,0.2925,156000000.0,1166000000.0,,552000000.0,,,1066000000.0,1581000000.0,,,,,,4361000000.0,3000000.0,1696000000.0,1200400000.0,,,,2023000000.0,,638000000.0,,,955000000.0,,,,6247000000.0,55000000.0,,,-79000000.0,,,-420000000.0,,,,,,,,-619000000.0,,955000000.0,,4928000000.0,548000000.0,,7647000000.0,,3724000000.0,,,633000000.0,,1260800000.0,-630000000.0,-124000000.0,,,,572000000.0,2190000000.0,,,90000000.0,,195000000.0,,,,,,-103000000.0,248000000.0,873000000.0,8779000000.0,,4509000000.0,,2793000000.0,,515000000.0,,,,1300000000.0,,554000000.0,,,,,0.28,,13707000000.0,353000000.0,,,353000000.0,66000000.0,,,,-4106000000.0,,,,,,,,,,,,1699000000.0,,,,-1213000000.0,,,,0.0,,374000000.0,24000000.0,,399000000.0,144000000.0,,4420000000.0,,,1738000000.0,,54000000.0,-843000000.0,1066000000.0,,,353000000.0,,,,0.0,,,,,,,9346000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31,-410000000.0,43000000.0,2368000000.0,1352000000.0,0.0,,955000000.0,,90000000.0,0.0,-4328000000.0,1540000000.0,122000000.0,,148000000.0,1243000000.0,0.0,509000000.0,,,1130000000.0,1831000000.0,,-419000000.0,,8990000000.0,,4428000000.0,3000000.0,1066000000.0,,-1442000000.0,,,2119000000.0,,680000000.0,,177000000.0,955000000.0,1.0625,,,6682000000.0,36000000.0,,-506000000.0,-124000000.0,1352000000.0,,-247000000.0,,,3000000.0,-302000000.0,18192000000.0,811000000.0,,-370000000.0,6828000000.0,955000000.0,,5174000000.0,587000000.0,4642000000.0,8379000000.0,154000000.0,4104000000.0,1.115,,760000000.0,,,64000000.0,-160000000.0,,1168000000.0,83000000.0,609000000.0,2368000000.0,,407000000.0,-6000000.0,9736000000.0,208000000.0,,,,,,-154000000.0,476000000.0,835000000.0,8990000000.0,4104000000.0,4830000000.0,,3363000000.0,0.0,701000000.0,,-9000000.0,2096000000.0,950000000.0,,636000000.0,835000000.0,1352000000.0,2004000000.0,205000000.0,,3363000000.0,14164000000.0,379000000.0,-1391000000.0,2186000000.0,379000000.0,71000000.0,25020000000.0,2119000000.0,-3246000000.0,-4328000000.0,,,4428000000.0,950000000.0,,,1272400000.0,,,744000000.0,14164000000.0,1357000000.0,1130000000.0,8379000000.0,,-680000000.0,,,255000000.0,0.0,1130000000.0,811000000.0,22000000.0,1213600000.0,407000000.0,87000000.0,,4498000000.0,2576000000.0,4498000000.0,1852000000.0,,273000000.0,-449000000.0,1130000000.0,,,379000000.0,52000000.0,955000000.0,148000000.0,0.0,701000000.0,1831000000.0,122000000.0,2423000000.0,1357000000.0,579000000.0,9736000000.0,52000000.0,2441000000.0,5174000000.0,-1815000000.0,,,,,,,,,,,,,,,,,,,,,,
2003-03-31,,17000000.0,,,0.0,,,,,,,,119000000.0,0.3375,150000000.0,1272000000.0,,1112000000.0,,,1802000000.0,2040000000.0,,,,,,4444000000.0,3000000.0,1130000000.0,1193200000.0,,,,2036000000.0,,726000000.0,,,1035000000.0,,,,6975000000.0,73000000.0,,,-92000000.0,,,-382000000.0,,,,,,,,-496000000.0,,1035000000.0,,5369000000.0,630000000.0,,8172000000.0,,4291000000.0,,,725000000.0,,1246400000.0,672000000.0,-241000000.0,,,,653000000.0,2240000000.0,,,8000000.0,,227000000.0,,,,,,-6000000.0,482000000.0,835000000.0,9076000000.0,,5050000000.0,,3367000000.0,,238000000.0,,,,1400000000.0,,633000000.0,,,,,0.3225,,14445000000.0,403000000.0,,,403000000.0,73000000.0,,,,-4518000000.0,,,,,,,,,,,,1829000000.0,,,,-685000000.0,,,,0.0,,402000000.0,23000000.0,,429000000.0,41000000.0,,4555000000.0,,,1925000000.0,,224000000.0,329000000.0,1802000000.0,,,403000000.0,,,,,,,,,,,10001000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-30,,8000000.0,,,0.0,,,,,,,,145000000.0,0.37,185000000.0,1269000000.0,,537000000.0,,,2253000000.0,2484000000.0,,,,,,4673000000.0,6000000.0,1802000000.0,1180000000.0,,,,2007000000.0,,783000000.0,,,1036000000.0,,,,7087000000.0,72000000.0,,,-89000000.0,,,-352000000.0,,,,,,,,-363000000.0,,1036000000.0,,5784000000.0,685000000.0,,8351000000.0,,4468000000.0,,,765000000.0,,1236000000.0,451000000.0,-265000000.0,,,,709000000.0,2217000000.0,,,-13000000.0,,246000000.0,,,,,,-50000000.0,530000000.0,836000000.0,9054000000.0,,5109000000.0,,3403000000.0,,231000000.0,,,,1400000000.0,,676000000.0,,,,,0.355,,14838000000.0,439000000.0,,,439000000.0,74000000.0,,,,-4483000000.0,,,,,,,,,,,,1814000000.0,,,,-360000000.0,,,,0.0,,350000000.0,24000000.0,,414000000.0,-61000000.0,,4470000000.0,,,1978000000.0,,257000000.0,38000000.0,2253000000.0,,,439000000.0,,,,,,,,,,,10165000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,,-42000000.0,,,0.0,,,,,,,,139000000.0,0.405,156000000.0,1301000000.0,,618000000.0,,,2067000000.0,2440000000.0,,,,,,4746000000.0,6000000.0,2253000000.0,1178000000.0,,,,2024000000.0,,838000000.0,,,1054000000.0,,,,7238000000.0,69000000.0,,,-100000000.0,,,-434000000.0,,,,,,,,-503000000.0,,1054000000.0,,5771000000.0,739000000.0,,8259000000.0,,4584000000.0,,,643000000.0,,1234000000.0,-186000000.0,-59000000.0,,,,763000000.0,2276000000.0,,,33000000.0,,263000000.0,,,,,,-31000000.0,118000000.0,880000000.0,9131000000.0,,5174000000.0,,3424000000.0,,373000000.0,,,,1400000000.0,,543000000.0,,,,,0.385,,14902000000.0,476000000.0,,,476000000.0,75000000.0,,,,-4517000000.0,,,,,,,,,,,,1897000000.0,,,,-882000000.0,,,,0.0,,350000000.0,24000000.0,,497000000.0,0.0,,4514000000.0,,,2064000000.0,,101000000.0,-395000000.0,2067000000.0,,,476000000.0,,,,0.0,,,,,,,10156000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,1132000000.0,-29000000.0,2812000000.0,1825000000.0,0.0,,1570000000.0,,95000000.0,-350000000.0,1517000000.0,1130000000.0,180000000.0,,149000000.0,1332000000.0,257000000.0,513000000.0,,,2262000000.0,2748000000.0,,-352000000.0,4875000000.0,11514000000.0,,5128000000.0,6000000.0,2067000000.0,,-1126000000.0,5727000000.0,,2358000000.0,,887000000.0,,4000000.0,1032000000.0,1.48,,,7266000000.0,54000000.0,,,-71000000.0,1825000000.0,,42000000.0,-538000000.0,,6000000.0,-590000000.0,20714000000.0,229000000.0,,-245000000.0,7852000000.0,1570000000.0,,6120000000.0,786000000.0,5174000000.0,8768000000.0,91000000.0,4915000000.0,1.55,,870000000.0,-538000000.0,,195000000.0,,,788000000.0,-46000000.0,553000000.0,2812000000.0,,471000000.0,63000000.0,12506000000.0,279000000.0,,,,,,-503000000.0,-342000000.0,745000000.0,11514000000.0,4915000000.0,5381000000.0,,3509000000.0,0.0,486000000.0,,-9000000.0,2840000000.0,1750000000.0,,799000000.0,745000000.0,1825000000.0,2651000000.0,268000000.0,,3509000000.0,17634000000.0,507000000.0,-745000000.0,2678000000.0,507000000.0,77000000.0,28566000000.0,2358000000.0,-2583000000.0,1517000000.0,,5727000000.0,5128000000.0,1750000000.0,,,1233108108.0,,,1015000000.0,17634000000.0,3738000000.0,2262000000.0,8768000000.0,,-656000000.0,,,299000000.0,0.0,2262000000.0,229000000.0,24000000.0,1178000000.0,471000000.0,233000000.0,,6729000000.0,2780000000.0,6729000000.0,1885000000.0,,-306000000.0,-717000000.0,2262000000.0,,,507000000.0,64000000.0,1032000000.0,149000000.0,0.0,486000000.0,2748000000.0,180000000.0,3003000000.0,3738000000.0,276000000.0,12506000000.0,64000000.0,3234000000.0,6120000000.0,-1607000000.0,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,,39000000.0,,,0.0,,,,,,,,531000000.0,0.46,194000000.0,1399000000.0,,738000000.0,,,2714000000.0,2930000000.0,,,,,,7227000000.0,6000000.0,2262000000.0,1202000000.0,,,,1989000000.0,,958000000.0,,,1182000000.0,,,,8144000000.0,125000000.0,,,-83000000.0,,,-65000000.0,,,,,,,,-627000000.0,,1182000000.0,,6444000000.0,852000000.0,,9139000000.0,,5469000000.0,,,910000000.0,,1260000000.0,452000000.0,-252000000.0,,,,876000000.0,2736000000.0,,,22000000.0,,298000000.0,,,,,,-527000000.0,504000000.0,873000000.0,14408000000.0,,5869000000.0,,5446000000.0,,216000000.0,,,,2250000000.0,,827000000.0,,,,,0.44,,20852000000.0,554000000.0,,,554000000.0,82000000.0,,,,1614000000.0,,,,,,,,,,,,4486000000.0,,,,-521000000.0,,,,0.0,,150000000.0,24000000.0,,622000000.0,16000000.0,,7249000000.0,,,2275000000.0,,213000000.0,-393000000.0,2714000000.0,,,554000000.0,,,,,,,,,,,13625000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,,-30000000.0,,,0.0,,,,,,,,530000000.0,0.49,37000000.0,1433000000.0,,743000000.0,,,3100000000.0,3509000000.0,,,,,,7118000000.0,6000000.0,2714000000.0,1220000000.0,,,,1932000000.0,,1032000000.0,,,1162000000.0,,,,8704000000.0,57000000.0,,,-76000000.0,,,-575000000.0,,,,,,,,-626000000.0,,1162000000.0,,7028000000.0,917000000.0,,9372000000.0,,6046000000.0,,,1017000000.0,,1278000000.0,386000000.0,,,,,945000000.0,2553000000.0,,,5000000.0,,321000000.0,,,,,,-111000000.0,77000000.0,836000000.0,13855000000.0,,6326000000.0,,5479000000.0,,409000000.0,,,,2250000000.0,,941000000.0,,,,,0.465,,20883000000.0,596000000.0,,,596000000.0,87000000.0,,,,1614000000.0,,,,,,,,,,,,4393000000.0,,,,-612000000.0,,,,0.0,,150000000.0,28000000.0,,529000000.0,-6000000.0,,6684000000.0,,,2378000000.0,,359000000.0,-56000000.0,3100000000.0,,,596000000.0,,,,,,,,,,,13765000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
