date,annualInvestingCashFlow,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualSaleOfInvestment,trailingCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,trailingPurchaseOfBusiness,quarterlyOtherNonCurrentLiabilities,annualStockholdersEquity,annualOtherNonCashItems,annualLongTermDebt,quarterlyCommonStockIssuance,trailingPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualRetainedEarnings,annualStockBasedCompensation,annualCurrentLiabilities,annualGoodwill,annualTotalAssets,annualInventory,annualCashFlowFromContinuingFinancingActivities,quarterlyGoodwill,quarterlyAccountsReceivable,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,annualCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,annualPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualAccountsReceivable,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,annualOperatingIncome,quarterlyOperatingExpense,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,trailingOtherIncomeExpense,trailingGrossProfit,annualOperatingCashFlow,trailingOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,annualOtherShortTermInvestments,annualCommonStockIssuance,annualOtherIntangibleAssets,trailingRepaymentOfDebt,quarterlyCapitalStock,annualEndCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingNetOtherInvestingChanges,trailingTotalRevenue,annualEbitda,annualOtherIncomeExpense,quarterlyBeginningCashPosition,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,quarterlyTotalNonCurrentAssets,annualGrossPPE,annualCashAndCashEquivalents,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,trailingPretaxIncome,trailingEndCashPosition,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyTotalAssets,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualOtherNonCurrentAssets,annualCapitalExpenditure,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,trailingInterestExpense,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,annualChangesInAccountReceivables,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingCapitalExpenditure,annualCurrentAssets,trailingOperatingExpense,trailingNetIncomeContinuousOperations,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyEbitda,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTaxProvision,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,annualRepaymentOfDebt,annualInterestExpense,quarterlyGrossProfit,annualTotalRevenue,quarterlyCurrentLiabilities,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyCurrentAssets,trailingCommonStockIssuance,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,annualOtherCurrentAssets,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyNetPPE,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyCapitalExpenditure,trailingNetIncome,trailingTaxProvision,annualChangeInInventory,quarterlyOperatingIncome,quarterlyTotalRevenue,annualNetIncome,annualCashDividendsPaid,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,annualOperatingExpense,annualCurrentDeferredRevenue,annualBeginningCashPosition,annualCostOfRevenue,quarterlyChangeInAccountPayable,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,annualChangeInAccountPayable,trailingSellingGeneralAndAdministration,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingChangeInWorkingCapital,quarterlyStockBasedCompensation,annualBasicEPS,annualSellingGeneralAndAdministration,trailingNetOtherFinancingCharges,trailingBasicEPS,quarterlyBasicEPS,annualIncomeTaxPayable,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingDeferredIncomeTax,quarterlyDilutedEPS,trailingStockBasedCompensation,quarterlySellingGeneralAndAdministration,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingChangeInInventory,quarterlyChangesInAccountReceivables,trailingResearchAndDevelopment,trailingSaleOfInvestment,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,quarterlyBasicAverageShares,quarterlyDilutedAverageShares,trailingChangesInAccountReceivables,annualDilutedEPS,trailingOtherNonCashItems,annualDilutedAverageShares,trailingDilutedEPS,annualBasicAverageShares,quarterlyNonCurrentDeferredRevenue
2003-03-31,,103863000.0,22837000.0,22262000.0,,11133000.0,,,,,419767000.0,,,,2448000.0,,96296000.0,82514000.0,155068000.0,,,,,,,,,158344000.0,,71000.0,,104421000.0,14135000.0,,,238016000.0,,,,,80863000.0,,,,,,,,,,,,,,,,52048000.0,,15424000.0,15424000.0,,,,,4291000.0,,,,96296000.0,790347000.0,,,3985000.0,,,,96337000.0,730572000.0,,0.0,22262000.0,,1023288000.0,88316000.0,,1120000.0,,,,,,918733000.0,,,22941000.0,128263000.0,,58874000.0,874000.0,,-7666000.0,,,,,,,50321000.0,,,,292716000.0,15424000.0,-14225000.0,,,202000.0,31511000.0,,,124757000.0,,307073000.0,,,,39216000.0,,,232941000.0,,,,,,,,95534000.0,16379000.0,676046000.0,,,-15547000.0,,,,43894000.0,279825000.0,,,-78505000.0,-242687000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-30,,-18984000.0,1956000.0,1802000.0,,-10789000.0,,,,,416873000.0,,,,4049000.0,,133623000.0,72821000.0,41965000.0,,,,,,,,,101265000.0,,212000.0,,107000000.0,52412000.0,,,230631000.0,,,,,56728000.0,,,,,,,,,,,,,,,,52205000.0,,4635000.0,4635000.0,,,,,15424000.0,,,,133623000.0,801889000.0,,,3721000.0,,,,46297000.0,707471000.0,,0.0,1802000.0,,1002790000.0,-32803000.0,,,,,,,,931153000.0,,,35100000.0,80509000.0,,-34728000.0,-28000.0,,-6153000.0,,,,,,,14037000.0,,,,295319000.0,4635000.0,-16270000.0,,,10000.0,-38277000.0,,,64250000.0,,286953000.0,,,,3249000.0,,,200901000.0,,,,,,,,92558000.0,1293000.0,683680000.0,,,-13819000.0,,,,7522000.0,106215000.0,,,24465000.0,-247473000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,,-12924000.0,-1618000.0,-2044000.0,,429000.0,,,,,521021000.0,,,,10864000.0,,104823000.0,72721000.0,34910000.0,,,,,,,,,68916000.0,,176000.0,,110056000.0,88099000.0,,,328560000.0,,,,,52510000.0,,,,,,,,,,,,,,,,17575000.0,,5064000.0,5064000.0,,,,,4635000.0,1103000.0,,,104823000.0,823959000.0,,,5836000.0,,,,58985000.0,766439000.0,,-14402000.0,-2044000.0,,1023746000.0,-27980000.0,,,,,,,,944223000.0,,,30914000.0,64316000.0,,-16484000.0,724000.0,,-13110000.0,,,,,,,10412000.0,,,,257307000.0,5064000.0,-24106000.0,,,-10153000.0,-35687000.0,,,55225000.0,,241860000.0,,,,-2945000.0,,,199787000.0,,,,,,,,85621000.0,-1327000.0,691623000.0,,,-15056000.0,,,,2715000.0,90135000.0,,,37459000.0,-252600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,-63943000.0,1941000.0,11378000.0,11332000.0,,-700000.0,,,125393000.0,,504660000.0,299651000.0,6021000.0,308781000.0,19809000.0,,118073000.0,70124000.0,,91638000.0,,268451000.0,,1126203000.0,73208000.0,-9880000.0,,98221000.0,,418000.0,18226000.0,125393000.0,73208000.0,-2281000.0,,308781000.0,98221000.0,,,77843000.0,428875000.0,748265000.0,3471000.0,-5315000.0,,,73896000.0,,,80254000.0,4364000.0,,,37170000.0,,,18226000.0,4364000.0,4364000.0,4364000.0,,,105483000.0,922000.0,5064000.0,-2043000.0,826000.0,,118073000.0,860427000.0,960422000.0,4364000.0,5501000.0,,,,36382000.0,826552000.0,58149000.0,0.0,11332000.0,,1126203000.0,-16125000.0,504660000.0,,4274000.0,36382000.0,-62488000.0,-212157000.0,,960422000.0,,,47091000.0,80254000.0,,-32573000.0,2704000.0,,3471000.0,,265776000.0,,,33353000.0,118073000.0,30713000.0,,70124000.0,73000.0,299651000.0,4364000.0,-9342000.0,23596000.0,0.0,10767000.0,14891000.0,,20616000.0,452587000.0,696820000.0,268451000.0,696820000.0,860427000.0,,18629000.0,,11408000.0,265776000.0,,,826552000.0,,,,47091000.0,91638000.0,7251000.0,748265000.0,,-24911000.0,-18066000.0,,,-27562000.0,23712000.0,220644000.0,33353000.0,-19717000.0,6701000.0,-212157000.0,118073000.0,,34553000.0,618977000.0,,4291000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,,90031000.0,24459000.0,24319000.0,,16432000.0,,,,,502813000.0,,,,12970000.0,,49373000.0,82539000.0,,,,,,,,,,149407000.0,,877000.0,,129350000.0,24309000.0,,,304281000.0,,,,,260021000.0,,,,,,,,,,,,,,,,18627000.0,,20796000.0,20796000.0,,,,,4364000.0,,,,49373000.0,860741000.0,,,4961000.0,,,,33711000.0,793671000.0,,0.0,24319000.0,,1124703000.0,77757000.0,,4022000.0,,,,,-5488000.0,971536000.0,,,38856000.0,93032000.0,,44907000.0,4511000.0,,3033000.0,,,,,,,52673000.0,,,,331032000.0,20796000.0,-7838000.0,,,414000.0,48899000.0,,,305474000.0,,224944000.0,,,,41369000.0,,,263962000.0,,,,,,,,110469000.0,16910000.0,754742000.0,,,-12274000.0,,,,45453000.0,305474000.0,,,-65761000.0,-216794000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,,9785000.0,3920000.0,3778000.0,,-15548000.0,,,,,508901000.0,,,,7516000.0,,45673000.0,63761000.0,42477000.0,,,,,,,,,97739000.0,,404000.0,,134423000.0,63697000.0,,,302008000.0,,,,,81020000.0,,,,,,,,,,,,,,,,18865000.0,,5248000.0,5248000.0,,,,,20796000.0,,,,45673000.0,880329000.0,,,4971000.0,,,,34531000.0,777880000.0,,0.0,3778000.0,,1118101000.0,-11691000.0,,0.0,,,,,-5565000.0,991932000.0,,,62266000.0,89454000.0,,-5746000.0,1422000.0,,6474000.0,,,,,,,18380000.0,,,,340221000.0,5248000.0,-21312000.0,,,164000.0,-39388000.0,,,92097000.0,,198888000.0,,,,6510000.0,,,237772000.0,,,,,,,,108682000.0,2590000.0,770683000.0,,,-21476000.0,,,,11077000.0,134574000.0,,,-4021000.0,-221249000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,,-31246000.0,438000.0,254000.0,,2437000.0,,,,,526695000.0,,,,2887000.0,,73673000.0,72048000.0,47808000.0,,,,,,,,,58788000.0,,452000.0,,138556000.0,105047000.0,,,327008000.0,,,,,75112000.0,,,,,,,,,,,,,,,,18950000.0,,7685000.0,7685000.0,,,,,5248000.0,,,,73673000.0,896877000.0,,,5143000.0,,,,40905000.0,801176000.0,,-16645000.0,254000.0,,1139980000.0,-47293000.0,,0.0,,,,,,1006681000.0,,,60036000.0,64878000.0,,-39013000.0,4252000.0,,7295000.0,,,,,,,11498000.0,,,,338608000.0,7685000.0,-16295000.0,,,-143000.0,-41350000.0,,,80393000.0,,210599000.0,,,,590000.0,,,243103000.0,,,,,,,,103344000.0,152000.0,781949000.0,,,-16047000.0,,,,5281000.0,128201000.0,,,49978000.0,-224732000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,-83340000.0,12180000.0,14156000.0,13942000.0,,-2413000.0,,,146197000.0,,544721000.0,346102000.0,,328914000.0,3337000.0,,97648000.0,68835000.0,,111397000.0,,285319000.0,,1243334000.0,84638000.0,3498000.0,,110283000.0,,152000.0,19040000.0,146197000.0,84638000.0,-9913000.0,,328914000.0,110283000.0,,,90739000.0,443574000.0,799870000.0,3453000.0,-5889000.0,,,80750000.0,,,118836000.0,5272000.0,,,26710000.0,,,19040000.0,5272000.0,5272000.0,5272000.0,,,118459000.0,1886000.0,7685000.0,-9808000.0,721000.0,,97648000.0,959463000.0,1028416000.0,5272000.0,5497000.0,,,,86958000.0,897005000.0,72052000.0,-386000.0,13942000.0,,1243334000.0,-12171000.0,544721000.0,,14930000.0,86958000.0,-74148000.0,-228546000.0,,1028416000.0,,,37821000.0,118836000.0,,-7701000.0,4745000.0,,3453000.0,,283871000.0,,,42293000.0,97648000.0,35909000.0,,68835000.0,908000.0,346102000.0,5272000.0,-37895000.0,29079000.0,-386000.0,286000.0,20409000.0,,20573000.0,472503000.0,819076000.0,285319000.0,819076000.0,959463000.0,,23584000.0,,6602000.0,283871000.0,,,897005000.0,,,,37821000.0,111397000.0,9428000.0,799870000.0,,-7553000.0,-24351000.0,,,-11430000.0,28929000.0,250827000.0,42293000.0,-22534000.0,23302000.0,-228546000.0,97648000.0,,42973000.0,728337000.0,,4364000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,,91709000.0,26892000.0,26748000.0,,11691000.0,,,,,534127000.0,,,,735000.0,,34748000.0,91914000.0,,,,,,,,,,151236000.0,,578000.0,,148717000.0,20011000.0,,,321414000.0,,,,,277837000.0,,,-6176000.0,,,,,,,,,,,,,19104000.0,,16963000.0,16963000.0,,,,,5272000.0,,,,34748000.0,952692000.0,,,5305000.0,,,,69490000.0,841722000.0,,-184000.0,26748000.0,,1211615000.0,74181000.0,,13379000.0,,,,,,1043817000.0,,,34530000.0,107628000.0,,54798000.0,5501000.0,,3752000.0,,,,,,,57318000.0,,,,369661000.0,16963000.0,-3942000.0,,,207000.0,64627000.0,,,328570000.0,,234290000.0,,,,46006000.0,,,258923000.0,,,,,,,,131969000.0,19114000.0,811412000.0,,,-17528000.0,,,,50733000.0,328570000.0,,,-76076000.0,-232405000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,,-418000.0,7555000.0,7373000.0,,-12330000.0,,,,,531001000.0,,,,3948000.0,,55873000.0,77409000.0,53787000.0,,,,,,,,,102052000.0,,160000.0,,149021000.0,74650000.0,,,319126000.0,,,,,82844000.0,,,,,,,,,,,,,,,,35008000.0,,4633000.0,4633000.0,,,,,16963000.0,,,,55873000.0,972235000.0,,,4922000.0,,,,70169000.0,823366000.0,,-1690000.0,7373000.0,,1191295000.0,-26295000.0,,-1338000.0,,,,,,1068132000.0,,,30335000.0,93308000.0,,-10732000.0,707000.0,,199249000.0,,,,,,,24110000.0,,,,367648000.0,4633000.0,-27007000.0,,,208000.0,-54639000.0,,,100252000.0,,226590000.0,,,,12646000.0,,,219060000.0,,,,,,,,133391000.0,5091000.0,831503000.0,,,-25877000.0,,,,17408000.0,154039000.0,,,15095000.0,-236629000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,12953000.0,2682000.0,2491000.0,,2028000.0,,,,,536072000.0,,,,11685000.0,,73848000.0,113424000.0,66428000.0,,,,,,,,,83974000.0,,132000.0,,151622000.0,127146000.0,,,319104000.0,,,,,80575000.0,,,,,,,,,,,,,,,,35517000.0,,6661000.0,6661000.0,,,,,4633000.0,,,,73848000.0,1010401000.0,,,5326000.0,,,,79086000.0,936330000.0,,1690000.0,2491000.0,,1304897000.0,-13633000.0,,-8048000.0,,,,,10437000.0,1094655000.0,,,64829000.0,136675000.0,,-8136000.0,13074000.0,,202859000.0,,,,,,,16847000.0,,,,368221000.0,6661000.0,-34337000.0,,,297000.0,-52496000.0,,,90543000.0,,323947000.0,,,,4774000.0,,,294496000.0,,,,,,,,129845000.0,2092000.0,855117000.0,,,-26586000.0,,,,9968000.0,156971000.0,,,23412000.0,-239538000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,-87073000.0,-64918000.0,11458000.0,11306000.0,,-1777000.0,5363000.0,,172218000.0,,584664000.0,391185000.0,,319066000.0,15514000.0,,149664000.0,74419000.0,,134357000.0,,403106000.0,,1436146000.0,118141000.0,47359000.0,,130165000.0,,650000.0,36228000.0,172218000.0,118141000.0,,,319066000.0,130165000.0,,,101784000.0,519916000.0,877348000.0,220600000.0,-6233000.0,,,39326000.0,,,179023000.0,4884000.0,,,31882000.0,,,36228000.0,4884000.0,4884000.0,4884000.0,,,128626000.0,1521000.0,6661000.0,,470000.0,,149664000.0,1078683000.0,1124651000.0,4884000.0,5397000.0,,,,79852000.0,1044567000.0,82355000.0,-420000.0,11306000.0,,1436146000.0,-87833000.0,584664000.0,1370000.0,25179000.0,79852000.0,-92906000.0,-247303000.0,0.0,1124651000.0,,-1690000.0,45207000.0,179023000.0,,-63482000.0,5897000.0,,220600000.0,,357463000.0,,,47919000.0,149664000.0,30351000.0,,74419000.0,-388000.0,391185000.0,4884000.0,-21787000.0,33767000.0,-604000.0,-242000.0,9005000.0,,20950000.0,543591000.0,920982000.0,403106000.0,920982000.0,1078683000.0,,18928000.0,,-53580000.0,357463000.0,,,1044567000.0,,,,45207000.0,134357000.0,7470000.0,877348000.0,,-27552000.0,-22915000.0,,,-33503000.0,23675000.0,281402000.0,47919000.0,-24397000.0,84928000.0,-247303000.0,149664000.0,,48588000.0,819198000.0,,5272000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-31,,50069000.0,27065000.0,26899000.0,,6322000.0,,,,,595954000.0,,,,950000.0,,125003000.0,99318000.0,,,,,,,,,,170622000.0,,527000.0,,174038000.0,70279000.0,,,335428000.0,,,,,313261000.0,,,-6551000.0,,,,,,,,,,,,,36396000.0,,11206000.0,11206000.0,,,,,4884000.0,-8495000.0,,,125003000.0,1092935000.0,,,6366000.0,,,,89722000.0,988923000.0,,-353000.0,26899000.0,,1408913000.0,29659000.0,,,,,,,,1139734000.0,,,21941000.0,103946000.0,,2106000.0,3217000.0,,228454000.0,,,,,,,58627000.0,,,,419555000.0,11206000.0,-28955000.0,,,-50000.0,47862000.0,,,364975000.0,,334818000.0,,,,45875000.0,,,315978000.0,,,,,,,,154705000.0,18810000.0,887349000.0,,,-20410000.0,,,,51714000.0,364975000.0,,,-14792000.0,-252385000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,,-8329000.0,7229000.0,7166000.0,,-4270000.0,,,,,616330000.0,,,,1585000.0,,146963000.0,98696000.0,,,,,,,,,,100987000.0,,977000.0,,171275000.0,131481000.0,,,358133000.0,,,,,138019000.0,,,-6565000.0,,,,,,,,,,,,,36471000.0,,6936000.0,6936000.0,,,,,11206000.0,-12789000.0,,,146963000.0,1129636000.0,,,6217000.0,,,,105707000.0,1001157000.0,,353000.0,7166000.0,,1425389000.0,-30172000.0,,,,,,,,1159816000.0,,,43593000.0,74811000.0,,-6318000.0,-2959000.0,,231997000.0,,,,,,,24284000.0,,,,423774000.0,6936000.0,-35232000.0,,,-600000.0,-43619000.0,,,155532000.0,,327035000.0,,,,12273000.0,,,295753000.0,,,,,,,,155306000.0,5044000.0,904547000.0,,,-21843000.0,,,,17513000.0,155532000.0,,,39291000.0,-255269000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,,-17021000.0,2511000.0,2362000.0,,-1977000.0,,,,,634536000.0,,,,1736000.0,,177947000.0,133835000.0,,,,,,,,,,81925000.0,,835000.0,,174436000.0,153949000.0,,,358078000.0,,,,,122093000.0,,,0.0,,,,,,,,,,,,,36551000.0,,4959000.0,4959000.0,,,,,6936000.0,-1513000.0,,,177947000.0,1180403000.0,,,7462000.0,,,,126045000.0,1062972000.0,,0.0,2362000.0,,1496085000.0,-33145000.0,,,,,,,,1172675000.0,,,62559000.0,52294000.0,,-35589000.0,2425000.0,,8156000.0,,,,,,,18095000.0,,,,432630000.0,4959000.0,-17637000.0,,,0.0,-35893000.0,,,133061000.0,,370655000.0,,,9528000.0,4341000.0,,,315682000.0,,,,,,,,151089000.0,1830000.0,911933000.0,,,-16124000.0,,,,10968000.0,133061000.0,,,32681000.0,-260742000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,-90971000.0,4355000.0,35444000.0,35004000.0,,2973000.0,1450000.0,,179690000.0,,653474000.0,443036000.0,-13917000.0,358022000.0,2335000.0,,196969000.0,124210000.0,,174407000.0,,422794000.0,,1573032000.0,148025000.0,64945000.0,,117832000.0,,1462000.0,36657000.0,179690000.0,148025000.0,-14817000.0,,358022000.0,117832000.0,,,145802000.0,212253000.0,920005000.0,231972000.0,-13758000.0,,,29074000.0,,,101615000.0,7932000.0,,,6606000.0,,,36657000.0,7932000.0,7932000.0,7932000.0,,,176636000.0,3802000.0,4959000.0,7980000.0,-650000.0,,196969000.0,1201308000.0,1186271000.0,7932000.0,7626000.0,,,,84341000.0,1129535000.0,121933000.0,300000.0,35004000.0,,1573032000.0,-14222000.0,653474000.0,,21829000.0,84341000.0,-76954000.0,-266266000.0,,1186271000.0,,,58538000.0,101615000.0,,-14350000.0,19146000.0,,231972000.0,,371724000.0,,,71432000.0,196969000.0,75630000.0,,124210000.0,3048000.0,443036000.0,7932000.0,-9147000.0,49683000.0,300000.0,0.0,5924000.0,,27671000.0,277860000.0,931428000.0,422794000.0,931428000.0,1201308000.0,-24248000.0,59443000.0,,-47880000.0,371724000.0,,,1129535000.0,,,,58538000.0,174407000.0,23999000.0,920005000.0,,-54151000.0,-18577000.0,,,-25726000.0,65607000.0,277860000.0,71432000.0,-26874000.0,7765000.0,-266266000.0,196969000.0,,72250000.0,785626000.0,,4884000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-31,,119499000.0,27171000.0,27023000.0,,5992000.0,,,,,651575000.0,,,,,,84569000.0,113910000.0,,,,,,,,,,171442000.0,,569000.0,,177485000.0,88737000.0,,,357998000.0,,,,,315946000.0,,,,,,,,,,,,,,,,36775000.0,,13924000.0,13924000.0,,,,,7932000.0,,,,84569000.0,1167381000.0,,,6969000.0,,,,62395000.0,1037270000.0,,726000.0,27023000.0,,1500960000.0,107425000.0,,10241000.0,,,,,,1198924000.0,,,21327000.0,111723000.0,,92476000.0,,,233061000.0,,,,,,,59493000.0,,,,463289000.0,13924000.0,-1833000.0,,,0.0,,,,368427000.0,,317410000.0,,,,46081000.0,,,333579000.0,,,,,,,,193453000.0,18910000.0,926816000.0,,,-12074000.0,,,,52481000.0,368427000.0,,,-111674000.0,-272108000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,,-6695000.0,10810000.0,10755000.0,,-8805000.0,,,,,646913000.0,,,,,,109024000.0,106228000.0,,,,,,,,,,110869000.0,,733000.0,,176219000.0,129611000.0,,,357974000.0,,,,,147773000.0,,,,,,,,,,,,,,,,36851000.0,,5119000.0,5119000.0,,,,,13924000.0,,,,109024000.0,1187914000.0,,,6188000.0,,,,70674000.0,1014280000.0,,-7934000.0,10755000.0,,1485493000.0,-22366000.0,,-150000.0,,,,,,1212372000.0,,,41545000.0,85805000.0,,-17453000.0,,,237149000.0,,,,,,,30778000.0,,,,470784000.0,5119000.0,-21680000.0,,,-5859000.0,,,,171660000.0,,308280000.0,,,,18432000.0,,,297579000.0,,,,,,,,196986000.0,7622000.0,935010000.0,,,-15671000.0,,,,23887000.0,171660000.0,,,19570000.0,-277362000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,,-8071000.0,8564000.0,8531000.0,,9095000.0,,,,,664583000.0,,,,,,145784000.0,110723000.0,,,,,,,,,,89145000.0,,481000.0,,177025000.0,153791000.0,,,357928000.0,,,,,135361000.0,,,-7223000.0,,,,,,,,,,,,,36926000.0,,14214000.0,14214000.0,,,,,5119000.0,,,,145784000.0,1211438000.0,,,6966000.0,,,,71770000.0,1047933000.0,,5105000.0,8531000.0,,1520767000.0,-21241000.0,,4358000.0,,,,,,1225043000.0,,,41939000.0,64272000.0,,-16602000.0,,,-8364000.0,,,,,,,27849000.0,,,,472379000.0,14214000.0,-14333000.0,,,-5521000.0,,,,156228000.0,,328016000.0,,,,14382000.0,,,309329000.0,,,,,,,,198280000.0,5818000.0,942139000.0,,,-13170000.0,,,,20867000.0,156228000.0,,,31499000.0,-282904000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,-43366000.0,43113000.0,16112000.0,15956000.0,,-2536000.0,17114000.0,,177836000.0,,661681000.0,481080000.0,-8374000.0,357896000.0,2379000.0,,118396000.0,108761000.0,,206123000.0,,328311000.0,,1529441000.0,126567000.0,-100734000.0,,111899000.0,,1523000.0,37010000.0,177836000.0,126567000.0,,,357896000.0,111899000.0,,,129623000.0,227670000.0,948869000.0,238134000.0,-15225000.0,,,147846000.0,,,101154000.0,11678000.0,,,7484000.0,,,37010000.0,11678000.0,11678000.0,11678000.0,,,162488000.0,3307000.0,14214000.0,,-4941000.0,,118396000.0,1201111000.0,1236963000.0,11678000.0,7092000.0,,,,63554000.0,1047921000.0,105715000.0,137000.0,15956000.0,,1529441000.0,28489000.0,661681000.0,2665000.0,12030000.0,63554000.0,-55539000.0,-288094000.0,,1236963000.0,,,29882000.0,101154000.0,,-9699000.0,,,238134000.0,,328330000.0,,,62268000.0,118396000.0,39445000.0,,108761000.0,3746000.0,481080000.0,11678000.0,-5520000.0,43056000.0,137000.0,6439000.0,,,27215000.0,260057000.0,956371000.0,328311000.0,956371000.0,1201111000.0,,26818000.0,,92307000.0,328330000.0,,,1047921000.0,,,,29882000.0,206123000.0,10706000.0,948869000.0,,48722000.0,-14624000.0,,,21459000.0,32387000.0,260057000.0,62268000.0,-29656000.0,-40129000.0,-288094000.0,118396000.0,,62659000.0,826748000.0,,7932000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
