date,annualGoodwill,annualTotalAssets,quarterlyTotalAssets,annualRetainedEarnings,trailingPretaxIncome,annualNetIncome,quarterlyGoodwill,quarterlyLongTermDebt,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfInvestment,quarterlyFreeCashFlow,quarterlyChangeInCashSupplementalAsReported,annualAccountsReceivable,annualPretaxIncome,quarterlyCostOfRevenue,annualCashDividendsPaid,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentAssets,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,annualInvestingCashFlow,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,quarterlyBasicEPS,quarterlyNetIncome,annualAccountsPayable,trailingInvestingCashFlow,quarterlyBasicAverageShares,annualOtherNonCashItems,annualOtherCurrentAssets,quarterlySellingGeneralAndAdministration,annualDepreciationAndAmortization,trailingTotalRevenue,annualLongTermDebt,annualOperatingIncome,trailingStockBasedCompensation,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,annualEndCashPosition,trailingEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,annualTaxProvision,quarterlyInventory,quarterlyOtherIncomeExpense,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,annualDilutedEPS,annualCurrentAccruedExpenses,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,trailingChangeInAccountPayable,quarterlyInterestExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingOtherIncomeExpense,trailingOperatingCashFlow,quarterlyNetOtherFinancingCharges,quarterlyCashDividendsPaid,quarterlyOperatingExpense,quarterlyChangeInAccountPayable,annualSaleOfInvestment,annualCommonStockIssuance,trailingOperatingIncome,quarterlyOtherIntangibleAssets,quarterlyNetIncomeCommonStockholders,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualInvestmentsAndAdvances,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyDilutedAverageShares,annualRepurchaseOfCapitalStock,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualEbitda,annualBasicEPS,annualOtherNonCurrentAssets,annualOperatingCashFlow,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualCurrentAssets,quarterlyNetOtherInvestingChanges,quarterlyOtherCurrentAssets,trailingChangeInCashSupplementalAsReported,annualChangeInCashSupplementalAsReported,annualGrossPPE,trailingNetIncomeCommonStockholders,quarterlyDilutedEPS,annualOtherNonCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualBeginningCashPosition,quarterlyChangeInInventory,annualInterestExpense,quarterlyChangesInAccountReceivables,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualCapitalExpenditure,trailingRepaymentOfDebt,trailingGrossProfit,quarterlyCapitalStock,trailingDeferredIncomeTax,quarterlyCashAndCashEquivalents,annualRepaymentOfDebt,annualTotalNonCurrentAssets,trailingCapitalExpenditure,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualDilutedAverageShares,quarterlyRepaymentOfDebt,annualInventory,trailingTaxProvision,annualCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyNetPPE,quarterlyEbitda,quarterlyTaxProvision,quarterlyAccumulatedDepreciation,quarterlyStockBasedCompensation,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualTotalRevenue,trailingDepreciationAndAmortization,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualCapitalStock,annualCurrentDebt,annualBasicAverageShares,annualNetOtherFinancingCharges,annualStockBasedCompensation,annualFreeCashFlow,annualAccumulatedDepreciation,quarterlyRetainedEarnings,quarterlyPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,trailingOperatingExpense,trailingSellingGeneralAndAdministration,annualGrossProfit,quarterlyCashFlowFromContinuingFinancingActivities,annualOperatingExpense,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,trailingPurchaseOfBusiness,trailingBeginningCashPosition,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualChangesInAccountReceivables,quarterlyGrossPPE,quarterlyIncomeTaxPayable,trailingCostOfRevenue,quarterlyCurrentAssets,trailingCashDividendsPaid,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,quarterlyPurchaseOfBusiness,trailingBasicAverageShares,trailingCommonStockIssuance,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingPurchaseOfInvestment,trailingInterestExpense,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingNetOtherInvestingChanges,trailingChangeInInventory,trailingSaleOfInvestment,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingDilutedAverageShares
2017-03-31,,,5151000000.0,,,,539000000.0,8715000000.0,690000000.0,,212000000.0,-220000000.0,,,758000000.0,,355000000.0,,3874000000.0,70000000.0,,,,,280000000.0,0.78,280000000.0,,,357000000.0,,,237000000.0,,,,,,9405000000.0,,,,,,34000000.0,82000000.0,,,,,,525000000.0,393000000.0,,,,,,,-54000000.0,-106000000.0,285000000.0,-48000000.0,,,,150000000.0,280000000.0,611000000.0,104000000.0,,,,,364000000.0,,,,357000000.0,10963000000.0,,,,,,,,-5000000.0,148000000.0,,,,,0.77,,,,,4000000.0,,18000000.0,659000000.0,,,-379000000.0,972000000.0,,831000000.0,,,,0.0,,525000000.0,,,,-5812000000.0,,,,-200000000.0,,,,,2084000000.0,444000000.0,67000000.0,-2008000000.0,15000000.0,,,,,,,,,,,,,,-5433000000.0,347000000.0,,-461000000.0,,,,,-629000000.0,,,39000000.0,,,-76000000.0,374000000.0,148000000.0,288000000.0,,1417000000.0,,,,1558000000.0,,4092000000.0,45000000.0,,1277000000.0,,20000000.0,-19000000.0,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,,5596000000.0,,,,540000000.0,9474000000.0,746000000.0,,77000000.0,445000000.0,,,748000000.0,,356000000.0,,3811000000.0,65000000.0,,,,,206000000.0,0.59,206000000.0,,,350000000.0,,,247000000.0,,,,,,10220000000.0,,,,,,31000000.0,14000000.0,,,,,,970000000.0,375000000.0,,,,,,,-17000000.0,-105000000.0,299000000.0,-89000000.0,,,,147000000.0,206000000.0,1056000000.0,69000000.0,,,,,358000000.0,,,,340000000.0,11698000000.0,,,,,,,,7000000.0,161000000.0,,,,,0.58,,,,,0.0,,12000000.0,700000000.0,,,-392000000.0,929000000.0,,611000000.0,,,,0.0,,970000000.0,,,,-6102000000.0,,,,-160000000.0,,,,,2021000000.0,466000000.0,105000000.0,-1990000000.0,10000000.0,,,,,,,,,,,,,,-5710000000.0,311000000.0,,-395000000.0,,,,,219000000.0,,,71000000.0,,,-74000000.0,401000000.0,161000000.0,151000000.0,,1448000000.0,,,,1478000000.0,,4011000000.0,13000000.0,,1785000000.0,,-10000000.0,-168000000.0,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,,5454000000.0,,,,525000000.0,9479000000.0,693000000.0,,201000000.0,-5000000.0,,,717000000.0,,358000000.0,,3455000000.0,60000000.0,,,,,418000000.0,1.21,418000000.0,,,345000000.0,,,215000000.0,,,,,,10172000000.0,,,,,,15000000.0,190000000.0,,,,,,980000000.0,372000000.0,,,,,,,-46000000.0,-104000000.0,276000000.0,-31000000.0,,,,116000000.0,418000000.0,1051000000.0,316000000.0,,,,,353000000.0,,,,304000000.0,11575000000.0,,,,,,,,-1000000.0,181000000.0,,,,,1.18,,,,,3000000.0,,-13000000.0,719000000.0,,,-304000000.0,823000000.0,,1056000000.0,,,,0.0,,980000000.0,,,,-6121000000.0,,,,-12000000.0,,,,,1861000000.0,503000000.0,106000000.0,-1761000000.0,10000000.0,,,,,,,,,,,,,,-5817000000.0,524000000.0,,-492000000.0,,,,,-619000000.0,,,10000000.0,,,-78000000.0,443000000.0,181000000.0,279000000.0,,1436000000.0,,,,1403000000.0,,3622000000.0,27000000.0,,1999000000.0,,112000000.0,-96000000.0,,,,,,,,,,,,,,,,,,,,,
2017-12-31,512000000.0,5311000000.0,5311000000.0,-6063000000.0,,1340000000.0,512000000.0,9429000000.0,704000000.0,,222000000.0,548000000.0,400000000.0,2274000000.0,731000000.0,-416000000.0,400000000.0,21000000.0,2804000000.0,58000000.0,123000000.0,1472000000.0,,,436000000.0,1.29,436000000.0,119000000.0,,337000000.0,130000000.0,201000000.0,300000000.0,253000000.0,,9429000000.0,1688000000.0,,10133000000.0,-6334000000.0,1599000000.0,,,934000000.0,13000000.0,740000000.0,1512000000.0,,3.77,21000000.0,,1522000000.0,375000000.0,,,10133000000.0,-173000000.0,,,-5000000.0,-101000000.0,376000000.0,-5000000.0,,,,110000000.0,436000000.0,1599000000.0,983000000.0,,,1522000000.0,110000000.0,345000000.0,-1960000000.0,1697000000.0,-271000000.0,346000000.0,11645000000.0,1941000000.0,3.86,346000000.0,1030000000.0,1522000000.0,17000000.0,2507000000.0,16000000.0,201000000.0,,768000000.0,3177000000.0,,1.26,704000000.0,1340000000.0,,831000000.0,-4000000.0,,-36000000.0,846000000.0,,999000000.0,-271000000.0,119000000.0,1026000000.0,1051000000.0,-318000000.0,,,0.0,,1522000000.0,-385000000.0,2804000000.0,,-6334000000.0,532000000.0,,355000000.0,-13000000.0,13000000.0,,-1795000000.0,3000000.0,1697000000.0,528000000.0,656000000.0,-1480000000.0,30000000.0,1340000000.0,2954000000.0,5878000000.0,,,,0.0,375000000.0,347000000.0,-122000000.0,65000000.0,712000000.0,-1480000000.0,-6063000000.0,1092000000.0,11645000000.0,-612000000.0,634000000.0,,,2924000000.0,-766000000.0,1236000000.0,-257000000.0,10000000.0,,,-90000000.0,470000000.0,532000000.0,312000000.0,,1577000000.0,,,,1512000000.0,-19000000.0,3177000000.0,123000000.0,,2507000000.0,,512000000.0,26000000.0,,,,,,,,,,,,,,,,,,,,,
2018-03-31,,,4836000000.0,,,,514000000.0,9419000000.0,1062000000.0,,147000000.0,-585000000.0,,,438000000.0,,501000000.0,,2947000000.0,37000000.0,,,,,433000000.0,1.3,433000000.0,,,332000000.0,,,219000000.0,,,,,,10481000000.0,,,,,,,219000000.0,,,,,,982000000.0,61000000.0,,,,,,,-31000000.0,-120000000.0,536000000.0,-99000000.0,,,,105000000.0,433000000.0,1083000000.0,164000000.0,,,,,340000000.0,,,,490000000.0,11590000000.0,,,,,,,,1000000.0,,,,,,1.27,,,,,,,4000000.0,933000000.0,,,-215000000.0,924000000.0,,1668000000.0,,,,0.0,,982000000.0,,,,-6754000000.0,,,,-339000000.0,,,,,1651000000.0,434000000.0,76000000.0,-1467000000.0,17000000.0,,,,,,,,,,,,,,-6539000000.0,509000000.0,,-498000000.0,,,,,-976000000.0,,,32000000.0,,,-42000000.0,397000000.0,,189000000.0,,1371000000.0,,,,1109000000.0,,3118000000.0,124000000.0,,1889000000.0,,-1000000.0,-104000000.0,,,,,,,,,,,,,,,,,,,,,
2018-06-30,,,4326000000.0,,,,502000000.0,9612000000.0,1037000000.0,,149000000.0,-674000000.0,,,421000000.0,,527000000.0,,3123000000.0,34000000.0,,,,,321000000.0,0.99,321000000.0,,,324000000.0,,,482000000.0,,,,,,10649000000.0,,,,,,,49000000.0,,,,,,313000000.0,54000000.0,,,,,,,-11000000.0,-116000000.0,527000000.0,-61000000.0,,,,90000000.0,321000000.0,409000000.0,-206000000.0,,,,,331000000.0,,,,787000000.0,11573000000.0,,,,,,,,-10000000.0,,,,,,0.97,,,,,,,-19000000.0,947000000.0,,,-282000000.0,822000000.0,,1083000000.0,,,,0.0,,313000000.0,,,,-7247000000.0,,,,-153000000.0,,,,,1533000000.0,454000000.0,36000000.0,-1418000000.0,10000000.0,,,,,,,,,,,,,,-6965000000.0,357000000.0,,-670000000.0,,,,,-603000000.0,,,-15000000.0,,,-43000000.0,420000000.0,,192000000.0,,1368000000.0,,,,924000000.0,,2951000000.0,48000000.0,,1203000000.0,,-22000000.0,-82000000.0,,,,,,,,,,,,,,,,,,,,,
2018-09-30,,,4155000000.0,,,,489000000.0,9405000000.0,1014000000.0,,353000000.0,-72000000.0,,,399000000.0,,528000000.0,,2986000000.0,32000000.0,,,,,454000000.0,1.43,454000000.0,,,318000000.0,,,492000000.0,,,,,,10419000000.0,,,,,,,192000000.0,,0.0,,,,198000000.0,295000000.0,,,,,,,-3000000.0,-113000000.0,539000000.0,79000000.0,,,,84000000.0,454000000.0,337000000.0,131000000.0,,,,,325000000.0,,,,886000000.0,11613000000.0,,,,,,,,0.0,,,,,,1.4,,,,,,,-20000000.0,992000000.0,,,-317000000.0,885000000.0,,409000000.0,,,,0.0,,198000000.0,,,,-7458000000.0,,,,-29000000.0,,,,,1378000000.0,485000000.0,80000000.0,-1291000000.0,9000000.0,,,,,,,,,,,,,,-7141000000.0,534000000.0,,-516000000.0,,,,,-582000000.0,,,32000000.0,,,-62000000.0,453000000.0,,415000000.0,,1391000000.0,,,,1194000000.0,,2669000000.0,14000000.0,,1169000000.0,,55000000.0,33000000.0,,,0.0,,,,,,,,,,,,,,,,,,
2018-12-31,525000000.0,4130000000.0,4130000000.0,-7592000000.0,,1542000000.0,525000000.0,9751000000.0,1004000000.0,-266000000.0,293000000.0,137000000.0,561000000.0,1839000000.0,376000000.0,-462000000.0,561000000.0,108000000.0,2923000000.0,34000000.0,69000000.0,313000000.0,,214000000.0,334000000.0,,334000000.0,202000000.0,,,92000000.0,,638000000.0,137000000.0,,9751000000.0,1763000000.0,,10755000000.0,-7926000000.0,474000000.0,,,297000000.0,,68000000.0,1301000000.0,-66000000.0,4.69,108000000.0,,292000000.0,321000000.0,,,10755000000.0,-68000000.0,,,-15000000.0,-113000000.0,689000000.0,13000000.0,,,,242000000.0,334000000.0,474000000.0,224000000.0,214000000.0,,292000000.0,242000000.0,,-2390000000.0,1237000000.0,-334000000.0,510000000.0,12056000000.0,1900000000.0,4.8,510000000.0,1176000000.0,292000000.0,-12000000.0,1207000000.0,-3000000.0,,,-1194000000.0,2353000000.0,,,1004000000.0,1542000000.0,,1668000000.0,,,-31000000.0,1182000000.0,,2103000000.0,-334000000.0,202000000.0,528000000.0,337000000.0,-234000000.0,,,0.0,,292000000.0,-1323000000.0,2923000000.0,,-7926000000.0,347000000.0,,329000000.0,-802000000.0,,,-2620000000.0,,1237000000.0,527000000.0,105000000.0,-1116000000.0,14000000.0,1542000000.0,1634000000.0,5688000000.0,,,-266000000.0,0.0,321000000.0,322000000.0,-60000000.0,50000000.0,942000000.0,-1116000000.0,-7592000000.0,439000000.0,12056000000.0,-706000000.0,-11000000.0,,,4054000000.0,-459000000.0,2291000000.0,-69000000.0,43000000.0,,,-87000000.0,493000000.0,347000000.0,380000000.0,,1558000000.0,,,,1301000000.0,,2353000000.0,69000000.0,,1207000000.0,,-43000000.0,84000000.0,,,-66000000.0,,,,,,,,,,,,,,,,,,
2019-03-31,,,4744000000.0,,,,529000000.0,9736000000.0,1585000000.0,,256000000.0,0.0,,,272000000.0,,543000000.0,,3558000000.0,26000000.0,,,,,262000000.0,0.85,262000000.0,,,308000000.0,,,512000000.0,,,,,,11321000000.0,,,,,,,-13000000.0,,,,,,278000000.0,338000000.0,,,,,,,-37000000.0,-129000000.0,555000000.0,-50000000.0,,,,243000000.0,262000000.0,474000000.0,-34000000.0,,,,,315000000.0,,,,1372000000.0,12648000000.0,,,,,,,,-4000000.0,,,,,,0.83,,,,,,,,982000000.0,,,-324000000.0,918000000.0,,474000000.0,,,,0.0,,278000000.0,,,,-7904000000.0,,,,-61000000.0,,,,,1212000000.0,453000000.0,37000000.0,-1126000000.0,17000000.0,,,,,,,,,,,,,,-7580000000.0,299000000.0,,-109000000.0,,,,,-278000000.0,,,49000000.0,,,-44000000.0,427000000.0,,300000000.0,,1254000000.0,,,,1327000000.0,,2338000000.0,71000000.0,,1186000000.0,,-1000000.0,-54000000.0,,,,,,,,,,,,,,,,,,,,,
2019-06-30,,,4674000000.0,,,,526000000.0,9869000000.0,1613000000.0,,129000000.0,-85000000.0,,,286000000.0,,535000000.0,,3552000000.0,28000000.0,,,,,289000000.0,0.94,289000000.0,,,307000000.0,,,513000000.0,,,,,,11482000000.0,,,,,,,29000000.0,,,,,,252000000.0,325000000.0,,,,,,,-14000000.0,-128000000.0,557000000.0,-121000000.0,,,,243000000.0,289000000.0,389000000.0,-18000000.0,,,,,314000000.0,,,,1378000000.0,12668000000.0,,,,,,,,3000000.0,,,,,,0.92,,,,,,,,1024000000.0,,,-380000000.0,798000000.0,,474000000.0,,,,0.0,,252000000.0,,,,-7994000000.0,,,,-23000000.0,,,,,1193000000.0,495000000.0,88000000.0,-1135000000.0,14000000.0,,,,,,,,,,,,,,-7614000000.0,377000000.0,,-196000000.0,,,,,-214000000.0,,,30000000.0,,,-32000000.0,467000000.0,,161000000.0,,1310000000.0,,,,1186000000.0,,2328000000.0,63000000.0,,1122000000.0,,1000000.0,-170000000.0,,,,,,,,,,,,,,,,,,,,,
2019-09-30,,,5003000000.0,,,,521000000.0,10491000000.0,1622000000.0,,389000000.0,447000000.0,,,292000000.0,,527000000.0,,3455000000.0,30000000.0,,,,,255000000.0,0.83,255000000.0,,,306000000.0,,,533000000.0,,,,,,12113000000.0,,,,,,,-52000000.0,,,,,,691000000.0,84000000.0,,,,,,,-31000000.0,-128000000.0,575000000.0,75000000.0,,,,243000000.0,255000000.0,836000000.0,-2000000.0,,,,,313000000.0,,,,1316000000.0,13100000000.0,,,,,,,,,,,,,,0.81,,,,,,,,1047000000.0,,,-428000000.0,870000000.0,,389000000.0,,,,0.0,,691000000.0,,,,-8097000000.0,,,,-297000000.0,,,,,1151000000.0,502000000.0,45000000.0,-1128000000.0,14000000.0,,,,,,,,,,,,,,-7669000000.0,300000000.0,,-167000000.0,,,,,52000000.0,,,33000000.0,,,-33000000.0,472000000.0,,422000000.0,,1339000000.0,,,,987000000.0,,2279000000.0,33000000.0,,1548000000.0,,-10000000.0,51000000.0,,,0.0,,,,,,,,,,,,,,,,,,
