date,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,quarterlyDilutedEPS,quarterlyDeferredIncomeTax,annualInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyGrossPPE,annualCurrentAccruedExpenses,annualOperatingExpense,trailingSellingGeneralAndAdministration,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,annualCashAndCashEquivalents,quarterlyTotalLiabilitiesNetMinorityInterest,annualCapitalExpenditure,annualNetIncomeContinuousOperations,trailingDeferredIncomeTax,trailingCostOfRevenue,annualDilutedAverageShares,annualChangesInAccountReceivables,quarterlyChangeInInventory,annualCurrentAssets,trailingBeginningCashPosition,trailingChangesInAccountReceivables,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualInterestExpense,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualNetOtherFinancingCharges,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlyRetainedEarnings,trailingOperatingExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccumulatedDepreciation,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,quarterlyStockholdersEquity,annualTotalLiabilitiesNetMinorityInterest,annualFreeCashFlow,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCommonStockIssuance,quarterlyPurchaseOfBusiness,trailingFreeCashFlow,annualRetainedEarnings,quarterlyOperatingExpense,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,trailingNetIncomeCommonStockholders,annualCurrentDeferredRevenue,annualLongTermDebt,annualCashDividendsPaid,quarterlySellingGeneralAndAdministration,annualBasicAverageShares,annualBeginningCashPosition,annualCostOfRevenue,annualTaxProvision,annualTotalAssets,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,annualCurrentDebt,trailingTaxProvision,annualOtherCurrentAssets,trailingDepreciationAndAmortization,annualOtherNonCashItems,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,annualTotalNonCurrentAssets,annualStockholdersEquity,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,annualPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualIncomeTaxPayable,trailingPurchaseOfBusiness,quarterlyNetIncome,annualChangeInInventory,annualInvestingCashFlow,quarterlyDilutedAverageShares,annualBasicEPS,quarterlyNetIncomeContinuousOperations,quarterlyInventory,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualCapitalStock,quarterlyOtherCurrentLiabilities,annualAccountsReceivable,trailingPretaxIncome,trailingOperatingCashFlow,quarterlyTaxProvision,trailingCashDividendsPaid,trailingNetIncome,annualGoodwill,annualGrossProfit,quarterlyAccountsReceivable,annualCurrentLiabilities,annualNetPPE,quarterlyPretaxIncome,quarterlyCostOfRevenue,quarterlyNetPPE,quarterlyBasicEPS,trailingChangeInInventory,quarterlyCurrentAccruedExpenses,annualOtherIntangibleAssets,annualOperatingCashFlow,quarterlyCommonStockIssuance,annualInventory,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherShortTermInvestments,annualRepaymentOfDebt,annualEbitda,trailingRepaymentOfDebt,quarterlyCapitalStock,trailingChangeInWorkingCapital,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,quarterlyBeginningCashPosition,quarterlyBasicAverageShares,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,annualChangeInCashSupplementalAsReported,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,annualOtherCurrentLiabilities,annualTotalRevenue,annualNetOtherInvestingChanges,annualDilutedEPS,trailingGrossProfit,annualPretaxIncome,trailingTotalRevenue,trailingPurchaseOfInvestment,annualNonCurrentDeferredRevenue,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,trailingOtherIncomeExpense,quarterlyTotalAssets,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualOtherIncomeExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,annualOperatingIncome,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyCurrentDebt,annualGrossPPE,annualAccountsPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualStockBasedCompensation,trailingResearchAndDevelopment,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyStockBasedCompensation,trailingStockBasedCompensation,trailingBasicEPS
2011-03-31,315800516.5,,,0.388248,-2186609.92,,858008339.12,1238894666.52,,,,-516819542.1,10230723849.41,,,,,62615003.81,2090942630.02,,5203025880.72,,,,,,,2341908.92,,,,4920754418.32,-66857772.49,,753072804.82,,,,,,,,7469443956.82,,,,,-176930597.71,,10046491092.72,,,2792957782.61,,,,,542207822.62,6929879323.18,2410068098.11,103714884.16,,252413676.66,,,,,,514671756.93,,,,,,,579369320.33,-196378691.48,,,,,,,242222956.28,,,,0.0,740689262.56,,,,,,325531551.84,,,880000000.0,,310233047.35,35473397.58,,55946464.75,,-79558124.71,-180322327.87,,-51459876.64,-5518784466.49,216362566.8,193723078.58,2217009699.25,,0.0,,,,97726554.72,,,,,1284554125.51,,,407959602.07,1232934290.9,4711939382.92,0.388248,,,,,,,-197875773.84,2916515.22,,,,2576373138.24,,,-259880452.58,5119069688.33,880000000.0,,8266991289.26,,,,,,,,,,,,,,,,15196870612.44,,325531551.84,,,,,-2672695.79,,,,274301517.72,12422367.01,,4930806922.59,70811685.03,4933723437.81,,,592322809.92,,,,,,,,,,,,,,
2011-06-30,153916631.58,,,-0.040555,-5687500.34,,875515409.28,1273998271.83,,,,-84797196.63,10166334484.17,,,,,133365106.47,2360473001.85,,5515861280.64,,,,,,,-2092091.66,,,,5335412109.42,-210989308.52,,773412604.44,,,,,,,,8849096737.89,,,,,178934002.36,,10008711148.44,,,2489416018.38,,,,,721598777.7,7543433317.26,3026445262.26,115970196.59,32529776.07,244712228.07,,,,,,522405201.03,,,,,,,538281574.56,-176580633.61,,,,,,,158340343.71,,,,-6814820.19,784390508.22,,,,,,-21974185.74,,,880000000.0,,-34508847.87,37266570.87,,57751586.19,,458741792.83,-330257108.06,,110567613.67,-5616978872.1,1331817.99,159226059.45,2031770264.34,,0.0,,,,109355072.28,,,,,1435130404.53,,,74846224.41,1484957592.57,4549355612.07,-0.040555,,,,,,,358320097.98,7627537.38,,,,2654233766.76,,,128484684.77,4920754418.32,880000000.0,2289898003.71,7904099686.53,,,,,,,,,,,,,,,,15447533003.79,,-21974185.74,,,,,-3181787.92,,,,404111317.8,881213.18,,5418993826.98,294455062.23,5426621364.36,,,1082902667.64,,,,,,,,,,,,,,
2011-09-30,593508772.8,,,0.65016,9389911.86,,1139501995.2,1491141960.0,,37303177.86,,14659721.13,10787634907.2,,,,,193569350.4,2734808875.2,,6161257958.4,,,,,,,-2246737.26,,,,6193411156.8,-207220576.59,,1271755087.68,,,,-86818.62,,,,10715773651.2,,,,,-212458339.05,,10701204494.4,,,2688510052.8,,,,,545993222.4,8439498475.2,3472747905.6,187437680.85,,257039827.2,,,,,,558955555.2,,,,,,,470405620.8,-253594294.11,,,,,,,178457774.4,,,,69386.01,924328756.8,,,,,,582509923.2,,,880000000.0,,571732128.0,39949545.6,,64984420.8,,816224656.68,-406619852.07,,13667458.17,-5966185809.6,1435924.8,116824464.0,2246822928.0,,0.0,,,,176005742.4,,,,,1613587521.6,,,747737870.4,1595306880.0,4821449097.6,0.65016,,,,,,,622671538.26,848923.2,,,,3039412550.4,,,409604804.61,5335412109.42,880000000.0,2306032070.4,8317350129.6,,,,,,,,,,,,,,,,16756848604.8,,582509923.2,,,,-159240111.72,-643401.09,,,,460851386.88,7484821.41,,6203962324.8,63165830.4,6204811248.0,,,1238762851.2,,,,,,,,,,,,,,
2011-12-31,162836887.5,,,,-31693229.1,823888080.0,754883295.3,1752549624.0,,266800855.5,,161635355.1,11212895034.0,,2612914587.0,,,116695480.5,2638150330.5,4729831429.5,6348848058.0,-1619580393.0,1367200561.5,,,880000000.0,-519023470.5,-9523485.0,8416181907.0,,,4727787547.5,-2174396153.4,546131304.0,1261759579.2,,81076.5,-742887.0,63321.3,1593213561.0,1417347319.5,-30177427.5,11414255121.0,,2458505335.5,82684831.5,-6103944234.0,152571969.9,-425321662.5,10921076199.0,6348848058.0,126066415.5,2458505335.5,,,,11414255121.0,592046407.8,8416181907.0,3890342722.5,133599042.9,,223197948.0,,,223197948.0,1993689990.0,-7521259.5,597578279.4,880000000.0,6215111428.5,6653793744.0,550929901.5,17155789285.5,1417347319.5,374192559.0,-348063216.3,1532981263.5,,374192559.0,,-57882964.5,2370371409.0,174727399.5,8739607378.5,10921076199.0,,-1495215.0,823888080.0,,127033677.0,21100630.5,116695480.5,,470617764.3,-11520405.0,-2659463811.0,,1.602675,463901694.3,49153099.5,1743239025.0,333146181.6,,550238483.7,-702381105.0,-1619016628.5,-13240532.7,-6103944234.0,81076.5,127033677.0,1993689990.0,3085062642.0,0.0,1588309375.5,,,132804575.1,,,,3923256010.5,1588309375.5,3890342722.5,5108950800.0,596706269.4,1883267035.2,5108950800.0,,,,2349913734.0,1745646808.5,,49153099.5,-1637398202.4,1593213561.0,-974616835.5,4207500792.0,,3085062642.0,,174727399.5,-152142621.3,6193411156.8,,2349913734.0,8739607378.5,-854282340.0,,6323044990.5,0.0,10577049754.5,540721804.5,1.602675,,1918130463.0,,,,59534662.5,,,17155789285.5,4727787547.5,470617764.3,,531183060.0,,-122210388.9,-1612518743.7,1310341423.5,,,603974802.6,312228.9,,4729831429.5,61078507.2,6323044990.5,,,1532981263.5,11212895034.0,1752549624.0,,,,,,,,,,,,
2012-03-31,361766331.5,,,0.579963,-47767496.0,,889252040.0,1474967768.0,,-218806467.5,,-742375198.5,11403452875.5,,,,,110266039.5,2379272065.5,,5870093120.5,,,,,,,-7412813.0,,,,6068766859.0,1531413287.5,,1005249893.5,,,,,,,,11316015944.5,,,,,-271422450.0,,11508376122.0,,,1256541399.0,,0.0,,,527485708.5,8580652257.5,4613551721.5,185573724.0,,177295428.5,,,,,,520947300.5,,,,,,,694911067.5,-153249291.0,,,,,,,201514662.5,,,,91009.5,793113887.0,,,,,,513184725.5,,,880000000.0,,508495059.5,56977300.5,,89806747.0,,-185985943.5,-250914976.0,,55942290.5,-6347334447.0,376529.5,111188626.0,774787072.0,,0.0,,,,104814392.0,,,,,1669003591.0,,,613309451.5,1490020025.5,5056118428.5,0.579963,,,,,,,1401369634.5,10462523.5,,,,2919806038.0,,,-436900919.5,4474535602.5,880000000.0,2330535586.0,8688712655.0,,,,,,,,,,,,,,,,17269364912.5,,513184725.5,,,,-154216490.0,,,,,333141167.0,1591581274.0,,6087075829.0,58799275.0,6097538352.5,,,2626475281.5,,,,,,,,,,,,,,
2012-06-30,437205507.42,,,0.634057,-16024022.67,,1004180641.31,1416897075.11,,,,-244086281.02,11551282983.57,,,,,137900042.39,2592812825.24,,5567925488.18,,,,,,,-2415062.75,,,,6058154423.31,-116762583.99,,1051457070.0,,,,,,,,12025714853.9,,,,,-80417313.44,,11981408797.27,,,1168734607.37,,,,,566975133.89,8643999873.41,4399190880.81,177188115.55,32916590.3,160439845.17,,,,,,563734199.38,,,,,,,111831262.29,-405298326.21,,,,,,,202918007.49,,,,211526.03,836822333.93,,,,,,538888242.53,,,880000000.0,,531411810.6,59208195.97,,105046857.74,,418072361.58,-328753969.02,,-305492436.18,-6469041151.21,297928656.63,94827678.55,697963960.43,,0.0,,,,124048625.25,,,,,1868816316.51,,,655460435.85,1588632183.93,5082241832.36,0.634057,,,,,,,-4182658.59,583331.98,,,,2964130804.36,,,89318392.56,6068766859.0,880000000.0,2245445877.51,8770807550.23,,,,,,,,,,,,,,,,17414807423.64,,538888242.53,,,,-235146737.11,,,,,351402534.71,33518216.63,,6058272176.66,44594099.44,6058855508.64,,,2441718972.88,,,,,,,,,,,,,,
2012-09-30,491627169.0,,,0.629475,12429955.67,,1087579927.5,1467228889.5,,,,-194690805.98,11666713030.5,,,,,150424741.5,2749857940.5,,5707115304.0,,,,,,,-247321.25,,,,6553221427.5,-288771718.51,,1099379455.79,,,,111068.65,,,,12506171898.0,,,,,-137411587.06,,12602289133.5,,,1607069458.5,,,,,595952758.5,9287507955.0,4100045845.5,171908829.95,,173967106.5,,,,,,516745020.0,,,,,,,506867658.0,-165372013.29,,,,,,,196827840.0,,,,62559.97,716802966.0,,,,,,569870911.5,,,880000000.0,,564203838.0,59697610.5,,109694112.0,,735504783.42,-443352026.48,,32555725.18,-6455179797.0,343596231.0,115445715.0,1118226367.5,,0.0,,,,157627734.0,,,,,2119931517.0,,,721831572.0,1662278013.0,5211533233.5,0.629475,,,,,,,479288790.09,7050120.0,,,,2942712894.0,,,292152756.94,6058154423.31,880000000.0,2286129103.5,8883385005.0,,,,,,,,,,,,,,,,18170892960.0,,569870911.5,,,,-324758175.39,-6466788.02,,,,335099686.79,-11742476.13,,6561133029.0,42448197.0,6568183149.0,,,2043874750.5,,,,,,,,,,,,,,
2012-12-31,424594588.32,,,,573634732.43,512434780.0,1025966900.94,873704883.36,,367244904.97,,273216400.49,12184634780.78,304717729.37,2297882974.62,,,137126472.09,2775025651.51,7034717201.95,5954083629.16,-1732491822.74,2055345443.17,,,880000000.0,-873536460.74,-28051025.67,9825218422.77,,,7034717201.95,-580184321.01,201376118.16,1035709388.62,,3812801.44,505267.86,57443.45,39785364.65,2076319434.55,522273169.43,12914006853.99,,1740843076.27,-8620013.03,-6699792696.51,-140656415.22,-907935885.01,12970088002.99,5954083629.16,396538516.68,1740843076.27,,,,12914006853.99,601372312.62,9825218422.77,4213240552.89,167911456.75,33001874.87,163344857.18,,,163344857.18,1078083941.0,-15202829.05,591035345.22,880000000.0,4492664429.85,6490199704.57,522273169.43,18783128438.28,2076319434.55,36123068.53,-769580494.46,1943143727.11,,36123068.53,,-629907765.72,2192475498.72,48055990.33,8957910015.51,12970088002.99,,140172.36,512434780.0,,79138922.37,1611315331.11,137126472.09,,454243292.05,-38126222.67,545694663.99,,2.374042,451085241.67,87620972.19,1413015613.36,83667143.2,,1161439137.92,-709470851.24,-49523417.2,-89760505.88,-6699792696.51,3812801.44,79138922.37,1078083941.0,2931635792.92,2646385.21,1021859453.6,,,135856451.93,,,33001874.87,4019706836.94,1021859453.6,4213240552.89,5484842084.27,586941693.6,1749058750.57,5484842084.27,,,304717729.37,2289289837.54,2129030339.42,,87620972.19,491494311.03,39785364.65,-1493500124.96,4192010344.12,,2931635792.92,,48055990.33,451968286.68,6553221427.5,,2289289837.54,8957910015.51,2367970077.03,-2917133530.3,7074502566.6,2646385.21,10509906541.51,702582126.25,2.374042,,2577618612.6,,,,-306754926.38,,,18783128438.28,7034717201.95,454243292.05,,388160387.2,-2917133530.3,-159415058.24,-42473297.2,1721823862.32,,,393372224.86,-2041683.39,,7034717201.95,55395470.16,7074502566.6,,,1943143727.11,12184634780.78,873704883.36,,,,,,,,,,,,
2013-03-31,453289352.4,,,0.633885,138918614.4,,1014704997.0,1456714818.6,,-386457951.3,,-969920116.2,12334603404.9,,,,,134711429.1,2724845227.5,,5585912341.5,,,,,,,6583348.5,,,,6619646566.2,-30348602.7,,1110579197.7,,,,,,,,13626917432.1,,,,,-142529947.8,,13448279583.6,,,2039198989.5,,,,,561415644.6,9919468955.1,3546713352.0,164674267.5,32876898.3,159547043.4,,,,,,561160279.5,,,,,,,37002584.1,-927636364.5,,,,,,,207872624.7,,,,1472424.3,585275076.0,,,,,,573209527.8,,,880000000.0,,568687211.1,80706238.2,,122944712.4,,-330217863.0,-195276424.2,,-61314790.5,-6964865770.5,238797157.2,79117903.5,1375295007.0,,2761927.5,,,,138918614.4,,,,,1064539224.6,,,707605825.5,1710140230.5,5369737634.4,0.633885,,,,,,,-421881256.2,40416507.6,,,,2963329064.4,,,-525494287.2,7110767986.5,880000000.0,2244849394.5,8968105369.5,,,,,,,,,,,,,,,,18887574324.6,,573209527.8,,,-3183995299.5,-264168857.1,-2372541.0,,,,365273514.6,642940.5,,6619651999.5,37699857.6,6660068507.1,,,1614798493.2,,,,,,,,,,,,,,
2013-06-30,507404116.89,,,0.676841,162546144.3,,1138289080.77,1504202591.88,,138660842.76,,-150587397.72,12562486497.27,,,,,150328208.88,2993247824.22,,5803468308.09,,,,,,,14456721.9,,,,7035896233.26,-193269829.35,,1173792164.52,,,,,,,,15134853626.46,,,,,-153491079.45,,14004895485.33,,,2177929625.58,,,,,630884963.88,10582809255.63,3625538682.51,165577484.58,32987272.14,170281466.82,,,,,,609717260.7,,,,,,,44124199.11,-304060572.93,,,,,,,232428961.53,,,,47566.08,555169717.89,,,,,,584618081.13,,,880000000.0,,582997531.59,66541156.47,,79619648.76,,551799972.06,-355563448.32,,-87779634.84,-7122676854.51,241606918.71,80547887.16,1473493371.48,,2585530.71,,,,153132262.38,,,,,1152756063.0,,,736129793.97,1854958743.45,5439809642.76,0.676841,,,,,,,270750507.87,46452530.43,,,,3164140381.32,,,196236523.74,6619646566.2,880000000.0,2259854399.7,9062582948.37,,,,,,,,,,,,,,,,19645392204.0,,584618081.13,,,-4338974981.43,-248050496.49,-8598076.59,,,,407958741.75,293033.22,,7035896233.26,29703628.8,7082348763.69,,,1625084371.35,,,,,,,,,,,,,,
2013-09-30,651249251.76,,,0.815928,211246038.12,,1267211657.34,1590906613.5,,59421771.36,,51023768.46,13031177928.72,,,,,180309888.9,3070863337.56,,6050338659.48,,,,,,,4604546.64,,,,7724496446.64,-240924055.29,,1399722715.41,,,,0.0,,,,16689209572.74,,,,,-201321765.69,,14645805609.0,,,2136399357.54,,,,,615962405.58,11232440174.88,3913939301.94,209288797.2,32924734.62,176240448.0,,,,,,613690046.1,,,,,,,29732416.32,-175415774.61,,,,,,,254232965.7,,,,-324.48,659826694.86,,,,,,724939789.08,,,880000000.0,,726392140.92,61769829.24,,122833880.76,,890623626.48,-445952847.42,,-80501594.4,-7453932682.02,238361126.28,78506552.34,1404095818.26,,2500819.32,,,,194723257.02,,,,,1201996572.12,,,921115397.94,1803651680.22,5577245246.7,0.815928,,,,,,,569197976.79,51217840.38,,,,3337561643.28,,,444670779.06,7035896233.26,880000000.0,2243149257.6,9288826245.36,,,,,,,,,,,,,,,,20521266420.24,,724939789.08,,,-5428301669.94,-183606084.63,-9111410.31,,,,437409072.93,51299.16,,7724537243.04,41198244.54,7775755083.42,,,1770480127.38,,,,,,,,,,,,,,
2013-12-31,430536395.04,,,,146955843.42,541010043.9,1234672039.71,970240503.87,,162026549.28,,312564387.27,12894757087.86,326115614.43,2717876410.29,,,138164466.06,3389798115.39,8086610738.52,6515373703.68,-1798201799.46,2610385670.16,,,880000000.0,-816169098.33,-8661220.23,11582810385.39,,,8086107542.49,-532632804.87,120864713.94,1326136837.98,,3779278.2,72188.46,-1040363.1,57385579.32,2607676479.72,659666640.24,17909203193.55,,2226808041.57,-26348787.9,-7060628004.39,-242597414.82,-756919358.19,14839019496.99,6515373703.68,312236321.4,2226808041.57,,-953595.36,,17909203193.55,804135644.67,11582810385.39,4288565662.11,259704884.61,32663154.96,195802704.99,,,195802704.99,1481205286.08,-1040363.1,766981753.5,880000000.0,8336100425.85,7841513931.3,659666640.24,21173805275.22,2607676479.72,54069156.54,-756948695.46,1791772780.14,,54069156.54,,-739940207.76,2655834675.3,63394207.02,9590994889.83,14839019496.99,,-1447477.44,541010043.9,-1583899.74,65290215.69,1027623.96,138164466.06,,620477716.26,16983396.81,-997175292.21,,2.972466,628537354.56,69736175.55,1755411028.2,92602461.3,,998232385.32,-801409079.52,-20902805.55,-28583884.26,-7060628004.39,3779278.2,65290215.69,1481205286.08,3473971970.76,2110450.86,1159238384.91,,,146955843.42,,,32663154.96,4845410457.03,1159238384.91,4288565662.11,5834129083.47,775493197.98,2155126075.68,5834129083.47,,,326115614.43,2317434283.53,2110438120.86,,69736175.55,437015696.19,57385579.32,-2164061407.5,5146328052.54,,3473971970.76,,63394207.02,196823305.8,7724496446.64,,2317434283.53,9590994889.83,855082924.65,-6593426414.46,8143996317.84,2110450.86,12686924388.33,799875738.27,2.972466,,3270052310.4,,,,-258179904.0,,,21173805275.22,8086107542.49,620477716.26,,437890951.98,-6593426414.46,-120343660.11,-820777.65,2127534046.74,,,544769698.92,40351.08,,8086610738.52,5873941.08,8143996317.84,,,1791772780.14,12894757087.86,970240503.87,,,,,,,,,,,,
2014-03-31,474459854.4,,,0.381098,157134121.2,,1089862630.5,1724276727.6,,-356583131.1,,-866835662.7,12632517578.1,,,,,155010863.7,2796212531.7,,6446612644.5,,,,,,,5195992.2,,,,7944913798.5,-123495189.3,,1245439696.2,,,,-335365.8,,,,18722653798.8,,,,,-220699006.5,,15221116902.6,,,2075483117.4,,,,,615402776.1,12035980217.1,4371129527.1,229512158.4,32652433.8,167695966.2,,,,,,611918456.1,,,,,,,83863227.0,-1150481087.7,,,,,,,298599690.9,,,,13066.2,571620117.6,,,,,,354644978.1,,,880000000.0,,159941176.5,64518717.9,,136249978.2,,-169701627.9,-335017368.0,,102432474.9,-7048831624.8,238643254.5,47314887.9,1319860416.0,,1779180.9,,,,157134121.2,,,,,1216025502.3,,,317075297.7,1706349901.2,5583685953.3,0.381098,,,,,,,-190764342.3,79904168.4,,,,3563161450.8,,,-504718995.9,8293707296.7,880000000.0,2277970018.8,9353247632.4,,,,,,,,,,,,,,,,21389227849.5,,354644978.1,,,-7115234053.2,-173824014.0,-20668550.7,,,,391450285.8,1147647.9,,7944913798.5,536914112.7,8024817966.9,,,2136883368.9,,,,,,,,,,,,,,
2014-06-30,430274669.22,,,0.584422,163003612.77,,1136292271.11,1573911527.85,,21239805.78,,-357207002.88,12256129536.93,,,,,155951350.11,2929837993.29,,6227030747.61,,,,,,,420832.11,,,,7919832785.94,-393363156.06,,1201509140.76,,,,-4828797.3,,,,18765733513.59,,,,,-212482895.28,,15852123318.42,,,1817045852.04,,,,,706017601.89,12055596370.56,4409984895.57,252264365.1,32861503.71,159734152.71,,,,,,614497155.84,,,,,,,88190304.66,-637709206.08,,,,,,,293749498.08,,,,-315.18,627090913.26,,,,,,494276288.94,,,880000000.0,,444906464.67,64543538.07,,135893995.65,,351288903.72,-657162875.07,,31421357.55,-6752668170.24,594575812.26,36142766.19,1077074409.06,,1400487.03,,,,166793967.45,,,,,1251019573.56,,,611700432.12,1793545722.18,5503461366.69,0.584422,,,,,,,-10652894.79,28479403.17,,,,3477211654.68,,,-305873971.35,7944913798.5,880000000.0,2265633111.15,9729755068.14,,,,,,,,,,,,,,,,21785351438.7,,494276288.94,,,-6440138544.87,-281487282.99,20636673.15,,,,377893131.75,32202644.91,,7923479577.66,211915576.89,7951958980.83,,,2348829266.31,,,,,,,,,,,,,,
2014-09-30,711402080.35,,,0.912244,252628345.09,,1362112567.38,1677450231.47,,73907878.58,,-59968131.74,12464477822.54,,,,,187436494.07,3347121302.23,,6481115038.74,,,,,,,-2257485.78,,,,8698520213.2,-120004277.75,,1543199683.67,,,,-377719.2,,,,20941247483.61,,,,,-280151855.24,,16573060594.62,,,1850496076.44,,-1981393.68,,,650710487.03,12986949609.27,4630618962.3,289993773.06,32859028.88,174238604.0,,,,,,670136723.01,,,,,,,46266735.07,-1032071328.08,,,,,,,318206671.47,,,,932.64,569876546.19,,,,,,802692618.04,,,880000000.0,,748448309.19,66796786.29,,110860452.1,,864425903.73,-413934413.65,,-132866328.32,-6794568918.97,439986684.25,52319474.01,1067120225.1,,1220126.35,,,,229212708.05,,,,,1368283898.04,,,977661017.24,1985008734.85,5669908903.57,0.912244,,,,,,,611555297.66,38444242.77,,,,3731543204.44,,,450491490.08,7919832785.94,880000000.0,2253206190.24,9729365055.64,,,,,,,,,,,,,,,,22716314664.91,,802692618.04,,,-8152653929.09,-346870464.41,-2331.6,,,,479776327.38,-1225620.35,,8698520213.2,85762339.05,8736964455.97,,,2441691764.91,,,,,,,,,,,,,,
2014-12-31,521489669.97,0.0,,,205629637.94,669727228.5,1249709857.34,1162170504.0,,458936684.74,,278820880.82,12750106396.5,344419713.0,2781072508.5,,,155291548.5,3406049067.39,9061480197.0,7006454829.0,-2394384943.5,1560116002.5,,,880000000.0,-1100904453.0,-6162771.03,13351322853.0,,,9061480197.0,-696475465.39,132638418.0,119848965.23,,19952064.0,-74448.0,-3233675.7,19412316.0,2012245686.0,778395717.0,21631827244.5,,1998921820.5,197501238.0,-6837197301.0,-284439277.48,-1005189916.5,17149443448.5,7006454829.0,-528946060.5,1998921820.5,,-584959.83,,21631827244.5,728220187.37,13351322853.0,5007533008.5,282594904.65,32940913.5,164962809.0,,,164962809.0,1215789349.5,-8775558.0,727989872.54,880000000.0,8860407781.5,7853063526.0,778395717.0,23771867575.5,2012245686.0,57869361.0,-1966398129.64,2453275638.0,,57869361.0,,-997773034.5,2698404984.0,83712123.0,10420544722.5,17149443448.5,,-88131.66,669727228.5,-29655895.5,60509938.5,51704136.0,155291548.5,,307720052.61,-2803432.5,-1333338088.5,,2.268338,166720307.75,71556160.5,1739444949.0,-1125469394.81,,819425703.45,-988270286.78,-34897.5,90890633.87,-6837197301.0,19952064.0,60509938.5,1215789349.5,3806628606.0,842193.0,1316312761.5,,,205629637.94,,,32940913.5,4972591305.0,1316312761.5,5007533008.5,5912909095.5,372349945.69,2156339210.05,5912909095.5,,,344419713.0,2422472778.0,1865438883.0,,71556160.5,213840871.93,19412316.0,-4786659751.5,4210595086.5,,3806628606.0,,83712123.0,-168844583.33,8698520213.2,,2422472778.0,10420544722.5,623978932.5,-8343001161.0,9080892513.0,842193.0,12825654831.0,802891435.5,2.268338,,2338511719.5,,,38098000.0,91878138.0,,,23771867575.5,9061480197.0,307720052.61,,-726086691.0,-8343001161.0,-298722691.6,-688.35,2191518796.5,,,490325204.07,19579463.54,,9061480197.0,-742826184.53,9080892513.0,,,2453275638.0,12750106396.5,1162170504.0,,,,,,,,,,,,
