,annualPretaxIncome,quarterlyLongTermDebt,annualLongTermDebt,annualAccountsReceivable,trailingPretaxIncome,trailingCashDividendsPaid,quarterlyOtherCurrentLiabilities,quarterlyTotalAssets,annualTotalAssets,trailingNetIncome,annualGoodwill,annualNetIncome,annualNonCurrentDeferredRevenue,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,trailingNetOtherInvestingChanges,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,annualBasicAverageShares,quarterlyChangeInCashSupplementalAsReported,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,annualOtherNonCashItems,annualSaleOfInvestment,annualCommonStockIssuance,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGoodwill,annualBasicEPS,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,annualTotalRevenue,annualPurchaseOfInvestment,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,quarterlyDilutedAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualCashFlowFromContinuingFinancingActivities,annualDilutedAverageShares,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,trailingTotalRevenue,annualEndCashPosition,quarterlyEndCashPosition,trailingOtherIncomeExpense,annualNetPPE,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyCashDividendsPaid,annualOperatingIncome,annualOtherIntangibleAssets,quarterlyBasicEPS,annualOtherIncomeExpense,trailingEndCashPosition,quarterlyCurrentDebt,quarterlyDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualAccountsPayable,quarterlyInterestExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualEbitda,quarterlyFreeCashFlow,quarterlyOtherIntangibleAssets,annualOtherNonCurrentLiabilities,annualInvestmentsAndAdvances,annualGainsLossesNotAffectingRetainedEarnings,annualDilutedEPS,annualCashCashEquivalentsAndMarketableSecurities,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualInterestExpense,annualChangesInAccountReceivables,annualBeginningCashPosition,annualCurrentAssets,quarterlyOtherCurrentAssets,trailingBeginningCashPosition,quarterlyChangesInAccountReceivables,trailingOperatingExpense,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualDeferredIncomeTax,quarterlyBasicAverageShares,trailingCapitalExpenditure,annualAccumulatedDepreciation,annualGrossPPE,annualSellingGeneralAndAdministration,quarterlyBeginningCashPosition,annualRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyCapitalStock,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOperatingExpense,trailingNetOtherFinancingCharges,trailingGrossProfit,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,quarterlyStockholdersEquity,annualCapitalExpenditure,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,annualCurrentDeferredRevenue,annualOtherCurrentAssets,annualTaxProvision,annualCostOfRevenue,annualCapitalStock,quarterlyTaxProvision,quarterlyNetPPE,annualStockBasedCompensation,annualCurrentDebt,trailingCostOfRevenue,annualTotalNonCurrentAssets,quarterlyStockBasedCompensation,quarterlyDilutedEPS,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,trailingTaxProvision,annualGrossProfit,trailingPurchaseOfBusiness,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualTotalLiabilitiesNetMinorityInterest,quarterlyOperatingIncome,annualFreeCashFlow,annualNonCurrentDeferredTaxesLiabilities,quarterlyRetainedEarnings,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,trailingFreeCashFlow,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlyTotalRevenue,quarterlyCurrentAssets,quarterlyGrossPPE,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,trailingChangeInAccountPayable,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualChangeInInventory,annualIncomeTaxPayable,annualInventory,trailingDeferredIncomeTax,trailingResearchAndDevelopment,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,annualChangeInAccountPayable,trailingSaleOfInvestment,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,quarterlyInventory,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,annualOtherShortTermInvestments,trailingStockBasedCompensation,trailingInterestExpense,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
1199059200,347601000.0,29205000.0,29205000.0,834865000.0,,,60193000.0,2291874000.0,2291874000.0,,694004000.0,257832000.0,,1220898000.0,-28906000.0,0.0,655895000.0,834865000.0,,43794000.0,,32021380.0,30408000.0,151800000.0,,2174000.0,35017000.0,9522000.0,1010533000.0,209137000.0,694004000.0,8.01,105456000.0,105456000.0,-258502000.0,55580000.0,736000.0,2652075000.0,-45517000.0,484840000.0,704662000.0,,6577000.0,,-122948000.0,33577927.0,,104786000.0,-107880000.0,,78580000.0,78580000.0,,193329000.0,1063932000.0,,-16850000.0,342320000.0,41670000.0,,18345000.0,,14385000.0,16752000.0,,409418000.0,78580000.0,78580000.0,,3018000.0,209137000.0,48292000.0,408000.0,-125443000.0,1273069000.0,416245000.0,213577000.0,41670000.0,43794000.0,151800000.0,85355000.0,7.64,78580000.0,0.0,78580000.0,13064000.0,,50612000.0,1070976000.0,13816000.0,,,,256490000.0,494000.0,,-30001000.0,48292000.0,,,,-198169000.0,391498000.0,2254586000.0,48172000.0,-1452749000.0,,317000.0,861784000.0,,85355000.0,721414000.0,,,60193000.0,0.0,,29756000.0,1010533000.0,-113743000.0,655895000.0,27968000.0,-198169000.0,-757420000.0,29756000.0,13816000.0,87595000.0,0.0,317000.0,31655000.0,193329000.0,,14385000.0,,1220898000.0,,,157858000.0,26215000.0,977000.0,1573000.0,,2652075000.0,,,-134259000.0,37897000.0,,1273069000.0,140370000.0,295675000.0,6577000.0,484840000.0,138088000.0,-20434000.0,109381000.0,,,1063932000.0,,2309755000.0,861784000.0,1070976000.0,391498000.0,257832000.0,-117712000.0,256000000.0,-42423000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206921600,,350599000.0,,,,,64312000.0,2315674000.0,,,,,,1315823000.0,,0.0,320784000.0,749300000.0,,50484000.0,,,-3932000.0,164042000.0,,,,,,478659000.0,731501000.0,,2839000.0,2839000.0,,,-2213000.0,,,,539739000.0,33229444.0,1910000.0,,,,,2839000.0,-69933000.0,,,74648000.0,,,,,,,,0.09,,,29698000.0,16446000.0,,,74648000.0,74648000.0,,1176000.0,,47051000.0,856000.0,,1229874000.0,,-290637000.0,44673000.0,,,,,,,,,,,,13994000.0,,,,,6000.0,,-1650000.0,,,31772825.0,,,,,78580000.0,,,318000.0,563920000.0,,132190000.0,555997000.0,,,,0.0,,22504000.0,1077033000.0,,,,-213129000.0,-209006000.0,,,,,,1143000.0,200909000.0,,,,,,0.09,22156000.0,,3391000.0,2584000.0,,,,,,,,,7923000.0,,,487679000.0,4534000.0,-51152000.0,-319164000.0,,,751215000.0,,,563920000.0,999851000.0,414038000.0,,337851000.0,-271850000.0,-18787000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214784000,,441529000.0,,,,,73354000.0,2411762000.0,,,,,,1462665000.0,,0.0,290533000.0,665137000.0,,53237000.0,,,-6998000.0,177399000.0,,,,,,572439000.0,865184000.0,,25519000.0,26633000.0,,,969000.0,,,,603050000.0,33458081.0,1470000.0,,,,,24516000.0,-172738000.0,,,67650000.0,,,,,,,,0.77,,,23288000.0,49791000.0,,,67650000.0,67650000.0,,3560000.0,,55740000.0,-4325000.0,,1294364000.0,,43004000.0,44663000.0,,,,,,,,,,,,22857000.0,,,,,0.0,,-182000.0,,,31876045.0,,,,,74648000.0,,,319000.0,659515000.0,,136900000.0,621318000.0,,,,0.0,,30364000.0,1107459000.0,,,,-228751000.0,-295800000.0,,,,,,8973000.0,220174000.0,,,,,,0.73,88957000.0,,12350000.0,3728000.0,,,,,,,,,38197000.0,,,495908000.0,35606000.0,-117097000.0,33645000.0,34384000.0,,721925000.0,,,659515000.0,949097000.0,448925000.0,,67095000.0,98645000.0,-55641000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222732800,,543209000.0,,,,,78466000.0,3041665000.0,,,,,,2092428000.0,,0.0,352305000.0,685639000.0,,108278000.0,,,-4087000.0,180589000.0,,,,,,1068818000.0,1479596000.0,,15004000.0,15175000.0,,,-11154000.0,,,,603953000.0,35035602.0,5474000.0,,,,,15004000.0,-149127000.0,,,63563000.0,,,,,1000.0,,,0.44,,,18668000.0,37229000.0,,,63563000.0,63563000.0,,12496000.0,,47979000.0,-2016000.0,,1948083000.0,,25634000.0,72737000.0,,,,,,,,,,,,10819000.0,,,,,23000.0,,-12044000.0,,,34217379.0,,,,,67650000.0,,,345000.0,677084000.0,,9595000.0,633147000.0,,,,0.0,,29101000.0,1089612000.0,,,,-224276000.0,-255032000.0,,,,,,5112000.0,220068000.0,,,,,,0.43,70012000.0,,2110000.0,1956000.0,,,,,,,,,43937000.0,,,510911000.0,20287000.0,-114701000.0,1706000.0,370269000.0,,879265000.0,,,677084000.0,949237000.0,444344000.0,,84957000.0,60083000.0,-34449000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230681600,115433000.0,483942000.0,483942000.0,718804000.0,,,77947000.0,3077025000.0,3077025000.0,,1448663000.0,84883000.0,371636000.0,2077257000.0,-26405000.0,0.0,487895000.0,718804000.0,,108339000.0,,33098228.0,-17670000.0,179875000.0,,22544000.0,2509000.0,9953000.0,1067682000.0,1017335000.0,1448663000.0,2.52,41522000.0,41491000.0,-494864000.0,153268000.0,-23652000.0,2697586000.0,,543318000.0,678397000.0,,4429000.0,,428812000.0,34205120.0,,41157000.0,-103066000.0,,45893000.0,45893000.0,,224845000.0,987885000.0,,-9115000.0,181864000.0,59319000.0,,-35863000.0,,24570000.0,49802000.0,,33365000.0,45893000.0,45893000.0,,13336000.0,1017335000.0,53942000.0,-146000.0,-14026000.0,2005220000.0,299269000.0,106816000.0,59319000.0,108339000.0,179875000.0,-72220000.0,2.44,45893000.0,0.0,45893000.0,30568000.0,,78580000.0,999768000.0,9511000.0,,,,83515000.0,2480000.0,,-150000.0,53942000.0,,,,-225496000.0,450341000.0,2425138000.0,63563000.0,-1016080000.0,,346000.0,797067000.0,,-72220000.0,705073000.0,,,77947000.0,0.0,,29213000.0,1067682000.0,-148548000.0,487895000.0,-32687000.0,-225496000.0,-256242000.0,29213000.0,9511000.0,28743000.0,0.0,346000.0,13515000.0,224845000.0,,24570000.0,,2077257000.0,,,118144000.0,-5631000.0,4693000.0,1685000.0,,2697586000.0,,,-348825000.0,-236855000.0,,2005220000.0,91994000.0,-115183000.0,4429000.0,543318000.0,55006000.0,-65875000.0,46958000.0,371636000.0,,987885000.0,,2515722000.0,797067000.0,999768000.0,450341000.0,86690000.0,-61091000.0,146487000.0,-39671000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238457600,,496008000.0,,,,,85153000.0,2879037000.0,,,,,,2004481000.0,,0.0,420748000.0,587359000.0,,100591000.0,,,126000.0,145209000.0,,,,,,990223000.0,1434722000.0,,-61475000.0,-61463000.0,,,-49064000.0,,,,480178000.0,34617894.0,4351000.0,,,,,-61475000.0,-19862000.0,,,46019000.0,,,,,,,,-1.78,,,38551000.0,38831000.0,,,46019000.0,46019000.0,,12758000.0,,52589000.0,-3938000.0,,1891153000.0,,-10817000.0,48545000.0,,,,,,,,,,,,10511000.0,,,,,873000.0,,-625000.0,,,34617894.0,,,,,45893000.0,,,347000.0,494211000.0,,-112520000.0,504698000.0,,,,0.0,,33904000.0,982638000.0,,,,-236006000.0,-216572000.0,,,,,,-10846000.0,214031000.0,,,,,,-1.78,-20720000.0,,7604000.0,2369000.0,,,,,,,,,-10487000.0,,,481843000.0,-72309000.0,-13783000.0,-21793000.0,354044000.0,,900930000.0,,,494211000.0,874556000.0,450037000.0,,23853000.0,-3865000.0,-6952000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246320000,,398072000.0,,,,,86206000.0,2980797000.0,,,,,,2090774000.0,,0.0,266717000.0,592782000.0,,122907000.0,,,-1695000.0,152458000.0,,,,,,923581000.0,1482067000.0,,-14719000.0,-13957000.0,,,-34634000.0,,,,522029000.0,35835788.0,4349000.0,,,,,-14433000.0,-29783000.0,,,44324000.0,,,,,,,,-0.4,,,40212000.0,31849000.0,,,44324000.0,44324000.0,,14528000.0,,67703000.0,-7245000.0,,1686376000.0,,-115573000.0,42897000.0,,,,,,,,,,,,6824000.0,,,,,-104000.0,,-1000.0,,,35835788.0,,,,,46019000.0,,,413000.0,576138000.0,,-15330000.0,543396000.0,,,,0.0,,30121000.0,1290663000.0,,,,-262174000.0,-514934000.0,,,,,,-2463000.0,221787000.0,,,,,,-0.4,29957000.0,,4703000.0,218590000.0,,,,,,,,,32742000.0,,,463883000.0,-16420000.0,3898000.0,-123506000.0,361948000.0,,762795000.0,,,576138000.0,890023000.0,483961000.0,,110084000.0,-81996000.0,-33577000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254268800,,292286000.0,,,,,84951000.0,2993409000.0,,,,,,2104923000.0,,0.0,313999000.0,572981000.0,,130684000.0,,,12287000.0,157093000.0,,,,,,750550000.0,1447611000.0,,19771000.0,19859000.0,,,-9141000.0,,,,527773000.0,43299868.0,4511000.0,,,,,19771000.0,-22020000.0,,,56611000.0,,,,,-1000.0,,,0.47,,,57161000.0,26829000.0,,,56611000.0,56611000.0,,16304000.0,,115415000.0,0.0,,1652683000.0,,112556000.0,39947000.0,,,,,,,,,,,,15175000.0,,,,,106000.0,,-6533000.0,,,41762451.0,,,,,44324000.0,,,418000.0,595302000.0,,16688000.0,546493000.0,,,,0.0,,35160000.0,1336914000.0,,,,-276479000.0,-319019000.0,,,,,,3505000.0,216115000.0,,,,,,0.46,66497000.0,,1999000.0,-45000.0,,,,,,,,,48809000.0,,,483654000.0,23364000.0,-4960000.0,74531000.0,290518000.0,,902133000.0,,,595302000.0,888486000.0,492594000.0,,-95415000.0,129722000.0,-17166000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262217600,2519000.0,175000000.0,175000000.0,669993000.0,,,98349000.0,3096933000.0,3096933000.0,,1441951000.0,-3595000.0,287259000.0,2157015000.0,-8267000.0,0.0,479628000.0,669993000.0,,118506000.0,,38543087.0,12652000.0,167310000.0,,55253000.0,784000.0,220693000.0,1378929000.0,619224000.0,1441951000.0,-0.11,50936000.0,52401000.0,-109932000.0,129244000.0,-13452000.0,2480736000.0,,531456000.0,703594000.0,,3210000.0,,-117252000.0,38543087.0,,52026000.0,-38267000.0,,69263000.0,69263000.0,,213708000.0,1095095000.0,,-4452000.0,163827000.0,36791000.0,,-106290000.0,,23399000.0,31735000.0,,250554000.0,69263000.0,69263000.0,347650000.0,11428000.0,619224000.0,104908000.0,1000.0,-7212000.0,1714319000.0,186781000.0,180340000.0,36791000.0,118506000.0,167310000.0,-1976000.0,-0.11,69263000.0,-109932000.0,69263000.0,55018000.0,,45893000.0,939918000.0,8196000.0,,,,-4109000.0,-91000.0,,-53000.0,104908000.0,,,,-290250000.0,503958000.0,2233574000.0,56611000.0,-1348306000.0,,418000.0,815085000.0,,-1976000.0,722321000.0,,,98349000.0,0.0,,38575000.0,1378929000.0,-84048000.0,479628000.0,23370000.0,-290250000.0,-297781000.0,38575000.0,8196000.0,5677000.0,0.0,418000.0,15483000.0,213708000.0,,23399000.0,,2157015000.0,,,111047000.0,-11182000.0,40947000.0,-221000.0,,2480736000.0,,,-26668000.0,6504000.0,,1714319000.0,92764000.0,166506000.0,3210000.0,531456000.0,67884000.0,-11823000.0,77272000.0,287259000.0,,1095095000.0,,2316909000.0,815085000.0,939918000.0,503958000.0,-3158000.0,-155774000.0,206693000.0,-26353000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269993600,,334999000.0,,,,,108815000.0,2981793000.0,,,,,,2117292000.0,,0.0,275747000.0,595767000.0,,111345000.0,,,-9543000.0,168750000.0,,,,,,753097000.0,1422745000.0,,246000.0,414000.0,,,-7247000.0,,,,543834000.0,43949850.0,5504000.0,,,,,246000.0,-41379000.0,,,59720000.0,,,,,,,,0.01,,,46669000.0,29370000.0,,,59720000.0,59720000.0,,11330000.0,,101557000.0,582000.0,,1615271000.0,,-161347000.0,33833000.0,,,,,,,,,,,,14286000.0,,,,,168000.0,,-5856000.0,,,41913100.0,,,,,69263000.0,,,420000.0,580662000.0,299556000.0,-26164000.0,561547000.0,,,,-41379000.0,,32646000.0,1362854000.0,,,,-300905000.0,-312000000.0,,,,,,124000.0,200674000.0,,,,,,0.01,41238000.0,,8121000.0,172000.0,,,,,,,,,19115000.0,,,531702000.0,538000.0,-26532000.0,-191983000.0,275619000.0,,862174000.0,,,580662000.0,864501000.0,501579000.0,,178168000.0,-146332000.0,-15015000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277856000,,268000000.0,,,,,105069000.0,2967138000.0,,,,,,2072429000.0,,0.0,302341000.0,621523000.0,,105721000.0,,,-4726000.0,162106000.0,,,,,,688444000.0,1399668000.0,,31975000.0,32053000.0,,,-6792000.0,,,,601450000.0,44249698.0,7797000.0,,,,,31757000.0,-16980000.0,,,54994000.0,,,,,,,,0.76,,,63737000.0,25591000.0,,,54994000.0,54994000.0,,12918000.0,,101642000.0,58000.0,,1590826000.0,,67326000.0,30856000.0,,,,,,,,,,,,16443000.0,,,,,2547000.0,,-50000.0,,,42037112.0,,,,,59720000.0,,,421000.0,680319000.0,,-51532000.0,618982000.0,,,,-16980000.0,,36775000.0,1373442000.0,,,,-307755000.0,-318501000.0,,,,,,9574000.0,192498000.0,,,,,,0.72,80136000.0,,12242000.0,696000.0,,,,,,,,,61337000.0,,,559188000.0,41627000.0,-6939000.0,-8331000.0,279334000.0,,902382000.0,,,680319000.0,894709000.0,500253000.0,,-53715000.0,65969000.0,1357000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285804800,,253000000.0,,,,,92017000.0,3064064000.0,,,,,,2136511000.0,,0.0,404666000.0,638111000.0,,111518000.0,,,16723000.0,178567000.0,,,,,,532040000.0,1438038000.0,,37125000.0,37226000.0,,,-2399000.0,,,,628401000.0,44088989.0,10091000.0,,,,,37125000.0,-102423000.0,,,71717000.0,,,,,-3000.0,,,0.87,,,29182000.0,25143000.0,,,71717000.0,71717000.0,,11490000.0,,113824000.0,-6515000.0,,1584606000.0,,150608000.0,31306000.0,,,,,,,,,,,,25279000.0,,,,,1279000.0,,-13431000.0,,,42568764.0,,,,,54994000.0,,,426000.0,708379000.0,,17069000.0,646144000.0,,,,-102423000.0,,48561000.0,1476581000.0,,,,-331383000.0,-248499000.0,,,,,,11120000.0,192405000.0,,,,,,0.84,84979000.0,,6611000.0,211000.0,,,,,,,,,62235000.0,,,596314000.0,48346000.0,-79820000.0,116250000.0,132862000.0,,1052566000.0,,,708379000.0,927553000.0,523788000.0,,-69289000.0,188435000.0,-37827000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293753600,203477000.0,197500000.0,197500000.0,721486000.0,,,99346000.0,3349861000.0,3349861000.0,,1444708000.0,153902000.0,134889000.0,2155020000.0,-8961000.0,0.0,554841000.0,721486000.0,,113614000.0,,42295526.0,180180000.0,174578000.0,,31489000.0,14836000.0,1406000.0,1568931000.0,481614000.0,1444708000.0,3.63,84990000.0,84744000.0,-90876000.0,112803000.0,-1327000.0,2925613000.0,,676397000.0,813312000.0,,15450000.0,,-110760000.0,44084154.0,,84394000.0,69906000.0,,251897000.0,251897000.0,,198685000.0,1296312000.0,,-4471000.0,267044000.0,29025000.0,,-17765000.0,,28700000.0,32699000.0,,384270000.0,251897000.0,251897000.0,,10064000.0,481614000.0,116269000.0,-105684000.0,-19448000.0,1777926000.0,362082000.0,280074000.0,29025000.0,113614000.0,174578000.0,15324000.0,3.48,251897000.0,-196674000.0,251897000.0,45802000.0,,69263000.0,1194841000.0,21149000.0,,,,153524000.0,10842000.0,,-111000.0,116269000.0,,,,-333415000.0,532100000.0,2586996000.0,71717000.0,-1133000000.0,,427000.0,956252000.0,,15324000.0,831896000.0,,,99346000.0,0.0,,45146000.0,1568931000.0,-47609000.0,554841000.0,182634000.0,-333415000.0,-254000000.0,45146000.0,21149000.0,49038000.0,0.0,427000.0,28221000.0,198685000.0,,28700000.0,,2155020000.0,,,155728000.0,-111559000.0,4515000.0,327000.0,,2925613000.0,,,-58103000.0,68116000.0,,1777926000.0,124356000.0,336661000.0,15450000.0,676397000.0,112965000.0,55188000.0,152180000.0,134889000.0,,1296312000.0,,2658569000.0,956252000.0,1194841000.0,532100000.0,154439000.0,-165924000.0,276198000.0,3876000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301529600,,278000000.0,,,,,230724000.0,3347630000.0,,,,,,2212602000.0,,0.0,354898000.0,698292000.0,,117657000.0,,,-150946000.0,178158000.0,,,,,,567248000.0,1479418000.0,,1490000.0,1599000.0,,,-1971000.0,,,,657483000.0,44359055.0,18103000.0,,,,,1490000.0,-31587000.0,,,100951000.0,,,,,,,,0.03,,,42517000.0,18315000.0,,,100951000.0,100951000.0,,7963000.0,,119719000.0,-7494000.0,,1732603000.0,,-214349000.0,29189000.0,,,,,,,,,,,,15889000.0,,,,,5823000.0,,-9083000.0,,,42846799.0,,,,,251897000.0,,,429000.0,687864000.0,,50709000.0,675798000.0,,,,-31587000.0,,44506000.0,1611873000.0,,,,-353294000.0,-96000000.0,,,,,,533000.0,202774000.0,,,,,,0.03,28410000.0,,5040000.0,80000.0,,,,,,,,,12066000.0,,,677887000.0,2132000.0,-20240000.0,-239506000.0,,,1165355000.0,,,687864000.0,1135028000.0,556068000.0,,77820000.0,-197179000.0,-17170000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309392000,,444000000.0,,,,,117284000.0,3684949000.0,,,,,,2562716000.0,,0.0,378517000.0,749395000.0,,114834000.0,,,-5336000.0,182357000.0,,,,,,846686000.0,1775713000.0,,44096000.0,45087000.0,,,-1974000.0,,,,754266000.0,44473320.0,20051000.0,,,,,43860000.0,-226340000.0,,,95615000.0,,,,,,,,1.02,,,45201000.0,37602000.0,,,95615000.0,95615000.0,,9589000.0,,123910000.0,-2551000.0,,2008106000.0,,41842000.0,59263000.0,,,,,,,,,,,,11416000.0,,,,,6929000.0,,-76000.0,,,42933918.0,,,,,100951000.0,,,430000.0,845295000.0,,65448000.0,773616000.0,,,,-226340000.0,,59069000.0,1672357000.0,,,,-390520000.0,-492100000.0,,,,,,15029000.0,226231000.0,,,,,,0.99,107307000.0,,5462000.0,833000.0,,,,,,,,,71679000.0,,,715229000.0,60116000.0,-214244000.0,-19546000.0,,,1161420000.0,,,845295000.0,1122233000.0,616751000.0,,160137000.0,60867000.0,-19025000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317340800,,567000000.0,,,,,233069000.0,3759438000.0,,,,,,2567465000.0,,0.0,444846000.0,739469000.0,,111823000.0,,,-9944000.0,222194000.0,,,,,,975493000.0,1752094000.0,,33880000.0,33901000.0,,,-15517000.0,,,,809990000.0,44355453.0,22694000.0,,,,,33880000.0,-78236000.0,,,85671000.0,,,,,1000.0,,,0.78,,,53853000.0,28732000.0,,,85671000.0,85671000.0,,9667000.0,,120338000.0,-137700000.0,,2117684000.0,,75430000.0,58428000.0,,,,,,,,,,,,11073000.0,,,,,6672000.0,,-21035000.0,,,43421666.0,,,,,95615000.0,,,435000.0,903210000.0,,2116000.0,832825000.0,,,,-78236000.0,,58674000.0,1638352000.0,,,,-358292000.0,-282000000.0,,,,,,11300000.0,225149000.0,,,,,,0.76,83600000.0,,4712000.0,238000.0,,,,,,,,,70385000.0,,,749110000.0,45201000.0,-65201000.0,26790000.0,,,1142191000.0,,,903210000.0,1191973000.0,583441000.0,,-26845000.0,95137000.0,-19707000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325289600,221999000.0,463000000.0,463000000.0,907772000.0,,,95641000.0,3932636000.0,3932636000.0,,1751207000.0,164384000.0,,2631752000.0,-13484000.0,0.0,655658000.0,907772000.0,,391340000.0,,43170383.0,98783000.0,224854000.0,,29776000.0,,1210000.0,1691129000.0,889639000.0,1751207000.0,3.8,84918000.0,85025000.0,-389316000.0,116834000.0,-30280000.0,3584544000.0,,827297000.0,972642000.0,,7646000.0,,110535000.0,44367359.0,,84767000.0,-53153000.0,,184454000.0,184454000.0,,241415000.0,1348617000.0,,-6731000.0,307332000.0,52590000.0,,-49742000.0,,65091000.0,32185000.0,,211338000.0,184454000.0,184454000.0,,8373000.0,889639000.0,175081000.0,-1102000.0,-30234000.0,2238256000.0,374424000.0,216877000.0,52590000.0,391340000.0,224854000.0,-33757000.0,3.7,184454000.0,25036000.0,184454000.0,35591000.0,,251897000.0,1300884000.0,12516000.0,,,,163997000.0,,,-40000.0,175081000.0,,,,-336377000.0,577792000.0,3194380000.0,85671000.0,-1248700000.0,,435000.0,1148176000.0,,-33757000.0,994974000.0,,,95641000.0,5612000.0,,58974000.0,1691129000.0,-91538000.0,655658000.0,-67443000.0,-336377000.0,-378600000.0,58974000.0,12516000.0,56387000.0,0.0,435000.0,29524000.0,241415000.0,,65091000.0,,2631752000.0,,,155107000.0,-148847000.0,14562000.0,59000.0,,3584544000.0,,,-322814000.0,-99476000.0,,2238256000.0,153202000.0,119800000.0,7646000.0,827297000.0,114549000.0,-23129000.0,132786000.0,,,1348617000.0,,3277212000.0,1148176000.0,1300884000.0,577792000.0,165612000.0,-100577000.0,252513000.0,-35636000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
