date,trailingRepaymentOfDebt,annualDilutedAverageShares,annualEbitda,annualGrossProfit,annualRepaymentOfDebt,annualNetPPE,annualTotalNonCurrentAssets,quarterlyBeginningCashPosition,annualOtherIncomeExpense,quarterlyCapitalStock,trailingGrossProfit,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherCurrentAssets,quarterlyDilutedEPS,quarterlyRepaymentOfDebt,annualDilutedEPS,trailingCashFlowFromContinuingFinancingActivities,annualBeginningCashPosition,quarterlyAccumulatedDepreciation,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualGrossPPE,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyOtherIntangibleAssets,quarterlyChangesInAccountReceivables,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,annualBasicAverageShares,annualNetIncomeContinuousOperations,annualOperatingExpense,quarterlyCommonStockIssuance,quarterlyTotalRevenue,trailingDeferredIncomeTax,quarterlyCapitalExpenditure,annualCapitalExpenditure,trailingOperatingExpense,trailingNetOtherFinancingCharges,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualChangeInInventory,quarterlyOperatingIncome,quarterlyIncomeTaxPayable,quarterlyGrossPPE,trailingStockBasedCompensation,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualCashFlowFromContinuingFinancingActivities,trailingChangesInAccountReceivables,trailingInterestExpense,quarterlyBasicAverageShares,trailingBeginningCashPosition,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,annualInventory,annualChangeInCashSupplementalAsReported,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCashItems,annualPurchaseOfInvestment,annualTotalRevenue,annualCapitalStock,quarterlyStockBasedCompensation,annualDeferredIncomeTax,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,trailingChangeInInventory,annualNetOtherFinancingCharges,annualInterestExpense,annualStockBasedCompensation,annualGoodwill,annualTotalLiabilitiesNetMinorityInterest,quarterlyDepreciationAndAmortization,quarterlyRetainedEarnings,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicEPS,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGoodwill,annualOperatingIncome,annualNetOtherInvestingChanges,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,trailingFreeCashFlow,trailingNetIncome,quarterlyCurrentLiabilities,annualTotalAssets,quarterlyCurrentAssets,annualNetIncome,trailingPretaxIncome,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,trailingTaxProvision,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,annualOtherCurrentAssets,annualCurrentDeferredRevenue,trailingOperatingIncome,trailingInvestingCashFlow,annualCostOfRevenue,annualAccountsPayable,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualFreeCashFlow,annualPretaxIncome,trailingEndCashPosition,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualRepurchaseOfCapitalStock,annualBasicEPS,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentAssets,quarterlyDilutedAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,annualOtherNonCashItems,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualStockholdersEquity,annualTaxProvision,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualRetainedEarnings,quarterlyInventory,annualCurrentAccruedExpenses,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualCurrentAssets,annualAccountsReceivable,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,annualNetIncomeCommonStockholders,annualCurrentLiabilities,quarterlyOperatingExpense,annualOtherIntangibleAssets,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualSaleOfInvestment,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCostOfRevenue,trailingOtherNonCashItems,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualSellingGeneralAndAdministration,annualIncomeTaxPayable,trailingResearchAndDevelopment,trailingSellingGeneralAndAdministration,trailingSaleOfInvestment,trailingDilutedEPS,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingBasicEPS
2002-09-30,,,,,,,,1430357.0,,2681804.0,,,66544262.0,,-1587700.0,0.0,,,10051145.0,-0.113333,,,,,-72313482.0,1018354.0,1018354.0,,,,,,,9388352.0,,1176379.0,,,-113558.0,-2958002.0,,12534652.0,4651021.0,,,,,,,314053.0,23526898.0,,-3741197.0,,,,,-1321827.0,,-450163.0,,224102335.0,,,,,,,8286750.0,,-648535.0,,151788853.0,,,-412003.0,9388352.0,,,,,,,1806665.0,,,,,,,,,32590235.0,,,-0.113333,,,,-5063024.0,,,,,,,,,,30922655.0,,30419339.0,,,,,-939165.0,197089701.0,,,99061539.0,,,,,,,,166670362.0,,,,,,,,,,3198320.0,,12331845.0,0.0,,8286750.0,130545439.0,,,,-939165.0,-939165.0,,,-2272611.0,15208881.0,,5342606.0,,,38842.0,,,,,75990876.0,,,,,,12782008.0,,1018354.0,-3741197.0,-1332064.0,7485088.0,14007234.0,,,,11195053.0,,,,,,,,,,,,,,,,,
2002-12-31,,8226073.0,24255515.0,68076342.0,,154778666.0,167724713.0,1018354.0,282743.0,2694935.0,,,66690428.0,14838006.0,2186628.0,644177.0,,2458276.0,10497704.0,,,0.453333,,1188335.0,-74348909.0,2458276.0,2458276.0,,,,,229127575.0,,14838006.0,99168579.0,1435473.0,,,1220000.0,-1332572.0,-74348909.0,21141996.0,1707070.0,,,,8226073.0,5645153.0,54243972.0,289808.0,41117756.0,,-5563016.0,-14705244.0,,,-14061067.0,4651691.0,311668.0,3390594.0,,229127575.0,,17811042.0,,-9058093.0,,,,,1015482.0,,154778666.0,6217628.0,1269941.0,1439922.0,14838006.0,,,142229535.0,2694935.0,,264723.0,6848255.0,,,0.0,5058039.0,,,144253746.0,,32238510.0,,,,5779800.0,,,-911325.0,,,13832370.0,644177.0,,,,,,44537626.0,210944174.0,43219461.0,3729153.0,,2458276.0,14838006.0,1171146.0,210944174.0,,73407684.0,99168579.0,10497704.0,,,,74153193.0,21141996.0,,167724713.0,-5322195.0,9683857.0,9295307.0,,,,,0.453333,,2920261.0,,18878210.0,0.0,2920261.0,,144253746.0,,,2458276.0,1171146.0,1171146.0,66690428.0,3650154.0,1343637.0,17811042.0,32238510.0,6217628.0,7035642.0,,-6726.0,43219461.0,24045853.0,,,73407684.0,,,24389101.0,3729153.0,44537626.0,15487616.0,,2458276.0,-4918839.0,-1336315.0,7035642.0,24045853.0,,1278153.0,,22239546.0,,,,,,,,,,,,,,,,,
2003-03-31,,,,,,,,2458276.0,,2713772.0,,,72513702.0,,10894303.0,524850.0,,,7715484.0,0.773333,,,,,-64282174.0,2301050.0,2301050.0,,,,,,,4172138.0,,1465850.0,,,723749.0,3301064.0,,20711649.0,-12673694.0,,,,,,,337194.0,66774480.0,,-1935617.0,,,,,13927235.0,,12300862.0,,230964094.0,,,,,,,8354381.0,,4266494.0,,166681920.0,,,-157226.0,4172138.0,,,,,,,14916281.0,,,,,,,,,37332967.0,,,0.793333,,,,11991618.0,,,,,,,,,,37535591.0,,43143620.0,,,,,6627809.0,222182830.0,,,111599700.0,,,,,,,,179039210.0,,,,,,,,,,2032556.0,,26568981.0,0.0,,8570443.0,149669128.0,,,,6627809.0,6627809.0,,,5078231.0,18521087.0,,3753552.0,,,59291.0,,,,,72351922.0,,,,,,14268119.0,,2301050.0,-1410767.0,-1343208.0,11118452.0,29373534.0,,,,40205499.0,,,,,,,,,,,,,,,,,
2003-06-30,,,,,,,,2301050.0,,2729647.0,,,72795674.0,,1850183.0,601883.0,,,10988612.0,0.14,,,,,-65762094.0,2373655.0,2373655.0,,,,,,,5172138.0,,1429005.0,,,233463.0,-2454806.0,,12432850.0,-325537.0,,,,,,,403924.0,34798810.0,,-2671790.0,,,,,2072653.0,,3221416.0,,232470294.0,,,,,,,8402257.0,,695869.0,,166708200.0,,,72605.0,5172138.0,,,,,,,5568324.0,,,,,,,,,36967370.0,,,0.14,,,,-599137.0,,,,,,,,,,28609419.0,,36820170.0,,,,,1176316.0,212673548.0,,,110748322.0,,,,,,,,175853378.0,,,,,,,,,,2149732.0,,15835834.0,0.0,,8402257.0,139877874.0,,,,1154314.0,1176316.0,,,-3890764.0,19789021.0,,5121132.0,,,57772.0,,,,,71912172.0,,,,,,12614418.0,,2373655.0,-1674511.0,-1349595.0,9462524.0,18336771.0,,,,18962976.0,,,,,,,,,,,,,,,,,
2003-09-30,,,,,,,,2373655.0,,2742633.0,,,70907065.0,,-1278871.0,1804983.0,,,14669652.0,-0.1,,,,,-67085298.0,1348135.0,1348135.0,,,,,,,7565091.0,,1419887.0,,,2034784.0,-4556995.0,,13869900.0,1248695.0,,,,,,,211824.0,24742187.0,,-3088162.0,,,,,-595640.0,,157298.0,,234543096.0,,,,,,,8654100.0,,-578239.0,,167457798.0,,,-1025520.0,7565091.0,,,,,,,2486463.0,,,,,,,,,34552256.0,,,-0.1,,,,-3683802.0,,,,,,,,,,31332823.0,,40594430.0,,,,,-865410.0,215374099.0,,,112627782.0,,,,,,,,174779669.0,,,,,,,,,,894786.0,,24742187.0,0.0,,8654100.0,144467034.0,,,,-700632.0,-865410.0,,,-3907806.0,21118300.0,,5970671.0,,,-16282.0,,,,,71783624.0,,,,,,24584889.0,,1348135.0,-1678575.0,-1352342.0,8348434.0,18605972.0,,,,,,,,,,,,,,,,,,,,,
2003-12-31,,8550806.0,32077380.0,162298007.0,,167872259.0,174270442.0,1348135.0,238439.0,2754748.0,,,72939355.0,7180349.0,4424379.0,2994251.0,,3108501.0,8611989.0,,,1.086667,,2458276.0,-67046318.0,3108501.0,3108501.0,,,,,234918577.0,,7180349.0,109087454.0,1391169.0,,,-594402.0,1908390.0,-67046318.0,21997413.0,-3715291.0,,,,8396273.0,10079483.0,140718607.0,1378291.0,38702909.0,,-4094795.0,-11790364.0,,,-5864397.0,6576201.0,-466411.0,5669801.0,,234918577.0,,20083720.0,,-15465827.0,,,,,1571402.0,,167872259.0,4484135.0,650225.0,1760366.0,7180349.0,,,162298007.0,2754748.0,,2397594.0,9083640.0,,,0.0,5705911.0,,,148225309.0,,36008246.0,,,,-1802347.0,,,2481406.0,,,21579400.0,5925967.0,,,,,,38645130.0,221164664.0,46894222.0,9291876.0,,3108501.0,7180349.0,2353161.0,221164664.0,,69415545.0,109087454.0,8611989.0,,,,,21997413.0,,174270442.0,-6147264.0,10190085.0,16111928.0,,,,,1.106667,,2388796.0,,38702909.0,0.0,2388796.0,,148225309.0,15874.0,,3108501.0,2852977.0,2353161.0,72939355.0,6032445.0,2253928.0,20083720.0,36008246.0,4484135.0,7910737.0,,145747.0,46894222.0,30689597.0,,,69415545.0,,,21980449.0,9291876.0,38645130.0,33033108.0,,3108501.0,-1100544.0,-2102119.0,7910737.0,30689597.0,,2331233.0,,,,,,,,,,,,,,,,,,,
2004-03-31,,,,,,,,3108501.0,,2777861.0,,,78205357.0,,9475017.0,227985.0,,,7688619.0,0.653333,,,,,-68390472.0,11648426.0,11648426.0,,,,,,,3665091.0,,1326766.0,,,-409568.0,8414408.0,,19379912.0,-5553966.0,,,,,,,661907.0,63762360.0,,-2712456.0,,,,,16578362.0,,10699307.0,,236795817.0,,,,,,,8523563.0,,3701483.0,,168405345.0,,,8539925.0,3665091.0,3796.0,,,,,,13163983.0,,,,,,,,,40178289.0,,,0.673333,,,,13865906.0,,,,,,,,,,36568789.0,,49514002.0,,,,,5739199.0,223964556.0,,,108710344.0,,,,,,,,174450554.0,,,,,,,,,,2157702.0,,63762360.0,0.0,,8784488.0,145759199.0,,,,5773534.0,5739199.0,,,3682437.0,20416311.0,,4080154.0,,,102476.0,,,,,68271566.0,,,,,,53063053.0,,11648426.0,-2484471.0,-1556636.0,11954635.0,26096803.0,,,,,,,,,,,,,,,,,,,,,
2004-06-30,,,,,,,,11648426.0,,2790720.0,,,77639685.0,,908780.0,100959.0,,,5959790.0,0.073333,,,,,-69873829.0,10292191.0,10292191.0,,,,,,,3287091.0,,1328231.0,,,1231650.0,-412553.0,,15297436.0,-1582606.0,,,,,,,620202.0,34292997.0,,-3869712.0,,,,,3995124.0,,2162794.0,,240089834.0,,,,,,,8599991.0,,297262.0,,170216005.0,,,-1356235.0,3287091.0,-97884.0,,,,,,4606017.0,,,,,,,,,39186041.0,,,0.073333,,,,125412.0,,,,,,,,,,30678005.0,,42455828.0,,,,,630666.0,218366565.0,,,109583558.0,,,,,,,,175910737.0,,,,,,,,,,1986555.0,,34292997.0,0.0,,8599991.0,140726880.0,,,,611518.0,630666.0,,,-4331325.0,21077893.0,,6353281.0,,,74217.0,,,,,68209546.0,,,,,,32130203.0,,10292191.0,-3768753.0,-1569162.0,10489051.0,19850566.0,,,,,,,,,,,,,,,,,,,,,
2004-09-30,,,,,,,,10292191.0,,2803013.0,,,75440115.0,,-1004302.0,46560.0,,,14554426.0,-0.073333,,,,,-71662393.0,896404.0,896404.0,,,,,,,3287091.0,,1325397.0,,,1795438.0,-6116507.0,,24367430.0,-1108433.0,313538.0,,,,,,553004.0,26613333.0,,-5485753.0,,,,,-2848161.0,,282738.0,,245290532.0,,,,,,,8948345.0,,-420131.0,,173628139.0,,,-9395787.0,3287091.0,,,,,,,2780419.0,0.0,,,,,,,,36917229.0,,,-0.073333,,,,-8333914.0,,,,,,,,,,39735091.0,,48927312.0,,,,,-656212.0,227724786.0,,,112097967.0,,,,,,,,178797474.0,,,,,,,,,,1668916.0,,26613333.0,0.0,,8948345.0,152284671.0,,,,-584171.0,-656212.0,,,-4634739.0,22687077.0,,7840238.0,,,38357.0,,,,,68152546.0,,,,,,26330595.0,,896404.0,-5439193.0,-1604437.0,10467980.0,25636244.0,,,,,,,,,,,,,,,,,,,,,
2004-12-31,,8730340.0,29861583.0,177955441.0,,177053187.0,181988080.0,896404.0,549156.0,2812538.0,,,77962444.0,7609091.0,5871262.0,-11416.0,,1611761.0,14970172.0,,,1.08,,3108501.0,-73213605.0,1611761.0,1611761.0,,,,,250266792.0,,7609091.0,110590125.0,1287750.0,,,1593961.0,-4072022.0,-73213605.0,33502526.0,135592.0,288798.0,,,8623872.0,9549667.0,157985695.0,-1566772.0,53286776.0,,-5739029.0,-17806950.0,,,-16848343.0,5735691.0,-1741941.0,6824907.0,,250266792.0,,23788323.0,,-8109413.0,,,,,2122476.0,,177053187.0,5710649.0,-1496740.0,715357.0,7609091.0,,,177955441.0,2812538.0,,4211481.0,9311164.0,973.0,,0.0,5268145.0,,,163975984.0,,39015087.0,,,,-2186674.0,,,-3338.0,288798.0,,19969746.0,364088.0,,,,,,51369576.0,241938428.0,59950348.0,9428767.0,,1611761.0,7609091.0,3715114.0,241938428.0,,66189454.0,110590125.0,14970172.0,,,,,33502526.0,,181988080.0,-5560535.0,5654066.0,15250757.0,,,,-192652.0,1.093333,,1595456.0,,53286776.0,0.0,1595456.0,,163975984.0,,,1611761.0,3748786.0,3715114.0,77962444.0,5701090.0,3541686.0,23788323.0,39015087.0,5710649.0,8640714.0,,334105.0,59950348.0,37657766.0,,,66189454.0,,,23461016.0,9428767.0,51369576.0,46461869.0,,1611761.0,-5155926.0,-830300.0,8640714.0,37657766.0,178812.0,268341.0,,,,,,,,,,,,,,,,,,,
2005-03-31,,,,,,,,1611761.0,,2824092.0,,,83334430.0,,10308945.0,126362.0,,,10174480.0,0.7,,,,,-74104663.0,7063728.0,7063728.0,,,,,,,3165674.0,,1277778.0,,,-1105438.0,8222531.0,,22315857.0,-7198723.0,396296.0,,,,,,26255.0,77845249.0,,-3535006.0,,,,,16059334.0,,11504343.0,,252549352.0,,,,,,,8656661.0,,4076149.0,,178444689.0,,,5451967.0,3165674.0,71812.0,,,,,,14063247.0,,,,,,,,,43623123.0,,,0.72,,,,12524328.0,,,,,,,,,,44151743.0,,56732606.0,,,,,6232796.0,239823761.0,,,110226430.0,,,,,,,,183091155.0,,,,,,,,,,1517662.0,,77845249.0,0.0,,8903994.0,156489331.0,,,,6232796.0,6232796.0,,,5781964.0,23952549.0,,4479531.0,,,82380.0,,,,,65133454.0,,,,,,66340906.0,,7063728.0,-3408644.0,-1474663.0,17045463.0,35014867.0,,,,,,,,,,,,,,,,,,,,,
2005-06-30,,,,,,,,7063728.0,,2840014.0,,,83305328.0,,1280260.0,42622.0,,,9845070.0,0.093333,,,,,-75939951.0,3919432.0,3919432.0,,,,,,,4909091.0,,1273166.0,,,-363285.0,3286025.0,,20104428.0,-1557623.0,396296.0,,,,,,112337.0,42220377.0,,-7243472.0,,,,,6815467.0,,2324945.0,,259475550.0,,,,,,,8527757.0,,484336.0,,183535599.0,,,-3144296.0,4909091.0,,,,,,,4905743.0,,,,,,,,,42762187.0,,,0.093333,,,,-428005.0,,,,,,,,,,41207573.0,,45438829.0,,,,,795924.0,234744887.0,,,108075809.0,,,,,,,,189306058.0,,,,,,,,,,1097351.0,,42220377.0,-301758.0,,8527757.0,151439559.0,,,,795924.0,795924.0,,,-4440523.0,23479338.0,,5670555.0,,,228481.0,,,,,63008468.0,,,,,,39895432.0,,3919432.0,-8402140.0,-1413320.0,14531106.0,26003772.0,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,,,,,,,3919432.0,,2851468.0,,,81592312.0,,-1351852.0,36705.0,,,16148314.0,-0.08,,,,,-77525145.0,606104.0,606104.0,,,,,,,15552693.0,,1272196.0,,,546287.0,-7900134.0,,32022577.0,8531470.0,256679.0,,,,,,143859.0,35155121.0,,-7637302.0,,,,,-5445491.0,,-99149.0,,266561381.0,,,,,,,8672175.0,,-658078.0,,189036236.0,,,-3313328.0,15552693.0,,,,,,,2469231.0,,,,,,,,,40398608.0,,,-0.08,,,,-13082793.0,,,,,,,,,,63417018.0,,60534376.0,,,,,-693774.0,255281605.0,,,108104471.0,,,,,,,,194747229.0,,,,,,,,,,2656990.0,,35155121.0,301758.0,,8672175.0,173689293.0,,,,-693774.0,-693774.0,,,-6773599.0,24027418.0,,8720245.0,,,19493.0,,,,,62083364.0,,,,,,35254270.0,,606104.0,-6399307.0,-1446591.0,14171926.0,35059713.0,,,,,,,,,,,,,,,,,,,,,
2005-12-31,,8870859.0,31804327.0,229629736.0,,201504295.0,207213123.0,606104.0,382626.0,2863212.0,,,84757183.0,40411332.0,6542277.0,34647.0,,2487658.0,24123191.0,,,1.18,,1611761.0,-78840413.0,2487658.0,2487658.0,,,,,280344708.0,,40411332.0,106359479.0,1310355.0,,,2433212.0,-13903799.0,-78840413.0,45645228.0,20580109.0,216384.0,,,8771744.0,10467614.0,208099237.0,176305.0,74408990.0,,-14592455.0,-33008235.0,,,-32767899.0,-4140747.0,-5704040.0,7800360.0,,280344708.0,,24615709.0,,20355233.0,,,,,2409609.0,,201504295.0,7871892.0,875897.0,1881554.0,40411332.0,,,229629736.0,2863212.0,,1510776.0,10366106.0,,,0.0,5133495.0,,,211222692.0,,42854894.0,,,,-10295377.0,,,-18733202.0,216384.0,,21530499.0,240336.0,,,,,,102487349.0,295979875.0,88766752.0,10467614.0,,2487658.0,40411332.0,4132668.0,295979875.0,,58990363.0,106359479.0,24123191.0,,,,,45645228.0,,207213123.0,-5789179.0,-19719672.0,16779630.0,,,,,1.193333,,2647069.0,,74408990.0,0.0,2647069.0,,211222692.0,,,2487658.0,4132668.0,4132668.0,84757183.0,6312016.0,-271882.0,24615709.0,42854894.0,7871892.0,14754391.0,,52272.0,88766752.0,54284011.0,,,58990363.0,,,13288563.0,10467614.0,102487349.0,66608630.0,,2487658.0,-14557808.0,-1454605.0,14754391.0,54284011.0,,458756.0,,,,,,,,,,,,,,,,,,,
2006-03-31,,,,,,,,2487658.0,,2886730.0,,,90571616.0,,10022474.0,40390.0,,,12572901.0,0.673333,,,,,-80233659.0,2767420.0,2767420.0,,,,,,,30236999.0,,1493337.0,,,-1934479.0,12575863.0,,29771045.0,-12548092.0,488767.0,,,,,,112494.0,90950673.0,,-6956380.0,,,,,19743844.0,,11437228.0,,286433080.0,,,,,,,8856651.0,,3926059.0,,206199421.0,,,279762.0,30236999.0,,,,,,,14156421.0,,,,,,,,,47261253.0,,,0.686667,,,,12787464.0,,,,,,,,,,76620448.0,,63532369.0,,,,,6096415.0,275423449.0,,,105895510.0,,,,,,,,211891080.0,,,,,,,,,,2703061.0,,90950673.0,335059.0,,9071977.0,184851833.0,,,,6096415.0,6096415.0,,,7327791.0,24670985.0,,4809255.0,,,78583.0,,,,,57879363.0,,,,,,79513445.0,,2767420.0,-6915990.0,-1466009.0,14922348.0,43382793.0,,,,,,,,,,,,,,,,,,,,,
2006-06-30,,,,,,,,2767420.0,,2899530.0,,,90713904.0,,1767731.0,-38770.0,,,13805387.0,0.126667,,,,,-82171712.0,2366273.0,2366273.0,,,,,,,37932496.0,,1501352.0,,,-660128.0,-1042889.0,,23787216.0,6279007.0,512811.0,,,,,,63610.0,44303752.0,,-9290708.0,,,,,2649324.0,,3205368.0,,295340893.0,,,,,,,8928111.0,,635222.0,,213169181.0,,,-401147.0,37932496.0,,,,,,,6004507.0,,,,,,,,,46666024.0,,,0.126667,,,,-6641384.0,,,,,,,,,,79863433.0,,59625590.0,,,,,1132509.0,278457248.0,,,105825343.0,,,,,,,,218831658.0,,,,,,,,,,2682200.0,,44303752.0,933855.0,,8945394.0,187743344.0,,,,1132509.0,1132509.0,,,-4380236.0,24431651.0,,6976622.0,,,63715.0,,,,,57808363.0,,,,,,41098384.0,,2366273.0,-9329478.0,-1479890.0,16415983.0,36477308.0,,,,,,,,,,,,,,,,,,,,,
2006-09-30,,,,,,,,2366273.0,,2910261.0,,,88536130.0,,-1190833.0,-11245.0,,,19259843.0,-0.073333,,,,,-83605340.0,2350978.0,2350978.0,,,,,,,56243455.0,,1340879.0,,,290537.0,-5740955.0,,27994213.0,15502852.0,526519.0,,,,,,52248.0,35141530.0,,-12088181.0,,,,,-3418721.0,,162137.0,,309555420.0,,,,,,,8959723.0,,-534254.0,,225950080.0,,,-15295.0,56243455.0,,,,,,,2990843.0,,,,,,,,,44276164.0,,,-0.073333,,,,-15506902.0,,,,,,,,,,105745773.0,,70292040.0,,,,,-656579.0,301961395.0,,,105763509.0,,,,,,,,231669355.0,,,,,,,,,,2724747.0,,35141530.0,-1703696.0,,8959723.0,213425265.0,,,,-656579.0,-656579.0,,,-4425409.0,25064750.0,,9042718.0,,,-12091.0,,,,,56792273.0,,,,,,34979393.0,,2350978.0,-12099426.0,-1516408.0,19774825.0,39638501.0,,,,,,,,,,,,,,,,,,,,,
2006-12-31,,9162667.0,34277092.0,231200591.0,,240825412.0,247511743.0,2350978.0,189112.0,3254998.0,,,111151552.0,35210305.0,6743714.0,-5924.0,,4488366.0,19272721.0,,,1.146667,,2487658.0,-85010472.0,4488366.0,4488366.0,,,,,325835884.0,,35210305.0,121816910.0,1441768.0,,,1895537.0,2632036.0,-85010472.0,33870552.0,11511320.0,783959.0,,,9057349.0,10506525.0,208269280.0,19792022.0,60804636.0,,-20510559.0,-48845828.0,,,-48861377.0,11142551.0,354764.0,8126578.0,,325835884.0,,26845375.0,,20745087.0,,,,,2809535.0,,240825412.0,8751972.0,2000708.0,2137388.0,35210305.0,-1077158.0,,231200591.0,3254998.0,,-408533.0,11125321.0,,,0.0,5777336.0,,,213842432.0,,46270884.0,,,,8424055.0,,,-9368008.0,783959.0,,22931311.0,-15549.0,,,,,,90460991.0,324993984.0,77482241.0,10506525.0,,4488366.0,35210305.0,3934179.0,324993984.0,,71050000.0,121816910.0,19272721.0,,,,,33870552.0,,247511743.0,-5982531.0,-18728830.0,17343087.0,,,,-434782.0,1.16,,2839910.0,,60804636.0,434782.0,2839910.0,,213842432.0,267766.0,,4488366.0,3934179.0,3934179.0,111151552.0,6836562.0,1832618.0,26845375.0,46270884.0,8751972.0,19440652.0,,58904.0,77482241.0,44969182.0,,,71050000.0,,,30116998.0,10506525.0,90460991.0,52678058.0,,4488366.0,-20516483.0,-1520224.0,19440652.0,44969182.0,,20020374.0,,,,,,,,,,,,,,,,,,,
2007-03-31,,,,,,,,4488367.0,,3269813.0,,,118409589.0,,13036175.0,-68284.0,,,13898513.0,0.786667,,,,,-87432163.0,4276041.0,4276041.0,,,,,,,29180982.0,,1599250.0,,,-956532.0,6540700.0,,27381642.0,-8707921.0,977837.0,,,,,,66007.0,93526891.0,,-8357392.0,,,,,16921271.0,,14582051.0,,333599921.0,,,,,,,10058743.0,,5045087.0,,246167758.0,,,-212326.0,29180982.0,193435.0,,,,,,17735470.0,,,,,,,,,52313941.0,,,0.793333,,,,8563879.0,,,,,,,,,,82249018.0,,69953444.0,,,,,7991088.0,323421480.0,,,121369859.0,,,,,,,,253468036.0,,,,,,,,,,2861226.0,,93526891.0,1299731.0,,10230693.0,205011891.0,,,,7991088.0,7991088.0,,,7601692.0,27089925.0,,6387555.0,,,53374.0,,,,,69984000.0,,,,,,78944840.0,,4276041.0,-8425676.0,-1724536.0,23738341.0,45391335.0,,,,,,,,,,,,,,,,,,,,,
2007-06-30,,,,,,,,4276041.0,,3281792.0,,,118882976.0,,2327553.0,-67669.0,,,15431871.0,0.146667,,,,,-89484746.0,908784.0,908784.0,,,,,,,31225097.0,,1594701.0,,,2547487.0,-3581419.0,,26645349.0,410909.0,1035997.0,,,,,,108308.0,52501920.0,,-7612165.0,,,,,3696786.0,,3688059.0,,340579725.0,,,,,,,10106076.0,,845762.0,,251094979.0,,,-3367257.0,31225097.0,727025.0,,,,,,6900938.0,,,,,,,,,51806645.0,,,0.146667,,,,-3915379.0,,,,,,,,,,82272591.0,,65523322.0,,,,,1481791.0,325364099.0,,,122854369.0,,,,,,,,259840777.0,,,,,,,,,,3535206.0,,52501920.0,-455886.0,,10274835.0,206481123.0,,,,1481791.0,1481791.0,,,-4820054.0,27456099.0,,8243776.0,,,234195.0,,,,,69965000.0,,,,,,48813861.0,,908784.0,-7474952.0,-1741451.0,22413059.0,40938891.0,,,,,,,,,,,,,,,,,,,,,
