date,annualPretaxIncome,trailingPurchaseOfInvestment,annualCashDividendsPaid,quarterlyChangeInCashSupplementalAsReported,annualNetIncome,quarterlyTotalAssets,annualGoodwill,trailingNetIncome,trailingPretaxIncome,annualTotalAssets,trailingCashDividendsPaid,trailingNetOtherInvestingChanges,quarterlyDilutedAverageShares,trailingInvestingCashFlow,annualChangeInWorkingCapital,annualStockholdersEquity,quarterlyInvestmentsAndAdvances,quarterlyBasicEPS,annualBasicEPS,annualDepreciationAndAmortization,annualCommonStockIssuance,annualSaleOfInvestment,quarterlyGoodwill,annualInvestingCashFlow,annualRetainedEarnings,trailingSaleOfInvestment,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualTotalRevenue,annualPurchaseOfInvestment,quarterlyBasicAverageShares,trailingTotalRevenue,annualDilutedEPS,trailingEndCashPosition,quarterlyInvestingCashFlow,quarterlyNetIncomeCommonStockholders,quarterlyEndCashPosition,annualEndCashPosition,quarterlyCashDividendsPaid,annualNetPPE,annualOtherIntangibleAssets,annualOperatingIncome,quarterlyPurchaseOfInvestment,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualAccountsPayable,quarterlyCapitalStock,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyOtherIntangibleAssets,quarterlyDepreciationAndAmortization,annualInvestmentsAndAdvances,annualNetOtherInvestingChanges,quarterlyFreeCashFlow,annualCashAndCashEquivalents,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyDilutedEPS,trailingBeginningCashPosition,annualInterestExpense,annualBeginningCashPosition,quarterlyNetOtherInvestingChanges,trailingInterestExpense,trailingOperatingExpense,quarterlySaleOfInvestment,annualGrossPPE,annualSellingGeneralAndAdministration,annualNetIncomeCommonStockholders,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyAccountsPayable,annualDilutedAverageShares,quarterlyStockholdersEquity,quarterlyOperatingExpense,annualCapitalExpenditure,annualChangeInCashSupplementalAsReported,trailingNetOtherFinancingCharges,annualCapitalStock,trailingNetIncomeCommonStockholders,trailingOperatingCashFlow,annualRepaymentOfDebt,quarterlyRepaymentOfDebt,quarterlySellingGeneralAndAdministration,annualChangeInInventory,annualTaxProvision,annualNetOtherFinancingCharges,quarterlyPretaxIncome,trailingTaxProvision,quarterlyNetPPE,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyRetainedEarnings,quarterlyTaxProvision,annualOtherNonCashItems,quarterlyChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualPurchaseOfBusiness,annualFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyOperatingIncome,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyOperatingCashFlow,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,annualOperatingExpense,annualBasicAverageShares,trailingSellingGeneralAndAdministration,annualCurrentDeferredRevenue,annualCurrentAssets,annualChangeInAccountPayable,quarterlyRepurchaseOfCapitalStock,trailingChangesInAccountReceivables,trailingResearchAndDevelopment,quarterlyOtherNonCurrentAssets,quarterlyCurrentAccruedExpenses,trailingCommonStockIssuance,quarterlyPurchaseOfBusiness,annualCostOfRevenue,trailingOtherIncomeExpense,trailingChangeInAccountPayable,annualResearchAndDevelopment,annualGrossProfit,annualStockBasedCompensation,trailingCashFlowFromContinuingFinancingActivities,quarterlyLongTermDebt,annualDeferredIncomeTax,quarterlyChangeInInventory,annualInventory,annualTotalNonCurrentAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,annualCurrentLiabilities,trailingOtherNonCashItems,quarterlyCurrentAssets,quarterlyOtherNonCurrentLiabilities,quarterlyAccountsReceivable,annualNonCurrentDeferredTaxesLiabilities,trailingPurchaseOfBusiness,trailingRepurchaseOfCapitalStock,annualIncomeTaxPayable,annualOtherNonCurrentAssets,quarterlyStockBasedCompensation,trailingStockBasedCompensation,quarterlyNonCurrentDeferredRevenue,trailingGrossProfit,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingDilutedEPS,annualCashFlowFromContinuingFinancingActivities,annualGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,trailingBasicEPS,quarterlyOtherShortTermInvestments,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyTotalNonCurrentAssets,quarterlyOtherCurrentLiabilities,annualCurrentDebt,quarterlyEbitda,quarterlyIncomeTaxPayable,quarterlyOtherIncomeExpense,annualChangesInAccountReceivables,trailingDilutedAverageShares,annualLongTermDebt,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingCostOfRevenue,quarterlyCurrentDebt,quarterlyGrossProfit,annualOtherIncomeExpense,trailingDeferredIncomeTax,quarterlyCostOfRevenue,annualCurrentAccruedExpenses,quarterlyChangesInAccountReceivables,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentLiabilities,annualOtherNonCurrentLiabilities,trailingChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualAccountsReceivable,quarterlyOtherCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyResearchAndDevelopment,trailingBasicAverageShares,annualOtherCurrentAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualOtherCurrentLiabilities,trailingOperatingIncome,quarterlyCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,quarterlyChangeInAccountPayable,quarterlyAccumulatedDepreciation,annualEbitda,annualAccumulatedDepreciation
1970-01-01 00:00:01.451520000,27287144291.36,,-7704612158.97,-39277324528.77,19799793374.33,616108242188.09,10265277340.31,,,616108242188.09,,,,,84836651075.29,139137786996.38,245006259652.97,,1.71,601902334.24,21472197521.35,4641892892.93,10265277340.31,-37910255626.78,44787070060.43,,3962436290.7,3813835368.95,55367904831.02,-37819341559.88,,,1.71,,-21304681958.57,3813835368.95,209224652677.1,209224652677.1,-615481780.54,3856120779.15,3985413254.14,27654186365.48,-35127656150.71,215924183528.47,86246226820.54,34782119699.22,12116908400.0,,1273670598.45,3985413254.14,,245006259652.97,-169432524.05,-9837850787.96,215924183528.47,474371143708.19,,,,132409198995.72,13888843238.92,,,2931747510.22,3856120779.15,20106004521.74,19799793374.33,,,248501977205.87,,34782119699.22,11578826535.0,139137786996.38,6266278433.98,-4287587265.64,76815453681.38,,12116908400.0,,,-107262315707.03,-22534014986.18,5265580807.46,-898020241.1,6926800324.64,15543807038.68,5231342015.3,,3856120779.15,,420445842.93,44787070060.43,1268905724.6,-2398031271.94,,,-275787170.14,81958639554.9,474371143708.19,13062857584.79,5630361523.37,,3856120779.15,-7116021401.1,20360343966.72,-2721829386.86,25878018628.11,11578826535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,,,-31748711750.3,,584584869020.99,,,,,,,11723688490.0,,,,255339417762.36,0.14,,,,,10256170560.05,,,,1790573805.15,1641316388.53,,,11723688490.0,,,,-12014671801.3,1641316388.53,177475940926.8,,-1248657236.7,,,,-2026412611.23,32201284511.09,,,12116908400.0,,738570534.67,3888477672.29,,,,-14566660123.17,,442763294095.91,0.14,,,,-11593514681.45,,,1671094090.8,,,,,,209224652677.1,,32084160268.45,,139052005138.1,4730987519.19,,,,,,,,-8431004258.5,3671864483.84,,,,2412814962.82,,3804822105.22,,738577298.67,46368185003.3,622241157.67,,,,,,,7610628535.8,2397106729.35,,3804822105.22,-14500821523.75,,-65838599.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,,,-5046705753.43,,570058799507.67,,,,,,,,,,,231998163562.14,,,,,,10307743403.55,,,,3703774777.1,3600814739.09,,,,,,,9026858550.41,3600814739.09,172429235173.37,,-1346820647.95,,,,-1465158217.48,177162943341.81,,,12116908400.0,,1755547053.73,3868856179.11,,,,-27174428510.05,,431079947091.36,,,,,11595893805.27,,,-991808138.07,,,,,,177475940926.8,,34851566599.51,,136220030507.32,5269951137.48,,,,,,,,-7523406371.86,4240851033.45,,,,4917090426.77,,3900022967.6,,1769256880.13,43882683322.88,1213315649.67,,,,,,,10502705539.78,4970444236.43,,3900022967.6,-27062359610.74,,-112068899.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,,,-22441069169.36,,547891868264.01,,,,,,,11733983675.0,,,,223093108945.25,0.23,,,,,10326596347.85,,,,2858215970.55,2698816245.21,,,11733983675.0,,,,9370360874.79,2698816245.21,149988166004.01,,-7314006152.53,,,,3457719925.78,34689511814.47,,,12116908400.0,,-815692373.33,3798743817.07,,,,-14685717046.84,,405472549067.21,0.23,,,,5807110258.58,,,214564653.73,,,,,,172429235173.37,,37574833640.64,,139473304964.66,5064999645.23,,,,,,,,-26905727220.49,3680384247.02,,,,3659714646.8,,3868990004.31,,-274929297.34,46562622509.52,801498676.25,,,,,,,8749266727.62,3643599822.06,,3868990004.31,-14576683083.54,,-109033963.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,14262558591.97,,-10670894226.67,13118967278.81,10365168588.41,597438839244.37,10406168645.0,,,597438839244.37,,,,,-49028898788.34,142695945757.73,252251665544.03,,0.86,790343396.61,1778007508.2,10859384201.63,10406168645.0,9937655066.59,47192292163.84,,2628575525.52,2424221215.58,37652512499.93,-346470711.22,,,0.86,,3555107442.69,2424221215.58,163107133282.82,163107133282.82,-761410189.49,3923260749.69,3819579124.85,14202158712.44,-312619808.29,168189862595.87,-49392291188.73,28889980230.47,12116908400.0,,55258700.04,3819579124.85,,252251665544.03,22005402.24,6437250665.27,168189862595.87,451650169507.47,,,,209224652677.1,-5787483980.16,,,9965533595.17,3923260749.69,16972070386.07,10365168588.41,,,149988166004.01,,28889980230.47,12052521614.0,142695945757.73,6798436505.81,-597263826.06,-46117519394.28,,12116908400.0,,,-86887049972.4,-44026912121.55,5378970621.76,-1303834167.2,3281418513.65,1733683915.11,3272938555.58,,3923260749.69,,-454897373.26,47192292163.84,644363030.06,-1833769923.83,,,,-49989555014.79,451650169507.47,10789911696.73,3191007924.6,,3923260749.69,6747573029.3,10981140078.32,-310322364.03,21864374807.71,12052521614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,,,-9154823927.82,,624579060467.42,,,,,,,12109414219.0,,,,259956303772.8,0.19,,,,,10394337862.68,,,,2431732377.28,2300788701.58,,,12109414219.0,,,,7633332879.01,2300788701.58,153952309355.0,,-767954493.58,,,,-1276409.69,36346858246.19,,,12116908400.0,,-835206346.15,3714499596.9,,,,-38007622709.35,,475701307946.82,0.19,,,,7702132929.35,,,-1582719.94,,,,,,163107133282.82,,33455942080.75,,145640639659.04,5166883979.95,,,,,,,,-33016791600.0,3867918512.02,,,,3240880649.34,,3836601964.87,,37286915.6,49524768329.17,809148272.06,,,,,,,8547555647.03,3399782487.9,,3836601964.87,-37941681788.64,,-65940920.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,,,-11951409352.31,,605911728972.05,,,,,,,,,,,235289192249.83,,,,,,10355578263.24,,,,2751068834.71,2625720187.03,,,,,,,-1181318497.68,2625720187.03,142000900002.69,,-1835774845.48,,,,-386916853.54,146438064588.51,,,12116908400.0,,-2108470419.71,3614710933.3,,,,-11309322286.98,,458867841731.0,,,,,-7669726578.74,,,7330612066.25,,,,,,153952309355.0,,37632749412.01,,143702731680.43,6253939155.27,,,,,,,,-31454322966.0,3689492078.37,,,,3595307785.86,,8454667635.25,,-29871644.32,47924079368.17,844238951.15,,,,,,,9902672076.48,3613842261.28,,8454667635.25,-11227692044.66,,-81630242.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,,,-6754641088.31,,631773360595.01,,,,,,,12502157546.0,,,,236884222950.82,0.24,,,,,10312821400.13,,,,3155537672.0,3000517810.99,,,12502157546.0,,,,14983698844.25,3000517810.99,135246258914.38,,-5185398031.36,,,,-70501367.98,32218949488.25,,,12116908400.0,,651346850.97,3499819984.86,,,,-27140374221.11,,481260328359.91,0.24,,,,21120241530.0,,,-6367392802.62,,,,,,142000900002.69,,37791293702.76,,147036699400.97,5810682292.01,,,,,,,,-42679207399.74,4157959300.93,,,,4079903820.96,,8325573943.23,,3914711.6,50871712677.66,924366148.96,,,,,,,9759697493.29,4008498079.85,,8325573943.23,-27068068816.63,,-72305404.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,16173780571.25,,-8341142807.59,-11920967002.82,11433264545.6,625574643890.17,10280937030.52,,,625574643890.17,,,,,-106616626991.6,149799046146.9,251866778530.32,,0.94,902300758.96,,30330746033.37,10280937030.52,28272722360.65,52006986983.49,,3639130779.79,3506237846.0,42686848538.67,-1292548362.64,,,0.94,,6837009135.07,3506237846.0,123325291911.56,123325291911.56,-552015437.17,8264558972.69,3447331510.1,,-833853731.43,127661888424.82,-104193054144.87,24463266768.15,12116908400.0,,-628847260.55,3447331510.1,,251866778530.32,51189560.4,-28178742908.58,127661888424.82,472432085067.12,,,,163107133282.82,-21101458320.21,,,29369109489.68,8264558972.69,16992699847.45,11433264545.6,,,135246258914.38,,24463266768.15,12163047389.0,149799046146.9,8091037994.82,-443007981.15,-39781841371.26,,12116908400.0,,,-111752066482.03,-4601744516.29,5277329956.13,-1084116528.48,4196310907.47,-2921177175.44,5257688315.09,,8264558972.69,,-2305240.88,52006986983.49,1618557535.3,-1622866564.11,,,-373656889.33,-104636062126.02,472432085067.12,14476923321.87,5226207838.17,,8264558972.69,-27955611494.94,11977469663.78,-223131413.64,25322543422.05,12163047389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,,,,11060851981.84,,659668835075.6802,,,,,,,12226131029.0,,,,242156650760.28,0.22,,,,,10304246834.97,,,,2798249273.47,2689748826.38,,,12226131029.0,,,,-343403454.25,2689748826.38,134386143893.4,,-1317797535.53,,,,-233362074.62,30655131234.32,,,12116908400.0,,-405127719.62,3318104085.11,,,,15076687226.51,,504509750858.47,0.22,,,,-91265719.73,,,18083119.63,,,,,,123325291911.56,,33514331737.05,,151723607267.09,6095501905.94,,,,,,,,-33556817000.0,3754754330.03,,,,3644430232.63,,8076518414.35,,,55423388517.27,846180959.16,,,,,,,9598791490.15,,,8076518414.35,15113546006.04,,-36858779.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,,,9068537994.64,,657724298833.83,,,,,,,,,,,265572030530.45,,,,,,10432733376.52,,,,3024531696.94,2875403211.11,,,,,,,-7842198045.43,2875403211.11,143454681888.04,,-1930201109.44,,,,-7762963907.38,148455104584.49,,,12116908400.0,,-399391918.61,3306330108.38,,,,20626608333.06,,504268867272.04,,,,,92316506.79,,,32526469.19,,,,,,134386143893.4,,37836616048.68,,150049100343.04,5831164425.37,,,,,,,,-37744835089.0,3842501774.94,,,,3749989176.29,,8109604508.29,,,53412690121.93,725457479.35,,,,,,,10007637673.6,,,8109604508.29,20733294403.44,,-106686070.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,,,,-9937707826.08,,614146021596.44,,,,,,,12495979204.0,,,,275282964774.37,0.14,,,,,10540407694.72,,,,1859870790.81,1749437088.53,,,12495979204.0,,,,5437229811.08,1749437088.53,133516974061.96,,-6297347627.55,,,,5033009415.07,28186425885.61,,,12116908400.0,2561209377.8,-38345202.73,3271996114.27,,,,8654410066.69,,457783093967.09,0.14,,,,6797594.37,,,430448542.55,,,,,,143454681888.04,,37243162894.82,,152791726946.81,4441212980.95,,,,,,,,-49867981136.57,3697833532.0,,,,2242824483.41,,8170525681.57,,,55111945434.59,382953692.6,,,,,,,7146031143.53,,,8170525681.57,8784826851.25,,-130416784.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,12465571397.28,,-11547203038.42,6479301314.4,9389895989.94,653132717498.71,10507494946.37,,,653132717498.71,,,,,90506922865.07,153140769241.14,319723713623.47,,0.77,871165648.73,,407777526.04,10507494946.37,-20794663861.83,55197777172.22,,2193776156.17,2075306863.92,36490736604.56,-20655181864.28,,,0.77,,-18046292173.23,2075306863.92,139996275376.36,139996275376.36,-2001856765.9,8046233183.39,3269422915.46,,-17691865297.35,145760352650.22,57653504626.47,37941931903.8,12116908400.0,2667814697.85,-232437610.28,3269422915.46,,319723713623.47,8692209.4,12837238310.87,145760352650.22,496301221152.36,,,11232012896.96,123325291911.56,843827.97,,,-73280605.33,8046233183.39,15307536637.07,9389895989.94,,,133516974061.96,,37941931903.8,12194670117.0,153140769241.14,6606771642.56,-458560689.34,16670983464.8,,12116908400.0,,,-148877938751.82,-27708305526.25,4012447000.1,570373784.91,2589143479.89,-1075302451.24,2828327504.95,,8046233183.39,,,55197777172.22,634551348.78,-2116673698.36,,,-97391043.65,57194943937.13,496301221152.36,9738276297.28,,,8046233183.39,13021837365.74,9876427917.39,-184599054.87,22974650954.82,12194670117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,,,,19598760863.75,,673338772756.3102,,,,,,,12164572252.0,,,,306750138828.95,0.35,,,,,10456254371.39,,,,4357013654.36,4257600288.26,,,12164572252.0,,,,2675037871.03,4257600288.26,159595036240.11,,-1020623704.39,,,,-196585825.17,30606369237.29,,,12116908400.0,2595176595.41,-41679984.25,3183153609.25,,,,25849891505.36,,511650769541.48,0.35,,,,-2925892.81,,,2931718918.94,,,,,,139996275376.36,,32844619932.98,,157918115496.24,4799351357.23,,,,,,,,-33715441563.89,4171312848.16,,,,5737407369.77,,9699721849.75,,,59402936372.63,1380393715.41,,,,,,,10357036790.02,,,9699721849.75,25907060835.29,,-57169329.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,,,,23164617185.28,,723866264442.98,,,,,,,,,,,337653824825.25,,,,,,10337264849.46,,,,2306985755.54,2188021520.0,,,,,,,-1656758617.44,2188021520.0,182759653425.39,,-2349351765.45,,,,,188779205930.0,,,12116908400.0,2657654161.17,-264097784.74,3164801551.85,,,,13752687837.97,,564133770478.6802,,,,,4665978.64,,,-1752994607.66,,,,,,159595036240.11,,35756664299.58,,156000577054.37,7307488836.01,,,,,,,,-10464119375.31,3891571238.54,,,,3194857052.25,,9641325846.19,,,57284047218.4,887871296.71,,,,,,,11133949688.61,,,9641325846.19,13869224829.79,,-116536991.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,,,,-21614788009.08,,729410468404.24,,,,,,,11989975211.0,,,,357128033045.02,0.34,,,,,10409868384.92,,,,4189138355.58,4076591571.65,,,11989975211.0,,,,7910074876.23,4076591571.65,161144865416.31,,-4708594739.13,,,,,32054859742.1,,,12116908400.0,2917085378.27,-178601733.09,3129958158.46,,,,-29440176769.95,,565672305905.52,0.34,,,,10555780.37,,,8602980145.86,,,,,,182759653425.39,,48399038716.75,,160081742792.15,5228738616.78,,,,,,,,-18389899560.31,4055890659.83,,,,5518863519.22,,9562358075.28,,,61257669336.26,1329725163.64,,,,,,,10794828827.53,,,9562358075.28,-29365903564.85,,-74273205.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
