date,annualRepaymentOfDebt,annualEbitda,annualOtherNonCurrentLiabilities,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,annualCashCashEquivalentsAndMarketableSecurities,annualDilutedEPS,annualChangeInCashSupplementalAsReported,quarterlyOperatingExpense,quarterlyOtherIntangibleAssets,trailingNetIncomeCommonStockholders,annualCapitalStock,trailingGrossProfit,annualDilutedAverageShares,annualBeginningCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyRepaymentOfDebt,annualBasicAverageShares,quarterlySaleOfInvestment,trailingInterestExpense,quarterlyNetOtherInvestingChanges,annualTotalNonCurrentAssets,annualGrossPPE,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,quarterlyAccountsPayable,quarterlyDilutedEPS,trailingRepaymentOfDebt,trailingChangeInCashSupplementalAsReported,annualOtherNonCashItems,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingNetIncomeContinuousOperations,annualPurchaseOfBusiness,quarterlyCapitalExpenditure,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,trailingNetOtherFinancingCharges,quarterlyOperatingIncome,quarterlyTotalRevenue,annualNetOtherFinancingCharges,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,annualCapitalExpenditure,quarterlyDilutedAverageShares,annualNetIncomeContinuousOperations,trailingBeginningCashPosition,quarterlyChangeInCashSupplementalAsReported,annualInterestExpense,trailingCostOfRevenue,quarterlyOperatingCashFlow,trailingCashDividendsPaid,annualInventory,annualGoodwill,trailingFreeCashFlow,quarterlyGrossPPE,annualChangeInInventory,annualGrossProfit,quarterlyCurrentAssets,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyCurrentLiabilities,quarterlyEbitda,annualBasicEPS,trailingNetIncome,quarterlyOtherNonCashItems,quarterlyTaxProvision,quarterlyCommonStockIssuance,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,trailingOperatingExpense,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,annualChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,annualTotalLiabilitiesNetMinorityInterest,annualNetOtherInvestingChanges,quarterlyCostOfRevenue,annualOtherShortTermInvestments,quarterlyAccountsReceivable,quarterlyDepreciationAndAmortization,quarterlyBasicEPS,quarterlyGoodwill,annualCommonStockIssuance,annualFreeCashFlow,quarterlyTotalAssets,annualRetainedEarnings,quarterlyTotalNonCurrentAssets,annualNetIncome,quarterlyFreeCashFlow,annualCostOfRevenue,annualTotalRevenue,annualLongTermDebt,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualPretaxIncome,annualCashDividendsPaid,annualCurrentDebt,quarterlyOtherNonCurrentLiabilities,annualTaxProvision,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualEndCashPosition,annualTotalAssets,trailingEndCashPosition,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualNonCurrentDeferredRevenue,annualAccountsPayable,trailingInvestingCashFlow,annualOperatingIncome,annualOtherCurrentAssets,annualStockholdersEquity,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyInterestExpense,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualSaleOfInvestment,annualDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyEndCashPosition,quarterlyNetIncome,quarterlyInventory,quarterlyNetIncomeContinuousOperations,quarterlyInvestingCashFlow,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,annualAccountsReceivable,quarterlyChangeInInventory,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingPretaxIncome,quarterlyCashDividendsPaid,annualOtherNonCurrentAssets,annualOtherIntangibleAssets,annualNetPPE,annualCurrentLiabilities,annualOperatingCashFlow,trailingNetOtherInvestingChanges,annualCurrentAssets,annualChangesInAccountReceivables,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,trailingPurchaseOfInvestment,quarterlyStockBasedCompensation,annualResearchAndDevelopment,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingChangeInInventory,trailingOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,trailingChangeInAccountPayable,trailingRepurchaseOfCapitalStock,annualOtherIncomeExpense,trailingChangesInAccountReceivables,trailingDilutedAverageShares,trailingCashFlowFromContinuingFinancingActivities,trailingCommonStockIssuance,quarterlyIncomeTaxPayable,annualStockBasedCompensation,trailingDepreciationAndAmortization,quarterlyDeferredIncomeTax,trailingOtherIncomeExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualCurrentAccruedExpenses,quarterlyAccumulatedDepreciation,trailingDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangeInAccountPayable,annualIncomeTaxPayable,trailingBasicAverageShares,trailingOtherNonCashItems,annualDeferredIncomeTax,quarterlyChangesInAccountReceivables,trailingDilutedEPS,annualAccumulatedDepreciation,trailingResearchAndDevelopment,annualRepurchaseOfCapitalStock,trailingChangeInWorkingCapital,trailingStockBasedCompensation,quarterlyCurrentAccruedExpenses,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentDeferredRevenue,quarterlyChangeInAccountPayable,annualInvestmentsAndAdvances,annualCurrentDeferredRevenue
1970-01-01 00:00:01.364688000,,,,9706734024.15,,,,,,39228566.7,18495446402.56,,,,,,1635483069.86,918150247.77,-740095770.0,,15000000.0,,3993737.12,,,,0.0,,1635483069.86,456967890.73,0.079,,,,2180770326.0,1954204126.56,,,-255127599.79,,,,,,344819715.53,738103821.82,,,,,,2175179201.0,,,-320574567.42,,,,,,,,1083215540.75,,,2383031878.19,233773978.45,,1083215540.75,3136478270.68,383613083.63,,,,49081631.2,,2742278405.93,,,1874567758.3,,,9442854734.9,2175179201.0,,,354055539.59,,341304017.0,,0.079,,,,23635350094.96,,21252318216.77,,165780913.19,,,,12328002.52,,8306709850.1,,,,,217994637.03,,,171839156.86,,,,,,,,,,,,0.0,-282323.08,149839105.18,,179000000.0,,,,1633629559.14,171839156.86,4426867.14,184692347.25,-236133862.67,384048282.23,12579333005.58,,,,,-111694647.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,,,9640720675.97,,,,,,39481036.59,18409467158.78,,,,,,1403734038.29,906778820.32,-356441000.0,,9300000.0,,8283422.36,,,,0.0,,1403734038.29,447287175.81,,,,,2180770326.0,1633629559.14,,,-135670534.85,,,,,,372467597.98,750941116.98,,,,,,,,,-231750853.68,,,,,,,,1056563513.11,,,2226274087.4,279019409.43,,1056563513.11,3243357599.58,426839590.44,,,,57800808.02,,2672482094.17,,,1831497000.61,,,9259139009.75,,,,338992482.41,,373433938.34,,,,,,23416730721.47,,21190456634.07,,252967107.48,,,,13084439.39,,8130906996.08,,,,,221453193.35,,,213703830.62,,,,,,,,,,,,0.0,-266021.59,147820181.01,,200000000.0,,,,1401878705.46,213703830.62,323117377.08,221218601.41,-116741975.42,411948634.57,12502496609.33,,,,,-277031284.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,,,9891405581.9,,,,,,45420438.89,18264960110.91,,,,,,2326491109.97,893740401.32,-57495510.0,,26818944.97,,6505860.93,,,,8049401.15,,2326491109.97,391425881.47,0.114,,,,2180770326.0,1401878705.46,,,-127363680.93,,,,,,428923074.7,861742585.07,,,,,,2189858640.0,,,918753408.33,,,,,,,,1029871551.8,,,3289522364.38,337246529.8,,1029871551.8,3632375578.97,484789602.64,,,,71391530.66,,2922125979.18,,,2145466968.97,,,9503995263.65,2189858640.0,,,387399071.48,,386408930.94,,0.114,,,,24297849710.2,,21008327345.82,,331093941.97,,,,15032514.79,,8405550606.33,,,,,204704256.0,,,249643885.01,,,,,,,,,,,,0.0,-294698.15,147543072.84,,472000000.0,,,,2320632113.79,249643885.01,325170903.29,265854999.14,-88069079.26,474343513.59,13136370842.62,,,,,-301400946.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,-2681497280.0,2456316249.69,206979215.61,9974420429.05,622250702.62,719691617.0,1094796690.93,0.33,-864567463.46,79543757.63,17756263229.13,,2180770326.0,,2180883688.0,1954204126.56,1094796690.93,813937505.37,-1527465000.0,2180883688.0,41500000.0,,3057127.79,20602379726.08,1149164649.25,87715211.14,1755109.55,,1094796690.93,375719993.22,,,,584170427.47,2180770326.0,2320632113.79,,-16250000.0,-92407564.49,,,,813937505.37,,403199575.67,928493533.39,-2686408.95,203673799.81,,-505054804.05,-610569380.06,,750762637.78,,-1230995450.69,582118380.29,,,,345018118.72,,,1149164649.25,-342038096.46,1753083763.69,2237727753.83,64133353.09,,1149164649.25,2234389118.33,205036289.96,0.33,,,-14863336.89,,2929472264.02,,,622250702.62,,-478414712.46,9366732701.38,,11601121819.71,21840148.2,445750200.09,,495330807.64,,,,0.0,1150655406.22,22840107479.91,2929472264.02,20602379726.08,719691617.0,400813443.58,1526197293.57,3279281057.26,8345815980.4,47270254.44,,8345815980.4,,914173270.77,-840918036.48,450400000.0,206979215.61,163410632.99,,84504744.51,1089636663.1,22840107479.91,,,,,375719993.22,,1549409963.88,1755109.55,9974420429.05,4814364.0,-1843366.13,140902936.87,1094796690.93,450400000.0,92618944.97,960024598.63,,1089636663.1,84504744.51,345018118.72,78996689.98,-64109886.7,482743333.3,11601121819.71,495330807.64,,9366732701.38,,-150791158.5,4814364.0,17756263229.13,1149164649.25,2234389118.33,1761224786.28,,2237727753.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,,,,10214151291.07,,,,,,44950463.82,16739948221.68,,,,,,1109189951.85,808721232.3,-293761360.0,,13233774.91,,-1550160.0,,,,833103023.58,,1109189951.85,258008589.23,0.109,,,,2180770326.0,1089636663.1,,,-146578491.83,,,,,,410319723.45,845000680.43,,,,,,2180814922.0,,,11048887.58,,,,,,,,1086122707.5,,,3158607901.51,327641584.92,,1086122707.5,2051452039.28,462085729.5,,,,61795465.17,60265952.56,3167181090.52,,,748774205.36,,,9131975432.04,2180814922.0,,,389730493.16,,493780097.79,,0.109,,,,22717212270.19,,19558604368.68,,293952887.87,,,,16073936.2,,8151432165.87,,,,,171822033.87,,,237708826.5,,,,,,,,,,,,4814364.0,59212951.29,134444144.58,,305917000.0,,,,1100685550.68,237708826.5,345309798.08,265846119.75,-133394876.92,455270187.27,11183427471.32,,,,,-116602232.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,,,11323044426.65,,,,,,58727789.27,16540286927.06,,,,,,2269685040.15,752383698.2,-345120000.0,,21750448.37,,10313572.67,,,,0.0,,2269685040.15,219362663.35,,,,,2180770326.0,1100685550.68,,,-47273007.92,,,,,,497817710.03,1083045575.1,,,,,,,,,1103957166.08,,,,,,,,1084356324.19,,,4292630064.37,1954464253.11,,1084356324.19,2676707512.22,2092629013.29,,,,461511458.6,0.0,4277879194.71,,,700413938.24,,,10240529562.42,,,,526500075.8,,843270802.78,,,,,,25593246447.3,,21300616382.93,,296689480.85,,,,15455260.66,,9046235188.9,,,,,441910675.32,,,1459621356.35,,,,,,,,,,,,4814364.0,-300161031.44,138164760.18,,55966000.0,,,,2204642716.76,1459621356.35,355054312.9,1492952794.51,738576053.12,556545499.3,12917237074.64,,,,,-294204128.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,,,11615672679.21,,,,,,46390404.41,16323172252.25,,,,,,1200652172.11,752502393.15,-1544093800.0,,25000000.0,,4127998.17,,,,800000000.0,,1200652172.11,193175384.65,0.141,,,,2180770326.0,2204642716.76,,,-50810556.45,,162850000.0,,,,428639305.15,868233826.65,,,,,,2181872344.0,,,-1129028300.17,,,,,,,,1058121045.9,,,3732487186.72,406804703.36,,1058121045.9,1948794303.85,497229563.27,,,,83152858.5,0.0,4585523195.24,,,225664655.73,,,9174855190.47,2181872344.0,,,393204117.09,,822326727.09,,0.141,,,,24083428865.8,,20350941679.08,,482966523.08,,,,16654657.55,,8024196165.86,,,,,235306631.46,,,307644000.52,,,,,,,,,,,,3463149.0,269543081.02,90424859.91,,24275000.0,,,,1075614416.59,307644000.52,482569098.49,323651844.86,-51075828.28,475029709.56,11123649494.32,,,,,-312308164.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,-2307675160.0,4472641083.6,148619858.8,11797581861.32,1022387329.23,2186883365.49,1634298872.34,1.003,165518234.27,74226782.54,16154661734.98,,2180770326.0,,2180342338.0,1089636663.1,1634298872.34,773462469.63,-124700000.0,2180342338.0,35250000.0,,2575958.43,20302812780.71,1058329846.57,93272098.63,800034204.14,,1634298872.34,164270951.61,,,,422091204.92,2180770326.0,1075614416.59,,-29400000.0,-68240533.25,,162850000.0,,773462469.63,,354029364.56,824077397.9,26885772.77,224295440.04,,494867605.15,-312902589.45,,2271469529.37,,179540480.78,524953143.47,,,,534747975.1,,,1058329846.57,-189729856.38,1915101543.23,4026511428.31,278007472.87,0.0,1058329846.57,2934967710.94,472636219.44,1.003,,,88988702.62,0.0,4564264823.15,,,1022387329.23,,-221235441.06,8274183902.94,,11209151613.88,15467369.27,395821250.8,,721306986.74,,,,60265952.56,1480852692.84,24329324209.02,4564264823.15,20302812780.71,2186883365.49,407243801.04,1705255936.85,3620357480.08,7189251574.51,45088244.22,,7189251574.51,,2966918014.26,-833407541.2,23667000.0,148619858.8,695448484.89,,181909182.12,1255154897.37,24329324209.02,,,,162850000.0,164270951.61,,1690806103.19,800034204.14,11797581861.32,3814521.0,-1709228.1,194628746.57,1634298872.34,23667000.0,95234223.28,980769925.87,,1255154897.37,181909182.12,534747975.1,189018770.25,-59237742.77,428256147.1,11209151613.88,721306986.74,,8274183902.94,,-110293015.92,3814521.0,16154661734.98,1058329846.57,2934967710.94,1793755282.29,,4026511428.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,,,12053411177.03,,,,,,40490810.44,15973879592.57,,,,,,1697114350.44,773863607.3,-29867000.0,,16792885.71,,-443697.41,,,,800032514.57,,1697114350.44,152331878.19,0.117,,,,2180770326.0,1255154897.37,,,-36119424.77,,161067099.16,,,,361769088.56,739317826.2,,,,,,2186575348.0,,,-165928745.75,,,,,,,,1039582273.99,,,4139415944.17,341374528.32,,1039582273.99,2709731210.53,421364557.56,,,,70556625.67,,4820094138.86,,,1091615311.36,,,8199828017.62,2186575348.0,,,337057927.2,,687495758.74,,0.117,,,,24300549725.94,,20161133781.77,,-65262870.75,,,,15364960.46,,7114976390.35,,,,,149920920.81,,,255829315.71,,,,,,,,,,,,4616400.0,-46985.68,79990029.24,,1091615311.36,,,,1089226151.62,255829315.71,560415422.38,270817902.65,-19766726.47,402259899.0,10909559228.15,,,,,-58079400.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,,,11355193989.05,,,,,,48287467.03,15800923400.29,,,,,,1200487689.77,761822361.55,-6200000.0,,70614868.52,,6234565.13,,,,800492454.38,,1200487689.77,146382829.37,,,,,2180770326.0,1089226151.62,,,-30827577.21,,157646203.48,,,,366204251.74,760300156.24,,,,,,,,,-64292643.29,,,,,,,,1037767852.68,,,3625462131.82,359969657.44,,1037767852.68,2972182816.34,516156589.68,,,,69470977.12,,4121876950.88,,,1160668784.54,,,8559975333.32,,,,345808437.47,,626075625.14,,,,,,24205729799.14,,20580267667.32,,397704680.92,,,,21421397.84,,7490718469.89,,,,,149788298.4,,,283129458.72,,,,,,,,,,,,4616400.0,-60910.11,156186932.24,,360000000.0,,,,1024933508.33,283129458.72,483283102.47,290498680.32,-475257893.56,414491718.77,11532158149.66,,,,,-794723550.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,,,11669158025.24,,,,,,75966666.72,15639758853.33,,,,,,2519603130.25,715041372.05,-1666200000.0,,22500000.0,,240277474.34,,,,6969339.92,,2519603130.25,170503963.69,0.144,,,,2180770326.0,1024933508.33,,,-18251711.43,,154479993.8,,,,425756297.8,938664445.2,,,,,,2180305807.0,,,1320257177.33,,,,,,,,1032595367.69,,,4488738708.07,419136395.07,0.0,1032595367.69,3970517366.65,517335550.99,,,,81392302.03,,4435840987.07,,,2522103119.72,,,6639967960.81,2180305807.0,,,436941480.68,,752463746.95,,0.144,1543560.21,,,23675276857.61,,19186538149.54,,560209097.38,,,,36682703.27,,5676635539.58,,,,,93811055.38,,,313964036.18,,,,,,,,,,,,6850959.0,-251703.21,98199155.92,,2522103119.72,,,,2345190685.66,313964036.18,515482679.75,337744093.04,2037635927.53,501722964.52,10610485327.46,,,,,-489945248.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,-4174467000.0,3053236657.46,6192299799.82,12368892973.17,1836240879.39,1552656397.24,6422377830.89,0.712,4925837168.69,106010432.1,19271775774.01,,2180770326.0,,2180697187.0,1255154897.37,6422377830.89,1339812592.32,-2472200000.0,2180697187.0,61061979.86,,8380687.62,23246228333.19,1185667747.11,148113743.66,157961789.9,,6422377830.89,182023959.15,,,,373190416.85,2180770326.0,2345190685.66,,-1285601947.38,-43155742.25,,174680489.68,,1339812592.32,,317345711.36,982295907.55,6586451990.56,270755376.21,,583622933.78,-128354455.66,,1495149958.38,,3835801380.4,485089447.34,,,,648713256.36,1543560.21,,1185667747.11,-113965281.26,1741830725.74,8424426755.22,551846305.93,-761301947.38,1185667747.11,4110523132.01,776147739.41,0.712,,,-44242976.43,,5104281635.31,,,1836240879.39,,-202978383.56,12599051434.3,,16709574566.31,254449029.68,558939764.09,,659832794.56,,,1543560.21,,1643150674.66,31670655088.41,5104281635.31,23246228333.19,1552656397.24,750499767.11,1678747609.45,3420578335.19,4892258552.48,74644682.17,,4892258552.48,,1672326886.76,-1432621258.84,1836240879.39,6192299799.82,177176928.38,,699733586.62,6180992066.06,31670655088.41,,,,174680489.68,182023959.15,,1471075349.53,157961789.9,12368892973.17,602770959.0,6586811589.56,224301433.48,6422377830.89,1836240879.39,170969734.09,895820323.36,,6180992066.06,699733586.62,648713256.36,596089282.36,-958988373.72,423356143.46,16709574566.31,659832794.56,,12599051434.3,,-89873059.49,602770959.0,19271775774.01,1185667747.11,4110523132.01,1771505130.32,,8424426755.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,,,12620565634.09,,,,,,59726103.94,19013643327.4,,,,,,6703544098.23,1323139118.56,-514504764.0,,48650198.92,,12970863.48,,,,263051075.38,,6703544098.23,186312941.02,0.115,,,,2180770326.0,6180992066.06,,,-27624309.83,,171514280.0,,,,414617092.21,997748950.04,,,,,,2188503589.0,,,-322757446.37,,,,,,,,1156308611.41,,,8879603711.39,343251063.07,-88640000.0,1156308611.41,4555827281.32,476525346.66,,,,75323392.83,,5355959548.08,,,1739901645.01,,,12171349550.49,2188503589.0,,,523405753.89,,642802243.11,,0.115,1543560.21,,,31919678086.8,,23040074375.41,,389810757.19,,,,27407313.94,,4548472037.38,,,,,6128224114.55,,,251677912.78,,,,-150000000.0,,,,,,,,669247810.0,-279337.45,133274283.59,,11000000.0,,,,5858234619.69,251677912.78,718654159.81,267927670.24,-204640247.43,474343196.15,16727176831.81,,,,,-31676859.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,,,12242582588.74,,,,,,29385062.89,18789045190.54,,,,,,3460406412.11,1296933986.89,-35800000.0,,72116328.82,,-858237210.85,,,,1013796641.46,,3460406412.11,175829339.36,,,,,2180770326.0,5858234619.69,,,-48196920.76,,168348070.32,,,,492361250.62,1065379199.4,,,,,,,,,-2733615444.14,,,,,,,,1119556823.65,,,6439242352.86,521079957.07,-1909620000.0,1119556823.65,5128042641.02,708867307.1,,,,95266987.6,,4977723732.04,,,3089644861.21,,,11204478224.56,,,,543632885.89,,671974765.67,,,1543560.21,,,31162724079.02,,24723481726.16,,438476060.82,,,,20858423.89,,3526095369.32,,,,,6213100798.03,,,363226094.79,,,,,,,,,,,,4687810.0,190002.53,187787350.03,,3089644861.21,,,,3124619175.55,363226094.79,746372120.16,425812969.47,-2524644103.06,521746313.51,16332520865.58,,,,,-592924704.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,,,12574484063.42,,,,,,37329142.93,18518151499.61,,,,,,4498171473.42,1275948071.4,-1524797000.0,,38184649.9,,162288818.09,,,,868357459.79,,4498171473.42,193318609.38,0.152,,,,2180770326.0,3124619175.55,,,-14462791.17,,165181860.64,,,,502732830.33,1116681418.56,,,,,,2183231967.0,,,830272432.19,,,,,,,,1091278654.57,,,7294524474.75,459213896.48,0.0,1091278654.57,3698525414.98,607914067.1,,,,87789657.79,,5309574991.07,,,1608878359.96,,,12982011223.27,2183231967.0,,,576619445.3,,685015218.71,,0.152,1543560.21,,,31789794011.53,,24495269536.78,,591123375.27,,,,32073879.39,,5470899051.1,,,,,6069982240.13,,,331851259.03,,,,,,,,,,,,4687810.0,-2725384.87,148700170.62,,1608878359.96,,,,3954891607.74,331851259.03,782176007.64,371424238.69,255374635.56,540061973.26,16680536638.25,,,,,-420429581.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,-2099901764.0,3475792905.85,5965296573.03,12674475959.27,1582010852.14,1169353230.77,5738889158.56,0.536,-1937352400.05,97017019.45,18323851443.34,,2180770326.0,,2181629162.0,6180992066.06,5738889158.56,1239319854.2,-24800000.0,2181629162.0,124503564.11,,204683745.52,24385210484.56,1041328611.82,157172158.95,688498566.93,,5663897840.79,219558035.62,,,,645198882.0,2180770326.0,3954891607.74,,-1998260000.0,-291806552.27,,158796925.07,,1239319854.2,,366109338.1,1352399588.54,-124942614.23,223457329.19,,-2529509353.18,-382090574.03,,1316421809.6,,288748058.27,628603309.89,,,,663113521.51,,,1041328611.82,-14400265.15,1999277840.47,7999633962.6,298903986.12,0.0,1041328611.82,4784188055.38,508051549.32,0.536,,,47647054.94,,5416848490.55,74991317.77,,1582010852.14,,-502289754.59,12889301292.2,,17673489347.58,-478293783.76,889273230.99,74991317.77,545051289.43,,,,,1744519452.42,32384844447.16,5416848490.55,24385210484.56,1169353230.77,325109259.14,2532931316.07,4532209156.54,5525887939.9,76832541.75,,5525887939.9,,1622448902.74,-1068340169.91,1582010852.14,5965296573.03,306027093.14,,222597964.16,4243639666.01,32384844447.16,,,,158796925.07,219558035.62,,1775820511.28,688498566.93,12674475959.27,184697778.86,-122127894.44,209147563.2,5663897840.79,1582010852.14,283454741.75,1224740693.22,,4243639666.01,222597964.16,663113521.51,251256931.18,-55599638.25,463126357.55,17673489347.58,545051289.43,,12889301292.2,,-23309024.88,184697778.86,18323851443.34,1041328611.82,4784188055.38,2126610026.45,,7999633962.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,,,13022865676.82,,,,,,26897500.18,18136580273.52,,,,,,4902721248.67,1224354959.93,-24800000.0,,19051802.13,,-87337276.76,,,,757340359.37,,4843873975.69,190340171.08,0.16,,,,2180770326.0,4243639666.01,,,-39509740.93,,154840079.68,,,,493124266.17,1031335701.38,,,,,,2178716775.0,,,-603158866.65,,,,,,,,1008022109.53,,,7202297724.91,473010879.09,-1270000000.0,1008022109.53,4591699003.21,600598218.49,,,,98323390.55,,5765443174.5,58847272.98,,1574684930.52,,,13016928292.8,2178716775.0,,,511313935.03,,466323222.72,,0.16,,,,32689864175.59,,25487566450.68,,543233494.27,,,,19828879.62,,5781307736.77,,,,,5856425516.42,,,348594683.94,,,,,,,,,,,,1464205683.87,-4798888.79,127587339.4,,1574684930.52,,,,3640480799.36,348594683.94,641300554.49,374687488.54,-1377795215.56,520021766.35,17608627296.01,,,,,-50889686.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,,,12932915290.91,,,,,,37566911.91,21319019846.61,,,,,,2968094076.33,1602862319.51,-1041671379.54,,77851529.7,,675324577.57,,,,120402806.77,,2954283110.9,286300322.38,,,,,2180770326.0,3640480799.36,,,-208617637.42,,150883234.3,,,,529491472.07,1077049316.6,,,,,,,,,-1831556198.21,,,,,,,,1039974393.82,,,4651357981.95,526009682.62,-4252885548.12,1039974393.82,6576488660.47,703998191.12,,,,103687551.99,,5678809856.96,13810965.43,,629120918.27,,,14716544517.06,,,,509990932.62,,441580200.76,,,,,,36444043142.13,,31792685160.18,,370801313.72,,,,28478919.84,,7225802027.14,,,,,5736996936.11,,,393136154.19,,,,,,,,,,,,200114675.51,-336656032.02,177988508.5,,2918256000.0,,,,1808924601.15,393136154.19,667487112.92,422322130.63,-3681325528.27,567058383.98,21293033177.53,,,,,-431961192.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,,,13402225203.94,,,,,,50767725.39,21125235298.04,,,,,,2997820082.83,1580682520.91,-917359009.84,,189560918.5,,14382813.68,,,,141359847.68,,2997820082.83,263502856.93,0.215,,,,2180770326.0,1808924601.15,,,-199385171.07,,146926388.92,,,,641555154.69,1262257694.61,,,,,,2182415787.0,,,233320043.34,,,,,,,,1004061006.81,,,4686490756.68,618526479.75,-62740000.0,1004061006.81,6847737189.86,757456031.47,,,,112114155.42,,6148029251.2,,,1518255637.66,,,13886570468.32,2182415787.0,,,569934814.53,,458624618.1,,0.215,,,,36319379044.98,,31632888288.3,,686475252.58,,,,43800899.29,,6565780493.46,,,,,5593181065.03,,,469219394.24,,,,,,,,,,,,218138509.45,-30865169.51,138929551.72,,2618256000.0,,,,2042244644.49,469219394.24,693523668.69,506412324.33,-58178675.89,692322880.08,20734307658.18,,,,,-481123626.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
