date,annualChangeInWorkingCapital,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualFreeCashFlow,annualCommonStockIssuance,annualRetainedEarnings,annualDilutedAverageShares,quarterlyCurrentAssets,quarterlyTotalNonCurrentAssets,quarterlyGoodwill,trailingFreeCashFlow,trailingPretaxIncome,annualNetOtherInvestingChanges,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,trailingChangeInAccountPayable,trailingTotalRevenue,quarterlyOtherNonCurrentLiabilities,quarterlySellingGeneralAndAdministration,annualOtherCurrentAssets,annualCashDividendsPaid,trailingPurchaseOfInvestment,annualCostOfRevenue,annualLongTermDebt,annualEndCashPosition,annualCurrentDebt,annualNetIncome,annualDilutedEPS,annualTaxProvision,quarterlyTotalAssets,annualPretaxIncome,trailingOperatingIncome,annualTotalAssets,quarterlyNetIncomeCommonStockholders,trailingEndCashPosition,quarterlyDilutedEPS,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualOperatingIncome,annualAccountsPayable,annualBasicAverageShares,trailingInvestingCashFlow,annualOtherNonCashItems,quarterlyInterestExpense,annualStockholdersEquity,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualDepreciationAndAmortization,annualIncomeTaxPayable,trailingRepurchaseOfCapitalStock,annualSaleOfInvestment,annualInvestmentsAndAdvances,quarterlyInventory,quarterlyEndCashPosition,trailingSaleOfInvestment,quarterlyOtherIncomeExpense,annualCurrentAccruedExpenses,quarterlyGrossProfit,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyTotalLiabilitiesNetMinorityInterest,annualCashAndCashEquivalents,quarterlyOtherNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualCurrentAssets,annualAccountsReceivable,quarterlyChangeInInventory,quarterlyCashDividendsPaid,quarterlyBasicAverageShares,quarterlyInvestingCashFlow,annualOtherIntangibleAssets,annualOtherShortTermInvestments,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,annualRepurchaseOfCapitalStock,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentLiabilities,annualNetPPE,trailingNetOtherInvestingChanges,annualOtherNonCurrentAssets,annualOperatingCashFlow,annualEbitda,quarterlyStockholdersEquity,quarterlyBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,quarterlyBasicEPS,quarterlyNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInCashSupplementalAsReported,quarterlyOperatingExpense,annualOtherCurrentLiabilities,trailingNetIncomeCommonStockholders,trailingGrossProfit,annualRepaymentOfDebt,annualBeginningCashPosition,trailingInterestExpense,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,quarterlySaleOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingRepaymentOfDebt,annualGrossPPE,quarterlyCapitalStock,trailingCapitalExpenditure,annualOtherIncomeExpense,annualTotalNonCurrentAssets,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyDilutedAverageShares,trailingOtherNonCashItems,quarterlyAccountsPayable,quarterlyTotalRevenue,annualBasicEPS,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingStockBasedCompensation,trailingPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualOperatingExpense,annualStockBasedCompensation,annualChangeInInventory,quarterlyGrossPPE,annualInvestingCashFlow,trailingNetOtherFinancingCharges,trailingDeferredIncomeTax,quarterlyOperatingCashFlow,annualCapitalExpenditure,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,annualPurchaseOfInvestment,annualNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,trailingCostOfRevenue,quarterlyChangeInCashSupplementalAsReported,annualChangesInAccountReceivables,annualTotalRevenue,annualCapitalStock,trailingChangesInAccountReceivables,quarterlyIncomeTaxPayable,trailingBeginningCashPosition,annualInterestExpense,quarterlyCurrentLiabilities,trailingNetIncome,annualGoodwill,quarterlyPurchaseOfBusiness,quarterlyNetPPE,annualNetOtherFinancingCharges,annualAccumulatedDepreciation,quarterlyPretaxIncome,annualGrossProfit,annualInventory,trailingOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyRetainedEarnings,annualDeferredIncomeTax,quarterlyTaxProvision,trailingChangeInInventory,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingCashDividendsPaid,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualNonCurrentDeferredRevenue,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.001808000,,100549000.0,,840698000.0,,85732000.0,277252000.0,,,,,456104000.0,1196989000.0,,,,,,813977000.0,,,5212000.0,33839000.0,,,,,,,,,,,1653093000.0,,,,44278000.0,,0.156667,26281000.0,,,,,,,,18319000.0,,-46000.0,,,,,,,,33173000.0,45255000.0,,1856000.0,,156987000.0,44278000.0,44278000.0,1154338000.0,,7400000.0,21509000.0,,,,11609000.0,-1514000.0,255450000.0,-23175000.0,,,318035000.0,,,,,,,,,,,477634000.0,85258000.0,,,943558000.0,0.173333,3886000.0,,,60120000.0,,,,,,,7852000.0,,,,,,,,,,85000.0,,,,6432000.0,45255000.0,,45255000.0,96867000.0,-128974000.0,,,-11597000.0,,282625532.0,,80325000.0,434239000.0,,25245000.0,12045000.0,,,,,,,414873000.0,,,,112146000.0,,,-168842000.0,,,141151000.0,,-40003000.0,,,,,,,,313640000.0,,,,246031000.0,,,78278000.0,,,,0.0,123148000.0,23450000.0,,34000000.0,,,668000.0,2844000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,-6120000.0,4776000.0,,839643000.0,1138324000.0,88826000.0,290881000.0,221500000.0,19560000.0,56008000.0,310362000.0,474664000.0,1188019000.0,,,,25206000.0,,811190000.0,,,5012000.0,37394000.0,9364000.0,-7942000.0,,1100652000.0,811190000.0,36711000.0,9034000.0,137315000.0,0.506667,104600000.0,1662683000.0,240938000.0,,1662683000.0,32558000.0,,,26156000.0,,,317992000.0,74630000.0,251304000.0,,2396000.0,15680000.0,503637000.0,733000.0,,,105209000.0,,,,,34901000.0,36711000.0,,320000.0,88826000.0,138776000.0,32558000.0,32558000.0,1138324000.0,36711000.0,6373000.0,23441000.0,,474664000.0,333546000.0,-1728000.0,-2756000.0,,-20720000.0,928868000.0,,333546000.0,137315000.0,-20360000.0,,839643000.0,298681000.0,252778000.0,,6373000.0,272733000.0,423201000.0,503637000.0,45255000.0,5012000.0,,928868000.0,,684000.0,36711000.0,5504000.0,63550000.0,126191000.0,,,,31207000.0,,9364000.0,,-174263000.0,,,126900000.0,,,,469531000.0,85000.0,,4644000.0,1188019000.0,9034000.0,36711000.0,,36711000.0,75226000.0,-13653000.0,,,-21053000.0,,,,74630000.0,429657000.0,0.546667,-34276000.0,-6421000.0,,,23441000.0,232109000.0,,-13575000.0,469531000.0,-92966000.0,,,25829000.0,-51233000.0,,-216753000.0,,136338000.0,126191000.0,,-8544000.0,,1650753000.0,85000.0,,,,72438000.0,298681000.0,,,,252778000.0,-9285000.0,-216753000.0,57458000.0,550101000.0,34901000.0,,-17866000.0,101382000.0,56008000.0,10093000.0,24900000.0,,,573000.0,6421000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,,68870000.0,,833579000.0,,86213000.0,291634000.0,,,,,475293000.0,1189539000.0,,,,,,798707000.0,,,4725000.0,36053000.0,,,,,,,,,,,1664832000.0,,,,35978000.0,,0.133333,15805000.0,,,,,,,,15072000.0,,-1558000.0,,,,,,,,28179000.0,31697000.0,,-4690000.0,,136031000.0,35978000.0,35978000.0,1146389000.0,,6172000.0,30147000.0,,,,6726000.0,-67877000.0,251009302.0,-16995000.0,,,344238000.0,,,,,,,,,,,497020000.0,36711000.0,,,927321000.0,0.143333,499000.0,,,-653156000.0,,,,,,,12192000.0,,,,,,,,,,87000.0,,,,1597000.0,31697000.0,,31697000.0,789187000.0,-73004000.0,,,-16115000.0,,269835000.0,,83559000.0,427665000.0,,14099000.0,7861000.0,,,,,,,472799000.0,,,,84985000.0,,,-216753000.0,,,141441000.0,,-5014000.0,,,,,,,,312810000.0,,,,256046000.0,,,61978000.0,,,,,804992000.0,91986000.0,,26000000.0,,,,16351000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,,33494000.0,,1359275000.0,,94880000.0,300552000.0,,,,,591312000.0,1193338000.0,,,,,,1316153000.0,,,6077000.0,47906000.0,,,,,,,,,,,1784650000.0,,,,8370000.0,,0.033333,15698000.0,,,,,,,,17139000.0,,-9223000.0,,,,,,,,31769000.0,137020000.0,,5673000.0,,142125000.0,8370000.0,37728000.0,1649603000.0,,5325000.0,37045000.0,,,,-4290000.0,63739000.0,251100000.0,-26295000.0,,,347064000.0,,,,,,,,,,,113434000.0,31697000.0,,,920678000.0,0.033333,1328000.0,,,61214000.0,,,,,,,13852000.0,,,,,,,,,,88000.0,,,,8299000.0,137020000.0,,137020000.0,80911000.0,70548000.0,,,-27576000.0,,251100000.0,,77374000.0,442677000.0,,-4374000.0,3982000.0,,,,,,,484088000.0,,,,61070000.0,,,-216753000.0,,,109775000.0,,105323000.0,,,,,,,,290328000.0,,,,267335000.0,,,64228000.0,,,,,96609000.0,100356000.0,,26500000.0,,,,7232000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.033344000,,112886000.0,,1371791000.0,,99070000.0,308438000.0,,,,,558056000.0,1209918000.0,,,,,,1313847000.0,,,8034000.0,45165000.0,,,,,,,,,,,1767974000.0,,,,54170000.0,,0.24,16267000.0,,,,,,,,19967000.0,,-40923000.0,,,,,,,,21931000.0,115361000.0,,1124000.0,,172756000.0,54170000.0,54170000.0,1696802000.0,,5097000.0,49910000.0,,,,10070000.0,-2434000.0,193464286.0,-32342000.0,,,339955000.0,,,,,,,,,,,48710000.0,137020000.0,,,926060000.0,0.28,1519000.0,,,61432000.0,,,,,,,17068000.0,,,,,,,,,,88000.0,,,,8166000.0,115361000.0,,115361000.0,111324000.0,-125511000.0,,,-23308000.0,,225708333.0,,77846000.0,481194000.0,,50798000.0,10731000.0,,,,,,,495514000.0,,,,136194000.0,,,-216753000.0,,,139929000.0,,-21659000.0,,,,,,,,325011000.0,,,,278761000.0,,,90570000.0,,,,-122733000.0,127591000.0,154526000.0,,36400000.0,,,,2108000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,2554000.0,24033000.0,,1386599000.0,1679200000.0,95435000.0,317061000.0,239283000.0,29257000.0,213337000.0,271440000.0,544526000.0,1231167000.0,,,,4722000.0,,1311252000.0,,,9417000.0,46951000.0,28667000.0,,,1217685000.0,1311252000.0,96475000.0,7978000.0,157329000.0,0.653333,129500000.0,1775693000.0,316187000.0,,1775693000.0,58811000.0,,,16895000.0,,,391332000.0,77890000.0,215493000.0,,,19458000.0,70264000.0,40892000.0,,,64665000.0,,,,,34929000.0,96475000.0,,-1192000.0,95435000.0,186035000.0,58811000.0,58811000.0,1679200000.0,96475000.0,4747000.0,65930000.0,,544526000.0,344292000.0,-12848000.0,,,-40869000.0,927945000.0,,344292000.0,157329000.0,-642171000.0,,1386599000.0,292601000.0,298475000.0,,4747000.0,341995000.0,455997000.0,70264000.0,115361000.0,9417000.0,,927945000.0,,1376000.0,96475000.0,59764000.0,65856000.0,111298000.0,,,,36711000.0,,28667000.0,,-165730000.0,,,181330000.0,,,,561545000.0,89000.0,,6170000.0,1231167000.0,7978000.0,96475000.0,,96475000.0,120179000.0,-37763000.0,,,-35713000.0,,,,77890000.0,503096000.0,0.73,-57969000.0,39894000.0,,,65930000.0,245615000.0,,-342000.0,561545000.0,-116501000.0,,,59746000.0,-102712000.0,,-263070000.0,,186687000.0,111298000.0,,-18886000.0,,1854632000.0,89000.0,,,,71636000.0,292601000.0,,,,298475000.0,-10812000.0,-263070000.0,99411000.0,636947000.0,34929000.0,,-45000000.0,137074000.0,213337000.0,62468000.0,40600000.0,,,,3566000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,,58941000.0,,1503312000.0,,82392000.0,316710000.0,,,,,742426000.0,1237248000.0,,,,,,1420585000.0,,,10346000.0,45024000.0,,,,,,,,,,,1979674000.0,,,,36413000.0,,0.173333,17445000.0,,,,,,,,19456000.0,,0.0,,,,,,,,25465000.0,304994000.0,,785000.0,,143097000.0,36413000.0,36413000.0,1840961000.0,,5977000.0,72381000.0,,,,9543000.0,,182715168.0,-20795000.0,,,346145000.0,,,,,,,,,,,111557000.0,96475000.0,,,925529000.0,0.2,913000.0,,,63763000.0,,,,,,,24049000.0,,,,,,,,,,89000.0,,,,43908000.0,304994000.0,,304994000.0,79334000.0,148665000.0,,,-21708000.0,,236317230.0,,71295000.0,459807000.0,,20784000.0,4841000.0,,,,,,,568812000.0,,,,80649000.0,,,-263070000.0,,,140054000.0,,208519000.0,,,,,,,,337649000.0,,,,305742000.0,,,60663000.0,,,,,96779000.0,249750000.0,,24250000.0,,,,3502000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,,58409000.0,,1500788000.0,,94812000.0,335986000.0,,,,,765867000.0,1283524000.0,,,,,,1409687000.0,,,12914000.0,51363000.0,,,,,,,,,,,2049391000.0,,,,38520000.0,,0.183333,17921000.0,,,,,,,,19495000.0,,0.0,,,,,,,,30111000.0,315606000.0,,890000.0,,153897000.0,38520000.0,38520000.0,1862327000.0,,6238000.0,78187000.0,,,,-4216000.0,,183917865.0,-64900000.0,,,346209000.0,,,,,,,,,,,158674000.0,304994000.0,,,962912000.0,0.21,2504000.0,,,71097000.0,,,,,,,26275000.0,,,,,,,,,,90000.0,,,,47314000.0,315606000.0,,315606000.0,82800000.0,-3266000.0,,,-20369000.0,,237566163.0,,83821000.0,489883000.0,,16168000.0,-87000.0,,,,,,,577444000.0,,,,78778000.0,,,-263070000.0,,,135592000.0,,10612000.0,,,,,,,,361539000.0,,,,314374000.0,,,64195000.0,,,,,100721000.0,288270000.0,,25675000.0,,,,4276000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,,77691000.0,,1378234000.0,,,347895000.0,,,,,740576000.0,1297289000.0,,,,,,1272648000.0,,,14483000.0,49134000.0,,,,,,,,,,,2037865000.0,,,,38060000.0,,0.18,19336000.0,,,,,,,,16111000.0,,-11850000.0,,,,,,,,25743000.0,272109000.0,,-16190000.0,,165387000.0,38060000.0,38060000.0,1758305000.0,,14625000.0,91103000.0,,,,4647000.0,,195308895.0,-42282000.0,,,356542000.0,,,,,,,,,,,250688000.0,315606000.0,,,961296000.0,0.193333,-441000.0,,,70176000.0,,,,,,,33117000.0,,,,,,,,,,90000.0,,,,50224000.0,272109000.0,,272109000.0,95211000.0,-100860000.0,,,-21954000.0,,229498086.0,,71166000.0,513282000.0,,11856000.0,7517000.0,,,,,,,584438000.0,,,,99645000.0,,,-263070000.0,,,258681000.0,,-43497000.0,,,,,,,,380071000.0,,,,321368000.0,,,62910000.0,,,,,114547000.0,326330000.0,,24850000.0,,,,7201000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,-29328000.0,-1665000.0,,1242552000.0,1605372000.0,100909000.0,359965000.0,193376000.0,23056000.0,389128000.0,227520000.0,605058000.0,1340472000.0,,,,3666000.0,-924000.0,1117002000.0,,,19310000.0,49807000.0,62875000.0,,,1360556000.0,1117002000.0,61657000.0,50557000.0,175791000.0,0.83,112475000.0,1945530000.0,288266000.0,,1945530000.0,62798000.0,,,19985000.0,,,378535000.0,71868000.0,188691000.0,,,11766000.0,306871000.0,-6816000.0,,,74687000.0,,,,,32853000.0,61657000.0,,-8926000.0,100909000.0,223481000.0,62798000.0,62798000.0,1605372000.0,61657000.0,13866000.0,106240000.0,,605058000.0,387933000.0,-6815000.0,,,-65999000.0,984159000.0,,387933000.0,175791000.0,-107162000.0,,1242552000.0,362820000.0,342447000.0,,13866000.0,293648000.0,453222000.0,306871000.0,272109000.0,19310000.0,,984159000.0,,690000.0,61657000.0,-34818000.0,102291000.0,139486000.0,,,,96475000.0,,62875000.0,,-134490000.0,,-924000.0,195328000.0,,,,648465000.0,90000.0,,-23441000.0,1340472000.0,50557000.0,61657000.0,,61657000.0,121190000.0,-179029000.0,,,-36241000.0,,,,71868000.0,583446000.0,0.93,-78136000.0,8643000.0,,,106240000.0,307327000.0,,3159000.0,648465000.0,-193976000.0,,,34576000.0,-100272000.0,,-306018000.0,,175791000.0,139486000.0,,-210452000.0,,2046418000.0,90000.0,,,,66828000.0,362820000.0,,,,342447000.0,-18666000.0,-306018000.0,100498000.0,685862000.0,32853000.0,,-24125000.0,141175000.0,389128000.0,20914000.0,37700000.0,,,,8077000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,,101435000.0,,1241791000.0,,101652000.0,363429000.0,,,,,689495000.0,1360859000.0,,,,,,1105277000.0,,,24500000.0,52181000.0,,,,,,,,,,,2050354000.0,,,,52865000.0,,0.256667,20270000.0,,,,,,,,11636000.0,,0.0,,,,,,,,26187000.0,153156000.0,,1443000.0,,172002000.0,52865000.0,52865000.0,1623328000.0,,12527000.0,112014000.0,,,,6818000.0,,196198953.0,-39938000.0,,,400444000.0,,,,,,,,,,,390826000.0,61657000.0,,,998464000.0,0.27,1831000.0,,,75169000.0,,,,,,,43178000.0,,,,-3493000.0,,,,,,90000.0,,,,50025000.0,153156000.0,,153156000.0,96833000.0,5321000.0,,,-24681000.0,,205766907.0,,80711000.0,535431000.0,,39116000.0,-1016000.0,,,,,,,655886000.0,,,,126116000.0,,,-306018000.0,,,149149000.0,,91499000.0,,,,,,,,381537000.0,,,,349868000.0,,,86640000.0,,,,,117103000.0,441993000.0,,33775000.0,,,,17578000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,,59598000.0,,1240396000.0,,112854000.0,375139000.0,,,,,748433000.0,1387941000.0,,,,,,1094247000.0,,,18308000.0,55594000.0,,,,,,,,,,,2136374000.0,,,,52401000.0,,0.25,20927000.0,,,,,,,,11258000.0,,0.0,,,,,,,,28337000.0,200701000.0,,667000.0,,176491000.0,52401000.0,52401000.0,1624775000.0,,16143000.0,127841000.0,,,,-1876000.0,,199372364.0,-43545000.0,,,402046000.0,,,,,,,,,,,471208000.0,153156000.0,,,1008634000.0,0.265,2157000.0,,,80024000.0,,,,,,,40836000.0,,,,2187000.0,,,,,,135000.0,,,,49868000.0,200701000.0,,200701000.0,96467000.0,454000.0,,,-31038000.0,,208020712.0,,71805000.0,551630000.0,,-1760000.0,5844000.0,,,,,,,669182000.0,,,,90636000.0,,,-306018000.0,,,149852000.0,,47545000.0,,,,,,,,384379000.0,,,,363164000.0,,,85876000.0,,,,,117394000.0,494299000.0,,33475000.0,,,,11641000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,,81699000.0,,1487962000.0,,123166000.0,396909000.0,,,,,826874000.0,1604017000.0,,,,,,1334687000.0,,,19662000.0,61120000.0,,,,,,,,,,,2430891000.0,,,,60386000.0,,0.295,22257000.0,,,,,,,,13741000.0,,-3934000.0,,,,,,,,30666000.0,226942000.0,,1010000.0,,198622000.0,60386000.0,60386000.0,1933615000.0,,12749000.0,133613000.0,,,,123000.0,,198337860.0,-247446000.0,,,434669000.0,,,,,,,,,,,452336000.0,200701000.0,,,1199196000.0,0.305,239000.0,,,86970000.0,,,,,,,56016000.0,,,,-360000.0,,,,,,135000.0,,,,53277000.0,226942000.0,,226942000.0,111652000.0,157835000.0,,,-34153000.0,,205779562.0,,84365000.0,595531000.0,,19442000.0,7003000.0,,,,,,,698090000.0,,,,115852000.0,,,-306018000.0,,,184845000.0,,26241000.0,,,,,,,,445653000.0,,,,392072000.0,,,98921000.0,,,,,133909000.0,554685000.0,,38535000.0,,,,5361000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,33055000.0,48885000.0,,1493897000.0,1935632000.0,133919000.0,419593000.0,291617000.0,43432000.0,611287000.0,205722000.0,868720000.0,1643239000.0,,,,13709000.0,1730000.0,1322468000.0,,,22570000.0,64147000.0,44210000.0,,,1555070000.0,1322468000.0,251979000.0,53364000.0,222254000.0,1.08,139630000.0,2511959000.0,361884000.0,,2511959000.0,56602000.0,,,23212000.0,,,410123000.0,96231000.0,197454000.0,,,15777000.0,523134000.0,-219000.0,,,86666000.0,,,,,31843000.0,251979000.0,,1053000.0,133919000.0,196410000.0,56602000.0,56602000.0,1935632000.0,251979000.0,14230000.0,148859000.0,,868720000.0,462095000.0,-808000.0,,,-48732000.0,1216945000.0,,462095000.0,222254000.0,-96540000.0,,1493897000.0,441735000.0,412064000.0,,14230000.0,419945000.0,496789000.0,523134000.0,226942000.0,22570000.0,,1216945000.0,,9482000.0,251979000.0,190322000.0,91239000.0,158221000.0,,,,61657000.0,,44210000.0,,150038000.0,,1730000.0,233042000.0,,,,759563000.0,135000.0,,4173000.0,1643239000.0,53364000.0,251979000.0,,251979000.0,105171000.0,-13572000.0,,,-38456000.0,,,,96231000.0,616003000.0,1.125,-23743000.0,17284000.0,,,148859000.0,333402000.0,,4257000.0,759563000.0,-379661000.0,,,87341000.0,-128328000.0,,-347499000.0,,222254000.0,158221000.0,,25037000.0,,2298595000.0,135000.0,,,,52412000.0,441735000.0,,,,412064000.0,-4153000.0,-347499000.0,90447000.0,743525000.0,31843000.0,,-9981000.0,128383000.0,611287000.0,29115000.0,33845000.0,,,,8852000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,,85781000.0,,1540848000.0,,139340000.0,409949000.0,,,,,961917000.0,1687895000.0,,,,,,1362006000.0,,,22473000.0,65149000.0,,,,,,,,,,,2649812000.0,,,,56334000.0,,0.275,24848000.0,,,,,,,,17534000.0,,-29213000.0,,,,,,,,34697000.0,317879000.0,,3147000.0,,200009000.0,56334000.0,56334000.0,1973709000.0,,31982000.0,156369000.0,,,,-2820000.0,,198799224.0,-25844000.0,,,472983000.0,,,,,,,,,,,618413000.0,251979000.0,,,1240200000.0,0.285,2282000.0,,,94013000.0,,,,,,,44441000.0,,,,7710000.0,,,,,,135000.0,,,,6346000.0,317879000.0,,317879000.0,105996000.0,-19662000.0,,,-25625000.0,,206300598.0,,91366000.0,609958000.0,,20694000.0,-5814000.0,,,,,,,763212000.0,,,,111406000.0,,,-347499000.0,,,195809000.0,,65900000.0,,,,,,,,432861000.0,,,,415713000.0,,,91609000.0,,,,,130844000.0,667621000.0,,35275000.0,,,,17031000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,,65915000.0,,1539007000.0,,152347000.0,435354000.0,,,,,979208000.0,1772285000.0,,,,,,1361387000.0,,,22807000.0,71393000.0,,,,,,,,,,,2751493000.0,,,,52943000.0,,0.255,25860000.0,,,,,,,,24897000.0,,-766000.0,,,,,,,,35480000.0,312761000.0,,-55000.0,,213693000.0,52943000.0,52943000.0,1997858000.0,,14293000.0,154813000.0,,,,292000.0,,200953174.0,-120803000.0,,,489970000.0,,,,,,,,,,,686830000.0,317879000.0,,,1317391000.0,0.265,966000.0,,,103378000.0,,,,,,,45017000.0,,,,-1331000.0,,,,,,135000.0,,,,4480000.0,312761000.0,,312761000.0,110315000.0,9490000.0,,,-40280000.0,,207690060.0,,101381000.0,649047000.0,,16760000.0,-5619000.0,,,,,,,788100000.0,,,,106195000.0,,,-347499000.0,,,200643000.0,,-5118000.0,,,,,,,,458851000.0,,,,440601000.0,,,85363000.0,,,,,136175000.0,720564000.0,,32420000.0,,,,12741000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,,52985000.0,,1549252000.0,,162219000.0,457994000.0,,,,,1029181000.0,1839354000.0,,,,,,1360665000.0,,,25096000.0,72854000.0,,,,,,,,,,,2868535000.0,,,,55217000.0,,0.265,26372000.0,,,,,,,,24297000.0,,-582000.0,,,,,,,,36032000.0,337196000.0,,356000.0,,218826000.0,55217000.0,55217000.0,2020243000.0,,131098000.0,163491000.0,,,,-142000.0,,202614922.0,-67480000.0,,,502887000.0,,,,,,,,,,,772533000.0,312761000.0,,,1256223000.0,0.275,10267000.0,,,106488000.0,,,,,,,47163000.0,,,,11001000.0,,,,,,135000.0,,,,4349000.0,337196000.0,,337196000.0,112338000.0,7306000.0,,,-31624000.0,,208743578.0,,99080000.0,676820000.0,,-2544000.0,2483000.0,,,,,,,799532000.0,,,,84609000.0,,,-347499000.0,,,205343000.0,,24435000.0,,,,,,,,470991000.0,,,,452033000.0,,,88397000.0,,,,,138710000.0,775781000.0,,33180000.0,,,,8841000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,158727000.0,119508000.0,,4350781000.0,5340514000.0,231994000.0,731946000.0,324189000.0,43919000.0,839930000.0,208136000.0,1654408000.0,4625354000.0,,,,318406000.0,14806000.0,4085435000.0,,,189847000.0,124983000.0,38463000.0,,,2035243000.0,4085435000.0,431811000.0,71767000.0,228643000.0,1.1,123675000.0,6279762000.0,331097000.0,,6279762000.0,64149000.0,,,42639000.0,,,465371000.0,212049000.0,201524000.0,,,72858000.0,850609000.0,-47323000.0,,,119719000.0,,,,,69130000.0,431811000.0,,1864000.0,231994000.0,306147000.0,64149000.0,42928000.0,5340514000.0,431811000.0,44949000.0,75499000.0,,1654408000.0,853560000.0,14650000.0,,,-2831236000.0,3830327000.0,,853560000.0,228643000.0,,,4350781000.0,989733000.0,750078000.0,,44949000.0,485554000.0,585090000.0,850609000.0,337196000.0,189847000.0,,3830327000.0,,304891000.0,431811000.0,179832000.0,169425000.0,473923000.0,,,,251979000.0,,38463000.0,,2739641000.0,,14806000.0,334379000.0,,,,1155353000.0,135000.0,,5312000.0,4625354000.0,71767000.0,431811000.0,,431811000.0,136722000.0,2742507000.0,,,-63836000.0,,,,212049000.0,1038093000.0,1.135,123817000.0,-54407000.0,,,75499000.0,473304000.0,,11980000.0,1155353000.0,-3045363000.0,,,183344000.0,-161365000.0,,-405275000.0,,207422000.0,473923000.0,,94615000.0,,2973918000.0,135000.0,,,,139586000.0,989733000.0,,,,750078000.0,-77884000.0,-405275000.0,65728000.0,938675000.0,69130000.0,,,179361000.0,839930000.0,-63357000.0,22800000.0,,,,5306000.0,,,,,,,,,,,,,,
