,timestamp,annualInterestExpense,annualChangesInAccountReceivables,annualBeginningCashPosition,trailingInterestExpense,annualBasicAverageShares,annualCurrentAssets,quarterlyOtherCurrentAssets,trailingChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyChangesInAccountReceivables,trailingOperatingExpense,annualOtherNonCurrentAssets,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,quarterlyRepurchaseOfCapitalStock,trailingChangeInCashSupplementalAsReported,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlySaleOfInvestment,trailingCapitalExpenditure,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,annualGrossPPE,annualRepaymentOfDebt,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyGrossProfit,quarterlyAccountsPayable,trailingRepurchaseOfCapitalStock,annualCurrentAccruedExpenses,quarterlyOperatingExpense,trailingNetOtherFinancingCharges,trailingGrossProfit,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyDilutedAverageShares,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,annualBasicEPS,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,annualCurrentDeferredRevenue,annualDilutedAverageShares,quarterlySellingGeneralAndAdministration,trailingResearchAndDevelopment,annualOtherCurrentAssets,annualTaxProvision,annualCostOfRevenue,quarterlyTaxProvision,annualCapitalStock,quarterlyNetPPE,annualStockBasedCompensation,quarterlyRepaymentOfDebt,trailingCostOfRevenue,annualCurrentDebt,annualTotalNonCurrentAssets,annualNetOtherFinancingCharges,quarterlyEbitda,annualResearchAndDevelopment,annualInventory,quarterlyOtherNonCashItems,trailingTaxProvision,quarterlyCommonStockIssuance,trailingDepreciationAndAmortization,annualGrossProfit,quarterlyStockBasedCompensation,quarterlyBasicEPS,annualChangeInWorkingCapital,quarterlyOperatingIncome,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,annualTotalLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,annualFreeCashFlow,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,trailingPurchaseOfBusiness,quarterlyCurrentLiabilities,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,quarterlyCurrentAssets,annualOperatingExpense,annualChangeInInventory,quarterlyTotalRevenue,trailingFreeCashFlow,annualDilutedEPS,annualNetIncomeContinuousOperations,quarterlyOperatingCashFlow,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyLongTermDebt,annualCashDividendsPaid,annualPretaxIncome,annualLongTermDebt,annualAccountsReceivable,trailingCashDividendsPaid,quarterlyOtherCurrentLiabilities,annualNonCurrentDeferredRevenue,annualNetIncome,annualGoodwill,annualTotalAssets,trailingNetIncome,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyOtherShortTermInvestments,quarterlyBasicAverageShares,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualSaleOfInvestment,annualCommonStockIssuance,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,quarterlyNetIncome,annualInvestingCashFlow,quarterlyGoodwill,quarterlyInventory,quarterlyNetIncomeContinuousOperations,quarterlyOtherIncomeExpense,trailingStockBasedCompensation,annualDepreciationAndAmortization,annualTotalRevenue,annualPurchaseOfInvestment,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualCashFlowFromContinuingFinancingActivities,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,trailingOtherIncomeExpense,quarterlyInvestingCashFlow,trailingTotalRevenue,annualEndCashPosition,quarterlyEndCashPosition,quarterlyPurchaseOfInvestment,quarterlyCashDividendsPaid,annualNetPPE,annualOperatingIncome,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualOtherIncomeExpense,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,annualChangeInAccountPayable,annualAccountsPayable,quarterlyCurrentDebt,annualCurrentLiabilities,annualEbitda,quarterlyNetOtherFinancingCharges,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualInvestmentsAndAdvances,quarterlyDilutedEPS,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentAssets,annualCashAndCashEquivalents,trailingChangeInAccountPayable,trailingOtherNonCashItems,quarterlyIncomeTaxPayable,trailingBasicAverageShares,annualIncomeTaxPayable,trailingDeferredIncomeTax,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
61,883526400,728000000.0,,7687000000.0,,1966572722.0,40418000000.0,0.0,,,,,0.0,358000000.0,6073000000.0,,,899000000.0,529000000.0,,-23786000000.0,16634000000.0,42133000000.0,-4530000000.0,8853000000.0,5926000000.0,9518000000.0,5215000000.0,,6193000000.0,6485000000.0,,,0.0,-87000000.0,,,3445000000.0,3.09,19816000000.0,-581000000.0,-7107000000.0,3445000000.0,2021869884.0,5060000000.0,,0.0,2934000000.0,47899000000.0,919000000.0,8853000000.0,18347000000.0,,,,13230000000.0,41081000000.0,-1000000.0,5105000000.0,4877000000.0,5139000000.0,,,,,30609000000.0,,,-1869000000.0,3033000000.0,0.0,,1425000000.0,61683000000.0,11010000000.0,1487000000.0,182000000.0,,1758000000.0,3012000000.0,,,33507000000.0,42133000000.0,,40418000000.0,21511000000.0,432000000.0,23723000000.0,,3.005,6093000000.0,3774000000.0,-23786000000.0,-3232000000.0,-805000000.0,13696000000.0,-783000000.0,9027000000.0,13696000000.0,18106000000.0,,0.0,,6093000000.0,,81499000000.0,,41081000000.0,81499000000.0,18106000000.0,14205000000.0,6193000000.0,447000000.0,,1180000000.0,,12993000000.0,-445000000.0,,21915000000.0,1439000000.0,,28176000000.0,19816000000.0,2093000000.0,-6155000000.0,,5139000000.0,2093000000.0,-484000000.0,,5001000000.0,78508000000.0,-1617000000.0,11010000000.0,1487000000.0,,-3090000000.0,,2088000000.0,,-1719000000.0,,7106000000.0,7106000000.0,-373000000.0,-199000000.0,18347000000.0,9098000000.0,447000000.0,819000000.0,0.0,,1415000000.0,8865000000.0,7106000000.0,28176000000.0,,7553000000.0,194000000.0,699000000.0,5215000000.0,13230000000.0,33507000000.0,14756000000.0,-1000000.0,,61683000000.0,542000000.0,21915000000.0,,12993000000.0,819000000.0,899000000.0,7553000000.0,,0.0,0.0,7106000000.0,,,,,,,,,,,,,,,,,,
62,891302400,,,,,,,0.0,,,,,,,,-1753000000.0,,812000000.0,435000000.0,,,,,,9040000000.0,7106000000.0,6450000000.0,15356000000.0,,,4898000000.0,,,,0.0,1946600000.0,,,,18865000000.0,,,,,3719000000.0,,,,,487000000.0,,18223000000.0,,,,,,,2775000000.0,,,,,,,,,0.54,,1552000000.0,,,1179000000.0,,11815000000.0,,-1161000000.0,,,1523000000.0,,,29992000000.0,42097000000.0,,37571000000.0,,,17618000000.0,,,,941000000.0,-23874000000.0,-1078000000.0,-1098000000.0,15029000000.0,,,,,,1969000000.0,,,,,,40373000000.0,77944000000.0,16248000000.0,11168000000.0,,394000000.0,1900400000.0,-1611000000.0,,12702000000.0,,,,,,29087000000.0,,1036000000.0,,,5392000000.0,1036000000.0,0.0,,,,,,1356000000.0,,,,1031000000.0,,-1413000000.0,,,5495000000.0,-770000000.0,-197000000.0,,,,,,,1223000000.0,,5495000000.0,,,5889000000.0,179000000.0,,,12667000000.0,,,0.0,,59079000000.0,-137000000.0,,0.53,,,,,,,22150000000.0,,,,,,,,,,,,,,,,,,,
63,899164800,,,,,,,0.0,,,,,,,,-1519000000.0,,-160000000.0,377000000.0,,,,,,9359000000.0,5495000000.0,7146000000.0,15023000000.0,,,5032000000.0,,,,-120000000.0,1928600000.0,,,,18577000000.0,,,,,3812000000.0,,,,,631000000.0,,18453000000.0,,,,,,,3228000000.0,,,,,,,,,0.77,,2114000000.0,,,1220000000.0,,13037000000.0,,-19000000.0,,,2083000000.0,,,30050000000.0,42436000000.0,,37011000000.0,,,18823000000.0,,,,2399000000.0,-23983000000.0,-1325000000.0,-1366000000.0,14590000000.0,,,,,,1756000000.0,,,,,,40101000000.0,77112000000.0,15816000000.0,11677000000.0,,387000000.0,1879200000.0,-411000000.0,,12522000000.0,,,,,,28485000000.0,,1452000000.0,,,5621000000.0,1452000000.0,0.0,,,,,,1373000000.0,,,,1447000000.0,,-1448000000.0,,,5084000000.0,-380000000.0,-215000000.0,,,,,,,1114000000.0,,5084000000.0,,,5471000000.0,161000000.0,,,13271000000.0,,,0.0,,58535000000.0,1074000000.0,,0.75,,,,,,,21648000000.0,,,,,,,,,,,,,,,,,,,
64,907113600,,,,,,,0.0,,,,,,,,-1558000000.0,,911000000.0,389000000.0,,,,,,10056000000.0,5084000000.0,7467000000.0,16485000000.0,,,5297000000.0,,,,-60000000.0,1909000000.0,,,,18635000000.0,,,,,4057000000.0,,,,,638000000.0,,19005000000.0,,,,,,,3480000000.0,,,,,,,,,0.8,,2170000000.0,,,1240000000.0,,14306000000.0,,505000000.0,,,2132000000.0,,,31512000000.0,43781000000.0,,38802000000.0,,,20095000000.0,,,,3201000000.0,-24776000000.0,-1572000000.0,-1239000000.0,15239000000.0,,,,,,1790000000.0,,,,,,40917000000.0,79719000000.0,17682000000.0,12628000000.0,,316000000.0,1856800000.0,469000000.0,,12889000000.0,,,,,,29572000000.0,,1494000000.0,,,5548000000.0,1494000000.0,0.0,,,,,,1444000000.0,,,,1489000000.0,,-1625000000.0,,,5553000000.0,-382000000.0,-211000000.0,,,,,,,1310000000.0,,5553000000.0,,,5869000000.0,160000000.0,,,13237000000.0,,,0.0,,61084000000.0,1629000000.0,,0.78,,,,,,,21912000000.0,,,,,,,,,,,,,,,,,,,
65,915062400,713000000.0,,7106000000.0,,1869005570.0,42360000000.0,0.0,,,,,0.0,-606000000.0,6308000000.0,,,911000000.0,2744000000.0,,-25239000000.0,16662000000.0,44870000000.0,-5942000000.0,10368000000.0,5553000000.0,7217000000.0,6252000000.0,,5900000000.0,6481000000.0,,,0.0,-70000000.0,,,4115000000.0,3.375,19433000000.0,-1731000000.0,-6770000000.0,4115000000.0,1920130470.0,5074000000.0,,0.0,2712000000.0,50795000000.0,956000000.0,10368000000.0,19631000000.0,,,,13905000000.0,43740000000.0,-5000000.0,5262000000.0,5046000000.0,5200000000.0,,,,,28280000000.0,,,-825000000.0,736000000.0,0.0,,1407000000.0,66667000000.0,10141000000.0,1514000000.0,-150000000.0,,2503000000.0,3302000000.0,,,36827000000.0,44870000000.0,,42360000000.0,21708000000.0,73000000.0,22539000000.0,,3.285,6328000000.0,2732000000.0,-25239000000.0,-2795000000.0,-1290000000.0,15508000000.0,-834000000.0,9040000000.0,15508000000.0,20271000000.0,,0.0,,6328000000.0,,86100000000.0,,43740000000.0,86100000000.0,20271000000.0,15322000000.0,5900000000.0,393000000.0,,-178000000.0,,12818000000.0,-355000000.0,,23510000000.0,3945000000.0,,29840000000.0,19433000000.0,2346000000.0,-6131000000.0,,5200000000.0,2346000000.0,0.0,,4992000000.0,79075000000.0,-4211000000.0,10141000000.0,1514000000.0,,-4993000000.0,,2341000000.0,,-1645000000.0,,5375000000.0,5375000000.0,-2679000000.0,-211000000.0,19631000000.0,6572000000.0,393000000.0,599000000.0,2592000000.0,,1345000000.0,9273000000.0,5375000000.0,29840000000.0,,5768000000.0,213000000.0,362000000.0,6252000000.0,13905000000.0,36827000000.0,14745000000.0,-5000000.0,,66667000000.0,-63000000.0,23510000000.0,,12818000000.0,599000000.0,911000000.0,5768000000.0,,0.0,0.0,5375000000.0,,,,,,,,,,,,,,,,,,
66,922838400,,,,,,,0.0,,,,,,,,-1931000000.0,,347000000.0,3799000000.0,,,,,,10579000000.0,5375000000.0,7258000000.0,16791000000.0,,,5118000000.0,,,,-97000000.0,1882900000.0,,,,18306000000.0,,,,,3937000000.0,,,,,630000000.0,,18866000000.0,,,,,,,3544000000.0,,,,,,,,,0.8,,2140000000.0,,,1181000000.0,,11383000000.0,,-878000000.0,,,2100000000.0,,,33281000000.0,43898000000.0,,39801000000.0,,,20317000000.0,,,,1876000000.0,-25032000000.0,-957000000.0,-1292000000.0,16285000000.0,,,,,,2782000000.0,,,,,,41950000000.0,81751000000.0,18194000000.0,13059000000.0,,501000000.0,1823800000.0,-520000000.0,,12386000000.0,,,,,,30164000000.0,,1470000000.0,,,5241000000.0,1470000000.0,0.0,,,,,,1493000000.0,,,,1465000000.0,,-961000000.0,,,4855000000.0,-3706000000.0,-208000000.0,,,,,,,1404000000.0,,4855000000.0,,,5356000000.0,174000000.0,,,13708000000.0,,,0.0,,63445000000.0,919000000.0,,0.78,,,,,,,23084000000.0,,,,,,,,,,,,,,,,,,,
67,930700800,,,,,,,0.0,,,,,,,,-1328000000.0,,161000000.0,-2294000000.0,,,,,,11885000000.0,4855000000.0,8224000000.0,17851000000.0,,,4139000000.0,,,,-112000000.0,1870600000.0,,,,19158000000.0,,,,,2846000000.0,,,,,1652000000.0,,17253000000.0,,,,,,,6553000000.0,,,,,,,,,1.32,,4085000000.0,,,1293000000.0,,13542000000.0,,461000000.0,,,4043000000.0,,,35961000000.0,40015000000.0,,43452000000.0,,,21905000000.0,,,,1644000000.0,-22762000000.0,-1198000000.0,-2511000000.0,14330000000.0,,,,,,3397000000.0,,,,,,39895000000.0,83347000000.0,19727000000.0,13681000000.0,,1776000000.0,1812100000.0,610000000.0,,12574000000.0,,,,,,28228000000.0,,2391000000.0,,,5039000000.0,2391000000.0,0.0,,,,,,1324000000.0,,,,2386000000.0,,1490000000.0,,,5465000000.0,1013000000.0,-225000000.0,,,,,,,2468000000.0,,5465000000.0,,,7241000000.0,197000000.0,,,14713000000.0,,,0.0,,64189000000.0,446000000.0,,1.28,,,,,,,22642000000.0,,,,,,,,,,,,,,,,,,,
68,938649600,,,,,,,0.0,,,,,,,,-1285000000.0,,630000000.0,-424000000.0,,,,,,12097000000.0,5465000000.0,7564000000.0,19904000000.0,,,4884000000.0,,,,-112000000.0,1869600000.0,,,,20068000000.0,,,,,3501000000.0,,,,,867000000.0,,17463000000.0,,,,,,,4137000000.0,,,,,,,,,0.97,,2680000000.0,,,1383000000.0,,15074000000.0,,779000000.0,,,2629000000.0,,,37778000000.0,40812000000.0,,42877000000.0,,,21144000000.0,,,,3240000000.0,-23349000000.0,-1218000000.0,-3028000000.0,13807000000.0,,,,,,3778000000.0,,,,,,42498000000.0,85375000000.0,20379000000.0,13580000000.0,,1444000000.0,1805200000.0,-883000000.0,,12315000000.0,,,,,,27529000000.0,,1762000000.0,,,5130000000.0,1762000000.0,0.0,,,,,,1407000000.0,,,,1757000000.0,,-1088000000.0,,,4582000000.0,-61000000.0,-223000000.0,,,,,,,1457000000.0,,4582000000.0,,,6026000000.0,185000000.0,,,14096000000.0,,,0.0,,65307000000.0,2022000000.0,,0.93,,,,,,,25035000000.0,,,,,,,,,,,,,,,,,,,
69,946598400,727000000.0,,5375000000.0,,1808538346.0,43155000000.0,0.0,,,,,0.0,-713000000.0,7692000000.0,,,1161000000.0,1535000000.0,,-22026000000.0,14729000000.0,39616000000.0,-7510000000.0,12009000000.0,4582000000.0,8883000000.0,6400000000.0,,5787000000.0,5861000000.0,,,0.0,4737000000.0,,,4529000000.0,4.25,20511000000.0,-332000000.0,-6423000000.0,4529000000.0,1871073912.0,4445000000.0,,0.0,4045000000.0,55619000000.0,896000000.0,12009000000.0,17590000000.0,,,,14230000000.0,44340000000.0,0.0,4835000000.0,5273000000.0,4868000000.0,,,,,31929000000.0,,,1318000000.0,3022000000.0,,,1416000000.0,66984000000.0,16878000000.0,1354000000.0,956000000.0,,3688000000.0,2985000000.0,,,39578000000.0,39616000000.0,,43155000000.0,20002000000.0,301000000.0,24182000000.0,,4.12,7712000000.0,3351000000.0,-22026000000.0,-3050000000.0,-1794000000.0,14124000000.0,-879000000.0,11757000000.0,14124000000.0,21398000000.0,,0.0,,7712000000.0,,87495000000.0,,44340000000.0,87495000000.0,21398000000.0,15299000000.0,5787000000.0,788000000.0,,461000000.0,,11928000000.0,,,26087000000.0,2616000000.0,,27406000000.0,20511000000.0,2089000000.0,-1669000000.0,,4868000000.0,2089000000.0,557000000.0,,6585000000.0,87548000000.0,-3949000000.0,16878000000.0,1354000000.0,,-8625000000.0,,2084000000.0,,-1110000000.0,,5043000000.0,5043000000.0,-1195000000.0,-223000000.0,17590000000.0,11927000000.0,788000000.0,663000000.0,557000000.0,,1256000000.0,10111000000.0,5043000000.0,27406000000.0,,5831000000.0,171000000.0,-3000000.0,6400000000.0,14230000000.0,39578000000.0,19069000000.0,0.0,,66984000000.0,301000000.0,26087000000.0,,11928000000.0,663000000.0,1161000000.0,5831000000.0,,0.0,0.0,5043000000.0,,,,,,,,,,,,,,,,,,
70,954460800,,,,,,,0.0,,,,,,,,-1953000000.0,,659000000.0,602000000.0,,,,,,12696000000.0,5043000000.0,7011000000.0,17885000000.0,,,4878000000.0,,,,-145000000.0,1830000000.0,,,,19518000000.0,,,,,3706000000.0,,,,,651000000.0,,16959000000.0,,,,,,,3361000000.0,,,,,,,,,0.85,,2133000000.0,,,1172000000.0,,18085000000.0,,-1510000000.0,,,2170000000.0,,,35611000000.0,39117000000.0,,39139000000.0,,,19348000000.0,,,,995000000.0,-22158000000.0,-712000000.0,-2305000000.0,14295000000.0,,,,,,3882000000.0,,,,,,43625000000.0,82764000000.0,19735000000.0,12337000000.0,,321000000.0,1777200000.0,-1758000000.0,,12004000000.0,,,,,,27635000000.0,,1519000000.0,,,5070000000.0,1519000000.0,189000000.0,,,,,,1336000000.0,,,,1514000000.0,,-384000000.0,,,3285000000.0,-129000000.0,-221000000.0,,,,,,,1228000000.0,,3285000000.0,,,3606000000.0,152000000.0,,,13844000000.0,,,0.0,,63246000000.0,283000000.0,,0.83,,,,,,,26666000000.0,,,,,,,,,,,,,,,,,,,
71,962323200,,,,,,,0.0,,,,,,,,-1671000000.0,,112000000.0,278000000.0,,,,,,12817000000.0,3285000000.0,7943000000.0,17857000000.0,,,5136000000.0,,,,-117000000.0,1818000000.0,,,,19174000000.0,,,,,3867000000.0,,,,,832000000.0,,16634000000.0,,,,,,,4045000000.0,,,,,,,,,1.1,,2807000000.0,,,1269000000.0,,19750000000.0,,-1506000000.0,,,2773000000.0,,,33862000000.0,38506000000.0,,39437000000.0,,,21651000000.0,,,,1490000000.0,-21872000000.0,-859000000.0,-739000000.0,16859000000.0,,,,,,3690000000.0,,,,,,43512000000.0,82949000000.0,21145000000.0,13708000000.0,,274000000.0,1767600000.0,-298000000.0,,11660000000.0,,,,,,29913000000.0,,1941000000.0,,,4759000000.0,1941000000.0,130000000.0,,,,,,1394000000.0,,,,1936000000.0,,-1022000000.0,,,2987000000.0,-324000000.0,-237000000.0,,,,,,,1238000000.0,,2987000000.0,,,3261000000.0,164000000.0,,,12315000000.0,,,0.0,,63775000000.0,631000000.0,,1.06,,,,,,,26878000000.0,,,,,,,,,,,,,,,,,,,
72,970272000,,,,,,,0.0,,,,,,,,-1193000000.0,,-160000000.0,455000000.0,,,,,,13142000000.0,2987000000.0,7801000000.0,18315000000.0,,,4987000000.0,,,,-144000000.0,1809800000.0,,,,19547000000.0,,,,,3726000000.0,,,,,841000000.0,,16329000000.0,,,,,,,3979000000.0,,,,,,,,,1.11,,2814000000.0,,,1261000000.0,,21429000000.0,,-780000000.0,,,2804000000.0,,,32812000000.0,38086000000.0,,40037000000.0,,,21781000000.0,,,,2063000000.0,-21757000000.0,-930000000.0,-1082000000.0,18676000000.0,,,,,,3802000000.0,,,,,,43839000000.0,83876000000.0,21898000000.0,13980000000.0,,153000000.0,1758100000.0,-107000000.0,,11499000000.0,,,,,,31517000000.0,,1963000000.0,,,4909000000.0,1963000000.0,173000000.0,,,,,,1342000000.0,,,,1958000000.0,,-1016000000.0,,,2880000000.0,-397000000.0,-236000000.0,,,,,,,1165000000.0,,2880000000.0,,,3033000000.0,183000000.0,,,10695000000.0,,,0.0,,64329000000.0,1133000000.0,,1.08,,,,,,,27510000000.0,,,,,,,,,,,,,,,,,,,
73,978220800,717000000.0,,5043000000.0,,1763037049.0,43880000000.0,0.0,,,,,13308000000.0,29000000.0,8073000000.0,,,-295000000.0,58000000.0,,-21741000000.0,15639000000.0,38455000000.0,-7561000000.0,12647000000.0,2880000000.0,9669000000.0,8192000000.0,,4865000000.0,5789000000.0,,,0.0,-159000000.0,,,4516000000.0,4.58,20624000000.0,-1480000000.0,-6181000000.0,4516000000.0,1812118422.0,4340000000.0,,0.0,3441000000.0,55972000000.0,1117000000.0,12647000000.0,16714000000.0,,,,10205000000.0,44469000000.0,0.0,5861000000.0,5151000000.0,4765000000.0,,,,,32424000000.0,,,-3051000000.0,3880000000.0,,,1449000000.0,67725000000.0,23784000000.0,1623000000.0,745000000.0,1266000000.0,3093000000.0,3787000000.0,,,36406000000.0,38455000000.0,,43880000000.0,20790000000.0,-55000000.0,25616000000.0,,4.44,8093000000.0,4726000000.0,-21741000000.0,-3680000000.0,-2233000000.0,18371000000.0,-929000000.0,11534000000.0,18371000000.0,12021000000.0,,0.0,1266000000.0,8093000000.0,,88349000000.0,,44469000000.0,88349000000.0,12021000000.0,15947000000.0,4865000000.0,159000000.0,,683000000.0,,1351000000.0,,,14447000000.0,1393000000.0,,31319000000.0,20624000000.0,2670000000.0,-4248000000.0,,4765000000.0,2670000000.0,125000000.0,,4995000000.0,88396000000.0,-1079000000.0,23784000000.0,1623000000.0,,-6359000000.0,,2665000000.0,,-1826000000.0,,3563000000.0,3563000000.0,-229000000.0,-235000000.0,16714000000.0,11634000000.0,159000000.0,,617000000.0,,1364000000.0,9274000000.0,3563000000.0,31319000000.0,,3722000000.0,218000000.0,2245000000.0,8192000000.0,10205000000.0,36406000000.0,17246000000.0,0.0,,67725000000.0,1046000000.0,14447000000.0,,1351000000.0,,-295000000.0,3722000000.0,,0.0,13308000000.0,3563000000.0,,,,,,,,,,,,,,,,,,
74,985996800,,,,,,,0.0,,,,,,,,-926000000.0,,-163000000.0,102000000.0,,,,,,13185000000.0,3563000000.0,7608000000.0,17824000000.0,,,5011000000.0,,,,-134000000.0,1781200000.0,,,,21466000000.0,,,,,3808000000.0,,,,,739000000.0,,16514000000.0,,,,,,,3830000000.0,,,,,,,,,1.0,,2597000000.0,,,1203000000.0,,25160000000.0,,-1103000000.0,,,2489000000.0,,,32902000000.0,38365000000.0,,41975000000.0,,,21044000000.0,,,,1935000000.0,-21851000000.0,-1276000000.0,-270000000.0,17923000000.0,,,,,,4168000000.0,,,,,,42815000000.0,84790000000.0,10550000000.0,13436000000.0,,74000000.0,1740900000.0,230000000.0,,12499000000.0,,,,,,30422000000.0,,1750000000.0,,,5012000000.0,1750000000.0,-36000000.0,,,,,,,,,,1745000000.0,,-1382000000.0,,,3793000000.0,-74000000.0,-234000000.0,,,,,,,1233000000.0,,3793000000.0,,,3867000000.0,72000000.0,,,10910000000.0,,,0.0,,63324000000.0,659000000.0,,0.98,,,,,,,26301000000.0,,,,,,,,,,,,,,,,,,,
75,993859200,,,,,,,0.0,,,,,,,,-724000000.0,,-285000000.0,356000000.0,,,,,,13948000000.0,3793000000.0,8038000000.0,17497000000.0,,,5044000000.0,,,,-172000000.0,1777700000.0,,,,22591000000.0,,,,,3765000000.0,,,,,857000000.0,,16611000000.0,,,,,,,4195000000.0,,,,,,,,,1.17,,2994000000.0,,,1279000000.0,,26824000000.0,,204000000.0,,,2902000000.0,,,29949000000.0,38338000000.0,,40574000000.0,,,21568000000.0,,,,3452000000.0,-21727000000.0,-1144000000.0,-2274000000.0,18770000000.0,,,,,,3916000000.0,,,,,,43366000000.0,83940000000.0,10699000000.0,13530000000.0,,89000000.0,1738200000.0,-102000000.0,,12630000000.0,,,,,,31400000000.0,,2045000000.0,,,4858000000.0,2045000000.0,-34000000.0,,,,,,,,,,2040000000.0,,-1292000000.0,,,3691000000.0,-332000000.0,-248000000.0,,,,,,,1201000000.0,,3691000000.0,,,3780000000.0,58000000.0,,,8536000000.0,,,0.0,,61349000000.0,2308000000.0,,1.15,,,,,,,26755000000.0,,,,,,,,,,,,,,,,,,,
76,1001808000,,,,,,,0.0,,,,,,,,-1768000000.0,,-547000000.0,91000000.0,,,,,,13852000000.0,3691000000.0,7391000000.0,18380000000.0,,,5002000000.0,,,,-180000000.0,1767900000.0,,,,21977000000.0,,,,,3741000000.0,,,,,667000000.0,,16820000000.0,,,,,,,3610000000.0,,,,,,,,,0.92,,2389000000.0,,,1261000000.0,,28116000000.0,,1109000000.0,,,2262000000.0,,,32876000000.0,39075000000.0,,40309000000.0,,,20428000000.0,,,,4046000000.0,-22255000000.0,-1139000000.0,-1604000000.0,17654000000.0,,,,,,3589000000.0,,,,,,44785000000.0,85094000000.0,10632000000.0,13037000000.0,,297000000.0,1731800000.0,24000000.0,,12587000000.0,,,,,,30241000000.0,,1595000000.0,,,4838000000.0,1595000000.0,-73000000.0,,,,,,,,,,1595000000.0,,-2427000000.0,,,3715000000.0,-310000000.0,-243000000.0,,,,,,,1221000000.0,,3715000000.0,,,4012000000.0,54000000.0,,,10907000000.0,,,0.0,,63117000000.0,2907000000.0,,0.9,,,,,,,27965000000.0,,,,,,,,,,,,,,,,,,,
